age_range,civil_status,Veteran,orientation,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,target
18-25,Divorced,Veteran,Other,A,C,-69.84875882213653,-35.64696296989266,D,E,C,-105.73883634752113,16.51701311324677,E,-177.52897080192065,C,196.83561763864498,32.47423499413639,-20.058647133940006,-71.0266999129771,0
51-65,Married,Non-Veteran,Heterosexual,C,B,-113.90227037981458,-198.0948596489122,C,D,B,38.25572633158843,82.10723912852006,C,-61.95531450531774,E,86.66400574041414,156.1780613051057,22.98427755529732,-17.407211525510363,1
51-65,Single,No,Other,A,D,-38.045375922259204,-124.86400429335349,D,D,D,-81.43369492864628,-101.65840048507123,A,133.04390598838893,C,62.76050373129183,-90.13348722715973,-39.23221989595526,34.960434674085995,0
65+,Widowed,Non-Veteran,Other,B,C,-38.017702039004426,-121.4817199842265,D,E,E,-50.87090454269283,173.7169988530687,A,72.69580329499817,E,18.80533122742,-111.38666332790643,-60.53689810348367,49.934173866610195,1
18-25,Married,No,Bisexual,A,A,24.54817431197668,-31.82618543805405,E,A,E,12.204807117924444,159.72109926146672,D,24.319679358485065,B,-171.5932970585472,-143.50758818764203,169.63795555411195,-165.29662162035035,0
65+,Married,No,Heterosexual,E,B,4.125577212397117,93.31110500650763,B,B,D,-16.445622177248325,39.95071914294022,C,102.76244364184559,E,127.98545952118572,19.638693135968715,-92.53905947436668,62.67747534483584,1
18-25,Single,Non-Veteran,Bisexual,A,C,-22.37776687830059,68.93283842171661,A,C,D,6.531513034728512,-62.26100226480936,B,-141.46094720140755,C,21.406175875956333,-59.6297785912133,164.15408109792114,13.56676641254588,1
36-50,Single,Non-Veteran,Homosexual,B,D,119.3938895070787,-1.3853861323097394,C,C,B,-30.22703558172566,58.71151194977548,D,-46.2800790105076,C,130.9877247156715,20.257321778360758,-106.80026209959408,-116.47269236251306,0
65+,Divorced,Veteran,Bisexual,B,A,-24.836318937272438,-2.107049456491926,B,A,B,-156.3179218587395,-17.783484821362343,C,87.58631776287746,C,118.3048252256696,91.10126118111454,-48.0682617107433,77.9342522390702,1
65+,Married,Yes,Homosexual,D,C,-29.76620695790677,49.36776576940992,C,D,A,136.9015746425937,-40.56825633956987,C,61.19131649073303,A,-138.65766708363392,-3.9059961798431546,-55.39133911138829,-62.65584982022047,1
51-65,Divorced,No,Heterosexual,D,B,-267.09650216910967,-58.121052985182395,D,E,E,-40.80583464201361,-187.24204848847634,C,-68.10941239805707,A,140.9241946834977,21.126282481278217,-86.89319497006622,132.89364840417696,1
36-50,Single,Non-Veteran,Homosexual,E,A,204.37276279418774,-4.046775646184493,D,B,E,-159.4686732846622,35.53728567334629,E,43.21281686107236,D,-36.2706513378699,54.52238248415588,103.46075165167177,48.97288851328933,1
18-25,Divorced,Non-Veteran,Homosexual,B,A,-78.6036466726526,-56.509902069763875,C,A,E,80.17519121689413,-110.44436356034161,E,-12.381335281161753,C,22.684484661120898,-18.803393205043825,-106.43110604020201,74.49371991153491,0
18-25,Widowed,Non-Veteran,Heterosexual,A,D,-29.77039889233786,-9.756101693893058,C,B,E,-84.47278362064755,-80.62284778297867,B,-87.23181894725953,D,-106.33710472152873,114.42849296735041,7.880311247167325,-32.96779712762392,1
36-50,Single,Non-Veteran,Homosexual,D,A,-166.2493937427152,146.81462830027277,B,C,C,-73.63148517764859,-40.667771002232946,E,-79.67906923921193,C,36.87589765379827,114.41574516129229,29.87802492796802,202.16613545173013,1
18-25,Divorced,No,Other,D,D,70.7111765225125,67.94491016181571,C,E,E,188.19194838382094,-108.76013613953207,D,93.60938746949587,E,-277.1014130960252,-112.84568969990228,69.79156520679224,-98.89060436413412,0
26-35,Married,No,Heterosexual,A,A,-113.31428200561324,16.95642268229712,B,A,D,-103.35876016441703,87.34028717609323,B,57.00657533109148,D,-25.23298308452066,-19.79232996184542,-11.936828805128798,21.943953598218275,1
36-50,Widowed,No,Homosexual,E,B,9.464332238326048,65.63715608406261,A,B,B,68.618063838224,-93.44626698847739,D,-3.38580321247492,E,-84.46174775592941,11.418157744970872,-106.49721331789573,-22.690114308942572,1
18-25,Single,No,Heterosexual,A,A,103.20602963141148,-177.19406605846936,D,D,B,126.49037556833153,-50.752199121720984,B,33.400137869856216,E,46.387387481016916,52.536284881841624,74.29036786822867,-52.40766852800349,1
26-35,Widowed,No,Other,A,A,-187.70561426055755,213.32734889273496,C,C,A,69.66741975664063,87.9414191342378,A,142.02822735042938,E,-190.71178033601262,-62.439882973717964,-34.03201504175482,79.19184957201112,1
51-65,Divorced,Non-Veteran,Other,E,B,121.41243445899524,24.773392227603775,D,A,A,49.78545855037011,126.28205090142303,E,-2.8646024355461366,C,-29.76628629863211,-35.0832022887693,-59.98402432854586,-35.35248299220828,0
36-50,Divorced,No,Homosexual,C,D,-160.06926072440172,15.622003510195922,A,A,B,-106.30962020560013,59.044027829452375,A,78.03169916337717,A,-114.85211121680567,128.06070468323057,-5.794361331567878,23.845512463799988,0
65+,Married,Non-Veteran,Heterosexual,C,D,-93.71222469100508,-57.31180774780711,C,A,A,-78.4593177972888,43.416699409307384,A,-115.03174801392066,B,20.536227973723573,37.64223514947152,-1.5621492380440334,-47.941353078953945,1
36-50,Single,Veteran,Homosexual,B,D,-110.87274581804594,-111.82640463119142,C,E,E,-183.84977362039118,-7.763752328002371,C,-52.17190756600256,C,88.01955623910926,-48.26513973257834,-71.80295616698551,-73.37964873161702,1
65+,Married,Non-Veteran,Homosexual,C,D,-15.290198081187517,-28.848242181747334,E,A,C,79.23703014338662,-52.781971970780596,B,41.01948824048212,C,18.004649277945887,138.7752762064071,-29.907592624229512,-68.90906607197306,0
18-25,Married,Non-Veteran,Other,C,B,-77.96217852745971,153.68141554522973,A,D,B,-73.13972432326511,-84.75683803403632,A,146.1019599991903,D,99.0405825060675,39.43153837843291,-4.344246272560695,95.04322563706683,1
65+,Single,No,Bisexual,E,B,64.80034406678062,-108.62979967098934,C,C,D,61.45610297174138,110.05601441723805,E,-59.69003043445665,C,6.898074687087126,-77.1047025266082,-76.76652301988665,107.19159555097902,1
18-25,Widowed,Yes,Other,D,B,61.725055177492,-15.84444142606909,D,A,E,-11.414429781358097,-200.01627325634868,E,-189.39483693966727,D,-20.060315779656,-86.41130409043501,-43.22568824140343,54.09026473313175,0
36-50,Widowed,No,Other,B,B,28.283164204808013,128.52692843004778,E,B,B,-74.5109687019988,18.177655272674727,B,156.0635155840919,E,132.63099328796355,47.46443690104877,219.09921774887584,-19.399858117117596,0
65+,Married,Yes,Homosexual,B,C,-35.58614833536163,-50.79693771207447,C,C,E,138.44454189489483,-25.199886148446748,E,-108.7354369161271,D,98.93431974078939,104.65790006099421,-46.3253393484142,-0.7270643080871426,1
26-35,Divorced,Veteran,Bisexual,C,C,54.696553897281795,-28.84850798168189,A,B,E,5.123098914109146,-27.72003334667183,A,-61.775437785318346,C,-6.788086893591215,46.60887878187005,5.765383933126847,-119.53848844154234,1
26-35,Married,Veteran,Other,D,E,-35.844400443803146,43.34334224048951,E,D,D,-121.93405479862187,25.699182491277806,B,-166.53307422174524,C,-226.1747581091495,79.12819352583239,93.74078223839221,4.855446164965132,1
65+,Single,Non-Veteran,Homosexual,B,E,22.411310449170575,-60.98683256142448,D,B,E,-248.70746699772675,22.957308427506593,C,53.22812904647648,A,-109.15129077638372,59.17958589061063,-53.249508154468096,-219.66832813505798,0
51-65,Single,No,Heterosexual,E,C,177.0980560972739,216.7394171233866,E,B,E,56.11885206357581,-65.75628050704711,E,104.90260973497054,A,96.06367124317737,-56.632605231926206,-197.98228706972338,-124.8959027447764,1
36-50,Divorced,No,Bisexual,B,A,77.92121404621197,-100.79474511249605,D,A,D,-118.85163235408534,-5.405982545205436,A,19.31461540632767,C,13.327216680037873,-46.267345326317425,-105.14951107210042,-52.3602034970195,1
51-65,Single,Non-Veteran,Bisexual,C,B,-2.2864931579115138,-33.95922559253559,E,C,C,70.05176786205966,38.04707510946925,B,22.28227475655819,A,-145.60786440173916,-20.469552918199398,57.481716046507394,-49.231100735522055,0
26-35,Divorced,No,Other,B,E,9.08874901234653,40.76865657119518,A,D,E,90.73922324929312,-91.65356386795483,D,138.79030980542333,A,23.4978449110826,-9.846703592361786,-14.396980159891246,-44.72520353794909,1
36-50,Single,Veteran,Bisexual,C,C,-81.5167002942502,-48.12347164505748,C,B,C,185.1278708870572,24.80764024150217,D,-35.8207213583529,A,60.2529340126555,-35.94658746171393,-32.81774801997675,104.92779103037604,1
36-50,Married,Non-Veteran,Heterosexual,C,D,108.59704872803499,-107.06351224595352,C,B,E,218.2613402034093,-170.4516587060509,E,-45.13642810611613,E,-21.131857015177093,94.24668766082324,-15.040298421261037,67.6582199323559,1
51-65,Widowed,Non-Veteran,Other,C,B,-188.22300106933042,34.58979496952643,E,D,D,76.37115363255454,-58.58762461512567,E,-32.005119746427305,D,21.990933473887722,-105.57966987863267,35.5862284936757,-24.125604888465244,0
26-35,Widowed,Veteran,Homosexual,C,B,62.58391436577547,-130.7994367227292,E,C,A,183.69362973116205,48.665137015317065,A,49.657410585775764,E,90.04095850349088,20.65130022612796,-83.188152581701,-206.10470894462108,0
65+,Married,No,Homosexual,A,A,-107.99527339022859,-50.09510147155532,A,D,D,94.4184423948632,53.57679435798395,E,-89.87573926159065,A,16.972119813920212,-77.5493837549833,115.25609547835036,-12.721501455634579,0
26-35,Single,Veteran,Heterosexual,C,E,65.3295713313914,180.12228545007335,E,D,D,35.14152583719196,-94.88787271923866,A,26.046430952479817,B,167.96684006839212,-263.13807908973337,-77.75251551210432,378.3041886783777,1
36-50,Married,Yes,Homosexual,D,B,-47.14636413135076,-45.42109613773469,A,B,A,31.85372844213809,24.74472158196378,E,126.31849202890682,C,-239.55389389266398,-70.5736264732931,-212.53631743433124,-77.41568622104762,0
18-25,Divorced,No,Bisexual,B,E,138.1979518887619,-135.51940159892035,B,E,E,3.0271290365408365,-144.19937092395813,E,-43.705117815357646,D,88.94066250279161,-55.59743281875781,94.07369189855278,-1.9756552634040894,0
65+,Divorced,Yes,Other,C,D,-75.151129408031,78.23548966611492,A,B,C,59.765935734662136,-14.925544555999254,D,59.66053398063846,B,27.289841185595925,-118.87477710541685,69.22119089407771,26.818934431590545,1
26-35,Married,Veteran,Other,E,E,-210.139815450612,43.85292800190782,E,D,D,198.81004591098755,91.97088265197215,D,-96.42362540234166,B,69.1413454408969,-57.333663273928714,202.34651153591793,94.30829762527011,1
26-35,Divorced,Yes,Bisexual,A,C,100.05199339777748,-56.0301547398403,C,D,D,-90.71052685963402,20.085821635761427,B,8.435036538479558,D,82.02746568387215,81.01449403439214,46.04942099087238,-37.597264173524124,1
65+,Single,Non-Veteran,Homosexual,D,C,111.96116251038232,4.155547402456407,B,B,C,86.95003589161622,5.031110725528507,C,-185.35786826534277,A,1.4547529075362176,-92.71690010008571,127.55160610106586,-122.61796877543125,1
18-25,Single,Yes,Heterosexual,A,D,36.29971185606316,40.06049442149624,B,E,B,-132.08179234745836,6.26861882514972,A,111.21333311337314,B,116.31953425272756,-87.41552446516197,176.1873723866969,-4.932996674104421,0
26-35,Married,Non-Veteran,Other,D,C,79.05653762572112,-28.574300593848374,C,E,A,-94.86349948799104,-19.37980109732261,E,29.748755524361805,C,-40.15370599342844,-54.81888679681802,64.53609322798658,-172.69804353202227,1
26-35,Single,Non-Veteran,Bisexual,B,B,9.272103147936216,-22.720128911557573,B,C,E,74.98721843633626,-48.161336137123726,A,35.42139850256775,C,21.587260722175124,291.23920170115997,-8.278131114162,-57.83251009592153,1
26-35,Widowed,Yes,Bisexual,E,E,-34.390046593664536,95.3671465203301,D,E,C,5.053270149090213,38.7387801916422,E,105.63503226534779,C,122.96110882142864,99.54770925058833,63.537102140812095,-11.18150621582569,1
26-35,Divorced,No,Other,A,A,-16.26068532958247,-27.933611651725265,B,B,C,39.04483774862524,67.84464197545812,D,57.271862009764575,D,-104.56987386717454,-161.85468632425696,-38.838734862039956,-15.459541892998857,1
36-50,Married,No,Other,E,E,103.59987104299546,138.05607211887394,C,B,D,-70.11296364401029,-202.02085094378316,D,37.75812664311767,E,14.534711924365773,-119.63325534842527,-32.649664193603265,-88.35849588540296,0
65+,Widowed,Yes,Bisexual,E,A,-110.70743292814899,133.19726378684697,B,B,D,63.127182486257595,-38.77619165013616,E,121.35127038843841,B,-5.492569657884616,140.43129706816924,-53.54200325420213,-125.05361764770994,1
26-35,Widowed,No,Homosexual,B,A,-13.286478374819819,-41.958229106823595,D,A,C,18.500947554506396,186.2244919142567,A,-44.18802612042778,E,52.6574251128514,135.21762655413676,36.77314685950188,18.172991980389032,0
36-50,Married,Veteran,Bisexual,D,A,80.64211418280688,131.36101715810656,D,E,A,38.90568797242071,100.18493195787937,E,10.541501361818902,D,11.920858934243919,-62.7810140812309,64.43293977873425,-165.1356237508133,0
36-50,Married,No,Bisexual,E,E,-178.01513613105882,187.196810160526,A,E,E,-99.02023164240565,-23.921059678367495,C,-79.22927446982212,A,52.04636827987874,136.2664802215891,-90.91649936327768,-64.59439924642831,1
36-50,Single,No,Homosexual,E,D,-88.06537336257662,-143.57514167912734,B,D,E,-165.67258048702408,-57.50427027598937,E,-53.72230903852267,A,-16.486587931568156,-28.87672567268378,-29.393197781432818,60.90361891990025,1
65+,Married,No,Homosexual,C,B,103.56326020658221,73.12626330569876,E,C,E,74.68131816320643,-94.40610310796637,D,190.33417211039773,A,49.02620184147817,-202.82060519933495,216.88960590832568,45.70778013096828,0
65+,Widowed,Yes,Heterosexual,B,C,-140.11713385617426,110.67340236569252,B,A,A,-162.1692691115777,2.4855828744125907,C,-48.03345345948629,C,-134.86519027920377,16.677497392489197,64.07945325757072,-157.8627133476292,1
65+,Single,Yes,Other,A,C,-14.006875542917527,-116.49467477147726,D,C,D,72.32450409350913,-9.704916687649195,A,-39.62390425556613,C,-105.09175349154958,46.80206289682137,108.2439193209182,-146.48539463380104,1
36-50,Married,Veteran,Homosexual,A,B,68.05618394517417,-28.8098175893007,A,C,C,-31.620268846527967,52.395678075781426,C,-127.50067723605669,C,-74.01497373835039,240.2193474160462,-137.7948900672245,-26.618276819049598,0
26-35,Single,Veteran,Heterosexual,C,D,284.8318626263989,125.60375953009361,E,A,A,25.793453178164793,1.558000458298391,A,-88.17998440043776,B,-39.76096724002858,-20.38861284292124,-120.95878512072642,43.70228821179126,1
51-65,Single,Yes,Heterosexual,C,C,121.2261627480869,-16.20676492456407,D,A,C,-158.9202989152234,-33.779853995729944,D,-0.3684326233197692,C,61.19365702689746,13.676910951864704,199.16040556280655,177.19870569316808,0
26-35,Divorced,Yes,Homosexual,C,B,-44.01553020341925,89.61104837138876,B,D,D,134.5706816632504,3.4971734845273676,A,-141.7786910358101,A,169.3673933392237,-37.901391726978666,123.63482194595619,-20.172443341774102,1
26-35,Married,Yes,Other,A,B,-75.20534303762369,-160.43983539841787,B,E,C,-4.384560873999242,2.111393127080687,D,43.69476511581105,D,-63.42103220726541,-42.11307378152787,-4.6175163170544336,-23.28534346544701,1
26-35,Single,Yes,Homosexual,E,D,-70.2445945884614,-27.07861185193881,C,C,A,109.65780272579799,-16.796052655596792,E,78.06106689323325,B,149.2906179179261,6.945569662204671,39.139498863804064,48.68134673925151,1
36-50,Single,Veteran,Other,E,C,50.3098327949895,159.7248331466216,B,B,D,43.23582438748464,23.36774617140647,A,-44.102136714678984,D,19.82370571133774,-80.49992085409541,93.98298912128712,-126.46807368860263,0
51-65,Married,Veteran,Other,B,C,-115.23382191432259,218.52383076549003,C,A,B,-38.44575876939221,23.21906025271221,B,-39.27126785034369,A,136.21653807455758,134.36956629082718,-163.60012572037726,3.542851735008936,1
26-35,Divorced,Non-Veteran,Other,C,B,86.27821982350873,-87.47483446939165,D,D,E,-5.178504109855106,-172.80329430919826,E,-119.39785734287408,C,7.955780584152793,-49.20330199047065,70.11346360487877,-12.87977327330089,0
51-65,Widowed,Non-Veteran,Homosexual,A,D,-73.58726007529832,-131.8819578055112,D,B,E,89.05736851654335,-150.74126679822984,E,-115.15622776468027,D,-22.459225826324797,13.162529324458577,160.91914376181643,85.16485648263333,1
65+,Divorced,No,Bisexual,B,A,-77.83258789538081,128.15946842178286,E,A,D,-74.05506827568013,49.917839121828855,B,-38.50128433854504,B,49.847802681462774,-54.232308953982844,158.8052346984227,135.4042623011583,1
18-25,Married,Yes,Homosexual,B,A,-54.78056124431004,-201.35629601931123,A,D,D,-139.44656912814028,21.734265803130263,B,138.8267471461446,D,144.24428472196874,-141.6876118315025,122.79750837134851,-29.843637781651715,1
51-65,Divorced,Veteran,Bisexual,A,B,-86.25967802245503,105.42802381181575,D,C,A,-147.26226381510315,-24.473522234899907,E,140.97110609646035,E,25.634510473169904,-75.42363395414729,-67.40890421352711,127.85609767503729,1
36-50,Divorced,No,Other,B,B,88.14878093542524,29.596892460802604,D,E,C,42.693153742666766,-23.506458480550794,B,-18.307709308273996,E,-243.41349233271902,41.03660510849764,-28.52870852592922,-11.437495749619572,1
18-25,Divorced,No,Other,E,A,-99.00054195365523,-154.6043087577989,E,B,B,-1.1421644739205765,128.5397304547499,D,162.48752727718136,B,-200.1671624528064,-44.3532890604463,210.81567676050565,-38.040983188759895,1
26-35,Married,No,Homosexual,C,E,-75.11259494191697,-91.86645676324635,E,A,E,27.917766685085716,-45.69903845200215,A,-45.52878843586237,C,-57.46158115614119,95.1432524336347,70.8691316648217,-115.78136041743825,0
26-35,Single,No,Other,E,C,5.3244866604916705,-79.19052040568617,A,C,B,-18.817963376560623,99.9618312139397,C,81.09607692961019,D,27.49499965085121,-135.469537062408,42.045045159303406,-96.23306190752089,1
36-50,Married,Non-Veteran,Homosexual,D,E,-170.41808603109675,-9.511232698783049,B,E,A,-72.4899112283586,109.99927623866714,A,-61.42388196673807,A,41.62209769667253,-189.26951185216055,86.16511728392749,29.090138584485764,0
36-50,Single,No,Homosexual,B,B,51.20356481949009,9.315796486758341,A,D,D,44.47561828583379,46.97742155492824,D,34.429434115778555,D,113.66009317762966,51.47805034538254,87.4889480505482,48.98690084421116,1
18-25,Married,Non-Veteran,Homosexual,C,A,-40.36331837100933,16.642316002574127,B,B,E,261.2072259746124,-57.72481917600771,B,63.73964085014534,B,0.3101195059288099,-58.91509596162167,31.062418388619083,-113.39863546934048,1
26-35,Single,Non-Veteran,Heterosexual,C,A,-32.98195110576832,-74.93370216489961,D,A,E,148.59495420228163,166.49604793656158,A,-44.38486163977176,B,-35.444133861536294,-23.194270454814745,169.5683562140936,-10.30616475294953,1
65+,Widowed,Non-Veteran,Homosexual,A,E,38.340683291039525,6.8834054191027905,D,D,C,-59.38436080173505,-72.35112453593605,C,-173.80350517084287,A,-88.4510126264695,54.02088167899184,38.75035706224633,-224.43659285352754,0
36-50,Single,Veteran,Homosexual,A,A,-57.06627239161617,-35.67358476665883,A,B,C,-129.50639569038992,-209.13081915369438,B,-80.78147423888616,C,-36.04335817490039,66.0207320914421,122.64963918112825,-124.80117004022762,1
51-65,Single,Yes,Bisexual,D,E,60.48319398142073,-72.6601891011888,A,B,A,-132.89659831760267,51.6537885109149,C,-66.06871361341398,D,-120.30824770512342,142.04199194161845,-64.64229084332057,-58.052703453147124,0
26-35,Divorced,Non-Veteran,Homosexual,E,E,-70.79597933834394,97.75060538008239,E,E,D,-19.44310021264034,48.540260576524716,D,92.78125733388934,E,-35.326043446976215,-39.52908185370862,85.9791424875567,-271.9222772214188,1
26-35,Divorced,Non-Veteran,Other,C,A,24.89009329894234,55.81990701155573,A,B,C,-89.95210214420217,-184.6732260134872,A,-70.00792796698984,B,-172.27603399822243,-117.01950208792971,-111.66880351917912,87.59290954728756,0
51-65,Married,Veteran,Other,D,E,64.64339571542504,-118.16310893391628,A,A,C,175.09155488483387,38.362075821508256,A,99.06005096385039,A,-38.853054825618,78.67350655467914,160.1500007574717,76.79985031092608,1
36-50,Single,No,Homosexual,B,E,105.16526030862978,-6.495415300434863,E,D,E,-82.30583267149765,-11.59024811339596,A,-33.14198649812094,A,238.71871224711106,-137.57459375435252,45.45998863660871,38.82915789541385,1
51-65,Widowed,No,Bisexual,B,D,114.63899467646613,90.53435062749105,D,D,E,127.29627559894455,-200.06084927685936,C,52.83116338336986,D,111.47670509390213,132.71851669418245,-16.11892044207878,45.09949049310961,0
51-65,Single,Yes,Bisexual,C,D,218.96704892261897,-96.00436395858208,A,E,E,-87.74232262092025,89.08629490179044,B,138.4975872733446,E,-76.89887465205277,-0.8261784836594748,-23.79659171940405,-335.18833921899466,0
65+,Divorced,Veteran,Bisexual,E,A,-177.81551590045825,22.384536483905684,B,B,A,191.6233282861293,-115.79563635874423,C,92.25823686410702,C,16.59140375660193,-7.389518006221539,55.486933734036946,-74.92802024575957,1
18-25,Widowed,No,Homosexual,D,A,-99.75951449218229,-85.94801219858287,D,D,D,-44.63290710903112,26.41039620936182,C,-68.11717771074933,C,33.59657802180977,-168.17583217785997,124.0486819930324,65.71886643125225,0
36-50,Divorced,Non-Veteran,Heterosexual,A,A,35.30038324826725,-38.56346632200751,A,C,E,42.69116714064095,-154.08403982852712,D,-142.02017092939988,A,-42.64234476741676,113.12167595415804,32.153930209494376,-152.43119794556083,1
26-35,Single,No,Homosexual,D,E,254.1948347787371,106.77616181193916,D,D,D,-123.2083886047439,-86.17490060879008,D,34.82333450233188,C,245.69424892482687,-62.836494645135645,-292.5112249091698,25.405293595257756,1
51-65,Divorced,Yes,Heterosexual,B,A,4.529906725055043,-197.44981192701985,C,C,E,49.14718025414218,18.823427784240188,B,52.86945258362326,B,-119.58422666455971,-126.84111708091656,-124.18588914127389,96.96906865569846,1
65+,Divorced,No,Homosexual,B,C,-29.048239427676954,132.48357302374794,A,C,A,60.9351915278881,-150.0708998011865,B,-100.61198086698337,A,-55.41257087508345,104.27042858392437,-18.890952277438654,115.77421148311633,1
65+,Divorced,Non-Veteran,Other,C,C,107.08414839213573,57.699088045288946,C,B,B,-142.75352990791754,-47.80534148332139,D,-82.65406273675157,A,97.27307019855763,28.111319283383224,46.83466476176424,-129.90144476920094,0
36-50,Divorced,Non-Veteran,Other,D,D,-147.94925473936217,56.28597689568291,D,A,E,32.66725172376871,105.4012705416954,B,25.56242626625397,E,72.88956291119426,1.5166969474676888,-97.87539460088534,-44.131467418744144,0
51-65,Divorced,No,Bisexual,B,A,135.7060393294351,229.70426755386893,C,C,E,110.9501596792541,46.206587097765414,D,27.86056130389184,D,99.06696950603006,184.59311466592493,-102.49951432407482,59.92651722661429,0
36-50,Single,Yes,Homosexual,D,D,10.95006524538037,-36.01057184628448,B,D,C,23.593114098280072,-193.96273757197008,D,-128.9983830303782,B,60.69300242695316,-85.87748077410285,233.39774770935873,-71.41864483533939,1
51-65,Married,Yes,Bisexual,C,A,105.92805237293594,-1.358726925436114,E,A,E,89.114497942649,-68.95740904866702,D,157.56564406337836,C,-85.07264693526247,132.75579141756253,-83.92131121306741,-161.64883958399832,0
51-65,Widowed,Non-Veteran,Heterosexual,E,C,-139.26688100395478,198.41342348832927,E,E,B,91.93120964212214,42.93244377031834,D,-154.75441037478998,B,117.59485705915445,-6.814091850544744,-82.67995332789792,-115.20952801748383,0
36-50,Single,Yes,Homosexual,D,B,-158.36316243653584,-60.5734435626965,A,D,A,122.58850341663657,-205.35996755726694,C,-95.11900404894952,A,184.8273230442509,-180.11646901330337,76.7289710166948,-33.3242805174286,0
26-35,Married,Non-Veteran,Bisexual,E,A,-185.5223877630717,-160.5981306812498,D,B,E,-96.09563214894314,-65.49253302641337,D,-82.81353762570184,A,14.518248212562183,30.041331203883566,255.70337854291455,-89.28789000701141,0
18-25,Widowed,Yes,Heterosexual,D,C,54.023121078204795,-140.29750849228617,B,B,C,121.73076889239,81.59944659784055,E,75.19096195800743,E,-57.547903693501354,160.21017479346747,-181.08603205400183,-138.5122570562106,1
65+,Divorced,Non-Veteran,Heterosexual,E,E,107.06361803057342,-12.810602531579748,A,D,E,-1.0723604784482865,113.63227893642144,A,-88.40953425232993,C,-5.769255443014084,-37.75553118064362,-116.12952199828833,-12.08087179207751,0
36-50,Married,No,Heterosexual,B,E,66.17911604744715,64.05127021890755,C,B,A,15.906104851089713,-49.70577121514337,E,-66.72346055483696,C,-13.357080713636712,14.841581469865336,108.75088428143174,-67.16999129396794,0
18-25,Widowed,No,Heterosexual,C,E,74.54612434490325,1.5592143441478743,E,E,E,74.36923772580583,4.62147833016312,C,136.75142781726308,A,-258.27089821797426,13.901905359481804,66.75063933819749,131.10186135571718,1
36-50,Widowed,Yes,Heterosexual,B,C,-103.5363510248121,-40.35416105039899,D,C,A,-23.267645971356522,-137.5677413406916,D,-30.650156821060538,D,-95.63745060355664,2.806240180714004,-104.75593551124467,61.34872564039452,1
26-35,Single,Veteran,Bisexual,A,C,115.14516024912528,-8.13031326768773,E,A,B,15.288526132018024,-42.63564027161887,A,20.24178837769184,E,-211.89200986280196,-235.98242185010494,-84.35561649453898,75.21981769985173,0
65+,Divorced,Veteran,Other,E,A,32.11585618324893,-166.21589706313605,D,A,A,-130.6701096446938,10.206047267285493,C,52.6309361339378,B,100.83222858740855,-143.0250088058026,11.70843752752747,182.12214943556023,1
65+,Single,No,Homosexual,A,A,56.83840780852718,-37.040013994838475,D,C,B,-70.64177002841812,-193.94964892378144,B,-33.03169628668391,D,-20.58088763092303,-126.97339380042666,-42.71090370528162,107.95390760634447,1
36-50,Divorced,Veteran,Other,C,D,-113.22212712388176,-47.51313439175846,C,B,C,107.73924952464998,33.49827346689003,B,-122.15730276938783,D,21.71498275477132,5.121754048710899,83.16288126430024,36.53460188254971,0
26-35,Married,No,Bisexual,A,C,59.68777196019214,-56.65493344782655,A,C,D,-22.882415036741296,71.36093715048956,A,-55.16502488375021,E,229.50170994856484,-35.323898105799046,24.773745908471216,-77.57948441841643,0
65+,Single,Non-Veteran,Other,E,B,33.77057901421284,-76.55201706266254,D,A,E,13.114720318082451,-14.409709717426095,D,-77.45797405798903,A,4.069035078577424,-13.986934303749596,-164.2396489764677,160.20359997647657,0
65+,Married,Yes,Other,D,B,-57.577338372193964,-42.16859925013045,E,D,A,-98.05555929040153,-84.4027942808907,B,-30.066206865128315,B,58.62740429095072,117.66844569977044,-58.60275822943611,-76.82219263417245,0
26-35,Single,Non-Veteran,Bisexual,D,B,75.19842334893059,29.13397623339986,B,C,C,4.20983992112852,-129.24518098562945,C,-33.368506825884296,D,104.30140042245874,-52.7382798207593,-17.12373642600061,155.4652954287206,0
36-50,Widowed,No,Homosexual,E,E,-119.72994816605971,35.69776694495958,A,C,C,18.64144718363355,37.35400274702319,B,-77.93327665452668,C,-72.84528684834152,152.69111992018608,101.16915823741645,-109.04723875477762,1
36-50,Widowed,Yes,Other,C,A,23.435782187808236,-143.1149372982477,D,E,D,-159.10642172136394,62.99825212017956,A,40.31370428957431,A,72.59085268486939,7.1999738493731495,29.99812666623971,5.7517712536409515,1
18-25,Divorced,Non-Veteran,Heterosexual,A,C,134.90160417902828,56.47790407593891,C,C,E,-70.65246014563779,-91.21786004660204,A,7.694567735563998,B,-149.73791887493326,-34.53978417729647,51.64435103084604,84.32764953672832,1
36-50,Single,No,Other,C,E,-34.81423364722148,-97.90367941655578,D,C,A,-70.31904910561278,-42.866864619866504,A,99.04954325177971,A,13.967469238161174,-62.5948456928213,-83.30784163996412,-60.060634245424126,0
18-25,Widowed,No,Bisexual,C,A,-68.31789636002166,-61.253502313484546,B,B,D,-182.08490419979958,48.47195779332798,B,-74.78914504760112,A,-139.2183001988515,-67.86346813419338,-29.36184932937826,-80.36779726918483,0
