veteran,age_range,sexual_orientation,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,target
Non-Veteran,65+,Other,D,-108.23038356753317,-6.564895212219227,C,-148.94739106892604,-25.373355823825094,7.933199893034456,E,134.73485705320965,26.055830803822854,51.209211908118235,E,86.88538143589822,B,0
Yes,26-35,Homosexual,B,-7.6248265358243,146.28275537199295,D,146.0617740123439,160.40246080158988,-12.877884769377864,C,-86.73431716189691,29.739064701965294,-199.7934613031265,D,-32.97838053819176,D,1
Non-Veteran,36-50,Bisexual,B,63.65077092431793,55.63259524558375,C,54.638942784519365,-80.16614825007073,17.314648034971956,E,-86.99486621988386,47.89397365539081,39.78251318514276,D,102.13591709629131,E,0
Yes,65+,Heterosexual,C,-134.62744013924103,-50.90481511772038,C,-66.74125054961983,-39.34507814884531,90.05210188800142,C,-96.05696080199412,-120.94243926517782,144.94913216738544,E,125.08575328159309,A,0
Veteran,51-65,Other,B,85.54455878894117,-151.3939971177376,E,-122.40485583391072,2.9967163390190725,-100.12353704765582,C,20.698806850992803,-77.95293791871299,-148.13450513929655,C,-7.848055420180822,B,1
Yes,26-35,Homosexual,B,114.96636388045725,-109.85131572140743,C,52.61812828259957,58.83048283476975,-2.098829530159104,C,19.042235316586012,107.10188576198505,32.56288555566126,C,6.6074333531561615,E,1
Veteran,65+,Other,E,75.50465464679424,-53.61320456801403,B,67.09013690244878,158.72969067220876,-8.182153280988155,C,-181.79796605412866,24.308800258668075,75.73092835260513,C,-131.86661253149794,C,1
Non-Veteran,51-65,Other,D,77.15912932120416,1.5370956471878505,E,-282.91003249107456,109.24858560734015,-167.22045228985584,E,23.00637549998068,-52.283570577204856,-146.8243989712326,C,56.325087570273524,B,1
Non-Veteran,18-25,Bisexual,A,48.14201223099604,59.49422239274318,D,-31.05626588640661,-11.90492837136688,103.07491023469761,A,-44.33183457851915,-30.98206072012003,-57.869745778162915,B,-62.03860387264108,A,0
Non-Veteran,26-35,Heterosexual,C,15.953426027471043,54.10974521670055,B,132.01179641285154,-2.328919222576185,-108.89138268693624,B,19.308223455992014,60.58301001246132,31.219718567735562,D,-80.4908915151245,A,1
Non-Veteran,51-65,Bisexual,D,110.57300297881633,-41.50521747830043,E,-55.17347180260064,17.62875590557683,80.82181825652182,E,107.55872553058165,102.38947361110662,67.31814857218971,C,-44.26145416457903,E,1
Veteran,65+,Homosexual,E,-32.99356243227749,-79.12555246046189,A,17.420111600662338,-104.95603681576804,-104.23440865177582,C,-109.49067945178683,-80.28635638084585,-18.111522827896643,A,-0.7533799621283553,B,0
Veteran,65+,Heterosexual,A,94.2641472673187,17.976583361929222,C,65.98293219079771,-22.921329125506258,-44.6677636515723,A,85.52156444811813,219.1055348236924,142.29206363423373,D,-187.3342452598405,A,1
No,51-65,Homosexual,E,-217.09039672457743,-16.785153710211983,E,196.9453034787781,-174.85634827039536,72.05093767268936,B,62.37586849007039,-51.15100665302948,96.38257016979016,E,71.597414006591,B,0
No,65+,Homosexual,A,51.93232526664382,-68.69818903591631,C,-125.17219554143335,-104.5613930953154,4.005381555913402,B,-12.24929861449987,112.48612649558977,-82.6749090551409,E,20.324581597197007,E,1
No,65+,Homosexual,B,123.56888178013577,-74.35640019944584,B,101.56242798476762,-329.94709955832354,-82.91975088002592,C,13.121830536532011,-95.56466372567071,149.297684446793,A,-160.07218791315276,B,1
Non-Veteran,65+,Homosexual,E,-153.42326701856356,113.54041556666319,E,21.297557768607366,-57.29615899145632,67.71069058267254,C,-31.0744057289587,67.41758636055265,17.204349544906428,B,-58.911280959991096,D,0
No,18-25,Other,C,110.19972557913063,48.29905089493424,C,0.37784872997298585,-85.073007909372,-91.92602812715029,A,-214.96573793958572,36.28021592474414,27.185653480536736,E,-142.0876673714879,B,0
Yes,51-65,Heterosexual,E,28.25726224524758,52.18602771282811,E,24.83781082891517,-48.08013687942653,128.2930819238249,A,-9.117906998600885,-28.30208751947085,-82.37295721652222,D,222.40737762976184,E,0
No,51-65,Other,B,39.1530705877193,-18.00262421668564,C,170.8423612487801,-52.017368273739514,-86.16106259812656,B,131.68680698303962,150.18975919422215,-33.68941586325887,A,12.07402427967839,A,1
No,65+,Heterosexual,C,-36.847379606896354,-42.600626269490284,B,49.75829412431067,-10.800466842072646,0.11689663888281568,A,-9.9124192194526,-45.007014271034706,24.01606535759457,B,-175.9619032268518,D,0
No,36-50,Other,B,27.26339441915824,-124.87324723031539,E,57.780063703844455,78.5594162601302,64.42601139380255,D,-16.150831583257467,-5.35824215695837,15.737035294731132,A,-196.95774379578518,D,1
Non-Veteran,51-65,Homosexual,C,81.04116324453618,-76.41273692442991,A,116.2200604197013,-51.13071570867316,22.4326379986724,A,32.1578221035918,62.351626455131495,28.988306135860437,D,-74.95292467175496,C,1
Non-Veteran,65+,Heterosexual,E,88.82093678553646,-54.75693280838569,E,-1.273480147880829,145.04777402499786,-99.68244755750761,B,-120.56602000411738,54.090908394614154,-188.30599171848468,C,-44.13916844714609,D,0
Yes,51-65,Bisexual,D,-22.326494967862487,116.60562880160137,A,-34.338793231911055,-79.55727818493953,-19.678393942654406,A,-37.332209642411726,-44.409419048508894,-36.396361527765755,C,49.40206505465314,D,0
No,26-35,Homosexual,C,-161.02668124713978,-103.14239888214134,E,106.7241711172664,6.260223850402924,-35.618023897139174,A,102.80256053314929,-186.4026291083896,0.9905831505798485,A,-99.71444743815707,E,1
Non-Veteran,26-35,Heterosexual,C,-20.921367674835388,83.84664143453426,A,22.156920501516474,-19.776398681952763,-137.25946222045283,B,30.891281380340107,-74.66756211732533,-95.3527989622476,D,-26.48853021230469,C,1
No,18-25,Other,E,-42.5797631666922,-100.73683431545713,C,-162.51043432287813,-4.85530854520792,34.09122725218982,E,-353.4408598518219,153.58434947469925,58.46213011999583,C,89.68329634587542,E,0
No,18-25,Homosexual,A,-49.958122663988334,151.77576216862616,B,-175.7102869295725,63.12714193259008,-110.67304970808478,C,73.51036338702805,53.25131473957021,-27.32946578631694,E,127.51213539263028,A,1
No,26-35,Bisexual,B,-141.0415176671282,13.763361988336667,E,96.42603399974004,-9.611918944754,5.486696363117753,A,21.829757028915175,-23.888666322796183,103.50408658473694,B,13.209482445112428,D,0
Non-Veteran,36-50,Heterosexual,A,-218.66190819772942,-134.1424518110738,A,117.39289142129373,19.426942312873162,45.10944570438049,C,-169.62273634561592,84.34251668691172,-60.18669452980944,D,51.95064601768029,B,1
No,26-35,Heterosexual,C,-63.21916230020717,-5.48454123992868,B,42.40364741904266,-120.82023562412523,47.06641961128216,C,-13.190757202839599,146.1727034300891,7.66136176825813,D,37.504482140779075,A,1
No,51-65,Other,C,-66.29562560259433,-180.01313201003435,E,-64.78899736997218,24.86952110280226,-147.24972484021586,B,32.4500330630613,-39.60505315501583,40.92132524687846,E,21.07574708442259,A,1
Veteran,51-65,Other,D,-40.08161113798665,29.658065475183104,B,-132.63014003764292,91.7300055406847,-103.23173017887264,A,2.0560035667785517,-15.548288063843374,6.061287117153485,A,36.21970124967715,B,1
Veteran,51-65,Bisexual,B,-27.490592985914546,-129.37811018689047,E,-67.32272441927269,9.322850881303305,134.03552673772006,D,-27.954579486147264,93.441594270292,159.1011616992071,A,-8.237670232864392,E,1
No,18-25,Heterosexual,B,-107.6296166707423,-259.4955105346864,E,127.90936776545598,-7.438211152016648,84.64996928399779,A,-175.7862192417036,35.54990395814496,-169.86933333628264,C,221.36262021764915,C,0
Veteran,26-35,Heterosexual,C,103.58488814514955,-20.72861846322668,E,50.44092605458054,113.01747639907391,-67.22610466006167,D,23.602549148191336,-16.265282157202556,55.95669628340939,A,59.66370661796153,A,1
No,51-65,Other,C,-172.68558366153053,-142.61486352751766,C,137.54634386658952,-89.63536182274369,-146.54390864123846,B,-53.033631326144494,-101.14815308306913,38.121782729076514,C,0.4081297463895296,A,0
Yes,36-50,Other,E,-67.79822034069034,-95.50907282590684,C,14.703374383078172,91.88219547213416,47.868666913571886,A,-4.837919788634401,-29.467826927922548,-83.38073738943538,A,209.9798206824147,B,1
Non-Veteran,36-50,Heterosexual,C,23.685930794034725,40.36813499897047,E,211.22066007844086,-27.46066521978437,-71.67487957050457,E,-53.420922841657834,-1.0007645149052347,20.57806593156742,C,-47.62819040084996,C,1
Yes,36-50,Other,A,3.6600801580846207,155.43200029015307,E,55.26731988591009,-23.518674925663944,-72.88675538324252,E,-54.39259597769578,-33.1905303756988,-152.9954631475254,E,77.8172160748689,B,0
Non-Veteran,36-50,Homosexual,D,41.40592910517885,149.36843369539432,B,-214.13214042248674,-83.59490460635436,27.463984233329796,D,-67.51414264365414,-180.54679976016217,161.47063587440428,C,-181.59247988369665,A,1
Veteran,36-50,Homosexual,B,60.521889570455635,-23.0965437432862,B,199.88525353112158,1.6771774945461073,114.59539098773814,E,-148.49829813533734,-44.76954934365061,88.60438224567685,E,80.9368983910392,E,0
No,51-65,Other,B,-152.23760753926922,34.755577431315245,A,73.38113320272835,-1.7195651174757853,-142.6311642052427,B,-12.97062967819704,-87.08294865474016,-353.18610230486706,B,2.4796681700263563,C,1
Non-Veteran,18-25,Heterosexual,E,-59.575710693897335,-115.76458135338072,D,72.39879083005778,112.77185295261548,-129.4790520296054,A,-93.99656278640171,-16.329060227399193,-161.53255628701928,D,97.10778291455604,E,0
Yes,36-50,Homosexual,D,121.20034548164757,178.7922621713915,A,-21.09003297156776,8.091856092349147,-57.7379138953419,C,8.283708637161133,24.576843383033896,-15.700171776768082,D,-13.970633879641634,E,0
Non-Veteran,18-25,Heterosexual,A,-17.460823532012995,69.9257655904597,E,148.30505201723946,-62.97084830556814,-152.70684228367745,D,-38.667557106704805,-109.11659872551596,-78.4083027777757,A,-80.61711449120331,D,0
Veteran,26-35,Other,A,144.29464277525352,62.449264192511954,D,160.10597899591926,62.23763633326654,3.6459141390892085,C,-71.86860219440042,20.798233746006574,53.041206989751466,B,90.92271135287801,C,0
Non-Veteran,36-50,Other,D,-58.60552401831277,-82.76933417723748,B,-56.34205426326647,126.22279837651638,-64.31077178701912,B,-116.78197838705057,-140.68701435725026,19.605095017794827,A,157.78675775577324,A,1
Yes,65+,Bisexual,D,-107.83420942040749,-37.91197135805998,B,-181.92555493426056,-121.36607952983796,-160.09995091025985,E,9.276249964525553,-129.58139402616948,231.51380459613281,B,-133.74925920450843,D,1
Yes,51-65,Heterosexual,C,107.17299828329404,92.67042487855069,E,120.95950144104492,-118.01007910464392,137.70476040127565,D,-88.72215396549731,53.438175677972,175.32049725371596,A,-46.4612097013981,C,0
Yes,26-35,Heterosexual,C,-197.78209287922232,-48.756302298574454,D,36.39072762273304,31.421339351336247,-129.10141847551836,E,-13.84243838689127,142.6477490746974,-157.26450567020635,D,98.95763631067926,B,0
No,65+,Other,D,-60.70544335715593,-111.01920916460442,A,-210.4308523721739,129.59579700072334,-36.421164167120004,D,22.285029311304687,-63.3705489218908,-135.54004679687267,A,-37.5694414248464,E,1
Yes,26-35,Heterosexual,B,83.68808894592628,-112.8736845917791,C,-61.368222773191405,17.799093690162476,-44.77263685883813,C,137.00156691266267,-33.09250658285159,246.89228473261954,A,105.29850007738118,D,1
Veteran,36-50,Bisexual,C,27.952877556174993,11.167494517980355,E,-211.26349265065133,108.8599212059398,-76.49390249207623,D,-101.82882751718023,-22.63391978293477,166.64620382364586,D,15.846719006892467,B,1
Yes,26-35,Bisexual,C,84.002846926681,40.48962146274654,D,-67.49508991868319,-16.86197144986158,5.501375822091386,E,13.55155336294939,164.75766444238977,0.7868499458342211,C,110.27962985441135,E,0
Non-Veteran,26-35,Heterosexual,E,-72.15325790122841,-31.843174234209215,C,67.51942763314638,63.93311800294875,149.5744875991785,A,-119.36622314300776,-188.2501130855499,-202.23066744561865,E,226.7458697480333,A,1
Veteran,51-65,Bisexual,E,218.5962122435789,48.46027011045943,C,62.70830993201022,46.502451300841585,10.532765516527643,A,5.723530889918981,-155.97845254118928,181.76015072952197,C,-131.52385501298951,C,0
Veteran,18-25,Homosexual,B,20.72378361226769,-61.41017816884515,E,181.3780259204467,-0.6986978428911912,-138.26584913329006,E,-47.91339415877953,-154.27508225024422,-37.73938977295417,A,35.46418396402448,C,1
Yes,65+,Heterosexual,C,-6.991367495832455,24.32990706429796,A,-2.2029974652167925,82.12858234407483,72.52994875269827,A,-109.66408485060764,-56.76773310000751,-18.35680433654363,E,-77.10278919512574,B,1
Non-Veteran,51-65,Homosexual,C,-100.16765792076032,-21.43829506008251,D,64.74055350646837,87.76567792589162,-105.45183638712491,D,-118.5437788016773,-144.0688061164119,1.3692890672327973,C,-131.32581284983004,E,0
Yes,51-65,Homosexual,D,-32.02718793212869,14.413921798016405,D,-128.12775973773861,21.30619408876838,211.25943609957375,B,-25.597826360345028,-37.72570763666354,-40.97521062036866,E,71.78250112863913,A,1
Veteran,65+,Heterosexual,B,-243.91834793812234,-142.07390463287084,A,125.90048074520095,-220.89533607106836,-71.69458917470945,E,238.24070955812638,-19.017869161751168,-109.7663775494581,C,50.65481820766813,D,0
Yes,65+,Other,A,70.34298990632925,-57.045762608052954,D,68.97968348279461,-94.94186176117367,3.328884256268498,A,40.95852161237056,83.78650105996621,-5.794446946115739,A,-48.98562700120538,E,0
Yes,26-35,Homosexual,E,95.08722681206372,-39.4493879738821,A,79.19883219821838,16.51247440499443,33.78814594650711,E,276.9245799137178,-65.74888869405927,-70.74504706338396,C,-23.97571596875347,D,1
Yes,18-25,Other,A,-51.660668635966175,29.439104694924833,D,12.588562820796403,-205.53799270599004,-29.876005972609676,A,-14.95638703768768,1.1915692786261671,23.39245319456081,A,19.554767083130034,B,1
Non-Veteran,65+,Heterosexual,A,116.8155508605562,-22.2557952981634,D,-50.61555841270562,-44.89691508963182,-62.09227603390676,B,-122.21901970065466,15.5304108164544,16.099563883916883,A,73.40549180895037,C,1
Yes,18-25,Bisexual,D,-94.63436105366718,-74.30253881635632,A,-2.108024577892407,58.12086805856141,-75.79853504126667,E,53.13747838914499,20.280442577861706,42.843092260304715,E,89.34894515536497,C,1
Yes,51-65,Heterosexual,D,-20.58530483951695,-66.66738976862273,E,-114.4002051936911,83.5742319585982,150.60890433760028,E,29.08136936057187,129.15308856672755,-48.13566185592659,D,-23.950902721015925,C,1
Veteran,65+,Bisexual,A,-154.99140373752238,-100.22648822892981,D,60.012195860747454,-85.0664707341878,70.31113279726813,E,2.711750605401261,70.17888530008389,94.70936768949272,E,-248.07245316848457,C,0
Yes,36-50,Homosexual,D,28.134907739988357,18.06992083792649,A,9.6968836098939,-41.74048771773971,111.38610224549885,A,81.39520099307512,68.5195113494579,69.56139980748256,C,-11.755154769082273,C,1
No,65+,Heterosexual,B,-19.548088551035164,67.04352882894499,C,-73.13879617843297,-64.40428998105624,9.672591142812252,D,59.74647872663699,23.277804474815085,25.706800291635663,C,230.67604632800118,B,0
Yes,65+,Homosexual,A,186.9841599723676,125.47124206673914,B,13.178677270746245,5.706791988386107,127.56462718775138,D,70.17476000334152,-181.37227731431517,97.57484196539028,C,-3.884306916225337,A,0
Veteran,18-25,Other,D,11.688779361095975,-52.44452986922848,E,-15.904122482449768,-146.99875041028997,182.00095759248225,D,143.07564372894947,229.8771428233619,36.70665905945187,D,-71.19892858940574,A,1
Non-Veteran,65+,Bisexual,C,25.654628709907325,262.5827593383282,C,-28.561248624982117,92.59648042446366,3.123071935376291,C,9.12323549931143,173.98524830345522,-51.23621345476504,C,-37.13614487275475,C,0
Veteran,51-65,Other,D,81.75531446620694,-8.352632145749684,B,-26.48260117549804,103.53538557926116,5.9259893038908205,E,-6.704271652859021,-24.38505955658042,-16.51975638472335,A,135.51576696873508,D,0
No,18-25,Homosexual,B,88.21258099308747,250.1061449002731,E,-307.3039636425569,-3.335055152937077,143.86778052905274,C,-5.2238170210934065,51.25941617444454,10.735824771222093,E,68.50104290087967,B,1
Yes,51-65,Bisexual,A,236.0614016972607,-60.46981380535422,C,-30.85795745937121,113.20271180612353,-74.35109681752355,B,-52.132770810046004,-7.303880772694874,-70.2102557815041,B,-56.65232952633602,C,1
No,26-35,Other,A,106.10058728632026,179.87291127867283,B,105.31748569094144,-67.92171414806461,-164.24939399639516,E,-104.40359404547385,125.26354658021641,38.34707483257767,E,-19.675396165720677,D,1
Veteran,18-25,Bisexual,B,27.209243307279124,-42.461635094270704,E,75.17427659258196,96.74466428770191,46.236190736202325,D,-89.36945954440138,136.80930720003798,-164.97626575563316,C,54.31063419818267,B,0
Non-Veteran,26-35,Heterosexual,D,181.35737095458896,73.7090553887623,A,-5.613917777301757,37.73300882671829,-73.91209137561945,D,24.093114005830135,217.95623460585273,-104.78420051272457,A,182.36439303020427,B,1
Yes,18-25,Other,E,22.838132109390234,160.9984188743749,B,-149.2875225402086,61.664292234522364,-39.75990539680638,C,-98.17159297816127,150.91857037327082,-50.68067891802867,D,-75.19672066217073,A,1
Non-Veteran,65+,Bisexual,D,-111.21688215174876,26.773662333485948,A,-103.06556681925963,116.84180964853992,-87.95227564959033,E,-167.4440314937273,59.04972670534961,-26.39226465081878,B,50.752613913579495,C,1
No,51-65,Other,A,179.75654901335793,88.77115675080017,E,-115.53031560002832,57.28402629304885,-90.31267461284169,A,47.91251721172134,115.98270730400087,-149.55519758289773,D,-123.11548682296095,C,1
No,51-65,Other,D,210.2801739091201,-53.49212300705924,A,86.79564644812898,-124.62282748950648,-97.73756659462322,A,-77.80398191594256,76.3785920220446,-70.32496556311597,D,180.9242485652295,B,1
Veteran,26-35,Other,B,-115.04161815968924,-36.75140084116277,D,154.18213819007585,157.26550830411847,-47.15235689614538,B,-18.498335326180317,-1.6172066589610452,-48.31450189312548,D,-80.51107047521401,C,0
Non-Veteran,36-50,Homosexual,E,35.264022378087695,-57.17095078147134,C,33.84330993120553,64.03715341178564,-90.7143300171173,E,-92.96530903944333,-3.9646004623090745,-172.48614476647393,A,98.80180237192427,D,0
Veteran,36-50,Other,D,-9.206581382422048,10.653274122573949,B,-7.985571014641859,-41.14612277423139,-68.18974423721083,A,0.7435881672265678,-112.56998642756348,-74.86103554551875,E,-119.22785295919883,E,0
No,51-65,Homosexual,B,116.89337333977366,-50.77161007983085,C,-24.162049709730805,26.622091534357995,-65.65213704442078,B,63.82300689869906,244.87875879754512,9.607974302449747,A,150.02416065823107,E,1
Yes,26-35,Heterosexual,E,34.7349258572646,-50.012939829923944,B,-23.12747211277542,22.083455051692365,-34.3233667272892,B,-52.284543323916964,-50.25337053545865,123.7538224740331,D,-61.16783038331708,E,1
Yes,51-65,Heterosexual,D,4.081352179899552,-107.48400078275048,A,-63.257259695850756,103.89768025464446,113.71352929540961,C,274.75568868779544,53.39101874970852,-100.30133216281587,D,21.52496974932812,E,0
Veteran,26-35,Bisexual,A,-94.67421059930463,-146.01121608626394,D,104.97796708251752,-41.18384162218957,11.013507084592172,E,43.99536588730505,-65.35981094158146,-70.20778566585166,E,16.58992181788465,B,0
No,18-25,Other,D,85.87097930969162,6.109364883820556,D,106.39343872761884,-71.0823183576404,10.985193871936971,B,-55.34537374383456,-4.833174861125874,-101.199859956308,E,19.973974670856485,B,1
Veteran,65+,Other,C,-24.037509953968062,59.73304055282962,A,74.46369020382848,-143.92457945463028,-60.74477735519308,E,-114.45386789001756,128.18332954206645,-55.61518343995675,B,-52.776588090286225,B,0
Veteran,26-35,Heterosexual,E,-110.17851340206413,63.0128424722072,D,43.254642460904904,-69.96364953701031,50.73329045238537,C,118.18320104985152,-162.46901038660877,264.25403203880114,B,97.59199182749815,A,0
No,51-65,Heterosexual,B,-13.193472163914958,-365.2178338897081,E,68.65962933119673,18.243366338019765,-66.86273082924973,D,82.90142976634553,3.994838373779251,-9.979659426322142,B,95.52638589527763,B,0
No,18-25,Other,D,-99.55272331220004,-5.6217953544645285,E,59.60479236819947,126.60862009390127,22.16736591203709,B,-28.14787477570759,-10.867824843868055,116.10430218642801,D,31.070049517909187,E,1
Yes,26-35,Other,B,37.848012148411584,4.929296726924085,B,-23.596863304444142,28.55988436999145,0.5256176180358874,C,-67.70608124597835,-24.10633616062618,-26.91217660572745,D,-149.27422210068102,A,0
No,51-65,Heterosexual,A,41.424113150474064,-96.38892952758303,B,-64.87500609571178,79.72622359436369,100.88942925916189,C,-60.78485139050457,276.80653098365775,-40.643526659542395,E,23.3013341695693,D,1
Yes,36-50,Homosexual,C,-148.9894346953435,-152.74846057096218,C,-13.462205462087532,-2.8136923237316784,-1.4014573475857353,D,99.99842271966276,-4.798212564201237,-20.22582819452195,A,-69.68968883826679,A,1
No,26-35,Other,B,109.42510839819768,61.751822108260434,D,110.89110552475073,-99.71785887759225,-229.48862439519527,E,11.306092021618362,179.34374271556928,61.99625996450242,C,46.82054738374942,D,0
Non-Veteran,36-50,Heterosexual,E,123.28502719361865,-107.3955732931003,B,-73.08635420672627,14.077566535975306,-156.53844348648377,A,226.1928134030323,98.78273808989434,31.370369168651703,D,25.62836648211293,D,1
Non-Veteran,36-50,Homosexual,A,-63.21405061589519,-97.18906962704756,B,152.22615163925008,214.91207625589084,-68.80862466510325,A,-148.28702146500098,-126.78721906533737,72.58216173577073,A,-40.55610547318353,E,1
Veteran,36-50,Bisexual,A,-88.00834572197812,-92.74057626256355,D,51.94971299448263,52.08379822184405,-179.63785029602465,A,184.1076442446437,-2.8167273178566115,100.4814030012175,B,8.421664057634134,E,1
Yes,18-25,Homosexual,A,-172.49939051687042,-95.16767552543081,A,-34.94472802131819,-151.71955521534395,127.32790394928197,A,-137.77328754077115,195.21001099911302,49.83618542985474,A,18.297948617812647,A,1
Yes,65+,Heterosexual,B,114.39084223721552,113.78861075115381,A,55.127863737472474,-124.40381137945444,18.195306420498056,A,22.509969279004956,-37.546200625984824,80.21126962375928,A,-121.65787825384228,A,1
No,51-65,Homosexual,B,20.021481336990295,0.6255506863562298,C,-38.72701164259935,-51.13107193313853,82.9647651363256,D,-101.10140348579122,77.03909994134541,127.26561402338537,A,4.768737189841313,A,1
Veteran,26-35,Heterosexual,C,139.0870206324717,-101.7762280898548,B,-134.4369933837637,63.14105130471881,-139.09706704781954,D,14.499538557484446,-86.84611973814856,103.21369090755641,C,166.63519640822767,E,1
Non-Veteran,51-65,Other,C,80.98235773294554,72.72177079111903,E,-117.85266849761223,36.45409744893392,69.25621939761254,C,-13.96158441594983,-64.69032748285011,105.86554073130132,A,150.51548875425135,D,1
No,65+,Homosexual,D,-89.33728005337233,52.38469869086312,A,-45.3809350666852,-125.75932126013625,115.76717217669822,B,-94.54540163675377,-16.114348710780266,35.060431209505346,E,-58.87395849134152,C,1
Yes,51-65,Heterosexual,E,82.19403486558046,35.07208329758188,B,-102.55914543257043,-75.08762335695755,3.415108542261211,C,-75.00064277155957,-10.562894883364562,179.23640092631982,B,23.89766152373912,D,0
Yes,36-50,Bisexual,A,-21.622112818560012,-202.17456024374255,A,126.45990491808294,48.099671121510426,-27.463917631631425,C,-28.54597756826191,73.72743241849777,265.093542227056,B,-90.11427903483576,B,0
No,51-65,Heterosexual,D,55.644600530138945,106.92669358635736,B,8.54741146987216,-88.7311675913294,90.91895853097544,B,-9.389230095838178,-31.737823891109045,-84.43334003119112,C,11.685269084978241,D,0
Veteran,36-50,Heterosexual,D,-113.58805448398365,-134.72395771052717,B,78.91286288318123,75.79071137250118,76.70807851388646,B,-212.90428788722386,-99.07578246459576,-90.81820274699307,C,0.07111165150165101,E,0
No,26-35,Other,A,167.41099374892875,-185.3177425422249,C,-172.478177512209,40.029639939339354,16.969729481741297,A,-27.79983344332118,166.42313688540017,52.260562264231424,B,133.89300595129657,A,0
Non-Veteran,51-65,Bisexual,B,-22.547281114851472,-67.44718130702395,E,-89.70753024936843,85.67422427160275,113.4860860974319,A,8.761518830183162,6.104675305918548,12.744486591761264,C,56.635806835302425,D,0
Non-Veteran,51-65,Bisexual,D,49.16785637685798,-54.228946429701644,B,1.1784599229918946,-102.32465045427116,172.80019520193596,E,-42.626399612034255,44.5225985705061,36.00356255587241,A,-57.227793436914396,C,1
No,26-35,Bisexual,A,78.3526109735495,13.792782988688861,A,-102.90048529326923,154.1757786553111,-145.9501557995225,C,97.14909528523826,-52.298947536714614,87.73976741424563,E,-97.37630689525896,A,1
Yes,18-25,Other,D,-60.345971815989984,36.63486261165573,E,-87.60387920400025,168.65961477823834,101.62198627530452,C,9.089799065408874,21.457665465749994,-44.61132272919222,B,-106.80332374735815,A,1
Veteran,18-25,Heterosexual,C,18.878120191608396,57.47839257155444,A,144.8926155195943,20.81243867349582,-185.58669517119276,A,83.98858792608411,-17.68442505824874,-26.490419383041036,D,32.873466968887634,B,0
No,51-65,Bisexual,B,-136.22436168412315,-161.945653783576,C,-161.05301078953386,-155.09063737856513,72.29387573934267,C,-255.52904861559696,165.92038810786642,-49.20223846035806,C,-39.01437389728806,D,0
No,18-25,Other,A,-151.19861762494736,52.18921364106257,B,252.77537356420697,-42.69522308691383,71.63639394000005,B,-6.209319374751857,-119.48757556375699,46.90144569596349,C,27.624370441169056,A,0
Non-Veteran,26-35,Other,D,202.5256707110824,105.45085845927858,E,62.24794025446836,179.23753918629296,-164.47159498826773,E,26.848741115957658,-67.55989835688405,-15.986086702346839,D,147.27422801649192,C,0
Yes,51-65,Heterosexual,E,-63.38594057493704,30.545422791656023,A,-58.83301752226019,-44.518890481846576,214.72120303442227,B,-92.51846266210414,0.497115996793983,-50.59858793034452,D,-38.452312327612646,E,0
Non-Veteran,36-50,Heterosexual,E,18.802321659103566,6.366887902873121,D,50.53983313924411,147.6023400068443,0.5476423803429611,A,-134.92917455023786,-30.56326585488517,24.646371513196613,C,86.41952882312827,B,1
Veteran,65+,Heterosexual,C,-26.560052108378972,-98.5055069538125,C,178.57685739235717,-38.000404955580066,-86.46820462854075,C,-89.8623576587042,118.21949060114301,-104.04908812712085,C,54.16287766448345,A,0
Yes,51-65,Homosexual,A,-13.089557449825282,32.32166784120784,B,-149.76424309918264,64.55354741599598,-59.548195247307554,C,-0.40529131051986,-0.70652303229566,45.039856312048364,A,57.351906193348526,C,0
Yes,18-25,Homosexual,B,51.208908178311596,-88.3846332796761,D,-101.36801507427478,7.383316435294758,-100.50757418496272,D,152.89300493935463,-212.79538781306098,-25.78553979506033,C,13.453836772357263,D,1
No,65+,Heterosexual,D,89.61900257282926,-111.25530811006341,C,6.579799102954902,-78.29478156743207,-11.379152005762334,E,69.29158210656759,64.6112430714831,-92.20487119695002,A,-46.461326563219465,E,1
No,26-35,Heterosexual,E,65.24244636645568,3.809362193519882,D,75.44432426495095,-77.91671794756743,-87.66933402531998,B,50.18193646293121,0.0258409360582121,-152.97266426585,D,67.78693912182405,E,1
Yes,26-35,Other,D,135.96829390151638,-66.98868612916752,B,-28.528575761705362,31.874481665462014,-159.57145523308915,E,92.85643330283737,-49.118400542515076,-225.87133344770697,D,57.315547340569175,B,0
Veteran,18-25,Other,E,64.89572230752314,-128.11074747692302,A,-11.715305497423655,-72.8110619019999,-204.38049996536014,C,84.19898931270454,135.3299002351048,-68.41577498937039,A,-18.680244923933582,D,1
Veteran,36-50,Heterosexual,C,1.981102130432296,-70.08273041793043,E,141.83615047110015,4.861994299875824,134.15201134389469,E,49.810581602584016,-1.8511871345847437,-53.542977946166644,C,-20.356670373285787,C,0
Non-Veteran,36-50,Bisexual,E,21.56902800140633,-18.854664469045364,C,20.94013462645724,79.49989768237988,-61.15566793785258,B,-80.39894990245976,131.64537160222483,64.68454120990287,C,9.543561184696408,B,0
No,26-35,Homosexual,D,-14.811636146311047,-34.64542605429561,A,-81.88889078336601,-81.92964037199489,-104.1910217690676,B,2.3108676478453907,-2.258519349578658,-113.72809773868404,A,83.73024744958568,E,0
