gender,age_group,veteran,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,target
M,51-65,Veteran,-42.393472624555194,-6.826682374809645,-67.96191629270615,127.50934879571744,-6.2114608187440234,E,43.940590068935876,E,0
M,65+,No,158.0557210310796,15.570461490265933,19.948456777140066,-151.33432271783278,-38.66768809356015,D,31.16692987333139,E,1
Other,26-35,Yes,22.278624561305904,-70.26468994668687,-15.552034028067222,148.88461389147034,-43.37231901225417,E,1.1972128168287088,C,0
F,51-65,Veteran,-50.51061008008415,-44.56822230794923,-116.26780012388174,5.550301335104686,57.41197977938264,A,-24.387406170803946,B,1
Female,51-65,Veteran,-82.60948311084665,-68.07207354064816,198.3984236378472,60.69015864035311,209.3609530183898,A,56.61527508957286,D,0
Non-binary,36-50,No,84.36054014998369,-109.80347994304323,-34.10042538394728,-64.27735829906062,117.97330600356727,D,-59.465899371315615,B,1
Male,65+,No,-156.89918586779004,73.20287294059011,93.18010215553642,-245.02509978864043,-46.78419890520183,B,77.38243029177238,A,0
Male,65+,Veteran,-133.06534587191678,36.222183226789404,-54.649073604948924,55.4416530767208,-28.308075708249277,D,58.91620432780497,C,1
M,51-65,Non-Veteran,-77.45532120983633,-143.18834493646662,93.43561953483915,-33.30281849081863,-85.73169556342523,B,-161.3635425854602,B,1
Female,51-65,No,-65.62065198983089,11.124746430473207,-48.96045095248572,153.83920945370267,23.691982713552452,A,35.14825557587783,E,0
M,18-25,Non-Veteran,51.502287540060586,20.40612648308201,147.38633133460564,-220.13541096818477,-73.96655400584183,C,-35.977084601350114,E,1
Non-binary,36-50,Non-Veteran,-82.41088581740605,-22.17104621235203,0.3203660682874366,-146.00178562595275,9.96754789567174,C,68.75472709586504,B,0
Male,26-35,Non-Veteran,248.4616371797403,209.36669003334978,41.429379075555595,81.68583667426394,225.22185818894397,C,-33.49808590209465,A,1
F,18-25,Yes,58.834831035499136,266.1444646836335,5.281651670004931,-91.87439857289431,24.977547456993623,C,-69.89175109054642,B,0
Female,18-25,Yes,105.03604621656253,174.11091451529003,69.39686262319346,-30.52705606127511,3.1896729408953592,D,43.09974433850514,E,1
Non-binary,18-25,Non-Veteran,-68.32028737922806,-26.583758521788525,-68.6658793202885,130.97470337884184,146.0147636182334,C,56.08319587430941,E,0
Female,26-35,Non-Veteran,25.519441135475347,-235.53359262796693,69.7388872964918,5.847213168365113,47.764705773706076,C,-97.45713133518966,A,1
Male,65+,No,147.92202827687387,-219.18530533803965,44.26140106698128,-94.13072276000591,-236.13186783971517,A,6.674822034752413,E,0
Female,36-50,Veteran,-68.32014913631518,32.8961361265877,-89.19554049539838,-107.20235880531975,12.272166761485236,B,6.5318044744875365,E,0
M,51-65,Non-Veteran,19.167588978481618,-72.69852618376329,-91.09801727189108,127.43091658139637,53.89297880010897,D,-24.048822982981356,B,0
M,26-35,Yes,-111.02861277081237,-131.52870298998423,60.192672127556776,53.87480914565026,92.71903101540623,B,-243.4007957869542,A,1
M,65+,Non-Veteran,-124.42393095981042,50.12594517707605,-25.290756966182435,24.886695781912575,52.06227655489426,C,19.77242261321328,C,1
Non-binary,51-65,No,-77.99297509204895,18.88099769859995,43.923667658629185,106.90414666430748,-117.98554939113725,E,-54.86364763175203,B,1
Female,36-50,Non-Veteran,57.13983012196152,-71.4791661016389,102.02365355006886,-143.67468793949055,-234.73459025001958,C,21.309518040678253,D,0
F,51-65,Non-Veteran,155.7149058946059,30.004866261960483,-38.10583876098409,112.39211402337916,56.21322846127106,D,-42.39119204211558,B,1
M,26-35,No,-16.085598762105835,90.42517619640812,-1.9070792671434613,-172.76897007704113,-34.40130467741497,D,152.69987634343008,B,0
Non-binary,51-65,No,20.584423142538544,27.833292715387937,-100.65027536044049,78.23656841867763,77.77492256543334,E,163.81180957600202,C,1
Other,36-50,Veteran,190.65539534250354,89.21183914132598,-10.932691114707639,-42.825991951151046,-55.153035017514306,B,102.6852346140001,E,0
Other,26-35,Yes,-130.84519606405786,-60.76584015030083,-14.221311473512849,-105.16244955585124,-153.02846082615852,E,3.423017804585027,A,0
Female,65+,Yes,-76.5295884398607,-170.6833609274376,-82.04137415443722,55.4994139272858,122.89224090563535,C,-106.04877305925065,B,0
M,65+,No,42.1898072894988,41.22188422157286,159.20674916184177,25.75475123255899,75.80707805656655,E,-30.4429633636707,A,1
Other,18-25,No,92.55646210674946,-48.49344868405318,125.04571709345811,-15.962547415668915,-108.61910898528582,B,-49.87555276901347,D,1
Other,65+,Non-Veteran,-57.76319802309996,-142.91108595163055,0.6202575921161557,-131.44626148569756,15.101664788201832,D,49.39914841856904,C,0
F,65+,No,-4.522982722324524,-84.7841008130629,-77.40707283982928,115.35260914363681,123.52463345881115,E,-102.18888073790573,C,1
F,26-35,No,34.52150151762155,91.58471609202039,177.93152356693852,-56.11572795594122,76.51576968567456,B,-54.96163385102017,D,1
Female,18-25,Veteran,-154.9472470364516,-128.34707696652572,-80.44846723100518,276.3468194415119,-62.70796304269769,C,-72.78502857520228,D,0
Male,65+,No,-21.258836627513215,-39.20270276382078,9.92256398498226,-96.62729338732802,0.6864834411095753,A,-35.11025670779671,B,1
M,18-25,Veteran,-260.7270456665425,63.12073333380922,105.70340905367995,-52.74242752808904,-23.840841334976666,C,-28.887056085760328,C,1
M,36-50,No,19.92153590702185,38.892261189983834,80.97698927768091,18.592653607548197,-10.775174486229032,D,-22.84201567097881,D,0
Female,18-25,Yes,110.67662352426413,-156.93969534419884,86.48201606879833,75.93121433135663,45.476989287316975,B,69.47584031842496,D,1
F,51-65,No,-8.253788560661983,-120.54190912484674,-107.59652164078103,-2.4958941035188125,-14.735286547275617,D,-116.43254889848902,A,0
Other,65+,Non-Veteran,25.78945095277793,17.724288945086162,-108.66194034638082,44.17924501532179,133.764208894321,C,-55.42941935832451,A,1
Male,18-25,No,36.418094592144364,-79.32907374721616,-45.52640042927147,6.763163338664506,48.20733670963333,B,119.44992108052604,A,1
Male,26-35,No,97.19913859124883,75.92234955479123,97.97702235507816,107.61577353125733,96.24711225456889,B,-60.759236769576574,B,1
Female,26-35,Yes,130.6550985751543,9.755706527367428,44.60204522730579,7.11457065193481,-5.798250398720636,C,-23.60438119594493,B,0
Non-binary,18-25,Yes,32.662075152789924,-224.3241861882681,-56.30806242813331,0.12708162801413683,17.641954282639553,C,75.77611684605804,C,0
Non-binary,65+,No,-19.103977607749652,-236.1170502689675,-30.826181889331217,-1.3548272747765573,-9.456596441893593,D,59.12674603671634,D,0
M,65+,No,123.92846559561315,-9.669045092542342,-68.17236417039972,-37.63360904455581,-85.68045295588922,A,159.9075940283703,B,0
F,26-35,Yes,-118.30727720754915,-125.53898421418927,105.70001786503236,49.32330690398582,-46.94002185367111,D,31.08776950672132,C,0
Male,18-25,No,51.53716990530973,-92.17658374967172,127.94749314214249,-41.57771555761669,-47.81867733997342,A,37.50309181980739,E,1
Male,65+,Veteran,-59.82600121387335,-8.708478570825767,-79.75135092826105,-183.81926715468703,102.70744405249236,A,-18.653581591442617,A,1
F,26-35,Non-Veteran,125.27126376647126,51.88576473498404,4.602606275202254,-38.28534996798636,265.7642218313805,C,-151.8793630244098,C,0
Non-binary,65+,Veteran,-117.4134934813401,68.43590020438013,-243.07948551298665,-51.68229878755186,181.4796518539929,A,114.4802801044277,B,1
F,65+,No,-173.03664895192804,-57.9051984425602,-39.50749985250563,-131.78866491501682,-82.87857699660614,C,-42.783055247271236,E,0
Other,36-50,Yes,1.3357629564617806,118.80346170151329,79.78972750480827,47.288322255471286,105.33337908660525,C,55.776008202175866,D,0
Other,26-35,No,66.98123163923272,-66.28691413805296,147.88231461959793,-34.20805011187411,-113.96313058767056,A,5.831677861412432,A,1
F,18-25,No,-159.0885944937098,63.85039447206595,94.67369725446423,-23.2689974709462,-115.78994395892319,B,28.256253224593248,B,0
Female,18-25,No,-19.633783436763107,-5.7447393803358855,25.294557799893635,-12.862158148177791,44.410067554717806,A,74.75666251735367,B,0
M,36-50,Yes,-37.41955595240676,-46.98350842715923,49.471819562013685,176.78069223101852,136.14144512927518,A,-14.91898959874727,B,0
M,36-50,Non-Veteran,-3.153681492357474,-23.958199262779548,-160.60677472226047,66.2066227720889,-11.884082798391002,A,17.43583852155232,E,0
Male,51-65,Veteran,-37.95072143254354,54.079172024882716,-58.74013818414328,-4.617744375817927,79.4143130543731,C,12.097973308978359,E,0
Male,26-35,Veteran,-92.29456648310031,-79.40137218883622,61.42054705956708,41.05795280140866,127.80238592722594,B,231.23705134062646,B,1
M,36-50,Non-Veteran,-37.55736879465316,75.3765129075611,-122.3225672088025,149.76754439265022,11.729599694223618,B,33.61450589120081,D,0
Non-binary,65+,Non-Veteran,-56.8056245810859,-34.600327637623124,-264.0802869733657,-13.970065712552765,-44.071161751016604,C,27.800236724518623,E,0
M,36-50,Yes,-66.806551248639,-195.71878051016424,108.65311271407201,123.67678915903542,25.091456276191266,E,54.84885374084784,C,0
Female,65+,Veteran,-14.770345878517317,-1.1615087659253647,-200.07731249483277,-83.64867216640025,-93.8613614514712,D,48.530696440737806,B,1
F,26-35,Veteran,64.57268593370875,8.050643215428819,-17.55496707227926,12.812470206589014,-54.92085752171999,D,6.534810054935877,D,0
Other,26-35,No,-48.83654109027029,49.80016531267005,-36.5927994456149,50.02461701515119,-28.329113822691525,B,118.02745131171024,A,1
F,65+,Veteran,13.70125604038124,106.49905717008126,-112.87475011908185,100.84325444802367,-178.45932462845158,E,-105.97331477312208,D,0
M,65+,Yes,-112.43557541621001,11.898314321292952,-111.15987618407127,60.90650592743063,-88.73471697303766,D,-21.709779009180586,B,0
Female,18-25,No,-227.4788440529019,38.32390662787146,-40.15896641696134,-7.9128750582476926,-110.89065009427794,A,134.09530647457257,A,1
F,36-50,Yes,107.12731545548041,-15.600607435154867,-57.19786660232204,173.41075043074866,-143.1298496009561,E,-74.72611953714944,E,0
Other,18-25,Non-Veteran,45.18934801620219,-77.19673860522906,117.04895608049478,166.14447845157528,-143.81267185355955,A,49.24349186621001,C,1
M,65+,Yes,-32.04766786997927,-63.96599831918615,18.287369002417968,22.8730427625197,-3.922141578564032,C,-2.4017982418676294,A,0
Other,65+,No,229.20055039319772,74.60732126521857,-109.69913259673972,93.45867933011723,1.1320990225503067,A,-68.53830607082035,B,1
Other,36-50,No,0.8207392075137755,-17.52514394921142,228.98289905292592,268.43684706928144,15.011523682450035,B,39.96376710800205,E,1
F,26-35,Non-Veteran,104.94177580155308,-140.76792332278947,274.0795204440648,-203.99446425147266,-71.59039904501292,C,11.705545595213243,D,1
M,18-25,No,52.62343382220293,66.09535795724972,-129.84594592666258,4.3102249810709745,-43.218080880259144,B,-204.84879063850525,D,0
M,65+,Yes,34.913442757560844,23.388117293637446,-182.71432543828973,38.17147340370568,-63.80180209868178,E,122.10847245948047,B,0
Female,26-35,No,-24.832192975149663,-9.932157720593018,-118.82200687356983,-81.12671519209994,207.6293885217228,A,-60.317889216753706,C,0
F,36-50,No,-8.680001458865744,56.5325601402788,9.897737610723626,-96.73550694746129,-93.80528450699471,A,-36.58662702934053,C,0
Male,65+,Yes,16.861795460224688,9.000678979642935,-50.778023151296736,-18.33238712775208,62.09472295339176,C,27.095906088465455,E,0
Female,26-35,No,-4.697272898308704,-97.89718363434847,-28.508412153877416,34.31649081743103,-61.67311667515902,B,-92.02884836910934,C,0
Other,26-35,Veteran,-19.130704074859832,28.19193014007763,156.63499820371354,133.01347632250966,-6.40006225321727,B,66.4223297698775,E,0
Other,26-35,Veteran,83.67259358154634,-120.89257527550315,-225.08199422744698,38.04857574659266,-57.88293855384761,D,36.5017842113351,D,0
Female,36-50,No,251.24903609280742,72.15910922957207,32.85174608890811,52.93232578142697,-78.5917976723497,E,-19.279868220135647,A,1
Non-binary,65+,Veteran,36.41991043433147,70.34985658052636,-119.93124672799892,-133.70476862668534,156.34557996349346,C,-101.2255402305444,A,0
Other,65+,Yes,-19.866115225869112,93.33962888484231,150.21890138675263,-69.75292522865674,-25.095573390508534,B,86.03269493616624,D,1
Female,26-35,No,146.5233112911636,-21.45711098872209,38.514190162940906,-78.26068841781439,145.07895006599597,D,10.035142776272595,E,0
Male,26-35,Non-Veteran,57.61122956262204,-29.72688553000496,-17.66012969502229,-26.32499670261596,52.016064807134065,C,82.86936433244911,A,1
Male,65+,Yes,95.85249544488829,19.46179506014433,45.74535703649894,-30.05368142909708,93.56851767893083,E,125.1039855864685,E,1
Non-binary,51-65,No,63.15965078554907,-18.987323764996912,-162.84588061604572,-38.58506699006009,-96.53076140925502,E,-81.30385338407302,D,0
Other,18-25,Yes,-48.0889298898293,280.05846627778277,22.473333159021966,-102.75296154329456,104.05737404312443,E,80.82429205050173,C,0
Male,26-35,Yes,-19.433006661206505,-66.41734437034305,-42.02452303856485,-64.59598656277433,14.428746823454322,E,-46.48912749923226,A,1
Other,36-50,Yes,27.436549335172376,-95.94387787525066,175.1253332856142,-42.7019400356566,36.996036376792915,C,245.0176583633904,C,1
F,65+,Yes,-181.8491813496163,7.246528334933171,-169.85745963322844,-113.81264637030584,20.15250723123398,A,-46.26618085447623,C,0
Non-binary,18-25,No,39.11044893863751,-97.51668175270221,-7.179376698227169,-34.13092986836162,193.73708777907657,E,9.465351054046177,D,1
Female,36-50,No,16.731899556422313,-114.81183243792925,132.94330257332288,-144.02276447767284,132.61142819810576,E,4.5592796766156605,B,1
M,51-65,Non-Veteran,-151.09901228259997,-21.953061002622164,-90.72731638209555,47.828997128331096,-17.20386160983363,C,-62.785146709215425,E,0
Female,18-25,Yes,105.91365161166732,-61.73617834361298,112.01764640579448,-250.8118569810022,14.86426174470201,C,-129.81557760457048,D,0
Male,36-50,Yes,-55.40833332352081,207.30310874536565,149.81531853248597,-7.82671415937711,-159.8706156996499,A,-26.824987706170546,A,1
Other,18-25,Non-Veteran,19.068410034785753,67.9871983855971,101.039433421148,-59.04816654885563,-121.18638292814911,C,-74.80784963776962,B,1
Non-binary,26-35,Yes,-196.51038765387855,35.6436599839097,-212.57956113646966,213.98336599041872,136.8286808279539,B,-164.67078880791695,A,1
M,26-35,Non-Veteran,-239.68393466106593,-139.33502097630685,-91.9999484938236,-32.682616047738684,-88.94345251003936,C,-79.1504052952359,D,0
Non-binary,26-35,Non-Veteran,2.728934457071868,-8.507940349819982,-46.52963263175945,-254.2718008239935,-79.63852040110287,A,142.75793571807688,A,1
Non-binary,36-50,Non-Veteran,120.90204949679033,-41.44841814457031,120.31246167563461,5.651366677290642,85.64824554325153,B,31.89131483466767,E,0
M,26-35,Veteran,-18.871053884887264,73.74456582631733,75.52559212218722,-118.08600045679918,-70.80710987724181,C,51.55620965837555,B,0
Female,65+,Non-Veteran,136.04054278914774,47.51411457162409,138.3654043487388,-28.082058541958904,93.71407292208146,C,-162.22052647015943,B,0
Male,26-35,Yes,41.161543313484074,-42.853398451051,-144.24578411690956,12.834297300292894,119.17393430016428,A,-39.08211513789889,A,0
M,65+,Veteran,66.49026665578387,89.00427511034508,26.370200189818082,45.73363039749119,32.68882807732496,A,-86.41753057173783,B,1
F,65+,Non-Veteran,134.06661474320558,68.35029334019912,-9.456596942207732,207.1010929710576,-57.973902334338234,D,112.0736907500004,C,1
M,36-50,Non-Veteran,72.2308687837001,-70.9547490848076,-75.85772699835866,108.69429157048597,50.391528736899325,A,98.12151397445375,D,0
Other,65+,Veteran,-14.36424563786855,-33.79834101948941,6.317669242045011,60.296481556322114,282.9019348454694,B,-116.69680188136822,E,0
F,26-35,Non-Veteran,-18.29911598205733,69.47897799105806,52.62844036032705,-65.12935881210315,-62.47721068925981,B,36.05264539418142,E,1
Male,36-50,Yes,-8.602504012848897,5.77774467029484,195.73297492445909,-1.32068299583364,110.25496613010117,D,-21.864054131067668,A,0
Male,65+,Yes,11.012524519623074,-23.765026932692017,-77.70491877348205,-140.06493633034654,103.10612784031157,B,-32.030061808995505,C,1
Male,18-25,Yes,-80.17833070918915,32.51158570284886,90.15602297307709,-111.04945417431647,107.39207628013654,B,61.63675670916668,C,1
F,26-35,Veteran,-30.829251419429184,42.676400966026016,-114.29566997103542,126.43764112308196,145.52972240136754,B,178.28320614634288,D,0
M,51-65,Veteran,-51.7043128724871,-95.36058440736154,34.24099075443031,-65.88379779675913,-62.50062102403029,B,-138.54928385578776,C,1
Female,36-50,No,-56.26733440618858,20.18345793868407,137.97759670795068,108.74438243974281,56.52238151366804,E,-11.516381536091922,C,0
Non-binary,18-25,No,75.35162252465003,8.499132578443454,62.47066665784571,150.72857466949955,-97.62136793433676,B,-37.96104143973294,E,1
Male,36-50,Veteran,-1.6156980789120063,-207.01613264715974,57.862057852137305,116.5824524501512,11.981020002527876,B,8.873509405652761,C,1
Male,26-35,Veteran,-54.838070767921444,-139.3408969941663,2.370333746057866,124.92289540308184,-169.9542590878615,D,-124.29398407247969,B,0
Non-binary,51-65,Yes,-97.87262897401351,-163.33355070451563,-20.54534361919467,101.83130824400868,-80.82660586278585,B,-194.7529582755189,C,0
F,18-25,Non-Veteran,-78.72766469274538,63.898277150895325,-74.12637122466022,110.8173643139216,50.735233419353186,E,104.96110353005048,A,0
Other,36-50,Yes,-132.2506937785364,50.27235706350602,-69.26827205133263,-35.81741319510511,-12.69388060197765,B,70.88846386799489,D,1
Non-binary,18-25,Non-Veteran,60.95493946422371,30.930244282677872,-173.161208080373,224.4125340176149,56.8856338364121,B,-50.0296540249514,C,0
M,51-65,Yes,102.5951843846356,-97.76393177130313,13.716193189843667,162.827763122511,72.7264401887434,C,-121.7094632547209,C,0
Female,51-65,No,-60.042138162275336,131.6309689028488,-206.17023159561444,-168.11268870760634,-11.057897562945005,E,42.348397199963564,A,0
F,51-65,Veteran,137.69983095140717,-56.6060001041652,-39.93132067880431,195.32833188550026,-3.0056815884488217,E,-81.7243907679061,A,1
M,65+,Non-Veteran,-36.58898274738968,96.02836142107637,-258.35628199769315,45.37640773974795,159.35192356396965,A,-19.906686313799124,E,1
Non-binary,36-50,Veteran,-222.94612771008545,17.612893091251554,-16.393636579843385,-9.753755621328862,-80.62126375160663,B,9.63083237611554,D,0
M,26-35,Veteran,110.82717051831214,-68.41997277789943,29.7577867284039,-59.495428720458285,39.839336451521525,B,-114.6394375908212,D,1
Female,18-25,Veteran,-47.007440406697434,25.921351793657383,-166.73423676348878,-86.41538012926017,155.3016231451805,B,44.11680150022968,C,0
Male,65+,Yes,33.849792251404324,97.14258598902687,58.53544530924225,156.12987231316063,-52.51831520541472,D,-136.00494496328116,B,1
Male,36-50,No,111.26877286160544,38.20817445281479,-245.59784685202408,-158.3842886280815,-2.2485284594972175,A,-31.316238366495526,C,1
Male,51-65,Non-Veteran,50.93466174294987,29.300833638929845,138.34534896237653,17.448248547564035,-70.0414794545458,B,139.66754327941428,C,0
M,36-50,Veteran,-79.859552443782,141.39904973706018,23.384630866635685,-15.604717644642255,134.3904498139365,D,-27.026922689940587,B,1
Non-binary,65+,No,-35.670015915212645,-9.641595858898437,58.106333540281184,74.6738938838257,49.34577230997598,C,102.13737307660114,E,0
Female,65+,No,-102.13018710925101,-18.511839439353018,-77.17340731461037,82.92440752289984,-13.526945465352435,A,19.143611086818513,D,0
Female,18-25,No,-18.8195862204336,-27.22206490067403,-70.07446861368044,37.766961690140235,-60.213272213064016,B,-74.09825021546018,A,0
F,26-35,Non-Veteran,3.7318669791594963,-139.65437419034353,88.64914609892467,33.650471143133956,-116.96588695721613,D,-230.070303215093,C,1
Female,36-50,No,-50.84402913772201,99.83862689342051,40.76738964397429,127.57213157441755,122.77738139857237,C,-36.28261239602196,E,1
Other,18-25,Non-Veteran,-110.38594117802931,-65.11558785899692,0.44810927898048336,-154.51705103904612,46.33162458386606,C,58.43221262715124,A,0
Other,26-35,No,114.48910990374026,75.04867395886322,128.16187291492187,-70.29434333174903,-58.806890133023636,D,9.945060507541106,C,0
Non-binary,18-25,Veteran,1.5865034404294698,27.61198308420152,-61.01215773404732,-48.45063963140681,-77.3509588370726,E,64.69087385983624,D,0
F,65+,No,38.867442695935836,28.639136723623004,-49.46342213617634,38.07059037514812,1.1508434118555197,E,103.18193341934325,E,1
Other,36-50,Non-Veteran,91.40755135069037,22.216246186194546,-194.48290472055777,20.16198757376782,-2.9524100187692754,B,130.01807854314848,E,0
Other,18-25,Non-Veteran,-186.52742631997683,-54.935619098860286,15.940360923345464,14.703479432134579,103.79631195053311,D,-85.49490853147071,D,0
Non-binary,18-25,No,28.597153063279713,46.004598799507804,52.214295691800515,60.036841911201066,-106.16051240340909,B,-173.80969476934547,E,0
Male,65+,Yes,11.905075648958203,-103.47915055813858,1.4987006012479387,159.14957814942622,-111.04798555731728,A,50.49051305122825,E,0
M,18-25,Yes,89.46991910874935,35.979584810618746,35.615945615671116,-10.01684263597838,165.80560830954988,E,19.364434519500122,A,0
M,51-65,Non-Veteran,-49.66897789061051,15.417309993063244,-87.83480210243839,-114.37856629040937,-157.89756612581309,C,-94.57994966143974,C,0
F,36-50,No,79.06395172540513,25.247867187389538,-101.20352259694091,116.27049671549973,92.8689083437669,C,-128.51768310017934,D,1
F,18-25,Yes,32.33979924277973,-95.74642228997881,-102.00955312945945,20.683076853241502,55.96747623408562,A,52.486167636624614,B,1
F,36-50,Non-Veteran,-1.9468120283368413,211.61665944262134,13.96222390728945,34.69116156247149,143.185297049546,D,129.06184002937314,E,0
Male,36-50,Yes,-58.49344956814064,-152.93379250361428,-25.791442678636795,-129.84420760302174,211.4162876599365,A,51.554792066271624,C,1
Female,36-50,Non-Veteran,-13.664086073857815,-176.2674044409388,-61.76593652886368,-99.97819309895748,90.58296983266322,B,89.24345190587805,C,0
M,26-35,No,11.599405361992075,-15.342716642633391,-2.1855915951983436,-61.860886377445624,189.3047171510428,C,74.9982864829823,D,0
Male,51-65,No,-28.251068868051473,-9.9875783526713,-43.65202903885931,8.66057976904918,-77.37720801521904,D,81.50101930896192,E,0
Female,26-35,Veteran,-97.71935579405063,55.16485282237107,37.35085820431544,36.19170450487424,66.9630970502356,B,180.35510351614542,D,1
Non-binary,51-65,No,-52.292490168015085,-103.67840536529403,-35.525723675055175,-185.5241128548228,4.303390462528746,D,47.70995269848348,B,1
Male,36-50,Non-Veteran,46.10359532161786,114.84128805594895,122.73673125323896,-29.285476168906932,10.212297367408548,C,58.70582018758858,A,0
Male,65+,Veteran,80.95644225493338,36.087856373469975,28.55981880772748,101.43048477046747,14.217080376041944,E,-41.802968184857924,C,1
Male,18-25,Non-Veteran,151.62872725007105,-154.17214780293045,62.70634174053684,61.77567817939049,-15.552547509872333,D,-22.272131160197993,D,0
M,65+,Non-Veteran,73.93894972515227,132.10379450017953,-20.394575523327948,30.10142764670582,45.79658297182236,E,-133.0045589530648,E,1
Other,18-25,Non-Veteran,166.96635802239675,-10.162833475603698,-250.85331040557764,149.43489565446652,159.7043157075836,C,166.1247137473235,E,1
Non-binary,26-35,Non-Veteran,116.13540589908101,-44.86258879294392,95.36922087584318,35.57434934683134,-59.736287109632926,D,46.5110163668065,D,0
Male,65+,No,190.03866278595675,155.27642027337347,180.89085248728082,101.94540484064282,-90.08424872733144,C,85.0460272540095,E,1
M,26-35,Yes,225.1203960715511,-28.59494583535131,-3.005792766427101,3.3734768238201305,26.489978803642288,B,-6.822445527109834,B,0
M,36-50,Non-Veteran,44.0911478689143,-129.9351764678545,-135.68235969302884,19.74112032643726,-94.83663625367265,D,63.917761045980015,C,1
Female,18-25,Yes,29.363983563625673,21.416257953000816,-89.4999351587413,88.35603194288747,-195.7488238004793,E,-123.69568558688526,A,1
Other,36-50,Non-Veteran,15.699595632353708,-122.9798034592265,-68.05022527794912,-18.91727133078986,-107.45545338271658,B,48.57525056387305,C,1
Other,65+,Veteran,-138.09532101708965,-264.7392276826069,38.568012747136684,-111.14240639777067,221.71609516739045,C,-30.202645910320552,D,0
M,18-25,Non-Veteran,-76.59736685788452,45.77324886498251,-219.61266116210734,-19.790534943584074,-6.731197706276629,E,22.881052423141806,D,1
Female,18-25,Yes,-114.14442272945062,-3.290002207055519,86.95730318989087,128.2229462980742,89.73325151230905,D,-157.64819573063355,D,1
Non-binary,36-50,Yes,123.19039448474017,-75.48668816735307,67.42508068966909,-56.90248896994126,26.743343098733114,B,-12.147238516970763,E,1
Non-binary,26-35,Non-Veteran,-56.48104280534988,-63.54078397935352,-149.53842958709978,3.395485425146351,24.89898656488171,B,302.3658843863926,C,1
F,65+,Yes,93.56231474469944,33.56378034748666,82.89031139925952,-51.714968011967045,124.98924901450117,A,-62.37991098659433,D,0
F,36-50,Yes,101.86405845725615,-86.72968222231158,-4.795249310989116,-98.30268120704436,51.8680264750882,C,13.676053528985957,C,1
Female,36-50,Non-Veteran,39.60398806030641,-5.466335848379138,45.26905061638594,132.70459731809152,-22.606473965250075,D,-157.50281448076112,D,1
Male,65+,Non-Veteran,163.49696938302975,-166.98139849928577,-51.835087608669326,-70.91846658772202,-133.9528197532397,A,-84.36311680318516,A,1
Female,65+,Veteran,50.67243093042919,62.535730460733255,-18.85574535593108,126.3335066778954,-57.031701753247745,A,-29.426972786310866,D,1
M,65+,Yes,33.02707587416761,2.8951481693121064,-21.954639052168734,-20.115494262963132,-68.92799477998676,A,-164.4077122517277,B,1
Female,51-65,Veteran,-95.452324905427,117.57316131528128,-124.0638907889372,52.70029920117436,-95.13266220886743,B,-21.588735320808237,E,0
F,51-65,Non-Veteran,74.68808014721606,-1.958820711277239,98.32845605613359,65.39698534342904,-148.37933325679273,A,113.54823688844024,C,0
Other,18-25,Non-Veteran,-175.49481603551192,158.3136709564527,-21.644559465663622,133.61366852716344,91.88009024223913,E,-281.92799743450877,D,1
Female,51-65,Non-Veteran,-80.38329130715857,-65.0823060607861,36.66081681932794,-126.23611942029672,-28.73673966911815,A,-5.774745138394433,E,1
Non-binary,51-65,Yes,-232.1652797201289,-126.22239022152115,231.0833328293817,-0.1985564564369322,-5.590564859634287,B,-27.438786216494332,C,1
F,18-25,No,-119.77546548141747,72.9347605352234,-39.43880421581474,-2.2614002872993937,50.02135359918538,D,72.92381101385939,A,1
F,51-65,No,134.8509896833355,-109.59117291152806,112.92757281204729,-63.75055301558103,151.42535494458588,C,46.87634113969291,D,0
M,51-65,No,113.07147463475584,-7.636245728117783,-13.274248165874969,6.332931450942364,20.59904543580101,E,-75.48263796497015,D,1
Other,51-65,No,44.55424248847936,97.43781872729139,35.67241956511102,-34.21593573149458,3.835678630953358,E,24.970230113462915,D,1
F,65+,Veteran,6.6212083321477335,-201.94800798777086,56.611652319792874,-85.07209975727778,-176.04881504652462,E,-126.98807900476841,C,1
Other,26-35,Non-Veteran,116.91618939463584,-84.79044884299731,-59.790413423180986,12.495951430914612,-9.789606101138745,E,73.50292290514044,B,0
Non-binary,18-25,Yes,-161.6745636231833,-40.783614961536266,35.590195313432474,-20.663502551009014,-109.43455321786479,D,-206.12168373011676,A,0
M,26-35,Non-Veteran,-60.88187797899206,-12.516899714459509,-126.04525984116495,-92.47304889138094,50.055583884756615,C,-106.51078752286276,C,0
Other,51-65,Veteran,1.762099549958761,-1.7437043071317624,3.2879709539726556,17.935317951962578,-29.165056204811577,E,193.18527604011763,E,1
Male,65+,No,-24.022303696974216,103.11554719599947,-6.015291011374535,-81.84467785560982,-166.804291211679,C,42.51538801513411,C,0
Other,18-25,Veteran,167.77185332219034,55.207117258986315,-20.13791552995224,-100.82476295331095,66.70989948976292,C,-143.48130689624946,D,1
Other,65+,Non-Veteran,155.08938187702987,-0.40798849208586885,-32.939613294991815,80.53968288373181,-60.42599619350807,D,40.44730945952642,C,0
F,26-35,Veteran,-1.040470174495328,54.37164340535068,-44.55544165088693,14.283992366680277,-364.24449777575603,D,-190.54882205690978,B,1
Female,51-65,Non-Veteran,85.8346454615266,-49.35368794237603,-59.22865417119938,-15.640232699440784,87.16865825873998,C,-40.648623036737845,A,0
