anos,Race,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,target
79,Hispanic,21.275454497258238,E,E,111.20664746360238,-96.86625659873293,C,-73.63925880828891,B,B,17.745259136863854,A,B,B,23.21628781026051,C,0
63,African American,-203.0566338711805,D,A,163.86326110079503,-115.31202514412873,D,97.5238616684285,E,D,-46.680057717579665,D,A,E,125.2475647809466,B,1
58,Hispanic,28.29027012438522,B,B,-81.11555617679527,-56.20824224062233,D,-110.11414785548506,A,C,-110.63047943839734,C,D,B,107.09945509701572,C,1
65,Other,64.91781259899021,E,B,-44.77309762725953,98.66160637585782,E,28.219687373222335,A,E,-22.743125983284806,C,A,E,-18.73313933954665,D,1
57,White,-82.75530347389622,D,D,145.52277659036403,-70.41012424561637,A,-137.73306429594808,C,C,70.65602346349564,A,D,B,-187.87703626534147,E,0
31,Asian,-38.92057788398633,B,B,23.527435132282104,-56.50851818193411,D,-19.298256274647553,C,C,-106.65324065582413,D,A,D,-0.2523674088145751,D,1
27,Hispanic,217.06357877791302,D,A,135.49814277256667,105.57001219033583,A,-104.71198880846522,C,B,200.54293234158976,E,C,C,-87.49394806359933,B,0
47,African American,-24.627796950179732,A,A,78.53828295202312,-45.21491388173992,E,29.76666421379455,A,E,-80.106661278147,D,B,C,-85.09799562643943,D,1
23,Hispanic,-198.78617647720571,E,B,-114.99787808472963,57.96759550762503,C,19.772758630576988,E,B,-167.53954249412382,E,A,B,77.1394124995824,B,1
63,Black,-144.52368647215513,A,A,41.60044556088899,108.09644109890333,C,166.3591645120966,B,B,107.84589775792533,B,E,C,75.31233320915456,A,1
27,White,-129.75491765071666,A,E,121.02816403913401,-84.74830193032363,E,222.14829950020442,B,E,66.25521644087227,D,C,E,-28.152201101528163,B,1
65,Other,219.06650807964567,A,C,66.82808896151336,-5.53570361807159,B,-65.50754102254295,C,E,-76.02918267666816,B,B,E,-105.60354626918613,B,0
68,Other,-45.68798662246171,B,E,-59.87750485014388,56.18397109366031,C,-44.98091699497799,D,B,-240.68752549543197,A,D,A,19.41833874102854,E,0
35,African American,16.464645893604505,B,C,219.15439343768952,-76.34684557261814,E,7.568974909799859,E,C,-186.95562145079896,C,A,D,276.33490989288106,A,1
41,Other,-54.41745988406856,C,E,-104.8411546361554,-46.28863781549468,E,29.94185082475304,C,A,-49.75366184467556,A,B,D,50.684380200354376,C,1
19,Hispanic,-62.79921849173027,A,A,-48.18502329511284,-156.94581690221568,D,-37.911954237870226,A,A,61.80472396755913,A,C,D,-143.51336149557105,B,1
31,Asian,145.94245719115563,B,D,-133.32169242255048,-31.954462674014678,D,72.17444522660843,B,B,-50.714310858411885,E,E,B,-52.35447911797382,A,0
50,Asian,53.422175233013256,C,D,6.4355759839391,-117.92063674656781,D,-28.09898146109345,C,A,-112.96467795818195,A,A,A,-8.507192809542692,C,1
76,White,-69.84198337298204,E,C,-81.38835967576095,134.67812916887317,E,157.33944080739926,E,D,-108.82683387527597,E,D,A,127.8067026565068,A,1
28,African American,73.62798289500468,C,C,252.66189594784717,45.2339824865442,B,68.51415304736261,E,D,-65.41523512223549,D,E,C,79.49291175166809,B,0
20,Black,46.55315140357805,E,E,65.27385707679862,-9.998640760316574,C,104.1389769833156,B,C,54.59461670826933,D,B,C,-249.58183943878055,E,0
31,African American,166.80310778002217,B,D,-132.6544700843442,-120.82312826328052,D,-75.60971479138905,B,C,71.7641796132131,D,B,E,-21.215315341642118,A,0
64,Other,-94.37887604598723,A,C,-77.44480556029085,23.05475009441294,D,64.68491891933338,D,D,-28.564812043259806,A,D,B,55.97006280298419,D,0
47,Asian,30.33948754457875,E,C,31.820052398707592,-169.05239798413473,B,-151.9574198037409,C,C,-106.75614152137815,A,C,D,31.29161004818169,B,1
41,Black,-219.8255706437095,B,C,91.10541235972374,-128.02568723349384,A,-1.3740284268588732,D,D,-8.103078513581385,D,D,C,-4.162737841097565,A,0
24,Black,-2.952191797074431,A,E,54.78783712768841,144.66309573708241,E,41.82353631155354,C,E,20.145216186595082,E,B,D,-13.60959639446025,A,0
45,African American,-60.16617675750916,E,C,-100.65906818664338,-113.72918927902937,A,127.5181551437569,E,A,-68.6955263859925,A,D,E,-72.49967237713825,A,0
50,African American,103.2362175680339,E,E,46.69237869116287,-17.267257626803552,B,86.84022805583771,C,E,-161.13132152498002,A,E,D,95.0577843341961,B,1
40,Asian,35.72910877800953,A,B,114.88902243810632,-1.9731122442979248,B,-100.28187742838807,E,C,-25.78653747253794,E,C,A,6.614996337103572,C,1
72,Other,-8.14885255694914,E,E,62.57811225711174,-121.21183225450704,E,-41.73902900834627,B,C,108.9109018832121,E,A,D,-14.63192104179021,D,1
35,White,134.50681812579214,D,C,-199.54955909664275,-128.65267060628898,C,65.73074681359932,E,C,156.98465548023265,A,C,E,90.93606710107315,A,1
53,Asian,115.85260056117839,A,C,-102.4411782528154,47.71546206639904,E,46.824934670547,C,C,-102.51616166134023,E,B,A,99.70015448178884,A,0
44,African American,1.1378129716318142,A,A,80.74178994090512,-12.774497330560006,E,-69.92671048446766,D,D,-37.69104760558482,E,D,D,-23.60676480861082,E,0
34,Black,-84.01272566433602,A,C,16.413837352304224,34.03745759801844,D,-15.432044140470675,C,E,156.95577647345863,B,C,C,76.63478933761435,C,0
54,Asian,48.53787637778393,A,C,72.62341785386639,-77.60803643052881,D,-71.13377934774651,E,A,-33.82347917846067,C,E,E,197.90108604326883,C,0
69,Other,-58.311531823277384,B,E,-71.5453993227169,-55.19296249023486,C,42.98047150811041,D,D,73.15609339064046,D,E,B,77.56329414043628,B,0
62,Black,74.64362789042343,E,A,142.6635246543143,-184.00442233534622,A,-38.16494389242264,C,C,33.76696911635732,B,B,C,92.50226909295456,E,0
74,Other,-95.42286337363191,D,E,-130.36408507026562,4.480110099692331,A,-253.46144451845106,D,E,104.3059579041088,D,A,D,-42.82896276706277,E,1
36,Other,71.25761383122641,D,A,86.78694256892064,12.004182133586779,A,3.6140144711923026,D,A,258.94066284275476,C,B,E,12.926179046619843,E,0
68,White,-55.37074492040319,B,C,36.15740234147272,5.210696566281461,A,18.959603516549574,D,E,87.81078435868152,B,C,E,-10.925334536625302,D,0
32,Hispanic,-82.89404457112144,A,A,15.121443843596824,-66.00505653135758,C,38.7009118457046,B,A,183.29494270735586,D,B,B,128.98352859063013,B,0
53,Black,-146.72953147700161,D,D,-56.38676380443529,-80.38296683480878,D,172.80513887867502,E,C,25.766911221553084,D,D,C,4.829963232207381,B,1
67,Black,33.777795282489606,E,A,57.464739338933356,-113.85912990388385,E,-72.22241293328709,E,A,-34.279351861968564,A,A,C,5.131126827367646,B,0
48,Asian,4.267451470049019,B,C,-26.733411623068363,101.58617583782062,E,26.2002525418286,C,B,-15.695767323801238,C,D,A,98.16686379416127,E,0
45,Other,-70.52185455506759,A,A,-63.25600400776208,138.75000245341928,E,82.27758761315684,D,C,-1.0039559286180353,D,D,E,104.87813755850506,E,0
32,Black,-5.362836051004076,C,A,148.51403807893618,-126.45088828557111,B,-161.97862027284623,D,C,-140.143742863842,A,D,D,62.556112044148406,C,1
57,Black,-54.42801580843616,E,A,128.90450878813184,-118.98699574951483,B,74.60549222457125,C,C,29.451906758672568,C,A,A,-36.76319486997969,D,0
50,Other,-173.3559185967284,E,D,-76.2065448186041,53.47014259998625,D,14.13576280724714,D,B,68.38083957340673,E,A,D,-28.7998417609211,B,1
71,Asian,42.28467914317614,B,D,-76.93504192357743,-39.02322111478908,A,51.764039706944246,C,D,-89.14307795605325,E,D,D,-63.10149319070077,C,1
21,Other,66.93490594062244,D,A,-67.89915671017948,44.6173507653744,D,10.83826937056133,E,A,3.6682089461461254,B,E,D,-193.15980688687824,C,0
32,Other,145.05800612294254,A,E,-134.2936160037637,-129.94616488598697,E,48.174277629155924,E,A,-125.03037667686905,A,D,D,-1.3102971905556728,C,1
75,Asian,19.055628137109608,B,C,-39.20585695058185,-177.50960703421347,A,-104.16196344074424,A,C,12.17471238964602,A,B,D,113.86339940906286,B,1
66,African American,-97.58672217933636,D,D,-164.13990124268386,-137.17998861398758,C,119.54952266787913,A,A,-103.63582593662758,B,B,C,-101.67751220786754,E,0
52,Asian,-32.28031990646461,B,D,-47.50502010410882,18.775592922342703,B,161.15626604645712,D,B,-117.46334696121599,B,A,E,60.314548327490144,B,1
29,Asian,-91.47889486168678,E,C,39.30062561510492,199.5862568168026,B,36.127447995174435,D,E,-20.20374566195464,D,D,E,-147.31731974563354,C,1
44,African American,-10.928220706687453,B,E,-58.850737716054184,56.105745136410825,E,64.36813759798676,C,A,-54.12194521593386,A,A,D,-54.36416586409105,B,0
59,Other,78.36423992215967,C,A,-53.537065232588354,123.94675883070659,C,-167.59006519276815,B,D,-114.95863267983431,E,D,E,132.57596041717602,E,1
36,Black,-61.84980792123843,E,C,30.664010479616238,28.017685906815508,B,140.93113553020171,B,D,-87.48144806359124,C,B,C,53.97538591143866,E,0
31,Asian,37.44756742472538,C,D,-68.40674752047926,-91.25411204477027,A,15.680088255104845,B,A,5.00360168891888,D,B,B,33.26202601241409,B,0
23,White,140.0141264405088,C,A,-86.14804079797887,139.40742458163248,C,-28.19827584174964,C,B,-178.62898824137528,B,D,C,-24.625662079323586,C,1
26,White,-40.46304184400225,B,A,57.439354358820516,-98.94501249646522,D,6.073714594089883,C,C,-6.071962692316165,B,C,E,9.515544959407807,C,0
44,Asian,11.27664866025268,B,D,-79.41033623960865,-99.50931459492371,A,-56.137847304461296,D,D,-27.093250011105134,A,A,C,71.71653965178662,B,0
57,Black,43.98128444052843,C,A,-77.75342808677946,99.97341790372012,B,-115.3796396805702,E,B,-40.07954610283595,C,B,A,-160.3471067406529,E,0
60,Hispanic,83.51411692461261,C,C,105.79569412305227,-166.7669486556991,B,64.46438507261668,B,B,-104.13726891400361,C,D,A,-138.65857874931837,E,0
64,Asian,-132.01514457866836,A,E,-158.3917685648696,-96.67972316542168,C,327.9794189033569,C,D,102.07766845049015,E,C,C,-117.9830576744422,E,0
30,White,-60.910334262593615,C,A,-59.88256271869224,169.53913570624434,C,-87.55605422810248,C,C,-46.49739032102546,E,B,B,107.88496781978961,B,0
60,Asian,-18.848946748277758,A,D,64.23017596657175,30.74537597934081,E,84.49822745366814,D,E,21.45327698480933,E,D,E,-58.324464913154664,D,1
52,Asian,200.83806316610637,A,D,-99.31612423700447,-23.823223473259976,E,-122.40920414881087,C,B,222.37866250053852,A,C,B,11.316549323020473,A,0
30,Black,-10.3582380770143,A,B,-24.71009919553099,-51.164672745171025,D,-46.977587274635674,C,D,104.76217885225887,B,E,C,63.50161222592009,B,0
27,White,155.73107357274856,B,A,-184.90728686059612,184.0835171468311,D,95.95590999279484,A,D,27.285052136156196,B,D,D,152.54117746028405,D,0
23,Asian,-59.56606036173279,A,B,-19.900018947579238,-115.40468302689415,B,2.25053016058386,D,D,-57.820489014573404,A,A,A,139.09532601204498,A,0
67,Asian,-32.728505760314356,D,B,-93.30703031114469,-131.11492339687584,B,-121.45540745929044,D,E,-4.259864581791822,B,B,D,-17.024517497893807,E,1
51,Black,-93.29168761967856,A,D,-49.73580236859746,-38.70136633837646,B,263.66761666074734,E,E,-165.38519393553503,B,B,C,305.24476529776877,D,1
41,Hispanic,6.962761198665871,D,E,40.502638539040845,102.73652194975216,C,37.960742265767934,C,B,43.48080242974265,E,C,D,-132.9255119630587,B,0
33,African American,71.65947358071135,E,D,-51.94863068100648,154.45188211583474,A,-48.92328837518481,C,E,13.874859284038482,E,B,E,-136.44412804428183,A,1
37,African American,-34.570966620313875,A,C,-40.60636533234958,72.46822390612611,A,-31.68830216602671,D,A,-107.89827536978338,C,D,E,78.08080683782515,B,0
24,Asian,16.791000594249653,B,D,1.6243853789569516,-97.2446668378712,A,13.428169860041287,D,B,14.656128752113636,E,A,A,-95.280347826806,A,1
27,Asian,12.057196684386684,E,D,10.732934449264922,21.9753401725298,D,43.53651159089636,B,E,-105.39897489594803,A,B,E,-171.8662765350975,B,1
22,African American,-79.97965944171453,B,D,-22.856261566003816,176.57867574045179,E,164.24332870310846,D,D,85.46814297715451,D,E,E,-89.41553062801314,A,1
34,Hispanic,91.14022264047883,A,C,-80.44257181255841,-127.46413435394182,C,178.02627793590514,A,B,-14.523532179673253,D,E,B,6.753377671594958,C,1
53,Black,9.140339104106229,C,E,-45.85438875047665,14.204614270477153,C,-19.11716687693191,D,E,51.375680746809635,E,A,D,47.243355769425676,D,1
72,African American,-41.438435686292394,E,E,110.91155590232655,-99.33279381121956,C,88.33321928855338,B,A,-42.88141748584783,E,A,E,-54.0403689702685,A,1
41,Asian,-33.0662659309447,E,C,-2.804148392206516,66.24320665219021,E,42.85839822299751,C,C,-116.18802552730709,A,D,C,-18.018186184463218,C,1
33,Other,5.301971265495077,A,A,122.30356666553033,148.9320601525259,C,-98.73859672309575,A,C,173.89772975164698,E,D,D,-67.39520065733322,E,1
48,Hispanic,118.76908686313203,D,D,-32.60659251653068,42.89146571919875,E,-5.358114493062599,B,D,74.23850145190117,A,A,E,119.85196716381512,C,0
78,African American,16.297354902465887,E,C,-74.82988691835864,175.47140177163084,B,-29.233625266303747,E,C,129.99372297530238,C,C,D,-141.2450082199379,D,1
75,Asian,-46.817351018066425,D,E,18.88380052366689,76.88522576790157,E,-52.91161603906893,A,C,-81.9617903831437,D,D,D,-101.70746257961487,E,1
41,White,54.79022778811829,C,D,-7.719536376983791,-49.633921807926264,C,106.65757324163303,A,C,55.622216828582424,D,D,C,29.951437107884647,B,0
45,African American,-50.473041955407005,C,B,-284.52202903751896,14.337125115318836,A,-97.12715730045231,C,D,-54.3454272958101,A,B,B,-22.83963345095529,D,0
34,White,38.82627668350524,B,A,93.93717814866477,-64.2728003921385,E,-44.247536074306105,B,B,102.50055031705085,E,A,D,-42.20523317771904,E,1
37,Hispanic,-3.6216909668302475,D,B,114.28631391929132,6.438050493921012,A,-59.9139706811274,A,D,-40.908722866703386,D,A,A,-201.12330384861664,E,0
70,Hispanic,151.2623788942346,E,C,-30.102554075494563,-62.86715411056301,B,40.259237389251794,E,C,-20.828742121415143,D,C,B,146.487937248422,B,0
59,White,-95.16042148676081,A,C,125.36305199455802,-57.4155914489249,A,212.0117435267356,E,D,-150.89937376109415,B,E,D,136.97326267074718,A,0
76,African American,-175.90992901927933,B,A,-8.193969607140094,185.35152996708518,B,34.021650370276916,B,C,-228.39483170078495,B,B,E,100.60728102120471,A,0
23,African American,-7.37917199810374,B,C,-50.588472413422494,-9.002300754343826,D,49.64681735197977,A,B,54.445618427310386,C,D,E,23.03501772822942,C,1
21,White,123.44544686960757,D,E,-92.7034800096046,151.3843590682199,E,-11.660933690737343,C,B,-11.865610662668434,D,B,E,-10.200510622765702,B,1
38,Other,-20.689788941308436,E,C,-60.36110891776888,-85.79709989929378,C,-20.47448367070114,D,B,54.95090221825257,E,B,C,86.62782001738245,A,0
25,Black,-53.26457575801685,A,B,126.62035716385572,160.66211556768627,B,65.88994508642189,E,C,59.14239085350504,E,D,E,75.06943282301289,E,0
21,White,-121.6068899600991,E,A,15.608227356376975,35.69415041117429,C,-118.64980588835887,C,C,-81.75013371201172,A,A,B,-93.16953862813135,E,1
22,Other,71.90677684590955,E,C,229.1934126643432,-254.75342575913555,C,-42.662311940951795,B,B,-136.59977558756492,E,C,B,23.632451429080508,B,0
30,White,197.96497487516206,E,A,-110.53918714506293,-110.88759947746378,A,102.6804173176858,B,A,191.103266059135,C,B,D,71.96427221029991,B,1
23,Hispanic,44.336308674459005,E,E,214.4651632387636,-102.40430224987698,D,-65.750031245491,D,E,10.984263531304796,C,C,A,24.783879450934084,D,0
59,White,-49.03683183860784,B,B,237.60728713000617,-128.29024512302675,B,13.228436420405925,E,A,79.7915194225251,D,C,C,-17.53702155515144,C,0
38,African American,-54.37062656450453,B,E,81.75873040938579,1.6797446854053006,C,24.990897079185324,A,A,-16.44425405264995,C,A,B,-22.967200877994028,E,0
71,African American,-31.54833400838571,B,D,80.05848246907695,-118.30792566455762,D,107.96526754365378,B,D,30.077438084951847,A,C,A,-29.270279944445534,B,1
51,Asian,-120.9008850875368,B,B,-72.86725817636687,-58.35484853896581,C,58.39366473058125,C,E,-128.6277924055183,E,A,E,169.15144070827682,D,1
60,Black,-86.14827123395824,E,B,-79.8382549878446,4.195660879881944,A,-273.0663592731388,D,A,74.60294691954233,D,C,C,191.52842840624768,A,1
31,Black,258.3447578771072,D,D,-121.6322891915475,10.233063221302627,B,132.91828494828343,E,C,227.109168498548,C,D,D,108.5110840999857,E,0
71,White,217.15802663213958,B,A,-17.40390487287827,110.23170085200627,E,11.775364056393272,C,B,-264.32821981105167,E,C,A,-79.52462476285343,B,0
46,Hispanic,-22.37964284372028,C,A,17.60931848441638,-59.88313487300668,E,-184.01641738888773,B,B,-68.08885824510614,E,B,C,99.7626668668723,A,1
47,African American,27.514160100345748,E,E,-3.6568259002162367,10.215184751410792,B,-252.3325412477004,C,E,180.26792034459876,D,D,B,-25.136042971797227,E,0
38,African American,-97.85379489708718,C,B,70.70628128009056,40.23494490790146,D,149.2129228788821,D,B,155.69523069147618,A,C,D,-109.57389775563291,E,1
71,Other,34.26643927420952,D,C,-66.87025858013777,-5.822100755277453,E,126.70442934514705,B,C,58.97010803657683,C,E,B,0.953275264584751,E,0
76,Black,-38.020666905392446,A,B,-108.0843954180768,37.41934919400334,E,-104.57823732520146,B,C,29.093100340656687,D,E,D,4.916588033586578,D,1
43,Hispanic,16.194231277709854,A,A,-49.94650611777007,116.27567237828052,D,-62.825265264493225,B,B,-107.93644869188329,C,A,E,-83.2165142625191,C,0
30,White,119.1767459810648,C,A,-23.183291423309694,-53.50838585644695,D,71.12264244265381,C,A,61.3371620159026,E,C,B,49.35777979622576,D,0
68,Hispanic,175.48391249501626,C,E,114.48666070518716,92.19235387368295,D,207.1507682720076,A,B,168.86747592911982,B,E,A,67.65727980753343,C,0
69,White,-256.1787407218833,E,D,197.1779306566948,0.6029540027532423,A,110.39663830647437,B,C,94.4759861222266,E,A,A,48.26515832111317,C,1
46,African American,1.4410049871981185,E,D,3.1982144400025247,36.3413272058724,A,-219.8486351707405,B,E,-55.154023492007944,E,A,D,17.718861993000772,B,1
49,African American,195.4126722571374,E,E,-107.96442909054626,-5.213262941176002,B,166.29122830471866,E,D,1.0908077408851624,A,A,E,-157.62127942717143,D,1
41,Other,-34.14949079212305,A,A,-145.81406439214118,79.90189723065033,D,-16.784604515519504,A,D,-114.76393091555126,B,D,B,115.23158354136199,D,1
62,Asian,-69.50061135782009,B,C,40.79541346141398,122.57843582286539,A,-18.35343728887707,D,C,46.27110861364867,C,E,A,-55.80889642290223,B,0
50,Asian,-100.74489299104674,C,E,-11.079191465956963,-130.32301792409254,D,141.17298667013944,C,E,41.8980604434478,E,D,B,123.3851192125411,B,1
35,White,88.68031108581665,A,A,-37.20578721333079,41.07384206929308,D,-38.71152019301537,E,D,-87.22136719125741,D,E,A,104.19657020485448,B,1
74,White,-87.76377838741149,E,C,-40.54355286548011,69.34534328140262,A,-77.29818774624897,D,B,43.91570844925483,E,D,B,161.0794413107277,E,1
51,Hispanic,90.62485337496182,C,E,-155.23156429722263,-116.43478657701579,A,32.809909594031396,D,D,-224.23544633916603,E,A,C,-25.845596572793063,B,0
22,Asian,32.51209855723572,C,C,7.953662033737391,-200.20166454736116,C,-109.27592179272196,A,E,41.778921535358414,E,E,E,-50.20594412404983,A,0
69,African American,19.460962642203356,B,D,-12.388096471763017,49.85595325390976,C,125.99294679785065,E,C,-105.70567522290074,D,B,C,-11.837694204062494,E,1
74,Hispanic,77.89134411887346,A,E,-37.725775967627534,58.524449361919736,C,36.40839082948561,C,C,34.11956140869907,E,C,D,75.172752945521,B,1
66,White,-40.154698970729044,E,D,-99.37168928938326,-199.03147563426816,B,49.26142637341255,B,E,-184.63721626960537,B,D,D,-112.66364391076506,B,0
78,White,-54.76287539796001,A,C,221.283829303685,-28.679845488759963,A,-156.13509924472396,C,C,-24.08999887426509,B,A,A,59.844208004368625,A,0
57,White,-60.28858698374262,E,A,53.53170252333004,25.534031943842013,A,-249.404598968014,E,D,41.836517387276764,C,B,E,120.48076865118145,E,0
28,African American,112.97079739080438,A,C,-28.214605908976548,193.6843502418406,C,18.404104698931793,C,D,142.88471602161007,A,D,E,-1.6916739662786469,E,1
35,African American,74.65409469266484,D,A,-48.81489244636737,-108.16325582781568,A,61.13157710601117,A,B,166.22228940184402,C,E,C,-143.74296138656334,D,0
63,Asian,-77.07892292772668,B,C,82.62975873250573,46.66128967329371,B,69.38034352378112,E,E,-52.359340828460276,E,C,A,-121.72117352700657,D,1
34,Black,161.64903743948094,B,D,136.79903898009076,56.471122086193084,E,-59.99078896793478,E,D,57.41833512970358,D,B,B,-266.5695390601177,E,1
66,Black,134.80898445635358,A,D,-46.627826998409105,-168.43716385020903,E,64.9832394519766,D,E,75.20891316486093,B,D,E,-47.666788571065425,D,1
28,White,-57.01531232422173,B,A,160.9333614560517,255.99813529733893,E,-128.67643728464878,D,E,149.16033502314326,E,D,C,-48.41761710137368,B,1
46,White,-147.28083602527096,E,A,73.33477454192028,-49.89280539927719,A,-96.1848009180511,C,E,-12.56222330683989,C,E,C,91.3997637865306,E,0
21,Black,-98.93605300451243,E,E,130.47417311366556,119.86878883864036,E,11.815016198966381,C,C,-2.7059777316596207,C,B,B,-133.7413362627334,E,0
51,Other,-44.43408042426859,B,C,122.7206667693707,57.540117337844606,E,95.99722184668221,C,C,-32.15080201167772,A,D,C,102.61954837981526,A,0
25,White,-12.070406109293009,B,A,41.05123495795907,91.42447960203008,D,-49.60381324580071,B,C,-83.5519041936005,A,D,B,-234.50850776998448,E,1
43,Black,-37.957983717644254,E,A,20.52884042762971,-241.13683936641027,C,47.9949318654122,B,B,82.33335222367305,E,D,B,51.50636691630493,C,0
67,Hispanic,-126.14359334207126,B,C,-76.09407389696811,-43.78015726612334,A,-42.27894240472488,E,B,25.992148973873526,C,A,B,71.51400763578695,D,0
33,Hispanic,-170.5145870833098,E,A,-51.61354263101252,79.35434196175424,D,12.572777486457397,C,E,-58.8506246650975,C,A,D,79.07142479796111,B,0
72,Hispanic,-88.37454636664972,C,B,21.088337795472018,121.52341243066917,E,109.52453828714197,C,D,-107.55876443681653,D,C,D,97.9036198866092,C,0
71,White,171.38498904075783,C,A,-94.77668695718907,-3.357267734042741,B,45.31266537372405,B,D,87.96603633313642,B,B,D,6.522578698506042,C,0
24,Other,85.80802474015056,B,D,-48.86638159977404,102.1779049869656,E,29.935233361486464,D,C,-97.78011142745059,E,E,E,-175.06084943181284,D,0
35,White,95.48873086626611,A,B,-19.860642403822037,36.35551129636337,D,137.1683174455127,D,C,-84.66626295259816,E,B,E,-152.96288879471817,B,1
34,White,27.454449328220846,A,C,-28.303665164689573,-166.03546584308125,D,-120.33071900568382,B,D,150.95331205146135,B,A,E,-24.193660791950254,E,1
64,African American,-49.85463440633102,E,B,-72.02433784796605,-14.325376244113677,B,67.55122143301423,A,C,12.913810139767449,E,A,A,-120.45568702179156,E,1
33,Hispanic,94.89953539392646,D,A,-78.89385880135929,-28.340120020637354,A,-97.12124132232758,D,C,-35.495725783547755,C,D,B,70.480649438945,E,0
68,Hispanic,-201.28377631544447,D,B,-174.0429831648164,26.42181740201563,D,95.47729779280576,A,C,-59.31903762057528,A,E,D,-246.46913606918193,A,0
47,White,-209.83905821743315,A,C,63.78042793221985,72.44951720383797,E,20.441313161745757,D,E,17.42495380195502,D,C,C,24.998769674561174,C,1
63,Black,91.91295914062717,C,A,-59.61190898577552,114.33945780352572,A,70.05457689191266,C,B,-78.2451000046855,D,D,B,68.60044994805298,A,0
48,Hispanic,-82.69124404927824,A,C,-60.42918344162879,-221.98291366626583,D,76.50866630874691,A,B,-23.33325302265169,A,C,A,-20.43690641072215,A,0
54,Hispanic,-31.748633537308475,C,C,240.24757140842217,-45.47679904815596,A,-13.655100350090827,A,A,-0.6994807978574957,B,A,B,-158.54415567046226,B,0
65,Asian,120.3166136471082,A,E,-108.75794181419283,81.0932209383938,A,-170.20437575499983,B,C,30.348396813529945,D,B,A,-64.60224409039292,B,1
79,Hispanic,-3.1904525073018775,E,D,205.51720986995602,1.6855540919286143,B,-117.55060853149415,E,C,-80.70114941624267,D,E,A,-21.213074743689443,B,0
27,White,14.100651438935428,E,E,-185.5120558635236,-197.36749921453435,C,-87.49720273726405,E,C,-34.18442916195909,A,C,B,17.23595557169381,A,1
28,Asian,1.6497308648756643,B,B,28.78147237765579,-52.15587276932329,A,37.27746982884737,C,D,-30.154588784944792,A,A,D,128.65435027222293,A,0
59,Black,130.92714807273168,A,E,19.717738566689118,-136.8599152129112,E,-141.25654372344835,B,E,43.8443125100435,C,E,D,107.69515482135236,A,0
73,Black,-57.001137384997094,A,E,19.057645369369858,133.14037712931278,E,-41.17861557371831,A,A,-202.4330096601092,D,A,E,133.55908546250384,B,0
33,White,-39.2537289511665,B,B,25.858222093235582,7.069347948690346,E,71.52874133139015,D,C,19.862597927080618,D,B,A,69.78995305025583,D,0
42,African American,99.92036317450822,B,E,110.4990311550675,59.669803614182946,E,9.507193065633002,B,E,-155.72794211010677,D,B,B,41.116168143510336,A,1
54,Asian,61.341048555396405,D,A,-46.34819705654834,-74.49130714269387,B,-13.475256105141625,C,A,-74.19359398220064,B,E,D,-104.3953516851655,C,1
36,Asian,185.14633345992863,A,B,-67.39006151965579,122.39604295455364,D,-59.51504066241722,D,D,137.12964563088113,A,A,B,63.78715531977562,C,0
30,White,-17.35952248403184,D,C,14.140294217003142,19.801392756147948,D,61.03295224958556,C,A,-100.16894495486181,D,E,E,-178.49533036602017,B,1
23,Asian,158.67630999250633,E,B,-123.04947627546932,85.9032516878706,C,31.77257915110136,E,B,159.9982458480884,E,A,B,-70.87825324493467,D,0
63,Asian,30.9718385261461,E,E,134.26033681536205,24.755269315597015,A,42.826664169965404,E,C,-87.28539511578566,D,B,A,152.16427817195247,A,0
65,Other,70.07712808136505,B,E,-42.45382530333795,68.01513378649084,B,-77.34283785023783,A,D,128.9493727904687,D,E,A,71.53854806748662,E,0
36,Hispanic,-196.23414482887392,C,D,46.44312620891354,-151.03214127880727,E,-69.35579541236714,B,A,51.63706967719875,E,D,A,-103.03234199400728,C,0
55,Asian,-145.1657142615168,D,B,-53.907592071102684,104.50851910221837,B,-3.197783014454867,E,A,-56.67338796321177,C,A,C,-152.3206967946813,E,0
52,Black,84.7637814435304,B,B,71.2629330162332,23.591610433567656,E,18.632245532781273,A,E,26.788299008835416,E,A,E,-73.50351839763995,D,1
34,Black,-81.22252298040338,B,B,-3.9816405971223254,33.98068507216486,E,30.647243933323153,E,B,122.84268105764689,B,C,C,26.89579373438994,B,0
20,White,106.44239750275233,A,D,97.18287452713675,-108.42020576632055,D,-69.3410938753661,C,D,-117.07101875093745,C,C,D,-30.861682515703777,D,1
48,Hispanic,101.06913478854412,C,A,95.84546780227845,255.45944509558524,C,-56.96745900178312,E,C,-118.9882124499292,E,A,A,42.512578167005124,D,1
55,Asian,36.32896773986524,D,B,-152.52478620276747,-54.8109106516533,A,29.683430775729043,B,E,-57.76329308717912,A,A,B,-15.32419418769971,B,1
65,Asian,88.68187104288054,D,A,-1.2100848389557999,31.459402397838282,C,-35.49031397611331,C,B,42.68308165832943,A,C,E,-106.12793980329498,E,0
38,Asian,-166.27482450766408,B,C,-9.079888490918044,-204.42438654696286,C,160.53148879371116,E,A,2.3784188436304428,E,E,E,36.40981112591251,E,0
78,Other,-132.17138403807954,B,E,-21.07556831918327,-65.45710255974248,A,105.11128800252808,D,D,170.27303424102124,A,C,E,-81.02274521460133,A,1
