military,feature_0,feature_1,feature_2,feature_3,feature_4,target
Non-Veteran,E,1.709859719908549,C,143.89078659844498,102.81054713611258,1
Veteran,D,-158.17596722832462,C,-129.06187578199385,0.05142959844681779,0
Yes,B,81.09355655992586,D,2.356680204195101,-140.8307571861462,1
Yes,C,-25.650268646244406,E,-25.33825416992724,63.73130389836012,1
No,E,102.7915230057584,D,31.100147574892045,-63.011508840493654,0
Veteran,B,105.17573484429732,D,-138.69624432265465,-74.71148880268066,1
Yes,B,-24.863309692225055,E,-34.60728906294246,-6.642749396743398,1
Non-Veteran,A,-24.78072452838156,E,-3.6076705820775103,-123.58721807203747,0
Non-Veteran,B,189.66098538885043,C,-78.48335377494865,-74.28581404897744,1
No,D,22.969857429059328,D,-43.9795641718099,-85.94386703983776,1
Yes,B,-75.46431238784339,C,140.36548779502846,109.44117314391704,1
Non-Veteran,A,-93.05126945652638,D,-59.195390572761795,40.360438810308366,1
Veteran,B,-18.717899758658834,C,37.35579896742061,-120.64848268168919,1
No,A,61.68030804271181,D,-28.409872982424783,-114.06804976778227,0
Non-Veteran,E,-45.27587166105306,A,38.29632035164225,5.5369951972909295,1
Veteran,C,-10.067319251520516,E,83.10063924526281,-54.87591896073235,0
Yes,C,-62.29530871723203,A,-144.69574647681904,174.84821881862098,1
No,C,145.57931640263905,B,168.35307250428275,38.154117564161126,0
Veteran,B,-22.537907513710618,E,-53.35563202556537,-103.36382730968703,0
Yes,D,-69.28240836313067,C,9.339753675134196,100.4799799942513,0
Veteran,E,-48.35626259922293,E,45.76753853961951,67.98688616994357,0
Veteran,B,45.5531104484452,B,102.58303942937488,91.10067015892064,0
Non-Veteran,B,30.96629786587115,B,-32.68470805456746,79.98578915233648,1
No,E,-101.86022313065396,D,0.5575017228948247,-42.45000396253053,1
Non-Veteran,E,-107.9875124863928,D,-20.490309661601795,66.50061652241608,1
Non-Veteran,D,87.7183966624629,A,107.78767386541723,100.33228932229197,0
Non-Veteran,D,174.0641790948124,B,-27.900557806677035,165.3181920567619,0
Yes,E,2.0353596787426307,A,240.61253419099464,56.888150264177476,1
No,E,89.83056190743365,C,-11.185479863920504,-96.51562306610664,0
Yes,B,-121.73704068543547,C,69.2331919939436,91.85001875002648,0
Veteran,B,106.61740221233251,E,-61.49347192120081,58.202363481944005,0
Veteran,E,-59.80997596076585,E,-158.57619828330246,50.24320020433512,1
Veteran,D,102.52066058878438,D,-147.11849735089766,60.39403375066945,0
Veteran,A,-53.535155461805026,B,-187.21302893574884,-118.2970450895541,1
No,B,-208.30024376880692,B,13.659883338452659,172.1653071710319,0
No,B,-119.73215926741713,C,-25.445857415611716,123.65137605637928,1
Non-Veteran,C,129.82075614359337,E,29.14707604172666,14.123521889696459,0
No,A,-40.31237366838455,D,-40.46676126135488,10.889711794197977,0
Non-Veteran,E,78.61594720870335,E,-176.6504921822789,-76.40023723604303,0
Veteran,D,-39.37608633114301,C,-126.21565149644485,68.9465518634526,1
Veteran,C,20.134366620188814,D,-173.78782638750084,28.22840242439596,0
Non-Veteran,C,-132.51079133826792,E,-131.67238003588207,-130.88880966349856,0
Yes,A,-68.20305235690397,C,-88.55694194373706,7.486378739273859,0
Veteran,C,-17.74637450723296,A,45.48335615143159,-89.62574727773483,1
Yes,E,53.219361274317954,C,60.58197606476112,-20.908266856353336,0
Non-Veteran,E,-184.20675677523926,E,1.7265611791203874,125.61987335327196,0
Yes,D,-46.96051787702172,D,-81.05632867191177,34.35496985743309,1
Non-Veteran,C,37.85588709715065,A,228.98871712258057,-0.724917180229435,1
Non-Veteran,C,201.67466502689342,E,127.57698105044253,62.180726889513004,0
Veteran,C,-174.13161166590046,A,114.71796193902264,23.865416388304876,0
No,B,-5.675292916516077,D,-79.43870039564304,144.21751817021723,0
Yes,B,-93.11266711522373,A,162.2362120493505,-188.27192891988037,0
Veteran,E,132.84029789718176,E,143.0091556949263,36.7838935084696,1
Yes,B,100.1302545438937,D,-71.40407804426745,-216.65743082756012,0
No,D,-53.60833500645542,A,-159.6218031748297,115.52978517684345,1
Veteran,D,-54.838505486053975,A,135.58259025387346,-12.698705879398986,0
Yes,D,177.75734747198638,C,-85.92106245723723,196.97818684876282,1
Yes,B,-17.429937156585588,C,-87.29447117081367,23.234852264193666,1
Veteran,D,56.96054979357847,C,-84.13052492206009,85.56390006207671,0
Veteran,D,135.34129240650165,B,-99.84591864638116,92.71775722775061,1
No,A,129.07644283897238,B,-51.83074621064513,189.04088095373223,1
No,E,32.90290702040319,C,88.16012876258412,103.74775419719455,0
No,E,-78.7367576131398,B,13.089559804108658,-170.86590118341195,1
No,C,-6.121241398273014,D,-51.45948061972548,64.57898188312348,1
Yes,E,150.91093915810686,A,-13.411751014786699,86.66424920563932,0
No,D,-73.83028425864885,C,52.2456056215053,2.0053503364598044,0
No,C,-62.66468193087626,B,-6.714842260586498,166.38033562227105,1
Yes,E,-131.24810226647188,A,-30.961721837959544,-130.20082634176077,0
No,A,99.09659764899584,D,114.43244125486704,17.740007146712138,0
No,B,-59.594431974908936,B,-222.59651619979218,-80.84617861316276,0
Veteran,D,111.66332652655959,E,50.57843299971295,-5.9472436500218615,0
No,E,-47.4973509424953,E,88.16261120257137,246.5121620143916,0
Non-Veteran,B,143.09923499989168,D,112.3871763065437,-69.2973963101978,1
Yes,B,-53.5126583112981,C,-57.46644213237586,156.91702334807545,1
Veteran,C,-100.59847271336241,C,8.503533799463584,211.0409886454191,1
Non-Veteran,B,-151.7886483401554,B,23.06720323092637,68.08906906604115,0
Yes,D,19.66248802342785,A,-229.14764517589526,12.208219809529554,0
Non-Veteran,E,76.08405086647522,C,107.57083304148216,-79.96116472861192,1
Veteran,D,41.36498389466726,C,170.37037248241504,23.824545478050304,0
Yes,E,-17.43827915244383,B,66.5191859873635,-20.370601294286804,0
Yes,D,42.03667501177383,B,-4.049978057138349,-20.719193918635153,0
No,E,7.1025414206251805,B,64.36097481231042,-67.71727460418245,1
Yes,D,-75.96934231335123,A,-25.78337758173408,-76.40830602549966,0
Veteran,B,-171.58418697211036,D,87.83447916760171,2.4703532454017516,1
No,D,81.76763731426954,A,3.881084045967629,-68.95525341922996,1
No,A,42.160028430063704,B,-31.090647215332613,26.277272697561937,0
Yes,B,38.68308612107258,D,-21.686336371932182,-24.023696390741726,0
No,E,-141.71139860409477,D,-17.71051099383743,-101.79167877953192,0
Yes,B,24.006643529279987,E,35.459895385187224,171.9472226166847,1
Non-Veteran,A,55.179886984080625,C,-40.4959299866744,-126.98723024792005,0
Non-Veteran,A,-53.285484732266376,C,78.45742435664977,-90.82321754212268,0
Non-Veteran,C,103.29239506593126,B,-83.35718274152372,1.9650665645284793,1
Veteran,D,43.04252216993226,A,-71.2674054930269,-47.953660493166865,0
Veteran,E,-78.41314234815387,B,-112.98074173942734,143.62077552913516,1
Yes,B,81.82932563684587,A,8.2606048604617,46.68204250877256,0
Yes,C,118.44624130707861,B,219.88719629385818,55.43753609123453,1
Veteran,C,158.13924104817642,B,175.61132474270053,86.27743467856254,0
Non-Veteran,E,8.17500546947661,C,-38.160160083017225,-102.81543926023168,1
Yes,E,-85.29905904374218,E,-68.08121883948121,64.76270999933517,0
Veteran,D,-53.36196656247033,A,-99.47341147102185,173.8543629632571,1
No,B,-93.91761205697003,E,23.617901569795205,-73.04124019157506,1
No,B,65.93018620052882,D,-22.61858074839891,10.705197613720124,0
Veteran,C,196.62583929834298,C,108.82271382725747,71.45680214713065,0
No,B,-18.527661844804488,C,14.392591576312471,133.49420231440627,0
Veteran,A,31.779793383856656,A,36.5954098384743,-159.08667958848187,1
No,E,-72.45365860490367,B,240.04967101032295,-143.55799409238,1
Non-Veteran,A,3.290549601917873,D,10.190122193073043,-12.687004789689297,0
Veteran,B,64.92866996536321,E,106.03004089505895,-3.2571383794401756,0
Yes,D,106.82349550665305,A,-78.67503937926426,-75.08626801110799,1
Yes,D,-23.933684052688136,C,85.69258113086563,-55.26645708077653,0
Yes,D,6.249022695323008,E,-43.5205978353677,69.23671591146567,1
Yes,D,-165.3092219460467,B,92.49717477589785,-361.18604334201495,0
No,E,-38.90296113427406,C,103.95253015404433,-27.989910837949527,1
Non-Veteran,B,59.3790562821746,B,-157.98595962941852,212.23884250549844,1
Veteran,D,86.84624536479092,C,-6.127407227986335,-141.2067012941336,1
Veteran,E,20.765266509597353,A,75.31760322200985,22.85575708088059,1
Veteran,E,46.59493643352305,E,-106.67468806867456,79.09649227192689,0
Veteran,D,-185.26735030501823,B,-138.2442499299047,-192.18175190658204,0
No,B,19.83150148978216,C,-21.687317120720763,-6.597989605498092,0
No,A,-55.87469790546975,E,-49.20391898415132,196.86856050011266,1
Veteran,A,-14.434641627530272,C,-54.32606856240631,68.65344459082898,0
Yes,C,-130.26529488413442,B,17.360098369783394,18.430355469871216,1
Veteran,A,81.9239100394271,B,-175.00544009857066,52.2559575386086,1
Veteran,A,39.18598023973183,D,-116.309972811177,-12.99725353828524,0
No,A,8.567994444345128,A,-49.764429444664124,48.766482494848354,0
Yes,A,89.01761246621297,A,93.2084833117611,77.37577299003028,1
Veteran,A,-151.8844093846703,C,-48.94891774697696,-61.53116645171474,0
Non-Veteran,C,-2.499033580729969,C,-27.212120364703484,-4.779388346802295,1
Non-Veteran,D,200.21443283373097,B,27.353016759563637,-89.67017263917177,1
No,A,114.70391940307874,C,138.00467187987417,104.18350504307163,1
Yes,C,-34.685004836605025,E,19.890006547893115,145.4995146879959,1
Veteran,E,-85.01274288156911,B,101.32683120773778,-6.172617087639484,1
Veteran,A,-55.59560260904981,D,143.40279858592507,-126.6338798526578,0
Veteran,E,-76.01624806003251,D,-36.05607186748875,98.53199228666944,1
Yes,E,-132.87567966567474,D,-16.99679457058661,49.83218633670275,0
Yes,D,-173.84545024462116,D,6.004403269315408,51.14073153178167,1
Non-Veteran,B,-74.30457109372153,E,-45.810458413778136,83.61144211154411,1
Veteran,A,26.253823463726704,B,-72.63702980525404,7.256236383872791,1
Non-Veteran,D,15.641642100355996,C,-78.73390875763961,-93.0444213384739,0
No,E,-79.58612773924298,B,-48.96796875856564,-104.26396851316436,1
Non-Veteran,B,55.76403360567191,E,-93.72501256009411,-6.082241161974626,0
Yes,D,135.3044450972297,B,-123.22467943393166,79.459555220199,1
No,E,-350.24828792197496,D,-14.350009240125052,32.500727307001,1
Veteran,B,94.0265224423806,C,-137.4972648140724,-213.59663283819162,0
Yes,B,82.09666126334298,D,-20.07619829364313,11.977329418686878,0
Veteran,D,8.840161195866116,B,71.17564401123371,97.1039802461418,0
No,D,16.81220945296264,B,-38.68428534632496,-73.56809699299735,0
No,D,-205.92215781705198,B,-22.4646234517427,10.195717190571228,1
Non-Veteran,E,-145.35297029586218,C,-17.044192792859107,19.538986796785075,0
Yes,B,-47.35044999586216,D,174.97338774317396,149.3526135518145,1
Yes,B,-83.98276384190632,D,87.51703129099565,9.153459621557717,0
Non-Veteran,C,-57.01850793302269,E,-136.47635930726832,-33.06290339599308,1
Veteran,E,-37.282260702253915,E,-4.50909946739781,-18.63263291515939,1
No,A,124.9324039771465,E,-76.96244774852492,105.29854514747991,1
Yes,E,51.56048482926337,A,191.4024130742291,-12.407024630599766,0
Yes,A,-140.72968737780408,A,-35.11624308766644,8.593999609147787,0
Veteran,B,-60.301832594619874,E,-154.2292022917397,-150.02306210103725,1
No,A,-138.65908188112138,D,80.25470169600308,93.37740060299402,1
Non-Veteran,D,115.08264061394036,A,244.2644650845624,-56.480954090337,0
Non-Veteran,D,72.31965530484797,A,116.60533460953717,20.49832809715997,1
No,B,67.55818255167668,C,-66.45256648449241,-81.36080733506468,0
Veteran,E,119.65620340756841,B,35.35962845069323,272.19750590738533,0
Yes,D,8.239404736121395,C,-90.43675584683018,47.3026361946285,1
Yes,E,-3.259739670657898,D,18.11728290247252,150.2427788997386,1
Veteran,D,-176.5008875218699,D,-112.77788020156282,19.193118286878725,1
Veteran,C,85.25531828927959,C,13.883725715845555,152.13892270506184,0
No,A,-24.577287599589077,E,14.892882745970365,-9.608249810393037,1
Veteran,C,112.9229530327533,E,-87.83166858564739,66.22565031504615,1
Non-Veteran,E,-98.72512974017371,C,208.18037526878132,161.6953533653275,1
Non-Veteran,E,20.428230031104153,C,-6.20945970378926,21.247175130318773,0
Non-Veteran,C,-60.60984323978625,A,9.07940848466205,94.97760437143137,0
No,B,90.82785380815854,B,29.573419795368753,-152.15847424428878,1
No,C,-35.652658523898054,C,13.644475328672698,-140.95028171725613,1
Veteran,B,-87.6694676004621,A,-51.032350194816836,34.1066759298203,0
Veteran,E,57.751188168225845,B,-99.81035835026742,74.2447831886394,0
Veteran,A,-73.10902372994975,C,-44.96157588218544,-107.7683985807661,0
Non-Veteran,B,23.70348681502524,E,-46.53518010802022,-12.702999463811542,0
Veteran,B,-112.66972014711108,D,-99.53223187885013,33.07266900693647,1
Yes,A,-22.997980473768717,C,-72.61320053172594,78.020238995973,0
Non-Veteran,E,72.92398214774053,B,14.781994087413372,91.73099911301044,1
Non-Veteran,C,-130.98865847370013,A,-33.8271532680133,-103.72853016058843,1
Veteran,A,-1.341059948359864,E,49.603709888011075,-334.53457094793396,0
Non-Veteran,D,-13.296103708292728,E,-85.36750529677954,-175.4797518845692,1
Veteran,B,-149.4145385705186,D,184.1039153315796,31.766034132282243,0
Veteran,A,-156.25743007161986,C,8.581054492462432,-10.41434200379561,1
No,E,-32.380068849619406,E,-64.03794760029857,-2.2488366226961527,0
Veteran,D,139.24333185572112,C,-50.77834070111342,-177.71083128324557,1
Yes,C,137.00385540483504,D,4.320481046304044,110.74005873148319,0
Yes,C,105.7771319142444,E,16.1164087180251,-253.0408274243909,1
Yes,B,-116.85025899359044,A,-105.65250080992938,1.4385397485613685,1
Yes,D,34.75492877441134,B,-187.42397266263885,-22.646378641930337,1
No,C,-26.607131426809577,E,133.9862358403882,-172.27750321068837,1
No,C,99.11626866970094,D,1.4382541804132345,-80.30236986390022,1
Non-Veteran,E,-33.41813493241217,E,-81.88911595005821,10.69378317035485,1
No,C,48.85016776873633,C,-114.82714002074542,-9.38662378076278,0
Non-Veteran,B,70.57990430817081,D,-29.393436966147412,-34.54257766295433,1
Non-Veteran,E,-65.2315989822928,A,-16.34077945727439,72.08037324760122,1
No,E,-127.983361656218,A,87.4036669584667,-15.675252262879416,1
Veteran,A,41.45884874225328,A,-58.52950379699339,-107.73839608406402,0
Non-Veteran,B,-31.92043800240495,B,-28.117463792746637,58.88485793257726,1
Non-Veteran,B,95.58322849358412,D,-274.9251879498829,-73.57930496368273,0
No,A,129.119750778351,C,-50.220806452966,55.9225271718722,0
Non-Veteran,C,-16.71431667121082,C,86.30586349473857,25.357115400753937,1
Yes,D,-256.65630578320196,C,172.07566966952874,-33.5719898558529,1
Non-Veteran,C,-71.88685205569622,D,-92.50157596920539,-17.198037545857716,1
No,D,47.021198759467836,C,-61.929008602868265,-44.393251988305856,1
Non-Veteran,C,65.64488944596458,E,178.85539297428602,-81.02518398669307,0
Veteran,A,63.78911218288196,B,-57.116052106189464,67.47858214332989,0
Non-Veteran,B,-7.316593106225046,E,110.5947065451268,51.791946911021505,0
Yes,C,158.5131925470791,D,-63.56176799197609,149.4005550824254,0
Veteran,D,-34.52838929745156,B,-141.7707721834644,-88.79484211735411,1
Non-Veteran,C,-27.027712276800386,C,-108.32740141154878,-111.69494509473662,1
Non-Veteran,B,11.493318503781634,A,119.74032862495227,22.308444361199875,1
Veteran,A,-183.12704496562665,D,-96.86855620250641,82.58636117258908,0
Veteran,C,117.3903806238699,B,-7.440928538709857,-113.79539393179763,0
No,A,-48.47805239272684,C,53.13493957670764,12.410253213506737,1
Yes,D,-137.64835872282586,E,-75.22249491646325,19.76458727816877,0
Yes,A,12.701891640017445,E,71.88383999610728,-93.88930414903092,0
No,B,76.27887603742609,E,-97.47831032414447,-21.12787773396937,1
Veteran,A,-87.11973362949556,A,-43.37846853368775,-39.877899914054254,0
Non-Veteran,B,-104.48951545104221,B,-14.442313732812966,-45.20124293342813,1
No,C,-26.65918104736032,A,-45.34126572629684,-2.6030654038669128,1
Non-Veteran,B,-19.18222441189437,E,60.32738607648566,49.06585969566068,1
Yes,A,107.34767144393187,C,-62.35101330482361,-137.97528149588416,1
Yes,D,-3.4990780446238845,E,139.83672663724238,116.68447581469361,1
Veteran,B,41.51839374142348,D,-23.329188532793722,312.6739204075911,0
Veteran,A,-96.01643777690462,E,114.07386799151527,67.5541160774464,0
Veteran,B,-39.70529271982889,B,-200.886371593692,70.05894658749752,1
No,D,-60.65071492790442,B,-100.26784724098943,80.2864496192321,0
Veteran,B,7.055755068933759,D,-46.43621572942088,43.128062338069775,1
No,C,127.66276202238025,D,108.95398817353185,126.21453385067151,1
Yes,D,34.32721375166505,C,51.90100094891918,176.76075716782918,0
Non-Veteran,A,11.620742012953379,E,-98.70236777970801,1.775682547111845,0
Non-Veteran,B,-29.82036067713927,C,-248.7555320996515,-124.79266675491401,1
Non-Veteran,E,50.941943950296285,B,134.19069571547197,-3.6971181710633294,1
Yes,D,-155.10517891717487,D,-61.166618914187424,-78.50002562605103,1
Veteran,A,-10.88787955524332,D,-24.337404932396016,-1.1552293543058574,1
Non-Veteran,C,155.21523917627434,C,58.94621706195519,25.307502737863867,0
No,B,-136.49906267273272,C,18.345530150975577,-16.43224463603131,0
Non-Veteran,A,-23.857042440963173,C,-82.79093887404693,-92.14100764435065,1
Yes,A,-4.524371939441271,D,42.72687281760143,-59.168852318892284,1
Veteran,E,36.267811026647365,D,133.6940007424862,46.5803264356859,0
Veteran,C,-8.623986792404969,B,-60.135024648710434,28.80716257139721,1
Non-Veteran,D,200.88164053308367,A,118.1688755331477,-6.2767440741839975,0
Non-Veteran,D,128.54072853332903,A,53.00353000654843,-53.147537035663525,1
Non-Veteran,E,24.485737098014063,A,-5.819839067917768,-51.057757893601895,0
Yes,A,-45.089772227277685,E,-54.97242592308661,-44.12584811014521,0
Yes,E,94.75281496619806,A,-172.29109566369542,204.61936124978058,1
Non-Veteran,E,95.39014171326073,C,-8.396232339654473,-58.67017342400602,1
Veteran,D,-156.59123841405918,E,7.607719457078331,242.64521401740646,0
No,C,22.046330499497568,E,146.65137315258997,52.629541688168516,1
Non-Veteran,A,-33.62886085950813,D,-35.03978339526622,96.3946751970884,0
Non-Veteran,E,-170.5128561940942,A,86.77012834918355,-2.137748309661814,0
Non-Veteran,A,30.78759497654605,C,240.41359077227463,-174.83618978385164,1
Non-Veteran,B,-154.5604519989096,D,46.671401584570475,107.25013932401633,1
Veteran,B,20.175523717458557,B,-93.44439024381677,41.39894710489044,0
Veteran,C,34.45488414266032,A,117.33454216699555,35.593221582139584,1
Yes,A,44.57376371126937,C,-42.71708883395077,-28.496618660659806,1
Veteran,D,62.714580103077225,C,52.28870369214296,35.12669427667262,1
Veteran,C,-5.851543629657715,C,36.972762135837044,83.66242899133437,0
Yes,C,-182.37866885915068,E,1.7695262831214058,131.72059824691007,0
Non-Veteran,E,22.199400730598732,C,121.30804177243513,-3.2403910912964897,0
Veteran,B,-31.31115546095844,D,-13.867860330790045,-31.97346374508589,1
No,C,-60.4400732188269,C,117.7767358958282,-54.50605366655778,0
Non-Veteran,E,57.024493024370045,E,146.40587219498323,-47.3091989984584,0
Yes,B,52.20345570274808,A,-49.795945986968945,93.99735937584163,0
Veteran,D,30.581410160184014,E,-190.47847986440377,144.70599391253273,0
Non-Veteran,C,-60.44253890291207,C,-62.5664484674205,-68.77649322312767,0
Non-Veteran,D,-33.36604021788348,E,67.34494595157672,21.45115337586663,0
Yes,A,9.85006902276105,C,41.47011653990891,83.9358557056913,0
No,C,-5.924991530625235,B,137.76911084457168,35.22545961467094,0
Non-Veteran,E,-155.60510506755008,C,-150.28410911317016,-39.672675404827686,1
Non-Veteran,B,-193.0124585313733,C,-38.334903505404895,-52.65786368427404,0
Veteran,B,262.77649148694684,B,89.35160892769268,78.96237090581015,1
Veteran,A,7.402240671025659,D,25.1695787450966,133.59194596363423,0
Non-Veteran,B,-110.09723098731365,C,-266.42589383234264,184.96687089431117,0
No,E,20.721314539863595,C,-208.49235641862646,-39.71661748429406,0
No,B,-92.9596047174722,A,-161.33573821733694,-67.66766880449065,0
Veteran,C,-96.80508564944064,D,77.45056638244779,-122.97788871582011,1
Yes,B,-44.125145031419,D,-25.431281635762794,78.47295874039617,0
No,D,11.496051700431831,A,-98.7191614042182,25.12215668527686,1
No,C,-5.727927601120275,A,-37.19655740941289,-45.957832331245164,1
No,D,28.771779622556927,C,84.57286612066585,-62.0017080693083,0
Yes,D,-212.94265330789358,B,147.4133514424217,-138.15156919876569,1
Non-Veteran,E,70.63631306326789,E,161.71663986726108,-49.60124937095793,0
Veteran,C,-85.30435265481499,C,29.73784179423933,-18.057879863411756,0
Veteran,C,-150.56303899489052,C,29.33059977518335,-4.502682617301347,1
Veteran,B,-24.999354576364915,D,11.605998195698506,-104.44798532590048,0
Non-Veteran,C,0.53007886041999,A,105.38449391658224,-4.901539093498969,1
Yes,E,107.13424429904283,A,20.9946474743695,3.403735189265944,1
Non-Veteran,A,15.02608203285822,A,-36.952540309883034,62.21068496292014,1
Yes,C,-39.7989677702397,C,-156.42648188274373,-166.3410949433237,1
Yes,B,-37.90996321289553,A,-158.57593236932493,104.72724711762496,1
No,D,-35.595131277740535,D,174.07465219210337,-117.38208012955462,0
Non-Veteran,E,80.72025557415566,E,24.38565724628088,-37.49149631199439,1
Non-Veteran,C,-166.83132611163575,D,35.659917275256916,-152.21137020783587,1
No,D,-63.83484460966845,A,8.9233925550579,-123.87743546308383,1
Yes,E,-140.55502034042493,B,42.659845073080284,123.21996737912212,0
No,A,16.64455544173155,A,-0.4363553039405639,-26.269457099478277,1
Non-Veteran,E,31.506099393895344,C,-5.551266394911294,0.19295572540030903,0
No,A,165.19791472581454,D,-116.9926294892287,-34.935003879506006,0
Veteran,C,-184.56494574018888,E,-21.320982877354655,-87.47194362317717,1
Non-Veteran,C,121.2606551695568,D,114.40523033769658,-69.61542127584977,0
No,D,-10.428330003424078,C,145.10702073262033,-61.371620912701694,0
No,C,58.48902132033573,E,-123.10061476427838,39.565065240617514,0
No,C,-97.63674831867105,C,130.97810542606234,40.58733964469533,1
Yes,D,17.84836523053294,D,104.14502952679192,113.54765796161728,0
Veteran,D,76.78954928843518,E,-198.80508915977774,-140.07911235311926,1
No,E,-49.28434772485074,A,-125.80527905911134,220.14120939476257,1
Non-Veteran,C,19.27417328254361,A,-33.39891663005057,32.434793291298405,1
Yes,D,-20.76884519857703,C,-24.629322230706336,83.60940418427577,0
Non-Veteran,D,-20.499521602863744,A,-22.52639341482391,114.53655121150061,1
Yes,C,-17.124159957745544,D,159.02619150562828,-18.81382768723168,1
Veteran,E,80.9941399693494,C,-106.48046818947334,-99.28596916816417,1
Non-Veteran,E,92.40191295921093,E,173.50512098783412,2.4806325137662912,1
Veteran,D,-69.78045305686452,A,-108.1552226821771,-31.071181669839042,1
Yes,E,-113.93073312124274,B,120.26667926049015,-71.35709989824338,0
No,C,-66.83267132728173,C,-6.3257935966029635,-13.891406709269116,1
No,C,51.484713175269746,E,68.97394601584541,-93.46030431476332,0
No,A,-37.92488835168155,C,77.91906445828725,104.39988454374839,0
Non-Veteran,C,83.60804949911632,E,93.39610666911892,129.75921899744293,1
Non-Veteran,A,63.318245906616156,C,28.051506547329492,-69.80624039762925,1
Veteran,E,-101.24213303917257,C,124.50688394835205,-12.301995690374476,0
No,C,49.07113440698673,A,116.86926857274733,149.23446791270533,1
Yes,E,-153.43295400148165,E,53.8894146396887,62.40596927940496,1
No,C,-37.50604784766104,D,-87.06749783530444,-89.28357275537397,1
No,B,44.36412287094226,E,73.41780266115896,-28.545204322342155,0
No,E,-189.5106488914077,A,-52.80786464363203,-134.68011324899854,0
Veteran,E,25.227933653293082,C,37.82871752608004,-332.4356161892134,1
Non-Veteran,E,87.44698194961316,B,169.8050071710576,-79.41366348031424,0
Non-Veteran,C,-188.2503416533298,B,-59.87087645178718,17.598832610520297,0
Veteran,A,96.31724450933172,C,-25.668227619300943,-10.732875200473494,0
Veteran,A,13.113572857669215,C,14.713695364331548,62.045371630492895,1
Veteran,A,234.51218493020517,D,-76.3809079648408,52.5315054502301,0
Yes,D,-5.909544146139624,C,-5.782270534618884,-153.9452735079038,1
No,A,-150.14934986967953,A,39.459079190021015,37.63849326287937,1
Non-Veteran,B,-296.42652384242683,D,9.163257266310127,-114.41167930179465,0
Yes,B,-149.00732358624435,A,38.84221954192546,-65.74432507633674,0
Non-Veteran,A,-140.57839643069073,B,29.729749147920227,-151.231213960428,1
No,E,14.371666123863777,C,63.546402758411034,128.82193063472243,1
Yes,D,140.81082144046007,D,-36.351652530778864,39.43980513320864,0
Non-Veteran,B,-101.38698871768457,A,58.95813117777025,16.483633167141047,1
No,A,45.069134384083235,D,-73.39251983874144,-87.91884565652236,1
Yes,D,13.082374831169608,D,42.41010863812806,-153.54122389351735,0
Yes,E,-67.0516221398968,A,-26.209792458915764,138.99946739636673,0
Veteran,B,190.26793890880506,D,46.34359655474156,110.84455207880653,1
No,D,31.794162442200335,B,-27.19622560198229,-135.1431630138663,1
Non-Veteran,C,-15.725402065215397,A,-106.327470618325,1.2260495272543825,1
Veteran,E,150.42284636771495,C,-48.57416917084046,25.526668075195257,0
Yes,A,186.99173627170913,E,3.131547108125686,-62.493907119531734,0
No,C,-28.861292254648614,C,-64.30750228629063,7.036351279572635,1
Yes,C,170.10475351419814,D,-90.99724911689547,86.63931188357041,0
Veteran,E,20.00611417957528,D,10.697859683082534,24.86808763481859,1
Veteran,A,81.73870393849592,C,25.339814913935843,-15.16301713470343,0
Veteran,E,-43.58872900307191,C,-11.789629064303844,-205.29952087586608,0
No,E,17.158168626346495,E,-22.080018374831326,127.93621970342075,1
Non-Veteran,E,-19.537477548705677,E,143.82150559819405,-160.58870669269268,0
Yes,D,-9.46041796942618,D,-56.185897868931846,20.609645513175188,1
Veteran,C,-148.02529606618432,B,0.43879669221915435,137.56461791235998,0
Yes,D,155.16465509978298,E,-127.97990412003787,204.089349619121,1
No,B,52.63300115453834,D,-75.2538355999833,18.380387676162243,1
Veteran,E,-252.9719425779711,D,14.065392463892229,-34.40613989094537,0
Veteran,E,-71.13391597528265,D,162.14127492497062,91.88803529115322,1
Yes,E,-128.68593354078146,D,15.524663106189587,30.70035191545102,0
No,E,17.07657229354977,C,-66.0996763606991,-109.92556794282685,0
Yes,B,-121.95326397211008,D,7.2759645558035215,55.72853227887791,0
Yes,E,73.19005019468365,E,14.350179071076269,36.47138022214717,0
No,E,77.71843528497264,B,-60.3680125116465,-85.4351779255057,1
Non-Veteran,D,-167.5357936782294,B,-53.54274521747011,40.57926290494219,0
Non-Veteran,A,-49.13290999387143,A,110.83115803176713,-8.043550703901396,1
Veteran,C,99.4149031298285,A,-196.97260312573553,-82.47806782268204,0
No,C,-100.56724071125839,D,-179.56883291767062,-35.07803092496542,1
Veteran,D,15.052191807070988,E,8.720077820178542,-135.05748727895937,0
Non-Veteran,C,-4.951013432890617,A,-223.8172232342797,-31.526995390487688,0
No,C,67.8322785386436,C,-33.637344906639235,51.918365370190486,0
Veteran,C,47.4693763641663,E,90.77057231814625,-197.42332461505788,0
Non-Veteran,C,-16.37670457488519,E,-253.2515317472357,100.20131263978894,0
Veteran,C,-131.04795018435112,C,17.883137017234375,6.514840025686416,1
No,E,-77.88455064329584,D,-54.08465919362339,-132.66740379797017,0
Veteran,C,52.5632918479013,C,-182.80545756590962,-43.88023384181953,1
No,C,24.063713790612532,D,163.05575406804147,-39.88872017119279,0
Veteran,A,45.27506808676512,E,12.463990742985663,-107.27657888307516,0
Yes,A,205.65484929661096,D,-95.36784817649801,-164.0736950969366,1
Non-Veteran,C,-184.56240027433046,E,132.82828158575222,30.989694563876252,1
