Gender,civil_status,feature_0,feature_1,feature_2,feature_3,feature_4,target
Non-binary,Married,C,-52.22728429852205,94.33874087048805,89.15391631833364,23.289744789799165,1
M,Single,B,18.868430891827604,148.81109360741937,-59.10585533617453,43.07772718269984,1
Male,Widowed,D,-148.46932475771362,67.71241377204949,212.01552053639858,-67.49808965406714,1
Other,Widowed,C,102.23768026299173,46.31846234770593,-81.82004364296381,129.85987058026623,0
Female,Divorced,B,-13.94481966684405,-338.01893921486624,-225.88734214943634,32.97320944291888,1
Female,Single,A,-121.15788359016071,-186.50394074567743,-83.98154622237422,93.51195956098971,1
Other,Divorced,E,78.98319246355932,41.75483738639053,226.46862814555533,-11.106882410680678,0
F,Married,B,72.66727590513489,197.37784422324188,38.5941267097162,79.86468871540899,1
Male,Widowed,C,-80.10711400988856,-54.91239369587005,-253.25739573751153,125.93015221664466,0
Non-binary,Widowed,C,123.34339043019351,59.79523265036216,86.53272832017316,114.16854941435588,0
M,Widowed,A,-112.70320142082126,91.13150158533134,-79.90260678572825,153.66661617167244,1
Non-binary,Divorced,D,-22.910973656451045,126.30544678965796,168.57188754618565,92.14538842999664,1
Female,Married,C,131.2524260403173,-4.654332473866674,125.8233062737521,-72.5908218825193,1
M,Widowed,E,-32.599794323210176,-294.36955353354836,17.163312476958534,-73.41250227189157,0
Male,Single,C,53.547794667022785,186.4513796924333,112.36248513269564,-44.464618749856974,0
Other,Widowed,E,-139.89937438711334,39.613847818094065,113.40601616398868,-18.17738461467405,0
Female,Single,D,201.24000366390032,53.75976970398932,211.68850723929523,-9.259134711264995,0
Female,Single,B,-41.53535968192176,39.54475300439389,-12.408610842314976,87.60563433854982,0
Other,Married,B,-81.39195360847083,-63.64004545160486,-100.05349618288137,-181.2640337332997,0
Male,Married,A,-0.22758863857998504,24.50088529068163,86.47994652963692,-94.72570120792882,1
M,Single,E,-15.53052288333051,-37.18398381130939,175.47370039896649,-64.49145712335994,0
F,Divorced,C,-149.47790728043046,37.538622980466535,20.239706150991875,158.48529563130327,0
F,Single,B,101.92992645068028,-14.176655913448263,22.659087427637964,-131.70299657608987,0
F,Married,E,-79.62336663754313,151.925781860967,86.41686270995208,107.33020513854711,1
Female,Married,D,110.87139515603259,-44.360226387902735,73.73037645067056,-0.8141313517713944,0
M,Divorced,D,226.71498535772497,110.73212724467598,98.94070300150474,140.67564318389978,0
Non-binary,Single,E,-95.05891598730884,-24.454466030020768,-104.3160557517899,12.77454848036064,0
Other,Single,E,25.117688432363956,81.45454348579034,-48.68640431310314,-165.72027399760617,1
Female,Married,D,-62.17932562076736,60.48466970168762,11.96253537612652,140.86562438570792,0
M,Married,C,-120.84818685114527,17.94090493162409,-87.04079645405336,67.04271249658078,0
M,Single,A,48.60700978574902,-20.433649888430395,-36.42263520429593,148.19494456463426,0
Non-binary,Widowed,E,-78.80666707724932,-1.2833055139010907,160.32707850107727,-98.91740854402292,0
Female,Married,D,16.41019278789183,-30.10105950298116,-25.703040958276414,-127.40262819592449,1
Male,Divorced,E,80.1889021695004,-31.38072632775119,36.56850904903855,-41.275623136433474,1
Other,Widowed,D,-50.95732126853494,-67.27685505513794,-52.45151965096251,-55.919278574925926,1
F,Widowed,D,152.29843061818252,199.35425347177986,-60.68128507358209,-76.92163612138604,1
Other,Divorced,E,166.18654609733463,-190.44480630426176,-15.149797606522625,-104.9362865572655,0
M,Divorced,A,44.59456061314512,16.663131547979702,-74.09560035880139,-182.37111730331412,0
F,Single,A,-16.79836606673716,64.63849496301309,193.82143830676196,-43.603376226841235,1
Female,Single,A,-174.7907612987027,48.486061137141974,19.292699757108448,21.562327708179556,1
Other,Widowed,B,-82.51658692194916,210.21975122197182,-41.42160532024305,185.18065196555227,1
M,Divorced,A,-45.37796279297873,3.987089526866484,163.14325449195687,-112.02524130620468,1
Non-binary,Married,C,124.10007432026167,-122.72017451934009,211.52508019058845,66.5741633434744,0
Male,Divorced,D,-5.525404967416193,-98.11634162979304,-90.46317544944988,-33.79270719289488,1
F,Divorced,A,5.845618001902568,110.52845840365197,25.37386141159475,43.60025639558339,0
Other,Married,C,56.74633629554523,57.146791029532466,59.147469267064565,114.1255008175649,1
M,Divorced,D,-80.46471102617714,-109.65139285000109,-55.04313946126851,31.49330456088546,1
F,Divorced,E,-153.07900732067364,-61.60181440047352,12.995667381653247,64.93076439674837,1
Male,Single,A,1.446846551690355,26.106516395659384,39.59406889202487,187.17093856906772,0
Female,Widowed,B,172.50551792273916,-50.97127886489796,-248.55819661055,-89.63539777825426,1
F,Single,D,-36.014460629594936,50.56080309289208,110.00912609083153,2.743796928260094,1
Other,Widowed,C,-10.956564887845087,-26.31478448494995,-110.0924571730641,-40.12920075933744,1
Male,Widowed,D,154.81749507280617,-55.71574494991918,64.91602154198611,42.26548923865672,0
M,Divorced,A,-98.75902466849966,40.4199784971169,-172.84409540321843,7.12602911416462,1
Male,Divorced,D,-94.09223573437629,-100.26706393463911,33.9806903253545,73.3201465860645,1
Non-binary,Single,B,301.3289698797973,70.0656616699669,-16.122687372761042,57.442684055371714,0
Other,Married,A,59.22156051899917,95.13094465352515,53.669784681774814,20.58555651795201,1
F,Divorced,B,54.61357461906019,132.8124096967834,-117.2754837609177,147.3012474381854,1
Female,Married,A,-136.326125820246,101.52873040503796,54.87459921470993,55.31934794864587,0
M,Married,B,-235.60192896767836,-44.43983156686702,86.13124997559784,-40.436696250327756,1
M,Widowed,A,100.21494459246765,-196.2503610376452,-70.84638229201109,-80.14620812001672,1
F,Single,D,82.53680380228064,101.97960276232361,24.755070125905856,62.33494403980755,1
M,Married,D,-194.28159959840195,-147.82519980792716,44.04159693775093,30.40645883272937,1
Non-binary,Single,A,49.10569025549297,249.73616296527527,120.3231943050144,-43.1179008537135,1
Female,Widowed,E,-105.05997262526286,-135.20162487404036,-23.85455238881688,-159.13040637331778,1
M,Divorced,C,-79.44133990917088,-53.50722460673393,-75.42957658476921,-144.8772891400905,1
Non-binary,Widowed,C,112.96295057168722,29.30499373989036,47.193273677511044,-29.457954048601774,0
Female,Widowed,D,112.25673119828261,-130.14166772000482,261.4641667473554,215.85027536922894,0
Male,Single,D,107.20602782087437,-5.561367592734304,-35.67152623329172,29.739054081013478,0
F,Divorced,E,-11.89361789739793,76.71461862460916,-82.08476572049534,-3.518867460786844,1
Other,Married,D,213.95634764929022,-66.29500722176597,-89.40782201797475,-49.82386637818159,1
F,Divorced,E,-88.62058162177404,-28.548499796799216,76.28363560703467,-203.5916193658711,0
M,Single,A,151.0043046005701,84.83694312852015,-106.64440996717654,-76.44702079229826,1
Male,Widowed,A,59.486731627569476,18.19425042336866,69.80582145254688,274.9689530446685,1
Male,Single,C,178.78701854185536,-171.62288364053387,10.92211502235191,-167.31543856632186,0
Female,Married,D,76.8829389752156,61.44780241552413,-171.10805086836692,-77.11727014379592,1
Female,Married,A,34.32732153770488,-38.39477495169685,-18.94730129606588,-76.94467774697162,1
Male,Single,A,-100.58930769597596,-125.42165552977649,61.824500322057276,136.0024710467817,0
M,Single,A,95.6719548258359,-61.597732384930005,77.8810437682755,-83.95252166297641,0
Male,Widowed,A,161.41002135711992,83.28333733308295,-86.24803505015478,60.671568380042885,0
Non-binary,Widowed,B,-121.11526220949756,-234.19799843660044,-53.65292245426312,-96.89438923106246,0
Female,Married,A,-52.74876538888267,34.34448379465228,145.43106750686584,-22.764491268568896,0
Female,Single,B,-51.88181693823187,9.850100443079574,-42.1370755320707,-178.7808751820012,0
Female,Single,E,-259.8875697343789,64.50902567893631,-23.46411764748101,-13.15547266579663,1
Female,Single,B,-26.580033940586862,40.66639926340132,-34.64588929426374,159.32820337780657,1
F,Single,C,-22.131083661662448,60.020224858740335,-107.79494484360121,-115.53256531489858,0
Female,Widowed,E,-49.58751237663629,64.56825175538295,-58.32690033690247,122.1589255642655,1
F,Single,B,-175.15924694228363,-0.5663149547500365,-57.6401678134623,-129.27262552595425,0
Male,Married,D,5.975160723945465,-101.61903624198125,-106.20686897931029,85.29666784111747,0
Non-binary,Divorced,B,-0.3477826372368883,-35.7406735799806,50.501546906237024,13.343321871775254,1
Non-binary,Married,A,52.32229910289335,-112.1952786457787,-37.04003137521419,-89.89617195982291,1
Male,Single,D,-117.7237664445407,-54.26997678491689,-27.937004106886693,-11.201741355727497,1
Male,Single,C,-35.43214635665554,294.83004276929495,115.11264502470482,78.43030573506894,0
Non-binary,Single,A,46.55946035779641,125.57946509659614,73.42764338931205,117.0634515744122,0
Other,Divorced,D,-168.0264087784289,76.34372939524263,36.10091912967874,-83.42275254747203,0
Non-binary,Divorced,E,-125.25378249480816,4.089432598358036,-167.29861592074596,34.6751148710939,0
Male,Married,A,141.9146969032201,-51.999390473022935,6.4203785675883305,-95.03025887719568,1
Male,Single,E,-134.76031290425072,-169.50548007002547,-110.82158714616119,-153.52029681908897,1
Female,Married,A,-74.559625568,-246.3975564279611,133.31699769147934,-100.60305700142264,0
Female,Widowed,B,10.78447168996759,71.30306183664317,-148.97864169308139,-121.92602940370259,1
M,Married,C,-34.64397611717162,165.44056228958016,175.20752372977913,10.791310319598443,1
F,Divorced,D,24.345074590284366,-86.98237993744571,129.56020060625144,-187.53663347109207,1
Male,Married,C,-53.81818600262398,46.35732910298629,67.48838486295008,-31.027181979838637,1
Female,Single,B,40.37511037635056,85.81453200276378,66.46061892956001,-217.5312178733559,0
F,Widowed,E,-117.14206751596892,58.80196860488337,-94.49882063440091,62.75083268143097,0
Male,Widowed,C,-104.56709799373331,9.751445978743043,59.415482167449774,-183.96852649502037,1
M,Divorced,D,32.390802705646244,-129.4851056154172,-182.73709868481234,-103.13918767224789,0
M,Widowed,E,13.673461777975183,113.79327440247336,21.2788811705627,-168.85603710001828,1
M,Divorced,A,-22.49130724793411,57.89787007325589,173.68455511803253,-49.51902619910648,0
M,Single,C,-129.9545647189291,-71.42460413407242,-152.90685954278135,-114.51758565568866,0
Non-binary,Single,D,-115.01179234537841,43.00883229562851,-129.7752364965838,-30.290618589676782,1
Non-binary,Divorced,A,-42.222484955066946,174.36922348996492,-66.08544088434337,94.21761078245522,1
Other,Divorced,C,96.25040003247786,-101.06052758041626,45.20555960887859,-24.84848338981546,0
Non-binary,Single,A,-144.0198911718142,126.93783289497547,78.01530224080875,64.12162147848804,1
Female,Single,C,68.28841271854074,-34.72892727046102,-7.599054005029881,93.80973701266,1
Female,Widowed,E,30.706823536034726,-8.900887227087534,112.70079588668116,8.047892634150964,0
Other,Married,E,47.72356084548852,126.54109640735214,69.69993248145113,-120.9630590652409,1
Female,Single,C,162.67802884603572,56.918587273355655,-95.62666313793362,-40.795054467754674,0
F,Married,C,-124.67041054398074,-12.88439655139508,78.23199396634503,-32.41917932350783,0
F,Divorced,D,19.457225407420918,22.75381378189924,65.49226166023895,-242.08227863582704,1
Female,Divorced,E,33.46027304005966,91.86521881560445,161.3450371296655,53.1745758746362,0
F,Widowed,E,55.42108736868371,-188.7306646470422,62.34354156379383,28.29468737959025,0
Female,Divorced,C,-1.5321422697291922,45.78059605218083,110.61911786710282,-212.96678602102998,1
M,Divorced,D,64.645364890207,166.2691789447155,-56.56456035838917,-19.924892053471766,1
Male,Married,A,31.75209198264745,124.8046731115948,14.637645261881312,30.843714081272633,1
F,Divorced,E,101.39942923659484,87.72011900953544,-0.9301148431494998,-47.32233455171719,1
Female,Widowed,D,-29.510333419509898,-27.355095048924156,-134.60040317390815,91.82060379489931,0
Female,Married,D,24.157089279827606,8.428405283534591,-121.01720727170688,-166.32753447028722,0
M,Divorced,E,-106.18680402733234,-4.294726390132222,-98.00950820191406,4.927314165872753,0
M,Divorced,C,-128.73288518010017,227.1822912675955,-40.517625553883754,-95.0124927942466,1
Female,Single,D,225.97847606128136,-40.72531349593241,-76.1419605252217,98.51765900526857,1
Other,Divorced,B,36.44415597134732,17.710405816763323,11.37720883152626,-36.203079302965804,1
M,Widowed,D,4.758609867811385,111.03524141271768,26.239030776073374,27.916714154794825,0
M,Divorced,E,-54.86113403084099,264.166197641828,17.113842084311255,33.72747859700812,0
Male,Widowed,A,148.31005815562105,-221.025560018796,-154.46416159401238,-60.47085459521111,1
M,Divorced,D,-87.53784027984518,-23.903113705705,-177.08931708150794,66.31890023717835,1
Other,Divorced,A,-30.708163895374646,-62.317700828381376,-82.30049780390468,2.2058067547583335,1
Male,Divorced,E,135.7585833751082,-28.107230758722622,-16.19328254776416,-37.001290204202725,1
M,Divorced,D,-71.12699347233298,-118.907715408304,89.2578939259396,16.74526362795205,1
Other,Married,B,-63.70016018670158,0.914503103101417,53.19361428821557,-256.9423569847835,0
Non-binary,Married,D,-164.457592808962,-14.371850851965496,235.69560879465854,158.64114289220137,1
Non-binary,Married,A,48.93055211801219,3.311397353144754,6.61295760060481,-49.14746886574201,0
Female,Married,D,112.22257128906921,-15.503881281923112,-112.24063606622694,70.41073110324973,0
Other,Divorced,B,43.0447936023989,-99.48062301495005,-31.50509734825237,124.3989904013439,0
Female,Married,E,-272.0405083064506,-16.271693540553805,-80.40876058616296,-17.419595270587703,1
Non-binary,Widowed,C,-138.31911759213173,-130.6974522929543,-133.13909840571748,-165.98020308244026,0
F,Widowed,A,34.31063495321526,-135.60099817081908,-134.44519540397718,-118.95567068720732,1
F,Single,D,118.28705884772516,-181.80359494065107,30.787240402272946,-91.95839856999682,0
Non-binary,Single,A,-12.183148852620633,-240.9585556059216,45.2950094033915,42.62036545202007,0
Female,Single,D,-80.00405757260809,46.69142022125812,111.98296894918724,-28.249206848534563,1
Non-binary,Divorced,E,56.08751694798253,40.90899438955613,-60.324153224001286,69.70557760723113,1
F,Divorced,A,125.6395785186916,-154.0157644719738,98.93538342973613,-6.53198229048968,0
Female,Widowed,B,-83.41222978480464,-87.06085069855546,-135.06152111044247,-50.37620883648797,0
Non-binary,Single,D,41.80232064980193,70.21359322227735,41.91929736190589,58.299099404107494,0
M,Widowed,E,75.41788665193224,-114.8671957052133,211.04239183872386,42.078254157196405,0
F,Divorced,C,-142.23726054859924,-79.26490818260473,-40.641702833901725,-49.069457494622995,1
Non-binary,Married,A,34.66578957178295,20.680425163833053,-79.95702753367524,116.10595509334725,1
Female,Married,B,-21.02496952692035,-36.29196211864297,-132.1649064683489,-1.3772319597632654,1
Other,Divorced,D,-25.95690640768137,1.9477843514227589,-39.156607552404516,-140.6986372204279,0
Non-binary,Married,E,-92.02336174892409,-31.3025692027043,115.39276484948118,-0.15364160820005604,1
Non-binary,Widowed,B,-112.87959096761395,-2.8460032653198972,-155.22017283485087,-20.00408959979737,0
Female,Single,E,-45.22496692681826,-87.6762644896388,-42.14621764412998,42.55958773321537,0
Non-binary,Married,B,37.43155883604463,33.45382674382027,3.9916927513397558,36.37272725703393,1
Non-binary,Single,D,-47.78218697839512,-73.76786643382306,-4.354515311954789,-41.95161954561472,0
Other,Widowed,E,1.4407623100648854,79.8202030932191,-142.12362056578624,-180.70277743863576,1
Female,Single,C,-52.677935922881716,-255.00148154354898,18.88079685491722,-20.877012055667116,0
Other,Widowed,A,-73.9980819009473,175.95197305087135,-40.19092286745061,15.507363688158426,0
Female,Divorced,A,48.975907480579366,101.73274788029507,103.17225586467518,-133.07048276881156,1
Male,Married,A,96.86376311389037,-73.53581345710481,12.541920141513149,-3.7704624026515856,0
F,Single,B,-26.890979356551696,-26.73029903882461,-52.23021256684453,-80.74537211332023,1
Non-binary,Single,E,101.62895191596762,-84.43453740020162,153.60160327831213,84.74601989113683,0
M,Widowed,A,154.0340432977302,-2.2053937981962357,-67.05765916272543,49.95358038784398,0
F,Single,B,42.97250562461445,-10.597927885537423,4.3953045211285495,67.05135122877918,1
Non-binary,Widowed,A,-92.91534683996166,-176.43663835527087,-43.00757708047663,-228.32367891585145,1
F,Divorced,E,-56.267319583872485,197.1257567873644,-5.823358812929002,274.66188578478375,1
Other,Widowed,E,-137.4788120674023,75.07045915141755,-19.491080737541118,-93.58872482432062,1
Male,Divorced,E,36.87230796744224,4.662833265724952,211.32414681509144,-162.07632080043862,0
M,Married,D,36.976456491187434,34.65659751202881,126.84180614109482,113.01187622592693,1
F,Married,A,122.50743030692095,-79.8476541945322,77.72019887679171,-53.311818214304,0
M,Married,A,18.794989364889332,-103.67990150948924,91.586313188072,-22.990777041924808,1
Other,Single,B,-91.41310877295575,-5.3416326405573695,-100.8124134711291,9.756102312083893,1
Other,Widowed,D,-51.35661059766123,2.6696476268167224,-104.38319458193436,-38.07632500212937,0
M,Widowed,B,156.57998553712932,61.21979768329895,-88.07030445314533,31.96836258498067,1
Male,Divorced,D,-30.768166194624673,-57.48760989232673,-61.19402195086604,24.354971022364335,0
Female,Single,C,-32.945313071406595,-22.895254440760272,-74.27139412917691,-54.04159133706929,1
Female,Divorced,E,-124.87851629596183,9.630672940219227,-69.31125535070989,160.50099327023852,0
F,Married,D,5.050228998571269,-112.2535254909723,13.380985510953469,113.67883214765808,1
Male,Married,D,15.770567670926638,84.05767464601533,-3.8068305980983883,-125.98113617200406,1
F,Single,C,129.72253256155705,103.69890798172933,-40.53568217208191,11.439873339040078,1
F,Divorced,C,205.87433671326303,26.356732505981835,-39.38261005224533,35.8903771019268,1
F,Married,A,-76.33348419012874,-38.56591117179746,-95.78186818209615,136.06873234606581,1
Non-binary,Widowed,C,38.256937244225085,179.2993479095255,11.456478069696265,-74.946610494622,0
M,Married,B,20.000318731644164,-68.3709992578071,2.786007474563503,-55.372709874749226,0
Non-binary,Widowed,C,115.95890705885053,25.882183116497647,36.748226988957846,101.54521265360307,1
Non-binary,Widowed,A,-129.44431475200966,90.98363925813662,129.3576888887232,-2.4672539281768233,0
Non-binary,Widowed,B,50.46196345606677,88.61844371597348,-30.774388080810816,-64.43594778471021,0
Female,Divorced,C,31.560351396958534,-118.52532705861987,155.13877051848533,-73.05607421485476,1
F,Married,C,9.44427769848854,-130.33045932568436,37.43455267802423,-152.59820780990356,0
Other,Widowed,C,-100.51051585221131,51.921015189373485,40.30215371013643,67.89442502726055,1
Female,Divorced,C,43.47542178204831,82.39345491193488,-101.71731306668799,32.47340155189764,0
Female,Widowed,A,-84.22280015670357,-123.09975412005339,-140.9078672080892,-41.72017792530015,0
Male,Widowed,C,19.12185343124375,-8.086941054083903,-104.34742249525996,110.12484596164913,0
Female,Divorced,C,65.55045676491419,-19.968691978266023,-9.534245434198848,-42.29287993210509,0
Female,Divorced,B,113.21837555263838,84.90263813545594,11.29709567856251,-0.05490859308130523,0
Male,Married,A,-14.194249072298698,-43.16470184268583,7.57004734703247,84.86054561567641,0
Female,Married,C,-39.57744812084209,0.7930139709711173,29.937292562641222,4.894482982577423,0
F,Divorced,D,-105.46548951207828,49.3807676903198,27.32845378973571,68.12753028700763,0
Non-binary,Divorced,E,38.372703493655116,-190.79912194361853,-169.95164150008594,60.2482812431837,0
Female,Divorced,D,-90.46383335530402,34.10153198736051,-152.4181707645387,11.66046794996604,1
M,Single,B,-151.420362258701,5.266847947927512,36.60585465833315,22.067842139235474,0
Other,Married,D,-123.69321864711232,-199.0750544933348,116.56237134128166,200.70960746457177,1
Male,Widowed,B,179.05059657669247,-152.75158640107327,65.4271535136094,-39.66839535487041,0
Other,Widowed,E,-2.9594715508803464,-83.27944325797155,140.22417480146183,47.81901788075584,1
Female,Divorced,D,-0.6048189713043418,-1.7904891070776894,-208.07176396894803,82.72903199825221,0
Non-binary,Widowed,B,304.45678777683753,10.799325256845584,44.97461483396123,126.44835302519748,0
Other,Divorced,D,-1.5771341395314271,23.82445722223074,104.12831530405309,22.444738020228215,0
M,Single,C,24.828346345251887,-66.96399142413352,-56.14520071231732,-165.306980327137,1
Other,Widowed,D,-180.66773415613454,-3.4817905810690575,70.60414613658233,-145.38230079311714,0
Male,Divorced,A,34.25811220688985,147.09339588350886,-65.689838355875,-170.00731531167867,0
Other,Widowed,C,144.35068891518327,-135.70982758404796,-90.91311944985134,-3.1732497312451162,1
M,Married,B,-94.09548015058957,-49.01845649985562,-89.187647176029,-72.4998779029478,0
Other,Divorced,A,29.33315773090025,275.3077961387142,-5.09947681571332,-54.47100845169276,1
Male,Married,C,0.031534561744821554,-21.15020026940879,27.937999119627165,-148.8373598155007,0
Non-binary,Married,A,-4.2417482166305405,-105.62138207831077,73.13025873741393,-196.50664451803436,0
F,Married,C,-89.86100670315108,-77.26419021747937,-129.21798609223535,-77.30000262867684,1
F,Single,B,-17.256522660293736,8.335939776208864,-41.955383500883016,38.186035077620815,1
Other,Single,D,8.004171371679947,-140.14098640333054,-172.02097083597323,-67.62330848515845,0
Non-binary,Divorced,A,73.01353452105313,-66.62556168475518,-150.94427004819127,40.33142298849111,0
Other,Single,D,-20.812442360910993,33.784305526042196,-49.895697853864554,-312.65736577940464,0
Other,Divorced,C,11.745503777110093,-91.16962952959831,53.49746357735784,53.79863055261966,1
Male,Divorced,D,52.52915795922626,21.012615661206375,-42.43311154254722,-123.15781949479153,1
M,Divorced,D,-16.824880931398788,116.55388463904417,-17.021292223243915,-25.155436871564625,0
Female,Single,E,125.97418603317949,-69.7790440528667,102.31821972530642,-14.919948308658498,0
Male,Single,C,-10.63916859766759,-213.43053773211687,86.11936248317767,-144.6614312360068,0
M,Single,E,110.52383391210365,-108.31932467737208,12.639089233578066,72.33446878582357,0
F,Widowed,C,-33.205202236208855,74.55939248276054,-81.03041478610521,51.222885602762204,0
Female,Widowed,E,-14.030512153560537,-61.59107165032363,-1.758509197775443,88.23840614108539,1
Female,Widowed,E,99.19139380981716,-35.26372592680932,75.40905212236744,-62.73854677633338,1
Non-binary,Widowed,B,56.96125417546226,231.0373350136371,26.154793132109422,4.790686847268239,1
Female,Single,A,64.31004018654724,-169.36804625321003,-182.24900994691245,22.678087837294846,1
Female,Single,D,-41.17349060188867,16.451348226069072,-54.68440723723087,5.287569208404597,1
Non-binary,Widowed,E,14.085598267094001,59.56081069347894,110.66935146860222,-2.868952660026936,0
Other,Widowed,B,58.459888106942806,-134.63090166519666,-26.14384001858381,-210.07923500097144,0
Male,Married,B,17.88314668273301,83.43107066441412,0.9348322926622675,-287.14831055553117,0
Male,Single,E,-104.84757000758155,-29.144540149477923,34.48399726042843,87.711509222928,1
Male,Married,A,1.6680931214726837,57.133361391402346,124.46331904640226,19.669795037753218,0
Male,Married,C,-127.69269449039562,222.93717670503565,-53.60069741763295,-82.14746209387266,1
Female,Divorced,C,-43.78739388554539,53.68866410178309,142.09479868045423,-27.11807313937574,0
Female,Single,C,26.554489461218346,57.888003311566024,18.689416046421243,18.671942888090808,1
Male,Married,B,70.22847684558707,-3.092262714460195,-44.11193248147336,-54.615115811212135,1
Male,Widowed,C,-11.163527006994464,198.82070794308382,-6.516317085949844,-86.41323723934569,1
Non-binary,Widowed,E,-99.56406574629924,-120.51497852156797,-42.230519607197294,-106.00541679964822,1
Female,Married,A,125.3641138891235,92.86582197065373,93.1236907431154,-24.23304379467572,1
Female,Divorced,A,125.10508650121619,-46.892111907613824,-38.89520686706316,97.76498069278765,0
Male,Widowed,B,-114.3923956922404,76.59966677421207,185.22398922572432,154.9990799648144,0
Male,Widowed,B,-40.492167442415145,70.22330921141602,76.71642328251103,59.38546893909022,1
F,Divorced,C,83.42655071811251,-27.59141043576594,-98.88008905491135,-97.28099300667984,1
M,Married,B,-48.660535541634246,-91.70222684643979,-40.18497173506818,214.30343819631022,0
M,Divorced,A,9.000986666396482,-35.5857950135374,-4.686483129200361,40.58247185938618,0
M,Single,B,145.27611613600547,52.47368716072119,-24.841163530642334,-6.258943858458085,1
M,Single,E,92.26861711141781,-52.802195501601055,-188.39403894312696,-77.50544779067535,0
Female,Single,D,-167.48487435833312,-103.77380027593202,22.244532681411027,75.92602393766524,0
F,Divorced,E,-59.47471661781967,31.044794686246767,-60.216047512046785,79.7940409610099,0
Non-binary,Divorced,C,58.55523629176932,-154.74669234094097,17.72974052848944,13.741856258470547,1
Non-binary,Divorced,E,108.92447755392006,39.41064299930158,13.312687697691269,-54.07338584879855,1
M,Single,C,55.9250803979656,-244.02215486508746,-61.60829024559854,-173.1003185513673,1
F,Married,D,33.52782375914119,161.9475268661468,12.01069608916391,-7.6379035601296845,1
Male,Single,B,74.1735457040811,-181.36425086912854,-173.59937608861944,85.26766045774058,0
Other,Widowed,E,48.90090381781429,-190.82173081979244,-190.06730473076465,77.42074593733166,1
F,Married,A,-44.52474392362771,83.64731265316668,100.12559499851395,-121.5617951332854,0
F,Divorced,D,-134.04044945126813,-126.48316650757529,-102.04603233497036,-159.33182163763868,0
Other,Widowed,E,-47.78259601861263,-6.068609358011382,-14.673424004264396,-44.84184805217251,1
Non-binary,Divorced,D,43.89120791897373,132.9984212841381,241.0099034921256,-175.41578463147982,1
Female,Married,E,-83.69966874466527,-87.11890771559591,69.24600531350272,4.617177566779875,1
F,Divorced,D,-54.708900892227895,-19.656958775029075,172.72091853068935,89.95203419888918,0
Female,Divorced,E,44.18230674584286,22.492371524631142,145.5653784106704,18.258827987596415,1
Male,Divorced,D,-43.99798938814284,-163.04161166860126,33.9803949114868,123.76436762362033,1
Female,Single,A,-81.58089053009692,8.032570405662447,111.05275559152479,-55.46756656254564,0
Non-binary,Divorced,C,56.79931199597101,77.33221671303055,-29.17632882407129,-41.99902345944858,1
Other,Widowed,A,-146.03416671203604,53.99524132517312,-58.71276718734,-59.329472809697506,1
Male,Widowed,A,49.63982306584992,-101.09189379420364,144.46734982540727,-241.4215672813338,1
Male,Married,B,94.83371091470623,109.9716715742167,-23.152276974772377,-26.530699291626114,1
Female,Widowed,A,-211.653255967015,-184.67896090400606,101.94916908423559,5.434935083634594,1
Female,Married,E,20.63476060605999,-79.79725075871734,102.6474143795854,133.62419715846534,0
F,Divorced,E,-108.02078791045156,-116.10576271964096,-93.72523801325067,57.172931908617365,0
Female,Single,A,-169.34454496330522,70.83961529098285,121.50443580249892,27.351988912906695,0
Non-binary,Single,C,53.06203233670851,24.480488701498736,54.40050282230045,-70.65416450279174,0
Other,Single,C,104.28246203814659,137.58537935594916,-20.818243620380137,-40.90053202238719,1
Female,Single,E,-107.38835350037124,99.36550050005893,-3.053352811981571,82.38272319604619,0
Male,Widowed,A,-47.543752792166266,30.610542534055458,-23.128478172677337,-138.1291141695797,1
Male,Married,B,17.307596698613096,-88.37980595548723,86.38483548136179,44.67822115931726,0
Male,Single,A,36.60181869163357,-30.8761571284145,-85.4696444834541,-40.73353841827279,1
M,Widowed,D,-55.42749195035367,41.738412102836925,156.3617641896276,-7.484254114215074,1
Non-binary,Widowed,C,44.549943343059105,46.70878067314557,-20.048568926405398,127.76974944989266,0
F,Married,A,-0.10448878846960431,-7.755660878072049,183.49735022776974,-102.57180650697835,1
F,Single,D,61.40364169347392,46.08658839434958,-155.56824428137915,-70.15783961259214,1
M,Married,E,-189.76973046730575,-38.89420240601993,20.475507038991843,-16.627368803688487,0
Non-binary,Divorced,E,25.228827039849172,37.99256007479775,-43.61644728905107,-61.56250453901894,1
Male,Single,E,-185.25893492360555,-6.171835919701412,61.450529406959,-110.46807481745931,1
M,Married,A,93.01515498699695,268.57148921499765,-27.034252402040348,8.265359802572311,1
Other,Married,B,-176.08431582821785,-136.1981864747547,84.6747560254064,-15.6202888654656,0
F,Divorced,D,10.673313381820575,15.15397910452837,4.716735599669272,-95.07655338507938,0
Female,Single,E,-72.27588214717494,-12.310667238569161,-49.55847508644993,-88.71583787406733,1
Non-binary,Single,B,13.533929571888978,-123.46794332522694,-157.7795175606291,31.03683714415873,1
Non-binary,Widowed,B,3.720603058298571,66.93663589191688,-0.21333131052849696,-0.9909460985032639,0
Male,Married,A,-123.14775169949503,87.81269927669325,-63.28294917386194,-184.35930170958963,1
F,Divorced,A,84.50779666387271,12.766449492587755,24.263970093409156,84.83494306557012,1
Male,Widowed,C,-51.60526438096616,123.30057057524763,-157.2700730038008,-91.60340056534231,1
