Veteran,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,target
Veteran,-137.70587210917978,C,E,19.746743253489257,E,D,-21.775398657235137,18.084626051422305,0
No,62.78392513994688,A,B,-61.13882592609352,E,E,-50.134742935409946,-29.02187603575495,0
Veteran,-58.92317892513053,D,E,-102.77399026106522,C,E,-129.80287352938512,44.17193559683855,1
Yes,43.67971330606657,B,A,-52.60629433021376,D,C,-94.38104124995613,-8.412851428534278,1
Non-Veteran,68.99358658660259,D,D,-39.29562292871322,A,B,19.27019815643201,-36.29464908448547,1
Veteran,25.689637908865855,A,B,-14.909641483119545,C,E,-9.189010763346355,99.75498239826369,0
Veteran,50.855258233988245,B,D,41.15521184231453,E,E,-24.53507544084742,19.891589007465885,1
Veteran,-54.877918594190376,D,E,-119.21167092554616,C,C,-90.07556197568427,-60.427009018257,0
Yes,101.42096312498343,C,C,102.26387888116794,A,C,98.92396248024546,-61.01584151034746,0
Veteran,89.28337774929612,A,B,-6.113746609483246,B,C,-13.725391831504835,-157.80271733945847,1
No,-27.950355165435383,B,D,146.37100850309074,A,C,17.88339168511697,38.33084820587418,1
Yes,-74.63686217766183,A,A,-143.43700848552726,B,E,59.593187639526015,123.20373517752274,1
No,-149.95259072613814,B,E,114.74605655406604,B,A,-120.91562795104814,0.21912599371515146,0
Yes,-0.6183585089879837,D,E,-110.94950363728077,E,E,-59.169842297320905,190.7074714381822,0
No,145.20905713943236,E,B,-106.39724745347579,E,D,-37.22575900008648,153.16073419165846,0
Yes,6.65043414903395,B,A,49.422408420978634,B,E,99.07804720058259,47.567187763829935,0
Veteran,148.45691478000836,C,B,-242.54047096119376,D,D,49.785420716532954,-47.18497044648126,1
Non-Veteran,177.83021503070634,E,A,11.030724909703968,A,B,-108.9364500297059,24.12743990212725,1
Veteran,-91.92976036321838,D,E,-111.31574091824743,A,D,90.39328002063546,71.60061384406208,0
No,16.358777990142883,E,A,-255.7135216041007,E,A,159.67060218168476,1.4674737975688472,1
Non-Veteran,184.45787025160877,E,D,-126.70169224007954,A,E,90.34374190025225,37.131668574917946,1
Non-Veteran,-44.23956280880497,B,D,-119.42954043874632,B,A,-36.28996383121456,-114.44521997079364,0
Yes,-118.05584036522177,A,C,150.56226702615467,E,D,-68.94273544904101,-22.093318077051443,0
Yes,-126.70063313145796,D,E,28.200452202514892,E,A,-13.974940496411312,170.75416253434202,0
No,-85.33655689330223,E,E,-99.62696587488675,D,B,140.95353379760186,-32.991301960068824,1
Yes,49.745045640847195,D,B,100.18849246174182,E,A,-30.768505993044045,-113.98502562502348,0
Veteran,23.229730853888398,D,C,-47.55896605025915,A,A,-40.97281823437823,-90.67183258535948,1
No,30.714994034394888,D,E,15.236500289282132,C,B,-61.57202180446995,40.37663847952759,0
Yes,80.90502028158475,B,E,-76.70480466138997,E,E,151.9084233584028,10.872406987466105,0
Non-Veteran,29.573560267324968,B,C,8.678336705369073,D,A,51.17022488857096,-83.30974571367624,1
No,-18.275298393747736,E,D,49.743194714469396,E,C,53.37248002517676,-24.360403443239164,1
Yes,21.87813415979726,D,E,-85.21674192012473,A,C,37.45897190138536,-11.75712882703246,1
Non-Veteran,125.27339396620005,A,B,-25.494343174184692,B,B,16.54567606215216,78.78735010733926,0
Non-Veteran,-95.66631339834949,A,D,190.6922511102155,A,B,-73.70058810452942,46.43013024472068,0
No,-69.26096763799718,A,A,-1.2760334632584478,A,E,50.33825210271085,119.05203737761134,1
No,-60.53377567124032,D,B,65.18817050978748,D,C,-83.40454759936769,24.211662251524775,0
Veteran,-7.442391337783914,C,C,-33.97688968302127,B,C,-19.07634764415523,105.59841103073136,1
No,-65.10511588274477,A,A,135.96579331600515,D,E,-66.37809426024234,-116.74177071010179,0
Veteran,-40.75327343057836,E,B,-202.66020510977003,A,D,89.97928968103099,117.17442389811667,1
Veteran,-128.9353707872521,D,A,-47.91579900702261,B,A,-74.99873115506516,53.12402986504684,0
No,175.79879642663883,E,B,-93.82553997111219,D,D,-25.683562337750175,139.92271126978164,0
Veteran,62.89642950611768,B,E,110.8667254315221,A,A,74.31952860067229,67.6736030707687,0
Yes,9.266013564952356,A,E,-72.16126689185923,A,A,-229.6057417668934,-12.503687994021343,1
Yes,7.9134543811188784,C,B,-92.1267517828166,A,C,118.55745077023589,-178.2291039503824,1
Non-Veteran,177.0505955759618,A,A,-43.356632821156765,E,C,-69.64592700144884,-63.29253357351345,0
Veteran,0.8561030818513254,C,C,9.811601837078324,E,A,80.53713335301286,22.19040509991404,1
No,-45.08115759647453,B,D,-231.58892330417137,C,E,-52.62056879969313,-44.47107837816579,0
Yes,-10.19188803446573,A,D,-26.390283178699615,E,B,-51.51276193756665,161.65258437728042,1
Non-Veteran,80.0139105975242,B,D,190.55895194352655,D,B,-62.36498270153737,7.989097267895841,1
No,55.01684638229126,E,A,-77.24999258222334,A,C,-46.19635860507121,85.07235781993694,1
Veteran,69.13454224488966,B,C,-81.94911202528513,A,B,-7.331722923938562,95.3535374798254,1
No,15.786761632413413,C,B,27.712614926008282,A,E,-72.50583573729958,-1.0971613807254583,0
No,-114.51674999187695,E,C,0.2705740012992292,D,D,-172.40383190768625,31.557006338636985,1
Veteran,-98.33139874237116,D,D,-73.65078084528265,B,D,49.527946484469524,-85.59954268083342,0
No,-187.89395611444,B,D,-125.12417848007007,D,B,-86.48781576672405,190.98286588855262,0
No,-71.83264287858756,A,A,114.55796600397687,B,B,12.070237854858203,-75.46813976365276,0
No,-79.52986599575466,E,D,100.49793022030191,C,D,1.0096666941839227,98.40663418337604,0
No,22.118921553917833,B,E,67.9538925695965,A,E,-5.690169286839479,117.65698933970417,0
Non-Veteran,-54.44802303582604,E,E,-119.58322852280949,A,C,-72.60781126338478,-28.64190511462618,1
Yes,-85.73409509932051,A,B,-115.05318316088989,D,B,-142.86625266411593,100.56494361600114,0
No,6.438927522118753,B,E,80.19871582456909,D,A,-12.361463103187226,202.51781199496736,0
Non-Veteran,-130.64392573527323,D,D,-127.7403728248965,E,C,-304.46275747805703,-191.5053731187029,1
Yes,37.844709107108734,C,B,19.135520481447244,B,E,-63.17836372084159,93.01803749986153,1
No,13.346076223444777,D,E,33.185522672868295,D,E,-122.99598511065206,-148.13903887984938,0
Veteran,-6.383272556027415,A,A,-26.060614303423925,C,D,119.65441484141874,108.40360026735124,1
Veteran,90.51148694731404,D,A,78.6683434374107,C,B,-68.18161093099826,-10.756905369902086,0
Veteran,33.25464074442299,A,E,-187.89825551730536,C,A,36.85334975603662,-40.31194256627463,0
Veteran,-88.46943452697847,C,E,-21.66721369965679,E,C,-145.60959539427466,-27.617578208940913,0
Veteran,-14.348401448323903,D,D,-15.334927502333095,D,C,-165.16509112778962,83.56453140385435,1
Veteran,-162.4321442096408,E,B,104.74854470729468,C,B,-3.0575500959488964,-85.2715278245873,0
Yes,-125.37979493128941,B,A,34.271922777249955,E,C,48.02495343224538,1.7641209839851364,1
Non-Veteran,32.933844443989244,C,E,114.85770400392339,A,E,248.28121829482558,4.38695649784996,0
Non-Veteran,-131.66714580531368,A,E,-66.18473467770112,A,D,43.327125077611115,-12.374251352389228,0
Non-Veteran,-79.40901124207296,A,D,77.10787397308519,D,C,-31.563090689234567,-15.115708698046312,1
Non-Veteran,34.42803640234305,C,B,-3.0875697290302413,E,A,-223.51829801828868,-108.47235727009543,0
Non-Veteran,-147.41318763536447,C,A,-55.82065329656321,A,E,-21.689265114804464,-20.9640928615324,0
Yes,65.55864047336783,C,D,-5.110617208969833,D,C,-94.31240090850021,-39.08891942391147,0
Veteran,11.14385626788284,E,A,79.24443868315461,D,D,-36.15342920923855,-187.26366240718565,0
Non-Veteran,-107.56975723000535,E,D,75.13056578938611,A,A,171.6406473730093,149.20459657110726,0
No,-6.435099697707897,C,C,-15.439771489281831,E,C,-74.70684197975298,114.41346218512405,0
Non-Veteran,-58.547005330063826,A,B,108.1057678026867,D,A,117.08193363139871,29.011960838359997,1
Non-Veteran,-90.56862321515126,D,E,69.69416070039644,D,B,143.8050175344398,78.66316048269512,1
No,-111.0028801952902,A,B,-6.193849965922728,D,D,-35.93977407489627,-72.96637058783111,1
No,44.49350334939331,B,D,78.82714104534571,A,B,-62.399846037457394,-34.20092141847837,1
Veteran,-23.584553599214537,E,A,-236.6693871220874,C,D,-127.47029017173818,-143.79292392275946,0
No,18.37011791976631,C,E,-146.3723339991652,E,D,147.28810833942714,36.51660263369462,1
No,53.25548070308677,A,A,32.2385844739225,B,B,352.47517580470304,-84.12209687131981,0
Non-Veteran,41.50746500300716,B,C,49.24379855894655,A,D,78.3111210347906,66.07779906200811,1
Yes,111.49830665759526,A,B,-20.439900750694605,A,B,-192.043376888144,-14.721365728098515,0
Yes,96.42803084061354,E,B,-20.095476101954468,A,A,19.10194392190789,-21.409959511108536,1
No,94.37442513341708,B,D,-60.65376029337711,A,D,18.556867412716073,81.94965447386541,0
No,-157.16127757714168,B,B,124.66405344301926,B,C,-25.898343825515425,93.5550258663645,0
Veteran,27.75472246376205,B,A,16.354589880587238,C,E,-102.028275754311,-19.82514905693543,1
Yes,-63.30702944707799,B,C,169.8888261390532,E,D,-76.84028363168667,106.9459223317708,0
Veteran,-16.944095667698587,B,E,24.140540812684833,B,A,38.15176560306419,83.47788334043905,0
No,-183.64096766883574,E,C,6.182670841375169,A,E,-84.47244092535152,218.6305466750507,1
No,135.17210927509723,E,C,10.269044222647308,D,E,20.27888185908419,-65.46952844503085,0
Non-Veteran,52.12969220499224,A,B,268.99287317718563,E,E,138.98791411135852,38.67593826891589,1
No,52.08953065126186,D,B,-108.39825402845626,D,B,-38.96860310188746,84.85143958320023,0
Non-Veteran,20.40447536171661,E,A,63.003949577779785,D,D,66.06129214168523,41.23689879264361,0
Non-Veteran,40.24726211571203,E,E,115.80070449503603,A,A,23.125242278488,72.03667181875987,1
Veteran,99.98426401427378,C,C,-134.7751148457371,A,C,93.04595732693146,47.6156402648013,0
Non-Veteran,35.002309488373186,E,A,52.23681238422557,A,C,30.92216159999878,-88.39591223403178,1
Non-Veteran,8.853761064093092,C,E,-119.6965370688865,A,A,-36.776034446363326,83.73311904327775,1
No,23.400463181856946,A,B,-81.1518934563158,D,A,-12.496121013688711,-241.11010850178585,0
Non-Veteran,20.160660353237834,B,C,-113.24008459958354,C,C,-82.52440488969998,-37.042104567391,0
Yes,13.319591103699235,C,E,109.62188074832233,C,E,7.737941202095174,-188.03857782890915,1
Yes,106.59238665259745,C,B,23.672250099964305,E,E,-94.13550392003049,-93.9261769570227,1
No,8.545237055704936,C,D,-43.4615947435883,C,B,19.777012530241805,80.60699903561053,0
Yes,109.29935334815207,A,E,-133.88827835171136,D,A,-86.40232708465707,-76.43884799002207,1
No,-7.427326405495423,A,A,110.89836608074268,C,A,22.33716189607685,62.99785095575703,0
Veteran,-108.08867030585021,E,A,140.84131987169826,E,A,-41.83117092249978,-81.39509813067315,1
Non-Veteran,-2.2144280603116107,A,C,-217.7786252456127,E,D,-188.6119796151189,-71.9710932805427,0
Veteran,19.78649279158291,E,E,-84.76351006374598,C,A,15.425338150803928,45.90962759554345,1
Veteran,-39.50019143868554,C,E,2.86045804084992,A,E,-119.97568930563904,135.43396833337033,1
No,167.2608045711898,D,D,38.662263201533094,A,E,173.7477240128988,-103.61471149059214,0
Veteran,-80.83188065039025,A,E,78.23755915881537,D,D,-35.385020939882935,-64.57092009307038,0
Veteran,23.893753244637097,C,C,-110.36510300408938,D,C,-40.45867290905775,-56.63308286520034,0
No,90.21113208939482,E,A,203.759720344555,C,D,-146.11317284657846,-96.83337839690415,0
No,35.729131724683974,E,C,-85.6142340199116,C,D,24.42784171826706,43.02936047166286,1
No,-81.13983489920177,C,C,-41.19628923957534,D,B,-31.562708870685892,-71.20020969317461,1
Yes,-38.97793990234395,A,D,118.02321730283334,A,C,89.81840609468067,-250.8180332784146,1
No,45.97936253379483,C,D,-13.314581073835136,E,E,48.44177541713104,-31.606723049812086,0
Non-Veteran,62.333920639699855,C,D,-219.36032180004594,C,A,128.4554379820024,148.70162838708188,0
Non-Veteran,-7.90088142835513,D,A,-85.78294399557046,D,E,101.62409849285561,-58.333624010818156,1
Yes,19.59901699077474,E,B,101.03504815338722,B,E,-41.57657357000656,52.48116495764861,1
Non-Veteran,-15.118419314554862,B,E,173.22684185243506,B,E,-56.935220897795915,-105.9784337209533,1
Non-Veteran,-32.21116161347675,A,E,177.90841718805578,B,C,-0.11464294864144343,-182.46451381794142,0
Non-Veteran,-118.01877500678586,C,E,-63.263873958560744,A,B,-25.807325035112605,-84.97719579035551,1
Yes,217.41230184599112,C,B,-40.21683821683738,B,E,85.33962465289427,-8.928425966620802,0
Veteran,-221.74757003787806,E,B,-31.183808048614438,E,C,29.73298816295045,-55.27692887358731,1
Yes,37.610477407846155,B,C,29.593504726617407,D,C,5.12963468697381,-67.98383971750583,0
No,-175.48017279394338,A,B,-105.65263890452272,B,A,-208.80595488752652,-88.53130902231382,1
Yes,-34.10972139625788,A,B,22.81542645825346,D,A,-93.61779209315249,-165.5410693478271,1
No,83.5832947159533,B,A,-231.08032985523596,B,B,-82.76359278379553,20.44636947169337,0
No,-77.41575434419914,B,D,13.818961547972416,C,B,55.723962762556475,-13.004997369392497,1
Veteran,-4.995220035724934,C,A,95.94411960226984,C,B,-137.54065312871836,73.2722956758656,0
Veteran,199.97656401854258,B,C,-6.813351233377578,C,B,-18.153779115779745,-63.58401172840029,1
Veteran,146.09739446652188,B,B,-104.24835467008278,D,C,180.58148078493852,-76.15173907033757,1
No,37.42906171801311,B,D,-86.75070125565891,E,A,11.1253846415188,-4.322664150668229,0
Veteran,113.34961371675669,D,E,-28.100707247152336,A,A,39.9373555003676,6.867248911047135,1
Non-Veteran,59.083983912680125,A,C,-126.50770355030465,B,A,-67.81643782358101,179.54421834434663,1
No,85.33342275851643,D,C,-15.876992764127598,A,A,-135.4398783452698,4.707617569264937,0
No,86.90771578902353,C,C,133.44087018925137,C,E,-183.48797942655102,106.41406245005723,1
No,-69.39125030902497,B,C,-143.59071260684902,E,C,180.04867195915443,95.25355410877854,1
Veteran,86.07252562852801,E,B,175.95643947299968,A,E,-172.56423723676875,24.139564676690927,1
Non-Veteran,70.56810955066804,B,B,100.41998884841308,B,E,-75.18180216408031,50.90049425158989,1
No,75.08275846980584,C,B,-18.728535527207704,C,D,86.44546042922471,-81.36371086560216,1
Non-Veteran,4.66562624713326,D,E,-78.20826455300455,C,D,43.94885570853088,-0.41675989106796146,1
No,-224.22842521733966,D,A,0.46891058118596524,D,D,28.824037153670805,-30.88661094368696,1
No,67.19870622695552,B,B,46.66022832984769,D,D,62.34048378926001,-65.60771781358595,1
Veteran,-142.86415307140032,C,B,119.16383680233156,B,A,-100.30091880295637,-10.172485664726585,0
Non-Veteran,24.57775951950317,B,A,-29.080056991885115,C,E,-42.430320688314296,73.39735961565624,1
Yes,-62.60616441338706,A,D,-99.25377108292038,E,C,-61.85730444191171,-24.677867749325713,0
Veteran,46.69696207213781,E,A,-71.72083459211096,C,D,-200.79322808308314,27.807294161518158,1
Yes,-53.130884799697554,E,D,108.42992543971748,B,C,13.141046335766177,28.32673058302001,0
Non-Veteran,21.610606782897975,D,D,86.26001843151762,A,D,26.22203664878914,21.827974535685694,1
No,6.412785007163135,D,C,43.35431344610773,B,B,226.66140373773095,185.52951068220997,0
Yes,-189.80666926238627,D,C,-75.86523063197453,D,D,-46.39557997935363,-73.08631419826942,0
No,54.87134477912284,A,D,-69.44538047920648,D,A,56.304249353770565,113.28938595599357,0
Yes,139.2573918554873,B,E,15.200612080154405,D,B,237.09843421861004,-149.76812763315,0
No,10.186189148418533,A,B,-42.09909821916969,B,D,25.770292134889246,21.19282596447244,1
Yes,-131.34383808572352,C,D,20.90173033694023,A,C,53.43932461727599,-70.81166023984866,0
Yes,130.9069225932157,D,D,80.3624534191365,A,E,243.26167259786266,69.42743290598357,1
Yes,-52.5423245226923,C,C,-24.441379638452975,C,D,-110.37275245347907,32.09167056338424,0
No,260.8964802675894,D,A,-107.85014319189594,C,B,16.601290377994857,137.51257903559747,0
Veteran,153.38652454109862,D,B,69.82590474338977,E,D,-79.00013160367804,-76.79917756584906,0
Yes,-3.6797373524541404,C,B,-35.59919480472322,D,C,-36.29072574836913,26.654757514588407,0
Veteran,-92.42255865213546,D,C,-63.23294376855946,C,B,-16.913952128570276,-60.8439241145655,1
No,-33.037701500702546,A,A,69.04397324499608,D,C,-1.8537262262079497,-61.51071945381737,1
Yes,-123.9277187723739,D,A,-9.405248572811843,D,A,41.100376899620855,23.982069563038007,0
Non-Veteran,-29.666965437515657,D,C,-50.99306329701745,A,E,39.62960788742347,-10.867049086027935,0
Non-Veteran,-32.0579487758136,E,E,-257.1594947437868,D,C,-26.553096524353442,10.530615952609185,0
No,202.2108874122831,E,B,57.18879604313756,A,B,134.3572179744123,-17.91896131545093,1
Yes,31.822033283298197,E,B,-55.98623912868037,E,B,128.61742428743182,45.817457409731276,0
Veteran,-18.130626875953425,A,E,-122.80178066660841,C,D,-106.29996063006286,82.14070951737651,0
No,109.53871167533771,D,E,56.246323678356426,A,E,-58.32920109283866,-18.09449820968951,1
Veteran,114.00164453248381,C,C,156.66169057099347,C,E,158.05938567268532,-125.21949101286162,0
No,-137.98509040543595,A,C,-63.00238838075456,A,D,-94.23200014460498,-140.48694454150234,1
No,51.56501766900392,D,E,-0.9604750520323798,C,B,84.46124998497227,-20.17703222154973,0
Veteran,-244.2597136954066,A,B,2.621314081234947,E,C,-65.0992961526561,-65.77563337890629,0
Yes,19.597584116006217,A,A,206.71834839476819,D,A,15.504135228200965,-112.40734163118707,1
Non-Veteran,99.74970194624508,B,E,-52.35775702380205,C,C,144.14746518989813,7.342783454921984,1
Non-Veteran,-189.24356817775697,E,E,-12.881028637275483,D,C,99.50995055998297,-47.72695325691665,0
No,-196.12361880702696,E,D,54.84006152159433,A,D,85.54325043805689,-13.16206074034046,1
Veteran,81.43716759817742,C,D,82.0031595917813,C,C,24.967902022518302,-28.115604538532395,0
Non-Veteran,118.76553027616205,E,E,-3.656132982852224,D,A,-142.12367490210116,298.56765963690736,1
Yes,173.7899757074968,E,E,47.7170294337039,C,C,128.02019546121352,93.57723779468421,0
Yes,-151.00423108718653,E,A,197.52200057241134,C,B,-36.50899691171695,-100.29257864421865,1
Veteran,-0.5335192117726252,B,A,33.92071928003322,D,E,137.94628724245584,96.09744831761314,0
No,20.880476724141875,D,D,-36.960337554907625,D,C,45.51609097178749,16.74449303099835,1
No,41.96891398960841,B,C,-81.89593157371901,D,E,165.78121228629098,-109.50221077513672,1
Non-Veteran,-168.52112993719805,E,D,-27.00170197278026,E,B,3.3650953919797817,-112.11370592833096,1
Yes,-47.283200543511946,E,B,-173.68852117846538,A,A,-72.58155296807277,65.7258522941045,1
Non-Veteran,-95.50848075193387,C,B,-111.82798047115818,B,C,-49.125133581552774,-18.334950630763757,0
Veteran,-80.44086712919692,B,A,77.54943572766233,E,B,-66.75979719979821,82.56127030236733,1
Non-Veteran,73.56961044196909,D,D,-163.71452558361602,D,B,-37.967699009444416,27.482592736412048,1
Non-Veteran,-17.742181948980036,E,E,-176.80662979674335,A,C,215.1306018793383,83.63068351227109,1
No,-45.58399273140123,B,B,-0.27284256311554367,E,D,-10.619665723557379,-55.85729584889626,1
No,46.84502388793986,D,E,67.49330118353333,A,C,-60.390785314532906,11.477200325428818,0
No,73.09440617882622,D,B,-103.53441281233798,C,C,-164.34958871491148,-6.668440920313314,0
No,20.719948773206934,B,D,7.09187363428282,E,A,176.6809040322842,160.91668459556166,1
Non-Veteran,-6.973796047134409,D,C,66.7573215360905,B,C,111.70278458731026,152.96249808151154,1
Veteran,-62.46174927022879,A,C,42.73343967118611,C,A,-75.45119592519886,-72.22679577394877,0
Veteran,-83.89431618678313,E,B,-142.96657643495706,B,E,105.61464762972285,0.038445223906688836,0
Non-Veteran,-32.869866828119804,B,C,-160.75046505473324,E,C,66.44877245029936,44.55809871228584,1
Veteran,-37.81917332642037,C,D,-198.3107742685546,D,A,113.66705346220431,12.4603962937777,0
Non-Veteran,5.451051830543443,A,B,241.24999469712748,A,B,-34.16837153861005,-93.84215151898178,1
No,154.4803668512683,D,C,151.38474401445603,C,D,-80.93204731284803,-219.9771890782723,1
No,-19.121242654476443,B,B,92.78817588240639,A,C,-87.37522790639163,41.91191367433579,1
Veteran,180.62456105229407,C,B,-74.69070259387635,A,D,-20.583591852990313,-67.09926888885197,0
No,-51.41931524006126,B,B,4.727548418383776,B,A,-48.31488815664373,-177.36399432953505,1
Non-Veteran,104.98708852517447,D,C,-8.119059144078056,C,B,92.67396863035266,3.9220155427679884,0
Non-Veteran,85.35541238682468,A,A,-144.9238585041279,B,E,71.73227629146488,251.17607623446355,0
Veteran,-152.04169678916,C,E,122.8538626649227,D,C,-28.75447449869296,-13.86021814749665,1
Non-Veteran,-225.15898015592256,D,D,-116.54637343006297,D,B,64.10825451906403,-179.9187111219995,1
No,-143.83794983042287,C,A,-101.0541819352073,E,D,-27.574228619529272,126.31459838193757,0
Yes,-3.4168821195318255,B,C,-28.33815544762749,B,D,-177.52862865684293,-19.383784281814517,1
No,8.75229644509107,C,A,105.7653641418848,B,B,197.86373131301815,11.789521519459012,1
No,-101.23920121359302,A,A,-24.65062647392032,B,B,-37.10373715481826,-38.11218695710533,1
Non-Veteran,129.06867972659808,C,E,53.87015959427773,E,C,-105.51105161740102,-48.79224111415879,1
Non-Veteran,-84.83373426684855,A,A,-30.09354416101618,D,A,-113.27030820293442,41.858286846613765,0
Non-Veteran,-9.989763782129636,D,A,-190.94696127120193,B,C,-46.36187310800264,-17.1637407186463,1
No,14.822264785499067,D,E,106.4600122582346,A,E,-30.717776319723438,149.37419133733997,0
No,-94.21590021575773,C,A,-55.91378929470546,E,B,54.63347017698662,-62.810297520894224,1
Yes,68.59169411435346,E,E,167.01959062004036,D,B,31.610737180809767,-10.797457210096338,1
Non-Veteran,58.38890575834983,D,A,-37.64187634236591,E,E,-70.14187451242758,64.7905254220934,1
Yes,143.41756847927,B,C,33.41454814318927,B,E,-238.84838133731407,108.37494024836222,1
Veteran,-176.76495336344826,A,E,97.55135772941313,E,B,-47.52216323680422,-101.4737903793054,0
Yes,63.784992886523554,D,D,204.23018514974646,A,B,6.586591111424505,-3.3340602116502,1
Non-Veteran,-71.36394782447027,B,A,55.05073290989051,D,A,76.198925689203,82.10174133782094,0
Non-Veteran,-79.83563795720158,B,C,65.48797248217652,A,E,-20.773622646148723,-104.30481899922445,0
No,43.619781469711235,B,B,-214.93998573795787,E,A,289.54418935738977,26.630744442049558,0
Yes,57.4006612404935,C,B,42.31201139178116,A,C,10.20004884620636,49.515993908609296,0
Non-Veteran,79.46734265283673,B,C,2.6774995999212843,B,D,70.15853307913845,-196.20545584615655,1
Non-Veteran,-99.19011196078895,B,D,165.1163101815114,E,C,6.823436928074264,-82.97187159183125,0
Yes,42.09880573809312,B,C,98.5322747704109,C,E,-10.822447033601366,-165.41018218839625,1
Veteran,15.900196228529445,B,D,-100.85231325866954,A,B,-48.580828752467795,36.357119564665055,1
Non-Veteran,-2.6874078396110503,E,E,-111.71626004777302,C,B,31.155692736877477,66.37925484119182,1
No,114.8311222856762,A,E,143.025394633417,A,A,90.19667037656379,85.85212349516421,0
Non-Veteran,171.02465411456592,B,C,39.44543407585628,C,B,-142.6542965900532,62.305354250333934,1
Yes,-57.609771447171454,A,D,66.39011548518937,C,B,-12.788573219042384,61.655715728165696,1
Veteran,-67.8352486454076,B,C,-72.3889144863633,E,E,-68.41854022895154,4.232980336469969,0
Yes,133.78851975863157,D,C,109.5336849182268,A,A,-54.77144214705546,269.2897659644504,1
Yes,-61.223442838108845,D,C,-131.2686483595293,C,D,-47.58933558845961,98.71919573119688,1
Non-Veteran,-132.99395044467627,D,E,189.5767389788748,C,D,-112.61963122302905,143.71237165225835,1
No,-69.8655216347069,C,A,-69.58782648003444,C,B,-185.92257153194706,127.58444112912537,0
Veteran,219.1848528460707,A,B,-102.62103777307074,C,C,-50.657476827755,101.45459065204356,0
Veteran,181.84448004353854,D,A,-15.076338550724289,A,A,47.790343776082985,-89.27196645740234,1
Veteran,32.44939775177635,D,E,-127.38024795210374,C,A,63.535779834646725,39.86986819062401,0
No,-112.18171769476808,A,C,32.196137535491246,D,A,-43.084190985585245,-180.65405710512982,0
Yes,49.98766488225727,C,C,16.222561541765852,C,E,-72.11591544253403,104.43094293507733,0
No,115.85401245202883,B,B,88.74817732067419,A,B,18.859348664360887,-122.62316777396924,1
No,73.89175536976484,C,C,117.42323176438039,E,D,-232.48471410198675,-156.5114563161673,1
No,146.16053908256953,A,A,-86.92789376278051,D,E,-129.61146536984683,-37.753751720110536,1
No,95.51134676202665,D,D,69.70575590016864,B,B,96.46405861588315,4.747499065562645,0
Yes,88.86814459288246,D,D,-109.31627540928292,E,B,-115.3491867987135,39.6097828195341,1
Non-Veteran,-12.28601694013061,C,D,99.14285160155178,C,D,52.6861053922732,-162.85176315034676,1
No,135.0787152574206,E,E,-77.39848101260111,B,E,155.03880375917447,-48.89211609511314,0
No,-65.69067495630956,A,A,-37.493616019418425,C,D,151.08758540104483,201.18333527115365,1
Yes,101.15491832409158,C,E,231.60724346080605,B,A,-184.33223584631259,-8.133322047501983,1
Yes,48.585418079798906,A,E,34.39842668085451,C,C,71.17894393515431,-272.2298700263046,0
Yes,-18.08785124401063,C,B,136.0272489689049,C,A,-197.45524893413017,11.591395597620402,1
Non-Veteran,-7.564937514304361,D,C,109.17695937630103,C,B,38.985172991232055,163.64807935976833,0
Yes,-114.49173625736715,E,D,-103.93078823310711,C,D,55.64407521618892,-71.18927214791437,1
No,23.61236012907351,D,A,-50.91799916603503,D,E,4.147883014940454,-12.662733041344119,0
Veteran,7.3155285050604775,C,C,73.95473416925988,E,A,-86.93476775428688,-110.75235347043906,0
Yes,-69.08663717365943,D,B,-11.405981569311853,D,A,26.81786229477849,-201.21975193803934,0
Veteran,-44.14872797004326,D,B,164.3420147954995,D,C,117.83505215592854,-201.51684919977933,1
No,242.8966290792304,A,B,147.00136051615533,C,A,142.98839859906042,10.861154048775902,1
Veteran,-14.528288366971267,A,D,-121.25453089467267,E,E,272.8687106626845,-84.03381122382397,1
Yes,-16.068532484040606,C,B,-13.260271909226065,D,C,65.61363977882493,76.71973383795012,1
Non-Veteran,163.88720787562272,B,E,-174.03894353023037,E,B,-50.72927560111303,68.4668570088785,1
Yes,27.42258327178202,D,A,-87.10462729758302,E,E,143.56252466324676,-77.71307497471997,0
Non-Veteran,100.12312298145802,A,C,19.556220036011535,C,E,31.469427823486303,114.99385500334579,0
Non-Veteran,-139.42800341132963,B,D,-7.7490782907380344,D,E,-1.4781983708694213,45.75313886179431,1
No,62.783586855748695,E,C,-147.27601757363792,E,A,18.9672498621715,-87.2756040000783,1
Yes,292.58757046025755,C,A,-109.80041861728446,B,C,-45.797605239214384,-45.15241076225796,1
Yes,21.32830036428281,C,B,35.30016430745429,A,A,133.91244330631758,152.30271241792036,1
Yes,-202.14480168174074,B,D,19.414918679970157,A,D,-57.00354351809087,26.82721806239236,0
Yes,-259.99832185175825,E,D,157.67031723685497,C,C,-79.05051110055129,-62.93506799894069,1
Veteran,58.795869099965,A,E,-137.2297883376136,D,A,16.824514986025985,26.334488136747563,1
Veteran,-101.7585732546024,C,B,53.5220025592826,A,C,-147.72784641652174,12.102760281493023,0
Veteran,-166.67897637127678,E,C,187.07926917241807,C,B,-109.08163322010745,-18.27889888011506,1
Veteran,-149.53100717368108,A,C,137.10878746877995,A,B,112.94388841046343,65.35058093038661,1
No,186.20435459454333,D,D,-122.51519169777927,E,C,216.6864354664176,-66.7870782539493,0
