Age,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,target
74,E,D,E,-11.331881424262793,D,-79.52753764243717,E,287.5867489610179,66.23323844999753,E,2.3550570646429265,1
81,B,B,D,-7.813060688235263,B,135.3222828085837,E,-55.65643384247748,95.50289878277181,E,107.23062158339796,1
40,D,A,D,-99.40658950043841,C,96.6678866200503,D,23.875061491873662,-88.81023657894056,D,-55.78820302902342,0
23,D,A,C,12.869098883802366,C,71.00640524048885,E,160.3413854949348,-86.6535656027573,A,-8.144922230968996,0
50,A,B,C,-86.66494842041018,A,68.99595225571721,B,14.816855068670787,-59.80527302317304,B,77.22824248833705,0
57,C,B,D,-172.21095626705812,C,59.38059428966154,E,105.84228103425907,141.51625002362402,A,61.31316169287937,1
70,E,D,E,101.57779138750035,C,327.2095608336888,D,25.144580558919216,-30.954214219322335,B,58.078443295884504,1
49,B,B,B,85.88698362424176,A,-28.30922485916486,D,64.05096999702134,69.49425868922356,E,47.92544687391424,0
86,D,C,D,-11.421492226136456,A,-32.52520767004481,C,-38.04104565243595,156.2498758583809,E,73.23020680852515,1
69,A,B,C,161.20961518184723,B,-84.64197899173026,B,64.92567529416952,179.42100673934357,A,-62.69706958593366,0
43,D,D,D,-132.35552504353993,C,42.56746853128486,B,-28.459221082879942,37.092708619907896,B,126.4728384150394,1
48,C,C,B,66.28963093161217,A,-72.5255055648898,B,61.078914880038404,-67.71067485162197,B,-7.378904552675124,0
78,E,D,D,92.24798261927482,D,15.976674301795754,A,-48.84901695406435,144.9079437562333,C,57.64974713086246,1
95,C,B,C,-59.53991919009706,A,-188.75046685318017,D,36.656937642318745,9.979418011594305,C,-187.54933779076384,1
58,A,E,E,89.02139317332221,D,-58.29020005089235,E,-47.4200554068362,-95.86027002929059,D,104.68212959642058,1
55,B,B,D,32.461005190372646,E,145.49012968015384,C,-28.194946753225835,7.321745011209291,B,159.00050257857916,0
28,D,E,D,-107.88086362998945,E,-114.16748890509245,A,-163.80381425679934,10.862087800082994,A,6.710511587889714,0
76,B,C,C,122.4727698999518,A,-41.44684293421592,B,149.82626622910053,195.8093130123578,B,161.18213108447395,0
31,E,A,D,93.98723624178294,C,48.56807145104527,B,-9.965559438937923,-26.980226961295088,D,-70.08423637494587,0
34,C,B,D,-77.98548067719466,D,-133.81094374668308,C,-127.04906005114624,132.8593438818043,D,-32.09742949428977,0
45,A,A,D,-65.27591794404793,B,54.34739650763252,E,77.09314560689944,29.48615987572633,E,-114.69911718455224,0
65,B,B,D,-188.97293475645964,C,138.55286859616675,E,-137.88778673970924,-193.65378057789812,A,-53.28669020317196,0
64,D,A,D,-29.268233685968504,A,-15.992399465916888,C,19.160920719963215,5.466207630598002,A,-52.981317029081346,1
34,E,D,C,157.8248861682699,C,22.92563181487835,C,-87.39956896646581,-200.386923378189,E,-75.8370487171483,0
22,B,A,B,32.17231479067713,B,-22.366760791693423,C,24.01033166078458,-90.99254303079596,D,74.75249996048377,1
56,E,C,B,-117.97696961283366,D,-3.5440787639712625,D,48.42326731056082,-9.536737347142694,B,-106.47084803152245,0
90,A,E,E,-47.526773193715265,A,-96.28792667982496,E,-39.57737870973968,94.28984748033245,A,74.4591015224804,1
65,C,E,A,-158.57708398135452,B,-75.06117024669608,D,29.799338372618777,-14.895537681988301,A,-59.148978409703645,1
91,E,C,B,49.53815887577554,C,-14.708655195369913,E,16.57787564223905,58.963042490977124,B,-93.58394088023411,0
28,C,B,A,69.34166013921383,E,-70.09797153881286,D,-100.38395772909814,-137.92788244305282,E,4.117024355589968,0
34,D,D,B,46.6541858255673,C,92.56736776053353,C,230.1922123094208,-35.16393028399186,C,111.12280852333444,1
36,B,E,E,-54.93424361281532,C,-69.16584602470428,C,-59.204813508495945,-44.13056655985322,B,199.6733315821547,0
29,E,B,D,-90.0969270696643,A,-59.80438740645193,A,112.91059585665755,177.5061245929655,A,-133.67629202167933,1
91,B,D,E,98.3668408260634,D,-33.32940240554678,E,57.363343571141854,99.37580324629342,A,150.04613439780616,0
31,C,D,E,-53.69536231100004,E,34.91656658907306,E,120.3429036006713,-101.33416143207019,C,32.65227877040012,1
43,C,E,D,109.01531968137672,B,-20.901067570798645,C,185.1370590994943,-47.281752712886075,D,36.3761600150007,1
45,B,A,A,218.5673901902727,C,-75.22850643693964,E,44.516048390930905,235.38615931273927,C,-195.17646498185155,0
50,D,A,C,89.78553917707644,B,157.9571692884086,C,212.3784358496166,-73.06887803635476,D,-76.61705333731942,1
63,E,D,A,52.57667699907547,D,15.285026100837792,D,-32.801516656432526,13.190233095720123,D,-38.80138489778385,1
71,C,B,B,138.95969420404157,C,-49.49355348608699,E,9.145362443584727,90.72220297299013,D,-15.606450095351823,0
30,C,B,C,22.516422465934287,D,48.37386402583599,C,3.8017586797611527,-217.52832862726544,D,74.19385296084629,1
89,B,D,E,229.16279942559527,A,47.06871906663367,E,67.68416112778803,57.0863003482653,A,50.08903135225615,1
30,C,A,C,-81.6311215583655,C,-30.928461518616345,C,-98.15390538474522,-145.35758139095697,C,85.12825709048082,0
42,D,C,C,-25.977250543016257,E,31.1772613239534,C,15.377062398926574,76.3513665728837,D,-182.71855357552263,1
52,C,A,E,-13.531474960484466,E,-53.798273491366345,C,29.761872672610224,-63.299285249697455,E,82.35823313075278,1
94,A,D,C,-44.03147877995479,E,-77.07641368527601,E,29.817753089067505,28.7317161107221,E,47.54626878324416,1
66,A,D,A,-6.929011831888519,C,26.583943494150326,A,-86.1347527581595,-129.55295635147434,E,-62.01367821690983,1
30,A,D,E,8.99141949704776,C,-57.903677928829076,A,123.02523735415829,123.93760347081661,B,86.84579331014551,1
50,C,A,A,-11.980365027983499,E,87.00838493783586,C,-15.405391638769553,2.414669452095923,B,-72.47063035390816,1
80,E,E,D,-48.44580771010897,E,-6.763622373147622,D,-1.0785505601545113,-7.622267868811951,D,-118.65428723371633,0
67,E,A,C,-35.33663610662685,E,-10.226414854078367,D,76.3613527638949,32.444631384688414,B,-42.08283497690508,1
33,A,A,E,-22.32912640367309,D,-123.23079810066871,A,99.61251670815264,77.24087032269604,B,-73.91858216116766,0
58,C,A,A,117.43340486927347,C,27.22553639084242,C,137.50442106136924,-6.2546286566696825,D,73.54159189235271,0
71,A,C,A,-110.17556632154917,C,-122.21832487968283,E,6.467742187946605,-8.85208647410452,B,-105.29722195235249,1
65,A,B,B,-63.89418001687953,B,-87.855189614893,C,239.80350531715166,114.52409936674964,A,-41.36482568287203,1
34,A,B,E,58.77089154219469,A,117.85069651626242,C,86.58040454517445,-54.65849341856093,B,-64.40046889870632,0
76,A,D,E,33.9899667636139,A,-91.87430646841128,A,31.082943404212145,-18.177558415198735,E,-69.43763827020011,1
55,C,B,B,242.306091998079,D,-64.03949920058984,D,-28.318334156047918,109.07252507739666,A,203.45346586668356,1
57,A,C,A,-88.79810503398001,C,19.667560500246662,A,-144.1252589940437,310.526760856616,C,-90.11107138269647,0
79,E,B,C,-62.20945499247043,A,107.10065796164987,A,-15.170182226833317,-48.89914255773809,A,-20.068883793777587,1
27,C,E,A,-76.18338191278853,D,-90.18558838669537,B,126.16601740678124,24.574367659562572,E,-15.691513294350582,1
61,C,D,B,117.75863504625596,E,-6.098585473393493,A,-90.55111505409913,-138.21716304602612,C,125.18103240442848,1
97,B,C,C,150.22548524643645,A,-73.70854782404636,B,177.81358086666242,-51.61685945893865,E,142.2597474757196,0
19,C,A,B,-14.599808326518737,C,-36.55069510823228,B,123.40748354993227,230.6822717969457,D,-154.0266559857749,0
97,C,E,C,56.98693197561035,C,57.03428013571246,C,-5.186628372659132,156.59520358764368,D,-19.46807670795954,0
79,D,E,E,74.19945271800184,C,52.862040479565685,C,78.99009173847392,-142.78907661717096,A,62.4586401090122,1
42,D,E,A,7.246385171328454,B,-69.68613768104711,B,-131.05157795418262,-144.77979154304606,A,136.57047237223045,1
89,A,B,A,-78.50582141468831,C,129.5099486933152,D,179.976405398225,-65.7576068190017,E,177.4499668280312,0
26,C,A,B,-162.2694891036232,B,0.2253327936266482,D,-113.23175075522252,12.266703093718816,B,136.73248865118265,1
81,E,C,E,18.608057830161698,A,70.61095853313056,C,63.144457680496544,-63.63280695729813,E,-78.73952181321901,1
54,A,D,D,-28.04190948191482,A,-67.65412699230518,A,40.45582894965959,-140.90635030192462,E,-41.4765297261535,0
74,C,D,B,-199.84395406064442,E,11.716749818487667,C,17.90411036502458,39.85566392102999,E,63.59195912362499,1
55,B,C,D,122.2355074651003,A,-23.12347138580499,E,52.567129168017225,-62.206524981668885,E,84.77232140348949,0
83,D,B,B,-41.98206699333017,D,57.5853915056476,C,-40.9322438373337,16.895808602566994,E,214.20009512693906,0
28,A,D,D,39.28416632813845,B,-129.39635318865265,C,59.05032603774272,104.01897522876284,C,-136.88900352890442,1
29,E,D,E,-49.48816195648007,A,-120.05741973025266,C,130.67065398745606,-121.34865455844526,E,-14.7409136403149,1
46,B,D,A,213.1330525494783,D,80.54778965209798,A,-147.73614528672135,32.91193592639447,A,-202.65401046265015,1
50,C,C,D,-47.369750300005784,D,244.77832578240952,E,-122.73701911684299,-105.77578181566535,A,-176.82510449357179,1
88,B,B,D,7.158094206671254,E,36.303752230744855,E,-58.46140118650626,-58.0690656686402,D,-10.41586072059228,1
24,B,D,C,-72.68563570143988,B,-30.707043420411622,C,82.55706090740729,33.24131933803885,E,-77.19387749874753,1
37,D,C,D,-45.750358764635166,B,152.2225008973964,D,-172.28577513694117,105.20103727219102,B,-216.45184835684154,1
97,A,B,C,112.54012235948237,D,161.86591653855496,E,-118.15847606528204,-64.15050536597857,E,72.83619363692095,0
95,D,D,C,7.114512035498244,B,12.957312782444161,D,9.514045426929226,143.17495210260932,B,-115.45024572899834,0
93,E,C,C,55.09200435844049,E,-21.092743275179025,A,-107.95137744131908,-47.37870346796381,E,67.82001963035783,0
74,D,C,E,-16.5918124179409,B,-42.39840042165744,D,21.24046886653303,149.01399246309478,B,-14.723706158873592,0
81,E,B,D,-164.9736780617226,E,125.9061250349808,E,164.35073189325155,-81.40610703652342,C,-15.277360139686829,0
49,D,D,C,-134.7164400462129,C,-20.509008190938996,B,127.85774183881095,259.0926041172627,B,-63.795982488449084,1
96,A,A,A,-3.2712780131735433,E,3.0081780040296517,D,-11.661593942089917,-116.56644791630775,B,62.73807167473581,1
48,E,A,B,-19.040495067058654,C,-39.697310221757405,B,48.49073739771615,-112.96105155350054,E,-15.021335238386591,1
82,D,C,E,-69.99441981326233,A,12.508068392207791,D,-226.14771953338467,-139.46761554140156,B,67.2250158259536,1
55,D,C,B,81.19941598852095,E,-68.92658885179397,C,173.85840276286092,177.37717744161517,C,-210.757052754848,0
20,E,D,B,23.09269255869989,A,110.65857597842219,A,40.17230542321702,-203.97994153215797,C,35.70321762504928,0
70,A,B,D,114.5164232939313,C,-67.43507090843228,A,-51.160413986291665,51.731745888836485,D,-128.08355849199717,1
24,B,C,B,-44.346784410797376,D,103.40527626632519,A,20.655072887900296,160.30078862935218,A,44.76002002489044,1
67,E,D,E,41.47212918066899,D,-15.993144719742372,C,-80.63507884494902,68.06394505526416,D,16.487037180710786,1
99,A,B,E,85.88924447516078,C,116.90593890643315,A,22.287402921858252,106.45783224161742,C,-97.44559549724735,0
98,A,C,E,-170.36864724536352,C,-19.647075231708314,B,-200.7084192150634,-14.2278066961667,C,111.15146332264536,1
55,C,D,A,194.4322658715313,A,-114.08536634285448,C,137.52017211673194,-55.97218965016787,A,-47.17879516933141,0
22,E,C,A,-27.93155213173132,A,-48.31623357291786,A,-6.012435470758111,-193.34436255455785,C,26.19212631078408,1
78,E,D,D,50.396388402206846,B,222.55208576518388,E,-49.55206422236836,85.26531776161518,C,4.2426458779090925,1
71,E,D,D,-2.661837263011845,C,-104.55786359097064,B,101.97841131526172,45.64909243561847,B,64.83039309810556,0
95,D,C,E,188.0511851336582,C,28.7353895833791,C,-187.70651070316453,-0.2920424611566141,B,-45.91954530260102,0
95,D,A,A,78.96196625566347,E,-141.91300343544307,D,-177.2711976623501,-60.14373277532161,A,29.4058920549692,0
90,B,B,B,8.668672091675727,A,-52.425989740087665,B,84.60653938825496,22.336660112722992,B,56.769524073460744,0
40,A,E,E,10.390903130818725,B,-25.610109436841803,B,-42.779306434388786,-30.43935325564077,E,205.38929874741956,0
84,B,C,B,55.924540962761974,B,-170.77413202415593,A,63.98834655106458,-106.27937530627499,E,-2.850262030756822,1
22,A,A,E,24.35442493365786,B,114.29649352486769,E,138.61357313397,22.73889112023206,B,96.66066670511401,0
33,E,C,A,-151.9324187544991,C,-54.103776544175474,E,81.39888635053258,-49.569763630037244,C,78.53139610777757,0
80,B,B,E,102.40861352514914,C,74.30067473028747,B,105.25713632311324,-26.95571104758002,B,64.08535603983576,1
90,A,C,D,16.13994425276918,E,-71.96687238951938,C,154.2676192839756,64.53274783199599,A,-38.16588714909681,1
31,B,B,E,-46.56971333677903,B,17.41549933376214,A,175.35195470547114,-110.84328585797245,A,148.62706559824528,1
19,B,A,E,-75.03887318674089,E,-117.41075554565965,A,-69.12372304618548,3.8494233518736203,B,-57.483856614240636,0
79,C,B,A,189.58527774367903,E,35.97869366939793,E,-52.67832236767674,7.386298725797922,E,56.465289160709006,1
32,E,A,E,195.50732175854418,C,134.1607126632059,E,-127.00983768519995,57.790274512505825,C,65.45032599057689,0
78,D,A,D,-46.4815879562522,A,21.88964834229869,C,54.39907731492386,-122.03607483140406,D,-45.143581284296864,1
62,D,A,A,30.870010151740345,B,36.00927387943109,C,-204.41207079263953,106.92006963962022,B,-24.52083027663388,0
60,B,E,A,-73.91833956033447,D,150.87495063351938,E,85.99803128622627,53.2914302800896,E,153.08699678782824,1
61,E,E,B,50.05480053891841,E,-25.570765547256702,B,-203.56740953026292,65.44549980091861,B,276.8347886834667,0
95,C,D,D,83.82456650559355,E,24.3457989282516,B,0.9271820343619003,88.87354140938258,B,53.01923677683406,1
53,B,A,E,103.19358476191083,B,-119.28940379752287,E,75.7082591055798,50.476331009891986,E,36.600647191170054,0
76,D,E,A,-75.65902735399698,E,96.11067546331515,B,59.10052110700232,4.15933565053115,E,-3.262243566997377,1
99,C,A,C,66.36602802730286,D,-12.189214462677695,A,-133.33613333152076,-13.302146997412612,C,110.33982959166859,1
99,A,C,B,100.79150929612484,C,235.46934268147712,D,-169.70211007702864,109.37355814989564,E,-33.172933623558336,0
40,E,C,C,-133.69785833976437,D,-74.6080309065562,E,29.673024478964983,11.122292943186116,C,1.2774113246233505,0
22,E,D,B,127.42457081105437,C,-28.156398656360775,A,90.4245872913929,110.40892587450881,E,85.64072212898667,0
62,A,A,A,-65.59496689362001,E,76.82743730620388,D,-50.74899580391742,-67.87168604306821,C,17.68029968623658,1
74,C,E,B,142.58303181299976,D,4.780852984319929,A,23.256958907995802,-131.67881609165724,A,46.79366674919345,0
39,E,C,A,-158.5779565186271,A,30.45696379030912,A,-164.98690297524084,150.3041635114261,C,-87.94341846715167,0
39,C,D,B,126.74414359285173,C,-136.98107764740607,B,-56.53144061063059,-136.7040368658916,E,-123.38003860660642,1
21,B,A,A,-9.711124467998006,A,68.73834582296637,C,-85.91126196188398,-199.12580975348783,C,99.49952093799025,1
50,E,B,B,-133.87423031093954,E,-74.76278626028908,C,155.65063472602714,109.70986350925567,E,-172.64091308431645,1
28,D,C,A,32.27078425145263,C,-27.42873955482007,E,135.31984676568266,92.88174806179667,B,34.93344915321925,0
38,E,C,E,32.36807672609317,A,-239.08663878472402,D,130.28535813528353,146.3704374110772,D,-74.99256414518524,0
96,B,B,D,64.00849607124411,C,18.334607313801794,E,-15.100971169517793,-72.81278058020479,D,6.286113473819642,0
25,C,E,B,172.1661020190665,D,47.21067859086455,E,158.2135363580883,242.63670734203782,D,239.66873699787467,0
91,D,D,A,-123.00230547650438,C,-69.70517574258272,A,37.418042726318824,-58.02249896566876,B,147.9609240458661,1
31,C,D,A,-103.47645380484695,D,-220.84356461129886,E,-48.339794383964055,-239.1755126669871,E,-95.69408788162154,1
40,D,D,D,-35.40060063663945,C,8.809985109692683,D,-54.58392265192429,-67.90576221442389,B,267.5653215568491,1
96,B,E,C,-77.00317059803423,C,129.46061953531034,C,35.51265932036684,47.87831983381354,C,-107.44040830146923,0
24,D,C,B,21.06336916820825,D,-40.107274998164186,D,97.83812067702665,-42.81416139336451,B,77.91221475201039,0
90,C,A,E,-105.38555988413056,A,30.994897648165804,E,40.074904207578626,-7.542270000077932,E,-12.980258901534828,1
75,B,E,D,-168.0428650008019,D,134.9911318806674,B,-182.31837749231363,-61.515166491681214,B,148.59087557833257,1
37,C,A,E,41.031336269047834,B,89.69823120514764,C,39.07615889609971,46.58668847044078,C,-43.747096292826356,0
31,E,A,B,-17.390495137197455,A,83.59342978869721,D,-1.0248373226805896,94.7533077542016,B,111.64248700224273,0
95,C,C,A,48.79665307358789,D,-57.81577685472767,C,24.70051676892715,-28.007431344848253,D,67.33409697133396,0
99,E,B,A,-278.01106574530013,C,140.95501038122194,C,-2.2455122268299372,-170.63167696849203,B,-115.15144841431169,1
99,D,A,C,-53.23640575896703,E,-35.72634429058382,E,170.49275338849492,72.06165225712986,A,-48.101156186904475,0
92,D,E,E,214.3090748375808,B,1.5952482794475555,D,70.48550259447404,-1.7808944235949764,E,-106.73898875592403,0
96,D,B,A,-45.09241305348718,B,-28.74844954113918,E,40.342470328279234,115.86567557382736,A,72.26911460429804,1
70,B,D,D,-149.2557655560684,B,34.99886456166541,A,216.72923141342199,-31.769431388590974,E,144.68907514363326,0
28,D,B,B,28.664257192404325,A,108.08765304943763,E,15.33247110136084,-24.839216674371574,D,131.8051732511126,1
54,D,D,D,74.5368571628643,E,-85.14885747092899,A,75.9594122705866,-289.52560920761584,D,181.42775721313663,0
91,E,C,A,-154.49484194467945,E,-109.69629072769229,B,76.43143338434099,-11.196520226612751,A,107.86872854714014,1
43,C,C,B,-6.04886858105189,D,-119.88227964680154,E,-5.078689865721249,-137.3838151525593,D,-15.170146743286702,0
63,B,E,B,-110.02302623530906,B,-54.49549531989679,C,130.1271546098187,-56.92694353225514,D,-82.79198370699761,1
24,B,E,A,-172.2634624934916,B,-16.04973544538347,C,131.83936419534768,-165.59165115539702,B,-236.73677691510932,1
96,D,E,A,44.13782281411436,A,106.65722012196488,A,124.33519498348244,50.707859295933154,D,-56.582271844441124,1
68,E,C,E,197.0647098149394,C,-123.74449795183662,C,129.1191355236945,32.52015006995943,B,2.037588393656243,1
83,A,B,C,50.390020212471654,C,37.096714478675736,B,212.0496440730122,60.06065060997633,A,51.99776786966683,1
85,C,B,E,151.94777584490794,B,50.56166511871806,E,25.057741172770264,87.50816630126448,E,-17.37244941847654,0
51,D,E,B,206.44259486910573,E,-8.205116147103283,E,98.74621442042853,-64.552175180317,C,-15.63051686607789,0
64,E,E,A,23.72750431254919,B,-27.50545498999639,E,98.46356803538085,36.761683232774686,E,-44.57948866566026,1
91,A,C,C,-62.18724576771426,C,0.6681013734495453,E,7.577615697608842,-133.1881335589741,D,-50.968194877325345,1
67,D,E,D,-8.75470349175577,B,-46.143704876954516,A,-126.374579409258,-50.109578809975986,C,-117.63239786932158,1
38,B,B,B,-114.375313753847,D,-92.61375185684551,D,-47.11131931958655,-94.0089002269907,B,-91.72949730217792,0
32,D,E,C,65.23259295293846,E,118.41893170445681,E,95.82171765768724,-17.35487287332776,E,99.00078454657336,0
41,B,B,E,119.83071083222201,D,65.37927434981745,D,62.853271096686115,-61.2939396998111,D,-165.09632264681676,1
99,B,A,D,-52.967030383392874,E,245.37131967873464,E,26.10668972520743,44.72354927865041,E,-215.34086341579933,0
32,B,E,A,-23.544328728777504,D,56.11513291265035,C,-56.47212728715614,-109.54129064904204,C,-160.9910103461351,0
63,B,B,B,-65.13369501929341,B,-17.490590534907053,E,-11.10802598451432,116.87806725939873,D,-105.72109802871385,1
28,B,D,E,291.6067239912555,B,-17.573068243724318,E,-27.367402026848648,100.75530877628485,A,-40.69807132931775,0
73,A,A,D,-63.18510724118449,A,-120.27983290988995,D,-75.24364326102425,-24.51792287048184,B,-28.959883184628165,0
23,A,C,D,-207.5521943820954,B,23.865915799375674,C,-33.6849865364288,15.205830836927673,C,118.67614242421615,1
66,D,B,A,-65.77678766412699,B,-23.162443125818204,B,-188.6254210101109,71.75538940569358,D,103.39503415286411,0
40,A,C,C,-51.380249037746836,A,49.43201016549426,E,250.47482461713776,-53.9588222940377,A,50.59646630420477,1
26,C,A,D,-142.0792944315066,C,-45.765804859303245,D,-24.595544040232852,31.51017055875635,E,184.58231412581293,1
64,C,E,D,207.63308117462543,D,-56.107994610957746,A,-216.29943530380507,-84.84414691739462,B,74.34991907965443,0
87,E,A,E,28.63603271524071,B,41.68126510123608,D,93.29224174541054,-12.6956992646518,D,-105.69737207293038,0
77,B,A,A,53.63588066682355,D,82.90432941517157,B,-98.70479927930555,-234.89446609590559,B,-58.035431797790096,0
93,E,B,B,-126.97380009041774,E,-65.43442482892907,D,-66.42835589171774,-90.54427727948612,C,6.063878489772119,1
66,E,C,E,234.428151513634,B,-64.48843753702207,B,99.43110450468168,99.36838878469678,C,13.661124799444083,1
50,C,B,E,75.33551581643076,A,-50.04161270992239,C,-171.5094920531483,72.16068344926195,E,-33.09626090366854,0
72,B,C,D,-144.29649417501156,C,32.08689115275492,B,-145.1260871971193,-58.270374658419186,E,27.209741299809014,1
55,C,A,D,45.62950805611681,B,-5.589664577274883,A,91.57192553766788,-144.75864819318818,E,-16.410138126943252,1
74,C,C,E,-69.33836596296089,C,38.82387148401544,A,167.5062636025462,18.881998457677916,A,81.80696140772899,1
71,C,C,A,-59.122560441053665,A,94.558853025158,B,-57.61906947195309,-38.43183157779605,D,91.32745069538565,0
26,A,C,D,-44.00288443590289,E,68.78681208716061,C,96.67794530464677,31.89660547922188,B,-127.98175483688796,1
56,D,D,E,54.01820114306338,B,-205.4653767516415,B,-300.69884241106047,95.7317969004981,D,-155.91965411286102,1
29,D,D,B,-149.77645960894628,C,67.48178987939792,B,-34.73888534815102,12.880138648244161,C,-49.13908581077926,0
76,E,C,A,-65.17431660768307,C,-23.688541285583543,A,92.50026732238426,-73.65116577897123,E,-147.5787984143247,0
61,C,E,E,-80.22470037657658,C,56.08259710410467,E,249.1844272970035,40.81664739154726,D,-108.37503652835281,1
52,C,A,E,105.47799446107462,B,-195.57522499732352,D,-92.65037210736998,18.693576815994412,A,-246.5617104733112,1
89,A,E,D,56.82276698681557,D,151.61351897816508,A,-0.28867168158534023,218.96223746548299,B,-105.38296881403238,0
86,B,E,A,-32.1083464802634,B,53.726857488728655,C,174.35483507579195,58.35194126128486,D,328.45501479074335,1
96,C,D,E,35.0661880277575,E,50.09224151767262,C,139.99985770631685,63.6886914857562,C,136.4173332065552,1
80,E,D,B,37.986686430140196,B,-261.15870012187463,E,-102.6140236899871,122.37030736499683,E,9.639306965216734,1
84,C,C,B,31.36956547789087,C,-119.15022438570169,E,26.09582355358916,-7.592188956906003,E,14.627312000738502,0
81,C,A,C,-112.67374749202752,A,-15.275663686326233,C,-132.25353584057012,-142.21865413161524,C,-15.587254635978102,1
48,B,C,D,25.4307248323202,C,-10.495987591741821,C,-116.35961260770628,78.69316102941147,A,-150.21484571005024,0
68,B,C,D,35.154645081020135,E,-16.400204037875227,C,29.251497838567236,-75.85214947581332,B,67.05488761285659,1
27,B,B,E,165.30459599491923,C,10.879719885724365,D,13.411486559223688,275.0532879781221,E,-107.54232343131491,0
57,C,C,C,26.866675563277532,A,31.62593475497507,D,-85.84584040657641,37.908519436421614,E,-146.38589341660304,1
62,D,C,D,23.56189028801011,E,-91.36905534074027,A,-97.47456967978869,-24.862111183376328,D,92.17450905974293,0
36,B,E,D,32.448622611925984,B,137.6801106476566,B,-45.6337960700567,-51.56033448558166,A,-176.4075775595282,0
26,C,C,E,78.70234076655147,A,-22.254140873755805,D,-192.05319179220652,-173.92695160755628,B,167.11756072290297,0
19,B,B,C,-30.790769820330055,E,-17.64850496384715,E,164.27362217671885,62.50166181558671,B,84.47333689061797,1
81,B,B,E,-71.50828749464266,A,-10.890308696669862,B,30.59465579940399,-10.119553231661477,A,46.78204957141562,0
76,B,C,E,15.897513441925327,C,161.56599538563756,C,24.382080186862858,157.91172979324165,A,90.43849950407377,0
79,D,D,A,-252.6517294650387,D,-178.42427444790545,C,-20.033218243093966,182.42012498965138,B,-147.59556512193964,1
96,D,D,B,24.038369448598285,D,51.593820366896345,D,132.23457451619785,6.994521706013542,E,65.51721787423217,1
36,E,D,C,-158.5777031832166,B,15.253833882864583,D,43.45403387415349,-40.060043617326194,A,53.90458796204604,0
49,C,A,D,59.989604702972045,D,-175.065371906286,D,-168.40519067430654,194.1904450434473,B,-138.91435562731203,0
68,D,A,B,-64.58865812572567,C,-139.6276731706212,B,-59.347662167650064,-113.3863065260297,E,132.67345850553463,0
60,A,C,D,83.70710101295361,A,-102.37266711655273,D,149.75223367513144,-31.86032425985843,B,87.90152716603363,0
19,C,D,A,45.6552228378801,C,83.10869496035521,C,27.93113201204182,58.48828240780525,B,167.42867786129972,1
49,A,A,A,-28.468654593575604,C,129.13333005680022,A,28.736498784696607,-12.316749279280224,D,44.20171007839021,1
83,A,E,D,99.29106090365987,C,116.05093412510146,D,-31.258224729701155,-21.861626916688277,E,193.09843432030607,0
52,D,D,D,-152.53000564262803,C,-34.742610416919476,E,-27.955641162693478,-1.8195974296766881,A,168.85411734533275,1
44,B,A,D,-100.07471569253865,C,54.609041269721295,D,82.69327552661217,135.04091027381958,C,-3.80977592249065,0
48,C,E,B,-240.54833453442552,C,39.36773634935137,C,-18.87162919328515,-114.50695862025219,A,-124.23966088788518,0
88,E,D,E,-89.5575028375346,C,-128.89507363246213,C,133.6466627999355,40.52159702578738,E,-216.9890206099433,1
29,E,E,C,-15.286507289339008,B,53.87946419703463,B,-269.4627341852405,-53.05884504494311,D,105.71032398267326,1
28,E,C,C,135.48254183388048,C,-77.43808068204345,A,-64.9410010515097,75.40287882658961,A,4.301474209788454,0
99,A,C,A,34.47502940056251,B,-160.49063621303603,C,-13.798746393556574,72.99486142861292,C,-131.23524173097547,1
82,B,B,D,-34.276891350677865,C,-7.422087168953791,A,-138.68563367499868,-16.960457450465245,C,65.91044931347136,1
57,C,D,B,3.961009126925165,C,-18.763338021373656,B,-82.25784684643868,281.54383016590646,C,92.93994341486778,1
51,C,B,C,60.89537332450359,B,22.572743698668344,A,-27.78085409390862,-29.162259065231737,C,-232.19762542249725,1
18,A,B,E,83.7167327413581,C,-54.971036122511094,C,128.19747115701705,3.848524668046481,B,-153.7018068683343,1
96,C,B,B,19.55595527333268,E,-140.13949047744495,A,-6.714674812543375,18.913759808426832,C,-80.31384136163857,1
60,D,A,D,169.7991288182956,A,-25.289166574813287,A,33.3427712261633,-21.49838122476692,B,-93.08635319903435,1
64,C,B,D,-116.34504138657911,B,84.372315656907,A,206.98547223509928,144.1153614728069,D,-7.2575298322821915,1
53,C,E,C,-75.30228288420378,C,150.5219650935774,C,-14.952495241262099,-68.41640819171904,E,-94.71060221657052,0
24,E,C,C,-139.62560880816483,E,-8.654770557284927,A,-168.08203890825496,107.06453009091332,B,-200.56119744750725,1
70,B,D,B,-79.03015859549747,E,58.480101541603155,A,76.4455865250052,56.81063614249457,B,-222.42371834712108,0
31,D,B,D,-327.924218624787,C,15.918407296420764,A,143.29815243508767,-212.65979053685595,B,-130.35567414002495,0
88,E,B,C,-37.403706314532165,D,-144.42072933114963,D,-143.59740569620976,-92.65686238500041,C,-207.2544183021641,0
81,C,B,D,98.5436093642917,D,20.196212232416634,A,148.06784474920627,-26.721096495835734,B,15.59834707096769,0
45,A,E,A,40.10457149483136,E,-36.46621597762289,C,105.20330561028754,226.5340935467661,C,115.10403757152142,0
