nationality,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,target
India,-144.4141744403354,-54.03327895354087,C,D,98.65829154678119,-60.25540783021634,B,E,-68.87235460440553,65.7335332490842,1
UK,34.272758450106586,86.77131277094495,B,A,71.39822658899467,5.007138103406689,C,B,88.73498691862748,101.40967728828029,0
China,87.74658238959128,80.59190916045324,B,E,7.53397812124336,-84.79851136159274,B,B,22.27260534933362,95.87848835091684,0
US,-3.4423642917841017,-70.46226190570238,E,E,-54.513774351591216,-183.99238262454188,C,E,-151.4089639136747,24.223340915991283,1
US,-102.87242295573611,-130.35348023663786,A,A,10.549712385221532,-139.3850188400554,B,D,107.33335516163271,46.12698856000363,0
US,-127.69267074685509,6.593560822576232,B,A,27.574494494820378,6.377324503732323,D,B,49.024084730186686,44.59130662680474,0
US,61.500949814983564,72.75751395717285,D,A,44.69888778814109,30.786754322117112,C,A,90.13444215006226,82.67831295163013,1
US,56.249079520581056,142.55803929659766,A,A,-108.64229207054659,-114.20598814710618,A,E,-30.325671849416235,-48.75386201975913,0
US,-232.81270324488358,-15.32823672367386,A,D,0.18682461902181066,31.127761935422328,E,B,-199.79889987099887,-5.901283546143744,1
Other,14.831612114057519,16.10141109772547,C,A,-78.80305988937148,44.151109756014606,C,A,9.773933426316951,-60.69424918641635,0
UK,92.75939639041904,121.32056946678004,B,E,48.104119238904524,58.31316589431474,A,D,-127.42355632124232,38.84409317059042,0
India,137.2860225008656,101.78411639809997,B,C,-72.97501787721092,36.14559811727047,A,B,-271.8166066970279,-10.801369297978978,1
India,97.79871062034931,31.472897937449375,C,B,-41.455663551683706,83.11909732865028,D,D,110.76333615982696,-134.51142407378362,1
US,3.052637341374333,-51.81660962507231,D,B,-161.5364034314861,-41.36909921630032,E,D,107.08736719063265,-125.28536412402191,1
Brazil,-2.949571341264385,9.815601025808181,E,B,48.38096545354634,-2.6800474473214533,C,D,-123.75677178418236,-123.9973179484831,1
Brazil,-184.6610915695461,-30.245194957372128,D,B,-75.25704284952097,-201.35033012253126,D,E,199.56015996052673,70.17515312382568,0
India,-49.887660788552154,65.50850377656403,C,E,41.25622376898524,-53.78696000586547,B,D,-20.385271019721564,46.59273521198675,1
India,-27.933245966079856,-51.11750628032053,B,A,92.5234132332699,227.68101387594731,C,A,70.2404327094231,-25.212625466594,1
Mexico,-90.15965430623419,285.8104566683662,E,A,15.011484933830504,-15.838813416219002,A,C,49.08617992933038,222.61877552882234,1
Other,-67.90501614590711,-21.954319818004773,E,C,-57.8653711002879,2.7702342656316943,B,B,100.9144082580028,-10.346577221717025,0
Other,80.08639464945738,4.16738122094359,B,B,35.72192506686908,-73.01861951882285,A,B,173.98305401022685,-39.251248531693015,0
UK,5.726308755375413,24.37550771678184,C,D,-53.55513578965346,47.2865310282178,A,A,96.08370056111183,277.1357754961919,1
Other,-88.88109774733284,46.03464148849311,A,D,43.66914269380337,-90.46875981997673,B,D,-46.09855367015522,-96.41224836545102,0
Mexico,-66.50457876295897,-31.590025323753114,B,C,-56.790480397850644,61.10825178590239,B,B,21.30082317050527,-70.48958396247677,1
Brazil,-95.64363592535076,-85.61332667758522,C,A,-179.26596343557992,-52.07410572578242,D,D,8.92493698057383,-135.0878866773192,0
China,-70.35615892747735,63.00826135585562,C,B,19.86075423314808,-46.26068610221827,A,E,-86.35928345592919,-124.28539939673797,1
UK,113.77961156670173,42.68308034021457,C,A,114.41984246396409,218.87164363177604,C,C,196.6946263811263,92.18572245716102,0
UK,-16.665034617502236,78.091681999728,B,E,69.11982336716483,-89.40723535490697,C,D,-2.5463311474583747,-1.9897947507776796,1
Brazil,115.72458189633512,-50.863186076445054,E,C,-11.875209403414932,15.644541152588825,D,C,-56.629937284631445,175.44045699441605,0
Other,10.1285632735542,16.37998080813637,D,D,-37.16765065335741,53.96223823829821,D,C,-68.32954556017634,156.5951326568683,0
Other,35.00937440906764,-3.4407118750164827,E,B,-173.46987357702514,15.125935882985617,D,B,170.65624356739502,-123.0276704198424,0
UK,-14.550735105081971,-113.12247690584614,E,D,72.31112615594219,-149.4127528080115,B,C,-31.489441776663398,-224.3041428545204,0
Brazil,-55.31436143085805,87.37407330105093,C,C,-197.92682755109703,103.47341248720548,E,A,-191.87049744102924,167.86117934765053,0
Germany,44.5234499832891,-134.39363296378465,D,D,-3.9275384558210535,-112.05119126423466,A,D,115.94226831400032,121.23518669612388,0
Brazil,-170.88796667914977,31.213686978177,C,B,78.46024901587842,20.79418060549511,D,B,42.789047030535414,-70.23092138631554,1
India,161.14763849750727,7.605977979925591,E,A,-165.0419997497419,-6.696816688345229,E,D,69.43305354454739,-25.030376541064314,1
Germany,-245.50413682964017,68.54768165665658,A,D,-105.89704396888573,93.44219351502457,E,C,-252.26676159600055,132.73098740742878,0
Other,142.93580064264506,88.20597901583784,B,B,18.94590228126623,81.29251993009844,A,C,-50.295677743370646,106.20033831012641,0
US,16.13566386169204,4.039489503692238,B,D,50.00673312593222,26.390055359841696,B,B,-157.87969886035003,4.211542226108502,0
Mexico,20.97543261474829,90.38080819662206,D,A,109.22705481991557,6.402951013147365,E,E,91.35945322524496,-40.740330420449595,0
Germany,-98.55757417996973,-31.20186503428727,B,E,126.64419321823736,64.30430772406179,A,D,18.17187867371284,5.346787271134525,0
China,18.4822956140911,8.695073816127376,A,D,-114.96464576421815,60.13115466041259,E,B,-50.37380985127161,-51.4407449732065,0
Brazil,-75.39951178288561,-155.08667616871,D,A,-246.2038132085732,20.414858513171684,C,A,-87.86037297083683,81.74749847880685,0
US,-57.13250344837998,132.2983846178236,A,E,-15.25328362239231,-42.60644732251728,A,C,98.7811392585705,83.15802332062562,0
Other,-61.34200271135951,-14.526771620897247,D,A,87.2708432291319,53.093878163829885,C,D,-210.00371341721973,180.1273688625873,1
Mexico,115.5904908906475,-250.33490685598557,A,B,-211.94444053882094,24.810343280655726,E,C,-195.82485419393365,61.49967689328243,0
Mexico,7.695660403505131,-11.752743041703036,E,E,-37.60078406757455,-48.55464750893345,A,E,53.86641758784193,82.93418523759479,1
Germany,-19.5041066139377,-55.32631779857944,E,D,-76.85888021440715,91.65032245007538,B,D,22.045901530136668,-19.405559209928235,0
Germany,-139.12016009023077,140.8191335401999,C,B,111.3506843204265,-44.847255149449325,B,B,-23.01324604668231,-58.47527040457226,1
Other,-82.37122388954414,-50.67032760278387,B,B,-146.8455263143128,36.61728964054545,A,A,52.32735183913584,20.13022281321148,0
Mexico,-0.6261807960408882,-32.851293582897476,A,E,-83.27837219491421,-27.85022228349845,C,B,227.57843255338227,-45.20219472312591,0
Germany,15.87683379264934,-26.749425211338284,C,E,53.10380436410792,-112.55269152785456,A,C,-102.1156219377791,-299.43104314474283,1
Brazil,69.18890631109147,-12.166472429850266,D,A,-116.09731001291135,35.24635909313855,C,B,-109.54309117704466,-24.821330620274093,0
Other,184.05492749205587,153.25446353290542,B,C,-157.01490867980502,118.81377571760372,A,D,148.63170803952758,-64.47161229825609,1
Mexico,73.04614697012526,37.42468802865258,E,B,14.765416638018754,144.1756640459882,C,D,180.03408833475817,-53.08734497432577,0
Germany,-196.91942369254076,204.18903163455622,C,E,-162.41587060457485,41.4311449175925,B,C,81.08911390437639,56.181919478043106,0
Brazil,-21.768565737559268,-70.75387444567193,B,D,22.20621291133348,120.17732198183045,A,E,112.7155424743419,11.428537778455869,0
US,53.003586531675225,-147.18012366442238,A,A,76.00657598493768,19.583364753454678,C,E,-55.016720785547605,-111.33072531633061,1
India,-70.18622006483076,-9.407066877578876,D,B,48.48579196235562,62.15812312678858,D,D,-148.28235924284968,-96.82056953370187,0
US,3.8486081612120167,-49.77849612740818,C,A,-50.581988220386464,-77.81971928656803,A,C,-78.05244435016398,-247.1607091961563,0
Germany,-89.40800321135657,-51.42311992662228,E,B,-104.20233564189314,51.73906393745485,C,A,112.71952113596635,92.44498617002476,0
China,-82.12284186216145,172.95852401167755,B,D,-78.49898989615642,1.6169938440148333,B,B,-80.0665203918775,-0.7336685706728873,1
China,18.517508189319827,-140.81038749445668,C,E,-57.383752543367606,-39.43863956969257,B,B,-125.45512189438917,-72.42038318682013,0
Mexico,-56.008725329534556,29.041108932221398,A,D,20.03646053162384,319.37336224857114,C,C,35.709571215948884,20.702319919411607,1
Mexico,9.464611821455401,21.50922827871866,A,A,83.60725079358541,-74.981276828563,B,D,-194.23763937440444,-36.74210581000179,0
China,60.757635485672346,84.60670641972763,E,E,242.29743302372708,20.560501856743603,C,C,-52.54117688728511,-30.94764508860182,1
US,-108.50496914701995,-109.70917850421466,A,E,-91.49215533275937,132.69222291142745,A,A,133.9888068805043,-3.096750345598646,0
Mexico,26.832156104874105,26.607766896266334,B,D,-200.03287934721627,231.9968635354169,B,A,-171.18904216070425,-72.0935449042927,0
UK,-135.78993499234707,-36.831074400247694,D,B,107.88879639111553,-58.45067233150393,A,E,240.43703277834555,-62.934985785560485,0
Other,-23.377339915574797,-99.41693990876563,E,B,-16.812480989238505,-99.13278371729446,C,B,92.38831509441927,-203.44614164204714,1
Germany,2.7151315591918324,35.28559670029267,E,A,67.78465343311221,-81.58330598630371,A,E,38.09324505089403,256.8355793284412,1
Germany,200.37301667883614,-36.04927473570717,A,A,-77.41293730577297,-18.397093031547413,C,A,11.55833654751479,-12.622442296835827,0
Other,73.9679391897462,52.77642772617938,E,A,-100.01013167593571,-1.0587107906755284,E,E,61.97745250681129,-49.774949285306285,1
India,-75.96214832273706,-25.625171359660047,E,B,-54.54380451341713,6.961864994681348,D,E,55.13588037190651,-36.79933141992939,1
US,-47.73489249133429,-0.7194851163796843,B,E,45.13326337221395,51.474815923384924,C,D,65.83407025680137,64.57135680120892,1
Other,29.90770130378485,-9.989855788164483,A,B,24.102690117453097,-28.087680760738593,D,B,-35.466754281454044,58.467749722888804,0
Mexico,-69.56748421436555,9.550212677282154,B,C,-95.76919447489443,162.19044261039187,B,C,86.19662667285081,82.14341953306558,0
Germany,138.2183355347721,-118.0531800901164,E,A,-158.96203922893056,114.21903624133083,E,E,3.3569090021375168,31.08736038268713,0
India,83.89881763107498,-90.58842051245938,B,B,-46.60141399890681,41.107833420123505,A,D,72.80663258004334,78.3804145974699,1
US,118.60043602911972,66.73855437472194,D,C,172.64728367392098,-68.06951838470849,B,E,3.3827483012457416,142.5953193152531,0
Germany,-21.304284521434568,-49.765813551615004,B,D,114.95975132428147,-166.5702087340317,A,E,23.162447264798665,-161.55206268800657,1
Other,-22.305754621219112,15.113175904506281,C,C,7.866733468984574,-15.118161349723245,D,B,-25.67075372193715,236.91273946115166,1
US,-182.96691067275228,49.96411557319285,D,D,69.1350793222353,-75.05893985538535,B,B,26.69844517407438,-11.878216636328762,0
Germany,-38.23896681526728,-80.44988805250571,B,B,-13.390867803569012,136.64357133319015,C,E,43.81742752483999,97.76831061592458,1
Germany,-194.93072150734739,146.8452409549125,C,C,91.34939756564413,73.0719303631094,B,B,72.81401815876637,188.18452713996493,0
UK,26.099747238339894,11.888461724698121,A,E,-54.9036616325366,89.94580817451062,E,D,-66.12665553491742,92.33362207597949,0
Mexico,-83.41830396750166,104.80355623479566,C,B,34.07546782295835,-27.337222797546634,E,C,-257.90556066888854,15.83676561362993,0
China,-47.04092370279095,-21.310661033801274,B,D,191.7322782477978,-40.603200446580516,B,B,34.99219826476328,-82.40954041755782,1
UK,22.239205436092487,-40.421823546732746,B,B,-38.39216796945454,-60.78164361827461,A,A,-36.581841581729165,-51.15313483108337,1
India,-114.59965105962755,33.22758505377736,D,E,92.9344501909691,-85.36730958711975,D,D,3.749166665653393,-64.37063838506118,1
Brazil,-79.71889045511081,115.2117625639679,C,C,-2.9630631865043644,119.5394139612003,D,E,-133.40038652270235,-97.71877746088511,1
Brazil,0.6989585105287662,46.85610254937886,E,D,-40.29985481500228,55.76271115537561,A,B,86.72760699485387,72.07500066820604,0
China,152.5077157285156,3.52019499592193,A,B,63.33319614481447,14.703340308542115,B,C,-21.89750222614652,145.50350838148714,0
India,31.043267824422916,26.33110429740995,E,D,-47.59897794062202,39.01589926327836,E,E,58.159344053701055,30.692836390177202,0
Germany,91.00612744748796,123.10186344888636,A,E,221.4811296644985,21.002730268085834,E,E,129.47173162705297,-33.802592576601214,1
India,118.21155059564694,-57.350271461618775,C,E,61.27418705014422,-172.0639350859544,C,D,39.462415834093264,215.57731376665944,0
Germany,-120.0057489774112,-4.042849480549806,C,E,31.596301912371022,-151.29456831261604,D,A,124.36496604964071,27.947217258561952,1
UK,75.672925174742,26.80703238086454,D,D,-57.445095854482,-85.04076161940274,A,B,-3.6911981104400104,16.083784582458197,1
Other,73.15176426116741,13.264819870820657,D,E,-30.18297544569198,-142.41702914814007,D,E,-37.98018110736226,41.04872163481307,1
US,-75.10944769090648,-48.86465096286136,D,D,-26.644252725471674,-101.62875862815068,C,C,9.228207701394417,147.8084118429288,0
India,41.59917668644789,175.13627676814778,C,C,6.964013680657195,-127.88243918548024,B,E,7.872754140918767,-113.44377622527797,0
Other,68.43905444983636,-132.07429319714774,B,C,-28.798418415974446,-21.149024577120745,D,B,134.12494164705646,-36.90652038001394,1
US,184.72817166782957,-28.7234308864009,B,A,-141.99258188855262,214.20761305356731,E,E,124.66057588014922,45.10436331257727,1
Brazil,74.87224417514881,-95.17670774462054,B,E,36.90795312221058,35.01173521107714,B,D,146.90552492223193,19.929386103439633,1
India,149.4898530072987,262.97411493739645,C,A,14.388106240724252,-97.62451011374925,E,C,-213.4679563649701,57.67154452643295,0
Other,42.87224185002891,40.04085442228082,D,E,44.669566126746716,-109.74313794360424,A,B,125.789051177994,-68.57915268194331,1
Mexico,-7.312712815459209,-146.4957009199425,A,D,99.87357967271201,59.992434961250375,E,A,-114.83997042062843,-43.148275055642955,1
Other,148.63977144510415,113.10597320189669,C,A,52.8971403185253,13.16879545261282,C,B,-49.686246697264764,141.96127860650043,1
India,89.10449580452328,64.63738337668077,D,C,65.63789339387311,14.185991743973613,A,D,-180.5651467253408,-28.32437009669122,0
US,8.53385313593329,-100.83432877739202,D,A,-17.035716410250718,-20.548540693810562,A,C,109.5008030750451,-194.06324886645896,0
Other,-92.66181826287348,-73.9139985924856,B,B,-130.15491493755295,-22.20303827682459,D,C,-55.87374185153441,-10.504471171980596,1
Brazil,106.81747241989954,148.68820909702302,A,B,-162.00335897757063,-12.276361453755861,C,A,-29.701092077885356,-74.42115435273891,0
UK,-106.54390901472432,-149.97502856609154,D,E,-70.82213874288048,-40.389144474767086,E,E,10.541106480889017,-86.49648878653092,1
India,-52.322716554432326,-6.4468037453640505,D,C,163.31861790725037,96.82837319734061,B,B,-102.9106716450254,-3.241248156238224,1
US,-103.11249094133026,-48.6007686326293,B,D,34.17266499743176,3.10291190265312,C,C,130.90139533629664,112.44489157075068,1
Other,91.00913902785172,151.99906713515904,D,A,150.4171774276794,-122.52342129563625,A,A,-99.34845063029991,101.71730345527044,1
India,-195.5751937981236,115.6777894355693,C,C,2.5090099070275538,-1.3532348973820048,B,E,26.83798490483344,-79.84779469824021,1
Other,-20.466563655161266,-20.64734348473216,E,E,133.54235713119346,144.31700502266364,A,C,-4.837956519785296,-26.028991961872876,0
China,75.5825668055065,0.6571682853337127,C,B,-139.67317769496304,99.783443982511,A,B,-98.11884764319778,-67.31453272448383,1
Mexico,59.96360686514376,-57.471021133863275,A,A,-51.62679623226668,34.752767195996405,B,C,192.72955553875244,-7.06000928585301,1
UK,-118.01776919401065,-81.87160541011285,C,E,-111.97042152322159,28.996263433021408,B,E,-37.708360841516985,30.101575946033492,0
Other,-48.20994265893741,-73.97412492263844,D,D,152.9340491000026,-131.57572194775975,B,E,100.77366865911014,-62.28742582953623,1
US,150.03462337385528,8.057355427194974,C,B,121.50403200058352,26.973969919993664,E,A,-27.88437713099986,-152.44452263936893,0
Mexico,-6.9845323996540465,46.72801468451793,D,B,-19.833038085603068,17.355379923863048,D,C,-31.035323823652476,-21.13246705551676,1
UK,-32.88286217421658,43.51161592311253,E,C,-186.5702877604176,222.15466203836613,A,D,138.9008282474725,-151.35587043708549,0
US,-230.15603480919427,-21.087851073147053,A,E,83.00773786860958,69.27755897364804,E,D,25.537146507746673,42.432521805062095,1
Other,-48.72578399428665,-144.26156654625785,D,B,132.61207696742593,-52.90188349265924,A,E,-40.82123731489553,-22.277830631392867,1
China,-111.86366377590062,-53.05905548883324,A,B,79.32905882786338,33.2438685777528,A,E,120.48016678449436,95.95976795186156,0
China,-119.83625415870843,83.15343781462336,E,E,51.72478999052269,74.40381864847758,D,C,-18.72541409659298,99.64214610716392,1
Germany,-7.039580002852574,-121.06524566550274,E,C,-33.60040046772701,-47.022406070272545,A,D,-6.4284188943143405,-94.60765831437664,0
Other,-31.396528193954452,-59.36164869302621,B,C,-100.32650244001431,-64.6655784465386,C,C,-118.18955862692866,-101.63390652356719,1
China,60.75243963734906,115.97070197326708,E,C,130.9988292535599,-17.770228362861822,D,D,21.211472973756734,-69.70233433515112,0
Brazil,-22.668374982860573,-82.75317192747434,D,C,25.218534390107884,2.2565236778773192,A,D,98.35156980602038,165.85840608657705,1
Mexico,133.41070296511407,-114.9900050984728,D,B,181.75872055116358,12.649954199890672,E,D,39.61517341211768,33.836474856423585,1
Germany,23.443351234144842,144.05816532552413,B,B,-68.06339619550035,-39.298951982470896,B,A,53.43482384923741,9.611904481925158,0
UK,-140.77662791637468,-3.780779929293686,D,E,-42.8387900616154,-45.96417210128898,D,A,-15.046572275968838,50.462723381494,1
Other,-226.8286148259321,52.63230667876505,E,E,148.3802149753227,-42.21021695866655,A,C,0.5250691876312863,3.163620484634859,1
Other,106.45312535497575,-66.72268921164395,A,A,-40.68762893472188,17.347008928785648,A,B,-125.21641569593751,-106.79969564381742,0
UK,47.38863777987327,99.52882840277415,E,D,-37.933811361937,-184.36764930388813,A,D,95.18108067745818,-10.900597837784218,1
US,92.10969616198928,47.34466218015589,E,D,53.400211693309586,24.610382223242244,E,E,8.414727552455139,-20.566170237750487,0
Brazil,-232.32076769235724,115.36773120696017,A,E,1.181974551465066,-88.9031413611434,C,D,75.85043269727423,-60.28559244404389,1
Mexico,15.91621296740623,111.38902343497456,D,C,-104.94432518555759,-42.91983211204775,A,D,63.62796716487552,-40.20429447278131,1
Germany,-7.143955049471488,-61.38955612463358,B,C,-34.98450893919906,-52.19652358504205,E,B,-9.55633633678169,-16.482714852513354,1
Germany,-57.03959540384791,-22.645877532961784,A,C,-121.78529097170522,219.68608497715837,B,C,44.79220187922892,-45.5476852698622,0
Germany,-135.80068164816538,-73.48502313542356,E,B,-92.19567695248747,178.25767347606998,A,C,14.613145929282476,116.40214210928401,1
Other,-117.05577565372019,-117.00358947663294,E,E,-23.68695347939666,-21.89984628629503,C,B,67.45650149204249,-88.28737532508417,0
China,45.03462041238148,15.008111647081382,A,C,114.97556511500981,57.79894156693817,D,E,-79.19529053613411,-83.57636147506528,1
Mexico,-30.84387411894238,-6.302496263382018,B,D,-76.40415017183525,88.31250828676855,A,A,-69.76309450692315,-51.93466807231618,1
Brazil,40.963180414123926,112.13838940594502,D,E,-14.684345101751505,240.86220579186306,C,C,-154.39334418150997,27.02176290530011,0
Other,-118.13001996704851,7.179586272603099,D,D,67.35169175302093,-118.1176998220775,C,E,-84.8840098974324,147.46747654749802,0
US,-64.76753817202552,-149.81125754227813,D,D,137.58007367946595,91.08846069858639,D,A,70.69159007752701,-20.83643010815703,1
India,-34.66675572822779,142.7343715464194,D,E,-79.90318265287742,118.91349600961168,D,A,-62.0065149154703,-21.342168482385368,1
Brazil,-89.09171485823974,-13.522600989254668,C,B,-212.421152319625,-110.69566664315272,A,C,180.17768846729604,-37.22139284278587,0
India,93.5387607883722,109.06604774230297,E,E,-23.953885279646318,-133.4227936600493,D,E,-90.4458180875266,59.58057846484962,0
UK,22.717374956292495,-53.29133227016203,A,C,-176.10829825532937,-54.779519771382276,A,D,-20.945572286605337,30.21343396018531,1
Other,-23.389811989573293,84.1579548748886,A,A,-86.26308028323915,28.21449314662085,B,B,97.19476241675694,1.946525967020343,0
Germany,56.99623503582987,-48.663070341057264,C,A,187.67936005547045,-63.37611980753216,E,E,-53.85269789531607,150.26830039375247,0
US,-39.688536787441265,-82.22644717509908,D,C,68.62568353200292,-33.6077444745974,C,C,116.33118935894838,67.64211809710613,1
Mexico,-53.06471430348429,26.98404968731698,D,A,17.8658417533728,232.39576717445115,D,A,-37.903927599554585,122.59340777218392,0
UK,85.87790402372093,-176.47310396820896,D,E,125.95833162468341,57.93856238587563,D,E,93.29115860705762,-153.59084406981452,1
Mexico,-28.229152579308288,124.10955757302042,A,A,105.51929327088325,-106.48754256830605,D,D,14.605895086795147,-164.53308498438403,1
UK,56.880207779049464,193.7121783065164,B,D,246.47845048698179,-64.26218353783393,B,A,-105.28781605096064,-31.19802675963986,0
Brazil,-135.132849156648,83.9160598210367,A,B,-215.1484516039619,-139.68353605354355,B,B,37.352603618290296,23.364230922316416,1
Germany,-33.805554896196476,-123.19694052361795,A,D,-23.560139445986845,83.07009519797207,B,A,-15.804526296845747,-64.70940310173113,0
India,-177.3530486466594,-101.16910423996033,B,A,-18.87517058996209,-80.01859176857869,B,D,104.44796138612872,-141.15597645353776,1
Other,44.14810926612602,-176.93436992140016,A,E,-71.04016497868537,-47.57410076394771,B,C,-195.05996749601064,31.870705690613338,0
Brazil,-5.54556609856938,-34.17504591431194,D,B,112.58848894088062,74.55858454499874,D,A,-200.50667768402565,93.64851309225634,0
China,-60.41849005017642,-111.58457701183815,D,E,125.07619137268064,8.087531065887624,E,C,134.83689911520844,-161.50175596534,1
US,142.61054587313396,-34.43789545602772,C,D,167.8996966176457,-37.7263589956419,E,B,33.73401712654436,64.97046500263924,1
Other,164.53999528451178,159.5812263808575,B,E,89.3860771699724,122.63505355690766,B,D,-25.465027747773078,-20.68976509639068,0
Germany,-128.8219258727048,-104.13774379552719,E,C,-80.97899890458244,37.15516214037922,C,D,-122.91368041681466,229.22095985222856,1
China,31.276506979669964,-1.044381604976558,A,E,-122.67116667605553,-19.202897844577635,C,A,-15.059321630183248,73.51830834289522,1
China,267.3169415842497,24.35387417563131,B,C,-160.19057817388415,-29.12013413398016,C,B,93.30839199041529,-35.956542297495005,1
US,114.11008484047223,-104.10811113317284,D,A,182.8894104882408,58.90173485565884,C,B,99.71060293520185,-124.26532166702953,1
India,46.65994791506262,140.9131872987931,C,E,-131.16006216535504,139.28320997750959,D,B,163.79320319523535,-138.22630645698467,0
UK,35.113894291263,-40.64402088447931,D,C,9.864119035254827,-118.46519299736924,C,D,-123.00543325116713,-0.12306858842918592,1
US,5.950867775703931,24.19320844689101,A,D,12.043332068515369,8.772571429860246,A,E,16.574891820776287,-53.246151061418075,1
Other,-29.05451850061378,-255.34504397636118,C,C,-34.18283207591593,30.441561921718364,A,D,-124.65054203909796,50.013551825092804,1
Mexico,221.17692852426362,128.7091104687985,B,C,145.10754405721602,-26.833763850004168,B,B,-83.96549189399255,-50.909749490917896,0
China,-22.031365947799166,26.027644849641334,D,E,28.137464628533078,7.318092345961329,A,A,-200.86682724111876,19.31675319089015,0
UK,-64.58269952678948,97.41646104016264,C,B,150.0392708873262,-57.79943556552719,E,B,29.482577738972303,-6.392753384403169,1
Germany,14.134024055443394,-99.29355543748028,C,B,-64.7879871975981,-0.26490678300300136,A,D,-113.05918724469382,-23.417711852213362,1
Other,-166.24236918499358,39.28494070529814,A,B,-17.906829760918235,-81.10979629274622,A,E,-339.43581543321943,36.97605034291887,0
India,142.46080878414546,88.1719884921433,E,B,41.02453267320308,-31.293755823103066,B,B,-69.0087438743338,149.38459828814734,1
Brazil,35.64771064782667,-113.97681244436384,A,A,-177.03902848306006,-141.2263011227544,A,D,121.792720148421,0.07332504049317101,0
US,-113.55557432075685,-31.72658633339987,E,B,111.92547116669158,-98.45057132070409,D,A,-36.408413206070314,11.772663256032548,1
India,-37.68176124831615,45.17209164262314,B,C,5.948122425186638,54.553668264647094,E,C,19.63112580614116,49.413642358569184,1
Germany,43.96987478241303,-85.45689633747352,E,D,-22.03430252012116,-0.8743395958671433,E,D,131.18310254524442,-19.772433154252553,0
India,-70.2352174052347,16.239617086321935,B,C,-43.76724787072721,-155.7093046570486,B,A,-4.899086526487902,-76.79824021386435,0
Germany,-139.02391853760048,89.25814716901736,E,D,-123.37022613429664,86.76445702556555,E,A,62.16906063037154,-7.836739669292596,1
Germany,2.3004027987591575,-121.79635807828002,E,B,140.49409566418137,160.16651516630733,B,B,0.24409330850754168,127.27614848487367,1
Germany,-32.50430229800802,-121.73071334434513,D,A,-28.02392847175253,185.23844466176092,E,D,-115.60059089192447,-140.35482070521138,1
US,46.657292141233256,127.18384646374584,B,B,36.44068068968721,-308.90382022809706,B,A,-46.59409052844831,-109.38182218663484,1
China,-157.30188550461997,-131.5931435297523,D,C,69.3938109936311,-57.445478841488764,C,E,-218.40165600300097,150.84871469759702,1
UK,66.46634730795084,-51.129141868685736,A,D,-71.9317048297786,-5.224615983823986,E,D,105.6101949338109,111.53149515929744,0
India,33.431383461265256,-12.245533763340084,D,C,89.49847191267831,63.909053545286746,E,B,-52.44314812881687,-78.3193103241617,0
Germany,203.06069758911627,54.29542729790526,D,B,9.633872250862046,76.30131907240222,D,B,-34.598105778316764,-2.6799340511689884,1
India,-67.57537767631072,81.5896138046163,D,A,18.47842046432642,-99.69734928716638,D,C,75.95126717418958,12.98746072993703,1
India,8.324988858715884,-17.31322018883875,A,E,47.75569303978814,129.6254072759626,B,B,61.03246571923806,12.770066583334394,0
Brazil,-151.19081413110365,-179.03569054864838,E,C,63.401492884054,87.07915703426039,B,B,-44.25670385699589,-83.39153105745855,0
China,-37.56968950333754,186.54301165777193,D,C,-251.404376937995,2.194529673150957,A,A,-13.014755642088833,-44.0110019998929,1
Mexico,148.74180075581305,106.88563361342547,C,A,209.86743902987243,-27.825642283003475,B,B,58.374408241148345,143.34789500180827,1
Other,-208.4031217395077,-6.035253936489685,A,C,-70.75375121604021,54.20292857957403,C,D,-82.2171080745744,-40.947534930616115,0
UK,-126.53220809521339,-42.86472572204599,A,B,-114.38093158243908,-137.47394892861095,B,C,-112.38034202215961,-26.825877941082947,1
Mexico,-221.99673394189406,-115.32145018978801,E,E,109.29547603750838,-50.978485025861,C,E,49.878401333313974,97.26012284455898,1
India,-8.148974617046148,-22.724505746682656,D,C,-105.89976731004265,-124.37267722750525,E,E,-131.4521123198809,64.44152915163345,0
Mexico,64.16570678745936,75.78139009331576,E,D,47.08017691012357,-102.78257318257332,E,E,-219.71337202063327,-48.169669015576936,1
US,20.020170718891933,63.2590058264478,C,D,-99.78721373707587,1.1769479874456117,B,E,-240.56874182935638,-103.58959430536387,1
Germany,34.956874754964126,63.021126863972384,D,D,183.47803958502217,-5.8099934570096945,C,D,-45.29195021115984,-63.12527442349881,0
Brazil,108.99291736595795,2.0698485726400477,B,E,-48.129264987861795,-4.481604671648806,A,B,55.53670423888849,110.77270634149745,1
Other,-100.13151596398772,3.335649371476314,B,C,10.828351895225703,-2.4869801596776906,B,A,212.6670904200025,56.283262165834245,0
Other,-94.42831452445739,65.59834146199063,B,B,48.49505444191081,-68.52202828122753,C,E,16.394487293852464,24.912939712034284,0
India,23.604292375613266,8.48748628733155,B,E,29.260190270542985,139.74942851960304,C,B,103.73507049430759,77.10309783058393,0
Brazil,-129.86134749633402,11.446535220305694,E,A,-108.64580833359409,156.68058899460792,E,B,12.967287375329201,-145.8329124471247,0
Brazil,108.80338795426145,31.989750578499844,C,E,-44.49920580905318,-203.83853176386336,B,A,-54.816852648637024,-27.174964735236003,0
India,170.5883279910469,-117.90097576564868,C,A,-198.462705420825,-87.4427352066847,B,B,-0.8640207363101053,-5.380350317855866,0
