civil_status,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,target
Married,118.778617892007,53.09362652460637,D,-174.85084105926518,89.98898218713272,C,E,D,0
Married,-19.44908100664681,63.90944073548367,D,-113.46267141078916,-60.22354611588609,E,D,C,1
Married,90.94231449766323,-45.368092820250666,E,-11.726518607996738,134.45356232371407,A,A,E,1
Divorced,-172.5164684901764,-101.57106323198641,D,-54.68683653622488,-14.140976048465376,E,B,E,0
Widowed,-34.01572142566151,82.01536000960857,D,-130.8340242442971,-41.827297291388724,A,C,A,1
Married,50.2186119210518,-248.80368042510753,B,-96.20039260988631,-185.05413408317298,D,E,A,0
Widowed,75.40038939874056,10.351084028964761,C,128.655475945455,2.3223522034845114,C,A,B,0
Divorced,13.643387770230387,-166.5234367593222,A,-69.4694648423607,103.7165201305321,B,A,D,0
Divorced,109.15202539779747,-248.27892091647348,B,-88.68153648220364,142.01616891385126,B,E,A,0
Married,78.43931625486593,29.621529597563732,A,-58.22692339347859,98.02463903895121,E,C,A,0
Divorced,-24.243663660346876,125.99891755267339,A,126.53147393429545,-189.08257709315836,E,E,C,1
Widowed,-134.241432357055,-11.848001076751215,C,45.35496531568691,-15.958299389139743,A,B,E,0
Widowed,-75.10757928074878,-91.05517970101482,C,99.98509976616532,-181.8568941702502,A,D,A,1
Single,-158.34453129874657,61.97867218585187,A,-146.27885359764798,7.78931786423323,B,C,B,0
Married,60.44708093395298,25.91404841243686,E,56.90733716817293,65.58867055344334,B,E,A,0
Widowed,-152.85024061253307,91.70672306270258,A,68.91634315985111,-129.3173648731707,C,B,D,0
Divorced,8.253016754370648,15.11942556955465,E,183.65527514964666,24.136084690299885,D,B,C,1
Married,153.76601011992034,116.21088681515639,D,33.5330438603447,111.88309439709097,B,B,A,0
Widowed,-131.83538817719275,70.32649970479876,D,-18.432050458137223,-18.372148946450807,D,B,B,1
Single,-73.47733590139312,56.65921813500928,A,53.84288183531283,-41.37099997664917,E,C,B,1
Single,-39.89023335775643,348.4609715081671,D,37.19908641355016,66.44260548944688,E,C,C,0
Widowed,102.65684268753526,-8.275071286110048,D,5.147605449702006,-10.290981640339925,B,B,E,1
Single,-92.93978317653682,9.214324290580855,D,-5.304787071003307,7.019430537075727,B,A,A,1
Divorced,-104.4711405111111,64.07585196492299,A,-210.84849246922218,-114.03643952646658,B,E,D,1
Married,119.05399667982203,-79.31057459345072,D,-17.52374125112737,37.55840203374428,B,B,B,0
Widowed,-52.09813004734587,-172.01648510420807,D,75.33645099038837,-125.00635484363525,C,E,A,0
Single,-130.47988372859854,170.04685041471487,A,-41.456490870165915,-123.16316549388074,E,A,A,0
Widowed,14.660912068593165,-25.234851900453602,D,27.116395542949906,182.8950446938435,D,B,C,0
Divorced,-267.29185872465246,-104.09213914897622,B,-55.23154520143132,-213.37827381825463,C,A,A,1
Widowed,19.112166641123864,-141.7524309291395,D,-128.59014797740932,-105.64921272261935,A,E,D,1
Single,74.7103730219181,123.03639190821083,B,52.48568157007547,115.58375962727708,E,C,D,0
Widowed,74.738301915898,95.3237103788469,A,89.80936203809958,-95.99433434597266,A,C,A,0
Widowed,24.045388360268433,-55.70796602751098,B,-125.74866157071902,-149.38663061596841,C,A,A,0
Single,201.85742735634417,-27.091029388618914,D,159.9767518383392,25.882252664638468,E,D,C,1
Married,-34.79771806009882,-215.25042120365194,B,-45.46701770198527,54.19278068327008,D,E,E,0
Divorced,-110.09530741576465,52.535323581683066,A,-250.86003687873148,-41.99807315024961,A,C,B,1
Married,0.4339571660482373,114.72320907166605,A,43.4902641890105,64.83676320716815,C,C,E,1
Divorced,67.94439415387941,-196.58136736016516,E,-127.95401537108265,-88.40330836450245,E,B,E,1
Single,89.71228518285993,-9.575926663953293,D,101.7277000533042,27.74455509531137,B,B,A,1
Single,-165.8622279005832,-11.632621030218775,E,-7.176569863307374,-35.37046706625,C,A,B,0
Widowed,172.9585390043608,-13.938752687283174,A,-30.957243709406335,148.17863608663612,B,B,E,1
Widowed,-0.984562754551112,-3.8870392603232684,C,123.75169644806859,-42.55542490520704,C,B,A,0
Married,29.16851824771448,65.52461491099675,A,253.32203645686485,79.09268535501549,B,B,D,1
Divorced,-85.87911364094745,-55.96984935977319,B,82.77514290794572,30.856984847773145,D,A,D,0
Married,-59.507915208115335,-210.446278618745,D,-27.963827566402255,269.1207249617065,A,C,A,0
Divorced,-66.15430680003178,146.56465818552348,C,88.91133579931119,-132.9489961571466,B,C,C,1
Divorced,-37.000475909340636,-66.31110000344705,A,244.88330908751257,-52.37429323273174,A,C,D,0
Divorced,94.93945379477393,-5.9639034370954835,A,16.66293899641461,-122.34673812488501,E,D,B,1
Divorced,-28.32526979052216,-29.05851617239559,C,179.84365955818944,42.59037303793669,A,C,B,1
Divorced,179.21155805015775,-81.98320055061627,B,-63.068162896294076,108.58645075311819,B,E,A,1
Single,118.63005213529676,48.68460226780506,A,30.0398002829798,-97.40066240523156,C,B,B,0
Widowed,26.304181467736775,31.1096002937399,B,132.5655188443429,-57.23947152633,B,B,B,1
Single,-98.61993422527695,93.7503798978033,B,140.69916322762668,7.747396266381655,A,C,D,0
Divorced,147.22952522253766,164.45900806989368,B,13.181026223494694,310.19205494461426,A,A,A,0
Widowed,-96.8564783424813,120.86633010626744,A,52.47789618728543,32.89924338758642,C,D,E,0
Divorced,-13.457020966325825,-33.26173666511918,C,39.98011764092124,76.159311775782,A,C,E,0
Widowed,67.5115046264308,-41.20069763381951,A,86.55705635041342,188.97380287606455,A,A,B,1
Single,55.83781116878945,72.72289529231568,D,70.31037781959493,18.60178679546049,C,A,D,1
Single,135.13235431157608,-36.68557531392376,D,-68.77903216623731,27.46995993773235,A,A,A,1
Widowed,30.273829807896725,-47.591456826540856,E,7.274963793329194,87.42066075792106,E,D,A,0
Single,-61.20840564899488,-152.9226660317239,A,-31.43481371490695,68.63749526600532,D,D,A,0
Single,62.39758152151039,-120.10530184629215,E,-105.42908813609687,25.170745622046965,B,D,A,0
Widowed,268.3556389342857,-64.86971345688552,B,7.967481125086029,31.563695775454214,E,A,D,1
Single,182.95913502162838,235.57622613439156,B,61.52062207336386,-135.92522175568612,E,E,D,0
Married,-218.40898088380078,-135.76635222738557,A,85.00165862398654,-32.692785513335735,B,E,A,1
Married,6.366136363632811,6.066990187099914,C,-8.07686333360158,-15.595534616794527,C,C,D,0
Divorced,-10.72234282640054,41.027030686737845,E,18.94904670045958,-82.41391520189283,C,A,A,1
Divorced,-17.83284129507734,-5.922478275287067,A,-271.5455823915481,131.70579871699024,D,E,B,0
Married,-103.98845762895121,-80.11849140673202,A,27.791631869483208,-102.76056891796743,B,D,B,1
Single,17.61622228960384,31.177026186229345,E,71.08418078938578,-285.8412628510148,E,A,D,0
Divorced,-128.78442683995797,268.05461901194406,B,177.00545147714678,-24.785693850389272,D,C,C,1
Married,56.73809514109103,-50.4729011873828,A,150.4478207030453,191.07104345868177,B,D,C,1
Single,196.22983857173043,127.30550086582157,E,21.96586535863031,86.64570318079579,B,E,B,1
Married,-55.456131426957825,17.85165895444729,E,-132.93264740579022,40.82984444248075,E,A,D,0
Divorced,-70.61854470541729,123.31646859337879,B,-120.47430510623755,-19.62162333717418,E,A,D,1
Divorced,-6.400936891138732,-73.46699815444178,A,42.344569664111425,-10.940069000028574,E,C,E,0
Married,101.79071691549373,-193.45822746848833,C,-11.209567520201675,37.18520751024928,D,A,B,1
Divorced,57.85907301903912,-82.28636377221696,C,-139.96133661426347,45.78300149509265,E,D,C,1
Widowed,-3.057232552905972,-86.75426337088284,A,-151.70824191550892,6.4906454795999045,C,A,E,0
Married,168.37754283908868,48.13405330858087,B,151.60371274451546,-104.09629947897923,A,E,A,0
Single,-19.152442245599456,117.88022554434716,A,-91.33819094621595,-207.60438979946136,E,A,D,1
Widowed,-22.95662675907235,-62.42473147062195,A,-12.260251049123186,109.87407689201693,A,B,B,0
Single,-6.697198142861166,71.31139490913712,B,49.130957656390265,64.69133985648114,E,A,D,1
Married,-19.286749199374867,8.38646460784298,B,-144.92339415252368,-83.25620890225773,B,C,D,0
Widowed,65.43800141474912,4.923626476312387,C,-47.78739245185821,-85.08807904143855,D,D,E,1
Married,-35.13091435214053,-4.526872821390228,D,73.14161247170945,-100.57423685495375,B,D,B,0
Single,-24.44816012261159,142.95823159270137,A,-11.876257061934385,-70.6782882222536,D,B,C,1
Widowed,-109.5757271147038,-22.63441291426411,E,-50.57071810141509,26.596070136705833,A,D,D,0
Divorced,-11.886502897567912,14.465322032661954,B,197.6814926203841,26.381691283944875,D,C,B,0
Married,89.19181902791789,7.6131665653832155,E,-40.1025605805701,58.67219604217521,B,C,E,1
Single,-3.1251156945500997,-92.7624328986867,C,118.81530950181896,33.92789478104244,B,B,B,1
Married,-150.7882374765619,4.942088348659852,A,-26.30492687691727,-108.64505040219095,B,B,B,0
Divorced,-4.541309997920153,-23.709688845620892,A,-88.72613198494828,87.56997252675475,A,A,A,1
Divorced,-11.825729531685122,34.17723508473071,C,-22.58216486209078,-115.95345199134204,C,C,A,0
Widowed,-152.0181969772503,-282.41379285770984,C,189.9806352073816,-66.560054071991,D,B,B,0
Single,41.444783307626786,27.660879517131715,D,114.01045755415309,-1.7473050714680194,E,D,E,1
Single,95.65119446658966,23.666196239316914,B,-70.39478178235841,-78.73653456612611,A,C,A,1
Widowed,-136.20264253043962,-136.6442059136442,A,-44.63755104249072,-18.877892595888472,D,B,E,1
Married,38.02503918894212,-103.30698490201702,E,-22.600878416323102,-40.53846583052667,D,D,A,0
Widowed,-56.02234250649624,-127.8120778924244,C,0.9049512646712455,-47.64610822740115,B,E,E,1
Widowed,-148.1599488779703,72.96089169481809,C,37.758327041529,102.05346226481818,E,C,D,0
Single,-6.0153305404102655,43.439979771926836,E,-113.28806543346428,-8.589069457157713,D,C,C,0
Married,149.15940279769703,-57.98374322167176,E,70.65305003355236,-171.0887059995821,A,C,B,1
Married,-99.1750584170019,-118.76353800886254,C,-28.143969574056392,102.88720917599647,A,B,A,1
Widowed,80.79820762648818,306.6156791638879,A,-47.8012969014318,-28.966668488162533,A,A,B,1
Married,-103.91046523371467,-6.927268960110081,B,74.28590841921454,-173.28689650792322,B,B,A,0
Married,-70.55016149938724,-10.215909717382072,D,62.58891307944653,-106.30347517759309,B,D,C,1
Widowed,-59.41105702286321,-37.745123577233464,D,-91.60420212470251,38.43648561531406,C,C,C,0
Single,35.44218216284262,80.94132057695768,A,-42.21274406434979,29.585484783512523,B,A,C,1
Married,38.8640074601934,-1.3068719228961174,C,122.05515472364101,-96.5019084272597,A,A,A,0
Single,-6.219220246710433,8.27003383778635,B,118.3952858578024,-10.862350104230432,A,A,B,1
Single,176.1359834125442,-127.94525813300051,D,-70.54430101593798,-26.061283195724112,B,C,E,1
Married,185.2923717710682,-151.82373445866938,B,-34.61327106964048,103.37940320059764,E,E,B,0
Divorced,37.22501553598082,-126.4784995623486,D,133.94403617316425,128.71835290813098,C,B,C,1
Married,10.23254116180834,-133.4249637516654,D,-149.2971820328297,56.895210505719184,A,C,A,1
Single,-98.3392605766297,158.74681377548913,D,42.31300848230282,-21.956824248964352,A,A,E,0
Widowed,-159.15562788417623,30.56183876306033,C,-201.90266527922086,-92.07542724733459,C,E,E,1
Divorced,-290.8594028511263,-51.36037337816307,B,62.34231680449059,29.9471671275853,A,A,D,0
Widowed,192.56738631919126,194.044705225923,B,-203.80231656546783,160.91588111526787,C,C,A,1
Widowed,-77.37236976983561,40.21771329795362,D,43.78068823620793,-258.27811073641544,A,C,B,0
Divorced,88.9579156495636,-105.52231303528397,A,156.6947845971793,-82.05926671931472,C,A,D,1
Married,20.214220744647406,-128.62112403162553,A,21.934881828001092,-68.30977797373014,D,D,E,1
Divorced,-51.362905957003576,56.962214892021315,A,7.997207907316256,100.62838398081581,B,E,A,0
Single,77.6611688034215,32.78036882832072,E,-56.205376242033054,53.372759801568684,C,A,D,1
Widowed,-77.780021317613,3.346961254787449,A,267.32321915994544,99.2212523098001,B,A,C,0
Married,-69.17745052814482,-40.70143828888683,C,-35.705758933756144,-41.82363267053569,A,E,A,1
Married,4.074765404178232,75.77111912764995,C,-115.86487837513954,41.86478611414744,D,A,C,0
Widowed,-76.43916031302234,36.960384405211286,E,-61.80868614866824,-143.52910536622053,D,C,A,0
Widowed,-131.3138604865471,82.74148347156533,D,-73.32423069902451,-4.5795413577160256,A,B,E,0
Divorced,-14.609997981439896,108.35653227305575,C,33.50659487291684,48.538569978458554,D,E,E,0
Single,100.68078928249994,-145.9860158302314,B,122.61857406272763,-52.90103748617019,E,A,D,1
Single,38.105048272743204,10.129756140393969,D,97.51552976121663,-177.43594040768028,E,E,A,1
Married,-104.20997265121994,7.735713829585664,D,77.58212514948707,-117.22443506488838,D,A,A,1
Widowed,-83.2886515347677,191.29507361045498,E,-40.969470069291134,8.678895392676425,B,D,E,0
Married,150.86777251632043,-11.385748922606238,C,-126.7295072051272,-145.345280496559,C,C,E,0
Widowed,-101.91757401287549,-9.676545860985911,D,-91.3558884816506,34.044753577199884,C,D,D,1
Married,-41.370329795542396,181.69384793899152,A,125.81099678356196,36.12367259420411,E,D,C,1
Widowed,-4.9332303873307355,178.71632886203693,D,112.27660474321056,-4.461085036825695,D,C,A,0
Married,-66.44561125639538,6.9758940326720404,D,-2.43772678971831,87.47649468458579,D,A,C,1
Single,102.831745599807,45.18025447884814,B,98.08479710533628,72.32421963959953,E,B,D,1
Married,-0.7564159266798716,94.04446225653336,E,-21.578609141932294,98.01569428536031,E,C,C,1
Single,27.415269082018746,-84.4364542643304,E,-127.53769638579193,89.89639505892352,B,A,C,1
Widowed,142.9396555424074,57.43889604718516,E,-16.111442269002918,-55.25364035765532,A,C,C,1
Married,74.29204798207405,-89.30892514612316,E,-23.786906609932583,-92.51715281025172,E,A,A,1
Divorced,-11.694921931786043,-116.18005701818844,B,-45.050361902811616,-48.12705116354348,A,A,E,0
Divorced,-116.32401659558913,195.61607839968352,E,-93.0536752482623,-20.019154308727565,D,E,D,1
Single,-54.691498288802464,125.10073050001476,A,-140.73631188307093,-179.53166409436528,D,A,A,1
Widowed,-38.679808426319944,113.73731545987225,B,-55.444234295449256,53.39548642956584,C,B,E,1
Divorced,-112.18633644381686,-226.11235800336314,C,95.38445459348073,-57.486410012573444,C,E,E,0
Married,75.42416168636889,-196.08982782899596,D,101.49550719606606,90.53018710462928,D,B,D,0
Married,15.159012710063779,54.429794779266885,C,-23.81150691263276,100.09618916214345,E,C,C,0
Single,83.8228153765716,-36.7081739510283,C,-67.92570872450999,209.57167805854957,D,B,B,1
Divorced,-70.4123208818145,-87.27694816639786,A,-13.25299131741593,-196.5799800415095,B,C,A,0
Married,-80.01733162663407,0.7739555502253502,D,71.74709511888956,-108.73102231688713,B,E,A,0
Widowed,78.78642030317451,14.28072989887738,D,65.24451717548314,-47.95599551399689,B,E,D,0
Married,49.89214573835654,-37.30523740458553,B,-147.78160967148344,98.34229588369327,D,C,D,0
Single,-18.10729750875802,-50.65248013015887,A,-31.31546386543133,92.40224946611809,A,C,D,0
Single,27.086673329467775,58.27157862979081,E,-111.5625028063439,-250.10086889242083,C,C,E,0
Single,-89.39175068830662,128.71869199826475,C,-18.21290182357731,-20.834920136003095,E,E,E,0
Single,205.15091536063173,49.07978642339718,D,-69.99616205853029,-135.87581895665812,E,C,A,0
Married,177.98470295077666,4.772146122899088,A,11.078024856290433,75.0819206589817,C,C,E,1
Married,76.14316048705571,-133.95063047150848,B,111.29997707140045,24.087661081532207,B,A,C,0
Widowed,36.735315350846484,-105.57283817831029,B,137.05024724675664,-5.703694743874644,E,C,C,0
Widowed,-52.3150164883561,-102.39345717062385,B,103.5128563466074,-79.10604569889384,D,E,C,0
Divorced,8.857880244127024,-44.161208766491214,E,134.82048189180057,35.619621596513234,C,C,C,1
Married,182.9892823428146,218.01044410378253,D,-32.50778445326629,-8.408296025239952,E,A,E,0
Divorced,-61.36522357474063,18.125583088630822,D,-59.936656672587716,145.22844014779562,C,D,E,0
Widowed,-165.8188257793419,-188.18506676571633,A,-99.79606304772821,-97.43401517868698,B,B,E,0
Widowed,-53.58497701037687,57.75881263374504,D,4.313327170948955,56.633533709599185,E,A,E,1
Divorced,-51.45229832808089,38.334510719550515,B,-179.84659909873633,-79.61010594867265,D,D,A,1
Single,-87.31726428942504,-83.1321845036631,D,4.346671056697534,31.427248484062165,A,D,B,1
Married,88.50138145560184,100.68134041912391,C,30.65203108260682,171.66728807375875,E,E,D,0
Single,-43.97264931908225,42.4176879399211,B,-168.597106281347,171.0900019509404,C,E,D,1
Single,-178.32604029989156,-152.22206940534295,D,108.58332356770235,143.32978110152044,B,E,D,0
Widowed,-238.22604294983606,-23.52036767284893,B,142.6186147396349,-89.41754199806856,C,D,E,1
Married,-96.17309606804186,102.47943055024957,D,135.24621136109704,-134.6574360252526,E,A,B,0
Widowed,-285.17455475223386,19.42787912974308,E,-73.6373317461152,-99.83429929135256,D,B,A,0
Divorced,72.67937778001587,129.54805603677508,A,156.963750496967,-43.54203515266444,B,B,E,0
Single,-49.41274528638744,91.17245933607366,D,188.32295165408638,0.592633616835829,A,D,B,1
Married,-127.05701844510031,32.2311929719603,D,16.473556672295558,115.96981679281197,A,E,C,1
Divorced,-221.73002252823068,163.01558735475103,B,38.88244381772401,143.2680921007921,C,E,B,0
Widowed,46.26237145217896,-0.21669196791252857,D,0.8013641340574844,135.34504878278847,E,E,C,0
Widowed,123.02292443583791,7.507268916581809,D,-197.68824736671453,87.89508063713421,B,A,A,1
Widowed,67.09622532286804,100.50330430148458,A,-78.39084246624665,31.171912689970288,D,E,B,1
Divorced,-181.59605234805676,-218.3691258808451,D,81.46855949435839,-35.187494709481996,A,E,E,0
Married,-137.34941221210357,-100.71483409295323,D,-63.18465960388192,49.938841913943946,B,B,A,0
Divorced,-181.8376394957378,2.0878778164236516,D,-117.10423675088879,167.62227223869664,A,A,A,1
Married,-46.85311283368762,-88.38237591535454,E,-142.4616849824214,108.913991670219,E,D,A,1
Single,68.08616485590639,77.08653477096775,E,-2.0550878729082527,-89.76833684412007,C,C,A,0
Widowed,-145.6119280716822,92.94387766021947,E,-155.77837192337734,-168.32301946841898,C,A,E,1
Single,-128.07815431615938,4.4884588110030395,E,-59.972028397230005,-52.89015347021231,D,C,C,0
Widowed,178.65234190774325,215.62618641529824,E,-56.194652590074554,34.51002539799133,A,B,B,1
Single,66.14508831446601,-137.7833855408608,D,-38.48814138192637,-185.922264538012,C,C,B,1
Divorced,-96.02304913442171,-22.022924404483074,E,-49.27959174070415,-217.64900355124692,E,D,E,0
Widowed,-7.087139050232788,-18.255509909901157,D,91.5590489601767,-262.18715054929504,B,B,D,1
Married,-4.544171298130087,-145.995162601521,D,-159.26854056691738,-26.717733471452078,C,E,E,0
Single,147.71606572530715,119.34241196471935,A,116.21978761406406,-59.681072617165086,A,D,A,0
Divorced,-157.60959272079074,1.73645936247833,E,-35.389581057416294,-32.8365206314296,A,C,E,0
Widowed,-99.87749815954922,139.6539731178364,A,-150.87105225603622,102.42120343217988,B,A,D,1
Married,-24.617871569875255,-119.0450790572027,C,-16.130931522980912,-83.82295553436646,A,C,D,1
Divorced,63.89858297844781,-116.75257794611989,B,-55.39363315166457,-78.85667868480635,A,E,B,0
Divorced,92.27197078587174,113.67160339075366,A,146.6788756234642,-242.75700685491248,B,B,A,1
Married,-14.531797197190564,-84.34630985541854,D,-55.09448898139575,103.33477822878159,B,D,A,0
Widowed,-43.98754869655422,-47.46249249320748,D,99.60082855734673,-116.50447267487883,B,A,E,1
Single,-28.34812196330886,-84.50926661023435,D,61.64236283331345,40.547328101685686,B,A,A,1
Married,-46.866280703786565,-70.10123761786764,E,-47.63345545664179,169.2365843636895,C,E,B,1
Widowed,3.1241934897928423,-148.11056851316752,C,-71.83010514697004,55.211315483987654,C,A,E,1
Married,-39.78058918455464,50.83331452583897,B,0.018787646539432663,4.9321559329526945,C,A,E,0
Single,98.77462993221515,69.2941406530568,C,-87.16826988495488,47.88453200916899,B,E,A,1
Widowed,44.636941666377176,-168.84972534724378,E,84.0525902416459,23.942940677396884,E,C,C,1
Widowed,15.724727630801416,-79.94749136570583,A,25.692643353573967,210.86872967303853,A,C,E,0
Married,151.28152030776386,135.68929943193226,A,36.26736879731461,6.996044852302143,C,A,A,1
Single,-208.1258874376303,103.58473069121699,B,8.222903957124096,113.10768117953813,E,C,C,1
Single,-151.5955654183041,-26.51167767199477,C,-87.63494877926064,-32.33471729868991,C,B,D,1
Widowed,-44.069903229946114,53.76757627203283,A,-151.28635818366064,-108.31896521372516,C,E,A,0
Single,-140.86800823850058,-102.10985376190645,C,-50.34969015934245,-59.54338230850006,E,A,C,0
Single,132.08686569204988,204.60826197659983,B,-113.23811423097796,-84.40599135226931,E,D,D,0
Widowed,196.8729266501827,94.10890480804456,C,103.3734980092047,-153.96592709258084,A,C,C,0
Divorced,120.39125410176965,-3.6867213587668806,C,-24.398553442983584,-15.842551233234413,C,B,D,1
Single,26.052716059413793,-45.1769514621288,C,83.53985749887491,192.49348598164417,E,D,E,0
Single,-139.3841037809222,-15.906855642557202,D,70.2953764125973,-136.48199229459647,B,E,C,0
Divorced,81.36018374113661,15.031721845421497,A,-107.32815045829076,-62.789587872686695,C,D,D,0
Divorced,19.715090469829278,29.64542355051316,B,16.068575321749304,-103.17234583979078,C,E,C,0
Divorced,-65.40164421917564,155.56058796282207,A,-16.158366898317805,30.86491416626665,B,D,C,1
Married,-41.25436060777131,92.9472236479828,E,-164.3913799386857,-218.93355230808126,C,A,A,1
Married,-19.16727065306606,100.31491330225384,B,130.74481481684717,-181.95987100486153,A,D,D,0
Married,-70.20308778213452,-19.859899062289585,C,142.71871054548185,57.73355762197349,A,D,E,1
Single,85.4060540010262,180.17191504901092,B,13.810439716263186,119.88187722735672,B,E,D,1
Divorced,166.27099948685625,187.43053122774978,B,173.73539059693687,128.80144315816005,A,E,E,0
Married,-48.34500799711499,28.413334804968244,A,-59.91894346321898,185.45954146487367,C,C,B,1
Widowed,-95.72953751359275,-24.84202108952196,E,121.27119666830268,90.42303314700118,C,B,D,0
Divorced,92.24785633992175,-69.41658926180052,D,-117.37552514045903,84.04046473749253,E,E,E,1
Widowed,-53.49048468035171,145.44784402838715,A,188.066603504057,-15.413683830668662,E,D,D,0
Single,-185.80676259313535,93.01458586670869,E,8.072970159865863,82.0580499442651,D,E,E,0
Divorced,43.33580748922318,-1.7916223186530835,B,24.806708785104885,-290.69181480293065,E,D,C,0
Divorced,-19.088154332065923,-20.960359142424277,E,-82.33655888462584,26.62672369817568,B,A,D,1
Widowed,-0.9436204749439698,93.03422139684949,D,2.3194148453595473,51.815546723223505,A,A,B,0
Divorced,-66.95968412630772,57.239999961842244,D,128.44778360031125,13.186390926865482,E,A,C,0
Widowed,-168.7822398266669,91.211011679047,B,-0.1824339334558697,33.01446287560226,D,D,E,1
Single,-276.6005910973414,82.2321350216906,C,103.09330748387711,-26.042559230879096,B,C,C,0
Divorced,88.39090987588982,-157.11412845723174,D,29.732441382941406,86.18968008993792,D,B,D,1
Single,-70.09773131268511,24.24927303130672,C,-46.01940209401999,66.53562956678125,A,C,A,1
Single,137.2918647689624,158.92565837454725,B,54.4213456304072,31.339263804311134,E,E,D,1
Widowed,-57.320372406310774,-105.6632815640458,B,5.847203656348414,56.44396057932042,D,C,E,0
Widowed,-75.39666028704413,-217.81153342993403,D,-133.23829606229023,-8.036636952768365,E,E,B,0
Single,79.05047480763862,136.25125706835803,C,-170.9966531426712,-51.44712795020532,D,E,A,1
Married,181.60854934981836,-111.99516026526213,B,-124.46742176522554,14.377625462972132,A,D,B,1
Married,-38.71135735056664,-64.59497709188035,D,85.6434269935033,-94.72455010663897,E,E,C,0
Married,39.19551290372841,-15.718271833825145,D,41.52788098393204,45.264971633656245,A,A,D,1
Divorced,252.7151077087895,-76.50601297655612,C,-205.35522606101955,-5.308148111063876,C,A,D,0
Married,-16.919492477525296,-50.1061526095696,E,9.67105667051465,-55.37050194174158,E,E,B,0
Widowed,208.20868235033382,-112.89542167117834,A,73.72490685858897,-39.670476726092524,B,B,D,1
Widowed,-53.71825578985578,-134.68951912777,D,-17.161122133402902,-75.99468858617354,E,E,C,0
Divorced,53.47241566928814,-82.97657111247396,A,-284.8986161127554,88.50184080290056,A,D,D,1
Single,-24.057666148386215,-55.12890323788338,C,35.15944867458814,-31.1356758869595,B,E,B,0
Divorced,71.59720765469596,-95.93236534921044,C,-54.58155227754538,3.032431362069996,D,A,C,1
Widowed,-60.88480358355852,-52.7641961000868,A,-20.614067924625658,-67.15578455199055,D,C,C,0
Widowed,-93.73368457348822,14.983278832339868,A,-179.36284540491843,24.286175419404277,D,C,B,1
Married,36.26061751156451,-56.372096924920164,C,186.45105232748455,26.57813001222794,D,B,B,1
Widowed,7.354786876922336,125.56907434673761,E,44.902223169850195,-43.7620697573678,B,C,B,1
Married,84.88559754789439,73.52483853532729,B,138.64527101503242,-51.85593125215505,C,A,C,1
Married,9.242300212242307,178.18970906717624,D,-69.18518725396314,-49.612110335222596,C,D,A,1
Single,-12.196022562335806,67.17346288985591,A,31.11857555706326,-97.27281960768211,B,C,C,0
Single,44.161936950194885,19.971100167183415,E,156.3065087165326,98.75083821934024,D,C,C,1
Widowed,-114.38175163094964,65.11772214232812,A,-42.34792815539149,35.369314406032935,A,D,C,1
Single,-175.04633171946446,-9.827538632398541,A,-15.604202412666767,119.780080651654,C,B,E,1
Divorced,47.51992431560315,53.79818301659459,C,-71.44382396842656,64.48436842039277,B,E,C,0
Divorced,126.87035221068273,4.327174908688397,B,-168.0823978021219,-7.247230547041414,E,E,E,0
Single,-54.660463546772995,-55.445766842961866,E,-110.12542798671177,25.582481220913607,C,A,A,1
Divorced,27.584300809339563,0.4060779899742538,B,-72.75381598141263,-97.02404579882953,D,C,A,1
Divorced,163.57971582970166,107.04604794569772,B,19.313073408548988,73.63290101456151,B,B,E,0
Single,20.27486286579786,-128.17918659209053,C,-162.3287513352133,-145.98222155160298,C,C,C,0
Widowed,71.58291822380309,-83.451118072584,E,-35.72456206349749,169.9967789638265,E,B,A,1
Widowed,-34.693053887512654,18.984847134023767,C,5.265151171882968,92.0988480196423,A,B,C,1
Divorced,-152.41425920454793,116.39164122082046,A,144.42561488013504,-187.49635518610765,E,C,A,0
Widowed,33.69864602279682,-28.151370193580505,E,-64.02126540970315,-171.43084180492792,D,A,E,0
Divorced,18.71560850658555,262.70020975165403,C,49.97818173622996,151.5907505776666,A,D,B,0
Widowed,-96.19560353751588,68.81847187173695,C,-139.5199800128765,50.52571450841599,A,E,D,0
Divorced,-150.4532656214637,-10.061046092284242,B,-146.02654710512584,21.998411995908118,C,B,B,1
Divorced,-10.787900260295618,-119.90902777741272,E,64.1999772755837,-59.92262910110115,D,C,A,1
Married,-132.67746944633348,139.46175533145487,D,88.68220048501148,-53.31208305458145,E,C,A,0
Married,-167.59882821464285,121.99880575244542,D,-139.9390110213043,174.78324375333153,A,B,D,0
Divorced,73.29353424830029,-161.92103254535007,C,-138.3572524035916,-54.45646422842665,A,A,C,1
Widowed,-82.31356517436062,62.4773008890409,E,47.59777487527385,-15.787310077456162,B,B,A,1
Married,68.15913735383951,12.492324047437837,D,10.994368443886717,277.5221746549595,D,A,C,0
Divorced,-57.953634555724896,-0.7607825834110156,C,0.21467441810435156,27.299637853788195,D,D,D,0
Single,75.74134056114735,136.4618664255441,B,98.92219743757377,71.33523419280414,B,C,A,0
Divorced,83.6444432449107,50.140393186334855,E,83.43721446379365,15.105022713542704,D,B,A,0
Single,48.86569367906613,71.01742191741364,E,79.4381098987597,-71.45143130752814,B,A,B,0
Married,-4.718879717083993,-15.826457171814031,A,61.79873785316655,48.32742484389564,C,D,B,1
