nationality,age,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,target
Brazil,64,155.03182468244685,-171.0291136430901,D,-59.547242690013846,22.984112056879844,B,D,1
UK,73,-162.26661162584978,-8.460658519708012,E,-8.380390961752449,-19.510284703955506,B,C,0
Other,78,101.83125384591129,60.72528525384622,D,30.076193692946536,46.15792190915797,A,E,0
Germany,71,6.015222837767534,-85.09431100183757,D,-9.521669706469478,-96.70090382412761,B,E,0
China,65,83.20307206911114,-165.08212733602795,B,-35.74283159342525,14.989528336042213,A,E,0
Brazil,26,-5.285275042988906,-13.489640524325694,E,195.2570432728021,34.80830022859361,C,C,0
Mexico,53,-14.04789803669594,-8.389020975713885,C,-10.483210083687943,34.93894344662689,C,B,0
Mexico,38,-68.95139531663828,-126.48599028212337,E,14.6137532076162,98.11335813249833,D,C,1
Other,25,122.86591408270615,-16.633822015634536,C,126.83819032005157,91.42664915273771,A,E,1
UK,19,-83.01844530222378,-57.82837159038839,E,-92.21342413361512,-39.515607389536015,A,A,1
US,58,24.840379357543522,8.525554453362073,B,30.62045289928991,-134.12384079534988,D,E,1
Mexico,58,3.1459868693774635,1.8601311477365934,B,-24.372813547527482,-74.85019118104165,E,B,1
Mexico,20,25.824525713079954,-25.733776254381162,C,-161.2970620240518,-33.000953432549416,E,D,1
Mexico,74,-78.20729880164292,-37.26223807864895,E,-100.93304474017725,-50.29714127740215,E,E,1
Mexico,71,-137.1953555045016,95.05007196766817,A,148.48230665601614,243.97209668171206,C,D,1
UK,67,183.6599805629243,111.57300676760408,E,-82.00282894216178,-24.720259420350366,D,C,0
Mexico,42,87.54240536263237,-12.647799081764083,A,-64.96586285951041,64.26029585836379,D,C,1
Mexico,19,-120.3604326025557,-54.695384745768926,D,-3.433127350745805,261.186133037371,D,A,1
Brazil,26,229.58594174516037,5.025029620025126,A,-246.73172680727225,-9.63995888641325,C,C,0
Mexico,46,91.03029247660962,-151.60470532388064,B,43.40724801856473,120.61376974644082,A,A,1
UK,55,180.63735954317252,11.768044089557746,C,-203.12167678150774,46.870871120774446,D,D,0
Brazil,33,-45.036768209520055,-126.20381116962788,D,-116.12609946139814,-163.5951431250712,D,A,1
US,47,133.20570622048834,147.19046442076794,D,-143.82219095997033,-82.08218103775775,B,D,1
Brazil,32,-88.57479865995289,-91.2574083261257,C,-149.08277193918138,-12.361224239504102,C,C,0
Brazil,22,58.471017385664624,-130.5591798641127,B,67.48816012214985,211.8612571462021,D,B,0
Mexico,57,-42.286635560288836,100.26677224360276,A,10.20522161406177,-11.95474220515058,C,E,1
Germany,66,-125.63430693901101,2.6296504947665675,D,-60.14567244693168,0.9618831165518551,B,B,1
India,31,90.50920047035873,-147.75200375520038,D,44.77632446397132,-18.68270256774643,E,D,0
US,45,-116.85944647650035,85.55683516971207,D,-63.32960560203505,-37.39831503545856,B,E,1
India,48,80.24033905877481,-33.80766622833334,C,12.144077678071698,12.475386873241023,D,A,1
Other,54,-67.64132346386948,7.265683423196899,E,-68.3806460699367,178.35402121855563,A,A,1
Other,28,76.11106145787163,-29.141080091114663,B,102.55178672563552,43.65562494436419,B,A,0
Brazil,33,-101.24820903553329,25.911825154761253,E,-90.09962276167876,-27.966941347317974,B,C,1
Other,28,-9.170123626359203,-17.966031554270256,D,14.254942124346465,50.897445782331744,B,C,1
UK,75,18.316340553551978,81.55140488250383,B,128.7553015394182,56.52492120755942,E,A,0
India,57,-17.92336424780629,6.517552318045581,D,135.29418168753932,-1.7239132148807554,A,E,1
Brazil,66,130.18330770031164,-18.68719236448403,E,22.477540976192813,-23.632482387475513,C,A,0
Brazil,50,-40.357009127054276,64.94273865403571,B,14.516107399567826,106.30212981140316,A,C,1
UK,69,125.06961570614294,-85.94916526215815,D,-29.30643417274725,-33.56542701327097,C,D,1
Germany,42,-97.51976392327984,26.68519347834196,D,52.12437587346715,-133.7863291158856,E,D,1
Other,27,-72.04375499975572,-137.4033354616316,A,-42.91857197502625,-84.66666874735645,B,B,1
Other,18,-40.817443326265284,81.96382471311354,C,32.99960072721194,-39.152870521671105,B,E,0
Germany,29,62.898710658501265,61.27120856653977,D,40.69287250595284,-61.22460064319011,C,A,0
India,58,195.5515118480505,116.17400020627198,B,123.14299123026404,-82.53034166188561,C,A,1
UK,41,-90.18377296076076,4.007460099517558,C,94.68803131761547,-32.38737086795742,B,B,1
Mexico,76,-43.213053331549226,-40.90704539168341,D,-0.08680770191155453,-43.8417848832396,C,B,0
Other,28,-66.73898853454668,28.904367481395344,D,89.97274602369927,96.79712524887393,B,C,1
US,43,154.76611801568538,-6.975984174116806,C,209.90337681825184,24.584037722818007,B,B,1
Brazil,67,-96.57583904344293,54.0778340594565,E,116.62565965869199,20.70743878629086,C,A,0
UK,38,-210.94439209087835,99.3006527293694,D,-57.43676567607208,1.257056375398103,E,B,1
India,78,-184.8022442412285,-57.65868207167399,E,-255.92795284234322,50.23635548150931,A,E,1
Brazil,58,106.54444248714219,-86.97701425549212,E,111.18809608183422,-188.89552499171432,A,D,0
Mexico,57,58.57224257647865,-39.07307421375515,D,28.603395770287637,152.59526876732744,C,B,1
China,77,-27.82758848630134,134.11756671028027,D,174.50224991009023,-46.873167863435086,C,D,1
US,66,65.10490489260282,24.884791591684102,C,42.358815066141446,42.31404738865573,E,B,1
Germany,56,208.28926398706668,14.875450396781947,E,35.98115750474092,-19.1321347068196,D,C,0
China,40,80.06269648613936,21.20096720738148,B,91.96161405459095,-12.214880050147272,D,C,1
US,70,-25.567237613768963,9.459191581119166,C,42.38900779798594,-51.16246957248624,A,B,0
US,60,-37.27959011081831,-13.258451183035369,D,-36.583330112427106,52.01444080042542,E,B,1
US,33,-5.009931507195368,114.551036180883,E,156.5512346960138,30.790885282945506,B,C,0
Mexico,21,-209.36609164423697,-213.93472899259285,E,-75.86739437491121,-0.3601349085550742,D,E,0
US,51,-206.9215574951354,-66.53941732750923,B,-10.219230273241315,-90.02074622564864,D,D,0
Mexico,31,-64.83469399293573,268.6105735205613,E,32.807600141834065,-32.688295901278266,A,D,0
US,51,95.17360940661607,-109.2768747326758,B,-106.59010400012323,152.69507929449264,A,A,1
China,59,9.252430413001836,88.79987209629965,C,27.668855452149753,-77.52043905777153,C,D,0
Germany,54,-163.56620068534045,20.33444066984469,A,-53.25152620341713,23.75896074752297,D,D,1
UK,68,-77.71683194155531,-57.66145622273725,B,-64.04588085763933,205.2194528781171,C,A,0
Brazil,36,-101.15705989505761,-19.931583221959777,E,26.298395801509354,-35.95160996425123,C,C,1
UK,66,19.599940112408532,143.03694340663012,C,133.94641794559035,-129.20875046024918,E,A,0
Germany,22,105.29891623480849,14.539501409298008,B,31.456123063100527,-170.5323573696746,E,E,1
UK,56,29.180638888511552,55.91173016290444,A,-44.40695452966725,-69.82016120261564,E,E,0
UK,72,50.648638314904545,76.42471148824757,A,78.2417742664559,27.757179655415527,E,B,0
Germany,28,55.26732604978418,54.14539139653939,C,26.295297924716266,112.41821441331214,E,D,0
China,77,119.84719718183246,117.00768373984711,C,65.04641587119865,28.10028028585998,D,B,1
Mexico,26,82.20213262355362,6.663868281511339,B,26.049778072765502,0.8604190403222273,C,E,0
China,76,47.070793769454724,-200.03291870351475,C,-177.17437741767048,92.41918477693079,D,A,0
Germany,39,15.018696062142237,60.51602685930436,C,28.105237495690975,95.72608691261037,E,D,1
China,76,-127.67633369761595,-141.95365095773963,A,49.03329373596124,-29.190575261909068,B,A,1
Brazil,31,32.19874363492766,18.624501808911866,E,-34.073882817208904,-69.29193216348719,C,B,0
China,28,55.752185722987505,-292.5987208961003,E,119.29397969552842,-10.03107607974092,D,D,1
China,27,-125.31115471673961,-154.51676577325406,B,-118.33322397727378,31.00358044683379,E,C,0
Mexico,41,182.04590219777245,-43.52696053573854,A,119.0866842561806,-81.95032788226008,D,C,0
Brazil,50,-17.880793354710754,-196.625118853277,B,-38.56692180298818,-138.12974096109068,B,B,0
Germany,27,-64.4673294631104,96.16663045300632,A,140.01540496726756,165.29286112234317,E,C,1
Germany,71,135.8894970161297,-6.036813114809331,A,140.26616045601656,142.52034463030873,D,C,1
Mexico,39,58.97408971248832,65.36741998762032,D,87.84438078118512,87.13223505542594,D,C,1
India,45,-136.53547351084688,-155.95935913014205,B,-79.48335311697326,26.762992533789067,E,C,0
Other,20,0.6807505149179476,-43.25068117952441,C,-132.0251329344408,-128.17957263295955,C,E,1
Other,27,76.64692511420319,-159.27752271514072,C,55.45272587454806,106.05131645109964,C,E,1
Other,52,39.284822838437705,64.81453561399645,D,63.80387642894018,-67.49180252557196,C,E,1
Mexico,21,-19.876559153575815,206.23281687904495,B,107.74810836465612,25.84038791149124,B,B,0
Other,54,-119.78259921097683,-184.360057481438,E,113.27009177524359,182.825515316768,D,B,1
Mexico,58,-24.409768122820424,-45.715785344792515,C,230.24646702363137,-148.48645111968827,E,B,1
China,33,57.04229193583883,-37.7583133011128,C,-133.16246557052628,9.807082979192506,D,B,1
China,75,-89.77249248672413,-14.32786559206208,C,-255.6335073954886,-97.40350468225787,A,C,1
Mexico,25,10.007652280078478,55.69767214329461,A,28.134300711572696,84.08659905072292,E,D,1
Germany,72,13.246760395986323,52.30936050242848,E,58.48399146099258,-69.6712479515115,A,C,0
China,34,-53.83863924747018,67.08944825342294,C,204.78705297402252,148.68803838473198,D,C,0
Germany,69,22.31585075559293,-89.46529499104253,B,197.55032441713098,-16.615280658282636,A,E,1
Germany,50,-2.8566154313994474,-144.2377070135748,B,16.446006524306682,-141.33625744373657,D,B,0
India,78,65.32568803116237,-229.34511835349687,E,-12.62066735259083,-1.7927329851665637,E,B,0
Mexico,21,195.83698771430724,82.56156322276163,A,-114.17417086214448,-52.12825811684575,A,C,0
Other,74,-32.37973284459399,-60.876067924838516,A,-142.82976791935255,-73.30014812514011,E,B,0
Other,46,-31.836976176468212,-198.37298394949326,A,-11.089211732467303,-150.00976342675898,A,D,1
China,76,-24.449975671774542,-8.51740959270197,E,2.3049863568539783,-1.3925615002224006,C,B,0
Mexico,48,-48.165429212843065,19.29153477247185,A,-34.861827043463336,-99.130407100775,E,C,1
Other,59,53.603925102951536,87.10827331505963,B,-44.27042895688012,-166.60977182140954,A,D,1
India,62,-54.5398512213305,-160.80430900948636,D,-84.16774579712263,8.535350891528145,D,E,1
Other,20,-246.06198491114492,20.26160959480562,D,136.2580309700707,9.99279358419511,D,E,1
UK,68,54.999261642770904,30.390043106412474,A,-38.79971233672336,-51.52148214314797,E,C,1
India,63,-124.60988226214323,26.856517563637134,E,-17.448688203643517,11.524799310639073,E,C,0
Other,24,83.69462379500392,53.4557809631464,C,-64.61202402321142,-57.44418499291795,D,D,0
China,40,130.28605055477928,97.52658998770653,D,-110.70287335085276,5.037116425755019,E,C,0
China,53,-38.903699218379664,22.329069319363594,D,106.57306025679722,14.199921995114495,E,D,0
Germany,48,-104.44798402216782,36.62981111267158,C,-63.68641450689816,156.87533386669907,C,E,1
China,77,18.165455157406278,-98.3197825733868,A,0.8776813259876424,111.57657313561936,A,D,0
Other,37,38.38026238040374,40.17102895979052,B,78.48975375817724,-145.8295006936335,D,E,0
Germany,18,-33.34072188302462,34.263797122145164,D,45.454307914047725,-89.29704315873246,A,E,1
Other,34,73.09512993305312,-87.93944082194281,D,-27.31742599640693,-85.90508312893121,D,D,1
US,62,191.62446686195204,-37.91824361163713,A,-16.143173424878004,-201.30792422858428,B,B,0
Mexico,67,-132.16067372515752,-145.49090065009483,C,74.53179826248244,3.996743782329167,E,B,1
China,46,-76.43927814674262,4.551295943226227,D,85.73191315879039,-54.51142272799194,C,E,1
Germany,63,-6.177794936928417,10.642282145294999,B,-92.51097091719814,-111.39744826698792,D,C,1
Germany,72,-4.769312861202535,-93.63682035421,C,59.07159597688525,39.905820431374565,C,B,0
Other,60,90.88119281900306,-131.83088485636506,A,152.92929728750545,184.8810765874784,C,C,0
Other,55,-172.59122348463808,-63.489854538783064,D,-43.01955183812063,-41.39865729279547,A,B,0
Mexico,34,68.46551114803522,64.88867615240726,D,-154.22633197622096,160.14694325580928,E,C,0
Germany,32,-28.091382041977553,-40.12827195400983,A,101.58478986750352,-76.73941762799456,A,B,1
Germany,30,-18.814276324605032,8.074379461365304,E,-56.96438260597119,-164.93556190935712,B,D,1
Germany,35,270.7927397126829,-24.207284884717918,B,-110.2611908711695,-64.8437381318412,B,D,0
India,59,44.67774561943171,-2.757628758469262,C,115.71461529110078,40.406101503058,E,D,0
China,54,-45.3667174430849,-77.49335487272674,E,174.13602161155288,-46.224521539183385,D,C,1
China,73,227.7868297359535,145.28405038457498,A,69.07744130715231,-28.503930403205256,C,E,0
India,43,-190.55952391842203,73.95094230949101,B,66.92081959172585,-31.25248287934676,C,A,1
China,59,-113.25466866109835,-16.875773316448438,E,-52.409112512457966,29.429364112823436,C,D,1
Other,49,-24.292059461982493,-31.463021696310538,B,-27.952538336596444,6.700462188225891,A,D,0
Brazil,50,14.20408617234864,33.68467139944952,D,54.01632957468265,-56.457007818715674,B,C,0
UK,52,-32.71164384506767,-55.88188222597865,D,-234.25991319123386,-27.16912289598621,C,D,1
Brazil,48,74.42025828827423,-120.8283456908797,A,126.76287281589669,54.25612546176845,C,E,1
Germany,25,-7.830117657548298,-101.11676369757458,C,-39.461958799909844,-110.67627952039744,B,A,1
Germany,56,113.5088511504819,-158.38471347393514,D,129.60425516573656,95.05245163785325,A,C,0
China,19,-74.23214737817545,116.80596586864512,C,22.57945293849949,77.02564283417172,E,A,1
Germany,55,47.035073009733104,-3.4541728651436983,B,-18.116824997262018,31.868245256934035,D,A,0
Brazil,51,48.49981436864807,-170.5606895534389,E,-74.73170184048139,-156.685567881377,E,B,1
Mexico,55,6.914717046345971,-136.13334460014536,E,-123.97579039940997,66.10061080109327,E,C,0
Brazil,66,92.9478490449011,25.2417541524594,C,-120.11289577450566,8.201075506453456,A,D,0
Other,50,47.24613383656186,-87.77439508740741,B,141.77690217643774,66.52310975232231,C,B,1
India,69,7.42977360836667,-50.650284865159676,D,40.331163305150085,-8.793039522273922,A,B,0
UK,19,39.179594840565265,-19.14574121092727,E,-126.85628825562634,84.24451000874798,C,B,1
UK,18,31.79852656721472,-155.37150040683775,B,125.83078429290082,-110.70791667872271,D,B,1
China,41,-32.323935729542264,7.820056629349473,E,-15.672577036511848,-10.779295662387248,E,E,1
US,66,-100.83573644087318,68.6152096950118,E,4.093527740329642,-88.70177198741216,D,A,1
UK,72,-158.34202321246678,40.9395499638896,B,5.982368538765606,31.747672800287386,E,A,0
Mexico,48,-92.36923206401177,234.11239638030432,C,139.56747275236293,-110.58185747676627,D,D,0
Germany,77,87.6330961237882,244.2857528910914,B,116.01597258798375,59.88468867753131,D,C,0
Brazil,75,79.69571023272452,12.817645505119216,C,40.21512181924372,-81.73708758527243,D,A,0
Mexico,37,-32.07831578988324,119.80219893612711,A,5.088671265259129,-43.87888794036684,D,A,0
US,55,-40.51830910293931,33.617824481578836,B,-111.93241908059134,178.69342997337526,E,C,0
UK,60,136.8597267810725,-17.507824276434842,D,44.563353975944324,-162.62801326563442,C,B,0
Germany,33,3.7749644597366543,-136.20265611103258,D,82.77971913636759,190.14744585279897,A,D,1
US,58,-7.34961201668129,-45.856333217359214,C,-93.43926327668312,78.55691970704417,D,C,0
China,20,-48.22470017926056,-160.889605588133,E,148.7390337892447,-237.66206418899637,B,A,1
UK,36,79.34974243559371,-114.1622102784209,C,-78.29427589161135,-89.37157269599196,E,E,0
US,72,-13.163504469381445,-24.697685978685886,E,177.92046204680082,121.22069591208285,E,C,1
China,73,-128.44824589084837,140.86648083020611,E,-41.28939832236658,35.78450624087427,C,D,0
India,46,-49.18617991096828,-41.083615228390066,C,85.68167361958596,-58.00762530853568,B,D,0
Other,59,8.31703412291806,-43.068171689474426,E,46.07539552078468,-46.77541059749631,A,B,0
US,30,110.06801612329033,-140.56294480324794,B,78.86461442379026,29.636543207842557,A,E,1
Mexico,76,126.83108201620996,-117.11248705461854,B,103.70144129837033,6.305538544423247,C,B,0
Germany,51,-62.279596982404364,8.417320159242548,B,-226.8276907581888,-35.901966832964035,C,B,1
US,32,-61.00582953110821,37.72370370114111,C,-89.57001861694592,-33.047635266392085,A,A,0
Germany,68,-59.17897673386698,-16.620999553314313,E,-162.33382709313142,105.31953277678593,C,A,0
UK,63,127.26850539620588,-97.50413804070465,E,-10.65245381848405,-115.43485483444196,A,A,0
US,42,160.41163527596603,158.5489860761589,D,-120.57908890643185,-119.38770583899118,A,D,1
US,18,-26.132800617018994,157.87485622400575,E,6.244851789103094,55.795897543279395,D,E,0
Germany,27,85.81451417217183,116.51295643198031,A,-91.73280777311031,71.01156725409462,D,B,1
Other,20,48.3113544690125,35.708334745514804,A,-36.1782664057201,147.3508979999624,A,B,1
Mexico,73,70.56069850580133,150.27161229723177,B,-44.54267186037481,-63.39389867335529,C,D,0
India,51,-7.478561154595684,-109.37665323315866,B,19.74484197435779,9.43531329811461,E,C,0
Other,40,-6.643072976514475,-177.45888523317365,C,60.669590318260525,-108.9663291853663,E,D,0
Mexico,39,99.29472117742323,-53.25448454190781,A,-94.70447642252238,40.01531674205831,A,A,1
China,36,36.369737206054644,-34.99610754862443,B,84.46000729287424,-137.8759180742486,E,E,0
China,69,5.725527193305006,-37.356095378964234,D,-166.54193523688397,-160.8467432262028,C,E,0
US,45,91.79511750372976,76.73851967694154,D,130.82492583597636,-130.76512050379284,C,B,0
Brazil,31,3.158985175845551,-118.97366534836536,C,112.83206470210934,-57.773965207943064,A,B,1
Brazil,65,208.4390918510348,-71.44058167238556,B,6.006212269607589,-51.48910629551282,C,C,1
US,47,-94.79413518210833,129.53307856335735,A,9.063574140640803,-17.30425056061183,B,C,1
UK,64,-223.52480004137988,193.5508558546632,D,-75.22093530106733,-19.392753973627297,D,B,0
Brazil,69,-204.15542162348314,124.82197409509246,E,-10.933981347227675,28.12732619840205,D,E,0
Brazil,63,191.22821595725065,-38.58059555771245,B,160.6121711304689,-16.51163093470257,B,E,0
UK,77,-77.55668204892288,123.32644382622016,E,-85.13710125356583,-156.31806551538162,E,B,1
Germany,57,155.4115667257574,87.2700845547615,A,49.52141844045822,42.82486769939665,C,E,1
China,54,15.317296514511252,137.74076354446257,B,-4.033362528162243,-11.913903349249868,D,A,1
Germany,68,102.89324502014172,-65.02731654443515,C,70.23385856428,-194.22286329559785,B,E,1
China,64,-15.455730538876104,-163.78104644490443,A,40.08216640721747,76.29375315933547,D,D,0
Mexico,49,-58.31625765971575,-28.7033495671342,B,232.00994071407678,-20.78285095439752,C,D,1
US,64,-35.398104186282325,41.769990507693564,E,-15.981069785465746,104.97088624341725,E,E,0
Germany,58,15.203647806415201,-130.18392757820857,D,-9.695468391386461,37.6221831454075,D,C,0
China,58,91.28814138105781,63.5173963623713,A,36.7347430210571,-261.6763513048236,D,A,0
Brazil,22,98.97323074629757,-89.1735957630411,D,-112.32398068372692,-101.26854870463661,B,D,1
Brazil,34,152.7313267801128,-25.026564805199055,B,-26.13243435481742,111.07984609232831,D,A,1
China,34,-70.22251220716831,37.31762489160822,A,77.17579437941939,93.58180125457328,D,B,1
Mexico,28,-238.11229128888786,21.6374720394917,A,21.662782701856955,32.23967896807412,E,B,0
Germany,42,140.6421092057214,-61.62011793393937,A,-24.17635503621404,-37.27138285026096,D,E,0
India,79,-56.51456732709234,32.15153331879341,D,-79.47149176968452,-78.15747629898978,B,B,0
US,65,-12.051250624015546,-68.1408589509794,B,32.08030630756252,26.01515453297656,C,B,1
Other,70,110.40573136150864,-60.30155410717744,E,75.65667611228554,31.980515186699265,D,B,0
Mexico,30,-72.44810996301305,97.43945908342128,B,-22.097504834643892,58.92373675639334,A,C,1
US,28,-261.95952259591684,55.385709387624175,A,-0.630326756227546,131.2323568535685,C,B,1
UK,35,42.0901703221788,65.97188264614987,A,142.35361443128426,100.68419547146338,C,B,1
China,40,137.08767781740244,-141.90243164099968,B,203.9952433406152,116.50511724720307,D,C,0
Germany,31,118.8044984747238,-21.321871979303854,B,26.26118738033918,89.95509222858456,A,C,1
UK,56,-29.366926314839738,-181.61421891178674,E,137.6210436929423,-50.48061910932973,B,B,0
US,64,109.44707382189189,-91.90661188058982,B,-118.00695367126184,8.489922144572876,B,E,1
Mexico,78,30.078210158096542,167.69611815020883,E,-61.12218131578271,162.12411730402354,E,A,1
UK,60,-228.98366264853613,45.15880241431477,C,158.9255212224962,17.33881833914538,C,C,1
US,42,-8.668146111892394,-63.87881655904077,A,-66.09817889589264,-91.4175075086812,A,C,0
Other,49,79.6460938596729,11.866100342965927,C,-72.73091326816538,86.21850737590722,B,E,1
UK,66,-100.538528798409,-25.26829363193361,B,-168.28699882992657,-33.28152028159626,A,E,1
China,58,192.4855703562713,-80.6834317121688,B,116.08274493473769,36.08086934039552,D,B,1
Mexico,60,-69.76176185223598,177.3762157180866,A,-168.0620208070153,80.80692769527079,A,A,0
Other,61,-224.7437784478749,121.86149546098535,D,-20.152164618590536,-56.92059688371077,D,E,0
India,25,-19.46818837885393,95.81581440253859,C,-56.27588118645345,48.78447447545574,E,E,0
UK,21,109.57227736770542,35.02736242177459,E,-35.69555811202634,99.90773002463888,B,D,1
China,54,143.43576147967997,-71.8201029409203,D,143.53716553757604,-21.95927432916887,E,C,0
Germany,48,-110.30921140441725,7.812525611787659,C,-169.54657726315105,-131.36542062023383,C,E,0
Germany,78,-62.907738883838284,20.785706271461088,E,-125.84583792353507,41.1088487250146,A,E,1
India,77,65.29625015915789,-11.224839334233579,E,-68.19325794971502,174.00433713427464,C,B,0
China,40,-153.10896273245515,-14.53132163710161,E,-15.177577842185219,18.628592432125398,C,B,1
Brazil,39,138.35277709709834,107.1760438222267,E,65.42255909988472,-5.184821561157604,E,A,1
Mexico,70,-32.93078327143913,186.88162536107106,E,-32.87361247457895,35.3779220735715,B,A,1
China,56,135.61201088455874,49.81991966996285,C,-45.990491580623925,39.71896652666315,C,C,0
India,36,80.40539705831648,34.60371236226924,D,-34.51375421468034,-198.10890495765773,D,C,1
Mexico,47,38.686119847946365,-5.349151185295212,D,-27.23024297209944,-55.694748822156214,E,D,1
Mexico,34,-10.500990184141386,21.492812538137347,E,-62.7596179693955,42.722878679391414,D,D,0
Brazil,66,-115.67614192866971,56.140973704841926,D,-78.6629523734271,-52.87345453365534,B,E,1
UK,31,30.46291535963972,78.20601611400943,E,-85.72119930876067,-117.92138894600986,E,C,1
Mexico,49,-50.81936055159023,50.39273411970386,A,-141.50923417051155,187.68924808739803,D,E,1
Brazil,23,270.33080818130753,-30.829579668080093,E,57.80423466770195,-63.60443275412162,E,B,1
Mexico,40,41.20626297408198,-22.802954924521668,E,-72.64893664355068,-51.76353536795087,B,D,1
India,47,31.695778765918103,-2.336439436800247,B,40.7978145319712,-78.55444667043555,D,C,1
Germany,51,39.989465947799246,22.178698835965932,C,-202.63373815581102,38.31851069900764,C,C,0
US,18,56.12225125767216,-144.04113268996883,C,108.48851518462077,85.25787510198725,A,B,0
Mexico,63,-66.8891009484643,89.40075136901451,E,42.04459836189038,-156.02834075070948,B,E,1
Brazil,49,29.44002341281392,65.63499107747981,C,-23.424371595894677,27.23093832598012,A,C,1
Mexico,40,11.533963098054885,-2.4399120617052272,A,-51.62766022553649,-61.14313259414823,E,D,0
Brazil,64,-51.57928152174065,98.94360850787139,B,-117.32735812683306,-108.07460290244168,C,E,0
India,25,107.99274296926822,30.01449193847018,D,75.3580816415535,-73.81208730933413,D,A,0
China,57,81.7236065979334,-27.116235138591694,E,33.593587943894455,-81.72797712425145,C,E,1
Mexico,34,30.96250493085446,-143.81070862202495,A,155.49961125822753,-75.1767640762814,E,A,1
UK,30,-75.32385302605758,129.36648615575658,B,63.34101644305565,18.97133699029241,C,D,1
Other,71,-235.54373142152878,-27.888039335867106,E,182.45473044214722,60.79818002541296,E,E,0
UK,59,-54.288554901750096,-10.292521459521693,C,-38.89139654825456,4.3534650255414125,D,D,0
Mexico,77,52.65126709086082,49.44286803488233,E,-86.3647770126866,60.058551474327096,B,B,0
Brazil,53,-64.92758903125339,37.860929668651245,D,66.0395314074681,151.8607347524729,E,E,1
India,24,-114.61118082414062,108.32015632229619,D,9.200652459738485,62.9474172746777,C,D,1
Germany,48,81.70463112355995,-166.40966424365593,D,154.22574901563883,109.07689131822211,D,D,1
US,49,-6.518779277732609,8.480936168245925,C,113.26403376379818,-113.77193966886843,B,D,0
US,71,12.777346713964945,21.215968577889615,B,-120.44501971634078,-27.484789556604,C,C,0
Other,20,-15.932998013180862,8.777864225594735,E,112.08542504517062,-78.07613176702556,E,C,0
UK,64,-96.16982968556208,47.58139722337672,E,89.01633812296461,-94.13147711532862,B,B,0
Brazil,37,20.271735302147473,66.64791802588297,B,16.107660906637108,137.30849440414767,C,C,1
Brazil,54,2.5692986762004075,-66.735985140038,D,138.22336513666744,215.32852311951652,D,E,1
UK,38,-63.67619357229487,155.35109289265193,B,27.783868082084968,63.811526866913745,E,E,1
US,18,-12.335322824533804,4.273905889694952,A,20.273015173559493,1.2917697755877577,A,E,0
US,29,-2.413563086855474,-101.29831272191731,D,8.645048152255038,-54.97551767779096,D,D,1
India,57,-11.03570962715296,-95.34234302989202,A,66.97943901492684,-183.55912624741197,A,A,0
UK,18,58.30788210180222,46.9504574314327,D,-18.56563239889783,-34.90564530370479,A,D,1
Other,63,-104.3154175466896,2.875769229758848,B,58.7963726005021,-5.4614018436613385,E,C,0
Brazil,59,66.49795207843525,-126.50694065663907,C,-158.70776144644734,-20.49947331830176,A,E,1
UK,26,-77.53439175346911,97.24755419472605,A,-12.311243682948707,49.810470844736074,D,B,0
Brazil,75,99.78380247049016,82.22439501047475,A,-70.78882383673617,-188.51924824513378,D,A,1
China,51,-56.098194121183994,-21.581531858016483,D,56.78110322828457,-71.3838534242905,C,D,0
Brazil,57,67.86603544037696,6.811482150508823,A,101.65179604493233,-39.43657717936556,B,C,0
Brazil,35,-46.989006540391046,76.97927020344963,A,-134.4807314860935,171.3916337816279,B,A,1
India,64,84.77378666760282,74.36059192569869,D,-64.30293972519004,47.7928893881807,C,D,1
US,45,-29.669204063498672,-39.94152880583752,D,78.84128839181913,-64.3298289182397,B,E,1
Mexico,28,53.80950262915456,-97.01196804882947,E,-5.574314968381143,56.244959839839815,B,E,0
UK,29,-38.13169040441753,-3.100748802105242,A,-78.69074701283803,-61.062863179372165,C,E,0
Brazil,56,-10.907624530811153,-36.848560082105614,C,171.8247158000488,164.23979778634225,B,A,0
Brazil,58,18.781263544488315,14.671760679152444,D,13.277745226010651,103.02182551775752,E,B,0
India,20,-98.96937209347057,1.5477081190261637,A,-63.72191966221591,-12.520501302774957,B,E,0
India,70,-214.22871126263865,-36.00018722199664,C,142.40789934705666,-61.79934704598734,B,C,0
Other,58,-19.524376615001326,-160.4133260255448,A,-98.55102569094515,117.19267429499666,A,E,1
UK,30,-12.87159288142021,-87.76996500324063,B,-3.556041179043254,-6.831354412496841,E,E,0
India,49,43.118893228459626,116.31498560109503,E,-20.644223262446417,202.7193226934197,B,C,1
UK,64,-90.37101537255751,-117.68151095978342,A,50.31261893079737,-78.01644470737678,C,C,1
US,73,-51.94629567121819,119.82684069092761,D,81.48546048579057,1.7905678600872252,C,A,1
UK,22,35.226942606820536,115.95846334401956,C,-16.247539937795022,-22.5038183975024,C,E,1
Brazil,40,192.7220904967044,153.80884197448634,B,-12.147486102743379,130.26211903123678,B,B,0
Brazil,64,-93.07802107296199,191.5228822720798,A,7.275817869551833,-117.95562049840494,B,C,0
China,45,-146.98773183578285,27.67366286869138,B,-119.4269148212542,119.60868434170699,E,D,0
Brazil,77,-0.932999162955511,135.24330456740975,B,-22.83461566775001,-81.53626215335731,D,C,1
Germany,71,70.78318387788758,10.396885021610986,B,-3.005080042864923,-165.32380800753288,D,B,1
