sexual_orientation,feature_0,feature_1,feature_2,feature_3,feature_4,target
Homosexual,E,C,C,40.44403624820803,-221.1054698349923,0
Other,E,B,E,-62.32648218702243,60.39198457397346,1
Homosexual,D,E,D,-73.57356007235506,150.33590245942133,1
Other,A,B,C,2.210241367357391,-134.80655669329585,1
Homosexual,C,D,B,105.57055768874343,53.80462727722257,0
Other,E,E,D,73.98831482557533,-109.65869511978646,1
Bisexual,E,B,E,103.85302165316857,-77.7775456499161,1
Bisexual,A,A,A,91.34052555456343,-20.69552437842683,0
Bisexual,C,E,E,129.15988852539036,157.39966050442013,1
Other,B,C,A,-29.11290956054975,-3.6188606781628323,0
Heterosexual,A,C,A,90.19399267102298,-54.38797881426949,1
Other,D,E,E,-147.55545096340788,9.658910175564813,1
Bisexual,C,E,A,-77.835444805332,-57.36160372592158,1
Homosexual,E,E,D,-15.868287448307303,189.22386871203346,0
Homosexual,E,B,A,-32.08466470594366,-20.8563432338035,1
Other,E,E,D,-32.02511930675021,-38.29772171934913,0
Homosexual,E,A,E,-36.51276617601544,19.58593083985677,1
Homosexual,E,A,A,10.903405326751866,84.8792296062958,0
Heterosexual,A,B,E,96.91188038553126,126.66319050111521,1
Bisexual,D,D,C,81.6707521657479,-28.20100703829041,0
Homosexual,B,E,B,-20.0668040079393,-141.7679493082018,0
Heterosexual,B,C,B,59.66044034877675,74.20888395917014,1
Heterosexual,A,D,C,79.2067121038302,-48.01259093870575,0
Heterosexual,C,D,D,-188.9666474306061,-58.598492448494625,0
Heterosexual,B,D,B,2.5768717677877246,-82.49850172273749,0
Homosexual,C,B,A,66.98406103448549,6.671381103656031,0
Bisexual,D,C,C,41.73274921628628,-2.9430631389104622,0
Bisexual,D,E,C,-116.77962897865217,253.72949548948833,0
Homosexual,C,E,A,-171.22995900144846,118.62956756933178,0
Heterosexual,E,D,A,-306.02198258800405,-110.18756394333916,1
Heterosexual,A,E,D,137.5197607997641,-68.32342066758365,0
Homosexual,B,D,B,-121.7115866604977,-14.350366903449805,1
Bisexual,E,E,C,110.45015253691555,-133.06078895382808,1
Homosexual,C,D,A,40.71592131831994,60.648311148734,0
Heterosexual,E,D,B,-110.96515351618488,266.1955195643774,0
Bisexual,E,B,E,117.01308383282777,266.298187556473,0
Other,E,D,C,-229.92066949056436,60.98347756152707,0
Other,C,E,B,-49.92977696156811,-13.183731128243084,1
Homosexual,A,E,D,90.15088873389278,172.0911491569594,0
Homosexual,B,B,A,-121.28559265197185,-44.50025148451952,1
Heterosexual,B,B,E,189.91083407927675,74.57742747443031,1
Bisexual,B,C,D,76.71129500625888,-127.68049917661253,1
Other,E,B,A,100.6353287514268,-54.63102746335434,1
Bisexual,E,E,A,-118.21161555810806,205.14903754914351,0
Homosexual,A,B,E,-63.24697298748371,-4.068135390313024,1
Other,B,A,C,160.56228325409845,24.95055581478675,0
Heterosexual,C,C,A,29.189864493809914,-58.55905875761105,1
Homosexual,A,A,C,220.41189299601825,-131.44410996847037,1
Homosexual,C,E,B,-5.055174826453237,-82.85789026328861,1
Heterosexual,D,B,E,-1.7306553026720148,112.88477771350145,0
Heterosexual,D,E,B,-8.353354273404175,-134.2291143769146,0
Homosexual,B,C,D,17.383164010887935,-125.78835759228089,1
Bisexual,C,C,E,-199.93338799174532,-43.024928160191116,1
Homosexual,C,E,E,58.78017382806701,1.3839033938540732,1
Heterosexual,A,C,E,-169.51064448336314,-62.773506349790395,1
Other,E,B,B,22.50110952918953,44.50823500070265,0
Heterosexual,E,B,C,-169.6941198489046,54.711247154801924,1
Bisexual,D,B,E,-65.98621902283598,-102.3234432098316,1
Bisexual,C,E,A,-53.774548909134836,1.3473826420963806,1
Other,B,B,D,66.96511012108903,239.73598777977432,0
Other,D,E,E,45.636084514137266,15.368152313191402,1
Homosexual,B,D,D,-93.63477042272046,-99.8922166800982,0
Heterosexual,C,D,D,72.15390326087797,-21.04300028530787,0
Heterosexual,E,E,B,81.58457623737353,-101.2331433641639,1
Other,E,C,A,-4.783713527104045,-15.856443001308019,1
Heterosexual,D,C,A,163.32105207160475,-84.92297595422312,1
Homosexual,B,D,B,46.37828672525597,94.90512560347348,0
Homosexual,E,D,A,72.38609942254007,-21.10917742264857,0
Homosexual,B,B,C,13.051378114743025,-159.7972856128332,1
Other,D,B,D,38.25837155131843,-51.567441183037054,0
Heterosexual,C,E,C,5.500340617582585,-122.92040197805217,0
Other,B,C,E,86.06132155022972,30.694951961410737,1
Other,D,B,D,220.13416345768007,-68.46754190631559,0
Other,B,D,C,71.5205864508867,65.25259298896046,0
Homosexual,A,C,E,5.554666384009352,42.337284485516754,0
Heterosexual,E,E,D,5.023283608976897,-206.58878253155137,1
Bisexual,A,D,D,98.09823416313878,-122.50273684309376,0
Heterosexual,B,C,B,28.339740320745538,89.01937992307901,1
Other,D,C,D,-96.21675423820678,-14.762392631272514,0
Homosexual,B,C,D,29.223168764273495,148.63602399316338,1
Heterosexual,C,B,E,-163.33676251850267,-7.073212800009018,0
Bisexual,A,C,B,-14.419988579990829,-12.736309524360589,1
Bisexual,C,E,B,-148.56741287268557,46.842398953753815,1
Other,E,E,B,-5.154387629751078,96.6462597470308,1
Other,B,A,A,-58.963789003979215,44.690566234369996,0
Other,A,D,D,50.66842164057231,-76.95651598342592,0
Other,E,D,C,47.325667811532256,106.59599093017577,1
Bisexual,E,A,B,-53.55604537269837,-63.11047701607183,1
Homosexual,A,B,A,274.60123625442134,106.23922908785552,1
Homosexual,B,C,A,113.60290731092641,-171.8992897161909,0
Heterosexual,A,A,C,-121.02067112145905,-105.0126208314569,0
Other,D,A,E,-156.37527689731326,155.81683997709047,1
Bisexual,D,B,E,-19.25209539135755,79.09437734319775,0
Other,E,B,E,-78.29025923673149,40.02720465363039,1
Homosexual,B,D,B,150.3442763521755,-1.9270532663124735,0
Homosexual,E,B,C,219.43010068750058,-10.245883763398044,1
Homosexual,C,B,A,-3.374740517391419,-3.8695927001351347,0
Other,B,E,E,48.359576923698775,-77.04717251147312,0
Bisexual,C,D,C,-73.28920393835733,-58.6818451537648,0
Homosexual,E,D,E,-46.4098320786404,13.637197873552893,1
Homosexual,E,C,E,44.48134000322425,-139.63754991121945,1
Homosexual,C,C,A,69.46840123982219,-147.48242576796403,1
Bisexual,D,A,A,126.14555488267014,-34.4903000252779,0
Other,B,D,D,34.801649891857075,-168.68191930126096,0
Bisexual,D,D,C,-49.030575583930975,-34.80252527597244,0
Heterosexual,C,A,A,-103.56061691875598,-46.57211605799297,1
Heterosexual,A,A,B,-250.80010337461397,-128.83883610119713,1
Heterosexual,B,C,E,-21.004708350962666,72.7533304047332,0
Other,B,E,C,-62.90421001329602,-40.011098683906916,0
Homosexual,D,E,A,247.33094151995857,-78.30423102423121,1
Heterosexual,A,B,D,78.51387345882081,-83.54336370472153,1
Homosexual,E,C,C,-2.155728957515939,-137.1150149868732,0
Homosexual,A,C,C,169.2789711618308,-43.55058602518505,0
Heterosexual,D,A,A,-43.11009489396455,39.3491295292522,1
Homosexual,D,E,B,45.45649126236182,144.44113753779502,1
Heterosexual,A,C,A,68.8437302634388,60.33671042846452,0
Heterosexual,C,C,E,20.711126772562658,39.7931820736168,1
Heterosexual,B,A,B,-41.015949245631205,161.4767141209692,0
Homosexual,D,B,E,84.21276481254415,65.60348668172269,0
Other,D,C,D,-36.47816471522369,-68.74793898265372,0
Heterosexual,C,C,A,155.04548886545882,207.24549831840272,1
Heterosexual,C,A,A,-281.21453120983335,104.36767255285007,0
Bisexual,C,C,A,76.43114191247666,-33.68788797995399,1
Homosexual,D,B,D,-20.860973404860918,2.012155863283901,0
Heterosexual,E,E,E,-217.69772724618556,-29.446318677132354,1
Homosexual,B,D,E,241.48177842326965,34.22831051218928,1
Homosexual,A,A,B,6.987887527974519,-20.462503629950966,0
Heterosexual,B,B,D,38.589956416218705,-32.508873401526635,1
Bisexual,B,E,D,-43.06310814815691,58.13570508640924,1
Heterosexual,B,B,A,-82.52341083846223,64.69316587142889,1
Bisexual,E,E,C,-81.52624150523712,-98.9942191114299,0
Homosexual,E,E,A,-14.874915594896954,-98.78939363774765,0
Homosexual,B,E,B,-139.1994983110848,118.22730397549603,0
Homosexual,E,A,C,45.18085229577243,-79.44126635437495,1
Heterosexual,B,D,A,5.2056393257939,0.7012164001201072,1
Bisexual,C,B,C,-100.80161354561798,-268.59332152923747,1
Other,C,B,B,-142.4813231739267,10.276848810151524,1
Homosexual,B,D,D,110.7153917420706,11.354159832304557,0
Heterosexual,A,A,E,153.9469464029561,20.59715113773181,0
Bisexual,A,D,B,-78.20707444460992,12.322394699072703,1
Homosexual,B,C,A,174.2443864425968,-145.25944072369427,1
Heterosexual,C,D,E,45.57021524181547,154.9690671595342,1
Homosexual,E,B,D,71.70433509012116,21.54692696224364,1
Bisexual,D,D,B,19.834550273136646,71.66530541643753,0
Homosexual,A,B,A,-32.31113472976872,-145.0292936696846,0
Heterosexual,B,D,C,91.68578460947697,-80.65890827143562,1
Bisexual,B,D,D,-24.804116906681998,32.55294851448081,1
Heterosexual,D,A,B,-57.17176981975878,48.41260815336047,1
Homosexual,B,D,B,-207.76624646214069,11.407001136244192,1
Heterosexual,C,C,A,-35.25725450232463,39.18468390459208,1
Heterosexual,E,A,B,-21.56004957189477,204.14779731516947,0
Heterosexual,C,C,E,-213.5070872371243,-119.94090529014892,1
Bisexual,A,D,D,-19.14123346808069,27.118184040584932,1
Heterosexual,D,E,D,-177.06341844549226,-7.353448375725247,0
Other,E,B,D,-114.30241692235433,-114.84617451274559,1
Homosexual,A,B,B,20.70689126999634,119.52544968234517,0
Bisexual,B,E,E,128.60382083786297,-11.53452280575972,1
Other,A,D,B,35.99746695927358,-124.6600161883614,1
Bisexual,B,A,D,227.63238163039503,-44.992710026161916,1
Other,A,A,E,140.29242106674914,-43.1537705197808,0
Homosexual,E,A,A,64.73607901347033,-20.946712511594242,1
Other,C,E,C,1.3717139180936426,-139.1120117216024,0
Homosexual,A,B,D,-23.690806716140177,35.00399447160092,0
Other,C,A,D,58.64189291789123,28.570597588421663,0
Bisexual,B,E,D,-35.90810195114441,111.64525766067293,1
Bisexual,C,A,A,166.81109171712185,91.91251718406038,0
Other,C,C,E,-30.071808893198025,-282.80028629138286,0
Heterosexual,B,E,B,-0.5384745562109796,-44.534327294593574,1
Other,D,E,A,-63.24105995210424,86.41025505227536,0
Other,E,E,E,-20.236530403700716,38.81979152862113,0
Homosexual,D,A,C,-19.320218626800756,72.85197349413822,1
Homosexual,A,A,C,-28.879575558786385,-118.59588489580995,0
Bisexual,D,A,E,20.73405404307152,65.04306264065603,1
Bisexual,C,B,D,53.71623772274858,-143.00281624242123,1
Heterosexual,C,B,E,-87.97232215360779,-83.51935550197875,0
Bisexual,E,A,D,52.389696597672796,-81.7887648424639,1
Bisexual,E,D,A,-32.17425082715272,21.811681256503114,1
Other,A,C,B,70.67979006796678,-61.800146398821695,0
Homosexual,B,B,C,45.970018173473825,-15.556711682933216,0
Other,B,A,E,-27.123287550667374,75.28587709088609,1
Heterosexual,E,D,D,-127.12815033045872,80.46455128909292,1
Bisexual,A,B,B,-125.67352330741683,172.73163100578836,0
Bisexual,B,D,D,68.70682668788434,-135.15306856330466,0
Heterosexual,A,D,C,111.27402036393235,-94.41496602072075,1
Bisexual,B,B,C,56.5460230267915,-50.166515426474525,0
Homosexual,B,E,E,162.24389725641524,-129.33394195236167,1
Heterosexual,D,B,E,-93.16853910561758,-66.23786872378756,0
Homosexual,C,D,D,76.86221999207179,175.03013668649115,1
Heterosexual,D,B,A,-18.989126542170894,-11.880757980818766,1
Homosexual,D,E,C,120.61911006876704,52.93891256108404,0
Bisexual,B,B,A,246.35589474246578,74.14758408206669,0
Bisexual,D,D,E,-18.85057935489261,33.63929946481103,1
Other,E,A,B,-10.005660871057936,-0.6873275035590177,1
Other,D,A,B,-43.45507695629103,-46.132683445961575,1
Bisexual,A,B,C,-116.91755011109765,-90.73663379460771,1
Homosexual,C,C,A,2.1077592065524016,-134.05965333479816,0
Bisexual,C,A,C,-37.87202276150348,-153.24974809263213,1
Homosexual,E,E,A,-140.96685947551185,-79.92039116437411,1
Other,A,E,A,38.42517962227873,-97.92103664283482,1
Other,C,C,E,-42.004324438972525,65.05113135027104,1
Other,D,D,C,38.245790980482134,-233.02559528389867,0
Homosexual,A,A,B,-16.373151941474294,-1.2949474033622834,1
Other,B,C,E,78.97473170406667,43.84599625753188,0
Heterosexual,D,E,A,-60.030369856045475,15.624179991208806,1
Bisexual,C,A,E,-30.321713541577978,-20.32251747174335,0
Heterosexual,A,D,D,32.251230610944766,-4.5667350846033195,1
Other,B,A,B,-45.6513831915541,-36.31285912689357,0
Homosexual,A,B,D,17.099106690549455,185.51287494291552,1
Homosexual,A,D,A,75.98962364518643,-111.9200788916807,0
Homosexual,E,D,C,30.823832775456587,86.66363017252982,0
Heterosexual,D,B,E,-45.39285335690249,-3.8408302695474292,1
Homosexual,E,D,A,-56.66562200407378,76.89973916041554,0
Homosexual,C,D,C,-13.928806840031601,-182.71025758004552,0
Heterosexual,A,D,C,75.70038310407107,-74.76762160700714,0
Other,D,D,E,3.4176315931161523,40.700963943824576,1
Heterosexual,E,A,A,39.98869510636431,9.240702934103222,1
Other,C,D,C,93.97442976259705,105.20459889373977,0
Heterosexual,A,E,B,-140.50212464707775,-5.560384178646759,1
Heterosexual,B,A,E,-106.02779328853454,60.243537579904206,0
Other,E,B,A,55.315821332704594,-95.4681871768658,0
Homosexual,D,A,C,-106.56026641247549,-94.36661758335553,1
Homosexual,C,A,E,67.505835768338,131.3573160598111,0
Bisexual,D,A,C,-107.24019814622407,-65.80830957636289,1
Homosexual,C,B,B,76.28399604221661,-177.76606568010195,0
Other,B,E,C,65.0436049605802,35.06432821726436,1
Homosexual,A,B,A,-107.40665716960469,84.48369342911788,1
Heterosexual,C,E,C,84.6348149068617,118.00245253307351,1
Bisexual,A,B,A,-84.4867736520999,-23.32817322094394,0
Heterosexual,D,A,B,97.55313709692183,27.847148944342,0
Homosexual,C,E,C,-132.1196867057157,-90.09185337198097,1
Other,C,B,C,106.29969641410872,-185.4075193307527,1
Other,D,E,C,62.024076386777985,22.337673906860758,1
Heterosexual,B,C,E,-199.07607196088438,-22.943544235786355,1
Heterosexual,B,E,E,-29.835413267094026,2.8268451230354823,1
Other,E,A,A,-51.11611871396467,-29.664096874190932,0
Homosexual,A,E,C,125.54116163156097,138.49464433301878,1
Bisexual,C,D,B,195.7724953464501,-165.57121162545957,1
Heterosexual,A,B,E,-33.954800023170236,-72.34065976548055,0
Other,E,D,E,14.56088714998831,-122.21982067940505,1
Heterosexual,B,D,C,-174.3783980140957,-74.01839459103054,0
Heterosexual,C,B,E,85.04176951796202,67.4515942839829,1
Heterosexual,D,D,C,29.3512894981189,74.342003174383,0
Other,A,B,E,-17.821900370853587,-80.11246527921159,1
Bisexual,E,E,D,-168.64958590141447,71.58353982785674,1
Other,E,D,B,-32.61698754836363,-77.8468880022063,1
Other,E,A,C,75.23064660128377,-64.51130234128792,1
Other,D,D,A,39.63775940589129,150.56080114426987,0
Homosexual,C,D,B,-162.2054827577513,14.360290276049318,1
Other,A,E,D,200.83314587839502,-9.94168999583049,0
Bisexual,A,D,A,-131.61261477051863,219.38138756606284,0
Heterosexual,D,D,D,25.388241633644487,-163.48574771185278,1
Other,D,B,A,90.67421966331489,64.92033297694894,0
Homosexual,C,E,C,59.717351287106325,103.8329824219979,1
Heterosexual,A,C,E,20.58085582405606,-9.064830367829297,1
Heterosexual,A,D,A,-74.51829604193965,16.40171315153507,0
Bisexual,D,C,B,-0.0614296622345051,79.25935024625706,1
Other,E,B,D,-46.14508432057513,165.3187645829309,0
Other,A,A,B,10.195904194590375,-63.80557341108957,0
Bisexual,C,B,A,15.66425094213397,10.858798454608213,1
Bisexual,A,D,D,16.943892513473063,2.5584799543732055,1
Other,C,D,C,150.19662687218434,176.99763733864495,1
Homosexual,D,C,E,-60.97469146032019,-90.99993313504989,1
Bisexual,B,D,C,46.37886775936898,-0.1319500044729745,1
Heterosexual,D,C,C,-168.66710182262514,-137.9913297568972,1
Homosexual,C,A,E,11.55133740683373,-137.17182710715636,0
Homosexual,C,C,C,142.83393483757257,-125.96934003143652,1
Homosexual,C,B,D,-134.05791439244342,-26.00939856963643,1
Heterosexual,B,D,E,-115.83399262008484,81.38013051059657,0
Homosexual,C,E,A,-30.88190646389731,-137.8536354321712,1
Other,D,A,A,-14.491981104447882,-57.938453967539196,0
Bisexual,B,C,A,101.83309166398612,-56.144528863979026,0
Homosexual,B,D,A,86.65302556262485,-36.28552231292838,0
Other,D,E,D,-137.25674275472306,5.740033993411096,1
Other,E,E,A,-186.79997603814434,-268.1275903717056,1
Homosexual,A,B,D,97.68476738442475,-62.572682083402185,0
Bisexual,A,A,C,-67.64401702665053,-100.25358481834657,0
Homosexual,E,D,B,-5.698293628274097,135.7183080466907,1
Bisexual,A,B,C,-60.835929176938166,-212.66028876527466,0
Homosexual,B,D,D,-4.789848957420338,46.47838114837779,0
Heterosexual,D,C,C,138.31661998509423,66.17979203177052,1
Bisexual,A,C,C,-92.56735945700932,102.34478486848575,1
Bisexual,D,E,C,-26.994169517308098,47.4561644707632,1
Homosexual,D,E,B,-74.41239805618049,50.27635199151159,1
Other,D,A,E,39.9572448201581,10.032706643496946,0
Other,C,C,A,-12.642325963526947,41.26030980905962,0
Homosexual,C,D,A,-178.2950728375701,-134.81847301568388,0
Other,E,B,A,-128.10286132324453,39.03612349994907,1
Heterosexual,B,C,B,106.06940633874935,71.89388733118813,0
Homosexual,D,A,A,41.77709907323502,-1.7407271368772785,1
Bisexual,A,E,A,54.08607148243556,33.50184591190269,0
Homosexual,E,C,A,-29.082589846041607,-106.06214993607435,1
Heterosexual,E,C,C,-78.53357863041988,31.73172055362119,0
Other,E,C,D,-148.22431125984122,-61.49830368503626,0
Heterosexual,E,C,B,68.90732843733295,-164.08199587507997,0
Homosexual,C,D,C,72.38532471398426,80.30264832254547,1
Bisexual,D,E,A,117.5244977877169,249.683260544461,1
Homosexual,C,A,E,129.26888626823543,3.045658822857934,0
Bisexual,C,E,D,67.20846269626436,19.31425656894665,0
Heterosexual,D,E,D,69.80381263388045,-139.5050352315869,0
Heterosexual,E,C,A,129.01954613700858,45.12796143491983,1
Homosexual,B,E,A,70.14950360992084,-62.394131644796026,0
Homosexual,E,D,A,57.93954627233667,13.696301436995311,1
Other,D,B,A,54.204902162147185,39.209564034775184,1
Heterosexual,D,E,C,-63.393724989267206,54.92721197235443,0
Heterosexual,E,B,C,86.16889288054287,96.88686872539216,1
Other,D,C,C,-89.02726685227633,-211.1107092574941,0
Homosexual,A,E,C,76.80854603272671,53.65539379288117,0
Bisexual,E,A,A,7.474011318936001,-117.40062279785543,1
Bisexual,D,E,A,96.57612209692952,21.64932768428194,0
Heterosexual,A,E,E,-120.3154965107672,-2.4276566275113027,0
Bisexual,A,E,A,43.25141961815251,-12.529895346959133,1
Bisexual,E,C,A,-125.19091019215021,-12.426698642263718,0
Other,E,A,A,-24.592039535024774,-117.93764464197332,0
Homosexual,D,A,A,-129.78530663250223,123.64295439566646,0
Bisexual,D,E,C,-65.00746454807289,3.734892202585132,0
Bisexual,B,A,C,15.687574930470024,-97.49937563924924,0
Heterosexual,B,E,D,119.88802573009099,-70.32209003444851,0
Other,A,E,A,-1.7541024240565388,-47.84839422529807,0
Homosexual,A,A,D,85.43308783649123,15.267768504511986,1
Other,D,D,E,64.64656774696222,135.20910265162829,0
Homosexual,A,C,E,35.646856730358465,15.379317772251136,0
Bisexual,D,A,C,-2.277639314712926,39.754953498195654,1
Other,C,C,B,-99.14352862807678,-98.29025722351894,1
Homosexual,C,A,E,16.41515157821415,-157.85898399561273,1
Homosexual,A,D,E,-67.52766076836505,-38.819296474660625,0
Other,C,C,C,-112.1202924103276,-37.66555009248436,1
Other,D,A,B,-8.436123647644308,171.53573196918,1
Bisexual,D,C,B,-22.165407694612867,74.83835162233335,1
Heterosexual,D,B,B,34.03742112277942,43.509311878412156,1
Bisexual,D,D,E,103.30558600755052,89.01827122315751,1
Homosexual,E,C,A,97.10485183873607,178.6865738176717,0
Homosexual,B,A,A,41.85389618133438,45.83008253430034,1
Bisexual,C,A,E,4.8405408299253185,-13.664844131389698,0
Other,C,B,C,27.004553961352613,-92.62900631040371,1
Other,B,D,E,35.26240828628297,17.73549733053887,1
Other,D,A,C,44.0090391051281,-136.38502703778272,0
Homosexual,D,D,A,107.89533745504944,-16.251904192055466,0
Other,D,D,C,66.79883260024761,40.734825757083165,0
Bisexual,A,D,E,-89.28132740524877,6.107407808628972,1
Other,B,A,C,-81.4490433418364,-39.92921853352603,0
Homosexual,D,D,B,97.29497867708474,-4.806649697032825,1
Other,A,E,C,-70.8225926552618,-104.94352851938424,1
Other,B,A,B,-8.524956134329429,-112.07126525923738,1
Heterosexual,E,B,B,105.13444710502402,-3.614469027897112,1
Homosexual,A,B,E,162.19275720637714,-3.8836891840461747,1
Heterosexual,A,B,A,-150.65371039074614,6.486716686035939,1
Homosexual,B,A,C,3.268358885854808,157.04319595678245,1
Bisexual,A,B,A,-33.03622033153738,-7.597659371895804,0
Other,A,D,A,69.26085542022527,33.63452106053027,0
Heterosexual,B,E,E,-123.36681497372568,62.68452119886846,0
Other,D,E,C,-50.41109496738228,16.664527448225574,0
Heterosexual,B,C,D,98.86019141226613,-49.23716819259161,0
Other,C,C,D,-215.50469873633364,314.7028182250678,1
Heterosexual,C,B,B,-59.614174908637196,-78.53460390721312,0
Bisexual,C,A,A,-0.21782996663484008,-1.5914529224213654,1
Other,D,C,C,160.6964595386581,129.74156223512404,0
Heterosexual,D,E,A,-11.569647320691306,-24.45593837182294,0
Bisexual,C,A,E,126.1912934549026,92.16612381871333,1
Homosexual,D,A,A,-133.96024697701233,27.452014367302713,0
Other,B,B,D,-44.07832765364595,158.68846930698533,0
Homosexual,D,C,A,-57.71867666445309,28.598241187038287,1
Heterosexual,D,B,E,86.80738392591076,-8.238406511918491,0
Bisexual,C,B,E,2.9689754643856596,12.467137181556513,0
Other,A,B,E,-69.8408415135997,4.896429570343544,0
Heterosexual,D,B,E,-111.51054936950764,70.42564899752597,1
Homosexual,D,D,E,65.13531444677888,-78.76773304144552,1
Bisexual,C,E,C,-40.64432872008491,-99.00391430115062,1
Heterosexual,D,A,B,-62.505920248335435,120.74490465925882,1
Heterosexual,E,E,B,170.55989077508224,67.75382480787823,0
Heterosexual,D,B,E,-144.59438630096523,-260.36967764439294,1
Other,B,E,A,-194.51686528976822,-50.98684679005,1
Homosexual,C,E,B,53.15181003061554,12.881440065984245,1
Bisexual,E,D,E,-32.53593729795515,79.40727314232667,1
Bisexual,E,D,A,229.48228786719352,4.541072554519515,1
Heterosexual,D,E,E,219.12887545729905,135.49306546864597,0
Homosexual,B,C,E,86.24127394867996,195.60892496646943,1
Bisexual,D,E,D,178.9765969433181,87.54157064137196,0
Heterosexual,A,D,D,-117.32747040953728,-15.736714379344848,1
Bisexual,B,A,C,126.07657356258292,26.641851346718692,1
Bisexual,C,C,A,-180.39400582595584,97.56319209696827,1
Homosexual,D,A,C,59.25238941857677,-183.09832080759463,0
Homosexual,B,D,A,172.99846825927708,-50.640095594442215,0
Homosexual,A,D,C,-62.31239952835064,50.85100798554166,1
Heterosexual,C,D,D,-75.9483093507,32.77414899771879,0
Other,B,D,C,0.36973663677144764,72.78223087306877,0
Other,D,C,B,-92.19385935159517,-173.90964881854336,1
Bisexual,A,A,B,-14.721884435397673,43.36233576375123,0
Bisexual,D,E,D,-24.43649395861182,-65.36660311130225,0
Other,C,D,E,129.97027692095116,-119.57038172542728,0
Other,A,B,B,-23.31134516746472,28.689195471833195,1
Heterosexual,A,E,A,-108.71117287190886,-116.86240825677349,1
Bisexual,E,D,A,29.23843993254002,-72.38171417757096,0
Heterosexual,A,D,C,-162.76679467403267,-36.15253821937702,0
Homosexual,A,D,C,-26.978431358147187,152.11584029242903,1
Other,D,D,B,82.95006086451599,-175.49313370900114,0
Other,D,B,C,67.39043701758246,-35.481934697021664,1
Other,C,E,B,-30.993578318404857,21.00944901523861,1
Homosexual,B,A,E,-206.3816254110979,-61.56326371188169,0
Homosexual,C,C,B,47.114384104604625,29.207472470415475,1
Bisexual,C,E,B,-8.234509123203086,-32.61458907741847,1
Other,C,C,B,-17.161567240667097,-50.393886384077966,1
Other,B,E,A,-31.225507213796146,150.50108062505686,1
Heterosexual,D,D,D,-47.66172288547291,-32.227291003337186,0
Other,D,C,E,2.912763605127935,19.78110363957296,0
Other,E,E,D,1.7781139032035844,66.04382610765116,1
Homosexual,E,C,C,37.86432866874706,7.5434314012602615,0
Other,D,D,C,77.61475520492195,155.75598056560912,1
Heterosexual,A,D,C,-53.14831632627559,38.629138028403254,0
Heterosexual,E,E,E,108.13212368939391,-40.54308929893614,0
Bisexual,A,B,D,-12.16562569816406,-61.709929815515494,1
Other,E,D,E,151.73323256114375,33.712513723606605,1
Homosexual,E,A,C,119.80640825908829,85.21190252778749,0
Bisexual,C,A,B,95.61511655371766,-180.55175343800892,0
Bisexual,A,A,A,137.4465899176167,123.49537027542412,0
Heterosexual,B,C,B,10.096665446758898,-105.30040846046207,0
Homosexual,A,D,C,-113.1901955254175,-112.10690746256576,0
Homosexual,C,D,A,-164.99368091828524,-117.00694495272734,0
Homosexual,C,B,D,-8.492166860329457,-62.10611373889757,0
Other,A,B,B,98.40648321426535,27.8459723330821,1
Bisexual,A,D,E,-54.076093635045765,69.96981330512982,1
Heterosexual,B,E,C,-3.297487778301726,-48.451218959157096,1
Bisexual,C,B,C,-89.09033680171854,-133.51060718608943,0
Homosexual,E,B,B,-3.4887976864999324,37.031297014992454,0
Heterosexual,E,A,D,-40.87842342752432,98.83279206003452,0
Bisexual,C,B,E,2.726358841590974,-38.03318298250239,0
Other,E,B,B,-27.10820976869506,-62.32007103332824,1
Bisexual,D,E,A,-99.60287286235365,-5.723587002777988,0
Heterosexual,B,B,E,150.42267871062117,-31.32569830851629,0
Bisexual,C,C,C,39.238032464971276,29.04714533987723,1
Bisexual,B,C,D,-23.777025391191206,28.323685575238972,0
Bisexual,C,C,E,-21.407307326445267,8.440264249588894,1
Bisexual,D,A,C,30.785773294730095,6.693212342755915,1
Other,C,B,D,157.84352120781475,-17.195988348703384,1
Other,B,E,A,-174.14435531211547,-53.11697219380622,1
Bisexual,C,E,C,-5.041317960396727,84.72041832360306,1
Other,C,D,A,-27.200655471049433,-114.57701898037249,0
Homosexual,B,E,B,-174.82749481816327,36.636975668335765,0
Heterosexual,E,D,E,170.84792230679594,248.30287431479786,0
Bisexual,B,C,C,-52.252810735621104,-114.5079990082121,0
Homosexual,D,C,D,113.343287022242,-115.5463069969671,1
Homosexual,A,E,A,6.909956728526058,6.629572318439396,1
Bisexual,A,C,A,101.10915661534565,78.3323086661045,0
Homosexual,D,A,B,144.08849680046347,153.97296428371502,1
Homosexual,D,D,C,-134.76796734038493,42.64739451576113,0
Homosexual,A,B,A,-17.657017835806005,-1.7273223329747966,0
Heterosexual,B,C,A,-135.41262731040496,-14.679850974258768,1
Homosexual,D,E,D,27.801125669298404,1.6558661122361258,0
Other,E,B,B,222.99710780763124,16.92885641130819,1
Heterosexual,E,B,D,-88.34876922445744,-200.43038145078347,0
Other,C,B,D,-165.76117599604254,-62.304633625754455,0
Bisexual,D,C,B,-73.17337898068983,54.83179030732431,0
Bisexual,E,A,B,-21.650362468117486,187.5192611001035,1
Bisexual,B,C,E,157.25996922471415,-18.574623895799196,1
Bisexual,A,C,B,-21.469909349290376,-19.129461571140464,1
Heterosexual,B,B,C,-104.24863108909807,-131.46702088461515,0
Homosexual,A,B,E,40.98034772538968,-30.732586141993213,1
Other,C,D,D,83.78252582482794,31.92631053214417,1
