anos,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,target
33,A,97.2586794812965,166.05292384551234,E,-155.00635760909503,B,D,39.45074780195835,7.77515831803072,A,21.639580104722544,79.86968351865768,E,144.04649626283228,C,E,35.68488038889765,1
37,D,-89.17805941095645,-57.795148379574144,C,29.255844044220638,C,B,45.80538699715532,-7.712559898639854,E,-3.6053494831524446,2.1674143020133165,D,-217.8022969944516,A,D,-50.68061777419614,1
92,B,76.23589849629295,-43.848881725329036,E,42.8826978007047,A,A,-82.58751715686823,-45.22873808022672,C,104.76588312412136,124.53881954489245,E,188.78981005794807,B,C,-191.14540698659695,0
52,E,40.030899896740195,-94.03238603985142,D,117.72586427891522,D,B,41.78627697274154,-12.457083267315747,E,-80.93406303286655,-24.725326949775397,E,-151.91258942917406,B,B,6.9367467816659865,0
64,E,-44.27476141930779,-168.33575453997472,A,-80.68862664482482,A,E,148.8085229340216,-91.28029964903166,E,-24.954226580774495,-86.68205027288998,C,-63.66652740898535,A,A,-162.8402038544201,1
74,A,59.21367314868646,11.463658578632502,A,-213.62997705146967,D,B,-84.36818307083074,216.55931422862383,E,-106.28365534251782,1.106239368287508,D,102.5193706561496,E,C,34.00946164631138,1
22,E,-128.3185858840555,39.57116347102021,C,-21.723505411740025,D,B,-52.85503514301918,-21.506073894378154,A,246.47597741707705,-80.87916953208737,A,109.86173575722118,C,C,-41.85216816731469,0
59,E,-51.94763119389684,-71.91700395558468,B,-42.053489263985455,B,D,-31.042349784618,168.81875032895738,A,-185.2801472764777,-111.12990698037206,D,-123.75661351152417,D,C,-187.0373500844685,1
89,D,-64.56411637608267,10.261815817219226,C,19.75422639331916,E,E,-32.53722800725783,2.6748332303331863,D,102.43143058775203,-84.76242544791656,B,-86.4970393437725,D,A,74.10151386506226,1
68,D,190.84302789233232,-84.47653818965802,D,-68.59615155203646,A,D,1.562711376313606,-50.37768099713209,A,-164.61957586782592,-39.44482229273459,E,-100.28483001404499,D,E,-53.875801725900764,1
89,A,130.24206245329873,-49.96095242031656,C,106.56613253144278,C,B,46.262834015602444,-65.99716284805912,C,-3.9937417040048913,7.270172028075905,A,-114.8968649829694,D,B,61.191137951372234,1
54,B,-117.63620997227795,136.88745469344948,D,93.13691392111184,D,D,-141.0548827211223,-77.10895172797387,C,169.1045634143242,-97.17693487557828,E,-21.947891435945156,C,B,-186.27936155197,0
49,D,-30.49619031123654,-58.27080645934426,D,73.05414670917388,B,B,-128.96944132403235,80.91116354493434,E,-4.140090740787885,-15.13952281543243,A,-106.31647536411015,B,E,10.789502378689669,0
79,C,232.9597976533328,-104.66502061545884,C,120.77662192096477,C,D,-37.649471732473884,160.44830544803193,A,13.002261614478783,-1.807265556374574,C,-3.0342819733554136,A,D,28.844130852163687,1
80,C,-41.12760518004958,71.21998466659895,B,16.13828819601513,E,B,-35.244997822304896,3.3287344883707917,E,-54.9393496034941,86.74480444113254,B,143.9812957601202,A,E,10.647520268060072,0
53,E,42.56426187118045,81.91470122316889,E,20.284287072366077,C,E,-62.264185866800595,-3.6120158500386643,C,-116.1776120021301,92.76304969537455,B,84.94650561304573,B,B,-29.99930149563535,1
69,A,77.51413474354291,-101.7835737578406,B,116.78613376349605,C,B,-146.87641049497233,-62.0155162182169,E,71.67287294155153,-3.746138307765053,C,-10.38378542245246,B,A,7.702288769101901,0
61,A,-145.94995278222683,-33.49168929638635,B,190.24455705900345,D,C,68.04947305814693,129.74097137466282,C,13.760132557874455,45.425000628584286,E,40.463679326622135,A,D,-20.256580660744635,0
80,C,154.7156926376461,-60.20890900444721,D,-44.76120123290119,E,A,45.047167314723055,7.287917645743172,E,-41.28735714807001,-110.0577033309136,C,-80.69270989299788,A,A,97.06962445935284,1
50,E,-72.10463640503475,-124.82038942989023,D,-36.55661675894451,A,B,123.10736417101202,-6.059607926020958,C,-24.80128662633321,26.782016990900775,C,-60.81278416025382,D,B,-78.0814656968382,1
46,E,-112.05768934103084,81.15629226484495,C,-52.61980295110254,D,D,31.103882472594,-28.185056011540148,D,-83.58832916230463,56.877797721160576,A,-102.41249513958226,A,B,-87.6292093374396,0
62,A,-35.3990696110936,39.59754796303373,C,137.67901956240883,A,B,-48.833796408793766,128.57488597110031,C,35.338699082139485,40.613600430397156,D,-43.9037528227863,B,E,48.712481983429555,0
79,C,-29.62292539105771,22.765671245486555,E,-70.16413834217569,D,E,108.12730356826388,-50.68769463295587,C,61.85647384440068,-5.07868830034939,E,-63.8249444671795,D,E,-176.0284104545591,1
35,B,-109.70032270879236,-82.19000264490232,C,-60.40662729638488,A,E,15.4158954886819,50.964894601441735,C,-40.44199842852177,57.729855922696196,A,9.865841936896281,A,D,-58.32326338507002,1
60,B,-44.46107181313382,-39.06394511009611,C,-24.155087683353152,E,A,31.68041748982106,117.4967244653641,E,-120.74270099833346,114.91710289773864,C,133.10337881836236,B,D,113.26978869326558,0
97,E,-230.32457033473128,60.402031485696014,A,186.1656319491556,D,B,209.1615178263302,44.110538493864425,D,-108.64820410808183,121.37216277122687,D,-4.7977553057172075,B,E,-59.049117014383334,0
92,C,33.71180825576406,-52.24124001720896,A,-7.77300560563728,A,C,-70.89103777469397,-147.12391348210727,A,189.70713177627997,-23.37980754993535,B,-10.132798873612012,E,D,-171.47701964083336,1
85,B,-256.56188397034316,-111.4863883368991,C,64.92019436106736,D,E,87.42453708024217,-24.018788962839903,E,72.23970277659247,142.19633072201356,C,-60.83562666978869,C,B,-134.5372621161023,0
68,E,-65.3704687669692,74.52630740793153,A,-63.49426431072304,E,D,0.8926490177748995,-25.288725389183064,A,60.65587983798566,-167.17390720933219,C,128.10738578145518,C,D,-59.43971868241088,0
80,E,-100.68229410960903,-86.54228665267262,B,236.1574262679406,B,C,124.80602516904176,88.30373108135142,E,-119.57582521490127,-153.3963335156512,C,236.0840379118926,D,C,-62.69981315632056,1
45,D,71.89618070663933,15.318441391563331,B,-35.42797621384964,D,B,-69.35119574752194,85.3677434753338,E,-49.30872713120257,-13.746842521648889,D,83.5395414434032,E,A,-32.11397339678458,1
80,A,215.9805880067748,-92.60102178441119,B,21.391343188642868,E,D,50.72342981774225,108.57031868974826,D,98.1556596700925,35.79768578988348,A,-80.13835321651179,D,B,63.369544008635216,1
47,D,-55.806881378096826,-11.903488178180956,B,70.49323030450776,E,E,-59.6832815088853,-100.69641923203316,D,36.001702381964115,-4.88512326047891,D,11.898804192025672,C,C,-31.784095741439206,0
77,C,-171.78616175050075,-181.0935481233473,A,91.8617352618743,E,E,104.93495085641031,-59.279916181732695,B,1.7617377431658408,102.52101343826607,D,-49.995527403503154,A,D,-47.08117913452189,0
30,B,7.738676096356163,-54.93997011037531,B,-31.07927440262927,B,E,-10.204954858996555,19.000865745725417,D,58.11041490215635,195.22314925079363,D,-155.15806605172534,D,B,127.96326129708466,0
50,E,132.34157351562754,-3.518837830443655,E,29.448678890927642,C,B,-40.337921836234116,-141.6031027118801,D,-96.79860589603794,148.49323893155298,E,-136.32634576099417,A,B,-232.48471234596755,1
32,A,98.5529283055443,109.67220899522047,B,75.1204197079751,E,A,52.72666967997386,-61.1060764115045,A,-50.48526164053069,0.42975012505604676,E,-4.278368940071731,B,A,90.88861712715851,0
25,B,-74.50182913625176,-45.65307130936896,A,15.127278859901045,E,E,235.21933374637084,153.19103517448696,C,-85.27713596660048,-111.53171340044369,E,14.452510768493088,A,A,-3.3657988605430593,1
74,B,33.45994174094794,-170.31003002020086,A,-51.67077781669596,E,E,148.4863211796462,-4.438010803592896,B,113.64318908636461,-44.00264134912033,E,-48.62521371870095,A,C,-111.76781090958887,1
24,C,45.86949938283363,-111.28266801953197,C,-113.5854468227798,A,A,149.09324482302773,-158.88663205190582,E,-28.686569836402416,199.878204347758,A,-102.58169888014739,D,B,6.395116577672287,0
85,E,-34.540610977182126,-128.22661706026383,B,39.12948607033036,E,C,-35.412056548332714,-27.454087308710452,E,114.17755432633938,42.77097933210957,A,40.49464211264029,B,D,13.884121239888202,1
66,B,-3.6092650143898966,-118.04653184624823,E,145.32311583713567,C,E,120.55664813394048,-87.75373145700664,B,-14.631503772975138,146.9372830972993,B,-20.768431440858,C,E,68.19889171133748,1
38,C,53.12445955033611,-76.96568253815715,B,90.5659570800354,E,A,208.77538458426517,-126.97957149075974,B,56.38000690617633,-136.53274284928287,C,-145.44748030199617,D,D,68.30146093072018,1
74,E,-11.98669118922539,-118.50467992007874,E,16.46120482056839,D,C,85.92428170894964,-117.39750684146605,A,2.3326225505745106,-108.10361572529837,E,-152.9800828657745,D,D,58.48831410565999,0
83,A,109.74729250377831,168.75928493487106,D,-112.11972246490527,E,E,-80.367336841413,51.00852316541784,C,72.60560485893251,-88.75671200361185,E,-63.21440368072524,B,D,10.58528384251113,0
62,E,21.49261991979347,47.21400989795705,B,125.14570889704757,D,B,-91.78665074266296,51.20127713734569,B,105.9002980153008,129.65862245375976,D,-3.9819717723052603,B,B,161.974300016782,1
31,C,-37.16797015663929,-40.32620446350553,D,28.272060824296457,B,B,-25.48393677153033,-28.35359055741904,E,15.35189038992328,-95.43573731445449,E,86.56952110914084,B,E,82.21166381653642,0
78,D,-189.97637861832564,159.7275916451327,D,3.7799706726365963,B,C,66.24138214934857,-91.34723181337733,C,-32.355141595766284,-6.01129092937221,C,96.95197528889487,C,E,200.75741039410687,1
81,E,-105.26232302746759,-81.70636734445195,E,82.18539742449377,E,A,-59.175922671231206,-64.1514566311979,C,68.41207418083182,41.7388616044016,E,-185.13071811746275,E,E,157.72308934442074,0
59,C,64.773302177137,-160.2645702024816,A,226.8607342559107,A,C,-44.21037022323918,208.06206401669263,E,-76.87403357338434,-9.297913252126166,E,-119.0707960952788,E,C,-13.982359670810856,1
87,C,-9.537374004539064,19.12420016825505,E,-32.29939499004905,A,A,35.0988586200432,213.11042010123566,C,-62.341820094351576,33.75767356349068,E,-171.48654725641353,C,B,114.57032719669584,1
86,D,-154.84216840738952,-4.711088737743978,C,89.89411985266109,D,E,-20.351318636130593,-37.43910289685553,B,-37.8519595652648,205.00128099889844,A,-77.70089588039968,A,E,-82.86776256348325,1
29,D,5.4683833620879705,-206.99539062635702,C,-40.787294368218575,C,E,-100.723103351058,162.2924077393209,E,180.15713242224663,32.683096199313596,D,-59.55441192872406,E,B,-89.44018200083457,0
93,A,-115.57411690125068,142.03185690069992,B,141.76152050741533,E,E,-105.8679658253893,104.18844384418726,E,-22.303611779346294,4.2588888217646375,E,-16.89007000169165,C,A,-2.5720067807841507,0
42,D,-148.78192546290134,-8.71681252673917,A,-23.76065926023522,E,A,102.80425098943712,-211.08824237920896,D,105.81363091799798,-115.68405189693627,E,-5.247081801296512,D,D,119.64373101729065,1
97,C,-119.78485331551238,105.82965460035354,D,-47.4538459637406,B,D,72.65225624587214,-228.13317263733336,C,95.7047315562501,-108.84036224212814,A,56.772183459947,C,D,19.682257782354025,1
67,D,106.23830111307078,164.68265041326745,B,63.95912583674862,D,E,-52.607253570143584,-110.72479656741174,C,98.63085749842038,-132.26680314514786,D,145.56249373101053,C,D,134.4599914172459,1
63,C,-6.71744003103672,34.63947690876497,C,35.47123218277305,E,E,-55.30186837282478,-51.74522604611384,A,123.41939395865138,-83.79896194996927,D,42.07189650214194,D,D,51.06812496684188,1
18,E,182.46655942565872,3.4799678590141414,D,-4.323190904220123,D,A,29.565887511481993,103.05317708657049,E,-132.45890315469364,-103.86994918223675,C,160.58674728610168,A,D,94.55568451968921,1
19,C,55.48329962695997,6.615912352735317,C,1.2509669998050972,D,C,216.0558426613628,141.79232642555536,A,9.674955489236503,-128.61732324214444,A,17.930527789103344,E,D,227.83603791747987,0
23,E,48.779590496736816,69.10219557813588,C,-45.84075411893636,A,A,105.00731433491435,75.11555178832883,A,243.53986979591818,66.22166738097098,A,-126.6350568605906,B,D,109.74261758440389,0
79,D,-50.197444458857355,31.025770606395493,D,-51.06291524809189,C,E,144.0402649967633,-84.41246151029772,D,-93.85042952555648,157.61126598930528,A,-33.69212849145073,C,A,53.28990487871367,0
91,E,-149.38176762202394,18.427291409397544,E,-237.9699908454271,C,A,132.1231952423537,-71.04762664265597,C,54.30412018782715,-69.38991005719942,A,-14.850377017157031,A,B,103.1641497424127,0
75,D,101.48024997130216,78.83999293291319,A,-71.79748820415422,E,E,-139.29089015715797,-177.33546408269967,D,-57.01344344335097,131.0126947754155,C,-19.884416455261267,D,E,-129.45485262159653,0
65,E,89.94041318214043,-84.51429200019435,D,97.53297032666188,E,D,-42.3722691552858,-5.698103823212622,E,20.80969953170386,-11.203433337253422,A,230.42129741657044,A,C,-25.361780847144118,0
41,A,-20.969733025407585,82.93414904725881,E,49.4210761879174,E,A,-12.521177310394307,-73.56253145875537,C,209.44648214604592,81.26512006901379,E,18.40866812219886,C,E,160.9218134292463,1
57,D,-8.41391222519393,70.639176502301,C,-47.41083811723602,A,D,-59.920872611302855,-13.798861454408911,E,74.26874763476425,96.513865549966,C,127.03188740645976,C,E,98.34001677916648,0
53,A,-60.06538548953052,71.32254627179478,A,-43.94888175957246,C,D,-8.209838077124319,-5.017886132819617,A,-52.75125921081369,8.478253684238211,C,132.1572612391165,A,E,-20.256889689618532,0
23,D,342.5071392362898,53.94639605042182,A,-11.88195410252192,A,D,174.88833436065386,88.87996793823388,C,-74.52209023295721,216.36486463545893,B,-9.247828739975654,B,A,-44.179136035419816,0
50,B,-63.621615734299596,-11.257495880056831,B,-9.465645313030244,A,A,-68.72222859775295,164.83991932015988,E,31.992526725468988,-75.81556592874729,B,-152.16484821173503,A,E,-233.9749829606763,1
49,E,-41.851414425627794,146.3885250885281,D,49.92490492620301,B,A,-46.39065770057794,-133.83325411271696,E,63.903100490377305,82.1456140633362,D,6.26399757491529,A,C,19.131815826376013,1
28,B,-64.82791473743792,69.83441118359866,E,-48.79202379601763,E,E,-88.95880486074206,104.15640258831496,B,-24.578404460119444,82.43067475022949,E,67.82914841248994,B,E,48.495801197615904,0
30,B,-4.134670843661614,-118.45781345607769,B,21.348736993983838,E,A,-42.26661040997158,63.97522686931894,A,-36.23044015224896,222.52301036321063,E,5.033909603374612,D,B,-71.45605256497106,0
44,B,-84.71730057764704,56.134509218966954,C,-132.88083312528855,A,A,36.85138844397577,-36.264119407798866,C,4.004845695247098,-74.07319969828077,C,-56.48249473909998,C,D,167.48811544048792,1
99,D,37.997439410816355,98.55554279360754,E,-164.47641052346015,E,E,-57.78414331497381,183.75754222198205,D,22.63341614461314,-117.02190493460252,E,-33.799442890172635,B,D,-22.40182746052593,1
19,A,37.17529724594024,-0.612485521791509,C,-115.05121150312118,C,B,-107.9831711053044,-226.46623975870014,C,-30.841675716558072,-105.77726506954335,D,-85.11825601121113,B,E,9.385881001936346,0
60,A,-33.20459368720755,16.54504104861888,D,-105.26302940388703,C,D,66.43096304921964,-1.1719483866798082,B,-11.282916806215743,153.41325981287116,C,-67.79349969767486,B,C,174.75488307166586,0
66,B,15.76971099946998,75.85158733289667,A,130.44056565252413,A,E,-19.26471814363714,-75.1111768798213,D,-24.117062368303205,-174.40051709548607,B,28.399208815347667,E,C,128.13354324693972,1
99,C,46.99483934162574,70.83634977329545,A,-128.7900321653961,D,C,26.69628343490128,196.96914140566759,A,2.7819070571097626,27.07966476298651,B,80.58897516677894,B,D,-157.9396376433622,1
88,C,-97.60923362297832,71.6171032023214,C,91.81427118776394,B,A,-24.936933994393605,21.182643183357044,D,-249.42723451223225,25.889555636061147,E,20.19123971286679,D,D,97.07948916223643,1
70,D,-101.99386428833263,108.60535267074083,D,-208.94753934793897,D,B,-99.02654464750171,-94.99346224684429,D,63.901998670436136,132.70533180212095,A,1.0009396005197866,E,A,150.1353774600868,0
48,B,97.15377860669902,-207.5282676169495,E,20.944362841797744,B,C,-124.59769361078332,35.508308521432994,E,24.283581793680153,53.06355762115462,C,40.210769890840076,E,A,57.59609347502948,0
77,A,-69.11002420733763,71.39683299330369,D,-18.26940380008256,A,D,-248.7197192305191,0.56767019607027,C,-191.6588814516959,-148.30530158677223,B,-45.094235749522284,E,D,-62.84954251948287,1
22,A,49.31010283214717,38.90126751653483,A,-258.6195355057781,C,B,-28.29462183097079,-15.822436647209804,E,0.3375498110475752,6.729396587364647,B,78.34680167725446,C,D,184.49404683891854,0
32,A,-117.64876033019051,-31.17497773193701,E,-53.600885453986194,A,C,-60.30271836974711,-104.34393489284221,E,84.41887982592169,-132.36550442612383,C,39.16502706297198,C,D,138.24626938973702,0
84,D,-114.90996454156534,-45.14667104958045,E,-75.63886613887718,D,B,163.5988252305002,151.2950077701863,D,-80.01002955263773,-65.39705773274414,B,75.37548287709016,D,D,28.975416030806024,1
82,E,-140.11194626635904,-91.97903679981795,C,168.5707194323948,E,E,157.92018846630205,-75.23895637417735,C,-72.82099954972054,-56.68835673260033,B,105.43898398138323,C,D,23.860402721192596,0
70,A,-135.67085100601918,139.7671458171864,A,-177.24543734062345,A,C,36.652179647726776,-15.685102741316662,A,74.74155925402978,-5.458996616427397,A,47.26145172529373,B,A,-180.3809421586151,1
79,E,17.20374197830654,-132.19175120918203,C,-87.57463686558938,D,C,-10.798344308717498,-177.68153578468983,B,-55.391366495712155,-100.87116575651238,B,161.9204655164735,E,D,-153.18817211663318,0
44,B,13.769566421925894,-148.64195149178937,D,-151.74840477447347,B,E,-45.874856822266665,80.04606531634106,B,-84.88478888901885,188.4873226961539,E,-110.83414654986194,B,D,-3.9241688690573033,1
71,B,32.498923469328076,90.75600698130751,A,-70.44056926944809,A,C,-115.35940323417594,-46.37003007562028,B,-94.63453945045894,52.14147479888196,E,4.821766405152796,D,E,-9.709442728769867,1
73,E,-24.401285286473616,-210.36037421985375,A,52.799395335412,C,B,46.77079973572524,177.48529955389742,C,-122.10833098816249,-74.37153705928718,B,124.09662517689284,A,E,142.94427992477497,0
79,C,-69.03750907323108,-134.1785018913527,E,-118.71948415066696,A,E,-18.70748970930583,-231.4982806491819,B,87.73719079710176,-67.85745130415187,C,-97.90636576257764,E,C,35.88030621703932,1
25,E,-31.149972019345075,-230.00082335159811,D,-107.07391128097694,C,B,-120.39814496544794,9.156867089490968,C,-44.58711099992298,-20.80963417274245,A,30.126131259250126,B,D,-37.233753492145325,0
90,B,36.111807503237316,179.35886300127828,B,114.54626101607985,E,B,60.75638805432278,-103.7237949780093,E,-5.450010243151375,55.70797364685806,C,-110.35182941911799,D,E,228.11378279774553,0
22,A,67.17385288067625,-52.382047044790866,B,97.0826818844112,A,B,-30.983993012659056,-62.874237580212636,E,-14.468084757806063,63.87908211586155,A,153.33580173312308,A,D,-14.853370926101944,1
23,A,56.26111104710301,29.814413591389222,A,-163.90229425060198,E,D,39.765142433904174,131.16161810464737,C,21.382995927374825,42.19727144014284,E,45.838461793340464,C,A,30.41265124157656,0
65,B,72.47310434018657,66.80537221446716,B,10.431909782184952,E,E,32.42946566897165,-23.08183750192578,A,201.76090501358294,252.94610320804324,A,21.76389900497682,B,E,159.35102149882215,1
37,A,-21.160475405294317,-146.32301446335546,C,127.45639110937303,D,A,68.73427601823245,-156.02070405205896,B,27.758363987757477,12.456181945150513,B,91.99229591781773,A,C,-12.205104131030806,0
71,E,55.04819867368399,25.943020186693662,C,115.90647216388423,E,B,11.473469436796812,32.407338933340526,E,38.36503455393289,-18.305924663604905,A,-134.51087106561133,B,E,-20.134046507154842,1
44,D,64.7187705748603,73.70609529629996,A,-178.0744032052642,A,E,-122.99198527819384,-126.85907500585117,E,26.828132516336268,-182.99035755936805,D,168.19671190432877,E,A,21.82483276536329,0
38,A,-6.612939583326439,21.406724338199417,E,32.219893563267796,A,B,133.3836796451727,91.90457015906364,D,172.1671377255833,-31.779531081659158,C,-23.68019352154722,B,E,19.98938542023433,0
41,B,45.16652146968932,1.2145908970974708,C,109.89597520795962,B,E,64.58079770140144,57.53538398372107,A,-76.7450572872642,55.40892187037365,E,44.00658181149458,C,A,35.050441633291356,1
72,C,82.54051776498989,-34.71617434497233,B,184.6159192061771,E,D,-32.07597187438033,80.7254308704418,B,44.053088481178754,-147.35543488479098,D,-0.49818586716553376,B,A,-36.45354323483376,1
54,B,-70.99778140260445,172.76202008299185,D,-98.53866570222537,A,B,-8.145474355667243,68.26536919247518,A,73.26795692064887,-186.40475587918615,B,19.369986891196138,C,B,28.288579846712015,0
50,B,-160.84184700690162,10.446983093970816,A,-106.82187763564086,C,E,73.56520922348031,41.327531582211435,C,-32.09335013905429,140.8731566640376,C,-4.222298664639308,B,A,-74.59659508058196,1
88,C,-210.95649503469306,-37.87404264332481,A,-9.136435011007597,C,A,64.11448036740597,-22.10109175717225,D,143.07845820110416,2.675679991536516,D,36.27541008465593,D,C,40.354309024001665,1
82,E,-35.19602618387632,-58.43793975490017,E,-20.60417453442338,B,C,-81.27284327975147,128.93416161486545,D,-73.58241015778242,-176.49424458295314,A,-18.93353255305101,C,D,-81.99919298882948,1
62,D,18.69717968657822,189.88817300207737,A,-101.08213566921034,A,C,93.74213248297393,38.89158963153843,C,-23.58815273289293,-124.5224886792561,B,104.52920992588683,D,C,-41.047130022228416,0
91,C,-15.507103609190146,7.567961007824745,A,106.29240268798685,C,D,71.62833719095909,1.4038030569342734,C,-164.88270426452874,-62.2391418476487,A,-227.10250352287264,A,A,-61.351633907610506,1
30,C,208.19021853777264,-33.14808043571019,C,66.58068673869796,E,D,139.0939239398836,-25.483524411060582,E,-52.14315422917255,24.29461293360854,B,-128.20602128499542,B,B,38.08968844010793,1
57,C,239.68859542914433,216.53744946141038,B,39.94233958565772,E,B,15.710737557275964,5.5846656831982235,A,-132.41016748984978,123.12124811347955,D,-150.64765688000642,E,A,-30.845140030239964,0
91,E,-101.18866624905752,43.04050027364046,A,-2.6742594575981458,E,C,-245.04290553334428,-111.72073826116463,B,-139.59434758425758,-149.776458747694,E,-50.66244223301412,B,D,28.876241050154583,0
56,D,-204.41263843693517,103.65113907892972,D,49.754537846461886,D,C,-22.392640391514007,-88.00805407895037,E,-138.40011000989435,38.27650684113309,D,48.67916115822849,E,A,73.11766853135283,1
60,E,-29.490136654277354,-96.04738516262456,E,7.41031197152493,B,A,-55.40135152390465,27.163829583430893,B,74.70695658597272,15.836450997951424,A,19.04063119745153,C,C,189.55022371677643,0
44,D,-58.86995242046847,27.920763758887844,D,-108.61987443956151,D,C,-196.9593261406076,-161.5448782635905,C,28.285546768933116,-216.08010003752344,E,-14.71039939111819,C,C,194.1410591153188,0
21,E,-19.060441026372878,-36.10040913200499,C,-129.1771797753548,D,E,179.1832821940323,14.80333856225036,B,-62.22737414922116,-158.13026553002987,E,81.59133441805814,A,C,47.780986042242255,1
57,B,-39.4669731162318,23.554980726212005,B,243.42276579335035,B,E,-60.56715920276975,122.4476629030667,A,-26.29628023437112,7.027201509551863,E,-7.441986519986059,A,C,-61.58173313424926,1
98,E,-143.28094945724118,-126.50944022943324,C,-27.90609262718381,D,E,62.9443607128478,73.61623369423096,D,148.22765076519934,-68.83341444783903,B,71.16441432844215,A,C,-38.670324674850505,0
38,A,-149.30922861610821,-54.449233035890565,E,-92.50738608136649,B,C,119.30541085975968,-71.20551824873976,E,-198.71443145191537,25.572295405483974,B,7.337077183969877,B,E,-20.670469332438977,1
44,A,-30.949886800657257,-89.33666473842983,A,56.130466350921594,E,D,85.47559859486591,-17.04060700061435,B,43.49163855592527,170.2494460069441,B,144.68929785624405,D,B,87.93195439129545,0
84,A,-13.103080679987078,-18.662836165908104,A,212.9819451010722,B,D,-105.6439148410351,4.407037918519752,A,-48.90333133784823,-129.5616433182525,E,-8.124859674509434,B,B,-132.18119237607164,0
85,A,44.67190447463155,44.82294818141674,E,17.220706283622427,E,A,30.33010887317763,17.53387460701513,E,-9.564304746245341,-30.190870583223628,C,212.91149812756692,C,B,27.110421021980756,0
56,A,32.58770891991901,-20.061182090554926,D,74.50215388220006,E,C,-36.527002859142705,-160.63822900313133,C,-73.6337903345075,52.0198001350088,A,-72.72598398957916,D,D,26.237225618224592,1
76,D,-164.1157834801556,-47.12314154120122,A,-47.47322365876385,B,E,-87.93953815192278,-74.75998011413387,E,-114.03603389948861,120.17258467498367,A,11.157536061053165,D,A,-165.50326193515096,0
53,B,-163.1978257372315,-83.47888712321586,C,36.36465250840356,D,C,-1.0834088723662034,-57.14593336064595,D,-15.436144626701298,11.363041178819975,B,107.1510974379977,B,E,-87.51315634697211,0
96,E,7.070129094154874,36.37076834000178,B,2.350855034005183,D,E,-55.07027134047876,-141.78463949773487,C,-85.328399280214,82.61016483071975,A,26.784307728179268,A,B,20.622083785086165,1
87,A,-103.87921982307091,-68.99090720941582,D,2.8228057516496454,A,C,-85.42339579547925,36.54219340343253,A,41.513629368487415,87.2467157243391,B,50.944536721153376,E,D,-0.8534896580465517,1
88,E,56.8707440237515,28.53126271458264,B,102.20545165766612,A,B,70.87744948162734,59.063226273433834,B,42.19356524043082,146.89156398029877,C,-150.9797127546582,C,C,-129.06074463705812,0
70,B,267.1135593404728,99.91149869711255,D,38.64373156221049,B,D,4.8465219409029014,-62.61178783756459,A,56.78674991153853,-167.01500996530555,C,-53.06982225756871,A,E,38.929072451576666,1
76,D,49.08103107509571,-60.454774839690074,B,43.1635857364247,C,C,-78.0584169367123,170.59722532996267,E,-29.24188895765792,56.4159846490534,D,60.50974807162803,B,C,-61.090540981287035,0
75,D,-263.709001052047,12.5826314678421,A,-38.040375571591596,D,D,22.811207861899877,-89.36847316466176,D,10.30003859361849,5.2180556195245105,A,-99.23123788591337,E,C,27.052909990186,1
77,E,140.30300871583162,-83.56482458111412,E,55.76771115619068,A,D,154.82770495265007,-5.57685069097521,D,-27.98529885911772,-248.68268772512394,E,-96.06961500518881,E,D,3.1905633519122873,1
45,C,-95.34570033785084,-152.88911647331406,D,-34.30786785734666,E,E,92.99164220832964,-39.00403533884656,A,165.50906374271662,215.0887545494244,B,1.520079002788315,B,D,-14.667354249173778,0
34,B,-79.8029639678705,-153.3846364950372,A,-10.198042280276724,E,C,97.33388080180002,-47.873995684764445,D,135.58096631295865,-56.54753406310727,A,162.0059735052338,C,A,43.896957064761374,1
93,C,9.947834217107939,42.221092404423686,E,-39.62746239549207,D,C,-120.52590862624233,70.18027611290229,C,30.51028219035599,-41.47431456917337,B,-158.88105823086178,C,B,123.68793420104231,0
83,C,273.3193329749439,-70.02027633937541,C,-92.28001099131687,D,A,46.11948001014062,16.747484447896262,E,57.71708254168145,-13.953540115857365,D,-66.78665201219222,E,B,-46.00777317877518,0
57,D,69.5403347698476,-86.23015651133859,E,140.52535197949754,A,E,-109.71365357420298,79.39329367009586,D,-5.484865453843203,-108.80943248722335,D,-101.46131160779584,D,A,67.39345190289112,1
61,A,133.5787951317588,-126.37584800402868,B,52.00079149420333,B,C,55.19196351358334,55.50147174941669,E,63.593628394861604,-17.82045360566641,B,-104.07497308366622,D,D,3.8484580390955787,1
58,B,-113.0235245405743,11.60280801442005,E,-21.926249640011555,C,E,21.671368890649653,-33.46300564140607,B,-56.67440587031438,16.74999231050385,C,-63.022352461658194,D,E,68.1138782091209,1
95,C,-52.39932047704284,-91.02091657838945,C,-200.85022687617223,D,E,55.21852041687792,170.30070170891008,E,-34.71733195934885,-1.717611294588748,D,142.14772276485496,D,D,171.71391598487438,1
87,B,-122.02811588508541,109.65137572781852,D,-107.36340019207779,A,C,0.7093365687789746,6.357853871600929,D,52.41073002085387,200.65525822772213,B,-17.181796006742605,C,B,38.31832269545601,0
31,A,109.40625614167725,-50.23678119451943,A,-21.26920968126111,D,C,-46.72293254074406,-122.63027917600033,A,75.00640615606133,-82.35999471318414,D,206.9974099040321,A,C,11.798368729384064,0
