civil_status,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,target
Widowed,D,-74.40327177057947,A,C,213.00775172995478,C,46.692338944233164,-137.37501483222005,E,110.63952414748064,A,1
Married,C,-69.78918871135014,E,A,33.95066016858263,B,145.48097773814578,-155.03442039924303,D,39.337055022182085,C,0
Widowed,E,-141.47863399348438,A,C,-77.36997686425828,A,-30.211962778247514,-199.67145173245208,D,-133.19334800898673,B,1
Single,E,-29.700854098999898,E,D,-88.90144256813672,C,28.428817774762326,-57.07793379623417,A,-141.99911634173102,A,0
Divorced,E,16.48814079561511,E,C,-14.76652262695459,E,-150.39069433665622,-8.259841832401712,E,-195.4763366152309,A,0
Single,A,100.94555285846891,E,D,-28.200368257085266,C,49.38857728223601,88.75388775408335,A,72.23322657485906,D,0
Single,C,-8.365692068531327,D,E,-80.00454296648749,B,116.98028236053206,-13.827955559444554,E,233.74835176114019,A,1
Single,B,31.867377904083593,B,B,-146.89099040496916,C,-19.68297770150807,0.11803815207513864,B,140.91264609625395,A,1
Married,B,-66.13253733108621,C,A,225.9978691611801,C,-170.57656454928357,-129.44660922254735,D,189.4060098652449,B,1
Single,E,102.31876018726763,A,B,147.0831610111414,A,-46.32534414674794,66.1446208672584,D,27.152874612525874,C,1
Divorced,B,-23.020281647929266,A,C,49.586197498866746,B,22.333222561245115,58.537820655947726,D,-68.93926128191119,E,1
Widowed,A,29.960933572141958,A,E,-42.69185458905372,A,31.1186941681123,39.34787957556586,B,319.72994194998313,D,0
Divorced,E,-1.3430710789357334,A,B,-71.69373344714313,D,-124.05067365997328,5.488059607364698,B,-29.665682248533592,B,0
Divorced,A,98.62793219961401,D,B,-74.33113186692627,B,-59.747681431617025,19.27255742759498,C,171.29296223360672,E,0
Widowed,D,120.26716870164277,C,C,92.90909814179467,B,140.30278043234398,69.86021622269263,C,-31.85943369832618,C,1
Single,C,-36.473858384992894,E,B,43.43543312301518,D,-62.25885252369127,-72.10758681935498,A,-47.062756920665336,C,1
Divorced,A,-233.12384416881048,D,C,-84.34910985547724,B,12.443586647288075,-27.250855652393703,D,-60.40364581352742,A,1
Widowed,E,-70.44794907683986,C,B,65.39543286792973,C,-28.055582613536227,-32.0901484381071,A,111.40053763936221,A,0
Widowed,C,-3.710895386773389,C,B,-136.97491242116993,C,-107.26283346126033,-43.75481478429422,D,-7.424136893577596,B,1
Widowed,B,-34.59003551435955,B,D,11.811772065274488,C,0.650970668963501,47.04718263914374,B,-149.2872651268721,A,1
Widowed,A,-99.88983363345555,A,C,-22.12464674579673,A,170.02567532351847,48.357184013413956,B,-56.74565014130978,B,0
Married,B,8.427473761956472,D,A,26.97424058139718,E,58.69956824039053,152.233485188261,E,53.11101683372913,B,1
Single,E,-74.31596785741512,B,E,-97.54217840545603,B,59.44550555084962,-66.04334465614336,D,20.914695978491775,D,0
Divorced,C,53.47292971888964,E,A,-29.517305924932785,A,21.024103005988685,204.22580922957206,D,62.29486249517857,A,1
Divorced,B,-283.16472235385265,B,A,127.8116888716266,A,-64.09591006837113,36.44695834523979,B,-320.624887399427,E,0
Single,B,-26.082531663343918,E,E,35.911982836705825,E,-21.07023301410329,74.65135742163991,A,192.0457126275592,A,1
Single,A,4.269325294263623,B,C,-2.234915024303819,C,-62.718965191121825,-184.71370888393298,D,129.09812921486844,A,1
Widowed,D,-181.87510727074996,E,E,11.210578908143123,C,-6.352592767832496,115.19523072946367,B,38.84670468450225,E,1
Divorced,D,-15.980823785605772,D,B,-32.05455772348964,A,-113.43226316819948,2.9696394957291137,A,-108.39685440118456,A,1
Widowed,A,-189.9730393982612,A,A,64.0679413576479,B,25.66979704480799,15.696124565464356,A,43.38030064689677,E,1
Widowed,D,-194.0031139784018,D,B,-149.44261146099998,D,75.19523044220833,40.47530647556642,A,-100.0361272309383,A,1
Widowed,B,-46.21051937298321,D,E,73.1336535076746,A,72.40030888201164,52.95900586148987,D,-13.458601548253021,B,1
Divorced,C,-75.93728825426975,D,E,-178.46792988911392,C,155.01702663064597,-36.35136020395437,C,-108.59248378220217,D,0
Single,A,-6.322501715385674,E,C,-105.21962856161748,A,57.701678960170774,7.417062242960544,E,-186.2988084568241,A,1
Widowed,C,8.751895148023932,D,D,2.3621173101196784,A,-38.737812743782115,42.2889410429311,D,-28.51003012661706,B,1
Divorced,B,27.984595276931135,C,B,77.66329957019742,B,98.24956191015369,-103.70610847036765,B,-28.623186153590304,B,0
Married,A,-73.9824880775003,C,B,92.65443175384982,B,52.49100896750992,-113.49770641288544,D,135.3384851427543,C,0
Divorced,C,-17.191579656422814,E,C,-1.6587063235618946,C,-26.849894576293444,29.11309153470422,A,275.7307782825297,A,0
Widowed,B,-183.4061700054522,D,E,-113.58169932250424,D,145.0863801340287,-5.216565049563606,B,118.8108961951583,A,0
Divorced,E,139.66980068232132,D,D,-37.52030503023653,B,-32.79454101209194,107.68804319073135,C,-94.37257753111305,C,0
Divorced,B,52.05927124789921,E,C,-149.50018740215512,D,81.9044281807702,40.77039885639679,A,159.61529379401077,A,1
Widowed,B,85.27432736697858,D,A,-142.08023913768716,D,-110.85722293232882,-2.6952966891494237,C,-191.8094051272593,B,1
Single,B,24.6924319253678,B,C,-24.178166944955542,E,-92.56849712449457,-184.01861290203348,B,-171.33023584058975,D,1
Married,C,-58.700089490375696,C,B,53.003501048810975,B,-58.46914151071616,-136.6043583244951,C,-26.080492006899743,A,0
Divorced,E,22.650245666576012,D,D,35.943995603284826,B,60.234919109467015,106.647401876693,A,-144.06293184057753,C,1
Divorced,A,-18.39945792185638,B,B,92.55038730947597,A,-34.56265269452885,-74.56520729148555,C,-6.999101406640016,E,0
Married,B,121.10447371723703,E,A,-37.10331580258977,A,56.17889964780285,6.38302781838172,D,-253.86030863199872,A,1
Married,B,123.76124695516313,C,D,-20.616286435361733,C,22.56326084407204,-78.82457217287767,B,15.296399631752717,C,1
Single,C,31.15486166027534,C,D,-37.96660917459068,E,108.22555109569367,37.53762169364803,D,4.0494675185345,A,0
Single,D,-9.646936323977515,C,E,170.84836146906247,D,-190.76191281035335,-104.93826796501415,E,304.69932620969564,C,1
Married,C,-37.55378929083695,E,C,-29.380325598039093,C,-179.79212436848252,82.06504173027064,B,-81.63386907809486,E,0
Single,E,33.909426577075976,D,D,-15.679969468419868,C,4.045046796698332,0.2005989440618279,E,-50.688278482972514,A,0
Single,B,-202.3480681930426,B,C,-214.26262536968483,C,54.70004642500238,-84.8210129224772,E,56.383062187100904,C,1
Widowed,D,-149.62647498212255,A,A,56.52084563026839,D,-115.43901653752984,187.68701151101595,D,-68.893306628494,A,1
Widowed,B,196.01165727761162,D,D,26.740176588266085,E,37.40736710041014,-170.10832102484045,E,-23.371137763667004,E,0
Married,C,2.725031170556687,E,E,-48.23750100819717,D,35.105524442800935,4.727554280810154,A,51.98171117973377,C,0
Widowed,D,-29.228241913728237,B,E,52.2570704972494,D,124.26875168265808,-22.733193047525678,B,-53.83620408928193,B,1
Divorced,A,127.9301059880312,E,B,203.44002168524028,B,-6.485808524017522,171.33717477480891,D,-27.584946891175793,E,0
Widowed,E,57.36828108383042,D,E,2.440165854683033,E,194.90014185977097,295.6100196779304,A,-57.397020726538514,E,1
Single,E,-52.85993778730472,C,C,153.1180076754518,E,12.296915877535678,30.618669114742435,B,83.03861186396234,C,0
Single,C,-100.9411804253632,D,B,-11.753333034036366,B,-65.47745491463104,91.36195402825746,D,1.1246052700686204,D,0
Widowed,C,-63.4380192508215,D,A,122.15681236636311,E,99.44866751378343,116.58937362577568,C,51.45785951060988,C,0
Divorced,B,-124.0372872814148,E,B,172.4191725232258,C,-92.3385733041696,18.407237327342674,D,27.143490110885804,B,0
Married,B,-51.76395861108405,C,C,-41.46864930406047,E,-89.42803392856106,45.79635548605347,D,58.55190949034527,C,1
Single,C,-73.86811268972184,B,C,145.01673116036133,A,-32.04374622281663,-104.40882862025038,D,1.0631830406762723,E,0
Widowed,A,94.57848825786142,D,B,-3.0966513467060195,C,-204.85201574539468,118.25340703543519,B,-89.4544143345914,B,0
Single,E,61.79630476843205,C,B,-179.6488434237463,B,-1.4413080044210214,105.05953010119468,C,88.14373874005508,E,1
Married,B,162.98708278989324,A,B,125.61491790492525,B,-48.71403046020697,130.46074332870077,E,-36.47881593636168,E,1
Divorced,B,-290.33776439224323,B,B,-233.1006663667089,B,-52.05469410116626,4.278675141717906,D,75.26570848363194,E,1
Married,C,-123.48854989116734,A,E,24.535543775589407,C,-9.20335349714053,29.2744953851997,D,-165.43539401488795,A,1
Married,C,142.2955115287743,E,D,-45.43239777086232,C,136.94468696097272,-221.5853831998869,D,-109.27160676189571,C,0
Single,C,40.670924037085896,A,A,14.284234241527141,A,-25.08868249405159,278.0786296776265,E,63.76219174440857,D,1
Married,B,91.5147319568603,D,B,82.04352710163815,E,-14.759820031457835,-103.07467672887454,A,104.86423897228563,C,1
Married,A,-35.83911068353225,D,E,10.204237330719891,E,50.82681753567619,-188.86026133841932,B,41.53135149997481,B,0
Married,A,-110.43597647445675,B,E,-100.46910870963966,B,6.057161646806519,-138.4655718256242,B,-33.14129141049699,D,0
Divorced,A,8.84940622812772,C,C,-69.5969276481389,E,90.23680703969768,-36.80787564845879,A,55.0330045809939,A,1
Widowed,C,-152.77516439605873,B,E,10.226512239143046,A,36.57873637215031,-130.1861635845481,D,-161.98569841378045,A,1
Divorced,E,-88.8039535774592,B,A,-111.56476825553214,D,35.405524859084174,73.88914890134683,A,113.63315010923563,E,0
Divorced,B,92.31303630733137,E,A,170.0196026991278,D,-120.78438543503876,-171.8674900690646,D,108.68121550653728,A,0
Widowed,A,103.20599026848328,B,B,-107.43200210437954,E,-58.86660603179044,58.72580381429285,C,-199.96199378074547,A,0
Widowed,C,-74.09040317998131,A,C,-44.21100475645742,E,5.1894525015659925,-77.4656294855964,D,-131.78504017423555,A,1
Married,C,90.65871478422626,E,B,91.2271751103325,B,-100.0618146389448,42.371429339062786,D,43.672881909145524,A,0
Married,E,-90.04550215828512,E,E,-28.958915334445862,D,127.81142094288569,-117.45637551365743,D,42.07248818377159,C,1
Single,E,-33.38206532987559,E,A,-33.64875562909378,B,108.63620896289135,-151.76539316119693,B,-211.46611902425,C,1
Married,B,-31.59867012194776,C,C,86.12323461362804,C,106.85888285476486,-124.132491898103,C,102.1223259341019,C,0
Widowed,C,-176.97031806675707,E,A,-123.3222629512192,A,38.20900992843412,108.04957676410119,B,69.62819169641024,E,1
Divorced,D,104.2149104377771,E,D,-65.86560904227593,C,-43.63744023869718,-53.824225102496136,A,161.04106477413413,C,1
Divorced,B,214.99944985613632,A,B,-159.5155884802296,A,-48.055162338933954,106.73533984446193,C,93.28237851956378,E,0
Divorced,B,224.74235175719758,E,E,-20.052422942544474,D,-99.67342973115386,-25.535328209571134,C,1.4110422509658276,A,0
Widowed,C,70.45476914875796,B,C,74.2033840853386,B,81.88771768285875,62.54012289710258,C,33.15801926846918,A,0
Widowed,C,94.05891905525762,D,B,-41.99884029827034,B,73.77980722125731,152.8788641419651,E,15.02103968909767,B,1
Divorced,C,46.10751496839391,E,C,115.19045683210992,E,-71.25892732910262,-136.54051860404408,E,-55.340926249148545,B,0
Married,E,50.83958314064114,D,D,44.54084951446081,D,-64.49429744547284,54.56562810939841,A,-53.27431336704493,D,0
Married,B,-16.606271383261085,D,C,25.290554359944206,A,-142.6415996773361,-123.91714418839479,B,77.2153072383245,C,0
Divorced,E,71.02598919465059,B,A,75.33664664101578,A,-35.30617640086343,99.02932036407189,D,119.22941456021732,C,1
Single,A,184.7191969239804,C,D,47.53805768035553,C,-159.25206159927234,-63.90529697606706,A,-71.15068215996837,E,1
Single,D,-125.20881801590143,B,E,108.54823136521516,E,54.778635178853854,-51.46546089721979,C,76.74167718215105,A,0
Married,B,-41.82944856190123,C,B,21.01788758946676,E,-64.12748343217642,-40.92152439050773,D,-31.107848009106938,D,1
Widowed,E,88.98282662425797,C,D,-14.31366881137048,C,-94.34281065990552,43.39673130613081,A,115.9137605001507,D,0
Married,B,-26.062566015581943,C,B,42.502410514079386,C,-71.44752984917329,-24.21391641049728,A,16.675742145894734,B,0
Widowed,E,-139.331324651395,A,B,92.89329144037514,B,-52.831801548317394,-227.3361963497267,C,96.224041821139,B,0
Married,C,34.43883544292609,C,D,128.83806665999663,A,-202.85267201496077,-152.78575816028027,B,-67.93684401709102,D,0
Divorced,C,155.59414078811653,B,B,34.51531771025142,E,88.54503809914219,-24.55676928712641,C,-233.83650209097394,A,1
Single,A,-10.243384250079435,E,E,-31.94463774431871,D,-135.10440265247678,-0.8044160256540959,B,111.0971770578983,E,0
Single,A,-24.56633923791423,D,B,23.849348402167962,D,374.8541871172068,3.4161370438579484,D,-133.34601409934714,D,0
Divorced,E,76.96838474015763,B,E,-4.382608413136128,D,-279.40960856605835,-40.411105042804635,A,33.481417442910875,D,1
Divorced,B,111.73443772979077,C,C,97.51998533823478,B,-42.49459869256672,-24.019869236466775,E,25.854971000882465,D,1
Married,D,105.00386469522634,A,D,74.30634716975403,E,-129.66560874816975,-83.84226818718537,A,7.262602204878409,C,1
Divorced,E,-166.72175640786057,B,B,-30.047356715409794,D,249.78860692199197,-15.959185435861158,C,45.20480170905395,B,1
Divorced,C,-11.78879565484062,E,D,166.58720792340424,E,42.457806209226305,-90.56930810816817,B,-39.95657112748609,B,1
Married,E,17.961838994077727,E,D,-148.49989490659507,B,-139.61038137853586,79.74264102887915,A,-42.30124862381876,C,0
Widowed,D,-11.29362504002833,C,A,140.6163179642252,A,-104.98504924640639,-126.12034378228162,E,6.308146401240608,B,1
Widowed,E,-74.03760039850869,C,B,13.47622432401431,D,109.21618615613696,-32.2297174994116,D,33.47492555271264,E,1
Divorced,E,8.470122181892856,D,A,41.43615029466648,C,-121.62862422360566,211.8398602388819,B,-147.05377478815365,D,1
Widowed,A,-228.4605329165202,A,C,119.74937551119925,C,54.607440219089135,54.15435389080135,C,-39.76764865786772,D,0
Divorced,A,-32.68837972723917,E,A,67.43801193735638,C,-118.6595493155797,69.92286975841363,B,171.6177868706565,D,0
Married,E,-47.364523933278214,C,E,-21.68037094178642,A,125.53858649677494,118.83662378904913,A,55.937588486427636,B,1
Married,D,91.78441965847797,D,A,35.36967470231014,A,-75.66679466866672,-90.84529201457667,B,-75.12713294384443,A,0
Widowed,D,14.879184523521344,A,D,-119.25098267278291,A,-33.66267251834683,187.55159099752493,B,155.16416566412514,C,1
Married,B,74.5657541177424,A,B,-35.91041552229679,D,50.64050508505231,-62.495674494162444,D,27.636395133473435,B,0
Widowed,C,-71.5243290553965,D,D,12.447884333158822,E,38.99189984448514,-38.32286343571791,A,-53.22178629374347,A,0
Widowed,B,-1.2158100375882854,B,B,44.096461901428356,D,-45.81576662272388,99.06931865271646,C,63.67572413163744,E,1
Single,D,7.88553344249312,E,A,134.67055876390154,A,-34.627761884212035,-165.7224445800711,E,15.219095513542772,C,1
Single,D,80.31962731667515,C,A,25.712157337705992,A,-114.81859726235764,35.359349111385775,A,-57.68911627134992,E,0
Divorced,D,95.65063880504314,C,E,15.609726925294357,B,-144.8340368354242,104.61370793810904,A,142.56426352087544,A,0
Single,E,-107.82404702911994,D,B,51.41625758362228,C,42.54299273589622,-61.010961093888874,A,-20.80363014719245,C,0
Single,D,103.60922827354545,D,B,-125.35335245422408,D,40.523216768281245,59.3010075044763,A,34.115143329921516,E,1
Widowed,D,-77.06020529382054,C,E,22.26546048276164,C,3.937321742555191,0.34634835285410476,D,-59.7925976011816,C,0
Widowed,E,-66.42762297930472,B,B,-82.72863223579995,C,74.91231135480812,-77.3974070024766,A,-77.19304337965991,E,0
Divorced,A,-178.38387812878415,B,A,-23.459329132336975,A,-17.636129523630856,-67.67857824386948,A,-194.5619935919452,C,0
Widowed,D,160.24319577114088,B,B,144.62875232647187,C,91.89485964348026,1.2105989104325932,B,213.5328508463093,C,0
Married,E,-119.18928070304662,E,C,-12.681021401754824,C,-52.379612185684486,-101.75556523961717,D,-98.99765377092582,D,0
Divorced,D,118.03057823454878,D,B,183.35651286203858,A,-2.773810962677542,16.071345766748923,A,-6.298497738237349,E,1
Widowed,D,-34.69005399264313,D,B,94.54486886887581,A,-66.2330943019963,92.52350319687989,A,73.89182725920337,E,0
Single,B,30.778052017443596,E,B,-129.522396206846,E,20.15787503861952,64.12628055907842,E,37.90375991506749,A,1
Divorced,A,84.09504042961065,A,D,30.80342802276284,C,63.03797651192342,-31.37454660720751,D,42.20630610110113,E,1
Married,B,138.875484816488,C,C,72.24585445664353,E,114.50100596782653,112.8254060465423,A,156.87617791994464,B,1
Single,C,7.9986491803276065,B,E,-80.79013740952453,E,-34.381970843828405,84.93153505210876,D,-29.339556542758373,E,1
Widowed,B,-254.5297375906037,B,E,139.456378138034,E,51.00500905292331,-6.2153273188163745,C,-138.0967391134079,C,1
Widowed,A,-81.8927418877718,C,E,-103.17333591582143,E,73.63711046597962,73.53424553641112,A,63.56118704969289,A,0
Divorced,C,15.628545737408716,E,B,-108.25754706813208,A,5.246084898110784,-250.91278208957365,E,-9.111746554633909,A,0
Widowed,B,71.2879889131104,D,D,9.189272840880589,B,-26.1187341697967,23.93679040544504,D,188.3808551008856,E,0
Single,B,157.03595090439237,D,E,-146.2478399445024,D,-158.16894514642647,66.29722628382886,D,40.650636611588155,C,1
Widowed,A,-68.14764334573692,A,D,-18.26715587573006,C,109.52401290621457,71.64579911466905,B,110.8797173589275,B,0
Divorced,A,131.4595828337569,A,A,53.87269479755228,B,-4.356239604885677,63.71589954165052,B,-136.85570474308574,B,0
Divorced,E,-6.0712241839721175,A,E,-83.61967928827492,C,56.83167229781477,-89.05172901144435,B,-70.7185422089728,C,1
Married,D,136.2245240893698,A,E,-190.95845196861535,A,46.09392570808358,11.37287771869287,C,70.32807726265472,C,1
Married,E,145.6363181419419,E,C,-8.298916732989431,C,74.78319932723907,-83.48435523112437,E,-44.09064187876755,E,1
Widowed,E,130.79908217648116,E,E,199.25443755356835,D,-165.27477806024675,18.26860702540271,E,23.39996663310701,A,0
Divorced,D,-135.50782795219263,C,A,-161.0892564043516,C,-30.87934846263109,-80.56635839906079,A,-122.5460776073611,D,1
Widowed,E,-145.628442972185,E,C,-172.8759744420239,C,-297.69099815746193,-78.58909763379154,E,86.91006668791707,E,0
Widowed,A,-29.341872620339448,B,D,-65.75867834477498,C,-124.40834366084054,-3.765152950852677,E,-14.531655534818988,D,1
Widowed,E,105.83233614651976,A,C,41.09787283371763,A,118.2916388052899,58.9521903515844,D,81.9240113746596,D,1
Divorced,E,-16.052715628216244,C,B,-7.384109342184267,C,-26.058190966386242,-2.3913132102898387,A,57.04790540503946,C,0
Married,D,-97.12269799039204,A,E,-126.46249110238008,D,-103.99040058298665,22.420165617918844,D,82.74106777176577,C,1
Married,D,36.698923526919444,B,C,-47.20024909794328,C,9.467939196489644,-45.39649213782504,D,32.48892030949867,A,1
Married,A,91.43401489207584,A,B,-19.651288094880893,C,-238.16098606757174,-124.45781918962683,B,-63.564074454925304,B,1
Married,C,21.975404576576334,B,A,-15.16512012510172,A,1.643454356400993,-59.37186874255571,E,-24.60838439764008,E,0
Widowed,C,108.5522997349547,B,D,96.4437211791317,C,222.4431124414596,-6.582543640913236,A,149.49779933676353,B,0
Single,E,55.82045070237491,D,D,0.10208370579051203,D,96.7146920983519,-2.2667835683296134,C,-41.54854859852225,B,1
Married,A,-195.6209035089104,C,A,-78.90733214751748,B,-72.78520091003709,87.5567680538412,C,-85.14320001375981,A,0
Single,A,19.72210172564213,E,A,-107.47147814761229,B,-131.68578735189243,-24.373292932172795,C,32.65514672099072,B,1
Single,A,-166.89176364601374,A,B,40.18810912211397,A,-213.3243417587316,-122.06387086049027,C,26.231155539409844,C,0
Widowed,D,91.29246736731602,E,E,-90.82770610180646,C,51.39294502106733,-21.131918228449077,E,109.25951790691717,B,0
Divorced,C,-8.480312058618747,C,A,-26.921425116906395,A,-23.82764058723231,-19.11406953701357,E,-118.59752143260249,A,0
Single,E,-37.53988507559397,B,E,110.99659764389204,E,77.5232605623091,-2.693596686746006,E,-105.84136376430864,B,0
Single,D,-31.41086497266301,D,C,-14.028590052602596,B,68.67726679610051,21.627576944298443,D,-40.511741612220256,E,0
Married,B,-196.81529833884292,E,C,66.04216253060733,E,123.1700531074969,-123.60632762345145,B,-141.35865279531248,D,0
Divorced,D,41.34079437291387,D,B,75.4929197312808,C,-67.41109759926674,-53.476058454389566,D,-94.02395287406651,C,0
Married,E,-52.61934470318626,E,A,190.21211373454437,B,-142.18032158151416,237.96182106085064,D,201.98754662648562,E,1
Divorced,C,-193.78466123349398,A,E,92.53868375866061,C,-32.63058875214027,-115.13471058026268,B,-101.60363837932556,E,0
Divorced,B,-11.39767387061756,D,D,157.60571677881563,C,294.07944319638773,195.27913998912285,A,-44.81718216677536,D,0
Married,D,152.0192895447293,B,D,-5.977984198539755,A,-157.5196464480301,-1.6308138463553234,A,186.85801362790596,B,1
Widowed,A,-92.92124164999714,D,D,102.26903945593844,C,-67.31766879915607,177.46738073166392,D,-10.96236122053898,D,1
Married,D,83.08002753356031,C,C,155.64396419847222,B,21.758735795068006,10.326804918192128,E,54.72101804928615,C,1
Divorced,E,-43.356638769684494,B,D,-15.002949235453992,D,160.83568423058685,-39.23948973628385,C,-155.826884704767,D,0
Single,B,-106.30509137175635,B,E,-121.26363940647651,E,-86.43070240954333,22.571101336544064,E,59.93449001832529,C,1
Single,A,-4.513259821644069,E,A,17.75216751101429,B,203.84680318110142,-232.07401360941097,B,-41.51491704841378,D,0
Divorced,C,223.08277235382246,E,B,100.28698833347671,E,-196.7973720208352,34.92881543621485,B,106.68189845564126,C,1
Married,A,-54.898691316350224,C,E,20.070087302885543,B,-24.201319213416436,94.35447906101928,C,25.724382826633096,C,1
Single,D,-80.81062299628516,B,E,-1.4238112706917394,A,-16.328985293554855,-77.53724693613104,E,-76.25776134863878,D,0
Widowed,A,155.56775518422322,B,D,97.12014108133533,B,-141.64335895115124,-34.30574480270589,C,23.356528619889552,C,1
Widowed,D,173.3233884828463,A,A,-76.33380792115655,A,55.6376926196828,-77.91583934295068,B,-54.46557677140742,C,0
Single,C,2.466826147966362,A,B,-38.186978739284235,E,-205.19607474226106,65.31184777375597,B,-86.85763983784567,A,1
Single,E,34.54305517658296,A,E,-47.868200486789334,B,120.76949356157638,-18.25575595092248,B,-67.74618716737865,A,1
Single,E,10.183066141578365,A,A,-46.95952828251596,E,141.8234638703357,-139.52060842670056,A,-41.72068343901092,E,0
Married,B,-130.35115736499876,B,A,8.721077274145115,A,33.171407405911914,-56.09135788372176,B,-4.385513789904616,C,1
Married,B,85.88691190510514,B,E,162.1999938188063,A,-27.786132802418994,-63.082727959490434,E,58.03574556490831,B,1
Married,C,-59.396070783204436,B,A,-53.86280638368808,E,-106.73769743845514,-37.90243781769054,E,34.851479799691795,B,0
Single,B,71.5913171470073,E,B,59.82917308281686,A,-31.49741934129769,30.26309760494933,C,7.484891821453801,B,1
Single,E,117.70560657797222,B,A,60.72981247396187,A,13.354863266111511,163.69698918339571,E,38.39231458324354,E,0
Single,E,113.74880089381065,D,A,-37.101013987556826,B,-75.29841899104832,-54.494586782676905,E,-16.804498315553783,D,1
Married,D,-62.44753267609716,C,E,73.60618648758589,C,58.71216888826304,-117.66457600324365,C,-33.6837318054597,D,1
Married,C,165.55213035122716,B,C,32.15445445907078,E,-6.285974219800503,84.38737408276454,C,-79.76040645825144,A,0
Married,E,111.47605192591729,D,A,-92.75763648698546,A,-25.067136488279544,67.37393899946017,B,-162.71417109282436,B,1
Married,D,82.32867984546199,D,D,-74.90673989609252,C,-8.51936469896911,69.87158492160823,B,49.30490266963671,C,0
Married,D,18.413053813648677,D,B,-54.00300665349695,A,-125.740232180613,-72.32277865236296,D,236.27467053080306,D,1
Married,D,4.328025495770991,E,E,84.91203500049282,C,-161.95766557477705,36.5381313940548,B,66.9552928143695,C,1
Married,C,6.000231212397092,B,D,-100.07946392091982,B,-158.08249409975744,-256.0768484787913,A,123.95974125164571,D,0
Widowed,A,9.836650048406767,A,C,-2.4200902765912162,E,97.07212638274547,135.52222419659563,B,29.79942799449951,A,1
Single,E,155.0408822340489,A,C,134.5008810042101,D,-177.12189568165712,58.3036402967558,B,17.743648734478462,C,1
Divorced,B,0.5741582110390713,E,C,95.59426642787682,B,63.28309332778389,47.50730796424171,E,161.2149622923379,A,1
Divorced,A,30.127662615484024,E,B,-26.941448653133044,B,-7.485162891950428,-216.496335070832,E,-71.0445032026473,E,1
Divorced,E,106.48245347977483,E,E,-44.32928126319123,E,38.20528642797849,-154.73232841402069,B,-65.29286784949218,A,1
Divorced,B,-112.16927462788504,B,B,-43.670863553131014,C,-54.88224811350263,50.6864063844496,E,-19.25822333376529,C,1
Widowed,D,41.490406797645996,C,C,-86.39627394076987,D,-12.287396343167392,2.583210663720699,A,88.22445879986118,A,0
Divorced,E,75.01430184616756,B,C,51.935781092139756,A,-36.305954849432325,-133.6213594502847,B,-111.65117946377585,C,0
Single,A,-4.009402783181063,C,E,-0.45631429978338883,E,24.20761004693722,-6.6977934119734295,C,-92.77451557771744,D,0
Widowed,C,-58.85027880435718,B,C,-32.9917527703965,B,12.894860122515487,-6.446818335734927,A,118.79940313212114,C,1
Widowed,D,-182.99001800324976,E,D,40.18215924838634,B,169.34256553232606,23.6389832172551,A,-83.64312869610235,C,1
Single,C,-45.68716090750489,A,D,92.88787886814902,A,-177.7099929593413,-27.320075628837852,B,20.74851520331788,B,0
Single,C,-158.5323305447156,C,B,-58.21064836263861,A,-32.983901505558485,-67.9896873555333,C,171.7506571016558,B,1
Married,C,165.32183993613998,C,A,-46.928410813902694,E,27.164161789182778,-57.5254997308305,E,-48.512795596306276,C,1
Single,E,-77.06489726503548,B,A,-5.710867272468555,B,121.32952342126319,169.6871599638959,A,-6.086386547391736,B,0
Widowed,C,163.14379033157357,A,B,-0.7360516215117453,C,2.9968831933823683,1.4895421976446677,A,34.60776755303595,E,1
Divorced,E,-51.932904417963556,E,C,183.40150283256716,C,48.97802909405613,-57.51885789588034,B,83.95063220038509,B,0
Single,B,36.57572026849515,C,B,11.407535152149565,C,75.77913583112802,168.38953695458792,B,-210.11888615876342,B,0
Married,D,-62.550994694625096,A,D,-91.65775586484925,E,68.0932533830049,82.16985392708803,B,-83.69662181214306,B,0
Married,D,-130.2749665988454,C,C,-66.35333975332792,D,156.575477055894,28.32277404018563,D,46.56314496170833,C,1
Single,C,-75.90327379921612,D,B,24.213585144585828,A,-23.749975570386678,112.6711108765704,A,-142.83204054763385,C,0
Divorced,A,34.281870641580895,E,C,120.06687008996089,A,185.66344030012985,-161.43649181813538,D,14.453236241601472,C,0
Single,D,71.83701451128054,A,A,-31.599354933481337,A,163.79051335732493,60.176221760579665,E,-210.13263003270538,B,0
Single,A,-160.3098055703135,C,B,106.99143412038792,A,-55.032262420905475,234.247868685896,A,179.95598974971543,B,1
Widowed,A,156.98870447687108,D,E,-132.78875129653883,A,-79.95672609009864,-68.22860117917936,A,32.475563455975255,B,1
Divorced,A,-52.01827138495211,D,D,133.09804748846716,B,11.540889093611446,-11.076847642019487,E,-58.45528737754678,A,0
Divorced,D,43.72255971607314,D,E,-65.67782900497895,A,61.224086815272884,110.79127727520086,D,-31.431034524280722,D,1
Widowed,A,25.304229321618187,C,B,-20.998538314653402,B,29.776564853179632,1.8523569051456392,A,71.49731480641941,E,1
Widowed,E,55.94606075249096,D,A,-121.76417474331316,C,-61.348615624958484,141.42185082799526,D,-79.3457631032379,E,0
Widowed,E,-69.06903126819086,C,D,83.12967695347562,D,-203.78229507912394,107.90681034730014,D,-3.7033664242352846,E,0
