anos,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,target
50,B,A,E,-39.661921856201396,74.41042571926914,-52.96908677384147,-133.7153049334849,E,B,A,48.899477696594225,-110.09351641806049,57.580512890837234,-173.3381119883388,D,0
20,C,D,E,37.32650686116209,-118.99210828097387,32.412460675866065,9.780431899824931,E,C,B,-3.7752471230085445,-76.78633652648344,22.018651613397395,203.7189548615371,C,1
23,B,D,D,119.12036180028889,18.15897999397302,-70.1016082812284,-29.62574589671189,D,B,A,77.28107924129573,144.67282598020628,-33.41829441991451,-92.62135858964713,A,0
51,E,E,C,103.97095635317622,-106.41027510960375,-57.59172035430306,-82.32603089686215,B,D,A,-134.65848796494294,-42.112048419489355,-21.470118548868054,147.44616064626632,A,0
28,D,D,D,-63.81310406507238,-77.7877428615795,10.7561553257922,80.7304680288173,C,E,C,28.314838833602675,88.57452197303748,-136.3651881050342,-0.4956491027592736,D,0
47,B,D,E,77.77149756859491,46.02494564357105,92.97825914310862,-65.07064005186905,D,C,B,166.79008493278883,-74.94342901492494,40.69341605097125,-47.68421175098097,D,1
74,D,A,E,-0.6378646047181693,-27.695223886369575,251.62045826853486,-39.70298155454209,D,E,B,-59.928089459401924,-36.17387158203819,14.713756832903796,175.6444175053986,E,0
65,A,C,B,-115.9353985400328,-129.43419734991107,-2.320736487285511,-10.523022638226918,A,B,A,17.280978493528472,21.18563368590794,12.664816448584288,95.99651258702981,E,1
71,A,B,C,-9.19305771045839,-23.941344991199802,240.49284838154733,25.238621692264505,B,E,D,-3.8630595511432047,-152.9034283001139,61.79503919690779,-105.4444701236498,E,1
58,D,D,C,-0.6183917410722016,115.05075721701705,-211.54055581231944,66.59046178589745,C,E,D,28.115848172145913,-160.9556802594862,117.10940943567624,39.01737630159129,D,1
40,E,B,C,159.61707186058166,-136.377436996921,-186.5212552656024,-108.26793477620562,A,A,C,62.89411954745668,24.293726248170096,74.52026330024256,-202.83037730437056,B,1
29,D,B,B,-15.807570131651211,156.24931771657583,8.675117370441058,57.37274466288193,D,D,B,-142.84631696363752,184.90517581320927,24.854986938278806,55.70198598968046,C,0
35,B,E,C,96.68518004888257,22.854650937839985,-96.61566822392408,-214.02417353956403,A,B,C,11.402699421931011,-115.88092364816109,163.1472034870278,-45.508926251616124,D,0
43,A,C,E,-16.84836547559918,68.71836601598362,45.949742879193956,120.30102617603589,B,D,C,-16.116631395626,-93.84604738570802,-26.230211193411996,-58.882468791233734,C,1
42,E,E,A,39.25976153599774,95.07344809993624,170.0208798770215,71.55612898879744,B,D,B,-72.38033553108906,-4.420783533926137,-17.895572657363424,26.871926789314276,E,1
35,D,D,B,29.313050059279504,74.26225318336598,114.94250955622817,19.995171417671113,C,D,E,-30.546528904724042,45.90652796950252,-116.8948536067344,-47.79009425191545,C,1
47,C,C,D,-133.47646893460694,12.899447204569745,70.70607101839184,154.48636603129043,A,B,D,-133.51214573926748,144.7714647018725,61.38326839392272,106.61794320692128,C,0
27,E,B,C,76.95428395324807,61.861893106982016,53.0854991284285,-142.10874685742434,D,E,D,-95.5939651481246,40.72610542608486,1.3502456651466719,-71.80605669687525,D,0
60,B,B,C,-57.14039215594392,187.34545845283483,-119.94060388199534,-84.28238058930437,B,C,B,-44.37829920581667,-5.1654334608110135,-79.83394069590139,141.42551565746578,A,0
27,A,B,E,33.520621113597876,-64.04316414699292,-125.72636276915885,-23.347016088604676,C,C,E,95.29889234842345,-31.7770793144107,-93.9739460840466,113.5717866935359,A,1
51,E,A,A,128.5282053340508,-87.40449123018166,-49.12602276462725,31.40820336981082,C,E,D,99.38221866229856,141.14387497224294,-88.9064172785615,33.44312613838191,E,1
51,C,C,E,141.23653544676776,-39.71995611728358,-71.421275740907,83.79627822546864,B,D,C,-10.917009519788289,-111.34003697697321,-11.312750905062053,1.4607702983614448,B,1
41,C,A,D,-161.51130295726662,148.71207047646206,-133.35087170294543,-12.972813753844791,D,B,D,136.73006501788092,-170.83426947298545,106.30586416242112,2.6959153769965485,C,1
71,A,E,A,127.14820801305153,148.42719630775113,18.153658845951735,-110.04776371376327,D,E,D,73.6010937770918,-95.99260910402174,-292.2566497454319,-65.19832056882633,D,0
22,A,D,E,-119.9890128886441,116.1432798666779,34.73476018587662,-21.798673208162473,C,B,B,126.92546446614334,-216.99441611893025,26.06720949869733,62.79111269212615,B,1
49,A,A,E,100.28104404351122,75.15407136598509,128.46729842193542,122.76351964636942,A,B,D,206.44151232903374,-125.91849223261167,12.793313971485157,100.32514965517743,A,1
72,D,A,A,-175.8334470990136,94.73455281665014,-17.582139918053556,50.05869699778784,C,E,B,-199.52308026350772,63.953198130270806,15.38712593707918,122.29182778786847,B,0
48,D,B,B,-3.5821842068215077,-114.17764455291402,-79.30384832960678,-17.5068258069147,E,B,D,117.04572037251506,21.031594489287585,126.944363631019,-69.89511787434199,E,1
79,E,B,D,-73.7766541021609,-174.88482622412482,-40.56195787881223,-0.5762050916055801,C,C,A,-78.01584607940258,-161.20842227442387,-39.12176767632446,-75.97134416552416,E,1
45,D,C,C,208.20197912365322,40.765888991159144,75.49289296392857,154.76164844204746,A,A,A,-42.6169519602325,2.863202979452267,143.20676043965017,-91.24364745950948,A,0
74,D,A,B,82.81036290542924,57.77922129190676,-72.59335134767933,-66.15667173422035,D,B,D,-55.53858612767737,60.62921804240244,52.97307538000009,-191.67915684276002,B,0
47,B,A,A,8.284915992433763,34.45489658352769,153.10516885460686,87.47984946284377,B,E,D,-210.29110026448475,31.86694882280699,155.74874432045033,223.29047613955447,E,1
59,D,A,E,52.9253610151541,128.13889568816634,-332.54456242110797,89.03295089033236,D,D,C,-56.3518412670365,-18.284979360930144,56.224901471142545,51.07258017768066,B,0
55,B,D,B,42.22772177085681,90.60871833750896,-65.47686692337642,-100.05319735328584,B,B,D,-34.9431327744846,51.38247697064167,93.6338233923502,144.37591479648975,A,1
53,C,C,C,6.82460358587177,-116.49131691412302,-141.4225985276893,161.81011729123668,E,B,C,166.8228238682944,-250.02241500175012,-154.91928952729282,42.234494995882926,C,1
70,A,C,D,-96.53671003365905,42.62796512362634,118.32923313060863,-21.33098647325406,A,E,E,-105.56126204700324,96.90885896628131,-99.77017258122191,-96.02559340434226,A,1
22,B,A,A,30.02879200390074,-196.06305648026395,5.755209016811819,-126.04060564595434,B,E,C,165.02203828293312,-47.1311161862452,22.675150054259355,2.493103078691919,D,0
24,B,B,C,35.45989402779232,63.27539681679293,-41.1513969773096,284.21568453874863,B,E,D,-43.745944790246824,114.45082900721644,28.797006102937793,-63.71935780240921,A,1
24,E,A,A,31.848950572588446,93.51638568993143,18.473940473706694,-73.44071602701007,B,C,A,-9.05645669620213,-144.24953071744045,53.58740058226144,-148.9095635790987,D,0
44,C,E,A,94.65819302787824,97.53168936653613,-251.71873479673096,-150.31169794222112,B,C,E,34.88617047774783,-44.387924499753716,-221.46306575114193,195.93710390073687,E,0
54,D,B,D,26.672992948140912,59.9115383065959,-92.17542608848062,37.773920770353044,E,C,B,-251.5607308073908,85.9156389825664,104.45688037893763,192.1110144473034,D,1
62,B,D,D,104.20202100635917,-152.75569692942761,-199.93733758275525,63.872018178913294,C,B,D,9.194333040461858,-42.580718435746775,-70.47886754781274,91.4497146257425,D,0
50,A,C,E,367.02451391722917,129.37302303399474,-202.65959731752798,123.22211178375515,B,C,C,254.35907249509717,-140.36425502714974,-130.6761526481753,99.26571187305791,A,1
25,C,B,B,-40.19430149211432,101.21430670191276,233.41246398749095,-121.48144279519452,B,C,A,196.8376638451979,73.48729625568889,59.22382442969869,1.264104642614174,E,0
64,B,D,C,65.71259504941189,-145.1949542810788,3.7858919218240694,-15.563485510310796,B,E,C,-232.14548744945404,-132.0062286171459,90.02001333520225,-82.87309316349697,C,1
73,E,A,A,41.3195119742473,25.618572756843623,81.44114893914376,6.3305619526687575,E,D,A,-65.194829781502,11.042272996777236,-25.664166042408116,-51.40393455564396,A,1
70,C,E,B,56.07953174933951,112.09530758436948,27.36603279116636,129.63973119070954,B,B,B,-80.18769418043358,-4.670652970586617,90.1623178999141,-57.39944026430233,E,0
24,E,C,D,-158.02408375990387,12.366022770627575,100.21097707442215,142.53874917698647,C,B,A,9.118453608927219,-6.83031137006996,-50.24824714720065,74.54523266060284,B,0
43,A,E,A,-94.65700008245526,-249.2635109413022,59.53558256205124,-70.295117732835,E,C,D,75.95856257133545,51.01837073778479,132.02387786901477,40.78212157639992,B,0
18,D,A,D,-42.565901017901695,140.46026758039454,28.153472244001215,-140.0763007204518,E,A,C,120.43976253317767,-32.111368026268174,29.41127394939681,-5.079246143083326,B,1
48,B,E,A,128.77808282414415,-180.4213518099738,-85.02492843738388,210.56992885140576,A,D,B,-64.71378062619286,-12.765452132024214,90.31725338123385,8.226665449742528,D,0
56,C,E,E,76.03779334503264,-57.02500908890337,154.3135255249865,-119.11135652056765,E,A,D,18.373806496103057,-47.14449313333125,-100.03949260538039,11.517601823188379,E,1
39,B,A,A,-42.37176076425234,-52.39238800883995,91.65269385534393,-205.90598796711265,A,A,B,-29.603616452056475,-4.6418719340407355,56.05755787407636,48.88390103664262,A,0
59,D,E,C,-110.74136808619835,83.35770324248114,162.60033257169866,-2.821172534738669,D,A,D,149.50104012404765,61.74640740328482,27.348928079260027,169.07919099413567,C,0
65,E,A,C,-90.56845600554986,31.77131845358496,18.541168755143065,-111.5478803384712,E,B,B,79.85448157704108,7.950091821683709,-41.26709198054018,0.7080539413157596,C,0
61,A,C,D,-2.133303299367737,3.530301845449869,109.05498896539333,-66.67418618644628,E,D,E,295.13649605515036,-12.017660010153037,55.2358607042812,-141.9059179297952,E,1
79,E,B,B,67.82987575968833,126.0630969174609,-74.43903774291256,-21.183972489393867,D,A,D,-13.69904631788109,77.18198817152685,85.02149674602525,-56.61785304050974,E,0
21,C,E,E,141.03605018836035,42.292343008425036,-15.496837607789118,-148.22102587310212,E,C,B,158.63727377660433,78.9885177540858,-163.01840049193842,-73.80536827288061,A,1
52,C,E,D,-110.08417143063546,-15.183043502058855,218.21822315003465,163.5611435723742,C,D,B,-14.573692255506684,142.43015153287914,106.0509141689867,-179.03287776309008,C,0
60,B,E,C,49.468074043554196,-116.29623874324157,-144.98368153025692,57.08191342599128,D,B,A,-33.74000135717653,-68.26775512358105,-80.20031420707048,16.917947567518635,A,1
59,D,A,C,142.7249364970965,109.89799184128672,45.490255203657185,18.657794751282424,E,E,D,316.4217228721419,-109.16821903021166,-2.1266912268982,-88.05858916589257,C,0
34,C,A,A,-23.75570934267946,-42.56726843074553,-86.49078944051834,131.6130403615789,E,A,D,-61.781080385630396,28.580893643065654,-235.250511048814,-75.30385058558791,C,1
76,B,C,C,214.55303385929687,-112.74528866276903,26.556778480538217,-70.5949688945518,C,B,D,-98.44396900826236,17.021764897751407,144.19342825278466,-74.27519418961992,E,0
18,B,C,C,-116.02202101671357,107.08180752009157,8.509239108067085,160.58586010676734,D,E,A,-27.90405580008563,-95.80928878271578,100.1662109447926,53.95243177609519,D,0
66,D,D,B,-218.53215350882044,52.720167064229294,70.41183969327842,94.92514301434322,C,E,A,152.50694152105066,76.45961148430982,49.815988324630084,197.547278661944,A,1
48,E,C,C,139.6080202268988,-186.7708564565756,-50.399585688156314,-99.58090887424916,C,C,E,-198.74371819877587,1.2161493042038813,-2.277622922768218,33.91434229053583,A,1
41,E,E,A,44.414810147151066,52.568670514793716,62.66328266789749,12.520165262915672,B,E,A,7.995871575434446,116.06567915370873,-111.52735048941682,105.24688707492298,D,0
50,D,D,A,-163.5229138453815,51.121243462106115,-85.73073505693381,51.78452400265221,A,E,B,137.33828415920075,-21.77193035397446,-29.030214744280464,141.2505447034583,D,1
51,A,C,D,-90.68946041648965,106.81331943884551,-75.23440477416105,-102.88786714954527,D,E,B,-226.98638112715014,-180.27510794492645,-77.12242345882765,21.708489178823115,C,1
59,E,C,B,-132.0249030768188,-71.24965757556404,104.69332258065344,-127.45824547691376,A,D,B,-108.3870792919724,130.4841381006374,66.65922365284257,17.59984109466779,B,1
74,D,D,B,-34.799752745038305,31.036603429461113,172.38983780439554,18.99630497565397,E,C,B,-69.02692537341795,114.61899821211492,-109.26658449197335,-34.26420611944266,C,1
29,B,D,E,-25.899637563894174,170.30749443486673,258.78035095380716,111.63090950628889,D,D,B,25.41509060318462,-86.11708513592214,-85.45714667230577,2.0205394814023503,E,0
58,A,D,D,-118.86137700038792,-27.974579444168896,-17.224520061684874,-18.627257829542206,C,B,B,73.30835830104876,-68.47808102261678,-100.7159850011298,-80.20427742757424,C,1
63,C,A,A,-23.706357161474493,-81.56018148162725,93.23307192264772,120.76811721555805,A,C,B,111.99184757894096,111.09584002087558,-139.7137566490096,111.63636583820313,D,0
37,B,B,B,-9.189531789117442,103.44214521261941,155.68245110808988,-16.825746674423865,D,B,B,-95.25942275526937,-27.77265120631534,-8.121968209671515,-19.476887366713257,C,0
40,C,E,E,-6.949931995759995,-65.11666483332105,-154.48025272890686,40.47083050476168,C,A,C,-37.93755701064347,-59.33967667717606,27.85716996786236,-37.685057955768045,C,0
78,E,C,A,163.73442743797725,15.562490730555966,-49.28755097611536,-61.07692264515342,D,C,D,118.24815472556071,-163.760608342448,24.73644032065071,40.46880953681565,D,1
34,C,B,A,-67.07983024430256,108.59639111460702,-31.906991177379755,67.99343179015817,B,D,B,-17.99594173256675,92.59544159955804,60.75315762901005,-96.05843388174729,C,0
45,B,E,B,-24.038437761045145,19.69847484498349,117.12005876471505,-18.751501440366805,D,C,D,30.420004158906817,30.462817251074014,124.7422163952169,-20.46924847346447,B,1
68,C,C,E,-64.95756083958216,-17.227111481211097,-149.11185742442404,27.949310138515372,C,D,C,298.7869933806646,68.30065871373016,107.01358818623518,7.750190897708883,E,0
62,B,A,E,-184.62840465598723,49.30247913386434,106.8684454406712,-93.35901846345908,C,A,A,57.688293255836776,-24.598540904920778,94.19162440602693,-60.107953828290206,D,0
66,D,D,A,39.704359054477635,-141.62698334349025,-89.09492682607583,31.33754922529317,B,C,A,-109.53466168159869,47.8643071814794,-49.60685945820965,65.38095635107184,B,0
35,E,A,C,-7.9650999347530425,-181.30819956420754,-26.33791286238953,7.597923780970743,A,A,A,-9.65238341125447,-58.17184760040948,28.117535434722722,-111.12302697437269,C,1
43,B,E,C,67.51988821538974,93.21648838182999,-216.12146913471398,-94.46388537157333,A,D,E,51.96838853187551,3.407685431447141,-2.381753088708887,7.189681939324305,E,1
19,E,A,D,-56.5798025324556,43.93403184303114,73.47359522932769,106.47769248243316,D,B,C,-201.60752946434783,63.33239077235846,-28.863863872553953,18.844938057428735,B,0
46,B,B,A,-261.7986149675908,3.572864256701949,157.23834495201612,-113.48565083511775,D,E,C,37.086645663312154,58.51003306785181,48.85225315119761,-267.24869470996,E,1
24,D,A,A,71.43625790800262,14.6191040523378,179.7590511716037,-177.76010170479256,C,E,D,-248.38027905908984,5.123607351344787,44.36380033581514,160.92146829032282,A,1
67,B,E,B,-39.83878845657946,63.69233795309156,26.678908340997072,56.5287920854044,A,C,A,-15.627865435521837,31.322483575662524,240.35504373485276,32.02874588334897,A,0
51,B,D,E,23.027581313968028,8.36140677046562,-19.179042503992168,-88.64887436896352,D,B,D,51.335767605665986,-205.9739639329668,130.8691295694979,-78.66515224264795,B,1
50,E,E,B,166.08053381192093,-77.61046740316152,-10.771691910041397,60.37444776007646,D,D,A,-11.109350337915183,28.510283616490135,87.4985566639142,1.4740956045356337,D,0
49,B,B,C,28.283626496508376,-14.809342083187566,50.04360869532595,2.470495225036736,B,E,B,-35.474852308970455,120.0005796095434,83.80109723947658,-28.551101795146888,A,0
67,A,C,B,33.67131334278523,-160.85968023715378,-120.8338108840697,45.336058216871535,C,C,B,-28.51182356953433,53.54609246219882,149.948180155124,-138.85851014403977,A,0
67,E,E,B,13.370759864324816,172.25745368341188,-106.13642550250071,-291.9781316197914,C,A,A,95.0696805466241,63.63405097952622,-32.69614509303348,-6.5928372390241785,D,0
75,A,C,D,-198.77041032459613,-88.9287181436983,-75.66019898645665,14.485685105411397,E,D,D,-155.10457109883518,77.80620313316574,187.1720306330643,8.374021116177936,B,0
71,E,D,A,78.70784185674509,-106.57776153968061,-144.0278858668789,-23.834746873637798,E,E,C,-48.45367516516505,20.40270386243849,70.68812975983171,150.30311759314293,E,1
31,C,C,C,129.39721977577702,80.22178185689404,-86.17238160355464,-86.27002592808832,E,D,B,105.40214098064867,115.10381644328179,-114.91229218528014,-18.398608487800264,E,0
63,A,C,C,-89.65983389969367,49.98911258520012,79.20470846914758,51.28168609985568,A,E,B,-8.209541059103207,-183.72018273698518,44.61979663283316,14.530397580594434,E,1
30,A,E,A,7.120424885710823,60.437517329446564,45.2774130193882,-17.44283502316809,C,A,C,39.59204509573145,68.06429011753696,116.75643947909144,36.705421573052675,A,0
47,D,B,E,-3.2011404638933554,6.56162773452867,-31.20001672913592,99.46889299067583,E,A,C,-133.83944639830173,-97.77107790294902,64.57486122575409,-104.83115885938219,D,1
50,E,B,C,-35.973431745990396,-10.087264007710207,-60.05362845831882,-99.50397207532177,A,E,C,10.408539449071423,-210.71752372631724,37.97520771386236,-88.95242718640398,D,1
65,B,A,E,38.328407290351905,98.08815683948654,-34.20201926426161,-30.850817943583042,B,B,C,3.9176838176491655,73.3901880563325,-131.61766999186094,177.81114849117407,C,1
49,E,A,B,3.7894425725250174,-83.67492642129206,-17.786989812739424,86.71776750044324,C,D,B,-48.09012206298147,73.79204150808108,-100.18546469469982,2.89330124028832,D,0
32,D,E,B,18.26224152771541,-103.60114141409676,-10.54692721905951,-178.02290613368993,B,A,C,-24.621109927906122,157.02406403485253,-124.14986763339233,46.09897821567632,A,1
25,A,C,D,103.76095788234572,6.78114817788943,-117.96589117823879,38.26867327217504,B,D,D,-66.1664661237645,-32.540948010845995,103.7467334985885,5.2708642831893355,D,0
66,E,E,D,-1.1117622837618235,-207.46480258960506,-103.37520654583301,-33.85669343260427,A,A,A,-13.305863339685603,-86.81007805784772,-18.97995594534953,69.48020960295311,D,0
79,E,E,A,-123.54318167703808,-27.244672595673364,-22.639859564864427,-55.88172215804848,C,E,E,-222.04054644056356,-163.39739887772268,-111.72507028453695,-19.236781054921657,D,0
20,B,D,D,-59.566368887501106,62.11868671263395,17.38525894777673,47.05776577621951,E,B,D,63.99278478446357,-174.87065089270945,188.72715213830145,-98.72889342928136,A,0
58,A,D,B,-33.66090979743216,102.88390460797694,30.693102252380594,-44.302281866995976,C,E,D,-17.313130880240685,-132.97311459974424,-36.06628297646595,39.87562399419523,C,1
27,C,E,C,42.753009215827134,-0.7666813201611105,-93.13143635026412,97.85730000775266,C,C,D,-24.424599261813913,35.043469694613755,-94.57279312206019,5.07471106298417,B,1
47,B,A,B,6.1813687593047595,160.06512880676306,170.68761948732723,13.187804104030695,E,C,A,-28.111267650092124,129.48640925691814,271.5590648653712,-182.77917400684046,B,0
34,E,E,A,47.96683586127742,65.25787684636582,-120.77133327753519,-106.95477949306525,E,B,C,15.638798604362231,7.1664590503229935,-45.50079191157823,129.18611938078408,B,0
45,A,E,B,29.545209768450647,-19.045725761008455,-230.62705330239442,-175.2038285812003,A,A,B,-3.6846158913899085,-55.419516835138836,-61.08573262554683,-148.6688747507026,B,1
34,B,A,C,15.073046197340078,-8.222337661471714,-146.82428734976267,173.4482408823853,B,D,E,15.468044404603479,16.250093578230835,-44.08784203936567,48.14196016204083,B,1
53,A,D,B,95.76369223984051,79.81747562171077,-236.76668724624633,-151.5044836715067,E,A,A,-56.46990707957574,-41.74128626034744,-153.64524016325902,-16.601900125959446,A,1
47,C,D,A,-26.37107002866093,-51.136168201039126,51.298329353557826,55.06858989959096,C,A,D,11.079157874204485,-148.28742151434673,41.73241196642204,109.22761661676819,A,1
32,E,C,D,193.11651061396412,-4.204974639370062,-22.574622063533905,-26.1959657185482,A,D,C,-111.5882727779379,114.9189373111142,-129.4799565707794,-9.011881603360173,C,1
23,D,E,D,47.45929226793457,-116.71312732442046,69.05100658449783,105.24621140628174,D,E,E,34.50789284681785,-128.10022425740397,-96.91085582106342,63.2211971779045,B,0
28,B,B,E,-58.77303314162814,43.35152329086827,126.38042970468206,171.9001174829488,D,D,C,-59.56182285234707,79.62538552101594,125.98067418736476,182.6288008132306,D,0
39,C,E,D,-16.344796043212824,142.51875037343254,19.769072098277178,-33.30671031259943,D,B,B,30.522112227925014,-66.11586241789736,-59.67641167314499,50.16340869475954,B,1
25,D,B,E,11.610104228604898,-48.278605655669026,-53.466968237995935,12.12370949245491,B,C,C,68.53497693879325,-88.41323352575071,4.2320314726185995,113.20865457606983,E,1
58,A,D,E,-36.888970797876624,248.4785280268819,-29.655524570580816,-52.74748887126797,A,D,E,-118.26658741974808,-123.33056987330788,-114.37393754090249,34.38329461329283,D,0
58,B,A,A,-139.69682059625669,-105.41672805873425,3.223169260681828,-14.690040280648795,B,E,C,-123.23037430564965,-75.18661527186367,-80.09853624274777,-98.26589325238747,C,1
58,B,C,A,-126.91282910870495,118.26614021243704,-62.39596202547193,102.22935191696689,D,C,A,-37.81336263417821,-93.17071621025484,60.121776445154296,-10.248734345807335,C,1
39,B,A,B,-87.51839816967572,70.24728324198617,24.412565601294897,-73.49328205143625,D,C,E,35.090633227177456,1.807172942635885,155.70922777681656,3.9050219474605727,E,1
67,A,A,B,-15.334762974671568,-162.59560509706,-71.42429080935557,95.76295767574307,E,A,A,-30.664322779871313,-98.46717519174368,165.42393501927722,-67.98874273540495,A,1
62,D,A,B,-50.2892226145062,48.35954908028585,-33.153796311342724,-162.33057746703517,B,D,B,-19.48664354529612,28.8271698404781,35.61815559144353,-102.53511377490427,B,1
58,D,C,B,-17.03049299574868,-59.90821013684292,25.968337896872,9.606423835802225,E,C,E,-52.81936119859907,-104.21413319006876,-37.86907713463778,42.22534964093874,C,0
62,B,B,D,68.44849949126012,72.74245031500534,-87.52783447144235,61.34934108139165,C,A,D,-44.11850701257726,86.64826471114729,-117.1320206434316,-33.612696037490835,E,0
21,C,B,E,87.39729650360492,-68.23372891042509,16.161504560933697,19.072399576726383,B,D,B,119.0541781362092,-63.55676505028276,-33.92286731090418,108.05901568180202,A,0
65,B,B,C,70.740119884402,-33.106063868356074,-133.03642153652427,55.83014125023369,A,B,A,129.02142331060026,-14.862524073028618,44.140442056105904,20.16668726478977,A,1
55,A,D,D,-70.05215102223187,-84.06464036582622,-34.075607695938416,115.41432225747168,A,C,C,5.336463391338766,-133.91223447157162,-78.90452510146201,23.552336346348387,D,0
64,A,E,A,-73.41183891008913,-57.042814498454,1.2806780030160339,-62.79566030521704,A,C,A,-98.27913863155885,-17.40092396131441,-90.17592286129222,-39.29406150955737,C,1
72,E,D,B,-151.58755009724945,37.17028480723313,45.1550658300178,49.7668323242303,D,A,E,34.283922245955914,-108.52405191096284,195.34853949810864,25.589464499219332,E,0
57,B,A,B,-94.82025278511188,1.5205804915975771,-7.785850846132179,-47.098973826245405,D,D,C,35.806001435865426,-28.43432434337424,46.653351837517945,133.76852948208196,C,0
28,B,C,D,-163.71892901108546,144.00319962707556,-68.29994438929285,-54.28628785004036,A,E,B,-147.33987883035493,112.81281294603119,37.74561492375915,26.23409883499603,E,0
31,E,C,C,-14.067476526935257,65.7078601984334,95.1511298055699,-168.79691039229368,C,A,C,121.71113178807494,80.64854753528125,24.182642278298474,-133.75444041350718,B,0
53,A,B,D,-49.699717198661624,119.66298988982138,65.84755861614498,142.57097527238182,B,B,E,-90.64726865775019,-58.6958337806017,73.00476394936652,-229.30414590537183,D,0
75,A,D,E,78.93836712894128,-34.27629109325838,50.33884859900045,-115.59666078442521,B,A,B,11.524958250749757,-27.62947014649645,-16.030006126348752,-10.384851427603756,E,1
32,B,D,E,-120.76860787560062,6.472628141570942,140.20236096431447,-27.228637398640736,C,B,D,-110.26155221578944,49.09730402435445,91.41648979201858,-8.217800084837519,A,1
26,C,B,A,57.718075007791214,75.64642999402426,-117.88005468723486,129.16200501332708,E,C,C,36.746864841001866,55.468430679257494,49.38722644054636,2.1566959125875993,C,0
69,A,A,D,106.67171735823315,41.96086188408063,2.515936199405023,60.419486062550575,A,D,E,-249.5635186823863,41.68021706266268,-31.120235965127364,-56.5748109694328,E,0
63,A,B,A,66.26134995088151,243.63763817834916,115.81298297699351,181.404987084035,A,A,C,-142.2925275099961,50.73249530280535,11.756720653661771,48.47714690727498,E,0
75,C,D,A,-52.59732727728898,-221.78308149662186,-62.49746241129748,-148.98039650801036,D,B,E,-69.4042982715918,42.94937574465742,115.47491963791087,139.4390913672219,A,1
69,A,B,E,-66.81977266498937,20.472371192226856,136.69304065178346,-129.96211443546392,C,A,C,19.382713704655888,-46.773703415958906,-65.94216472999794,26.213442397870207,A,0
41,E,E,E,-184.86807642723474,50.608385648763324,-86.10872573500137,93.52797704573389,C,A,B,-58.93797991394442,-85.2190070469807,150.04122159790586,15.273937839339178,D,1
53,E,A,E,-35.82930109753065,-65.68732209520424,36.09628077811378,-177.49250422552504,E,B,E,-3.592260333231708,-186.9178339360053,-54.2950939149804,4.01962298770978,C,1
76,A,D,A,25.745879244025648,147.4813795405868,-90.10531872657653,48.10039423034391,C,C,D,-195.31588543424905,70.41730456889456,-36.448634470928205,138.23233070401702,B,1
43,E,C,A,44.98135344995921,167.24361812713923,13.609694357539986,67.10660109416281,B,C,E,-89.4598666857386,14.500684673184963,49.46746325031356,6.705393190819129,D,1
78,E,C,C,11.05068112304631,-7.9027314635288946,41.688281140683,-136.0956614466974,C,A,A,-40.8245875500346,-59.21883010444567,-68.68535551882272,146.23062404313282,A,1
43,E,A,C,-21.460896787178385,100.89878287334511,-140.86516503725107,77.69505716593234,B,E,C,-136.99500744632644,4.069672058798231,116.54181715518402,-38.38089627037405,E,1
49,C,C,D,-156.7259601993028,53.18176255920669,-209.37733679742217,-210.97450180292253,C,C,E,-85.41085539690796,27.456677362572613,20.98059888432662,129.72006590552982,A,1
26,A,B,D,-123.52193000065988,-79.08290827422353,-43.9427343773421,-81.70309268809599,C,B,D,158.84943464082605,-232.00749461003105,-27.28580823172308,-41.243618421644854,C,1
66,D,A,E,111.75636513580487,3.868283114869814,20.965216644167683,94.49567692508155,E,C,B,-0.15300818296745589,189.8267239008187,-24.9025393318356,-215.6235666956025,B,0
77,E,A,D,-123.08126779922,45.19742973370513,7.954639370849045,-101.18221496465434,C,B,A,132.72464664504463,-31.372552738646263,79.42167445828386,28.71258507661565,C,1
79,C,D,A,87.17999246200655,60.80171808570163,2.0815650891288926,74.08735804625586,D,A,A,-95.8531547377595,145.8322034192421,102.81142635829266,-73.67826123327956,B,1
47,B,B,D,14.694470993726782,-133.2825159070181,-22.540183615442206,1.6674427443481392,E,A,C,127.87832589496837,68.58711330329012,113.95944936125937,-265.73666512425893,D,0
40,B,B,A,-28.591664009312034,-84.93479043377438,111.51906667387668,90.23515717085805,A,E,E,17.211283542105125,4.051497584168534,140.3762089783499,-223.02346906662333,D,0
64,C,D,B,102.98090556776442,130.83162484972453,169.3870441621111,10.358198538086452,B,B,A,96.2008643392048,-210.7794750348862,-159.03882121324204,-133.80717937802132,E,1
48,B,D,D,66.35748388648221,-42.07300293725544,106.69373261437913,-223.19318922553163,A,E,A,9.910554403135398,-123.31075574651868,237.17145380952692,-29.98685710412387,E,0
75,A,D,A,-71.20411852178759,-13.270753099007315,51.62302620909202,2.03249517252749,E,A,C,-93.31749173726413,-29.379535167572886,-78.10577525926257,38.044039087131395,A,1
29,B,E,A,32.16231490396716,47.602174766711435,-208.12029784288825,139.29573412649313,E,E,C,212.80876177554057,20.12385067061522,66.65329664150799,-80.33391718625408,A,1
