faith,RACE,sexual_orientation,married,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,target
Muslim,Hispanic,Homosexual,Single,-79.86874904166001,-71.94284119338786,A,11.833745979976273,E,E,-109.40046755299093,C,C,67.1655015086689,-81.20118856750959,129.95592285831026,0
Jewish,Asian,Other,Married,40.006587501411595,17.584901869249503,D,73.40510054860289,E,C,64.15953986141996,E,C,-125.9637684188462,119.86836596165402,66.69172690615174,0
Muslim,African American,Other,Married,-217.0727280119986,-28.47847811598691,D,-36.11561530869202,E,C,234.53373438271137,C,A,33.017633634385646,145.8336403475032,100.49694581180313,1
Muslim,Hispanic,Homosexual,Widowed,64.82216986443385,104.36241071721565,B,28.789446673750373,D,D,-134.03419502069735,B,C,-34.30418813188207,-34.12591878329202,-152.82193462998882,0
None,Other,Other,Single,64.00908524843378,-145.68347031711758,A,-7.1304835300847556,D,C,98.65835823027938,C,E,102.17458558125105,-63.67087500393189,-124.4968077072945,1
None,Asian,Bisexual,Single,167.8560631481407,-236.75888437456862,E,78.58698296091501,A,B,11.963055380086043,D,D,-50.78188671138084,78.76740680878144,25.52521998992229,0
None,Asian,Heterosexual,Married,-105.60283346314468,198.0705998295062,C,-43.61017829881611,C,E,16.66334441730693,B,B,37.4408577622405,-124.73338998857307,-62.55130138964679,0
Buddhist,White,Heterosexual,Married,92.1246046660619,-17.90550504029544,E,96.7306497430956,B,E,-81.24441443688976,D,E,87.6433298037072,-127.60674226138778,-46.76606343302689,0
Muslim,African American,Homosexual,Divorced,-56.51307278492331,294.51028581360464,C,57.54930978332017,D,D,129.45207057526363,A,D,-163.2270112507371,-48.87266028572765,140.0895766198249,1
Hindu,Asian,Heterosexual,Married,-110.45231179619806,175.21409991790532,A,-115.64544759753193,A,B,5.8000046922161115,B,D,33.85871947359169,-263.4873261724141,42.08710668914882,1
Hindu,Other,Bisexual,Widowed,143.04752304422013,79.23000730402296,B,-242.26230123864164,A,D,71.95701855785758,C,A,-97.54890591788298,-56.64996751554261,4.757659784379312,1
Hindu,Black,Heterosexual,Married,-133.4433483219721,43.915039386717204,D,-39.959851601416354,A,A,-243.80324821694782,B,A,45.81428579449915,36.843125216309154,99.16015400716194,0
None,Black,Homosexual,Divorced,146.26752224441177,-2.7313113241127662,B,191.05545752373988,A,D,89.84080610563437,E,B,-202.17541955068836,-35.26872723520289,-3.88314539535572,1
Jewish,African American,Heterosexual,Widowed,25.213770400080985,0.7072210050932182,B,-82.28529666495355,E,C,110.96747554653939,D,E,91.16222081896545,-33.87326659588065,18.57944735630448,0
Jewish,Asian,Other,Widowed,98.88650342801775,140.6765717635853,C,57.973223804631914,A,D,-119.06335199020315,E,E,-63.259727950744505,-48.11669475286233,63.15683369796409,0
None,Black,Heterosexual,Divorced,-177.20334313787188,-117.58387007502293,A,-69.23788417420424,E,A,-3.6771829694881695,C,C,53.536290073779426,-24.76465733846772,-7.000719724811965,1
None,Other,Homosexual,Divorced,3.0776971452740627,36.91314867508761,D,220.67162181449294,D,B,56.83782094364731,E,A,-19.15653358211654,-21.516928121249034,159.93146329080608,1
None,Black,Homosexual,Married,38.69710577098746,97.16918443908573,D,71.71731734812906,B,B,39.4140212993803,A,A,-47.87692600858734,-122.73318996300307,58.44373705264122,0
Hindu,Other,Heterosexual,Married,186.173197264803,-15.696847049778254,A,-109.69509531653333,E,C,4.359038508657059,A,C,-69.9243900101211,-22.876191528154664,-73.5755555517822,0
Buddhist,White,Homosexual,Divorced,-30.988142894422726,-156.40787357405546,C,139.84159378424764,B,C,107.66233413493424,B,A,-55.85403477109347,-75.51692041141285,56.328825400750446,0
Christian,Hispanic,Homosexual,Married,-31.039257038310975,142.99891854614907,D,-111.26878484222662,B,B,-132.43332341314772,D,E,12.34890605364647,-56.368984465307435,143.9395180426415,0
Muslim,Other,Homosexual,Single,-8.836614558203888,-19.402985729919262,B,-159.30158814478608,D,A,89.13352578017366,A,C,-230.17437386949447,-152.47047041575732,84.93829980902078,1
None,Hispanic,Bisexual,Married,46.325944700209035,-55.101501319392874,A,-118.00735156874063,A,C,-70.3551800434118,D,D,-25.59924932870844,6.142965399643211,117.97819685148376,0
Buddhist,Asian,Other,Single,-50.73554629760255,-20.532784431556568,D,9.352388916640736,E,D,-98.32358987315432,C,E,-50.53256846669802,-111.31208204446222,117.16737784837758,1
None,Asian,Other,Widowed,34.68550465669883,84.59380224994554,A,-4.884785033203229,A,C,66.00151886094815,B,D,-178.48359381714806,-144.97265290156295,-33.20224688296784,1
Hindu,Asian,Other,Widowed,-86.11828947234987,-44.624712127321416,B,35.576415526262174,A,E,-47.5990057143639,A,C,71.39530557895853,-43.98619488006418,-64.41410038721929,0
Hindu,White,Homosexual,Divorced,76.75037413429844,-143.69813558712298,E,-10.719271701567845,E,A,-105.28560556225052,E,C,-113.07116416336365,82.98437048028478,-64.43907210233898,0
Christian,White,Bisexual,Married,19.027729545399392,-100.18407511687232,C,-11.567508580938298,E,D,47.72700385413922,D,E,-246.82275752502548,13.852568054443863,126.81887283243172,0
None,White,Heterosexual,Single,83.86858871065026,57.0235842897557,D,-72.86871285693688,A,B,-170.45908262043469,B,A,31.094752889542903,151.5913237691172,-115.3399804902946,1
None,Hispanic,Homosexual,Married,39.6409287670963,-4.722549003496206,B,-52.05615157831244,D,D,-89.6562828435372,B,B,-8.886205142914893,5.901016763358319,-37.54503086635672,0
Other,Hispanic,Other,Divorced,83.93080380504853,42.06090801524415,C,-20.421317941103368,B,B,70.11743039311708,A,C,-6.9990416938196525,-182.27725689333758,88.75011574780119,0
Christian,Asian,Bisexual,Divorced,-250.49644190454342,-19.958061939884313,B,95.54727991705604,A,A,142.959692735221,C,B,117.24629234699448,-1.5747007198773928,-34.48464317191671,1
Other,Other,Bisexual,Married,-3.0411145562733943,13.841373051683018,E,-24.434035752062332,B,D,-12.095241090197199,A,E,3.788513658810327,0.4477367375500383,55.677915177919466,1
Buddhist,White,Homosexual,Married,-85.7322642602926,126.46770776729439,B,18.225984622084958,A,D,184.59147303474523,D,A,-78.98960380917003,128.27177512205228,-133.4320687751018,0
None,White,Other,Married,37.041025882225775,70.36232217186888,B,-43.656346711994786,A,D,-142.00041165927306,D,D,93.05866377732302,30.29291212101481,34.49704450419916,0
Jewish,Asian,Homosexual,Divorced,-3.977601281183614,20.35395362071622,C,-111.4389937828808,C,B,5.017922158698467,C,E,-8.786735728210775,17.694372600336248,-53.489441287707464,1
Hindu,Other,Other,Married,-110.32920481921992,-118.04860136580608,D,19.808533282675462,C,B,-34.41445808649422,C,D,-87.26201574266355,13.366578284255052,24.656120284956074,1
Buddhist,Other,Heterosexual,Single,-157.5696381913015,-29.23949936457347,B,77.86316359333986,D,C,-8.533300913284814,E,D,218.13837569631164,27.864973655221707,-40.037304441589676,0
None,White,Other,Married,-12.329819202620104,10.467202751836416,D,-170.6769036534605,B,B,-16.479768744325654,E,C,161.03562761663932,-36.34934914588481,-43.69590801724299,0
Christian,African American,Heterosexual,Single,58.83296765817736,53.50909763453401,E,29.462959519230274,B,D,43.272366298954296,E,A,23.67561015032888,4.3581162214100795,-77.72434541035322,0
Jewish,Black,Bisexual,Single,-131.84765430383385,-32.84237472779355,B,-106.40403045473687,E,E,82.44304779714618,A,C,-134.19540684007126,-8.666845932171702,41.72307557564493,0
Other,Asian,Bisexual,Divorced,81.94448925499739,-43.95642460799021,E,273.9041419083091,D,A,84.54052669684067,A,E,11.177227288618559,-31.661435214274025,-81.33581894965275,1
Buddhist,Black,Homosexual,Widowed,104.05396910674858,-35.7410050389116,A,89.70064307464125,D,D,-26.490083270166814,E,C,101.35214016875744,23.76483114399668,-196.1437887778066,1
Jewish,Black,Heterosexual,Divorced,-89.67689121449429,142.3421230255232,B,25.413632972069006,A,C,97.84549161202067,D,E,7.603421166056901,-88.06351341442897,-145.4596612413097,0
Jewish,African American,Homosexual,Widowed,27.10839182122719,5.196449693099532,A,-299.71570623780804,C,C,98.78126031641095,D,D,197.39734836843732,-50.54451892464803,-94.26257107644099,0
Christian,Hispanic,Homosexual,Single,62.630792015182294,14.287050660871522,D,-52.66889604740738,A,B,-80.64234635679307,C,B,121.642221384117,30.599734748963815,3.697732412124942,1
Buddhist,Asian,Homosexual,Divorced,-124.4997329398762,76.18505837524397,C,126.16946496990609,E,A,-0.9961488998658541,C,D,-6.939243225714138,-33.13033708293055,16.434384603055218,1
None,African American,Heterosexual,Widowed,102.03002610293271,86.78350630769395,A,18.540550032488937,D,A,-134.45945831743776,E,A,61.754620701272756,31.557890896748603,60.529316480364436,1
Christian,Black,Other,Divorced,96.42821108297095,-142.64602788746853,E,-65.84644128966849,A,E,-2.228528722372532,C,A,-2.242051970612631,129.82503592754964,187.4889960436363,1
Hindu,African American,Bisexual,Single,125.40962683354995,-169.11341932659593,A,-43.191599890104456,D,D,122.9467218759629,D,E,-113.04373177890497,37.05356009095894,11.855137667057178,1
Hindu,Asian,Heterosexual,Married,43.09355059657104,2.3539018130929437,C,-121.7973422131067,B,C,-28.387638464903674,C,D,21.174794929407653,19.926040825421634,190.2403065669242,1
Jewish,Black,Heterosexual,Married,23.95395500456208,9.248022937804771,B,-115.81979777429818,A,A,108.63563861401798,D,A,12.541379280830345,197.04136423959542,150.4966574963168,0
None,White,Homosexual,Single,-240.33103820748244,13.846806347355109,D,74.75138178363187,A,A,-5.163638847947953,C,A,48.87448548964508,-92.1574989332032,-83.88068244646563,0
Hindu,Hispanic,Bisexual,Divorced,-45.549898158158435,54.90231629330765,C,48.17069819247378,A,C,-19.212853312485247,C,E,-26.226045851431557,-126.11977647217445,274.1289752800735,0
Buddhist,White,Homosexual,Divorced,-18.42220510526486,-81.44672578964496,C,-58.176721725037815,B,D,-152.33692918816922,C,E,51.459696434739975,78.29594984212672,2.3084740417586675,1
None,White,Bisexual,Divorced,2.3901255002334296,-99.45983421103183,E,48.766614067716226,D,B,-114.88431365790852,C,E,-100.38058249726083,123.97970590771368,38.550619180234214,0
Other,Asian,Heterosexual,Married,218.84913033131207,-46.9209899476706,B,124.31074602672298,D,B,-67.3624822356203,C,E,52.2187974968258,39.406484901972796,-56.95631346892062,0
Other,Asian,Other,Single,-141.5911424293018,76.16906326356239,D,55.20784847407452,E,C,-28.907353125887596,C,C,-80.48241660307878,-66.66908192372661,-130.78823544813264,1
Christian,Other,Other,Widowed,132.83861468718766,-139.05865802876664,C,-42.94742911844606,B,A,-45.784557341455375,B,C,-26.80209709203945,-81.57590999995543,114.55448734075857,1
Muslim,Asian,Homosexual,Single,31.554355306287718,-11.119849696184263,C,77.08970896091832,C,A,-63.01471496594998,E,D,98.66350312134094,-115.36392683748066,54.72610491226676,0
Christian,Other,Homosexual,Widowed,-73.74775742902403,-52.995972487348055,D,23.53398952352014,D,D,34.84685787674491,A,D,153.57506577004216,-56.320927305492305,85.63863305523002,0
Christian,Hispanic,Other,Divorced,48.034211084903106,-38.22793014042821,A,12.657334129576373,E,E,-39.34482328326918,D,B,-62.8689474830989,-20.11509786902766,24.39188475159767,0
None,African American,Heterosexual,Widowed,-111.7663102803709,-6.243195425717808,E,-0.09343713782285433,A,D,-119.34661463423375,D,C,-58.73078407996656,70.1105429694058,104.63599950288798,1
None,Hispanic,Homosexual,Widowed,-7.425375321188414,106.21754159144388,C,-26.671362041892728,E,A,70.2341060443735,A,E,-182.5587373770059,85.63073465420537,-91.7797449137553,1
Muslim,Asian,Homosexual,Widowed,-137.51051518240902,-47.47114214004505,D,-156.72325015556322,B,C,-75.39999946569823,C,C,170.16009199056649,-77.97790266279722,29.712960948623856,1
Buddhist,White,Bisexual,Divorced,-58.22093668570706,15.226209480175273,D,131.97144832979754,A,B,39.170784479857396,D,A,10.489083501158797,-329.1651071042428,-55.04368306690597,1
Buddhist,White,Other,Widowed,-32.97926945228597,-113.80565533194384,E,32.49439229439339,B,D,-8.203912895886173,A,A,28.28823276163114,110.20285656068725,-49.0872346357398,0
Other,Black,Homosexual,Divorced,10.928814442034408,35.7972237034432,A,42.026854461774846,A,E,56.88929929365859,B,B,-113.51844904080457,51.44578257996248,130.50678602330478,0
Hindu,Black,Other,Single,-15.119130356476635,92.01657771089926,E,53.760848151505144,D,D,-13.56242083275117,E,C,102.60449095701335,-25.358521206813133,92.82082036650576,0
Other,Other,Homosexual,Widowed,2.0311792978877934,142.30442653293386,E,-78.56663855078706,A,A,165.04669122744411,B,A,-69.72044822478274,93.77582372946992,-67.48194750090298,1
Hindu,Other,Homosexual,Single,47.767824154154596,16.594865649725403,A,-10.641863904898665,D,B,-10.744894666803765,B,A,-78.68076564119852,8.871052844612858,-70.65356065128472,0
Christian,White,Other,Single,42.81949212889132,-26.183822766303173,B,-31.132405069022102,A,A,-36.7131597801057,A,E,86.38019162637391,85.51918829814802,74.01946809194779,0
Hindu,African American,Bisexual,Married,136.7703097678494,-103.70827923725294,D,-160.75731760864062,A,B,98.03661528678758,A,D,-108.15813993803098,-164.7216107095605,180.0980143561389,0
Muslim,Black,Other,Single,-110.31200742192814,-100.69240101202877,A,-58.02825451836403,A,D,-122.94004882337653,E,E,-184.7768362891632,133.4898637468607,49.179680026946066,0
Buddhist,White,Heterosexual,Single,-25.415493787977226,-76.10053603953827,E,-96.82776191291781,C,D,-57.03559396857878,B,D,-63.30504168205599,47.18182784401803,-130.11933546228997,0
Buddhist,White,Bisexual,Married,-138.04671159206183,50.365771393046266,A,213.01628697438392,A,A,137.18960998502828,A,B,-82.4541738246068,8.93502635682828,69.09812516338395,0
Jewish,Asian,Homosexual,Single,182.34580884751907,62.94823808435569,C,31.450273200870914,B,D,-116.94469006547983,D,E,23.16105280981137,-111.71218141625985,277.9772103962431,0
Buddhist,Hispanic,Bisexual,Divorced,-104.57464717360085,151.34848951808212,C,-10.251209075608136,C,A,-52.021511846489545,D,E,-129.30843069030794,-131.1719276255317,-109.19950004725104,0
Buddhist,African American,Bisexual,Married,-129.58089464679406,-76.72517345770193,E,158.07495005899938,E,E,40.44363537476721,B,D,62.43314426017219,-51.00010921449698,-40.08308863253134,0
Hindu,Other,Heterosexual,Married,51.259555885541786,58.13688603050381,A,99.45349066553537,C,A,-27.143857769515268,B,A,7.532406585778249,-61.77419818170284,146.9130295359435,1
Buddhist,Asian,Bisexual,Married,-37.98297028606819,-45.834723783187265,B,-33.77203196924107,B,D,90.86647226260445,D,B,-230.59097628942334,56.221755805691785,73.0371728690104,1
Hindu,African American,Homosexual,Widowed,-262.7734332426563,-94.34944740317509,D,53.66544856172183,C,A,-182.1369333439036,B,E,-172.69759688847043,-160.78561665478193,-7.4460412724320495,1
Buddhist,Black,Heterosexual,Widowed,38.37367707621478,91.53995546720579,E,184.14110982730492,B,C,71.1742106747283,A,B,-51.40405072544431,199.62565507209052,140.99908634676547,1
Other,Black,Heterosexual,Divorced,-25.403095243432844,68.21844848126084,A,0.19006942382073033,B,B,-124.02844030700733,E,D,-30.4805561266195,97.84196738728352,22.659596819323426,1
Christian,Black,Other,Married,-12.517349014104218,131.41640810245406,E,65.62995713058967,B,E,29.873545224920832,E,A,0.2568339876506979,-25.721574667390644,-123.64129286954883,1
Christian,Other,Other,Married,-159.66567655458667,181.50973707932044,D,25.008250267578457,C,C,-74.848166291161,B,E,40.60166736192515,3.4671991646802596,-32.168166040469934,0
Jewish,White,Heterosexual,Widowed,245.34564273877558,-95.09232043397672,C,120.84485365871645,C,B,26.50781163685541,C,A,88.89862291281415,-1.977001170398656,-182.09781816827777,1
Buddhist,White,Heterosexual,Single,-111.03223473937022,-9.468229173664028,B,-53.07000081334736,E,A,-42.36137310768809,D,B,38.24949112633043,90.09247517564457,120.03841132432709,1
Hindu,White,Other,Widowed,-82.35279619837527,4.320189414164087,B,-11.821840378028078,C,E,21.74414141784233,A,B,135.19569037353244,58.34232585878175,-170.89823530102987,0
Christian,Other,Homosexual,Single,120.73437851832078,17.46821671443951,C,94.01617649879122,C,C,-239.16470263445188,C,B,196.3882122814852,-80.54672658052115,-119.50762107578782,1
Buddhist,Other,Homosexual,Widowed,-30.860872139971598,270.3459065664988,A,-66.25845529259558,E,A,-75.25885149682713,C,A,176.89806593182433,27.44193310579293,8.720117125027754,1
Buddhist,White,Homosexual,Married,127.62867097076298,-3.246784601730848,E,-28.89642792238752,B,B,-122.276744394724,D,A,10.591241124421543,122.25684428266361,-118.50879340965218,1
Other,African American,Homosexual,Single,-48.40175259288371,-41.033499201076964,B,-82.30265699404625,B,D,2.2025941524701773,D,C,-52.53791848496796,54.92915299850899,-3.3501988854000233,0
Muslim,Black,Other,Single,64.11240255961674,6.1154141698244775,C,10.068005659539795,B,C,-29.09835850858028,C,A,16.233242492505536,167.74782572844106,-4.469981155429107,0
Jewish,White,Bisexual,Married,-154.93484688575992,-23.64301241904097,A,-124.00213497951036,A,D,-40.3111968831746,A,A,130.29118663152713,66.78951947460658,-5.070892856841556,1
Other,White,Other,Divorced,77.98574398176454,-76.56759991118028,D,-159.53607278842404,D,E,131.9825388805866,E,A,-58.990978027743736,26.782149091944476,183.75580989835956,1
Muslim,Black,Bisexual,Single,327.74727946910053,13.526939312543151,C,12.731424057373475,C,E,26.464570410169337,D,C,-105.35769025900433,97.08886977143078,-97.34971644413257,0
Christian,Hispanic,Bisexual,Single,-35.776160723995424,46.50960834540066,E,-23.717264910127096,B,A,87.86068619681292,B,E,40.46893717503621,-37.95064777958242,15.63127169461864,0
Muslim,African American,Other,Married,-66.31664664645585,26.434930899794285,E,195.9310850568797,E,D,72.67903251731539,C,E,-11.460580120633733,-30.615887789222697,-38.80928032109872,1
Christian,Other,Bisexual,Married,-35.241540293781334,-12.709759832995074,B,25.659485272822252,D,B,65.09127667638568,D,B,226.0651221712453,38.785347670523564,37.8265813884655,0
Buddhist,Hispanic,Heterosexual,Divorced,108.60878708896178,103.89974105872916,C,-211.21313628389595,C,B,128.67496550091948,E,B,-78.87619888301188,-51.557478552468005,94.69250682674482,1
Christian,Other,Other,Divorced,-16.98542530213115,53.15670153480239,B,43.505464450378824,C,A,197.97797186761514,E,A,-41.06202415037827,-9.964343502205342,43.18847421494389,0
Hindu,Other,Homosexual,Married,-34.4040638824466,-77.92033630060865,C,-46.82973313639113,A,D,72.2544199632942,D,C,-10.551199644823578,71.62194381523315,80.87908097537976,1
Hindu,White,Heterosexual,Divorced,-16.218389573781497,147.2918898089191,E,-206.83761945929663,A,A,-200.23105127124433,B,C,127.3034609032991,241.1808614800632,21.988884812691417,1
Jewish,Black,Heterosexual,Divorced,-38.5946945949266,18.74722760789084,C,-15.554658823704722,D,C,66.54081521698015,A,D,60.170537589482706,77.43838395324448,265.84349610850325,0
Buddhist,Hispanic,Heterosexual,Divorced,-68.13241271716309,1.3166950996193145,E,-47.85937499130733,A,C,-72.87227417528439,C,B,73.36871867657231,-114.73018898442177,126.69820709444322,1
None,Black,Heterosexual,Married,-119.36501047186165,162.84930816462722,C,-173.23765109881003,B,E,154.3072247630069,E,E,45.72011267505044,-109.27545437612682,23.266875646379614,0
Buddhist,White,Bisexual,Divorced,17.725338573777428,-106.75232244733482,A,152.9456001639415,A,C,126.68906978536315,A,B,127.64597459309064,12.73531447664253,-15.636711214923565,1
None,Black,Bisexual,Married,109.23867457931786,-16.982785832391485,A,54.17675735869493,A,A,114.85241661837429,E,E,-122.2314230605733,107.4500252005775,-52.01040571972846,0
Hindu,White,Bisexual,Divorced,-71.44435145187187,94.03983555375825,C,157.04950645721914,B,E,-85.00775087829714,E,A,-111.45006321106953,-25.796425747146102,33.79557038339549,1
Muslim,Black,Bisexual,Widowed,34.93701422621566,-19.23605911324408,A,-134.30236188471991,C,A,85.72229183105662,A,A,-98.99953845688887,-2.434421002656558,-88.57507012912978,0
Christian,Asian,Other,Divorced,-16.558849663230593,-61.626786156848254,C,193.0997598867778,E,D,93.05782481455103,B,C,-53.54311247456647,95.180637808274,-116.80157462530671,0
None,White,Homosexual,Widowed,-247.51017972497365,-47.56190525085576,A,-76.27175641516587,E,B,119.26713320630485,A,B,-91.51150997478486,-119.07726460945021,-36.177338120670356,0
Other,Hispanic,Heterosexual,Widowed,-111.5332218612467,40.275717116695496,D,214.8213348841305,B,D,11.131638371043739,C,C,-259.9850121767851,-147.46356476354384,-9.264424447901549,1
Christian,Hispanic,Homosexual,Married,-160.28434174875935,-80.08838298373668,E,-210.9078687817182,E,D,-177.37711849809494,D,A,67.97292991937991,-74.42335978563911,85.95082652519264,1
Other,Other,Bisexual,Widowed,-15.275215004314335,-22.298898118889248,D,178.24954276390577,C,C,41.94792660612108,C,E,-108.11708125864432,-111.64831697617545,-92.90717857718937,1
Muslim,White,Homosexual,Single,-97.98536452639668,-34.77814067280862,A,-74.96356399420024,C,A,-37.21422097859716,E,C,-17.13552793754474,-76.01689909204504,-153.60467433390514,0
Hindu,White,Other,Married,78.05735498303828,53.35311261139311,C,168.71992813762208,C,C,-108.79112132298833,C,E,94.69377067922844,115.05502439562893,-19.65285753026271,1
Jewish,Other,Bisexual,Divorced,-26.84053459755023,104.87885396673187,B,-119.2785724378805,A,E,53.95379854512461,D,B,32.278170101623424,6.4964655144255605,109.30585347995994,1
Other,White,Homosexual,Widowed,-22.236146831973556,56.691893172780915,E,73.32004551358737,A,C,75.19641989572366,A,A,172.27224447617954,27.69557206174212,33.55095081930817,0
Christian,African American,Other,Single,-13.32856229748115,-44.277664341264455,E,119.88764214265896,C,A,49.1654584543097,C,A,20.974593532399407,-17.368008478058737,15.36983785870431,1
Other,Hispanic,Other,Single,23.69000433451052,-47.73875280504075,D,-31.43414961131689,E,B,15.84808674136537,C,B,178.280966328019,-35.05996952553972,-174.1883638830431,0
None,Black,Homosexual,Single,-68.3158219259555,-52.192324763956236,E,-91.90657760072831,C,C,-123.09791902814065,C,D,3.2539171413233445,46.55917470455079,112.66431630411424,0
Christian,White,Heterosexual,Married,-40.287146870033474,-75.55374130137987,D,-117.1553018919883,C,C,-99.13690927505556,C,A,-144.7359842673223,86.30994428267536,-99.14508660937557,0
Other,Hispanic,Homosexual,Single,100.39133322934548,54.259237373377886,A,-131.6421245552179,E,D,124.58702705178548,E,B,132.43486286807706,39.686847719200756,22.431352501768835,1
Jewish,Asian,Other,Married,-54.512034317929114,-150.00190020097685,A,-91.0531509399566,D,C,-81.42784549566619,B,D,40.82580740521616,-265.2230206758755,15.938161222970562,0
Other,Hispanic,Bisexual,Married,44.67267679859363,-125.99594266481122,B,-13.481839472656262,E,E,31.5731907789528,B,A,205.49259948711835,-56.337868701021286,-80.52634812185649,1
Hindu,Asian,Other,Single,-163.09603369706517,-111.68127361045681,E,-16.076025678584976,E,E,-19.862913591687782,E,C,49.42610683990691,72.77242332168345,139.1723081861354,1
Jewish,White,Heterosexual,Married,-72.07586851980444,85.91808437907666,D,112.30100959508695,E,B,17.909443288067216,B,C,53.92417357762989,-155.50537625758673,-57.70113253143716,1
Other,Asian,Other,Single,-30.44315895673366,0.162215382063058,D,-106.20898174529165,A,B,88.11030831876022,A,B,-62.50456192176197,-56.97552519607378,-14.867172272738905,1
Other,African American,Other,Single,-66.08426992471614,42.91101022547411,A,-116.2506237439233,D,A,81.82551197147482,B,B,171.03990785429252,28.795862600853944,151.4768247722651,1
Jewish,Asian,Homosexual,Single,224.2197391185388,7.56010126900936,C,22.56886977605135,B,C,95.41877137937045,D,C,135.62023290239287,29.492837786372235,-48.90148623545356,0
Christian,Black,Heterosexual,Married,-2.408259841713828,47.50559406644672,B,0.6807946560581731,B,A,54.552207230527515,B,A,25.12945564223185,-13.748180029153822,-79.56477886968653,0
Hindu,White,Other,Single,-102.48128670108588,-153.1097620432853,E,-65.23009249888415,D,D,174.22573451815043,B,D,153.76098918700822,102.43255161587432,-98.30478992888082,0
Buddhist,Other,Other,Widowed,12.42809671068893,16.814884894553845,C,-55.962310226952795,B,A,25.32884276763842,A,A,-58.65742524054034,5.3724615662109985,61.74607941264011,1
Buddhist,Black,Homosexual,Divorced,141.28122607046438,-23.280310807040326,E,50.29892585087974,E,C,-40.2070972790776,E,C,115.0235366456667,53.64261345297733,24.76792204318802,0
Hindu,Black,Heterosexual,Widowed,-30.22853643132152,57.5860812505379,B,-86.85354532878912,B,C,109.6689316996274,E,E,35.56354238506222,75.3532909058612,115.69914632755729,0
Hindu,Asian,Heterosexual,Single,35.54289588456025,5.297948630325749,C,-66.40201784334775,B,C,-94.38440327729737,C,B,-81.81272294254941,-65.30748906245704,-124.24233524089018,0
Jewish,Asian,Heterosexual,Divorced,-41.841311382783374,-164.73109579502884,A,-138.97916622618348,D,B,-82.69671650803424,E,B,52.41646281203354,-56.00203820925075,-52.755975265668084,0
Other,Black,Homosexual,Married,-14.721391820024296,-101.9259204272966,B,104.79288680644414,E,E,-92.30915289656096,A,A,-39.82829976709141,-82.55291200310403,74.43238097056721,0
Christian,African American,Homosexual,Single,93.6559173666264,193.56615331333128,D,-144.00045656861994,D,A,-13.779298657914307,C,B,58.609030063049126,11.545582956334055,-27.112174013449312,1
Hindu,Hispanic,Other,Divorced,-15.889898278616982,-125.97447446973776,E,-23.41219641392432,E,B,203.03682188981816,B,B,108.12894018760962,110.80206789925569,-21.828686768651536,1
None,Asian,Heterosexual,Single,27.001823773807317,32.59086748405443,E,-104.59635133814842,D,D,-189.20350477254945,E,B,-137.3217102892818,88.58580222548623,134.58095054878135,1
Muslim,White,Homosexual,Widowed,64.83244888735005,89.88952655676653,C,14.3407103747764,B,E,4.891419183034607,A,C,-51.14200656830003,154.4620115184364,-65.42268281610335,1
Other,Other,Heterosexual,Single,-35.94540638002534,113.90622901713951,B,-62.1423794204454,C,C,-49.42520396426296,E,D,-31.216263804643614,42.0111044615546,227.50579522017696,0
Christian,African American,Heterosexual,Married,-209.31593341616514,-62.39485017871873,E,-111.29336245767898,C,C,-12.253199242564822,C,C,74.03488053025258,108.08429651321556,-171.48457149441688,1
None,White,Bisexual,Divorced,-29.766952731430823,-42.059672558913476,E,-18.48701179001099,D,D,-75.78854520425593,B,C,9.900233284985822,189.90693869035513,-29.44003671961989,0
Buddhist,Black,Other,Widowed,-27.881711399131802,-57.5842855636056,B,-73.95667171601754,D,D,-57.67149783349224,C,A,21.170627349810307,-5.424514744005152,-34.96490393299088,1
Christian,Other,Heterosexual,Divorced,-87.4390701095324,28.562598253424238,C,-10.139599445805047,E,A,2.639234227855158,B,E,-102.6636500004517,-237.40040251181065,103.54609100762768,1
None,African American,Homosexual,Single,-57.45062196214605,209.8030632754178,E,-102.07474496687358,C,E,-64.01323897227266,B,D,-178.0588203134914,-118.05486805363093,-8.334454532276208,1
None,Hispanic,Heterosexual,Divorced,-42.059758614427125,-49.50032424058136,E,116.25240015629117,B,B,76.58218067378832,D,B,37.096912302230905,56.24015808074261,-37.14505187411254,0
Christian,Other,Bisexual,Single,-94.74273123065322,91.76083858351728,C,16.326039507989805,A,E,-0.13440062388008384,E,E,-54.97986763056964,-82.83987004403795,-15.422507136126487,0
Christian,Other,Heterosexual,Single,28.93386256546614,-105.32364716663123,A,-79.07897890046458,C,A,120.34788883409256,E,A,-86.79974926853747,-46.93710976875486,-0.9942225755853287,1
None,Other,Heterosexual,Single,42.25740995132304,-118.3049193124879,C,63.47338510243655,E,E,41.22891577144046,C,D,27.479198662311543,-61.97886431096287,-148.45854239274357,1
Other,Hispanic,Heterosexual,Divorced,81.33288399203853,-22.502761511026158,D,-95.30081037449747,A,C,78.21176960556284,A,E,-165.57416233603473,-37.37832435535713,84.4543667809206,1
Christian,Hispanic,Heterosexual,Widowed,-31.396726511333966,-36.064960843381776,A,-58.5607754674359,B,E,16.5426619980556,C,E,80.63381373887162,-129.8503822065852,-50.94209881012547,1
