nationality,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,target
Mexico,31.042786214839264,C,13.873177633016336,D,-141.59089748835027,-94.34000502844506,E,E,114.55603655223953,0
China,125.14460386246506,A,-52.70567427419921,C,-154.03947610229412,49.932892128714975,C,E,154.9827773132479,0
Other,118.53990099450687,D,-64.870865058031,B,4.181218788343053,165.05085505021196,C,E,-158.5859557303269,1
US,82.05036825358977,A,237.37969545660107,A,192.2384987064798,-52.04563009259594,A,A,-42.48495231802572,1
India,172.80701005378816,C,-26.6521275479439,C,119.42063808792143,-168.92543408328666,E,D,-66.28727724464096,1
Brazil,12.773815341836666,B,109.49677587712911,D,-158.99735058288763,44.92175086700371,B,A,-67.15423343396724,0
China,44.482083872429016,D,-43.235609792927725,C,24.06192028382624,-118.38582550621794,B,E,-12.647295734162359,0
Other,219.52108820544998,C,64.28884631647941,A,-52.293331631790494,9.290477792929781,A,E,-67.73919156647096,0
Germany,71.13302388441534,C,-70.35516432451797,A,-29.889084983134197,-139.92961734451762,D,D,128.13241581952582,1
Other,68.9545372780914,B,-191.60270078695896,B,68.00485766169126,113.54321536759238,D,C,-29.203090042366288,1
US,-64.0846531447758,D,118.32304825058478,B,-37.8351316217129,76.60633449111904,E,D,17.31863020668315,0
India,-126.82531426388763,D,13.875436400581673,A,-36.31073655388558,-56.90037547285096,B,A,69.76314144543912,1
Mexico,-32.670150024031365,E,-73.65714216046692,E,-85.37799117601476,-26.213259080841546,E,E,94.55801727197351,1
China,141.41412677423233,B,67.26182025395056,E,46.693468035595664,109.2823821247313,D,E,88.79612181879976,0
Mexico,-170.76706648108083,D,20.61673964544655,A,178.25194022582292,22.838043257710464,B,D,71.17406809449984,0
US,29.939243661263994,A,56.506868930282074,D,23.568691695620593,90.3807269738449,B,B,30.448875507544248,1
Brazil,-55.4753309966729,B,-2.028680618597801,E,-17.530454120216124,207.80732527299097,E,B,-221.66804450040084,0
India,-187.23877859092858,B,-77.34483303270886,C,-148.65716839413832,57.32074056252593,B,C,-187.61378455297563,1
Brazil,-202.7654100489884,D,117.61836621388821,C,45.81856210980136,160.3763224159288,D,B,1.0950160476746658,0
US,-75.01417488034376,B,5.504006698974189,E,-181.44641451749402,-159.4766738459142,A,B,129.31684291116443,1
India,36.427398195299546,C,76.07885913292637,C,28.24586320842012,-34.94542361630985,B,D,-99.63346422626034,1
Other,159.27492452063137,A,-49.46313091298141,B,3.060348914796324,-122.28236757738915,D,D,-15.855701955581248,1
Germany,90.15579981040531,A,4.524425026700795,D,18.74764844845419,50.588129802218596,B,B,38.86707635077062,1
India,21.185498487676828,C,-81.77462003463872,D,218.9242097333373,64.04556739272272,A,A,273.29573348450225,0
Germany,54.2900967742539,B,58.716646216304405,C,53.3033883277352,-55.814794337594265,E,E,134.5186878028509,1
UK,1.262176957059079,C,-98.34104920775765,C,75.74375843593275,-86.18353234806378,B,A,-227.4367676969617,0
UK,44.75042868940638,B,-171.89527994071975,A,160.72560355425372,31.7148818056683,A,B,107.01297329873015,0
Brazil,-5.801665553067132,C,-101.84742507444902,D,25.154178167738444,-9.432848979048673,B,A,-69.85292345300543,0
UK,90.65971902499689,E,96.92850483273047,B,-232.26157615551318,-25.416761253851288,C,C,-92.61448017159026,0
Mexico,123.45886979768453,E,-51.65000678153605,C,11.182578679872632,142.78399357933236,B,A,41.62975948619756,0
Other,-5.679873532597095,C,158.19712355952163,B,-15.378682169678356,65.17305105854608,E,B,-1.5139453021929892,1
Germany,24.28725281435474,A,113.85903265156227,C,-138.83699844985503,-30.66566649678996,D,E,-67.13595219748804,0
Germany,-76.49257448761648,D,-72.70109795939477,B,100.64028996370047,82.26443228494557,A,D,103.19723848362455,0
UK,-71.22262565655082,A,-99.10018555427436,C,-3.795177644838709,70.9166813884851,B,D,81.7418679366474,1
US,-21.11012004802704,E,-124.98766831121497,B,-50.89126489195874,-51.455503991264564,C,D,-71.20641690019431,0
Mexico,-29.477166395154985,C,-238.29852673689976,B,33.01972705098328,64.68269427838321,E,C,-67.64937541899597,0
US,8.603777949337573,D,-99.21911543695707,A,191.02344968465766,27.610905579781047,B,B,-63.52812197431283,1
Brazil,79.53012087714333,E,-7.618957210839729,D,-154.0740827195836,10.580195663877836,B,A,42.94817190661213,1
Germany,-17.228062828953668,A,66.14260690141288,A,96.26144982970847,19.454489374072967,E,B,-109.37647621782334,0
India,22.82831722821343,B,-15.130841683098062,E,-156.21516470933835,-8.999207987937941,C,D,12.984367111067566,1
Mexico,-26.035951210139807,D,-21.17844208262362,D,87.80415832586587,44.91211276868249,D,B,53.14402054339603,0
Mexico,-20.84929846525781,B,-111.95159801804894,C,-67.75417471823837,-103.76717873469347,E,D,54.18080288390835,0
Germany,237.74873469829393,A,27.35733216973093,E,70.99826936257865,152.38339655903312,D,C,64.66965328330136,1
US,104.49488289643769,A,-106.62736307984389,C,33.900156913784514,23.908958356966682,A,C,30.127220402773453,1
China,-148.1633451101581,D,141.4516904162741,B,35.20554113213045,-330.2233024117192,A,D,-111.08006022412415,1
Other,44.72193815545191,B,51.70034608788057,C,-143.42328323085016,-140.68551239789372,D,D,-20.507055609491047,1
UK,101.19915130191175,C,-126.39215557887782,B,126.92452596030945,21.04119921999693,A,E,-81.71545596583938,1
China,-50.8708365064989,A,83.73171233829231,E,30.579715110455968,147.55421294065863,C,D,-95.4887942258407,1
Mexico,264.7584577145172,C,-184.39496118330715,D,-176.35031016043357,-72.40933286165475,C,C,201.73260879069124,0
US,105.90397074391704,A,-3.963344923865064,B,-35.14096680641387,6.0839972360502275,B,E,-23.687774227111518,0
Germany,99.22005030249755,D,115.1622134251087,D,-93.63042952082478,16.79857842179582,C,A,-101.16182392877573,1
Germany,-99.81502487626445,C,54.18418682367313,B,-90.35543337635882,82.52464465517892,B,D,88.86377392055918,1
US,-100.35602823017014,B,-113.47514797537679,D,-67.46626689862907,-72.20978775775895,D,C,-71.42077580626419,1
Other,-112.53625000052945,D,6.72118316219735,E,-46.96354330475972,-40.813163715150814,A,A,-105.57651550756297,1
Mexico,87.3124115074956,A,-58.66146223328409,D,-41.79306657597305,-56.61047246860175,A,D,-22.105059342787996,0
Germany,-44.59078376988285,B,53.92556431238259,C,121.34715020358686,-63.81452815183527,C,C,-39.878808681482525,1
China,-77.78987808929865,A,119.63348021374789,C,-105.47481574953493,-87.02193311294376,B,C,0.55716059900004,0
US,106.72131044442466,C,113.60721762082524,B,-68.45950635062493,-105.05927406078948,E,D,-49.129262597876895,1
US,-145.05754283294317,E,-280.47019724841704,E,88.12827181199302,-47.398532864311754,D,B,60.73930874062394,0
Other,105.4022020539908,E,-37.54304001750026,D,36.82233453601965,88.95397780013991,D,D,-152.67649045749684,0
Brazil,-2.874281809422107,E,16.365021449607347,B,32.21108058071708,-8.43626189810485,E,E,-107.31926127996712,1
Other,-100.22770440469817,C,-19.02441621970127,A,-50.979668211761066,108.26375293510509,C,E,10.578695142966557,1
US,-8.010996908237399,C,17.929118252248053,D,-136.49596582886323,-4.3947141446245315,D,A,155.50836337172908,0
Mexico,106.77114408659997,C,73.71610897636265,A,-111.28538643070056,-119.57239986456503,B,B,-8.828989267053577,1
India,-80.53283730358561,A,63.73478098815228,C,292.42110670939553,37.238151657698324,E,A,-50.59213659870326,1
Other,-81.1877330045382,C,156.8944124160812,D,-9.796890576558354,4.73433379978355,B,C,48.308317357341295,0
Other,-134.11950987977673,E,111.41017061881504,B,52.15141801505283,-40.08619276634581,E,D,53.91603307959717,0
Germany,-80.36359265098305,A,47.37848491462352,A,16.33350237312306,49.212192499573206,D,D,146.00568794098288,0
India,-69.74824625459833,D,60.28490432180571,D,5.111991752817481,-78.16615979887598,A,C,1.2815720338566847,1
Brazil,-39.56191588574385,B,60.6108740214396,E,-61.878961707198386,-23.07264706257214,C,C,63.64652493411963,1
US,-63.49940509871785,C,142.89074489378245,D,52.6111795751749,-102.51870642259013,B,D,-104.49259678279049,1
Germany,93.16274662254746,E,190.27048439038313,E,110.51073045544393,53.69515414019131,D,E,-49.7064251027412,1
US,-1.9250796372092012,C,-98.72711098804537,A,20.114749534810638,78.64859371283538,A,B,126.61211911717001,1
India,-47.017149312708625,E,156.75474074897983,C,3.7197295132116057,-12.837479151538576,C,D,2.088628608720528,1
Germany,78.72675914323776,A,-175.7114187164644,E,85.28749224251935,-29.671905592118698,D,A,168.4895200171006,0
Mexico,83.84744473107479,A,-5.840218592692743,B,-58.01097787393843,-5.18668598133843,A,C,-185.31270506714128,1
Mexico,107.7814047631262,E,65.23770142169401,B,-57.953044362480746,-43.184013843691474,A,A,52.38951855831107,0
Brazil,-66.67774864928752,A,-5.265464157590569,A,39.41949741434957,138.45134528076994,E,B,-128.66056837693262,1
UK,180.9796538247749,D,138.14669355422134,B,19.2565947130958,230.46639471302282,C,D,62.634883189532516,1
Mexico,18.955680257843884,E,122.27149261951146,A,50.401481031742094,-68.76910923724549,B,A,0.34174999015241353,1
UK,98.890118129507,A,13.97634195081006,D,-9.59759270809879,-15.594828490823431,C,D,-1.7843902014146862,1
India,57.49998022385745,A,25.336531748638652,A,-41.83930774712476,-1.517527050362437,A,B,111.64997729906669,1
Germany,-1.2451513564176477,C,74.45349598771254,D,-98.42050888406828,-176.82498237789585,E,A,105.86453012172838,1
India,101.64087296914582,D,-164.10734102369014,A,-72.9575095190938,18.137724234440256,D,D,5.524921005845075,0
India,-110.92535893731868,B,91.56359870243492,A,13.59808523903726,-35.13538652538028,D,B,174.36282293499988,0
Brazil,41.581693914340015,A,49.30543157579167,B,62.71586372700484,78.193340319368,E,B,-124.05195960169904,0
Germany,-66.58496926496856,D,115.5864361587312,B,-89.61733391912227,11.70505989321151,A,D,161.58084204227228,1
Other,-4.9471592231155475,D,-25.05577943904569,E,-66.99402495976811,112.64672132657512,A,A,-9.344621346279665,0
China,-187.5000360276192,D,-6.5121225186137295,C,-33.59358886657398,-214.53776259752368,C,A,17.94743438199283,1
Brazil,8.036454901551789,D,24.667065390126798,E,-137.7324140564345,79.27104528080615,C,C,47.77322846666638,1
Other,21.668682283261084,D,-12.913491976682401,B,-158.3000521853667,-31.18347898412015,E,A,51.91826723066421,0
Mexico,-129.04482701655,D,42.46431095803487,D,-18.087402264914935,-9.119987530653196,B,A,111.4751009007519,0
China,-93.97866376289927,D,17.46201553518272,B,56.94107536571076,-134.03358037301072,C,C,66.78793295559615,1
China,-220.39742485353736,B,131.4427385940382,D,24.871370120977794,-0.24814404068284374,C,D,88.46020568878788,0
Other,53.6130682792892,C,152.21219822679913,B,-39.17912925992545,42.739262091308575,D,C,-98.678850373502,0
Germany,-59.58523070735756,A,-186.76052975406768,D,160.3127671106002,-21.19678016532746,D,A,-76.7662983881069,1
US,-28.936896656468956,A,74.21627467978773,C,-11.884813366305261,-98.28818970056774,D,D,-71.46449058850992,1
China,-173.54675179906886,A,140.05232458910632,D,98.25797002513657,154.13421193802662,E,A,62.520968874510196,1
Germany,14.491726853035406,C,49.224083870618514,E,-30.243011460591802,-111.84874639939461,D,A,-140.06424288331118,0
India,87.917433855563,B,-41.19342325074221,D,94.46086933163429,-26.40104518797693,A,A,42.42422318614088,0
UK,-24.169806666357115,E,45.24306524355956,A,-87.66471353983518,-42.76977695650388,C,B,107.32819538136982,1
Brazil,145.5371689462535,E,-124.72687183408755,A,-194.67632246687253,65.8006345952277,A,C,149.64671770508443,0
Brazil,-127.80684674033482,B,-49.34713162429047,E,-55.36914716540827,122.72219849092265,B,B,42.17967583947192,0
Brazil,105.36911599373369,B,94.26937047748756,D,73.1317632666991,-37.204699320404444,E,E,173.28874579977892,0
China,251.2536441978118,E,-28.959846661032884,E,63.23908045646432,-110.30233142207338,C,C,63.72764424506148,0
US,258.06213457108964,C,-112.63169170228761,D,102.96533095522665,18.219679000524984,B,B,43.81768295828755,0
Other,-14.412652725440992,C,102.52002792103734,D,3.013107106581464,-83.35617623003306,E,B,58.03298679727934,1
China,-97.62629958295969,D,-111.79541268128845,D,-94.98238393814941,-175.46271051823643,D,D,-39.88810522760163,1
UK,109.97310252800443,C,-80.18054026331845,D,-2.8479117305238217,-9.85726090985373,B,A,-162.1333970223834,1
Germany,-285.33682216346375,E,165.58132100588057,D,34.596502797332704,-68.72424132938987,C,D,-215.2708834135324,0
China,-130.52294372054843,D,-201.82280499378552,A,-21.69078333162552,120.04150447857728,C,C,126.25057463787674,0
Germany,95.7568189782459,A,37.66647682412466,A,11.510048047385645,196.7607659422647,E,B,-56.924058038396765,1
Germany,72.68725444861886,B,-47.041621748937686,B,29.85514290351887,-66.97343895205825,A,B,-38.76903322965525,1
India,34.428271243696116,C,-107.37885142084596,E,-34.46560963064974,87.35004353363497,D,E,-119.80966508418787,0
India,-126.33738471146192,B,84.7369430624817,E,255.67844461856436,-18.15197758112264,D,E,-17.62378458878699,1
China,9.769272532171257,C,37.388237597437914,C,61.00854380465863,-116.5636273313051,D,A,-225.22302772192378,0
China,-179.06645583575724,E,126.54135234050565,A,15.650360899575658,202.2655696667225,A,D,-17.211326353786873,0
India,-44.33535154967129,E,-32.33089363106753,C,-52.76830378603323,118.02790021952532,A,D,-42.86799063865209,1
China,-49.64307177790409,D,74.24776699629564,C,216.57668306632596,23.97855743223874,B,C,99.87673215759266,1
Brazil,-38.08978412553032,B,70.92724958413224,B,49.78307243569756,108.33053755821958,A,A,27.59959393872374,0
India,35.21286629241896,D,-55.42539049027751,A,-381.93937884827955,28.639297511249694,D,B,65.22572179231133,1
UK,-133.5826689784671,A,28.782884777277097,E,-32.108064872285574,7.624366819846509,B,D,178.72627126475703,1
China,47.30020294799785,C,-97.06803491051811,C,-88.20672409795507,-113.43185337094803,B,D,-156.97888759487586,0
India,-68.33240695091649,C,46.030112573078476,B,-99.12484118481316,-78.13360348184753,E,B,113.27935990972442,0
US,9.245178056489069,E,-61.27307964930056,A,214.47973380269582,-116.68687102762922,E,B,-197.44181591901625,0
China,32.90874868202798,D,-107.5858341544526,A,123.57186245378375,-38.983882053171946,D,D,82.05267540501471,0
Brazil,53.35670569599379,D,-212.45936881027183,D,-135.41165486672787,28.850485395667647,D,E,52.558837969861095,1
India,4.262466827011468,D,-190.84690196891242,B,226.850111504219,-10.468748539388645,A,E,-47.31368331857857,0
Germany,-93.42061375021125,D,71.074005241,D,90.77422840861934,1.8953571328856,C,D,-17.194431399037384,0
India,68.18180927684895,C,-34.329334136804796,C,-87.5634443322579,-42.73143825591517,E,E,-78.00537584108412,0
China,-117.78325027380983,E,122.40252741205362,D,61.42039321968913,-232.6805457711572,A,D,46.83942224556002,1
India,101.03337681923834,C,-133.8211675662562,E,-10.576462851022686,-101.77150432583207,D,B,45.8977858174998,1
US,66.00000124043089,D,82.46095550835814,E,-57.79313878651454,49.58688224740151,E,A,91.82320738716396,0
US,23.848043006296532,B,20.045884209949428,B,45.79713907359521,-18.33326903562014,D,B,10.171045537108634,0
Brazil,175.42340402184513,D,-34.56719232737821,A,155.1661527293327,31.708283143529524,D,A,124.34442691784253,1
Mexico,99.44741545970469,D,73.56132901249698,A,-65.60990837976684,36.35694749023809,D,A,-46.62403047645687,0
Brazil,-9.143185566988446,A,44.5405627922976,E,-72.94414109163534,-33.45869634012685,A,B,-84.6135365230093,1
Mexico,-76.68127959125157,E,23.796777217043903,E,1.0078983992339288,58.34751168731972,E,E,-109.95121667836179,0
US,-0.6249723958623191,E,-10.043742652301106,C,-6.106562804208939,-18.61082951545544,B,C,-9.484000209010937,1
US,-46.72485090138619,E,25.312545428047002,B,217.57259982568593,-52.667987185544575,C,B,28.343077703336633,0
UK,84.98523572522775,A,-51.21483655498169,A,-107.9320191824396,-118.32290468806686,A,E,12.534679878853897,1
Mexico,-59.25715737744529,E,15.461006658341741,D,-16.258846801390707,-13.433521687068636,B,A,37.92004129576772,1
Mexico,-16.282854419359353,D,-119.37712150491112,C,-135.955785325842,77.48095545621317,E,E,-46.43628707538833,1
Mexico,208.72951676938308,A,24.323840830407704,A,-10.726487554031594,-15.104888473374748,B,B,88.891143847375,0
UK,-18.755179866554332,A,-215.29430209646222,B,139.26253120475212,114.35845776136262,A,B,67.62112675211081,0
Mexico,-36.82097192056247,A,83.38967681266287,E,18.610085733929502,43.76810419948362,A,D,118.9797952410121,1
UK,-81.94745363443621,C,131.85377306184074,D,-137.9350617544047,15.826174311664499,A,B,74.99300685003057,1
Brazil,78.96862085295307,D,169.0786622709888,E,-87.30780619185259,-58.83704777761491,E,C,79.43266068857567,1
US,-63.51366673800789,D,38.438166298169804,B,100.3623059172095,38.70067160913104,B,A,-3.475995611797607,0
US,27.736353486336547,D,122.0492975628849,E,-55.30758364597358,12.367459688116458,A,C,145.543098917602,1
China,-131.10189593359502,A,-59.530293058054795,E,-133.76677226834573,-11.172751375041683,C,A,68.93828694198923,1
US,-103.45180834387261,E,-50.32575920403063,C,-83.67734645307534,79.89128763199894,A,C,193.16176797562028,1
China,40.22701132320019,B,-5.717462027660123,C,-179.61973738437038,-8.379372550978035,E,B,-55.05871365363163,0
India,98.25904956303138,C,-148.52518641756444,C,54.03882787890218,172.15428503061815,D,C,64.46103793032349,0
China,-135.34303342456008,A,-90.86115210743412,D,-7.114732151986218,-181.62993934545682,A,B,-60.28585998073485,0
UK,-50.80315656309816,D,-193.71016489931085,D,-46.26477090666523,98.04049797607483,E,D,70.9274489267119,1
China,12.00313357177823,A,-189.59655917003604,D,16.659832627700577,28.24661847086154,A,B,-24.262519202497334,0
Brazil,77.09016674525698,D,16.711642617554258,D,-155.3144989757471,120.78968564084609,C,B,125.73887875407411,1
China,23.62204732461229,C,-105.54769381714151,C,8.758125250734093,-90.60484472160401,D,C,33.60837100206571,1
Brazil,-4.6470767493635465,B,-47.90742080237195,B,67.63292221117163,4.858097509560215,E,B,-144.53017091125474,0
Other,-123.72244871615472,A,-41.86527692800609,C,81.75278025618857,-7.49073399778782,E,A,37.878247016902,1
Mexico,-179.01798987132466,A,16.21358077900012,D,-31.25079628259427,6.137243469611076,C,A,98.44941446941908,0
China,-10.191843438678662,B,-72.0038595231427,A,92.59677920433738,84.12439810379962,B,A,-9.840232044690396,0
Mexico,38.34116668100979,C,101.03705168125667,A,-125.64688259835151,161.06857849095348,D,B,84.67566045584664,1
India,44.858485709310486,E,-61.15880175708291,E,-66.09292738658552,-178.54857909628475,C,B,88.2850568198105,0
Other,139.8673198981241,D,-100.25053112948916,E,43.406831743511695,-189.27995741491418,D,C,104.98542674474601,1
China,4.497017686798306,B,106.97475385916597,C,-8.390451154559365,14.883504505316422,B,D,121.29332544319185,0
India,-71.84136439084928,E,-38.83489590228663,C,-176.67399419042306,-9.101470974675472,A,E,13.992512022598467,0
UK,-15.1957046372734,B,145.40318784110605,B,-45.762951230533325,66.70068720935294,E,E,-58.85887155294937,0
UK,8.275507301056864,A,-160.98582684904846,D,-118.2002343279759,252.89481342440254,E,C,-139.8053611189163,0
India,168.7509173115258,C,203.30729800409935,A,73.97235077176771,-55.10391732746853,B,E,104.03896431071745,0
Other,-117.31296422370825,C,-148.49159531356867,B,19.282661314655602,20.875248862544137,C,E,70.9228640356512,0
US,149.32743030135285,E,159.44597227087633,B,-55.727329596701495,8.691897105837779,D,D,15.302458605227375,1
Brazil,-209.90575648674286,A,46.82147383687757,B,140.22183549902917,-9.49808630299374,D,A,168.52168930301846,0
Mexico,-57.52547297339545,B,6.355465354798132,C,52.11801545320876,-161.67742112345226,A,B,-18.415399792000265,1
Germany,-115.02177996416185,D,19.844089926707394,B,-19.70221553141174,2.8358143675011394,B,A,74.73020757255344,0
Other,-93.0085430628793,A,90.88021026246355,E,-79.72933624666476,22.101301729238532,A,C,33.262206798988394,0
US,-18.879841594596538,C,-45.16070713233369,C,52.62209920144952,24.776753326314267,A,D,-44.30711613112439,0
UK,114.26428220493547,A,-18.40931979544234,A,62.72434589441627,-125.42030912339825,A,B,51.00327904359089,0
India,102.10329730120664,C,-18.82097867206267,B,32.12420988820009,-54.07013342203576,D,B,-14.315159062856752,0
Mexico,-22.336831995083966,E,-279.32244350047097,C,9.211693459611968,-41.34876980954784,B,A,36.18365369422795,1
Other,159.60172703480487,E,-41.37443386429655,E,-66.85435387445942,125.28429889450221,A,E,-127.09576033959577,1
UK,-64.17491665021946,E,15.889845383577239,A,-2.8034660459483773,48.98368623064426,B,E,-52.97914400899093,0
India,-195.53159397991064,D,-34.70100468511519,E,216.3591134250017,-114.43722016918241,A,C,21.522166356675896,1
US,143.62003993180872,D,55.69307997148175,B,-69.40378847248758,-87.78284670416474,D,C,57.39495045224841,0
China,-60.47670023433614,E,85.85165444561898,A,212.1337753415005,286.0387811679154,B,D,0.49267580675569367,0
UK,-223.38221112960701,E,54.65702123923708,B,54.84077299872134,-130.7447237208616,A,E,165.39726065491612,0
China,19.416981135120448,B,284.79529664193717,A,-106.2542926147784,46.10353416181472,D,A,-73.28779787248745,0
UK,-120.44756853203921,B,-36.0415387834815,A,-209.62752905860796,111.87552284762563,A,D,101.28744109261211,1
Brazil,-133.82022052576522,E,105.3048284270213,D,47.557465431837215,15.376433081547328,C,C,-5.975263993160729,1
India,100.80197212542463,D,-81.97081005495494,A,36.51317196295732,-22.268954390709588,C,B,16.77217806713437,1
China,-52.025177901300026,D,-33.163550998084816,C,-81.82097927630936,22.297723166017526,E,C,-63.079144661327824,1
China,19.12052575814432,A,-70.435174136098,E,64.47684940853526,169.33461789702568,C,D,33.042768108392565,1
Brazil,-21.3719516778314,B,-45.68869460817269,C,-118.83643584528323,-155.64697903703922,E,C,5.6318972137784975,0
Germany,-63.33963811383464,D,-40.548056979046535,B,23.388069430742508,-213.20184467849788,B,C,172.60203075873292,0
US,108.69060413873031,B,42.29656332220444,B,-65.80902942595891,-99.99262279590863,C,E,9.611989826672879,1
US,-91.13891677075473,D,-68.67892400601413,D,169.9477420960117,7.3558745175482665,E,A,49.79011684845711,1
Brazil,171.21441609482832,A,-95.5652734131876,B,66.23717317740014,49.94132230610743,E,B,-49.42017979133013,0
Brazil,-47.57422591635919,A,-1.8594232696898676,A,-22.212886571704814,184.69594280748012,A,C,101.71127982345006,1
India,70.39930496674896,B,-33.46307403140279,B,-68.44691681461485,117.64082987105544,A,C,29.22061890713569,1
China,77.53797811957128,B,176.93887515686802,B,10.450587227783965,-66.55474653396675,D,D,43.29820198434792,1
US,7.65576736022535,A,192.02385144653348,C,-153.13980673102057,143.55844739586598,C,E,50.26511418945816,1
Other,-1.091755439560127,C,-21.20205688996283,D,35.629276954297715,150.80454846539942,D,C,47.927019412160575,0
India,110.48879828224531,A,196.16677723377757,C,-59.44039135304466,-19.949024299930297,B,E,47.75203858764145,0
US,13.99040127755792,B,-181.39690411950681,C,-34.92234391866466,10.77471188942496,B,A,-162.3799200534069,1
Germany,58.947685384838955,D,156.8749958293907,C,-9.131757551748775,54.52889331188292,E,A,19.99092070852062,0
UK,32.77820684126474,A,6.275744233003428,C,4.273738819905938,-209.6694763870877,E,D,-29.352922541203707,0
Brazil,-33.33607162452277,B,13.547933248821492,B,-97.69320364480451,57.334080367606546,B,D,-4.700450839739932,0
US,72.8617035670366,C,-83.91174564856567,A,-135.14439641416632,-32.45307852469789,A,B,-84.28930510469385,0
Germany,29.322828375978453,C,129.45037063259443,D,-83.86653590677888,-156.02485464700848,D,A,199.49127687052015,1
India,-188.84957374758952,C,-0.13200206078610946,D,116.94646554041978,129.57684995312712,C,A,79.36625658056732,0
Mexico,-160.63819604606263,E,49.115091570103566,B,-5.09445599907388,-128.93948592001428,D,E,67.81012193793228,1
Mexico,-37.99528851751065,E,-138.24319954269387,D,69.77698719085905,-35.400286613124635,A,C,-173.66224260088222,0
Germany,-2.7768712533537574,E,10.546627396793253,C,-62.982293154697,35.224574782013505,C,B,34.557187463866725,1
Brazil,4.941625677770649,A,12.933883945736143,A,160.41952578146203,112.30302788641602,A,E,-29.362467146382937,1
Mexico,146.1131098031589,A,10.893175966339912,E,-10.446452122718233,-24.533841068162726,E,B,-51.04774617732589,0
Mexico,-98.2426880262953,C,-23.198646183449686,E,129.1476052964072,16.275000909259134,E,C,-110.23102968134899,1
US,21.14974612013533,C,-3.0335943165527324,B,6.051464579072503,-58.13461796152188,A,A,253.4785805152814,1
US,86.44414802265517,A,5.032379048769201,A,-111.86720873640401,15.529329908930253,A,A,7.67902424212202,0
China,84.92450144396375,D,-50.477988295578946,A,40.2683480187504,152.0488244552338,B,E,38.084263196087356,0
Other,252.78267532671822,E,-108.46660238591832,E,-18.700166976737474,74.89346635920488,A,A,42.42753911860095,1
Mexico,-51.73797459344489,B,-146.14016238321958,A,-147.7057938695417,195.4323362175812,B,E,-18.491096657299742,0
China,90.74526827182756,C,-62.60568828742006,E,31.051193371336872,-42.32241898429966,D,D,192.80478733937488,1
Other,-93.61881954184281,E,-58.36520455162566,D,-27.394631548884725,15.212526196970868,A,D,-261.2883936683067,0
US,-10.357547638566643,B,-106.67623896114537,A,96.47786931370241,-37.6949299872886,B,C,-28.6080607860008,0
Mexico,-9.395770590685396,E,-8.467596181984861,D,-13.5868191559598,-276.14373365707667,E,B,156.03592555446377,0
Germany,-188.8598799519332,B,90.07793429342648,A,-122.99928896064503,204.8769776724671,A,D,-19.55478446164679,1
India,23.96666141197119,D,92.2884006085494,D,169.7887919211368,79.28458375567018,C,B,-20.13839262416692,1
China,112.94901387522904,C,-3.8065401184648766,E,43.855482744619735,-38.73093080244968,C,C,-41.06366899773304,0
Germany,11.572734707946644,B,60.728616039778274,E,-38.28996398521154,-94.61227740936235,C,C,-69.86747450339344,0
Mexico,-69.24501784505989,D,20.884769519186797,E,24.254432170679195,-44.37263386068411,C,C,136.6566277220044,1
Germany,18.904527955849836,B,109.39307920614844,C,188.59105916509583,-20.922046633113602,A,E,68.41350292761038,1
Brazil,74.33030576839425,D,-196.87161645364725,D,-134.73583748923588,-97.05128897610085,C,E,-134.23040101763664,1
Mexico,-154.02190704184636,B,76.43190358678265,B,-87.01965848889638,-152.78390302431245,B,D,5.841148578641091,0
India,162.76751251802244,B,99.47700117393472,D,2.6786888209304736,-100.71227793461884,E,C,-19.206292340242516,1
US,-83.40324955755894,C,-72.88380912078662,B,182.2879509089147,190.87047297074466,D,A,58.443098500967764,1
Other,99.81412228258513,C,-42.87307524247379,B,-102.71410866663386,34.58344473255776,A,E,-105.58443561612665,0
Germany,-77.39866363770112,E,-65.55037664102126,B,116.54068530959927,96.89028976846589,C,A,-54.38975285332784,0
Mexico,150.03751561112884,C,136.63059128225535,B,196.5709142408092,83.83666543059772,C,D,36.142043109819625,1
India,99.60810913893931,C,30.172208346393813,B,33.41873115098361,-10.331340305067043,B,B,1.7857763435106835,0
India,-93.39061460017025,B,-30.898853823378136,E,-71.49599191698813,-30.744485852556892,B,A,-3.1662346598034845,1
Germany,-105.2027424043128,D,-83.68010547976367,C,-93.14137754757714,-102.4097404656098,D,D,-82.96540604656985,1
Mexico,36.413828954344325,D,38.68278257847587,A,18.604838158784503,-49.92874744106431,E,E,-142.11822792892613,0
Other,-38.892770967436086,D,-60.60790882803793,A,57.84454942342979,-47.5881117250339,E,A,158.45848175448026,1
China,26.221635954880036,D,2.2759340209241716,D,31.23927301833767,-75.40456284427684,E,D,248.33492590565976,1
UK,-2.3938547181265224,D,83.43852918042815,E,-185.6374950047502,11.324114345167324,C,C,145.15804214712946,0
UK,127.1789860622731,B,114.95131393116529,B,-86.74282232817563,-104.12194442213195,A,E,115.37877239758396,1
Other,-67.26059533808751,B,-34.84460386016407,D,5.851787117671205,113.75916031277684,C,C,-25.5071103806363,0
India,-137.01664026331207,A,-131.76478654324933,A,-6.073309079593972,121.19870066334337,A,C,48.3499736715916,0
UK,-120.5444538566867,D,-95.30635457671174,C,124.8430785449587,32.331847453392726,E,D,-110.81862136205064,0
