nation,age_group,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,target
UK,51-65,-113.04651111161294,-137.32114830513908,15.491219258463257,D,-190.0537224093101,-47.85090279271065,B,-67.80443427995138,-90.5477970261553,68.35593307795284,0
Other,26-35,-56.93807261914947,76.67927586583609,-80.39479738384546,C,184.2158098693139,91.48201355734716,D,12.569673228091599,23.654208059887512,19.625037229448523,0
UK,18-25,11.999311499843254,-54.665639680226796,-169.0408377868089,A,-27.5755832566471,124.7100074549026,D,45.621773061273814,-124.6462594420101,168.7223230174934,0
India,36-50,9.067218604557478,-33.008607398306665,99.67908059569969,C,-51.26417175221862,-105.63361908257455,D,-12.147656360942012,-208.9915857836783,-101.34608755426677,0
India,36-50,124.20492604802895,-126.2705631005891,-15.192969449475275,C,36.08114982272993,-41.06367775747561,C,-30.909602022970628,19.658224710897578,57.94131015721193,0
China,51-65,25.085391111010786,8.79087486601146,-120.47797635751306,C,-25.306104620578907,3.763248332601141,A,59.65394525308106,-45.970740329491754,121.52988717533499,1
Mexico,65+,169.3414968988225,-175.94223897885414,190.33860314102787,D,-24.189588411067156,-136.9536688948245,E,15.422161630192003,76.1446251283856,220.69472190281223,0
Brazil,26-35,-53.569991833876706,-135.86704807152987,21.92523875997339,E,-73.87337163286375,35.336127826697435,B,40.60322472251666,70.40357903467493,-171.4577662167284,1
Other,18-25,10.2445282129966,147.91825837820332,-95.3108349147931,A,-50.76333726833896,146.72154028556395,A,-5.360338008805502,-84.7277997478821,0.9936904453749631,1
China,51-65,-75.81700942323188,247.1266685416293,-181.9289006976217,C,17.226673930110863,-55.60252272789867,C,-10.982384198578835,123.39502365584953,30.879144124746798,1
UK,26-35,-7.383017754601018,-92.55831987330725,112.6569788713604,D,-26.536067703884907,-118.99070803984179,C,22.053679807670672,-20.8705684327008,171.44916165570342,0
Other,36-50,-92.73448604045616,8.257146153857658,-41.203026840733045,B,223.66725791257304,-29.187419994931275,A,45.52074101804979,39.26562887560554,-11.975021915690169,0
China,65+,-72.23341102230808,129.71326785645485,-33.71803149914416,B,43.168326256745814,7.754527068744594,D,77.61080194793468,-30.845290321215458,94.25851467252294,0
UK,51-65,2.7362440618465653,-139.90359957442573,-42.511917495965214,D,-160.735839893321,-61.61871001907283,D,4.025615354563821,50.33475802941769,271.11679432005167,1
Germany,65+,-44.6026673179613,72.90339040769844,-49.22282224402411,B,-87.6257424119611,24.718104777369753,E,51.88463549768113,-48.04384590510736,51.03734522575613,1
Germany,51-65,4.275582178600644,-53.146582953265955,-111.0496671296261,D,218.73671167478022,-161.8241020893935,A,2.555181789090248,134.65250836445833,155.5621176521307,1
Brazil,36-50,118.1081264114953,-27.696312160708814,14.95947363734022,B,76.2993991104941,16.847478785558955,A,66.15369684467464,-26.88634154123224,-87.41646104367156,0
Other,36-50,125.82255960723512,-139.71400352882185,-97.49412875204615,A,159.91929110411024,35.40384533792886,A,-90.30972708010957,106.25519197883118,-65.313694340171,0
Mexico,18-25,-32.7878858075754,-31.130220857196377,-0.6174076057282414,D,182.2387453861839,-8.228835115905353,D,45.63555309004547,-21.350282436001265,-69.48073242545654,1
Other,26-35,-84.1974284854171,-90.17932717880115,2.652933043094979,A,-66.88966661485442,-37.115777843355154,C,-109.41112437343502,55.61672737221037,-93.69448099520395,0
US,36-50,-20.883594618570555,53.80042227696805,-51.794301231719174,A,41.955105618289934,62.49895500649906,D,114.83283883810023,140.1931061776971,-72.53868632987168,1
UK,36-50,107.23703769747081,-30.090390242338778,-5.046580621757819,D,165.43283838696613,141.5220065897678,C,-48.00332506363349,-97.7977789393085,-134.4024878653416,1
China,36-50,-132.80756254669654,78.7261571713699,4.224000420822667,C,54.88330359302711,71.1658998690225,B,-160.09506489666617,-117.63665875349012,-21.591145330184215,1
Germany,18-25,-93.89393804774785,46.944267907407735,3.8608432528962675,C,-79.78012645660988,33.939751847590905,C,-66.73202901379483,-66.1431705106058,-77.28055028366553,0
India,26-35,10.778264514790644,-199.3076028712602,182.1347557306387,D,-61.50905571499149,-149.72878781483485,C,17.24078875803938,184.42457986214077,-3.7846557957473297,0
Germany,26-35,133.61247328318132,-35.3516456422624,49.46014859991409,B,156.41717421754566,130.41982525599195,D,29.246854436569848,-38.355538244954026,36.50190301553942,0
Mexico,26-35,-44.04344131309362,19.70020267116169,-83.34914557708501,E,-6.122558816759142,69.88448050113088,E,-111.95450254192214,-31.127110596016777,14.745212226968023,1
Other,18-25,86.49434940264436,11.196563830251833,148.571500496107,B,37.17534910729936,-4.408769034751009,D,74.1814885867577,-61.39741865004963,-13.872541937969299,0
India,18-25,-120.29799693637206,107.64437346868165,58.352779824549415,B,-104.11948405937864,32.74970556175019,E,61.14380136187133,-164.86843233908405,131.93544222991537,0
Brazil,65+,190.6209897337942,-103.83245126976479,158.8246453137194,A,-21.313652867061144,14.752307679473056,A,82.7793203912453,56.61788465174274,53.043397091597264,1
Brazil,65+,-126.24168130800946,-14.161286960862663,72.44798377220035,C,17.18457740066892,132.7248908353647,E,-10.174961636039999,-121.2196614507128,24.222714503293055,0
Other,18-25,6.425676728134384,-32.84755295875034,114.73810506967712,D,26.705547734088125,13.167446853625428,B,-81.65462417281344,-49.01548409047275,53.897989982149106,1
Brazil,18-25,-77.65920643859732,-135.03449521830746,38.998108345399544,A,-25.033393447759,42.31741818324329,E,-51.24910046400337,-3.0094492750061588,-52.52997905461299,1
India,26-35,56.04927922069902,-32.6578309426147,-133.04658948590722,C,56.49388529150253,136.44933133782982,E,-122.92172241473891,-114.24332026614088,78.53712975368177,0
China,65+,11.528003693190158,-62.756320443644555,65.21623951677405,C,-71.57423768695708,-50.20931668054297,D,-68.34012733165905,119.33458784071946,23.7332518030991,0
India,51-65,161.05155766159095,-63.38104888683937,-126.31005868042327,B,28.96267537149698,-158.84548749886125,E,18.144824657145445,55.89552886309285,15.459333634099565,1
Brazil,65+,161.35189105372382,56.161154273776035,-45.63812006729605,D,-90.04345982306458,-56.91619427115273,B,55.6633649979235,-60.191747817516394,33.24462240339119,1
China,65+,-206.85822188840982,-43.2816713604259,-71.78005161634375,C,-202.1306185116988,-89.32735907046005,B,-48.67494519308788,-63.743996620738066,-92.71591189476187,1
US,51-65,-163.10511521992183,-137.6612883987154,-108.48654193438445,B,-98.56423246285506,71.10890712821534,D,-143.24960451184558,-27.394497228961708,-142.8417479350344,1
UK,36-50,135.93665877730635,-20.484115251648408,201.811148346339,B,72.5729060241187,125.34503759937998,D,64.33708605087703,-39.510422404776946,95.70246318227808,0
Germany,51-65,113.37465973865343,-88.66412548206895,-226.0080259934203,C,140.3106478111473,223.53141360810778,D,-178.84886496810367,-200.81146470956597,-35.35813817610192,1
US,51-65,-105.22273701836964,72.28281214205532,44.231939896626564,C,55.28750966566916,55.902338756618775,D,-66.5745271830966,-117.90199647404005,-34.87044402581519,1
Mexico,26-35,-84.35578045820239,-19.2363201848209,-158.67845370216287,C,-239.4454334223127,-106.19175291351537,C,16.269763137016408,86.94781446996167,42.05293613777975,1
Mexico,18-25,13.310350041625817,102.17412383077051,-42.80236387409001,D,-109.46079030247348,22.774534235995933,A,-133.15253940977604,13.907823001613174,-78.25253806323421,0
India,51-65,-57.94757943107381,-107.97931405125019,120.19163697264139,B,64.24552133733718,59.58383020510619,C,-40.93185428852732,129.72937557899556,29.03288848402468,0
Germany,36-50,-261.2512944412993,38.55306243391302,91.49001846516927,D,-236.43326680416504,-77.12871762749327,B,-122.37022993929867,-37.635114775539655,11.433881751579017,0
India,36-50,81.41949370962904,177.87374036861644,-73.06165897910455,B,-36.037703608999,-51.18845066262641,A,84.53803303887378,-14.080505891310835,-34.98328963764637,1
Mexico,36-50,-0.37087729362258276,163.33091232470193,1.218872561278012,D,90.43788006828947,140.70453687857318,C,-19.615215438129706,-43.20419644951212,-29.993167691723627,0
Germany,65+,-34.52119571300473,-239.82968637033753,192.39680213009103,C,38.267127444419756,-39.22644500846778,B,210.55414525233266,-29.07300374558236,65.98907705250562,0
US,26-35,-106.18201824598093,-1.3926117918615588,224.75081247615586,D,-85.27283130956457,-65.77269511654345,A,94.48697623335481,-9.237465716148742,-20.51479954518499,1
India,18-25,-120.02143683182528,-51.54627440439437,-80.09833403220489,E,-30.00362696351498,97.02725178617648,B,-239.6161172367046,-102.57565457341143,-84.3557910359698,1
China,18-25,-18.667145994723064,-62.0007877643871,171.948102986677,C,136.14186783794747,239.6657099608051,B,155.13218271442412,57.18429514891837,-63.543738114442505,1
US,51-65,-97.77656346165325,-56.88250643533577,-167.72344397508587,D,-175.06145834899607,92.30912295735439,E,135.80736775990934,-54.795348229628424,20.378621599848408,1
India,36-50,117.83996624579962,60.706731723593855,50.84258964943969,E,-146.2278173428643,-89.84859567501454,B,103.17236215861598,-65.95914120123425,-34.91987034633985,1
India,36-50,-38.80794347787602,-67.49472248017553,201.54624785892156,C,-33.722029284865656,-127.60495929184874,D,83.97501493467269,87.47473453159984,17.08771546678442,1
US,51-65,-56.41697670325757,-130.78990275306919,14.42547478700487,B,10.3035258756168,139.70939141086905,B,-163.80280124122012,38.968976116934634,70.7043858269829,1
Brazil,51-65,98.688344088655,122.38979005082562,-113.55676353435169,A,-42.43245236460057,238.77079771430604,D,-202.9792012309514,75.1355875425968,-48.36781515105945,1
US,26-35,102.7694822614432,-34.00408240304568,118.83281416023279,C,46.01235720551847,-28.081116933052243,E,-41.20113914126301,69.83338838462457,128.10305179373185,1
Other,36-50,-114.40572686791535,110.44753318989244,102.16921249842198,B,-17.724437776358446,53.511334454748635,D,194.23879207939538,-25.170541843008703,59.46885637536901,1
Mexico,26-35,-92.03650845201213,44.243771194849394,36.36666030396563,E,60.7915575869575,-153.86513564944113,C,-60.12092607830189,73.02530984203132,91.35435877363933,1
Other,65+,3.4837315042640564,-24.02266227664025,-79.15511924359895,D,-143.41549603231587,-40.290319017130095,E,-12.81411189033117,-25.72240359756383,-54.729774015348795,1
Mexico,26-35,-66.60457472660269,-10.04103444596651,-35.9964680678658,B,-93.44775679343856,27.160644310663013,A,-251.73631286400177,-3.797913125933467,113.46162644711015,0
Mexico,65+,34.36700387391008,-88.71419285633873,-62.16642163874909,E,114.51341562734648,71.2519466163085,A,-73.48950345273325,-41.404014258602174,-35.46462092843468,1
China,26-35,71.53839353372949,-84.74654124003149,99.58408788876456,B,-15.43317064394949,78.16667647992685,B,39.069265867234115,-66.58682006091773,-77.60773518524408,1
Germany,26-35,22.148320836439876,62.173804170543065,-8.80120046145842,C,-30.464385994498922,-122.09537886120798,A,1.9350024436044042,141.13358478909865,63.71804391887578,1
Germany,18-25,-7.550848972575283,-64.77722194703993,71.78671248487524,B,-65.72420489445172,26.41833351735581,E,178.47232165673458,241.92458905457988,-24.037468212543683,1
Brazil,26-35,-157.2914133197102,48.29294771993584,25.86158514973273,C,-5.300882760183974,-146.64728565432034,D,150.48239387024677,22.390710795065146,-50.83239491946719,1
UK,26-35,89.96122084737218,76.17153710291966,-24.26765431971339,B,-46.37699578123825,29.586709992272837,E,-45.50908815143916,12.524522521962597,228.26547906767752,0
US,65+,76.73725027827952,26.550757907114104,17.33832504847826,C,-145.92588807809966,-93.23162511343166,C,44.45846231403125,-33.45725730586823,-127.48373657677736,0
China,51-65,-32.40717775569211,82.32618450360441,12.123440516910886,D,-0.7481839125637556,-159.9024837424863,A,-11.683893772975091,174.39054859153805,52.11396206643425,0
India,51-65,-106.21250150223088,-76.3285082320896,10.633369309124273,C,-61.125968724058644,14.765647622413553,B,-117.13769394382211,38.90695500953414,-170.9873919769632,1
US,26-35,147.9216136576523,-14.926425962015536,-50.894569312978476,E,23.725856906022308,76.58690956000012,E,-138.77309736632176,29.555855408892523,-193.1948274041167,1
Brazil,18-25,-82.72652364533276,20.155309432114088,-246.05327248908125,D,-49.77512557466167,93.42943829653069,E,27.012746089323812,80.69190455341976,11.825683836631717,0
UK,65+,-93.94379947709302,150.64724401871956,-117.83777379937777,C,153.46955495845066,-19.142473043245282,C,-149.20623883638154,264.27260226109263,200.50804694002227,1
US,36-50,27.39133433601743,-2.1383092220620745,89.92083829616936,D,96.45947025380607,-120.37506534178479,B,56.010215213212575,81.47285392364485,-280.49888551158375,1
UK,26-35,196.89788367650195,20.47259182359497,68.66989287090942,E,4.969296513205078,14.978402295110305,E,17.68513062109186,253.46817560734132,30.434202484352486,1
UK,18-25,168.53065401027047,16.766699108610666,154.40972915362212,C,-4.274164973130972,-15.021661271819145,D,118.65480918968525,354.1015137160735,-39.0833949829379,1
US,18-25,48.077425618096484,64.3460629137135,-5.5549507280057115,B,49.82558874730558,-60.42304784812495,B,177.06783648117644,-35.49891980555543,-189.25142841662725,0
Germany,51-65,136.91428241240416,61.79414062266855,-19.46316937980783,D,-167.11673392767057,51.60918067098772,B,128.6934626038979,-23.705154897491845,-14.24950833989721,0
Other,18-25,2.422577585520008,162.24285526722906,92.65449973485083,E,49.103823591136944,57.73058066655127,E,-108.71832194744091,51.601541685438555,-134.63054040838523,1
US,26-35,45.451360392613054,190.41349312640133,10.042059031631913,C,55.824649352868775,0.33563125406096767,C,99.62043638900792,192.40770483291791,235.35122442990567,0
UK,18-25,-82.90564627043115,-17.52606100399125,-118.34607571861986,D,13.610807918864209,12.95363226389866,C,-184.00863706577664,200.15440444304656,38.707254308745746,1
China,26-35,28.744825357939224,59.411281735590784,86.81077462574149,A,-59.53858050804497,94.89016567988851,E,-43.492381968261526,87.11730041289354,-50.11053090920261,1
Mexico,36-50,-21.03778641695121,-18.06881057560207,-54.632000146373315,E,116.24498007504678,-5.5334872980131715,B,45.14025680726021,42.28757145097579,27.423560950931986,1
UK,26-35,161.98805699862888,179.81502323387483,140.51996435745022,A,-66.37877692504628,-21.956288459002256,B,12.111741834082318,-42.97058059552468,-6.106195807215538,1
India,36-50,-151.14777169354264,68.50949864537891,16.22696184427073,A,23.839638980360313,116.65402879385509,E,88.63788737911788,40.166710352511984,-42.68672423060258,0
India,51-65,40.83956346291235,-57.69474784181385,84.28490771996385,E,80.95868944972908,-95.76355022488445,D,-65.69779985215268,-186.43056112559208,22.67533471930458,0
Germany,26-35,66.26150585628461,89.17781093262919,78.7967271172533,C,-80.18648061109758,109.40866688851507,D,-24.531005953381563,171.3108116613998,-116.33205916101204,0
US,65+,135.0143489977986,-45.9354205829481,-8.933841978531817,D,-15.137397558885942,72.87167558528287,D,70.35791701078462,31.97929873874214,-9.216817069790524,0
Mexico,65+,71.26346737551262,-47.218903907408624,37.699168079430365,E,-75.25883877366597,-123.57208966809151,A,-41.10846140733829,-26.155257218021905,82.28855499968375,0
China,65+,151.50821985820008,20.39191123955234,17.231372015426498,C,-117.09880868093485,-9.88661160710219,D,57.43472432383502,-66.6345140178545,-110.28661018731738,1
Other,18-25,4.639728803314914,-29.668831965979862,-84.99808437397071,C,64.34290769392382,86.25282061800067,C,-302.9490780878097,-24.946233727130778,23.253010230092567,0
India,65+,19.791195187157985,-124.54170989641085,-143.2049441940915,C,10.195305355909506,22.48708050861154,E,-114.29832746836406,-84.7880939780732,13.973129741967549,0
Germany,18-25,-13.584148200509935,-111.05578187714995,-22.47724040246284,E,-137.25759005679728,-132.4242649684294,A,148.55875651727777,-96.13808729982726,132.2773462711214,0
US,65+,-210.43806948287903,21.620846048419263,-34.18465969596447,B,-211.24586347314457,32.04924326633151,B,30.286719813019918,-10.286889523827726,-103.68952696149066,0
Other,51-65,-13.358666298554569,-207.93043489260472,64.33597962906599,D,-66.89950268672914,100.48962556667456,D,110.30917923329659,-147.29421182608198,106.28305451860018,0
Mexico,36-50,79.04298069552912,-135.95321591246432,-322.81733833178265,C,-35.50323636690339,70.56145309128846,E,132.3455171372125,44.3525389853928,-68.3607218247523,1
Other,18-25,55.83736902356603,128.75510747671353,-19.063968751663246,D,10.581835493799776,307.3109796280806,B,-21.094039471650415,-17.612094149712824,-185.22330696519077,1
US,51-65,3.215622843443191,-115.07335810128134,-41.52552382096901,C,-143.02644885560719,-119.61805715620247,D,-21.934856917444293,-36.63703051687065,-78.2398220206067,0
India,65+,-66.82700295339082,0.4548466716301101,96.77352809483656,B,133.93606505066296,-16.92542713559669,C,-96.64516226044984,25.10954487094903,-26.834897670576975,1
UK,51-65,272.27550466382144,-179.14233082077558,-70.43634568174899,D,-63.98232687202832,-63.72435498769043,E,48.509209115560274,-17.50006638678116,-81.90769227753599,0
China,36-50,-35.776551828590655,121.86736387062366,70.16214344778666,C,38.336950997372476,-51.52604218615606,D,96.90912405716085,6.504216551139819,146.5486413131419,1
US,51-65,82.80686815936629,67.44639047127866,82.6931804741335,A,10.883275884879849,-67.06740316376938,D,149.05855322143606,-40.31672361647107,-54.55173458367187,0
Mexico,51-65,146.16104591951898,58.95761766368175,-70.36362811457988,C,-47.25319451579697,-49.905588557936206,A,-75.37406182828204,115.93389391703688,23.902298061901117,1
Brazil,51-65,127.89245823837392,-168.85098570288878,7.408868626307166,C,-9.153572092908222,163.82929868758006,A,69.27980537603243,-5.15278209578501,-25.242793218014643,0
Germany,51-65,-128.70656525743206,107.59699750588243,-108.34036762561465,D,56.036096078326835,-43.389616217943406,A,-96.37211063663813,7.611212278217916,-73.34857213898735,0
Brazil,36-50,97.58678179740171,-77.50213525276706,-119.38514072757962,D,-42.84610723411159,-101.7959568863302,C,18.366932458685095,-65.18139359640156,-13.58640364151337,0
India,36-50,-201.4829694029213,172.54119299737607,20.068806234723038,A,-30.399819637143267,72.16495206405754,D,-119.44012670167506,-83.65463138296644,-126.79473407880282,1
UK,51-65,10.605957095571666,-115.68507924028077,41.49547439678556,E,100.72955845607335,-38.84893384415285,B,80.50225816210227,-50.147813443040214,-48.25174065693717,0
China,65+,52.26270078830834,-44.84830315329978,-169.9889040025149,C,-6.571476096205772,18.465701345251055,C,18.34913838503638,-49.444085982044115,-116.89853437145455,1
Germany,65+,57.692872613194815,83.55007513693671,-138.98136773203925,B,78.35088458561023,-7.771107724202794,E,33.96921444413174,23.209359431622524,-17.74863621970681,0
Brazil,65+,-26.92529467149878,-47.431184674217555,37.53792186083702,D,-1.058137073007751,-43.328161882131546,E,-54.02928910051033,140.70692730672664,-102.01586718817029,1
China,51-65,-0.9024647363310199,14.72027562084518,27.517893957045043,C,2.9175174763980785,166.0173865967048,C,68.34048667386948,-160.3931712218538,-2.541797515234988,0
Other,26-35,95.36345382640938,-79.52251109288918,-123.65775926476852,D,-243.54132395276156,-96.17771235132595,C,-134.00454672137238,83.67471788699358,59.65044457246672,0
UK,36-50,-159.63912926302328,-27.39177463997776,77.0842697415031,D,24.92399701474453,-22.910924759425868,E,30.042371461050664,167.29539188192322,52.2849702019028,0
India,36-50,-82.10373879536913,172.9185133203284,123.19890055465099,A,-8.800987243438005,55.3211822534995,D,-62.576475034626796,-62.306282130065526,93.37356079643497,1
US,51-65,65.40507344587357,-17.94329119266968,-7.29846667931022,E,-126.12561986475947,54.1772659794972,A,-11.168979246323655,81.65253674144383,-26.79130702533314,0
India,51-65,43.62395851588702,84.26746517461855,25.05012476869755,D,69.25278995222885,-25.171916345781298,E,203.97140536411652,52.5308203942158,92.41823576765118,1
US,18-25,-26.075670006092494,-41.70642174789323,12.94318197296343,A,-34.049620462888456,-80.71474202683045,B,-3.533760488268355,-74.77264566617696,-55.62239559004342,1
US,26-35,22.497273924959245,31.73393478085998,-248.0760031538621,C,-1.9203637800308937,-129.59555683098563,E,6.2743190647782905,36.59762854901096,-19.129395570458225,0
US,18-25,-87.28610175132448,-87.76711573217811,118.47438621206146,B,130.65898454427568,85.77261883851169,A,-54.72592414176226,-98.15393040071612,114.885777449244,0
Other,65+,-5.118119543919519,-60.280133703136315,87.6858795110114,D,-13.687505683556846,-23.958891360558848,B,123.35189841556024,-29.153646824561314,-19.288152307507215,0
India,36-50,161.2903420126155,-107.54651849610137,54.81398218225553,C,106.96725286640367,-116.21165567473545,D,26.615634271018994,-205.65394633152766,106.00723569258712,1
US,51-65,-193.71447787258523,61.33256690902764,39.38654066008558,E,-110.67347754724844,-90.20809840790922,D,17.03159154417,211.97690007674223,119.42368142177038,1
Other,18-25,3.8711212542372855,-29.66804737580409,132.66220968893617,D,67.93395929112742,-67.53911379023356,B,-46.04640018848552,11.876632477950182,6.163481826772608,0
UK,65+,3.5266411150056243,20.44355087687046,77.96356714970177,D,-71.90256383274931,-86.51073327847676,A,-88.34621930598824,-82.95407865145852,189.2467712776479,1
UK,26-35,25.814112102889958,136.06344672522312,73.32489401336022,B,89.78405395062843,-34.39052083168646,D,-242.66172828017582,-32.00013024862402,-62.33089825451611,0
UK,26-35,98.69071107947295,30.95244586686628,16.43502983834713,A,69.43937978729558,17.67611602022575,E,73.64777845745027,-9.102020156816677,215.01280928768637,0
Mexico,18-25,-123.16081929086091,-106.37200641710515,59.09380514696444,C,147.9397530861824,-72.81610636583672,D,-62.637839875388146,-5.345515975702937,-204.24066520741104,0
US,51-65,-3.4875026558039166,-22.94538704537348,-218.24799432915088,C,39.210664240151196,-90.59765041969766,A,-13.631282231349854,90.98962857601117,-19.41633437030132,0
Other,51-65,-145.52454929716885,51.28769534658121,163.58468912114012,A,-22.03921790040381,1.7575837959966496,D,-59.57499505804024,56.78799189304947,197.1904661484889,1
Germany,65+,25.226075549938976,12.102291203419915,34.63758216370638,D,-162.93436546550691,-50.45157267727578,C,-87.57606516396945,160.91286727625916,53.86542329937968,1
India,65+,262.4295559073967,-47.44172769331193,-143.36203201595436,A,96.29967420534085,-60.795317882396915,B,-50.40481060322446,-4.351906447228619,-56.97484266997935,1
India,51-65,105.43227974556144,6.403744540725699,-233.8603055056927,A,6.600355681900781,24.165871885446023,C,-94.54426211747658,-122.10651202147598,165.2881904227052,1
China,18-25,-120.83821471215741,120.03209441135513,-190.7256354436819,A,49.84493638698342,-97.07102935436635,C,20.55021760551622,184.31358376438916,110.87283285851812,1
Germany,51-65,-48.70678096784394,134.85876311170603,139.81831012458164,E,73.7445821235233,-59.50045685909111,E,-15.851675836750069,97.10234999970683,115.9666899507307,0
Other,26-35,-123.31324073840048,53.13157967495417,113.26964605792473,D,-125.10152272898966,132.46051740206235,E,-177.7261847320946,-259.9725463502854,161.38420768874454,1
UK,36-50,123.06445982011236,196.3722001618506,-67.0777024132811,D,97.17934560968602,-2.4711571253988653,D,-96.50137620954251,50.43729769378962,13.488098469352359,0
Other,26-35,162.43419947818947,-54.61086731265715,-148.5639178049593,E,-106.21616706060999,-86.66809327621073,A,165.502537602766,131.534625405274,-87.32442233746137,0
US,18-25,-129.415394328433,45.1474639945604,-8.362685045326677,C,-50.1740475529186,115.39599886309328,D,43.33443562799345,-120.45516083628722,-62.64981410417073,0
UK,65+,26.15726882265624,133.61510219766606,-70.19950936410324,A,-15.66672885976863,-114.37418391793352,E,79.70128114435009,-6.942459719938798,143.36382993268043,1
Germany,36-50,-96.09754435333821,18.83016065144597,33.246490216583105,D,-68.0801365680237,-63.65137184751867,B,-60.55932726685083,-3.7595437967268546,-20.948119158265925,0
Germany,18-25,45.896897996898645,106.90209672344334,-129.13826152557064,E,-79.25570720154612,112.64404171303882,C,151.78364056443766,1.7370031094041585,-34.98222774019929,1
US,18-25,-49.43406693198318,154.8159093024255,105.7683801068946,A,89.59971611152241,-30.350085121506094,A,51.29953150014208,3.947910992237813,-19.596203913357176,1
Brazil,51-65,87.7994650480457,101.16902391681933,86.22344042538299,D,74.36342132603731,40.98166408710089,B,-42.246355363069995,-37.34360436440608,81.0138471800531,0
Brazil,26-35,-106.4473170210301,-106.54456453627263,-54.83139646645646,D,-117.69746107964552,-39.723683941230945,C,156.67281810882236,157.67190858270249,-99.17851232880763,0
Other,26-35,14.328545505533032,78.35113290623184,192.73604471098392,D,-79.15008726465655,106.99620225863026,E,-112.30165672319387,20.090184460828933,-75.08521881882963,1
China,18-25,-353.230938630024,126.9749461670512,-45.942813650401874,E,166.30377798226476,39.429182861363756,A,138.14875631918972,121.1832464409701,-90.41840694596345,1
UK,65+,123.98152039652477,-43.726202747818256,-51.483631967775345,C,-168.31556490023246,-93.1582003810887,C,-21.26497142835848,227.20938171506967,-188.54448812724496,0
Germany,26-35,-51.49236736506002,-21.684552856621774,40.31930782737484,B,-222.79309618787212,101.60674110363988,A,-46.16136532388017,72.33912356030389,-71.47801850326545,1
India,51-65,39.79244211583817,170.7479546765588,111.68048567782287,B,-0.06981079176777842,-113.87916644402077,B,-16.896117739349464,-151.64124463074504,-103.38761667504328,1
China,36-50,-167.16544362223976,160.88504843363097,138.1861462226809,B,-45.548942812094104,104.7604121268648,D,169.81415802211802,68.04593713569031,-20.85789107688489,1
Other,36-50,-168.93778929550504,-132.85996268922818,61.006301997139346,A,-162.32412549934833,-2.12150248074392,B,-97.46796944331469,127.08884831965541,-56.21979466501238,1
Germany,36-50,-10.94882367475357,-154.51529064128812,6.757972277984105,E,179.28571435836025,-11.326760389679118,B,54.201237849120986,-21.82631831673387,-29.809562152586878,1
Brazil,65+,-4.318822165793816,13.78268457555615,-106.15503225920303,C,-225.19258658426216,-125.57529324763294,D,10.672988256691967,0.2278182573790399,-90.9322818142037,0
Mexico,26-35,46.33687994566242,122.36888664240008,35.57833320613356,C,44.43072188832974,-84.69396461493378,D,150.43197033619555,162.42411860363612,-132.43814594377088,0
China,51-65,162.72632223400555,-8.817773684085953,20.721722252643037,D,-45.20407557081991,-17.53855103214491,D,42.24111828557975,-72.9933998651774,219.20866857539934,0
US,26-35,-96.09116867835394,43.8405269134046,-50.20473412869685,B,-146.47653700506285,5.905576799738318,C,267.6617612650014,-17.490323641771486,-116.26173530478118,0
Germany,36-50,97.2600366935759,61.52082552695598,-32.28439848139036,B,41.80404912424533,46.722253458572396,B,118.1344191051045,71.10901276544666,93.37674319160422,1
China,65+,9.708301840030364,-49.2599552511362,-69.5651505522377,C,-235.30462085236738,197.91136848814872,C,-19.337377910699818,-60.745004803624305,60.402924576140194,1
China,18-25,-151.60632448956008,133.2582409566045,192.82530048246474,C,171.57991979985172,108.92901725799805,E,198.65322236603893,-170.3673016733149,-179.15676172554,1
China,51-65,-9.87955749207501,-11.859424041903107,41.32490397583087,A,214.24153142763745,69.74979452903037,D,-75.84962036146923,-127.51532496759977,-78.83815922773766,1
China,65+,249.5482077635102,254.49453081704297,-14.26733088823722,A,115.18207014467383,68.46499922041802,E,-4.108006518799008,37.62706156830804,44.177621535654644,0
Germany,26-35,-184.49850885178114,34.330810628946615,78.90971703137795,A,25.050674146509134,60.52528642241508,E,-4.92391984445505,-41.04446612080058,187.10140791460722,0
China,26-35,156.88672563262966,54.84052215231346,37.0853117583335,D,168.22959951758634,-135.32969421506417,D,126.88856086870925,69.5550283700458,0.15787190132393797,0
India,65+,-5.062046209092912,-27.391068613855925,26.219179766007166,A,69.92785277585047,12.23226316446755,B,-74.86709000924994,-75.01526449632152,-43.07344285492158,0
Other,65+,-5.383383350773774,130.6904867115335,-77.92914413481003,A,-48.88063468252483,-9.440134368921541,D,80.03724159485417,53.66593912177879,-79.05538074387816,0
China,18-25,27.05557701898404,38.169095743028045,-397.0164137602236,D,-83.40715033544512,-91.3678400825992,B,204.72500609937256,-23.37555870191918,4.819954100399282,0
China,65+,88.98739582039832,203.89255068565325,-117.48732594955224,E,-25.549097271064667,154.0156786211441,C,140.37584392497348,75.76891260797703,34.25259504175915,0
China,18-25,74.20137173470069,86.44016076872202,4.383924367382324,A,-11.664788449371779,96.98620995228775,A,-145.05522815289106,45.84939412626697,246.73761665796366,1
Germany,26-35,-4.447092162174298,133.30025996296476,22.61050126691018,E,47.50318569474562,100.24314157844701,B,156.09512408148984,-80.61788048598025,188.2064049192429,1
Germany,36-50,88.50924840068286,-184.02348931117476,22.746804223518886,A,-172.02916226182379,21.63044987689258,E,140.40617062498083,-12.151235698823244,-79.53428450954821,0
