RACE,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,target
Other,-39.903356152014155,A,E,157.82272764859337,B,-115.38435705528329,0
Asian,15.745504415626991,C,C,-68.55327333610498,D,37.75733386153324,1
Black,91.98716704187078,B,C,101.03172710173985,B,-38.00281604175264,0
Asian,-32.2931700264334,B,E,-137.50670355999296,A,-89.6203017941444,0
Hispanic,-22.311948407051403,C,C,129.45002940511372,E,-103.70133939398791,1
White,134.91819929715598,E,E,-84.87270699389144,D,-45.62865224395235,1
Hispanic,191.19713187689186,C,E,-230.7371102727159,B,133.98404277500805,0
White,102.8698894875522,A,B,-86.19682136149468,A,205.22972029246742,0
Black,-249.21930032630675,B,B,-99.74159696959256,E,-4.59534226674513,0
Other,-224.67064474112294,E,E,153.99158727128014,B,-3.457473090866718,1
White,133.2224972094399,C,A,229.0126781330815,E,148.35732664025358,1
Hispanic,42.6759434655191,E,C,169.46006215367868,C,195.29753832340774,1
Hispanic,73.03876602527801,E,A,-52.44174912412167,D,17.881119449709903,1
Other,50.87433183814613,D,B,-141.56760053871272,C,29.48794576325269,1
Other,162.51805579153006,E,E,-51.33147635481132,E,47.88575609933179,0
Asian,95.83374164678263,A,C,90.52209454724358,A,11.56584631105419,1
Black,53.98003364180703,A,A,24.517512250816072,E,-72.2469520370859,0
Asian,15.371731188219595,E,A,67.94124126269668,A,76.52315802426558,1
Other,-113.31899467696553,D,B,5.294730838235409,D,88.78367786754113,0
Black,21.0336586199988,C,D,45.06297608815583,E,-48.57095979076435,1
Asian,-19.66228557324824,C,E,14.21331677115709,B,-70.99660752585648,0
African American,13.428788547329109,A,D,179.6183795287529,D,0.07962513170444464,0
Asian,-36.24161563157966,B,B,-5.189142275550974,E,144.2007752069749,0
African American,-82.87297862050576,A,D,18.36037559311121,B,-9.158412897030171,1
White,63.946340181576865,C,A,18.855963110880694,B,-295.8759236329161,0
Hispanic,-10.60428407534194,A,B,-23.244851508091102,A,-162.8431712180113,0
Asian,-9.61798642302222,B,D,-17.98068005408033,E,6.099747054594596,0
White,169.28019080447734,B,E,77.19950927656024,E,-32.90140824655889,0
White,-41.37564473003387,C,B,115.07834785742136,C,-47.64136448337792,1
Other,-99.73966629013535,D,C,54.988483517947806,B,129.9761886179056,0
Black,-44.355843801067444,A,A,-0.7784463818207482,D,11.765641064416798,0
Black,61.776450319060714,B,D,173.6987032925374,A,63.342431735068025,0
Asian,-27.257755941904303,C,C,-46.40877633246599,C,-203.18992187147745,0
Other,22.36959955956438,D,A,1.1310126771468512,D,9.469829790121388,0
Other,35.784868466823646,D,D,-139.75035832303135,D,-51.92808920291243,0
White,-131.20515119215338,B,B,97.95493231147067,E,-113.34233908194005,1
Black,-32.289551681988684,B,C,-70.68518684788681,B,74.50570495400456,1
Other,-161.37921888142293,E,E,25.975099014043362,B,-136.40773843491957,1
Hispanic,-164.2120068955528,B,B,-95.63103330488171,D,82.27915021681623,0
African American,-54.49167413816362,A,D,-175.15816771441695,E,-77.97626243852017,0
Other,-55.17470055392998,D,A,-63.74804241398533,A,56.81199159774625,0
Other,49.20422723617387,D,A,-1.0311077301301717,E,-281.94037871800066,1
Other,-16.89647343791493,E,E,-60.20720956052094,C,31.927583614042078,1
Other,59.88628072634753,E,A,41.13146934040532,D,8.530509409054583,1
White,49.92428332812139,E,A,-153.37804224304932,B,-20.192673212550957,0
Black,-2.522745926243187,A,A,-197.16293179267922,D,-7.821186836363246,1
Hispanic,8.587465091483082,C,B,-114.26196575470804,D,-82.31244084948885,1
Hispanic,-117.94048897158567,A,D,12.704343931007053,E,121.5609937873879,0
Black,-72.90623456385725,C,E,170.14956476123731,E,74.59675763683295,0
Hispanic,181.15831423733468,C,E,-39.903613458800145,A,160.9103769232367,1
Other,54.06585673540155,E,D,101.37607840444736,E,-149.65792059756032,1
Asian,-19.31514232692699,A,B,8.228874168372503,E,-16.967954440669793,1
Other,-21.02384698658773,D,C,-158.54036433479658,E,169.3978102353459,1
Hispanic,-101.46755188692163,B,D,95.42470404015788,C,-35.08259512573571,1
Asian,129.02103965402333,D,E,204.41232354607277,A,-52.38781859946001,0
White,42.78070275736148,E,C,12.513671927189298,A,-110.00309129588801,1
Black,43.85199488166336,D,D,-4.475631194995948,D,-27.741762306626494,1
Other,107.958348370783,C,E,104.12156305419673,A,-55.39512086640719,0
Black,-88.61548703669744,B,C,-177.958809275018,B,-5.53540943723165,1
African American,-79.05245843092774,B,B,-178.73567788011525,D,-64.64272258529171,0
Hispanic,122.70542224327158,A,C,18.004889292155333,C,71.12313610772793,0
White,-113.34301034850189,B,E,-97.2842910515119,B,-89.2776214789952,0
Hispanic,-77.90424670134858,A,D,133.2747162344795,D,-311.76585775353664,0
Hispanic,-31.556594437382557,C,C,-22.326758367464095,C,-180.7338980227057,1
African American,-9.137895698502337,B,B,-20.2316195902503,A,-155.59174092094926,1
Other,-165.5544022890239,D,E,-110.1989169498956,A,-3.044540143444193,0
Asian,-170.5560913555153,E,A,106.03504984570921,D,-73.06251600140247,1
Other,-20.185486753264712,A,A,57.82505382851924,C,206.66506416407913,0
Asian,-81.2360313441983,D,B,-101.57416201862517,D,-50.58084349244254,0
Other,-113.40819682688877,C,B,152.36614280464897,E,52.985106341102906,0
African American,28.012842299643008,C,A,-43.11478198051109,B,-116.82028552772027,1
African American,-36.30934943792918,E,E,160.51379645415298,B,56.30799882535612,1
Black,-9.232334208812492,B,A,136.41608682129063,C,134.25191528910761,1
Hispanic,67.10325394028476,D,D,69.9888485752376,C,-44.18029799905619,0
Other,23.731189788808546,D,C,26.711444260546607,A,198.34715709635128,1
Other,-0.6512804701485436,D,E,-22.960451200848688,C,-4.569154145483678,0
White,185.57975165925026,B,A,-60.59249599167737,E,116.87322850213609,1
Black,104.84577474507535,B,C,177.0169768039995,D,-35.750451457276085,1
White,144.33492396236178,D,E,50.15124454876467,C,120.63480544325415,0
Asian,-88.17118238765372,B,A,-233.73212472921074,E,99.79144403070701,0
Hispanic,-19.017824239913484,B,C,-38.36806962347794,B,159.6882397492299,0
Asian,163.59370870572093,E,E,5.893029296813788,E,59.61057781914065,1
Asian,-24.821687947807092,D,A,70.9789140322744,E,-131.35863140104436,1
Other,-38.34105048137067,D,D,32.562904412860135,C,7.99560005315272,1
White,81.29571307328862,E,C,-117.28021771503722,A,-18.667804988681326,1
Hispanic,-99.92870281314887,E,D,68.57321686185125,B,156.84424570989611,1
White,86.67090453561683,B,E,76.3565861166496,D,77.92514698555145,0
White,77.41568761077987,D,E,10.172849280276385,E,-15.573443278961992,0
Black,28.150911048874004,A,A,-28.438096747308983,A,-61.977521488011924,1
Other,27.071669599787523,C,B,-56.15596672838541,A,117.29706761071557,1
White,26.475281473665625,D,E,-102.00655458439573,E,51.09226179528494,1
Hispanic,101.46098904064861,E,B,87.37529008327634,D,-133.7606786682678,1
Hispanic,122.7422126315689,A,D,-10.274262417996665,E,7.178044016149382,1
African American,-95.9292527142104,C,D,-5.159922052555263,A,-98.39683806337175,1
Black,-65.49071351675545,D,E,69.78505063170704,D,-40.6305503063613,0
White,65.59363649653575,C,D,46.91142516014687,D,-124.08178619618187,1
Asian,80.76311122690785,D,E,-34.77930279515228,B,65.13321472584556,0
Hispanic,62.289461547573566,B,C,63.30460390540513,E,134.97445186420725,1
African American,57.88453307395296,D,C,124.9091924749271,C,-4.248305202202884,0
Other,55.33742661081696,D,A,-133.6164297483292,D,-127.52876774355649,1
African American,162.4744635195735,A,D,-12.258668570706988,D,-120.19882997471944,0
African American,-92.6969687978029,E,C,-31.6891824551792,E,-73.51951415381525,1
Other,6.339699483367616,D,B,-107.26529520997896,E,20.380821167275776,1
Asian,36.25224804009422,D,B,-71.46395893345577,B,-83.65815546708278,0
Asian,45.20131755072032,C,D,-56.21527750807671,C,30.296504793762264,1
Black,-27.992663800912286,C,E,30.01659302867734,C,-44.85950589301742,0
Other,92.18417445448476,C,A,-45.24905269467974,C,-56.10554795076463,1
African American,46.93255917204685,A,B,-45.257272391379395,E,44.51039612529826,0
Hispanic,179.97365023005378,A,E,51.68114775497096,C,161.66343107618678,1
White,20.025887126000022,B,B,283.14613002519087,B,26.428623692619635,1
Hispanic,49.41943763197717,A,D,-137.83968384805857,B,-72.5319667984525,1
Other,-77.88955805461126,B,B,-16.562195826586873,C,60.246961705920086,0
African American,197.51180491524178,C,C,122.90445350951984,E,-220.92636558297372,0
Other,124.17364519235909,A,B,79.76656599710756,B,34.859771948803996,1
White,-85.82613672583236,C,A,31.349813441393433,E,-94.72713090159097,0
White,20.028489800725676,A,D,-45.9214098989292,A,-90.24026734058288,1
Asian,-115.18399834172112,B,D,12.004912973362753,D,-13.826390044699167,0
Other,-35.44200319487133,D,C,129.31344679825145,C,46.84578309662786,1
Asian,14.649582048228721,C,C,-39.30013765126578,C,-36.85152505927387,0
Hispanic,-68.34613644319865,C,E,54.12986585310266,B,104.12639656755613,1
African American,10.758148851625272,E,D,6.1899279195454255,C,-42.970769911337385,1
African American,-122.50596951826414,E,E,135.39743489892936,D,-12.234785124548338,1
Asian,-136.94532961766384,D,C,-62.492938861040514,A,109.63790999379182,0
Hispanic,-121.73616585839484,A,D,13.812801135240935,C,-63.33080839773096,0
White,-112.19257182797048,C,E,-214.68932487879107,B,170.04788149213627,0
African American,-126.8708347260161,B,D,30.536459172263363,A,-215.42804225455697,1
African American,-88.05706565227646,B,B,31.392604318855184,B,38.90327207185771,0
Other,-166.20147902978033,C,E,-39.857198401236325,C,-313.986768932609,1
African American,72.06367101224124,B,A,130.1008439073556,D,-64.77956051353,0
Hispanic,9.728753121106815,E,A,-101.79325398413042,D,-10.173150092616046,1
Other,-57.328968625123736,E,D,325.90253281175904,C,-95.1315081681203,1
Black,-23.22242357544269,A,A,-7.268202450992849,E,12.37809429849549,1
White,-92.88777699324791,A,D,-63.977366637175656,A,-75.4539758254826,1
African American,27.846941151095468,A,A,-230.65928171989785,A,-27.30895529891093,0
Hispanic,17.74804775504244,D,C,82.71450442025613,C,144.65884604491043,1
Asian,73.24513961815559,D,D,-90.3302574270801,A,20.90993655841588,1
Asian,159.98139840953542,C,B,113.97213668178321,A,113.50383098636473,1
Asian,113.06530108617116,D,D,-69.70670028676615,C,-122.13294364581444,0
Asian,146.0967387334212,C,B,-59.64412288705566,A,-94.65025781386088,0
Other,17.37126430937911,E,E,55.89869594882172,B,-95.3123265038789,0
Asian,79.20028518628459,A,C,-38.8956615488117,B,-67.2826403875325,1
African American,-28.304570204821715,A,A,-43.46848721424708,C,-107.55128443690802,0
African American,21.041140711782415,D,B,103.47132203843603,C,-68.72054101846037,0
Other,-1.9791542161288822,B,D,46.21155280617491,E,-87.72444808305194,1
Asian,-120.89001293364454,E,E,148.28410376115087,E,0.08607278252659925,1
African American,68.48362868414391,E,D,-85.09324246368975,A,-56.87444634403606,0
Hispanic,95.28441018555485,D,A,74.43300711963391,B,-40.807601408105185,0
White,53.35744115761724,A,B,-78.14947858136766,A,227.44106359944283,1
Black,1.931561300663044,A,C,-95.60189460881999,B,-147.8161053387916,1
African American,-139.79118258311155,E,B,-59.936444861245995,E,12.614594504021696,0
African American,5.841609528950706,A,E,50.60697370756462,C,-17.695754967139564,0
African American,157.5697075055317,B,B,-275.0726095659304,A,-77.23116067353682,0
Other,-129.24128622488035,B,A,-254.1496712805512,D,32.23030787451657,1
Asian,134.58396976726806,E,D,17.559408632222816,C,-25.33385986965751,0
White,88.81323531934993,A,B,34.028805541274366,C,46.91621789398027,1
Black,-19.22218384066746,B,A,87.58401320075302,B,-70.78010400911224,1
Asian,-83.36992460364627,E,E,-75.00638086813369,B,148.48832641758935,0
Hispanic,-157.1019201069066,B,E,-105.88169806900456,E,30.707274809684183,1
African American,56.04987711665205,A,E,-105.39045360469036,A,46.64957599145513,1
Other,-71.80138919103132,E,C,-63.643914517006316,C,29.768572074541073,0
White,40.354599040164636,E,A,11.61308963232891,D,-9.620839204505046,1
White,-27.51937202312033,C,C,125.21171118334615,E,82.22410346696056,1
Black,45.156314759613636,C,B,42.592390265603775,C,19.821454554333066,0
Other,50.16923021545541,E,E,72.08026530452531,C,-201.39685080215685,0
Black,268.9194572223496,B,A,-46.70789900176647,E,184.7523906967462,0
Other,-180.45019310459935,C,E,123.74653141948609,A,-80.22025118121748,1
Black,103.65740531542012,C,A,114.06833439794318,C,-77.79622122346858,1
Black,49.14963165016049,B,E,5.6624349298717185,D,-65.30267588199156,1
Asian,110.83046090741058,B,C,-144.36128725768654,C,184.35482611177204,0
Black,-176.79609032145422,E,A,25.60039591584336,A,-25.784023018714347,1
African American,72.24482177796702,D,E,-41.44573167853703,E,97.04895495707697,1
Black,15.103526988236773,E,E,21.16387492376871,E,93.89464804766085,1
Black,-94.0768490121712,E,D,119.97076721617523,E,42.44377985126136,1
White,-126.594997312552,B,B,103.01084138032908,B,1.34606453594811,1
Hispanic,-53.785270489370106,E,D,69.93846070193558,C,-18.346220037823297,1
Asian,10.970040819236477,B,A,108.64986321329056,A,60.290495867280704,1
White,-6.266587846026214,E,A,-65.53677578579673,D,-7.1355758929909685,0
Hispanic,123.6933590452234,B,A,-108.0648353236942,C,108.46672373672983,0
Other,30.120804983761957,E,D,-90.65840219815401,C,40.74912980844839,1
White,-133.86382756407838,E,C,-133.42688568523607,C,-120.26045292998198,1
African American,81.23720670845212,B,E,-95.22890382140442,B,-55.6938772768071,1
Black,129.08963917100223,E,E,15.071967877585296,B,-39.8990976552863,0
African American,131.24092241230022,D,E,222.67161780336093,D,-105.38859944017614,1
African American,63.713231160926966,B,E,-25.066651551882536,A,-35.57692567045019,0
Asian,-49.3490870651499,E,B,-101.79192444802565,C,-112.59990336162811,1
Hispanic,45.6374434816687,B,B,-180.4068609442746,D,22.250234946012604,0
Hispanic,-29.69804932390992,E,C,-30.41178638151812,B,109.99119880677826,0
Asian,-158.1478160808841,D,A,-220.9184275263118,E,63.53898844750109,1
African American,-0.040713856898047025,C,D,57.92939707998064,E,84.21290919540128,0
White,-266.9012592337938,C,E,20.35596085217105,B,-100.79160534171498,0
Black,-81.03736447868806,E,C,-64.15807643848517,A,-120.98046503657827,1
Asian,-29.919285694104854,D,E,-93.06749958237636,B,-31.318717171729944,1
Asian,61.76536776138235,B,E,-8.626141893031779,C,77.06356368206654,1
White,-7.739175984246541,B,B,31.357684057679442,E,-135.63498321942916,0
Asian,114.20597374640134,B,A,272.7641720644032,E,-2.4929612093805935,0
African American,-2.152884173964206,E,B,-24.51847028901974,A,-164.01199939234806,1
Other,-90.87099889669051,D,B,198.22775785178413,C,-26.797062978766167,1
Black,121.02639974733667,D,A,24.525583520927555,D,176.11525302424633,0
Other,37.673492577523206,E,B,111.32755334628268,A,328.6986793099343,0
African American,-43.06957489766655,C,B,-313.73237861610335,A,33.07836217752182,1
African American,-185.29594035252163,A,C,93.21010503855811,C,31.291908520928978,0
Other,-29.330723306655297,B,E,37.34413602815572,B,184.36541418391587,0
White,42.14958349294298,A,A,55.54943951677872,A,7.245106576427031,0
White,24.066156139095263,E,B,-47.87354534368756,A,-94.07751810716717,0
White,52.193295949044206,A,E,-219.0511915287012,C,-25.599784052720924,0
Black,-72.34833993062394,A,D,79.62799325274335,A,330.59685415700426,0
Black,39.663120994246384,A,E,-94.86480124335961,A,10.813412016188407,1
Hispanic,-54.16213760063818,D,D,-74.58476600694044,B,-57.19713316223206,1
Other,5.5018636527787566,E,B,148.9322418782161,C,0.034057954732347975,1
Asian,-22.072573868251585,C,D,85.2916820542002,E,143.11942826012762,0
White,-226.45675269364696,C,A,16.637978940124327,E,65.31061288261311,1
Asian,151.28617003989268,D,A,17.71795746943581,D,49.83493869998451,1
Hispanic,-118.35647263154603,E,B,14.086208933668967,B,-247.68456331589243,0
Hispanic,120.71053204410302,C,B,-197.58547425840794,A,-48.140566097466,1
White,67.6706706187532,B,C,-164.6390567438815,D,-82.81000124489154,1
African American,19.47507084874264,C,B,89.07125217348405,A,-96.4854265226506,0
Other,-9.569705428408788,D,B,-3.472209793080213,B,-67.73330479245546,1
Asian,-33.19662428088754,A,B,-48.43637603389498,D,-114.89502324513707,0
Black,-33.632996303313014,A,B,25.883101817952053,D,-25.101022306418013,0
Black,-11.81195271837118,B,D,46.313861152016564,D,74.70652440350163,1
Asian,-9.980808482758608,E,A,2.800347543955056,D,119.80367721807417,0
Asian,-24.328563684833128,E,A,6.091827064067605,A,26.349876158890073,1
African American,-181.53997318185014,E,D,146.53839017516793,C,-78.49980326219944,0
African American,27.195069730416527,C,C,55.999763670692296,D,89.24211803057372,0
Black,-60.41396954034835,A,B,-73.83777746813108,C,-8.426835744643805,0
White,56.055860696671,D,E,-159.75356556723943,B,-143.61779579153333,0
Asian,66.60375126555887,E,B,-193.3290023759612,B,160.50589005543458,0
White,33.56747277505363,D,A,19.59324106458479,D,114.50542889658206,0
Asian,133.61990483643348,A,E,-47.71913797302915,C,31.202458759353657,1
Hispanic,114.46669570111676,B,C,-67.08067689833578,A,63.815289447852344,0
Hispanic,-32.0199571426622,A,D,65.05813948484561,A,15.417939395083808,1
African American,-172.66986930428004,C,A,-29.904276926367057,A,-8.856432608499208,1
Other,-330.2953329455003,E,D,-3.9608146700116134,D,85.42117520250996,1
White,-158.1810335799451,C,D,22.982433957436765,D,-3.786850548162926,0
Asian,-268.05420152231534,C,D,97.84249660185756,E,-108.04743288617134,0
White,60.72624990386251,A,C,-71.55951197093862,C,-51.655523946867675,1
Other,5.922489206202084,A,A,53.621650199735704,A,125.73425301733909,0
African American,-12.093287198298242,C,E,-132.5245447890925,B,59.014195361472964,1
Asian,55.199193802436206,B,B,41.63816536997632,C,56.83221299659272,0
Black,124.24885328939857,D,A,-107.98672686001862,D,-9.645546092943016,1
White,13.371958886496987,A,E,14.285465493689815,D,17.963862587621577,1
Hispanic,-96.4343489213388,C,C,-5.139081447815244,B,12.499963849649966,0
Black,-128.04183328139035,B,A,63.399129293097936,E,-84.56143030801336,1
Black,-70.02483533382804,A,B,-6.059299095878763,C,-72.18932143651014,0
African American,42.06326917356175,C,E,159.9561487134665,C,93.96738181452906,1
Black,-245.66579959962263,C,C,-46.68941223640819,B,92.83040917504876,0
Hispanic,215.61123035477033,B,A,66.43951518337224,A,38.0584890894323,0
Black,-83.22974749585411,A,D,184.09302299053365,C,-107.53412664335096,0
Asian,56.245741244752665,E,E,149.82925113701194,D,-110.22891772522058,0
Asian,98.28026144493546,D,E,2.3685658070232978,B,18.729324840783594,1
Hispanic,-1.031315462757418,E,D,197.36414752568717,C,11.994612206761834,1
African American,-14.279384106188953,C,A,141.9235576567907,E,202.33939562184884,1
Other,75.82040880627419,B,D,-36.4209055750045,E,-39.184431263745864,0
Other,51.918213593465325,A,C,-7.593417800789402,D,42.49338075506222,1
White,-94.34727303198494,D,D,-108.36036905577113,A,62.19666103763287,1
Black,-91.16099758627988,C,A,-47.64222846910442,D,142.97874075947564,0
Black,-117.5836657211121,C,B,-34.09400371487623,B,-151.9335518364407,0
Other,-9.473572005930702,D,B,158.32051236523083,C,-62.99355420250763,1
Hispanic,126.3054625362209,D,D,-155.05429303971948,A,194.9327537511506,0
Hispanic,-133.67695012874407,E,A,289.87608246093873,E,-35.23660099268329,0
Other,125.32811274861928,E,E,-30.022191796311994,E,119.03419744259392,0
Black,-69.61511636790867,D,B,-40.774072937560454,A,-31.615805532047226,0
African American,61.12324126831305,C,E,-154.2367411991675,B,-63.88207890592218,1
Hispanic,11.248642150940391,C,D,-101.39707023474492,E,-20.047365092018048,1
African American,-9.037724236378153,A,A,-33.6140414904913,B,11.764106054187176,0
Black,48.248815071652125,D,D,11.36600250420205,C,127.01660676437592,1
African American,70.10839010363877,C,C,16.82968149546759,A,6.220187127332189,0
Black,154.77578385617824,C,A,-10.498169343196945,D,-86.46413593748292,1
Black,105.3712232504923,C,B,252.07007999025012,E,-64.86760727765855,1
White,124.78860793460835,A,A,-71.57104659522415,E,9.537232389872548,1
Black,-9.642468416525793,B,A,-84.58680340543584,B,-48.828667188227826,0
Hispanic,-40.66590410389404,D,C,-82.7477382921523,E,-190.5042104546101,0
Black,236.16119644779937,B,C,-106.71290608280111,C,-1.7113480569491517,1
Hispanic,-85.6859549413837,C,B,-34.32964978880781,E,108.41211095909307,1
Hispanic,-75.91952966361362,C,D,-15.64331620743286,A,43.235328466372245,1
Asian,0.9799756672845057,D,A,14.155691561144925,B,-68.58481195842496,0
Asian,167.42889334714152,D,D,39.95174461394907,A,86.01843730169769,1
Hispanic,25.673362987957088,E,D,112.92195042833977,A,102.71760152820401,1
Other,186.64411580878053,A,D,-73.19468680417398,B,-22.996691536913634,1
Other,6.462012088992713,E,B,22.936796157129884,B,-147.0074100520579,0
Asian,78.81719945350639,E,A,193.8770511518227,A,151.50514309679764,0
White,-263.7501890049001,A,B,-6.431438682704438,B,33.99663565229739,1
Asian,73.84254180590271,B,A,32.01349099720358,E,29.039785172768145,1
White,-97.5494962148238,A,C,13.82398501266175,D,-149.93230851465543,0
Black,153.43012794259528,B,B,-9.733735561125535,C,-65.09397848737785,0
Hispanic,-62.56512213802965,B,E,95.82769284994136,E,-82.91742996810899,1
Other,-53.682372181365764,A,C,-62.10666193013209,A,-34.82328720675885,0
Black,-50.9781994359837,D,B,-80.63846388516488,C,-76.57195455463504,0
Black,18.33605910681777,C,C,-7.0507517352217315,A,-51.95553615747552,1
Hispanic,86.57356637702672,A,A,-107.60029456985248,E,196.1580417670897,1
Black,-50.9600545794551,D,C,22.610933392752834,D,-98.99231214712536,0
Other,37.66061877590824,C,D,-156.195194191614,C,-80.79554736389264,1
Black,-76.50936469199273,C,C,-145.63801030955247,C,-39.18992427215057,1
Hispanic,52.14866727282712,D,D,-19.99710223446663,E,-213.30256841376206,0
Asian,-54.76453869773744,B,A,-82.55756514024549,B,-160.49683967882854,1
White,238.21755858946455,C,C,42.04158495938463,D,71.49266220129107,0
Hispanic,96.127696757049,A,C,23.228884119836767,D,124.99041850690841,0
Asian,39.85157967488277,C,A,-112.7985242972345,C,-7.789245405174948,1
Other,112.16684362285613,D,D,73.34638359415425,D,186.92104742612736,0
Black,6.676111001912748,A,E,33.19208337243718,B,35.39765948336336,0
Other,-56.67339727404234,C,E,-19.45346532631483,B,51.037078616888884,1
White,4.05002959426919,B,B,130.8700761592798,D,77.08706765235848,1
African American,-86.34911490928346,A,A,23.81893420213452,C,-93.10628669438998,1
Other,-32.245406848585056,B,E,-197.4080150906821,B,-131.33674557685765,1
Other,-26.309290236574252,A,A,7.088209305183467,B,-31.5712546279634,0
White,49.938232022370045,A,E,151.23579986989245,D,-87.79610146713313,0
Other,-27.506695415751032,E,B,-73.39027398351163,C,40.96704991686414,1
Other,-9.782392342977834,C,A,80.22842870546081,E,-91.76206741125606,0
African American,34.5250674822618,A,E,125.21035069250657,B,-42.937610065990036,1
Asian,-147.74160676076173,D,A,-194.54416313813167,A,-58.349946324170666,0
Black,-38.335976404942336,E,B,39.739614742740905,C,139.1969857579192,0
Other,49.05890074617622,E,E,-3.3736267240220754,A,-151.06444971797472,0
Black,-58.63690072352612,D,E,40.39010149508881,C,204.39810864956777,0
Hispanic,222.32255926519713,E,A,-133.59883884563283,D,26.100026266097647,0
Black,-61.63318336183012,D,E,-7.390648367086761,E,52.330671714657385,0
Other,23.877758624817467,B,A,69.48174876247248,D,-123.13403134200018,0
African American,8.588897871151199,C,B,215.18518285352098,B,-120.76475577377528,1
White,-138.19358162229958,B,E,-91.02533839750623,C,79.42110268609716,0
Hispanic,0.16227489291826402,C,D,-66.930296815612,E,-82.9132630390233,0
Black,167.1701444432907,E,E,8.686872266010342,C,1.3979320465791332,1
Asian,119.17472080915236,D,E,53.77768565192975,D,89.60663299318622,1
Black,-159.84744934319252,A,A,25.19558809881716,B,-78.85063165371706,1
Asian,-157.78314701712756,E,C,22.3063949039129,E,-38.131654870804404,1
Hispanic,293.6421472883155,C,C,-26.846287405127978,E,2.6367621664761582,1
Hispanic,-23.852795936752326,D,E,-30.886118316909183,D,-42.0362472842376,1
Black,-116.61119637389173,D,E,-12.63173564930089,E,-95.38276384201005,1
Black,-8.350957141969733,D,C,10.51771132735392,D,19.258622582018255,0
Other,46.9299665354446,D,B,125.64005824925191,A,-37.71439416683576,1
Hispanic,10.118389660072522,C,E,-133.47251598786266,E,-73.97612882837855,1
Other,-274.80342930434267,A,B,-240.5721016935426,D,74.37970135366552,1
Black,-180.8164649022834,B,B,-87.80192605617884,D,-132.3206844997917,0
White,126.63247705121958,D,D,-75.19081535335339,B,-102.29402614977164,1
Hispanic,-160.8238759990952,D,C,-62.20647104531366,A,45.85636915666038,1
Black,46.36699181405354,A,C,89.10031080084948,D,38.1760194369116,1
Asian,-142.59959722430494,D,C,191.2081074100407,E,-63.24572498799088,0
Asian,8.129471618545061,B,E,35.91818851886115,A,35.91060334038147,1
White,-318.8882114328135,B,B,-81.28077089741141,A,-61.52569882746731,0
Hispanic,172.24806173692065,C,D,-37.843217990530476,D,111.22231430072551,0
African American,31.060839465837326,C,A,6.709229489629412,D,35.96439021698849,0
Hispanic,50.78572557510137,A,A,55.79356192048416,C,112.47923768889305,1
African American,1.2380198600951833,B,E,-117.86612135766434,A,121.82990277107055,0
African American,-40.11393458053144,E,B,-51.686529218099864,B,10.246781935948027,1
White,-5.571078910690722,D,C,224.8094289587507,E,94.28380479176072,1
African American,-80.04059366243936,D,C,-194.435015486654,E,-20.75100062226073,1
African American,-118.6677567119156,B,A,49.730379105354984,A,53.780032508730926,0
White,12.531687366787708,C,C,56.559136457891476,E,-202.50130503269892,1
Other,71.8882934355123,B,C,-3.289289017087386,A,-21.859838602331962,1
Hispanic,-12.701880908614841,D,E,27.292375099208567,E,-116.87102993567879,0
Other,242.52140690870226,B,A,-60.19953003538787,D,38.76188656594783,0
White,12.743338112716351,C,A,-185.21278679974796,B,-5.812734568844138,1
White,-98.68037603784586,B,B,-75.7781281506329,B,-137.0765798028651,0
White,-2.8934150719357308,A,D,-37.52305718406082,E,75.58393774856685,1
Other,2.2307854706068957,B,E,-94.12238868086439,E,14.280468288682624,1
Asian,-45.13330609746313,C,C,-75.34000327072827,A,-37.753368398194205,1
Hispanic,-63.25064394791051,A,E,-94.65832409788928,D,4.751373393966706,1
Other,-108.00811703482287,B,C,32.32337766880864,D,-53.02023915054001,0
Other,-6.510714744169214,E,A,-55.50848897512349,D,-170.0593855999316,1
African American,-14.956084991772542,A,A,-58.99903637815134,C,70.22246188299181,0
Asian,5.98404334524146,A,A,45.21437975695086,C,-22.531520101413477,0
Black,9.579627090212536,C,C,-104.46131426495606,A,47.60919823899309,0
Hispanic,119.4099592792669,E,C,-65.43687612039373,D,-136.15365180975454,1
Hispanic,-61.03090828642043,E,B,-156.83735779684383,A,307.0721799048809,0
Other,-80.56302694027164,C,E,50.42252700901466,B,-6.126494028172614,0
Hispanic,-137.43532112662868,B,E,-45.060215627423425,E,-22.14355455833218,0
Hispanic,-181.079389422934,E,B,-79.60195289756719,D,-99.17558019613074,0
Asian,18.601474849051787,E,B,-160.90955137216443,A,-119.06595571504847,0
Black,46.51495539780359,E,B,-121.19882040173242,D,83.25502515583972,1
Asian,4.4848443933923745,B,E,-75.44458228492678,C,-100.1980396726378,1
African American,103.1479290387902,B,E,59.09262456025667,E,107.23759356050225,1
African American,-110.68822773460542,D,C,-28.595584693626968,C,69.34324879253694,0
Asian,-120.34168040033337,D,B,-6.70351366458671,D,21.1195922659944,1
Black,9.689914280786107,C,D,-157.2280191574826,C,166.43018733712393,0
African American,-177.80935832154142,E,E,84.54196057865282,D,19.66939867934564,1
African American,209.13517278339376,E,A,137.9544817490679,E,-58.33285720654001,1
Hispanic,-72.88215098732445,C,A,-82.41433677455483,D,97.73814125500147,1
Black,142.82666173060514,A,D,-93.62557826776064,C,118.1106683079153,0
