birth_year,disability,age_group,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,target
36,Mental,51-65,E,E,-123.38131168322872,-109.27227142047914,-50.66352331574736,-25.735554756173357,A,-75.76378102137913,E,75.4488099223571,B,E,A,0
66,Yes,18-25,E,D,-11.551601736778908,29.76083406186506,-28.68778841287679,60.2124235656739,A,115.24536268243382,C,50.73765259106406,C,D,A,0
32,Yes,26-35,A,C,-91.58369758050642,20.523877902697645,181.36557956312254,37.65450528894155,C,47.537935406269526,A,156.65490015470962,E,E,D,1
63,No,51-65,A,A,-73.65126616463594,-83.2480325217698,2.795285954188889,46.40905826705909,C,-12.719681962852958,B,-138.82832549674757,A,C,B,1
20,Mental,26-35,D,A,-241.33006052463912,-53.0798502538975,29.720652736872026,-103.58618096082617,D,-50.23319605433322,E,73.22141429933613,B,B,D,1
19,Yes,36-50,E,E,-56.30963233375201,-102.96544578478539,73.397113284934,83.92728218209527,C,-47.594078200159835,B,-6.299368362241389,C,A,A,0
33,Mental,26-35,E,B,66.07547328318061,-4.935021414016824,62.90050976074889,-10.798033983306684,E,39.299711984956815,D,19.740804491687612,E,D,C,1
59,Mental,26-35,B,C,-79.26638551764653,17.478829919562394,35.81523124113043,-29.100658137678753,A,112.75652187285053,C,-84.50380371198631,B,D,D,1
27,Mental,51-65,B,C,-148.25247440482258,182.23555955372552,82.59979702313319,-45.4649172938898,C,62.99039578561101,E,109.0487539438364,A,E,B,1
32,No,36-50,E,C,81.37908039679306,54.13206408690733,223.23836814348618,20.497082913691937,A,-15.162986470187487,A,-15.687934389314929,E,C,E,0
77,None,26-35,D,E,-18.885297070863793,-45.20793132109391,-23.85572368527947,49.32938631019569,B,-47.355758724225154,D,159.01197275763988,C,E,A,1
23,None,36-50,C,A,-48.340667293493404,248.1298037623008,-19.79216032975461,24.121969954176365,C,-101.2964744816096,E,200.15021196720232,E,C,E,0
45,Yes,18-25,B,D,-24.9654335638767,-190.62488875742844,-0.5795811261751067,103.53098763487034,A,72.89430715281283,C,-33.43230807981544,D,E,C,0
75,Yes,36-50,A,A,-67.95870219003783,-14.75843142217235,-57.18666708483825,-24.672011783030833,E,-56.443767757068116,D,-63.75579467329816,D,C,E,0
31,None,18-25,B,E,-14.827516974714428,-22.537325935838663,-60.34582170944457,51.54462337410198,E,45.81072177940088,D,41.92296898239719,E,E,E,0
18,Mental,51-65,D,C,236.87952989016287,-0.08282327288591944,83.68974033808698,-38.33504342143197,C,-166.6892545084233,E,-40.39759960775487,B,E,B,1
30,Mental,18-25,A,B,7.462518371719062,-83.58747941452876,109.88253245351956,-42.86872929255413,A,84.53461852458179,D,-80.43909976816633,A,B,D,0
41,No,65+,A,D,-154.01072692364184,98.89854592215009,-14.54617305165449,63.61076797032461,B,-40.739156003957035,B,-76.84154109392412,C,B,D,0
41,Physical,18-25,A,A,-150.5517038640687,59.958011225051536,174.22754241193107,-26.69542596396475,C,-66.82681170324659,D,-10.48159557037161,D,D,C,1
49,No,51-65,B,B,53.915989740037006,182.15606864484076,-221.25488052008464,-122.94044491769591,E,-169.42239383256293,E,-162.01883553776514,D,A,C,0
37,Both,26-35,D,C,-56.92683875678264,20.731248726082935,13.165732178436752,73.94663221049798,E,-31.395264060107397,A,39.45825104082527,E,D,B,0
38,Mental,65+,E,E,-139.79226835669758,-71.5752110899707,129.55400827906632,10.24504737133892,C,190.89527762611144,C,-134.88119209979172,E,E,B,0
46,Yes,18-25,B,C,136.71309389312603,-46.64024851602145,131.11155165561863,-99.62269782497718,C,61.51891623472634,D,-103.09418394140692,A,B,D,0
65,Yes,26-35,C,E,125.4826502618696,-74.9590057448246,-87.87588304005597,-56.64299097125315,E,38.464492664889974,E,-141.1721893143788,E,A,D,1
28,No,26-35,B,B,23.676248731368695,23.51459004848004,11.064594170244728,-77.28369768340809,D,54.78705408930809,C,21.255574129628503,C,E,B,1
49,None,51-65,D,E,0.08296812544253201,81.10124919295242,-4.807240291123112,-110.80469567823457,B,-24.942078162262405,C,-65.27535895881199,B,B,B,1
74,No,18-25,C,C,45.42642675316451,-132.31117942597095,-114.38180909454336,74.16916317231966,B,17.810127480144672,E,-19.228525663503667,D,A,A,0
68,Yes,65+,D,E,-86.24927436965665,-138.2788737683335,-96.53156011028959,5.0754155480545196,A,38.99218862704522,C,-39.427989652573444,C,D,A,1
39,Both,26-35,C,C,298.5662167714827,-123.93970297730202,-91.55655541266763,94.05056720529937,E,205.53633392751834,B,63.581740906314835,D,E,D,0
31,None,26-35,A,E,-258.9137859289301,21.23760898479408,184.0415959418975,-140.4102550148644,C,36.88023686189672,E,-96.77861975739468,E,A,A,1
53,Yes,51-65,B,D,-75.26975015843773,150.82161342407193,-35.75480376242224,-38.78582182534577,C,56.41696492283448,D,217.87887156561303,C,A,E,1
59,Yes,26-35,B,D,-157.183267905879,-7.052283257408281,-11.135799543911855,-1.7393215128770303,B,-21.028149164454845,C,-68.4574430331997,D,D,C,0
43,Both,36-50,D,C,-47.95091790494269,-90.95685754105007,85.38672124510987,-44.89024691191712,D,-23.757813481921577,A,19.370252208300705,C,D,D,0
76,Mental,65+,C,B,-138.03293100473795,-72.93665709343861,-103.1675493324266,81.30475075320311,C,-11.640357506957537,D,37.47328748345314,D,B,D,0
21,Physical,51-65,D,E,-0.2853984203146786,7.422090175152491,-26.52076510130271,-11.20530522105059,E,43.76031448639515,B,97.33967465742059,B,D,E,1
61,No,51-65,E,E,45.57527357198355,158.52666772388605,-89.89321109270841,-74.47957691714672,A,-53.21471586894477,C,8.120368882856125,A,B,E,1
76,No,36-50,E,B,36.69180310322375,8.12412471303814,221.3067201535685,90.21222245753245,D,-38.52642489066117,D,34.06871069484192,C,C,B,1
48,Yes,51-65,C,E,11.744793035676393,-4.397292515672001,-102.03555697169466,-33.85203743951512,D,15.025566506186827,C,80.97748049783822,C,D,B,0
60,Yes,51-65,A,D,61.938875462072495,-17.111748274106684,-35.74437673238897,13.299002064400769,B,146.65071270031606,A,45.97937016937356,E,A,D,1
25,Both,36-50,E,D,18.470546177315462,69.87214208898081,-99.26062526189372,-9.101045698672097,B,-68.23750036609765,B,91.8444107087317,E,A,D,1
28,No,36-50,A,D,-7.7201728434462895,-248.095974364219,76.54280022311272,-70.01445339794967,A,-9.436347024190518,C,45.77818796655646,E,E,C,1
45,Both,65+,C,E,-21.72530190322802,-42.83831265868203,150.41585231020161,-46.91212700126666,E,18.74862136302111,B,161.78580877159015,C,B,A,1
20,Both,26-35,A,E,-26.77907242627075,-127.90649434329582,-86.0183934624617,-151.1650041731433,C,-36.304198777157126,C,-144.889177235621,D,D,D,1
58,None,18-25,B,A,-240.93507577465328,-182.2152144314781,-207.60158081599687,27.607643669703464,E,158.59729296666566,B,65.18584871042185,D,C,A,0
35,Yes,18-25,B,B,-168.35663800442103,146.42740651938007,-0.5090138380121012,24.413361132283587,E,113.9646769000401,D,85.72020170982174,D,B,E,1
55,No,36-50,E,B,19.640694421179138,-68.28561881541849,-67.34754823929107,158.2982382891068,D,70.68542127789337,C,-36.819043195649535,C,C,D,1
18,Yes,36-50,E,B,-141.67745652002571,-43.76296700364403,-13.109974704063248,56.824635039440764,A,-127.11091550425944,C,139.53755279709478,A,B,E,1
41,Physical,36-50,D,D,12.683600349543372,-113.06686266432837,18.541713917538573,-211.63700383939585,E,25.733579735428407,D,-184.2070480412558,E,E,B,0
31,No,26-35,A,B,-87.99571246911252,50.90103091622393,-118.25955570922775,-35.32132195064375,C,-72.39482018999074,E,14.753480036987948,C,E,D,0
62,Both,36-50,A,B,-32.82158928557704,-16.404166222468845,-130.39856620934432,90.64981934980307,C,147.80193056643293,B,89.62750095355211,D,C,C,0
55,Mental,51-65,C,B,-102.60630534867268,89.96235979381981,161.57530648600476,-153.12709378119706,C,118.61078555028364,B,30.047478527144243,E,A,E,1
66,No,26-35,A,A,-37.65211456439965,-161.26906055772014,8.859335841798515,-85.78601235893612,B,33.151087074796116,D,-146.10382974279347,C,E,A,0
78,Mental,18-25,D,C,9.269038638706965,46.097838956327166,-57.15177799622608,59.485424944051616,E,89.88549894930516,B,-123.8367848839322,E,E,C,0
79,Mental,65+,B,D,22.295934738872894,-22.440544092111992,64.46220542526461,31.455019821295664,A,21.910696449342147,C,-250.18982764255097,C,E,E,1
40,Physical,65+,C,D,-135.24536924285704,-32.51704327956947,51.58456619128832,60.98379221522527,E,6.0548694059559445,A,85.59096891029871,B,B,D,0
68,No,65+,A,A,-30.505162813991443,82.1223279866885,130.24125673099434,-62.37890721620103,E,-14.21850170926357,C,-31.65344364103412,D,D,D,0
76,Yes,26-35,C,C,-33.04939682306787,-119.49889135655683,104.93709124537543,-70.63420132256407,E,99.37988670993715,A,14.324207390190056,E,B,A,0
54,Mental,26-35,D,A,82.19288018465816,53.53098410709831,14.12531558395161,-52.10422494486318,E,-68.1035234503389,D,-164.3215912163367,E,E,A,0
74,None,51-65,B,E,75.8265287929014,-46.1654933013406,61.49874918552393,91.43458865375779,A,-26.22336208645027,E,-141.5248677699469,E,C,A,1
61,No,26-35,C,B,-182.54775639605248,104.14484014447515,-101.25324853448055,-109.4905642890254,C,-9.530858691779876,C,-61.20399350588195,E,C,C,1
22,No,65+,C,D,-9.526202043646164,-140.27037696585285,3.886152953490111,86.71791120714151,D,-40.16894017898993,D,-7.252997497031694,E,C,C,1
72,Both,36-50,A,B,-32.18889126158121,-29.050060663191367,-53.98526977489142,-139.88957940070333,C,218.73088177286562,B,-27.639601868754177,C,E,E,0
46,Physical,36-50,A,D,194.45695427565138,-5.781165397740028,49.40670319794889,-43.35399500729187,B,91.91259943536802,D,-39.002447795491726,A,C,E,0
75,Physical,26-35,C,A,-60.71630119896368,-89.31210892478141,27.247085243854702,6.8515607614115375,C,53.529731489733365,B,42.49759958482569,B,C,E,1
21,Physical,65+,A,D,109.5375905537978,-28.58227890411229,26.033142502142926,97.19000379889587,B,136.59875845523618,B,-67.70876535407416,E,C,C,1
31,Yes,26-35,D,A,135.19431190919224,135.317293133225,23.22844848223551,2.985972210582773,C,53.03088293253371,B,62.56449360730546,D,E,B,0
20,Both,18-25,D,C,130.62382383608045,112.56498360776284,-9.69633931842723,-30.845877277116283,C,46.59155461148592,A,-59.27083198109755,E,A,E,0
29,Mental,18-25,C,D,-1.257816248835128,30.567216908527108,96.57379543712568,15.074237176159095,B,8.973680515664077,A,23.466257994422403,A,D,B,1
48,Both,18-25,E,B,-18.83909409455854,-45.27338059325838,45.24254271851145,-104.549356023547,C,49.45443034052988,A,-83.3017442246993,D,C,B,1
26,Yes,51-65,D,E,-54.90374102561577,-43.94373525198907,13.690019437121675,135.47303200292401,A,16.623983534426223,A,85.95659055778046,C,E,C,1
67,Mental,36-50,C,A,-69.2811653304004,-113.18086462114903,-125.51891090086664,53.365640220512255,C,51.32532927460516,D,-132.99444694000496,B,C,E,1
22,None,26-35,D,E,-221.53501020104312,-53.95893064002648,97.41043837551813,5.009234755531302,A,6.970522599590052,E,131.70625834464755,A,D,E,1
52,None,36-50,C,D,-50.97485049753949,11.302149678081047,-85.25473672684474,29.1912055743164,B,-104.17109188890656,C,1.0084604388109808,A,A,E,1
61,No,26-35,D,D,141.01160240601888,-3.8524186609157747,-57.9865562524868,-133.8866022797131,C,54.04372061806202,A,40.775872037807005,D,C,D,1
32,Physical,18-25,D,E,61.49679942214521,-53.81546854538306,-49.09058820166167,-23.96621097585947,E,149.62962657587912,D,84.76620197900495,E,A,A,1
65,None,18-25,D,E,-68.8856279088511,-108.03223822016687,4.67515051346628,146.8665446531187,B,69.77568200925224,C,160.47759087343834,E,B,C,1
50,Physical,26-35,E,A,24.737753556203195,31.307551555621256,48.069813115392584,-12.045352668052987,D,-160.51592222465044,C,-71.71935345812274,A,A,E,1
51,Physical,65+,A,D,-99.04954598028026,166.974836863998,100.85750646452591,-44.17807060533323,A,63.931811775026645,A,21.953840693145686,C,B,A,0
26,No,51-65,C,A,36.94178826678467,-16.501012848011797,60.341049620812214,-56.81442705185593,E,-162.727239373571,E,163.57934240368692,E,A,E,0
34,Both,26-35,A,B,44.73135567791518,-42.115860857349716,-44.07423883137088,-9.022477315077042,B,129.9105677613474,D,102.46459964629126,A,B,D,1
68,Physical,26-35,E,D,27.786042427065784,-6.114307130441975,34.305969541816026,2.738116570905162,E,-77.48351903690993,D,-8.818761806522005,E,C,B,0
32,Both,65+,A,E,-80.55539936838022,-105.52549746485678,142.73363015000044,202.46629884234682,C,82.75216331291978,C,-8.004923217040787,B,E,D,0
40,None,65+,A,D,53.86593077767367,82.86519413577487,33.72359466499509,5.114053521003139,A,-34.32650655593258,C,0.8472948434677583,A,A,C,1
45,Yes,18-25,A,C,-132.6437548885973,-93.70276360808043,-86.40756402406521,-55.930222629869654,C,-44.771386449556275,E,-51.24896849998402,B,B,B,1
61,Both,36-50,E,B,5.090490840414587,115.57981556838726,13.739016100175755,-3.7623130207169475,B,58.397265589787594,A,113.51719872974088,C,E,C,1
57,Both,26-35,B,D,106.5929185590653,110.43645532732091,50.9685273956472,62.518111212241564,B,105.76147234189833,A,30.185108966731477,E,B,C,1
41,No,18-25,E,A,94.2220063943596,-12.747563416744526,131.65218549844326,39.14677631878957,B,34.26165038961761,D,355.8638366383433,D,D,E,0
46,None,36-50,D,A,-154.41091095329642,48.39420961910904,-187.6813538038,-46.345257542222825,C,2.4823567781908,A,14.022135717907982,B,E,A,1
38,Both,51-65,C,E,42.71371840032485,115.3560314445476,-55.40674810684488,6.180790941172425,C,-6.473381627450227,C,-31.54369516242471,A,D,B,0
55,Mental,51-65,D,D,-141.33562844175887,91.50792570470874,-72.63865842800641,-13.581533674978404,E,-129.75772590015353,E,11.690859582463316,A,C,D,1
29,No,65+,B,E,-17.1410833555185,-116.69633758081798,146.08274008859843,149.8248238901895,B,-72.24431589831248,E,13.944336620432136,B,D,A,0
34,Both,18-25,A,D,-19.713238391902937,-93.7024943839965,15.427009711557785,-95.76210989111382,A,-22.35055737528957,E,153.5158823809311,C,D,E,0
31,No,18-25,A,D,59.692806241925766,51.75814410671321,-88.20707486818529,-40.10156839908148,E,52.41469288144337,A,-106.47916524689711,C,E,B,1
77,Both,26-35,A,D,24.928084063515936,45.0084787686252,63.86566392566856,-64.50969875186763,A,133.29752159866902,E,-3.4590221403000583,D,C,B,1
55,Yes,18-25,B,B,17.30200083772148,-7.869349358359344,-48.36197830137615,-53.49452273897053,D,-81.87366875554703,B,-65.22062424131715,D,D,D,0
62,Both,51-65,E,C,80.07577885856675,71.76725119746472,65.53355375292377,-2.4734958146044743,A,-5.205431383209015,C,-123.9011711442047,C,A,C,0
75,None,36-50,E,A,246.79141191532761,22.417844261939067,-141.2526852203211,201.49540770991985,B,-49.43125237501699,E,-127.12606203096564,D,C,E,0
76,No,26-35,E,D,46.48547947505184,33.29930714799019,-89.82393055118635,-14.835571648311971,B,-34.84558072789031,B,-8.825519568009184,C,B,C,0
33,Yes,36-50,C,A,263.15055291961284,-0.5169204459416624,15.580482119487513,134.16710340769464,E,-379.8893591693029,C,-78.69999187430217,D,E,B,1
41,Physical,36-50,C,A,2.3712595716655365,-1.225583471688419,73.88946048979145,155.07251291651588,E,-65.140149344823,D,-194.30912142810348,C,C,E,1
68,None,26-35,C,D,37.5316346813096,53.337093741355716,-132.05918344332014,-32.28253580559438,A,-58.857014784562686,C,1.724545931623082,E,C,D,0
23,None,18-25,C,C,-41.72657228224036,95.45020437078271,202.70844063924739,-130.47762473553956,A,-86.86093905643084,A,-211.01404732196923,A,E,D,1
55,No,36-50,D,B,-130.03996108941183,-69.79519544783896,49.56252533138235,89.44172010343955,E,236.446602937797,B,80.81569883691324,A,D,E,1
60,Physical,18-25,A,A,-174.50268255716728,-179.99952463802856,-67.00947437124852,71.36179343703262,C,54.84999946840655,A,-126.98264032673494,E,D,A,1
50,Physical,18-25,E,C,-8.19610042357269,24.932800045044814,-10.1561788034287,-128.28211004593348,B,-70.41932195386947,E,16.732787846349314,A,A,B,1
44,None,65+,A,B,22.01546489400701,18.238334023263487,97.42083449393104,-54.867237585395124,B,10.86788416094031,D,45.30279899298044,E,B,A,0
35,Yes,65+,A,B,26.439726756396443,97.6284294595263,-59.30746247332927,-7.330805675422483,D,-56.165018889317274,E,7.482879537891818,A,C,D,0
27,Physical,18-25,B,E,-233.0162164621172,30.702905772018024,-134.86557117752008,8.922522388342124,A,-6.967813867198491,A,-72.6368565513326,B,A,D,0
27,Yes,36-50,C,B,-115.6655107129025,-64.02252346275375,-242.49692655252576,25.443862347702044,E,40.63769715702256,E,-74.5061433582811,D,A,A,0
68,None,65+,C,D,82.60742559037217,-91.31679671080583,-79.74346420034502,-14.787626587842754,C,81.6292728929011,D,34.13011040010523,E,B,C,0
55,Yes,18-25,B,E,-48.37427234852266,-104.6053620668707,-212.14972019290332,3.2226896314097093,E,-6.47295916259833,C,185.86202796250123,D,D,A,0
22,None,18-25,C,D,20.231643224509977,43.758763635875844,59.10234825201035,25.915470838519393,A,-112.8490650640337,E,143.45810042092367,B,D,C,1
30,Physical,65+,A,C,-29.025297360242806,35.26324121248537,-127.50109079171364,56.46482187228445,C,-46.55406857109963,B,190.31714144265194,C,C,E,1
32,Physical,18-25,D,B,-66.4483301424713,78.26293347951412,28.075660012673403,2.73292728975981,E,-84.81902687893893,C,3.576084900129749,C,A,B,0
62,No,51-65,C,E,-22.95692904143976,116.59460746607064,-39.16452897927751,121.39967581072972,D,-2.382722701480955,D,-140.04544856814763,B,E,D,1
70,Mental,36-50,A,D,98.14885843332662,-47.71581622374648,33.73838247978058,110.82894605660623,C,41.03291180805579,D,155.3480595001608,C,A,B,1
44,Mental,18-25,C,C,196.77872543833615,70.68626007012409,252.41030593955634,-27.745710115229073,A,-308.0888109379598,C,-63.08563193215488,B,A,B,0
49,No,26-35,A,A,61.14560555090199,-24.172372208364145,10.487561324306842,-105.37287701374794,A,-110.30691718567833,C,-19.18460347417813,B,B,B,0
24,Both,18-25,A,C,-24.207772839233662,4.996981284842676,-7.379554467287123,-137.1049554921242,B,2.0724407701911614,E,19.941463897571595,B,A,D,0
20,None,18-25,D,A,237.77903645278812,258.7233512562411,-11.9343813474371,45.90876178958542,A,-41.88394550696695,E,83.81327357356196,A,E,A,1
76,None,36-50,A,E,40.56470354898092,120.83999238339733,27.968521943208646,165.6100560220787,C,-83.70090017561644,E,-9.574391150029932,E,C,B,1
28,Mental,18-25,B,B,71.31996941634588,-190.92910347090418,216.92533992798766,126.14741479325755,C,142.45463934531028,B,-12.213539119518085,E,B,D,0
35,No,18-25,B,B,-11.133670335837756,-15.381894605833345,-113.67094399220714,15.30691438740304,D,-6.6702198530815755,E,35.2833833351233,B,B,C,0
29,Yes,36-50,E,E,-72.50222394311734,-83.18548216108202,-33.41053633317856,86.18500329395435,D,-18.52298841448708,E,-10.39159037004705,B,D,E,1
43,Both,65+,D,B,-50.09898589235028,-66.67145108905568,-223.6959374649739,87.79344706188611,A,-117.8401268705606,C,-56.07464800025457,A,D,D,0
70,None,26-35,E,E,39.690010716999986,-5.411602423383043,-202.6200317857912,-141.8173856521034,B,116.75984410633401,B,48.86996185502141,A,B,B,1
49,Mental,18-25,C,B,-8.76198875042097,51.09267144514805,113.91653296576733,57.17771931756849,B,191.47872850850564,B,-24.56107640403709,C,D,D,1
43,None,51-65,E,E,-88.34280383013281,-14.005727008076063,-16.33222730993523,165.9715278853263,E,225.79508866859535,A,-134.6481627247585,E,C,E,1
43,No,26-35,D,E,68.69581493739119,-19.04782568100148,29.934390601103505,27.056889475696117,A,-17.706200316959784,B,-46.78246174760673,D,B,D,0
75,Mental,26-35,E,D,-12.105937124388815,24.38142519363975,-47.445172300718994,-93.04248052011437,A,-2.610115539580799,E,22.872577349118387,C,B,D,0
41,None,18-25,C,C,80.61226563503318,-14.99723490225428,-120.1180177144498,-88.83826086028915,C,-60.17608666874143,A,50.93137580623184,B,B,E,0
47,Physical,26-35,E,B,5.321594318623822,-31.476301775454097,10.277673583243988,-88.1123622861713,D,-4.894189061087745,C,12.362176314953953,D,B,C,1
52,Yes,26-35,E,A,161.8685473996321,-109.91310626652735,27.009896575945703,-56.012749399284736,A,49.62032086543878,D,-202.3109382983041,D,B,E,1
34,Physical,65+,C,B,7.398655303270775,-40.022092767326775,68.65776746070208,91.49717372019293,A,-162.23629006277545,A,102.7166862599157,C,E,D,1
29,Physical,18-25,E,D,-123.95669100831907,98.0056018202106,-121.97124456588075,-15.006175743337147,B,-34.3930089795331,B,-52.96094358049125,C,C,C,1
48,Mental,51-65,D,D,85.8826075289778,-91.4792642714547,64.58477089956477,-20.70225130543572,C,2.1677136034950886,A,-33.82711127500863,A,A,D,0
73,Yes,65+,D,A,-44.06606263998006,27.68024599263896,-25.365773366838823,-2.765566915920804,C,110.12440593960248,E,27.431626516142437,E,D,D,1
40,Mental,18-25,A,B,92.12478192061968,-157.04195293586628,105.71547816405673,102.32335862037726,D,-14.04570713133987,D,-24.09562352590736,A,C,A,0
71,Yes,51-65,D,E,-25.64687425398654,55.36629446417996,-103.80589166371354,-154.75269393024712,E,111.33049179059907,A,-63.16267716803847,C,A,E,0
62,Yes,65+,D,C,85.69784079061095,265.70519697207556,31.285284425195588,-109.36946764705317,B,-22.727571224389635,D,172.76641785167664,C,A,D,0
68,Both,26-35,A,B,-86.03256269296621,-12.733843467853099,225.90078832581463,-18.41313799870807,C,-74.29349679280108,B,-62.737243103699114,B,D,C,1
62,No,18-25,B,A,-84.18521999606148,-51.422413072746885,-78.5416707910055,29.108466392774606,B,-15.809189581999894,C,-67.18825271939802,E,A,B,1
67,None,65+,E,C,-0.5551178165155854,-57.481305871755474,35.866856020324796,277.4553999649682,D,-55.52095665998434,A,-15.939579537750422,C,B,D,1
33,Mental,18-25,C,B,95.09995079852094,-210.01192377787993,74.48793888659462,-147.8040360616112,B,16.918410612655215,E,8.743770724569051,D,E,B,1
78,Mental,18-25,E,B,-103.06621928825273,143.4656647156555,115.88180252424279,-26.747143339936702,C,7.55996592859505,B,96.8217450707686,D,A,D,1
58,None,51-65,C,B,-17.23346728010115,-95.91687494868917,-78.5242115977669,-306.25561515129976,E,-216.39407194814856,C,129.3984396750635,B,E,E,0
60,No,51-65,B,E,-111.35559095814398,-164.4774733474867,-17.44909141579953,18.934368986689883,E,-21.745324880266953,D,0.0638553018765029,D,A,A,0
38,None,26-35,B,A,37.542066773493524,-35.104427874900495,-24.010310271940448,-3.1520212683902225,B,167.44939312887206,E,96.46667434497145,D,E,B,1
50,Mental,36-50,B,A,164.89435332358224,-15.631852999721824,60.49241733009946,-6.5513159192884585,C,-122.03735937807791,D,15.936812522156341,C,C,D,0
61,Physical,65+,E,A,18.484612901745802,171.1613156724583,-150.38865355095191,-4.397415778527469,B,-16.27018947615079,B,24.602994529482167,B,E,B,1
38,No,65+,E,B,-33.73569495428336,-2.084666444106389,77.69071450884346,-7.579881355144193,B,29.818082204626318,B,-26.77077146637305,B,E,E,0
29,Physical,26-35,C,A,3.614883267557688,176.90395804652198,9.410253565293276,-141.87680813627898,C,-64.19793803724913,C,-86.81668652419185,E,E,E,0
41,Mental,51-65,C,D,-37.80886764979987,49.37109063373243,-10.680103081303818,-85.96558461765291,C,15.365123639451072,D,-31.171321314123507,D,B,C,0
54,No,51-65,E,D,96.83205775716046,-8.947312896890303,-156.85047847461206,-60.094076660678176,D,-111.7708833273997,C,161.1187452685533,E,E,D,0
79,No,36-50,D,B,-185.4555346228434,64.46927455869623,24.63743063557005,147.26335946169488,C,21.94507928491753,B,-113.8046093668146,E,D,B,1
59,None,26-35,E,C,-5.069230451410904,-77.99710097889546,-55.001610674339794,-52.10861517414298,A,-118.16344628433227,E,-108.01607776118038,C,C,A,1
76,Yes,65+,B,B,-46.332667953588675,-113.24670345827164,29.274467545670284,7.575925492592455,A,83.12661140226935,C,46.62069693314465,A,C,D,1
54,None,36-50,A,B,37.484655991732836,-51.599808790958704,76.5196219783441,-10.131217186147436,D,12.552038892461553,A,-48.98160673302307,E,C,C,0
57,None,36-50,A,E,55.353030031170334,-126.08679503913851,152.121412294538,-58.23776528807989,A,11.317981463601214,A,18.718875317039895,B,D,C,0
76,Yes,18-25,B,D,-11.152858863343925,42.764135100915034,125.85682735874053,98.38780116011932,B,-19.594805470667737,C,82.44690128660507,B,B,D,1
31,None,65+,B,D,15.780456971686435,-32.318602405057256,-12.531932914030444,190.0493086840488,A,52.69516210967618,E,-83.15899366096227,A,A,D,1
58,No,18-25,C,E,-141.49088041163495,49.570100126907064,-62.692988238096845,111.75457178394845,D,-181.42232073407652,B,13.674428842366911,D,A,A,0
73,Mental,18-25,D,E,38.01658031185381,78.13385945481043,-87.16616097833571,149.85853422756816,E,-134.0404205621314,D,-11.559089205145156,D,C,E,0
64,Physical,51-65,E,C,83.92536911250639,-51.89502430958029,-31.142782777992757,50.217378387152166,C,131.14138562164882,E,159.3146222005943,C,D,A,0
66,Yes,36-50,E,B,-52.82981464238312,64.15020037527542,-133.3520709153946,-56.27006605101672,B,49.64404402406006,A,101.21296252949186,C,E,B,0
73,Mental,51-65,C,C,-65.59753652770797,144.14613038753458,-115.7674674887543,-46.53901011752129,D,91.48197590928253,E,31.624673289302795,B,C,E,1
50,Physical,18-25,E,A,197.00241579567478,-69.9112869181654,31.617880788114206,-17.721103718637192,C,-107.0913796919052,A,-70.98685719777743,B,A,A,0
72,No,18-25,C,C,-232.48322487555689,71.75659016172638,160.68436359321288,200.90819003998308,E,-52.71088495243058,D,50.22541806636534,B,E,D,1
40,Mental,36-50,C,B,-42.59736512259696,43.57490183116028,-20.721391435443635,23.953295217220386,C,-37.93232465979352,B,174.9598828548991,E,A,A,1
26,None,18-25,E,E,-92.10584881700004,-44.84278216143261,-177.25654262803758,-171.19253745999444,C,-186.74720299444593,A,-39.8365051702276,E,B,B,1
77,Physical,18-25,E,D,-52.83777291122723,145.83435989057023,-33.45392393490239,10.798855963818685,C,-122.81864318646085,D,133.840606495217,D,D,A,1
47,Physical,51-65,A,E,-64.29440369268427,-15.45619878797929,-70.20595588936557,-141.63983362654503,A,52.97530071701857,B,6.362702585475207,A,D,C,0
69,Physical,65+,E,A,131.3440371001653,92.40355383962472,-91.55234222649217,67.89394815490252,C,-28.294439850181234,C,-5.048403771123706,B,E,E,1
57,Mental,36-50,D,B,54.85472833724351,83.20902456932633,130.32400407085476,106.83010366845542,B,-176.8532199539793,D,-138.72228939773586,E,E,A,1
58,Yes,65+,B,D,30.793974337312463,-53.88814769623339,-74.8545508361434,-102.73227830723553,A,142.46462997482539,C,9.33704348756942,A,B,C,0
76,Physical,18-25,B,B,-38.49686022691278,-161.32833868191327,40.95100261545496,71.64297903117176,E,69.84855988997406,E,-46.28057708199023,B,A,E,1
71,Yes,65+,D,A,-170.02446154358694,77.6417218560862,15.425381616500172,-73.33406587655041,C,-265.37512618768596,A,-100.96256572761366,A,B,B,0
20,Mental,65+,E,C,-99.00296803576353,74.93025506370492,-17.542607127208125,44.21804535824198,C,-20.48441945935739,B,201.09371520191317,B,A,C,1
34,No,18-25,E,B,206.32044216914122,-95.9452608813961,19.034831115230656,-46.978870719988414,A,-34.935804538014516,E,66.93417841220555,D,B,A,1
29,Both,65+,D,A,18.10291981480044,-118.58765594113987,-54.10312458840802,-46.45970365542516,D,-65.05784899770717,A,11.712842007410266,C,B,A,0
41,No,26-35,E,A,76.68185570829866,50.077445037844605,51.29183808321714,-133.9229475103489,B,40.421756781375585,E,-39.13252918927041,B,C,E,1
42,Yes,18-25,A,D,-161.1695718077547,180.37414638008036,-164.36709879395127,-69.95152917486102,D,-202.70248867676509,E,10.97424361739962,D,C,E,1
