disabled,Nationality,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,target
No,UK,-165.1461821093258,-8.004924898967955,-173.90312956354424,B,B,8.377352078471896,0
Physical,US,51.865634041727894,5.909317796789986,76.50071544650751,C,B,130.8672661704807,1
Physical,UK,-54.305465199876345,0.16271853978660414,-106.78505411578818,A,B,192.20097343516878,0
No,US,-67.2558304922769,159.05371032402073,35.51927317257238,D,B,-77.81312281408464,1
Mental,US,121.2254115406197,-122.12310714211469,-82.88130637292427,E,A,-1.8925952506947386,1
Mental,Mexico,56.9065307634299,59.499285762294804,119.33536846490205,B,C,85.79047427605343,1
No,Brazil,65.40726843159594,86.82608008543198,-18.010201648298366,D,D,-120.08769266216177,1
No,UK,277.992988891644,-2.862828120287393,75.92746012244787,D,E,-7.563248618414743,0
Physical,Brazil,110.86358512987222,-28.387619349217154,-59.40661906941385,A,B,119.42309522744436,0
None,China,1.0716722840407815,21.65768125417862,-69.85153129072339,E,A,15.671697396920296,1
Both,Germany,-64.58769708165039,-62.32223081690277,-39.16923189889172,A,E,-53.7691048964711,0
No,US,-131.6303567349721,-23.903661004446334,103.86929070235438,C,D,-66.5285776772036,0
Physical,US,98.20460862809611,-3.1262068726117374,46.2990827830824,A,B,-0.9863940961992593,0
Yes,Mexico,83.90410241294967,-57.09845015944146,-66.47617665906299,D,A,-67.53359148523607,0
Physical,India,-149.7569258651582,-35.485646057364654,-61.83190178002812,B,D,-155.9398437726446,0
Physical,UK,171.11347564929517,-91.39557635904728,-281.16972697375496,C,E,69.25213886161515,0
Mental,India,14.650624164598177,12.123252600439129,-27.411746621254984,B,E,-116.2143482451919,0
Both,Brazil,58.79366385277325,-100.43943549748475,165.40815198043327,D,C,82.31641632154624,0
Physical,India,56.79984026563362,131.1643981722849,58.600129386386776,E,B,-60.080804421447645,0
None,Brazil,84.58680590750411,59.81012156440043,-129.58418610239755,D,D,90.12065702435538,0
Mental,Germany,-68.03676745365044,70.88258314247489,-43.60990701963269,C,B,-26.91405206138824,0
Yes,Mexico,-287.3697728536443,-68.02240460186653,-18.995414466604227,D,A,74.14977286004559,1
Physical,Brazil,36.92305719094758,22.35085388719802,-23.015486176121332,B,A,-75.95315719263264,0
Mental,Other,-124.09504843701073,14.182204027838335,-43.99827833637715,D,E,-66.18253737899379,0
No,Other,178.91821429096237,161.93037661259186,-195.06128806378499,C,A,-51.55603099829875,0
Both,Brazil,30.372171922024126,63.71351675791145,91.72173116133237,D,A,-89.1699985248567,1
Physical,Brazil,48.052568863200044,-135.69323913673506,143.43067238447713,C,C,-22.55705633309824,1
No,US,69.05147286121272,-55.15336022666823,-100.2206141992803,E,E,-72.44667136808411,1
Yes,India,-112.2178898404427,-50.46084023911658,120.236928012546,C,A,-213.72776213558015,0
None,China,-119.31398691443198,239.62498189597378,-102.97227887424202,E,D,-110.23463630894925,1
No,China,-36.720698585533235,134.7223399066386,61.13955415369444,A,E,-21.651852228969297,1
Yes,Brazil,93.68460667204701,120.8965595231492,-137.39240022585807,C,A,49.46912378404086,1
No,Other,-128.52310532266839,32.3028669415023,20.11261432664467,C,B,-54.502074934029196,1
Both,China,-65.31893863857417,83.10119565935899,-11.277136273610486,E,E,180.73191820253632,0
None,China,-65.61462273210978,186.40889914274464,159.08514188009218,E,C,-96.25991122063851,1
No,India,-28.990328741748755,119.47099476394061,27.436622428779884,B,D,48.80815258560968,0
Both,China,-51.946386313585016,-93.36031532979459,11.71740533369204,C,D,-53.71306688103816,1
Mental,Germany,-265.3507640048282,126.80661312648851,58.17274203846806,C,A,58.46407932201113,1
Both,Other,6.181021384731621,-77.62335799366535,55.30540854802051,C,C,-111.56871376308743,0
Mental,US,8.389032473553762,-29.21984243565891,209.98455743360074,D,C,52.84865988422342,1
None,China,-70.52888225111572,31.528603999430345,123.729974230757,E,B,119.2997962714867,1
No,UK,87.38410518876945,-154.81269079417197,-160.24659313942547,C,D,3.2051851803430704,1
Yes,Brazil,-92.33006434845186,101.49465566943263,-145.96102708515753,E,B,16.577244358056916,1
Mental,Mexico,-1.646864878570265,106.01124119379546,-0.8496672655600607,A,D,-137.594146610818,1
Yes,Other,75.35887635452715,98.09537561893531,-111.853117856729,E,C,58.06253668808428,0
Both,Brazil,-151.2966075946827,23.898938715753985,101.78738249121449,C,B,290.9204489314164,1
Yes,Germany,150.62347583774013,-187.60972757738486,69.53807112805887,A,D,25.27205159916871,1
Yes,Brazil,-7.735061081432802,125.9040830887327,83.87604377121369,D,E,-165.09827004052093,0
Both,Other,74.59714510615684,-52.77518208495879,-117.28515507916441,A,C,-66.33907338666819,1
No,Mexico,84.36926021776276,-115.04089475391189,-21.10898841197566,C,A,58.76730654602481,0
Both,Germany,-48.59173440204119,-32.87555481401219,-43.99347547391883,D,C,203.64531855506468,1
None,US,-35.154463178394444,41.98900048918204,24.652120839821194,C,A,35.89878147641654,1
Mental,UK,-23.562736947101353,117.38670016925413,-26.259984947218147,D,C,119.00891794058177,1
No,India,-42.030290429607696,109.15615836602497,-13.466420712696593,D,B,153.55398735782742,1
No,Mexico,-45.3393552309097,-9.489686572649113,18.72270015899809,D,B,15.634585774986794,1
Mental,US,45.669529628091716,19.93211423312326,-87.27998884942413,C,C,-99.78497017444124,0
Mental,Mexico,-35.8775958819314,41.0226921396408,-81.95687068302315,B,B,-42.27405263001724,0
Both,US,-32.84120990835445,1.9741370855844513,153.03179738222732,C,B,187.97191797142955,0
None,UK,81.40020716733196,-0.7466945353997345,72.01195301756995,A,C,-163.4377600886773,0
Physical,Other,-204.0047292578963,-293.8443171886231,-17.183300922764108,B,E,192.0142252011441,1
Yes,Mexico,79.58742928254075,98.96886279647038,-3.810851075334387,B,A,47.075747272229805,0
Both,US,-6.984554937246087,82.64749539857912,176.9529216103677,E,B,-87.09642774617498,1
None,UK,-29.724275541133444,151.26728482818731,0.559159644500952,C,A,35.51702647418546,1
Mental,UK,86.25787190427367,-30.539198649011762,98.6416780335332,B,A,-35.858694093535185,1
Both,Germany,-238.9705208078106,124.08526758209992,-16.16506036321485,B,D,82.06353879343578,0
Mental,Mexico,39.25899340147134,47.448459902554426,116.53472373637024,A,E,2.0339826424567033,0
None,UK,-51.92968569297738,202.57935356580887,142.59736564951206,A,D,-157.40196102820016,1
Mental,India,106.73854331189068,-28.457772667576304,7.138728976641332,A,A,-55.01330119506343,1
Mental,Germany,43.3138854295413,-25.564468241446686,-21.751655945175486,D,E,131.58252637231914,1
No,UK,-50.64659079319417,40.841085941355665,61.514946684660686,B,D,40.66423888708683,0
Physical,Mexico,-51.23994485396128,9.579263011790518,-45.685663920212235,A,B,-109.26692136740994,0
Both,Other,-49.553227772390564,-67.66421406385426,-147.41435968376325,A,C,78.09547680586294,0
Yes,Other,16.25538522968157,-15.708224935191243,25.877994516449483,C,D,33.63604582513444,0
Mental,UK,-75.78826018548756,-144.56320282550638,-129.59145621443398,C,E,75.80660331468441,1
Yes,Germany,-142.97964321124496,-60.33724128688757,29.48240035214314,E,B,-83.14731704973704,1
Mental,Mexico,-53.640010414309714,-78.76555685420456,-13.446709472825692,B,C,118.35936550031485,0
No,US,9.779183549966723,43.913492433360666,129.0879596187669,D,B,16.790363003483943,1
Yes,UK,-28.46434207704701,52.249338452551086,-239.61533487148392,D,A,-88.4412554212042,0
Mental,Other,-96.04107885287154,10.029268145046652,-60.95793744745692,B,D,67.03785489120413,0
Physical,US,81.4766206365364,129.76997726375774,-67.20284290720826,E,B,-187.05077389194707,0
None,Germany,232.1007660594423,-28.92194700743494,26.193898517567355,B,B,-117.77265647713344,1
None,India,-3.82799364835007,33.17420814124486,36.89782767940078,D,E,218.12515220743202,0
No,Other,60.39116968501366,-61.65166642652235,-46.70309257993886,B,A,-115.07933832538933,1
Both,US,-47.651450354155024,-295.11034555416467,-200.36389636973252,C,A,28.662852872523725,0
Mental,China,16.877944088843392,73.82410162406347,-162.30598447098416,B,E,108.69520359397389,0
Mental,US,31.708276126888602,-77.23179539617422,138.41244977618246,B,E,-186.89312553966903,1
Both,UK,-84.68975756764581,-16.542792088496892,74.0856885925005,D,B,-51.72147704393459,1
None,US,-16.853075262311506,33.91948426956637,-135.14707572971807,A,B,65.90766393818055,1
Mental,UK,-7.799135584118533,71.44850962041241,-62.71494661641488,A,D,65.58075998442978,0
No,Brazil,22.958900088334467,-11.352437436783097,17.91806285085544,E,E,-174.6810828635582,1
Physical,Germany,33.47410718076168,15.54807503071304,7.27816406042375,E,C,-29.94926024328351,0
Yes,India,-60.374124450024766,-1.0999568667000053,-49.48845972069005,A,B,-105.75705458017974,0
Both,Brazil,-33.32153455504576,-97.82774712106671,-21.136638633368687,C,D,41.778996212924106,1
None,UK,192.3314208753606,-71.36517829090052,-36.863487410231684,A,A,-49.70574112474947,1
Yes,US,56.05724155256473,12.57868882826749,-18.89709857052335,A,B,41.85930625931033,1
Yes,India,-87.46458649857341,-28.67300170524944,131.26356040652155,A,A,-115.56013895299093,0
No,UK,32.40032705716144,275.1925137334799,-43.26937821597844,C,B,-99.12110172289923,1
Physical,Mexico,67.94968815950465,-38.26645126553759,42.36030099488034,E,B,-283.1236625801685,0
Mental,Other,3.6286020191773476,-22.84756111801904,6.467732954416977,D,A,80.99153232537904,1
Yes,US,4.555992922741919,-54.09308078068952,78.96265863117267,D,E,181.43592250553692,0
No,Brazil,147.18451540740114,-34.07260739433583,24.503651959888252,B,B,-179.84701333991302,0
Yes,Germany,-42.95721949225022,86.0909100232022,115.61385683909073,C,D,111.65553581433687,0
Physical,UK,51.1770506915521,-38.6974451230308,43.512973652768046,B,C,70.1773476598939,1
None,US,-2.201498983208066,26.57593020562882,51.60034882050374,E,D,134.7414194540854,1
Mental,China,27.32284587869446,18.23548727663686,107.12893601674256,C,B,-94.54940087566487,0
No,Germany,63.3067337142416,106.8984122332799,-40.6539804457546,B,A,153.3542265188775,0
Yes,Mexico,-111.93272534216385,-13.88780513954043,-85.26286985006708,E,C,-87.52688813168844,0
No,India,27.5326892939746,68.01509707194674,55.92323194955372,C,D,12.408771783982,1
None,UK,-183.044504805251,-88.12285482029516,29.379377417907214,A,E,-44.23448864811023,1
Yes,Germany,1.441472489570739,27.954028849699704,-181.60530425780465,E,E,17.57751752793882,1
Physical,China,-33.877696630260886,-199.140281199998,-90.72438512339049,A,E,94.73415020162777,1
Mental,India,-168.44920412916716,-139.7718456088471,-29.63113084166715,D,C,26.819901073558217,0
None,UK,33.57930754692292,-10.846300599526892,-6.1887671965549655,E,A,42.64914280922725,1
Both,India,-58.18737774056518,158.19011105572403,-29.603084438936012,C,B,-14.900799321681093,1
Both,Other,-103.08355257798243,-78.26599753912926,-73.49733644602219,A,B,-42.824903871239385,0
Physical,Mexico,79.47360567061878,-35.02368679663832,42.67665735277666,C,D,54.9411201282155,0
No,India,-0.9725193887844654,-61.084344618319896,-230.30066047225822,B,C,-87.62093222535732,0
No,China,142.76587130710354,-55.03657608327336,-63.20832522202192,C,E,-105.41891950347137,0
Yes,Brazil,67.72780018074918,-48.12480776777196,140.94414064079393,A,D,-100.5304799420027,1
None,US,-200.61564113731345,-22.787863511149567,-102.11441336525615,D,A,64.60491335963162,0
Physical,India,118.61531823139295,50.90066446140653,40.72728318192659,E,A,16.191550835390547,1
Yes,India,78.84883722617073,69.80187526221057,-82.11538978126956,B,E,-155.29097471744996,0
No,Brazil,12.386169826502478,84.68055517581674,64.74667578734979,D,B,0.6326405675735949,0
Mental,Germany,-47.0477544411967,-3.9310440150125623,-54.77550777644671,C,B,235.3696667378097,0
Yes,Mexico,-30.11517770776354,28.521607179927216,-1.8015014679379338,E,E,-4.056537861111252,0
Mental,India,89.09009952483797,-37.87209192443538,-6.521845700816891,B,C,41.67140860032146,1
Both,Germany,113.69364837710387,43.366979019620835,-96.05039148019881,B,B,4.569895502374776,0
Physical,Germany,-40.06082384761251,-109.68558308976783,43.89852093104907,C,D,-121.08543570056152,0
None,UK,64.3022011126067,40.75156928373905,251.7430953436034,B,C,108.66328496153737,0
Mental,Mexico,107.13932390248127,-146.1821050052928,66.30031261013501,A,D,111.15277384096191,0
Both,Brazil,6.396983858593251,38.897649805733884,69.6051237831693,D,C,-111.40812217751201,0
None,India,60.60861265209322,-194.66139593469077,75.44417439455968,A,E,44.487612489578375,1
Mental,Mexico,-50.00411259023071,-81.62023743118358,84.02563277474741,E,C,-226.5155865902984,0
Both,US,-149.3216066217388,-108.17698176516612,-328.9344969981198,A,A,-40.50790623898067,1
Mental,US,-116.55161540331167,-8.984049633595639,-7.170483703166116,A,C,-139.11270572938278,0
None,US,-29.946635839972814,78.83217673766823,80.68691709207204,B,E,-27.659806307556178,1
No,UK,-69.1717752417179,173.38574498477274,86.87188448721056,C,E,142.27188749699243,1
Both,Other,69.4174792117909,54.06873093574184,-122.19332443413542,A,B,13.160226769869181,1
Mental,Brazil,155.61906209758118,-30.951340958113803,29.882638603150557,A,B,88.41298870715147,0
Both,UK,85.9222028197697,-127.93340163569178,-154.28720603951206,B,C,-86.48369689504489,1
Mental,India,-102.60684010051047,237.5378297198382,100.86069371046493,E,E,-176.90272885445592,0
None,UK,20.946774178372667,-53.34368531215733,60.13441356130203,B,E,-107.09615558438831,0
Yes,India,-165.86425407099838,-15.596669484829068,-281.5761997321956,C,C,-21.954601181148334,0
Physical,India,81.51110738191272,73.85642794906948,-77.88200017159895,C,C,-101.98028949092017,1
No,Brazil,53.968585936467036,-41.24063641536074,-34.660536308353706,B,B,30.75828162198594,0
Both,Mexico,127.40370438738897,7.8007851383519515,98.85433868258664,C,B,-110.87894387028476,0
No,Brazil,79.98871833058905,178.14690470433828,130.25015465378664,A,E,-21.67481174553162,1
No,Mexico,19.042168436205227,-92.20160739247943,128.39908854032223,A,B,88.87928216421828,0
None,India,-230.48042199889855,8.93415854218488,-45.47230082479864,A,E,-72.59960061258401,0
Yes,Other,-161.0239546202069,96.69255414091347,-120.91215432695634,C,D,-116.16296482382577,0
No,UK,-44.57502613492312,110.86228667867492,135.28635674962956,B,B,84.08790287361161,1
Mental,US,39.9169357418172,16.860702609887433,-74.36164544203857,B,E,61.68858208780781,1
Yes,China,46.06902232599429,51.18365622313911,-11.354173537983929,A,E,-107.76264250426696,1
None,UK,35.81895525018354,-174.55647229044058,186.18542275412904,B,E,105.46705028660996,1
No,Other,7.158970703208252,235.21835894390398,-73.3239083774713,B,C,-94.30923264147924,0
Mental,US,-176.46693877771312,136.46760348504608,-42.099972312471884,E,B,-89.64912711804803,0
Physical,Mexico,114.04459557612749,-59.81190556024802,-61.95807470977225,E,A,50.48802967954583,1
None,US,26.086813964265037,61.64187321908066,-74.99495044043695,E,D,93.29183897476692,0
Yes,US,14.314482402125464,-185.50074694330252,71.58051227778456,E,A,-37.84525869374214,0
None,Other,22.103061358752417,125.23810656358485,156.45821513269135,D,A,12.003477637733472,0
Physical,Germany,111.77400626814038,-305.2366759349264,-67.8430272939104,D,C,-18.03232525993841,0
None,US,29.630064689328368,-56.605818609911005,11.730310470440388,A,A,88.88293263216053,1
Physical,Brazil,40.29817271710068,-153.17035392393606,-67.75880264268757,A,C,228.29651997541455,1
No,UK,-119.20891839221778,-14.172177961992091,72.8260889516275,D,A,4.01888668128798,1
Mental,China,-5.161644266328334,-16.33917556189651,-70.5408222468985,B,D,112.62072400739078,0
No,India,82.9084205675518,-8.989665684389188,-21.297038520064326,A,A,-53.86584083208342,0
Yes,China,0.49326765350306156,57.4599615756611,-233.0629840667871,A,A,6.5429934368111065,0
Both,Other,-57.14246727499881,39.62991581591195,136.0368574578269,E,D,-186.48336537124783,0
Yes,Germany,30.13154665090244,1.629967659147018,64.06850535969285,B,C,3.0305717672593757,0
Both,UK,-16.701016463730735,76.93696857228035,-23.440064297264957,E,D,254.59337423911578,0
Mental,India,-118.97052435358746,4.866987618141457,-186.1982794420769,A,A,-0.40237943189877806,1
None,China,22.029261540662198,-79.87692326743945,4.314112509776962,D,C,-41.26495533446653,1
No,Germany,-132.89199921786232,-51.9328544285999,66.28223962928318,E,D,-112.69080597927442,1
None,UK,9.626029350819946,41.00762604699914,-141.2818336870746,C,D,53.93359610465461,0
No,India,-175.86092468391118,-159.01776889721867,254.56383873955133,C,B,-0.5425051501672155,1
Physical,Mexico,-24.574580104993924,-161.6074597142284,150.05813104973797,D,E,78.26833940056463,1
No,India,-123.9031078920898,37.648224564748425,236.16965127507342,C,E,-112.56490705880104,0
None,Mexico,-180.12686080742236,66.03349428800152,79.51350655919634,E,E,-7.3918894469066245,0
Both,Other,32.982306646204066,56.98341285189888,30.6639550127001,B,E,76.12508024260177,0
No,India,-155.30795272645213,152.63285543461436,-64.2599655999813,A,B,5.033119379595993,1
None,Mexico,-52.02350081618952,77.79257742048294,-22.508416336660865,C,C,32.22506007948604,0
Yes,Other,-76.55802313918123,-122.88517144137761,-53.69091095434093,C,A,33.37722037348267,0
None,Other,-229.35971259269002,64.45761460563652,-106.22874170453747,E,E,-75.77645028609456,1
Yes,Brazil,-149.2908387122501,36.130829074523184,37.4477322619462,C,A,34.19818643403623,1
Both,Other,76.3568216665849,-2.1019208489665564,111.96615039575786,D,B,47.19496544187969,0
No,Germany,150.38818644888607,-74.03607981116296,153.88717447283886,B,B,-92.56957346807842,0
None,Mexico,-40.11583904290297,13.689089212577906,-55.023643302392955,D,E,81.8436872560197,0
Physical,Mexico,124.07408362342215,7.899500329517956,-17.658837344659823,D,E,-113.46674616876736,0
None,UK,139.9551239586076,7.147602924347418,-100.16468306733472,C,B,39.48003678903832,0
Both,US,48.828907457103405,-42.666282272840576,-62.94827908087518,C,B,86.05042649310177,0
Physical,Brazil,-26.246334926930892,-192.15462176279775,9.326147273144729,E,C,-34.15337850112034,1
None,UK,-347.5501177978943,-89.23640176229148,-53.40683182302571,B,C,-84.3237877199774,0
Mental,Brazil,-90.71043391620346,-64.59178687972575,-126.24117567555184,A,B,106.63361482602394,1
Yes,UK,119.04817246256223,152.15257393742206,-32.897900891822054,B,B,-140.92646063844984,0
None,China,-254.23782881226887,18.761962835072183,42.28668201388149,B,E,-88.57359525046384,1
Both,US,-64.95465919872122,-14.453217030230094,-143.24734480180555,C,B,-115.92253326101016,1
Yes,China,-1.3368646034122573,-98.9712602239837,29.839617478315777,E,E,-28.278994536799434,0
Mental,Mexico,36.317055344567976,118.9520625662355,-186.7839561706582,E,B,66.41302939511584,0
Physical,US,-64.54803413120001,-16.738315658564172,54.403360564540606,B,D,108.04407882029095,1
Both,Other,0.9061559209386123,-45.7648880791946,-55.96521434294862,A,B,-34.90100279731585,0
None,Germany,-90.24554189744205,-142.91162124533034,129.22956801134816,B,B,-86.05445911927883,1
Mental,India,-7.928021980672249,87.9112484640336,-92.99283431205332,E,D,-52.90615856554711,0
Both,UK,18.960201510718804,-57.5371093480691,-86.84952723232972,B,D,43.66003795665091,1
Yes,Brazil,97.71273743807237,-163.51633281029768,-18.288724651944104,B,E,-34.738643401615306,0
No,India,61.07225451803606,6.759140225091312,81.79887429941527,C,A,206.43596425491833,1
Physical,Mexico,-17.3803800071235,-42.70073166994747,-143.30849306225255,D,D,-60.73077805473262,0
No,Mexico,-134.56557131147298,80.61544101305124,-115.48537849374758,B,E,16.906940324012325,0
Physical,Mexico,-11.725288735138626,162.57764711662765,-70.62811849663262,B,A,84.03230802569057,0
Yes,Other,-96.04825553178739,34.931716858099776,110.32288211403474,C,B,-33.40070166341155,0
Yes,China,-41.14139812950858,21.613547281540917,-45.16466411860657,D,C,52.458624875485036,1
No,Mexico,-57.6946045413034,96.00503863468195,31.986769821383888,C,A,-39.627053664396755,0
No,Germany,32.92592263415114,-116.497694686911,65.43646134615337,B,E,80.31834073945045,1
Physical,US,15.175990999742545,-55.008656537461405,28.910259081552663,C,C,44.729475976129024,1
No,Mexico,21.263319769070694,-78.27425060929872,-71.59047058336594,E,B,125.46331374565717,1
Physical,US,145.21298620389814,-103.56800463899678,-18.675132815056266,C,B,-80.74552839816317,1
Physical,Mexico,-26.707565453891917,58.90204056476862,74.14799329979516,D,A,51.94489421228033,0
None,India,-141.61648030822366,-43.24166462220269,114.95225439493456,D,A,-54.282888359834224,1
Physical,Other,-80.81107017870846,70.02562743136266,-97.4545314214594,C,C,-62.40103219190571,0
None,UK,-41.426607379437755,19.69266264725186,44.087726475957794,C,B,49.210880567649596,1
None,Germany,-9.410165822090724,139.82966281167754,-28.092680588403457,D,C,-134.02155637995943,0
Physical,India,23.211899490432312,-39.8797877530565,107.10149501765433,A,C,106.52981060995819,0
Physical,Brazil,6.255903837137324,13.735465195845,46.7287040337087,D,B,139.98305828205565,0
No,India,4.896807320694435,-55.32048909286221,38.61691928986786,E,D,-12.54668660707182,0
Yes,India,17.773698017060052,-1.0702876958548275,60.65289043907344,E,C,54.37270691536078,0
Yes,Other,-52.64253055411447,-107.39712036543266,267.81638469489855,A,D,15.10356998308699,1
Mental,US,36.32601319040748,-208.34096751018424,165.4236235635841,D,D,-105.57794094684441,0
Physical,US,33.9191765658125,4.86478478524443,-96.96821389961134,C,C,91.61443211951746,0
No,UK,149.86770777136073,7.604262582488776,-20.189228938705625,D,E,32.43135780573784,0
No,India,-24.92764595907723,-96.18068198967768,-51.512134553132036,E,B,44.14528447180535,1
Both,Brazil,-114.18923748451768,-55.95560334554682,165.5683372100889,C,B,-163.55458775674433,1
Physical,Mexico,121.86834261190955,-75.56615679873508,166.65132939502652,B,C,-68.41260339202633,0
Both,US,-9.457878438262243,-76.55827161086992,-130.26242137926235,A,C,-73.20888424679741,1
Yes,Brazil,-100.08372445589269,-56.23306349071908,-34.14262053646791,C,C,7.121223451635234,1
Yes,US,37.05334246777475,-88.99468941485561,133.2786525127809,B,D,-102.34023605483632,1
None,Other,8.405171820651407,-105.99751941544167,34.25125822231067,C,A,-58.972569529785105,0
No,Mexico,52.275196783797504,-83.75602846373552,-16.483039679949172,A,C,-161.5244406682047,0
No,Mexico,-78.3295232445235,-0.2552192449386858,171.2133123655589,D,B,33.49275060997064,0
Yes,India,138.239210784786,-64.7630692377843,-17.79520313631576,D,C,85.65454956341306,0
Physical,US,-76.6794306911337,-182.7060988100373,-29.748155095908572,B,D,-85.94507881071863,1
None,Germany,-262.66487458792096,-21.591665288968453,51.401470663210425,A,E,41.221917286013564,0
Yes,Mexico,-138.67600422380107,-60.08891589802117,-253.34924671572742,E,D,-174.25988832378883,1
Mental,Germany,184.93646590463385,-45.59774745684311,46.62795389482887,C,B,-87.26805904511684,0
None,Other,-184.8855997954167,124.9098453899315,59.9664747074102,C,D,11.58387272941484,1
None,US,196.3130223403796,17.300930426490503,17.19620018526138,C,D,-64.5376826736738,1
None,US,26.64379951347119,162.00888637221027,-70.15593653074897,D,A,98.74578608608012,0
None,Germany,62.69712512497251,132.772658578095,-42.24095068017847,C,B,-62.206531838836874,0
Yes,Brazil,-8.064022471503474,-240.5518243557465,183.58935914615574,A,A,84.97254799114194,1
Yes,Brazil,-110.82480577605716,15.261837525101503,-108.93271818040095,C,B,10.696207505849324,1
None,Other,-62.220527993479365,-89.46574689059716,-61.42804122773614,D,C,-8.418493748532608,1
Mental,Mexico,23.960872733751856,-62.620584579112105,-71.3858450158208,D,E,96.94636369588332,1
None,US,-103.21276491335938,-61.28644184601746,5.505770614134656,B,C,-35.153076924557645,0
No,UK,-9.701412308371623,-15.123276772487682,-19.111089689630514,C,E,-48.236717993926646,1
Physical,Other,126.81008382840362,43.7526272965443,55.64102891276561,A,B,87.9386096740973,1
Mental,Brazil,-93.79498585220198,-206.68051524598005,117.0273970364764,C,C,66.36498780246085,0
None,Germany,77.88491988320645,-39.94589324490116,4.257537170761334,A,C,29.22696654932182,0
No,Mexico,-62.12561350064087,-48.88838696833821,187.5109943198962,B,A,-59.138504820791304,1
No,Mexico,-114.26287827250809,260.43389932898367,-96.08091958124677,A,C,-72.29380608709846,0
Both,Brazil,-18.681267537281716,-55.21170380465298,78.193999984897,E,A,20.33247190634962,0
Both,India,47.66995074806999,-211.77884885404654,-36.40636381585988,B,D,-153.81172256738327,0
Mental,Brazil,-51.41988392746046,-17.768838087495308,13.11624121049193,C,B,76.01196533985971,1
No,Germany,-28.180754471115637,-160.09239583883976,27.215852277000092,B,E,3.2515684968096386,0
Both,China,6.240099455051862,4.889725982964185,106.15536414866705,D,A,-146.33792179162995,1
No,India,35.0100060510189,-88.00040418417963,-63.45572360675853,B,D,24.031794126310256,1
Physical,US,61.05165897650947,90.31264602097845,-74.14679536823057,A,E,-2.9497136564558026,0
Yes,US,68.53963522874868,89.57515133583122,27.897910831063367,C,E,-63.71497663278601,0
Mental,Other,-125.51507682966643,62.0611883581771,-73.10552789830645,E,B,6.328893374492854,0
Mental,Other,-19.170802920560547,-76.91777882810162,5.032789688289695,A,B,46.377801667329955,1
Physical,China,-34.05058993728359,-118.13604393206889,-30.155889201099335,C,C,-23.516286288265807,0
Mental,China,-36.086368500050845,-175.07989866865927,12.490020357639768,A,E,-157.0881903019847,0
Mental,US,-65.6291275087093,-19.358508363708463,-11.002195813257618,C,A,54.17994030352607,0
Mental,UK,-152.36249482400555,157.45076724203875,-36.03263849588812,A,C,-3.928869097390627,1
Physical,China,51.82341727703415,-113.18153370751051,-37.29384108476576,A,E,-101.20094565992987,1
None,China,200.51171457919804,-30.274042908512016,66.51285846759654,E,B,-103.0598927496953,0
Both,India,114.93044347952342,7.057973679444951,84.7643350149106,B,A,144.26182135400197,1
Both,Mexico,-249.82625529603,-105.26950861014429,-50.370003885049876,B,B,121.63196540866434,0
Physical,Mexico,-29.805499450405996,137.5575005655277,-54.0810591314816,B,E,-57.47446816800834,0
None,China,-21.33324991842426,-59.30336345256465,-203.99744980058804,A,C,34.255538634385005,0
Mental,Brazil,167.39873462770782,-9.922779833217445,-23.14341869271993,D,C,127.6967680433876,1
No,China,93.8836888185366,10.106720607593484,-5.497156027600279,D,E,-74.07397644209166,0
Yes,Other,-176.07768652562362,-103.0954316496149,-24.52297522880743,A,E,-0.632629299495381,1
No,Germany,-127.00588832820962,-145.2003688198841,47.6237507357486,C,A,4.553355970355726,0
Both,India,-9.60337599045124,56.157695073136104,-109.97537198042973,C,D,-43.02405283699831,1
Yes,Mexico,148.37461358445455,-88.49167664878553,-67.0568003832796,D,B,62.38494054026993,0
No,UK,-46.18919451177311,-45.28999378197198,63.703008676986094,B,D,5.654679198393937,1
Physical,US,175.4276995400315,-83.23964962171007,74.63849990534256,B,B,-115.05666102094452,0
Yes,Other,154.0414658303197,-29.73225253260629,-76.5347697416355,B,C,21.651056799859226,0
No,US,22.56177805438406,12.502644551113065,7.471381613900395,E,D,-45.668445333657836,1
Both,India,-62.732030122324986,76.96264424970377,17.85266381807257,C,C,37.969573693774024,1
Both,China,113.0814847008337,158.59940483315003,-82.09559772955407,B,D,252.07275724801494,1
No,India,120.48516406395662,116.09489619179459,-229.7816717229827,A,A,-114.45274377223346,1
Yes,Mexico,-8.657115001425897,-124.94567660084567,-17.86538412787026,E,E,166.47197744520847,1
No,US,-271.90093579644815,-91.8126924277596,-83.83376229178093,E,A,-44.43019692767176,1
Both,India,9.766009650802674,-183.02894309678976,-114.6742764541091,C,E,-10.527080240093891,1
Yes,Brazil,-2.85982226025705,63.27039112754397,41.14821593695128,A,A,67.29482228883168,1
No,UK,33.55428905365915,234.8510557978339,-148.86316408019513,C,A,-158.70426703359195,0
Mental,US,78.04552328877851,-125.76859808611549,-174.28120242995618,E,C,-0.4569011484997287,0
No,China,-77.01254286924656,45.680100226775,88.01742175259072,B,A,66.35784726754994,1
None,India,124.96069205039977,-107.96565584841093,48.07438984228089,C,D,141.72662908467512,0
None,India,-79.1399290176395,36.72711132652159,4.405195696451514,A,C,-12.478638125112361,0
Yes,China,-142.81207643130725,-32.0504005523784,134.31147950454573,B,B,14.330036509412475,0
