Nationality,anos,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,target
Germany,77,-15.928174805823303,-143.23998454044872,D,C,B,E,C,-126.59635456362221,B,B,165.2109535237473,C,D,-186.757028153247,E,E,-40.93618488264077,-25.401836769253784,0
China,46,78.20504384184859,118.53773446432064,C,E,E,E,E,227.68878009008156,A,E,141.93978308997941,E,A,-53.8433388086918,D,E,62.231870587592155,-31.083545993391194,0
Brazil,24,17.067258914748134,97.82897437476325,B,B,E,A,E,-8.081418792943612,C,B,-206.72991550038242,C,C,-101.7219025836144,A,E,6.985304293249764,153.4373393120329,0
China,56,-2.9655893004829474,-80.145144465688,E,B,B,D,B,111.94260498620923,D,B,-16.78031139831448,D,A,130.7020133386659,E,E,-97.40909982902632,-33.16191567795958,0
Mexico,65,64.43773049913946,-122.36082292387582,D,B,A,C,C,-4.084372793982638,B,D,15.477638375424934,A,A,-155.68222487644044,B,D,-11.867698625901397,-127.9038059296965,1
Other,37,46.3051961309816,-136.9140950633192,B,E,D,A,A,-197.83379625442439,D,A,-22.920530889102672,B,A,-121.10844460833484,C,A,-20.207162402219296,56.06553886035142,0
India,55,9.033349153137136,-85.8334473559459,D,B,A,C,B,-54.54587991378118,D,D,67.02426655684566,C,D,71.58587735272033,C,C,-88.26474278158116,-61.152724775840774,1
China,73,131.98469571656392,8.088791407768765,C,E,D,B,C,-53.908721488394676,B,E,32.103627209007755,A,B,-89.73863502422397,E,E,36.06231948178812,147.42998458317166,0
UK,34,-36.7007473297166,-136.21669348826572,B,C,E,E,A,-25.127234047537883,D,A,8.93315417538877,E,B,58.15384624879838,B,C,-102.95809107068283,147.7293908595286,1
China,54,177.27137401953232,-212.54066696147333,C,C,D,A,A,60.865106905377,D,B,107.59467067243742,C,A,187.188283661204,E,A,-244.77570021474259,61.14768338889039,0
Other,89,10.167863594998378,-167.88791005233773,E,A,E,B,A,-130.34282650429844,C,B,-44.008411374638065,A,B,-5.162093411666325,C,C,-61.12322522811725,79.83159628004165,1
UK,31,94.7737187520364,-37.96715400626154,B,E,D,A,E,-17.528337482155788,A,A,39.55493086553787,A,D,-81.62162302298408,B,E,-128.207311557004,-71.35422283031103,0
US,83,-158.18679623057093,-8.041855205060564,D,B,B,D,E,179.14752027108005,D,B,-44.6666374325191,B,E,-55.1873931979015,E,A,51.61802054467236,167.6515754327953,0
Brazil,57,151.00574571104934,59.297166927489144,E,D,E,C,B,68.37408367711379,B,A,-46.6305573798983,C,B,-86.58595028714933,C,C,-109.76286805144322,106.93940984531794,1
US,35,63.6230908757473,46.5036050192795,C,B,A,C,D,-0.43257757417182013,C,A,76.59085445134461,D,D,-12.742577868541527,A,A,-39.48872578912053,-206.98969716269568,1
UK,41,-9.729221660457393,-175.07847557392137,A,D,B,C,B,54.84761572632468,B,B,-149.88542147164628,C,B,40.535222404331435,D,D,117.35720105223703,-106.68754024274038,1
UK,47,130.7878507014116,84.35522373735762,D,C,D,D,D,-1.1294246816060647,E,C,-128.9189644990054,D,A,-75.74615170144696,A,A,-23.141328386061623,33.254888229323846,0
US,64,-106.83374698176704,97.68434601397861,B,E,E,E,D,-45.140122866096625,B,A,-35.31814467126054,A,C,55.93951564647778,A,C,80.32734157289109,-3.8183730295294835,1
China,32,-48.38601020423116,15.46581490603759,D,E,C,D,B,-160.3125377280143,C,B,-101.54488334800934,A,E,-2.196004630400161,C,D,42.26158864074064,209.7836220421818,1
Mexico,41,48.256194848309896,-111.38446556879555,B,E,D,D,D,131.1819625320332,A,E,2.190226229014782,B,E,-285.045146446976,D,D,12.184064468438141,145.11662418491775,0
India,19,-20.74874926335403,-1.918324694365275,E,D,C,A,A,-33.78681835383234,A,E,-106.88918388600311,C,B,-162.26200800301672,D,A,-143.96114767992327,-11.287776264088341,1
US,62,96.70906536339086,74.70631230942352,C,D,A,C,E,106.35427373955912,A,C,107.12092020667849,A,E,21.055936787542016,E,A,15.88950582736186,-82.0968579079534,1
Other,90,129.42624481216325,-185.59389205277975,C,C,E,D,E,-145.11426504766047,D,A,-4.320206092358885,E,B,-41.71715836737825,E,B,11.636879125966605,36.08913355341638,1
India,25,-113.21931217893237,14.868518217553529,D,C,C,D,D,-131.48776762934133,E,E,131.61899354131995,C,B,-216.28383783017236,D,E,117.29092668590977,141.16145733210215,1
China,87,-232.98258002490653,99.95741345054215,C,E,A,B,E,-2.9294058879896783,B,B,-160.66480939109232,C,E,-128.5044447917715,B,B,-110.52236797453119,-18.02396940455734,1
Other,96,-133.06609820983698,55.12611951348044,D,C,B,B,D,-70.16893296912689,C,D,50.113317700952784,B,C,146.9176183095412,E,E,30.64390082291325,-96.68173888387416,1
Germany,62,-2.859051904484726,-2.5990204448831227,D,D,A,C,E,55.093964729549704,A,E,-65.12097416667515,C,D,-129.6602542525849,E,D,121.75971997726597,-98.44655945582849,0
Other,32,-102.84637304265767,-36.19784891795354,E,C,B,B,A,83.9851309582581,A,A,-5.609753070918515,A,E,-97.28946033426878,C,C,-20.311444653938025,-62.960288970263456,0
US,37,46.04732434915504,192.89478694674634,C,E,E,C,D,-105.65551666989408,A,C,31.63274291099874,B,A,155.09819175409083,D,B,199.1143413902412,160.1168755797371,1
UK,88,-54.5866854041686,83.25412325761114,E,B,B,D,C,-213.45726420886783,B,D,-46.09960164982472,E,D,-22.269783079363467,E,A,12.329268888813875,-117.09503584833709,0
Mexico,43,12.937438490311179,-114.04625118743445,B,D,E,C,E,-5.072803423487055,A,D,71.79075521924474,B,E,6.416673650136884,A,C,-145.12410428620655,-64.6054432468333,0
Other,56,58.517847953834455,19.54118557436395,D,D,C,E,B,-54.86958242923677,A,E,41.29113873375422,B,A,-2.3034406828582976,A,B,58.80655835580653,77.2019104444498,0
UK,24,-29.75717522203261,35.00951663206644,B,E,C,D,E,46.417822885560064,A,D,-72.63690244241371,E,D,116.20325964993827,D,D,-55.8949476301596,-133.37762284657438,1
India,56,-17.019315724820917,-83.07052586803209,B,D,E,B,A,18.09536916438713,C,E,140.03949440647295,E,D,181.38238033536572,B,E,-37.794248962419594,60.863685829253356,1
UK,40,-131.80937318325647,16.181635749670093,D,E,C,E,A,150.32350852654088,A,B,-2.11130509327301,E,A,-42.749699405154615,C,E,80.46362253880787,-186.03766107413108,1
Mexico,44,3.2255983720546464,53.2158582920006,E,B,E,C,D,24.210044848120564,A,A,92.1768376210662,E,C,16.582032665130995,C,B,76.49477674604279,29.875468921672326,0
Brazil,78,211.26439528399567,-128.85519884688213,E,E,A,B,C,-29.134625924652358,C,D,-95.25149297552187,B,D,-60.859415903824896,C,D,150.03470108900953,-46.42685760454624,1
Germany,71,-9.13347719544767,42.04673640311736,E,D,E,B,B,47.35583494593643,A,D,57.47184875530995,B,C,95.4596514608899,A,A,46.26222852470803,116.51235600132466,1
Brazil,34,93.94100811533242,123.61671049180912,A,C,C,D,E,41.54271867423513,D,A,-48.89554157632408,B,B,2.074844416653983,C,B,-64.70231793855378,-120.47986565380968,0
UK,62,36.62091685769237,-160.60622159889053,E,A,A,C,D,-145.46183556020202,E,E,-141.02263168750682,B,B,-105.29464339445246,A,E,64.66399115478555,24.458135709433858,1
India,93,-25.885374074597284,-36.75335898870484,C,D,E,A,E,14.841379742571991,B,D,139.45078771860338,D,D,121.81301516530382,E,C,-113.50399236524214,-35.79568565574546,1
Mexico,85,57.02827588991279,65.83490668354504,C,B,B,C,C,-61.89337297112464,C,E,-65.82409875154059,B,C,-94.0112854525687,A,C,-25.624366248870388,68.60161696508202,1
Other,76,58.58213989429121,83.51384707046435,C,C,D,E,B,31.186252236149492,C,E,32.46175096433113,C,B,133.71542900503243,B,D,55.33169882940603,-82.07715162618598,0
US,40,-31.569333408421365,180.9212526514931,C,D,C,D,B,-151.51613012299222,C,E,-61.330100396195874,B,C,-61.747894175772736,D,C,-54.56898945231307,-54.3864561705794,1
Mexico,98,-44.91134670369368,131.44171317821068,C,D,B,A,E,-146.29012787922528,D,D,-90.61282546660473,E,C,175.9588362152668,B,C,5.88123033518992,-55.47509730888377,1
China,19,52.00429666337093,-52.43946064631705,A,E,E,A,B,-131.46386555383603,B,D,-1.2927982003141911,B,D,67.55955978257255,C,C,-36.78187829878542,-128.35003262793953,0
China,35,122.15215486303262,39.66683738640614,B,E,B,D,B,128.13459885294787,D,B,-114.81580090411003,A,B,-86.05466129022872,C,A,-0.43728973376592667,90.98754537276307,0
UK,38,-1.12648156603812,-147.653170453617,E,B,E,B,B,-19.36236469476699,A,E,83.65786437906539,E,D,75.19242046020157,C,B,89.37625227578054,324.32910459321937,1
Brazil,48,-67.91716446682182,69.05635878653598,C,C,D,A,C,2.4692037863883733,A,E,-41.537553313823516,C,A,135.42038548257344,E,B,-255.56367224802307,117.0079119522488,0
UK,91,-36.353791078558636,172.5910529956923,E,B,A,A,C,20.422876699638113,D,B,199.81495203785346,E,A,-72.86645774113056,B,B,-33.62194164601746,-111.82072424662739,0
UK,81,58.122805680261266,18.95437189686525,B,B,C,D,C,24.337621836704884,E,C,-47.732650402231194,C,A,-84.19122712634028,C,A,-173.51830014269723,-19.335505468889927,0
Mexico,88,73.98995970830913,113.16182539983059,E,B,D,E,B,46.93516783196765,C,E,124.78651029274155,B,B,-126.7589614882536,E,A,-22.654473168407673,17.46436989181573,0
Mexico,44,-12.717781499345687,-70.7063228521565,B,D,D,C,A,122.3042841227402,B,B,20.883523011756782,D,E,-71.2897099957236,E,E,24.789681131358456,-154.72844174765302,0
India,90,-153.1525195694275,28.127787899370972,B,B,A,D,B,-153.0618101296336,B,B,0.834963894578326,A,D,-46.95614184933525,D,C,-12.95425506078768,-110.3411839069045,0
India,74,-53.96262589933247,-148.7331254361218,A,A,B,E,B,173.6377258000387,E,A,-13.904037738561831,A,B,-45.42558606908671,A,E,-25.42922230776035,-77.50919288679374,1
India,90,81.00416114413339,14.562652006055082,A,B,B,B,A,-151.14000619400178,C,C,93.33348105958164,A,E,63.5671201061346,B,B,183.08975562110024,238.98000355991167,1
China,26,-179.026770505397,116.62697641891786,D,B,A,B,A,-174.39558950091185,C,C,74.7142591548933,D,B,-48.8554269469087,D,B,21.805130437526188,41.505904332407226,1
UK,57,-70.35153444324146,-8.956528329073707,D,A,A,C,E,-189.0792119173117,E,E,8.628161138575956,A,A,-50.886016267373705,A,B,-17.80531534069333,67.48076639085488,0
Mexico,37,49.10068500586174,91.09341940881956,E,D,D,A,A,-196.42501708142598,E,B,7.54109640141289,B,E,161.54340817512025,E,D,76.71007227898151,125.16134631616573,0
US,83,-12.271026431903463,70.96207099956774,E,E,D,A,E,-127.72193887014616,C,C,123.91060683818502,D,B,97.76276509721849,D,D,62.69302906156714,-72.67491385512542,1
Germany,72,-44.657967806807584,79.08837536880306,E,D,A,E,C,85.06028714305472,B,B,-48.76083221744933,D,E,82.18405685691123,E,A,-33.84692595367547,-206.80222573651022,0
Germany,28,65.50361573391996,-132.16726874645462,B,C,C,A,B,344.293590491393,D,D,-129.99773386740304,E,C,5.990654130937541,B,A,138.98499384725088,52.80484928579795,1
Mexico,88,-58.35932161809383,-116.73712997745305,D,C,A,C,D,-49.20976284936659,B,A,255.2334200762874,E,C,-42.23126195318015,D,A,96.26453689775288,-135.07224993599084,1
US,89,-47.485511893628654,204.63389100364276,B,C,B,D,B,-19.669403635473508,C,D,51.51411927752893,B,E,-126.11450009785565,A,C,204.0075871610175,-60.40861816280497,0
China,48,-23.07284366052903,84.73822035979475,C,C,C,D,A,20.349815485148834,C,B,90.60039777007466,E,A,183.49445539240185,C,E,-0.5910308657660811,55.151657781091416,1
Mexico,26,30.42517002614855,-4.095774590437054,A,B,E,D,C,-65.69899167140666,E,B,54.31779909973095,A,E,-62.2447837214809,C,B,-137.313998192597,40.44090094693903,1
US,97,-14.519018057350802,28.78301368223179,D,D,B,B,D,-222.91838561056352,E,C,-24.576739699616926,B,B,10.153557361895524,C,A,200.04958177401826,-90.2101807253887,0
US,33,-132.77564074742895,-106.44259944575727,E,B,D,B,B,159.8092439714714,C,D,-51.24053744215852,A,A,-7.084013327595754,D,E,-57.35901692175368,-89.00828123983305,1
India,61,-126.42183846985535,-228.9888454059434,E,E,A,B,E,46.92439242321746,B,A,-33.518362770141614,C,D,-58.150695924577576,D,A,-93.25968049600667,49.66706206691206,0
India,96,99.72675885752741,-61.78847683628022,E,B,B,C,D,63.602718677836535,C,C,-45.41771668186064,C,A,-102.65441893310327,A,C,98.29916333510505,-97.6109464839387,0
Germany,64,47.69725454724087,-48.5767616476895,D,D,E,C,A,-105.52157811693996,A,E,-43.70358009068965,B,A,-6.183974456295281,B,A,14.225363117091522,-66.10824953044184,1
UK,75,-32.96969576501804,64.28635024358464,A,A,B,B,D,-9.357587410052954,C,C,164.20168690564603,E,E,170.16673283407826,E,D,66.15348997545104,79.84801552828993,0
China,98,26.892921993724748,42.87285665288623,C,B,C,C,C,-235.4840316828065,B,C,12.568508269111323,A,D,-133.83765687745793,D,A,-12.08496525318015,-35.298129635207474,1
Mexico,45,-136.37714218857218,65.45976096525432,D,E,D,E,E,38.40149246702526,A,E,122.81137354082894,C,A,86.29799830606932,E,C,93.28117059307404,28.962624957336956,0
UK,60,-22.806098922815146,-47.72085919189044,A,B,B,C,E,-36.578508982631945,A,B,57.62924262363551,D,C,-17.136916122230115,B,B,-53.091523784693905,-169.5164752143938,0
Brazil,92,29.980479908616104,-38.99483508848353,D,A,A,E,A,-55.75143548763688,E,B,-85.83417292860057,D,D,-26.103144313279074,E,D,126.91830877346575,316.56680670473565,1
Mexico,83,41.36713808476842,-98.7879865457616,B,E,C,B,A,35.33378127427815,A,C,10.620474277836307,E,E,-111.98548511308873,C,A,65.29413565993455,-15.648669832532628,0
US,46,51.90014588941969,38.34095394184898,D,E,D,C,D,151.5358456547976,B,D,212.2067008065986,B,C,-102.39805940268465,B,A,-108.16213743358838,174.77026228900826,1
US,54,-28.83886990906917,-71.98500043492689,C,E,C,E,D,33.52480524966168,B,A,-93.76387956070958,C,E,-103.81185549170668,D,D,64.24679542357264,18.459878368007143,0
China,35,28.101407112235737,26.305238427727367,E,C,E,D,E,8.4263268179175,C,C,-48.78983956880577,B,E,71.85119558601927,B,B,78.7225336940205,-80.31077507947292,1
Brazil,41,26.890313379136487,-200.76242007615525,E,B,D,D,A,195.23553419597062,D,C,85.10163831026642,D,A,-109.33333024833807,E,A,84.6892606642827,62.99679841155055,0
US,95,73.41856481062356,5.731760609958069,B,B,A,A,A,5.2937384806385,D,A,-120.82245850364697,C,A,102.46603751915806,C,A,71.69706061491135,-164.81240016715014,1
UK,36,93.39525737049915,-27.1083720840005,D,C,C,D,D,53.66745477903325,E,E,-76.07374076534481,A,D,216.18878686807483,E,E,81.37962853020122,119.71276176590318,1
Other,58,-105.3312688429898,-6.751677832847163,D,B,B,E,B,-29.783724926147414,A,B,-73.62086063552941,B,C,68.09992045202647,B,D,56.52930442471597,7.194920788300231,1
Mexico,98,1.5614271962628403,-22.098570992012945,C,D,E,D,A,137.9738104833534,D,A,-17.09067024496021,A,E,34.75283777497209,B,A,153.4826908941858,-13.465684325260478,0
India,75,11.855473882907653,-16.361936777655654,E,D,E,C,D,12.755727927914798,D,A,-90.95058245819446,D,C,-218.55181599989334,E,D,-61.70989516291614,-32.838196343833474,0
China,49,-0.698367071295998,-199.86947805911842,A,A,C,D,E,-29.3246570940148,B,B,-18.731752163354525,B,A,-56.02406070970698,B,D,97.67922287751959,120.91157485290887,1
India,29,-73.72806602041393,-46.417172550595865,B,B,B,E,E,4.131804813518929,C,A,-10.41796185994953,A,E,36.02334087301601,C,E,160.07981337150065,-2.0383990491633996,0
Other,83,-82.89857480063668,-161.11031090757038,D,C,E,C,A,-84.57970877340355,D,C,-118.11751288256171,C,B,-51.748451630697225,A,D,-4.1518832880325744,-9.974352721531345,0
Other,28,-86.1343859854865,53.10196302865108,D,A,B,B,B,-260.68493149139675,E,A,-32.49894794044036,C,D,42.564177638152586,D,D,128.4568026305593,139.04032135492474,0
China,44,-84.1422784934468,64.64116851965123,E,D,B,A,B,-33.525032530359375,E,A,-46.71122856447491,C,E,-55.102935476065994,C,D,-109.79588665418088,-81.0055183970165,1
Other,50,-170.85270339887944,200.12474208094653,B,B,E,B,C,-117.23596086107138,C,A,27.102728116832637,D,B,7.687074653891022,B,D,24.073750019990282,-59.35377069985264,1
Germany,86,64.18567704134504,2.2357149387614754,E,E,E,B,E,49.868422615985274,B,B,-15.261053995589972,A,D,-56.97772011373665,B,A,187.71665912083216,-99.51424164152937,0
India,50,79.94821670784856,46.40136482950651,D,A,E,E,D,7.063723177872422,C,A,110.65908372309505,E,E,-109.05110933559901,D,D,101.71397836827443,3.8849727802607035,0
Brazil,19,155.39730462382016,-183.7054884366345,A,D,B,D,A,-35.57793076383477,D,D,-136.84939317914115,D,A,-162.90035114299866,B,D,67.93095063646584,68.57533101659588,0
Germany,61,-84.63552820346212,134.95119695712262,C,D,A,E,E,-138.2241649550158,B,C,84.50867230975253,B,D,73.85901257623898,E,A,217.9946321389056,43.45875053143605,1
China,44,14.183062725034207,-67.13475484573289,A,C,C,C,A,-114.75587769066757,A,C,-33.30841762341595,A,C,-118.73452085796366,C,A,6.438438536181311,-93.53296599605183,1
Germany,22,-114.02417508196767,-29.51674997191552,B,E,E,E,C,152.72616316036033,E,C,-64.32828430595792,C,A,16.882575115784476,E,D,47.09755425297766,-133.68525336469835,0
Mexico,57,123.38230156974336,-88.84289797471524,A,B,A,E,A,5.611521815205424,E,D,119.04128048351383,B,E,-22.991710798172367,C,A,-160.30153358342423,18.472366564042588,0
Germany,82,20.043737314047085,-105.5493345004901,A,E,B,E,E,42.79253669362596,D,A,24.64165548163946,D,D,-20.700647169853458,E,A,40.44013353252593,-12.988059370514836,1
US,87,132.4925539106947,-100.59552554426186,C,B,B,C,B,-61.174609290894864,E,C,-43.4372124794243,B,C,4.863927613479832,E,B,139.71222803169897,65.73315212120465,1
Mexico,32,-12.558237534640545,11.391421481414639,D,E,A,E,D,-125.6251542133445,A,D,103.37303229984585,A,C,-0.46892003993691567,D,A,-131.7656269900833,-73.55396541169826,1
UK,91,56.462019284977906,147.61856683430256,B,C,D,E,B,-212.27402704679227,C,D,-191.7869961512274,C,D,-29.816084591299212,A,A,44.26539555086553,65.58621368466372,0
US,37,107.15123034233507,-48.99972282171342,C,A,E,B,C,-122.44825068215289,D,C,15.297583819357675,D,A,51.71112157642113,D,D,-50.17640396231944,-132.15948810263473,1
China,62,63.466647701652576,19.169115679297253,D,B,A,A,C,0.7805345409662986,E,C,-8.360090291904156,B,E,62.8340749614142,D,E,-79.97969111146428,-14.72822058694359,0
Germany,22,50.869678493034776,-68.1277821427004,E,D,A,A,B,-154.650482181588,B,E,-26.716281021707744,C,B,-138.67990075414272,E,E,29.963473165788816,-42.82830395596026,1
India,99,-115.25718140927268,3.701140764963531,D,E,D,E,B,-148.23472162828384,B,B,152.55127189114594,B,D,245.70883066730266,B,D,-6.071377735393564,174.08700374214087,1
China,43,4.3077365035795685,155.49005188512862,A,A,B,C,E,-35.56756296732627,B,A,-332.1835291843672,B,C,84.34125154010246,A,E,-102.73552933819813,29.58471659268226,1
Mexico,33,16.97496246964989,-145.28622421498784,A,C,B,E,C,-34.88033619331944,C,B,-66.83610596234988,A,B,-81.58969845568514,D,A,70.908804506075,-90.96560319884085,1
Other,72,-161.230208714882,-65.5056621034571,E,E,B,C,E,-91.13764588388136,A,E,-146.6277608654585,E,C,78.41027962987029,B,E,121.14647833364612,-60.83499730041051,0
Germany,52,-120.38775205301957,-104.61658271901604,C,D,D,E,B,-100.43217891510771,B,D,113.63622904450727,A,A,31.348528768288542,B,D,-110.9485642572698,30.755545842978822,1
Brazil,44,-105.47868767964349,-34.82037276337258,C,A,C,E,D,-15.113669006129932,E,A,-140.60897981720694,C,B,31.824920389713974,C,B,38.66025521712506,-186.885523552229,0
US,24,-255.8466107408833,151.42432268518036,A,B,B,B,B,61.828876029541405,E,E,-110.74087932284186,C,A,127.39186394639852,D,C,149.2760866174248,62.00413473351127,1
Brazil,87,-10.680655250115162,58.25110381553319,A,E,B,C,B,-193.41875268311455,E,D,-47.50794294449841,C,A,-108.48906100692486,A,D,17.81060767768896,-78.26844595601959,1
Mexico,63,21.17401993654878,79.61026080100889,E,B,C,B,B,31.493739765105538,B,D,53.819960725279394,E,E,144.92688619460543,E,D,204.15801632175553,92.71323064224029,1
India,86,62.99930563676117,-54.796101791279916,D,C,C,B,B,-79.98705696561093,E,B,56.03235396777063,C,A,-75.46292884123865,C,A,36.79531313692919,-58.10635594103649,0
US,39,-202.32621266289215,-159.93150573499628,D,C,A,E,D,272.826925334092,C,D,-7.80154455994839,A,B,-307.0982579303523,A,B,10.489578522428806,151.2634522127106,0
Other,73,112.43168658749734,-103.91483093154945,B,D,A,E,A,54.30724925160838,A,E,106.4580622714358,D,E,89.19891061343392,E,D,-88.70716427413893,160.84293175360773,1
Mexico,76,-85.1782560822809,38.31852591378875,A,B,C,C,D,15.674938674467809,C,D,-59.66038809761167,A,C,6.702460187729904,B,B,215.3690134413475,198.9090421796683,1
Germany,92,43.4733729388161,-8.98506441330246,E,C,C,D,A,-177.1802592424356,B,B,-68.74461876848741,C,B,5.746706206479011,B,A,-68.85112836477013,1.1963180405591605,1
Brazil,47,113.69166335177918,-134.25654149851417,B,E,E,C,D,81.17778359571192,E,B,68.46556436592324,B,C,-41.5020250202538,B,A,-8.22998292614576,168.89607833890122,1
India,67,26.451834319442373,203.64813659479975,B,A,A,A,C,159.42865437542946,E,E,136.30416588414286,D,A,-91.16167299884394,C,D,26.78669026892756,-25.79045725984707,1
Other,52,276.08791618322186,-197.75334084896258,B,C,D,E,C,76.14179842348226,E,D,178.87995337509818,B,C,-16.329802785314115,E,A,-64.71077775916562,90.78917516087209,1
China,23,69.05594692487529,-65.49823969440466,D,E,E,A,C,-70.733808435672,C,E,-80.24532810946077,A,C,-14.20029690672831,A,C,65.2265329587652,3.803251617954887,1
India,54,11.764759644517286,-47.601095296398995,C,B,D,E,E,22.44399844495702,B,A,-12.21535083754603,E,D,-30.09773367379176,E,A,51.25866016328854,-35.326148779763834,1
US,21,164.6887350137456,-89.26235223992943,E,E,B,C,B,13.089466081946611,B,D,-34.729435423575104,D,B,56.35729213511389,B,C,138.30710302364233,8.394304701485149,1
China,50,-105.01838863137527,-11.678589770631454,D,D,E,E,E,-71.84401839330758,A,D,274.09447819970904,E,B,123.78220364817368,B,A,-139.9053711255965,96.65238507196064,0
Brazil,98,139.88353753052976,3.9561768513223523,E,E,B,A,D,273.0123685193806,B,E,54.56844484718294,A,D,205.04167155148713,E,E,34.693030914933665,-171.59426069341325,1
China,24,67.52490761537058,-111.94525268577556,B,B,C,A,E,85.25978476135961,A,C,-23.734043258852626,A,E,18.42038288795897,A,A,-67.56493128316883,63.630066629453694,1
India,31,7.2535987581296295,-24.024785287629275,E,E,E,C,C,-72.377332425689,B,A,-133.24439112743917,E,D,155.02255359566075,E,A,-26.263059234298474,-99.54121855421728,1
Other,18,76.84954818623612,81.04613427546131,D,A,A,B,B,122.28208931798986,B,B,-1.63107189275238,D,B,-126.85656662440294,A,B,-37.53518800162185,-5.456153540686629,1
Other,56,45.639695433786834,-104.42912400624324,B,C,B,A,A,92.23560997153704,A,A,53.68033284807201,B,D,47.03608447419792,C,D,-192.02375682230178,20.22065189575152,0
Mexico,93,-90.90200910421784,61.112874107204384,D,D,C,A,B,-161.17509923707428,E,B,84.56498813612076,D,E,-49.813310618318326,C,C,-195.28430518897926,-1.7943967558098461,0
India,21,-347.20703908245076,-29.83286749815749,C,E,A,B,E,-34.2513387785079,E,D,-12.741587678108178,E,D,-90.57409068360194,A,C,104.24065937483023,116.75472607758512,0
US,27,88.04076746180276,78.11774255112653,C,D,E,D,E,33.0630326061188,D,E,130.1933723242149,C,D,160.08148202343253,A,C,11.717917052699333,-91.81818665168532,0
UK,96,68.14530357627035,34.19052707158143,D,E,A,C,A,-81.54144066650134,E,D,-63.7510032844516,E,E,-164.24060698576199,C,E,-57.75808326725805,41.05580687073131,0
China,93,186.29569696768425,-14.122580057024066,A,E,A,A,E,-106.18960687996837,E,E,65.13930663175596,B,C,80.15355163076224,C,D,165.20934039124253,-85.51367159139201,1
US,39,41.172024887752535,110.17680512002359,A,B,A,A,B,-6.0189646293272885,E,A,67.55634141930446,E,C,-125.22892069619577,E,E,13.09147247788035,-60.16418069445116,0
Brazil,79,44.87710629321304,22.490463174673057,D,D,C,E,C,-11.01072858622275,C,B,20.459938126003667,D,B,197.75458255965287,C,A,-39.83140407012705,-10.765866656550395,1
India,98,12.586943792450883,-76.806132107871,D,D,C,C,E,-213.56030068475417,C,E,172.49663349407857,A,B,67.90553559147403,B,C,57.50133155962365,-41.78441699094229,0
India,96,128.4250534524061,30.898204334920106,A,A,C,B,E,35.142662440662896,C,B,7.246812948104184,E,D,26.67231041782848,D,E,-22.530338621311383,-30.53904690975859,1
US,35,-70.59284946099746,-63.378871660326475,B,B,C,E,E,-23.886545396934725,C,B,-85.72730155059782,D,D,-36.80821579223764,C,B,7.475976687080924,21.9309356572905,0
Brazil,49,-147.96206161832976,149.37268074854478,A,C,C,A,B,-5.533739801128967,A,A,23.24051095631769,C,C,-130.48410824199294,B,A,-7.67136015361615,66.96725614244295,1
UK,25,-152.36348433916214,-86.58721979869483,B,B,A,E,B,-167.61167127774337,C,C,25.02478364062839,E,B,31.253396988536046,D,B,-7.506727356123467,36.32158086339177,0
Brazil,27,81.29951049777203,-75.80589004157856,A,E,D,B,E,170.46863927867665,B,E,-55.75432341394138,E,A,-20.501414237840702,C,A,157.20855706477462,-67.4531975767022,0
UK,41,-30.80750048621736,101.0224517940779,A,B,D,B,A,77.8704666446428,A,A,-142.34524353347553,B,B,-100.99561297040577,B,C,-140.8634404417445,70.61169886152061,1
Mexico,80,127.13547576938551,3.858391434854676,B,A,B,C,B,19.85949950650168,C,B,8.851282270040608,C,E,-41.05603633150027,B,B,-31.633276603642535,-130.4504508656342,0
Brazil,90,100.17379860700093,98.69762361179039,B,D,A,A,B,-25.826443243462798,A,D,42.543628078806485,B,A,26.81688572495673,A,B,-3.6807375273724214,16.51819268921174,0
Mexico,26,85.98406299961128,91.79123040111325,C,B,D,D,B,10.500186024442462,A,C,-157.85996349311088,E,D,63.85632051591832,D,B,79.55409746628418,-83.44658490318405,1
Germany,30,-150.27898512534418,38.78676329517368,A,D,B,A,A,-46.05324297359104,A,C,165.9941918021946,E,E,128.34271683905928,E,A,-57.53345366827729,205.91217987261112,1
Other,49,-40.948621778628905,2.8906362559412484,C,B,A,A,D,108.20807600340592,A,E,-179.0458606752125,D,D,72.05342601561657,D,C,-157.33045337394117,10.530042303361839,0
UK,79,212.73097674909235,25.35669495677546,A,A,B,B,A,38.48162497269476,B,E,101.12289476776543,B,D,32.59992961289914,E,C,14.198381193367112,-18.931703949830833,1
India,53,-0.8837955325490346,-135.86838773970206,B,D,E,D,A,-96.82668904833832,E,B,82.8399439607214,A,A,120.43604049819604,C,C,-117.85312910258487,53.643147698487134,0
Germany,47,43.41139516216298,-180.61981745255676,A,C,D,A,A,-36.79924888814585,D,B,68.87303382778488,B,D,31.52129554111907,A,D,-32.00025343042211,162.00091279973256,0
US,86,38.73579505227428,110.6663285044972,A,C,A,E,A,179.30904630853638,E,A,180.00173141153903,B,D,66.32570581354423,E,A,-114.50808099706103,75.0717455707772,1
Other,18,91.29242202009192,-19.21812382057179,C,D,A,A,A,35.14415705548107,D,A,38.49222230442673,B,B,-153.80465231555561,A,B,-52.97100383120924,48.34891151085174,0
