AGE,Religion,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,target
32,Christian,C,-28.4605511266708,132.56538415847223,E,E,78.11820409886953,A,D,-71.91910408002946,A,106.87214010183959,14.917786702867339,E,A,C,C,-5.68963311605301,65.16544863115634,E,1
26,Other,A,-32.16166801258481,85.07246474741731,E,E,79.90150706913485,D,B,-74.5729973623326,B,-75.86925819849387,-90.17368508193329,A,B,A,D,-0.3811256240193308,142.695161431127,A,0
61,Jewish,C,-22.09377574100928,-102.01956975035758,D,E,-9.018102174858319,A,D,21.041237493134833,A,-189.58743236964796,-112.07566477149385,D,B,A,E,-56.596329543403044,143.13265465787342,B,0
78,Hindu,C,75.58409425140846,-70.34090373140639,D,B,116.80997401347769,E,B,-36.876488948640365,D,-20.94244911493073,32.18103898557813,B,D,E,C,-94.90354824974881,-8.596433741366779,E,1
39,Hindu,B,-20.771553151258175,33.611488740629106,D,B,97.19163832727939,B,C,85.74614572347217,A,66.970729881002,-18.06875841594671,A,A,B,C,-77.97311618071282,20.368661885602034,A,1
45,Muslim,C,-79.19711737972048,52.85854817981834,C,E,-79.40848060598145,B,E,45.217075095638606,A,-38.07879059184588,-203.06378200089517,A,C,D,D,5.381318559017144,70.20611004239908,D,0
68,Christian,C,-111.80215024194374,-33.67291804224095,D,B,-143.0352577443205,A,C,165.33672962535334,C,49.42139875240995,47.72088135059847,B,D,E,E,-9.446441324007736,-82.94257937601071,C,0
45,None,B,65.80359552140722,-6.715068366474472,A,B,60.666914524770924,B,C,34.69418529588567,A,-109.21658893702089,-128.78911809771242,B,A,A,C,-109.75920567432958,-35.15024604324327,E,1
65,Christian,D,-231.73338757821224,-42.685378860761,E,D,-152.73133998660413,C,A,-149.66501090800492,A,-70.41793402694553,51.01799782775313,D,B,D,E,-22.463323388299123,176.55499946943775,B,0
32,Jewish,C,76.77150776674085,110.04389174296129,C,B,-87.7230284757621,C,A,44.62909498311196,A,249.5486306184166,-107.97257098483728,C,E,A,B,-43.3625746480432,-136.0224716004691,D,0
44,None,C,19.730903404700026,69.3295046727373,A,E,-9.328275625420655,D,D,192.3442896911298,D,-9.453475114226674,70.38158610173998,D,A,B,B,121.59560203671683,109.17805420058625,A,0
68,Muslim,D,36.81200484323013,-62.62205900622625,D,A,-114.33807067746909,A,C,-29.127193442613237,E,50.66724377196314,-179.06037287653012,E,D,B,B,-73.16200320390625,-57.719068213325656,C,1
39,Christian,A,-192.24013275888677,117.83442273170441,D,B,98.01468108984166,E,B,180.77421166453337,D,43.752820125469974,126.51679183213771,B,E,A,A,-69.3375236458024,-33.45266696117707,C,1
29,None,C,-39.585545114001356,60.61488378453227,E,C,-246.15036318261016,D,C,-13.485761274298,A,-19.08154839327424,74.41283764978384,A,A,B,D,-59.10959313809536,142.3922436659941,A,1
53,Hindu,D,163.48166682937102,-51.693299638542754,E,A,166.2244684492676,E,D,-106.20465087824873,C,-124.3398309058521,140.78037025462592,E,A,D,B,10.556765678161478,119.50958008911918,E,0
69,Other,A,97.73892529170396,61.633897437729814,B,E,52.529565840860194,B,B,182.8611805253311,A,-47.67568872772995,-31.948734504532446,D,D,D,A,-45.77123162546468,-286.0873540062931,E,1
40,Christian,D,230.53436710078867,-171.63791940402496,C,A,41.769650120708974,A,C,-163.40117586411108,C,40.71286149535249,111.08513671370488,A,D,D,C,-29.476200076605018,-48.237856515090925,C,1
54,None,D,-106.91708895843031,-17.951698941600412,A,B,170.6002799787214,A,B,65.91355847242171,A,156.81552696160153,-42.879200294186276,A,B,B,E,-191.39057034040198,22.238008969052046,A,1
73,Other,B,55.299792879392044,-58.953307313283624,A,D,84.02267159165845,E,E,25.417384416504014,E,64.54259595492374,-48.37532826366355,A,A,C,D,46.1584308313184,-65.40832800631132,E,1
54,Jewish,E,73.62987329591893,-25.170470919188435,B,A,-40.65084552092539,C,E,-88.26067594645596,D,42.898185560627205,-138.44732436740554,B,C,B,B,130.4528638529107,-96.13738887646929,C,1
65,Hindu,A,52.2096978712559,107.22101061306235,E,C,82.55566721324172,C,D,-127.32213605625643,D,-85.79902959015077,112.0295747641452,C,B,B,B,-108.45868770951763,-9.305387388599852,B,0
63,None,C,-68.99293689651904,113.25647291120279,B,C,-106.83718427900864,A,A,21.360277515705352,A,-56.292320717189035,12.005494098578803,B,C,B,A,-55.274927333461676,48.406584613800774,E,0
31,Hindu,B,147.45331556100166,-135.20274920936765,E,B,-25.40636526680078,D,B,-36.57830080121086,E,-110.64637558423924,51.13829300038003,E,E,E,D,52.579176422830024,-97.15246989105025,E,1
52,Christian,A,176.71943453873538,55.815793477551246,A,E,37.503138301623565,C,B,-63.24296677291764,A,-80.58090066919097,-232.87074381776253,D,B,B,E,38.17914714479793,-93.8493575502333,A,0
63,Christian,A,-144.34956998757852,7.952907496652176,C,C,-136.74102553497102,E,C,29.768300478011206,B,41.345098672199555,90.78334372146749,D,C,E,C,38.19576623180301,-37.390220153033916,B,0
45,Hindu,C,-160.2820403354545,-37.663283888780974,D,C,-5.11563132072653,D,C,-126.65593145959868,D,15.168587040640366,-123.97290001829533,D,A,E,D,-132.10667185621256,-6.760762515478762,C,0
58,Muslim,D,-8.662315865791232,-23.558556474291446,E,E,-36.484235068961524,A,C,-122.14325036073458,D,183.76195964917784,-88.52970927076917,A,A,C,E,141.34400430204636,38.823289967689206,D,1
64,Buddhist,D,149.3290457724812,181.3028966600792,B,C,74.90333048449689,A,B,-151.13137178315293,D,53.505321028470284,-87.8661958018533,A,C,A,A,59.4270214603368,-161.2543431061245,B,1
26,Christian,E,-116.87635979754268,-130.17821900563484,A,B,-117.7295340014151,C,C,163.56114516979804,E,-5.071804025297118,-34.88945507765472,C,A,E,C,-16.063577046373215,133.63180893724558,E,1
41,None,D,-102.09945717789888,-99.33480577308039,E,D,175.76446672193643,B,B,-49.29449670043864,B,-100.78792274620842,25.640834926431705,C,C,A,C,188.32285140649492,-129.91417720574822,E,1
61,Christian,C,137.53534866614456,19.20459621412348,C,B,153.17881010381535,C,E,134.6455626228179,D,41.074450033292365,190.0454504787206,E,B,B,C,81.61355473645891,-15.596883802316885,D,1
36,Buddhist,C,199.1041492169723,117.4041994916313,B,E,-16.221839691021465,E,C,-13.59382202766399,A,-42.55825761407574,143.64326721741654,B,C,C,D,16.922861818727565,-31.150839224884706,D,0
56,Christian,C,-29.135584229900303,-146.51451266718738,A,C,-18.72489529643781,B,E,-10.107138746881732,E,86.36638706251453,39.205858132450444,C,A,E,A,-46.57001703747346,176.78655918327357,E,1
39,Other,D,0.7450023123414631,-146.26011870264168,A,B,-59.098075866082446,B,D,-91.61902958646924,A,219.27556836623796,-9.822259643773876,D,E,B,B,-12.157740909466845,-69.34011411836102,C,0
60,Muslim,C,-298.12298818485186,-24.798790823530112,B,E,79.19269466142312,D,D,-9.482138086236029,E,-52.68373357934735,25.43580109539144,A,A,B,A,10.173513048677533,233.42649754903547,C,0
58,Christian,C,194.3850338003461,-50.05605732654702,C,C,-32.296006655242095,E,D,99.01321668510143,B,136.97070849726393,5.774945824571928,C,A,B,A,-84.47060598849757,93.46226118529015,E,0
66,Other,D,-42.03309634914645,-122.74109524609096,A,D,51.39795910154563,D,E,115.25133868628528,D,186.99322139319594,-135.81745426333322,B,A,D,D,-121.34989649408598,-88.94783915332066,D,1
30,Hindu,B,-197.32369529520614,65.85335601362897,D,A,146.30419199023902,C,D,-79.1142663155506,A,257.36119188049116,64.17152328503167,D,C,C,E,-19.982289757697487,-100.31594236081862,D,0
26,Muslim,A,102.48561820803832,-61.08614139199455,C,A,-22.97759421944614,D,A,13.61007081203603,B,89.45721941378135,11.304222824118169,A,B,C,B,-43.444512307553346,16.535151538686595,D,1
20,None,B,124.00352097869052,-44.08466953165785,D,B,-54.9522298957726,A,D,-203.12874654476823,C,66.53062792233816,-248.479246049311,E,A,B,D,-61.93900691037212,80.41555734369012,C,1
27,None,A,-7.839630115286384,67.95350021941331,C,C,101.93113105646955,E,C,-38.89767158195678,E,172.40378303404822,-12.321611846006338,A,C,C,A,-138.0961036481009,216.15853698239232,B,0
35,Other,D,128.6286337089124,134.98808867139962,C,C,-4.8908289918366705,C,B,44.451597859416374,C,-36.16162791320406,-46.347107129043145,D,C,E,E,-270.9343135902812,116.17470862891666,E,0
65,Other,B,-76.37636304984258,-51.13778681855297,D,B,25.47806941911832,A,D,-125.03907590423094,E,23.12461178348509,87.77116596152979,E,B,D,B,17.990085232808596,-85.2927629114442,B,1
57,Hindu,E,229.90376978416106,111.61664909420202,E,B,-137.5392216198285,D,E,61.08310215948676,B,54.70443387462819,30.62730075808832,D,E,C,D,68.9328181707537,1.444731451427333,E,1
75,Hindu,B,-33.512331726593956,109.2339404076754,D,B,73.1523593751743,A,B,-5.832615458064429,C,-162.6927175885158,244.82268028512172,C,A,B,A,91.36684123199153,-62.11572290486923,D,0
58,Buddhist,C,69.23796445625445,83.12212672716991,A,D,-118.15301759746728,E,E,1.8852231153097216,C,26.674683218709422,-51.73267488091147,A,B,A,E,-110.68999978350524,41.76174658694959,C,0
75,Muslim,B,59.871133392774375,-31.761835151861227,C,A,66.06316997549148,B,E,-57.12727055363699,A,101.1167824791567,-68.47807054676888,D,B,E,D,11.609960571815758,91.14140818383893,D,0
33,Jewish,A,45.346619794278915,-65.5595445513201,D,E,-41.361528918394086,A,E,-22.846091723924648,D,-2.056146935222317,-14.185097430515622,A,B,A,C,172.79223646096503,-103.18421963381522,C,1
38,Muslim,A,69.22569023702468,171.11262284232942,C,C,-44.25000582966127,A,B,-57.911620373606254,D,-136.9083398460382,-17.507912446638862,C,A,E,D,-15.455722532444474,18.395409278900647,C,1
70,Other,B,-40.310680880415276,-171.43584618493435,A,A,227.45264501981234,A,C,147.85261994894398,E,68.05935572960976,71.05077402987607,C,B,B,B,-107.02397389339775,11.74806140756782,B,0
36,Buddhist,B,-8.978431459062243,-29.566988060250882,D,D,-1.5603522914539076,D,E,-25.37178913086772,A,-94.4502844159456,17.643116828929998,C,A,D,D,-19.48984696752115,-45.92180550862607,A,0
45,Buddhist,D,15.958616774018791,2.908719428342292,D,C,53.2728781950584,A,C,42.73913714957234,D,-101.21115763782875,145.29191343828535,A,C,B,E,-280.6615713691968,-6.961542097820208,B,1
31,Muslim,B,-132.27037137629068,143.710119799399,C,A,-134.31006796989035,B,A,44.28322257156444,A,39.96970465290496,65.81548059611728,C,B,E,E,-5.2633644034575715,-168.67069583540743,E,0
55,Muslim,E,9.9294292991961,58.73458820097037,C,C,-65.71724432622186,A,D,-84.19243525584143,B,189.75431774661564,-33.09285780464246,D,B,A,C,39.794551261055894,32.867453129446034,D,0
28,Hindu,A,23.147231799998945,159.86748703901537,C,C,87.00181061026562,D,A,102.08226904860513,D,22.64742657491747,-10.912307258280014,D,A,B,B,-130.95897134194422,-25.516473900846258,D,1
40,Other,A,-106.2020911026996,-259.07539069470863,D,B,-88.44336161456305,B,B,-231.00957647367815,A,191.7109505836811,41.88491575274475,E,D,B,E,165.9222555829822,54.77131353530733,B,1
70,Muslim,D,-36.9645694855276,-5.629426100122209,E,B,93.79419708391772,D,A,-168.34737125474717,B,40.133898184613074,115.68523281973175,D,B,B,B,73.43101246414408,-21.25761546253571,C,1
72,None,B,-29.13476152597172,82.63916213407444,A,C,97.02586080711855,B,B,161.9411441670784,B,-134.78030182591806,-155.77255284791923,C,D,E,E,-3.080780986891944,77.84655993830756,C,1
25,Other,A,-39.76299345575487,-128.184781423998,D,C,-127.0160957101408,B,E,-57.55085276592619,A,-45.69340724187869,75.68190951223205,C,E,E,B,-72.4484864352075,-56.839986795299154,B,0
31,Other,E,26.48872510853037,-122.2358114956892,B,E,156.31765862838546,B,A,-139.17005692964338,E,-77.07987886075267,189.88050486421747,A,D,D,E,9.75232424375448,140.74996761766684,D,1
79,Muslim,B,-139.38901224420215,-91.34532772773875,A,E,-54.994619388516355,D,C,-54.650594064546624,C,-12.626362577278039,145.3957321575166,B,A,C,B,56.33454997862793,39.50605425260314,A,1
66,Jewish,D,108.10665884494604,1.381147529944533,C,D,-90.49824819217116,B,B,-85.91476014853001,C,-107.03253461931766,-51.924939922521475,B,D,C,C,37.23450894204019,4.436813739383191,A,0
71,None,C,-62.99119252458738,-48.96252424095936,E,D,16.538549386139177,D,E,149.58765792216047,E,141.8140230840655,-44.485142739549794,E,B,A,D,24.64849810682476,47.91844229533981,A,0
49,Buddhist,E,88.50563481791755,98.39201525793877,A,B,-28.491690886196764,D,B,-41.20005762202402,C,-77.3320786714204,14.780989967829134,A,D,B,C,-6.110185545982749,-66.48594097697512,C,1
46,Other,B,-84.27867884302503,-229.49837053560205,A,B,-62.46511651689583,C,E,89.47496637285478,D,88.59573869609535,-37.6864617687571,B,C,C,A,-96.94257169211019,92.05275088138455,C,1
79,Buddhist,B,140.09879941057517,-95.00987410571489,C,C,106.49395504687426,A,C,99.92425141847448,B,-109.79089101694053,99.10817827661732,E,A,D,C,135.894208248417,5.652905984600573,E,0
68,Other,A,97.93238898522817,97.2985956311402,A,A,-51.226782116036404,D,B,-6.492581111941844,D,54.0987527619047,117.96398561157287,A,B,B,D,-61.71609892434897,-112.47760146223224,A,1
44,None,B,84.53842787013231,16.961310732648002,E,E,33.9286655101685,C,E,9.689654649652628,A,48.70921905955265,-49.932180390163786,C,A,D,D,-112.83343095831711,66.49681899666794,D,1
36,Jewish,E,-43.422821572494506,46.48857901975622,D,D,75.5217536307593,A,A,-151.83220985647472,A,71.54272512080674,78.06423125520084,C,C,E,B,72.12839035004946,35.463100779590334,D,1
50,Other,D,-103.15332114233873,-45.750764570769945,E,B,85.80969400920628,B,C,-9.057799484239263,D,-144.95256814489179,-28.736692441833366,E,E,E,A,41.73837809179559,-42.852011399255815,A,0
75,None,C,23.450991758646303,45.953265964019565,B,E,124.60992684866814,A,B,-75.20287147013231,E,-100.92523317416114,2.040414104738636,C,C,B,E,73.62780976448096,-279.1213985661508,C,1
51,Other,A,201.00812869957255,205.63701985126534,A,B,104.29040808069495,D,E,-6.839386663264819,B,-21.153896473495596,-13.415977295253986,D,B,B,D,161.4585219558748,235.15881321644923,D,1
72,None,B,-153.3929273643629,-67.95169901234584,E,B,-123.32572003520801,D,E,-99.52990931353145,D,-28.748830955662125,15.366015538406918,C,D,C,C,35.48991214432054,89.92697867774008,E,1
31,Buddhist,D,-16.324627757799465,-70.57824408913193,B,A,8.89087772747735,A,B,35.62883598160583,E,-70.12790043224138,14.131196356710296,D,D,D,C,278.5218399267629,-76.70319371821557,A,0
77,Hindu,A,78.6882452079,-25.491813170197293,D,B,-3.335352648957879,B,B,27.86278960451296,A,-100.4614087561857,68.46215812102155,B,E,E,C,-67.95552862352977,-138.3167163754314,E,0
76,Other,B,36.872905147720004,-68.68687414895052,E,A,107.42593754320464,D,B,60.88294609142174,A,24.640854284666467,-1.0500670671707344,B,D,B,B,-69.49436952697975,140.62322626995925,B,1
45,Muslim,E,29.739438037965215,-30.990136485337676,B,C,-139.99615436821455,D,D,-67.32998012533218,C,68.91764840928201,135.89743336330298,D,A,C,C,199.14745611870356,-52.555925164723185,E,0
57,Christian,D,21.26986135466735,88.6962197817771,E,A,-18.63016266810933,A,B,-44.04102378648972,D,-78.6147433560633,75.05527963028025,E,A,E,E,33.77885692506841,7.741918715948214,B,0
25,Muslim,B,-53.480292357601215,58.56947267250607,E,D,77.98858142987439,B,A,15.042855167054903,E,66.18530929107439,113.87033596354411,C,B,E,E,74.80570037813237,-93.00554446078388,D,0
73,Jewish,B,-39.543136878845814,67.47721234880754,C,C,3.6872410144124963,C,B,-38.68788333257736,B,-4.538787074733164,-59.639982862533,B,D,A,E,-36.11649307417542,-99.79582340247475,E,1
67,Muslim,E,11.7996705612635,-73.55568627900118,E,A,-69.64251499150595,A,C,233.5007431297424,D,44.63473536522013,-0.01788985816923319,D,A,E,A,226.16235973327585,105.99130939219532,E,0
48,None,E,-8.740963712193372,-11.850560532827748,E,A,-41.08671650256749,A,E,80.64657326026527,C,-2.8512574272299718,178.16988443902991,E,D,E,A,-85.46064753518885,-40.608378537723546,E,0
28,Buddhist,C,-66.71024790870398,-52.01644023253661,C,A,-162.83932235240928,E,E,-118.38336226165471,E,213.40095519084673,101.0573095384546,C,C,E,B,-34.03471237927505,180.19320060000425,E,1
34,Christian,C,-138.49025541851373,117.38417780229355,C,A,42.09821927052268,B,A,-43.333855795338856,A,-21.078037791210445,-169.96950770934626,B,A,D,B,123.18669982774848,157.1813576409746,C,1
65,Hindu,A,-43.18348692428635,-107.98580174295746,D,A,182.3108153809071,D,D,207.54552980299957,D,184.70620687581243,-7.355820100117108,E,A,D,C,147.51170190191394,-13.721522126297222,E,1
59,Buddhist,D,16.890610830332196,-128.74554029851245,D,E,156.68318482508002,C,B,115.96000095593769,D,60.41790868251942,4.793025938045935,C,D,D,A,87.63464043090565,-105.32477938675349,A,1
38,Hindu,E,-76.0791308193534,19.15073184180884,C,D,-226.11503332818828,C,D,-76.2789328545992,B,-123.20112526247668,-15.726016841645396,B,E,B,C,-29.446578633355912,-148.0016455297997,E,0
38,Jewish,B,70.2727294145462,76.58534276061026,B,A,185.90473368540395,A,D,-107.98842641413493,C,-84.77527029075162,-138.07807349467814,B,A,A,C,-94.44410473345937,-44.85211099315999,B,0
66,Jewish,A,-60.431555391809844,19.664466188368984,B,D,-175.62317258333985,B,C,-12.164474440490261,C,16.011812658640924,68.84546929466448,D,E,D,D,-84.77467405173141,46.47522677433376,A,1
59,Muslim,D,-225.0980665556484,3.5505891664932454,D,A,-23.616489413089646,D,A,-66.81862959447831,D,-189.8193557559931,70.35720304575426,B,A,B,B,25.771788459340595,34.09165584312749,E,0
27,Other,A,46.181221617326386,57.25958288248737,A,D,41.4608638619302,B,A,6.098144681178345,A,38.17419524342818,-74.56890482080208,D,E,E,B,42.37393656185779,-52.590182624558516,C,0
37,Other,E,30.598075767056308,39.4947205123558,D,D,-115.05406611766054,C,A,108.39803227532754,E,158.321306358646,185.20589115231158,B,C,B,D,-3.7178537133433505,205.53878074372687,E,1
26,Jewish,D,-66.1567185763527,5.956436873610417,B,A,-62.224301571602446,B,D,259.59415586637,D,-179.57206883821652,-6.853387351581153,D,C,C,D,-74.5807559286279,148.14321065637625,A,0
58,Hindu,B,-86.11710994990803,1.6075079333007933,D,A,72.62848997861707,B,A,-67.08093345948086,C,-193.8906178892375,-118.11392631801905,A,C,B,B,-128.0836918000934,-177.93488696455745,A,0
55,None,D,-45.21031808083282,110.05790238069126,A,C,120.52048976151029,A,B,15.436210619402498,C,117.13281644237237,32.092027612748474,B,E,D,D,159.80312753933651,-168.3757648964967,E,1
76,Jewish,E,59.644068984737984,-59.48749134175906,D,C,-18.71096597139391,E,A,-164.86795799510006,B,-71.04222388631472,-147.0210404882306,B,D,B,E,-25.530813043820665,208.73231092625534,A,0
54,Jewish,C,32.93159372819826,-184.25499230521436,B,C,51.57536973078768,C,B,17.006126386335684,D,127.81160212716833,-35.22729038040925,B,D,B,B,58.97886370016433,108.20303737437243,C,1
72,Buddhist,C,62.17735022578948,-217.80663982532423,E,B,64.28626588463838,D,A,11.674639030028214,E,54.43471108614308,-12.855418483493061,D,A,D,A,42.51685132342841,-25.52412596748338,A,1
42,Christian,E,227.97602755139758,45.94370672350221,B,A,-34.120292141148916,B,D,-147.35198106099844,A,-56.50516731068439,87.13389950136542,B,A,A,C,61.965088912538555,95.95509651856088,E,0
39,Other,D,-69.26762002347911,137.35540028764703,D,B,128.7829819189946,C,B,55.368026548886895,D,17.36791985418231,-118.17594861954632,A,D,E,E,-25.425161256684675,124.38360827777417,E,1
26,Hindu,D,-89.53116897163231,36.84429324294369,D,C,44.46834949856106,B,E,2.2876684248137287,D,17.706680469144768,181.5440806397686,D,E,E,A,-28.31184736074446,215.21386763801394,B,1
61,Muslim,C,-135.2724222561452,-69.07912530445175,E,D,28.66980346884183,D,C,38.223844807089165,C,-0.5928198169026234,90.09895234785671,C,D,D,E,167.80289735638846,-124.26816764034878,B,0
27,Other,C,6.7429566128761875,28.805409443492714,C,B,-42.24892058405355,E,C,-57.275989154807924,B,-138.67742080747314,-128.9077495653478,A,D,D,C,-78.22178337077376,-47.23891944782443,C,0
41,Christian,A,-65.1441367938693,65.10366283341523,A,B,96.40296134042009,A,E,3.5759212494536707,B,-362.57457396772475,128.43845047955807,D,A,B,D,-204.3215980852232,24.418679976827704,E,1
40,Other,E,53.63525714861128,16.448688642348415,E,A,-44.417275954473084,B,D,-163.45542458609677,E,-129.1999750048954,-75.47928646479244,E,C,B,E,-7.167085055790167,-0.1028144782178213,C,0
40,None,A,-73.65660561373011,-4.276495618656455,D,C,-127.81450921212087,D,A,154.4737818964707,E,273.5850299567725,78.03736491926101,D,C,E,E,-126.9983254192306,81.18631232335403,E,0
26,Buddhist,B,-18.35625770670104,59.57121615218123,C,A,13.174450671089415,D,E,177.8613554433384,D,-190.35714029029066,6.589922470501887,E,C,B,C,73.74479212952511,28.218316062195132,D,0
32,Buddhist,D,-1.7046774214496154,16.84062907166417,A,C,22.5499581310264,A,E,62.38786803425768,C,-204.37894539545653,95.9508458437489,A,A,E,C,-53.49239619066984,46.16741862617257,B,1
42,Muslim,B,-38.95005637477187,-45.53351539057681,E,A,-73.93904879816502,E,C,-46.667364213149746,D,185.06108000040095,-87.81042795682731,D,D,B,A,-189.75383399159497,72.53190882939352,E,0
74,Jewish,C,94.74040025647983,-138.07631093096884,D,D,90.08531363899806,B,E,50.640591735261076,E,-65.07760609675215,9.134705078631304,C,E,C,A,-22.668867002207836,-22.579540366333113,B,0
41,Buddhist,E,146.60925669360046,93.7839344679104,B,E,212.507857473596,D,B,-8.663861053435728,D,161.28272365341024,256.18089273444076,A,D,E,B,-15.664070156274807,-194.21257709586686,E,1
55,Christian,D,-42.14158475092024,-164.80624143585257,A,E,-82.91949625252838,D,A,-93.33820253589684,D,-82.06172806927347,-26.510234387323585,E,B,A,A,-81.87769929547457,9.6093943681708,A,0
38,Other,D,-7.398790026079939,-218.3877941730975,A,D,-102.02478708714847,A,E,88.25162199313095,A,70.05099515822442,167.72250764242477,C,E,D,A,-139.80868728461988,154.6868374794848,C,1
30,Hindu,B,-31.935429399858922,71.89430185381306,E,B,-50.80877949257964,B,E,4.384579635422098,A,-28.549125297999133,62.3354240613186,C,D,A,A,-112.85507306476399,91.0522049385809,C,0
56,Muslim,B,-74.91978237160195,195.20284348182426,E,A,4.039338373486795,A,C,188.95721366717862,B,19.377629960267072,0.8317207629665702,C,E,B,C,-12.526441269337118,-0.5225644040768372,B,1
25,Muslim,E,1.8977465643618991,-24.692022772126915,B,A,-137.9286105827832,B,E,-56.31267700075973,D,62.81606854122083,-163.52744784798446,B,C,B,A,116.75493472878267,-25.74517430870674,D,1
24,Other,D,-51.245320322268576,-36.15636314840829,A,E,138.09533131465452,D,C,-83.1492975892827,A,36.16107370186544,-66.44654949584294,E,D,B,B,-35.506898310948834,-66.01719007748217,A,1
52,Buddhist,A,-7.617301271408277,13.996316369901027,E,A,-55.17649726832802,B,C,10.203756318487166,A,-76.64653628151893,-13.44107820807199,D,E,B,B,-0.7374843054229193,15.61967425619433,E,1
56,Jewish,E,-77.71876415025655,-15.892217823447321,B,E,56.2034196010643,B,C,-122.59051764198172,D,-99.2624048495519,6.132666448698107,D,B,D,D,92.83626710940104,52.20598901833839,A,1
68,Buddhist,B,109.18228569799223,83.1932510665535,C,B,-35.71436289992313,E,B,69.96261921827734,A,-133.4290925486353,4.461865775033572,C,C,C,D,-46.84584425198703,71.02133082266342,B,1
71,Buddhist,C,39.26230460893568,90.76427440718885,D,A,45.96263797537726,D,A,-48.57582532338417,D,-33.264543253968206,-67.12727792713915,D,D,E,C,-109.26475590286671,72.75341722842245,C,1
77,Muslim,D,-126.27911609939086,-59.78082308450687,C,C,-22.24944288000931,A,B,-43.907214858858275,A,-137.0708369897928,-29.89099778499306,D,E,B,B,-17.07803122289348,-84.85744694616491,B,0
31,Hindu,E,-60.03309232410744,-6.85683796100256,E,A,29.310726739842618,A,B,-1.1021106990308283,A,58.33775756609406,168.83180199915154,E,C,C,B,-85.72425233068279,84.28706766094317,E,0
38,Other,B,66.88057005279362,-106.63083520027408,D,B,12.970698272155218,A,A,-248.46729205229016,E,114.44868438782252,-102.89836115483091,C,A,D,D,-41.48114089674018,101.4233636971541,A,0
35,Christian,C,-86.98143183492523,3.0391048364928874,C,B,-19.67636364541535,B,C,-75.39244295727038,A,101.55200742642766,41.099105297826505,B,B,B,B,-107.70011265733481,63.30943456368045,B,1
36,Christian,D,-137.83012404948835,-37.92304204684722,C,C,-46.97212701611406,C,C,-121.63188996470015,D,-79.36959021362642,95.82584811767947,E,E,A,E,230.15954670003475,45.24863187660886,B,0
59,Buddhist,C,54.673369400914765,4.970917654445879,D,E,-83.82902255877521,C,E,-50.17145770500129,E,117.24050227208573,90.13268956825202,A,A,B,C,44.161364747564164,-17.485415600682476,A,0
48,Jewish,B,-88.66117082306606,56.589416261981974,E,C,176.32210621162434,B,A,44.42238812347122,E,-19.54606514557005,-106.25699908548516,D,D,E,A,-113.22506834209803,-20.290624907011907,C,1
67,Muslim,B,-161.0905219849093,-135.2687555157149,E,D,-119.33369275242805,D,B,-42.4923563312636,B,-91.85934200672769,96.96258137567905,A,C,E,C,115.59290868484995,225.08163574525977,E,0
18,Buddhist,C,-20.25998468570202,-58.0733334031334,D,C,-61.108121557006,A,B,84.08027813251927,B,96.15448356324623,-68.59448684876931,A,C,E,C,59.44881391527518,109.5341811228592,C,1
29,Hindu,C,107.77753830085335,-87.90514301860622,C,B,80.53283172123254,C,C,-38.09089064786981,D,127.89162257927234,19.114039648175474,C,B,B,A,-7.120334043642422,-75.40387987573655,B,1
49,Jewish,D,-30.10141114916145,107.59328430742146,D,A,-100.7884023412704,B,D,32.986014768262194,D,-113.25350466743656,24.847976446102393,C,B,E,D,-161.2214745154197,-41.14174330190865,B,1
29,Hindu,D,-30.551229396590006,5.143659393225548,B,C,-178.40732421959342,B,A,-31.73219469366367,B,76.17061100206828,-206.69924854026897,B,D,E,C,173.6239670191253,55.96275235227588,B,0
69,Other,E,100.3966034196702,88.76293431609433,D,E,40.39823067492882,E,A,24.270834371474873,B,23.81919433365588,-98.45033522166254,D,E,B,A,80.45053438360729,138.08478224055708,E,1
51,Hindu,C,18.125580099307662,-43.910400549377954,E,B,-14.015419467795745,A,B,-32.07233696461732,D,46.49258415123097,-33.5186695878285,E,D,A,A,-93.75307182023059,129.17262636837876,C,0
42,Jewish,B,59.97828595954013,-19.887529398248308,B,B,62.56634684040292,D,E,4.77933833777424,D,32.52847881535504,183.1306455973223,D,A,E,D,-70.90245774019975,-175.31635051490483,A,1
28,Christian,A,82.56240582760165,71.75270786588709,A,D,111.70093844489419,D,A,-86.24713281393227,E,40.39089474105005,41.636309960204386,D,E,B,A,45.621565328414164,-105.57231982100663,A,0
36,Other,C,-25.1303777833851,-90.81072952279024,E,C,-46.018798076026414,B,E,92.44264792014458,D,-101.77606148990674,-84.60671092891293,B,B,D,B,-51.04575004081858,61.226509158451435,B,0
63,Buddhist,B,-70.97375805419387,-197.17294793238324,C,A,64.27257730107692,D,E,98.66968049914405,C,-21.550721923021342,-200.56477615118476,E,D,D,A,-56.92095810080631,-98.79039555503599,E,0
24,None,C,59.323447990836485,-4.84252672813912,B,C,-29.009852700561538,B,A,90.99567240090491,A,-71.74616546011688,-135.7679742065138,B,D,E,A,58.48029746493866,37.62360558135557,D,1
32,Jewish,D,53.029885472572836,0.5406472978336738,B,E,178.62779842023872,A,C,352.4742457005701,C,55.949599938103155,-86.90954941295283,E,D,E,A,-135.6608291197517,124.90322766959467,E,1
