Gender,religion,disability,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,target
Male,Muslim,Yes,48.25932288968533,-47.39098222448827,C,50.39472868019481,-9.512442795282759,101.92652468384036,1
Non-binary,None,Physical,-56.94283082947914,-66.13863104387792,B,4.9730570279777755,-7.431115163866093,153.7312693932114,0
F,Buddhist,Yes,-74.94545839306367,-98.33401962799934,C,102.27093961943359,180.76526086886682,-3.4611235945561147,0
Male,Hindu,No,35.82265087996948,66.92165251681737,B,70.32456181286886,-69.99848799544259,-116.90606105520878,0
Male,Buddhist,Both,118.71957800175103,-96.18548775740824,D,67.96358558742638,-68.16970121591133,105.76073303227294,0
Female,Other,Mental,67.92596200478074,-81.47352261997112,C,-13.590082479983497,-54.17355231219159,-20.907333674979796,1
F,Jewish,None,-9.75894983450914,102.71195966691442,E,-162.18206339447246,89.08604386568733,-225.8896805059681,1
F,None,Physical,-38.315813292676914,-20.153645209178528,E,-102.97268960476575,-51.09472642402667,20.07331190953418,0
Other,Jewish,No,26.317959782283246,-59.14665920383777,D,23.602550862950107,-150.9827107529759,-78.41936751258913,0
Non-binary,Other,None,84.69577571363214,54.10021018440114,C,184.92496506855994,-111.04612217675856,88.7496094047696,0
Female,None,Yes,71.74021641705959,-140.28911905888378,A,41.44413809072293,52.47686463770606,26.0409500128837,0
M,Jewish,Mental,2.0897618718297584,178.83016899404444,E,-67.78875051006507,-5.843642895509258,-192.31604318765432,0
M,Christian,None,-155.5759603023852,-57.53684449699998,D,127.47736622551655,29.854771147704984,182.95784804895837,1
Male,Buddhist,No,90.12386433894231,35.872073968107166,E,-52.39364876306216,-3.4269214924249245,26.718545714381293,0
Male,Christian,Yes,180.21630777380898,81.48662552325438,D,-124.91818909922966,-169.03695224739255,-8.570917772700906,1
Other,None,No,88.48449106878745,130.2318521470069,D,126.64205658346009,-1.6879703799046626,0.3812046328591595,1
Female,Jewish,No,-12.829215345382499,89.13308218532563,D,63.265097336943136,-75.70703581454887,-76.07217488364053,0
Non-binary,Christian,Mental,6.342428413401259,101.10674422213621,A,-99.14982756274811,-79.39400383422421,51.862834985705575,0
Other,Muslim,No,-86.43395093334364,-83.84943545084118,D,-67.29359020377255,-123.16662913604613,-100.75190228993063,0
M,Jewish,Mental,27.906568680888128,56.456656509547784,D,-18.010591308243335,33.905790789436665,9.0535617383393,0
Male,Jewish,No,52.71577466146397,13.988303334940094,A,-76.00795163991407,133.81608908865695,182.35445686437126,0
Male,Jewish,Physical,100.52547908452047,136.39849894680953,E,158.93850201545112,-14.528017076872205,-11.432069658566993,1
Other,Hindu,No,135.45876121221275,61.49237219806052,E,-35.58541744331867,5.203534265896087,-14.924194156600649,0
Female,Christian,No,-17.71571939506746,45.68437929327407,A,27.648586715053863,10.567921737334443,175.71316999144656,1
Other,Hindu,Yes,-60.316719314271225,-118.39756747318874,A,-22.449907193810073,-93.26882673078524,53.91463413936688,0
Female,Other,Both,154.99226323265495,54.00786505516194,D,-83.57872346450138,-163.8505405526192,-80.71220769412207,1
Non-binary,Christian,Physical,-110.74608592495609,19.631418440472906,E,-125.63861618320178,142.7302722096582,114.2449593734372,0
Other,Muslim,Physical,-76.06654398557482,-159.8667225884998,A,-92.83916040691655,2.2918471164908962,121.87816494812611,1
Female,Other,Mental,-4.592436697229465,-33.07151342993553,B,-21.708124596751254,89.46603303350864,-69.89266318152964,0
F,Buddhist,Yes,34.05981616001419,-57.520932316284025,A,54.80280246096303,67.46229767672412,137.0675716811253,1
M,Other,Yes,150.40272376020854,3.1558684208649095,D,61.96360691364787,112.12327264088336,-3.9436033326646074,0
Other,Buddhist,Both,101.24345954820646,-24.1212618843893,D,114.89593841433164,7.351460225746728,-43.35213451213867,1
Male,None,No,188.88404383918441,39.30618425506365,D,-24.590971895266982,-37.17071320911065,-192.19766271819316,1
Male,Other,Mental,-69.11754606783103,-33.002168480019435,D,92.80822460895796,80.56086667956815,-105.9341318921439,0
Female,Muslim,Mental,3.682413413298371,-49.74988925381354,C,19.86121660720432,73.61565640733248,108.12300411625249,1
Male,Other,Yes,-56.86652900294897,-280.14521333329384,B,-81.7529107710035,74.94159143808771,32.19152110025738,1
Non-binary,Jewish,None,-184.2859778904445,130.44979299811462,E,73.47805174993434,-147.2163017727062,-35.47350935876208,1
Male,None,Both,-119.46589020019245,-218.87023525413807,E,113.61796276308678,-1.9634093604372356,15.793960669859079,1
F,Hindu,Mental,-193.2658334753571,51.683788739430526,E,113.28321768596916,-76.18087783910917,-45.73772502525665,0
F,None,None,-49.467739835953,-89.01656140352841,D,27.43883058539839,22.109105327321497,-62.53396747297275,0
Male,Buddhist,Both,11.98026390006975,-48.55251220441691,D,-16.27407777657067,-86.01941808930222,53.84627352855639,0
Male,Other,Mental,209.8794249482638,-45.763390314021976,B,-96.27567878968341,26.21642734519266,92.9824833636732,0
Non-binary,None,No,56.661139522595235,-45.1094494600046,E,-51.109872849263816,0.10048581278496611,192.76731999358847,1
Other,Jewish,No,25.175303652521823,-5.01089203176771,C,-10.139390726052158,38.272740370813665,-94.33953164910844,1
Non-binary,Hindu,Mental,-112.70420980532145,238.23794200274503,B,-38.96950114049749,-23.492369550314184,-81.50242188705938,0
Male,None,Mental,99.61539184241417,109.5853787937425,D,-2.1377520513059576,-2.699093214099052,14.989422696359897,0
F,Hindu,Yes,-87.26380424483682,-183.94545287923464,E,155.17804385604555,53.60949584682787,76.69111178348874,1
F,Other,Physical,27.607353757412895,243.53330401294983,C,274.03293436677086,110.09962817324137,75.21251227953442,1
Other,Christian,Physical,-68.91619054804241,59.024008536093156,B,111.79671130475239,-109.77233829605306,-139.95608590305923,1
Male,Jewish,Mental,106.52673321778505,31.706190384294015,C,3.374565429129692,0.9924575228248439,-36.79180812416955,0
Female,Buddhist,Both,180.18931277270877,124.91817646271801,D,-139.42133635547196,-161.91707909528134,3.7702052086465736,0
Non-binary,None,Both,104.26871976343972,96.0825470244692,C,110.8984786835008,-20.939124080519296,21.77029894343219,0
F,None,Both,-55.11188666162818,35.052639385758766,A,-143.9789327712002,77.0196072064508,-51.89243464998804,0
Non-binary,Muslim,Mental,149.05095506443976,38.55819213603545,E,62.55603365822954,210.4963755097097,6.655435466884049,0
Other,None,Both,67.5530030281653,183.18254144845878,A,-26.982848616377176,-145.2821261428979,54.991069391959144,0
Non-binary,Christian,Mental,-7.07248575694691,-49.11219725611716,B,55.45982893693466,-54.13755765020324,33.40929040224947,1
Other,Hindu,Mental,-133.56167228156139,168.8918524210838,E,-87.99056180237717,-7.705338969971185,-31.0146669925697,0
Female,Christian,Yes,14.396042903235626,69.56023069303073,C,-74.95169889065909,60.263282764897085,-134.58764050528842,0
Other,Other,None,79.25876279277621,-195.9497663140069,D,40.43763141505512,-160.29528125864857,122.02456769473451,1
Other,Hindu,Both,-27.137142886112226,-109.39864066612199,A,-164.36396974205687,-115.76486421093477,-50.227759032765995,1
Female,Jewish,Both,-67.3595160841291,75.92825239920096,C,-39.04303416854946,-5.438149275969459,-32.87332625481653,0
M,Jewish,None,-54.396970408349766,142.56773271150567,B,-185.54876987823738,-17.220021496673674,164.6011867132061,1
Female,Other,No,43.915083691057205,145.97810303008623,B,37.19987414573223,74.9432926293288,64.94587248831594,0
M,Buddhist,Yes,-123.11506642199328,-67.38126496054258,E,-47.92618965588912,-53.936997974969636,-252.13106369680017,0
Other,Buddhist,Mental,31.8841655220155,8.378330385963658,B,5.038961502986441,83.96982157053236,62.67703542810848,0
M,Muslim,Physical,-37.790784098458424,118.5766684333029,D,-94.13479326761413,-13.148704480214377,242.80318067559833,1
F,Muslim,Physical,48.3098095470533,44.52511886083676,B,46.82729463011269,-81.71485799181498,-59.26935963277303,0
M,Muslim,None,119.45105652595144,-116.95622598772408,C,126.19268728368314,-68.96567306104811,26.464516299273317,1
Male,Jewish,Mental,-41.03293578867213,227.4711651980856,B,-2.8039796754982724,18.853406884174078,-56.364602085452844,1
Male,Buddhist,Physical,136.76628738455852,64.23731889323324,D,-8.81151633944333,-145.5864961181399,-87.67790003574942,0
F,Other,Mental,7.914146899695383,115.40687487622337,B,-90.21319867469234,9.666350339409794,-3.29227430479932,0
F,Hindu,Physical,-205.02964369578703,-43.462036802590944,C,44.6233361907092,-1.8717762191552318,15.888004483723156,0
Male,Muslim,Mental,-61.21803656416161,-28.814018469427495,D,-15.4526918479581,58.63790822903469,127.77962635286396,0
Other,Christian,None,-52.08749808849039,160.22429884371232,E,118.4689590985956,-90.60149946480557,33.13476554104708,1
Female,Other,Mental,-113.14843236093152,89.06699007915539,E,66.80212004594709,223.8017302155734,213.352011735908,0
Non-binary,Jewish,Yes,-34.789847672294535,-248.8264391693392,D,-117.11889919000728,41.85769418077021,-62.184906159232554,0
Non-binary,Jewish,Both,-78.50759594842765,145.58250119725147,B,-17.056839038433345,-30.20969365254682,137.55195110229877,1
Male,Hindu,None,-12.873937671429363,-206.18142236649203,B,-15.336754319516386,-235.2754196517886,97.55884961269635,1
Non-binary,Jewish,Mental,17.166017232020494,-90.30193029860528,D,73.45597625178506,84.75030299108695,-128.55549568905244,1
Other,Jewish,Both,-1.9621573802883745,41.703156700975335,C,92.02460530817719,-120.44830571011629,-10.060608990801496,0
M,Christian,Mental,-3.9230219331600007,-168.30638528900508,D,50.182720985366046,-141.21640623060048,78.24372314731563,1
F,Christian,Mental,-187.57902497466944,-87.02282930904765,B,-42.626493302710635,95.46821654758025,33.5098345946914,0
Female,Jewish,Mental,-9.205196925380116,82.06758260647204,E,89.41151467091663,47.51662743436296,-61.09606593518452,1
Female,Other,None,-66.84239845789499,78.33602553199648,C,62.2526915086144,14.055072109354752,50.842814015445036,0
Non-binary,None,Both,58.35115004835918,-33.077106727495305,C,-76.95669999353828,-58.03279007955188,78.79079561213018,0
Male,Muslim,Both,-76.33608752508856,-128.62248422489745,C,-16.815099512450733,-180.0157437749283,-71.60216925986099,1
Other,Jewish,Yes,93.91745765901564,81.31907580798122,D,59.033333276859054,18.363922551406123,81.35734410842889,0
Male,Other,Physical,-69.06454084143431,57.89050582765297,C,119.17710029327317,39.27992143536205,7.651488202964534,1
F,Other,Yes,-18.754935868699945,37.01803175844777,A,-127.05418095954755,51.925930206964544,-44.98887813063737,0
Male,Jewish,Yes,-30.051659655904366,-69.00243744219745,B,-69.71889134270035,-5.371779583084821,181.13406128041476,0
Other,Hindu,Physical,59.49183443259225,-35.360742484232965,B,22.68224719916784,47.79553350654923,64.67524028926333,1
Female,Other,None,277.06056886336575,-44.721741927264425,A,108.58261336958302,189.35554148934196,93.37086659675866,0
Female,Hindu,Physical,3.1684894884401618,165.461166571985,B,-125.39509680697509,147.90556385338274,-32.36811768228425,1
Other,Muslim,Physical,-139.68459414404785,113.5623504313304,B,-64.17096613203638,-153.08081750100024,-53.52381959588241,0
Female,Hindu,Physical,-188.2116499370815,116.26516946465884,A,-84.37764965530423,-51.345909767138984,27.858620514088578,1
F,Other,No,-152.74664568525813,37.445679486395726,A,125.19873973900903,-30.82342676444184,142.4347695498991,0
Other,Christian,Yes,48.6383173506172,89.48002461762205,B,54.60053867978235,-53.856148124108884,169.5540169268723,1
Male,None,Mental,18.76290613320975,-111.81845500661929,E,-27.865643751361617,-107.72965022084176,10.984761345039864,1
M,Hindu,Yes,285.977857327233,-93.09527783996097,B,57.00083034932746,-66.72974073225895,146.06120976468762,1
Non-binary,Muslim,Both,214.93848085649537,50.38540690276879,C,-132.38219302075294,54.23939981705026,-47.06207452534636,1
F,None,None,123.94802267397607,-52.92056766591337,C,33.40054572780489,240.19990895347257,-6.726609542626198,0
F,Christian,None,88.23409215690981,20.596772002822696,E,23.52567800114832,82.91149071736311,-58.15319192496068,0
F,Christian,No,195.3044275351112,84.92775448818848,B,-5.916347432656838,-102.03563291474525,38.02639864837098,0
M,None,Yes,131.82786269332604,57.20379824663143,B,24.56943356402371,-44.361080151975635,164.95636966702148,0
Female,Buddhist,Physical,120.28226648242317,105.91620667351505,B,154.43583111716603,-77.02131217300351,82.38439282433112,1
M,Muslim,No,110.56855293565147,182.16724418898144,A,-168.10020217817276,158.22541553253643,-180.810543751755,0
Male,None,Mental,21.276923780342845,30.196062678022972,E,-85.14596708201148,-1.2673779133445036,-129.6926063331631,0
M,None,None,17.072859400557718,241.78104688426308,C,-72.77458440251871,60.451342237968916,160.52584427552853,0
M,Hindu,Yes,35.20070734199392,-259.99276647018627,B,-139.9880502701216,126.07771046590082,-15.973435985307022,0
Other,Christian,Physical,-86.20316377332978,110.26953984577325,C,-60.342345858025446,-44.18550200336326,3.1597699920601547,0
Male,Muslim,Yes,112.92488195945279,-28.213994996395066,A,21.102046452517207,-156.80382369254855,132.52580916642165,1
M,Hindu,Physical,-1.9060067911774885,4.4827730181693735,D,8.81811664683054,84.70653639958299,-53.70452736003094,0
Other,Jewish,No,62.164827989541195,115.85155967406419,B,183.06578643808086,-60.42569466069675,119.3247663412141,0
Other,Other,Physical,112.4393766393298,-115.44214457750543,B,47.57163199141034,105.85087712717484,65.37077998316877,0
Non-binary,Muslim,No,250.9849528912735,-44.04619514423679,C,-31.25442426253644,-70.22136205040543,-18.066921815354593,0
M,Hindu,None,-240.66298572650155,136.7500361960003,C,-121.35253346978774,-18.46237032989931,68.60188732439977,0
Male,Muslim,None,46.78059708813698,-13.877064978819604,E,49.24629518975555,-150.27828185970225,268.40129301906853,1
F,Muslim,Both,-50.57782311638731,-98.70930949909162,D,101.91420054559485,-191.22227542479249,121.71708244492945,1
Female,None,Both,34.87883392922441,-0.4728084983171897,B,325.46038248863323,-38.726483479838656,19.808743281797582,0
F,Jewish,Physical,190.52005170250925,-70.35479693463803,A,-172.06611053217145,-27.06316649212395,-42.62622250083855,0
Female,Hindu,Yes,-121.93567972447981,115.24053266052927,A,38.018033223440426,-251.79710285540042,90.1871705293324,0
Male,Christian,Physical,-10.74174465234222,-168.21277125777385,A,15.787455181870666,28.483661060682763,200.00405591423856,0
F,Hindu,Yes,124.99860124266434,7.37120470436852,E,-235.41035662578244,-130.99825453051756,23.28181538113482,1
Non-binary,Buddhist,No,87.09107531633737,12.922643198514258,A,206.68382360594867,-50.54522208218694,-66.34893794352763,1
Male,Christian,No,4.67460305966827,-3.491220333597131,C,100.2946981793918,-43.09889148778792,-17.254741224828923,1
Non-binary,Other,No,2.8662335038609994,109.78330627206961,A,-106.04889689315719,-98.90878030543281,128.7095672396371,1
M,Other,Mental,149.01207068200756,-34.62404074231949,A,139.57963876716565,56.44056224304753,11.728401752949706,1
Non-binary,None,None,199.84754800664487,21.929836955884042,A,-16.530803343403985,86.50781304671395,149.90578556205818,0
F,Jewish,Mental,192.47512476065378,-92.30319120050656,D,13.81908645041429,-112.73792702416783,-108.52707923687619,1
Male,Buddhist,Yes,-31.970645614960556,-106.89414334125347,B,-35.97533921507782,57.11146661149529,80.36445649875326,1
Other,Christian,Physical,-26.649236754693884,271.4311048557565,E,-21.10725766798927,-49.304924612004484,24.032046211233435,1
Non-binary,Jewish,Yes,-44.00084295273922,31.647553892820067,B,-176.5196014341105,8.86081928272917,63.058505314376326,1
F,Buddhist,No,-5.475066492982626,-48.40881173639218,D,-53.973353365959106,33.80343060065244,117.02247024445765,0
Female,Hindu,None,31.261640739292872,48.31471849541895,C,90.7192727089461,80.91755909742974,-142.99274466095287,0
Female,Muslim,Physical,-53.035904393935326,27.71846461776675,B,-85.99999389903981,-71.56380596284458,80.61252419987959,1
F,Christian,Mental,13.562123331699485,-11.817143016496377,C,-131.72067394025905,-16.914597847408505,101.21817940683103,0
Male,Muslim,Physical,119.20562998886726,-133.485649883051,D,62.63664979510087,-47.03320140970476,67.34671594497021,1
Other,Jewish,Mental,21.90880959407049,57.47023333841739,C,-6.663656105307461,44.801663320001886,133.6890707538674,0
Other,None,None,155.75008524885914,50.547783681280855,E,-35.796987528446635,-28.520887600769118,-63.507325143126415,0
Non-binary,Other,None,-30.853705729118484,113.24289368635603,A,66.67743347643787,-202.69231146729675,-68.57894231985256,0
F,Buddhist,Mental,-35.526274586346005,-68.75605604877298,E,-130.9502101293515,4.789247006568824,54.15535647938313,1
M,Muslim,None,-125.123094852865,52.412138633036896,A,-89.93030615847294,-8.656317398746799,-147.65595913667315,1
Male,Hindu,None,-22.891210967781436,135.39206326133421,D,68.32877638109507,47.359684092023414,-15.522560148438272,0
Male,Christian,Both,-53.69520223941857,-56.74023289130773,B,58.91195342216255,86.66817299321542,-51.876663814756206,1
Other,Jewish,Mental,97.17552019166384,-216.07432377685836,D,132.32110510108183,87.81047600625942,176.0486358965531,0
Non-binary,None,No,-125.19916219991684,112.77742024434738,E,159.77805179514382,-94.05982995024567,-191.63074524704578,0
F,Other,Yes,57.00572811770041,144.83723756149527,B,142.59364712989978,-99.09495316191907,30.02716667448913,1
Female,None,Physical,161.46613856109423,-20.296941669892277,C,6.075684112810269,-40.64497477703537,-137.05201407058775,1
Other,Buddhist,No,149.9063585266262,-8.345993000101414,D,-147.2540640528227,-26.955724608646175,83.93421330113465,0
Other,Muslim,Mental,16.153621535632123,-214.1477975800912,C,-4.594746101443048,-62.956540023259244,116.04978240393638,1
Female,Muslim,Mental,-10.10945646783605,114.6978544618041,C,-36.432391141627576,26.761500647516318,107.86414763213324,1
Female,Other,No,69.5921574846351,-11.974180739517218,E,-86.59384669938513,37.896131336846075,87.11012476111165,0
Other,Muslim,Physical,81.08173542102563,-20.178564637854286,A,85.55085910136911,-126.76205202434694,-35.2076294286614,1
Non-binary,None,No,-1.5814599864623395,81.69265873280065,B,-89.77649603066178,40.2166815580471,154.61318419793932,1
Female,Buddhist,Physical,-44.03073828680782,-184.0874186630192,E,-91.81011517637754,37.9985776515766,-140.09113842362643,0
Non-binary,Hindu,No,-47.726156107988714,118.174347023504,C,-56.98723049098924,-59.83506634126042,13.320553771195598,0
Other,Jewish,None,227.14244848848278,19.175938023944912,D,-161.96459027435657,-43.86988415977601,209.48279922725277,0
Other,Muslim,Physical,-4.9692024098812,3.212252500918036,C,78.98510822498899,-80.02751783532037,-93.8008206026663,0
Other,Christian,No,17.186836549330433,-85.88597194496754,D,178.5995859674313,16.613457259215657,19.712872292462418,0
Female,Other,None,232.48987069636314,-1.5415993071122136,B,-25.472614817785892,135.60703145334725,-24.574096981407568,1
Non-binary,Buddhist,No,22.198504921424654,-10.722197104050805,C,22.946957844029704,67.47483443329133,-83.47130882527536,1
Non-binary,Other,None,-77.66757698697721,-74.50163118537144,D,-140.4439705806136,-54.21730064286658,22.652025894528713,1
Male,Buddhist,Mental,-33.11896793808662,32.989337543884524,B,206.8653008380734,-73.21182072933819,70.30040010556947,0
Other,Buddhist,None,62.23639983981833,11.706103958466981,D,117.01830548792434,342.86610406812883,-74.92964525384453,0
F,Other,No,-36.58725920888776,-9.962475172451047,A,-7.981777343361498,84.80152940771663,-123.26204869761732,1
F,Buddhist,Both,-0.9889317878379877,-46.80350841966889,C,27.75570950712634,74.69106855698891,69.40717675940554,0
Male,Muslim,No,-24.082582464961643,18.691615932573193,A,70.68618716278877,80.36942131308167,-28.253992652677734,0
F,Buddhist,Mental,89.87740339443941,-5.456244851179045,A,60.37285419334675,12.130248830598505,-28.239689078210095,0
M,Muslim,Yes,10.701775039969167,-18.959770895527704,A,151.70929620523975,123.0691518474311,73.44046812961918,1
Other,Christian,No,1.4727204553136908,-23.767116269206795,C,101.17728042244782,-102.72793921791981,-35.787934160423355,0
F,Christian,Both,-138.36945094889427,-65.01602254595865,A,198.0485920535068,-56.75229798713571,-0.6516156454531099,0
Non-binary,Other,Both,39.88313567045336,-91.38250031098589,A,-173.36229274030467,-99.4797931300398,139.5217623943,1
Male,None,No,-72.22453947445487,8.050312676694217,B,-73.00152270051251,115.97340244707033,-113.64846543839874,0
Male,Christian,Both,108.7047157012642,9.639684107132535,C,-24.767524283692026,-38.27877380177034,180.6149631248918,1
F,Buddhist,Yes,94.15282987599107,-89.9495442840925,A,137.81760702193606,-25.348837104969096,-79.56200934928945,1
Male,None,Yes,-56.75465005599787,90.71332987103847,A,39.319105863956985,55.31561225308034,222.31408666293615,0
M,Muslim,Physical,-89.22314818101921,16.541113054712405,E,-107.16453928382424,-26.835636579631583,33.714026304138336,0
M,Jewish,Yes,76.10019477845024,222.01863994421643,D,46.85457723372546,-6.15110665447617,28.470269366681766,0
Female,Buddhist,Yes,-10.889176082495736,94.28081291910563,C,31.266594738654735,163.65782451569555,-0.22704025688495372,0
Other,Muslim,Yes,-82.04285596171326,-259.65466819667597,B,-59.289159972443116,76.29217687641481,-26.892888965172958,0
Other,None,None,-27.5327865139971,36.72984562316122,A,-91.01402864207682,-129.25968636960178,21.423339686975346,0
M,Christian,Mental,-43.516066104029264,142.6053468131568,A,-177.12359235321887,24.721283127946354,-19.528379635968097,0
Non-binary,Jewish,Mental,-196.50516040042385,67.5317897219129,E,82.13839110540653,-23.01013543515414,180.13753357261706,0
Other,Muslim,No,138.23230804514185,-68.25637124257372,A,-20.074619321125052,-110.8151956976601,61.51158581428962,1
Male,Buddhist,None,-63.59334702471903,-55.104642875825725,D,176.57647777543667,-11.498957267809864,163.19778081040846,1
M,Buddhist,Both,-8.52887079985299,-74.6058633105084,D,45.7452759793765,-142.3064377953497,-63.05108094471843,0
Other,Other,No,-28.735865524741055,-71.71887483342925,B,-30.48241165390637,71.74103164415506,-130.49253692075266,1
Female,Buddhist,Both,72.10712339655065,147.17710511422675,C,-48.06167104431774,25.974715341741415,-158.40677571999115,0
Female,Jewish,None,-39.66983711334246,120.63725799643609,A,-118.402239981624,-159.19266914041975,94.00734414677578,1
Non-binary,Muslim,Mental,60.971633056895215,-139.4945700057721,A,-39.91948376867928,-18.092260302390567,-137.60056170729246,1
Male,Muslim,Mental,119.49888337683167,-102.5178379064676,A,-50.74454677949893,-93.11755048899661,20.081331487726818,1
Male,Muslim,Both,-43.21160669193942,-14.678628915310377,E,4.866973428962767,151.01302552719287,17.929974855534525,0
Non-binary,Muslim,No,-169.70243855099466,29.120917686628495,D,-75.84689487989135,44.999186875383835,-174.8782587779295,1
Other,Buddhist,Mental,-40.15091594775274,-81.25165213638333,B,-161.68194365690874,60.553906953013815,30.877625243478118,0
Female,Hindu,Mental,-219.41338926955916,145.74491740991218,E,85.14787078604601,15.478236672546917,-158.9361344848392,0
F,Jewish,Both,-146.43819416271373,-61.177867268462236,E,109.44270107664336,-26.681321808831964,-113.62152250883078,0
M,None,Both,-7.9814463507572695,83.97202238513476,A,66.125230312957,-35.074559558068906,110.25981157804101,0
Other,None,Yes,271.72303494274655,106.45624498055379,B,4.332305790601467,100.17491274189834,99.10652583847782,0
Non-binary,Muslim,Both,45.6257757818081,-213.34050057770804,D,-96.80427956713618,131.44977274948394,42.30358674451467,1
Non-binary,Other,Yes,77.04755681831537,-37.95586552543418,E,14.324069160918068,36.69113501718948,42.84846153014014,1
Male,Jewish,Mental,18.214904887926263,-11.268722906624923,B,78.65726892604188,173.0817049691796,143.59546521395416,0
F,Hindu,Yes,-5.957845406525392,37.78171117742824,C,-58.92559833648389,10.850734180231367,33.79898870452091,0
Non-binary,Christian,Both,123.61272337747691,6.187912772962871,C,-2.0318112690931383,-140.7829632492042,-232.2066210044484,0
Female,Buddhist,Yes,223.57733975680335,-67.49698225228283,A,30.802754277810234,30.496501305070122,97.13582146868073,1
Non-binary,Buddhist,Mental,-166.83145989296253,22.935152598074758,C,72.34617328906394,-236.5969509375316,-183.17193957720124,1
Female,Christian,Yes,-74.34888533798775,102.4987732882804,B,-123.76832357391308,-86.56302142069934,118.58599750863648,0
M,Hindu,Both,-63.37578923125643,-104.48716298495431,D,-156.07292540710682,-107.61178245386185,-10.048999090368154,1
Other,Hindu,Both,100.02275611442815,-50.154438794169835,A,-210.17264677469055,21.001291988281558,-112.98703895158559,1
Non-binary,Hindu,None,-20.403948054003735,-126.06139820882105,B,-37.0409315752148,29.569831892322558,43.345553948324735,0
Female,Jewish,Mental,38.755014549630154,92.1336410111891,C,-36.09641723762761,-44.241751013282006,-30.121363030019328,1
Female,Buddhist,No,201.2249362796223,-11.538530644573958,A,-96.5466624438183,54.41069788864733,58.76989804332362,1
M,Other,Physical,-142.86294813045882,94.57870404360355,D,-66.1290992373721,-31.865315665222898,40.98490318699749,1
Female,Hindu,Both,-16.48328992695425,3.622321734130566,D,-72.73286050290909,-122.64349136187359,-197.48624383302052,0
F,Jewish,No,6.783498696109359,-39.60445642577806,A,163.71828446463462,25.448916970254114,-124.71746111049637,0
Male,Christian,Yes,106.79347014278409,64.91955988372231,A,-88.08727406956383,159.8633551403683,8.802092741785698,1
F,Muslim,No,36.39735788387609,-140.03325133655343,B,-125.44170821172497,-36.329295629347186,-55.365308521475384,0
Female,Buddhist,No,-128.26402387819297,50.184291909114606,E,-166.6672972953759,-42.701543696512836,62.062852307492456,0
M,Other,None,-141.4396098313867,-106.20544594391671,B,-81.81222140022497,-4.758489053046635,-102.45250142453075,0
Non-binary,Muslim,Physical,4.050356622522255,381.5514684285177,E,-41.77292539469587,17.8798516862006,-62.709655484391035,1
Male,None,Mental,127.23511576121989,25.814986270168795,C,176.58590700715737,-2.5203867053524673,151.15823971374925,0
Female,None,None,92.53079881377273,211.95721165939764,D,16.352941990175157,99.88783330232266,12.052849358941863,1
M,None,Physical,-139.02155791977492,93.93370295745632,C,26.988202190689627,-79.86047456251383,-34.515630273031114,0
Non-binary,Hindu,Physical,-77.40621195448098,0.7415407664929682,C,-112.76069443352843,27.861854541722675,-63.962125994027964,0
Male,Muslim,No,-217.6795909918453,84.47665647842835,E,-243.12465045258867,-63.59442010361174,116.71500165003796,1
Female,Hindu,None,-289.17669736592535,-128.08681106077015,D,-28.236949687139234,12.25890385195717,-1.6681233612649078,1
Non-binary,Muslim,Yes,-65.16080735387472,249.42739846558314,B,51.382656610316126,77.50936926648659,31.304644456924397,1
Other,Muslim,Both,126.54386891320588,84.18177642193905,A,-231.85987672027372,-4.071450266072966,-115.06688969026955,0
Male,Other,None,-78.2299123084614,96.95169386927859,E,-136.01729031057496,-0.5338351198959482,60.85670802978911,0
Non-binary,None,Both,-85.59455802130518,308.59573208728904,E,-52.08097190760923,-50.07773217430449,15.233809574654424,0
Other,None,Mental,-29.756423797166093,99.91259689518948,C,-33.951726829512936,15.04675131537471,-63.88497514391418,0
Female,Christian,None,-151.46589455822837,-137.7145201591338,A,-24.108545370322272,-42.80174061439057,61.80374317297915,0
M,Christian,None,83.71457753864604,-89.94876020606792,B,122.14057589846486,-161.60353860721705,-25.961310776520243,0
Male,Other,None,23.780551499875415,-3.4070930693064723,C,-245.80819678100778,9.611680932232343,-260.57890322654515,0
Other,None,No,-24.47002051332314,34.370937858476545,A,132.75667007206042,-0.061539888053449975,219.82515354285817,0
Non-binary,Other,No,153.87217823584015,20.44139819773863,B,-121.40089728627375,-63.06891902939816,80.05682117841488,1
Non-binary,Jewish,Mental,-109.81808826756235,38.277856240160894,C,-22.93158142932317,-126.49668750187035,-123.50840456749779,0
Male,Other,Physical,63.89036665737029,-199.1467636484902,A,149.90802396080213,-35.64568964663677,9.906157068668014,0
Female,Hindu,None,-46.7250645756709,-55.73524992144252,D,17.03766609985295,-224.15325543185833,107.02903452176183,1
Male,Muslim,No,-78.31220875257371,-66.87912098327308,E,-14.865137212670032,144.22251463369727,-7.158532208068795,0
Other,Buddhist,No,12.415218991636165,-41.04365217882203,B,-139.38748850710803,62.69108867091791,97.71376302918196,1
F,Muslim,Both,-31.624945364803242,-31.56855024395801,A,104.92691553477187,-14.929995592776834,167.2612491541219,1
Other,Jewish,Mental,-11.190968170861039,-52.23509258404761,C,-24.822162954982552,100.2634286496124,-1.7060513551381336,1
F,Other,Both,-94.16745094973471,-127.02997430104985,D,-83.28176594502325,-123.2651697654058,-54.9283485543923,0
