Disability,SEX,religion,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,target
Both,Other,Christian,116.19762473570465,D,E,109.69398846328555,D,B,71.09009108677584,B,D,-25.487347979996468,D,-3.3528903206297764,-156.70229760049935,-19.552845683858287,-169.84860079521232,D,E,0
Both,Male,Christian,86.06569321771458,E,C,58.51629829030831,C,B,125.95013348113872,E,A,102.6859079100978,C,178.75972481880575,-237.2322422131404,132.0731920251237,42.4316043269885,B,B,1
Yes,Other,None,-143.11061070752467,C,D,105.95757650428833,D,D,189.4092216218267,B,C,23.4125853387599,E,-39.95284394485796,10.578181865309682,39.993382056731335,-108.59452533142667,A,E,0
Mental,Non-binary,Christian,-68.52451866687417,D,B,101.3307825006847,E,D,46.944137235222804,E,D,67.48307053087554,B,-226.6925902011515,44.889364157211205,135.32003742334507,94.04462267713465,E,B,1
None,Other,None,5.081553604365112,A,E,-48.77556686209135,D,A,91.39361423132003,D,B,-122.92993879693539,B,-13.51731445555263,-16.005746967691696,129.46213279277416,-47.92106466613028,A,B,0
Physical,Female,Muslim,12.27535591076733,E,C,-27.119362532070053,A,A,71.59630637874442,E,D,11.878503683705318,C,-76.4601086632133,-31.75954910481519,-16.1034260302243,61.16671942198917,E,A,0
Mental,Non-binary,Hindu,161.93378527860082,A,C,-54.91316914109676,A,B,-50.58616105104383,E,E,-172.05954184526257,E,44.667039346933485,89.54991258604123,42.744492038008545,17.86110732366476,D,D,1
None,F,Hindu,107.96417332522512,C,A,-7.573020009821232,C,D,-122.45677856755081,C,A,-22.97244835642918,C,-80.26427405738754,11.539998543827476,-9.9635433226493,-141.35416072450025,A,B,0
Physical,Male,Jewish,-145.9285592534824,D,A,-76.15675192243914,A,A,105.00133259337359,C,B,-43.45905808197404,A,-137.11559744022188,-98.5466131831911,62.94119830452131,15.045712737942674,B,B,0
Yes,M,None,50.120394686182976,A,B,-103.93836545654669,D,A,-36.32373759272376,D,C,-190.20388815668787,B,-50.15331204969758,22.189262442096236,169.17577248895975,-72.46458178620068,B,A,1
None,Male,Other,-177.29392589473795,C,D,85.83364688209267,C,A,36.144183924081226,B,E,23.524782362115417,A,-8.656405874636517,92.36148325347737,172.8864460767739,-11.422746174984942,D,B,0
Both,Male,Christian,175.79748128626167,B,B,-75.39211560572352,D,B,138.80161102954762,B,A,-97.31975136284554,A,75.20743391580248,47.76354685095757,-9.383055306259731,-125.53015440637525,A,D,0
Physical,M,None,60.82713033668682,E,C,74.59401555520925,A,A,86.70135666349923,A,B,-42.46065157052958,C,-0.6478792733946148,-35.73751248715566,182.61150469471207,-58.31178551080032,E,D,1
Both,Female,Muslim,73.03445606560986,D,D,7.7744156521522765,B,D,-51.55818584802352,C,A,-180.13830141409392,B,-76.18171445875718,-62.6190762141687,-2.494456149670525,-66.50471043151693,E,E,0
Yes,M,Other,-25.05994616773968,B,D,-55.55104044158246,E,E,70.86815921349589,D,C,-73.81290775102347,A,-113.76129829099322,36.06110935299273,-76.29218772333277,-2.668506127941395,E,A,1
Mental,Male,Other,94.24532143709338,E,E,91.12581258543584,C,B,201.94900895367738,A,E,109.85525479624667,D,-13.694040442147607,-7.811968194596464,-71.98793202875352,-22.70931348295642,E,B,1
No,Male,Hindu,98.63211796756597,E,E,8.953376769917258,C,E,80.60479858025681,C,A,34.87194087209588,A,-198.6839338618807,-51.966488688618014,-72.02953287831484,31.976487400628944,C,D,1
No,Non-binary,Hindu,-269.2546006904971,B,B,-26.35145987007274,D,A,-1.1708160475658247,E,A,71.24169727792994,C,-108.02734952893395,9.90334669134521,-43.60663591333627,100.08162120432684,B,E,1
Physical,Male,Christian,70.79599648855273,C,D,76.2544143890457,D,A,74.65022177388558,E,B,-59.60827298941646,B,109.31472352070803,-252.7430185789783,-15.044003921163322,-88.73334549563606,B,C,1
Both,Non-binary,Jewish,99.55733379782768,C,D,-227.72699450525292,C,A,171.2644003292581,B,C,10.491134915859018,A,-67.40218981145428,-148.01788601764792,-166.38963389916165,-209.62048788275607,E,B,0
No,Male,None,-48.06800790057294,B,E,28.30430539429135,C,A,44.460463969389004,C,A,64.54753799946943,C,-45.547707366914494,-98.2725850683562,-154.6550071955673,-93.00779143342609,D,B,0
Mental,F,Buddhist,77.75791191277445,D,D,31.867490519456474,A,B,-15.657716385254606,A,C,47.97921821635736,D,129.67123571280436,2.0791576553809836,-209.70011604259238,24.47552381860269,B,A,0
Mental,M,Buddhist,18.83301374476649,D,B,41.92181208792917,A,E,-0.5626772453341445,C,C,41.02256461506349,C,-59.241618558849765,-31.59474100051119,27.748375421573908,-2.4316191890751204,E,C,0
Mental,Female,Hindu,-111.31197816409627,A,E,29.28905692534548,A,E,-81.03723349714753,C,D,272.88893416797004,E,21.671944828962097,-94.40719308241347,-69.23181329556846,-108.36189391852412,E,E,1
No,Female,Jewish,93.73571241541086,D,A,124.60821126417756,C,B,-79.59481611811916,A,A,-43.994187324778956,E,57.64698903954431,-77.1536140683561,-108.11206878344896,-110.49260734804429,D,B,1
None,M,Jewish,24.758853827131766,C,C,39.01353606368797,D,A,-318.7389835232656,C,D,18.278815899659936,B,127.71600096156226,21.66788185300813,-12.730763844563084,-89.95031551127279,D,C,0
No,Male,Jewish,-69.6501711680196,E,A,-65.34381906768756,E,D,-52.497410401345476,B,E,-150.70350387909542,E,116.22547446808925,-1.5346121437990508,-101.12840200188585,-106.10964483311045,D,B,0
Yes,Male,Other,142.7193175205853,D,E,172.25491077434492,D,E,-34.18434575374842,D,C,-28.745751021454257,E,30.316822128186242,-56.67983167249524,70.77730997492353,-106.82028179114502,A,B,0
Mental,Other,Muslim,69.18772000407326,D,C,18.965485451364508,B,E,211.03536431903885,B,C,-134.7097044668954,E,39.06799692098,-28.923722476358893,-60.388498177732,68.86331054285087,A,B,1
Yes,Non-binary,Hindu,-61.841320656921525,C,D,-1.068851537900666,D,C,112.76633461355739,E,D,23.258489330220584,C,66.58417126000438,81.6976967838948,70.61068625640306,104.55336419390817,D,D,0
Both,F,Christian,-176.49389644537493,A,A,71.56653091601032,C,E,23.992505816024483,C,B,74.34773715703288,B,-19.510545050516185,6.108557248987461,61.88603667300141,-21.647103443372426,A,A,1
Physical,Female,Jewish,20.526174645279028,A,E,126.78327644178233,A,B,-23.35179066342301,B,C,182.69147045745092,B,10.501920760618974,17.764901380155845,103.60422620208267,11.185535153245585,D,E,0
Mental,Other,Christian,-56.102026720918616,C,B,50.40505144235935,A,C,62.436095870056796,D,D,86.37074577265695,B,-42.62397897503471,34.55478141124052,-38.16729536858423,172.26814985916377,E,E,0
No,Other,Hindu,-13.38212757724508,A,A,131.59187878103035,D,B,26.656723312183033,D,D,-60.65494466157772,B,-42.01052778687873,-10.982919936352504,-72.20975179629559,42.72900930731199,A,C,0
None,M,Christian,-77.3695919553834,A,E,64.30751523400679,C,D,-150.16396837850667,A,C,73.38928677227455,E,-160.765661960743,115.7335772502313,32.61434864952298,114.65611650386913,A,B,1
None,Female,Other,167.01940072805883,A,B,-29.214945519092762,B,B,-166.3537670981417,C,D,86.3434820682517,A,-98.46918593428865,3.935353181133862,70.09159658557078,-161.44152463615228,D,C,1
None,Male,Christian,153.18976703509014,D,A,-157.99873491251694,C,A,-15.854172311720516,B,C,56.991388193809854,D,13.160762585216156,-80.09849543103638,154.77514543686237,76.68902222245026,A,B,1
No,Other,Christian,-128.4759626144492,C,A,64.10475803017071,B,C,-106.43490604178965,C,E,72.17937594858685,D,-19.206475003019385,-32.39564950747176,-227.53568923942572,-198.92399873123736,A,B,1
None,Non-binary,None,27.312361860776914,D,C,-62.354781538841074,A,E,199.13043238357972,E,E,-110.97158927332507,A,75.50348330848419,-16.057669533069006,13.284411395189055,-15.232156362693742,E,A,1
Both,Other,Christian,48.47970390592034,B,B,102.42293044497302,D,E,-50.715681777383224,D,C,-32.62377132142657,A,-52.965748542874856,-70.33084097007155,83.2993786011382,18.206780129540093,A,D,1
Physical,M,Muslim,-14.878064637555699,E,C,96.35001064473843,C,C,97.96657624719329,D,E,-56.899491119339466,D,44.17541084245421,-85.64562591987335,-56.40182620876033,257.11879792755343,E,C,1
Both,M,Christian,10.122517703881789,E,D,-121.77182861081432,B,A,103.32378161769505,A,D,-37.27583003048521,A,0.8270767372321183,13.280677761706347,9.577323431096966,155.07122108447192,D,A,1
None,M,Christian,58.1003519786902,E,B,25.18454983615936,B,C,-70.22201681497523,D,B,-52.349687727539305,A,144.55043724036273,-92.53923560941452,6.480818664649221,72.62293525036455,A,E,1
Mental,F,Jewish,-195.9041369508388,C,B,-31.15867862181775,E,B,210.9499565576023,D,A,-84.72777716961261,D,37.4129222678734,-56.76307847298073,-40.77261225778682,78.3045250525331,E,B,0
No,F,Jewish,-0.30884038892736504,E,C,-222.46891466432353,E,B,-104.35778457235867,B,C,-69.02491744289921,B,-148.41835310464043,60.30135392530971,-19.252046498965736,-105.89331188905456,A,A,0
Both,Male,Jewish,75.71889711031027,E,A,-59.650060118338224,A,D,149.7387202624538,A,B,78.24820380625724,E,144.6178596708251,-14.450202006825046,113.7042041639629,87.94741480867917,D,C,1
Both,M,Other,-136.87441374160693,A,D,-89.59170370248593,C,D,56.42696424485531,A,A,-14.476686749384301,C,100.70681671187384,133.0228974063507,-129.43912563265116,51.98753457424831,C,A,0
No,Other,None,-80.25349594345614,C,A,-215.13163533027603,E,B,-69.187032631708,D,E,-76.0390352663902,D,19.287701171188292,34.69237428769445,-233.53793140065093,-72.39554458257825,A,E,0
Both,Other,Hindu,44.375827090668835,E,B,11.712774583131646,E,E,43.22184815515499,D,E,133.12329002243334,B,26.970257730414925,69.5832583235298,8.184656746251258,35.16004628254875,E,A,1
Yes,F,Jewish,98.76488353291192,A,E,-170.91301195895292,B,D,26.3510011493825,E,E,-5.169456423209885,A,-24.362401845801983,31.771258133644626,-9.000882615941826,181.4328342063726,B,D,1
None,M,Hindu,8.137201094686503,C,E,-37.402037886838926,D,B,72.87288813825916,C,D,11.21544739910758,C,112.35459102534952,138.41519329773027,20.33775543083622,125.91213885430439,A,B,1
Physical,Male,Jewish,85.42454091789939,D,C,18.304816203769057,D,C,50.024819659080975,D,B,-36.255401333102995,B,-49.98916981781588,121.76828138364269,-3.909382316536096,-23.617585869577134,A,D,0
None,Non-binary,Buddhist,22.30570565119317,B,C,158.41360860333594,D,E,-96.48706012174306,B,D,17.03441184280963,C,128.18090119246972,95.471909852869,-51.03403897109572,-8.380965836823826,E,B,0
None,F,Other,-39.58039783672198,D,D,-115.08169896613371,A,D,35.79061626033342,B,A,-95.15104776938956,B,-65.76709394412008,58.141621025960745,-184.24240801518178,122.1553854901982,C,D,0
Mental,Other,Other,-92.09005059265074,B,A,125.14967539130907,D,A,209.7944535009588,D,D,69.01805540840886,E,-96.04138564314162,83.33442400703393,-50.326404615875255,27.047036518425095,D,C,0
None,Non-binary,Christian,150.3006509336575,D,B,-86.1773807934624,E,A,85.84949788166222,C,C,-17.779963024237414,A,-4.190914703449482,-114.89834823211444,-29.694170658238818,16.626650698109636,C,D,1
Both,M,Christian,-65.94194073535161,E,C,-19.37392772385205,B,C,79.5247526502277,C,C,-0.4642391621778683,C,192.57994300330324,-57.27519792102892,-74.75933574843782,79.00136876552774,E,D,1
Physical,Non-binary,None,95.35173562636838,D,A,-55.24436701538169,B,E,234.94039185343883,C,B,87.81055278548662,E,-189.8570129013213,82.10823149590827,136.70174220530242,-69.22984645367927,E,A,0
No,Male,Buddhist,-35.367256165250275,E,E,34.440481595707084,D,B,60.758465764125624,A,D,-29.2635473513154,D,-146.3169187407094,106.19086400456135,-62.478143324077784,-44.744387143477674,B,C,1
Physical,Male,None,-94.85996464752901,B,E,20.456724135892948,C,E,-239.54561156564716,D,A,-58.70664348725377,E,-86.87633825374351,33.83959830779955,58.7704591530097,45.12777409585166,A,E,1
Mental,Male,Other,80.5154502100371,B,A,82.77602112737775,A,D,72.7393852625306,C,D,-114.97174646448063,C,-22.610398862723706,-27.948766954622606,-13.666218793344148,-36.86761715517691,B,C,1
Both,Female,Jewish,181.1400999826759,A,E,19.568078054714764,C,C,244.89706440314558,E,D,41.5671811879756,B,28.54642982238777,19.736506409268284,145.89971644987307,-89.46313855709215,D,B,0
None,Male,Jewish,-196.1424946222546,D,B,67.7259665353172,B,E,3.3088783579482204,D,B,-151.96003928965965,B,-131.4439951033709,9.532198287366334,42.34916803663908,-67.93710614893592,C,E,0
None,Other,Muslim,87.90833380561922,D,B,6.914940398230342,D,C,6.537777049833195,C,C,-45.656617771785,A,39.82602050209037,-10.637350755670205,-80.13145958421507,-215.503267113849,E,B,0
Yes,Other,None,-114.49231464064553,C,A,45.98746658910627,C,A,-93.99149122145825,D,D,81.8084207681964,B,-89.53853437888006,-125.34381217163357,28.52217160163034,67.21632363080064,E,D,0
No,F,Buddhist,-17.381561671114934,D,D,110.7936717272465,A,A,-38.24368942639268,B,E,106.09684089208406,C,44.209721203163525,-33.04488525129074,72.44564695352511,110.32143425367384,D,B,1
Physical,M,Hindu,-201.88227967102455,A,E,-73.66607132575253,D,E,134.38315524469877,D,A,168.34864244654605,B,-52.6338957694089,175.15996286625492,122.58790571756502,7.965851934643087,E,E,1
No,Non-binary,Buddhist,-56.088318833140484,E,D,48.67134516027296,D,C,-37.93803198606106,C,D,-0.03046934786240856,B,-192.82346378244623,-36.490163860373976,-19.304010552692453,-136.0700801006236,A,E,0
No,M,Jewish,18.14530466868528,E,A,78.1627004647985,C,D,112.13038375794639,E,C,143.84917316130515,E,-99.92761021404047,-136.91766905945553,-72.24807186999371,171.9065023154304,B,A,1
Both,Male,Jewish,137.64203004822272,D,D,13.151851692628089,D,C,19.374954324730766,C,C,-76.58959402680097,A,62.409064921038194,52.62003638317041,-83.41181373186664,-166.2242007992072,E,D,0
None,M,Muslim,148.57040460630662,A,B,15.242689243714066,A,B,-122.88562929271019,E,A,43.73630761429909,C,-124.62882153836662,186.39929824915868,152.28653649878717,146.44968955869385,C,C,1
Yes,Other,Jewish,47.180983695233365,E,A,-91.98124249271679,C,B,99.96359921913502,E,D,47.321713591391976,E,-155.07196242821257,35.377302969574046,117.00971256129486,-59.68883365201224,E,E,1
Physical,Female,Muslim,-124.01867911027031,C,B,101.94849029457818,C,A,232.0840444163929,E,E,-2.378407661992352,C,91.6261891552372,99.42315412076152,10.756699784984917,-34.36523712577014,D,D,0
No,Other,None,96.47801941854375,A,E,-142.6514348536789,D,E,45.593226117072994,E,A,114.43461748156938,C,-8.244409559566146,-18.29869495430619,-84.9857977978553,-13.073214934283367,C,D,0
None,Female,Buddhist,-57.70022752848515,C,C,-79.3843338344,A,B,14.08729911169181,D,A,-266.5317549485818,C,31.990312044845933,-2.4253591344316536,-43.584390652035445,-62.32320724529713,E,D,0
Physical,Male,Christian,73.93942685394845,C,D,-54.79537938622081,B,D,35.8483218541276,E,E,120.15425921400818,C,337.0284672480675,-96.45828250690127,-237.4109105184909,80.5888875626677,D,C,0
Mental,Non-binary,Other,9.881140110792263,B,B,30.550600354058478,B,B,37.57768499261545,E,D,144.68351031975175,B,166.49660879811842,245.58428625230923,-136.54476411288383,-101.31414392063809,D,B,0
None,Other,None,70.93661595635126,E,E,-25.09587925231959,C,E,-145.8298749608335,D,D,-22.132798312348633,E,42.2867858533918,-155.11951017896308,49.707875622072024,-18.466859521374612,E,E,0
Both,Male,None,140.57600271034943,A,D,-23.698486450966097,C,E,119.17393114748384,B,E,-74.85343948212473,A,-109.07262409507712,126.27209307476934,-30.33046524179402,1.7755280682355248,E,B,1
Yes,F,Other,-120.07605346225193,D,A,89.82938724029151,D,E,-17.540731331673722,B,C,-15.185082923198646,E,-5.764275015809339,-75.230295887079,33.87219104812541,-271.4597148459089,E,C,1
Both,Male,None,142.52268225837835,D,E,-1.3154401267764622,B,B,-30.410282945240414,C,A,119.66844221485864,D,-156.13205505280814,-103.80649105210213,-67.10528562114702,130.83779125710186,A,B,0
Physical,F,Other,-156.7677048200665,D,B,91.03977334296707,A,B,43.236928019237794,A,B,16.203826469139855,D,-110.63369845040509,67.37516973233929,-80.8943393230497,-116.70238574748922,C,C,1
Both,F,Jewish,-38.612600805817344,B,A,-40.956787310492,B,A,-96.89781909581258,C,E,-3.2972730509249315,C,62.24504724360246,65.79085392860986,54.42797552114451,5.181619495434888,B,E,1
None,Other,Jewish,52.97381792435216,E,D,-28.18618142232704,E,B,-88.6795846891365,B,A,-2.4425197485807066,B,49.18817506149148,-215.7219365131053,29.465771723594447,33.770390326052464,A,E,0
Both,Male,Jewish,88.83970536546836,B,D,34.31267483178969,B,C,-7.515838534245521,E,E,23.45971523112535,B,-74.47871515694868,40.23905496674353,-70.19708970995558,-129.8887158660591,C,E,1
Both,M,Buddhist,-27.586853584631456,C,C,34.77067720834593,B,A,-127.8793258662501,C,D,30.140721292504104,D,-42.792729744742466,-44.469740003477945,7.401535185617517,101.59939299483614,C,E,0
Yes,M,Jewish,77.32887394044009,D,B,110.55870705078186,D,D,184.17832826363366,B,D,-188.37771608126658,E,-167.37884966210117,-24.7499577019891,-206.25017810333475,16.627069172267355,C,A,1
Yes,Female,Muslim,22.985842104085584,E,C,95.64133273068427,B,E,-70.16781485630067,D,A,45.57721304149317,D,42.67316339852864,-113.46736734231354,-27.99582780829165,-66.07073362310562,A,A,0
No,Male,Buddhist,-35.79398257210317,A,A,24.930616624823784,E,B,-83.68855299240255,D,C,110.38586013608341,A,-106.77861117184231,-6.681523015269858,32.62952092681363,29.923570749941653,D,C,0
Both,Male,Christian,-112.46486182584366,B,D,-95.68782638375042,D,B,-63.38149263834263,A,E,213.46160419373484,D,-27.669037588010347,-45.838232333782194,-86.72764213986454,-69.2202318347426,D,C,1
No,Female,Other,-94.79777206667663,E,A,-40.37320938634764,B,B,-13.31940416859014,B,C,-19.78485665047733,B,-58.02886675075548,105.91503438935608,-64.22405140139196,-69.05631983746714,C,C,0
None,F,None,-246.61135233103718,E,E,-116.56407245637139,B,B,102.29906716615329,A,E,-140.13287108625033,A,-83.57240090412218,143.6741293361658,-49.57630630016278,-78.80897262771941,C,B,1
None,Non-binary,Hindu,-16.42360508040982,E,A,-32.97074998941758,B,D,-18.95707607768612,D,B,122.02375568226813,A,225.99097039421795,52.12987010780549,167.69537780274143,-126.89370842871517,B,A,0
Both,Other,Christian,84.61227166188884,D,A,-218.28835980982726,E,A,-138.91830322980573,D,E,111.20146378656672,E,-79.83188109350401,-163.57027489448186,13.679882602860848,-45.67895723337845,B,E,0
No,Other,Muslim,167.74783909470827,B,D,153.8904724585239,D,C,105.53181779908651,D,D,-27.363777214813993,A,-158.1434574168726,-18.21391738702261,-92.84615040635454,-125.02203176175716,E,E,1
No,Non-binary,Jewish,-73.46093117578621,E,B,11.099851635544086,D,E,-36.583259519282095,D,E,53.58284463877743,A,26.983334880126446,-53.90433815536013,-48.47406639122627,55.95875131298733,C,B,0
Yes,M,Jewish,-4.120448682761701,A,C,4.182230354332474,C,A,58.91823584381979,E,D,11.751922411527108,E,111.32601116827247,147.94428968739643,90.99289225984101,12.628424090083772,D,C,1
Both,Female,Muslim,-91.71513659921506,A,E,185.08818452518696,D,A,-237.8223235257657,C,B,-130.3766299659384,B,102.39148764170962,31.53107527437201,-51.25849541005206,-136.6646933644075,A,C,0
Physical,F,None,-112.83341146695463,D,C,38.248484790532636,E,D,-145.06560510988638,A,D,36.46936015101706,C,16.854790527870705,-24.480376999025566,86.99728520396339,-230.44979461479764,A,E,0
No,F,None,-171.39471017929637,E,E,-41.96620065086083,B,A,112.26391166289986,D,B,35.79070064529308,C,108.88303111628048,-175.2878094775184,53.45264960507755,0.1707901122095684,E,D,0
Both,M,Hindu,75.40217934054954,B,B,-77.99779819252213,B,B,136.29877865886743,E,B,179.35045885740405,A,30.586063994850466,-37.01932539611319,144.2456890074881,11.12143703728911,E,B,1
Both,M,Other,58.494336082284256,D,A,-137.98608589099933,A,A,113.3031204853143,D,C,12.83770337603205,D,148.13993510978946,-6.967350850175926,-117.12722076473827,-68.12900724460431,D,A,1
None,F,Buddhist,81.04376647602288,D,A,-43.84554309893858,E,B,-66.26037885855843,A,C,-10.733285474813027,B,6.947727677691345,-97.2279658787564,96.32771747952694,-182.91691017174315,A,B,1
No,Male,None,214.68470948590453,E,C,111.96792879300781,A,A,30.780889849830796,A,C,-48.65341804078287,E,57.05050028136361,-18.4528407280785,-77.6687800245896,138.23958459725415,A,B,0
No,M,Hindu,68.02614124801151,A,C,161.40126720794893,D,A,-83.99675521576057,A,A,7.715732491265752,B,-23.838502879399776,69.64260004129326,25.12618743146384,-142.85215543972595,D,D,0
Physical,Non-binary,None,78.1825585295226,B,E,92.45718288532564,A,C,23.1563728076712,A,E,0.5017227710927837,E,-19.862562878682613,98.40963504995904,63.08803370908266,-110.87149704424361,A,E,0
None,Other,Muslim,-67.8380696368992,A,A,47.77905720167495,C,D,16.853983912166555,A,C,134.335720733356,E,97.27273652876364,-40.74710017677427,17.74531509932048,119.58961033469848,E,A,0
Physical,Female,None,135.5212865862824,D,E,-127.69391245230337,C,E,-136.6590757783225,B,D,206.78344755347956,C,-117.7551812873557,182.19002062925858,-144.0662708906189,9.422211790812849,B,C,0
Mental,Male,None,-4.127212025060408,A,C,-0.04096546518475713,C,B,96.76164582578627,D,B,183.2184909603535,B,-21.860685489384064,87.69292460005302,-204.35727357893708,34.57585257250391,B,D,1
Both,F,Jewish,-6.599422186341912,B,D,-143.55596202236597,B,E,-112.74279658305302,C,D,-33.9294792745122,E,167.98520139305245,46.58279723761087,-25.28151167365362,-117.28315175347821,E,E,0
Mental,Other,Other,-61.36350583767191,B,A,87.74265913999547,B,A,-45.57463337315809,A,C,54.300339676214,B,-4.645145673917202,115.30190932946746,53.214125673350544,11.505861917777715,E,B,0
No,Female,None,-12.772776357145569,B,A,113.51557924671971,E,E,78.92947782915058,C,B,1.4991794296067344,E,5.927676715878695,-38.34659016309011,134.19099241329423,-28.45304945263734,B,B,1
Mental,M,None,64.60252748015056,A,D,-45.507866645648264,A,D,43.60905855234593,A,D,-49.30387477215392,C,73.3463380774476,-19.37190860734987,95.87961309518413,140.18375262810335,C,C,1
Mental,Male,None,275.9666031347729,C,E,-92.5724677890028,A,C,-27.687258958580024,E,B,75.00167093953539,D,-113.39683492923226,-7.639969092975822,-101.04243669632112,-3.0602446054637586,E,A,1
No,F,Hindu,53.5568167132024,E,E,-93.30625394725747,B,E,-11.976469356278566,B,A,-225.95713358582378,B,-45.397579067872506,-98.74374533677933,-18.373981770248722,-23.478682688920465,B,E,1
No,F,Hindu,7.956831918748149,E,C,-103.52807685342292,A,E,56.43944123215625,B,B,-55.6120546804343,E,-41.65048996734276,206.20279214867918,-69.51072147681488,61.47048493106215,E,A,0
Both,Female,Christian,76.73113501650603,E,E,-44.152496399545946,B,B,-124.60691362340263,D,B,0.20756987843265126,A,-151.44950322247303,17.268296965612524,86.05146861695626,-86.24443960786999,D,C,1
No,M,Jewish,-65.2491803082856,A,C,-30.47437342738587,B,C,87.44028486067614,B,C,91.56305444017741,D,-25.48908708082448,-45.74250494119847,-168.40835607529442,-78.92707665270471,B,D,0
Physical,Male,Buddhist,109.9274475766662,B,C,-28.532457392640538,A,D,-55.4122106353519,A,B,12.565896211430742,E,104.63896544859239,-44.85295742414654,106.04450887097465,-301.70381028794816,E,D,0
Physical,Female,Muslim,-195.88434455001394,C,E,12.47871076393919,D,B,161.4212998133533,E,C,213.39628896957333,D,-89.68255086667418,-231.32900987232867,-98.01715612612621,-98.83966955066434,E,E,1
Mental,Male,Buddhist,-112.58341310584379,D,B,26.10337577102965,A,C,37.9953602069195,A,B,35.098697067493475,A,-124.4742975337835,115.1302460885764,-64.37911050363809,20.400668655462475,C,A,1
Yes,Male,Other,29.301396998624156,B,B,24.933486266399605,C,C,0.8709963457925397,A,E,153.90281807666463,A,3.7913045292007634,149.2860868569859,110.18367007390842,-13.871807610005465,D,B,1
No,Female,Christian,-120.0941713895152,B,A,136.22137428296423,E,E,143.12032459218577,C,B,135.38576486705765,D,0.426919638252462,96.7516667625811,93.57419815438539,127.51808397514404,E,B,1
No,Female,Jewish,93.62492997333803,E,C,-46.2500861098517,D,C,-65.28230348382382,C,A,-110.71645669515246,C,47.48846368732799,59.87227261170337,20.124707790116208,109.34013742871198,D,C,0
No,Other,None,0.7793137812225768,D,D,-74.93041312613438,C,A,-78.95028286523707,A,E,11.679125042850087,A,28.372427570038834,-14.783581566150888,77.68848990163492,54.19039039519742,E,D,0
Yes,F,Muslim,125.31335881207603,A,E,91.67281158845981,A,E,45.36388773879616,D,D,-150.2013926160434,B,59.02771616432477,-173.58751534187647,-45.350681572581856,28.625974758957035,A,C,0
Mental,F,Jewish,120.4908812945954,C,C,-63.058350607303524,E,B,89.24213586946726,D,B,24.2949019754134,C,-183.00642153882987,-23.37183496772372,60.46338314843302,-23.343973044108196,A,E,1
Physical,Female,Muslim,-51.02993748215445,E,C,-57.14553453544604,A,B,-11.465117884587304,D,B,111.76424308675013,E,-18.264090557681754,-138.72878549459995,-2.047602632301636,-35.678586566780446,E,B,1
Yes,Non-binary,Other,-19.851987192180875,E,C,-75.87425895983328,C,C,77.85856939691655,E,A,9.98402607843347,B,-73.73471293366734,79.13527125008389,-92.27351213970108,-61.52572397421551,C,D,0
Both,Male,Jewish,-259.3189161589427,D,D,-133.56131941826678,D,C,42.03047661938729,A,B,221.90913543374074,C,-55.6235250655333,-129.75610957147344,145.52336313362812,-43.57408846624195,C,A,0
None,Female,Buddhist,108.05581749003446,A,C,114.15120919807791,D,B,-1.028249108947679,B,A,-88.33839132629579,B,61.37664985153535,-19.283036309151193,-144.16110229466022,41.32441736077263,E,E,0
None,Female,None,-73.50569344800122,D,A,-31.238092552444602,B,C,-319.59740425924224,D,B,-204.2585930749259,B,-13.000363759521921,55.02459792036307,-6.567362613595808,68.16991476899845,C,A,0
Mental,Female,Hindu,133.14404457287216,D,B,-29.84012906930057,B,A,149.07303271926253,E,B,51.625878635923584,E,-30.979874037244088,-59.647584837525244,46.87088479957199,36.904438347200106,A,A,0
Both,F,Muslim,259.4129709751528,B,E,-28.814785522847906,E,D,38.89615026286749,B,E,73.75737335572143,A,44.82379184376944,41.06789728580774,-369.2811665709843,-133.71211352663238,A,A,1
No,F,Buddhist,-23.155478095233935,E,A,-112.07493373750692,E,D,97.55602264415174,B,C,19.947395202072574,C,98.80897952392105,8.7591598398099,-50.87649581618289,98.90532589303791,A,E,0
Both,Non-binary,Christian,-14.027654994936464,C,B,-15.883415970387613,D,E,-25.504191042627312,B,A,213.15237618541946,A,136.0619827598264,-179.524857292813,-0.23168396562467727,64.73463830978129,A,D,0
Mental,M,Christian,-14.342308857707032,C,B,-153.82195451805478,D,E,-21.653751089681933,A,A,-160.03329742262363,D,73.93743734499022,132.17615176671157,-288.9377109571544,67.18788070225753,C,D,0
Both,Non-binary,Hindu,19.9989113643116,C,C,-142.27949196719118,A,B,24.16046300040647,D,C,-96.37585839450404,E,41.827931507231725,-99.01298579332943,-30.247369049003904,-38.65254034074688,E,E,1
Both,F,Jewish,2.4189665829346545,C,E,50.158818468098545,E,B,91.2509102064841,C,A,20.206415195111546,C,78.04427339309076,-47.640231269929814,24.86623779101963,46.05166678129721,C,D,1
Mental,Other,Jewish,-47.34927741466349,A,D,112.25640453457208,A,C,75.60436819726097,D,D,92.94983163647142,D,-210.0205936040013,-70.45109388660832,131.93807752177412,96.06123212288968,B,D,0
Physical,F,Hindu,38.833072688843565,B,A,-10.293909174968949,B,A,90.39956847371504,E,E,-36.859071421452654,B,25.03312934866621,-25.973012186324045,54.91595201605433,168.12422198472035,C,E,0
