religion,married,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,target
Buddhist,Married,D,D,38.3208191791741,E,60.74530660575709,E,-83.73573714474942,D,B,-52.99121810782557,E,B,-26.480146584922704,D,1
Jewish,Married,A,B,-81.91976835210002,D,161.4498206030735,E,-89.4390430295116,A,B,-46.77156557068942,C,D,116.70057816818166,B,0
Other,Divorced,E,E,-23.24531979630214,A,15.823873157898701,B,28.513001956786326,C,B,-228.44026524509954,E,D,57.624363612476216,C,1
Buddhist,Widowed,B,C,-194.9468214198493,E,7.608078807562184,E,-130.7942400363728,B,B,50.41435087671029,D,E,-8.6516806496752,E,0
Christian,Divorced,B,E,191.02738939180412,E,61.89725845695813,C,-61.13025536659493,A,A,81.1400229755129,E,D,86.47071456817373,B,1
Buddhist,Divorced,A,C,-38.901092609824815,A,20.520406685587005,B,172.18570449462248,D,C,-66.26815318662722,D,C,-159.9364968486917,B,0
Muslim,Widowed,A,A,-46.40351926216695,A,-64.04314143324977,B,-142.75279785066425,D,B,200.3113017870978,D,C,1.247676924699187,A,0
Christian,Single,E,E,-14.606051970613745,E,52.63468963953738,B,104.83786721830283,E,E,-27.789170982957145,C,D,-76.3872806076278,E,0
Hindu,Divorced,E,C,104.14720088651677,B,73.17963472012849,C,122.2025546069873,D,C,-127.25218818051096,E,B,309.98207053840815,C,1
Jewish,Divorced,B,D,-22.672532070379305,D,-112.304684048763,E,112.67369690105068,D,A,5.5335942273721646,A,B,23.52180890268316,B,0
Muslim,Divorced,E,E,87.74600852375912,B,-108.88551159935878,D,177.26106062286297,E,E,11.891301079658076,A,B,-138.43060950266008,D,0
Muslim,Widowed,D,B,-179.74452049546997,E,-105.19867029295527,B,17.43884257629141,E,B,59.83374755445865,A,A,38.656810027952545,B,1
Jewish,Divorced,E,D,-59.3453160539868,B,116.94544799695441,C,-1.297628815165672,B,A,135.37124835532316,D,A,-191.68884759909199,A,0
Other,Divorced,C,E,20.467576787464758,C,-46.33090465581911,E,109.88252938569929,B,B,34.01977924984968,B,E,-111.85307666990813,A,1
Muslim,Divorced,E,D,82.21590897880932,B,52.33011037319437,B,2.7357140206681825,D,A,121.56286566244314,D,B,-40.896432587367975,E,1
None,Divorced,E,B,186.02628091158107,C,127.53656415718896,D,90.921490546229,B,E,190.568783551934,C,D,116.61277836565958,E,1
Muslim,Widowed,A,D,-118.49840595627063,B,11.980199200488961,C,68.40817239911625,B,B,192.33679701732547,B,C,133.8947029662356,E,0
Other,Divorced,B,E,66.74295486390052,C,25.285853940936708,A,96.95457267392959,E,C,153.8410131277299,A,C,189.42699444802386,C,1
None,Divorced,D,C,-211.7698578830603,D,-88.79368215421272,E,229.81945740896342,E,A,-41.98909799424618,C,B,46.25177940197412,C,0
Hindu,Divorced,D,E,12.493363355998795,A,35.37612199778433,E,34.75525084892587,A,D,-17.231422047618093,E,A,94.13798001533928,D,1
Muslim,Married,D,B,56.16169028064043,B,60.330581632500554,C,-40.35514097995301,D,D,-119.80738603123126,B,A,-35.59385492767918,E,0
Hindu,Widowed,A,C,7.862525776371928,D,-13.5343823299504,E,-26.828049994856183,D,B,147.16265083667744,B,E,25.820293390142318,C,1
Buddhist,Single,D,B,63.0808867961595,E,99.16759851908213,A,-94.08064945434846,A,D,-110.97256002252264,A,B,-43.03563335499952,D,1
Other,Married,C,B,134.61096822911446,A,60.93628937725825,D,-67.12143774668002,B,B,119.53874940676441,A,B,51.421341455787285,E,1
Other,Married,D,B,70.70390136618133,D,126.22921292712834,E,-27.3344746421035,B,E,164.75910045981755,E,E,117.97599639556053,D,1
Buddhist,Married,E,E,49.567961570023826,B,-165.37878807710487,C,173.30847735067078,B,E,134.43849628160112,C,C,76.56544692231422,B,1
Hindu,Divorced,B,E,-57.56966621199858,B,-11.422189035462303,C,-36.56899824611376,B,C,125.0828344700565,E,A,100.67578654453635,C,0
None,Widowed,A,D,82.2642602061384,A,-71.64517807687338,E,-67.97391581654345,E,E,29.772466453707008,A,D,-159.37149634983126,A,0
Christian,Single,B,E,-184.38412401656993,B,-153.95406696867528,E,-12.992001911776013,A,E,-145.58117450197156,E,A,-19.293296201833314,C,1
Jewish,Widowed,A,C,110.17104507382291,C,112.43012512730049,E,-52.394845954519084,B,C,-70.02776229759175,D,B,-101.37246464521385,C,0
Buddhist,Widowed,C,E,21.888667669634373,E,99.60834286645598,D,-2.5334382442449037,A,D,87.25527635380669,C,D,-101.42815016627083,B,0
Buddhist,Divorced,B,D,110.4930481289651,E,-127.36903313096136,B,-99.6380884507748,B,D,-56.77243068010719,D,A,-75.53839031027934,A,1
Buddhist,Single,B,A,109.02031419796276,C,54.83271065883696,C,10.843902371711245,A,E,-132.9963160081529,B,E,47.79027725768511,D,0
Other,Married,B,D,149.36591830522167,E,-36.36458726513197,A,-161.06339068415826,A,A,187.24983689572795,E,E,-41.42233371128598,D,1
Other,Widowed,E,A,250.42441671911905,B,-15.002761699757672,D,226.396195032642,E,E,246.65008040020408,E,C,86.00093294357131,D,0
None,Married,E,B,-82.61288591642025,E,-11.881983902168507,D,77.4320310203396,B,B,65.44734075885732,A,E,8.773635391096034,B,1
Hindu,Widowed,A,D,-77.183401422959,C,105.02179972489981,C,48.436236556729874,E,A,96.928401237515,E,C,-16.087955665536434,C,0
Buddhist,Single,C,C,-43.51114116029858,A,59.74214450375395,E,-166.45722194836966,B,D,93.66731215790277,A,D,-100.2569142591561,D,1
Christian,Divorced,A,C,119.99381942781922,A,-13.90084282373167,C,-43.05858865051728,B,E,-0.747822658881799,B,A,-136.41387438311892,D,0
Hindu,Widowed,C,B,119.90118989881964,D,61.392731950639835,B,86.23564090747531,C,E,-8.469985590907575,B,C,136.79730038316865,A,0
Hindu,Widowed,E,E,67.5225772255041,C,35.32027046210035,A,74.00020244958046,B,B,-123.58745250126155,D,C,-223.150550825989,C,1
Buddhist,Widowed,A,D,134.18745668129336,E,-58.366060175562914,E,116.5059071364263,A,C,-32.31951585320636,C,B,-27.90873405669166,B,0
Hindu,Divorced,A,A,-95.57657240965976,E,74.54540465147274,D,42.591773394780645,A,A,-23.446452409933396,E,C,29.862266211484016,D,1
None,Divorced,C,E,106.03041356175447,B,-127.39989980871793,C,-166.87414216568465,C,C,13.135600934242609,B,C,133.6081248382638,D,0
None,Widowed,A,C,-13.799432257130967,C,-267.09598738200697,A,14.913591125676298,D,C,80.3647046267293,A,C,125.29373682571239,C,1
Jewish,Widowed,D,A,-35.34827316612599,A,-110.22130637261695,C,46.12908825513506,C,E,6.859238685710594,A,B,-45.28113867453131,C,0
None,Widowed,E,A,-111.08026228256426,A,131.1671417060766,E,-244.42973953711024,D,D,150.03705281103507,B,B,-31.369666811589436,C,1
Other,Widowed,B,C,-180.10602409334103,A,146.1848695165477,C,-122.72765118670195,D,C,139.96108521898316,C,C,152.1231864141272,D,1
Christian,Married,C,D,-281.00179815749766,A,74.50059357717653,E,17.31487562172917,A,E,-110.40307132914329,C,C,20.046885839207526,D,0
Buddhist,Divorced,C,D,187.72349598708755,C,-145.9959940619271,B,-83.17665995671916,D,C,36.77907264691234,D,A,-22.101337243242835,C,1
None,Widowed,B,D,-147.92205217942555,A,2.7091334126778426,E,-93.42253797855317,C,A,-74.77274258461073,B,D,148.1600778694083,C,0
Christian,Divorced,E,A,-163.40710653954545,D,-13.592712890855827,B,-114.5200781973261,B,A,103.27333784825412,B,D,37.609248598316995,B,0
Jewish,Divorced,B,C,71.80960613572412,B,-25.72630261046741,D,-172.4898054648449,C,E,-19.411415225382544,E,A,-31.33604440221261,A,0
Muslim,Divorced,D,A,98.42949111590971,A,-185.01235072352605,D,-15.154694486637506,B,B,150.3843518190538,B,B,-139.0177102968045,A,1
None,Married,B,D,87.00997231115934,A,15.207032004279716,E,80.35446928782714,A,A,113.70521130984218,E,D,-51.89579920526776,C,1
Christian,Married,A,A,10.33689451668182,E,-9.316471054895302,E,-24.923199439705776,C,C,136.46568865264936,D,B,41.48717310977071,B,0
None,Divorced,A,C,-51.01830730265529,E,19.32557722686089,D,17.215350371431143,C,E,21.027828309864223,C,D,74.62616438175988,C,1
Christian,Divorced,E,C,-40.69894925906351,C,100.42513745716597,D,-86.89620241146648,A,A,-86.36072979082668,E,D,-4.918333961638613,A,1
Christian,Divorced,E,D,20.908811360767828,D,160.17341428088355,C,71.18768614323334,C,C,121.4520502623817,A,E,45.26695807735926,E,1
Christian,Married,D,E,-188.33041006285845,C,114.73575460766732,C,100.33325111312918,B,C,93.92318677475697,B,C,90.93374113844676,A,1
Hindu,Divorced,C,A,1.0555807005828552,C,75.03741295500922,B,-18.43765423092712,A,D,-129.97055936602044,E,D,23.367137963803525,D,1
Buddhist,Single,D,C,-94.41582362168816,D,-112.18694205106226,B,-80.24916497650555,B,D,178.58275532482023,C,C,-105.61940528413005,B,0
Buddhist,Widowed,A,B,-40.774806344597984,E,93.27696147636725,C,-26.09624697013092,E,C,-69.93271931773462,A,D,110.66560089542811,C,1
Muslim,Widowed,B,C,-45.18930733779192,C,11.209507960912363,C,-76.52687209966777,B,E,-32.871516697081944,A,B,-59.76887649810649,D,1
Muslim,Widowed,C,B,-107.90013630455253,C,37.53238167310059,A,90.4712342761115,E,A,36.19166371712329,A,D,22.634572301187063,E,0
Buddhist,Widowed,B,D,-40.6889853646223,E,27.792038646454426,A,19.468497835462774,E,C,8.73421719779853,D,A,40.318535999620245,B,0
Jewish,Widowed,E,B,115.93611340736219,E,57.91558933296045,C,-25.536634081914585,B,D,86.49330480780569,A,B,56.50934261198359,E,1
Jewish,Single,D,E,64.26762732444745,B,-12.397509471739937,D,-42.209803767735856,D,A,-122.21916240683439,D,C,-40.059692056664495,C,0
Other,Divorced,D,E,15.233402074472174,B,-43.08464152153742,D,-100.38368327558473,A,A,-15.890409365639908,C,A,-134.66347696479278,C,1
Other,Single,B,B,-108.45693377504809,E,49.65694624315208,E,75.82273052319536,E,B,189.88108031901564,B,D,-18.59207210192402,B,1
Hindu,Married,B,C,126.77740331423637,E,-72.00050886145787,B,-49.23510276338053,B,E,-194.09345834890956,E,C,-136.5017395314282,A,0
None,Married,E,C,-116.42366210371759,E,-62.02447578174062,A,95.50869578099024,E,E,42.51697499492705,E,D,16.24053727671834,B,0
None,Married,A,E,160.38810124118956,A,-80.84808357218085,E,6.705523378716897,C,D,173.31326300137604,B,D,-49.027495161692705,D,1
Jewish,Single,B,D,-23.314724027443965,D,-46.235866288708436,D,-62.75512431073563,E,D,102.74532701831478,D,A,-26.24799437635498,D,0
Buddhist,Divorced,A,C,-89.13457175547512,B,-192.78290476936894,B,114.96627830899895,C,D,9.348687007988865,B,C,-10.073318540330263,D,1
Hindu,Single,B,D,2.7362779670262447,A,-40.21091159630189,E,-18.838858249840683,C,A,77.15629702233703,E,B,-181.6925857096412,B,1
Muslim,Divorced,A,E,193.7685324771888,B,-37.057951172685286,D,81.61167385167879,D,A,11.981249081058275,E,A,-9.085111645760858,A,0
Buddhist,Single,C,D,169.19733292716444,A,-107.21825946068904,C,-38.03055589902412,A,C,-119.59387131514015,D,C,-50.756187641493824,E,0
Other,Divorced,D,E,-37.88109372502336,D,-4.944408318462069,D,20.60105322408261,D,C,33.97847339239186,B,B,-148.1876703025238,E,1
Jewish,Widowed,E,D,-71.6457138204667,D,-139.04790095040607,E,-27.930010672055953,B,B,16.215413181593863,A,B,-124.59796222629875,E,0
Hindu,Single,C,E,237.14975625316757,C,81.9388141815015,E,24.577281428354567,B,C,-72.96934079494442,A,E,-169.6984586875101,D,1
Christian,Widowed,C,A,-28.863087087413625,D,-59.81197282867994,C,16.880372881803236,E,D,-18.19373858182757,E,A,93.93822485567786,C,1
Hindu,Divorced,E,C,-64.45918133523169,C,-69.2388643376527,D,92.64719375668273,E,C,-101.39891662595657,D,B,-71.15903638571237,B,0
Hindu,Widowed,C,A,-82.22272225993717,E,195.77836706401072,B,112.15652781811347,B,C,58.268827789960554,D,B,-16.115333314145087,C,1
Jewish,Married,C,C,149.50671940647447,E,102.71824735372097,E,59.020022886943124,D,E,-87.14360497496818,E,B,-165.49147896695865,E,0
Other,Married,B,A,-123.02955603784156,A,18.557858949292278,B,17.096223536349743,D,E,-40.485016994038844,D,C,126.28973949934897,D,0
Jewish,Single,B,D,41.25666506523113,E,75.74384712471037,B,-46.87531395605992,E,C,96.66697956857591,D,D,2.172162156187974,A,0
Muslim,Divorced,C,E,-97.07146142091229,B,-46.801607266707336,D,12.576210967732546,B,A,-119.73011741581408,C,D,-90.3895301200281,A,0
Other,Single,C,D,156.53087364232033,D,-34.53293181984909,C,-115.37964609333152,E,C,78.50697594540227,A,E,0.7693111598258884,A,0
Buddhist,Divorced,A,B,124.79023730484657,C,-101.05264344421585,C,-153.3023533168179,E,E,-6.443100724286724,D,A,65.4619506751916,A,1
Other,Married,E,A,12.320270534249284,E,-75.81885568470129,B,132.00077093797208,B,B,174.35613566302322,D,B,0.17730472292662897,D,0
Buddhist,Widowed,D,B,26.276881916903307,C,-20.586642694312356,D,124.03714172178336,C,E,48.170028042893534,E,A,81.05304167601459,A,1
Jewish,Divorced,A,A,-32.454361296136454,E,-139.26833631986847,B,128.5336877070043,B,A,-57.31722964111804,B,B,122.37558317632585,C,0
None,Divorced,C,C,-55.10314949332786,D,-125.87242159652334,D,92.59881638230698,E,C,50.2645394534803,E,C,-48.036423536869876,B,1
Hindu,Married,C,E,-151.9100940019813,C,18.648571557845536,B,-15.158268582621368,A,C,123.39767608072995,B,A,-135.2635042947832,A,1
Jewish,Single,A,D,-78.54473589064334,B,213.30425305073675,D,-111.422667248224,E,C,139.60317492355628,A,A,-122.58346506625142,A,1
Buddhist,Divorced,B,B,140.1437604900874,D,-26.77399536721921,C,7.282108048318397,A,A,54.767633208348535,D,A,91.61509905014736,C,1
Muslim,Widowed,A,B,-15.581337974366036,D,104.38367871088073,D,73.41041176314516,E,D,-73.82673692907815,A,D,31.537805973333143,D,0
None,Single,D,E,157.73604092439479,C,90.89487387082549,B,88.23789409130846,A,D,-50.501815293793165,A,B,156.70067987932578,A,0
Jewish,Married,A,B,-71.53639025562532,D,-177.42294713950443,B,-157.2300616874263,E,D,-18.99152122303699,B,C,-80.43103643530794,C,0
Other,Single,D,D,-200.58427747826647,C,-122.15777521042573,D,-66.3296601447453,B,E,37.04155191209942,D,E,70.32595765934595,B,1
Buddhist,Single,A,B,117.26610432444518,E,-71.96155422024478,C,-67.37874252118327,B,D,-54.25297369691581,A,E,-56.98088658646336,B,1
Muslim,Divorced,C,B,73.77478554535924,D,17.402247869920334,B,139.306923942067,D,E,-27.02786057750981,D,C,-233.0016811493282,C,1
Christian,Single,C,E,-17.23593426809043,D,130.92818630157495,B,70.57841811439299,A,D,35.95501316494095,D,B,154.39633388439495,B,0
Jewish,Divorced,E,D,-153.6376558756847,B,9.245602027908554,A,101.7815856380996,D,E,22.020400554824583,A,C,50.001840096682805,D,0
Hindu,Widowed,D,E,-66.44696445321881,D,-18.626032671905467,E,221.9950604901519,A,E,-0.7805295907198437,E,B,-18.426549375333646,C,0
None,Divorced,B,D,-58.15407921179897,A,-17.710032455752273,E,-13.313944239429723,E,D,-24.364497738378592,A,C,13.596454645380149,B,0
Muslim,Divorced,D,A,61.17405079828786,D,115.34738226721298,A,-55.92143438716557,B,D,135.15675472652237,B,E,-56.98500513211783,B,1
Buddhist,Widowed,B,C,-4.349970450943284,B,166.6920499120726,D,-183.13914298311678,B,A,-8.860323541669226,D,C,-113.17727598713275,C,1
Hindu,Single,E,C,135.45903614989209,D,-40.08843009469849,A,21.60344806916423,C,D,30.451784891946932,E,B,-116.35040304989262,D,0
Jewish,Married,E,C,-118.65830216878865,A,169.05592685220978,E,132.51953166681702,B,B,-65.09721874014853,C,D,-22.252926927266664,E,0
None,Married,C,E,-127.72356196906358,B,13.929511645864611,D,15.56591727611371,D,E,90.35813426482117,C,C,30.47584260894275,C,1
Buddhist,Widowed,C,B,109.04337756989979,B,-148.3152183168036,D,157.3237645029078,A,B,13.520811777863036,B,E,-60.523830791832665,A,1
Buddhist,Married,D,A,50.50940606855458,D,-144.9932965054581,D,149.41192557600937,B,B,153.79990376145264,D,E,-23.843436135371697,E,1
Other,Widowed,B,A,48.60005973983551,A,-59.83875483379677,E,-9.518459055902746,B,B,12.77834339352336,A,D,-3.617538118186705,B,0
Muslim,Widowed,A,D,6.84118751046445,E,21.023998318885106,D,-33.58891109214116,E,A,86.9778146879925,B,E,-92.83317393665565,A,1
Christian,Widowed,D,B,24.949724380576036,E,87.24169245557196,A,-30.289613079203754,A,A,-67.67259078677661,B,E,-19.805914811898116,A,1
None,Married,B,C,100.63174818074607,A,3.818279374733808,B,174.69336106269583,B,E,-8.871773543245332,A,B,70.3283542067504,D,0
Christian,Widowed,D,E,93.21824959877716,A,-70.81383899665535,A,-78.57741529714514,D,D,-152.44583172770706,A,E,128.16626525606782,B,1
Christian,Divorced,B,C,44.78258995247242,D,-142.8183271644694,C,-85.56718070394813,A,A,-188.41972716518558,B,B,-22.351471187808507,B,0
Buddhist,Single,D,E,90.800828588839,B,14.15264540138072,C,-5.148683778309565,E,D,-19.332598631445382,B,A,-110.62075184215678,B,0
Hindu,Married,B,E,90.20748238488301,A,3.505342483205985,B,187.7261381442232,D,C,53.860139134313435,D,C,20.83930210799067,C,1
Christian,Divorced,D,D,-36.04812944434735,A,81.80664705452273,C,157.22676645942155,D,B,-1.1666540893821504,E,B,-16.663851552568435,B,0
Jewish,Divorced,E,C,-3.322407850484227,B,10.723096535118632,B,94.67006635462835,E,C,188.59088370794404,A,D,-66.84492841062331,A,0
None,Widowed,C,E,93.03588728615198,C,-2.879275634467121,A,-18.935239633694156,B,E,6.981978172147667,C,A,129.68759206375736,B,1
Jewish,Married,C,B,29.140757164082988,A,187.23189760222948,C,57.407643873755646,B,E,36.337707685439376,B,B,-98.5754505920053,B,0
Christian,Married,A,A,47.32245132411396,C,66.60193007723282,E,158.1679849058515,B,B,-90.1062804830979,E,A,157.192566317598,D,0
Muslim,Married,C,E,7.456036391589523,D,-39.78020296271087,A,106.34413878071958,B,A,-53.48663202260138,D,D,-26.081261953791078,A,0
Jewish,Single,D,B,-47.07848612969381,A,-32.63732255929311,C,89.6642922377665,E,A,113.0113572027132,A,A,-3.230339129522027,D,1
Jewish,Married,A,A,154.0210176563362,E,89.75759074074992,C,210.74763429141154,D,D,109.11442381737355,C,A,-36.77490231231168,B,0
Christian,Widowed,B,B,41.104602739996636,C,-92.05891889077495,E,-69.8981667854513,A,E,84.00652690313109,B,E,63.769425759861896,C,1
Muslim,Married,A,D,45.35326460987867,A,-129.94983090250486,E,42.00244799215005,C,D,25.85610837191266,C,E,43.66796499809581,B,1
Jewish,Married,D,C,18.310301505564457,E,-22.63132837656389,A,24.578804693033007,B,A,140.88452786700762,A,B,214.02483595840022,C,0
None,Widowed,D,D,-16.384888259904752,B,89.64226016197834,D,52.488938793258846,C,B,-82.17083292500757,A,D,-114.75416871368473,B,0
Hindu,Divorced,A,D,76.87645041686162,C,22.592707278172416,B,-112.26521325846785,B,D,-20.09346676457218,C,A,-13.935980186831898,A,0
Buddhist,Married,B,E,48.062138631698126,A,35.37284594911233,C,-13.50320828655459,D,B,-36.08155851930109,D,B,189.1249071819258,A,0
Buddhist,Divorced,E,D,8.434296915795152,C,-79.91076028587592,A,81.4057341203396,A,B,-60.975777292823274,D,D,-11.69834691592543,D,0
Other,Divorced,C,A,128.39225895745375,A,144.47332973126257,A,92.91662814692558,E,C,29.37130005631328,E,C,242.48880696690307,D,0
Jewish,Married,B,B,152.99835026724992,B,12.89486580743399,A,104.89111062090717,D,B,-15.9250968389893,A,C,76.74046638777207,A,1
None,Widowed,D,A,-22.493882498667634,C,48.08971658268378,E,-35.233843694509055,E,B,37.61681555855214,A,D,-58.96611171323865,C,1
None,Single,B,A,-100.78035882153307,C,-125.90479947137683,A,-37.67847811524867,E,A,52.05154641747652,D,C,55.21876656159389,B,0
Jewish,Married,A,D,-211.714344114756,D,40.65952526993554,B,96.45497960237506,E,E,75.21219776749005,A,A,-66.68939517296145,A,1
Other,Divorced,C,D,215.5878863275106,B,-7.367327897146637,A,-201.42962646996426,D,C,-98.01138944390891,C,B,-72.96664858919873,C,1
Muslim,Divorced,A,A,-19.168849492938495,B,-201.43868556701747,E,105.60155542077874,A,D,-127.26240906558061,D,A,92.68275742135187,B,0
Buddhist,Married,C,E,-98.54109326347181,C,15.267751935267343,B,-19.261258773785926,C,A,0.8902240534065551,D,D,147.1101730072144,B,1
Hindu,Single,E,D,88.54946533552446,E,-93.1332839269271,D,-164.58324407362156,E,D,-141.20756114750836,C,B,124.60335596643701,D,0
None,Widowed,E,D,19.01646497983708,C,26.860163426215202,B,-140.09353475491565,C,D,-56.063262044302306,A,C,-36.53530750373663,A,0
Christian,Widowed,E,C,-102.01380870168339,D,107.76786864109926,E,-5.196138718764471,A,B,-9.148608931069152,D,C,-96.89136812351637,C,1
None,Divorced,D,C,7.909521710082769,A,138.88598767032065,D,-25.13399111646848,A,D,-77.5940851796577,A,A,13.489118998097597,E,1
None,Single,C,D,-155.2345702554591,B,-54.73896751522168,B,-112.61735426321708,E,E,-20.139292396496415,E,C,-61.981036765181095,C,1
Hindu,Widowed,B,E,-142.7835639753787,A,-242.53719949262225,A,-58.71792440692566,C,D,-19.30222086293725,D,B,-224.1065108884655,E,0
Christian,Married,D,D,84.69147378009285,C,99.97725408402184,E,60.949944298043675,D,E,-71.16145677052175,C,A,21.96269928566742,C,1
Christian,Married,D,D,33.924898322910416,B,-174.8147164249276,A,-21.01050709194211,A,C,7.1613110263009565,A,C,77.0158634420681,B,1
Christian,Married,B,A,-111.10046584306446,A,108.96795423238999,A,-49.601568911267556,D,E,-150.92583125432694,D,A,-51.64724305861475,E,1
Buddhist,Widowed,C,D,87.42725964323206,B,38.129878514690354,E,133.9652076348526,C,D,62.051204526320944,A,D,65.71389885435038,D,1
Buddhist,Single,A,E,127.88686619571563,E,153.20728508465945,E,-6.347053203015045,D,B,-248.01581665156016,C,E,-304.73160389648257,B,0
None,Married,C,A,-22.526508804858008,D,160.59712529175286,A,78.81376743386228,B,C,-25.720665447289353,E,D,25.53572241292929,E,1
None,Divorced,B,D,-28.409545515466267,D,-165.13473451600078,E,60.513997229313645,B,A,-23.001798063510112,A,C,-107.4828247863872,E,0
Muslim,Divorced,A,E,28.82202331934362,B,-25.960704283450546,C,-15.76463745674154,C,A,-76.84265158162748,E,C,-143.06663906808615,D,0
Christian,Divorced,D,A,-67.83085164842831,D,-93.72599608838684,C,191.4306641304866,C,E,-19.06080965588158,D,C,272.6943048139296,A,0
Jewish,Married,D,C,-81.4174836477519,C,54.608094302987034,B,38.667222949182836,A,A,104.57553878530777,E,E,73.2505285154491,A,0
Other,Widowed,E,C,75.27164749241567,E,-88.88217735517166,A,-50.53474745620058,E,E,-51.21617072716052,C,C,-21.516998533562663,D,1
Hindu,Widowed,A,A,2.5837860419978727,B,-119.52137448851859,A,-134.0545349802547,E,A,205.87114682836173,D,B,-45.07275182850364,B,0
Muslim,Single,C,A,63.9847762714796,E,-31.84674296152352,C,-14.119049446541467,B,E,123.80166314510952,B,D,123.26849250368024,E,0
Jewish,Single,C,D,4.1547825528458935,E,166.25374496916066,A,-59.443858408816354,A,E,27.425320969524268,A,C,-91.9670231057089,D,1
None,Single,B,D,127.77490915820692,C,9.6321284309074,D,-20.89610460304172,A,D,25.53327326124285,E,B,-168.48947540831873,E,1
Christian,Single,C,B,82.27160208679105,A,60.47124605620869,C,239.33534144583822,A,D,53.62560729308744,E,C,-43.331839370374325,C,0
Muslim,Widowed,C,D,7.0652513104777,B,-102.75393774460808,E,41.34019489504269,C,A,169.04846431027877,A,A,-31.28289428659062,D,0
None,Divorced,A,D,-110.02868534544893,C,9.728094187802705,E,-15.782629050475977,C,A,-57.713838318039045,E,E,-8.26981618724241,E,1
Jewish,Married,C,C,-51.696298010876774,D,-74.24547324246755,C,114.84887716243884,E,C,46.51009441827038,B,B,4.65427790080832,A,0
Buddhist,Divorced,D,E,69.23300659187497,C,49.00456585476132,E,15.894574205006615,D,B,88.93275301758348,B,E,102.67937833595558,D,0
Buddhist,Single,A,B,-113.01804708237502,B,-35.22852479515858,B,115.55284600957201,D,D,-34.55181929730442,B,C,169.35709575680667,D,1
None,Widowed,B,A,81.13102176333959,C,-4.134707587069482,D,-6.741527174128588,E,B,123.19515491273674,C,B,-59.57163420949024,B,1
Hindu,Widowed,A,B,-142.94183748287918,C,111.33903332621666,B,95.23917247918041,D,B,8.370546563443485,A,A,-141.77496945209154,A,0
Other,Widowed,B,D,-25.667546464578457,A,48.26633180384693,D,10.783998712979832,E,A,-195.06243683521637,A,A,-53.98937792799282,A,1
Jewish,Single,C,D,72.1471624861448,D,-0.29636384934142673,D,-48.27126582805938,E,A,56.18319390402981,A,D,-55.01490247753207,A,1
Muslim,Divorced,C,C,45.13509050229689,D,147.1629381521305,D,232.36047413575602,E,A,48.225569001106514,B,D,-55.633892004321275,E,1
Christian,Single,B,A,154.64576805943727,D,1.5320809539552658,A,18.556896981168673,A,A,-32.96926001480184,A,A,2.189362849520518,E,0
Hindu,Widowed,A,D,13.105201006316966,B,-46.104286078503485,A,-96.43770371500034,C,C,-3.244336653359689,B,B,74.24601793867642,D,1
Hindu,Divorced,E,B,-10.760898662454082,E,-35.917579303470134,D,-100.82678282532514,A,B,-206.89294245540816,E,A,40.23191520999535,A,1
Muslim,Single,C,C,-83.09195117256994,A,13.259635069689438,D,43.97084413026444,A,E,253.7516280822249,B,C,91.78136610058327,B,0
None,Single,B,B,-12.334032003639177,E,23.437507094550007,D,-88.01925864576464,C,E,-44.86350273833352,A,C,-198.5321921033232,C,1
None,Single,C,B,-1.7939052342252189,C,59.23264839877839,A,156.30085712379147,D,C,-5.245250207563818,E,D,-54.40550919865874,C,1
Hindu,Married,E,B,-17.197717451533332,E,145.78175556747212,D,-26.011987648108352,D,D,227.47491162559533,D,E,-207.26835605383852,C,0
Other,Married,E,D,72.64241712589671,D,-99.285559075361,E,-143.75980977424342,D,A,103.9774223410225,C,B,30.365465354921778,E,0
Other,Widowed,B,D,-213.35868979628856,D,30.931021588526548,E,52.2544569136143,A,B,19.027654867572743,A,E,62.5326515837538,E,0
Hindu,Single,A,E,-236.81485567538644,A,66.87923245877391,A,-137.303753979862,A,B,36.92245441913819,B,D,-110.53083566950082,D,0
Christian,Married,C,C,-8.558255413627169,D,67.74296942986263,B,71.83685423944519,A,A,-48.19365196605357,D,B,93.39011017508174,C,0
None,Married,A,C,128.40728187928187,C,-168.92475058948833,D,57.039309596083775,A,D,160.9449913587926,D,E,-5.561876797789693,B,1
Jewish,Divorced,B,B,-92.83578250620475,C,-116.6403485367694,B,118.9676671139563,D,B,-48.27598208250616,C,E,87.99986298498172,E,0
Hindu,Single,E,E,-20.27651435835063,C,-107.38068731860142,E,-50.7915939094526,C,B,-111.81784725850528,A,C,186.3407538237016,A,0
None,Divorced,B,D,-21.699381148454343,A,-22.93318328253384,B,149.08364749246726,B,C,-88.3727604775749,D,B,-111.19596161274079,D,1
None,Single,C,C,97.35424444623607,B,-156.64661962779996,A,-121.40528583262969,D,E,-74.04529025588417,C,A,-13.113072083110017,B,1
Other,Married,E,C,79.41061479226825,D,67.19648486341008,D,-62.03758879620622,B,B,-83.61366514215965,A,D,-105.32657855614627,C,0
Jewish,Single,A,D,-30.588375338849193,B,82.12535964869532,B,-45.168311898467046,D,C,-142.13504088375225,C,B,86.46827346843806,A,1
Muslim,Married,D,D,-165.1815616123824,B,-65.99012050265529,A,190.07466784132632,D,D,19.575176586983865,B,A,51.20214855978966,B,1
