nationality,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,target
Germany,-111.68924722017512,-73.54588631819836,-121.51528509005868,116.2020042324174,82.7260936599823,-56.04995942809234,151.29120771426196,-130.1836377662636,-109.35293611167242,E,0
Mexico,108.81431431885373,24.936113974628206,91.5719789994644,-41.38631303208447,-67.5661136988497,-7.624374868993947,-79.57775305153295,-11.592960491972596,-123.0495736347562,B,1
Germany,124.78159489618538,-191.1283456905602,9.178230108192366,-74.38664558706027,60.78987179283764,37.93162777506498,51.66263508369777,-105.80683756350255,-40.83404952157241,D,0
Brazil,86.46104938564818,0.883770381952055,-44.304070364668,-34.06597554676607,-35.15836825590235,154.3676891242282,137.21587560970343,-53.496434551105466,59.731640856211975,B,0
Germany,74.51591019018429,-108.84121243938698,90.80426330271582,47.578556815627124,-104.0519464317974,-2.083171016981071,-21.46421570356726,40.86201715645371,-40.04194262294318,B,1
Brazil,-8.97058078894367,-91.11443160834209,3.5180496202398173,50.32296278877219,72.29883146221401,-110.17149535758286,-59.53367542130918,-31.828561931019344,-76.47813174549545,B,1
Other,11.920811349376967,-5.953533108906327,-142.93720134621393,23.645611577811614,-145.43373729560784,21.22894574791129,19.2258152458184,-14.640509397749796,-181.87891823770184,E,1
Germany,-141.81238553573309,123.49401263988517,-108.84243488971268,104.30336894070649,-83.02653102896737,99.23842462395245,-150.51473260995814,49.644411826752076,102.13025421706283,B,1
Other,144.119888863905,118.02715158675888,-203.48486210964887,-12.639796056984967,-179.76713793085437,-22.50846056018862,-72.08556518285526,26.080921423453628,106.91470185980567,A,0
US,-141.94131349896122,-14.994980892023044,-118.48966472819504,-150.44217483456507,-21.63013620538332,39.39578144622006,-32.64306812486622,57.273939806383666,-40.584933055955666,A,0
China,64.06628393118989,-99.48040978780195,47.82849240702407,130.36565379607293,36.210079986956224,-37.72279766154217,-189.7812535961146,-39.4657095069338,34.28392702973877,B,0
UK,94.84180527674188,-0.6851552180680743,40.444164790797046,-171.76935919874325,38.23682040528472,-100.26202031009022,-73.67451286935062,-97.55389906232803,-114.14682528035797,C,1
UK,201.73351282331842,-4.040195843985211,-51.20738298074977,-59.320616821534,139.49096395589527,-50.05976337856104,-132.74240934399214,28.00213143537931,36.08011189852493,B,0
US,-128.2207333111613,-216.68021334097608,105.77285967707736,-78.38304606256307,-84.73067086652807,-15.125718721312326,17.20955823246201,61.85937697301496,-91.81516710904619,B,1
Other,-13.92536694681109,-106.24854813308609,-21.55835869672734,-22.36795699740178,-0.11144149814669871,47.35004653350581,53.18171995804737,77.12386681574452,-93.06376761208807,A,0
China,-90.44333848843054,-167.01448603148182,18.99584038630656,111.77847476627643,13.800547510284868,88.57841482132875,94.85479216209832,5.181860766460219,-144.1282668686817,A,0
Mexico,-16.292926306718318,-8.535805233489283,10.919389763739993,11.65383682863297,-98.71231622055735,102.11303445317535,-126.86764500603991,75.80722617290733,-139.62902224323548,A,1
Germany,0.14950531433768433,1.3303935631522708,-45.92780487985936,-13.38721205934518,118.70528974266732,-121.05693600342235,-144.84505063650167,39.01895837795512,24.619630078442693,B,0
Germany,44.95964091430834,-99.81922486748756,118.19697043097025,26.11413030963186,-128.69592154766855,-43.5798659335123,17.104017978334593,32.384334673053694,167.62744327259026,E,1
Other,-62.63124050519314,54.54271979922586,-154.878554971528,59.65441673054613,117.13446251520301,137.73268085381574,-15.674863122771693,145.36208402591987,-6.290686864459271,D,0
US,-191.09848353641695,-33.411156229694406,133.17085645205603,11.192985411222487,29.867379149075994,-8.2190552904964,25.083216810280152,-30.44073159236515,-59.10332815303827,D,0
Brazil,29.578842712044594,81.12826556102699,6.367254775851995,-7.09094140198327,48.355114927981354,-184.8371868661781,-2.017860067570649,65.56503560758273,-169.75527595296322,E,0
Germany,-84.69996668119532,-21.265460321171574,-35.61706206388204,6.288587312846218,-161.24670241095495,87.42243898931396,151.60161714393655,57.26186622978339,-157.89191660550645,B,0
Other,-77.67944953948438,34.60974673996122,-8.86218797354101,-140.67632631835693,-306.10784436314,97.09095985404946,-3.962785206805919,3.2256368000971842,-121.62047917264351,B,0
UK,-135.01940954490297,-119.64609102069733,54.96304252713051,-126.37809655742187,78.23807047166784,-84.53306352264318,56.47354180471071,179.8410141712952,-92.42810447860019,C,1
UK,143.88509087570554,-19.323113625653594,-20.828414825013887,68.07022775909773,170.46577190697022,-128.3367868977272,87.17722807528975,-51.198528260023934,37.43144101117345,A,0
US,-70.52199719174081,-14.042822396830367,-215.02620841587964,9.612139842559403,-1.953565879976893,110.64104470286745,-87.91667143621818,27.01857257640944,-76.13408052291247,A,0
Other,67.96574551679524,-115.50772147326369,85.18212404376892,108.45450749739803,175.82274722703005,-18.1918821437072,-117.73335297389573,-38.31985831807151,-3.1287513899962818,D,0
UK,18.557125229238117,-44.10843040332077,174.26894162917458,-163.5459635187775,14.330104697352938,87.29178635224152,42.22255827250043,-26.386077660723707,-37.33229502270142,E,0
US,237.77574675564384,-58.06666080378068,-65.03565933841242,-76.45335688118656,-39.806207580634165,19.635663827286443,-143.43484124441278,63.03677549589819,121.22299981607443,E,1
US,83.71216678841573,-140.49305473912784,-125.23862244923447,-37.42531729717224,-138.48553847349794,-107.34249045469673,68.38807352387575,14.971492791489135,17.110648759224684,A,0
China,38.875005887885166,-165.58367140294237,32.58765889798674,-81.97976480895498,-94.09574944307408,51.43287586774051,49.74184537897374,69.66241047245151,21.822522608717225,A,0
Brazil,14.746584815949229,19.120728483673048,-42.893777073003804,-25.071851775194403,13.791899680562947,88.0383604908304,91.43729577824095,16.732011700769018,-11.08585714565162,E,1
Germany,-149.72562466502774,73.98479569138365,-54.4063727207582,-124.18965352471673,50.88009446779355,-111.4415623898299,25.056099762008195,-105.30089639125988,-207.9907670106258,D,0
India,68.45313037838476,-23.60574822609322,99.52716852364983,104.25008308279568,86.61032389540748,7.309051393023498,34.92632467572643,156.34846487122581,-157.894089336846,D,1
India,107.27210400882021,-10.659418498863872,70.01878392752523,-83.50698697477775,-35.58298385227236,134.3454090962323,-70.5975670721243,-114.01488175822465,39.21669227062657,D,0
Mexico,57.325446462608966,43.024307712913256,8.57294524482112,78.8832151755891,4.618619894455897,-63.29543982306516,35.756875857370275,68.90049780184103,146.612637250487,B,0
Brazil,50.98711624802817,179.6164360572161,-30.00923055509791,106.8287026405669,-5.526143794054264,-139.29679715012153,-165.53670505105268,82.85543049775714,36.74020208680729,E,0
India,44.974977976115696,-170.54624865632476,95.86314559742638,145.45992908341444,-138.08503122529757,159.66768455350854,80.70658110577116,183.50672865341147,-282.06260809330985,D,1
US,-46.80971405421275,171.75655990923903,131.9225156819976,12.604999027040892,-66.37493795455981,89.478445501287,48.30219096353745,-41.464635513898216,4.851352179638624,A,1
Germany,-52.544654159469125,22.781560626751883,-175.57498305437457,-93.31142250322378,-136.19774607773954,115.03038949056683,50.961378311131966,-43.75167331073185,-177.30958221597487,C,1
India,0.12682267358618765,-17.225774531470545,139.59719097616042,81.45054659739692,61.37541214681863,-34.37198290273929,-84.08647860308427,-81.71961482371314,-179.72157804109244,E,1
UK,-20.52306789005137,15.09043853790467,105.53816884709981,65.33521589324334,37.08427325820261,144.49391351486247,129.20820250388397,178.17363587893783,-87.61219304301794,C,0
UK,-145.90560400511464,-234.90974748517925,75.5290564359467,-112.00593268777767,9.162787268317432,-111.80559461783584,-39.445893740613855,-102.27121863336922,2.603382128515545,E,1
Mexico,-30.999775333272524,88.01107911318078,143.02119120538964,-29.302653317720623,46.38413830336183,-174.35712627557717,30.439519441626857,-11.140380181645925,61.62492285755625,B,0
India,20.130738497174804,130.64132888131127,201.4208313512201,-24.09924280391272,-113.00542371225654,-41.908395801198886,-158.60146780147997,-88.49048696420125,-193.18237789499977,A,0
UK,111.0772038331979,-39.73204317160944,-177.9840606777074,-104.40185847570848,-21.429233766162927,257.7580285851474,-146.93474191331225,32.98836147877619,-76.89037311279915,D,0
Other,-65.2409670390362,6.758931420812697,-30.40333987697899,-37.21218066685455,5.273661690014837,24.765012448591815,-69.81468615589938,38.07430594733365,-43.690951364514206,D,1
Germany,22.71054479563262,180.31344614531724,32.28030570096039,-45.83581747508651,-17.59418718818082,58.018277664645304,-33.87573469292152,-140.30010532623848,-5.6387679766013905,B,1
Mexico,-87.19067057730959,-131.62566782911728,7.888746704925423,66.96270965545365,-35.42500905190571,59.15999520051896,154.5519404937518,-20.618608301392364,-122.58382094091643,D,0
India,26.341076037831996,-14.909334632604523,76.64080007047225,32.94423617126838,-8.75589722960554,50.14903313222041,163.5685446718588,-53.572507838402615,-73.3010838416427,B,0
Mexico,32.11376655332805,131.83244425710512,149.63328005635768,31.79747305672595,57.13604258844681,-41.69502982611103,-62.07339920174919,99.50138537855507,-137.04128898791447,E,1
China,-48.98420341064128,-104.70817118835001,26.158771597173647,203.86581506568638,-109.01799869274424,31.837777773204863,69.200894499046,-13.0772245992075,-4.991175448202508,A,1
Other,41.463951680823016,31.663822342792407,21.315720161974795,-4.504727892790939,10.532422765625851,-157.72843762798516,-70.89699403706959,-139.89319995230747,14.644301495355075,A,1
Germany,201.7647121103815,53.30234616082956,-42.62247769452971,-91.19169933538214,138.91385340003424,-131.54992183886404,-39.235430806919574,0.18696730101866627,241.0419688696316,D,0
Brazil,-24.590363268310636,0.8232203116253438,-112.04527467894056,9.771365921400811,-117.23288358591024,-23.908959558783703,60.79375927158739,-126.0105170535677,-58.110164897765735,C,1
India,-9.443250217904753,-51.06237214185072,228.56514587220335,13.388654900964308,131.2066554485773,29.104446909992028,166.79496575386221,-19.993551288436876,13.149583292043463,A,0
India,-125.61061273918024,100.53754145823373,-119.15324509402909,54.83492904101218,-29.803362973702445,33.09126626480817,-13.379629073679464,54.03495249082353,-76.8772537413564,C,1
Other,-5.489752447139781,11.59172271821807,-2.257341189267708,-125.55947676318063,-112.32806983224044,-55.74628466971517,7.6810268503772745,-74.29111488141416,33.313394720625084,D,1
Other,43.91553674182148,6.765747408220722,-90.8426352147309,27.443312922764495,-26.717856639792043,62.18632577735613,72.41578070812852,0.8476999327413051,165.92786812492056,C,0
Brazil,-6.852226151379037,-79.3305349937351,-30.07669372827054,61.56317142598032,-48.41123928517587,-23.2136593316211,37.840402440873824,36.11813984558814,-4.068932174294193,D,1
Brazil,-90.67271995980181,129.61127664055553,-147.02519688864152,20.20290564797935,107.74446182736695,-33.632546709521364,111.95118653278442,-85.91790968558864,77.54703168568584,C,1
Mexico,108.61180084530324,21.557923867409833,141.68001020985125,-106.05235390835277,33.62710420194798,142.27924719537347,79.94215397692646,147.08765606570697,-92.44725346809679,E,1
Other,31.885266074276903,227.81433627076396,102.98434759799058,60.547451577021505,-14.771831885330089,64.88276764011736,63.18470374323268,47.478145455990195,-105.09483663584824,C,0
Other,61.71803423198433,-142.92014118409392,27.06713367738817,-79.33101155994433,94.25788656052005,-165.19046265585317,-52.754848741108454,27.090444916559424,-148.96854679388548,E,0
Other,7.353638901501931,-62.988384363571036,-67.3694420697818,-3.1924371337093236,-11.329028715303444,24.29842070830228,8.17986180772718,-38.053546892598646,-154.86896814281025,D,1
Germany,76.59355166867805,-141.68058064075092,-60.93534104922092,58.3964832066588,-141.7108540319225,-35.02360619721717,44.109131951773335,-97.98269064481046,11.639492124880894,A,1
Germany,-17.781145672128822,-189.1977736486177,132.19899335127914,-105.82610935101027,41.72250918921904,155.3803212072677,35.97927702761892,103.65828178756703,136.46463026402566,A,1
India,33.99832608395775,176.33073845945873,4.9728318651842285,-100.82708252167691,35.06296262154958,-122.11164456798605,-83.82937332913188,-230.25147618852046,-173.95985237757802,B,1
Other,-4.054632069297618,-275.03508094524733,47.68682646866371,249.73548905871624,-113.92145634188826,-125.57771586627172,-60.64231808718922,-21.18793355937055,51.7029408484288,B,1
Brazil,22.197379442697578,-109.42224878210682,30.329113941744996,-66.19451204832579,103.58914890985483,137.49309701689893,96.37619386398269,-70.30532686517232,217.1456749149003,D,0
Germany,-131.20105116028077,-124.96945409651059,-126.99337548464429,-56.14078627601404,-61.50016065828784,53.930612091748046,104.49078031110808,117.90874680221151,77.94226861408333,B,1
Mexico,59.77346805912849,86.34575093315854,33.367988565085874,-29.130632726844752,-22.941233266185257,-82.4928596101739,-169.75671776747456,144.5959460207091,-114.10460090951796,C,0
Mexico,-10.960637232941387,-148.80148991430985,-90.1495379429958,200.76674518331768,-31.10175121987153,21.291601014762495,-98.71146931296964,-17.224363423980993,15.11209911504507,C,1
India,-81.3523606973784,85.83193004394151,118.99532659386422,81.38754756306433,-164.6773015522632,44.99937543403488,120.67866207914497,35.15777867639168,142.43980861956769,E,0
UK,-101.9573653116174,42.023752794908454,132.26378840952748,-96.59624183504546,-102.29672928164256,-190.24380233846477,268.9799022980652,122.02798663875993,51.933167900194775,A,0
UK,-223.4865826048659,-31.436118050808908,-75.87996599442229,149.97083656608524,66.51841057408569,13.556368101794552,-11.148722964468678,-12.297668883111088,200.58581750295807,A,0
UK,49.75092938841161,0.7051064001772539,51.10671624955473,-3.895353967070826,-37.74442178688768,-8.082603560076535,107.7690081604781,-61.65520240460607,-60.21299274650441,E,1
Germany,70.28641795163078,-32.58376717913702,47.16723992235843,-106.60012883095413,30.935646806331984,-88.71921651317165,243.9101202677342,-3.6293383939428465,-9.099970327467908,D,0
China,74.91208566805713,5.968966166237653,41.99423528625235,86.00959178313332,82.36924786562277,43.96001856604476,93.57939062288234,-87.56565250739449,66.30433812193746,A,1
Brazil,-103.9569463860238,132.1406567573242,180.80825681362202,62.51302709915365,130.6581716011577,-78.10978604406864,-2.9312735500813,42.5239251467929,139.63998703744247,B,0
Other,-84.07095843803273,135.01161696740172,18.57330587318284,10.455764515760283,-109.32292350408892,-222.29641372034047,-142.54175288207037,-37.12340929486124,20.969350619044725,E,1
US,0.05903815507675264,-4.701744050081283,-200.14525062426873,-77.09549019420191,146.07712392445958,-50.96481634854073,28.68695384519598,39.763044330136,71.68364395213807,E,0
China,-137.01592041951233,47.14292211714252,-9.115419808367978,-140.30625247772238,13.68162438197984,-20.615941061185968,106.68516374633637,-30.637851984961777,-45.757280748408675,E,0
UK,130.13609604754944,129.37205945781395,60.6236385795209,143.2566705177053,-34.95011742632107,-19.069875222307093,98.68581453589672,101.10751960639155,-42.35026490588655,C,0
Germany,111.46713381596918,80.08568037839143,-98.733618690557,-2.0844699413718693,-24.569724513017025,10.943231708678802,36.401509079297504,-24.35047574305866,3.7296054159897367,C,1
UK,-147.87293252716063,13.305104495789214,48.36771037422387,63.48872964571258,12.28005463501377,64.64272169776999,109.82302900169947,-99.43248984083031,-161.65581590365815,B,0
Mexico,83.99202282843066,180.7650475282808,256.6898943489592,53.32982508278105,214.1455444920874,50.35227704231243,323.8301078890055,47.508954810326934,-49.442590858000834,B,1
Mexico,-41.67467434900824,-58.62048365719248,-37.18011014754472,-10.84241193090067,145.18454691368774,-27.674582465394483,-117.95932436325813,20.49153931404387,-44.862580310982445,D,1
Brazil,159.81806981527765,160.96108245138302,-153.11236613169058,-97.95132315089108,139.40802106093685,-182.14724535602457,48.332331848872414,133.3242158509569,64.74429080941636,A,1
China,-25.226257285512954,-58.80103092392305,-8.31704652999754,-169.4918781034549,61.857641228525836,68.76108642145763,150.28662390484413,203.23089471359074,-42.295062527788524,D,0
US,81.76715492511126,-96.48510296951993,-97.17859962974036,-13.012937825364096,5.320015629357579,-25.60191027032928,21.62684361166104,86.7713059080334,-72.519357083825,A,0
US,-83.8018836870588,-105.69128319897219,53.901860732400664,-146.6332072352881,23.939802482840722,92.2851914492146,-103.87965031930395,-130.9465246147303,3.640058828132765,D,0
UK,29.138657851849143,115.76933197404855,127.36446842212837,47.78262071037445,-73.06171232891516,-25.21919917576696,60.426083422099154,188.78768535006174,92.40058279202279,A,1
Brazil,110.15806666333887,31.408075776776883,108.24401694522723,25.725945615889245,230.37135135177556,118.18270635807546,-58.391670389065496,0.8514767680276665,163.5428972408708,A,0
Brazil,51.53103926847423,-13.271345063901213,39.81716857780809,-3.296007206267299,19.432530972838112,141.1850532012076,-53.89061159064711,-196.85162417875694,-66.03662147554627,E,1
Germany,129.3998968307255,-24.4812893448655,123.31577335309251,-73.57822034034825,63.808828069931145,-91.21429478486024,-46.915278733607444,91.41651678933245,-103.94557328281005,B,0
Germany,19.592434717607194,-32.68447696045305,230.33882193010783,112.04403099738363,-89.28470107379121,44.17163070781338,100.5061772273703,166.55091355894604,-74.72004952980069,A,0
India,-93.87694179897444,63.91233041569766,47.067575066589086,79.10799780791106,-40.07114282097137,21.864262562486843,14.08590117775439,-143.37905771878093,17.30951228564425,A,0
Mexico,10.216837855515816,-128.61675014378602,73.74575960503206,37.99372593362224,-36.7269577248554,-82.7717785029002,-109.28793040577645,98.91240484026578,-5.683956405371833,B,0
UK,86.11663196728513,-30.927202264882887,-99.92397586792299,-26.81706306918838,-106.6338428175844,-43.85118807459233,-199.64688138126488,-106.66730515564701,1.0408519975720412,B,1
Germany,49.33644762640406,-102.72222544341936,-43.19935626745031,17.997136709190848,39.19665531271181,98.13077827990446,-287.74235908335453,30.062607151360027,-2.6314645003971227,D,0
US,-93.52743042598138,122.83948073124391,20.720530041640416,-51.142172898384274,-66.81161309444845,82.91593345034406,177.74717773933168,-32.23941813820876,21.84289348588989,B,1
India,19.394118633508054,182.10652804362024,-123.65334462753125,-170.24426457120225,-21.72762433383984,23.814789317452426,23.8952437217725,-62.97118037220917,-7.610461973428401,A,0
India,-119.23491576930236,-15.531949128580713,-68.8350340134373,-91.1390577512392,-53.726671883074395,26.312913153512184,-40.668437328722476,-1.8285027798726565,68.64692778161137,E,1
India,-243.42229637194905,12.477903109863512,12.041118071391956,-86.13458854283269,77.96836376554576,92.62189913334304,-119.49690619894318,3.2781643978583976,-102.83511903868666,D,0
Other,126.42923566931394,-229.18085234198844,46.16400786342139,-28.727782699427657,-37.85874058588309,-48.96789223045535,28.874349669452172,-97.03289595438194,-114.64134098584641,E,1
Other,-52.84272095564564,35.42337510784445,17.313765233037742,-29.8795870470222,120.77326881543719,-27.575096058921574,-145.05721545018383,-149.57105541734583,-25.017688667060373,B,0
Brazil,-88.66917583556906,104.92475543908022,-88.38224046983734,115.98016416589626,1.3375973697308907,13.318046994642907,-151.26520145061193,13.818450721914214,-133.43697073450448,C,1
China,-32.62420780931195,91.94581519162018,-13.917084955235525,183.6003460631449,47.46024427681698,50.08644197610228,-128.48209268284296,139.68167769192553,58.36888998788531,D,0
Brazil,55.74119411851674,2.1786575251256317,25.797372701583637,-129.92302069963876,-52.89154089453324,3.428462689457923,77.8249504921786,62.27041663710396,132.19337706312584,A,0
US,-37.754425697976664,-13.434890187947335,73.74864298177506,-54.87190569634978,-147.5466656570515,-77.11963367868981,-59.138463769844954,-11.139756013620593,-205.12124149372335,E,0
US,53.37908781126788,39.50769868132271,-102.01722993489324,74.9248542680973,38.03891133913077,45.3085143515979,-79.61212005105354,26.373461460516758,28.175741284615015,B,1
Other,241.63954087822353,64.96636451352039,62.56710656431401,120.88843895275741,-214.9542425664302,-9.484558547146507,128.67442807976602,82.76587940567435,43.713991303313,B,1
Mexico,-72.36735302089573,-48.78942434237564,-143.73396019742992,35.743124301659144,166.5299595512551,100.83437230207835,2.533063567078354,-89.79774262056152,-73.55517556132087,E,0
China,232.72862564655452,-142.63406358125806,191.8619995403015,17.52523164094404,15.214926549853015,-43.706975502612124,380.86179875743676,42.100777683899224,154.7661621849499,C,1
Brazil,33.05126802007411,75.91969553231205,-124.48018891780997,-185.42591379786597,-152.83774530652946,-42.31317893274644,-24.187176630981497,-251.37652471053968,35.75550286761816,C,1
Mexico,23.418565180782366,69.13587309398794,-82.77279662727628,-31.295163177868712,-28.995003770702954,100.95988452090099,-189.86073131970767,-30.35860639969433,165.93644755085242,D,1
US,-100.39114152806428,-70.64084082006057,17.574254375625173,66.56324188526452,9.253322096844299,10.755052012820046,-123.43512114059475,-96.33558166776108,-223.54025339902742,C,1
Brazil,57.62065209168428,-198.86286115187332,19.171856623087233,22.95566393370231,7.173372602697102,62.30534499345296,54.20780379711471,-45.480544241801915,39.586605932482634,C,0
UK,-191.9941826239645,-46.61882363831615,155.7383196341049,21.789617608320956,-21.18136719617962,-114.32239126813472,-158.35917032449686,118.98810744379662,138.51284337021642,C,0
Brazil,21.43910354443373,123.18672324178435,74.18779741599373,-96.8737579094948,-33.2203920964356,15.047134248306756,-110.333607497435,-63.9558184707893,237.17196751331443,D,0
China,-124.06421304627355,153.25838430668136,-50.20258124768079,-66.80343072322117,-24.948534820573222,-90.56233437004619,96.97165162296714,93.47054867775225,35.80673711188942,C,1
Other,-234.6576580283075,-21.743846819298724,80.0759326269811,236.31278913698256,58.79615560336351,-65.38101449993428,45.664984309946576,162.98525262495178,19.288998237065407,D,0
UK,90.31037443148202,-52.45766176516729,-118.55862838143804,107.01424639992405,84.78254002507497,37.744809350247614,-250.89689028614862,-127.12381604811027,19.66325691826366,D,0
Other,-43.81757404866307,0.6771348036047148,180.74683683718558,50.35963435995654,-22.943224955547194,-7.136660354117917,152.01481057868844,-128.18433629356605,-10.311657781181479,C,0
US,131.15149411670342,-30.253128287432514,187.6178169451856,64.03129641119101,137.66923986223279,132.25282773806413,-74.72855359929355,121.41927541992257,62.983972705274496,A,1
India,30.279339798778427,-56.89453937769685,-71.11276972310465,34.775977529348395,-16.951298894881806,7.851211503603108,-159.62919581170704,-5.128364999513559,190.02200570916602,D,0
Other,-122.8694981690806,19.793621710967553,16.040349155135086,51.63748668708323,129.6635550677099,95.7801029630329,5.759037351335645,-41.934607370164564,-38.02005492870445,D,1
China,80.06852169890642,-3.4653634521385173,21.359724712962922,0.6905250494208075,128.2491522590237,-28.948831884464017,65.79160698173497,-59.9597957038251,-135.25350298986612,B,0
India,54.64620849027663,103.28781773073689,-71.46855389518346,-2.4437618146674276,-50.84049777182648,5.469182537881113,62.15865648081369,-26.32446500574739,-116.6656789471146,A,1
Germany,34.409046812448885,27.285461276048366,-235.07852528466472,-17.373846652150597,148.12196442342525,110.424052460468,-78.21286171874422,-128.39261821512088,23.094314932353903,D,1
Germany,144.44998668344556,-124.85690956478952,50.06469754932266,10.357927989995948,35.4229163189524,-232.7009803884698,-17.27741928563063,-99.57722115721126,-111.69511860692154,C,0
US,-117.82736224747585,20.454888584258963,-71.7468054508387,158.37202840874,-247.67542562644613,-180.2576765948452,132.59721980235193,-206.12786178052005,3.3182221923550497,A,1
Brazil,-31.02664208938232,163.31114150321818,-6.359633952162472,-70.20410540160627,114.56779800958357,-13.118788649769261,55.37385081263459,-76.77926107209633,59.27901449285549,A,1
India,-126.86891216817284,73.2146851980614,102.93119191568279,-89.94659378384911,-25.789274335409562,46.415026411959495,-183.77059362223002,-238.16466022512105,-3.9971804597719265,A,1
Germany,19.495999263936035,89.62941136744972,-19.978303429201848,-80.3179941709746,100.44257661411766,46.18475777879702,-90.93335547078392,4.902436609648252,65.86354717471067,E,0
India,43.417736458204296,-112.7103487918224,136.02940896716333,46.50217963804838,-67.46857586911543,0.956586385148724,21.743032355911822,22.856325423384906,74.40827316209443,B,1
US,272.1351077906422,-40.332526112771006,109.71765702555318,-12.084318857411521,217.36361679111286,-7.479716195313466,-67.31390896970822,244.0648999413038,12.526200030408171,A,1
India,-101.98339092657913,-20.827518149736697,165.54704685355992,74.25510266426755,40.721166624876794,-87.15727238984195,-47.76519795761115,118.4737625422595,-180.0300635012785,C,1
Other,69.35022805695112,84.35160922037815,-187.2230560065649,31.52703001988287,41.60543303442357,276.82535374135887,-18.94042652332213,-118.07643515907367,38.99498350700366,D,0
India,-51.70874896264357,-225.00196473978863,27.094088029132802,-42.87868712301815,111.36762377262221,-83.73716160032131,-187.1906676136855,171.39945111942112,88.4098069129794,A,1
Mexico,-64.36526489237015,166.24075348702513,-200.88185461154637,-110.46778144542432,75.82580761255954,-122.74419343231698,-97.8681183205633,112.74360888498028,35.55784305116478,D,0
Brazil,-107.63245872842108,-33.888639775398055,67.45384227782392,-97.8561389320328,-64.81894476491385,-30.205783180020713,28.0918763373665,1.5293842340645152,-51.28544904015742,C,1
US,-116.09603436665972,-65.24561648288399,19.690208914162948,-68.80427968900581,221.1864882322772,214.17039859713523,-7.093920125088811,61.65076088695256,-2.7756159429651475,C,0
Brazil,49.7939947239662,-37.64228075533904,17.55687151905666,31.710065764432976,-162.3468525923469,-6.204142172856388,-71.66818949045457,8.332171973094932,-41.9579484971089,A,1
Germany,-103.61709433017086,49.6062771047444,83.06258753116548,98.50563569943634,91.92929119311039,-109.8176857371507,-90.83684572738436,50.23684987689114,-51.01011372308507,D,1
Mexico,60.186218107955035,-60.09618005327943,-28.22342976299521,92.57923297050287,95.71344086899728,-15.269838392652812,-96.67198844062683,0.10527778820935182,23.487216408220316,A,1
US,-53.4739081349967,-71.63329563653112,-41.23436249786655,-50.06765549611001,17.38968200386155,0.7048016129771048,-158.91827469264769,-130.55110796576713,-24.937400308342024,E,1
Brazil,-261.21186468733293,-48.286606236568794,-126.4315163969663,40.29178483131327,-4.848882276369388,83.19501259647629,28.81844231636226,93.90470440426157,-26.000196165136753,D,1
China,97.72244740624672,271.6625765065403,-41.43598698532229,-125.0891187217626,86.9230813856671,52.624785307712216,31.573551408094,-91.94578166446357,-66.83631421322896,E,1
India,-154.22163487795154,-61.197546866633566,71.93743185580227,-17.27998979130949,28.786268824345267,157.87764494163355,-197.87293829459242,225.08617786355782,-112.59488929137345,D,1
Brazil,179.49497468600194,-154.05012397109584,-172.99342318508295,-118.55706135490547,-72.98149086693437,-50.62791911210749,-227.0749315129724,184.7516896475,28.830919650252934,A,0
Brazil,48.28935085694374,-98.90813002037778,-30.37027877181503,-98.93479877082876,137.16279163465575,-22.885924574895338,-118.5616934451937,-57.90459623400609,56.69250124681206,D,0
Other,37.77926326210555,41.48879713141094,-23.454316567000607,-81.0814488516185,40.993983538258114,143.500430261039,-108.62673481836391,-7.420406078897048,45.35995907806844,A,0
India,-182.1103499391191,71.52952128601495,56.57717255750361,78.01618090838512,-94.16302758258249,58.798501776725054,-68.5345987328791,-8.215252437821091,200.21372462585504,D,0
Mexico,-135.10906861564976,113.33894268109933,-6.915400309188699,34.884432284813485,10.675886753712469,-66.24982886579224,103.21388073635462,-249.8125213704298,-129.40949006758837,D,0
US,109.18578711470815,-96.47414079554827,-169.16156582550144,1.598508329695692,-25.99680020056212,-242.39559453412602,-10.98776299677179,279.09343224702667,-127.74800094023291,A,1
Mexico,65.67175231012907,-143.32168252464336,36.9506071345137,-59.10424334499211,44.57402976741549,-125.61772846526027,-163.4451577883985,-179.79403258399077,57.06820892457366,C,1
China,10.489556222923303,62.13606207620225,197.87964714250782,151.25886715242103,23.549496494847507,-66.34618969159062,189.97257989128983,33.68690723704457,-72.06875030836227,E,0
India,-44.99386068747398,111.67854598345983,-20.20472466694819,37.0446821186351,4.711991186883316,-14.713678219356064,-21.803695586553058,-108.6018243627217,-7.849915811350538,B,0
Brazil,-120.75013621414695,-97.08720476206624,44.327667219580235,-60.19300104171808,28.823045076606952,-81.56590028050886,19.933987442255212,-41.16877002364592,72.2139550802001,C,0
China,111.32723127388367,5.024397781121389,2.3028526068224804,-24.19357069496743,2.405264118209144,297.1614892611173,55.630353468505845,-23.645227291675024,-60.025017509272296,E,0
Germany,-16.689909988243983,63.609533580719535,-59.29727182420904,-99.28147242628538,-126.67338095424299,15.749418739219712,0.32385465107513994,-212.62872858119138,-165.49082160371808,E,0
UK,-67.88852109248464,-168.9594210271626,6.093308470257057,53.98637696074245,104.05016995719636,72.4082153605058,-73.4506398216372,181.54518086763485,52.22982902620997,B,0
UK,-0.5160029781114964,163.9685803705587,-96.92938050373243,-28.009303308596117,38.49218920395692,77.28522800969809,-15.172189822149596,24.854725123828818,-146.10892178506288,A,1
