ethnic_group,age_range,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,target
Other,18-25,A,E,B,-145.78540989274507,B,C,-6.628087297646925,-31.642763051375933,-73.29642256010627,1
White,26-35,E,C,A,-204.79767223970197,D,B,75.46668084899943,29.64199770905903,315.2378112554259,0
Other,18-25,A,A,E,97.44874941608906,B,E,-51.13968816394534,-45.33146859814819,160.15111535547106,0
Asian,26-35,E,B,D,17.295032365499267,E,C,-132.7275733968839,91.56854562164763,132.45094572509535,0
African American,26-35,A,B,A,-180.74943993859418,E,B,53.8647836101914,-98.76908895731154,94.46283699297172,0
White,65+,B,B,D,-65.43083531148395,D,D,-75.39907889828383,-204.45659154760477,31.086052292285636,0
Black,51-65,E,E,C,84.15770106520904,B,E,-2.8237715856882777,-1.3244484360586628,-3.0388850900073345,0
Black,18-25,C,B,E,-92.0449381496209,C,C,74.92353108388389,-31.927723939761577,61.49114401898699,1
African American,51-65,A,C,B,-4.06854116056252,D,C,96.2653335185257,168.82250444172914,-149.6371639724301,0
African American,18-25,A,E,B,41.521003059099925,B,D,-8.399618420732862,-24.33544906214647,-75.68469326497298,0
Black,65+,C,B,A,18.961593205839627,D,A,22.635039612323652,-155.67650253336453,-8.449125703168166,1
Hispanic,51-65,C,B,D,-14.934344965537946,A,E,-72.53902683925375,-220.18119261919452,131.09333701925755,0
White,18-25,C,E,B,-75.4067882965001,D,B,-192.0901691235618,40.09820898212264,-6.449183357912769,0
African American,18-25,B,D,D,28.519413336142296,C,E,25.80669908452109,-45.683797116161955,120.78045545333451,0
African American,36-50,D,B,D,-142.68208519794533,A,A,168.0262053893187,-177.54711732994838,69.96406198720109,1
African American,18-25,D,C,D,-182.05432396028553,D,B,-122.82378313901951,-6.294380222630094,-107.16722927009019,0
Black,18-25,D,C,A,-48.69040585772326,E,A,-33.01158178510476,-182.68398973000728,-92.8891071131396,1
Asian,51-65,D,C,D,-21.58105134742318,E,C,236.18408867336393,33.93006711648378,104.06002333784,1
Other,36-50,C,D,C,29.87387865855536,E,D,54.32634846904122,-46.816149172299305,-142.18792370839932,0
Hispanic,26-35,D,D,B,181.09177571850634,A,B,-156.67401849978296,175.5696208220446,-71.95100184350918,0
White,65+,E,B,B,-80.789629741667,E,C,-68.83314865218532,16.14483319811178,92.16008086687064,0
White,65+,D,C,E,-160.71451309567644,C,E,-20.076393828501914,-2.211068606364652,74.93582673502662,1
Other,36-50,E,B,D,29.348869141237703,D,D,-12.15579072886322,-8.411913894856289,78.67927710060187,0
African American,65+,A,A,B,38.37457377640115,C,A,109.42634527310551,82.40076265371401,169.65238015982703,1
Asian,36-50,C,A,A,-11.356939228177769,C,D,226.06222658406335,-62.35318817500981,19.82751356787942,1
Other,36-50,E,C,B,78.12048346839568,E,A,98.40114429922997,60.161509506368105,16.888931286177623,1
Hispanic,65+,E,B,B,-123.84520357652187,B,C,5.812969876659798,-123.32083388111401,-7.64067481278134,1
Asian,18-25,C,C,B,-246.99869082141262,C,B,28.681661099851645,-65.82229932807404,-29.47025975058186,0
Asian,26-35,C,C,A,120.20158167146245,E,B,-17.152136359958167,-1.688910242710608,166.77576697754063,1
African American,26-35,A,D,D,-65.63633686016836,D,A,133.91128617691254,65.76294084866137,-5.581866090283547,1
Asian,36-50,B,E,A,-4.748872513908294,A,C,34.96186991756615,160.39842206659233,-29.785547082457025,0
African American,18-25,D,D,A,18.97452111794741,A,C,-75.50092723437125,-149.2671520673675,20.167280658644852,1
African American,26-35,A,D,A,-23.832320447800996,E,E,59.56258654679081,-17.78224492724402,-29.233592141173997,0
Asian,18-25,B,D,E,74.96990961968022,E,A,-83.34260720481458,-274.7342231303682,43.989221229025034,1
Asian,65+,B,A,D,-206.25244449631262,E,C,144.9183822055776,-28.409460669102227,-107.71403534662083,0
Other,26-35,B,D,C,55.59382576346796,A,A,-65.69119608010794,-43.28326108882865,-67.7113418474558,0
Hispanic,36-50,D,C,D,58.30071022052008,D,E,-140.31787191693988,87.91535596503056,-298.92112061453577,1
Other,36-50,B,D,A,-10.052047079624868,D,E,124.51513176641112,1.0341145441229016,-22.470836212756296,0
Hispanic,65+,D,D,E,53.13534658142272,E,D,74.82832708265073,1.2736738309662958,-51.54744842161071,1
African American,36-50,C,E,C,-134.68624317085266,E,B,-226.53515063741438,-20.123638048469427,148.4276080260088,1
Hispanic,36-50,C,E,B,88.65337009585885,E,B,-181.44520185273143,-43.87176198558437,-46.49052470829646,1
Black,26-35,C,C,A,-18.136611640912182,E,E,-128.60884650131084,56.18648452675146,54.6964814858262,0
Black,51-65,C,E,B,20.011354495676027,B,A,-111.129448845375,-165.74317408313308,17.000570016472572,0
Other,51-65,A,C,A,-79.58188960826166,B,E,170.279644711342,-33.42593124383612,-129.62189666167973,0
Hispanic,26-35,C,D,A,-120.11185307268381,C,A,27.83841732178977,-30.269853912596318,-110.80300988232202,0
African American,26-35,A,D,A,-82.88740740094067,D,C,-23.15023740272252,-130.4438530813905,2.1926627497763667,1
African American,51-65,E,D,C,-117.0290651382469,A,B,51.055541026033765,-44.52604581425661,180.49236765868832,1
White,51-65,C,B,D,17.882663216462923,D,B,-39.42346976979084,61.99689674306552,3.2104159532645866,1
Other,26-35,C,D,A,-42.22919279401632,B,E,19.60182089239098,-37.99667315769216,-38.08711007503827,0
African American,18-25,D,B,B,45.05553941168252,B,B,-75.30892064819164,12.701007468022837,-178.1868877940551,0
African American,51-65,E,A,D,-128.86287558517188,C,C,-124.13002314484041,51.05051906148146,48.84573118272322,0
Hispanic,65+,A,A,A,112.77124704522461,C,A,6.670796965767875,54.38277210990747,-100.60273958512067,0
White,18-25,E,C,C,178.4926087167779,D,B,50.22635936195433,-44.716676290395455,-58.5421046462603,0
Asian,36-50,D,E,E,-135.1859513977598,E,A,55.014264546940915,97.41121433570476,33.72019503123533,0
Black,65+,A,E,B,106.30948093102224,C,C,33.02650701193869,73.40782999947137,58.35838331217936,1
Black,26-35,E,C,A,-87.87792260635241,D,E,109.8175311288909,-12.275966913959632,-126.10393925445604,0
African American,65+,B,D,D,-75.9471119335829,A,A,0.22266709309435515,71.09719347553333,60.14543936647273,0
Asian,26-35,E,B,B,23.55936987106967,E,A,-123.62868899874817,20.764704849715425,-114.96558061726054,1
Black,26-35,B,A,B,-110.48148545212844,E,C,-35.107521032184984,0.5628573989902617,-120.00994983125024,1
African American,36-50,E,D,C,-3.0921268028516025,B,D,-82.14316201916482,-121.19003557380465,-8.149684061773627,0
White,18-25,C,A,B,-36.935122923531985,A,B,-42.93071030540931,-109.91670619239893,112.68573158956063,1
African American,36-50,B,A,E,34.32141874186628,B,C,-234.61895610970717,80.97155325010476,-23.40433826194047,0
Other,65+,A,B,A,-0.9399866308662183,E,D,-26.837277754197537,145.82943889502906,-58.27550767382627,0
African American,26-35,D,B,C,74.94559206118355,B,E,80.52034711535192,82.23072582403157,-88.61809551599521,0
White,51-65,A,A,D,4.466567735248233,C,C,117.54153268051499,90.27480053851967,5.296680068625715,1
Black,18-25,E,A,E,-96.143765291617,D,E,27.80736459062086,26.34466658918689,115.6656474608351,1
Asian,36-50,E,D,A,-9.435362605201645,B,A,-162.17050568480255,66.28586634154401,-97.5588860447078,0
Asian,18-25,A,B,A,52.635216331886795,B,A,-41.74268342858458,-42.293540624861784,-63.28568467777711,0
Hispanic,51-65,A,D,A,-34.711045392140015,E,C,40.285724182864875,-170.61120223191523,-73.468230481133,0
African American,65+,D,B,E,-225.0530345277428,B,C,14.31462072182792,71.92928765086576,-71.14106097935343,1
African American,26-35,A,B,C,12.904275412690833,D,B,57.26753187520325,37.0156030883617,-165.47767623951273,1
Other,36-50,D,B,E,-44.36567484283545,B,C,-101.13579077758365,-22.566679321272666,49.63540865339256,1
White,51-65,D,D,C,-107.49076230899286,E,A,-168.60681286356348,26.195074302929722,19.420158685384987,0
African American,36-50,E,D,D,26.122922949529016,D,C,-135.97447255621347,94.55399066118848,20.39042643782562,0
White,26-35,D,E,B,-127.62083374562543,B,E,4.878327244450695,140.33381292614487,-130.9768220836491,0
African American,26-35,A,B,B,-0.641605330896595,C,E,-105.1493171481495,22.188977489204113,75.50915405498554,1
Hispanic,36-50,C,C,A,137.00041658550825,B,A,-23.845513341330054,-61.489528959549745,32.08615650178396,0
Black,51-65,C,D,E,-15.68737425648205,A,A,-35.874193394716194,-226.1127472179958,47.341829705387454,0
Asian,26-35,C,D,D,17.21464882640793,B,A,-24.97067586291653,-20.61208618217087,25.203419706269116,0
Asian,65+,C,C,C,6.790183790015332,C,E,128.23924030936672,-75.58107682819917,-84.57926188307299,1
Hispanic,26-35,D,C,A,-92.11509126690845,E,A,-83.5549320126505,154.12393647401473,151.67372911085855,0
African American,26-35,A,B,D,36.637855139118415,C,E,46.44294876831929,31.727329665097738,-153.77562783801372,0
Hispanic,18-25,B,C,B,1.6800095835029432,B,B,-67.32967418774982,-64.51770471135623,-100.04583267806149,0
Hispanic,51-65,A,B,B,-45.78357604482448,A,B,90.15490014364704,-83.10483037025872,-63.68442692903232,1
Black,36-50,B,C,D,-2.120472347789767,D,C,-36.24369910053822,-45.92842100311895,8.26595639374046,0
Asian,65+,D,C,D,63.764354745163075,B,A,4.484213653128105,-6.716893332610097,125.34631361851987,1
African American,26-35,B,B,C,-69.54097003618817,C,A,58.01085948123319,33.65481257406698,88.75484291206227,1
Black,65+,D,A,A,47.19823724277425,B,D,-49.96920142800815,-207.82734047538915,-103.96904890430696,0
African American,65+,E,E,D,44.448463468984144,A,E,65.0971067560825,-16.17626479825102,75.16946490645961,1
White,18-25,E,A,D,-166.53715922285642,D,E,-23.674390902919797,-74.96382081130899,-174.94782993483332,1
Black,51-65,E,B,D,7.411662522255459,A,B,14.883475680549063,68.60173218085194,-37.138955143560246,0
Hispanic,65+,E,A,A,-37.555905607483396,A,E,150.84525743026023,-47.17501450887596,22.674585274577154,1
Hispanic,18-25,C,D,B,67.85844277535107,B,C,-137.62769344075366,-144.99404589777976,-49.59616454283252,0
White,51-65,B,A,B,-165.53010982196074,A,A,-1.7693127889202611,195.07504736605,120.55309960695479,1
Black,36-50,E,E,B,5.257422090942208,E,A,62.01452547056011,131.09780818541867,106.39833855407987,0
Hispanic,26-35,B,E,B,120.61025779167242,A,C,102.75503654342673,10.170777118656117,-52.51104142584817,0
White,65+,C,E,D,250.10840792822734,D,D,55.21219647239849,-220.79316836570212,104.57566605294527,1
White,26-35,B,E,A,-56.94883571334477,B,D,28.164228337808204,185.89062790166503,-7.668202989182764,0
Other,36-50,E,C,B,83.38681047864526,A,A,-103.01244007916812,97.33616031932402,51.00440725603571,1
Hispanic,36-50,B,B,E,-228.3866260368045,E,A,19.147852953270725,-4.5410489311235285,41.482712336061894,1
Black,18-25,D,B,D,64.53525326981139,D,E,-78.66381987575036,-81.01572464113153,-31.653141096961452,1
Asian,26-35,E,D,E,91.34949494805585,C,E,-102.63759505530142,46.72824969737696,70.93676579669838,1
Asian,36-50,A,E,A,-117.04021446964121,C,C,140.2182620561565,-9.522318009999783,-33.65062330674432,0
Hispanic,51-65,E,B,D,-7.836079335893014,A,D,-185.12243795415142,154.67785624811245,-170.86726970222915,0
Hispanic,36-50,D,A,E,13.991836363615691,B,E,130.5692398899006,96.35727688910934,125.73049324745473,1
White,36-50,D,B,D,68.40407025457382,B,E,21.588686867789907,79.28772067265831,21.085824777886504,1
White,51-65,B,E,B,-11.792104515136355,E,E,128.63721983498422,3.7962523945412703,19.68142960832598,1
Black,26-35,C,D,E,79.6552581085037,A,D,34.012542583603626,-121.70390199224829,-43.04293622072268,1
Black,51-65,B,E,D,-23.558637306768283,E,C,-39.05605780459737,81.80808771539691,-53.37827268435564,0
Other,51-65,E,D,C,-15.949594467940766,E,A,-74.18243032090857,-70.33785906821956,6.988354236296564,1
Hispanic,65+,D,B,C,40.97133757939607,A,D,195.28884285284042,50.04848330177739,26.178896357488057,1
Asian,26-35,B,A,D,-2.912445190269038,B,D,43.173825974670564,-104.49663446198814,87.17125743454284,0
White,36-50,B,C,D,-48.92584329959778,B,B,-215.56376482030765,77.75691606484811,86.27017361778076,1
African American,65+,C,C,B,-81.68828488024845,B,C,30.685859219330403,-3.951059553042108,102.26899655557347,1
Black,65+,E,B,A,98.06461282211865,D,A,-11.70094799232976,-26.34712890729886,107.33175959212011,1
Other,18-25,C,E,B,201.58096228355137,B,A,-62.06812241226817,50.49921288810222,-115.82169550656052,1
African American,65+,A,D,C,16.620887611080104,B,D,-0.07390973695039411,19.29769578356967,-54.57986208426454,0
White,51-65,A,B,D,-62.647643569360426,D,E,2.923027034188592,14.930471161459405,58.5403517498178,0
Hispanic,26-35,A,C,C,130.86120230927207,A,A,157.47983582293296,-151.72121950129434,-85.84828093070377,1
Other,65+,A,C,D,105.1490254113326,E,E,1.1458395270374322,93.90461965706787,21.285921307472275,0
Other,65+,B,D,B,-33.989578447820975,C,C,-172.53241625573816,-110.84129184659639,-124.71686970553965,1
White,18-25,A,E,E,56.68876354023777,B,E,-21.156053565110184,79.13549608970915,201.77083904770998,1
African American,26-35,A,B,D,-44.536254328672435,B,E,-70.88235212473586,132.75576179581003,104.12531686358935,0
Black,51-65,C,D,A,34.85613274872381,E,A,19.678602002345464,53.217685739502876,-106.62149358902519,1
Hispanic,26-35,B,B,C,26.10865454668555,A,A,89.01513370604727,-124.35967414358618,-66.08832583932568,0
Black,36-50,A,D,E,62.85928942382307,D,B,74.45948874488269,-33.184994612670906,66.20679455334836,1
White,18-25,E,B,A,66.4873011384105,E,B,133.59726785358248,14.438763154737236,-32.87592665231156,1
African American,26-35,E,D,A,-0.5787002974200113,B,A,-106.78902510465642,-11.852278614788837,38.96844188199161,1
Other,18-25,B,E,B,41.91233671114218,C,B,194.26567640383809,11.11236261735222,-47.10439801723212,0
Asian,51-65,A,C,E,19.832468024068824,B,D,-123.01187324614386,-127.94365669130407,-83.03614234302589,0
Asian,26-35,C,E,B,40.83187538036939,C,C,90.6389104014999,45.92243214716536,4.386167788211521,0
White,51-65,D,B,C,-43.42375278392424,E,A,-23.413754938049244,144.86848220514327,-51.69248127408888,0
Asian,36-50,E,D,D,190.79964137866895,A,D,139.2618137438794,46.863714103244256,-7.862303951005095,0
Asian,65+,D,A,E,-28.488057341899957,B,A,243.09314447910415,7.025686643147997,156.52467326630136,0
Other,26-35,E,C,B,-158.13213319304415,C,E,54.17843006054667,-108.89869334291546,113.57938956796553,1
Other,65+,D,D,A,19.280491806834966,D,D,88.3855983668261,-165.5383738157534,43.222498615685474,0
Black,26-35,B,D,E,-109.32294677768506,D,B,43.44194991957253,158.97760663368032,11.862153024458935,1
Other,65+,A,D,E,-59.48113870437236,C,B,-46.03493010813426,81.4235892396056,22.06728242042519,1
Other,36-50,C,A,E,74.38265653441664,C,B,18.40998537948905,23.338459253620925,-192.15768690356484,1
Black,51-65,A,A,A,-175.63636209026558,A,D,-37.07131622783266,-83.28674201802076,-8.549484393381094,1
Hispanic,65+,B,D,D,153.93180511993037,A,B,-53.641621435360875,59.962912567705175,206.54435444196847,1
Black,36-50,D,A,B,52.80178098543754,E,A,16.224492475353685,-134.014176948339,0.00291759655415855,1
White,36-50,D,A,B,126.59319646505003,B,E,123.76167274140417,-60.56137939844839,-88.10724177126468,1
Hispanic,36-50,B,E,B,-48.90875202997053,E,E,-88.89338478161407,-22.790930323183954,-180.752322309609,1
Hispanic,65+,B,E,B,-194.9573613198227,A,D,-177.5244756337057,-86.24647773216726,-122.63730239732334,0
Black,26-35,D,A,A,2.7653907397031765,B,B,35.84366089627601,-116.66596478828043,120.80808255566733,1
Hispanic,18-25,D,A,B,60.07791678720735,C,A,179.31689994257007,-64.64893964729008,92.39829086767806,1
African American,51-65,C,A,B,-7.64760580689029,C,E,-30.226723213105917,13.432791755487743,-226.1209043654679,0
Black,65+,A,E,C,99.47255750361818,A,C,67.84444226212504,17.05501370904306,65.93852334244488,0
Other,65+,D,E,D,-16.20560526826429,D,C,132.7629409698377,-77.47311433493388,-100.24570526213361,1
African American,65+,A,D,B,10.940896727889385,E,B,25.28773572230415,31.64568596643113,127.0908418904054,0
Hispanic,36-50,C,A,E,19.7550683166042,E,B,93.09199955139485,-2.5205156252527097,-5.693534744364691,0
Black,26-35,C,D,A,84.17063679008298,C,C,-32.087734253303175,-102.63806913482088,-73.57599813161922,0
Black,51-65,E,D,C,96.95853957209918,D,E,-13.257676430801357,-96.97863638817584,92.89515382125569,0
Other,26-35,D,B,C,190.7536405923906,E,A,68.23603172668008,-76.35171657282159,202.77230276072996,1
African American,18-25,A,E,D,19.50895874302791,D,E,-31.52958431733928,-12.28562272412676,-106.00645694702773,1
Asian,36-50,A,E,B,90.07146862511333,D,D,31.344434036171503,-5.582345996054536,-48.6549865803097,1
African American,26-35,C,C,A,-19.618291562532484,C,A,92.12708004097581,-35.342715302416714,61.32177380801883,0
Other,26-35,C,E,B,52.84543573656367,B,C,95.14802387825105,-12.568951741801973,-75.75564934578962,1
Hispanic,65+,E,C,D,-58.1821138679815,B,C,-49.20716730769971,3.860935379954055,28.244102269393434,1
African American,36-50,E,B,E,137.21478292403674,D,B,83.54279557553433,-218.82408629422554,185.77540814748681,1
Black,18-25,C,B,C,-70.37244675801156,D,D,178.92710403735026,106.25405719748618,40.091796022933345,0
Black,36-50,D,B,A,-94.50722951757655,C,A,113.41195151994492,11.48000607018517,11.577275009331862,1
White,51-65,D,A,C,-129.57839029168085,A,D,-23.221826022946374,-78.60103246020478,-5.871833973760909,0
Asian,26-35,E,D,A,-70.27949547002085,A,C,-59.36696281684583,154.5813847395978,54.45589955290339,0
Asian,36-50,C,B,C,-19.6804101190638,C,B,-167.13216035733282,-97.9948132144147,-0.1514894861103408,1
African American,51-65,A,D,A,-213.54147235049626,D,A,-3.7426391703016626,46.48608222944387,-104.42280027139863,1
Hispanic,51-65,B,B,D,190.32916952828003,E,C,-27.57516049972099,78.99774411936204,-93.41807039842223,1
Asian,51-65,B,D,C,53.53428366660516,C,C,-12.893419397739942,58.99870093792957,69.02610235503026,0
Other,65+,E,E,D,34.40139006625913,B,C,-45.18983853700188,-59.18961515283199,-29.557226427316024,0
White,51-65,B,B,D,258.4587060680657,E,C,22.667204565245466,145.96589463459625,-47.17174832881108,1
Black,65+,A,A,C,-196.41457408096744,B,B,-160.34971850916654,-151.37964946779363,-110.08285368952859,1
Black,18-25,D,D,E,121.1499187974525,E,B,-23.0354637445325,-0.2809787247712631,-9.58719034018031,0
Hispanic,18-25,D,B,E,-87.83721986210112,A,A,-177.45935348912997,17.772171497759672,-74.94082668872099,0
Hispanic,65+,E,D,A,-90.50798157808289,D,C,26.10930403858135,-34.843778272017246,16.308989028825575,0
Asian,36-50,C,E,E,84.41377988778093,B,D,-88.45060292192535,10.986241908822535,21.817492389624448,1
White,51-65,C,B,C,92.82795491878895,E,E,42.36209832530987,151.15814265855187,-118.46655155493029,1
Hispanic,36-50,D,E,B,49.857537441530496,C,D,-161.4868250060499,29.51692532398635,-58.91279097545903,0
Asian,36-50,B,D,E,224.9161093809679,D,A,-68.23440741623943,-15.813647300997896,-76.93151870735373,0
Asian,18-25,B,D,D,27.648778595572143,B,A,41.82754788356131,-12.586636466784853,-83.34644073728184,0
White,65+,C,B,D,4.30896452763961,A,A,-130.9185748619151,-76.60963314697909,-131.85713238124399,1
African American,65+,B,C,B,-126.68460765480287,B,A,36.13921878146075,-77.77432114744097,268.0732001528908,0
White,51-65,C,D,A,13.995748114963522,E,E,-3.3691460565758473,55.06848675231543,-76.69441737237757,0
Hispanic,26-35,A,C,A,100.38075513931426,D,B,-23.270649489810758,-140.05768231812138,115.83254991666338,0
African American,26-35,D,C,A,-108.04379724242996,A,B,-17.457069523853214,1.5832403888580187,15.710267156669497,0
Hispanic,26-35,C,E,C,184.05138228913603,D,C,-108.16247451722134,-103.21307404438653,-87.82166071042124,0
Other,36-50,E,E,C,37.428131189824015,E,E,-87.24384980269419,111.30487824684576,143.69982852692712,1
Hispanic,18-25,E,B,D,-97.09834954912637,C,B,149.0539846932129,78.03736015128678,144.29652039359132,0
Hispanic,51-65,A,C,A,-61.21341464691648,B,D,-27.473382412906012,-21.83801907316366,150.6881009503664,1
White,26-35,B,E,C,7.674654890077514,A,E,-23.850485760135232,-159.5680270424237,-202.86884367556937,0
African American,65+,A,D,E,-189.42148680861442,E,E,36.45759995835744,-47.59357060577301,-154.02277835965273,1
Black,51-65,D,A,D,-140.53025749371463,D,D,29.943795489392905,0.8812859435181486,47.76187281291441,0
Hispanic,26-35,E,A,C,78.18999450392592,C,A,-89.43941019117918,54.81425537774651,30.07262840936273,0
Other,51-65,C,B,B,-66.25755487302274,A,A,101.97990817370253,-23.33992551788447,53.21652029208342,0
Other,36-50,A,B,E,-65.07829219273624,B,B,-53.32657335711387,-36.63397258900528,-61.74135663774219,1
Other,26-35,A,E,E,93.20723946771642,E,B,56.53158908748331,9.122001681997691,-56.319546268690715,1
African American,26-35,D,E,A,20.829902914285057,E,E,2.80773343690363,-68.97438849929041,-149.84973217195443,0
Black,65+,A,B,B,0.29252735417902304,B,B,74.29721807266395,-4.832419443117874,-97.17612769640101,0
Hispanic,51-65,C,A,C,-0.5009642136331383,B,C,154.53524377434184,-86.14044376643766,-332.64062422822883,1
White,65+,E,C,E,-32.688934782612,E,E,-65.60853813639747,-172.87776959765614,1.6090346165767964,0
Hispanic,65+,B,B,E,-163.49848118084094,B,C,124.25368879683354,-84.98952572824248,113.97140426238994,1
White,26-35,E,D,A,-60.00138627655254,D,B,27.470573497259355,18.0985687376381,-266.6119796169606,1
Black,36-50,B,A,C,4.5382920444415875,A,E,48.338306377761775,-146.87132425248976,19.083643324978834,1
Black,51-65,A,A,A,19.86670556637228,E,C,-18.14697536827342,14.356162617132922,49.28794149199187,0
Black,51-65,D,C,C,-70.65372795593804,C,B,-13.427016568976885,-140.45779221607674,80.95820647483185,0
Other,18-25,E,C,D,160.60582490234637,E,D,-76.26222906396661,28.577091056266486,76.90963402886236,1
Asian,26-35,A,A,E,-53.109601719745115,D,C,-5.96732479210215,89.27176192817137,-73.59257421580253,0
African American,65+,C,A,A,-36.70401855423841,D,C,-45.98691698562116,119.79227658413369,20.612819534933568,0
White,26-35,A,A,D,72.23001504178299,D,A,83.77690437763047,-161.57430840651418,-49.20641139769794,1
White,18-25,B,E,C,149.43363234956857,D,C,19.943890504292668,20.212509101049022,-216.36361976119525,0
Hispanic,65+,E,C,E,74.32829383932568,A,D,57.68769481610961,-17.63236728028969,-47.710439553901146,1
White,36-50,E,D,A,59.39663847373694,E,C,54.096519786170774,-29.452363302125907,28.56029112780246,0
African American,18-25,D,B,A,-13.972411462269484,C,A,-35.54100283793368,98.68076467911409,136.75228576350324,1
Hispanic,18-25,C,C,B,-35.11554670836757,C,A,34.19634546695881,-121.82000943091897,-88.8540076981764,1
Hispanic,18-25,C,C,B,-19.267900693758538,B,C,18.061562773309603,72.3926124345385,62.08991561498857,1
Hispanic,18-25,B,A,E,11.939507381282164,A,B,-229.24666542213708,49.79670699437733,59.26566245012776,1
Asian,26-35,B,D,A,65.71011276464532,E,C,47.01570449972121,155.25670396878738,-262.2525201444113,1
Black,51-65,D,A,B,-60.83292159411157,B,C,-35.03137212442599,-21.316295065922272,62.97820684101681,1
Asian,51-65,D,A,B,108.03786421089046,E,D,176.18306029264187,106.72797700535853,-38.23559024046987,0
Black,36-50,A,A,E,54.95598603749168,E,E,37.39511000301798,25.314409406691336,76.02126271736523,0
African American,36-50,D,E,E,113.13048834361746,D,D,-301.524651852011,3.7280893499381498,37.7053191118564,0
Asian,51-65,D,B,C,37.09302511986361,D,C,60.82216482744066,-150.08188842056808,82.49210036205226,1
Hispanic,26-35,C,E,B,-99.4515978551015,B,D,62.98782807794642,130.72852255661394,45.08485777503882,0
White,18-25,D,B,E,-106.66288495354974,A,A,-54.80958061366227,56.05481652436281,-20.695518675368323,1
White,18-25,C,C,D,-53.26679068445208,A,B,119.48772585196777,-133.26408711614505,-136.03642794034874,0
Other,51-65,D,B,A,-0.3238803409169412,A,E,74.04477115400678,95.50498923027065,98.16879615167923,1
Black,65+,E,B,A,-58.50065234658977,D,D,-190.99668132035498,-206.93879153636345,-47.9116623346446,1
White,18-25,B,C,B,37.78421799551009,E,E,-18.791770771292295,-19.681722309228736,166.64793448975166,0
White,51-65,E,A,C,6.675310242136678,C,D,-25.25859147741515,40.90233931456301,-78.03981189502285,0
Black,18-25,B,E,C,120.85074140479193,A,E,145.97447141552018,65.75474291183721,-126.95023563862105,1
African American,18-25,B,B,A,74.63247344556414,E,B,-38.66912583991857,-42.60777894966813,88.68661383254036,0
Hispanic,18-25,D,E,C,61.10552381356455,C,A,-83.13007895444716,90.16108180116684,-102.74607817918424,0
Black,18-25,A,A,E,9.926997987319872,E,A,111.55216846625532,44.38908140602218,18.5925060217239,1
Black,26-35,C,E,B,68.56769296695907,C,A,-78.94535246779763,88.02467837985297,53.399630831128306,0
Black,26-35,C,C,A,91.47165649592384,B,B,-71.75575284179445,70.98684439445437,-30.433036578823664,0
Asian,26-35,E,B,B,3.7927642431446964,D,A,-169.10326000313614,35.88300863754647,134.77928314065636,1
White,26-35,D,A,E,-76.2556380447281,E,C,-64.51896617103495,-104.77749323901125,31.323492164570705,0
Other,26-35,D,A,A,8.793807040619678,B,E,47.068801634764,42.602933090625456,-70.91133057376165,0
Asian,65+,E,A,E,65.0663729233499,B,C,-124.21832555934355,8.61077004472484,-252.08586211418225,0
African American,18-25,A,D,D,165.8694159459788,C,B,57.522842198562195,-288.58172489908867,-40.311905098631286,1
White,18-25,B,A,B,-112.1563449419688,A,D,-73.08883879557433,81.75664770253395,68.67886574877608,1
Hispanic,18-25,E,C,E,-142.8197772269747,D,C,-68.15765612252534,-29.072086467573367,-92.70713057780266,0
Other,18-25,A,A,A,117.21064307675746,D,D,-41.88728755775813,48.40341613186181,62.680381229400275,1
Hispanic,18-25,B,C,C,-124.82138514673109,C,E,-2.119124662751498,-117.18186248161825,-33.77794683301852,1
Hispanic,26-35,B,D,D,-75.61260758162821,B,E,-35.74815580122222,-17.865953807908927,71.59360096737157,1
African American,26-35,C,A,B,-81.94878969527952,A,C,-63.70117792927837,0.387784660712677,50.3898155918619,1
Black,18-25,A,E,E,154.28173046476127,B,D,165.08568462955174,20.159355848773778,-77.9488103466142,1
Black,26-35,A,D,D,41.11244770738262,B,E,-61.89141556052042,-75.49921543167024,-152.95721547668896,1
African American,65+,B,A,C,-30.74741227628351,E,C,87.47547134000084,-70.6861056587896,18.21867761063282,0
Hispanic,36-50,E,E,D,34.07135443687152,C,A,-136.42281167758722,-66.80441815433441,-151.159437855563,0
White,36-50,E,D,C,-26.23279765129105,A,C,30.69965224197848,-40.14345816802655,54.41213584157529,0
Hispanic,65+,C,C,C,122.35849156419751,A,E,-87.77318229789216,83.52756002771422,159.83982027760274,0
Asian,18-25,E,E,C,-126.25621833188904,D,D,-198.86207847028433,165.0852857277286,65.13802944845484,1
Hispanic,18-25,A,E,B,-0.9030734025658307,C,B,-198.28505844629652,-25.309890402672565,29.11812186166875,0
African American,65+,D,E,D,-139.46019037989313,E,D,29.46399865676583,18.521525325332068,-69.39690502710638,1
Other,26-35,D,E,B,14.898176334980734,A,E,-88.04156456122925,214.37245895784304,129.6128012584508,0
White,26-35,B,A,C,64.93121815055723,A,A,21.80694603562698,-30.118076760036296,120.89186685347408,0
White,36-50,D,C,B,30.187258792692795,C,A,-115.54068180607295,-70.52124875757613,21.846620733314026,1
Asian,65+,C,D,E,179.36955993379885,D,C,-149.42829532406944,2.8044249613069097,77.30860280724896,0
Other,36-50,A,D,E,-170.44123547517657,C,E,-92.6837983463724,27.004759722474287,182.1341732423087,0
