age_group,orientation,Veteran,Disability,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,target
18-25,Bisexual,Veteran,Physical,-61.90080019962531,A,-68.39174215128395,-170.69029171767977,A,0.2400225318859308,1
18-25,Homosexual,Yes,Both,37.03324323524593,D,73.53729310266584,-13.609471801389123,B,86.87419392082413,1
65+,Bisexual,Veteran,Yes,110.34124965138497,E,78.19863830639858,-89.09956356409565,A,-99.76889865156409,1
51-65,Heterosexual,Veteran,Yes,-271.018964260819,C,-103.17421329800429,-152.24627303466357,B,3.840704727761583,0
36-50,Bisexual,Yes,Yes,30.501920639032036,E,34.84990288306244,20.235423973635474,D,-25.03401897546762,0
65+,Other,Veteran,Mental,-56.325597516553316,D,33.21758182144517,-127.78162011264844,C,55.23491611892402,1
51-65,Homosexual,No,Yes,14.685059040202272,C,28.44613208274912,-83.89309548714037,B,28.00290195835318,0
18-25,Other,Yes,None,-95.97424355269708,C,1.1001055161452449,35.060181544746136,D,142.928677077884,0
26-35,Heterosexual,Veteran,Physical,38.81139460950318,D,-23.420796464946935,-64.65321971514858,C,-14.557900395409431,1
36-50,Other,Non-Veteran,Mental,-66.48290408403439,B,-6.440333814338517,61.227756982987856,C,5.001610559797856,0
18-25,Homosexual,No,None,-164.45761328296933,D,-49.407491883845864,-38.00170555298288,B,82.428359511383,0
18-25,Bisexual,Non-Veteran,Mental,129.59778457471276,E,11.062572637606849,136.53330658354312,C,-0.08171370423501673,1
36-50,Homosexual,No,Mental,-55.583297568818615,D,-56.613365225621926,207.88705121099258,E,-15.456715590931505,1
26-35,Other,No,Yes,-157.27132390032205,D,107.62093902167878,-82.76123716773236,A,-61.21891942133717,1
65+,Heterosexual,Yes,No,222.0554879100377,E,182.75029874463823,-16.718204720935955,D,-121.48652628371617,1
36-50,Homosexual,No,Both,20.015930557527653,D,-107.59700480152003,19.503576653712443,E,-69.89821873432689,1
51-65,Heterosexual,No,No,11.983871206824036,D,-186.41151741567958,10.247975527535026,E,-115.83779585499585,0
36-50,Homosexual,No,Physical,-104.60537400358008,D,-209.457476838614,-45.96558200598329,B,-183.75427102265155,1
65+,Heterosexual,Non-Veteran,Mental,-69.22531422845945,D,25.112416301256147,-69.06774298218963,A,54.46392460135463,0
26-35,Homosexual,No,No,-77.97033968359693,C,100.72459697134002,14.880230598502925,B,-57.71821953019427,0
26-35,Heterosexual,No,Physical,52.903649393097176,C,23.138065974102048,-72.35725633413664,A,-83.39242347449706,1
65+,Bisexual,Veteran,No,224.30077814650127,D,33.244516321267376,-80.42955017941222,A,-199.96693154801582,0
65+,Other,No,Mental,142.3760726996376,A,172.40535933893278,1.4611353052651255,E,-24.652412017539472,1
26-35,Homosexual,Yes,Both,-72.77839663825313,B,-190.75278837893023,-31.75555469183722,D,9.07826658025298,0
18-25,Heterosexual,No,Both,122.88259598441478,B,38.57773374944674,18.08214236626928,C,-20.212920440860522,0
26-35,Heterosexual,Veteran,Physical,-38.96957461149617,D,19.64236829533715,-245.79574060109812,C,-217.26445223233802,1
51-65,Homosexual,No,None,81.22531702199338,A,23.954545398370854,82.2199442622263,C,-170.61738912968855,0
18-25,Bisexual,Non-Veteran,No,-84.82304956632004,A,101.84549400199299,-197.21117624832664,B,-73.87342814371377,0
26-35,Homosexual,No,Both,219.1706155804622,C,48.32318757066154,80.22976323144192,D,46.24695243279926,0
36-50,Other,Veteran,Physical,29.05262316200411,C,-20.85422629518118,-38.686215600770154,D,116.37138280468878,0
26-35,Homosexual,No,None,-6.212808292125018,B,-56.958384481775596,-10.728118212551795,A,-86.96113390083768,1
26-35,Other,No,Yes,-27.29250128229325,A,105.57989325853683,60.50373838379025,B,75.99412929732289,1
18-25,Bisexual,Veteran,Yes,90.53418959184492,B,-70.86923204910862,-33.04697320521495,A,-48.92963414220302,1
26-35,Homosexual,Yes,Physical,-4.821256631312062,B,109.82786176045829,20.560428164790046,D,37.801420666732724,1
18-25,Bisexual,No,Yes,-41.578924489903244,B,189.60886793431075,58.955437543552335,B,5.269483927660723,0
18-25,Heterosexual,Yes,Yes,-24.445113294422406,B,-139.0611791864229,13.647893328330408,B,-147.40479436795525,1
51-65,Homosexual,Non-Veteran,Yes,76.37695345329291,E,50.75732067766617,-204.81766084389838,B,153.23891426332767,1
36-50,Homosexual,Yes,None,99.4949447696955,B,155.56464614500834,-36.737996569770466,C,11.26304541645987,1
65+,Heterosexual,No,Yes,-86.88970874622885,C,45.60134642783824,-6.642580071084006,D,-11.93550183201453,0
51-65,Heterosexual,Non-Veteran,None,125.69954398784544,A,35.28274941791098,105.82579025911917,A,134.88891705117766,1
36-50,Other,Non-Veteran,Yes,5.300363852284759,B,51.03645024109813,40.807531667988094,D,-105.2921547404126,1
36-50,Heterosexual,Non-Veteran,Both,112.54242297614749,C,-46.39146171729931,41.33243774464047,D,-55.7587829769768,0
65+,Heterosexual,Veteran,No,119.18209037985854,D,-152.20860392510832,-50.15259561409919,B,179.652376177768,0
36-50,Bisexual,No,No,107.50496066191926,A,105.70237928150254,-138.1960046217577,C,49.33084535530087,1
26-35,Heterosexual,Veteran,None,-78.99640088626182,A,-251.0228681042395,121.33578472475853,C,58.420857681425076,1
18-25,Other,Veteran,Yes,50.18068387767446,A,4.04761810042669,76.65360607053373,A,11.51702653408339,0
18-25,Other,No,None,9.511135564871699,E,-56.367403590857414,12.476402065685274,A,36.397899338484216,1
36-50,Heterosexual,Yes,Mental,-22.821512329217814,E,57.5766280364437,65.50547134114014,A,-84.81170093999499,0
26-35,Bisexual,Non-Veteran,Both,27.29727375085656,D,-112.10994901776152,-49.605035258872356,B,104.41078355531006,1
36-50,Heterosexual,Veteran,Physical,4.634943986105357,E,69.52332080717424,71.02220016440882,B,-237.00089791124515,1
51-65,Homosexual,No,None,-107.71093180119702,A,-172.67329595517552,-213.5392540117842,D,33.84777006272228,1
18-25,Homosexual,No,Mental,-111.97525107565747,E,-122.33073987461916,16.130768767365335,E,107.31852487714315,0
18-25,Homosexual,Yes,No,23.232725432935055,C,-69.60235302147788,16.287234988325423,E,-22.196196923372334,1
65+,Other,Veteran,Both,-149.9897926868311,A,33.72945228419224,-141.43532562327508,A,-32.44626287073567,0
26-35,Homosexual,Yes,Physical,41.84266216242188,E,-13.701049532589208,-110.47500310521745,C,-75.04012647993908,1
65+,Heterosexual,Non-Veteran,Yes,-10.192871108347621,E,-194.46524642142805,223.77665844827385,D,174.07135133730634,0
26-35,Other,No,Both,189.53967666834762,B,-65.82145914136021,-54.0001962031173,A,-21.84178388030039,0
65+,Other,No,Physical,215.47744291774808,B,151.4143494237913,-27.73003969590187,C,89.76853008639013,0
51-65,Heterosexual,No,Physical,-94.46738387309578,C,-38.50457007444496,113.31538668257251,E,118.97581937276811,1
51-65,Homosexual,Yes,Mental,148.563388429562,D,-39.63572197498186,-160.10573598061407,D,74.93692167013063,1
36-50,Homosexual,Yes,Physical,33.48232773458556,B,-4.378585632497166,-100.28667639377016,C,-58.6442904105825,1
18-25,Bisexual,Yes,Yes,-18.22300891319427,E,-39.85551595458286,-92.03148009472967,D,53.597256103897884,0
51-65,Heterosexual,Non-Veteran,No,-36.34781450042511,B,78.59544462122645,-26.754448337058168,A,-31.37259418858429,0
18-25,Homosexual,No,None,-75.79621406733686,C,9.616668527561693,22.026617352562315,A,22.03133624274779,0
18-25,Homosexual,No,Physical,9.243065156756021,C,-34.73823491469628,138.21319521583538,C,-92.67781494533435,0
18-25,Homosexual,No,Both,-43.1549878721699,A,93.13029096310551,48.60549565540809,D,46.25404813420716,1
51-65,Bisexual,Non-Veteran,Mental,-98.3740060554397,D,-13.910173560214481,-75.48404076562318,E,-69.62357961852626,1
36-50,Homosexual,Yes,No,65.90533643454106,A,33.0422458809081,87.08223473199914,B,-87.44154700150226,0
18-25,Homosexual,Veteran,None,-42.29050878651563,D,56.13764403055437,-26.013738430599947,C,-27.652525747237977,0
26-35,Bisexual,Yes,No,211.68645981376386,D,-55.12359740549947,150.70814202637135,A,-79.39503647532702,1
51-65,Other,Veteran,Physical,-89.65879713869646,A,-71.48462898086927,71.57222093960448,E,171.13832107379338,0
51-65,Other,Veteran,Both,-114.33552576753247,E,-10.844908779102584,36.947823506042106,B,-71.54095233418958,1
51-65,Bisexual,Veteran,Yes,-15.947033208615895,C,3.9712129018448064,-144.91299587489274,A,-42.58529134245061,1
36-50,Bisexual,No,Physical,-113.34436409793057,D,176.35479067125837,-55.57843964272043,E,168.47475323797033,1
51-65,Bisexual,Non-Veteran,None,108.35558589401603,E,-127.0016979724446,167.8895802260827,D,-133.32920921129042,0
18-25,Homosexual,Non-Veteran,None,119.56429616094881,D,-96.45869297354353,12.246955030338796,E,164.07643741545354,0
65+,Bisexual,Non-Veteran,Physical,-33.04018233357106,B,50.848073311907285,-76.25876110089456,D,35.57316187565025,1
36-50,Other,No,Mental,-181.2745974651677,D,55.25383509118874,-97.33992620864504,E,-60.593246649745225,1
65+,Homosexual,Non-Veteran,Yes,-99.89968690580278,C,-272.9966267221826,-97.4116627751177,C,48.81376930025942,1
26-35,Bisexual,No,Both,-174.07216592386843,B,-86.78164299724939,3.186529102539115,E,-200.6271541005808,1
51-65,Bisexual,Non-Veteran,None,36.9540637732031,C,54.73932956915033,17.22369240977146,B,163.42900053072077,0
18-25,Heterosexual,Veteran,No,44.42477528469536,E,9.371246075331802,-68.70021734242394,B,-152.15332698523176,1
36-50,Bisexual,No,Yes,-75.77052658695852,A,68.22679315352451,-6.093938742243281,E,88.76740076925427,0
51-65,Heterosexual,No,No,7.819557061761895,E,-121.00803023690302,-76.99748430021208,B,36.39776662879463,1
18-25,Heterosexual,Veteran,Mental,-185.14746557456868,E,-5.395459580263863,57.536722642466245,D,-31.599080513955457,1
65+,Other,No,No,85.14661455063674,C,82.68039165186718,-91.43515736923338,C,-108.23262231830509,1
65+,Other,Non-Veteran,Yes,-121.62460597182975,A,75.30186733341225,-25.04431333779234,C,25.268398346999582,1
36-50,Heterosexual,Yes,None,90.00641268139498,E,94.68354713476039,-95.47983859160001,B,-248.55354360991643,1
36-50,Heterosexual,Yes,Yes,223.5225681311696,E,130.79415127371016,33.974551414454204,B,156.45407720106897,0
51-65,Homosexual,No,No,85.66215338933542,D,-21.904245175833985,215.27632980902672,E,-160.35778681862436,1
65+,Bisexual,Non-Veteran,Mental,77.54332873615583,A,226.27997587969938,52.24567631060668,E,125.6419545456614,0
36-50,Heterosexual,No,Both,44.025133751570074,E,-33.32976549821479,20.237434689374027,B,-5.887384122351343,0
36-50,Heterosexual,Yes,Physical,18.28646356593512,B,49.01663779379935,28.71960574805942,D,94.34467558532947,0
51-65,Bisexual,Veteran,None,-112.55313525040653,D,-5.97175330064322,1.0104481683201156,C,-38.233867786403835,1
65+,Homosexual,Yes,None,3.8788260276386723,B,-105.92499092515635,54.451401393084495,B,155.5221435977362,0
65+,Bisexual,Yes,Physical,-30.28688095476597,C,-101.65855170687999,61.60492856936342,D,21.271142725848442,1
18-25,Heterosexual,Veteran,Mental,-120.5354775797812,C,44.52881667963563,28.36784543718538,C,12.39571779535558,1
26-35,Bisexual,Non-Veteran,No,99.16922644947812,A,109.97327625149266,58.85143041570575,E,-89.54610906671523,1
51-65,Bisexual,Yes,Both,56.82526147909373,A,122.80280048359138,-52.56128681056214,E,97.26378131576493,1
36-50,Bisexual,Yes,Yes,47.00320139922621,E,-128.25716996221396,88.81511161743279,B,-64.38114542692072,1
65+,Homosexual,No,No,-73.59978257866948,C,17.65293311818431,-27.452361910757013,A,94.82173064342705,1
26-35,Bisexual,No,None,-59.224499395704434,B,7.233994032883579,-45.96346544498273,D,85.71367038553373,1
18-25,Homosexual,Veteran,Both,0.6719423102802302,C,24.31866109769788,-40.286160454414,E,59.469184433034016,0
26-35,Homosexual,Yes,Physical,48.86883767492164,D,-118.40048639036532,-14.992598189576972,D,-111.65513368114821,1
51-65,Heterosexual,No,No,25.597550235526167,A,13.442876948284349,-112.75644193579465,E,-133.2380684987622,1
51-65,Other,No,None,-82.89136106437984,A,-114.59386202367745,63.72913159028052,A,100.72428888516598,0
18-25,Homosexual,Yes,None,63.53246570319183,B,139.471616316886,-206.14254549827726,B,7.217313787482325,0
26-35,Bisexual,Yes,Mental,188.11145120667194,E,69.70894115662202,-190.39487075918282,A,184.7493306059048,0
65+,Bisexual,Veteran,None,152.12611200614677,A,-13.044571562731244,29.101792431205542,E,-37.239782120766485,1
36-50,Other,Yes,Physical,-4.625439566871665,A,-32.076586588174116,-36.6412983091427,B,-21.005411551301396,0
65+,Other,No,Mental,-93.76570048595212,D,-84.11402759460633,8.43262981358206,C,58.25680075520317,0
51-65,Homosexual,No,Physical,71.26862912892044,A,-77.05052197892415,29.719038870301638,C,105.86679653922492,0
65+,Other,Veteran,Mental,-63.95983895766013,E,94.77193917294504,-143.15009655212754,D,-16.75101580463903,1
65+,Bisexual,Non-Veteran,Mental,122.52432806675186,D,-166.72802382805685,49.188362875781834,C,6.301571086168871,0
26-35,Other,Non-Veteran,No,-3.8281176659347453,C,216.69063047342723,-82.45531529806044,D,48.41811622500603,0
18-25,Other,Veteran,Yes,-119.98985993910738,D,-116.12412358780706,49.32713508754261,E,49.95482243877616,1
26-35,Bisexual,Non-Veteran,None,-41.084985755703094,D,4.389155655751221,-135.61602060837802,E,96.63825551353807,0
51-65,Homosexual,Yes,No,3.8850817023740865,A,117.49239521078276,-131.7328409981847,B,125.87752075224223,1
36-50,Other,Veteran,Physical,95.13153412787459,E,21.538807268678756,-19.740668519316788,A,143.1808941759597,1
65+,Bisexual,No,None,104.20122037305366,A,72.06867844237502,-4.249178115881726,E,-143.8065837784609,0
51-65,Homosexual,Non-Veteran,None,10.432761689745968,A,-120.87388325729471,-84.18885422041991,E,-0.2001675635545764,0
51-65,Bisexual,Non-Veteran,Both,49.94208477578497,B,5.599320564731832,-32.6890243667733,E,196.36435233283402,1
51-65,Bisexual,Veteran,Mental,-54.87740087023247,A,104.93020017519893,-13.395113769793182,C,-27.271819339306226,1
65+,Heterosexual,Veteran,None,-199.67643978074477,A,-86.20269312572277,-33.214044509250435,C,-197.69349085195972,1
65+,Homosexual,Non-Veteran,Mental,62.01470060702297,E,140.36320211908938,187.09392266473486,A,-12.6985077632919,1
51-65,Homosexual,No,Both,71.28478609932513,A,9.883525643888055,24.062876886874758,C,-94.95920714500645,0
18-25,Heterosexual,Yes,None,49.34943285876699,C,45.230138978671334,-84.92793577112988,E,55.35021377071274,0
65+,Other,Yes,No,-7.687870965797612,E,138.2742224260059,114.65971307301292,E,-222.9221465187019,1
26-35,Other,Non-Veteran,No,-18.106315058279073,B,56.553511387480924,-6.21747803045738,A,131.13911393991765,1
65+,Homosexual,Non-Veteran,Yes,-306.9912352707127,D,-166.21073421726265,-38.499030550779004,C,70.60872221782465,0
36-50,Other,No,Mental,139.88164018917453,E,133.94818052324166,-41.706851869841685,E,-82.42636437811592,0
18-25,Heterosexual,Non-Veteran,Yes,31.740223869580518,E,-25.070972316826317,166.40973461586955,C,142.37589808831646,1
26-35,Bisexual,No,None,87.93815137125223,D,0.002079783751074056,-127.34398496182821,A,-8.00231438606081,1
36-50,Other,No,Physical,-52.006659267200085,B,-62.3290821817443,-82.27707350514368,C,49.05270012774828,1
26-35,Bisexual,Yes,No,18.58657727129753,B,24.007906701998525,135.7980265280148,A,-39.523936800918435,1
65+,Homosexual,Veteran,Yes,-84.19935692782845,C,-95.4819909296799,47.85116640226519,A,142.13172725969525,0
18-25,Bisexual,Veteran,Physical,37.035509200638316,B,202.6109100945522,-81.69884234265055,D,-125.9781671969377,1
26-35,Bisexual,Veteran,Physical,-28.28984766273767,D,189.95347022602422,-6.181495095877896,B,-6.010376059533228,1
36-50,Heterosexual,Non-Veteran,Mental,-63.716715726749676,C,235.83789060168132,89.25286384425367,E,89.9015525363992,1
65+,Heterosexual,Non-Veteran,Physical,-148.90759849933673,D,237.75274641049316,-287.87908106402506,D,134.9286436462166,0
65+,Homosexual,Non-Veteran,No,70.79755969874267,D,-67.53911105528225,35.286092260549786,D,-80.88222788229295,0
65+,Homosexual,Veteran,Yes,-15.135303152575899,A,-17.181755824108723,-3.4606180511847597,A,-64.74429642892265,1
18-25,Homosexual,Yes,Physical,119.70120477982337,A,63.944706702807586,237.91202221092703,E,-13.794976793564087,0
18-25,Other,Veteran,Yes,16.949632985883227,E,188.71985749016025,12.156540536432717,E,17.163244296940945,1
36-50,Homosexual,No,None,3.1129163437641783,D,-28.992812596963496,132.82363016263616,B,15.641699556938487,1
65+,Bisexual,No,Mental,-83.36171606387786,D,-26.01262202486117,89.29970251962631,C,-94.95660711204825,1
18-25,Bisexual,No,None,12.122195831235642,D,-58.956090485068046,-255.10339180726186,A,72.90482736877392,0
36-50,Bisexual,No,No,79.680172533394,D,39.701445594932636,13.443538567181253,C,91.95096053145937,0
18-25,Other,Yes,Yes,-123.45201315707735,C,183.57655870922102,43.57906000282047,D,225.88598740547505,1
65+,Homosexual,No,Both,-243.38878993215096,B,-128.87142516444732,-77.52687245124773,B,143.0299094485041,1
51-65,Other,No,None,-58.84182414338749,A,90.1490447012204,26.03486525681668,A,-136.94842892202604,0
51-65,Bisexual,Non-Veteran,Mental,-87.85002789950126,C,-30.31486749047771,129.7826553474637,B,5.536211159625011,1
65+,Heterosexual,Veteran,None,-90.62561112602383,D,-156.56482520889148,-171.91883244646965,E,-7.98780970135419,1
18-25,Homosexual,Non-Veteran,Both,-194.44596519414438,B,33.78610810909921,109.17278533968356,C,-41.91879416690484,0
26-35,Heterosexual,Veteran,Both,-161.2759844941166,D,-10.698459103063339,59.30206513440398,B,39.09730860957464,0
65+,Homosexual,Yes,Yes,89.21287032123749,E,-9.782117591617068,47.843855064170604,E,128.1084466698067,0
26-35,Heterosexual,No,None,-54.44231821213287,A,37.33002466404641,14.528222325327913,B,106.12133654369754,0
26-35,Other,No,Physical,147.88046757459358,C,-92.93720276927286,-8.864918829506996,A,47.33156999248341,1
36-50,Homosexual,Veteran,Both,95.91386236424285,C,137.04451462007816,85.90138404812659,D,-91.82195312247639,1
26-35,Homosexual,Yes,Yes,14.3293904680041,A,58.41616049188247,111.91946817773662,C,155.82403916487698,0
36-50,Heterosexual,Yes,Both,36.02784368046919,C,86.82913445921766,129.05907281848837,B,16.648714772544025,1
26-35,Other,Non-Veteran,None,-81.01969150205916,E,196.8544313859881,-56.69034854134119,E,-12.351868125796443,1
18-25,Heterosexual,Veteran,Both,-197.89277989486013,E,-20.63002612421072,69.01102226513014,A,161.7065332063874,0
36-50,Bisexual,Non-Veteran,No,216.16661988281817,D,93.4845738155486,-111.92020386024693,C,133.29783435346187,1
36-50,Homosexual,Non-Veteran,No,-47.8312887717488,B,41.51500895057117,60.346920542709,E,-10.039036318205822,0
26-35,Heterosexual,Veteran,Mental,-76.77590744125396,B,-66.66094097615682,-73.97301781851449,B,-246.72633707578333,0
65+,Homosexual,Non-Veteran,Both,-216.30624639393315,B,9.507772729080925,-116.60624346501149,A,-119.81295359934944,1
51-65,Bisexual,No,None,-54.407077893055785,E,-62.659669550590415,105.80341417364964,B,-137.42682528267395,0
51-65,Other,Veteran,Yes,-59.260131676935316,E,-4.145087105007351,115.13604048942223,B,58.8788131876256,1
51-65,Homosexual,No,Physical,-93.12893717576767,D,77.75158923989302,40.6785838193127,E,6.916614972456041,0
26-35,Other,Non-Veteran,Both,52.94127239513923,A,-87.39486353281916,-74.83907693346774,B,31.19992137318886,0
51-65,Other,Yes,Physical,-45.42735047147939,D,77.5525524967244,-29.677640821589453,E,-119.09558548102628,0
65+,Other,No,Yes,-18.92797499306172,A,-31.869161837601357,-25.151776003926184,E,2.835901100337069,1
51-65,Heterosexual,Yes,None,49.72301058880443,A,-100.6828659533458,99.17425871242904,E,20.706864843890706,1
51-65,Homosexual,Yes,Physical,110.05693847620937,C,-49.67596749637603,-34.847431313031436,C,-15.163071138197692,0
26-35,Heterosexual,No,Mental,35.34863137816528,D,55.655422578534655,-184.58902463654127,E,-19.95855573937469,1
26-35,Homosexual,Veteran,Both,-61.55193685566647,C,-159.84352450089685,57.792172333617565,A,113.52175095585113,0
65+,Bisexual,Veteran,No,142.05722649126088,C,44.95106842630586,-89.19660156814473,A,-3.27620699862605,0
65+,Bisexual,Yes,Both,46.30850769618855,A,258.3773898392052,-162.34319734695515,A,18.733343783086998,1
51-65,Heterosexual,No,Mental,177.25080169934446,D,-94.59970673638244,-159.53592815046326,C,46.75798483425783,0
18-25,Homosexual,Non-Veteran,Mental,173.31273543394857,D,-27.365746888878995,-67.64980950823366,D,54.40760768471099,1
65+,Heterosexual,Veteran,No,-9.322263066348684,B,9.527275617522875,-67.83084926524616,A,3.1292964368906375,0
65+,Bisexual,Non-Veteran,Both,57.29569078899278,D,-48.2214632392773,122.39175722033302,E,194.7285540126592,1
36-50,Heterosexual,Yes,No,53.010339266132654,E,122.71511534050387,-1.9570555447516385,C,-88.71374908359944,1
26-35,Other,Non-Veteran,None,38.56332002570231,E,-3.307467021889807,-95.13357776281106,E,241.0826395896761,0
36-50,Heterosexual,Veteran,Both,183.94007675451252,E,84.30806248022726,-114.3978609768286,C,-107.16040037719998,0
18-25,Homosexual,Yes,Physical,-137.22537637386608,C,66.41467652610412,61.925379298956095,E,-61.691021053411035,1
18-25,Heterosexual,Non-Veteran,No,24.097720799935182,E,-189.12647673023073,-30.26114872181972,A,-30.32595923943131,0
18-25,Bisexual,No,Physical,51.57190761183088,D,121.84026202467226,29.07589908003795,B,-95.87890398648716,0
26-35,Heterosexual,Yes,None,81.123533130308,B,18.234490532635274,-57.10758048207746,B,-9.729348085702288,0
36-50,Heterosexual,Non-Veteran,Physical,-60.02244931021225,C,-106.75954914527637,-222.88116412993847,D,-143.6477957714042,0
18-25,Bisexual,Yes,None,-27.940067800116807,B,-14.224389799878438,-3.8889989620206817,A,43.736821581743385,0
36-50,Homosexual,No,Yes,-54.99694205659016,E,-0.03777314259485865,-202.618768076359,A,-25.704659393804015,1
51-65,Heterosexual,Yes,Physical,195.04809019992788,D,78.93838421507272,-61.26603208920335,E,-152.35976720126365,0
18-25,Heterosexual,No,Physical,-75.16913765549879,C,2.768916327089778,47.55071857336133,D,25.331619945238053,1
51-65,Heterosexual,Yes,Mental,-19.386791468769953,E,76.15228683595512,-117.11101903678383,A,68.8931937227426,0
51-65,Heterosexual,Yes,Physical,-10.603288129018987,B,-137.8442264071557,39.5923477256982,C,-61.09581372238067,1
65+,Homosexual,No,Yes,95.60501504167989,A,-14.16380062669243,47.828414724204116,D,-3.841351875711448,1
36-50,Other,Yes,No,-101.98210966063759,B,20.448360332443162,-116.88533168143806,C,56.21526845142319,0
26-35,Heterosexual,Non-Veteran,Both,-56.55828685150258,D,7.157972706430861,-115.9642193913894,B,-179.8213967878475,0
51-65,Bisexual,Veteran,Yes,193.66826217059113,D,-83.84409648318761,17.877820966354577,D,12.649626549632876,1
51-65,Homosexual,No,None,157.67491348287822,B,-139.5056171309229,184.52710768407414,A,-71.71141022078513,0
65+,Bisexual,Non-Veteran,Mental,-29.16016756471119,A,18.887935885671055,164.53401783676634,A,181.65037067743606,1
51-65,Heterosexual,Non-Veteran,Physical,106.11886887452961,C,-10.15384725993924,-69.88400261661721,D,35.36810308500237,0
26-35,Other,No,Yes,87.7005400393619,A,-5.6393246547534615,112.12394099740703,B,-68.69738207843332,1
36-50,Heterosexual,Yes,Both,-73.6423871864835,B,-13.831665111604494,130.93329833509665,D,-34.30039960708973,0
65+,Bisexual,Yes,Mental,-8.821262693855193,A,-38.52822576221866,72.4566472232996,A,-2.1685837080837107,0
51-65,Other,Veteran,None,-40.079290693434736,B,-74.50490750420438,92.79753037294698,C,-226.39276351391064,1
36-50,Bisexual,Veteran,None,244.27501377842714,A,-185.59814970926163,-60.15086539929404,A,-161.72902889421303,0
36-50,Bisexual,Yes,No,101.01119610860665,A,-66.36917221178096,62.81905384960537,D,-34.96162313207695,0
26-35,Homosexual,Veteran,Mental,116.79613294278299,B,-6.897379269793963,-184.32649632077187,A,-102.26181566669644,1
36-50,Other,No,Mental,228.36167573032293,A,-168.24987254344234,56.865593628677345,D,-101.79166694517792,1
65+,Heterosexual,No,None,-22.19662746652378,A,-88.38985572442868,13.822468955125514,A,33.33118773756571,1
36-50,Other,Yes,Physical,-51.51811493210704,C,-65.89422007645949,-7.53535998038929,B,-208.00232130450692,1
36-50,Bisexual,Veteran,No,1.0743313045186114,B,-25.49622287575894,-120.5012693707045,D,99.01869057857438,0
51-65,Other,Non-Veteran,No,94.03815364585292,E,-12.252652235507254,-44.46456124709018,A,-63.608439254375504,0
65+,Bisexual,Yes,Mental,-90.0470403373775,E,-28.073662520122834,-236.6162245037694,B,0.45064337238776797,0
26-35,Other,Veteran,No,9.602732326966498,A,-24.047398095980256,-64.98497958280949,D,60.942374124507324,1
51-65,Bisexual,Yes,Mental,-63.52813074112929,D,-88.37830362209773,105.4723533373724,E,-101.5394706674634,1
65+,Homosexual,Non-Veteran,Mental,71.86139080575633,E,-78.44321976893504,-99.03011599840099,E,-21.700993133963102,1
65+,Homosexual,Veteran,No,46.16081081060787,A,33.66734259236225,-122.16671440683125,E,-144.5388218599226,0
51-65,Other,No,Physical,-138.77025193370767,B,-35.58824337081855,6.6506624600275135,E,85.63658228576698,1
51-65,Homosexual,Yes,Yes,19.40520140084317,D,243.61301375713603,212.31136237822815,D,-234.61540700598994,0
51-65,Bisexual,No,Both,-104.79369464261643,D,46.27218518863836,199.44908043698925,E,56.16864966983995,1
26-35,Bisexual,No,None,-157.67072013933344,A,-42.587876708962995,-98.45749353585022,D,84.55632549880447,0
36-50,Homosexual,Veteran,Yes,-6.102325820522807,C,65.44169604901336,-23.249904785088773,A,58.507475232001795,1
65+,Other,Yes,No,-53.65095722538633,C,-68.92022274617221,-45.30927083226756,A,-97.29522975364326,1
36-50,Homosexual,Yes,Both,64.60973802656088,D,-72.12825081197136,-114.25760191031632,C,-5.605202116197324,1
18-25,Other,No,Physical,-140.6771975028259,A,122.60049720638352,-136.72385118236738,A,-16.385593371219116,1
65+,Bisexual,Yes,No,42.81982821994371,D,108.37036681462698,98.99777903207956,E,-158.81221910603384,0
36-50,Heterosexual,Non-Veteran,Mental,-102.32309448904853,A,36.69580430952872,138.50480187182123,D,154.09687779641797,0
51-65,Homosexual,Yes,Both,-10.730778267361114,D,9.87083235283549,-206.47970805687922,E,42.9214870487337,0
65+,Bisexual,No,No,79.35400139513852,A,-189.6618111187471,-253.2459077813479,E,83.22681141133152,1
65+,Heterosexual,Non-Veteran,Both,143.54833014650484,B,49.115836170022106,-159.54581769412047,C,156.8615601584649,0
51-65,Bisexual,Non-Veteran,Mental,-48.85961720593877,D,-66.85874106465182,-48.374452966565094,C,88.37988077475336,1
18-25,Homosexual,Veteran,Both,82.16365453460995,C,65.65566923572717,45.82550427593909,D,-60.1759864956841,1
65+,Bisexual,Veteran,None,-50.032844713582726,A,-187.73392323346187,-14.820068972503561,A,-227.71587721809863,0
36-50,Bisexual,No,No,-141.11658312328203,E,82.7569942414177,-1.139038604071142,C,43.99610404950871,0
65+,Homosexual,Veteran,Yes,-56.45004986550015,A,109.7961583265985,-78.47347334815143,B,27.8889696335876,1
51-65,Other,Non-Veteran,Both,12.392840061809238,E,64.64090457618919,-81.05633122775363,E,44.86632080319735,0
18-25,Heterosexual,Veteran,Yes,-63.97922982800836,A,103.37240181147256,-9.461435625349123,E,-40.878735300425056,1
36-50,Bisexual,No,Yes,-289.8374810535069,D,53.329871755303785,75.26676838011423,C,48.91388056557416,1
51-65,Bisexual,No,Physical,10.999196435860078,D,47.16337006390448,4.016703358680307,D,71.18213203987916,0
65+,Bisexual,Non-Veteran,Physical,49.105317796410496,C,28.686905690347103,127.42811736790836,B,5.042191683520027,1
