AgeGroup,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,target
36-50,E,76.64968605488691,A,-107.10936543783467,B,29.71772054193975,1
65+,E,8.835214945180272,B,91.6029956244182,C,-63.152364518814096,1
65+,A,-34.937440525501664,C,113.5498561579147,B,-98.96115559509353,1
51-65,B,15.862128585366763,A,-31.39097708100465,A,-22.654657235411225,1
26-35,A,-14.491636137608038,D,-86.53356244422916,B,-14.11852920375147,0
51-65,A,-128.08714745730794,D,10.97718703270753,E,-146.89570018466657,0
26-35,B,51.56794498005798,D,-200.86618006480666,A,-141.92585227361232,1
18-25,B,50.79330354054014,D,-6.559535196826907,E,-42.81230131395045,0
51-65,D,63.300360540222556,B,35.212620480586494,A,-45.63703403136084,0
18-25,E,-132.69214413075636,E,125.06951949367695,A,5.46025314236717,0
26-35,B,89.38756203000511,E,-79.78463272355596,C,73.5841639658153,1
26-35,C,4.365270025702903,D,-48.23161229108518,C,-12.250417653929201,1
36-50,A,41.523481039112525,D,58.33021793004464,E,-14.011318864827253,1
36-50,B,100.61440932561024,A,19.41877462984928,E,45.664803682103546,0
26-35,D,60.980023518234084,C,-37.904199973337626,E,1.9284125729896784,0
65+,A,-113.08982177455229,B,-41.35058045479334,C,63.274010212358355,1
26-35,D,-25.922107035177273,B,2.9072392606754236,A,-43.173145420418535,1
65+,D,38.710396467643385,E,76.91751682513839,D,228.7244218984312,1
65+,C,-77.36700258994,B,-131.22877610006665,A,-94.58743302132895,0
26-35,A,178.0167792263703,B,-70.86822760416817,D,101.48158348430233,1
51-65,C,-96.46027442515457,C,-76.79066160465823,D,-104.27018286704246,0
65+,E,252.40626106902994,B,-127.71949973172254,B,-94.49320157889048,0
18-25,E,-34.60371479994071,C,157.43650159109455,B,187.60138129782854,0
65+,E,-81.37959050556496,E,-212.20063972751717,D,72.0663870865798,1
36-50,B,-77.44386324013364,A,38.26760221671794,B,-38.32347921875327,1
36-50,A,-76.18486254679301,B,-162.93017334938423,B,20.293205140318506,1
51-65,E,-71.84263122528462,B,9.590198813981214,C,-1.5007918659676223,1
26-35,B,55.14845556895679,E,-77.04335852369434,E,67.2557332544487,0
36-50,D,-156.89230525393498,B,91.43100330963723,A,150.42089748142843,1
18-25,A,1.6122576007491236,B,-100.01965746349089,B,-47.798556472701044,0
51-65,D,-59.64442310151896,B,-52.36412043465908,C,61.058916452120826,0
36-50,D,-66.77526860326353,E,-87.93770010004556,A,-43.61519922004118,0
26-35,D,68.84945192525515,B,-34.12235988361761,D,-79.1818505810113,0
51-65,C,13.100985714455302,D,-172.4811533026797,E,-72.2925698446488,1
65+,C,-3.886770300843839,A,34.00717096538528,E,280.7468748937656,0
36-50,D,-22.012170923164458,B,-28.220388063483874,C,-64.77277520907762,1
51-65,E,28.65676727688636,E,108.57105435998695,A,-66.69012798151056,1
65+,A,-30.686659668805145,D,-68.22703550250276,D,140.1601398069005,0
65+,A,-89.21403344658671,D,112.12233288413482,C,170.55539499178212,0
36-50,E,-24.21495752632615,D,-138.58761793558978,C,-22.324249560366454,0
26-35,B,-81.43350633336837,D,-42.50119403364322,C,-79.41409901670715,0
36-50,D,-37.7715320909792,C,-29.660957411288248,D,30.651189101550436,0
36-50,B,34.18408649515744,C,-259.2383896518065,D,67.48515956455037,0
26-35,C,-213.83864717124678,E,-18.01223853609626,D,-124.93726752582263,0
51-65,B,-37.68976948492843,C,38.8952903685056,E,-38.37065077017025,1
18-25,E,18.999043539806802,B,-55.98189080886801,A,-51.50799785830251,1
65+,D,111.80319108225598,D,1.1679034979847156,E,-9.262412957463365,1
51-65,A,-51.35335001836656,E,-106.575192899268,B,8.835775850656095,0
65+,B,-72.6970488222532,D,-15.636310842363033,C,37.32368121611008,1
51-65,D,16.797896439664118,A,6.439805221765704,A,-19.120584538607556,0
51-65,A,-90.48731514883559,D,84.41465038539738,C,19.350109115828328,0
51-65,C,76.62547095691615,D,-60.757938881097495,B,-22.716243765748096,1
18-25,C,39.10971889948668,E,-107.75243202436246,D,56.26233309114874,0
65+,E,-30.146483029441317,C,53.16807899896243,B,-79.28784716414985,1
36-50,E,-28.372976465323983,D,-135.68810337259623,B,-19.6621824976735,0
18-25,C,-146.13907768654252,A,71.0578725668558,C,78.08402997931685,1
51-65,C,-48.52336844811466,D,-11.71439863519248,C,20.524354083582764,1
18-25,E,75.31955598268901,E,-7.065367271968914,B,-18.914395455203543,0
51-65,D,-108.64437281577655,B,79.25991660453776,A,54.49534436353013,1
18-25,C,-113.25674738351081,B,70.05868570896507,B,-182.9900828478787,1
18-25,A,-36.08337099739642,E,-63.628223133468396,E,-19.472485503225496,1
26-35,C,109.359624016722,C,80.35970023859622,D,-43.72611443087993,1
18-25,D,52.98908898643108,C,25.824455245563648,A,18.052667038413375,1
26-35,D,59.432447170796976,B,-38.41023183884941,B,8.134718290702207,1
65+,B,88.90951910436569,E,79.09848335453692,C,82.2572508964213,0
65+,C,-59.94861861293407,C,-125.8290863550596,E,-75.77436285789038,0
51-65,B,67.09092276144062,B,-151.22375720422593,D,-11.149899098411241,1
18-25,B,-107.78373412738553,C,127.98017016679373,C,-73.07916992672588,0
51-65,E,163.956135603783,A,83.80833792289236,D,-113.25489773862421,0
26-35,C,7.295856250070623,C,16.11643138393497,B,-131.79626488479278,1
36-50,E,82.23983530939779,E,107.24005678256962,D,-144.79885902589166,0
26-35,E,146.73200323662792,B,13.504506705458205,B,188.31362807110733,1
36-50,A,-61.04383653908149,C,64.82177892669509,A,156.6417155207263,0
65+,E,-119.6135169390629,E,-29.1232656975278,E,-39.13100428745891,1
65+,C,27.420766210078533,B,144.34204937075646,B,-175.84868960875355,1
26-35,B,26.669409654883726,B,-36.232093247286045,B,57.62666884186468,1
65+,B,53.98345195570782,A,-63.32035819259115,A,-139.91246052452652,1
51-65,A,65.6428375375516,B,29.781429627500938,E,108.57751981520043,1
18-25,B,-103.91693659337788,B,59.55437833187959,E,33.91638734060714,1
36-50,C,-58.34215511442742,D,54.6503809519737,A,-50.09433180661635,0
26-35,D,-61.75312828800046,D,-20.377830023027514,A,53.62759782567841,0
36-50,A,8.166725262821119,B,4.519113070890433,D,-18.512046716129984,1
36-50,B,-77.75571366975463,A,71.31960512782072,C,-9.572523273215355,1
51-65,E,-91.19238994689512,B,66.06007274419214,E,-40.242883718173225,0
26-35,E,36.71663436752009,B,-134.76044933724586,B,53.79077087323459,1
36-50,C,-96.80023912357557,C,191.7706899006155,E,-72.83475719165983,0
36-50,A,109.96936914540349,A,-187.16171890012447,B,8.566376990068337,0
26-35,A,-194.49267876472072,E,168.13014274613812,B,97.75916024229868,1
51-65,B,124.91324741689358,D,-100.79077983690551,E,-74.55906976107146,1
51-65,B,-84.48933588831892,E,-78.80567443901464,A,-203.69247699796756,0
65+,E,-22.20687344022239,B,86.39306534186328,A,44.20623404766357,1
26-35,D,-35.77697738540065,E,68.60065817254169,E,-38.75077077310353,1
26-35,B,294.3323071984725,B,0.6080076193643154,A,-47.25757486312085,1
65+,D,-29.447387179179696,A,10.478537513536693,E,-42.65894902709903,1
65+,E,37.48770305037492,C,-34.52242676715246,A,-163.63168147374017,0
51-65,D,-73.18467145543764,A,-158.13342832334968,D,55.459293451430284,0
18-25,C,-177.71540419333877,E,151.74176750862324,B,101.50885961503415,1
36-50,C,-61.65784402383609,A,-94.21031321327914,A,94.75483445911271,0
51-65,D,32.365606477148376,A,-20.76281368228997,E,-60.08585724162005,1
26-35,E,147.92011931546688,D,42.51167766386233,B,-110.84221108014964,0
65+,B,31.486196729048192,B,-74.12131982198832,A,29.27837594356932,1
36-50,C,-43.016263789974374,D,-99.0366721924968,C,-220.78590091297423,0
18-25,C,-82.22885981253219,C,3.759490703974106,E,-155.20270356198176,0
18-25,C,141.51377040382724,A,-108.00102878127097,E,-130.77094325165731,1
65+,E,144.01550924718245,D,29.583289303815157,D,-15.410058905759024,0
36-50,C,53.51358262339693,B,81.54714724465117,C,8.737603671328396,1
36-50,A,-110.93018906490127,A,134.39465494683049,D,-5.311462410987605,0
51-65,E,43.95720685066612,E,53.557421609091904,A,-7.499467800638033,1
65+,D,-47.142267580113156,B,-22.780613376255758,E,114.73872013384228,1
26-35,E,65.57998613706356,B,133.14133459429115,A,15.86619486180581,1
26-35,C,173.71544327295015,E,-170.23297016685615,A,44.119532846085974,0
18-25,C,125.61327540318831,E,-120.56364417665912,B,216.7952266033538,0
36-50,B,-82.6186716795296,E,46.98181509996378,D,58.08680534713822,0
65+,E,-25.510001870176076,D,-121.09282928875461,B,50.99633974947116,0
65+,A,207.3428951436502,D,45.49536515630295,A,119.07414794940352,0
36-50,D,-275.5772857060149,E,140.5003835697159,C,21.877408218209574,1
51-65,E,-6.757018820742597,B,267.9085913725669,B,161.10026752657663,1
36-50,C,166.95666118317394,E,-17.36686253359799,E,115.76348352634136,1
65+,B,-34.728298695078216,D,49.37510971584834,E,20.641855120763605,0
65+,D,-36.889454543589586,C,14.600439736789776,A,23.187636972460503,0
51-65,B,55.134973634559294,D,12.178613120306302,A,-25.833959610710767,1
36-50,B,-59.80912340187763,A,-137.0333481021368,E,68.06018668167577,0
51-65,E,39.0728417431813,D,114.77480735763889,A,-130.6825700319726,0
65+,E,27.372372131325086,C,-58.71941224540783,D,93.83513639818476,0
26-35,D,121.62329038733262,C,50.06521885404658,B,-128.4881980025582,1
36-50,A,-118.76722000275106,E,-2.145025481646083,E,-59.386243038973255,1
65+,E,-145.10416805601318,A,117.49288101527978,E,-26.426457954572957,1
18-25,D,95.85051903272168,E,136.8087738541045,A,10.116923702588583,0
26-35,E,49.27997988069936,B,78.8229218839151,A,31.293949964039736,0
26-35,B,102.6264065385324,C,120.74022939261677,E,209.4455018989457,0
36-50,E,-80.47398452148717,E,83.38932393668718,D,-52.930743460266235,1
18-25,C,7.720920368035279,A,197.04299513697225,B,-57.19603844953936,1
18-25,B,-8.355402148482966,E,167.4485268117343,A,-142.31682704506397,1
36-50,E,-44.1798322848273,E,-87.73742122767835,E,-221.27487107452743,1
51-65,B,-115.63559952598075,C,38.788523113858616,D,45.585571153704876,1
18-25,D,-53.98326071430544,A,32.917497053283554,B,-134.65836045030218,0
51-65,E,81.23967333032894,E,-107.11560663503306,D,-104.2260692979071,0
51-65,D,-187.09218521009666,B,121.24907785510737,A,52.87916046333255,0
65+,A,-162.33674956079548,E,-0.9470252447802122,E,131.7351031411439,0
18-25,B,41.256197374902584,C,-4.756908092476678,B,97.38593235710394,0
65+,D,-145.25278933202014,B,58.77102665881802,E,144.6511193425852,1
18-25,B,133.6542889702002,E,-164.43307564297515,A,77.93745786173172,0
26-35,A,73.0833460611791,C,-140.41917426284277,E,-155.61600295990644,1
36-50,A,-177.8727300519562,B,58.81564918701856,A,130.50321495311465,0
51-65,A,37.73764268589124,E,30.778291282651832,D,-170.19761065229957,0
65+,B,51.63981136263961,D,35.93040760938278,B,-6.6478334511738275,1
18-25,C,-211.39389624953293,E,-106.96977822457418,E,87.15375455848191,1
26-35,A,82.8670716540828,E,-132.04991487991919,B,-92.6293745972259,0
36-50,B,205.61770906227173,E,53.60923498411729,A,-30.11823915967672,1
65+,E,77.41677252251088,D,-64.17644130615513,D,55.92368079337851,0
36-50,B,-92.49575181061299,A,-75.92848373808545,B,14.632571136977834,1
18-25,E,164.72227045679153,C,15.97233660485213,A,-5.965712804823813,0
36-50,A,3.4466338232553273,E,93.36140705795243,D,123.20446697751863,1
18-25,E,81.5832861588998,B,16.147378857254502,D,25.75835947628929,0
36-50,A,34.02299236800049,C,171.76754334332617,A,-7.100248710052296,0
65+,A,164.0416008715625,A,240.9865058421803,A,-42.16782229259141,1
18-25,A,20.22421446341983,E,119.6511779680373,C,-190.51447834430434,0
65+,E,-39.69034981501958,B,-53.53392418749334,E,-125.46814261148975,0
51-65,D,37.17484153835645,D,30.014847028029234,A,-137.96788171883884,1
65+,D,-57.82348697623969,B,43.136402622559295,B,-148.8069108172442,1
51-65,C,97.81103702873507,C,-106.8511017611731,D,-90.93826663216767,1
26-35,E,-20.180900207420603,D,137.75093103679083,C,189.64037264103752,1
65+,E,-77.49060044233755,C,42.56846988955362,A,66.46064122519097,0
26-35,E,9.164328571489586,D,3.417535599523818,E,26.42414433060448,1
26-35,C,-62.539322436774114,B,23.329385962517517,D,-39.186252465985994,1
36-50,E,-111.69189661223567,C,49.06527689628981,C,197.2898302988675,1
36-50,D,100.58291323231836,C,47.8912206767746,C,-121.65583207232498,0
36-50,E,31.201619279226218,B,46.126634132728135,D,-32.260623667950824,0
26-35,A,-159.63974580244326,C,-23.123655353917353,C,-2.5903564249522884,1
26-35,D,-8.805600980112445,A,-205.65352996320803,B,-122.65826963989839,0
51-65,B,59.47778483022286,E,-16.39512983742702,C,34.608383213262705,1
18-25,B,-53.97296069685624,D,-59.35286607431518,D,186.0683236254251,1
36-50,A,-263.1489783651107,A,-29.558013190058862,B,-130.18939111780045,0
36-50,D,142.41047459895796,E,10.991442184285386,A,6.728830755168154,1
51-65,A,-158.65932129246644,C,239.357911686578,E,59.598125592062026,0
65+,D,-41.82737982821483,A,-218.42509097847403,E,-24.3471709144049,1
65+,C,8.482412157733778,C,56.42570058629073,D,53.630341448566455,1
36-50,A,-67.54438667562155,E,78.71714582776052,C,-186.80612372550115,1
51-65,C,44.66837712603814,D,150.63622686182973,E,103.43648361140676,0
36-50,D,57.51697325141556,B,-237.40228627138035,D,163.99480935929535,0
36-50,C,36.07256609758778,A,46.2938104173678,B,-122.80118307259123,0
65+,B,-54.275256987274425,E,-2.8918631375818333,E,34.77256589480826,0
36-50,B,108.9547635011518,D,44.01333505701164,B,-45.82120946016978,1
18-25,D,-37.81188624130789,A,57.331089116376845,C,17.843873945121864,0
51-65,B,-16.84969593554729,C,-10.331671870694228,A,104.66739991117011,0
51-65,C,-64.41650416243088,A,4.3972211912265085,B,88.8436184524815,1
36-50,B,210.54936104010363,E,-155.62112983380493,B,-165.5474801764524,0
36-50,C,-28.63325752898983,C,-43.79888166483352,A,27.881434997207748,1
51-65,D,-130.2428774471613,B,-86.86597749431289,A,29.073050342030037,1
65+,A,115.58472063686717,A,-48.19012010933732,B,-35.724795966948,1
65+,E,-81.28578098801235,C,-236.2955324346273,D,92.74243841045515,0
36-50,C,136.96782183115286,B,78.88450016850283,B,98.77003224156498,1
26-35,A,-158.096085721544,D,-201.1167459927563,A,150.8345213870788,0
36-50,D,-64.20702494698551,A,78.15613410847894,A,102.23749436546288,1
36-50,E,-152.63705147472817,B,-52.43223379557319,D,-7.564438145655293,1
26-35,A,-51.30914859489235,E,-24.935523567169557,E,-68.69953197060632,1
36-50,C,48.08730283244116,C,-81.99461837624794,A,21.785485180442098,1
26-35,A,-94.77075884764643,C,49.409802129286106,C,78.22136263816691,0
36-50,A,-76.13113363760931,A,191.71528061670216,D,28.208204296850468,1
18-25,A,-22.30207409965174,C,1.443450579973183,C,-82.12255674222246,0
51-65,A,-170.41517096808943,A,-51.067288432590495,A,-41.845385530344345,1
26-35,A,-249.71165472440777,D,18.292849365138256,C,37.827529573501046,1
36-50,D,41.970395367483235,C,-28.717269467302774,E,202.2298022031793,1
51-65,D,-54.664201185336125,B,-138.07361381068586,E,-157.60856557877383,1
65+,B,9.997469312277449,B,-198.2511504159842,D,-45.73590684932125,0
18-25,C,5.253390899589643,E,-80.29259233344523,B,-201.14450978144305,0
18-25,D,50.11197803160212,B,-83.48285874489956,C,133.60427338164791,0
26-35,A,85.92660279639178,C,-62.700271882194,E,28.187745138666642,0
36-50,A,100.44534430705771,D,-209.52598501401874,B,-162.92698404046791,0
65+,B,-8.078434395519347,B,157.33893996768938,A,4.477991085699954,0
51-65,C,44.611490261095646,C,29.182855772860655,E,-123.93788046897897,0
65+,C,-125.54343009762886,A,-111.28315039356853,D,-124.98739076251186,0
65+,A,0.18717452137265586,B,-184.8869331453489,C,54.182320816079695,1
36-50,E,50.68296433756972,C,28.835433843463882,C,-2.931718883505043,0
51-65,D,40.80720312882583,A,-115.49572061852733,D,-85.14477022372611,0
36-50,D,-89.36250867512773,A,82.9394928374294,E,102.52407839862569,1
26-35,D,-34.42706041242585,E,198.9998203470088,B,-79.68845329191066,0
65+,B,7.150686290390825,D,217.88234000682988,B,-2.3644928102946174,0
51-65,C,-122.85869800762228,E,4.250511530826732,C,-83.2604335373445,0
65+,B,138.35151620592336,D,-295.27667853437333,D,-230.067028505619,0
51-65,C,-25.967914270043806,E,-124.08035209692852,E,82.41882198014979,0
18-25,D,77.63263210394955,D,-46.8801330309498,C,-64.56651587908415,0
65+,E,-14.129236485358634,E,-64.05983747468133,A,105.68685766834298,0
18-25,B,93.85170372800073,B,59.080700938966224,B,-55.126610519691866,0
18-25,A,50.76426118886634,A,-53.96921604018024,A,-28.94564068844846,0
65+,B,-146.6619442934983,D,-0.0026415831854089485,A,155.82108399833547,0
36-50,A,155.6913859848332,E,29.722641115801267,B,129.10628989403855,0
18-25,E,-21.363619478462134,E,-57.1137819816529,E,-206.3480326948751,0
18-25,E,34.4742602726467,A,42.35185674151241,C,92.51396744382262,1
18-25,E,35.17927887779984,B,19.566512949728466,D,224.63124048369642,1
36-50,B,131.10546130492378,B,-15.430551100650113,D,-147.00255088096296,0
36-50,D,29.820675675196917,B,-121.99748102838119,C,35.21087430442423,0
26-35,C,25.448788286876965,C,-90.71475870929667,D,-170.28672760874485,1
36-50,A,-119.8420496249724,D,75.53699842694769,E,10.696812288809134,0
18-25,A,-18.414385700074156,A,103.99806043883935,B,-113.60862395959434,1
51-65,E,-150.78668067979382,B,-127.85755493143832,A,17.926848676489115,0
51-65,A,-170.44900597069469,E,-183.50190971115748,C,-35.50358095431314,1
51-65,B,-110.33538675695098,A,-68.21501140196459,B,-164.54565453071567,0
51-65,E,-54.43249134694243,A,10.31486179082935,D,-91.17580778401172,0
51-65,C,205.55725294435194,A,-16.036717359595976,E,-27.25551085870186,0
18-25,A,18.333362728758786,C,25.124377914755215,E,-33.34752038373289,0
65+,D,-98.69934653490452,A,78.01227930553605,A,16.995748327891494,0
65+,A,-68.84592846880213,B,64.74915219051391,B,97.03332457052994,1
36-50,E,-66.91867185298071,D,-33.68349260603544,D,-1.8064532808704543,0
26-35,C,8.099828980069733,A,-6.912517091478067,C,44.103539271252345,1
18-25,D,-29.096828769724876,E,48.52887357581675,B,-75.24385678331242,0
18-25,B,-41.54200424660312,B,93.4757212679566,A,-89.76504491821329,0
26-35,B,18.808412272512093,A,26.460786380534262,B,-118.28545092209215,0
65+,A,-100.4551176441129,E,4.380895573502908,D,-64.08395878604,0
51-65,D,-41.51163946859056,C,-45.10495562251609,A,36.14997475885464,0
51-65,E,-92.9352569118067,B,109.20524050206559,D,85.7574525817505,0
26-35,C,122.03062678317376,D,-40.051974046408866,D,32.09409219067354,1
26-35,E,39.32648666326554,D,-24.18139295147235,D,27.20336430224888,1
65+,D,53.583697797019816,D,-45.2906759895076,E,240.76459494160977,1
26-35,C,-110.79152828344733,C,39.908146855223144,E,-16.871809673600723,0
36-50,C,28.222449094040186,C,-210.07038826291753,E,-10.336808713559243,1
18-25,D,138.27984239099072,E,-88.968567489608,D,-189.27921932229103,1
26-35,E,1.1437533740273362,C,-74.9907343009652,A,20.29943738717469,0
26-35,E,112.12240867901468,B,197.89874785035292,B,239.7440611721431,0
26-35,E,13.652080220829783,D,-105.26408306288472,C,-26.097197006169775,1
26-35,B,231.7914566328336,D,55.25011155978056,A,-138.03765893855783,0
51-65,C,-94.34643714626174,D,46.00953193621795,D,110.51687330803122,1
36-50,A,78.23382651101795,A,-141.327654113524,E,72.48800994367456,1
51-65,E,-194.51272559225302,B,1.5803420373380894,C,42.14441136432675,1
36-50,C,-40.678792147500786,A,-32.86489855412636,C,93.41524708473996,1
65+,C,-72.76584892863563,B,-56.74043868769758,E,83.21004796589258,0
65+,B,-94.56870512044897,D,-61.61411454368846,B,-105.4685272643925,1
26-35,C,-18.039888619214647,C,216.22255158232488,E,248.23912615561707,1
36-50,E,56.93731431648974,C,-42.89045485604774,E,135.0141144870648,1
36-50,B,10.738528919856817,D,-20.975430883439373,B,-52.671326153880194,0
65+,B,-46.41803144794066,E,-54.517271269438524,C,-68.39649631417662,0
26-35,B,-75.07035632648295,C,-112.89733984464108,B,-154.60570042197728,0
18-25,D,-216.3661423139215,D,128.5181759180773,B,8.101712793070874,0
51-65,B,-130.24469784235492,C,-8.807566148260493,D,-28.210175886896177,1
65+,C,-6.843677958954469,A,44.008111504781986,D,-72.00665665127927,1
26-35,B,-44.73455583329463,B,-152.68833981678983,A,-68.9781311633454,1
18-25,D,-27.969302034634925,C,-137.4898831869382,D,-22.48916807981816,1
26-35,D,-96.08985482817921,C,-22.86723764364623,B,151.0295982001161,1
51-65,A,34.197638552140795,A,-4.97267381074112,D,-54.72616217746794,1
36-50,B,-33.79748236063708,C,19.828731926702158,C,-40.43450611763662,1
18-25,E,-13.363880447946169,B,129.4324878244501,A,63.35544414409089,1
36-50,A,196.18066062585484,A,51.979421315441954,D,68.14258869210174,1
51-65,C,75.46488807787206,C,75.02979687630078,D,-58.924318267987054,1
65+,A,136.90007343639547,B,19.76106849687726,C,-1.160411104137974,0
51-65,B,-6.6000143717895545,A,-37.35919194736066,E,73.71225284020191,0
18-25,A,66.25997958127752,A,73.88689232050054,D,85.75690461995332,1
26-35,E,42.23777750465106,A,-21.51125957687486,A,-27.896439149783415,1
65+,E,16.446949368983617,E,-35.95537696304263,A,-20.45446954177635,0
36-50,A,-75.88896267282028,C,-123.37814933032693,E,-126.8268144324574,1
65+,C,16.257475780553147,C,12.579144853014832,D,136.62163382138868,0
65+,D,-228.6843292834746,C,-149.21116825093054,E,32.87592479550485,0
26-35,B,73.76281395848375,E,32.28855723792819,A,225.25633107652436,0
26-35,C,154.8879632516758,B,-155.94180246941568,B,57.60677449719967,1
51-65,E,122.12957561898283,C,138.2571314179905,E,-125.08538468345685,0
18-25,C,-69.25519327248625,E,-81.44967265075613,B,-67.80962529526855,0
36-50,E,-63.104391863325496,B,31.169207776729753,E,-107.01245798695503,0
36-50,C,-98.55828514594994,B,-23.30528253485722,C,94.77204808133799,1
51-65,C,-95.8739454969281,E,-68.59645977312971,E,147.36274323479446,0
18-25,B,-103.21734958737308,D,-54.956773751557385,B,-31.651541790922504,0
51-65,A,232.73788044580616,E,21.379812998890845,B,97.34416545097376,1
26-35,B,101.04397048829826,D,56.722139185061536,E,50.69446677266629,1
18-25,E,143.85140295537119,D,-52.66819096462795,A,27.35387302944774,1
18-25,C,-103.2508502072854,E,-39.45849561368242,D,10.102116775473654,0
65+,B,-40.869895829141406,C,50.70222533179422,A,67.57241339497175,1
36-50,A,27.937858940098554,D,-75.53427806524905,E,118.04606448808606,0
18-25,B,-70.09705493061873,C,-69.9439104217739,E,151.7110246249279,0
18-25,D,27.973912069396274,E,28.352196934679803,E,-149.63485037552627,1
65+,E,112.08844060642518,C,44.21208338567876,C,139.726159838676,1
18-25,B,-109.54559320717834,A,-56.765477056416145,B,-91.79990706912751,1
26-35,D,20.22278702105518,B,-21.526042030105504,D,29.99183242922973,0
26-35,B,191.60804054847506,A,156.13809238057266,D,-22.12247800503951,1
36-50,D,118.39370643577215,C,-76.58810270321075,A,52.16866483282756,0
18-25,A,24.201704805132923,A,-126.67333908674219,D,-22.260835703256205,1
18-25,C,-14.47216458038209,B,-18.407390566833904,C,-85.4581153360315,0
51-65,E,-33.28679932379975,B,-146.244449653585,C,-40.16970550527434,1
18-25,A,-97.33963509861397,A,-128.43510180536254,C,-18.85546570007297,0
51-65,C,-4.311987780995661,E,-3.8812090934817216,D,0.28779648675147423,0
51-65,D,127.9424125681148,E,-43.545876415534124,C,118.29120709321488,0
36-50,A,-18.318832564712316,D,-82.15587160785626,B,-162.72931426142125,1
18-25,E,-91.74031414862996,E,-154.79745651683615,C,16.754469419364053,1
18-25,B,24.534577732012572,B,214.3949834322833,B,-42.855642954542276,1
36-50,D,58.43649840441964,B,-88.57894931099139,A,7.630711968884339,0
18-25,A,-70.16028114702706,B,-37.34349024814518,E,111.33052157762535,1
51-65,C,-110.63968202303225,B,115.18081338219162,B,136.02066297491086,1
18-25,D,34.02676233350132,B,53.46281040648883,D,-66.04215234577929,0
65+,D,-93.75473133837411,C,-52.2681527907127,C,-119.20713035296397,0
65+,B,-56.1328714660607,C,146.46694994618596,A,-200.8991607092952,1
51-65,C,29.383733476776815,D,-0.16285009234215758,E,148.9580804623144,0
26-35,C,-30.177295857294194,A,3.323230728174275,C,150.65798420522933,0
26-35,C,-76.6547436836745,B,-48.57625989721284,B,11.674550894756699,0
36-50,E,19.074870671859305,D,60.83259947007389,A,4.401533910959166,1
65+,A,-58.31068462638742,C,-100.70937321584492,E,-186.70496364587586,1
26-35,C,86.03781313057442,A,48.3005013353342,C,-31.43804765663868,1
26-35,B,65.65248554494214,D,-20.41499734047287,B,1.640878391725254,0
26-35,E,3.121082408581494,D,181.33628443102197,D,16.533083086342064,0
36-50,B,29.020180274990476,B,-64.82453462346916,B,31.42486377948674,1
26-35,B,364.59135733305305,A,128.6040929191717,A,74.1304831093949,1
26-35,C,-26.179733523387473,B,-91.0180189959143,E,80.80878186868978,0
26-35,A,-58.50726005928294,C,16.3463081356353,A,-15.985478416356546,0
51-65,A,62.40067955826222,C,20.67350096731957,E,-190.96188007970133,1
18-25,B,84.81547728171293,C,62.0689111966783,B,-13.31205912192837,1
26-35,C,114.07793046758523,B,3.613902110873801,B,151.0582607747152,1
36-50,B,79.34297820280727,B,89.03658535102194,B,18.505443256334367,1
26-35,D,70.81754321517613,C,3.1186356528770682,C,63.79568013853455,0
36-50,D,-7.621993835758362,D,-61.12987719877147,E,-86.81091419497064,0
65+,C,-81.29985466715,D,-103.88672696427894,B,57.6837627466961,0
26-35,D,-0.3685464642252126,D,-156.8669854438628,B,87.725718674719,1
18-25,D,74.51449903576672,C,-73.53698689506896,E,-1.1947049734981179,0
65+,D,-231.40492634211114,C,-76.82768016232706,A,140.79802609334118,1
51-65,E,-104.27533702745764,C,-156.72189454938072,E,76.37483652283686,0
26-35,B,-61.75840324236067,D,77.09108108623111,B,68.10060946132815,0
18-25,B,-6.380708972724805,B,117.89944371261365,C,13.175889141432076,1
26-35,A,57.517187100071446,A,138.86362227920392,E,144.32469575496688,0
26-35,D,-2.813191942583045,C,-145.81294640785782,D,-16.131952299142174,1
51-65,B,3.099730033140308,D,-113.56139710075006,A,9.365068891503807,1
18-25,E,136.3487279728608,A,47.607127557519,E,177.88096551529594,0
26-35,C,-62.87337796822684,E,133.304872068465,E,-141.5342921319432,0
36-50,C,-116.007282007539,C,-67.41267123808244,B,-63.11505842138024,0
36-50,C,65.81332902487864,D,-109.59788303802745,E,-121.36359153361293,1
26-35,D,35.5339842795501,C,168.20759521060532,D,41.938000372743545,0
36-50,C,78.23834519962398,A,-21.219455094718974,C,-58.94095306447169,0
51-65,A,-66.70937937030675,E,32.98312771968131,D,-16.737777272242347,0
65+,A,-26.827341785587638,A,193.20888380916253,B,-50.718399486086106,1
51-65,B,18.206173819181807,E,58.57766797744187,C,-269.79637538771755,1
51-65,B,29.614628764501425,B,21.083860751235502,C,96.4287016378036,0
18-25,A,-91.30787427583633,D,-84.79105082575771,A,2.3131745169324964,0
36-50,B,141.80367384888362,D,36.59816159783522,A,-2.3419226822466017,1
26-35,A,48.274007219838474,C,161.59843238422857,E,62.65757657700578,1
51-65,A,-79.06100826771166,E,178.50924447532884,B,31.894675794738042,1
18-25,A,-98.79888218795836,A,-85.35534921678646,A,71.83250459199759,0
65+,B,158.44954243450366,B,15.423103751330364,B,-80.24170357991215,0
26-35,A,-112.77653590595867,A,-261.6277246061152,A,139.4307833222443,0
65+,E,-174.00498840850005,B,-135.91158026166377,D,8.43393263500146,1
