ethnicity,nationality,handicap,married,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,target
White,US,No,Married,21.427400472003242,58.52055467150533,C,D,E,106.54914522525942,78.5296628171234,125.33111476794481,-54.216050647318006,57.31902559114776,81.64779959662087,-112.93833616549311,-111.24356699314933,6.352306375739879,-13.327843335711576,15.641582757411824,A,E,1
Hispanic,Other,Physical,Divorced,-107.28236053018804,17.023575518915397,C,D,B,25.863726468051212,49.26736030830814,47.72477060996662,-117.0426708186987,21.180907121932073,-70.84745742564166,-72.62667753540141,177.59391468823398,-145.62317174585607,-17.594481794817142,-43.21792746483116,E,A,0
White,China,Yes,Divorced,-78.07991127775297,73.50647829134024,C,E,B,71.31221558666734,193.51747147565476,129.8398308964246,23.894855463610156,-15.357109834520882,-79.99445569887799,-173.1518355301955,73.32386179085924,2.1600298063449737,119.40239701846886,-8.4659275815162,D,C,1
Hispanic,Brazil,None,Single,-29.47746726549984,-52.34070887466444,C,E,E,116.81535869797182,-99.89997393075942,72.7331054160902,-98.43926082062643,73.93179598249408,21.752831791185184,-28.729150662535346,42.558591926816604,-48.56349619564073,1.0621034981828708,23.267860411235176,D,B,1
Other,China,Yes,Divorced,-94.78294121181212,-36.3576600843254,B,C,A,-155.85019563873303,29.265082307885276,106.0667842340506,-122.64674438637513,-23.045764301865958,74.91863990524075,-212.54367063774376,54.39527861598111,-86.72286066256785,-233.7884794053298,-47.23233859698224,E,C,0
Hispanic,UK,Mental,Married,0.7151670182318843,36.46007152888884,B,D,B,-162.52674191332585,96.65485516454035,-11.39998970850158,-68.26518081617405,72.52909961222464,-152.86297165714723,356.0910444686256,-2.8273759641418748,57.28437448605433,-144.91027046094814,228.95023158378473,A,A,1
Black,Brazil,No,Divorced,68.44033911526267,-52.1447423614678,C,A,C,87.16096918641878,-1.7017407064404415,88.96580241725509,118.96402435719912,-132.68682978858345,-85.64960572484652,30.05460171834409,-16.88933717837735,50.3571348104525,238.7768195476009,-124.36887169834179,B,E,1
Hispanic,India,Both,Widowed,-17.628284108978914,16.567787465458775,C,A,D,-9.251492657013415,-104.79834633876423,102.22646611048958,-50.0917853244232,-56.158691468432295,-60.40849282606736,70.11840001731224,-45.064230752322516,15.39401794090092,-120.98433318827544,-67.40081231778062,B,C,1
White,China,Both,Single,-210.6666129603072,2.3231734842649394,D,A,D,-82.55023956577665,56.91988289238283,33.275128887845796,-13.131421893845168,45.69707981681378,-119.87547178600713,-140.66633341004072,-92.23396125057957,-59.641452373463096,-34.12466813197002,-11.7510162002634,C,A,0
White,Brazil,None,Widowed,43.53995097775883,32.85931587763161,D,E,B,67.77677749317365,118.98096745047874,46.931842006313715,-107.32145611573452,-50.02052181433796,-62.019675512423525,-44.47242164032541,105.88977273016343,-59.20367244824934,-6.331479609481101,-127.53322664622925,C,A,1
Black,Brazil,Physical,Widowed,-67.37422681511167,-139.47062711173868,B,D,B,-130.86808295305224,172.50328500351927,-162.97003442828813,-147.60586150048977,37.285966112849316,52.08908272729561,125.92545481708804,-139.21020094105728,31.297708689551985,78.74198466072086,199.29285149732462,C,D,1
White,Brazil,Mental,Married,-179.31050143829415,-118.58950270264752,B,E,E,-54.72197534101064,-181.68932388486678,49.79769402708257,-149.92655807290296,-103.86172650396155,48.907131342106894,128.2465968791287,-180.6343871557235,-103.07302901114237,128.38444596387012,-53.134293541174095,B,E,1
African American,Germany,None,Single,80.80273064430278,-139.50898985877058,E,B,D,-102.58009224837761,99.87995939441932,210.26446841597325,40.76622919500667,24.00746937928107,197.72541777159998,42.43150684458933,29.232783278516212,13.572029567050258,41.45865941392686,83.27347770533736,D,D,1
Black,Brazil,No,Single,-48.538358317346145,86.71549857445649,D,E,A,135.85280254680512,-44.263315985115646,-115.79947876123234,8.591470433804863,-54.092258679249596,-95.3067397817357,-35.470522022867954,-21.766976523240643,96.86761839071589,-50.91885182992178,-83.60488444390425,B,D,0
African American,China,None,Single,-70.99409943608649,-39.84500467482266,E,B,B,-71.50970551766811,121.54131317821029,69.29744711829142,34.082631193620934,-37.43633083487701,45.09255451277884,-19.228459491533496,-4.148816085188218,19.481886603209713,-88.31861422527034,-85.94467399745479,A,B,0
Asian,Brazil,Mental,Widowed,97.19790573461192,119.76702518450683,D,C,E,33.94948691202142,64.63367980843813,-80.0744212418222,4.063992155388532,-73.08033525826056,25.39473628887967,131.1899386455963,156.85294508307507,-179.90624194809945,-146.15536859983038,-77.30082109260074,B,C,0
White,China,No,Widowed,-33.69518523472856,-63.273264568054174,B,E,E,-300.84128172466814,94.83082797143159,-7.922971547976128,99.11231890799867,66.56829925865657,234.22023266318357,-122.9982437046919,86.927324219169,-102.74218900365287,-47.956526903685365,119.7817428235171,C,C,0
Black,Mexico,Both,Single,-142.70544985296215,19.909603938992166,E,C,E,-41.50076162326633,-127.69455144962963,68.13347543167158,248.786506222505,46.58301719385113,-94.07433090564315,116.45528713053051,-215.4244486474116,21.272117336588074,-80.87736269047524,-33.66728079046808,A,B,0
White,Other,None,Divorced,31.863406988871006,117.67592965968194,D,D,C,12.980429424676615,-158.40372614655308,-33.92514099397414,-64.96170990319084,28.819274414006625,47.52663149746214,-146.1943332227333,-3.7744180257487465,-24.5453909029065,-12.575653022703623,-0.5303319173567211,D,C,0
Other,UK,Yes,Widowed,61.506294940642405,-23.980214648909122,C,B,D,59.90018184751804,-20.622215798085744,154.1189227292545,-69.04873762537306,39.8555084715524,87.458848568818,-137.3695016263705,-77.13816992503806,-104.87697220555125,66.63134532147387,-77.7047462514648,B,E,0
White,UK,No,Widowed,-104.17200847671384,-4.42948366367208,D,E,C,149.84007315977686,126.97969012199141,-5.436282499214142,15.98348413256749,89.50701214852779,62.80965779565477,33.25853210720888,-15.851354225908626,18.331956632946213,87.47071226599945,-52.87616576395161,A,D,1
White,US,No,Divorced,40.8107913844166,-61.094484092541904,A,B,E,23.918941152210163,81.34187811848916,30.066998262673295,-53.9492170666826,-68.9069111859309,180.52127841192024,113.1195698075274,-108.72436853755335,132.05960157580486,18.439498913450088,-41.28596745169795,C,E,0
White,Other,Mental,Widowed,129.27529341035623,-38.16689019308505,D,E,C,-58.43032972280453,-21.177372832375415,9.327664558661393,-2.330804721041839,65.39210963342198,150.93588015663772,-15.837534626528365,-100.0979528746107,182.87269662071117,101.79306647131186,-7.089478823536812,C,E,0
Other,Other,None,Married,74.17725298574696,41.81524703775884,B,E,E,-115.40340734279448,3.36637444384441,29.49420211178167,-31.525707076345533,-57.29383412258805,31.24054427714389,-62.61296457148994,-16.77875395644946,-75.4676467643257,-49.12535852135152,188.87210004564204,D,B,1
White,Germany,None,Divorced,-42.87414651515583,201.18634687711216,C,E,A,238.0251764903011,264.86689095763,-210.62503898963158,-0.34026023022827045,15.27426701023778,-53.65122050761437,131.7581794531146,61.36222648694215,-45.14584811582405,-98.69488396881466,-146.50819988668468,D,A,1
White,Other,Yes,Widowed,-155.25407861316572,0.7739555541176486,C,B,D,48.39253629719595,49.061486233393914,122.46696603049072,15.838195429530657,54.50747582227884,-48.320078378525544,258.2247706443124,72.35935103799477,-30.535539922100856,-69.29843331783607,-84.56573819192428,D,D,0
African American,US,Physical,Single,82.67845230490292,47.490064240217414,A,B,E,159.5313713277418,-83.85443025865953,0.6805612924677187,113.25563561283536,-8.55951636773797,-16.418072923063153,100.3833474026365,-133.34692174909463,64.23236624988417,120.68434077568402,85.33122047762242,E,C,0
African American,UK,Physical,Married,79.4698833152488,121.68938567038363,C,D,A,-109.5748679506072,-16.99538866097465,-196.4908983105731,-81.364483048055,3.2796246619004843,154.27669858235106,35.23281392013853,58.22872926960263,136.9955463231082,107.10287574752834,-28.229101290312258,B,D,0
White,China,Both,Divorced,-20.170142444411614,-26.87375104199689,E,C,A,-30.665614205456976,-110.56430739422876,-62.63132683975875,-249.74963405233567,-44.64362339082992,184.02386338838738,-32.83050355948685,-6.172522698036778,-26.47389930687376,-98.31366640129072,65.62623710531489,C,B,1
White,Other,None,Married,-126.62749308078907,-122.97097385447375,B,A,D,99.59448185393292,162.29884457483033,-109.91786583836753,-8.707759718844878,-96.09449271438758,19.873624703637645,134.47170671075287,-156.0525642008463,-12.69898306415265,-4.9026049825184845,-53.287805608206554,E,C,1
Hispanic,US,Physical,Single,-52.6639581562347,-33.12761481056713,B,E,B,-67.52096271203966,18.28283683803565,-5.722850228096972,174.39164373264808,84.89060274946245,-81.58661078678465,-138.01114477229487,-110.86186248039078,-2.362765381060922,-45.49945074384838,60.494616180540895,C,D,0
White,India,Yes,Widowed,36.22286367052668,8.760468241351642,D,A,B,158.32172755621468,163.8450773095298,-58.38638861401451,164.72880016605725,-30.084584916434455,29.074516600681104,-27.962250198161758,-81.42106377883356,23.12271353147067,1.2248336600801735,38.47789021605239,C,A,1
White,Brazil,Physical,Widowed,2.3314450105221076,48.02609776088359,A,A,A,-228.79842302439158,71.44863626701385,-96.45990145736758,-160.73110325235203,-99.7824047520482,-156.03962061997674,-66.50946783007625,-55.99172969439151,-26.50427572671234,-195.62544833464307,74.46144051463092,E,C,0
Hispanic,Mexico,No,Divorced,-149.4882602996621,-10.421604443922536,E,D,A,60.19338846630772,136.74352071476866,121.69561728165763,7.238510193122925,112.77816423579065,-78.59498291844643,97.84465449857652,-29.70320263802239,20.86692134717315,-79.13566594614879,16.05456100528114,D,B,0
Other,US,No,Widowed,63.69884736235978,-140.65317007203043,E,D,C,-175.97177141480032,-19.614777901324775,-61.04503710516775,-17.745931927138802,-104.14587891214293,-23.138773268303552,-178.48885627640806,-35.67066217375108,109.01446930284257,-138.5194254883397,-154.80032677734437,B,D,0
Other,US,No,Single,34.63737500663988,62.805199270723755,E,B,B,-94.96895494650038,128.93256346689193,-92.85825846548205,94.62911473984845,-61.30698805076186,129.2871694914968,-128.5234817002737,-2.3719742804581303,-83.01273520599369,-18.58101449269084,-15.650745455265014,B,C,1
Asian,Brazil,Physical,Divorced,72.43186473888537,-27.7660407568604,E,B,B,-4.249830944286381,-87.75604292046134,92.3382793753241,28.109910534675713,-16.767278846877613,-58.04772787923874,109.91388262310733,127.31534044932779,-202.48552550608588,-162.3852289578393,-140.45994825049465,E,A,0
White,Mexico,None,Divorced,231.2563290639299,-95.2689569427331,A,A,C,149.90526590362964,-7.154130848531236,-205.76208529578625,-74.70105456998904,-25.390346081158103,15.510397262006261,68.53629288469673,75.67225159418453,71.96808557941863,45.10605839040551,58.26972895381275,E,C,0
Black,Brazil,No,Divorced,138.86509180876908,20.483402625846942,B,D,D,65.34040502870133,99.89358700434859,64.53677496722891,33.4102746537908,47.312846133527515,100.88980958165345,-103.14988912960705,115.18414910727297,85.97701398519104,-1.5077899805210537,178.39387309347086,B,A,1
African American,Mexico,Physical,Married,-17.110419519446488,28.564034390198334,E,A,A,147.3216012326052,176.48033092003703,-83.10737075211797,129.1539891841211,-24.146287063958734,64.89746763312235,-57.14484709016175,51.38269902597199,62.76247830353766,52.55286998097212,-97.30525793672197,D,E,1
African American,Mexico,Physical,Widowed,-53.427049715320166,75.79226192290055,C,C,D,150.37840228450358,-50.809299402045895,70.97718501881971,174.74154692827852,-155.30942334653787,-75.83072433716337,-61.211722918738296,68.9590608245339,-112.01964852730069,-2.1788230142921643,70.3302837322795,D,E,0
Asian,UK,No,Widowed,-132.49160561063346,60.77064307017302,E,C,D,-64.69901221954817,-78.42310539409605,-15.030025584495851,60.21864186463779,-13.887734122219367,-39.2291586965618,-55.80558424446039,113.74436274653421,-87.02018010091604,9.629753239448991,-173.61034726087763,E,C,0
Black,UK,None,Married,16.624090753375224,138.14193998209362,D,C,A,163.0250941112336,-72.1103875645763,-125.3821281602979,-38.202186280486885,-161.53825219030813,109.86069698275702,170.45720169637403,101.01818534036224,-20.374834709985524,0.6306925056896135,61.27681911642483,B,E,0
Asian,Mexico,No,Divorced,-22.55561363241015,277.36602624725776,D,C,B,85.3128944537725,82.72530581071726,4.965538532982165,-153.64172748333834,41.43383117707187,-6.2739732226008025,65.758227161407,-88.54090092063659,-121.17379651462119,57.53251470392093,-62.30544003196547,A,A,1
Other,China,Yes,Divorced,-112.18834390181473,-104.82864255679429,D,C,D,81.30599158511262,-113.08978207964408,-234.25810662701676,-127.09982001626301,-63.89815584977262,-10.386694781611933,37.85021355798532,5.587284459967623,-36.714029346850786,7.833679352170221,-14.54034667607525,C,B,0
Black,India,No,Divorced,33.493750964477485,176.0662468057609,B,D,C,3.5506152166315585,-158.9555304672,-150.64260203966248,-154.31829627285876,105.06459096311733,50.220484132726284,-144.95887264877808,-101.23571518084353,-155.38689474064043,-102.60623228814774,-1.4615659216182713,D,C,0
White,India,Both,Single,30.34249045447575,91.56781101157482,B,A,E,25.80336443009789,-46.310466712923414,-25.916940687009337,-18.91835793815523,-10.80239283088103,37.606242408722764,88.65501393472836,164.8330798204814,-49.73278934772999,-257.8284423405976,-154.92337993790076,D,C,1
Black,Brazil,Yes,Married,-30.55560726052335,194.34456525408967,B,A,E,-136.0165208874893,90.74893108648924,-196.4318486010667,-39.26946415649325,-73.6501048059499,117.52292892423617,-58.344193936694886,-43.47744591504171,36.77415548775785,-86.18903350044434,-69.95393980011463,D,B,1
Other,UK,Yes,Divorced,88.20599792752742,-175.01302801424754,E,C,A,-318.25928882458265,48.256164258511205,-102.91757308008253,-135.77250003201914,-43.846313260577205,-127.64023191593112,-40.25561493648912,88.84528758700239,-124.06508643751246,49.80570737405213,-52.38452915748155,B,D,0
African American,UK,No,Married,38.86752899994454,32.106068779307144,D,A,A,126.00013958241469,13.260012402134144,29.02356983990072,-88.52188059633814,-63.095270276767046,43.584686597209306,-25.358311512771387,-20.93469846490185,38.06269913262742,116.08072725519098,145.8252599738372,B,B,1
African American,Brazil,Physical,Single,-21.24508320394601,-78.23911676652621,E,B,C,-79.84353725967624,-169.81916994169137,-33.414732065173666,23.763653861951582,-289.69345069932814,-10.796439151527329,100.06721635601576,11.524856457577783,213.71839714144934,-88.23661712569195,5.81898114782641,D,B,1
White,Brazil,Physical,Single,-117.15809018091466,169.44497034133622,D,B,C,11.619795419042271,-92.88909891314243,-72.69095694843077,11.469779678034827,118.96890820620307,-34.97632406710579,74.63020867516234,22.993412846449747,-146.93235451608012,-13.370087931810156,61.079421668698345,D,D,0
Hispanic,India,Yes,Married,-57.13705823130187,-168.81489007289358,C,D,C,120.95409629853278,43.71127211549459,-98.0455554741342,-91.60339226047873,-9.911851270040525,-138.5610369682593,-34.9418576466845,-229.60854357741857,92.42556787582383,-206.76573171347363,46.78209266968681,B,E,0
Other,Mexico,Physical,Single,51.933597810274826,11.540578020198215,B,A,D,57.59479912644997,30.91347245183591,-28.017027640845072,153.485337226252,9.298046492341067,-135.23136545370969,106.21901483995234,-186.77739444742357,40.31376063960997,78.55254115567159,222.8951656393724,E,C,1
African American,Mexico,No,Single,113.52398289752436,-122.04652313535375,E,E,D,-141.03312286334906,-45.60637905168261,170.86111387560027,-133.3642710957448,-47.68083529791321,43.92784543373554,53.53977312400342,-10.928139169450455,143.65936301123534,-4.1925867135758255,46.784640888872374,E,A,1
Hispanic,Germany,None,Divorced,57.970860944232406,-62.92310556961785,A,E,A,228.6402914784059,-190.1532479603128,-71.21575636279354,82.52713088748163,23.427505268614073,-3.312048951251831,-125.33982491685742,-115.93309965744135,-52.632288933258266,141.16782782829802,-121.0728155714335,D,A,0
White,Mexico,None,Single,-58.88524418560135,-11.512390429730429,A,B,E,-58.49100285086113,104.72931071863916,-49.694077357830864,-37.876242759006594,-110.49227279728882,-74.36290331097742,-80.44648883894688,-145.84336640775882,-69.40662238401309,-59.07370359023951,10.642972712260674,B,E,1
White,China,No,Widowed,21.97253631840393,50.68788464722335,B,B,D,-69.21345737207541,-110.03067289029971,-81.34462525924016,255.6977348241332,-288.3356498466494,76.9091136649992,-147.14381887166005,-42.39730897825153,62.90728897936789,-184.85984247466794,-167.95117093419293,B,A,1
Other,China,Both,Widowed,-14.381739097588161,-62.55895813808817,E,B,E,-6.914272166980484,-28.298565038724966,130.6720861794602,-9.852464082690158,4.74746692504573,26.038853196284883,-27.726643555732444,94.55660256831975,-162.3231829971043,72.25523301507802,23.05558116809982,C,B,1
White,UK,Mental,Widowed,109.40876109589321,261.0486118705414,E,D,D,53.53552444247758,54.75963675267296,-116.7795571212607,-122.05443069053896,43.4405551739545,-158.3888123467908,-8.25848812522705,108.84894149115014,-99.9753571010105,-26.834432967051374,11.624719660728092,B,B,1
Other,China,None,Divorced,103.56468725370958,-31.922078028531768,C,E,D,132.4758129326153,39.07422963862079,2.5681812268413675,-193.56999002177045,-31.22074060254415,-76.40926348488925,32.69974761244326,-98.8684389741355,69.13414112555209,42.47064205212979,108.28367722644224,B,E,0
White,US,No,Divorced,-145.98536703201742,17.263399790676207,A,A,B,-9.147101296806005,141.6355858079297,77.02121432588858,-126.80974508933065,-9.136530743783105,35.14225553944797,-25.61859507905569,-106.09555481390159,-52.89234094813939,-89.97988844702182,163.99673657505153,E,C,1
Hispanic,Mexico,Both,Widowed,151.7647415768824,-114.69925518743167,E,C,C,-23.919851544855597,68.06315603897805,57.55236791435754,101.12032046851674,-98.25955345324833,27.979724608428764,-10.828300003648184,-38.00729247175064,62.8916801845654,-41.56013163977324,-139.91891389833762,C,B,1
Hispanic,India,Yes,Widowed,-24.050371078043966,-191.0267029627256,D,D,E,-110.15406039043938,59.622126410265295,36.42282750262055,12.67736725040988,-131.41112979661384,135.02372051916933,9.2247562182052,-89.72429299488118,-60.31791449768171,-97.32449879732405,118.87466501846941,E,D,0
African American,Other,Yes,Divorced,185.56637792379652,-95.22871841993646,A,B,A,51.91586847608776,14.845516660747563,-1.6342470326031284,77.92475800777193,59.66849962053244,11.89917040347262,-4.3539593039641264,19.197332801499954,-0.08729694348598165,62.23827781791358,15.339933717283841,E,A,1
White,China,Yes,Married,83.5487552265759,296.8594347887349,B,A,A,41.098420175260244,-44.95470219366587,-19.80806361574122,-79.90023697394295,-232.30975132608643,125.6672826375714,-14.947054692984976,-12.971619801167764,-233.02355839809996,22.794583167882937,-4.808829745519653,A,A,0
Black,US,Physical,Divorced,91.75294939750496,-19.253932914169006,C,B,C,1.408987371452533,-34.35171381290624,-10.856666410253238,108.15065665609829,13.515263644827385,-125.77197038884438,27.586712909128195,-61.861644248323486,-154.3648064152072,57.48990369949502,169.59517110374088,D,A,1
Other,Other,Yes,Divorced,2.9842063887463413,9.585696287643804,E,E,C,-52.90453336277845,24.811169375287342,-210.2155516199967,-29.723757552828385,-123.33353742171762,-40.579334644311835,-11.02973615525982,-86.65048022031412,39.39464327424965,-62.48964253141366,-171.94722277377377,E,B,1
White,Brazil,No,Single,-142.68197636449798,23.505929699820793,E,E,D,-274.59123210063547,-10.036754549698028,163.734911248615,-76.22825277297802,68.05677074586856,123.96413474870502,48.10849063891289,119.72487014914992,65.7483057267752,2.1152740051740815,175.29420521055692,B,D,0
African American,India,Yes,Widowed,38.216582874856144,63.03458053436315,D,E,D,-202.04240575144237,25.367590940030997,44.54812169421346,202.10770325344672,56.510923589963035,45.83847500609497,8.940667888479998,30.508770618653763,10.070349510290816,-50.28945856782372,9.72498971935761,C,C,1
Asian,Brazil,Physical,Single,4.795243396053637,-9.967496362240675,A,B,E,-82.24444331865183,-193.76236013413651,68.14383608384473,-58.278404013366014,154.90367349149733,-8.90356563270687,7.507976038900221,25.36631986948001,36.32368336117405,50.52328293969845,-30.859169476421926,E,C,0
Other,India,Both,Widowed,75.01248419097263,25.28411357137906,A,C,E,53.244998554981514,-255.26733064557794,111.20826277965162,-119.91285901451927,11.724451755037204,-49.75020913246246,-141.18868553036333,-38.81271019432769,106.0678944584528,-74.41635399067636,-116.74246847028154,A,A,1
White,Germany,Both,Divorced,73.94325038245324,-162.20545877611846,A,C,B,171.43239631978608,107.13682771649388,20.28706981116576,64.19079778710923,114.21989441739471,-28.598016373338776,12.53913031566691,-119.82420836543525,31.793774782259405,-72.04586719797123,-113.08097116422641,D,C,1
African American,Brazil,Both,Widowed,42.45961098022507,61.75052310946968,D,A,B,-65.29846357273318,-46.60384332306657,-120.72361436736188,63.38722465965644,-67.48143592557267,-63.52430690086825,-108.78749621004322,-52.86256273528416,24.719783513700502,-29.88974969983821,-157.2938218442818,B,A,0
African American,China,Yes,Widowed,161.595373059908,101.53073451389574,B,D,E,-26.783427076091314,-63.815560717698396,7.4884969105041455,108.752913473557,231.00725255381496,163.6231734207128,-46.6231629468003,205.54921635835268,-110.50099419587242,89.18495590975645,80.70844567706143,C,C,1
White,Brazil,Physical,Divorced,-131.7011691864094,74.24574619041049,D,E,C,116.8397917004191,90.5561853060264,-12.595799876362795,-39.214594773624015,53.339222929600005,-30.214450485137554,-14.665945361093472,78.305030951025,41.092035166865735,168.34173655762373,-167.14102421193905,E,A,0
Asian,Germany,No,Divorced,-206.63159293794843,-3.0003373435912186,D,C,E,45.26802712974538,-99.99416205531678,65.44955146313468,-12.162787777858055,153.02500165635516,-71.30614318230246,179.3283164947723,45.03371330953457,-92.66174510564814,78.3129657331285,-23.686409762312604,D,B,0
Asian,Germany,None,Single,-14.458083988613598,-194.04053587750764,A,C,A,5.062247582976698,-124.41576877685921,-40.22502152697681,-0.34254243862891465,-99.96271779366161,-35.44639659177823,-118.87120747590396,-18.888163397377337,32.49877543242615,-48.88829252614221,99.47067332164212,C,D,0
Other,US,Both,Widowed,-135.98095456731673,13.147990170350957,D,E,A,224.3916257782215,-33.904575752736136,130.5283360891889,-127.3910451681991,70.43950396526202,-35.7412821874432,-102.11605433574047,73.13402049319355,98.7152562425398,191.10040154915637,-65.42321254803304,E,A,0
African American,Brazil,Yes,Widowed,-60.622410835927255,-127.09355797212905,E,D,E,140.84493878391945,-51.26770210988462,151.75245458196366,81.40759374994006,-41.416734259435955,-7.3555767791159505,139.7181019953006,-151.25323862776418,-129.59872525563978,165.35346836334006,-31.744319471795983,E,C,0
Asian,UK,Physical,Widowed,60.833080352892054,-46.968327774237764,A,A,A,105.14428227457428,-63.811552335945606,84.72417575048482,-3.067982114496884,103.39544257694932,126.08107828111544,-87.53556668716963,-137.04026484211644,59.08849734067989,26.79719247321346,-145.60493771544714,B,A,1
Asian,Brazil,No,Divorced,-100.53498843770625,37.642650873060276,E,B,B,180.67863083834717,36.31277681687842,155.6528703132493,-181.15411408958855,34.621044366191555,-88.75744939400025,70.16366347271614,-72.16835968116916,-25.80014628695278,-96.78558769928118,18.150607770251124,B,A,0
Asian,China,No,Widowed,-12.8960551007745,38.814062520819235,A,C,E,60.32156381330091,0.5381965367576168,-77.08084814888215,-156.1916485102403,-45.46195946974696,-32.022493650066544,97.32024653965249,70.1356264979355,178.06030517613655,-37.519502163271454,51.113049296179156,E,D,0
Black,Germany,Both,Widowed,-65.5947527503044,-162.75505086182437,D,E,D,147.5535407121563,27.609657773829806,168.5670328637081,140.37867759852963,127.813965634054,56.2147184470875,-118.57092861266398,-92.15351775428638,-113.16020932962378,-51.18854205060106,-2.4560391299161215,D,A,0
Hispanic,UK,Yes,Widowed,-230.5000038584186,-149.23233700371608,B,B,E,-71.01020192656328,119.87636336337562,-8.743537007900128,-14.219064069712031,-188.50613662303465,-160.47018989017207,57.64748493405767,-155.3712599387188,99.17148518899742,-83.74413764469564,-21.275717208562245,C,E,0
White,India,Mental,Married,65.64546247794613,-20.551804467475232,A,C,C,-68.02868937932834,-107.61462029734265,-74.69029920393508,-45.24466475626089,-19.7271633443578,-161.63142388370457,54.66643489030939,-124.28331046399576,35.44146481928495,-48.143234183460876,-83.65328480490096,B,A,1
African American,US,Physical,Single,15.718572460384673,29.62503548187997,C,E,A,-99.78498805435268,82.19337521008457,27.543109286124384,137.13889569660054,145.14154927167485,-101.49813030598749,-10.287865351058638,-7.205653413559958,-168.62550073807841,-99.76601874924084,-23.347057336265998,E,B,0
Black,Mexico,Mental,Married,-177.5973699474123,-86.97135134225843,A,E,E,-55.28206662230652,-48.951954426106525,89.55891899346828,-34.25639147859742,41.49255347175975,-22.090836202580412,-58.74061508882099,-194.16154176857722,1.0576327215276982,-115.69560367812757,27.908993365843326,E,E,1
Hispanic,Mexico,No,Divorced,39.36354686689332,-20.91355448148514,C,B,D,8.485306458448726,26.726744222885547,31.06127144610208,-20.83727620034874,42.865668917510035,-20.19752732574503,92.86781493959539,-46.83829523353594,109.17880370760744,176.78127231851445,-107.97596522094086,A,C,1
Hispanic,China,Yes,Married,-84.20974246000591,-68.00242725100017,A,B,D,-53.9121312174759,-34.09643736552531,-44.89536385508558,12.8715551170752,13.65211598027962,-119.49886821414704,-69.61235219836702,2.649193566170481,-94.42553152838885,55.358206938733744,42.31645027584582,A,A,1
African American,Germany,Both,Married,-59.26642414955647,53.17243114895518,E,B,C,-22.710253095216302,-87.72348942303039,145.3088015195464,37.4500398293856,50.378275913826386,-130.62934057964526,-81.13716167144925,-8.99705758273414,254.86038671168828,-61.92328912968681,64.1064522747658,C,D,1
Black,Mexico,Mental,Divorced,85.00131999852113,-5.0139662476990585,A,A,E,73.14378844807928,-220.89070837033978,-149.3106057530577,153.31141177644142,-158.9170211263664,-28.48120997669875,318.1776074105138,-121.80196613180341,-72.8745202282826,-53.854950924169366,43.05192805772565,D,C,1
Other,UK,Mental,Widowed,106.01034772531075,34.32778700115617,D,D,A,54.165338086881,-238.50072271366935,-80.59757849636945,-25.723051263341112,-54.44866177444375,-21.510509422487807,-24.6070750177268,12.92357317669324,33.80130318842124,9.99513102777566,-25.472411126632778,A,D,1
Black,Germany,Mental,Married,98.50123128584903,-34.688739024697114,B,A,C,-87.52480112810989,106.9462092960606,65.32122995200126,83.69835725898947,136.0057722050108,-112.09309580527498,140.83050127882203,215.0054411928363,17.30301371704358,70.16364093302147,-48.24270400918729,D,C,1
Other,China,Yes,Married,-66.68089397422327,16.140618048161468,B,E,A,-38.23408881200108,-219.90895007268142,-25.07010226924154,-108.46036567291458,-5.556670955707781,-25.834054438713693,-154.3918770140472,22.00976584331669,-132.33306912086343,149.0207980372455,-95.78219486727568,C,C,0
White,Other,None,Widowed,-92.90259894035515,-40.37019475445533,A,D,C,13.070742346155395,239.56257946229292,-6.587406897569506,-15.920926723750405,-16.793116084238047,19.498948139299856,-65.21225642729303,-47.15608377943059,-45.039253996883474,-27.677137894480968,58.61820119840922,D,B,0
Asian,Germany,Physical,Divorced,25.86030935613867,-142.20854795736741,D,C,E,100.93335251349835,90.77434379594011,187.35207314382959,22.68490584656419,39.7033084140697,43.65975608178547,-14.974033364937503,-97.61112944693073,113.31297870595911,170.72970718564287,85.97773566576782,D,E,1
Black,Brazil,No,Single,70.10340131778399,-97.61469992942335,A,B,B,101.14834957662488,-200.52277057506308,-31.342249989710997,-43.478605756456666,1.1634896211537227,-225.68713606771578,-16.362349348953202,-31.997054755363948,61.498917564050856,34.98071318016797,144.7107219632429,D,D,0
Hispanic,Mexico,Yes,Widowed,-191.62300839029552,133.33305014157037,E,B,E,78.39618845064612,-28.576551009371215,225.26404132168793,-229.68072586322253,74.09310883764518,-18.340389133545244,93.13611979287172,43.568932795506704,-40.25478059650307,-75.77462126297469,-46.0679679484857,A,E,0
African American,India,Mental,Widowed,-75.76358594825535,27.478857361911924,D,B,E,116.62624840362481,-103.25929733720751,55.651154662031246,78.48774383984599,-34.78241886782088,44.96066821188792,-34.678791120444686,-19.072966907879547,21.25210077861318,103.73315626966202,-111.34807793637766,C,E,1
Other,Other,Both,Widowed,107.32838615256097,174.16243140295185,A,E,E,152.87016499758838,41.32858832380393,-54.68804634847325,56.73643327980636,-65.61711470007158,-99.85352965441561,58.706544418471516,-6.504525318638413,-79.62076236785241,59.875363735080434,16.792276781721746,D,A,1
