gender,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,target
F,162.0320290040131,270.87071380827774,-83.11171905711858,E,D,64.690338287791,220.44247200067525,E,117.83912220754107,108.34252620279825,E,33.70266877129139,-20.782817150925325,-100.55355178044383,-18.77192105781852,113.15062093672856,E,A,1
Non-binary,16.799392759245162,-63.04102764620001,-92.18822737591708,A,E,-89.1863670378328,-71.57737990713532,D,50.66139047757,-43.30394620283468,C,-135.55837379944492,-65.62325317197025,-195.37987015840292,-108.59283915714182,-19.080516166267554,B,B,1
M,53.763841034839864,-2.9046568437346822,45.622520558650606,C,C,-44.89869906692004,-39.6814879461585,A,-12.484317413358541,3.6873523375539246,C,-118.74417847734418,-4.240118525801349,-31.90764146897509,-172.2086471393169,201.59624056937494,D,C,0
F,-44.7048421032468,-165.36438108632345,183.18135421058406,E,A,52.27713821835389,59.50437369037063,C,204.6267383562648,-58.749830601219074,D,59.47494064068416,164.96316753190862,-120.3587873103101,-155.71601496672224,9.395753566459804,E,E,0
Male,-102.49212600527378,298.2041217552584,-20.77482371726814,E,A,-43.966169047909624,-21.668680722365096,B,106.1548441951324,59.21528075334555,C,12.637735359113952,-118.31644562780237,-159.91919874281928,-98.35192440033043,115.95123137954326,A,C,0
Other,-98.24129051711685,-102.69351215969013,70.23402439149261,D,A,-15.895495086268232,131.30178522345167,E,97.61745548871274,-92.35874681545958,A,55.57211594890843,53.50299322223358,56.60041017986066,-16.80833664079612,8.088006906355329,E,B,1
Non-binary,44.37377011939392,33.57063888726186,-27.300522154207872,B,E,-21.958695771711838,-56.23333066014467,D,90.80185204264434,-28.313064167875446,B,-226.63214199353888,25.89534615465251,119.06748318430778,-125.97462855979342,28.057762322845182,E,B,1
Non-binary,40.66011390891532,-188.34338492272303,140.4171468470046,A,B,71.84702351276837,-113.49770556315057,D,134.45851973502582,-2.647017262449743,B,-73.93972684237976,158.3301611424812,53.6264657322149,-217.5053748864905,-127.50934642361014,B,A,1
F,71.59638253407215,87.72182251398283,105.73600596308856,A,E,-156.1697455393841,-128.5708620665668,A,-43.160269345066375,91.29981665399521,B,9.305867152589475,196.01687955330524,-3.5109455717258613,-18.20607868169205,-42.348584551476435,E,C,1
Male,-116.61084384297638,-60.105184997467184,126.56977511666463,E,B,-198.38947837202102,21.215669456667,E,5.339285873218693,40.54461792114713,A,28.53941735219999,10.38242637158681,23.754634096033207,97.0805430263673,9.255548305763543,E,A,0
Female,-40.13597867072099,97.96520976524634,128.4926269967239,D,B,-50.75222258710686,4.025992345606826,D,-8.417754775666529,71.00132936153778,C,-43.13190088626245,116.57624382428855,-70.59456443483192,-46.315055795268485,71.15996440732351,A,E,0
Other,14.497642319166607,-68.543410544724,-106.9257155315906,C,E,-52.66138846269709,-2.0860012456898542,E,-53.87132383067383,116.3342448074425,C,-27.801684539250516,-89.79248578979927,90.84856287277073,151.37792102334214,-17.224424034521757,D,C,1
Non-binary,94.38668950779736,28.171385963979372,63.018738353813966,A,D,-8.012413268535665,116.99542589607428,D,144.83566750590774,26.774880429035598,D,-92.00847544325485,-100.9939648424464,-72.27102147364415,-17.716012943137876,86.26348377806193,A,E,1
Male,55.50705244365871,202.31017820610856,-48.85534886782945,E,E,64.77907756384704,-156.73557090695505,B,29.184276403386576,15.493425031090844,A,-66.21314077033627,85.70254768405412,160.37509064692625,240.00917846140314,-97.71801283804173,C,D,1
Other,81.6523750746835,109.18412019991183,-113.22782385428694,C,E,-119.69980885928572,116.411882989388,D,-117.35591032325856,158.86937799868045,E,97.21747445790207,-20.932422652854914,-125.21109346785447,67.01830290221515,45.81930100374307,D,E,1
Female,-136.69931178561535,-98.13154573196911,78.93698862357361,B,E,-18.477664510466788,24.32865327162385,D,25.01563892756765,18.682333137009273,D,95.7687176114856,-19.31587999822314,159.5640579000055,14.58665721103309,-235.87149370334424,E,A,0
Female,-58.39579511340482,11.452396185872322,-113.51028950286273,E,C,-185.60623424853196,85.99942043649814,C,-9.149430380239435,147.59568368476076,C,98.66262243761584,-88.12347095599644,43.311070208316984,-69.39023063203001,40.10855238330171,D,B,0
F,22.772082762088903,8.568400457265335,-158.32690043774036,B,A,-14.074370341117866,119.50021597029176,D,54.18411639774673,-16.963170402133027,E,57.73663854447093,28.908371993077402,-65.71426472395142,-20.465536230448496,34.361576648623036,B,A,0
F,3.6905650741870786,-167.67240016826617,-307.9201936936949,C,C,4.102502125849096,87.66647314284116,E,10.41699546982165,-38.27027234431252,D,-13.86524570509033,-100.60069470169597,-23.151817683912938,-21.762489244826266,-84.30671278586432,B,B,0
Other,283.824056532707,27.086312664429645,103.67988671953037,C,A,-25.41929096204065,-5.472349543533159,C,11.167132450806154,61.771623720839145,E,16.183945691691658,182.6623112681785,31.525308115892464,-158.97316843761624,225.08254203001948,B,B,1
Non-binary,73.8772437096666,-76.29511183349628,-32.89606003927324,C,C,250.23310246342137,73.55588194693394,D,-22.311836925815655,-26.94811449079339,E,160.52593976320767,231.66645570512085,-37.32698123610966,-49.71724133787142,89.89125086710555,B,B,1
Other,25.286738991123407,242.7969008566955,108.27965953326076,A,E,-1.941405863639157,48.32207236511514,B,57.70342120776486,-100.35493149725954,B,67.27231225431952,-79.87529117235628,69.32297572750004,19.01703613513134,180.2480855659649,B,E,1
Male,-125.47669859683539,-114.66860238083282,-105.53693650281623,D,D,19.40388114690073,-14.220061005046574,B,-58.16756524473672,7.817385452525712,E,-71.76947130716704,-69.01580907035631,-88.8716436131858,1.1650821662419328,58.57685088206763,C,E,1
Female,98.02553142910728,-121.96181268652713,16.846158499235223,A,C,-127.51381355421508,79.27128310874613,D,79.26324417004108,149.09850394559763,D,118.60906974338685,104.47806658149969,65.66493730406224,51.99671974777543,-87.53606926762339,B,A,1
Male,26.057722556756097,-8.471395628645032,53.60523835610576,C,D,-43.81405601056464,122.59323995940703,C,-49.682540324727356,-165.41859249826658,A,-49.88354722345692,93.92180384869,-149.73297094309513,15.616805502642867,29.936378879499685,E,D,1
Male,272.66015148425583,-8.81128128714107,49.803345431907054,D,B,114.99977421052967,-42.65067374682399,A,-6.687704430184099,23.16427626109729,D,-53.64968181275158,-130.7202234464461,-120.61500411369823,7.913365561087369,-82.34648984426335,A,D,1
M,128.15899278178165,35.20176247485381,177.00582721750052,B,D,22.528740958152227,-144.37117340637354,E,-9.259575026585791,116.14926165274173,C,72.62197193959848,3.8932343367399618,44.200298658427606,144.34359342100856,-104.88428549073609,C,E,1
M,-20.42079788478507,156.173255543177,142.65475524816117,C,B,35.91693203109757,-185.21827125318646,D,39.51241760747649,-17.16187444142121,A,-61.84301085676607,-88.72773677492154,46.66275766862607,262.88280436112086,-58.63779872837138,C,E,0
Non-binary,-210.99566953851846,108.75063906730853,-7.059933391773825,E,A,38.48178798574228,-192.52798546252825,D,-231.1262710586168,-37.85148023072465,A,-23.439983215241096,124.66107262928057,-3.0260692821186397,48.82831210169598,-196.77607418062775,A,E,0
Female,-123.28515197336152,59.35933757055859,39.170755237432616,C,A,-19.337736148754363,139.9741720898115,A,-13.259798073713291,-78.44312544642334,C,-19.02946674521078,101.23624963133881,-60.40882639823529,42.53830844620399,-17.586267870611447,D,C,1
Non-binary,-0.6837419751462142,-60.54464352218366,-24.91397290080143,C,A,97.04444110121014,-105.10527880014018,C,-110.53134028347318,30.758640650738222,B,71.13342019880021,17.019306152721132,23.797798408647978,-35.05520657423599,-83.41823569113296,D,B,1
F,-160.5853370068493,12.078072210469584,48.07107033131285,B,E,-79.0288714179797,175.7973507086561,A,-21.26363689182044,14.175449938541309,E,-119.0039273968025,-128.98280701771296,70.88863195188215,58.35472292758085,10.541866861073231,A,D,1
M,-24.34791438138776,-57.67548583270402,48.99106439208308,C,A,139.09857193260586,-127.58013172996725,D,84.01730994675385,-126.55943892464904,C,108.64493625862002,-118.27350013727293,-52.0515885333194,-44.61122403274452,74.63637502927224,A,D,0
Male,59.95333061302883,94.94712404774921,24.790589891140694,D,A,14.857265966412758,-31.9980958638588,A,89.86480316994133,65.65927739123234,A,-5.366813088741587,147.5513063519623,103.04192058887871,30.96431046433804,-180.2147363772964,E,D,1
Non-binary,-227.32523991293948,-86.51106046279112,-114.14996805480646,D,D,-49.33610506228159,95.26843061311317,A,6.965631205304522,-62.78729526032254,D,147.49387858598703,-140.39539041294037,-232.63227679326138,61.8127581605733,-6.161288110917687,E,D,0
F,-175.50104005968927,51.01203435919361,-12.571906756282953,D,E,151.45358293951062,-73.96691563017362,B,-149.45148209543575,-2.3490089014358797,B,178.3982215894674,8.139030470690695,47.518719468740564,-71.98441420873921,2.9775677394951336,D,D,0
Male,82.47398660545994,118.49673933227922,82.56142292325136,C,C,0.8773772986715318,-71.27568772100523,A,280.1798528721612,-74.72822476385164,A,251.9774205233653,62.405656571490944,-64.30506882804056,-5.070589362954047,-77.14783691541795,B,E,1
Non-binary,-44.02395487365093,26.23362280680989,8.557133362222977,A,E,-25.957755412238143,80.07284853313288,C,3.6687558096403636,130.47105327034754,E,120.4920075147926,55.02314409570728,86.94254856822823,23.830575020378742,-12.962935559588368,D,C,0
M,-92.89969682006436,121.88713568366411,-111.5682967883699,D,D,-87.71579767005402,104.46929614085418,A,-25.46152817722359,-271.76359422872116,B,252.62409265383283,27.9488818371297,-151.19389502617747,75.46153565744906,-78.85932131097644,C,C,0
F,3.5026322872350804,116.47882395983756,46.42823217877987,E,B,-91.61559965549657,34.89187854589367,E,-58.971466771218836,-11.659764019332819,A,-82.09457168912382,60.71371906436045,-166.5974727450685,5.024941306423904,84.65698979220178,D,A,1
Non-binary,-69.45948604622016,-144.37268593106188,-233.25200923983846,D,D,-66.77136069626614,33.95962997347978,C,196.30555655623368,-127.93846965945153,B,50.82574240081152,116.92947848731812,-14.297514164314848,-7.824855009378035,-103.55859722405101,A,B,0
Other,-18.930179299528163,58.439997507055075,-211.62167145369483,B,C,26.543650636759097,146.0060928325069,C,-1.3000590324119214,17.36789296344019,B,-57.830117681690915,83.02765292816032,1.4420386640485703,144.67604109874728,234.6541147192941,A,A,1
Male,24.81562396918556,16.75334293680141,98.8026664693664,E,A,-109.73793300107333,109.91951943138272,B,-2.304179746156402,81.90408044798949,A,55.91973531023544,-70.57933116596257,-2.592648588514632,42.67864389033675,-87.50155898824822,E,A,1
F,-82.12610347284115,78.1443599830107,77.97900207984095,C,A,48.917527614857406,-100.81184798713653,A,-27.15596690405937,44.79876989459757,E,-33.0973046445923,-357.9185711939891,77.950115219953,-30.056785135250152,-134.39335165794517,E,C,1
Male,162.11018549294835,-85.10220490811199,-68.60062740290783,B,A,-5.647290534550913,-53.127083554429454,C,-151.73693146965465,-0.8604454116779492,C,35.805548914316816,90.58841797422077,51.709182331492784,-72.86591122070661,2.9453123805835686,C,A,0
Male,38.37438174541662,145.83483618632917,-8.222625450837425,D,A,41.87364723586969,261.9607281626578,B,48.2206328278151,-30.97289227650012,B,-217.79520806612004,-28.269062083223577,8.890378184129249,-39.20819291115708,-128.6323298289927,D,A,0
Other,124.10676710169028,84.12043219567919,-117.36141079215012,A,D,-147.59416938001314,66.49890804032772,D,193.03279803378084,-274.91032498161456,C,-96.6173597530667,-51.58507954179057,153.82927270196893,68.84856993394295,-31.69658266364645,C,C,0
Other,43.85918626541109,102.09882236288183,41.06246386999909,E,E,65.64698704952156,24.43075761387697,E,-5.493560139088611,-58.90167807929784,B,-33.328318560976655,-16.19087234925565,162.0148208590973,-26.2987743510277,-16.375094257430796,C,C,0
Non-binary,-36.18258913434993,165.62900113824205,-113.85030854507275,B,E,163.09771788537387,-137.95673758752997,A,-113.74101904878981,-10.944551999124817,D,-104.89472907750503,56.89402443706237,66.26576347702078,-28.161725457891194,-67.96104370852777,C,E,0
Male,-55.58233362099807,17.18635328543966,-24.646389132853425,A,E,46.82259326046165,82.38715388582895,D,-18.05435538426353,72.68216862352239,D,45.64738044532976,105.45494542333493,146.0547724801011,-71.58371531100084,-9.594093445775485,E,D,0
Non-binary,96.18822591229706,30.872311233902757,-7.804970931414493,A,A,-35.88431872428635,-126.05365643162251,B,-90.31327023473524,54.2498789008973,D,97.94194708739323,126.79932378441646,133.23667804180758,-8.847322100435562,-63.70487580493026,A,D,1
F,-32.360827726122096,17.97523217740484,-48.657626773932705,B,C,34.80093302460777,22.98765622635504,B,71.28829913870314,49.910542112754555,A,207.42694090439113,4.6716776599164085,9.971712668070301,-2.40155678191248,7.01630474687666,C,E,0
Other,77.5571942770246,16.300297911259836,-36.91021294258924,C,E,-0.5957857268178436,11.760231695023576,C,-50.604903705871216,-157.71652340883156,C,-84.5149296280701,-25.967915083627634,-49.85974443381846,16.383877542624074,194.39589179222043,D,E,1
Other,239.0223175737738,-82.64885515403343,-35.03821501120605,E,E,-165.23602251588488,7.597302994832887,C,-17.980784829717177,-6.8903512813285825,D,-23.448676439583576,-111.12478314749796,127.62860258610257,0.9472913758184207,-98.78780536961513,A,C,0
M,96.94456154501113,-22.586554577893782,95.0273907676675,D,C,-129.79648396306013,-55.57391207117479,A,-132.95255971508968,-113.23297272116173,B,37.25680460352099,58.1696828043511,-48.76350982775202,-154.9444904754282,12.520737834275057,B,A,1
Other,80.65920979934,-91.01533365998718,137.46305934677275,B,E,29.072708982444613,-7.414806850579769,D,39.997989062230495,-40.447451430036395,D,-78.86106733867345,41.99762412898769,223.35036927608462,44.45651775718093,123.47755891726342,E,C,0
M,-79.46057511179669,-129.9896626226967,-91.63390776514221,D,B,60.754647231648406,46.47578954293996,C,-49.20533173041774,-118.31611180158774,A,-160.22221855299915,-29.407120101146617,150.05442633234705,-43.38653905537602,124.15251089060666,D,B,1
Female,12.176244919908138,-103.74610967188498,0.9281880028622187,B,A,175.42312133063916,-72.30996998624978,A,12.40773359057354,-113.84009529383643,B,39.120159390114914,-159.66319953901356,152.6464200806536,-16.89025887977398,11.83609863473271,D,B,1
F,33.770132992815306,78.20623635882066,37.78695254537271,A,D,56.04583760181997,-211.90602402190586,B,-145.76356516269206,-54.491623089245856,E,-66.46050179605766,-84.08928071318029,-21.53050064499464,-53.724422033014505,125.58637957559785,E,D,1
Other,69.84958229887982,-7.692708084166188,66.42460951611952,D,B,94.77462671671427,-71.6155911318108,C,89.88438415897659,-6.913681243648671,D,-28.055289625118302,5.112994593574505,-200.59749117997342,48.82096021276368,-100.0837435167004,E,E,1
M,-144.50541085793546,141.97365263943615,109.78932075013086,E,C,21.242227089443663,-19.33140113466207,E,11.182673157696556,0.4213645743995133,C,117.13203547913696,139.06202075591338,-68.6005090049983,-20.57195090053873,-149.97027225052182,B,E,0
F,-105.48419532551773,87.81684756431518,-127.0934949490995,E,B,97.1718308810928,88.51878297176516,B,152.0891535405214,-78.4619937844279,B,-22.468479384051907,-106.83124493813966,-27.114784925888802,-73.33535217143901,83.40160541383169,D,D,0
Male,-17.613743310390248,28.585679933618408,13.315683381788244,B,A,114.61444823363516,3.1990683766992754,C,128.07509815719368,45.88594189022144,A,-52.62151826884908,-3.654049412693821,-24.382657716360313,82.50748915303605,-60.29802234296022,D,D,1
Other,-35.73726621151522,-59.33110722463615,86.91329358357929,C,E,-15.730221001736918,-207.6942517002311,D,-105.06128306116497,-66.21038636062949,E,-84.61661108335458,-134.6878266008897,163.21625070053608,-72.4626020148199,93.63159324991993,D,B,1
Female,-158.17778185784164,93.03830780628938,-66.34082717624831,C,A,-34.23317675167996,-33.65206307609528,C,-65.73339500095989,-31.124423318752537,D,-98.30766612207508,-98.12880946552646,-33.23732474341012,179.38782634575833,-99.21060798545723,B,C,1
Female,145.80205497697477,-17.23371472520382,74.58552867476,D,D,-65.73038002374439,204.22897542628843,D,93.44877321276537,80.49737899061279,E,25.708537929463027,8.621121511701567,-25.88708914396693,173.51937041605012,49.11611111460887,C,C,1
Male,-4.012960209340631,56.3171819634656,-172.69259441495925,C,A,-105.03755208816237,60.091419889694855,B,41.66696286859127,-133.77016192940255,A,15.724265631657595,-85.91642994287957,-15.030942912460088,35.253344252365885,-3.5425705050639613,E,B,0
F,120.60633221654867,-49.93439828077156,61.66655229197776,C,A,-149.0282022484653,41.379377819015225,E,20.21182906360828,7.903192143366571,B,12.959111851892407,-195.90408883057748,-265.0838558730819,-31.103799452010843,103.8774058814213,D,E,1
M,36.23635180435822,58.88501761589113,-116.69118309351374,C,E,87.87590364430162,-19.676780636161066,E,183.70804332688274,20.610046878787756,C,-126.61592424446175,97.78143669789952,14.086938640846222,84.81001738740238,155.57737627802894,D,E,1
M,103.95826564976987,-64.45417086621364,11.598376520665912,C,C,5.549851290730745,1.2607466465384067,A,57.61292903110736,-8.220819099002995,C,-196.84258923754712,96.4352019711307,-169.71105461050294,-124.45037097606092,60.35906517096876,A,C,0
Other,-39.57601522575325,46.52994656843038,-47.62648560832922,D,D,-30.032226511046662,-67.03587562996593,E,55.25823612670353,-4.326399009690389,B,27.954500880485888,-120.60051898070296,-64.1779258078691,71.02813933681938,-16.920893708303893,D,D,0
M,63.524356095511116,31.106548591807304,-186.1002659009603,C,A,110.08524232828492,-133.9558495795277,C,-6.9598878388807535,-215.85250492869403,D,-76.30500041416435,-66.6045190566746,6.667385704332671,28.44560751756335,-104.80705052519083,C,D,0
F,71.02953701123515,-145.12915420169855,-99.55996317759026,A,B,-172.6761599066098,-84.27419815355086,B,192.65036596643367,175.40300651584636,D,-116.3337841008612,-55.27795621051336,41.05875728538202,-29.73145366074359,89.20693679696195,A,D,0
M,6.667392695096511,48.297873272256076,46.48731005501269,D,C,91.6255669677479,-69.33538805462736,A,214.10437817489117,-245.22924865256667,D,106.66701748272341,-199.4337142274433,-7.949043236491696,157.7067434536002,-36.316165839552625,C,D,0
Male,13.889458736807523,53.77400149304571,-23.509834557116093,E,B,-29.631548720785915,76.28922415686989,A,49.252500825892035,149.90870932848574,C,-59.890033875891646,-14.004992113818155,-44.95917390743492,29.71394067716625,-8.901817343618303,A,B,0
M,-24.287897778317518,-155.33603828537218,-226.76260300667198,A,D,19.60764091287468,101.09234533154199,C,18.530366719080245,37.87233207334605,E,-109.99287194977383,11.138359149924248,124.36019054193656,90.40811818696875,20.77441635173788,E,C,1
Male,-49.02706792060671,44.953962953270825,182.57085070634386,A,E,48.486281504242015,-62.91200248245604,C,-125.22168216120409,-106.57636098093892,E,39.83019512311288,15.838187957462777,2.727462508671458,-33.27613273534077,109.36915338836187,D,D,1
Other,-127.43900172107728,8.449016494998206,-41.74611149494453,A,B,-17.60207339355419,54.234126966510956,E,232.76894371273968,52.759523976879244,B,243.88886581754642,20.812187926455668,162.60991449532594,-76.11754078924585,140.44532475572655,E,B,1
M,-44.312047151140874,251.35008452142475,126.83823862866123,C,E,113.86379706727705,113.77298414595174,B,-1.5725707115058523,67.0721295229173,D,119.17751106816485,-207.8840286089201,-128.83871299433173,216.91460268588978,8.500447592542272,D,D,1
M,78.81483339072709,-11.561327471378373,-30.310778728924642,C,A,-41.827716004066836,79.22292967118042,A,23.235476550458024,106.31673865116542,C,8.266678075582352,48.00486107539885,-26.939624824239466,10.913503949418015,-97.10154837605818,D,E,1
M,31.181483072309486,-105.25744236563202,-46.85465216413204,A,C,-97.24565482918572,-82.54094606889093,C,118.69409588225605,124.95041819929365,C,-163.7476381505247,26.44095354203717,-119.64265869964561,76.64944089162499,74.5360885134632,A,D,1
Other,-7.482567176390635,171.00739275118508,-81.51658405221607,C,A,161.04306456967223,55.340949489974044,D,58.20860447551409,-138.01048129547402,B,-142.65728121216725,-74.22217578327056,-30.63370351658865,215.26426872720398,-0.44526459632611537,D,C,1
Male,-78.86410991239235,-59.54092595980271,-89.41547626968969,D,D,99.7760654194373,43.8161302131491,C,-110.32456092474825,55.18117770977854,D,-140.06803540524885,-8.357684632256488,-34.49789054713876,-11.90626077062198,-111.6586127904237,B,B,1
F,-61.19205260661953,69.69655187085876,69.74372289784796,A,D,22.841704906901118,-35.469268813306044,E,-92.19725262919495,82.38624401593813,A,33.63023766301564,-23.648777581457082,-76.35229626957181,-24.34754399482772,81.68039072049555,A,B,1
Female,-118.44501316557168,-122.54275382698066,-92.0519565896164,B,D,-39.43975211617019,119.5982025440912,D,-47.67225937040045,-31.723827735455085,B,-97.33206571852942,-76.88031274366266,-57.63794721091633,-43.28077758267308,82.45231076590673,D,D,0
M,-30.274512270200443,251.979378023302,3.1472084784976944,B,B,6.82668639453342,31.6558008959332,E,-156.1669983635163,-33.98286134017272,D,58.241062701850524,-97.84604618229042,46.08782867258555,-140.6291565364209,46.5703972296911,C,B,1
Non-binary,-107.05090061751572,-28.90108469845411,115.62535335581367,C,D,-117.59899758239281,110.07033790816392,E,-94.0185411395942,55.663150273192976,D,126.6987391972843,-166.36770690335038,64.45118384481037,243.30611356023638,-15.599942450437604,C,C,1
Male,185.39973089581042,-12.147574653494846,218.5116955011083,E,A,14.734756640451142,26.56827062218775,B,38.321302804371946,112.94994042289915,C,63.80736903093997,-80.14571937555115,22.555784551644148,218.4715789434985,-89.02279716993267,E,B,1
M,60.40265335256243,-83.7144433566409,70.97024896702457,A,B,-160.24441981005356,56.297118553878256,C,-99.78242262098024,-45.52111879204688,D,-68.15127838792928,-27.2987188892056,111.20151551637308,71.3231198250927,100.58978503699029,D,A,0
M,73.11733991836692,0.31369981281122944,26.371019363919064,A,C,-26.035816127525724,25.19503345291706,E,-29.601580517144495,-38.04585598931456,C,205.34078847344378,118.37632533277373,-83.24094717109922,-32.27287062111961,206.86351143424412,B,B,1
F,60.240922953952314,6.64136077411797,-62.35027814359493,B,D,-93.54189992051093,-250.6201522497771,C,56.533124004183755,93.2273502067025,B,-24.254234177953656,47.044146275844376,-92.90631713076061,30.550063453793264,95.8314423301698,C,B,0
Male,3.661452007141288,-83.99183247812353,-114.7175400647608,A,B,-4.0721987813514895,-234.84445608614791,D,-68.38396273011458,107.00986571200488,E,-166.22992005848758,-85.39460515505195,12.233261588438594,22.763856304187247,37.78328623346004,C,E,1
F,-6.368181528323758,-95.82234841162393,-62.47690079685473,D,B,146.34000292135678,-68.07917403748094,B,-85.7610200463292,-48.58750320302857,B,62.05740418418024,20.38637273601035,77.28985272618716,39.824625450434596,-19.271210886432822,C,C,1
F,-67.60361475663765,0.9744915622349541,17.898701650061348,E,D,-38.30193242391886,-138.13895199146796,C,29.17807327997991,-24.925175337502374,A,-49.90827518712772,-32.636874413916885,-113.94986970273524,-97.77544088001491,234.83559695770998,B,A,0
F,206.9574523249349,-47.60393586464332,-121.71154034176624,D,C,8.787047003949455,191.33814018052715,B,-35.31025686025506,63.63378276246473,D,-119.23772869054632,-20.91315604446099,-187.64154653619042,-59.16400966658677,-32.00610018765067,A,D,0
M,130.15973883632654,-12.029488203124881,-225.44895680322134,B,E,43.1594350027242,88.51857727523942,D,6.799159504706987,185.78387653767203,A,-57.92718719395534,-134.58105695304158,-98.8911760749782,-36.755606793667496,-105.28465065867493,C,A,0
Non-binary,86.9542786522675,63.9662465989865,8.296863862261237,A,D,-129.11691733722193,75.75885801853546,A,46.37374667799024,49.10735686024168,D,-10.530308966237595,-126.38094606608765,-47.29328286436565,-99.31599584654845,-0.9250662694630997,D,E,0
Other,13.18400653729481,-31.968304892023607,107.55046401155208,A,E,-65.77290036065976,92.47716189171085,D,-83.11694048291275,189.5297356025888,E,-77.51288494925076,-34.07086602000773,108.84713375538566,26.66638084130995,16.170322209499393,C,D,1
Non-binary,11.929044819692223,-27.142837954819974,-126.96979962976785,B,E,7.280059291312011,-5.0593001480707,B,9.918071573920324,-70.45817331434984,E,47.80003628870845,-82.99387029649115,-156.76360734133777,31.010582240053907,9.028059038846889,D,A,1
F,13.633122186942057,-167.31732595452553,37.42340271690583,E,E,-208.9718286267383,-59.658289165291066,E,45.04884441546109,49.79824353835181,C,-53.59294802783611,114.84313127065447,57.61418067793657,53.257024769212514,62.64397628417433,B,E,1
Male,17.640651265919118,-83.74167106837028,180.11074746679853,B,E,41.69888118427896,70.80866053741146,A,17.547724088457976,30.115577154868006,B,-31.587965506675502,131.4257637104038,125.03622554198259,-8.643429527376814,156.66475880333525,B,E,1
Other,-7.586010110512444,-121.18247653137944,-60.481569776498034,C,A,-69.27472472623049,-115.37451107556633,C,46.33854702825429,61.19401514970574,C,-97.09205244775454,152.2888649052519,-66.74174777429194,-197.11600589843508,48.31218524049093,C,B,0
Other,195.5850720842165,28.4452833570385,153.3455628266029,D,C,27.418370442136847,-54.37639560791649,B,-5.760571865935475,164.46632203223868,D,29.3998356064437,-212.8809412167191,168.47067781925443,-19.980211739996783,34.12575377829424,E,D,1
M,11.732711048683585,-185.83521146826644,-65.15027931613533,D,D,-151.23728612770586,113.64344665179205,B,156.67221012871107,3.4481423327489464,C,4.149273652178575,-27.46336831538884,-9.791680470343312,-68.41649171873732,-3.391046479958462,A,E,1
F,19.411726104419763,38.895615885423325,-32.19450322408646,C,A,-98.111360672378,-54.061804107159794,C,39.46465844141672,136.1259454291379,A,-88.88607612083595,-38.898954133330285,-47.69878591262301,-104.1328739070894,-148.31688585660993,A,D,1
Other,-89.56657357218859,97.39343297297141,55.81112519569663,C,A,-17.82746136855674,-37.28453086838061,B,-28.977302098524316,49.37638466899262,C,-13.21802133958285,146.6583582196584,16.62628183079797,-65.41401364756354,3.1341924864917865,A,E,1
Female,-33.16556207546982,99.87555673731889,-78.02345453801247,C,B,100.89295545114163,-24.5788520772438,B,-65.86092513453696,97.51308457071046,A,-119.11542163211205,1.376759591284466,-81.0054414256888,76.20371048711598,126.60960462262976,A,D,1
Non-binary,-86.82578468456227,91.9395799110273,100.46558651912207,D,B,-116.74692715680008,-118.32577114864478,B,-95.5589627332406,93.94062040736031,D,-21.2135644370963,70.79124225548927,-14.243511156129033,23.917074917613878,-51.48897287836714,A,D,0
Other,6.973545391769595,-29.6751047057407,84.84261955989619,B,E,88.65268662196847,66.81637042241074,C,25.75608773038935,208.19090465208507,E,-97.17821854898172,-127.81653425497458,-138.27918196302616,48.963544248117856,-28.99160848991629,A,E,0
Other,65.95330107547974,-138.2393599406601,-13.287121248632056,A,D,130.1106266536973,26.059115073313283,B,51.576682460308554,102.89283483120815,A,-47.211651016024696,132.77116806548952,61.32386946107412,102.76927885716998,-12.15255666106084,E,A,1
M,353.9624513004765,210.4096998170495,-7.833566796813145,B,C,126.31779664007607,-204.57303560082437,B,71.62842950271933,1.3841973822596045,A,-32.491850906475165,-139.73891710881617,64.9624370919163,51.93510692709417,-12.01077024751575,A,D,0
F,-132.8014383944119,-38.86816623629149,24.389926809621766,C,C,-133.84945605602235,20.8235763728227,D,-62.54083386259134,59.23043564149113,A,-86.8314872379435,-55.70109367212805,-74.09111912316085,103.76176341816412,22.03720841914321,C,E,0
F,25.0822444891564,84.86220157532702,179.7064054808198,D,C,146.8502871740357,88.35583450902773,E,84.44603761214037,-24.81431151768409,B,59.469794063908076,145.94050424953423,-157.65745652827985,-40.05027291978184,158.15308697355056,B,D,1
M,87.42245340259795,-149.47348901674673,49.17702813439659,E,E,-0.4875320042869483,239.18721861804624,D,-45.47496371943121,7.513069998860235,D,43.72043705745856,43.54488634139485,-25.982744804087123,110.87252037360767,-73.87286173964971,C,C,1
F,57.91504499127763,8.11648065166156,3.641531198945,C,A,106.23824561322502,21.339639246967117,A,-120.04925160473378,-75.40251192517944,E,68.25863248851792,7.611722522006059,3.54630960479357,-2.4796650005522487,74.20453729879605,C,B,1
Male,-85.84186793825495,-55.47881279447361,61.730253089964215,D,A,12.249843716374105,92.54702509950508,C,90.31562976710997,55.73977532770047,E,-53.217019456683346,36.34765351456243,145.32363094549453,66.0401192898245,-59.24015471274052,A,B,0
