nationality,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,target
India,B,B,44.59700614264353,D,139.7243468187776,-9.854616084190255,43.66223904374913,-73.03650280381612,-48.80479754370014,C,-95.2974036232485,128.82615325284385,1
China,C,C,-105.4677294123118,C,-72.72885553230739,12.95090056607602,-39.259844296316274,-162.2401519583561,-33.836014392354976,E,17.280119682732362,-23.939146802109928,1
Brazil,A,E,-28.291043688199043,B,-96.2340149189584,-15.840944068980175,-98.34151259317933,-157.73579373536793,79.02396355044613,B,26.924290802459964,-48.38061054529256,0
India,E,A,56.38876590466485,C,57.35346955011581,105.28422564673238,-23.131758103349007,-26.702219178494502,87.95426930655304,D,-38.09485502081454,-21.344163577269608,0
Mexico,E,C,-0.667288516700946,B,-24.12914302636949,-198.00144394576097,-12.752050450120771,71.34236487286324,-59.621577309205605,B,-61.981451868146834,-15.28305299513884,0
Mexico,B,A,-55.985446738387964,C,-133.26182737328824,58.71624625694793,-83.31057704849985,-90.00550838366141,-109.60443392085489,E,2.143437169214061,-68.72818602535659,0
Brazil,D,D,-32.46933339845067,C,-60.76310989935902,-195.3875557163519,13.734139077015397,-240.86514346636864,-11.443254958446374,D,-88.99687836453266,-37.1886761689919,0
Mexico,D,D,28.168286615153942,B,28.22345507125648,-59.892809806296945,134.95011935199483,-4.6146072758491155,-83.54022695297496,E,-98.12100721494446,-66.53176952145184,0
China,A,A,40.97764929469413,C,84.36253887904554,244.31655151572863,104.58382531179905,84.33138069571523,99.2052621640103,A,313.95511374704705,-125.05667389245329,0
US,C,E,-78.58853284408072,E,-123.61189680157669,-196.19471480302812,44.26325727076389,-116.72553177817244,79.2461788512791,B,-59.890354479999885,22.428839695960406,1
UK,B,B,-12.394399656844353,E,80.0185210712854,-10.580583202593662,-102.7417429228095,3.866781585503145,-93.82713897213516,E,64.89326825049181,-5.347245530034896,0
UK,B,B,156.52765956028557,A,165.7149416219966,-156.45427287023614,-34.9914185005444,90.16498958349707,-16.09209966928224,C,50.502459205928716,-89.41143987430016,1
UK,D,E,-11.980518820946967,D,70.67865503720654,17.84048545891506,25.575916947888878,8.824166915179681,48.976029353308135,A,-3.0006993548988117,-93.32817755135791,1
Brazil,C,D,12.416209304108811,E,-52.15648814795725,60.118175064746005,-53.53435562356796,90.64563418726335,91.90637011228051,D,-71.86489446717857,-221.4158458815917,1
Brazil,C,C,58.8921948881604,D,-63.363387083694775,192.43000562003772,42.23898677839511,41.97451851372892,23.825756386107873,E,228.35816719385434,-215.25201138273115,1
India,A,E,23.917891449624083,D,41.85231394243089,123.08961401394778,89.68738292180386,-78.16216285177323,95.18258883888218,E,69.03037516177832,-12.709339671137531,1
India,C,D,-80.59098682171796,E,-90.35338762591468,-69.5069574224562,33.525598900416654,100.16467494823922,-30.345401910046693,A,170.5981703307856,19.846442133621604,1
UK,E,E,-96.74979651913303,C,11.50068526195747,-89.20516933321557,180.42985670263488,45.37465327494814,-89.30936750343542,A,78.07356238259757,45.29904868860655,0
India,B,A,102.14586497676108,C,70.58249941893658,71.9385646416363,66.26785937585021,55.07558760853184,101.42090228595923,E,224.8456551131538,123.76847139589783,1
China,E,D,185.48018058919402,D,-5.1632303293031745,-88.55260606190083,-97.79273248187963,-42.805047774892266,-41.37229674493431,D,-58.509089712800055,-93.96940451253647,1
UK,B,E,-100.99670600622466,D,75.04144104060852,-117.07565479516424,-36.21729863586156,-20.863519249868677,77.70575730966044,B,28.853748595873125,-123.02750869134549,1
China,D,A,70.1022708874251,B,19.985213379239937,29.11646359645364,-211.72775716990594,-16.21014760696339,-99.37739172797247,A,-87.280503782752,-7.526216124025323,1
Mexico,E,C,-69.73882126485753,D,121.09244849419822,152.66611438900065,94.95433981744115,-71.9625840721054,-21.211818225925448,C,-99.97208784730024,59.54780014242006,0
Mexico,C,E,-43.48523727676264,A,32.271090288216364,-105.5938505539851,77.43505343823726,-129.18032621053567,-154.01934658432566,E,87.18341854303428,14.188323790989104,0
India,C,C,68.20098181045454,A,106.7657178595812,-109.86498280829755,123.11466065761778,37.3565599376126,-23.718296146711033,B,108.80472232767846,74.18630357088006,1
Mexico,B,C,-82.09231726188627,D,-179.86299760438703,63.513456303151706,-142.48391844131874,-14.544464617331801,-21.819239345621206,C,-108.39092793524526,-60.87718685121734,0
Mexico,B,D,-60.49059662857525,E,194.80299418899355,43.34087076792942,39.925209267640696,98.85318296273373,70.56385660212652,D,-184.8036124339861,-8.724908945115754,1
Germany,E,A,272.3510706068291,D,-46.238238248063546,113.88654968740556,59.8522703672745,-11.331266090996621,89.31036977840007,C,107.17871181094796,-121.70079490868153,0
Mexico,D,B,-128.3515651822733,B,10.64594733784042,195.58006509547417,11.459607700920683,130.13583847699266,95.53525513982501,B,5.520879787630786,132.90581946150886,0
US,C,D,-106.57102977739873,A,106.41272737308847,15.523203784555722,-105.17244025889545,141.7772202006611,112.23216051728842,E,156.96295402624858,21.285937478433585,0
Brazil,C,D,30.055104452396343,B,-143.95556829909577,-16.56687543334155,-53.268049020961996,38.98466438502153,235.9393371237362,B,-150.5079560198483,198.0573486179404,1
Brazil,D,B,166.0111662989856,C,52.78015776139048,7.620298216141781,37.16920002159987,68.52447630154778,-101.63405623830384,E,-175.04628061554016,75.58989846008654,1
India,E,E,75.05812970454157,B,-42.79042763804752,129.79838431426762,69.36964727156914,-136.99060392960354,-40.54081896395259,D,-56.305970490854875,-29.61841761274747,0
Brazil,D,B,-59.778286263380856,E,-125.75881568811349,-161.4163743234843,-140.75635491588193,55.13206262980045,-50.5663221635728,A,-96.4088601144803,-25.35962814196796,1
Germany,B,B,-152.75544948596462,C,-149.3865006438624,179.9717715681535,155.63812263808737,68.36424348321628,-25.52886881714615,A,159.24933973547132,109.95573262422892,1
Other,D,A,-118.7376018753995,D,185.4234877531038,180.82986466710486,-215.2515369627141,68.85155731583626,-89.39379718334308,B,22.43983976249163,-58.07856439830267,1
Germany,B,A,-72.33781001092974,C,-28.570423608543816,36.15586578407676,19.346448825362895,109.39894411208388,-103.98578136141028,D,-139.81434550445593,-64.11276792737904,1
Germany,B,B,-33.565213054352725,A,4.435043680374063,163.1152644699434,188.47967755386884,282.69660760712594,247.35516441885838,E,229.8234264787942,82.371007097211,1
India,A,C,1.8061837209947944,A,41.76350625193505,49.809781398120315,-222.1867118244401,122.40099369743037,19.75470143056602,B,-70.17426559234708,38.056656807355985,1
Brazil,D,A,174.48882873088073,A,-21.643486403604655,-87.65757806705248,122.72438055792287,-108.4875588311597,2.2242694361892563,B,23.5683918433981,76.70326247688305,1
China,E,C,-35.26971518890753,C,33.027074257278734,-48.41579357056023,-37.59704203136296,-15.887763710218072,60.48086962547609,E,-154.00616101562602,11.665375427229877,1
UK,A,C,-22.012849238458234,C,-338.2378938106153,-18.479141846530393,-162.21469739266163,-126.34582420096052,93.5840894926759,D,47.70864331200846,-156.8723255496814,1
Mexico,B,B,-1.1907265426043727,C,-18.682327297245724,-3.243363192927114,9.447929205402492,-96.10339614012108,125.2555922921486,D,6.382627862477126,-101.72749552870009,0
Mexico,B,D,-174.1109917787717,E,190.9725394339197,-60.958015528784095,29.761817317897606,-153.3269980225786,-197.93175146383385,A,121.96386358667304,-88.53882593469378,1
US,B,A,62.88040940716915,C,75.23046124050119,31.663118844936854,247.07723095570287,-77.0585892765687,-143.91133832958832,D,-76.78469737861313,98.07728093178498,0
UK,E,A,-32.7883260255725,A,71.78850252060634,-67.30181126175238,64.2295319315015,-61.12812892405726,54.828848086836615,B,56.66723946645204,57.690964721767614,1
Germany,C,D,104.24732115745027,E,37.9769414428706,-50.14088573048563,180.50305985201484,67.67319041406404,-81.91112906420204,B,-74.55778450556251,-75.79014838413227,1
US,D,B,-20.584434526922646,B,-6.2579574956201975,-3.6563583401356112,-194.35721393112348,0.6418795597608904,48.3369742464866,D,151.84376198696316,-24.801992797450982,1
UK,D,B,-17.534032829383406,E,-16.489277408602344,-11.178925335608453,-225.14746792017925,-62.21858866372436,-25.368206927684017,A,-4.909626237011946,195.3411528906644,0
China,C,B,95.81362831669085,A,-85.57742651466506,3.9271063483025497,-137.4997034127474,-64.98544257369458,87.5132605998632,E,117.21236483115706,-86.93067237769236,1
US,E,C,-134.66094343541295,C,24.155289728706546,-137.9580123006388,-17.362268869773718,113.07559114335402,-20.79103624099324,E,136.6531380162924,-79.52493862679998,1
China,A,D,-118.97970062587075,C,-89.14493000137895,69.23472713387238,-179.62795352967674,99.90019218003296,-2.9259071178597287,C,4.628792933286492,-153.77570050281645,0
UK,D,D,23.84875776243809,D,-103.29521899897789,71.43850380452831,-4.153388353648764,103.54410887363204,141.00811182326666,B,149.98264363083166,108.31579147541068,0
Mexico,A,E,-65.25755795850228,C,-12.764648101654789,-176.5901237074264,52.34032856696551,-33.59709982984813,-158.19074534765682,C,164.81918186428194,77.42022678451981,1
China,A,A,-158.8416638259866,D,-126.4425609396896,-53.150913760781506,-63.30727177977954,-30.407119181113902,-112.18582597954403,E,14.222339264450753,72.20210663781171,0
China,E,A,-23.93764499192937,A,-130.4296512228151,-34.1779565830649,19.904016663515026,-149.4359475420162,-55.9464913490531,C,140.68685810775798,54.870542711727786,0
US,C,C,-202.09538618643245,D,-70.74366073522003,43.52304464772749,65.78205846316216,-115.05614838147709,-70.75007700362917,E,122.69217388898774,29.11667817043005,0
Other,C,B,-50.27495766439416,B,37.27222386330069,-81.40819624559091,39.854722908486906,10.18540188454143,69.81607595568832,E,11.147692430538948,-0.28977108583020533,1
UK,E,B,332.5171280371829,E,-76.28558615749625,-20.528138505968546,-82.26121948462628,-69.25250936155538,-11.161698872137915,D,-96.32907066649052,-26.59707620637527,1
China,C,D,-31.70437661235989,A,-2.611488953126846,-5.072858071372679,-48.50063850350704,-41.58573101503757,6.454637472567501,C,-83.45241574301816,-161.42613333871935,1
China,B,D,-120.24054823814537,A,-8.6295634171208,77.31518441122022,-250.58634361395633,-20.433345843261943,-17.13725913180277,B,-7.915598497255362,25.93040901130604,1
Other,E,A,231.20175027172638,B,60.6290775871869,93.69401528580511,-95.80946110018303,23.060392593945295,62.8174697968299,E,-0.21098635940106358,6.034015049839716,0
Mexico,B,E,-112.34733017675735,E,30.621183257464345,133.590810652398,-136.4942562473613,-56.88861108558507,-94.10731753165983,D,74.56205070206643,-22.727816575089037,0
Other,A,D,-10.90351084694846,E,-37.009139776324226,-39.20713293743608,90.35330578136734,-57.99505925687285,94.55660717188378,E,-21.806022880830522,-78.15077209003391,1
UK,D,B,19.542052369163954,E,123.95467997846701,31.79062192190428,168.81818856121018,93.48716792773824,-23.67552547035793,B,14.045792848476879,-40.26077710691449,0
US,C,D,-95.02881996507897,A,100.14146731794133,43.81893614505511,-10.233680933205456,-132.05680623972472,151.74426358161247,D,262.7089096194727,75.68342905761824,1
China,B,A,-50.71215358502384,B,108.18041261266596,-9.727126915377744,-34.326098908184434,-54.12837179758624,93.64584242287751,C,18.13650832167125,105.61214344534444,1
Other,A,D,114.00315187331277,D,75.06523472609099,-36.98771529218877,-103.98111081259533,2.3532452945335027,111.57063674779988,B,-89.35331187838274,-2.5308447740817264,0
US,B,B,-25.073856123867472,E,-176.55937370176161,76.22189106666433,-0.5785152310233674,37.64093131141924,235.86621519234433,D,-310.07443329331863,-144.48244883923837,1
US,C,D,-107.3651777396653,A,57.79460000618503,-106.58627032023827,-30.702575025176642,-33.74085668563719,-16.131446386746802,D,-62.94382843766174,-107.98688634909053,0
Germany,B,D,-21.921913362956282,C,45.30698675957853,85.13238484939048,-64.58854558746742,-53.64366488415011,-73.35317380399522,A,-75.10406279791034,-118.62625915132581,1
Germany,E,A,73.28820215285934,B,-38.30205353066795,93.03193291539897,-82.00608833685521,29.76685151872965,67.54101407308329,C,-29.108608030153523,18.49114509218554,1
US,D,B,-168.58330248103934,B,10.12092791762104,-28.91681306632328,-88.41755288011667,-42.18032948998126,-111.00976894275445,D,161.1209168943734,-35.09205564059734,1
Brazil,E,D,277.8142430192846,D,-121.06675160859619,182.8945682591966,41.08638370120599,-80.36604955287356,59.04678796460105,B,46.73643089100005,129.77717259867674,1
Germany,C,D,-43.057391800143705,D,184.9832091662417,5.309592551466381,-6.459753808215897,50.64959290677808,-103.98868448696047,D,-160.29432646788604,-160.8650468115616,1
Mexico,D,D,-39.012306209848,C,-105.60890846355618,-74.52320674655071,-216.11359492503178,81.21753615165319,41.95310755131483,B,12.780500344839979,18.436830443759384,1
Brazil,E,E,104.30301656579822,B,-106.4534529592639,44.78927333069667,124.92435484256563,125.13547738177633,97.44640049939578,D,113.87421374581557,235.0494200404929,1
China,B,C,84.83833150428933,E,-157.67198361969866,-8.629908936523734,-68.46322489684673,132.82228054894202,153.99902634872305,E,39.44729207654912,-5.944308889465842,1
China,E,B,208.6015733018975,D,-66.63554582144556,-47.64248984221754,78.21254042158536,17.91506150270807,-42.83826735376076,A,16.89328831077396,47.42120508985825,1
Brazil,A,B,69.24914820792716,E,132.8491866395487,52.0733455690217,-30.934094967696495,-31.576513352038273,-137.5840187862929,E,-81.09290521543429,13.748772262245282,1
China,A,E,-88.00918965297926,A,163.52827220904723,-54.80213293802072,0.6096464999995828,-61.6821774743228,-1.1017864978949479,A,105.01864752519863,-15.0303003855277,1
India,A,A,86.79133039954567,D,-119.74972499342773,83.79899317668902,-100.38152343751787,-41.75134345702375,-62.065863431368626,E,-120.49991143648431,65.29472405617578,1
Germany,C,B,104.44908633329781,A,90.2782810251396,106.67356930407976,-151.30143477285048,128.64297081086772,52.846157781717004,E,35.56168388630739,-64.36815926187917,1
India,B,D,-147.63081823533489,C,-51.30601802030195,-78.86329244701092,-72.60601583886935,52.656721937039784,86.78385753327615,D,57.270679741486475,190.97284747809624,1
India,C,E,75.12401217719632,C,-66.51802980863776,-151.69956423180443,174.30176220205672,62.36048473598218,-76.72113490009498,C,37.21978768260318,-205.0181842538487,1
Brazil,C,B,69.05033600523541,D,-54.67274945206101,57.4161153044633,91.44557536213874,26.42136479572464,52.6197954966122,C,120.61016909655164,-81.35552796601353,0
Mexico,E,B,231.56497632946946,A,-146.180123396892,33.652292673868665,-161.47157556427723,22.389867569488676,-19.057478631659038,C,-40.95039718830686,-124.1621305333318,0
India,D,A,-32.628352404896916,C,64.44391462089975,16.303273283647016,-33.36700640343466,71.06419693139952,-2.1985346035851108,B,-28.478010127330272,75.67974762392822,0
UK,B,D,7.769469597718912,E,-112.70305188464798,-31.699416446591904,107.91764492885653,-24.871277388790663,74.19321980971682,E,65.44849669682955,1.7207108913268716,0
Brazil,B,A,-80.46858019796254,A,43.70238504107968,-113.35758277487935,18.377482778894453,41.22125980816843,-197.64936987225704,C,145.3220566007958,-6.433283791182854,1
Brazil,D,D,36.590277185114964,A,-35.198975628859905,-69.73398715062412,-1.404581283777982,-68.79062563829038,155.87171224584603,D,-14.400955334661452,-55.20689752925539,1
Germany,A,E,5.931287004287646,E,32.86414733568646,-114.61526378397147,19.48270654574062,26.217182971685236,-101.08951909320558,C,63.74949685863015,110.57205700912533,0
Mexico,B,C,-79.85319241202144,B,-131.4369920030906,151.9967187230258,-122.15281507229265,74.92708525109121,104.12325880029181,B,83.98647734325158,-108.2834100130388,1
Brazil,D,C,102.85933665779628,C,142.91298120183106,-13.890136775175288,37.48778191519973,46.273054679057616,-52.05293354792213,C,63.20906023329131,63.325316401360155,1
India,C,B,-52.47447332965488,B,21.18229251922851,-26.603560088666434,175.38020381312464,23.839922212261143,-84.38808701913364,B,-37.07873796387002,109.93441641745893,1
Germany,A,D,-172.62096273489215,E,-28.1452348661293,19.627059542728116,-73.79423472560343,79.63211082148848,99.18219618343986,E,19.792488977058696,204.99727459288707,0
UK,C,E,-71.72649183929454,A,-8.806950088961376,12.569673252699962,45.64070155278757,-16.665992571260183,-103.76299891272754,A,-102.89100487196676,39.058853322093526,0
Mexico,B,A,-69.44799620489755,E,-70.07475324264931,62.16715192283668,159.78018063993963,75.95481746337866,53.51407107840236,E,115.74783024537227,-129.11585806277924,0
China,D,D,-28.553673361915155,D,153.55851778156682,69.14843411268792,100.94902283586376,28.75296381468998,180.01601244284956,B,-25.41391530766613,61.30151810560107,0
India,E,E,98.46143390349567,A,-79.09373136795831,133.17353793121424,-98.22610550807383,-25.11767660485565,-41.68137822542594,E,72.44238893222065,33.417651271198665,1
Mexico,B,B,139.3123066394594,C,-29.07807841256904,-144.93117006191085,93.51301227208604,-22.39017327995215,53.12891991858313,A,-51.513999025117386,-83.19198292058368,0
Germany,A,B,-43.124905851818234,E,-6.840011793926018,-226.85562399764444,42.204264742629086,-25.16371457968508,-37.970512168607954,C,-151.7254295184496,-5.6091155565987645,0
Other,A,B,143.00161568381878,C,141.97210936315307,80.46121732576522,-13.91235349096926,-41.16680748659966,2.133957872057133,D,41.54506337042306,-121.05949196862748,0
US,D,B,33.9916962787356,D,-14.15400087191559,-54.46103606348597,-67.14457246420919,-47.80715828422325,47.39638182430126,C,44.03185130749648,-21.276094000887348,0
UK,B,A,80.38170071971116,D,33.66832018868132,-68.81128045636571,88.19814597307982,-31.319302802770387,38.623051609028835,D,68.50700202983917,29.348392995671418,0
Germany,C,A,-56.962178962127076,E,-139.76597445746825,-41.75722302587389,-11.622607467186196,193.89008409574208,126.89949680516612,D,-151.78069474843133,-62.86636401428511,1
Other,D,B,-125.61156542609122,B,45.40432394201715,-29.970472716870965,65.59556840644012,44.294439484839955,153.36839488493465,A,10.92725632941145,-91.06442146722085,0
Brazil,D,D,-18.6390207134348,D,-104.06049227351168,65.84774141898735,-112.11395018412198,-33.6996110735122,-176.27288968194733,E,13.381087424574394,2.1814506782785226,1
Mexico,D,B,-133.72414597674293,D,-64.46139522273499,8.838975427820845,20.756138281117114,60.08891698350117,-83.4337232760454,A,167.40946038885173,42.48023722431115,1
UK,A,A,-172.37066283008755,E,-19.425528122880092,-84.7462192658305,-184.62337422434578,-39.811555084932294,-51.6007039078241,D,-106.16486933883932,-30.11605659664161,0
Other,B,D,-92.88927517297655,D,154.28007451090227,-64.5440242976048,7.380913756669069,9.32750140357077,46.61536093313753,B,-5.453085372788973,82.95148124696117,1
Brazil,C,E,-48.49305104500725,A,129.32218688275378,85.99066405298133,66.55660063687924,-25.13161679669425,16.359207632954714,A,-77.80514676406874,23.159074755995235,0
Brazil,B,E,-96.8217953954151,C,-57.99261989042599,-10.038625943220259,-104.02160269719683,-35.78814121357453,16.358931240601752,C,150.67305121797528,191.51569097418812,0
Other,D,E,-43.09066632465453,D,123.66686254576973,104.09292714369968,-101.45260003845924,-81.6625689806805,119.4282809701568,C,-48.8946540644415,2.2879503785991524,0
Brazil,A,E,-116.85182798549518,E,-41.22045623975888,310.51529213842696,-22.943263573567226,-86.67465028416085,-135.3447846901435,D,-7.514981350473334,-220.3677117416964,0
China,A,A,-25.50671723099468,B,121.54525082333588,-94.28270599035639,50.69074766777574,189.68634150815606,39.899385325876636,C,98.14911223424548,112.9564864088962,0
Other,E,A,57.043489434053576,C,-8.720453838587986,-132.58276712096784,22.014283345564394,-92.01463667078241,91.29607416757327,D,-114.40618951791146,-42.18700852851078,0
UK,E,C,-44.30101928757264,B,117.81176047671549,153.07907777589838,-40.11689575920903,59.153372937815654,47.432905816851026,B,-47.33311601790878,7.5301857186848595,1
US,C,C,-115.19226446476367,C,-60.13801610024995,-42.47756033781657,-0.7107165696324522,-20.54559551761854,-65.70237195862133,E,95.2511726773925,-267.84505669660155,1
Other,D,B,105.07211437931329,B,68.50663405993527,-43.729835518625784,0.562837707784367,-169.4130326105994,164.87330040129845,D,-132.77557167983028,-17.015669945538342,0
China,A,C,-143.1541595196577,E,-18.834579980110817,178.36358926330334,175.35219122978364,2.106369898199479,-7.298748021346283,A,73.73195768770432,-47.34961587796456,1
Brazil,D,A,6.596669254994432,E,-17.42904055435387,-157.65998937831026,67.56798355554085,61.50965968998282,-110.43757812359685,A,-10.01447215444935,-189.40598601898847,0
Brazil,E,B,-49.04566895305897,A,-137.84195275541686,-69.59528414527763,51.88365831324209,16.17463069923768,-185.523218506403,C,-96.57034404525517,253.88142398986676,1
Germany,D,C,-109.16769332008482,D,-118.2118207722534,4.745309423395453,-42.164195810928966,18.050537596132056,-24.30232042083745,E,-18.55965037795457,201.4377186743851,1
Brazil,D,D,108.32121832276833,A,-70.84235364143548,-61.71783804034655,76.12204693171765,18.489480299585743,49.50847155787723,C,56.50947244445908,-8.307217931689749,0
India,D,D,-64.6740588562768,A,-34.355621969397134,-7.9494591868758375,-74.59960645226339,182.77900383811823,-21.49187188148591,D,6.625897078324668,22.577668799569782,1
Other,B,B,45.74857600687849,E,-47.97427856370215,-11.960887704949199,-134.23553967494792,-59.354124509516836,-44.464295321124716,E,-41.32798472149049,-77.99427892056497,0
Germany,B,E,120.87314058071527,D,158.1940631384732,64.54356139526661,-113.94693948601721,-102.71126421847711,-48.475791716514294,E,-53.00444530682926,120.25819843658918,0
US,C,D,29.06344445967961,B,-29.947884283871147,-11.914900263752903,-147.28174546574203,106.40159499686376,28.150181673244408,C,5.2809007312083285,-23.415139230453416,1
Other,C,E,111.131658649811,D,-42.02429671418618,-40.11560660781313,-122.38605904305786,-27.268506399030507,64.19060137965073,A,22.06706099572698,-103.94887413947554,0
Mexico,B,C,-20.023173681516575,C,12.473752057776434,134.32065123773543,-71.91878265001182,26.96355817645091,71.1943726230321,B,33.604622592481945,-54.168447766718074,1
Germany,C,A,-78.91057561547994,C,-81.81313314719759,5.064636533432282,-118.7908512438753,-66.84070269813708,182.4777733223688,A,-287.038853130301,91.98090086582273,0
US,C,C,82.30663262143936,B,131.10000339292907,-41.647072630429676,-20.22360310039323,57.04461517293704,-182.74760267209786,A,-196.21331804868217,-157.70155214846022,1
China,B,C,15.357255377689915,A,50.69784656599738,139.07396893884382,-101.30928430786774,-59.37499334498618,-73.22738208571901,E,93.36714996543314,-12.92830818772418,1
China,E,B,78.85493084043924,C,-6.039209749626327,4.539088164966923,-129.20564807755056,-30.9489861298425,-6.9335288691910035,B,90.97366055920816,49.72868916815886,1
Germany,D,A,-30.11196161026804,B,-35.7783552218635,20.332109699450506,-45.118246175688874,-69.13907795331016,-35.45650779711534,B,-90.37213626942862,183.79893846569792,0
Brazil,A,C,-57.27772712245611,E,15.643886112676267,57.916825398240114,21.73710324540952,-55.05102308236714,47.595587322140325,D,-128.8885489248918,89.57509033989471,1
US,B,B,-19.400251885649826,B,118.71521629601583,40.21807231389897,-99.00852140502565,-71.61955043462599,-83.69487957969359,D,-71.27740341997996,-21.32683371024846,1
Other,E,D,-97.032593566453,C,130.91934335288772,23.746588141294932,-92.23993076270877,149.70830401484332,-21.308225134061985,E,-89.41557835726695,176.63705147141,1
UK,B,C,-23.47209399635615,C,-57.31037275794038,-82.4930880813341,78.84555655127785,90.2304424833849,27.80436196748699,C,-81.18625817881161,-22.475715812652325,1
US,A,B,106.04514759783017,C,-65.61374403240544,117.07761361123453,193.9340234439964,87.58757355758085,75.06862721545804,E,11.332863474669354,-83.11507057167618,0
Brazil,A,E,35.918545579411244,D,-23.542559280624268,-21.55675054252648,-97.93028211613624,129.50632283288357,5.2149991000849205,B,-116.7427816595873,-81.23820829369312,1
Germany,E,A,168.47340643585542,B,-178.09797438422666,-57.625024221343146,44.84744035933287,58.85364862806253,29.348281581396336,D,-36.27580855240977,170.26386244864528,0
US,C,A,27.94403002965452,A,-150.14318112634317,57.18101080996368,36.56985671378795,-110.91291476623151,-83.75719976984283,B,-102.99386716803609,2.7856878624709798,1
UK,D,D,146.37526833995727,E,-104.20717850194457,6.166235549634311,-157.56691952527387,41.13653336510168,39.325357335007176,E,93.66337618721853,52.68709552290763,1
India,E,E,-29.534997896514675,A,41.62888579035284,15.107460729743499,52.03114185781755,-28.062546806083834,-131.24235275843478,D,109.26173694377222,29.243685906727713,1
Germany,C,C,-127.36595911380255,D,-118.8278893954489,13.339996158487496,-48.880415425202635,-222.42053937571896,-49.24313833021668,C,-21.10069908099642,-9.215155229427802,0
China,B,B,-39.48401062161564,C,15.723990909025293,247.85597528066904,-213.53927736137473,-33.68112136708361,65.5743533134864,D,94.39546174029729,113.98705717621868,0
Mexico,C,C,-251.10262469573942,A,168.75789703045635,136.18185991635258,-88.01170802813483,59.06208747840057,56.52986144731641,C,-0.4502050022600978,181.18001517872847,1
Mexico,D,B,112.96669617149466,C,-188.65661042408303,-15.948395904893015,50.71720082936303,48.91875371302107,145.90643482291225,B,131.09005788744466,-3.4467202045541203,0
US,B,B,-20.414707915354768,A,-38.180875319041114,-66.24566916160119,-27.700265771573857,199.20085118215582,101.11160726459735,C,44.39701980069156,-52.677123365919684,0
US,D,B,-92.14191250091784,C,-28.355154220156425,-46.7424616340393,-32.27823390672344,-117.77130071285235,-2.331234291302856,A,-172.72507898991134,98.30529784354768,0
US,B,D,-65.28623732045239,D,26.215813792875476,179.06643280015072,63.60763459890383,29.546902869862603,96.87555573301275,D,175.91578868569934,-94.80165839274335,1
India,D,B,78.70620338942611,B,100.9912733106269,79.12838329813053,88.90549968447522,22.18356290796138,-60.505978402582926,B,198.31497798836475,17.33442260044021,0
UK,A,A,48.602052597552195,D,105.47496662008373,-30.996455994065723,-94.72146374142744,-15.86271953907889,-119.39088540121807,B,-30.23380634485129,-11.532282121171313,1
US,D,A,-84.97452462587327,A,238.49542749310118,40.63509737232455,36.91191057053535,33.592485047708635,-10.99805651812457,B,13.14341592981149,-15.718279690329155,1
US,B,B,-0.1272296387945093,D,78.5880414918687,-18.45721895878229,-133.45190376905003,55.9275150580404,25.71341275977493,E,62.66879000829265,73.92280636528615,0
Germany,A,D,-108.36596256740216,B,-0.5192163870825927,-181.65440174446402,-136.8048309376352,-94.26414002411127,-33.56727657092367,D,-59.38380628268898,-87.04599709354629,1
Germany,A,A,-122.36200956846643,B,-70.11837747717195,-14.673287494297165,-40.438558308998665,65.55123838979118,-50.957448355480395,E,91.61868888986467,-147.32789858442362,0
Mexico,E,A,-64.75001231111334,B,21.364785620721204,-175.30090805687078,218.20088059891143,57.024491613067205,-23.381901948785412,B,206.09891880502465,-70.83087999533531,0
US,A,D,76.16368621711226,E,8.479584615208688,95.50502996527263,-177.02065703632877,-208.64253170148967,-90.83910494841128,C,31.575157181060014,18.430466141054993,1
India,E,E,-24.425065507000394,A,79.0309198831588,-3.5050689498606076,103.47527383960788,130.6414462164622,95.81078501657424,E,-53.34243922929822,56.38068000601807,0
India,B,A,-119.44215753489648,D,81.69303544096265,-166.4356114420027,-20.69424905600257,-102.70888329317583,-26.64491804507757,B,42.0702828425939,-76.16132070561643,1
Other,D,C,183.6611007480112,B,-22.97792557934554,159.811682245606,23.152113748805135,-154.02570415601332,-86.7936195387877,C,-97.88750587019331,-90.05693446913027,1
UK,A,A,51.87319909764363,B,-39.242134213496534,-32.92813986864012,51.90849918314392,-88.5970698248053,-148.79132072172038,D,67.27651663263372,-130.85218117382482,0
Mexico,B,A,-129.76262723340065,E,10.278356136059301,-128.46784603194396,-48.82569320524114,-83.12112148273711,-51.991734904678665,B,47.77313673902982,92.76552513094937,1
Brazil,A,B,81.58348881903862,D,62.339478544796854,187.64718036245054,-54.608162548832986,-96.14690281538206,-27.029548235993634,A,-18.722302763271287,-85.25635952051196,0
India,B,D,145.1306279526711,E,76.3638006877799,-16.602869434707376,29.94496261480363,-240.88869071497902,-32.192511005985814,C,163.6466170820124,139.11532372690155,1
India,D,D,41.440546856571444,E,85.90274528202212,-2.884320845133695,98.7416353035825,-131.8914043652023,51.79674007173071,D,-241.220434444824,76.7439281770091,0
China,C,E,59.86173697106012,B,-42.52954787077711,-15.240427263658745,-66.3948958887595,-2.5535025070698403,223.98566582229486,A,310.3988896964244,119.17012779593297,0
