ethnicity,age_group,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,target
Other,18-25,A,B,-13.820289329578788,E,58.7635341814115,-41.756640452582275,-42.691347972182534,C,D,-48.67782556478375,-87.22386863172544,C,A,B,-21.33628353800777,-67.18230744955017,1
White,18-25,C,D,130.4189280679019,E,-131.27187734442367,-4.084671164213216,78.41746452352385,D,C,-11.439094996565439,141.4530172653281,D,A,A,-175.884111369015,27.68347222112622,1
Hispanic,26-35,D,C,-25.291911819372352,C,-29.573624964423285,-120.67603595412646,-51.64497333560726,C,A,193.68191421001814,-94.42877641852613,E,C,B,66.58858612396212,-20.48721680988849,0
Asian,26-35,B,C,-100.99599155460616,E,-41.75755154905864,135.96407691509904,107.91596935695567,C,C,104.85903457522407,13.981696109431443,E,A,A,-122.24411274495324,-173.63873315365285,0
Asian,36-50,D,D,62.094227026101564,B,-166.352570208131,66.91626809952764,-18.367429536149956,B,D,-167.64488414237002,170.91542302341207,C,D,D,8.41914060136199,-185.7721990756923,1
White,36-50,B,A,110.9276372546119,C,-125.54288939283951,15.176049562592814,41.495831414086766,A,A,-164.90108353789887,14.421154784731469,D,B,A,-42.69718103454048,3.330640672711628,0
Black,18-25,E,A,-5.286617310854784,D,-55.61731163195702,66.97227523478821,143.97257164688207,E,B,-49.03754867042816,127.17850557258998,B,D,E,-89.07681326229572,46.457680672845356,1
White,36-50,E,B,35.86155605448526,D,-27.410642003559442,-25.896538000631853,-68.45771287520873,D,E,61.838662074846816,-171.56045736952726,D,D,C,163.02450681825658,-99.16126760909381,1
Asian,26-35,E,A,0.12682225244563694,E,17.673651275052116,-8.535462229540961,72.87659969927856,C,C,50.517616486289505,34.59172083290468,C,C,D,-17.45019960588582,-76.94258418061588,0
White,65+,B,E,28.220950145447805,E,164.01283075765662,57.00505111398576,-30.492491808132243,A,A,50.097859874664984,-7.763921757866063,B,E,E,57.67810652541133,79.30701625272457,1
White,18-25,A,A,8.580894109722248,C,160.49380962265298,55.78082027995291,45.5472414792974,A,A,121.1295957962405,-16.52396364113764,C,E,B,37.17332074548719,26.84811282720049,1
African American,18-25,D,C,152.3641693512967,E,85.94529315631756,52.1780123104989,73.03289260892527,A,D,-84.58356563385732,95.60880913162492,A,E,A,-52.664390183180345,28.43223791158469,0
Asian,18-25,C,D,320.39696463774953,E,161.5475244552106,35.88419521083972,199.93638726537014,D,A,-21.740801649214543,-40.99095720811409,B,C,E,0.5394988781135989,-24.84167162923375,1
Black,26-35,A,D,-23.162172860705827,A,80.68769203783309,38.64945871447455,-97.74468626820155,A,E,40.10410737506515,31.378706165281983,E,B,D,-29.053289631632524,-39.87676084758424,0
White,36-50,C,E,141.66261478191672,C,50.50963567477083,52.88368306779674,-147.90707504735715,E,E,53.81454115875016,-60.22545758632941,D,B,D,-131.262719129007,0.28939093047937237,0
White,65+,B,C,5.650612133057704,D,238.0012349668694,-158.87731431449222,-33.125010516208924,C,A,16.866910517885366,97.1992234313431,E,D,E,-128.6547954893736,8.259760143750205,0
African American,26-35,B,B,87.40958594154885,C,-150.29798064800826,84.72238128045764,-45.48841642567701,D,B,-89.44838902290934,-190.50245751816692,E,C,D,-62.847043473337024,89.93468506092994,0
Other,26-35,D,B,-4.762437129023446,E,132.34223433536548,115.82753066992902,75.5105938382106,C,B,78.33229982025391,-42.773742559869795,A,E,B,-87.42372743919863,141.41254639561853,0
Asian,18-25,A,E,45.984682020956676,C,34.24708927037852,-17.753459579357546,44.504122598031344,C,A,100.87105501301983,80.38785336036528,B,D,E,77.41313912560484,4.46339550311823,0
Other,36-50,B,C,6.720840526362827,B,-119.98238891397762,-79.38108537422566,234.04531357673542,A,A,-139.16108465280576,-124.33792858899034,E,D,B,-74.81562221958623,38.248959111523234,1
White,36-50,B,A,122.22605436089565,B,-9.065883713185803,-23.470869432940553,-41.11996119988023,E,E,121.13141332167336,-57.520872449293094,B,E,E,17.516794505379586,-21.368565368430886,1
White,36-50,A,E,57.10250477086559,E,152.75516138444232,-5.991914809351247,130.8635284399617,E,E,-44.5907215504141,-61.01462475475699,C,C,D,-122.54951469221935,-7.38161415687791,0
Black,51-65,E,B,17.132104588070405,C,132.44974343287737,37.32318753181262,16.50842644135249,A,C,-92.271153626859,-48.34284368077807,A,E,B,-107.88003178283823,255.1606543045143,1
Black,26-35,B,B,-2.2813340455278155,C,-122.2389665733673,154.15231950136626,-43.7378637676604,D,C,17.141753894984337,76.28293024781675,A,C,E,-91.47401762911784,254.07154143620363,0
Black,26-35,A,B,-19.146389814705557,B,-43.42956793671318,40.35983387630757,-218.08186210909503,D,C,250.65756363424762,83.39587116949862,E,B,A,23.81741838214072,-16.828049776064866,1
White,18-25,A,B,121.93747655626746,E,-33.247804349382925,104.25821642909877,24.011451907045213,E,D,372.0246325858059,-4.35805386462281,A,E,D,-8.935521018182776,145.44638613051976,1
Black,65+,C,E,1.0910145367693973,A,-57.28669692602516,-35.36592860757274,-7.501985418706498,B,C,36.586372501441986,-70.42005397581434,A,D,D,196.88261266243555,-78.135454330738,0
Other,26-35,D,A,-101.34464117639301,E,23.588085094398576,122.35603942990711,-0.45078345133659087,D,A,28.992030306133227,130.35628860457777,D,E,D,-108.51532548886294,34.287569824100615,1
Other,51-65,B,E,-18.23674234164596,D,-52.248853429132645,-0.7819172688827177,-55.37905370994807,A,A,183.9199785272782,64.39603643300124,E,B,A,21.699665444972776,8.030568198037363,1
African American,36-50,A,E,-232.18586729413994,A,-69.10066280163873,-18.403153912375533,-38.66991782198986,A,D,157.16377727747778,-11.249546448083214,B,B,B,-84.54100658123619,111.84053139332222,1
Other,51-65,B,B,-54.560288017198246,A,28.728744095631992,104.29759532723044,-38.52575684653279,A,C,136.98686234356038,76.90903488299051,B,E,A,209.1568439710251,66.64463241656968,1
African American,26-35,B,D,88.07334535400248,E,-69.87125040000498,82.04537785191248,-152.4139053019687,D,B,-17.029193162749685,59.66575896328226,C,C,E,126.10373968761705,46.325999734766164,1
Asian,36-50,C,D,155.4102386529844,C,-64.18457549212634,-16.92705550957425,-103.80771300335168,A,C,33.553234813573205,-4.284481256313468,E,B,A,-174.88123380147218,41.50989290553702,1
Other,26-35,B,A,-81.53165619556351,A,-181.01571521074615,-11.311660400235528,139.31384135055507,C,D,-8.993601434112405,87.15049224242208,C,C,C,88.68067516534815,-145.62316907074285,1
White,18-25,D,C,15.608818477803982,E,-74.9953436321407,-36.6151458996611,-41.080039487629364,E,C,-217.0593665708814,12.521086735133983,D,A,A,61.52911686462155,-5.665458863517019,1
Asian,51-65,D,B,34.02328486351118,E,21.34537329761503,31.053954976206494,-115.46892486162422,B,B,59.46398137970482,-39.39789130924088,A,E,C,75.8372212680541,192.27607959087655,0
Black,51-65,C,D,0.6785128688523671,A,-102.96217721035661,-125.86337531464874,41.670519254572206,E,E,187.0622512410301,-89.66915692866208,E,E,D,-79.23229199750106,30.008776367165346,1
Hispanic,51-65,B,C,113.41409391035964,E,14.224426470917125,34.42665490584725,-77.08444708001907,D,E,-25.428142409458804,44.243903330100224,D,D,B,34.43711613826408,90.62479814551075,0
White,65+,A,A,-55.191929595913315,E,-102.88879581575384,7.881520011146876,-14.835077158592918,B,A,-36.10860295221266,-204.34800253366396,A,D,B,-73.98296175606993,15.773393936863972,0
Hispanic,65+,A,D,4.828394772096899,B,26.02665683171586,45.878313695261284,-98.55438261497702,A,A,-7.216167120074221,-30.504850861889988,B,A,D,-11.682131247358045,-3.669524848510683,1
Hispanic,36-50,B,D,139.1158446168357,C,-124.25530856809279,123.5584430556423,-42.045932089352746,C,A,62.6762983510311,121.91711868195534,D,A,A,89.9703299387667,101.05305553562958,1
Other,26-35,C,E,68.1862823630978,A,-2.9565397734001895,16.668025364021375,-96.52654656996998,A,C,34.365572535088916,-105.07261385970408,E,A,E,2.371169671117301,-24.503825158472786,1
Hispanic,65+,A,D,-40.62239821330303,B,-150.58026839752148,-137.44536265592376,-38.626539031128054,A,B,77.94110575345809,-146.95557529134825,A,B,E,136.7116854474469,-44.88882698196773,0
Asian,18-25,D,E,-117.66027863814814,D,-71.6964116862016,27.571997080995846,188.62208255047636,D,D,15.552144908152684,-56.15859999154901,E,A,C,-16.210177294493626,34.18473132057766,0
Black,36-50,B,C,-199.5542735689377,E,20.589274925979364,145.01446861456566,-137.29492801450388,A,C,-256.02611501034033,-175.4694977606621,B,A,E,60.967107197483486,87.95641332229054,1
Black,26-35,A,E,-130.07483907157197,D,-164.61380923921368,-103.86479817238153,-176.56775324972975,B,D,120.56269141316467,249.1983921939456,A,E,E,-37.64512899450496,-123.5883830706964,1
White,65+,C,E,113.9605114929326,E,1.4006264625180418,128.64668277867776,-13.735826831661521,C,E,-86.00583663930097,-14.629670901718805,B,D,E,-17.473948062405277,179.59602784731723,0
White,26-35,B,D,-56.95760884911819,E,84.9369949968558,-35.29127967026163,56.49994730240581,B,A,25.513978408781092,89.02004554217385,A,D,C,132.11900532697015,18.229325405600918,0
African American,26-35,E,D,-156.78434120001964,D,44.377399754543625,153.68625110876698,65.8402634842067,C,E,-5.714091665084899,-148.00269665189913,B,A,D,-9.958137854358426,207.89975931795368,1
African American,51-65,E,A,100.47859956470897,B,-6.254409095840707,71.33264990099326,-68.31007526928664,A,B,255.74455951722433,-78.22306372818333,E,A,D,-79.73125747246196,108.72850931298717,1
White,18-25,D,C,-77.24619747285702,C,190.9108847270958,-22.305712239228807,33.307760479099045,C,D,103.05805794188613,-65.6080651627097,C,E,D,179.2291301767046,193.34166232439892,1
Other,36-50,C,B,0.8570490751541284,B,-50.7168506778233,-135.03984031100364,-53.35944428198628,D,C,42.70862808181465,-56.43288347015061,B,C,D,184.34494157037338,-125.31611097535065,0
Other,36-50,E,C,51.06822834744285,C,-118.8642979156272,-130.39017418546078,234.44095648568793,C,C,-57.45952946872636,-23.837493089312296,D,E,C,-60.36621873301497,-33.554765151515085,1
White,51-65,D,B,-33.34845164700343,A,-25.85181919427485,52.23663123366749,28.73379863566407,E,D,71.21107466860505,-78.762684466862,A,C,C,124.87407348906106,-10.169212012828241,0
White,65+,D,A,-64.25136209171777,C,89.53707708276688,89.60020784853918,-38.55166091427192,C,E,-76.93353732886754,18.62706975316986,B,E,B,-56.4207690157622,6.005160389805581,0
White,51-65,C,C,54.61017015798316,D,91.87529523876529,93.27951423085861,147.5654127347059,C,E,180.50234605916899,146.06153490197826,D,D,D,-9.269784206424724,45.38688430625467,0
Other,18-25,C,E,-7.574221637588114,D,-27.782089456013313,-52.5501043752235,9.42153317901922,A,C,-115.02835683295764,31.683032580459823,D,C,C,-32.36243246851916,-120.18745942327396,0
Asian,51-65,E,B,-199.2525373932086,D,35.92847200572148,70.64566700266933,129.11892907648192,C,E,-126.58582704502763,13.756554132030768,D,A,A,142.65666197593714,55.05338513849283,1
Black,26-35,B,E,-104.63502741893267,A,37.947713880301215,89.50895108762977,209.51000641680412,D,E,66.483159084981,-58.82088949333822,D,C,D,68.76785722519567,11.94200400569282,1
Hispanic,18-25,B,A,-39.86937882277929,E,-74.59643703120015,17.06725243776323,-45.14643199344604,D,E,-71.31783365234375,163.5511198742928,C,E,A,73.10751906908675,-167.07899828312324,0
Other,65+,D,C,43.00996095309461,B,50.84176265506076,-12.748048729583259,2.0544290674993104,D,C,117.38740748883512,-80.89414736597124,E,E,D,-115.51182948152253,-68.98767749861796,0
Other,51-65,E,A,-64.58026900444203,E,43.077993576519155,-100.77868279093478,-74.64873677532118,D,C,-202.88932175664002,-237.24634970623356,B,D,A,-22.227460325076045,15.931826124352789,1
White,51-65,C,C,-78.52953301418917,D,161.84002844613244,-47.152895089967146,166.80407266833387,E,A,-132.98762356395332,-12.876536014370114,E,C,A,64.8267638935337,-71.05719120833272,0
African American,18-25,B,A,20.670559812881386,E,-135.634077443521,-86.33804282678973,-66.38801369694805,C,C,9.308578051580211,109.39751276819729,A,A,B,-147.9463748717373,81.07076285613603,0
Asian,36-50,C,E,25.075896947232472,B,-142.00577774293097,-139.14735317929433,12.19945017415234,B,E,6.326092052122576,31.839190910883648,D,D,D,92.13000460044978,107.32714716134946,1
Black,18-25,C,C,18.819457766085723,D,-46.225699432486486,-3.0123900882554002,-15.82926420093496,D,B,142.8588568010736,92.04798945001237,B,C,D,-41.62796421245656,-19.194724446187116,1
Hispanic,36-50,D,E,-105.35272964664837,B,-103.20517716356552,7.2348956663252935,-39.55221745550175,D,A,-0.20901142176338608,146.11361905368832,D,E,A,-21.157793596015168,-75.6502509217364,0
Asian,18-25,D,C,-127.6311947466736,D,46.93568084363381,67.78378225181365,23.20280714004797,D,A,-39.21060531966116,327.3309297854601,C,D,D,-1.074194928041056,-43.82605707104789,0
Other,26-35,A,C,18.021616578127137,B,-80.99817777732787,-61.516293041589364,-128.4317964418793,E,D,-74.58564223634701,-31.908926072813166,D,D,B,-18.71501914609076,69.90247971245964,0
Black,65+,B,B,-48.350770626275214,D,-47.80540573668886,58.57055380058711,38.146904902051126,E,A,47.40316654481721,-28.1149367328503,B,D,B,-78.3609192522068,-93.49518222041561,1
Hispanic,26-35,C,B,-54.15616782554675,D,-41.35680073682329,-3.1118827931075765,99.59172980967514,D,A,89.78398883628958,8.730874912509183,D,C,E,91.21233169594835,-24.63799750190596,0
Asian,51-65,D,E,-113.45561153055783,B,-130.45416109390925,-77.581098522992,-50.40992506585133,E,C,57.58705581239998,39.31489477636644,C,A,E,71.78684058278274,199.69989581789306,1
Hispanic,18-25,E,B,-30.601911539719147,E,-156.13190911079678,49.22093256981773,-145.16265106060084,B,D,91.77496767117896,89.96372008498355,A,B,E,10.179513174526843,-12.212328069797278,0
Asian,18-25,B,A,102.55238060166545,E,-192.2981465510091,-91.26875700570267,-54.52710476344534,B,C,-105.4288422111716,-63.05172285925196,B,E,E,-9.270974674781362,-30.99866384789567,0
Asian,36-50,A,E,-15.01224393777601,B,35.60860414066909,78.54401649148717,28.290975784351406,D,E,-59.02588957265284,-85.34856415195705,D,E,A,57.73996421838291,43.19530596837457,1
Asian,65+,C,E,62.86802630825885,B,105.35942675706549,-127.84767946546376,11.209335748608842,C,B,59.799302509195364,7.599966418908058,C,C,C,78.88131421419217,83.76882062036051,1
Other,51-65,E,E,67.71041988232194,E,-125.5057636510341,127.836350857141,4.436961586935547,B,B,221.75338521248693,73.6045441475659,C,C,A,-56.34411518260749,111.87958239576798,0
Black,18-25,A,C,186.50645747849956,A,-21.216357796074895,46.884187875247655,-89.99592447790995,E,E,-116.55270565271398,-83.52775958163139,A,D,E,-35.40603737357132,125.85302447922749,1
Other,51-65,E,E,-110.4727775440875,D,-33.06436740143815,8.734839633602336,67.4973522318837,C,B,86.15527381032405,-57.75858237281597,D,B,D,175.8079280601628,89.5206553442319,1
Other,65+,A,D,-13.535777469423445,C,-123.29097849030579,238.44473855858186,127.75808733827239,B,A,120.25472151895448,41.21354024012768,B,A,B,-175.6603653534418,-70.78077575889122,1
Hispanic,65+,D,D,-81.47764029179153,E,-4.954897338017574,30.346904102693284,121.70836356093264,A,B,151.02141590691295,-149.21863091589432,C,A,C,-11.676940303942002,148.6176558770593,0
Other,36-50,E,C,44.96955628713396,C,36.49139946781239,99.95336597023986,-42.73948039242979,B,E,48.194630498859766,-29.756951164373426,A,B,A,-38.8894728425957,-116.67849016509682,1
Other,26-35,A,E,33.765753829331544,D,-35.7013431573929,-142.68056541444065,-43.45588298606882,D,A,56.77760063842903,-55.23803565246567,E,C,A,-316.9642383087154,100.53475567038048,1
White,51-65,C,C,6.159676061118267,D,-154.99113525534895,53.364463322891034,135.5941550515792,C,C,-77.07160668709827,19.100064681133663,E,D,B,97.51376228412532,-34.72745988429467,1
Other,18-25,B,E,-58.05387550864233,A,54.39760955326891,-15.628283591661848,83.81042241958365,C,A,68.29123103166492,20.201348105971515,B,B,E,160.48781239622915,-30.963435321918976,1
African American,18-25,D,D,64.64300837833773,D,39.622820878168405,150.80822248382412,111.28015824341509,A,B,114.63090671505425,138.4593372809708,B,C,B,15.301140601481613,-160.4040706809089,1
Other,65+,E,A,-20.553353190576157,E,-82.86533022092387,-71.63490459711883,3.056544786312018,D,D,165.6246150182392,-80.80257149460904,E,E,E,-40.24109633963178,134.4659898456464,1
White,51-65,C,E,-116.30337137887237,E,-98.13532138132797,97.68370922095087,128.12580668859948,E,B,-86.61476604259934,-89.11435164998089,E,C,E,-103.80119774683463,-38.139753483447095,1
Black,65+,E,A,18.517864980065415,E,-16.958599963907375,-167.14942756477754,60.323547764131625,E,C,-59.579582619301796,43.031078615395856,D,B,A,17.109368885716684,-147.46457431018175,0
Black,51-65,D,D,-295.88808254377926,C,69.47435007077488,94.13007658816505,33.90080401784208,A,B,-17.092751689168153,102.28206933942843,C,E,C,-126.37258339501372,-115.23851331019547,0
African American,65+,D,C,-25.83845548546834,A,-40.38727890473297,108.68244140137895,40.96375054298116,A,B,-36.259695890054836,-1.4591895427622208,B,A,C,8.794504170889109,59.555871522995005,1
Asian,26-35,C,B,-111.5635706102333,E,137.2164808068714,166.04688832926698,-44.88920079378492,C,D,-141.99052574727986,-94.34743157993007,A,A,A,-50.8922175444558,5.558785416816557,0
African American,36-50,B,C,47.32943202802665,D,-39.39701989775115,-72.34966408019633,-60.44239482875313,E,A,-151.17447929885532,42.03375265783522,D,A,B,40.120243141094,-147.90003314555275,0
White,36-50,E,C,37.4808058616107,E,-61.52563187834319,-100.97245707450908,-101.66176840372859,A,D,38.11913916929912,-119.43261172741548,C,A,A,29.19193129355571,125.46110817393748,0
Black,18-25,D,D,11.86966634770058,B,6.09084010129433,16.43641205550048,42.68761641767169,D,A,-16.2938931563029,103.14379831404385,E,E,D,90.04745200519851,-246.13658856254332,0
Asian,36-50,B,B,51.86031269566226,E,-73.40704009832713,48.428362361013086,61.85263292740299,A,B,216.34436259574613,-118.82806258498302,D,C,A,-51.86289189996065,61.57938967342362,1
Black,36-50,D,B,50.15171220854198,B,-218.6544271684856,-94.26828555039101,-55.795432029419715,B,C,109.64460504874806,86.90547883802321,B,B,C,12.867236111606605,-54.50060410321166,1
Black,26-35,A,A,-85.08331407298701,E,57.259972680174755,-18.397476339790423,-86.15171582788535,E,E,8.71745071038315,16.61241462576077,B,A,A,120.8496178015598,-178.0927996437939,1
African American,65+,B,C,-45.05657931991982,E,37.359602657529564,-24.00736338092495,-165.83809405813855,E,D,7.015279732554286,15.955668476404036,D,C,D,22.84143091205047,-55.114514556421355,1
African American,36-50,B,E,56.80929500608089,B,-24.19398436856896,10.490385110668653,-124.68262497253575,C,C,-65.8860237844468,132.64860681729346,A,C,E,146.09014832032003,91.69122902624568,0
African American,18-25,C,E,21.903700137580117,A,-39.69192142961347,130.04427616069012,110.91270291338535,A,C,-50.35786371678842,-59.68531628755902,E,D,A,-39.18181513355481,105.45749806821298,1
African American,18-25,C,C,-11.88707960527852,C,92.229253977683,154.50482567855167,-10.564091831764454,A,A,-141.39386799098543,-11.936462498117569,C,C,E,49.32031702417992,-56.35589393774326,0
Hispanic,36-50,C,C,-10.046812528602743,E,-92.0880451020071,77.9424278851948,13.217502211528002,C,A,119.24563272228738,-281.9668953075648,B,C,E,71.28393429194149,157.3814067905577,0
Asian,65+,C,D,29.565104205311975,B,16.06814505066467,117.68235921587382,0.512850696222537,B,D,87.06120452334966,-46.73434683150909,C,A,C,-16.13860572828697,72.69879055743675,1
Hispanic,65+,C,D,85.68408566476778,D,-223.94415841410034,139.0846068528835,36.77035024680097,E,E,-109.91936711319721,35.88557466477888,A,C,A,38.37094878007271,19.06715510686075,1
African American,51-65,E,A,-20.94214613726204,C,245.96716395263826,89.04752520793588,-76.04545076644371,A,C,-8.095986371918114,54.491400558191216,B,B,D,-49.14523502303776,-23.90563462170908,0
Hispanic,51-65,C,C,114.24181496398869,E,-72.16624940005552,-114.18813549344745,-130.1599608927744,A,D,29.894607492972696,-32.39184535821021,C,E,B,86.31199286160154,64.2038303224287,1
Hispanic,18-25,B,C,-46.53133681047985,B,-174.86294236685998,-45.23058420264105,154.61701935623626,B,E,49.08578486350779,46.685400334794586,D,E,E,22.791471914373542,85.98109659385209,1
African American,18-25,B,D,7.2536957450852295,E,-22.075977052680535,116.8586105880426,54.927143454950425,A,B,-28.809943677906062,145.8087829440738,B,D,A,-150.82797680376382,31.69745692314201,0
Asian,51-65,E,E,-21.451581163370143,E,-100.00370123608174,-58.33626219339186,-53.26792698991011,D,A,-130.76420540665657,63.690966669840385,B,E,E,40.86604589342582,-40.141084056084544,1
Asian,65+,C,D,36.41739661347321,C,-13.902271892634314,-120.7444932846546,159.0096690397031,A,E,-5.0122691616792805,-78.91618588214949,A,A,D,18.752120835420634,11.272426253888685,0
African American,36-50,E,D,-244.71604414983514,A,101.79036025610667,11.502723033991145,-35.52770797594129,B,E,-28.87798684367686,-73.85488309667035,E,D,C,42.590259959343456,110.61049968479573,1
White,26-35,B,A,-188.1533353241116,D,-6.037546121349524,75.14198500733677,-235.52807439886107,D,D,-13.66266681865795,187.16225838254007,D,D,A,52.223647528699246,76.70363960750134,0
White,26-35,C,C,-66.27148666257514,E,-48.15594917885155,-145.81335787753767,100.42233762433528,C,D,-231.68929124112708,-34.42473997565642,E,C,E,-93.37308834681465,298.6007321770554,0
Asian,51-65,B,D,-182.25348309851873,C,-16.15713686827195,-169.0183995769535,-108.92531566015687,E,D,213.9674604172611,-41.86692955727661,A,A,B,139.84947438304306,6.9187802462060075,1
Black,18-25,B,A,-124.1288491353722,E,9.729456827090917,41.36316287741979,15.964188849454958,E,A,-15.505711745716086,-78.70287146054454,B,A,B,134.60815096697905,34.561304216383114,0
Asian,18-25,E,A,-33.308228598769276,A,106.81661370839191,36.60745972464204,-101.55882145998822,B,C,-41.396038028316525,86.63178150634117,E,C,A,-91.15151036261032,31.994410782045506,0
Black,26-35,E,D,58.967335180540125,B,-9.424209136362876,68.09428682947268,-124.72781412303834,E,E,-81.30333610147427,52.633746290337314,A,C,E,-51.79469003580073,59.59162231215874,0
Black,26-35,E,C,176.62831354414308,D,-156.07418875754496,5.682877902282732,87.561236417148,C,A,120.84545633679909,171.51031609850534,D,B,C,4.200717360461311,-113.23634992947898,0
Asian,18-25,A,B,56.226315416386605,E,55.02693480795755,152.6649077463845,8.534050568719879,D,A,140.449308399411,41.260228680659274,D,E,B,134.49623590605404,92.13890344959785,0
Hispanic,18-25,C,C,-45.603427156621976,E,-0.19033652384237743,-91.59874019029242,-33.85539331980409,D,C,87.14894044837533,-95.26377124381779,C,B,E,7.124589523734206,-130.71562425603,0
Other,51-65,C,E,77.14896555458246,D,-68.90532029305719,-86.25524608751549,98.22568238390966,D,C,-80.62926153612163,-30.08055108910554,C,D,C,71.09238157069679,27.895323640596047,1
Other,18-25,B,C,-34.2120071322626,B,-230.71090802364492,-15.379227660885064,41.330790829902156,B,C,-16.887153967304496,-14.092589684176799,A,C,A,65.26658770421334,143.56287039553422,0
African American,26-35,A,B,-7.386514252648809,C,-3.0578907226068055,67.51350567232791,5.793090982472892,A,E,331.0371576673008,4.534274157312194,A,D,B,34.986604523608236,-42.817511250548606,1
Black,65+,D,E,157.12176709055325,B,57.1067349851967,193.698282303273,1.1154312538740265,A,A,-88.7346183138494,-166.17912241699833,A,D,B,-37.34153795858688,-21.43076510896957,0
Other,36-50,B,D,11.832485644734248,B,-31.524533855701236,115.12440300823268,-105.08577267191622,E,B,189.80568987438028,-49.858884324619254,C,A,B,5.568909959386445,-15.855418420681694,0
African American,26-35,D,E,7.695122480472483,A,137.23687295137967,45.19056326961219,-144.87297202325203,E,D,43.16080869364405,-2.008839652049498,C,A,D,-151.71145814390837,4.199094906950796,0
Hispanic,18-25,B,B,-16.918053604439162,D,-298.3009519469348,147.77646620826152,87.9342098932386,D,D,-56.584780390514545,-155.11726286706812,E,C,E,65.8888371319799,93.79218986505,1
White,65+,C,B,-142.55486984315368,E,148.76464975635324,39.33318643211783,-140.21782420414726,B,E,-5.9023333320659805,-9.086662681707361,C,D,B,115.66913771335632,25.41051792467143,1
Hispanic,26-35,D,C,-131.59038978175587,A,44.52155911934932,-163.12530679790817,-103.66565122467748,B,E,-53.59404055131728,-87.22090309882333,A,A,D,13.672394822314354,42.432899688465824,0
African American,36-50,A,C,183.81777813492982,E,31.234027230308147,58.114167357912116,-182.6575214956861,C,C,-52.27275282911121,-61.54237913725088,D,D,E,-102.08227379710783,-63.48461179668339,1
Asian,26-35,C,E,-74.16069846365392,A,123.56994704180657,-64.0612379413736,-27.92947226440304,C,C,186.22927240710368,-46.781937976522855,D,A,B,-108.51995692305421,-56.069194969459936,1
Other,18-25,D,E,99.0338689832958,D,247.74060237082028,53.31199927786108,70.00280574270764,E,E,-45.20106963163242,32.741697564503724,D,D,E,-100.28117924129188,4.57076592401221,0
Other,65+,C,E,90.21001748294199,E,-24.881153824361473,-99.55518997784228,43.134901588215115,D,B,126.41284180138099,45.42757402423019,A,B,B,-19.92912275493515,94.30730626446653,1
Hispanic,36-50,C,A,-105.57251146618012,D,-169.0833137649306,76.951397357187,-31.61455506576508,D,B,10.240079530882868,32.30967639002692,C,C,A,-28.738921077466983,78.90126646577461,1
Other,26-35,C,A,66.61858933985532,D,-176.4749760004985,96.48341320934148,71.74858906317012,C,B,24.147659360860033,225.64890921868837,B,C,C,15.349593062792257,-121.64441992703448,0
African American,36-50,A,A,-134.85436236261324,C,-98.58629379557354,-51.915891765096966,-85.78814069601118,D,A,70.93888884282553,-22.99378569419149,E,D,E,37.51610073429437,87.28754725752668,0
Hispanic,26-35,D,E,-0.6761678011704061,A,27.696562820922786,-170.7776544209345,-218.2084377099852,E,E,-154.69872804362802,62.652147024332,B,A,B,-33.14241387677596,67.06519066788904,0
White,26-35,E,A,52.568792453587434,E,7.345480730532385,-119.27435505403182,21.044922191072185,B,C,-7.404138841356146,-313.7340788625808,A,E,D,-23.904070043508778,-121.8562971062104,0
African American,26-35,D,D,35.62531514975885,E,65.34865308442811,-19.379737481962472,68.32180513485103,D,A,66.21788031268623,-81.05236689724818,A,C,A,-81.62095487834067,129.08219191595563,0
Other,36-50,C,D,10.308328850590929,B,-26.233079304883468,-78.82157120620799,26.746867555408276,C,A,-257.4780289853864,205.0387676961953,E,E,E,-4.830770600389225,-74.14240965228548,1
Other,65+,E,A,-169.51589571598197,B,-91.12344898391817,45.5373121142926,-123.86677066993497,D,E,91.16588380377932,138.29528386530833,D,C,B,-89.36280504971066,-2.882657373154858,1
Other,36-50,C,A,9.89786891047025,C,-21.714407796407027,-90.78993078003636,-62.18670813367706,B,A,-0.36586487611677454,60.03035761366432,E,B,B,-103.37854632317229,-70.5190972229819,1
White,36-50,A,C,-11.746651562234133,E,22.307675080803826,25.42904305003755,37.74267360082117,D,D,72.86635926017112,-81.62117005508328,A,E,A,114.70587220121007,197.52900445903927,0
Hispanic,18-25,A,E,-13.651170905504612,B,-7.311285123640286,93.39140702177549,25.17711304146849,C,A,215.18631166296487,12.027378810015122,E,B,D,80.16402684102259,-2.6599401084334438,0
Asian,26-35,A,B,-54.89440436255052,D,-205.26598408987914,12.749087883138586,148.6625567821793,B,C,-125.0199827074677,-52.292642704624726,D,A,E,-63.96882284538222,-322.6144403087238,0
Black,65+,C,D,-205.83209015970408,C,-113.60869779919778,94.74531772426785,10.052601407283076,B,E,58.32113545315918,-3.0464751000879806,E,E,D,129.91237973290362,-133.93288489284936,1
Hispanic,26-35,D,A,69.42592712236127,A,130.34685227672304,74.79066777030864,161.14734523031734,D,E,-36.781067975570245,-73.35932734512647,C,C,D,52.77161037751363,-45.99702948713852,0
White,51-65,A,B,35.0325634136237,E,102.36194055731337,12.603164192125657,-48.88217555000237,D,A,-173.8810935303957,54.40439874686022,C,A,E,-89.40695681842283,23.370954144785067,0
