AgeGroup,veteran,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,target
18-25,No,-23.1802056914155,A,D,27.591495574572246,D,26.178476577260895,-158.57279097793486,19.88287199979378,72.09076232967281,E,-22.72856719384278,1
18-25,Veteran,88.68989656750706,C,B,-75.29284817344256,A,-106.77523079089448,88.49876585875116,2.390498995764441,-52.86097379042126,A,-56.82131262973296,1
36-50,Veteran,-94.63917286277236,B,C,111.59229338230514,E,-55.059152715206,146.5664152441609,-52.11787458231919,-99.81319569988472,E,184.11790474091282,1
36-50,Veteran,-8.307541560085612,B,D,-27.34095741964298,E,53.98719499233262,-13.183474780588359,-61.57795445397086,152.13706937651554,A,223.04209806010803,1
51-65,Yes,-134.32429455824843,C,B,85.34886500985239,B,51.24525249952679,103.96001512954203,-195.41094336884754,52.70969870724686,B,93.58468630868845,0
26-35,Veteran,-88.15916415421793,A,D,10.56421894902743,C,-5.299652554861843,152.6090802600248,42.777035729205906,-0.18100424860180186,E,-158.4031131362014,0
65+,Veteran,64.59477943017221,E,C,-39.74452204336104,D,32.13585259848053,-24.588378380513014,34.56464972645292,-16.78753036671936,D,41.04186373364407,1
65+,No,136.0857358935926,D,C,-9.12183616819169,A,54.048690763393004,62.17820411374132,124.70748190530323,94.29944630893752,C,-99.85410843012701,1
26-35,Non-Veteran,35.440394310363224,E,A,-78.6850841050759,C,-101.1244274118849,35.441125020158005,193.2074490497498,-3.5637788260604237,A,-354.7571692494564,1
26-35,Non-Veteran,-213.226757735249,C,A,226.59178886703666,B,-85.26490118774238,-12.6091692528255,-19.209335414067606,11.100640943293488,E,225.12911336312337,1
36-50,Veteran,30.277493340129023,C,C,20.493512286878772,E,-84.24700500132424,-24.669977793052585,5.058043177572351,-18.36163521290365,D,10.484307868369907,0
36-50,Yes,-64.09190172078199,A,B,-43.922996937724946,E,-42.54981683093757,-124.88458204542907,82.56467281901656,51.890028793538846,B,103.73408280924356,0
26-35,Veteran,-75.85704243488671,D,B,-6.819354598471053,E,76.03962788485815,97.00750676704664,-82.41846004361003,-4.126139060335775,D,129.4226472143565,0
18-25,Yes,-97.92151991060221,C,D,-46.675025760673364,E,81.31389040572662,-28.65960016832884,-97.61664078353338,-52.35144662885878,A,-90.35906566676441,0
51-65,No,-20.83293576633494,C,C,-92.07474971700043,A,-77.06297880170101,100.87115230134276,152.8143322492052,23.31008159670714,B,-64.23886685045687,1
18-25,Yes,-48.71613964970124,B,A,119.10874255074717,C,8.814351192822151,36.992005567524714,134.44790137503276,-24.939345950249713,A,65.09613326249757,1
36-50,Non-Veteran,-76.50718708914019,A,C,-95.433766942451,A,115.62317801536194,83.53373672991486,-75.50557937486171,184.06984416185347,D,-122.98097312195063,0
18-25,Non-Veteran,26.94188267156591,E,B,147.65554889997293,B,43.92166464314927,-31.4265587384667,71.62973029041044,39.82378804869578,D,-13.274861364807183,0
26-35,Veteran,64.74499633647083,D,C,-50.02255957856708,A,-161.3571267169917,-14.221611266833106,-61.53602095850498,-262.34729892256894,E,-83.65631183999291,1
18-25,Non-Veteran,75.19122870523685,E,D,6.403143155185653,C,-3.436539478067174,66.02560265201684,-42.80024697471711,-3.7816557689936094,B,-17.889680060291504,1
65+,No,-48.51800062018554,B,D,6.488696977142089,A,96.0036943404863,85.67079316904905,-125.96613315213277,17.11944973318256,B,-122.73150666526303,1
65+,Yes,104.34759844715327,B,A,115.29709423396568,C,-61.80431714927781,4.722895292843889,18.117954142078226,-2.5729035892437726,B,56.89923650571146,0
26-35,No,-122.73512954072856,B,D,199.43123498686157,B,28.64735808045757,62.70782471504658,-180.42037638559253,-257.9601796731498,E,-111.39388073349035,1
65+,Yes,-5.505042471522305,E,E,114.24706447477193,C,1.5283284104152384,-102.74371091805273,235.9302531439333,-75.1244858565621,D,92.0008931800051,0
18-25,Veteran,39.4798237103305,C,C,42.6204271392192,C,113.76954184261197,-52.426506413456664,-130.0689798244282,111.65476961540102,C,-13.654656073832735,0
36-50,Non-Veteran,146.53673342262908,A,E,-45.78933506200303,D,150.0859478092184,-199.2397063462334,20.78810398294756,79.92515239339522,B,20.552735420787236,0
51-65,Yes,-50.7370130678542,E,B,71.09003852547981,C,-55.18802533883741,0.8395184821023465,142.96640600730814,7.76830385917646,E,11.80736930009621,1
18-25,No,234.94367841931484,A,A,9.27500826512096,B,-53.58193455168001,-100.45144930828103,39.66583896993872,7.127214415048193,C,89.00275859469562,1
26-35,Veteran,236.42066838180972,E,D,89.47482915984236,D,61.63456706937571,-155.3525229356117,-38.38207659639588,113.49901856033082,E,103.02134886599299,1
18-25,Yes,-31.245460361390236,C,A,73.54974664878236,A,8.926260422841924,-1.6340953272593575,95.68961528210579,5.40589962172826,A,-97.53654080717885,0
65+,Yes,68.4758354676442,A,B,-50.79969551421606,B,-47.692190557320636,21.946486249820087,79.73242907513574,-20.078123597541445,E,105.71163616632452,1
36-50,Non-Veteran,1.2069182852546076,A,A,63.48972886010349,B,37.885077057399386,-15.203180202845251,-86.37783946935973,-93.89393846991209,B,-37.00337567402155,0
65+,Veteran,-87.54101238774706,A,E,63.838833528125726,E,148.6440403786004,-7.879127711132192,50.48555836990193,-146.4023769739461,D,75.65916234929762,1
18-25,Yes,-14.714864597101137,A,D,154.2888903593473,A,13.683033767871544,90.68557225824615,-171.00031876384062,88.30205631112331,D,-26.35175981963075,0
65+,No,-207.90365022135217,A,B,53.246086312423714,A,57.800881769602874,-75.5031430618985,-35.340833861183384,23.119439516221966,E,-139.42600783301822,1
65+,No,99.48688258910181,C,E,128.61848327958532,B,-135.858279568845,-27.152477854533185,13.796321663190495,-117.55528205000797,E,-35.134287259275226,0
51-65,Yes,-135.56500448986188,A,A,-71.98712913882666,E,-164.0454709499648,-43.58475145310547,47.61827527653337,97.51295032432236,E,-91.43645543982458,1
51-65,Veteran,42.562651231692435,A,E,77.33232643188231,C,68.8233898865139,-138.14585996159846,48.782719053499015,15.288964276486888,C,-112.63876051587896,1
65+,No,-61.97117770356632,E,C,62.43769057813894,D,-42.72703426246049,-41.99622288371743,139.53209774916724,148.95344773196692,E,157.8850103826646,1
51-65,Non-Veteran,131.4256093206846,E,A,75.60563724090814,B,24.898956846543047,-38.86617475872896,13.235347333441707,-61.444092352814316,E,-110.98329206271185,1
51-65,Yes,-50.20803109722384,E,A,181.024745991346,E,-73.28385839340154,22.36816877568419,87.46849001710322,-79.37799476574916,A,20.43677782356907,1
26-35,Veteran,-98.38684726746642,C,B,9.945204964596277,A,-16.836991232532554,5.588066982515287,-30.15498698502745,-53.0650699096057,A,61.71214540149879,0
65+,Non-Veteran,27.78609567522145,B,C,31.164124193747668,C,74.19345762533555,24.969002118722553,29.119171469806286,-89.53440223350019,B,11.27575246854403,1
36-50,Non-Veteran,158.20395311564874,A,B,92.03997030165108,B,-35.017918053128405,-114.73510833599774,-3.527064142638546,-22.53064106943267,D,98.58738848661196,1
36-50,Non-Veteran,-176.49692200876066,A,B,-57.73566138696723,B,-62.06216483898286,-192.67017298579236,117.73630847254708,36.332000807453866,B,-57.966007234584424,0
26-35,Non-Veteran,-282.3340460861099,E,E,23.106190494970008,B,-6.192402345985023,12.917137159792622,129.8379187882141,84.13237832302862,C,-31.64001957081601,1
51-65,No,35.944409116731244,D,A,-58.45438575873033,E,12.280637806499078,78.59767387295264,119.44618690006334,117.68126367333231,D,48.65991366362565,1
26-35,Non-Veteran,-112.66609657485208,E,E,-12.659675727174802,C,-91.95751609268413,12.513714061206404,-142.04681352183187,18.795710048007642,C,-129.409650513067,0
26-35,Yes,56.06998779133027,B,E,-17.09222139924942,E,-153.56410738267738,37.95311475135254,16.741391353593283,-28.298203116712138,A,84.27207049477772,0
65+,Yes,-47.58134531515312,D,A,100.0001071630985,A,-29.086031705005315,-99.28327594220008,76.97507459023988,85.55881075487072,E,305.0075964226176,1
36-50,Veteran,131.90161903491736,E,C,232.86108824111835,B,237.00406555940953,121.03305903688917,-56.56110738194735,37.61072400368921,E,46.6912645317306,0
26-35,No,69.44372471309961,A,B,-0.013745637563441137,D,94.05160381473817,19.385306212067263,-124.96553994394029,-68.36031496442911,B,78.5740725316906,1
18-25,Non-Veteran,68.9462206349775,B,A,-15.59184572594746,B,-83.06128838192262,90.43317539531445,69.38845053675831,82.00578893744358,E,138.27932642746498,0
18-25,Non-Veteran,59.69638131439964,B,E,128.44426468916984,C,31.0288866221331,36.97255936124496,-99.55415487088807,82.77275766170027,A,-59.9220907985644,1
18-25,Non-Veteran,-103.16622473358281,A,B,-37.43727207935622,A,70.72516003810861,-86.16319897547463,-18.440683390577735,-138.95348011862743,B,-167.78252587633045,1
51-65,Veteran,-51.91535605388729,A,D,3.9367312341620697,A,-6.907136667530889,-96.16544640804514,55.880048376284954,-26.461012065911405,C,-148.08088863909293,1
26-35,No,43.62207687474148,B,C,20.079572721030193,B,147.68969833879498,-19.88446187675384,-217.54798516997624,175.2763316996807,A,75.36163194033932,0
26-35,Non-Veteran,34.71594232782581,D,D,198.24294015481075,D,-53.95995308512099,-13.224068209105988,18.86628333016944,79.01976393451325,C,-174.56077701503273,1
65+,No,202.114495274817,B,C,-84.93568895140665,B,64.71595438569868,3.1057405224524675,-10.218062990892196,55.223929918711846,B,81.41780794175018,1
65+,No,-167.9700788351768,E,E,23.897809490116373,E,-41.01141716966104,123.01019110183135,31.052392876653283,-18.46164722846867,D,-97.73746330732716,1
18-25,Non-Veteran,-99.68639060056125,D,C,-227.34546615003305,D,-40.03708502911852,111.50037650599656,121.34889498639406,-100.48145628669434,E,-123.07417902443262,1
18-25,Non-Veteran,37.96097816390432,C,E,-87.6611436613301,D,-1.0661631445409252,33.71428386297676,140.96286597215487,-73.24628678949749,D,-51.728427656349474,1
26-35,Non-Veteran,-18.667352253340614,A,A,152.17953312807091,E,62.36997403048179,126.7247907435464,-44.06714021832245,-50.503411981147494,B,-15.626467678831412,0
26-35,Veteran,-75.11146794734486,B,A,0.597370755070897,C,-86.79708069724552,-26.3929443523436,-30.472740122205728,14.965486699000923,D,-150.80826456086066,1
65+,Veteran,11.693311942216834,D,E,40.82313443118821,D,-108.1145605788129,-58.98378937298641,-46.88729550134557,-122.51219852669975,D,31.658252100756652,1
26-35,Non-Veteran,98.12015134321966,B,E,71.25937237198215,C,-46.96223376635593,74.92000775853735,0.35048845924694544,-45.75541026270746,B,26.93074452908572,0
36-50,Veteran,2.6356027866344633,B,E,194.92462849948217,C,-156.50072434681408,-71.81354303409042,107.84662340139808,110.29603053634132,A,-260.07790666286274,1
65+,Non-Veteran,43.000589025329596,B,D,65.02413368923763,E,26.53658827128057,6.77882128222321,-110.41959132249923,-5.701944700887669,B,-60.39752396022292,1
18-25,Veteran,-199.68608777083278,A,D,-36.13402547474009,C,30.787100886046844,-139.50277527869227,-23.23560929515859,-29.257837753903694,D,129.032089097862,1
36-50,Non-Veteran,78.180237171151,A,E,-204.04180649572953,B,93.83424015195041,-71.50884676408747,-104.48478076238017,42.802124379800425,C,-50.66773688006426,0
18-25,Non-Veteran,-105.70628799369945,E,E,8.95326581722036,E,37.74746943085064,123.53544023204728,-19.29021884366765,110.27499552671938,C,-1.2112443896668215,0
18-25,Non-Veteran,50.336779148265286,A,B,-60.85243399906675,D,35.04766250482574,42.975643363193,164.47169228077283,85.4196993750286,D,-50.14553309744068,1
65+,Yes,-65.48658099371531,E,C,96.81006847557538,B,16.70499883367315,-152.59689967972943,-17.340269640735894,-157.96417562167463,E,-72.45572954881592,1
36-50,Non-Veteran,-55.71487670553933,A,A,111.81459290997411,E,11.892294098570925,208.12381234773443,175.09048708365745,82.49158358939623,D,21.066951258951665,0
65+,Non-Veteran,70.00742879018533,D,E,-29.353903292371935,C,-31.5130673427931,-124.18383457670103,-16.174536641291578,-32.71755116083061,E,-106.63294369973843,0
51-65,Non-Veteran,11.827393355030335,D,B,-3.0015171775777336,B,5.706038340037126,-68.32767377431642,-83.85287558597655,-71.429697930871,B,213.84660063333172,0
65+,Veteran,26.780157446183978,D,E,114.51844502880499,C,152.1139881131861,-5.775510403668829,-118.42848518896976,-7.470704804238674,A,29.004842170423295,0
26-35,Non-Veteran,4.26698341251179,E,A,106.06012497470306,D,-129.41362812690232,18.509338462533446,-30.683967677116406,97.17750998665299,D,169.7346587601279,0
18-25,Yes,-212.60237176395816,C,D,122.17647352887013,C,1.9320777935323359,47.204802301691245,133.31265739509013,-69.00111429472348,B,-166.19599994713533,0
36-50,Non-Veteran,6.085359613814802,C,C,-15.067537210361204,C,-99.49264031209721,60.09209343476167,-46.09230269362937,206.78015867967378,D,51.32195085214669,1
18-25,No,-50.409516454024114,D,D,49.6970469712128,D,45.29681528859769,34.22721911307068,19.848934292299806,151.61932008944262,D,3.688050193577899,1
65+,Yes,86.0556675057412,C,E,-257.26968459101226,A,114.45217404280056,-63.356409814416025,14.20379534339364,-219.9678966889445,B,204.2795230460617,1
65+,Non-Veteran,303.53157925749485,B,C,68.27958762473412,D,-194.56681681762123,103.71090604132229,-26.36462378694527,125.22034047932482,E,-112.98939292132162,1
51-65,Yes,116.52465622952593,A,E,105.2894581265956,D,4.786410169642307,197.77499803721327,28.29983652453583,58.00696633663288,B,83.53423655720967,0
36-50,Veteran,155.470336737936,E,D,-15.168577882868869,B,37.41698433426291,-96.01846561545038,86.12760027190343,29.743434913367995,B,-63.444862958696014,1
26-35,Non-Veteran,-54.99558032468931,E,A,34.586336983174064,B,-75.40963714326794,-16.510785032728172,-204.10421105675215,-5.943490453683134,A,154.95828276534513,0
65+,Non-Veteran,79.96470836109482,B,A,40.10763761306232,D,-40.33940650765284,-131.36505770610515,-16.382277561992332,132.22833803927216,A,-32.57050222686936,0
65+,No,-122.7105191186304,B,B,-156.91468134189765,C,-16.828212703680844,-95.24605172560796,51.073485177231234,122.114085780179,E,107.64161127109718,0
18-25,Non-Veteran,-17.45484775090121,E,B,9.900841684355164,E,-17.522191576177196,26.46871275313707,-148.52040453439056,124.6795473744206,C,157.6476289891712,0
36-50,Veteran,15.382436703353441,B,B,-64.91324000253333,E,-59.70086894770621,5.520827295106068,-33.32703081321117,-37.472757592210016,A,31.062291072005056,1
26-35,No,-42.14239175632527,C,A,170.93415643121034,A,78.74509451943653,0.9794221033926283,-151.49129753520478,106.04452427339295,C,-157.47263080686247,1
36-50,No,47.48617921777039,B,A,110.8332171970779,C,-83.00551188746552,-144.07375570843172,12.102255121119553,-65.1365797768986,B,27.71847590801333,0
18-25,Non-Veteran,35.89482031081203,A,A,93.29867323941875,A,53.30005268591754,-55.03748709421884,-11.033977857889083,-44.28887396405626,A,7.297446614197055,1
36-50,Yes,2.794646731135785,B,A,150.57999158828775,D,-79.09328282144791,35.95116406951572,-106.1830233612476,-14.400796113077256,D,-111.78613069966903,1
26-35,Veteran,-168.81167238918698,B,E,96.07383613486766,B,-147.2585422214316,-152.89908918786224,-11.584182526234061,30.547060176157796,E,-170.97915472202766,1
51-65,Veteran,115.2772825910771,E,B,13.497480193103073,A,-125.5380396949137,200.01001170778267,140.67115540470724,-9.467293916220354,E,88.56181112689296,1
18-25,Non-Veteran,41.93883955457715,B,D,-91.43637994520464,E,50.438059228514064,96.93300037907974,262.9979371159586,-73.23076908901554,A,-214.71399801238658,0
36-50,Yes,-57.371175155912866,E,C,-25.369472767250052,E,-156.01212974294626,-48.60872628242706,215.75521526123086,-151.76999826070715,E,25.184946398332897,0
18-25,No,-1.9135494364699284,C,D,123.97039223171956,C,7.958827846383508,157.0557960669261,-28.330769594717424,25.627249983468374,A,-133.84572847301303,0
65+,No,70.42872082537058,D,D,-113.97535469628359,D,-218.8649630219296,-174.3887877027126,55.036545096840804,72.67512114941117,A,-40.68085097654003,1
18-25,Non-Veteran,-68.6759975374117,B,D,128.4918710898336,E,-2.9874641401564768,-41.968144798488964,-59.14332870683721,-24.613010604620968,C,13.606683001637965,0
51-65,Veteran,-44.643913060804884,C,E,-339.4408820292921,E,-25.85293071156353,76.47876974392648,-49.48345368994351,180.75052380731742,A,-109.6875667654159,1
18-25,Yes,196.10530665868515,A,E,48.10569773850432,E,132.71456223718945,78.94028765340259,-192.12699046589063,-10.2209215142138,C,-246.19023315890627,1
65+,Non-Veteran,-38.13603536236031,A,C,36.65511129776493,E,-42.816516499468584,-67.39292987733856,50.235087134908916,74.75669203554301,E,-34.591934398016335,0
26-35,Veteran,-49.44293318290472,C,D,-3.4764685602561594,C,39.84800050913219,129.50138480759932,-43.20387749891039,-25.83393284572389,B,-61.611443087596165,0
65+,Yes,53.83820461621557,E,A,-92.77720490813302,E,-56.46316787329317,83.79576329442139,31.85532252083651,11.879549714469388,D,-113.4981563485363,0
26-35,No,-63.446528333564565,B,C,22.45480334310396,E,-50.99200564159252,158.99480875781964,-1.3714721246742214,103.2305756438256,C,-16.871703108836705,1
65+,Non-Veteran,52.56587625962581,A,E,-75.07179269021992,D,100.04490292721664,-233.64757670491153,-11.15685066334016,-98.42737437097907,B,43.80694478556856,1
51-65,Yes,-31.32031712479611,B,D,-7.084897089700139,C,-49.13198401458465,-159.01355515205393,-51.678401998518886,54.95611233603659,E,-70.05671248534368,0
18-25,Yes,-1.494161977190104,A,D,-108.16429532457434,A,105.78565634400125,-20.160450034938947,-146.11125235520456,51.28632403153214,A,0.1222223191826716,0
65+,Non-Veteran,-57.47265543188538,E,A,104.32001199594482,E,-33.09789902489275,-13.44021023083824,-193.620802177706,95.95290879206364,E,18.039778362182275,0
18-25,Yes,134.38908275173364,D,D,121.33129565501339,C,-15.7361754781893,-15.167823669586697,58.345256146594046,-93.54610593960025,E,25.532346989485937,1
18-25,Veteran,-60.54777816854325,B,C,-1.2392305434828526,C,5.890323554334372,260.08262095734517,44.89500145543091,91.13280473038759,B,-30.47449224172134,0
65+,Yes,158.23609032860045,E,D,-49.34087926144621,C,98.83366836539318,15.637668691528878,31.731722278368867,4.1626153146377565,A,38.10407242320074,1
26-35,No,190.72198107369104,A,B,105.28709737312536,A,-18.51185166522699,-40.151603019196884,73.3152333856097,52.967404477159405,D,7.202432494928394,0
65+,Non-Veteran,101.5194074684884,B,A,158.36303229322596,A,57.38113220883978,-93.42023714607808,108.01540777605511,-68.66264671158574,D,241.6545998538407,0
51-65,No,-23.10721480152025,B,B,95.38348790701343,C,93.44405059329456,278.28007086981927,52.97929254924622,-55.471502102383056,D,-61.47654636878549,1
65+,Non-Veteran,-125.97122600391985,C,C,-127.4402827265181,A,-60.38855389773562,-40.322718907145266,-18.41758168263152,108.78310631742434,B,4.868971373323472,1
18-25,Veteran,47.89121971640722,B,B,46.55588152155444,C,-29.71979920997913,45.63172325009419,-67.26720719742764,8.992240724819377,E,119.43318814059221,1
26-35,Non-Veteran,77.86191123693027,A,E,147.87262445302997,D,130.8021005454877,-105.13438972472701,-175.2649556389211,201.49055673948547,D,4.947100302826433,1
26-35,Veteran,-125.46102795024903,D,B,-216.9309322522162,A,-38.51792134517311,115.30033680416597,23.17109610933514,57.063906613449845,C,103.45761088756792,1
26-35,Yes,52.72816610589489,B,A,20.098208551803392,C,30.250630817843327,-34.39130587689689,-112.75824164665438,183.078338057049,C,115.40717899796766,0
18-25,Veteran,-139.62701112274777,B,E,81.74298810549561,E,30.68021240609269,17.543630847661912,-140.4928165169384,70.32240519609519,B,-109.55454799321566,1
65+,No,65.90419557646418,A,D,27.810367706004786,D,65.45121276995674,157.7709217803658,57.140828862417045,-31.55929699852295,B,203.98752728546236,0
65+,Yes,-47.9988110134771,D,E,-8.046915227520651,A,43.93737817382543,-17.62445519147243,-85.3844038878638,67.39346854285225,B,65.22342058663317,1
65+,Yes,29.31476516097799,A,B,-35.19379901640078,C,84.59432039371848,-57.88267988930067,0.4658170730253404,-98.99371337253037,B,-71.15303177708562,1
36-50,No,-2.1447400485810233,E,C,251.47973175485373,D,-101.5846550688464,-6.946094680620049,-151.1662895686344,-202.0597135773212,E,-27.28044253627028,0
18-25,Veteran,-12.232640455404596,A,B,-31.39348901465982,D,-25.4724127361065,24.71667429918928,83.94654214778387,150.12600747877775,B,47.62426476995393,0
18-25,Yes,119.28691217617298,C,E,-143.179272797578,E,22.199973373493858,28.20979872564125,-61.59349120171538,99.68372382038702,C,-70.70083309191682,0
36-50,Yes,-25.790820554569027,C,E,-48.090353359079394,E,-3.0618979000977116,66.24147122928109,-29.163800423806308,-151.55885372027706,A,137.2945718545007,1
65+,Veteran,-59.14805639074901,E,E,98.2987552315986,B,-129.87067985058417,-129.21134882154288,190.35536028810495,-91.69247587952195,D,-217.3197691278691,1
36-50,No,75.53782914112792,E,B,26.99919587170686,C,-153.05583019573933,60.06275166012101,70.44437010449403,-78.12218144400337,C,-34.09457137013869,1
18-25,Veteran,-28.385924066848496,B,D,-183.78640179382953,B,-67.29996911672902,-87.52028608511102,60.18905916129743,-13.611242836750876,C,32.487881646756364,1
51-65,No,-59.95996079600572,A,B,198.71661769194927,A,-54.410597175952724,-2.5898641590098634,111.91051434718095,54.001216850372,E,-6.127731064047938,0
65+,Non-Veteran,-52.528118812071476,B,C,96.89365034671964,D,402.4015520770595,-168.867918838128,81.52192810399981,-47.016370523010906,D,65.93739222395139,1
65+,Non-Veteran,27.5703059551218,D,D,111.5286745189482,C,-27.64058393798841,60.21108129516109,-67.86953424979811,47.47841589672084,E,229.97003570330997,0
51-65,Yes,39.24225832184284,D,A,35.94447029519838,B,10.711821804558436,18.139659508393212,-66.27787961999529,87.02677337828078,B,109.67927686031675,0
18-25,Veteran,-35.982940841814184,E,C,110.40626303317434,E,154.30017990032522,-59.29820155226425,-36.2050732009487,283.22559120125396,D,54.2508592609289,0
65+,Non-Veteran,244.54120866858338,B,A,-108.07782511576245,A,25.328509128110298,123.90557656973871,104.16378873704441,0.2412578159548727,B,-12.876240536478578,1
51-65,Veteran,16.775790257138144,A,E,-88.6986462324582,D,-165.64275712310035,-8.17321973927974,-200.89902395473703,-50.03599355099041,A,176.815517598578,0
18-25,Yes,88.44349783175683,A,C,-132.6219119621053,C,-86.85362343057787,-83.730315343149,88.35292366532357,104.7691933078416,D,168.35080479665712,1
36-50,Non-Veteran,16.119543599959368,B,B,34.748774677976684,A,-66.24933117046893,113.42492692567072,98.99696882804724,-5.681979928576981,D,40.56737934987858,0
26-35,Non-Veteran,-31.178855625478995,D,B,63.6802882390831,D,75.95097418237633,-104.71399536612358,-177.47298415801208,-95.84063915562388,A,-17.606492856403595,1
26-35,Non-Veteran,4.799040007194198,A,D,-158.26815915505748,A,-102.38055500547733,94.28791399407538,104.24046479008095,-48.51889620603953,A,-1.4794671251099119,1
18-25,Non-Veteran,-61.27527902257545,A,E,-132.49032800645065,B,-61.780917959862045,54.46958630652706,-117.67057976053066,-12.775620351793144,B,-30.56998965330645,0
36-50,Non-Veteran,-109.59397473622784,A,D,-212.32314677763898,D,-25.18481101448023,-131.79290348470974,60.903084937300946,13.772713995942468,E,-79.76197657559364,0
26-35,Non-Veteran,21.85426866514181,B,E,-295.78882164359436,D,154.03849237056474,-7.441566884030225,-13.8019021125527,9.560448266431017,D,109.54183341810855,1
18-25,Yes,-7.5119880655612565,D,B,-39.66709770451618,B,-57.63099116671846,105.03621825819394,115.8923605385647,31.808776325819633,C,100.67303784966961,1
26-35,Yes,20.807084121974373,A,D,-170.17723019149963,C,304.6529386451064,69.34939990459318,56.4691042987742,-66.17771524433455,A,-72.93979221677762,1
51-65,Yes,-234.65585870298688,D,A,37.95689164166867,A,9.284265978958196,-136.85726756862454,136.29551777765755,-53.01992763900888,A,-72.79917857585939,0
36-50,Yes,19.22619377110861,D,A,-124.70618870226424,E,109.52312295691313,105.37835073332751,-34.284701061738886,106.50617467633852,B,-10.991542225031436,1
26-35,Veteran,-117.89558914360472,E,E,-215.7956269142725,A,119.72546483008846,-53.34190433498027,85.08440364108253,118.96325247304922,E,34.265437355511985,0
26-35,Yes,-72.3905449412958,A,D,-15.84557179669044,C,-19.397584185849247,49.38027416916385,-111.7107815764079,56.03566407568255,D,44.34209847582955,1
26-35,Yes,-97.05182640804833,C,E,-18.00028552988954,D,-10.428299718301718,-43.562449403982995,-133.44910737768768,121.3667511807619,A,-135.59609991056288,0
65+,No,11.35128292912257,C,B,-11.180993599310058,E,213.1798684566979,97.68968693537462,31.987424256372964,36.59345207761336,B,-137.5475281899849,1
18-25,Yes,26.298897749203608,D,C,-2.4113532926501544,D,14.887906495365483,104.6241909268093,21.515887817090697,-20.719603136148564,C,22.937468886977854,1
65+,No,4.110350073238857,E,B,205.82747667368704,B,-19.247541905358165,71.94276062904008,57.05608776441709,-120.02729784702409,A,-48.54166205290378,1
36-50,Non-Veteran,98.49588466398004,B,B,-78.28424521613125,E,-117.03189847773984,211.42616289729114,-15.25751584062359,-57.329971275618576,E,20.61853343456657,0
26-35,No,216.43666243861225,E,B,28.261263831071957,C,300.2103130319095,-29.887011083058425,-19.03326875438163,-125.87311894176845,B,16.48098021003341,0
51-65,Yes,-30.4658020569039,B,A,-1.3389633952364426,E,-97.34267803949004,193.23794208475832,23.193286756035455,25.14249269009313,E,29.215891109772674,1
18-25,Yes,-11.825498799654836,A,B,-99.452085497932,C,-55.524502806256514,124.42134862420163,-62.28009893627203,48.19291606236698,B,45.244171527812945,0
36-50,Yes,-112.7721608955956,E,E,63.96563903237674,E,-45.46082461186748,-145.48994164271426,-125.08488926274993,107.16294562042185,A,-3.1633097886606523,1
36-50,No,103.85167970152673,A,B,117.51149964357661,D,39.178648798722755,96.55044125507156,232.7828200739753,48.12774845561872,C,29.88402581778499,1
51-65,Non-Veteran,36.67638902448186,B,E,-181.8073977853993,C,104.00467182258303,121.70880079204372,56.51619929417,-198.87449648021246,C,-50.98453803874321,0
65+,Non-Veteran,-12.604283427418583,D,E,-94.92048884035576,D,-0.6680977802854017,134.20252968151127,150.51077637781663,5.5255449653633075,E,-36.663387044102095,1
51-65,Veteran,112.58778763855797,D,E,16.553723532514418,A,-119.65235121802891,-186.5496784996659,91.96560010514946,-89.93352765133994,B,-37.58105033655708,0
26-35,Non-Veteran,-30.056087030926054,C,E,66.47645594853913,E,-83.35403790479259,-11.911755595104841,131.143482894769,131.9626473533958,E,-65.6224792260234,1
18-25,Non-Veteran,-35.56257306094909,A,E,129.26328189822806,D,-96.88772355783681,27.819044379435503,-108.61297477425005,-55.1272484519898,A,-143.25461937312033,0
51-65,No,92.312375161642,E,A,1.975082858084743,E,-120.58211781643536,-129.13704862014052,-8.349679428201433,-5.944953739318503,C,99.5171925106793,0
36-50,Veteran,158.83017455334723,A,D,15.443083850748396,C,75.82977358893437,-38.29838387290668,-132.7903338278783,-136.2726870304535,D,79.86810813882572,0
26-35,Veteran,-105.99005543825758,C,B,58.46289998821692,A,-58.56651776578891,-33.92572504592562,-70.4524872651607,-7.625059802179909,E,34.13785388173545,0
51-65,Yes,106.42990930145953,D,B,33.456235682237754,D,-131.56777830796437,-145.63022621673733,-97.3977389795431,185.80831011776422,C,-14.73941735824752,0
65+,Veteran,-19.901107570193,A,C,-164.05760753162704,D,200.9798485252118,-74.84090900460072,-77.87582862658593,-82.25953378167475,C,114.49947745288935,1
65+,Veteran,-40.26521567651432,B,E,-39.79357165061088,E,7.100556735293207,-53.71694353605573,315.2529049722689,-51.78157776556313,C,194.07771814958758,0
65+,Veteran,68.01871198284994,B,A,-14.86407986916686,B,-16.399776277362292,48.16264374248675,29.57852377205746,111.06043013788496,E,-10.83384879479754,0
65+,Veteran,51.9892178434414,A,E,-60.05133321436276,B,-179.95297923802417,11.337007496471028,217.36194669262133,96.20229457262703,A,205.09423063436319,0
26-35,Veteran,180.8884285403024,B,D,-54.80529726291454,E,39.53729243485581,-52.78476071525443,-9.518900634007654,-36.23635933835638,C,138.23955839140993,0
