faith,Veteran,married,genero,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,target
Other,Veteran,Married,F,E,-56.21288939198733,E,A,C,A,A,-80.19808396602373,60.82008938575757,A,C,165.0038957952774,0
None,No,Married,Other,C,76.13438237895492,A,A,E,E,E,-10.28018462463284,-247.254325335287,B,E,116.79139048883502,0
Christian,Non-Veteran,Widowed,Other,B,-336.8119998624721,B,E,E,E,E,-52.76429158475192,-82.99887596730392,A,B,-274.70828415878674,1
Muslim,Yes,Divorced,Other,D,137.25747523480933,C,E,B,E,E,34.829522608806165,15.291608579351562,B,C,-41.05461055620663,0
Christian,Veteran,Widowed,Non-binary,C,-63.041681169208395,D,B,B,D,A,-8.514714875049572,-171.61802399131244,D,D,-27.466535045550415,0
None,No,Divorced,F,C,47.2428334089785,C,E,E,C,E,-116.72556032640887,-65.11151458194803,A,E,50.53196633222255,1
Muslim,Non-Veteran,Single,M,D,-144.4353824999859,E,D,B,A,C,-24.81292337801542,-128.80939102835586,C,A,-210.19323339134442,1
Muslim,No,Single,M,C,24.420771574832244,C,B,A,B,E,87.07065898390375,70.52005937653578,B,C,-275.2361048275237,1
Buddhist,Yes,Single,Non-binary,D,88.13493206812669,A,B,C,B,D,-133.7561920364867,-58.18834590156998,E,E,-157.8046702781374,0
Hindu,No,Divorced,Male,B,-36.74134565473776,A,A,B,D,B,103.85081248040646,-209.32825870867987,A,A,74.46308767676679,0
Other,Yes,Single,F,C,-111.01271007140348,C,C,E,E,C,22.439261278757076,36.06107308411478,E,B,-146.2760412715716,1
None,Yes,Divorced,F,E,-91.36851602850722,C,C,B,C,A,-1.9796475869255241,73.46638324941381,E,D,55.12651903776998,1
Muslim,Veteran,Single,Female,B,-108.73929346163543,E,D,D,C,E,-146.36975564576292,122.27938547545187,E,B,112.56609512112827,0
Other,Yes,Single,Non-binary,D,-167.83141599158898,E,E,B,C,C,-83.48006366911531,113.86674182313612,D,A,-78.7615841982401,0
None,Yes,Divorced,M,D,76.41020250921027,C,B,A,D,D,60.36479335906703,-47.82408519636266,A,C,-100.26205560484725,1
Hindu,Non-Veteran,Married,Male,B,69.9500063966637,B,E,C,D,E,-132.65385497079956,30.058251474827614,D,C,1.7782209966765175,1
Buddhist,Yes,Divorced,F,A,-16.289628836797917,C,D,D,A,C,54.409267762316915,30.08321720250635,D,A,-12.640052672905606,0
Other,No,Widowed,Non-binary,E,-48.47333436090794,A,E,A,B,E,83.97865004768403,13.549768752763104,C,D,21.78604014611282,0
Muslim,No,Married,M,D,143.87217752739875,D,B,B,D,D,16.486973581765742,-22.217265952716343,A,A,45.31141290101198,1
Buddhist,Veteran,Widowed,Other,B,-8.372216585508536,D,A,C,C,A,-69.99447045091026,53.65410330946071,A,D,-105.42668662626487,0
None,Non-Veteran,Single,Female,A,98.32547264737342,C,B,B,C,D,154.20614390455137,89.82350740890374,E,E,-174.68861373140808,1
None,No,Single,F,D,-17.655191890525003,C,A,C,E,D,29.677337682009448,-213.1820802162971,A,A,11.539714678789368,0
Jewish,Non-Veteran,Widowed,Other,A,151.1752584563177,C,D,D,B,D,-98.13282515951859,-7.187034157528717,E,A,-40.0410326696678,1
None,No,Divorced,Male,D,99.57413283694311,A,C,D,C,D,28.307086137964454,-237.67753589192063,C,C,87.38009672978944,0
Jewish,Yes,Single,F,D,-148.54566861440117,D,A,B,B,E,48.281804455664094,101.53299499408777,B,D,87.74105478116029,0
Buddhist,Veteran,Single,F,B,-8.686393047156422,B,B,E,C,A,0.3998247559860861,83.89269136920723,B,E,25.153726167282876,0
None,Yes,Married,Other,E,71.26741172706517,E,C,C,E,A,-244.1618768837039,-51.324353257715,B,A,-61.73835733478351,1
Other,Yes,Married,M,D,-163.58669564476088,D,B,E,B,A,-83.8477588478149,3.4291206849231903,B,B,93.26066604227213,0
Christian,No,Divorced,M,E,-222.1313023872351,E,A,D,D,D,-77.55851603608599,100.10272368917781,D,C,70.52053697162142,0
None,Veteran,Divorced,Male,D,180.07994178685556,C,A,A,C,A,-180.1885895425836,62.19366320009303,D,A,-19.798623050154923,0
Hindu,No,Divorced,Female,A,15.48365224870912,E,C,A,B,E,135.6184250528039,-35.943821691433264,A,D,-46.950669234216576,0
Christian,Yes,Single,Female,D,119.31215100768398,D,A,D,E,C,-42.096507959701356,95.63830737077139,E,A,-105.10262464306548,0
Muslim,Yes,Divorced,Other,B,-11.601058363550631,A,B,C,B,C,-33.619982316410486,65.61604247466892,C,A,7.6663484669983655,0
Other,Non-Veteran,Widowed,Female,D,17.30212625129348,D,D,E,A,B,-94.01469093993863,71.3941385378059,A,A,-228.90200438763802,0
Muslim,Non-Veteran,Single,Female,C,-70.95986590468841,D,C,C,E,A,15.347816271399301,-116.06139659919847,E,D,39.55276451256479,1
Christian,Veteran,Married,Male,E,-35.237730901850085,E,A,C,A,C,-31.755348360367375,-195.50772376434034,B,E,93.606470711157,0
Jewish,No,Divorced,Male,A,-19.679915680880157,B,A,E,C,C,-150.60932312475643,-109.8964651216013,E,E,33.07901153604749,0
Other,Non-Veteran,Widowed,Female,D,-41.26030136491039,B,E,D,A,B,17.23724227413255,94.78324346036261,D,A,-97.2911009041151,0
Muslim,No,Widowed,Male,A,75.84795519167656,E,A,B,B,D,97.28059851532342,-84.01226304685856,E,B,-20.920737129116073,1
Buddhist,Veteran,Divorced,F,A,-55.70357442471663,B,A,A,B,E,2.7219331801266744,144.7819970140099,E,B,76.4120578926883,0
Hindu,Yes,Married,Male,A,-98.03936667364455,B,B,C,D,C,45.28507064162388,39.61508053383307,D,A,-78.20168910422618,1
None,No,Single,Other,E,-96.85530311904007,A,A,B,A,D,-5.00963158826442,-85.99203912464809,B,E,183.15234393162928,1
Christian,Non-Veteran,Single,Non-binary,C,116.34008312395459,B,C,D,D,E,-39.892370596753395,-92.85985052406161,B,A,-112.32130862045418,1
None,Veteran,Married,Male,E,-127.32944389239267,C,D,E,A,D,195.26734338626537,41.620219030298685,B,C,122.63409666189614,0
Muslim,Veteran,Single,M,C,-4.5896234017464455,B,E,A,B,B,54.26749332981756,-24.872510964780442,B,B,25.585351911255017,1
Hindu,Non-Veteran,Married,Female,B,-57.52137735179702,C,D,E,C,C,-46.102593169206884,-56.42444269261129,C,C,58.186659551645604,1
Muslim,Yes,Divorced,Other,D,45.16223844809288,C,A,B,E,D,42.56896044591757,-59.31465507713738,D,C,-42.239311391865634,1
Other,Non-Veteran,Single,Non-binary,B,102.3868671813905,D,E,A,B,C,-59.280353589521006,109.76977783770312,A,A,76.38854718052633,0
Buddhist,Veteran,Married,Other,A,83.04398721401661,C,D,B,E,A,58.651434604740295,-43.03814912299061,B,C,-21.93602669507298,0
Jewish,No,Single,Other,B,36.55840615747341,E,A,A,A,D,186.65421680350232,-37.71514125307099,E,B,36.81823111209483,1
Other,Non-Veteran,Married,Male,A,119.9755466679901,A,C,D,D,A,-122.08571498767226,92.58944911347247,A,C,91.22620765070623,1
Hindu,Yes,Divorced,Other,D,-109.2298963504736,E,A,B,D,E,235.93867073175846,70.53847846767563,A,A,64.17903098673298,1
Hindu,Veteran,Widowed,Female,C,-145.7164329096787,E,D,E,A,A,-195.2630631818963,-90.1418550258929,B,C,26.607518647578253,0
Muslim,Veteran,Single,Female,E,-65.35475815997304,D,C,E,C,B,-101.8763862312937,33.44507765782433,D,A,138.1945193821969,0
Buddhist,Veteran,Widowed,Male,D,71.63256064894155,C,C,C,A,A,-57.44820188470482,10.232511320509097,C,E,61.56117797413068,0
Muslim,No,Married,F,E,-68.80259701075634,A,C,C,D,E,18.816228347389526,56.9033474892386,A,B,-98.6247256354287,0
Muslim,Yes,Widowed,Male,B,103.17789600427795,D,A,C,D,C,9.657572701463975,-6.161757753000312,B,B,-104.67322382230475,0
Muslim,Non-Veteran,Single,Female,D,-104.50039791863668,A,E,D,B,A,108.60562226528221,-78.46801962250359,A,B,114.11064804886722,1
Jewish,Non-Veteran,Widowed,Male,B,-129.14708467254087,D,B,C,B,B,-59.652571889839344,48.27345864116522,B,A,8.089279086808356,0
Hindu,Veteran,Widowed,M,E,-13.947302990955574,E,E,C,C,A,-148.02650768735435,64.69470158104474,A,A,40.243625584531415,0
Other,Yes,Divorced,Female,C,-81.27032790348727,E,B,A,C,A,8.52024011077543,-37.84400267085515,A,C,-26.307872948560522,0
Jewish,Yes,Single,Non-binary,B,-10.120502456863637,B,C,B,E,E,-41.66004374555252,-50.675724788399116,E,D,-115.85307376916683,0
Other,Non-Veteran,Divorced,M,D,22.72425489385497,E,D,C,C,D,133.44695196312927,-25.858521185057214,B,E,15.327907502108356,0
Muslim,Veteran,Divorced,F,C,-122.97728825730196,C,A,C,D,B,-177.7922803813923,-46.86797453820871,C,C,-103.7935161600042,1
Jewish,Veteran,Divorced,M,B,-93.33027779339093,C,B,D,A,B,-161.99326281352856,144.2742561072933,B,D,-34.11891044788377,0
Jewish,Veteran,Widowed,Male,D,89.35468342096993,B,D,B,C,B,-27.926657403146304,-30.386871340036375,E,D,165.93620498916616,0
Hindu,Non-Veteran,Widowed,Male,B,45.671735186803026,C,A,D,B,C,30.026048235503193,209.93423293299261,B,A,-22.063665744830235,1
Muslim,Non-Veteran,Divorced,Female,E,-83.50779410217096,E,B,D,E,D,38.91962388307996,-167.13675240059428,B,A,-15.943803145029554,1
Muslim,Non-Veteran,Widowed,Non-binary,C,93.89203711930577,E,D,A,D,B,-101.67559199664511,-70.36680874737448,E,E,-160.14227415200847,0
Christian,Yes,Divorced,M,A,100.14517179338604,C,A,A,C,C,-28.40446498297141,28.049190986122113,D,B,77.4394945510815,0
None,No,Single,Non-binary,A,-93.29951320201171,A,A,B,C,E,1.2304225407828309,59.47006104446293,B,D,-60.31848628687033,0
Christian,Yes,Single,Female,B,19.171130396858153,B,B,E,B,E,85.99595920832584,121.27616997492927,A,D,-38.45715751191745,0
Jewish,Non-Veteran,Divorced,Other,B,78.58523239502533,B,A,B,A,C,14.379943967785513,-76.45328651794968,C,B,84.43756888947674,1
Hindu,Yes,Divorced,Female,E,101.03166146481179,C,A,E,C,C,-112.20950877555696,-61.5055464998907,A,C,-22.992982123743698,1
None,Non-Veteran,Divorced,Male,D,58.619486447696154,A,E,C,A,D,62.578207663465015,117.03168833985428,E,E,192.53933585852977,0
Jewish,Veteran,Single,F,D,-31.81698212797474,E,B,D,A,A,36.05963159636687,-36.30523316681267,E,B,32.34375902522566,1
Muslim,Veteran,Married,Non-binary,D,-99.30648064953542,B,B,A,A,D,-29.773384262755798,-169.62146961129963,E,B,-3.2661823029227315,1
Muslim,Yes,Divorced,Male,E,89.59757282720045,A,C,D,B,A,12.392744993125433,124.58775756817869,B,C,129.58423315554774,0
Buddhist,Yes,Single,Female,A,-31.69258386182735,A,A,C,C,D,-82.07921783981634,-61.326633345590395,D,A,-27.191251379004783,1
Other,No,Single,F,E,-31.34449017419793,E,B,E,A,C,-99.04479480096036,-143.82965134947747,A,B,114.87527706442717,1
Other,No,Divorced,Non-binary,C,12.339855757117608,D,A,C,E,C,19.63138884328113,37.40678473451926,A,A,11.630230545709823,0
Jewish,No,Divorced,Other,A,-81.20834446772504,D,A,C,B,A,27.911772514071476,21.53467273539937,A,C,-133.3740354430697,1
Other,No,Widowed,M,C,-70.66463054913828,E,B,B,A,E,-104.47069557750055,134.67737538827168,C,A,-3.71779746011068,0
Muslim,No,Single,F,D,-56.51402493324342,B,E,D,B,E,126.00436848579537,-60.742829698222714,E,C,38.55513266623245,0
Other,No,Divorced,Non-binary,C,105.05508432608532,D,E,E,A,C,-114.7824330379371,-96.96576050212681,B,C,-81.7571787807187,0
Jewish,Yes,Married,Non-binary,A,42.695963893155756,C,C,A,D,C,23.78253003538431,-123.72678757107958,A,D,137.18982622816898,1
Buddhist,No,Single,Non-binary,E,-32.26262068608218,B,B,D,B,A,66.33638006473672,-244.27870577369723,A,A,-0.745470345256414,1
Muslim,Veteran,Single,Female,A,96.90241705901326,C,B,D,B,D,2.873230451783983,196.6813667045746,A,D,280.7367694856497,0
Jewish,Yes,Widowed,Female,D,-54.339841241170106,A,B,A,C,A,-91.20891742535936,-28.797984278588896,B,C,-81.4804177276776,1
Jewish,Non-Veteran,Widowed,M,D,-8.139302619759082,B,E,D,D,A,-109.39923583876998,168.50178263031043,E,A,82.90093696590334,0
Muslim,Veteran,Single,Other,A,-63.03602119809041,B,C,C,A,C,15.264442574182425,77.47712603145513,D,B,-56.17835953640409,0
Buddhist,No,Single,Other,B,54.67103034208884,C,D,E,B,E,70.35616906777864,-42.420594657193924,B,A,-49.10679314815676,0
Jewish,Yes,Married,F,B,-39.85926085624661,E,B,A,E,A,2.027930576289295,123.10224181201264,B,B,8.805130588588591,0
Christian,Non-Veteran,Divorced,F,E,-92.31473423369007,E,E,A,B,B,-39.7802170556586,82.69692175848449,C,C,-22.796740031809403,0
Christian,Veteran,Divorced,Male,B,-100.78434331758812,B,C,C,C,B,-61.182426171354344,-138.16826682096607,C,C,61.970580836035104,0
None,Yes,Widowed,M,C,-30.80536552682333,B,E,C,D,B,-31.070759136239058,-10.902455027019995,A,B,92.30912795229315,1
Hindu,Veteran,Divorced,Other,B,-46.84321965279996,D,E,B,B,D,141.69389253098961,76.53876919724698,E,C,-135.66400974110218,0
Other,Veteran,Single,M,D,-34.06925534688977,E,A,B,A,B,-33.03961990115357,118.71480327615657,E,C,-50.009076275986175,0
Jewish,No,Widowed,Other,A,-80.93016513750334,D,D,B,E,B,-8.530792547661896,19.53279670176839,B,A,-6.7608277342262015,1
None,Yes,Widowed,M,D,35.42130786078711,C,B,A,B,B,-71.74746210561415,21.73117832381177,C,E,35.22743153038873,1
None,Non-Veteran,Divorced,F,B,-67.66275409627818,E,B,B,B,D,-144.08093019147097,-82.12851277169642,D,D,-86.36548196754579,1
Other,Yes,Married,Female,D,240.69577827796226,D,A,A,B,C,-44.476929273324416,156.0666924245785,A,B,-36.20062417996912,1
Hindu,Yes,Widowed,F,E,35.71742117257077,C,C,A,A,D,37.79571668262929,-1.1960019660588734,A,C,74.72843017015775,1
Jewish,Non-Veteran,Widowed,M,E,-58.06904963659774,D,A,A,C,D,-39.91288611704313,-31.59219600747632,B,A,44.20883983416658,1
None,Yes,Single,Female,B,-26.47949915429029,A,B,B,C,D,35.96236970692661,-72.47660684182968,D,E,105.55207179392376,0
Other,Yes,Widowed,Non-binary,B,-24.961912025184986,D,A,E,D,A,-48.18196127066096,-56.89511464390501,B,B,-100.18023867309316,1
Christian,Veteran,Divorced,F,C,-87.31943182211947,D,A,B,A,E,-105.60958570414287,-158.80814873510414,E,D,73.4167239646837,0
Other,Yes,Single,Female,E,0.33996798829850633,D,E,C,E,E,78.30784526946296,60.66595606738505,C,C,14.381825680915536,0
Muslim,Yes,Single,Male,B,-96.5462060781541,D,A,B,D,E,-33.39308168602045,-162.03648190393488,A,A,181.44796588119425,1
Other,Veteran,Single,Other,A,-16.299065723752076,B,B,B,D,C,172.46119647844668,-47.858265746182404,B,B,-78.02228443831771,0
Christian,Non-Veteran,Widowed,Other,A,13.468807884024836,C,E,A,C,B,32.60559675458901,-103.03046537116174,D,A,27.66378092056327,1
Christian,Veteran,Single,Other,C,-72.7437454156997,B,C,D,A,E,-40.31742105791965,19.181421547703966,B,C,64.08468810589291,0
Muslim,Non-Veteran,Widowed,Non-binary,C,90.0234229010546,A,B,C,E,B,-180.89095873042115,7.641790254348041,A,B,22.75734007682893,0
Other,Non-Veteran,Married,Other,A,11.610245898804369,B,C,D,C,D,28.687592385351028,29.73704351055804,C,E,-44.306364515786626,0
Muslim,Veteran,Single,Other,E,101.83868337974764,E,E,D,B,E,-70.10571419963077,-51.52102039528518,B,A,-93.23796682001951,0
Buddhist,No,Widowed,Non-binary,B,-19.96501573924095,B,B,C,E,D,236.5030265024977,-37.409403872223976,E,C,78.11373858092779,1
Hindu,No,Married,Other,E,-92.72887878220698,E,D,B,E,C,-95.82161683228816,17.521722895528498,A,B,-131.55384569790448,1
Hindu,No,Divorced,Other,B,-227.3918383260591,E,A,D,D,D,-10.384444670722402,-45.1264507944356,E,E,-186.11282751862447,1
Muslim,Veteran,Divorced,Male,E,114.51057735695942,E,C,A,B,B,-35.82159814523299,51.24492275057021,B,B,-12.881891597685938,1
Buddhist,Non-Veteran,Divorced,M,D,136.27615678616817,C,E,A,D,C,-43.52186420748378,-112.98628992374198,B,A,107.36209222126065,1
Buddhist,Non-Veteran,Divorced,Other,B,53.924020299259865,B,E,A,D,B,83.89498599980737,86.49303584579954,A,D,93.11671536324951,1
Muslim,Non-Veteran,Single,F,D,-30.615392050136236,C,C,B,B,A,99.95924308434053,-170.67684717975013,D,E,52.37460246185086,0
Other,Non-Veteran,Widowed,Female,D,-128.44603041706267,B,D,A,E,E,-141.87769418156583,170.89937248209608,A,B,-30.359428848648268,1
Other,Non-Veteran,Single,Male,D,-105.53908833449752,C,D,B,C,D,-37.44735546947555,-83.54464635131848,C,E,4.158093441957186,1
Hindu,Yes,Divorced,Non-binary,C,60.235402945148806,A,B,A,A,A,-75.78126922641756,-3.3856214140571717,E,D,19.932060026459165,1
Hindu,Yes,Widowed,Female,C,89.17001685959399,E,B,E,C,A,-105.82345056228088,53.83087347353569,E,D,162.39750745850444,1
Other,No,Divorced,M,E,67.18072061026754,C,D,D,B,E,71.55988420343824,38.989411213908376,D,E,-254.17881489451477,1
Other,Yes,Single,Other,C,-65.22105784355628,D,B,A,C,D,-86.50656043892006,21.647748559000117,A,D,-81.24263339618564,0
Muslim,Non-Veteran,Single,F,D,3.9852224285687514,E,B,A,D,A,-3.878933832891259,-42.07802948908004,E,B,-158.88154457679747,1
Jewish,Veteran,Single,Non-binary,B,-28.918705678633295,C,A,C,E,C,107.62087859747263,40.4544665626922,C,C,-175.97962582248348,1
None,No,Single,Other,D,54.08810227061779,A,C,C,E,D,-46.281775192926474,-4.6283486439569925,E,E,-105.46176153542773,1
None,Yes,Divorced,Male,C,-157.8486991294155,D,D,B,B,C,-28.852981943070198,67.27711881219622,D,A,57.73706878160837,1
None,Veteran,Married,Non-binary,E,-51.8765887823366,E,A,C,D,A,67.40619842936441,-53.976459278022695,E,B,73.64754766578177,0
Buddhist,Non-Veteran,Divorced,Non-binary,C,-154.31429311001102,A,A,C,D,C,-90.30947555407421,-109.11334688012553,D,B,15.253933645705708,0
Muslim,No,Divorced,Other,A,-92.30152112857002,A,B,C,B,C,77.30139489004135,68.21728265589691,E,C,-89.14404363275122,0
Muslim,Veteran,Single,Non-binary,A,-75.46032939011894,E,A,C,E,C,10.764903021378693,3.8668416379894848,E,D,-97.11120787709189,0
Christian,Yes,Widowed,Male,E,15.553811147191702,B,C,E,B,B,56.702828284922944,-58.51976342141138,A,B,2.828501339493609,0
Other,Non-Veteran,Divorced,Non-binary,C,126.80610981649032,D,D,D,B,C,95.17007429247828,-25.287420630736694,B,E,89.41578966363863,0
Buddhist,No,Married,F,A,112.68017531199452,C,D,C,C,E,-39.14982905416377,-45.77269208315169,E,C,-48.74623479651926,0
Other,No,Divorced,Other,B,28.193588002298277,D,B,D,E,D,165.8289223139205,124.32673057955535,E,C,123.00978284296168,0
None,Yes,Widowed,Non-binary,B,46.66400733352037,B,B,B,B,C,237.57881169928686,-20.840137568954802,E,B,48.18415808679338,0
Christian,Yes,Divorced,Female,A,45.93345460102984,A,B,D,E,E,-48.801103849988095,-250.4766530354541,E,C,-41.24973243732206,1
Buddhist,Yes,Divorced,F,A,-128.17040114582113,D,E,A,E,D,224.4894324920556,2.5786930024581,E,B,28.105865271532828,1
None,Veteran,Divorced,F,D,197.6641865989971,D,C,C,B,A,-95.4860890256645,104.10257098847131,B,A,160.44668544457656,0
Jewish,Non-Veteran,Married,M,C,-177.2459920624199,E,E,E,A,D,132.51306405327466,216.74934303412417,B,E,-40.493666301265215,1
Christian,No,Married,Non-binary,A,-55.66187433459333,E,A,B,E,D,197.07452651727868,-92.89212947069444,B,E,-39.91764842766391,0
Hindu,Yes,Widowed,F,E,-146.36113697607095,A,B,A,A,A,-9.838126594549644,-44.072007634993874,A,C,27.875431431066755,0
Jewish,Non-Veteran,Single,Non-binary,E,183.29687443765636,A,A,D,D,A,-58.04675080056981,11.580618664846194,D,C,-54.579803427991045,0
None,No,Married,Other,E,67.7022928834867,C,B,D,B,E,-42.918441069253205,13.030240739414358,D,B,-163.35158744201524,0
Jewish,No,Single,Non-binary,E,-0.6280185910097613,A,A,C,E,C,93.75639877277487,2.576976700668083,E,B,-182.63469098793396,1
Muslim,No,Single,Other,A,-165.1205187080113,B,A,D,E,D,43.395072804346434,-170.0901136362505,B,A,58.486596821941376,0
None,Yes,Divorced,Other,A,71.20922558973756,B,E,E,B,C,121.56943341742942,79.3188491836999,A,D,86.99323080600236,0
Christian,No,Single,M,D,27.57961342384435,D,A,D,C,A,9.222697129369337,100.95634421310591,C,C,-46.76113816412454,1
None,No,Married,Female,E,-15.35101114806007,D,A,B,B,B,174.01419417450316,11.028984104135365,C,C,24.925165374907998,1
Other,No,Divorced,F,C,-183.5987753232774,C,E,E,A,E,3.245872491138399,-60.08336135805838,D,B,121.56998675175699,0
Buddhist,Yes,Widowed,M,D,1.3882823222180267,E,B,C,C,B,63.403375315587596,-167.12076045337363,D,A,-136.19866441606632,1
Hindu,Veteran,Widowed,M,A,-43.43281769690811,C,B,D,D,A,-27.368068138615776,-2.7567410682415128,C,C,-59.91609847140006,1
Muslim,No,Divorced,Female,E,-68.52695960187293,A,D,D,C,A,83.53145174539219,-131.6820877103287,C,E,-30.23930869279982,1
Hindu,No,Single,Other,D,-3.1163642319678186,E,A,E,B,B,-0.7190655134607076,2.3885738388938287,A,C,49.69405054435255,0
None,No,Divorced,Male,A,-68.95708300613491,A,C,C,C,C,-8.964087226391083,-0.25538090466216923,D,E,195.07241354367238,0
Jewish,Veteran,Single,M,E,174.55303824673854,D,A,C,A,C,-32.87284545422658,4.096963299070334,A,A,-195.79631690376024,1
Jewish,Yes,Married,M,A,-9.536153420747699,A,A,B,E,D,55.75877936849405,103.12078054319096,E,E,6.673705191534809,1
Other,Yes,Single,M,D,69.25818941683012,B,D,C,D,A,-60.11958461844132,130.83251291222274,A,A,-7.955431179274465,0
Jewish,Veteran,Widowed,Other,D,14.754725400382457,E,E,C,B,A,-87.69414076357351,-44.68565271587363,C,E,52.65050255304222,0
Hindu,No,Divorced,Non-binary,A,20.990164948183434,A,A,D,D,B,133.0776969959364,-229.52492227480872,E,C,58.16435466769897,1
Buddhist,No,Widowed,Other,E,-42.85685613232806,C,C,C,E,D,-42.51966781014885,-49.40772158917247,B,A,30.903065876142072,1
Christian,Yes,Widowed,Other,B,-63.01631677378193,C,E,C,D,B,56.75704492369539,-77.00945054894028,B,B,-50.60577273563878,1
Muslim,No,Married,Non-binary,B,-7.35178291115831,E,E,D,C,D,38.86696732146252,179.10198502679816,C,B,139.2375602701279,1
Muslim,Non-Veteran,Divorced,F,C,-19.625583865748077,C,E,A,B,B,1.3543483714312248,-86.19321148815895,C,A,-12.395150236739514,0
Hindu,Non-Veteran,Widowed,F,D,240.03298808061353,E,E,A,A,E,-5.32402863413071,24.962690836106418,C,D,-43.47812667133103,1
None,Non-Veteran,Divorced,Male,D,-21.96064394819219,B,B,B,A,B,-82.70160854068992,-71.36651697384877,C,E,101.44945836725647,0
Other,Veteran,Widowed,Non-binary,E,190.32736481217157,E,B,A,D,A,-25.31971724106813,112.30034935116447,D,C,44.603280134178966,1
Hindu,Yes,Married,F,C,7.595660701922903,B,D,A,C,C,75.47233250809244,-46.39695183842874,B,E,-206.76336422948785,1
None,Non-Veteran,Single,F,D,172.70606660646018,A,A,A,E,B,-105.17641459500624,67.59099950842094,C,A,-39.64813937510291,0
Muslim,No,Married,Other,E,-62.326741323286484,C,A,A,A,C,63.52375772231159,19.031291134714937,E,A,-62.10802850989171,0
Other,Veteran,Divorced,Male,E,-125.81986237726959,D,A,E,D,B,-25.74001851032479,-125.84553169214814,C,B,19.406285353491697,1
Other,Yes,Divorced,F,E,-29.566657258530242,D,A,A,E,C,48.61566204695293,-3.4919329851277445,C,E,-0.05613427109424611,0
Jewish,Non-Veteran,Widowed,Other,E,30.362088399910526,C,B,C,B,C,104.86905229099561,5.980466338963784,E,A,-61.42817756369481,0
Hindu,Non-Veteran,Single,M,E,-41.869735186964455,D,B,E,A,C,135.70762742927207,-34.402110102101894,E,C,56.3157735495028,1
Christian,No,Widowed,F,C,-21.516427973091506,A,D,C,D,D,101.89607820987847,124.88965450819391,E,B,-44.48514111666396,0
Buddhist,Yes,Widowed,M,A,2.71938542399437,D,A,D,A,B,-103.16599214441662,99.64463280549552,A,C,240.62167535243216,0
Buddhist,Veteran,Single,M,C,144.28874981073096,D,D,B,A,E,28.76299200863752,176.22978590808393,B,C,-112.55348895053561,0
Jewish,Non-Veteran,Married,M,B,63.69491459631792,E,E,D,D,B,-11.87927164106262,-71.26557951391342,E,A,23.298242210603494,1
Muslim,Veteran,Single,F,A,-106.99231389053327,A,B,A,D,C,-57.71897763471482,-23.71445122676986,D,C,-99.02146607767509,0
Christian,Non-Veteran,Single,F,E,41.638439141667924,B,D,E,B,E,91.94174887163456,-53.930494925563785,A,B,-35.43156592130238,0
Christian,Veteran,Divorced,Male,A,93.44481236474344,C,C,A,C,E,232.49626128496402,1.0600894680880697,B,B,11.163970437605473,0
Muslim,Non-Veteran,Divorced,Female,C,108.34237012277576,E,A,D,B,D,-83.76280656735531,-15.486954638438599,B,D,-36.95598179144231,1
None,No,Widowed,F,E,-214.21351775068524,A,C,C,E,B,-145.00011171686447,34.038975456124476,B,A,-44.76836784445856,1
Muslim,Non-Veteran,Single,M,A,-65.3973714057862,B,D,B,C,C,127.34061270449881,-108.39176447504346,A,E,-196.57867641695995,1
Jewish,No,Widowed,Other,C,41.965008161775394,B,B,B,B,E,-120.72378737679728,-75.55941169648892,B,E,84.80057741921833,0
Buddhist,Non-Veteran,Married,F,B,-91.44033081392551,D,E,D,E,D,-88.753042798706,63.56168559473881,D,E,14.987060946620472,1
Muslim,Yes,Married,Female,D,13.790048672822913,A,D,E,D,D,135.5365222214806,-153.61278776014382,A,B,-109.05135233893384,0
Jewish,Non-Veteran,Married,Other,A,48.24295712445695,B,C,D,B,E,186.1693810637494,-76.96873342706489,E,D,-105.43651137800667,0
Hindu,Veteran,Married,Male,D,1.5370445388746985,C,B,A,A,D,-36.593117696889315,136.8205844289432,B,A,-132.56680249532707,0
None,Non-Veteran,Single,Non-binary,A,-37.484589349371205,D,C,C,D,A,21.336442830516017,-40.360100483039304,D,E,-150.6431516220071,0
Muslim,Veteran,Married,Female,A,-3.7292015616544867,C,E,A,C,E,17.48054733491306,40.868405482200096,B,B,-12.927286973939628,1
Christian,Non-Veteran,Single,Female,B,-101.983613138649,B,E,D,B,C,25.517517328553534,48.73534556855257,C,B,-60.18721800009589,1
Buddhist,No,Divorced,Male,E,-2.796212785280413,C,E,B,C,C,-44.545668724587976,-188.62209684779594,C,D,-13.614158193967096,1
Muslim,Yes,Divorced,Non-binary,D,-67.92361465717677,E,E,C,C,A,156.4428368880806,98.64516206005932,C,A,52.972202595373794,0
Other,Non-Veteran,Single,Female,B,-219.688268489512,A,C,C,C,B,43.387223551603576,114.63988014227581,D,D,-78.08346065204262,1
Muslim,Non-Veteran,Divorced,M,A,-46.313378963835284,D,A,E,C,B,-108.1307136114424,-24.505204815225746,D,E,-109.06792030991288,1
Muslim,No,Widowed,Male,D,-1.950100677689445,E,C,A,E,D,76.25481793309281,21.879137676147316,C,E,-76.2307941002333,0
Muslim,Yes,Widowed,Non-binary,C,90.51351909484366,B,A,A,E,A,43.76380008301583,61.198193963068206,E,C,60.0976875685163,1
