AgeGroup,genero,veteran,AGE,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,target
51-65,F,No,47,35.504032467987784,-249.46935628012997,-180.45066040773364,A,B,E,46.48600787746945,A,E,37.600786743918256,C,15.064771282554421,E,-97.08274097029773,-69.59332788637298,0
51-65,F,Veteran,53,140.4817024083191,-93.44313251962072,29.79189987255138,B,E,E,-210.04071766353388,E,E,-55.63937988330048,C,173.35559372328564,E,-108.21224440915466,-45.03640612919999,0
51-65,M,Yes,67,-58.633463009722945,-76.51519835277558,-131.5635326382778,A,E,C,169.5632633855766,B,C,99.57625569912746,B,-6.1745532367457745,E,-72.50668101046342,19.382001315000657,1
26-35,F,No,91,76.91332096484824,-15.723096414343324,-84.62399659500454,D,C,D,-130.56650628795424,C,B,5.3309025329325905,A,-43.94218524808273,D,9.38326228802944,-104.62238754915762,1
18-25,Male,No,55,97.77899981113266,122.56606686503643,-110.27676008887674,C,A,D,43.49600080333717,A,A,122.52327484350272,B,-76.30591835158222,E,-10.720289903615505,23.111761642135974,1
26-35,Male,No,41,79.25859049865063,-61.2782396635978,-115.77576300988035,E,B,B,-152.13706494572347,D,C,-275.52360287776526,A,-108.07724733380219,D,47.434692049108826,43.97992494079704,0
26-35,Male,No,45,-19.26693469202288,-38.169890373503875,-104.9831421904758,C,D,A,78.20166573967408,E,C,138.64613132092495,B,-84.05990947011685,D,44.89619361987101,186.6836410065347,0
51-65,Female,Veteran,28,83.51969537736129,75.94818187163422,9.82376687818287,E,B,D,-99.79719770531472,A,D,-170.96213873198522,A,-81.99350138360202,D,50.0637291605136,26.660123817026278,1
36-50,Female,No,33,-28.992193770832365,-134.61045754326577,-102.29179181226908,D,E,E,13.799126866567304,C,D,154.45599695676233,D,32.955994291793836,D,111.689914582686,31.057256697301405,0
26-35,Male,Veteran,35,-84.6861850309741,78.64615507026336,-243.8308549386244,A,B,B,-53.5376638102969,C,A,37.84551451468389,D,59.63832639028838,D,84.16025102015958,150.0290515316397,0
26-35,Non-binary,Yes,46,78.8030518729126,-86.30277646133993,44.357711973299864,C,D,C,128.85364915116347,A,A,-89.85565467061232,A,-67.75566042365266,C,-59.388128398044735,135.83457264950167,0
65+,Female,Non-Veteran,83,-17.341833045089317,-35.207291940711116,32.04799421508735,A,D,D,10.726077513930568,C,D,-1.0762932959784515,B,-29.13032039684837,B,98.94495760601372,70.47697046936105,0
65+,Other,Non-Veteran,36,155.20030281580273,46.57079395845729,-27.507079048647427,E,C,E,58.685822961216374,A,B,53.291148843767964,C,147.08418160014796,D,163.50680796622953,48.233970391376396,0
18-25,M,Non-Veteran,50,-77.6946241445301,74.39212533353073,47.38512657063634,A,C,D,-107.05707930644954,D,C,-89.70100128840119,E,-90.76765108072966,E,-55.69210366581751,-27.33568834552681,0
65+,F,Non-Veteran,73,-5.345963100023049,60.17682259688978,68.43454171353054,C,A,A,-148.76135061647645,C,C,16.03421892485216,A,-131.36623365120064,E,-2.4007367929662133,-112.77820708211223,0
18-25,M,No,25,100.2255400824325,73.26477494214552,-10.577244882923912,E,A,B,109.35078053174281,C,D,66.00812323193142,D,-81.24367847174216,D,18.07370158019061,79.37883965175277,0
18-25,F,Veteran,78,-4.29271818634671,260.7107273286752,36.24963402267805,B,A,D,154.10677958488785,E,B,126.99882505073407,A,69.55798811436486,B,18.119765657988136,22.317719291998333,1
26-35,Male,Yes,55,-39.05519958115074,122.65801912225798,191.27462257777967,B,B,D,46.92603308940123,B,B,-111.8138387583607,D,-25.387988809264954,A,-36.12766440301775,-65.88248869869851,0
36-50,Female,Veteran,23,-121.12415068466282,-158.14092456140568,183.06498308168656,A,D,D,73.39463447060844,C,D,27.37933106878025,E,30.77385882708656,B,113.61369202393341,-47.25807937399756,1
65+,Male,No,96,-60.75953782009344,11.12598397220771,102.05382644001088,B,C,D,-199.7660697576551,E,E,-125.0892792602511,B,-58.914615465817924,A,182.15889576951412,-51.14833844040459,0
51-65,F,No,75,-177.48632864185393,40.452479544001925,-62.0041178976461,E,B,E,168.75942825246042,A,D,7.426789272636368,D,-3.7346151997520733,B,-294.440933453762,26.964364557645116,0
36-50,F,Yes,18,172.26931451808375,-60.10547357703007,79.35876615047141,A,E,C,-14.711903743732979,B,E,91.81463224197368,A,55.6506531655404,A,116.51150000545938,-18.503270695805575,0
18-25,Male,Veteran,50,28.76997053356912,-120.67715155574032,-159.12053443331715,C,D,A,-188.1093122104569,D,A,-3.574493737995024,C,41.69866735259222,B,-134.99933891995656,80.57686441269827,1
26-35,F,Yes,88,-182.3189882587452,-42.855826741841994,29.945893549368858,D,E,E,7.591153441787145,A,B,36.17920981677169,D,99.79385398205572,D,-105.68915732155378,129.29720565813705,1
26-35,Female,Yes,43,-162.92401367469648,173.1677108464182,46.06037989358981,D,B,C,1.4769347071014702,B,A,100.75162685668688,B,-48.75335172888295,A,-46.29586961666449,-42.014681322508736,1
18-25,Non-binary,No,73,169.24270244794963,-99.02538173175367,-115.34446810042314,B,C,E,42.308940091039375,E,D,-54.9434615085138,A,-109.63979290536894,D,-46.084248114302724,14.001230011316315,0
51-65,Other,No,90,59.21577011765743,87.88410166496281,-2.2652411397207532,C,E,E,-29.71234977718773,C,E,33.22532717695658,A,47.25065169602773,D,-11.423715475084384,-79.58298732754507,0
65+,F,No,46,205.4230847838429,52.54629728015783,72.16744762248271,E,E,E,-10.340163423847459,D,D,-92.42571371645882,C,-153.51575772771784,B,1.140927699729402,-98.19460286210536,0
65+,Non-binary,Veteran,91,-97.37062351486836,90.30178386223172,-32.64956460630757,E,B,D,-139.95673870870144,C,E,50.297628677976135,C,10.854045294436995,D,-148.34372327769057,-203.5982393723268,1
36-50,Non-binary,Veteran,77,126.43216142353711,-20.228104223196123,38.89914708167891,E,E,D,-125.81071907233618,C,E,-24.860803347393084,C,-74.47982699810404,B,3.050893605826236,40.252983227363345,1
18-25,F,Yes,93,-36.50624075627763,27.835975004766823,-137.38229578023166,B,A,D,141.25759330032776,B,A,-6.922498171957632,C,129.16696265253262,C,-117.89175254002815,82.08473992493269,0
65+,Other,Veteran,66,20.91899646049929,13.02894290044109,-35.12378262343928,E,D,C,5.302629885286459,D,A,102.72689927925916,A,249.49989884960692,A,-50.73492112349235,158.06207942098538,1
65+,M,No,57,-0.9979600208058728,139.4970383062139,-90.59412096336398,D,B,E,-121.07718931915102,A,A,57.80928250956514,C,12.27251477980595,B,-133.766262711643,-166.25763063062675,0
26-35,M,Veteran,98,-99.0886093656564,23.696840233057216,-49.62779789480869,D,A,E,-186.51504861472304,C,D,10.507108032937273,A,95.07149363532801,D,-136.11531910053708,70.91307022410876,0
18-25,M,Yes,28,-57.35417587138183,61.025109151371105,-151.62153448639702,D,B,A,15.469113537833618,A,A,88.46048929723818,D,-74.01656790314675,C,-122.94468207760099,58.76663038500711,1
51-65,Female,Non-Veteran,85,-43.47512977515679,-167.38165068967098,-193.00948986717356,B,D,C,-96.8228984843914,E,D,-39.00513305677899,B,-97.81548281627789,C,-12.38625769042742,-42.53474987520372,1
26-35,Female,Yes,59,-31.43943945753244,-21.748500825459878,-157.06757531327327,D,B,B,63.98695395599366,C,C,79.8648618040189,D,36.927670640481416,D,-62.16265738066799,-70.67601319247422,1
18-25,M,Veteran,55,-49.349491033444444,-106.9671653232741,-163.16439453476042,D,E,E,170.57981424250795,A,A,-225.28638319677322,E,-66.1756525872866,D,-17.183547128951595,-17.14018092522368,0
51-65,Male,Non-Veteran,63,-25.144099705543443,155.79486833423093,-41.311469031973665,C,B,E,0.9464602776351537,D,A,148.2612142584852,A,70.32592790535436,C,-117.66723500603955,17.70899000555959,1
51-65,F,Yes,39,36.70407371813912,123.09935402908818,-82.8992384932393,C,C,B,65.25752900050618,A,C,-70.240241202878,C,145.99605921158246,E,81.85155971511207,-95.09109103384328,1
51-65,M,Non-Veteran,45,-65.8508763481486,-195.77768959382377,228.4178590369187,A,D,D,-35.89101071793886,A,D,-146.0592587067338,C,23.67068000408264,A,-74.99598071949754,-103.74096555141443,1
36-50,M,No,37,25.40587633041989,-149.31300158724653,-37.58690693371472,A,B,C,28.8567201214689,C,E,54.017445186824574,D,4.189126497341066,A,-80.64470206600097,-87.6181287513477,1
65+,M,Non-Veteran,43,126.27044220184918,63.599296746189474,-117.13512884314854,E,C,E,-77.88292048484915,B,A,-90.78922631385208,E,40.12400721333607,B,223.7420308177126,-59.12365469345122,0
36-50,Male,Yes,82,46.52194732137654,-13.284793377650356,195.8841131013133,A,B,A,43.09005139144414,B,C,17.185060791088926,D,17.788700389185095,E,-83.81392348532216,17.577723410793837,0
36-50,F,Yes,51,-66.98428947071274,33.92131286381097,-109.20489575568142,A,D,B,8.581342234052757,E,E,-30.36273006805379,E,13.906795975001721,D,-45.48511644765915,-9.854968586249525,1
18-25,Male,Veteran,80,31.544410225670205,79.03191700898336,-156.162522489687,E,C,E,79.29500343416595,D,E,-85.64481743583475,B,111.27498169876702,E,-5.710302846657411,107.87960275072031,1
26-35,Non-binary,Veteran,52,-173.771685005283,-129.9932298961809,92.25303143145803,E,B,E,-170.92692255832026,A,E,-125.97823342944865,A,29.163213547061396,E,85.24488499145981,25.008870424376195,1
51-65,Other,Yes,67,34.94579818761334,45.02645464963028,44.888360295744306,A,B,E,-49.68335810475173,E,A,63.40089979224949,D,76.08019737789976,D,-67.92745672013704,-28.372071819725363,0
26-35,M,Veteran,50,81.8395411127223,44.71938513360272,-76.85121153459194,D,E,B,2.1454687494111515,C,E,68.82331834037403,C,81.35820200701403,E,-97.78130211963855,-61.49644908087323,0
18-25,Male,No,52,-5.519768842954314,-22.707167650883036,28.051414488727577,D,A,A,145.57801063369652,A,A,6.01843118928295,D,117.93211650124844,D,-95.89431903380672,-33.58260901675389,1
65+,Male,Veteran,23,-8.147880348816937,-4.426898604622398,-128.3028817797754,B,C,B,10.689417126398979,A,E,-21.035073281753437,E,141.7804049902841,B,47.14873320411432,-90.5072257682335,1
26-35,F,Non-Veteran,23,4.789011772855826,-154.40761716253053,-124.56643493531247,B,C,E,42.478371569435815,C,A,76.8608850022455,C,94.95117647270652,E,-16.467677236420663,220.14547029218002,1
51-65,Male,No,23,-190.15832952693927,101.09907647300957,112.8248593870914,B,D,B,-151.79673097680794,B,A,-118.56906522933753,A,124.93749034335649,E,-45.28607301431857,74.33095483307369,1
36-50,Male,No,77,-85.26117158053081,-49.46492021388929,-98.2116126752999,B,C,A,116.93036393148697,C,B,-8.677717189592414,D,51.06832236566032,A,-40.56925026688271,19.345686802668943,1
51-65,Female,Non-Veteran,64,104.06021132850505,-79.11924880234203,-77.33866919062602,E,E,E,-154.2977700817196,E,C,-69.85564530601148,B,-13.367923247012891,A,53.688787194664215,-168.79320677105082,0
26-35,M,Non-Veteran,67,-31.847488364259558,188.24071767835562,78.99329214713225,E,C,C,211.9042829576471,D,D,-62.41547246946395,A,89.73150204956433,E,5.730692717467792,-123.102448141781,0
51-65,Non-binary,Non-Veteran,35,-38.09739453551156,101.098449865704,242.78101929409942,B,D,D,176.16300123144063,A,D,-14.556286935302346,B,24.774372569044402,D,123.73352402367983,43.85859682725525,0
36-50,Non-binary,No,85,36.328370594937475,22.61012858526728,-103.55384789597363,D,C,B,-106.95011576179543,E,E,102.48222798869446,E,-14.114467204051726,E,-32.77919022464663,-106.06549705836714,1
51-65,Female,No,26,69.35859342989028,-28.442373394235688,11.394920690739514,A,A,B,-69.7830912869711,A,A,-49.443554010444316,E,-53.39577009049442,A,217.95722331059514,53.90650778968538,0
65+,Non-binary,Veteran,56,-92.7502302098246,-105.58633002722328,-159.58195041316287,A,E,D,-104.62000092214456,C,A,0.8350857309939397,E,-47.2991444420775,A,-115.98000636451602,7.53464165357049,0
36-50,F,Veteran,79,124.06391830511187,-68.66148750765164,-59.16320183848648,D,B,E,-25.756191221639284,C,B,94.37424636014713,B,161.1360046344917,B,12.968800027526608,-36.6601951783765,1
36-50,Male,No,50,85.33369677394937,83.86170393693403,133.72654235909306,E,A,B,-68.95995617703011,B,D,-17.57756761356111,D,39.52861043665109,A,150.1133530617352,-53.902737349737876,1
65+,Non-binary,Non-Veteran,51,-55.94375577824149,135.967884726336,163.50844236685154,E,E,E,-93.9181177298374,E,C,10.397423547000969,B,-72.35459882531049,C,-9.868335921520373,-90.77367331100606,1
51-65,Non-binary,Yes,20,109.53607242474502,-12.195013094388434,-54.95557473221274,A,E,C,5.857380847355082,B,A,5.35981970071071,C,-105.44715510693572,D,19.292237969258323,81.25458581907384,1
18-25,Male,No,66,8.736861164706486,-93.74676547963344,173.53824600203518,A,B,E,18.55829023796489,E,C,39.0182391887799,A,161.4237456638253,D,-55.74915106939958,-75.50870770298704,0
18-25,M,Non-Veteran,72,-102.07545405828,46.69506053902327,33.40778976610666,C,C,D,-86.92572972473758,D,C,14.460661234500193,A,6.814928887897794,B,145.31962158600976,-4.836250224896464,0
18-25,Other,Yes,60,1.9028766132389894,-167.5792417239471,-39.694462859307286,D,B,B,-17.76837874080902,A,D,-43.832930059284074,B,48.246909696374885,D,-35.76900446740391,-13.830680972316738,0
65+,Non-binary,Non-Veteran,85,-176.72378272801865,25.023759761044577,10.612419559135319,A,C,B,199.9680929793071,D,D,-99.6109672688752,A,91.05169301679443,A,56.61874004075148,143.96400148605989,0
36-50,Male,No,25,-81.78383427386446,52.14288458506281,-161.93610586242139,D,B,B,-143.46528745721187,C,A,-116.50977268606484,A,90.54981587039457,C,46.598933009144,110.56006038331749,0
26-35,Non-binary,No,78,60.31143161979081,53.55582721507025,184.93045822858926,A,A,D,198.48832750955043,C,E,52.01016192443881,C,52.13463689179023,C,125.86354346461712,-29.30578485112376,0
51-65,Non-binary,No,89,-75.37125117133543,2.422986731741471,14.333716305414947,E,C,B,13.226523732201098,D,B,-66.70457707936266,C,3.692647737946362,A,-6.178723706292618,102.42821801874025,1
65+,Non-binary,No,39,36.271584449017155,-15.896357638042424,102.96323578667676,E,C,A,-179.91800445832934,D,E,127.78296699952261,E,-72.5196494662588,C,111.62875634796478,185.3678891769954,1
51-65,Other,Yes,21,68.97737008802474,42.899827796261164,-31.28415158663463,B,E,C,65.24081014224032,C,C,-14.898317865900612,E,-13.810209908460797,A,-70.3071919796121,-215.13796502100254,0
18-25,F,No,95,-86.0064682132904,-84.06667342490312,-73.40346717019763,E,D,B,74.10381274096271,B,D,40.280429810599685,E,78.94891504855535,C,72.9906071572482,12.339021274501299,1
36-50,M,Veteran,37,60.85571160457393,-46.35858407891985,-172.19192596919467,C,B,A,172.39954682505012,B,D,50.244954336804405,B,-29.4009652195615,A,19.235759085197536,35.63853902019469,1
26-35,Non-binary,Non-Veteran,53,-13.837162824225244,37.83397170021263,-109.30832483532033,B,A,A,-62.057406235748104,D,E,78.64444626603799,A,-69.85439896103122,D,128.35324738110577,-2.0861467281685795,0
36-50,Male,Non-Veteran,54,-7.666751661440683,125.52404269561286,-137.17330631869115,B,C,A,71.04409500567755,B,E,-97.25708289222295,A,189.39475795704604,E,-82.16502288918943,79.91871587403719,1
65+,F,Non-Veteran,58,57.1307611254078,-172.88414948736738,156.35579318164744,B,C,D,-77.32070685526756,E,C,59.45551466350544,A,-33.210370804168555,E,111.56188433980017,-73.77134503633661,1
36-50,Non-binary,Veteran,69,68.00746275711393,-42.40906030859527,-105.59255780954344,D,E,A,-176.8120507681308,C,C,-33.09393423384708,E,-26.17687581058494,B,186.94076193908782,23.951781892222503,0
65+,M,Veteran,23,120.09870973634362,99.19504920344752,-39.34033287084823,E,E,C,-42.528693008725874,A,E,109.91764182363785,E,168.33060557930915,D,84.54865517600749,-70.31445532017614,0
65+,M,No,20,-19.791405126784152,-26.660953628827063,-86.56209863465742,D,B,D,-104.31390057288237,B,E,-60.905386300235584,A,32.89372874018774,C,140.61349500792775,145.7290390665357,0
65+,M,No,68,93.01966431829148,202.95392786822813,46.639013797482995,B,A,D,-127.88853068440638,B,A,176.2481581489798,D,-97.81452040322552,A,87.20128682015043,-35.417116975433274,0
18-25,F,Yes,22,-299.4752878623204,159.20315930003665,38.58936890693321,A,E,A,7.102097589844111,B,D,91.4651455172926,A,60.68671761351281,A,42.699475451995966,-0.1273880785765439,1
18-25,F,Veteran,94,49.41676553726616,115.16188702581096,-6.913082471097326,E,D,D,9.472306340208469,A,A,37.78960221951098,A,5.877303631103362,B,-71.79723655576505,98.79668936538177,0
65+,F,Yes,96,39.729638544160025,-171.09457809093703,86.27525767374073,B,B,A,-40.81595090358376,A,D,-145.48519473219994,B,-23.99922206389248,A,205.59485779379597,119.77554260280976,1
51-65,Non-binary,Yes,33,-8.508156020024368,172.23106389968737,-22.295391984713955,D,E,C,87.37961008595045,C,E,82.66405053027354,A,80.07805430248438,D,47.55998194055902,34.722075765454534,0
65+,Male,Veteran,33,116.55423074249546,33.99686540029201,57.124189432940994,E,A,D,176.13724143910684,C,E,75.42335324696504,B,-29.432995421250773,E,14.79422127480995,-86.98100900397692,1
18-25,Male,Veteran,57,-24.70918564702798,23.32013119551699,70.60134668136355,D,D,E,-3.46133242703372,A,B,-145.36935789295057,A,208.78561524836746,C,-106.37720832255724,133.60014171240584,0
65+,Non-binary,Yes,91,-203.94960077869442,2.459075343319602,112.83702066701974,A,B,B,-207.37280941225004,A,E,221.29261256339495,C,-118.27405251338699,D,20.331124961786003,26.24061744261516,0
36-50,F,Non-Veteran,83,161.72835965311862,-40.44374178623277,-118.48626282840553,A,A,E,30.418776448392297,C,A,79.98896523481199,B,-18.63557859825474,A,-123.5151295812183,-0.416443946216983,1
26-35,Male,Veteran,76,18.48646565575352,-7.983978363941632,96.3129820765519,A,B,A,61.82981062133014,C,E,-15.094165235936199,D,-35.50165562772024,B,-80.77707296090509,-24.236279609910973,0
26-35,Other,Veteran,91,41.65003392796928,1.1095473819792707,-110.40326450964709,D,B,A,-60.127777765223534,C,A,38.07158702702193,D,-65.22938686863026,D,-65.71464924158047,-15.120139018474282,0
36-50,M,No,67,64.89163248922543,67.7672293334464,-49.802220154702304,C,B,E,15.050286744715805,D,A,-96.00212269004435,A,220.5588497000995,D,28.12290075593368,66.71598102930396,0
18-25,Other,Non-Veteran,62,-26.64994644644148,0.12220766440533466,-132.8051041842651,A,E,E,-217.5359199686875,A,C,-187.32752451802105,D,25.20820375973364,A,-124.95488562918749,166.9246468764429,0
26-35,Female,Non-Veteran,94,91.39559527591274,-187.54895838063425,38.25938730490413,C,E,C,-119.5825403904522,D,A,42.76185430248982,E,83.78045657566237,D,-117.46945070604158,-19.623759494406787,0
65+,Other,Non-Veteran,73,1.22448417437024,137.12659030382218,-60.503349147223076,E,D,C,161.53268504603037,A,D,-4.906061982189165,E,-241.41790479061288,C,-59.83796306649089,-75.95057687376516,1
18-25,Non-binary,Non-Veteran,98,-36.6588451726312,158.4442985547939,20.548202663830832,E,A,D,-174.2891367004627,D,A,-7.92892686897796,B,-8.031594601895538,A,87.2644372773589,44.55581718322721,1
36-50,F,Veteran,34,53.93829953313828,15.337636117520843,-127.72876150670858,C,A,C,-64.9987050675537,C,D,80.6586542596054,D,-62.08468649336799,A,-59.35058268469431,-77.76576821792605,1
18-25,F,Veteran,88,-26.546117426949635,6.222635075737939,-22.803228673732715,D,D,A,117.2701792633438,A,A,-23.26226826785829,E,132.28245351785768,A,-21.996110102783835,160.22691152839565,1
51-65,Female,No,51,207.63574744851408,34.977049321984474,9.390307274157443,E,C,E,-28.13902167301359,A,D,113.53288311755063,C,124.56102976943264,C,-9.797061049188345,28.682105041993726,0
65+,Other,Yes,59,-90.00315070510358,-48.01294077831677,89.74708425080922,A,A,B,33.37500079367937,A,B,161.47797532283042,D,36.41679975930281,C,141.58064008826946,90.35400881470585,0
65+,M,Yes,94,58.767573368008875,-240.19189545188127,-97.27432305448363,C,E,A,22.75142965775228,A,B,-35.29064287927713,E,-24.67081552851719,B,-26.27420978837318,-6.269479661157094,1
65+,Female,Yes,70,40.866764102134965,33.63719259183318,-133.85038559121202,E,D,B,-140.86535091410613,E,D,51.054760436947355,E,106.58267815608846,D,-106.15751953664585,156.68780261726394,1
18-25,Male,Veteran,87,160.0096607540127,-63.09225321952224,-21.5641997821169,E,B,E,-99.3808256231238,B,E,13.337800986184254,A,-55.127632822253084,E,-101.97568790338187,-66.0226139448183,0
36-50,Male,Veteran,60,-52.78320271283248,-130.45064116880187,70.37571860005102,C,E,C,29.864404057267357,D,D,-80.9155716859429,D,-52.31957293672262,D,60.07807898034241,-9.363874477948002,1
26-35,Female,Non-Veteran,89,-99.49581023272799,-88.59036531310804,-198.90466796160206,D,E,C,-52.532374079207415,C,B,125.82689560935528,A,-71.27239866909916,A,-26.42504705632635,-151.05619737760153,1
18-25,Non-binary,Yes,53,-41.5681314409872,133.7123242044652,-101.78121056654919,D,E,D,106.73589132528166,A,A,87.34791416770888,C,100.81177195628881,D,118.84520551904356,-30.99007793575058,1
26-35,Female,Yes,56,117.30151167018028,13.431029540151185,-55.64599384814392,B,C,E,49.819664013764154,C,C,-75.70078062729706,C,-211.22482735873817,B,100.82204247205672,-137.78557285494205,0
18-25,Female,Non-Veteran,66,-56.693150907647706,-8.057391659170046,-64.81963321268344,C,D,E,102.30034377317658,C,E,-28.024070677580315,C,-23.425377727830348,D,-70.37911838530373,150.1495817130464,0
65+,Female,Yes,72,-8.162095766028145,-6.2502721233746446,44.171601015514476,B,D,C,23.918948449535872,A,D,178.60029200116577,E,269.8433315814372,B,-125.75674034911984,130.43891421929936,0
36-50,Other,Non-Veteran,31,15.529980575878739,142.14222166014957,58.374066140966654,C,B,E,15.52568515317629,B,A,-78.49344878896378,C,-176.87655870737163,D,-228.67334984648258,-98.71170239919311,1
26-35,M,Veteran,98,7.681681804282213,232.48865563109055,29.542364932405224,D,D,D,-58.19152541249202,A,E,53.885259486644856,A,-35.03002290385509,A,124.87599799655425,56.345545897236185,0
36-50,Non-binary,Yes,48,32.55675860248009,-90.96219695618004,-205.97548265716864,C,A,D,64.30936725271944,D,E,20.89009002846427,C,-106.62684014432371,D,-5.784426040549439,128.3555020027417,1
36-50,F,Veteran,63,-163.39104579717102,154.56491175263974,9.715664503689913,A,E,C,41.53673270389911,B,C,10.85610967359618,E,230.07871074816237,A,59.78322073738549,-56.57415071938221,1
65+,M,Veteran,61,-37.08019521431833,-71.66261011625915,-29.091555812901877,B,B,C,167.00921501582437,B,C,-153.107430347672,C,-62.6105971433947,D,99.7377136817529,1.532561333803727,0
26-35,Male,No,22,156.77954530204406,33.288815276434775,-35.02714703171878,B,E,B,84.37200155868622,E,E,33.882427208069544,C,159.26280773636088,B,-45.17833883010936,-69.41746721994798,0
26-35,Non-binary,Non-Veteran,61,-64.89320566828889,56.51997049727672,-42.607390369645074,C,A,C,21.219037047956228,E,E,-177.6558593277268,D,63.78571561082074,A,-0.3995978743551045,174.78801516010898,1
65+,Male,Yes,98,49.01824203052288,-83.51438707830151,88.61253991034161,D,A,A,59.96251920304422,A,A,31.161565790890712,A,72.0208967124651,D,112.62227035135311,138.5788027421506,1
36-50,Male,Veteran,54,-11.286030847829672,123.66187978793275,40.003251175516226,A,D,B,14.344251115019555,B,A,-40.993980433724246,C,-36.500658653284994,C,98.52467912545144,55.49166979866506,1
65+,Non-binary,Veteran,75,-89.67635314260076,-48.398456099759464,-153.67893114001274,C,A,D,57.356746032870454,E,A,-16.377299379105406,A,134.69825839047593,C,-4.169649863870247,49.67653056151041,0
65+,M,No,98,46.51503623321606,-141.10709443251167,87.74804427215123,E,C,A,-36.94391084677111,A,A,-18.866523778045458,B,-22.144588295448358,B,-143.945409486773,56.72706301559668,1
18-25,Female,Yes,95,-39.338837085097886,12.315086621612595,51.59646225354676,B,B,A,25.681840663149767,D,A,122.60203392420037,D,-99.88950467213934,D,73.53501317394752,203.9236674055573,1
18-25,M,Veteran,52,-131.17406318846326,-86.18927019773186,211.93683945082356,E,D,C,-43.047339793648895,E,D,47.31105791385472,E,0.20705235462917343,D,102.25536781610546,21.373991396395724,1
26-35,Other,Veteran,50,116.06877262663761,-47.609349204656276,186.4619950098944,A,D,E,47.187573295753715,B,C,-277.6870582639522,C,-116.21128007870493,B,-38.38230550104367,-74.74304627546434,1
65+,Other,Yes,76,96.5225544664234,-213.40057231147932,-11.849158414901236,A,D,D,23.823742723278567,E,A,-23.1839190836319,D,267.87480080858523,B,37.9712240116841,-57.22602787478126,1
51-65,Female,Yes,44,67.35433424398802,103.2300201955619,-70.56213077093938,A,B,E,-206.61297843068257,E,E,-103.43816899795448,B,-81.44231504378683,C,-13.348607694309237,116.88921455819981,1
18-25,Male,Veteran,28,115.2514834569736,22.35553032593995,86.46088900273963,C,B,D,18.09950180783459,D,C,51.78288766954326,C,40.718984954538776,E,-33.52847628893244,-100.4728095034539,1
36-50,Non-binary,Non-Veteran,94,47.317846092794106,51.00815116139816,105.5436796770988,D,D,B,-83.13499216968083,B,B,133.32837066196632,E,-0.22162937957444342,E,-25.550571357533485,-99.26309665947059,1
18-25,F,Veteran,58,-199.8206600791719,111.53829224406724,-157.6077348235734,D,A,B,120.83639837144642,A,A,-4.848087622927818,B,-62.528988993132714,C,-32.49653640114336,-161.0676832012094,0
26-35,M,No,58,-35.88798883119901,-17.062304472984547,179.34433481379887,C,C,A,122.99478049830445,E,C,97.17738482670276,E,-122.57327050963156,D,-106.93513600732749,-25.81517462466541,1
26-35,Female,Veteran,79,169.26646514149746,-40.53534718676098,215.0885901573142,C,A,A,116.64980988033771,B,E,277.63049383218174,D,-73.77134995093229,C,25.05953689879207,-94.3549620517537,1
36-50,Male,Yes,25,172.7331922075404,89.4822953787305,5.623497099960276,A,C,A,-97.7672048793187,D,A,-33.506444886570996,A,-36.44119900818369,E,71.91027222180331,94.61952912736186,1
36-50,F,Yes,66,86.31624629651617,-15.204437580821573,-77.82924303065279,E,E,D,95.44838122876388,E,E,-3.2752784083741493,D,-106.15620937496091,E,5.627015601635935,-54.18183610976774,0
36-50,Non-binary,Yes,45,177.87686975699125,71.96823497982794,-5.366227688056849,A,B,B,-130.72326930384594,B,A,89.41263287256467,C,-169.34614826409876,E,-7.250670516627311,37.31127265733546,0
36-50,Male,No,73,-110.93614268697173,11.301301485730741,-91.46131639512996,D,D,E,-96.00950305414358,B,E,-64.13648331305245,C,148.38081062462405,D,26.01958974922948,74.25555598352183,1
18-25,Male,Non-Veteran,45,74.40883394418515,-145.04699448241405,-56.431272602155325,B,C,B,26.717430294939216,B,A,-189.22941657306376,C,-14.452086397465463,D,22.87145750335568,-152.31527337996778,0
36-50,Other,Yes,18,-121.00462438239079,162.58081344342287,81.30803029677843,B,E,B,-17.240893625042464,C,E,73.64649198907189,C,-92.74786373265475,A,9.100642530161041,64.23048166054998,1
18-25,Male,Yes,19,46.49267012435343,-66.34592187342996,29.90966770368484,A,C,A,16.7115951083598,B,B,-40.31405675953057,E,-201.83067736417,E,12.410227424116428,163.69750456706134,0
36-50,Female,Veteran,69,-162.9767408093096,-24.93615190196729,-25.878279975113305,C,A,E,14.739719806009585,E,B,96.57295095316914,A,122.3210998634696,E,66.30463365949815,55.1309845149595,1
36-50,M,Non-Veteran,30,-26.695753431150994,-99.00319974870551,-112.70803758096729,D,C,C,56.40324060676626,C,A,-139.18707450829655,D,-81.02175013795758,E,185.65623912371797,203.2329887215172,0
51-65,Non-binary,No,77,99.33644697604181,125.07778920635121,113.31652552344464,D,D,B,9.951318990108604,D,D,-132.61108779841626,B,-2.644067261367667,A,-70.19101528830643,-67.46414951380665,1
65+,F,Non-Veteran,96,-59.53900677314478,-38.04007433992649,-77.34703890612124,B,B,B,-55.395456259029075,B,E,56.578607840986905,C,-181.31090685795218,B,-147.75050807994157,73.88199333493499,1
