RACE,feature_0,feature_1,feature_2,feature_3,feature_4,target
Black,-6.453255799920525,-48.61415753920778,C,-110.2936309118438,-119.19330288364809,0
Asian,66.24732023172459,-90.41082158397614,D,-221.73005766028817,95.44456497487195,0
Other,72.03918863996248,-29.123180486838006,D,55.13334200568427,118.98677947180818,0
Asian,-108.82447156768846,9.335786240265344,E,99.0817888216191,138.34811221062694,0
Other,217.8021368714697,41.738297075977734,B,-58.456965860637276,6.22721555891436,0
African American,-34.64796053052579,-68.18814866112753,A,-122.64337428791146,-91.68785735963606,0
Black,-112.32805141077581,-148.85454706441888,C,51.352995604271875,-240.33505993985216,1
Black,-163.34317105930276,26.749983313357273,D,-33.04429284563857,-134.63684119935033,0
White,196.68308815167723,73.4759807585423,A,93.2301824146629,-0.6668463881664585,0
Hispanic,-8.9831311545053,92.2422438418827,B,118.87713612623492,-14.284301198510946,1
Other,80.01173359388252,-220.6074272938368,C,-320.6472685320647,0.8653982695938001,1
African American,131.54347605405636,-75.03649429666277,D,279.56868006235345,-133.65281380954806,1
Hispanic,-29.1011573510089,100.9349219244491,C,-5.7653460154159495,37.36692892075651,1
African American,98.96035161527195,97.82030907920687,A,-230.78660453872266,129.98053088786966,0
African American,211.1869068223839,82.80507098730621,D,43.00680613983949,21.62429015878403,1
Hispanic,27.320617099715903,-34.021118165557255,B,25.80139895921423,86.94469919844538,0
African American,-52.0803912033334,-87.32794719823653,C,53.918729799825485,-59.68203764293196,1
Other,-57.707410360215015,-16.632672497434307,C,-156.3483045663392,-25.996711865285583,0
African American,25.44828732758948,-74.64046852458874,A,-10.761536176959265,-79.76862656905355,0
Asian,13.305499651233168,53.08391480812198,E,-96.63330833450034,-83.21861680020955,1
Asian,-34.87891289288235,-127.1934438701406,D,44.76305147637966,256.12823061719826,0
Hispanic,145.63978903901668,-178.49655419609056,E,161.39435196898168,-38.502983423135156,0
Asian,183.95543346062243,-36.98023191786686,B,-176.9925951916703,-66.28744023405129,0
African American,158.7504402845173,-51.73444370018097,D,106.64527528018904,6.5977675131568185,1
African American,42.66216017240328,-96.82649190079606,A,10.566082461133742,-244.8717051517511,0
Other,-83.32227214545125,93.50297884537386,D,87.0051550959067,42.891131253852464,0
Asian,126.79406735049818,-144.02318618139256,B,-131.01995773573154,-220.45600125806865,0
African American,153.8035965590098,161.91076990369032,E,51.883527748908996,-263.62661848936733,0
African American,-17.08954325056398,-177.49117055861242,B,-80.94880603871894,8.399754421640168,0
Other,-76.00973032323799,-13.281089977222846,A,-151.07455489627537,-190.90380308555194,1
Asian,-208.53383148541783,-37.91437529854675,D,-40.424373212645385,-80.99746819095701,0
White,107.00533388673752,-41.977179664940515,D,-11.505281170671653,36.033774794303284,1
Black,-135.65330792108026,0.6881774653701258,A,3.406236742068268,-78.5608753849155,0
Hispanic,-52.942058649409205,-119.73486273064663,E,35.43426609308653,53.53431883848639,1
Black,7.373126674334363,-59.08451166123284,D,-81.22088001728967,-79.30188187197659,1
White,-1.8432071488099833,-52.558973342070004,C,-48.00967762493128,-76.35191138242159,1
Asian,-47.12177150760672,80.58111227307673,A,-21.94880517684401,-11.834058610739856,0
African American,-133.038757880725,-42.9820272984724,D,95.10197599652301,27.78298019741994,1
Other,-77.74294853968885,-5.776799316730872,C,-70.43618229426745,36.91277481011428,0
Asian,164.18077349220167,-0.03920833556021432,D,-140.89988046572438,-38.74496980678077,0
White,81.5105452499662,0.22585520539202894,E,-39.60993683238229,56.32921213082383,1
Asian,26.673830177724074,56.55663502743141,E,109.37369387797442,-10.77489574858829,0
African American,-114.62109159155737,118.21566706118342,A,4.7140020418914315,-73.18954540254741,1
Other,-57.86659123565789,222.25962804377554,E,177.08294862074203,-33.46693966909757,1
African American,-122.98912584779114,-135.75990474925072,E,65.07461508547618,-29.6402001038436,1
White,-76.03941692945146,-69.60372838096734,A,-39.8431342286086,-90.4832373327294,0
Hispanic,-173.83484716782178,17.994215829068892,C,-70.88934626060292,45.98187174372061,1
Asian,-92.22540118219838,35.355320978196985,B,42.92436176915076,-49.54003673245864,1
Asian,6.956825219841926,-238.62953486103845,C,-83.07161190766111,93.72485819426849,0
Hispanic,-31.726021948336253,-2.245706811560123,E,150.78102734571254,67.18037852768886,0
White,-73.97524328334994,-9.249166086401276,A,45.386637180106646,48.62494805931614,1
Asian,-4.70747182445991,75.45787999111194,D,-53.374068896691384,-102.08156886607797,0
Other,66.88485122596391,-43.737526060875496,E,115.32268440588058,77.8965294630042,1
Black,-13.217956227559341,-118.95578564595881,D,-113.68510318168394,167.9841108436801,0
Other,-24.282110998069477,67.89992264568993,E,128.9202913483611,0.7567340416056576,1
Other,-16.329167771828175,-79.70491617871012,E,-192.75150655830177,98.09372025121064,1
Asian,-69.6686850998157,38.49498744139363,D,127.38564865703638,99.2413935957587,0
African American,66.93177451870554,1.7615836972760721,C,-21.40756502207043,-126.39652793614142,1
Other,77.47259449751911,43.30194117635596,E,50.910104346792586,-77.9872271206991,0
African American,26.175137590178192,-66.59908891707128,D,-41.690387841582734,-74.97226257647505,0
White,-114.32594397040855,63.25267410330476,D,54.78536291908973,45.52889111553864,1
White,-71.79252778653179,32.06330806290866,E,-51.940986321358295,-23.672130027221716,0
Other,181.26933840295146,153.08520046814587,D,-4.823654019011699,98.63358080869598,0
African American,190.69235390282367,53.250081431543435,D,-143.0272918850922,-38.57637232257902,1
Asian,-191.72854087919552,-109.03318264349107,B,44.298283128351926,-14.845533866995158,1
Asian,-29.66767667361825,-70.27346227941032,A,-19.29688854143275,-35.88363467350293,0
Asian,-38.12491595861244,35.69973374790653,B,39.91124952376964,-243.22058138456856,0
Other,-107.68706066448985,-122.99558946638058,C,68.5493670200944,86.46027181777491,1
Asian,-48.940033697429044,-36.04875828144867,C,-30.485574036277118,43.08857936324784,1
Other,-65.36465815616006,6.118468255246374,A,-135.4680740891977,112.74185246453565,1
African American,-18.237068967608636,19.88448923921719,D,19.744872497962483,-31.580752383249468,1
Black,48.536286147240325,-80.8174774439847,E,-119.39144657956366,85.95511157437137,1
Other,-50.07070219045809,-40.85176484268197,D,79.29766278947604,-102.58242022910342,0
White,-96.75871451157208,-75.62346445425247,E,54.60398672910323,140.9835442972096,1
African American,49.664638657546085,-109.70783982142778,B,69.49690426951452,-5.601699931538579,1
Other,-67.58781021091838,55.17771975400514,E,84.99428209384776,-34.59751661803188,1
Hispanic,-93.67284251320024,-29.15297173721192,B,136.57615865684195,93.05573777393616,0
White,99.12047545690517,45.589420334901284,A,-63.96627467833821,78.40721195474994,0
Other,-111.23045728373336,14.48926494439225,A,-69.19613207492219,131.54869452000526,1
Asian,-253.96227233918674,2.427406297580258,D,35.893422315028104,-168.84535145399863,1
Asian,-73.6934444580603,61.18580725754056,E,13.377598600846365,-147.8596076156041,1
Hispanic,135.95953547196075,89.17356804894021,B,160.34524085115635,114.18718583051646,1
African American,19.496027414816496,-66.57401087162104,A,28.54990743250248,63.52408253930347,1
White,224.82564538258617,61.825232836572944,C,-122.44893201168317,-140.2358889035187,0
Black,-211.27427002199573,-86.27004003806246,B,156.18661943666433,-129.74064261593963,1
Black,-74.10024843389544,6.803028295577532,B,11.073542671262611,-43.11826968962807,0
African American,-54.310050552622755,36.73007501452654,E,55.00727621839505,105.46881467889946,0
African American,193.88953651272038,85.85874127695683,C,83.00902383248246,-13.869576646456217,0
Hispanic,-30.78069035549002,-233.68746376922348,B,156.41662316794108,68.4030415637837,0
Hispanic,-42.3264364880313,-69.85741595474484,A,45.39433696700873,68.92709848811383,1
Hispanic,30.20195589173073,80.74320094202116,A,115.0569280295225,52.142523181886325,1
Asian,-22.37975234220212,-26.060276780000002,B,15.86076791026357,-283.06800375629393,0
Other,-93.09843816802903,-21.74856066857439,C,101.31493221620242,-8.232537346617748,1
Asian,3.8162099891760266,128.8989143426035,C,-20.429643888467847,68.53967454852996,1
White,91.7677422890183,147.89547194036658,C,-152.8956846697604,-125.79561702639248,1
Black,-73.18186512780787,4.1545221995652355,B,-92.74480411032233,-31.770010110684854,0
Asian,-14.51071343108207,215.35828072203657,C,112.53676743073157,-80.27110291069664,1
Asian,-172.22129366732796,-38.652055197357704,E,178.9181703534701,13.32657174332597,1
Asian,69.71705170133843,179.4162898706946,B,89.85181874705218,9.446873139964003,0
Black,-10.683073555643675,37.64786729580886,B,-143.58513352931635,-10.413663146434324,1
Asian,-4.331449948289908,20.831836539259733,E,-36.15205126670206,-188.397853860841,0
White,66.31584810493656,163.0277084418773,B,30.114179952839613,32.47372433873916,0
Asian,83.62530245564102,327.89936374130326,C,-98.64831707552179,190.99830505951618,1
Other,45.226724348508824,139.68247921127232,D,120.57247317529041,-42.171817963537286,0
African American,-29.487075987146472,18.994663616326413,D,98.59867343224185,52.61334930255629,0
Asian,-66.8709042519642,-62.26876214294993,B,178.2201830491531,55.169441967581534,0
Hispanic,-18.762500122943422,-61.77920869779852,B,117.27197647503888,-18.09715499949333,0
Hispanic,65.89348589668485,-63.79641888164515,B,-11.438812085447534,-130.59149865832006,0
Other,33.071357380434634,1.666534959348013,C,-35.091084247696024,98.81143181240235,1
Asian,-29.685199519561355,119.94388753746944,D,100.71415777914736,-24.64024152828317,0
Black,-39.79647640636729,-113.07071534802218,B,-79.58518204306337,200.31943982396135,0
Asian,-57.384260786783024,-107.24375449409595,E,40.855390823877975,9.885234722673863,0
Asian,197.34434960374227,-134.86330536044397,E,152.44467439165663,-2.9480022452053722,1
White,25.97343770000615,76.15237174068051,D,13.899802106130174,-170.51480464403377,1
Asian,30.320539105112665,182.50930571280966,E,-15.963208484325323,65.93200894643023,1
White,-136.39761925516487,88.05316723763895,C,46.35737484659236,226.51016970577754,0
Other,-107.40439916617962,105.16593733619844,D,40.371971205827336,105.51732666574338,0
African American,-54.25442409038632,-4.966473934650044,C,19.61623959328235,27.34314762566451,1
Hispanic,178.50302467031338,-137.22893677792035,B,100.0548472968009,5.59964949347047,1
African American,-9.72788093103786,66.71267105536519,C,-42.79819080956943,34.29984259019533,1
Other,-20.477373369168664,-86.32656594553596,B,10.727891586728724,105.46826091711112,1
Hispanic,-34.759328242587344,68.12403442374828,D,54.78934725679457,49.136190691505426,0
Black,-22.289741120207378,131.2158551958354,B,25.925191784670933,-90.53372853973426,1
Other,-199.35342957537833,207.8202664331057,C,-16.30142065396769,117.26597774698675,1
Hispanic,121.84320857360646,94.05815676842602,A,12.389179328133903,1.3325393370914216,0
White,-25.829202500106852,-233.24304331666963,C,36.34090864919238,-93.94855871511824,1
Black,-75.81969108021025,-138.73886553545006,C,10.870637042088353,5.3309917266568565,0
Other,89.49287273422193,-71.15281399326012,A,71.55199577490747,-230.1900973471974,1
African American,24.232318762453133,-21.43230105145112,A,71.16587695230395,197.94684671298475,1
African American,144.04971914841917,-82.997896820856,B,-208.37969988466457,-2.0404325190294785,0
Black,113.0301918919695,43.63070782604087,B,-132.80732745280395,-33.33352114470289,0
Hispanic,-2.0339055546568905,-159.09236259917728,A,-54.92858660670335,-69.37880297915667,0
White,37.620881512766026,93.87205316851289,B,138.281766600251,-230.01221262599728,0
Hispanic,-33.3407711168563,-26.735190371757263,A,-30.49360209636357,62.06694812474511,1
White,-96.95258676636483,-9.854087814218135,C,152.01936850413068,105.79089934537487,1
Other,-49.25128280279728,-59.54624492967051,E,90.82609213327915,-33.86631505508241,0
Hispanic,-64.78880251920636,105.26472342084917,C,-86.55966593422535,-151.63975887104414,1
African American,-47.47203545137272,-310.53635372199784,D,-136.16571490840008,45.98264510176654,1
Other,-88.36782728461074,-66.18800095586303,B,-197.37111784753733,74.66492040155764,0
White,-18.980675997624232,-124.889044285909,C,-79.90277062600532,44.21666643115976,1
Other,100.90409694889762,71.1821843711727,C,52.5709893444055,-53.31303540656176,0
Other,6.118749552921557,-241.11536929657055,A,12.556679385722036,-27.01908828062139,0
Black,-131.2798082745939,-43.43943482897794,E,-74.14040050765401,12.101631422704639,0
Black,-256.53561907727743,-5.503722893961774,A,-154.97161359336903,227.8545008289038,1
White,71.42426082609055,1.0907275029330286,B,-216.09737591110786,-38.7058958748579,1
Other,-118.85857049004633,-166.11223687206308,D,-29.389502595750056,-181.69534107260586,1
Black,34.204053129988715,11.451122791179401,D,201.01450295326967,-36.31662067699894,1
Hispanic,-22.342975367755763,101.81849256573045,C,-97.84457177163674,19.20036005335905,1
Other,-20.520441867162802,96.95364313189354,B,115.88958037651929,29.740887313838737,1
Asian,-63.649080897121465,50.8568090307863,E,-48.11216608427798,88.48272612104408,0
Asian,-44.58695213565379,45.856406743621136,E,-69.24461046063901,134.52065519727677,1
African American,-38.30659771508883,-38.340167816211576,E,61.23892342791978,-73.0497860679208,1
African American,-30.455337238016106,-11.338506171211375,A,-38.487088223020734,-95.95813564500128,0
Black,-3.918544632085429,-139.07348476569635,B,79.45242412104545,-119.50939127517674,0
Asian,55.036709971536425,-18.05686530681447,E,-66.42982667976611,-27.510129020347463,1
Black,-132.9954573229871,-6.620384641956785,C,44.69560384189535,-160.51056248699282,1
Black,-29.470471273864852,54.70228099577287,E,-27.976165873195985,100.46412080877161,0
Asian,9.194082973746582,-25.948155674844052,D,74.59357739629013,13.511088110555308,0
White,54.99828398349212,81.8057398722387,A,7.3657200513935965,-104.88075477312881,0
African American,49.01457416516332,140.48783065361576,D,-150.95625008463952,-80.19195844189967,1
Hispanic,-22.29084690403595,-84.76925978648342,D,-94.0266272130803,137.28826845944414,1
Asian,-74.22838097653835,-47.31858108710229,C,-88.46644504000255,14.260630475964305,1
African American,-15.980848798226644,-28.250445291901183,B,-48.0276461605899,102.95181534181843,1
Asian,170.6947591640211,60.166876029386884,E,-122.72614873092193,-152.21364940429027,1
Other,93.17509059445162,-84.6394978877735,A,-2.8534158788068313,40.71732263737072,1
Black,-90.31235895991591,-39.08819556970681,B,142.86053437876126,2.8437025235059705,1
Asian,-157.77164557545527,29.115910197705798,E,28.574400122760668,-63.720179658568135,0
African American,79.3785633477033,194.07382887876688,C,41.656122488353084,15.550797947999445,1
White,13.45992913849569,12.63374973369689,E,-76.25005478558849,72.57448042530672,0
African American,23.87118749193956,-240.57042127843619,E,80.02007004404595,-80.18460772847614,1
Black,-87.9152272830105,-47.21067029571368,E,32.523324782699156,12.337796678656202,0
Black,-88.84473028171624,-89.63432762963478,B,55.89826919630393,-134.0899815356595,0
Hispanic,-34.9331831109833,37.81733142472866,E,-20.53762650918321,-173.6949503779195,0
Hispanic,19.169432190885956,13.589525882117995,C,-5.207895346213492,-122.90447446694348,1
Hispanic,48.9603490552831,-96.4814442081225,D,-22.284811122926822,-25.67908912517007,1
Asian,81.52365917950088,-64.18356056870026,C,-20.121104989249016,39.74998220759447,0
Black,81.70006952810684,-238.94826265727383,E,49.37645408489279,47.63136080326315,1
Hispanic,-66.00070793485301,-63.8616338813147,E,23.690869057149417,-57.906480114665946,0
Hispanic,43.023049689136336,33.59891028020805,A,-108.89793183836214,-53.26624745293209,1
Other,-28.826845339331875,-105.43332792709748,C,-56.337964464193334,-82.30998823787542,1
Other,28.798417104502853,65.17341496347754,A,-5.49629785830525,-38.18164524017677,1
Hispanic,231.67477246661886,14.85049915169728,B,-47.95251169972071,65.76665328211536,0
Other,91.04141030841465,-42.50075233582729,A,-163.66661586890112,-52.739770311279635,0
Hispanic,-207.72226189395133,14.462554676387592,C,143.8403116270195,113.9429212874644,1
Asian,18.881537970773827,140.82457214254597,B,17.253767822591062,-3.0421737477075284,1
Hispanic,-14.236184489305764,-78.91495585098629,D,-96.67624992662074,-130.52602945468382,1
Black,69.71050287138434,45.43436809750115,B,-144.79303658918838,31.978841097628045,1
Other,69.8751228215799,74.37325578315667,C,51.31076754194345,-151.13306972781263,0
Hispanic,-83.43136700199568,-139.4771722842466,D,-24.26441728688905,-20.52793764425128,0
Other,-4.7304061488229765,185.5539758372613,C,189.29087771427444,-151.07671368459137,0
Other,85.9679312093958,97.67793816697275,A,49.764002760886136,26.028519365466913,0
African American,37.935775086005506,-1.742656709578227,D,-31.048865737492527,-99.06310816722862,0
Hispanic,-65.98182784708695,-59.33220275804264,D,-2.6273600938861246,24.2169427680088,0
Hispanic,117.97443001918697,-185.98677376551242,B,25.09253395687154,18.00170888431965,1
White,45.71763320397966,75.15141729662771,C,-122.40944475408703,9.757826068589617,0
Asian,-188.9101792009322,-230.03978644261986,D,8.159815386401764,65.94810036090597,0
Hispanic,-101.43061189047864,-27.66065117239367,B,-16.579381265356734,-76.49101204521425,0
African American,-82.81287432903419,299.32494440852224,A,-50.13867423213567,-156.69221119841473,1
White,-85.37962707557604,-68.98817060342365,E,59.25691584914507,-15.428725408667301,0
African American,77.89514404049743,-128.13086534954766,D,-200.19930104218724,127.60034745241164,0
Asian,-156.26720240619144,141.56854410740573,D,5.089587539859818,-21.07964292304615,1
Hispanic,63.64826775292505,57.85603210272272,C,-28.336149179847464,111.9617985803308,1
Hispanic,45.59683055968158,-34.39392513079485,D,-91.18695769169253,-103.82797141306293,1
Asian,65.37351527923255,50.25249863617135,D,80.13485978016257,-9.998768257131458,0
Black,-41.858457399279004,-151.59379518585087,B,-117.94748143421867,-236.9815649137085,1
White,72.13926014108753,-84.12752101795996,C,-59.53272613034895,-0.887768508062929,1
White,-57.99324486749441,6.717852767148635,E,-52.17376613978523,-117.56489300142094,1
Other,64.9661137745831,-25.942500270761975,B,43.81039219935052,-18.401276709258347,1
Other,-117.23852095778564,73.70282788018395,B,117.01226084765548,-89.76235151222028,1
Hispanic,-32.14742563044709,-51.64488134713129,A,-45.16129965248105,-76.41725573749105,0
African American,-73.7920753890265,-118.28249088063134,A,-46.745111571135986,-133.69301931737988,0
Hispanic,36.78765209754164,5.924319558459839,A,2.6559255094274348,31.595704454626635,1
African American,-171.9944049939052,115.26940766116596,D,-107.60798283386646,167.86479926254782,1
Hispanic,-49.71931065430014,-43.547052388960154,B,20.804907351163095,133.62800551278087,1
Other,-89.50059347887415,-14.879683353450101,D,-109.88645719080554,-29.904316804823306,0
White,130.22327140343188,-31.641235167564318,B,-187.01123649918713,138.03783614178943,1
White,-114.28054701022556,107.06873558953829,B,6.539588333878803,-25.017561294589864,1
Other,72.43885567899305,166.6771809325867,E,-29.742770944273406,158.19485312675437,1
African American,1.0072662342571257,98.00255577868967,A,-115.67578805000902,-77.7446308187333,1
Black,-152.6106424261992,48.83483204018621,B,-110.82364940996877,-57.05179590419866,1
African American,-93.65595907455466,-78.17310962379385,E,79.55158957733865,152.11257796860585,1
Other,-145.8213326497443,-71.32041383626228,B,52.26217327375895,-52.623459004550696,1
African American,160.00277392697734,119.17424701630146,A,-190.73081976478517,16.239546936305988,0
White,50.161309741577206,-135.04285698521875,B,-169.15588608016216,47.6554475838664,0
Black,47.45196117958481,15.904813117104958,B,109.69469915049157,133.67913576833604,0
African American,-213.19660711153557,4.567144735677897,C,-76.9861543012175,-11.535240907191003,0
White,-38.76660600053777,21.786005252878432,C,43.49877890776878,-19.837766652251087,1
White,121.8779923705788,74.30797192322444,E,20.363022749449456,-28.733418816618194,1
Asian,61.97352215734813,220.57140691197154,D,61.10607415751882,-113.72787091468528,0
White,30.323420082214454,-84.02654741266463,A,99.61897894938632,10.262500544977259,1
African American,-68.3573305102689,113.9741176410598,A,-54.99296153227314,-122.71668694027642,0
African American,96.82345309678297,-122.29858286897952,D,110.2423528007214,79.15686912582645,0
Black,-70.70532803321058,22.64524547996361,B,128.3849905973256,127.42435792261706,1
White,121.43555054160962,1.7668997168849114,A,7.544063638287526,-94.37368241970856,0
Hispanic,3.9722887643254676,-96.52062640963712,D,-126.39036990924726,51.41248900291618,1
Black,9.876571936261804,-15.688807808884613,A,-13.80433812841394,2.4611278951555837,1
Hispanic,-178.2349985707152,79.26776728252253,E,66.69555260327799,-79.83758252944395,0
Black,9.942503363548447,138.62723272080441,C,43.06480284956333,114.23996405569312,1
Other,20.888984321953952,-83.78126039030313,B,85.14684361620108,-18.69155900413952,1
Other,26.11625084720069,-22.04046179491285,D,32.92617957561143,23.191027417806502,1
Asian,46.726487299004916,-51.204917135631646,A,-9.443008120768566,-10.102858638513347,0
White,-33.8398697270468,-0.17092690507998373,B,55.32655828244775,-5.882212851010125,1
Other,-41.820511298707785,112.78395986603356,A,-94.93187774369936,231.3418325058143,1
African American,78.16497443132822,-132.14857040296744,A,-157.52523219083741,-8.332160209394868,0
Other,-1.6439772276884397,70.52574749746988,A,-34.052421917364185,-78.88981307072092,1
Black,-80.73617192663892,51.47060288030578,C,-39.31176017217702,-170.15187503312842,1
Asian,117.06338981335895,-179.77410898102212,A,-3.6240670782464535,50.61311722273894,0
Hispanic,-64.30827061643957,-159.54681702959363,B,42.207944073822325,105.98058931804908,1
African American,84.8774745889385,-147.43224553804222,A,-16.141889669111865,17.87560678308488,0
Asian,-13.595740014727303,111.15046801400969,E,17.933603905584455,-28.619655158724118,0
Asian,57.342137430508465,-14.279660160127166,B,141.0230069554332,-121.9093180991517,1
Asian,-176.46998465510805,136.02455821224444,D,-23.821015769429167,-29.628665607957554,1
Black,-100.76207943093758,66.83987987524786,C,9.98353780065433,27.380417633672554,0
African American,138.8564284238573,237.26278134458772,D,-7.511057703647651,-91.48428694925317,0
Hispanic,111.98286746480117,-110.01189886119573,D,38.29111688169867,33.06271277666545,1
White,96.56648590977555,7.391752126207582,C,-50.44102038034014,29.465015050572802,0
Black,46.794692985257285,-58.50085797485968,B,-111.62535956364582,-39.45197725571662,1
White,171.43361221561332,156.1431382338825,D,82.0785740370017,-98.42023384723622,0
Asian,56.920946213557485,-22.331529708290514,D,-27.638134188594165,-97.42566815948508,1
Asian,-32.719103349444296,-19.719004762110444,D,-83.48368935537543,-91.13452173767004,0
Other,32.775460085600635,-2.9827734476961307,E,-22.970187656615888,58.70956328004438,1
Hispanic,140.94015699468954,-48.66492269268892,D,193.25788284883026,118.28043544586238,1
Hispanic,-105.17276786034098,-126.76194908079874,E,8.034947679380748,160.98337733038116,1
Other,95.71748706082525,94.41810004354345,C,87.22235514875875,263.03096740863134,1
Black,-72.04465029359129,20.836216403351507,E,-95.23851884424617,-85.57901267171763,1
Black,-7.098931669045185,-18.00678800482155,B,59.87796740562224,5.844451272857338,1
White,-6.062581718218878,129.5558896477955,C,80.53647866622639,-13.882709767512083,0
Other,147.76573446893252,85.06627383711039,D,-39.74108391638293,-118.17798792285873,1
Asian,37.49263011477883,-119.76871946432811,B,-10.677642109809131,-10.316005120457696,1
Other,147.15034078729516,173.7240799172591,E,96.48276878852197,-91.67672110364735,1
Asian,-119.11683238441202,-77.63118479031085,C,-120.72106308055058,126.88101608713977,0
Other,-0.4882983991406663,-120.27002056374776,A,-57.17858306900926,20.189992532894248,0
Black,162.86058815775846,26.083483695089498,E,151.85440648128377,-72.8313059252327,1
Black,167.51145503815462,67.76732362473889,A,170.10151701021925,-118.24520762303628,1
Hispanic,80.2946200754848,65.3780774155965,B,-79.27732072645775,18.654918171209687,1
Other,-134.8246423923702,36.42088792801233,E,3.3305924774876607,-166.38489607110418,0
Hispanic,-69.6641082601511,-145.07905804604516,A,-69.41516504631912,98.0123101996149,1
Asian,-96.12404747744061,-80.54065767456962,D,212.54870894352686,34.178916052556616,0
African American,170.27385902913556,48.910350406645044,A,-42.05939912181349,-35.21053267752369,1
Other,50.81776780734144,19.701773435648253,E,180.63226160261553,-7.261434979032713,1
White,-140.6068971737338,-8.578281059435975,E,112.91999713376745,-80.55807567159547,0
Hispanic,57.05257195589532,122.81798777464832,D,71.23860781722351,-85.1949436255884,0
African American,-232.6811305403283,-37.70645973714903,A,-15.16858347970564,19.09639315193572,1
Hispanic,33.515958764156714,-236.0658638414558,B,-49.749310077780756,-35.6324980278289,0
African American,92.02356542787174,-139.13508216704417,A,150.81398776018332,61.50493844215721,1
Black,-80.97042711267133,54.452044638782716,D,-197.44095194600837,31.769225393089567,1
Black,-110.31636164631445,70.18338665194604,D,36.8959964122608,-61.00147784218396,0
White,56.24285618526683,-115.7919520538639,A,39.17457054735078,78.52950426050903,0
Other,165.17348502839434,-28.821866169420346,C,-104.0426439751182,-137.9965675549598,0
Other,-29.578565778523203,96.56659582380092,C,-100.38913293223841,-14.910934431316388,1
White,4.304818271673008,47.152662809700466,D,-8.034105292053614,78.58071984854764,1
African American,79.20161103877822,68.465307696217,A,-127.40786371739976,1.7759373836392125,0
Asian,-35.29493029774827,73.13818546301114,D,-48.37932683417095,-189.80698715345744,1
White,13.408868271165424,-5.604722931003674,B,-73.49738976147141,-33.91140139871202,1
Hispanic,-20.971388917640194,-49.11346644066566,B,218.7839873843494,-45.072707612452504,0
Asian,43.95209933090777,-56.63984845592839,D,-38.912345885902475,-34.15022951515556,1
Hispanic,-95.04442724394148,218.60827150856136,B,74.03629555446572,-9.646850441212122,1
White,146.2255339069746,-231.61040156285736,B,165.89086131602443,34.73128728945202,1
Other,171.9301310465184,26.053063402418065,E,-122.00487069330757,129.8388049305493,1
Hispanic,-47.37351920248696,76.09858467075996,E,-24.020350743279696,-116.39100666983356,0
Black,89.38447512007428,69.68934379996428,E,-114.37919607807696,-307.03876278406153,0
Hispanic,85.62410423526873,-21.68561731575745,E,53.042352006209455,-71.12953827777018,0
Hispanic,-46.616223125962456,34.13344387805692,E,-31.837916400530688,71.32559025624442,1
Hispanic,-101.36975886841438,-80.21754897812207,D,-103.53100848373688,-84.10765904256726,1
Black,-16.31170001714379,20.38577902592044,E,124.63645550220429,7.550475708703025,1
Hispanic,50.87859865757805,-33.890791495157856,C,7.69493958390474,27.976167493004944,1
White,-39.06757291820276,285.0161320932355,E,72.35744922440213,53.07261870310881,1
White,-207.142390009468,135.17541549844364,A,-90.59364090785381,-110.2238299724184,0
African American,79.94705283009696,-59.193963328363466,C,-74.12677856399102,-117.4635535492417,1
White,-109.36854882692855,174.3906023757912,B,67.58780961297803,103.30142453776423,1
African American,131.99342664456643,-223.58837047181598,B,13.739923471674695,52.36279875424079,0
Hispanic,-62.553929672341965,41.989252615610944,B,4.69906317185272,129.20544551904825,0
Black,36.04255089863553,50.54092963589253,C,29.021746031314972,135.64743475122924,1
Hispanic,-79.8418529765707,-73.54964322399033,A,-72.3236010168034,-1.8590892305016975,1
Hispanic,49.671851044278,211.23169555378084,B,-34.86726967468086,-162.94596549852685,1
White,-24.648324633935108,162.93547009932396,B,-269.69841358587246,127.85407741357461,1
Black,-10.951735767089648,-2.9812477278855507,E,99.26677917781042,-41.674064045608205,1
Hispanic,0.8495726002944259,-32.92283960924566,C,-107.91116985324545,35.05107265126329,0
Other,-69.52565531534314,181.6770661722411,B,-219.11769899341417,-8.361388008873687,0
Hispanic,-101.98554723664131,81.74005103039774,A,8.817487453729782,94.86192154006716,1
African American,170.10672013927314,106.1306004200663,E,115.24275327594775,58.67838332372529,0
Other,97.1276598062854,-21.187136248055875,E,29.628968850353075,-68.5086137331157,1
White,162.76173735314262,-178.2400916957278,E,-83.1049550366199,115.93314891380953,0
Black,22.96349820816591,-148.30167703870686,C,-69.25970180083918,38.548233549748026,0
African American,-140.89136771642364,41.868401378356666,D,-16.821612570202117,1.6603727770970567,0
African American,9.89651287132956,-62.712790820997185,E,73.53350881126643,-18.143082232485483,0
Black,-16.7229214893741,7.406454943776806,A,-4.528064780149153,-115.31905476293498,0
White,-5.410307312127436,81.9278459995725,A,-32.32942317967278,55.8943165490879,0
White,37.19337758395362,-66.34317343315738,D,10.481089712047302,-99.05496012734928,0
Black,-33.82816518243191,6.54213454766746,B,27.729555662127225,-208.31986289297387,1
Other,173.42997085929957,1.5500289389138473,C,28.588360603935588,-70.18190578791285,1
Black,-48.67720172581127,70.45704810444971,E,49.10795100490999,-109.20490083310332,0
Hispanic,52.79727769549463,40.530666099716285,E,-117.20618312836446,90.79151689984232,1
Hispanic,-83.02018529365026,120.46443095594961,B,-275.99794436677354,-87.0659200125195,0
