age,age_range,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,target
70,36-50,E,120.65541270124847,B,E,-112.12917117544575,E,-101.69061408741958,B,0
78,36-50,C,111.49064818989112,A,D,-49.12041796122174,B,-1.1977940476440256,D,1
48,18-25,C,-44.11758139864547,C,A,-96.58387467608318,B,51.200039534154904,B,0
79,51-65,E,-52.866805218221835,B,B,-33.15407236719432,C,171.79961522681336,D,1
62,36-50,B,-74.47746299023143,D,E,-163.84304932620063,A,8.755843417857626,E,0
19,36-50,D,135.39209424918332,C,B,68.54273345840913,B,-8.88743539436489,B,1
37,26-35,C,-119.68732657818946,D,D,-107.1084546609855,D,-131.15127554226166,D,1
80,18-25,A,-10.80552798751904,A,C,30.115056288161217,A,-22.114214187659126,A,0
95,51-65,E,5.306651044536925,C,C,96.12453403420241,C,33.23432101167811,C,0
72,65+,A,55.5365380557957,B,C,12.635203845072843,C,5.198413309260299,A,0
26,51-65,D,86.58601809071158,B,D,20.12863675117485,A,54.94457863111612,A,0
58,51-65,A,-171.0029791416346,B,B,6.903020193814186,D,-28.808308933954308,B,1
83,51-65,B,-155.08740437987512,D,C,-103.30430943963754,D,-60.80440989976832,C,0
37,18-25,B,4.85549375579871,C,A,57.454432750915785,A,-142.45341167728827,B,0
57,51-65,E,-73.61788019376137,B,C,68.7344858582625,C,11.717373578828301,B,0
78,51-65,A,72.11994536360979,D,A,32.507700537767086,A,1.343123145836262,E,1
48,51-65,E,-197.93441443860968,C,C,62.91539955200468,B,24.224702519069435,C,1
24,18-25,A,-99.5523348231973,C,C,147.3255710528312,E,-61.955689650764945,E,0
22,18-25,A,-44.93565320825137,A,B,20.35958734692297,C,50.5662319791498,B,1
73,26-35,B,171.97327674082544,B,D,-75.15873640344701,A,-60.74571857562141,A,1
49,18-25,A,-98.23299894990467,A,D,-49.84858575409405,D,11.320941201372984,D,0
33,65+,D,197.55619143824666,C,B,-133.09607591660705,D,26.750506225219084,D,1
95,51-65,C,-159.47407466871547,B,C,-182.86744839318968,D,68.11370306138068,A,1
69,51-65,A,-85.23143384343716,B,E,83.1097293917426,C,-229.08066367843145,B,1
20,36-50,D,15.010320743613537,A,B,-84.93045684950363,A,27.757381698012583,D,1
66,18-25,C,-121.87455560531484,E,C,116.19997216198968,A,-78.06864487396761,A,1
64,51-65,A,-38.88525613673413,B,E,-137.64367168766833,B,-35.771258460447406,C,1
93,26-35,E,-8.025374172832633,D,B,-199.33470283654586,D,148.75516636157457,A,0
44,65+,C,49.22023029325398,B,E,17.33461143739749,C,-106.92262987776424,A,1
64,36-50,A,-13.063447730764356,A,B,-261.4128956473805,A,37.163532776594025,B,1
72,26-35,B,11.47193064865373,C,A,-239.69564811487962,A,-27.37979547517242,A,0
40,26-35,B,101.78910749849659,E,B,-4.14559627511707,D,-76.66271302158829,A,0
84,51-65,A,-24.430899538486837,B,C,166.94988644298127,D,-169.29181559704992,E,0
46,26-35,C,-69.61619533824374,B,E,-80.72815238944882,C,64.8532104482233,E,0
23,51-65,E,-35.054172780468086,D,A,-139.09375841498843,D,68.48214287135372,A,0
71,65+,C,-106.39238447395103,D,A,-94.95173407084975,A,-106.53867137532002,D,1
58,36-50,B,-8.943703943030384,B,A,21.66916422739563,B,138.73646480598026,C,1
31,18-25,A,-84.93379432735192,E,D,55.761592266379054,B,-45.64619070310645,E,1
63,26-35,E,-111.89592893787912,E,A,93.9373727073356,C,60.643811565014914,C,0
59,65+,C,40.964048275641765,C,B,23.91168286981306,C,-131.20344792078114,C,1
21,18-25,D,153.83238454909625,A,D,-39.49541416721455,D,-36.820975367420715,C,0
30,26-35,B,68.80230150714914,C,C,-61.22150631379396,E,32.16474000467046,A,1
29,18-25,E,5.920761059885709,E,B,21.756388601148203,A,129.36808261190237,D,1
59,26-35,C,-132.63984364048088,E,E,-6.188393156095915,E,-4.781929171454202,D,0
95,26-35,D,61.27298951488817,A,E,-127.36332292042351,C,52.60441865668999,C,0
19,18-25,A,99.37074387705319,C,A,-140.10812020768688,D,137.13421973697837,E,1
65,51-65,C,102.97356434442389,A,B,-173.234142230168,A,61.55395825147338,A,1
88,26-35,D,-31.621291303895987,D,C,-45.708937624617604,B,105.98741552453536,A,0
46,26-35,C,-110.87646016511084,B,A,4.298299933133196,A,-98.46103372367538,C,0
88,51-65,D,-94.32171593527929,D,A,70.84110041642354,B,-219.90130091588256,B,1
80,18-25,C,39.55392979204226,A,E,-39.19884887189362,D,-90.97538619814229,C,1
89,36-50,C,125.67316453436197,E,C,-50.60119632916287,A,-205.02516178548854,D,1
19,18-25,B,-88.9664045898116,C,C,-240.7584949983036,A,-77.18737062346585,E,0
41,51-65,A,-63.993237557819086,A,D,-19.4328065321372,A,-78.74006643604055,D,0
92,18-25,B,-67.42498240257756,C,B,154.19916580752627,A,-1.688503000324035,B,1
82,65+,A,38.98005759163002,B,C,111.83582817984674,A,-89.71087150440584,E,1
70,65+,E,67.57841341018471,C,E,70.80547865817398,D,249.9945925090207,B,1
55,51-65,A,-7.886642624691159,E,D,-203.653988573668,B,227.91405542511995,B,0
89,36-50,E,77.22395367827201,D,A,-80.22325743013585,B,-4.856866118195319,E,1
56,65+,A,36.958543556019045,C,C,-89.37220333274968,C,13.586681963454838,A,1
87,18-25,E,-18.512611532572194,B,D,-136.185671859655,E,-63.715622435160626,C,0
42,51-65,D,-146.35033936663302,B,D,109.37766947880753,A,102.74551322571841,A,0
77,18-25,E,-83.49864569933219,C,C,-122.83564341527509,C,148.0634638020991,C,1
22,36-50,E,20.544583777655443,D,D,-91.04370106899103,A,71.39652613040968,A,1
87,26-35,E,-183.05916368511856,D,B,-15.985270269684401,B,66.63109298655692,A,1
47,18-25,C,-34.63363897870331,E,D,93.6282763030627,C,-41.94752525454077,E,0
75,51-65,D,-102.53756375106553,C,A,4.77839955782145,C,-262.3074081644475,B,0
80,36-50,D,-74.47925675603308,E,B,-68.4371246408423,D,-61.439196575879485,B,1
31,65+,A,-25.307127436206933,A,B,-75.8145180462424,C,-62.31629537605641,D,0
37,65+,B,108.71268497864939,C,A,102.883320010387,A,-176.92816486708892,A,1
45,36-50,D,-23.58821139430845,E,C,96.62351048917897,D,-89.60492033751,B,1
63,26-35,A,75.84581608405068,E,C,-120.44849986196846,C,-43.17010017409353,D,1
55,65+,B,22.137077022662062,C,B,32.96348460188591,A,-25.486972820144256,D,1
33,18-25,D,-51.51229977018845,A,A,91.11641146430303,B,18.189475024293504,D,1
55,36-50,D,-15.05398160998027,C,D,223.20119136446044,D,-60.94937149821953,A,1
77,18-25,D,68.43213652349071,E,D,276.4956848965755,E,95.73430740051644,C,1
56,18-25,B,-142.03537649690873,E,E,98.25520656412533,C,-54.53635845335869,E,1
84,26-35,D,22.012501924952645,E,B,-30.632685922698116,A,59.700790092720446,B,0
71,36-50,D,-16.581678622318776,D,D,7.344671850152908,E,-125.18595412296914,D,1
58,65+,D,-47.39464997225591,E,A,112.3119466233925,B,-61.78559736700162,B,0
59,26-35,E,40.681886417234026,C,D,79.58947121930184,C,92.85796926870479,B,0
66,26-35,D,-100.08859505484165,D,E,-127.95855179915752,D,115.54143873371913,B,0
50,26-35,A,102.51289095031805,C,D,77.7803517656268,E,10.631868667121728,A,1
74,36-50,B,112.25937649433946,A,E,39.25852958978997,B,-43.47435511207556,A,1
81,26-35,B,-255.0807706334828,E,A,159.98737689017716,E,-26.249623710163224,C,0
47,36-50,A,-156.6601139707343,B,C,-63.68568179447147,D,-77.24733526991604,B,0
56,36-50,D,-25.040752208071677,E,C,-117.06102397382259,D,-2.275647023193836,B,1
99,26-35,D,-114.7756671880744,C,B,56.10265552899979,B,19.580651843716083,E,1
96,18-25,B,-66.31830101891174,B,E,-90.02290045612791,E,60.89120958231118,A,0
44,26-35,E,-189.07008119510922,A,C,109.50620131618207,E,129.37603862234363,E,0
26,36-50,B,38.5506220419546,D,A,30.14764952220518,B,54.10619745953926,B,0
19,18-25,D,-122.00880885152714,A,B,128.42331312499496,E,-228.2206624851801,B,1
64,51-65,D,15.824058811405326,C,B,-112.86904157041403,D,-57.926505042791455,D,1
99,18-25,A,242.5871576238941,D,B,9.517629359772076,D,156.06285988413632,E,1
52,51-65,C,-44.08227101776345,A,E,-240.29269784811396,A,60.65171656294409,C,0
45,65+,A,103.02468363260668,D,E,-121.33450431972044,C,17.689660978315132,D,1
98,65+,A,-160.52392902359182,C,B,35.85555298193298,B,98.93726722066914,A,0
98,65+,A,-20.171706493640507,A,B,167.61413035525587,C,-123.95617397688001,B,1
84,26-35,B,114.7792649862011,D,E,209.70610973601737,C,-53.461456847194675,B,0
41,51-65,E,-44.812661827350496,C,A,-12.718844858768835,B,72.56685677398211,B,0
38,65+,E,79.84982059072547,B,C,68.50864751403117,D,-107.81625187095668,A,1
20,36-50,D,-18.60295264076425,A,B,109.83872701126538,D,98.51396155900993,D,0
70,18-25,C,88.21364394408458,A,E,-16.882535644438963,E,-107.10373036896999,B,1
20,51-65,E,-126.126284634995,E,D,-20.457982891179043,B,-92.48115530229592,A,0
79,51-65,B,71.79948887252093,A,D,75.33691263966936,C,99.08233339163144,A,0
26,51-65,B,-79.71572745942065,B,A,-125.07729198169399,A,-13.117862264044028,A,1
82,51-65,A,-97.6248594539755,B,B,-51.33785945462912,B,29.84097073762894,A,0
87,36-50,B,58.56158677205323,C,D,-13.252594838357126,D,66.26113946987164,D,1
77,65+,B,85.8461136291755,E,E,-61.99777962861853,A,-9.604176703816954,A,0
42,65+,B,-102.76249710105745,C,E,51.292105633833906,D,-147.2860764523447,D,1
50,65+,D,-34.30362708693417,C,E,-13.424420303782222,A,-12.756989980601185,C,1
75,51-65,C,71.31262369945684,A,A,-39.01420690849823,D,-0.7261232373771906,D,0
43,26-35,C,-117.88084381180957,B,A,-85.13918009419879,D,-19.183861542371318,A,0
48,26-35,C,-90.54069801280342,C,B,213.86073044232262,B,27.144877996790857,B,0
24,65+,B,-64.65679438337675,E,B,-178.3136097833788,B,31.91729783429344,C,0
77,18-25,A,-28.93697251329644,D,E,54.10532893820381,D,-237.61482554816328,A,1
31,26-35,E,-9.309028726194404,E,C,45.04232914655058,B,23.26140062810044,A,1
62,26-35,C,-36.683796251595,C,A,-16.311512241808167,A,-101.50644494546972,E,0
63,51-65,D,78.38500535485039,A,D,108.98227687376902,D,191.3416906469118,D,1
84,65+,C,11.998863222572654,E,B,-68.07596567751848,B,8.766975362868752,E,0
96,51-65,E,21.348456495300358,C,E,-115.94555356948584,E,-46.08320032770985,E,1
85,18-25,E,-78.28216853484868,E,B,-37.43671904926041,A,-22.669940890479527,E,1
91,51-65,C,50.6128543071243,E,C,-119.86278753878383,D,-125.28648985363257,A,0
70,26-35,C,39.78100980624501,A,D,-163.2565766932759,E,85.28731812274748,B,0
32,26-35,C,-2.6314367396018805,E,C,-94.08684497672411,C,-101.64529315932715,A,0
18,26-35,A,-200.95796927767577,A,A,213.92576474154765,B,-30.615894862645533,E,1
40,36-50,E,-97.66153360267198,C,B,1.51284441810731,E,-156.15309674429406,C,0
83,65+,E,8.280535372076354,D,A,-2.674704556716657,B,-1.8125639411788357,D,1
48,65+,A,-158.43676141425334,B,E,-151.86255840302613,D,47.701647259331665,E,1
99,18-25,C,-23.00144450035226,B,D,84.86481904869116,C,112.58941438002627,E,0
71,26-35,E,-124.52157342100065,A,B,118.52458031687927,D,-49.50921946107471,B,0
18,51-65,C,-124.37445143315963,A,D,88.71098029630234,B,53.03547317461502,B,1
67,51-65,B,-201.61537992143735,D,A,100.09634277955568,D,-104.06836672570698,E,0
51,18-25,C,-174.33443855716192,E,E,-139.317330209249,D,141.7460503028861,A,1
99,51-65,A,-34.65600544663758,C,E,54.946163121884915,E,-198.4077200305927,A,0
40,26-35,D,-48.0582297182943,D,B,63.213872304820384,C,45.577295843013395,E,0
41,18-25,C,133.24171499365494,C,B,43.131727977732304,D,-98.00158941208959,E,0
89,65+,E,10.81494782395277,A,A,-70.66069893431903,D,108.00771171780063,C,1
26,36-50,E,230.29547131298838,A,B,-28.321010584143956,D,66.28514673754134,E,1
84,18-25,A,-22.91610151587241,C,C,-21.067908036830804,A,96.29531105522165,C,1
95,18-25,A,-60.33107448708065,E,D,31.951185195256155,E,-92.52287617210814,B,0
59,18-25,E,-51.988342086024275,C,E,-187.4375014377881,B,-83.95133345607421,C,0
84,18-25,E,-0.464767376573992,D,E,-55.76490911709852,E,-4.770103388778007,D,0
82,51-65,E,62.59273177764435,C,B,17.825162861597743,E,23.21760155796795,B,1
64,26-35,A,-50.645424016627146,E,C,-71.698231012542,A,-4.905507569866666,D,1
21,65+,C,-83.917886964809,B,E,-127.62424734002606,D,98.84891872412717,E,0
86,65+,C,79.77299448801784,E,C,101.05637444895214,B,18.501821380602014,C,0
30,51-65,A,-77.7222192667672,D,D,90.08237287009176,B,-114.1043989647529,B,1
57,18-25,A,105.98782581900174,B,E,1.5388805374620662,D,-54.464392757076965,D,0
96,65+,D,44.6185985106351,B,B,-52.570497070223844,C,8.975113883025996,D,1
87,36-50,A,-188.9338901178943,D,D,-182.36193711929351,E,37.218099008537855,B,1
26,18-25,A,38.8137565059429,E,C,83.65101229357468,D,211.01714817296315,B,0
78,18-25,D,181.5603455767377,C,B,67.23437927258222,E,-57.328962796745685,D,1
67,51-65,A,-105.07682129909722,B,A,36.0154346672311,C,-263.3472607594602,D,0
71,65+,E,-70.48419320265981,A,A,-174.29699049864234,B,133.6867924171906,A,1
19,26-35,D,-46.186971549602944,D,E,75.56092913665921,A,30.220987103171225,C,0
99,65+,E,55.88338984462013,B,C,28.31467968317614,D,-68.93293706117724,C,0
60,65+,D,27.932074030917033,D,E,-138.8275784742397,E,78.25443651466284,D,0
76,36-50,D,-92.42036898508314,B,C,111.6318048511967,A,85.7237577922279,D,1
58,18-25,D,-108.57680675041013,E,B,-41.3878917979045,B,216.99187507891784,D,0
42,36-50,E,83.74699529987849,C,E,-35.801554394187725,D,-2.9223137774157197,E,0
62,51-65,A,-32.86621983159018,D,C,-58.732295951485646,C,-89.89303855412865,B,0
74,51-65,C,26.870704599422616,E,E,89.13294901670244,B,-50.37424698170629,B,1
49,26-35,A,-128.21099947794045,A,D,-264.35193674148337,B,70.53882054570776,E,0
90,26-35,D,-49.50211729026012,A,B,-151.29838730569983,C,146.2995416297375,E,1
49,65+,E,-106.83005725954678,C,A,-76.40796605526789,B,-43.67082648942608,E,0
98,18-25,D,-175.8840118324973,B,D,107.72529235834638,A,-170.3432425684007,C,0
28,51-65,E,86.22968991256784,D,D,20.237446946717196,B,18.085907557255158,D,0
70,36-50,B,-131.1727200068868,B,A,242.34677497862762,C,-111.2796108884005,A,1
93,65+,B,-43.0950064186567,D,B,-75.26669034102416,D,-0.3158848771483434,B,0
28,26-35,A,-69.15315154823787,D,A,181.20665127787495,A,-1.5996363196458114,A,0
85,18-25,C,57.06675310909913,C,E,145.5131486336541,B,-93.68856341264379,B,1
38,51-65,E,-54.958506815280884,D,B,-35.06202260434966,D,-92.0183205881567,B,1
40,65+,A,128.3503182774778,C,A,-98.03133722765345,C,-145.96227502595943,D,1
60,65+,B,-128.2138708891837,E,B,-30.186400089035253,C,-73.78193513973596,B,0
22,36-50,B,-61.21797370419071,A,C,56.17916473391051,B,-68.76370121411391,A,0
46,26-35,D,-76.74848086626834,E,A,30.154554291982684,B,-154.37270764944523,A,1
40,36-50,C,-9.521865629210293,D,D,178.80257579269698,D,167.4324916958535,E,1
85,18-25,B,87.70012317332555,E,D,-41.61909829925163,E,-41.04604096712987,D,1
46,18-25,A,-125.45396196628683,B,C,-184.05137499807702,B,70.55112864244738,E,1
81,51-65,A,86.77564557753148,D,B,32.60354964781775,A,-7.875780687002119,C,1
59,36-50,B,129.14083494504206,C,D,10.120909736287782,B,-123.31201487472958,B,0
39,26-35,E,-31.51058800772652,D,D,-54.46422643884768,D,-1.082945203458028,C,1
36,36-50,E,98.54574105548257,C,E,97.6745100123977,A,-21.835715686513897,E,1
94,18-25,C,53.931640469721984,E,C,29.805500631085035,E,-125.21565916787489,C,0
27,36-50,E,77.43150223388535,C,E,-194.41209815374611,C,103.19257608609203,D,0
96,26-35,B,97.26958752524908,B,E,35.454928694677825,E,60.324969609996394,E,1
73,51-65,D,13.560122683601358,E,A,-19.118334188644877,E,57.43771546501364,C,0
92,65+,E,-44.631337579739174,E,E,-87.41953521182215,D,-104.972523754456,E,1
89,51-65,C,-21.49912306430349,E,B,87.47411018489657,A,-41.75280360963639,B,0
47,65+,A,-68.66236417778286,B,A,68.90665640747584,E,-133.3453560919328,E,1
47,51-65,A,-36.52296483840526,B,D,-239.72910803112435,C,-16.567633100496476,B,0
61,26-35,A,56.539557924183114,B,C,-30.846449962996093,C,-62.91606777135429,D,0
71,26-35,E,-27.275730966035134,A,C,21.832425856737473,B,12.884583718436993,C,0
37,18-25,E,80.42631037834117,B,D,-4.2285390079814,A,125.65915353740789,E,0
20,65+,E,-70.26926954748332,E,B,227.0099522903579,E,-108.98638042987767,B,0
66,65+,A,18.710014411083275,E,E,33.06701006147212,A,-199.90773740493873,D,1
18,26-35,A,142.9710444909822,E,C,-73.07363094093763,B,-102.19912434221774,E,1
93,26-35,C,-48.57229171101725,D,A,69.83243704766058,C,-108.78727918756512,D,1
61,65+,E,94.03469824989693,C,A,-231.11192089185093,A,-60.4527513337174,B,1
67,26-35,C,111.48479014895759,B,A,25.922393423866204,A,182.68655069683913,E,0
83,36-50,C,-15.989668912925744,C,D,-11.638676794022146,B,-37.8327223688785,D,0
69,51-65,A,70.23789149938705,D,C,191.80719269407356,C,90.08875159286586,E,0
78,26-35,D,97.75669613390218,B,B,94.27807272741843,A,-68.12830829027911,C,0
96,51-65,D,-34.91771015424015,E,C,-32.43145555719691,A,51.22603677275538,E,0
73,65+,A,-27.56973112506127,B,B,126.99121092376122,A,-41.155492211244606,E,0
28,26-35,B,50.02532964568257,D,C,-30.304431419642736,D,-105.09623985968848,A,1
52,36-50,C,-73.45114669332695,C,E,139.07931506168617,C,25.65079996458173,B,1
78,36-50,C,142.2801974970579,A,E,-70.45250064441807,E,2.034236297569185,A,1
34,65+,E,-111.78518939620214,B,D,71.10807566555285,A,-59.74553610803607,B,1
68,65+,C,-145.61143085685046,C,D,102.35739061750164,C,-174.24112617539168,D,0
46,51-65,C,-65.14080524607112,C,B,-6.989915675683074,C,19.11062127938698,C,1
92,65+,B,159.30159370000808,A,D,-44.10201152772235,B,2.7749469744189,C,0
27,51-65,A,68.24787997033195,A,D,99.50228570347117,C,-65.29832471010178,E,1
55,51-65,C,-1.1258148275059205,D,B,-19.714649626982673,E,86.51495310987636,B,0
76,65+,A,-39.59626240272789,B,E,-48.696583508414484,E,-61.97595425502163,E,0
79,18-25,C,-94.97108015341257,D,C,126.2474017675044,A,71.66687694295803,E,0
89,51-65,E,-77.70803078060244,B,B,-34.38975104119212,A,27.42179759194599,A,0
38,18-25,B,180.86397428259002,B,C,-48.39911037090106,B,-86.78683981895364,D,1
40,51-65,A,-63.382502730888866,B,C,-140.94448773472334,E,-65.50094632055412,C,0
28,18-25,D,-73.33516202101774,A,A,74.07053913388691,B,-24.911403375271934,C,0
32,65+,D,-41.2570914871885,E,D,-71.54469487571606,E,48.816174457827174,E,0
42,51-65,C,-76.90942801761138,D,D,36.21411666161573,E,76.62108411513154,E,0
65,26-35,E,212.90534769905074,D,C,-19.90635060943873,C,-14.70090344401744,D,1
48,18-25,D,-160.18684239427284,A,B,-146.25414308712107,B,130.35114531012334,E,0
46,65+,D,-68.1367671328699,E,B,-18.605112363593292,D,-24.645164536488398,C,0
31,51-65,C,5.258002223113116,B,D,23.716530712777935,C,81.89550003656952,A,0
23,36-50,A,8.175969399290901,A,E,-21.190622480574604,B,49.262315629249755,C,0
76,18-25,B,62.29661264753159,A,A,54.66628534530997,D,187.12964735496405,E,0
19,65+,D,-3.3971408571559754,A,D,8.640032855103085,A,47.4423017386502,E,1
66,51-65,B,-12.428872269388727,E,A,122.60948644843275,A,22.407056851293895,D,0
42,26-35,D,-75.60385457412848,C,E,-145.32020068050318,E,79.96809756351581,E,0
46,36-50,D,29.908987509439644,B,C,17.256163860932848,C,-97.57021918691244,E,1
75,51-65,B,92.69066639728293,D,D,-86.8663180640944,D,15.281884121321115,B,0
21,51-65,B,52.125002873421735,A,D,-57.4701624711622,B,-2.4294174795394943,D,1
56,36-50,D,27.156378953573718,D,C,61.00197741136652,B,43.563569954388626,A,0
73,65+,E,285.4732426942421,D,D,142.79661845279526,B,-30.14330376044669,D,1
78,65+,D,-21.241276814008923,A,E,60.534398257525915,B,102.90162070306499,D,0
63,36-50,E,237.57689731621272,D,E,-27.381950877044314,E,86.163374918099,D,0
67,18-25,B,33.937856971592566,E,A,87.94937253758211,E,-107.36729571299084,A,0
84,51-65,B,-88.81203772788237,C,B,-31.1282059590254,A,-15.903538689156074,C,0
87,51-65,B,-123.66471021233649,A,B,-30.9411011003484,A,130.0343678533248,C,0
39,65+,B,-134.51843014316103,E,A,3.8513511511673078,C,88.97974210219071,C,1
67,65+,C,-163.28337887019308,E,A,-71.15816112427865,A,76.1411196945485,E,0
47,36-50,A,-47.38117958455812,E,B,-19.979391263694637,D,36.64608827520637,E,0
28,36-50,A,108.86469514104948,A,E,1.7379378080831582,A,177.97736113835356,A,0
51,26-35,B,51.219675296639245,D,E,53.74650972806607,E,41.45611693759873,B,0
81,18-25,E,-107.75714752820731,E,A,-104.34737050353846,B,10.06982354387452,A,1
93,26-35,C,-80.29613461106058,D,A,11.88119522991062,D,-21.991386347230346,A,1
80,65+,C,82.89896588933414,B,D,-124.9737717519231,E,-87.06142237763295,D,1
65,65+,C,-31.2937497719288,D,C,20.306881124132413,A,92.06809234568796,A,0
47,18-25,A,-225.54559176334558,C,D,-129.07485511060327,E,177.92120569053517,B,1
85,65+,B,-243.58370327374175,E,A,-40.51889439018335,C,4.135907877837224,E,0
49,26-35,B,108.97626415168564,E,A,-89.63973268652381,C,-89.31701705225437,D,1
62,51-65,C,147.13608591774263,A,E,-98.62830392971735,C,73.92396183411904,A,0
72,36-50,B,-105.74462598128432,D,A,80.90557339206693,D,-187.23553541710496,D,0
86,36-50,C,-27.27284005113213,A,E,137.84166497994786,E,1.8141147291806172,D,1
41,51-65,A,-6.765632954652697,B,A,-11.573962990557803,E,-186.65914891626,C,0
63,26-35,A,-185.11246527881528,D,C,-55.4090077548066,C,-19.661506821178726,E,1
50,65+,E,21.7764022911176,B,A,167.97104003321698,C,117.89491707709894,D,1
82,36-50,D,-116.65825529482832,E,D,91.70217379219477,A,-77.01958811457544,A,0
30,51-65,E,-64.886976893384,A,B,-28.333194129901752,B,124.92625559349118,A,1
55,36-50,E,-68.85476443764415,C,B,32.663865027388425,B,-9.183073897606297,C,1
70,36-50,A,-23.56324002931826,E,D,31.8585570166195,A,-9.891055074574293,C,1
97,51-65,E,122.35467638084252,D,A,-161.36327104661353,A,-58.60776862875077,B,1
96,18-25,B,-37.462558263390974,A,D,53.25430136123791,A,42.01682309981619,E,1
82,65+,C,-88.95013047981385,A,C,151.41676464301443,D,-176.00082340731328,A,1
61,65+,D,-58.25128781718717,E,A,60.84665999183678,B,-101.75759647680161,A,0
99,18-25,E,-59.54481096305516,E,A,22.075333005965994,B,68.73265228146572,C,1
60,65+,A,7.705250392174159,E,A,54.150956309361234,D,-127.44354678953873,D,0
27,26-35,C,-47.4797267754232,A,E,0.9701941925152471,B,-57.59848924740222,B,0
33,26-35,C,158.09468572638085,C,C,123.65982330842338,E,91.40357641831459,E,0
33,36-50,A,49.30103373817795,B,C,-28.87301558438725,C,96.99329502660518,C,1
78,51-65,B,-39.37833615454741,E,D,-66.79698703854054,B,-101.3317865619371,E,0
23,51-65,A,25.583957695607186,E,B,-26.502552631714682,A,75.04564025296997,E,0
91,51-65,C,78.9214175901477,B,A,-20.27086265746138,D,-205.90734232470408,C,1
42,26-35,B,-85.15650022614368,B,E,-125.53365281615609,D,80.12273803262647,D,1
28,65+,C,77.66421583336088,A,D,-31.026443415470546,B,-66.98895083076502,C,1
32,65+,C,73.58187335038936,C,C,-125.35601953991615,A,54.03225612717443,A,1
69,65+,C,-52.12262068217118,B,A,-164.99902798287093,D,58.085720839438224,D,1
98,65+,D,124.35855345844782,A,B,186.12699244305549,D,-58.48006522894772,C,1
75,51-65,C,-102.25586792112664,D,E,78.37685245030953,B,-62.773622205549074,C,1
95,65+,A,4.326568777142426,A,E,-97.85036637854908,A,-50.105409506948185,A,0
26,26-35,C,-52.553649193946995,B,A,-82.42323866376468,A,-2.8987620224615487,A,1
82,36-50,D,152.48699986621742,C,C,-42.44588817021571,A,17.920802935079315,E,0
38,26-35,E,82.5041508543164,B,A,-102.37551940128513,A,-9.80590775481471,C,1
45,18-25,E,173.9222046340138,A,D,-28.78765422627174,B,43.26493070314303,A,1
44,36-50,B,157.2732185570897,B,B,-88.92583908175695,D,-10.896831022015247,E,1
97,65+,B,31.309373771821765,E,A,-6.495575008813445,D,-39.408593149048706,C,1
39,36-50,C,-48.39733604032158,D,B,0.33191137157425893,A,-34.61633667959214,E,1
36,51-65,D,105.63510788615531,A,E,208.074044542375,E,-87.82688959657833,D,0
27,36-50,E,11.01775153054779,A,B,34.89585524698076,B,25.356161579563068,D,1
45,65+,E,-78.38334520544186,D,D,-156.7126310953364,D,-331.7093445350377,D,0
62,36-50,C,-59.147447820528285,B,D,91.46900527016044,E,-35.654408927207484,A,0
19,36-50,E,52.35298522282494,B,B,106.90400264627141,E,105.20248545244996,C,1
48,65+,A,-50.84311490644578,A,A,-155.04025469401108,B,-23.243825874659674,E,1
39,51-65,B,-22.758435546288325,B,A,211.13600570407138,C,-89.76991741982056,E,1
18,65+,B,-25.080055941711127,A,B,-25.21839119440183,B,179.29773380420477,A,1
65,51-65,D,40.08184646079186,E,D,164.7606658028222,A,-95.68470122289183,D,1
91,36-50,E,84.85652287186146,A,B,-148.66984884124776,B,-56.9660502547984,C,0
73,65+,C,30.631624284940596,A,C,83.48196321040795,E,153.9988762402217,C,0
96,26-35,E,-130.46947963826264,B,D,-143.34006119217005,C,16.41171588984272,E,0
83,18-25,D,-17.25908701301635,B,D,67.26853688202289,C,-188.5660976380826,B,1
71,65+,C,-76.40662233266298,B,D,87.99445955718144,A,-171.36513718501328,A,0
32,65+,A,24.89491645345023,B,D,-5.958755384204037,E,-159.80586037200914,E,0
93,18-25,C,-19.731684863738245,D,A,-141.9534556845205,D,22.099045147156694,E,0
45,36-50,D,-13.87453701628674,D,D,-42.25710288345033,C,159.9002039133197,E,0
36,26-35,E,8.07156790924632,E,A,-35.321890604777174,A,142.85701611378448,A,1
59,18-25,B,-136.7692847019989,A,E,-36.03323035279526,A,-36.268970213168345,D,0
85,26-35,C,85.9915557987565,A,A,7.241059740608247,A,222.84761801269326,E,0
80,51-65,E,84.81389212258205,B,D,-40.04086659497722,A,-102.76124712430659,E,1
62,51-65,B,-7.749960653252624,E,A,8.040438896623305,C,17.97885436336404,E,0
26,65+,C,-179.62825687851387,A,A,-55.654186824573685,C,-180.12310991821013,C,0
51,26-35,B,-37.07111518753472,E,D,-119.63047597703367,C,-97.86823144985631,A,1
36,65+,D,-67.77173413288948,B,B,-100.25331936727788,D,-55.260944637096955,B,0
28,36-50,A,14.43467477718459,C,E,81.83691937001782,E,31.188805188925546,B,1
59,36-50,D,-155.77600340850324,D,C,134.04566710521982,D,29.565314254933266,E,1
90,51-65,B,95.47341561038085,C,C,92.17565398150208,D,34.02558764866338,D,1
64,65+,E,27.32030271090502,D,C,38.73169721529102,C,-16.74567487753124,D,0
51,36-50,C,61.27351482571078,C,C,-31.71762631405039,D,62.43126710151042,A,1
49,36-50,C,-189.9810033665085,D,C,-110.20763575567038,B,-153.67599397822704,A,1
