religious_affiliation,Veteran,AgeGroup,orientation,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,target
Hindu,Yes,26-35,Homosexual,74.77997605125385,B,207.5634865101993,E,-184.55411593758075,C,53.770122408593735,83.81241926302773,E,B,-84.3886609298228,A,A,1
Christian,Yes,18-25,Heterosexual,45.691964101464514,D,4.8556673830087735,B,-8.395587596282756,E,-57.95731037028118,-53.745366661408326,A,C,19.65099234971552,D,D,1
Buddhist,No,18-25,Heterosexual,-44.0607903624196,A,-62.36436070583126,E,-123.56264537734762,B,222.76774940567185,54.04286619681669,C,E,-110.94107190400155,D,D,1
Jewish,Non-Veteran,18-25,Bisexual,341.7911265759425,D,-124.31715315571151,C,112.34557948475776,C,66.38543283323172,45.49584733683892,B,E,-133.04474490445037,E,C,0
Jewish,No,18-25,Other,73.07934576631284,D,39.60510256004344,B,4.203731931056811,C,18.15525475703696,-47.231622838423434,A,A,-29.642286189090616,A,E,0
Other,No,36-50,Bisexual,-102.89022880125209,E,-27.924913963296444,D,-103.16814341967768,E,-1.105289613406102,-149.7238077317344,E,C,2.8345512712119287,E,D,0
Christian,Non-Veteran,26-35,Heterosexual,53.26239584542548,D,44.76437751697379,E,-15.399241106979769,B,67.98073641678207,-69.65134726932654,C,E,-198.59554345636278,C,E,0
Muslim,Veteran,51-65,Heterosexual,97.94995858825303,D,-143.8360484365526,B,-113.18581444607712,C,-73.6303178057245,-38.3478713593638,B,E,16.883718090671483,E,A,1
Buddhist,Veteran,51-65,Other,-3.6553580895624314,E,-70.71962881086203,D,-120.82971450752864,E,67.18882665194673,-135.44886786007885,A,B,-141.1153321749957,D,D,1
Buddhist,No,18-25,Other,-8.15036007898891,E,174.55902489066608,A,15.098573920616829,E,96.81664173609984,-23.6828888183825,C,D,46.43037787916442,A,E,1
Muslim,Non-Veteran,18-25,Bisexual,-20.552050175406325,A,19.656976447022586,B,-27.92814052834107,E,121.44401512860745,20.85839120599766,D,E,202.37912610450556,B,C,0
Jewish,Yes,51-65,Homosexual,-47.916876329822834,C,116.08672332614609,A,-22.72809881866268,E,-3.7004586642022943,-12.560297724052239,B,B,63.85016998202908,E,D,0
Buddhist,Veteran,36-50,Bisexual,-57.982126983000356,E,-7.217146178517213,D,-156.92287208452925,C,0.5749628826375008,72.42604629065043,E,D,-28.168734095954573,D,D,1
Other,Non-Veteran,18-25,Homosexual,-102.39707581725605,C,117.75479859099416,C,106.82229606416989,E,-200.8975953545496,-69.26684313748943,E,E,-40.34284459855031,A,B,1
Jewish,No,26-35,Bisexual,-23.738265084690656,E,-44.05250702643684,E,47.386839948674634,C,-128.06324811488784,-31.51767686393101,B,D,39.669499618635186,C,B,0
Hindu,Non-Veteran,18-25,Homosexual,-115.13172320891086,B,149.78061229397898,C,26.467151828231234,C,83.24363443056758,-123.93026490704769,A,D,90.07425846671083,B,A,0
Muslim,No,51-65,Heterosexual,14.161950047150363,A,54.16301972036799,C,45.76221284954073,A,-7.748803124709772,-98.70634018468726,E,A,-227.35737929879855,A,A,0
Jewish,Yes,36-50,Homosexual,-33.365363514152634,B,25.016407790903056,A,13.534563066232122,B,-90.88210893603213,-90.05347486322954,C,C,-25.759694437064105,E,A,1
None,Non-Veteran,51-65,Homosexual,-121.22728753472157,E,28.209289982150242,D,69.90400057419716,C,-54.20481453332865,34.21344175236996,D,A,51.148033434813115,C,B,0
None,Veteran,18-25,Homosexual,136.58079479535067,B,44.93267299191494,B,106.07995920133067,B,3.017390245493997,4.225248059243187,A,E,-118.61958321032459,A,A,0
Other,Non-Veteran,65+,Bisexual,124.49724131105,D,37.3617438392289,C,11.959815093465307,A,-132.42857459278247,-72.24703837389819,D,D,106.72700846784089,D,C,0
Jewish,Yes,36-50,Heterosexual,-30.141867582545125,E,-94.04444433845235,A,32.23013243407276,B,154.2173970177531,240.88356723285523,C,E,-61.39311104718118,A,C,1
Hindu,Yes,65+,Heterosexual,177.579076062202,C,5.770127772570303,E,101.18170553037531,E,-23.350747895184938,-9.628541205694017,B,A,-176.19750220755083,E,B,0
Jewish,Veteran,51-65,Bisexual,104.75212820275837,B,34.500336115001105,C,-68.35818431286859,C,-87.64864827472935,49.21357785034827,A,D,-117.31145157887346,E,E,0
None,Veteran,18-25,Homosexual,3.194339837252603,E,-56.090846000332405,E,-164.35302132822608,D,146.07954889128757,-97.25750402308604,C,E,56.07778806326043,E,B,1
Muslim,Non-Veteran,65+,Bisexual,-64.87864710398927,D,-73.17495214774944,E,5.729517995082002,C,-77.6451385678468,121.77473506228887,A,C,9.638529538488141,E,B,1
Muslim,Non-Veteran,65+,Homosexual,-146.35881691505858,D,-160.58194480076594,D,-55.372736645624,E,-36.22887723769262,3.380968534989822,D,B,-154.14661274805937,A,B,1
Buddhist,Veteran,65+,Other,-7.351150083970729,D,-18.613553348068418,E,-72.74353040231156,E,89.14007029625044,-4.514075771121136,B,D,-96.82508739100159,C,B,0
Other,Non-Veteran,51-65,Heterosexual,-34.28831272218438,D,-205.0693787379834,A,30.097564774247587,B,-34.948649642352066,-27.520883322490334,D,D,51.73979303976374,C,D,0
Buddhist,Non-Veteran,18-25,Homosexual,120.49142788391063,C,139.3353459357723,C,51.451951044922694,E,138.44350121585245,-10.24365584788746,A,A,3.089794910559382,E,D,0
Jewish,Yes,51-65,Other,-94.31094399748214,D,-134.95696350772158,C,-67.43779105765948,D,32.36686012416016,-60.83428456765231,B,C,146.3824699381922,A,A,1
Jewish,Yes,51-65,Bisexual,243.53954402947252,D,-75.49394413079646,D,-34.54708101318426,A,98.73831296985301,4.953057066247021,A,E,-105.37320142257049,E,D,1
None,Veteran,36-50,Heterosexual,41.313694179469515,D,-99.43579882298165,B,-42.75877805298401,E,-4.546939080153088,141.8996661346897,E,A,-4.599508858048655,D,B,0
Muslim,Veteran,26-35,Other,97.37077805893567,E,-41.52584605488351,E,-148.31935551050177,D,10.840569496831701,-20.517144874831228,A,E,-56.17115162889114,D,B,0
Other,Non-Veteran,26-35,Heterosexual,-156.2666051409219,A,-27.695057847369142,A,65.25838492986604,B,149.17517803947786,249.45387364101012,D,C,88.34595112648341,C,A,1
Hindu,Yes,51-65,Heterosexual,-25.346985760683015,C,43.27208960413102,C,98.2025981955291,C,-140.51825386332638,66.70553253780685,D,B,-201.74728773211422,A,D,1
Christian,Yes,36-50,Other,78.9603989587834,B,70.15009983958348,C,-34.710780129802934,B,-85.14309313495892,-39.05532756758675,C,D,46.07033569296766,C,C,0
Hindu,Yes,36-50,Heterosexual,184.66337016659844,A,100.12804118166645,E,28.84044743644844,D,-33.512547694789504,-41.72070963982157,A,E,4.4602453233563875,D,B,1
Hindu,Yes,36-50,Bisexual,-70.87746881467096,B,-118.62344388982832,E,108.81056568101491,A,15.443264985978708,-92.12865000513048,A,E,-119.97639926659937,A,D,0
Other,Non-Veteran,26-35,Other,168.47403141942758,E,-112.08086052197157,C,76.38922880302337,C,-99.61457218501198,15.965694714300497,D,D,-155.4383241002566,C,A,1
Muslim,Yes,36-50,Homosexual,15.449707470071997,D,152.4298107513948,C,52.26775922937795,A,124.02330324544712,-104.54515849473466,D,D,135.1564968331417,E,B,1
None,Veteran,65+,Other,-67.41832015708175,B,-88.20036258308127,E,-5.911557140508476,E,115.41516059936974,-111.92218301657952,E,D,25.008721867448784,D,A,1
Other,Yes,36-50,Bisexual,-40.95437069884692,E,-17.964569883303348,D,-29.38634057616991,D,21.88847849402235,-28.49215375203299,B,B,-36.39450505673639,A,B,1
Other,Yes,36-50,Heterosexual,-69.92249871484862,C,-92.11079023094878,E,157.9284663507011,A,-85.06663492086436,-29.671556192980635,B,E,-114.83640019935024,D,D,0
Jewish,Yes,65+,Other,156.6823198569449,C,95.93623921706221,B,270.36260889587464,C,58.38623310053382,75.4533568016027,E,A,39.181484280319204,A,A,0
Other,Non-Veteran,26-35,Other,22.75087279373373,B,-32.809946978167005,A,-66.02942368812334,E,120.70627586984779,-112.66175244678158,D,E,38.80978065394935,A,E,0
Buddhist,No,26-35,Other,-117.0937570944647,A,35.164237037747284,B,-95.99274657282308,D,-65.57079910785323,168.0775340813439,E,B,-47.43355053470107,A,E,0
None,Veteran,18-25,Heterosexual,10.347114493300898,C,2.63378167252004,B,50.352258502401426,E,145.5476045158133,-61.97978292423183,C,C,23.063577893317863,D,B,1
Hindu,No,65+,Homosexual,206.20501693501856,B,-28.873392965640164,C,-40.93469906025492,C,-97.77100061455597,-8.572968198974726,B,B,-81.17970998180179,D,A,1
Muslim,Yes,26-35,Other,-46.8206867325598,A,259.7239447811448,C,116.89688344734728,E,-82.51318927862553,36.27228969275808,D,A,-72.9515520451478,E,B,0
Muslim,No,36-50,Homosexual,-57.76770201383008,B,-6.464629662689209,D,25.574856364202507,B,-154.71187270474977,-17.847884762142176,A,C,-130.32174631155476,C,E,1
Hindu,Non-Veteran,51-65,Heterosexual,48.62599822358311,B,-163.92575874040162,B,59.334479643465954,D,118.01219149484055,144.21192981532013,A,B,95.28029540931104,B,B,0
Hindu,Yes,26-35,Bisexual,-89.63779069307031,E,-103.47019970907677,A,-66.61175111927867,B,-134.86328191617727,30.42675333935828,A,A,-118.91950127094555,D,E,0
Hindu,Yes,18-25,Other,-232.91621696857226,C,-56.9646695074566,B,137.64455417362447,B,-54.38492318709211,139.9505035349413,C,B,85.7296973142328,E,D,0
None,Non-Veteran,65+,Heterosexual,-37.89637678502177,E,-76.29123245224837,E,73.82894581501164,D,-10.228198863490743,88.48782936064009,C,B,155.35437520805982,E,C,0
Muslim,Yes,36-50,Heterosexual,209.72272145040765,E,85.5557563253741,B,15.646762694417896,C,117.01662767105476,76.48589616200634,C,E,-108.91250926650508,D,E,1
Other,Non-Veteran,51-65,Heterosexual,-106.00775900528197,E,-54.76748734547823,B,-181.28948035337189,D,-93.07069044875193,-78.08487483900531,E,C,-75.8041230612464,E,A,1
Christian,Yes,65+,Heterosexual,-94.60885641430843,E,-46.792558107270736,C,3.668269736713824,B,-69.43645322733973,-36.62784566745324,A,B,-95.56665733347201,D,D,0
Buddhist,Veteran,26-35,Homosexual,-5.078068416535801,B,75.15450245264817,C,38.474400361681624,C,-168.142462866503,199.39341774465237,B,C,1.4665629078994074,A,A,0
Muslim,Veteran,65+,Bisexual,-143.33035091827838,B,-172.4804238503475,A,19.737411661362536,B,83.22793743838892,-14.838672345742959,D,A,101.50377355898547,A,E,0
Jewish,Non-Veteran,51-65,Bisexual,-39.66671074892662,B,22.575856374655604,E,19.608586828239794,D,221.16034672045893,95.84177373512863,D,B,266.876871736472,A,D,0
Muslim,Veteran,26-35,Heterosexual,-121.05135180107615,A,53.104087901869676,A,126.46307623757744,D,-57.585504513447184,32.55380399481656,A,B,-7.639801978828221,E,A,1
Muslim,No,51-65,Bisexual,119.63762066944079,B,-100.45528218192794,B,40.7168549229217,C,239.87299148692784,69.86125212026514,C,B,44.364732245794585,E,C,1
Christian,Non-Veteran,51-65,Bisexual,-39.27926272077925,E,241.32461636427016,C,221.3906344635976,C,-50.61547874569694,60.02284186695296,E,B,-43.90706312109665,B,A,0
Hindu,Veteran,51-65,Bisexual,9.300185108523639,A,-100.57986031661297,B,-42.68401493064486,B,-52.62306973721571,74.9809504293046,A,D,-31.10791832024914,A,C,1
Jewish,Non-Veteran,36-50,Bisexual,-11.65404121671325,C,-31.38670679020666,D,70.03031608798487,A,122.2664597611099,-59.95409775617667,A,D,209.07188677793016,C,A,1
Buddhist,Veteran,26-35,Homosexual,173.2505044119155,E,-7.805176566958963,C,155.23928427787882,A,28.6423006418013,70.14133552611295,B,A,8.434934993321743,D,B,0
Buddhist,Non-Veteran,36-50,Homosexual,77.77899050232826,C,193.90542459158303,A,2.844430700599275,A,-102.49442693066015,-53.88613870431046,E,E,104.99987595019371,A,A,0
None,Yes,51-65,Heterosexual,-3.874000976798063,B,7.125175614102251,C,-57.07875906263068,B,19.15256606539439,-156.94056856457954,C,A,145.58319501965832,A,D,0
Hindu,No,26-35,Homosexual,-143.2144673680295,B,141.3999184052955,C,-13.350897925559488,E,132.84731861674877,-5.6616269206711545,A,B,-118.42862585134142,A,B,0
Muslim,Non-Veteran,18-25,Bisexual,19.18408469878792,C,22.63188566780556,B,-101.25734494809686,C,-110.80363921719926,-121.1062198994484,E,D,-58.85181013415445,E,E,0
Hindu,Veteran,51-65,Other,92.19100050561374,A,-65.96250611641334,D,50.75668611838316,B,-31.804910497356744,29.33277967121931,C,E,-57.95814811976937,D,B,1
Hindu,No,36-50,Other,14.836469284881732,A,75.23794407534099,A,75.46650348394354,D,-68.35054111185345,89.18583446823726,D,A,-31.899921187954206,D,D,0
None,Veteran,26-35,Other,-10.897328751610123,E,-42.866650803948396,D,103.72930410670529,A,-163.907072877734,-132.56948941515662,A,D,116.78915494384236,C,E,0
Muslim,No,51-65,Homosexual,54.27919276246892,A,68.71358734710891,A,73.15205172325845,D,-39.87695158656771,154.74347383873572,D,D,10.586323662115106,A,D,0
Christian,Non-Veteran,18-25,Homosexual,-2.9686123238822217,E,134.16351062690964,A,60.3490739246515,B,-125.24679281033455,48.917316557062215,B,D,-12.06542999737657,B,B,1
Other,Veteran,51-65,Heterosexual,-64.20567943292905,E,51.11908964931637,B,66.0486039110246,C,207.73062767620863,-146.8686234246133,C,A,118.59395453874153,D,D,1
Other,Yes,26-35,Heterosexual,-33.57715709533497,A,35.13240497658566,D,-55.408344478587644,D,-16.08901984832523,170.5459650078166,C,E,138.8221418530428,D,C,1
Other,Veteran,26-35,Homosexual,-6.173354901905667,E,-95.0594629385655,A,-26.901476535095277,E,251.60072147350746,51.56268750653864,B,E,97.3909504661363,C,E,1
Other,Yes,65+,Bisexual,74.55956132794051,A,188.47882377492604,B,-15.112320389951856,C,-76.92819078528882,-141.9902084909117,B,A,82.33416629666485,A,B,1
Buddhist,Yes,65+,Bisexual,15.312925170741257,E,76.789475758591,C,-75.78428300074793,E,4.940802432520743,-74.7313054712351,B,E,-45.768848802057896,C,E,1
Muslim,Veteran,26-35,Heterosexual,55.40409989290029,B,-61.79230814730607,E,-69.40702881934764,D,-113.86377391395823,-12.466446556987844,C,D,160.026023816483,D,E,1
Buddhist,Veteran,36-50,Homosexual,-23.116685913804588,D,44.67383970891815,E,-111.22683526280541,B,-8.165570961213772,95.14871158854912,D,E,-152.7026839453653,C,E,1
Muslim,Yes,18-25,Other,-87.63688044593134,E,34.55610479417691,A,-34.251335825130276,E,138.33450233003728,-10.566097696557138,E,E,-77.07913246197232,E,A,1
Muslim,Veteran,51-65,Homosexual,50.2082495047514,B,172.79518143247202,E,-264.9360009437999,E,145.36185956297663,-38.891061822689494,A,C,16.557261049288112,D,A,0
None,Non-Veteran,26-35,Other,17.41416602054544,C,74.30451412377012,C,-13.499328829766464,A,-43.95579470797812,-88.84555540308007,D,C,-2.5147366962479163,D,C,0
Other,Non-Veteran,36-50,Bisexual,-211.30880228596573,A,0.7066659379423506,D,111.36664122863036,B,-68.25005298101337,72.35855548406536,C,A,-118.77787406350804,D,E,1
Christian,Non-Veteran,65+,Homosexual,-38.564111822160875,A,-59.27662326083218,C,-80.01762755418962,B,15.363000099360988,-7.71913524952206,D,A,107.52304429184771,E,D,0
Muslim,Yes,18-25,Bisexual,78.72145621886851,A,128.1294608113276,E,56.84983691177224,A,88.7055886077219,69.37506616748742,D,C,9.684836882277834,C,C,1
Jewish,No,18-25,Heterosexual,-78.17859687092657,E,-51.5990620827323,B,-136.0288335206236,A,45.367753502658296,110.57061883810375,A,C,-112.16294428536801,C,B,0
Christian,No,36-50,Bisexual,27.823803600204723,C,-234.25652178395006,E,-115.45390379073675,A,9.172260940089414,-127.43283535823065,A,B,-56.10107567934265,A,A,1
Other,Yes,65+,Other,-23.84760283998092,A,21.600994654673304,B,-43.11729999643034,C,-75.63690291163488,62.60975931293283,E,C,-51.87079024587579,A,B,0
Jewish,Veteran,36-50,Homosexual,-76.03281611064973,D,36.54191117170918,D,-257.25308751327975,E,6.153985567151337,12.997222548935609,C,E,-100.04404803122482,D,D,0
Muslim,No,65+,Bisexual,-38.84276902228411,A,-41.01533542321253,B,-46.38971492056129,D,-10.590548284144623,-10.260452460693394,C,D,71.41046752927292,C,A,1
None,No,36-50,Bisexual,1.4944021109128953,E,37.906212473000714,D,-128.99452525081804,A,72.88006358431066,60.72249679219783,B,D,-75.64753672687876,B,B,0
Christian,No,51-65,Bisexual,77.67211271690253,D,-61.485067387866124,D,63.00948243796147,B,-13.455187487539947,-141.0668441759983,C,A,-77.74652845316851,E,D,1
Other,No,51-65,Bisexual,-8.018205277194362,B,-157.26998543447124,C,-39.37747356700445,A,54.62649152363625,-201.1564687959879,C,A,70.01162549114666,A,D,0
Jewish,Non-Veteran,26-35,Homosexual,-67.70852757750386,A,151.7678450438006,D,-16.674321256561683,D,-25.50115534371122,130.77514398408837,D,C,-178.152177572268,C,C,0
Christian,Veteran,18-25,Heterosexual,113.65930085096083,B,96.39734701695316,E,-12.615645407640077,D,99.55774045761251,-103.98778996221085,E,D,117.91757528105373,E,C,0
Christian,Yes,65+,Bisexual,77.63169344072726,D,180.84612496300406,B,44.10913962097122,B,-128.1298832721651,-18.776526203746215,B,B,-192.53450292600377,B,A,1
Buddhist,Yes,18-25,Other,76.32792292196791,E,8.240667485728876,B,167.72513911773336,A,-51.30910754396615,73.94937652978433,C,C,146.6832387930533,E,C,0
Hindu,Yes,65+,Other,32.44963726352334,C,52.0202380124672,D,39.49132772755779,D,6.652417856493506,-13.046987367053543,B,B,-119.37439970913708,A,D,1
Christian,Veteran,26-35,Other,-112.3692466726915,E,-112.76718734900619,E,114.14831058780909,B,-129.90855672536924,22.532995473693212,C,A,-100.6057867286587,A,B,0
None,Yes,65+,Bisexual,-8.91259897286628,A,83.51401687833007,A,-33.299712243936646,A,54.86490198894122,71.14565823645229,B,C,67.99838326023043,A,A,1
Hindu,Yes,18-25,Other,13.24974491434198,C,-79.6383083497843,A,38.15634208694339,A,16.999107039971758,55.140293320729185,A,E,-125.45272966418351,A,E,1
Hindu,Veteran,18-25,Heterosexual,48.02363114713602,B,135.97120561471166,C,67.77529880368223,D,77.2309536438709,-5.984585266852941,A,A,-127.41488868195323,C,D,1
Muslim,Yes,18-25,Bisexual,134.06832476045895,C,-111.22858254465771,A,-54.012287876399334,B,-97.43352497397889,12.133372995573852,C,C,-186.2606004306939,B,E,1
Muslim,Non-Veteran,51-65,Heterosexual,24.716579214452747,D,35.308827225275365,C,24.678545185123703,E,39.54137837649325,39.724089598056686,D,D,120.38917904761624,D,C,0
None,Non-Veteran,51-65,Other,4.62501893765871,D,13.175097049983474,C,123.25740118044246,C,70.89893114155747,228.3270634299852,E,C,102.52719087040263,B,A,1
Other,Yes,51-65,Heterosexual,139.6530387677354,D,108.89147992782411,B,36.375029415132445,E,-0.5252157734469487,-128.28933582508654,A,D,-135.2059596523054,B,C,1
None,Yes,18-25,Bisexual,-88.1108100152119,E,67.36436803914061,A,106.00152120505678,D,-137.6051002535783,-46.79957336555497,D,D,-143.99931115138418,A,C,1
Jewish,Yes,26-35,Heterosexual,-11.639159459264562,C,96.02430823046203,D,-90.02695773124273,E,175.5521142290055,-55.22036351319554,B,A,-31.70709979639928,B,C,1
Christian,Veteran,36-50,Bisexual,-56.994610222913586,C,-55.236916506940695,C,-45.831704198649085,D,-8.469597923751317,146.2811647591867,D,E,143.25738967417436,B,D,0
Christian,Yes,18-25,Other,0.5520877829822737,E,-184.88124635595295,D,100.0427344187146,A,104.1608008454317,28.72396748688403,D,E,25.40376612979232,C,D,1
Christian,Non-Veteran,65+,Heterosexual,100.96047018257704,A,-24.98879631933259,C,159.73543994495668,E,-36.41363944217112,-35.575482707955395,A,C,86.43184758119288,E,E,1
Other,No,18-25,Heterosexual,-38.395060659539816,D,44.56371685390577,E,-159.77415618232183,A,-2.6036079966609176,-125.15058007627292,E,B,180.41154366803383,C,B,0
Muslim,Non-Veteran,26-35,Heterosexual,120.26937671232223,D,-84.4415522665932,B,-21.764383205571107,C,-124.83039331563106,96.85935954630058,D,A,-26.574760214267446,B,C,1
Jewish,No,18-25,Heterosexual,-23.770847283767125,C,139.30779112400234,C,22.05909735500056,A,16.112033018899304,15.736793160708054,D,E,-77.11106438975797,D,B,0
Buddhist,No,18-25,Other,24.97873140164094,C,-18.798292374353384,E,-71.70734907408963,E,14.577280034399362,-10.95716172772147,E,B,103.67122581414228,C,C,1
None,Non-Veteran,18-25,Bisexual,-164.96332058768112,B,-129.59621576963065,C,65.86041722115321,A,-19.55145930943278,168.00302461515486,E,B,156.23506797098133,B,D,0
None,Non-Veteran,36-50,Bisexual,129.28986641983818,D,83.51269413406081,D,150.0582623960646,E,6.466286485397321,69.58294321071477,D,C,104.40743161789558,E,B,0
Christian,No,26-35,Heterosexual,-50.30821392679672,C,60.90765667379554,C,19.67337109389298,A,17.209800925742286,4.892376578630269,A,D,-106.61176424188237,C,B,1
Christian,No,18-25,Homosexual,-52.02020098215906,B,102.68271274808191,C,55.45034531298106,C,133.64137128506778,19.82170562222054,A,D,25.463169849925254,B,A,1
Other,No,26-35,Heterosexual,-93.12527495906437,A,-154.56905495710086,D,16.419416913336647,A,66.3809317173653,-33.149020525227,E,E,4.962949240519962,A,D,1
Muslim,Non-Veteran,51-65,Homosexual,63.19911732509749,C,95.35333541490704,E,-24.596871166695955,E,17.809773724756806,-79.12765965317978,E,C,1.9615868000607735,C,B,1
Other,No,18-25,Heterosexual,-81.113893295355,A,-150.50023352969723,E,76.62759886623559,D,-11.46106631070738,168.62449957371302,C,E,8.599444615679756,C,D,0
Hindu,No,18-25,Other,36.920295061241845,A,-96.55224437347337,C,222.2494695038872,B,191.04562045233052,3.4747402877879363,C,C,-31.848247692261367,C,E,1
Christian,Veteran,26-35,Homosexual,64.54638872599148,D,80.185778426816,B,-311.5691325958697,A,-5.1692677667746265,20.110573238422358,A,E,45.147207707572875,B,D,0
Hindu,Non-Veteran,36-50,Bisexual,-105.3662337966743,B,-103.38914350785029,B,-135.63783496389564,C,-127.36975792277572,31.493963325306346,B,C,-197.56912067656108,B,E,1
Jewish,Non-Veteran,65+,Other,-263.2375373157722,B,182.83397490286947,C,-56.62767354161773,A,26.509319556128048,75.01795047140743,E,C,11.802886923569206,E,E,1
Buddhist,Non-Veteran,18-25,Bisexual,-56.65293625351811,E,-286.69630661522035,B,29.603849979375553,C,-160.6338095659241,-30.095586090081426,D,E,2.0279427683078475,D,A,0
Christian,Non-Veteran,26-35,Homosexual,39.11579694287439,A,16.649280044479617,D,110.95022400836012,A,120.54654754594071,-24.155992426697466,D,A,-80.32731356868177,D,E,0
Jewish,Veteran,18-25,Heterosexual,-100.09258537319032,E,219.76427829660906,E,-26.79522622442288,A,-47.78532897393931,73.0167935771756,B,C,-36.97309820555837,A,B,1
Christian,Veteran,26-35,Bisexual,-55.72847337220749,A,199.66253401262398,A,17.186458201756626,B,-24.727342345467058,-24.64234951071497,C,C,20.203207240507698,D,D,0
Hindu,Non-Veteran,65+,Other,-117.79669971539543,A,17.25800629835414,D,-81.34742897069039,D,35.64659052315788,-35.39071028367904,D,D,-25.368599110925384,B,A,1
Muslim,No,26-35,Heterosexual,-167.4543549213884,D,31.060506114211517,A,-0.22158485008200976,C,-39.70599369658937,26.591327147467286,E,B,172.0218122131742,D,C,1
Buddhist,No,36-50,Homosexual,69.21336186293303,D,29.78110202294027,C,88.84995554919367,D,266.74330627975996,-27.20848728099198,A,D,71.86613530730372,E,E,1
None,Yes,26-35,Other,-15.939950246381645,A,62.08258228369412,A,-200.43842966420553,C,44.20483050586413,-9.931640340355475,E,B,-94.78644536927379,E,D,1
Christian,No,36-50,Bisexual,17.07607435350449,C,-141.74734746587495,E,-108.16828484602792,B,-65.60323892135848,82.6853736535864,A,C,106.01085196967361,E,C,1
Muslim,Yes,18-25,Heterosexual,-278.71375069266685,D,-220.78149482473006,A,46.148875526830125,D,83.65210612847982,-146.16816725332,C,B,-21.74884609233389,A,B,0
Christian,Veteran,51-65,Bisexual,173.79953323112917,E,96.47258391066542,D,-25.108493878170833,B,-53.290707380237535,143.96019611465036,E,D,208.78249642822476,A,C,1
Buddhist,No,65+,Homosexual,-66.9354528492205,D,-54.584326533136995,B,-74.45468318896154,A,68.13103774140995,69.30394222135226,A,A,83.52831299634478,E,D,0
Muslim,Yes,51-65,Other,-15.90236096519605,B,33.308387195430974,B,149.78030717019902,C,164.53198530266698,-111.28996200614827,D,B,-105.47785604908884,B,E,0
Buddhist,Veteran,18-25,Other,-19.045275217078636,E,132.1480090383992,A,-11.140547283227349,C,1.6201141734656686,-106.13014332523194,E,A,-9.646290088545502,B,E,0
Buddhist,No,36-50,Homosexual,44.92011955384216,E,67.79400728587889,D,-7.089354155117833,D,-80.82337293705658,152.13898385453405,A,D,32.77511745195862,B,C,0
Muslim,No,36-50,Bisexual,-125.48258678728983,B,201.44969834129793,B,-10.862106727789051,A,-88.44941382680084,16.709997353368404,A,E,14.309966169660864,C,A,1
Muslim,Yes,51-65,Heterosexual,-26.625977358435275,D,18.124216367376096,B,-265.34953608755904,D,-281.8396623270769,-42.945459536393884,A,D,-102.35066808693031,C,A,0
Jewish,No,36-50,Bisexual,5.587509720477747,B,-5.134809199166799,C,27.830525563786978,E,113.2074646561684,53.37699028381757,D,A,36.28757302916362,E,D,0
Jewish,Non-Veteran,51-65,Heterosexual,168.4117236169967,C,-21.182104620529632,B,29.240269674115794,D,-79.95568744792402,-28.220557173168565,B,E,61.99279867301022,A,B,1
None,Veteran,26-35,Other,17.790005585849144,E,86.120131256556,B,179.18652374588657,A,-97.30323622734798,21.44604448256332,B,A,38.46184874907299,E,B,1
Christian,Veteran,65+,Bisexual,-33.92369382148905,E,-108.77815341928283,E,-249.69771072228065,A,165.46135534840346,-134.63131234421326,E,E,165.6573955730239,B,A,0
Jewish,Veteran,26-35,Homosexual,121.54491531266365,C,60.38500078875872,A,90.45338926536527,D,-98.61573305751496,40.70229285543777,A,D,-64.12541947981357,B,B,0
Buddhist,Yes,18-25,Homosexual,-81.61224695389745,D,-146.75730657765948,E,-83.74316420780512,D,-12.080559894990433,-98.08441672360814,A,E,-253.26763237214197,C,E,1
Hindu,Yes,51-65,Bisexual,-10.22004671811218,A,17.397328647394623,D,-189.40538714730414,D,-71.93128376171781,-115.74979850292308,E,D,-70.9083919055474,D,A,0
None,No,51-65,Other,141.6264955932279,E,20.01119698618046,B,-26.72514141966121,A,2.3227476326755827,-6.120600239124517,B,B,36.75916075416681,E,D,1
Christian,No,51-65,Heterosexual,-15.850557877538451,E,-63.02808665113406,E,-184.7599045237194,A,157.8489198421263,146.31693645353968,C,D,52.60592781177119,D,E,1
Christian,Yes,36-50,Bisexual,28.015172421118358,C,-19.219356513970492,E,77.96336835754936,B,-26.915195903348817,26.030455315214535,B,C,103.78756389281891,E,B,0
Christian,Veteran,18-25,Other,23.897093448330853,D,-82.1328016175326,B,-58.26130520001149,A,8.26142946196149,142.2636815368093,B,A,-39.355524130838845,D,C,0
Buddhist,Non-Veteran,26-35,Bisexual,123.5986401508521,C,-80.67253202437294,C,-84.36589699639856,B,103.46898049527891,22.71166462921034,C,E,36.1559664702468,E,A,0
Christian,Yes,26-35,Other,43.471915760122215,A,-104.49239365937572,D,15.664258858353772,E,91.85551458435273,147.46747653061823,D,C,136.74698496913496,A,C,1
Hindu,Veteran,18-25,Heterosexual,-117.53441994927071,B,-58.050491017482194,E,-82.08554338427653,E,114.72300599343521,-107.89302725938327,D,B,86.38530274935205,D,D,0
Buddhist,No,65+,Bisexual,45.871069873654854,B,72.02021570133978,A,-94.13155417801391,A,-94.46888139841668,-15.271585632893098,A,C,114.75734436791574,B,B,0
