civil_status,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,target
Widowed,A,D,83.52677970858632,-163.78099882291704,-173.89283902709073,92.31197917292697,B,D,-65.59188326345344,144.61946904141988,A,A,111.87679132286208,B,12.229289604570116,C,1
Widowed,B,C,-18.48947751020889,83.79700297485077,140.25560085543526,-53.12308823744474,B,A,96.08926349091472,-22.57710033310505,D,D,-87.64261473654216,B,87.84851191155887,B,1
Widowed,D,B,128.9865069504621,-57.04162455711908,96.08480130872975,-355.19227738694474,E,E,-65.67237498931844,177.57222404248557,D,E,-116.53975083107657,D,-109.44929015985403,C,0
Single,B,A,157.09951297431414,3.5485398503471712,-68.8250868917997,-77.7452277246434,E,C,-151.6784954168789,53.30221906160385,D,E,100.30000159621011,A,-194.28329167411894,E,0
Divorced,E,C,-69.84820990624557,125.20810814185019,-112.0566784782778,-75.3411977489057,E,C,159.4367093085198,-79.53699115687786,D,C,-40.98827501345335,E,23.224239722262176,D,1
Single,C,E,-53.92880919551508,-168.7344880245623,-4.070216550679093,20.472622382444307,E,A,-217.18043578805327,-158.81545220250763,A,C,-276.9820874644583,B,168.24873954156757,B,0
Widowed,A,B,278.4442346532943,25.648019719195748,221.75732420949748,-148.79897664112346,D,E,100.04922007079354,-105.53016926858423,D,D,-30.167165531606337,B,-94.58643610734164,C,1
Single,B,E,-63.768294509651355,61.00744872559775,-56.66208302054964,9.306928507499245,A,E,98.78610981910366,-71.94565250432412,A,D,61.463381005492614,C,77.80545361283063,B,1
Widowed,C,E,-81.98816040735613,-14.943872642349454,-174.08812611960713,-32.61441132758008,A,C,-60.71817188215878,-3.677613605624898,D,A,-1.6820310241550724,E,-31.182235538004,D,0
Married,E,E,-110.15212703338884,5.00564003264031,52.65990149253419,-9.73931904879993,C,D,13.842876535862208,146.89097736131814,E,A,118.99309007523387,C,42.846004614986846,D,1
Married,A,D,220.30889633335926,-8.772117666101838,57.841210972672094,81.59256684814447,B,B,-244.5131247040762,82.42421893538707,B,D,-220.43351289050307,C,-30.076391090121014,D,1
Married,A,B,139.06609238712366,44.557584375227805,-106.43763649536811,-6.634716195175927,A,D,-6.116511647310848,3.9893787455999594,A,B,57.127360642938704,D,-103.65511205108689,C,0
Widowed,C,A,13.124618071737274,-78.07952972292378,23.91398467736888,112.98782284580165,C,B,-32.17896010809943,31.640423239572257,E,B,-80.09256504900864,D,-127.42758158995764,A,1
Single,B,E,-138.94715420847422,103.05261393643221,-42.79232292707396,13.008477883479877,E,A,68.55385127569456,95.21953019070422,B,C,118.18952863969585,A,124.41363342322325,A,0
Married,B,D,52.68510394781085,9.888584148139454,-83.40019021572823,-2.1188985768005644,A,E,29.755284885255755,-160.56744360880856,E,A,-147.86150735635394,C,107.27694163366526,B,1
Single,C,C,-205.1879203196782,112.7430168633496,17.518067795167887,-32.80196562007119,D,A,66.00638705175706,-23.339258946424703,A,B,-5.307943935712592,E,170.59308462854287,C,1
Married,D,C,-30.315425879225383,-47.943206797172714,-37.43816562978328,-80.60791041261355,C,C,87.75040000240116,-47.10889160170631,C,C,-85.8868516634176,B,-39.84027837341276,D,1
Single,C,D,-62.44803834962688,93.67601833357797,-63.16648264944394,-24.407348770368014,E,E,25.623775360431534,280.6917296254211,A,B,-97.11816723274838,D,-12.26273861753911,E,0
Divorced,D,E,4.794924757790165,-77.2771359450344,-115.02872570030445,99.52218790493154,B,C,-97.88640095547953,62.962334460307986,B,B,-174.06933756866093,E,117.83972771424327,A,0
Divorced,D,E,-22.920324770696027,-5.1333438944424366,-120.4185357550006,-102.46180131737054,B,A,136.46465181681455,-63.52133245610098,D,C,-22.474257903250354,C,11.846795993165516,E,0
Widowed,A,B,45.78620770109575,93.85809443426237,127.51899152975086,77.61110478205143,A,C,-80.22268169603944,-27.651206204246005,B,D,-44.416292389967005,A,-83.17127894285014,A,0
Single,A,C,-55.03581707476732,50.32306225718417,37.524738056794554,104.53853563770932,A,E,-117.31622460295384,-83.8247217162895,E,D,-85.75333479335181,E,88.30229124844293,E,0
Single,B,E,29.708607752258047,18.591301123733782,70.37889198016214,60.37952266899412,D,E,26.264957137404533,50.08174488689251,B,A,-15.692935636608393,A,-189.76719514589007,E,1
Divorced,D,B,-15.170056691723394,-124.0306316809002,25.190239139028147,25.121514354866235,C,D,144.1343728762434,-58.105167771585855,A,B,-156.12478674900598,A,-39.386236487337015,D,0
Single,A,C,143.85933745971678,203.37923127396812,83.53614359707908,-90.3389626421494,A,A,66.31389311232911,33.47033030242449,C,E,101.3830893654433,B,-203.71955390149864,B,1
Single,E,A,-89.66297595921901,22.277516926743296,16.126688764942884,23.27600020659268,A,A,6.3297541729037246,169.942802811308,D,B,98.57075879104642,C,226.5859052128126,A,0
Divorced,C,C,51.51398563677249,85.7629864868201,-48.69147995592093,146.3368657412083,E,A,66.44298483731971,2.8402509931900086,A,C,-32.03828401905612,E,-62.377349900309895,E,1
Widowed,E,E,186.35381174178266,92.8601317531846,5.379569632739138,151.7433887400911,A,E,130.485756220639,42.796415944804814,A,A,-43.39657876439889,B,1.5998726822679528,B,0
Divorced,D,E,-47.827070744344354,64.41809697083826,76.94575385580758,-143.40477767084866,C,E,33.841567380393734,-20.719066383380987,D,D,94.031703757522,A,-16.906365841896086,D,1
Divorced,C,B,-59.49096724007043,109.93555669854618,-145.97279941441286,127.91245398541507,A,B,143.36502477236104,-12.500306040145293,D,B,225.65881891871427,B,88.49040758919165,B,1
Single,E,D,22.430273455804205,-102.34851014510771,67.42773819057221,43.694880846035296,E,D,-127.89443045349473,52.08135812369981,D,A,109.41297033093164,B,-285.0861471924141,D,0
Divorced,A,A,-70.2798258440497,-18.673671529381945,-25.194150255556497,-64.21063021992165,C,B,-26.24146767783966,141.90303929293881,E,C,118.98866415796323,D,108.1892174993031,A,0
Widowed,E,D,-0.9697454614589509,-9.910924692554216,-32.49765533166258,-81.85432820698401,A,A,36.63591800834735,26.20137804596488,A,E,7.522180041542104,D,-38.64135732583468,A,1
Widowed,B,D,-33.86829915735968,65.66442307027056,-55.01623160006843,15.334850913256561,E,A,-65.46728620617839,123.09102925806673,D,D,-68.97130339119869,B,-33.77306409814961,A,0
Divorced,D,B,44.50395289106736,32.68087296905649,-7.103802152389443,41.45524101232613,A,D,-22.356711601156814,97.21563713021354,B,D,-158.6948311330733,E,87.01723568527193,C,0
Single,A,B,80.45199434639039,-41.45459966963439,-200.07501028600117,80.26908506562535,B,B,179.7532634554367,207.596647830729,E,B,-113.89908196987821,D,-42.08789303833814,C,0
Divorced,C,B,-12.54511483238935,119.20600147690973,179.1123132450735,-138.65593485323924,B,A,244.87694909827772,105.13491000667383,A,C,-27.30121329751617,E,71.76822893603003,E,0
Divorced,E,E,54.786522755159226,174.7962510480127,53.909302398933825,-67.60120225401934,A,D,-78.84773879420439,-107.94048753466474,C,C,19.278822593337885,E,-144.58953868327427,B,0
Single,A,D,-87.977820081224,57.39188399975792,83.00741556930542,61.314011422654566,A,A,26.433041111424917,-400.6096953051179,C,E,31.418452184761403,A,-4.76056062905468,A,0
Single,B,A,-49.85814131459227,147.99606385284326,-1.2340663886879706,20.385105691620158,A,C,66.31171368105106,-138.88803250784318,E,A,-80.50919803549753,D,-107.0447694251167,E,1
Single,E,B,-85.15882264634753,-77.93492991181793,23.47979609538226,126.38995627709626,E,A,115.16439941353458,90.55528416321494,C,C,134.8194616220042,C,-3.487531945148799,A,1
Divorced,C,D,-28.189755976682857,116.73492912996359,101.7194307096332,89.34225580275765,E,E,-11.63119697918455,2.5426606758610215,C,E,1.4535171708446744,C,-60.82614364479168,E,1
Divorced,A,E,11.261998266836674,53.93565048937211,-7.506635615309021,-8.607336729136698,E,B,56.67445384992812,-2.8801877791275623,E,A,84.34430025688121,B,194.36584034281884,E,1
Widowed,A,B,78.25572065471134,98.68021321103974,5.842230879953671,-22.861682242546703,A,A,186.17642025276365,-143.8383950523695,E,E,184.49707760530978,D,-66.02877847241722,C,0
Divorced,D,E,-60.650662792947344,-101.77122007522095,-11.618225901725806,176.9659487828153,D,C,-62.29590817423072,97.91596962816364,D,C,-122.46131812250152,D,-88.6555495094259,B,0
Divorced,B,D,89.18357327198783,7.799971345292701,-1.1067718357646397,-260.245687478431,D,C,120.94730098643629,-73.99444634278984,A,B,-97.79140110903232,B,22.05959899122408,A,0
Married,C,A,-48.326752073794786,-135.72005119201728,-21.438845350374798,-15.45498208319466,A,B,-59.219092648392504,67.49483686018539,E,C,85.8127567386721,C,-73.4716667963835,D,1
Widowed,E,C,9.283743970735088,-62.37910209543189,64.46195224024696,54.160465341932465,B,C,50.937710035432396,-41.22620532026751,E,C,-138.17541430345287,A,-13.97253040731152,D,0
Widowed,E,D,63.293292908059826,24.47319561332889,-1.3759918942831348,-19.702123635471843,A,D,50.73352525296541,-82.92680682865442,D,C,111.55991350898151,B,56.61518505807187,E,0
Married,C,B,37.92541218736582,-46.72701571469385,34.19586908323177,-54.31283041044752,B,A,-15.16308452075723,-39.69541170219846,D,D,-22.366742815532906,A,-35.358709962594055,C,1
Divorced,D,B,-165.72894679067454,52.47879895052628,83.0924974988764,215.65119428284993,D,D,86.55542923232579,178.3325078608876,D,C,104.11078050721297,E,94.53948211315928,B,1
Single,B,D,-75.29987264219206,-131.3715361194886,14.602856709521372,-56.49156270447988,E,E,-11.84811374451377,-89.43124889878237,A,A,29.849674334024336,A,33.28744121222106,B,1
Widowed,E,E,-140.0955506276456,-124.52961697855625,-90.22448494774116,-139.8820725728717,A,D,141.68696336380907,159.02153119613126,A,B,-86.86036074194455,C,41.09543026143482,C,1
Single,E,B,38.45675387732989,-79.42158130561768,81.50057328510313,-2.29598343318179,D,A,-31.253526061856512,-38.19365009608817,B,E,-39.87249078099413,B,34.87823721223882,D,1
Divorced,D,A,-26.69318591215334,-140.92501588014684,11.633466576918579,111.7057866621783,D,D,46.107115212399336,-49.838085333020175,B,E,84.91237893389729,E,-163.78460428041728,D,1
Divorced,E,A,-124.2353262937081,85.09186956521904,82.08916656577642,-48.95019792196924,C,D,-45.93880301739933,-43.15487068783679,B,E,-53.18135399819345,A,-120.98915272909933,A,1
Single,E,A,40.40623462565024,-69.26175117888546,-32.914709400421636,74.74423666593175,D,A,46.01298732922715,-53.114981673659834,E,A,-14.19300707222787,C,-29.403517845991317,A,0
Single,E,B,75.87831313892403,78.71206241568744,158.1610404892769,104.55305220669482,A,D,-44.83324409500603,80.73833966188812,A,C,33.597775566218296,A,-212.70462891778288,B,1
Single,C,C,276.63347966377864,-112.67919223374028,0.7090627165052132,-74.8631869474973,C,A,-46.6047232876708,-43.88766794497878,A,B,154.26739415242545,D,-3.3724101642249065,C,0
Single,C,C,-43.7457000469762,-60.86358678539436,45.79943046521876,86.01197235626795,B,C,166.08998665162665,103.50954642834536,A,D,74.33950650811282,C,158.7526502276847,E,0
Widowed,C,B,-31.9991387696549,-66.78547932344168,-45.524606630400704,-55.27577403564283,C,A,28.52985912882609,-78.82164064342946,C,C,-40.048671838124754,E,155.1328868807845,B,0
Married,E,D,-12.681944814256491,132.95331509645055,-187.6406430399561,-117.95649054636752,B,D,-109.47956073713547,-243.17535463553108,B,C,-29.1167878786678,D,-31.99854979545782,A,0
Divorced,E,C,66.72910053211773,-179.13552979368833,-28.065383821148732,-171.72275193362475,C,C,-4.4282895240520785,-97.44863438117665,D,E,24.837813115651052,C,25.440759175298304,B,1
Divorced,D,A,145.1248401821848,17.233188915980595,-116.84797676623278,74.0241418786523,B,C,70.1267109372387,8.926985423415564,C,A,47.68348024167929,D,-4.708956707870204,D,0
Married,B,B,-161.45453037391692,29.9059503906713,14.688666121904948,-160.78295386212406,D,C,-63.63486999422789,-123.4437323433788,A,D,5.234107099990133,D,52.441883866272555,D,0
Divorced,A,C,-129.6457167099613,-58.95378844371334,-47.39455915846754,182.60870331547895,A,C,-120.65570255187,-108.4887059303006,B,C,178.87254869714613,D,-89.16619500016655,B,1
Widowed,B,E,12.529843005044347,-114.97807153425856,-61.20433836351835,139.96601614683416,A,B,-3.2735131460002895,200.46270188915875,C,D,-51.243202787700056,B,52.37827702165592,B,0
Widowed,B,D,81.93683608669262,-211.6856608577335,-163.10968637749392,-71.58368356480392,C,A,-85.49797827301575,-56.124764990735606,B,B,-141.48718348734573,B,65.30530460706879,D,0
Married,A,A,-36.98637647496909,-48.69532966041598,-305.9169670019854,95.2892193532803,A,C,90.04630437913586,64.37194692627459,C,C,69.49641634975373,A,-31.390534701647,E,0
Widowed,E,B,-61.423145396626154,61.321246847257996,-38.809279145289366,-35.49807286298285,E,B,-87.2380890459272,54.16223879501681,E,E,54.059688338170474,A,-33.75109791137927,A,0
Single,C,C,90.77844756596812,-53.286818416619084,-19.38457979675265,9.299649170381006,B,D,-14.835476355929705,26.266429815896693,D,C,-92.5517944872319,C,93.25084374225263,E,1
Married,E,B,-85.73308325790089,-162.4650608735484,44.02783319723768,144.72373605518086,E,C,16.696492829013327,-84.66036683450723,A,E,113.28737651578238,B,-149.82631578525303,E,1
Married,C,C,251.57649972492675,-0.874342580053131,179.7472872739037,-209.17113658222553,B,A,145.1209201119084,37.22107564470395,D,B,-64.1507059680586,C,-218.99012911611518,A,0
Divorced,B,E,20.826494776416844,-92.283240354674,-63.26975187984469,-53.24931986008586,C,C,-129.6300397006423,148.67541701802412,C,C,144.3365270523934,C,132.32381025092155,A,0
Divorced,A,C,50.62498413771303,166.06326733095565,-147.14337327255421,53.89696327129479,D,D,-117.82282632974098,192.77562033635937,E,C,-197.37847770276016,D,0.8286408957631944,D,0
Divorced,B,D,-8.895130631676755,-37.984542862015694,49.45709032005469,-110.45651632721119,D,B,10.200913017356635,51.81240659360784,C,D,60.8845035009606,B,-49.85363362892065,A,0
Married,E,A,44.087686422885135,-100.17602741468895,0.8242263863940608,-96.06313154799292,E,A,-35.270157978435876,138.05728998457258,D,E,22.4194999957594,E,69.69211876211041,A,0
Married,E,E,19.52002993175469,-34.662152495307154,-190.03709976286382,67.44339290470613,E,E,92.94562423156368,26.638297470662298,B,B,121.19053705008847,E,-145.55620816758207,A,0
Divorced,C,B,-136.96873871927616,-64.11717478915502,35.63652288166942,3.121962250325826,E,D,8.090742808723093,-5.6833661695180915,E,E,-14.840853491135524,B,112.05403432286883,D,0
Single,E,C,68.90836593409065,-91.51467915412329,-136.91046659192753,38.604659570318326,B,D,22.66568761847649,-138.89248637721826,D,D,-90.92283258587638,C,18.234219546842137,B,1
Divorced,D,C,14.007713672302065,-41.719190364156205,-149.72999650478613,98.12237335746309,D,B,-140.66637972442928,-78.32458614602035,E,C,-62.26022681836284,C,27.090204902183245,D,0
Widowed,D,C,179.50914655402747,10.382837744869713,-187.624372667543,-0.49734308250494513,C,B,-27.48634922064918,22.434447266786812,A,D,182.32119007753928,A,-24.004175197863123,C,1
Single,D,E,-160.6084274363582,9.494657045054229,-61.481772167268055,-76.96265644825252,D,A,29.19450011375041,-27.939971423632485,A,B,211.6755137678179,C,227.45659859507188,E,1
Widowed,E,A,-16.793893348150572,-61.419556740903836,-118.24478914252015,-107.90838945607524,D,E,71.70390441762902,121.22109829464247,A,A,130.12754388527043,B,-85.35096544251194,D,1
Single,D,C,140.45738868944628,60.07307712557184,34.16119526626432,10.213036608135036,B,D,-56.63391533416212,198.37087481745212,D,B,81.99170931935801,E,36.260721685517375,C,1
Divorced,A,D,60.844529441606454,86.74482845991385,-110.55831691189933,-51.92108395372963,D,D,-33.600975357828354,-59.420218431563654,D,E,-66.47112346233578,C,-59.98278241211923,B,1
Divorced,A,C,-128.15781418583038,-55.52065133169719,78.15100265366839,-92.0414657394048,A,C,63.37637262325458,61.55381340646896,C,B,-13.884700190869756,C,-53.900938461952286,D,0
Married,B,E,-11.032429924192913,-88.9677573109696,11.751810986761413,26.99924111738703,A,A,74.33754829658888,-177.1961965331641,B,B,-145.79952409268893,E,-80.69857762477564,E,0
Widowed,A,E,-182.67316902692014,-188.1106372016798,143.35820633534618,133.01832925846148,D,B,-7.126609347349413,60.30207928015125,C,A,109.89298746424379,C,98.14017135194233,C,1
Widowed,D,A,157.09177339174266,65.48951480391715,-144.55916865575733,-24.563630586915586,E,E,84.77004272644358,127.09231876892986,E,D,42.42863936999616,B,142.35791289173633,A,1
Divorced,E,C,42.23405666020569,-119.94605965303167,108.17425117769794,41.675254672318516,E,C,4.687844162745409,-82.68687404718966,D,A,-108.87913013500314,A,15.621104003126703,C,0
Widowed,C,C,78.66201065691865,-36.92012006070991,54.66698502547218,-56.476475711659106,A,E,8.591252917705289,-97.29125764333885,D,C,-149.7896409172914,D,42.48642635108265,B,0
Single,C,E,-24.377058127272335,-134.40951296975066,-43.955087923227396,-121.50020426153392,D,A,126.55029107075346,156.9513970104022,E,D,-18.351061591340514,D,49.36851084454015,C,1
Widowed,B,D,61.86927876959763,-210.8172634416895,-66.43176861009675,-114.502388747985,C,D,-28.830194655724284,-9.080152132864407,A,D,-35.70599987456318,E,25.47021581272963,C,1
Single,A,D,24.825106551915198,-0.7190725636575918,-55.525001350137046,-164.31482450083365,B,B,90.94756537794623,73.22920575391336,A,A,-34.53063297916955,A,-180.5356815120056,B,0
Divorced,A,C,-68.82582431084187,-59.586706288830236,-44.85311866321903,33.78177936485821,A,D,55.88855500696285,-66.19418440300345,B,A,-37.16713985645212,E,-58.54442860689911,C,0
Widowed,D,A,197.7020087027046,-9.141475631646188,75.1482006846774,71.82574873652305,E,B,-56.90794928066756,120.15899284863123,B,E,-6.2801728999224204,E,-22.437921055572637,E,1
Single,E,E,20.171275670366494,62.25337843047222,-77.34053022887538,84.06735599914435,E,E,-14.688950378362374,221.9884860010846,D,A,7.608625825238069,B,-115.61429378181971,D,0
Married,B,E,-68.7699971155698,-40.41769955933317,74.37649546466275,20.46441527710298,C,D,-120.46001015916758,46.4756314843971,E,B,80.89902270061965,B,-111.36151516455158,A,0
Single,B,B,-50.83343717439869,-48.822197159600464,96.22985079108292,-119.46981571294415,C,C,-9.731582717158336,-73.82603460051926,D,B,59.5263930925241,A,33.04892683143407,E,0
Widowed,A,D,220.44837252329836,-208.89073796173264,186.66837173622025,97.84734623966726,B,C,33.69213842667145,74.37293275935164,C,B,107.07044587048014,E,3.813348320475359,B,0
Divorced,E,E,-192.00231701297378,105.31133907094343,203.53050645584872,-185.2914146018207,C,D,-246.73728509024704,41.923580084404215,B,C,-7.365970972908083,D,67.67290874579722,B,1
Widowed,C,C,11.033873713681267,-91.38345174932641,92.54641581884017,-121.46208421975162,D,C,-2.3754692192609763,144.42374953590067,B,B,19.115301927814592,E,59.68134383299032,D,0
Single,D,B,31.12601012713264,52.632808406370714,-28.92093388702859,-82.42172553485094,C,D,6.927683575328454,96.55890351996975,A,C,128.57414897655363,D,-30.440639431620585,C,1
Widowed,E,D,170.54189309181845,-37.20847148728386,230.38639319777957,-158.71856129057667,E,C,-159.31513893500411,-81.43161565608919,E,C,-117.14624887427483,B,-128.36522241818565,C,0
Married,B,A,-21.663379057903747,32.83485072453675,-33.50191345147221,0.5524176569609492,D,C,40.02442303098447,-99.65435387702126,B,A,-23.010598967512816,B,31.398895952625338,A,1
Divorced,B,A,95.18350963411089,-119.063014552828,30.593040336844794,170.12584237986408,C,B,-88.3599594561812,-85.56034839933649,E,D,122.01831159795418,A,19.639572367205442,B,1
Divorced,D,D,-180.52002373210576,49.409637355579925,-56.226399979736186,-19.65819597164321,D,C,-41.600985204821015,6.19426811192303,B,C,-27.037035292295506,E,-112.95293380576719,D,1
Single,D,E,-92.22111063960725,191.12780380299168,-205.03968876499462,-30.27273579088876,B,B,82.2724035015821,121.05850490677645,C,E,44.135274117561984,E,85.55515451097338,E,0
Single,B,C,-65.14434702193404,-6.117310739408648,-72.06124301839554,-113.88482594260967,E,E,121.02478311520201,96.96456568291094,C,E,113.78182993530478,D,125.89446705761091,C,0
Single,C,B,-100.59764739936799,-14.335891127048336,-4.707637820918582,86.90447464123736,A,A,33.13311042392185,-42.377875895937926,C,E,45.676748628403004,C,-83.01829617678996,C,1
Widowed,B,D,1.3288764620063558,-40.308843940502406,153.29551899653373,24.699741632273902,B,B,-20.827959929199665,38.5157290507987,D,E,28.169943124220026,B,81.82841386996112,A,1
Divorced,E,B,32.89323653130442,53.1984428247943,56.82825990161785,38.04569386877537,E,C,42.96591036185876,-136.39807161523393,E,B,-61.78282088119463,E,-31.195340325414016,A,1
Married,E,B,159.60829606736425,74.27801642871441,0.45305741797925525,127.2370266821111,C,A,-21.49505677462989,-52.76163497721379,C,C,144.4692342010672,A,-30.52797815188335,D,0
Widowed,E,D,-29.184729060115306,-6.372768264630298,14.293370011873321,99.5166910415416,A,E,242.0908450545424,186.2897641408287,D,B,-4.172442271950782,C,-30.186719616684282,D,1
Widowed,E,B,79.30001852805174,-206.21415474626468,55.30019706560447,-43.110575268591994,B,C,143.73904989211113,82.47585960181742,C,A,55.096192362076,E,22.36506422745856,D,0
Single,E,C,237.72992379883866,7.847243528163005,-47.805860098373856,-94.78763699527254,B,B,6.78711941340365,248.62897417259956,C,C,96.50853361122455,D,66.99614897062767,B,1
Widowed,A,D,-16.232549832199293,-21.31856249270528,154.17164361976438,-128.73357446468992,B,A,-167.1907376794411,-26.663776614187135,E,D,-74.93311944500107,D,-100.58991238953566,D,0
Single,D,B,331.06276205690074,-56.745484160099934,0.11507375186321457,63.59460763652881,A,A,126.4537921841405,-60.50472599637979,B,D,77.6213367482422,C,-56.04270504272299,D,0
Divorced,C,B,-36.825893415897035,-40.978577812899665,-6.259658459560129,-15.832672122159355,D,A,-16.221254161282907,113.98312736282075,E,B,-100.76653923657702,A,-124.63334837200877,D,0
Widowed,A,A,-14.636684703221025,16.456926353898112,-227.9231181844974,7.599039617159155,B,B,4.320447263771175,86.7073957632476,B,B,-34.878459920913066,E,217.28073372383312,A,1
Widowed,E,A,39.550006797213385,-105.73826875730319,-28.35838525284603,161.63889056380066,E,C,73.23125127222944,-28.35045461379214,C,A,165.60892450881028,C,-0.049121286860542984,E,0
Married,E,B,-59.05044861258105,-62.55771036132507,181.15804439684678,66.84450267027985,D,A,116.81726481286535,-56.96542806150061,C,B,269.6884787484194,D,104.27461840107188,E,0
Divorced,B,C,80.11220720604969,-248.22768894628294,-167.91809962538954,18.718004881313554,E,D,41.925527296746566,-156.94238355016304,A,B,14.071820802592109,E,-37.0016572472487,C,0
Single,D,C,-153.93007248034857,171.82276196575927,-142.41060092423126,15.777296019155232,E,E,279.6435113331513,-238.91647061293253,A,E,-46.66774843241946,E,10.952935265801768,C,0
Widowed,A,C,-74.4875022875608,-58.395931186665926,35.31551146928314,-190.46407478979458,C,E,-40.67658976162186,105.05778427870369,C,B,39.37834022094584,E,-18.33145197604616,D,1
Widowed,A,A,4.822892350722271,112.46739603742677,75.45086195245362,-21.523564160920078,C,C,49.37180727960921,-3.996414126478081,C,E,213.62821985847535,E,-124.56590605434756,A,0
Single,B,D,161.9347112200213,107.30853003293524,-162.72834199667435,-48.554291252472595,A,D,1.7469189211591871,-164.40438224057888,C,E,68.46035914091136,D,-54.091963989640746,B,0
Widowed,D,E,121.33499720571064,29.117346635449103,151.97323170730564,17.614024878277803,C,E,-127.86897202541041,-45.38775973804215,C,B,-8.754483105236051,B,-6.976397690210506,E,0
Married,E,E,145.35212608545694,45.87588744760943,-0.5399749790735087,73.56195785487091,C,B,26.674095891077656,-100.16809111531259,C,E,35.146282119602695,B,-199.8518508343438,D,0
Married,E,D,127.78290513538408,6.868760774196674,-26.155002488705552,206.9022836434895,C,E,-37.70751206672505,-1.9681119805270142,D,A,-36.64609246653064,D,132.8197826244975,C,1
Divorced,C,D,-48.193632365718145,-215.2806824881626,-12.231069786926978,-176.07283383405036,A,A,-64.4806994198731,66.55838984550749,A,D,5.343447256976013,A,64.87370444524166,C,1
Divorced,A,D,-118.34243866262683,71.71579870665819,-65.65961336769118,-153.46823666145633,C,A,36.3922717667982,154.09372025115914,D,E,-21.699143200748445,E,124.79431291198672,E,0
Single,C,B,124.02756307438113,109.81329441999958,174.2063409811867,71.6260702713169,E,B,-4.312740424266604,144.04171034942067,C,C,50.58734565902454,C,86.08424444985671,C,0
Married,A,C,-77.42753410086452,-281.83375649473896,68.49457807634485,-81.14697951681367,B,A,-78.04776861353294,-70.43842262373447,D,A,90.44465697419297,D,119.27518445802806,C,0
Married,B,D,-108.8451544455517,-89.39309092153577,-108.28695015997091,-69.41859172043547,D,E,125.53667869066754,-124.68274900030232,D,D,-112.90145618567149,A,-80.72066768799672,C,1
Widowed,B,C,-30.031194249504868,-49.90559078207495,-71.00734968694833,113.75102772760228,A,C,89.85107427668767,-4.9046080738746145,B,C,61.24912079457575,A,18.724293400065324,E,0
Divorced,B,A,33.08374694236186,-40.369281165241794,-34.23668854927323,-71.98660874099066,D,A,-63.075993979133706,-20.213657786308605,B,E,-8.222817064348407,D,35.34150057252914,C,1
Divorced,C,C,-22.000164091249168,63.711523715591134,-22.224959862425393,158.25951983772853,E,C,-80.73519104023673,89.91259921221582,B,B,83.13693987926659,B,-157.53901251643757,B,1
Single,E,D,-12.332398415348713,49.439804443136445,4.53473765260791,-44.75347126420133,C,C,5.034079289303817,-35.98254612586943,A,C,-145.63007042418053,D,-222.33429675028034,C,0
Widowed,B,D,-36.119953544156616,-78.68764701380529,-112.70367831939012,151.15002556423062,D,A,-26.75278956158418,-56.22779395277716,E,C,-56.29855981166555,C,-38.83485595637573,A,0
Married,B,C,-12.69703540418188,-68.40334114862793,87.22168277451576,-74.40211779919468,B,C,69.60183912370528,-103.66548682715258,C,C,68.06076399172356,B,45.6035465885698,D,1
Single,C,E,-110.18725831699372,-60.714910578922634,5.321129189239658,-26.707630786840213,D,D,11.412643159784432,-265.2390103356336,B,D,68.88551058636561,D,36.72327153027845,E,0
Divorced,E,A,-49.964160846132074,26.46398113120629,42.59043208114166,49.980667481627755,E,A,119.03401861460792,-53.55616501627981,A,C,77.04682463816232,E,97.15880594302429,B,0
Widowed,D,E,64.01300651959167,70.25404764596193,-27.63874639211551,20.374442050448486,A,B,-59.90391623257199,112.64611586131524,D,E,75.35127948857583,B,79.87333972902458,E,1
Divorced,D,E,147.93610400610123,32.594420315338205,-90.07683075417299,59.80783982071253,E,A,173.84211688057917,22.708374045632823,B,C,-45.46210307498438,C,4.20374840756776,A,1
Divorced,D,B,-69.03018352555114,-193.720290722286,-134.0328904361075,300.58600202051423,A,D,-176.12937449544356,-161.56475398927344,D,A,-12.269075235948517,E,-182.7980281895874,A,0
Single,D,C,163.14643203022848,111.39467646458385,83.57732265523853,-42.0064870027152,D,D,86.81941243370021,98.09995407456252,C,D,81.72049927103164,E,69.12265446155891,C,1
Widowed,C,D,-51.940284337211814,65.69358425857021,70.24179014700891,-11.564043230061218,E,D,-85.66210129547763,-24.820705847806103,D,C,129.68110666172578,D,168.77876339748136,D,1
Married,A,D,149.35607285482152,111.44534636050483,104.55924445459502,53.950724392722925,E,A,95.42191529553901,177.600957776435,D,E,-13.06520600796685,D,1.5275578870953983,C,1
Divorced,C,C,30.349051572644214,-87.45735062162375,-195.56101698282285,-170.08676610376043,D,A,80.49423917743367,-150.08976514661884,B,D,-185.9460942529317,D,-15.504361654016213,E,1
Single,B,C,21.224976385559792,172.25889065179945,72.78318708014056,-132.3450703378073,A,E,-148.29227428960067,40.83766698831033,A,B,-71.1756853817443,B,-88.9529647779518,B,0
Widowed,B,A,56.58171353811214,-60.98937976889326,49.456854065606485,40.052195289160586,D,B,27.87355321597273,-21.768664824101602,D,B,-220.19834716313292,C,41.27012296994245,E,0
Single,B,D,65.19104506127198,26.68868887172507,156.8881208067954,-55.16788847372679,D,B,168.17170142054297,-63.78860676987402,A,E,55.61288814102745,B,65.69875314048201,C,0
