disability,birth_year,religious_affiliation,Veteran,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,target
Both,52,Other,No,-30.79697122256509,-158.63166464369968,C,61.43009961979228,D,-32.70527272410997,E,D,-55.68870730004514,117.86109148926631,61.803572387512,C,1
Both,28,None,Veteran,-50.442306384742864,84.23083990033363,E,183.86070694847837,B,113.90264710823821,E,E,-89.68132050229414,-74.09733210136996,-45.58502376244671,E,0
Mental,82,None,Yes,119.90126240941972,-14.432204668876972,E,-32.909626005523876,C,-123.00527407779651,C,C,-37.07480274227548,97.4684263498616,-14.152142392636021,B,1
None,45,Jewish,No,0.23396780327865874,76.61689389425082,E,-56.259864582058036,E,87.39854503391032,D,D,-86.0125427644915,82.64220553162244,-144.20867970731126,E,0
Physical,84,None,Veteran,-20.999749409507654,-110.50641027517811,D,-49.81011003396195,E,-83.93992050936366,A,C,-73.15694739431477,11.657615576015374,14.356744551338602,A,1
None,22,Christian,No,-21.614530415847163,-70.09516423533393,E,-99.22406127360259,D,-28.93434164575202,A,A,-169.8083938181719,40.54838390840274,-36.10728567705635,C,1
Mental,32,Buddhist,Veteran,-75.36889121117632,-104.04163438490808,E,45.326844201307146,C,35.552385118459995,A,A,-143.51892954637327,4.422813266273861,42.68814271130008,E,1
Yes,37,Jewish,Veteran,-3.5916929784585867,-285.31162363125355,D,35.06927913960467,E,-63.61443763111907,C,A,125.7586815867326,29.6638957730875,-132.7635389895872,B,0
Physical,63,Hindu,Veteran,48.8553693980316,-148.224659626711,C,23.430674335734906,D,45.516219978655975,B,B,68.80948263672528,167.16101537066314,5.8090184088398695,E,0
Physical,54,Muslim,Non-Veteran,-39.87565982910053,39.742536897862756,B,2.9409903012216363,D,-152.97692951500562,D,D,30.96460656594252,-13.279101271841245,-37.87895574111115,A,1
Yes,49,Other,No,-62.52572562515941,-114.66021616488457,D,-175.0652120911427,D,-48.67194372237917,B,D,-68.34988737130759,-88.69182722187749,-125.08953660582837,B,1
Yes,67,Hindu,Yes,65.44858293202246,47.57728294252783,B,-102.94890161263011,A,-108.55366302830451,B,C,26.01364849526536,-28.30678177106765,-10.679708572047145,A,1
Mental,81,Christian,No,-22.874677460978106,21.50421640485794,C,89.39274543306101,E,-59.712287177339796,A,A,88.74795437807946,137.60521465938615,-138.36801571786646,C,1
Mental,98,Muslim,No,60.4280291351992,101.60271404374934,E,-167.37023689759278,A,-71.90942700119632,E,C,-10.089457768979232,-162.29801252319376,-99.18230981677344,C,1
Physical,68,None,Non-Veteran,-52.33995949547388,84.92671242607025,C,88.0612832604158,A,-13.210366808110976,A,C,151.1940301499016,87.55980585720971,145.6971004445689,C,0
Both,73,Christian,No,85.46499761116483,76.16387147369359,A,-120.49213571528456,A,131.56701424013633,E,C,-54.72009081202099,-59.0145565918486,185.86757003354407,C,1
Both,73,None,Non-Veteran,-190.03781642363572,35.23354362053878,A,-97.18951536113724,C,-46.59385288695456,B,B,-49.82420056840832,-45.00602045231421,-219.91060069591367,A,0
Both,59,Other,Veteran,7.0819952307356075,-38.89759602135445,B,-42.52400591180225,B,10.352552622029243,E,D,62.16335104037155,-18.833114370609646,44.769148973103924,E,1
No,64,Other,Veteran,-50.362867995053264,-57.07460943645548,A,-128.0799038942834,C,-179.31942757814954,D,D,67.17399945220583,-120.93240841304878,-52.96774524286929,E,1
Both,41,Buddhist,Non-Veteran,-40.76883583362085,-90.80434741586812,E,32.751657823001885,B,-143.02806546245,E,E,-95.38605765217201,79.29479971920746,-26.296151524418704,A,1
Mental,30,Buddhist,Yes,-40.42305499846422,67.34768780449785,D,-230.76282465956973,C,-106.04204859037829,C,A,28.030297236745383,96.78490968051531,4.996766049896949,D,1
Yes,49,Other,Veteran,-71.55765272095115,129.58881962795397,A,-12.413175201767547,B,-72.60318009897547,B,C,-259.04836575441146,-44.58812352311406,-5.290795021897832,E,1
Mental,32,Jewish,Veteran,68.37608211064165,-91.5501625600243,A,11.858469193800882,C,-41.26719387588426,E,B,-159.06989030926687,61.55190527697905,22.910832000588723,E,1
Mental,45,Buddhist,Yes,-202.60597264330858,125.5427403139391,D,-158.04455524294306,D,18.636798905043612,A,E,84.53383812766731,105.49232035129887,-141.04874698152503,A,1
No,85,Jewish,No,49.65448070141809,-34.75118754640578,C,223.66367335498705,C,15.529619016640146,B,D,96.39887805009174,30.760386311450418,76.98966319918075,D,0
None,93,Hindu,Veteran,94.32229598835023,46.5324136818062,C,-21.40791546021868,B,-53.24649328481457,E,A,-162.3003183764182,-0.6363090756208256,-74.34678799286957,D,0
No,91,Hindu,Yes,18.12106120643701,-173.30907498242917,B,-64.57750380203926,C,-12.805669611659312,A,C,83.24681269031251,53.347187583062436,-31.422477923069398,B,0
Mental,76,Muslim,Yes,-112.29574205148167,224.05551163027394,C,80.47041972714149,D,-53.78522676447742,E,A,21.3731898104725,-87.79292438131553,113.62100139760456,D,0
Both,24,Other,Yes,-70.80497646662455,-73.27692457973522,C,-157.65412210133132,C,3.472973522925936,B,A,72.24460581930688,19.43924377407429,27.571704498555977,A,1
None,93,Muslim,No,31.501088494523827,46.025831135315656,D,-116.79101698189665,E,115.0991239930222,C,E,25.83520647946247,-109.605530878167,-1.054764116223341,B,0
Both,66,Other,Yes,201.62114398894067,133.68331674800632,C,-37.42630500644409,D,-152.5257837008249,B,A,-133.87941617863618,-106.35816055118607,146.58885384350634,A,1
Both,53,Christian,Yes,67.7366801592597,-56.31628442377541,D,79.45891018414912,B,-0.9119740246583318,D,B,35.36749673808315,-58.977346022043875,-74.12643779668208,A,0
Mental,89,Muslim,Yes,36.29938648017294,81.52979708791844,B,49.371974076934016,B,45.79719350208534,B,E,-189.49336040820916,-249.60974517964948,9.357768055741325,B,0
Mental,71,Muslim,Veteran,-39.67896798784103,-109.81411358886643,C,-203.65406663170998,A,106.964431999687,E,A,-232.20578014629942,-162.47371460289594,30.175159354374763,B,0
Physical,32,Buddhist,Non-Veteran,-14.113490138107915,-86.80712568746392,A,-2.9988972190015213,D,-29.828210152860855,C,D,-8.832868802017375,80.3274775386252,0.4457128438171166,E,0
No,94,None,Yes,135.731686139595,153.38669534595127,A,43.336301389161065,C,-55.69601652651027,D,D,-23.995035120708398,49.1458187518561,114.3194549129581,D,0
No,29,Buddhist,Non-Veteran,35.11163644810216,-69.84662758736827,B,-25.702949738938308,D,-143.31258489519317,E,E,-41.7134958478728,-12.964984897798033,-1.8526491782115055,E,1
Mental,28,None,Yes,54.28876889732213,100.69327310140987,A,-110.27486300456306,D,-8.783727710898805,A,B,-102.10250375304798,-30.770913270014766,-58.13276561781261,E,1
Physical,44,Muslim,Veteran,156.35637964347734,-33.174131126687165,D,32.30348523308073,B,90.01112823990104,B,D,-59.20232943547219,7.0582135547286695,-121.00064911690134,C,1
Physical,86,Hindu,No,140.45073613809552,74.82375026590627,E,120.02060953577521,A,93.34227876124753,B,B,73.2823617942893,-96.0496501565332,37.557013574887996,E,1
Physical,35,Other,Yes,1.200505961195994,51.66384061049888,B,-0.632112462201566,D,-89.26493303952914,E,A,-65.23000381212822,118.2563491404764,-198.88687618193748,C,0
None,25,Muslim,Non-Veteran,13.140874592161852,-17.099706604988544,C,-75.32404313694364,A,-0.9573034284057919,A,D,45.233166420879364,54.384897893284666,218.6019008693159,A,1
Both,52,Christian,Yes,-141.15215277767993,-4.813668256025905,A,-1.246777708695921,B,131.1244980810072,E,E,0.6866434013261766,-34.09060977681978,38.202670428998466,E,1
Both,30,Hindu,Yes,-70.29670806806148,-149.388594346284,B,-145.24748689066527,B,-1.941810965574577,A,A,-99.90426098341634,28.40449331036108,-147.51167612132727,C,0
Mental,87,Muslim,Non-Veteran,28.315149266802198,81.25533235236652,D,44.37308502040639,E,-23.35733986131695,B,C,-54.1868386041779,-10.423481463086178,-27.27412000770631,E,0
None,30,None,Non-Veteran,-113.02035618535685,-194.49738652865489,C,23.72121774841719,B,2.1525466100126933,C,D,172.00362636157053,53.05363903202287,-119.74178780699698,D,0
Yes,98,Jewish,Veteran,-40.14819259924747,-64.15370694654796,C,-101.3632637424974,B,75.17467310383505,D,A,35.91470683235214,-102.91922224285403,-134.24218239168658,C,1
None,97,None,No,-108.09987054374923,117.87425124786637,D,72.29737032114924,A,4.973931223077493,C,A,-61.960411098536994,-39.22196292644818,90.08447603721166,E,1
No,79,Muslim,No,33.846330626750394,33.970252034650166,C,-65.46579710973694,D,-89.60254571713769,A,C,51.581465932725045,35.93549520187143,17.955999119984355,A,0
Yes,23,Buddhist,Non-Veteran,-176.1667490638919,-14.886206097741203,B,97.36778350586228,B,-155.48046505243119,B,C,-176.22679042175423,47.89288599295879,41.42722177022845,C,1
None,59,Muslim,Yes,-23.56247311736583,-66.41340579141244,B,52.95386178933326,E,-94.24643290567047,C,C,215.18305308579403,-162.61580342550047,-172.19892115853114,E,1
No,49,None,Yes,-144.2502980730675,28.574058860097296,C,21.554497782208607,B,-193.34408860145382,A,E,-92.60312814282128,-236.32608863830632,6.664464374340734,B,0
None,54,Other,Yes,54.38037065305562,84.1896950059428,D,31.95027384007639,E,12.90903255818921,D,E,142.58464187969048,102.99707795695187,55.34624900690641,D,1
Yes,88,Other,No,28.298179154432685,-11.03177820864871,C,-42.41398410474323,C,-25.13354343148509,D,B,-63.07434600403433,203.2142733135667,102.39608844741774,A,1
None,32,Jewish,Veteran,7.5975278531262775,87.77172210723366,A,61.4445974527964,E,95.91087618751835,A,C,-79.55725817173786,-123.68991230732811,-117.59096504544462,C,1
Yes,28,Christian,Veteran,-11.36674702527235,-45.25543037398821,E,84.33192926193132,E,65.60358999458461,D,A,-67.98882097779718,16.27562946536842,-334.66859008308273,B,0
No,92,None,Yes,40.46890702447786,77.31643674539423,B,155.9109183719751,C,39.909347318046954,D,E,-25.52909852134419,-3.0056653319256954,-53.750879392396044,B,1
Yes,61,Other,Non-Veteran,81.42697391109316,-176.62116887054808,B,-162.0797668133058,A,115.61929886176019,D,A,10.078266354005551,16.642221353691074,4.770090060921501,C,1
No,23,Other,Yes,-91.29015253932455,8.508129216243217,D,-51.64626620464405,D,-5.85338158240415,C,D,-33.64802407276347,-63.89854537459586,48.76287818809177,A,1
No,34,Buddhist,Yes,-13.353965950049574,-6.718831628110782,C,72.77253975326744,C,8.641984465953419,B,A,76.27643496233307,-60.396148083525425,-138.88586037939697,E,0
No,21,Christian,Non-Veteran,-135.98584445241482,78.28018600773773,E,174.80864761740114,D,75.41269840255934,A,D,85.43749949647626,-114.65169960727772,-127.11531840607134,E,0
Both,82,None,Veteran,-48.259382507052436,96.29603288494557,E,76.3830874225642,D,30.75869786323389,C,B,-212.4624613809606,122.03764039094594,170.778777952012,A,1
No,32,Other,Yes,27.23955847084163,139.15547766673657,A,23.631810131369917,E,-73.0442967365008,A,D,74.91993002994342,-49.55084906171404,43.82266412733182,A,1
None,69,Other,Veteran,-85.70705566940077,-5.141507785656703,C,117.6431545060733,B,58.51044284359379,E,D,103.39198620350419,-36.0166401493905,-72.92881040654505,C,0
Yes,82,Muslim,Yes,14.597377527478,-43.01838239443086,A,-102.15747786652732,E,11.253062097772002,A,D,58.46406122926291,-94.24222060351806,-101.89418580973854,C,0
Mental,77,Buddhist,Yes,-19.906280422656366,-20.301646458563646,A,262.10907378506585,C,119.37381660828974,D,C,-183.79767041866847,9.003033144710026,-30.347275654496226,B,0
No,94,None,Non-Veteran,12.341914096152165,13.367427223090496,B,-36.0724857974211,C,-59.78169211587391,B,A,165.23312518735344,-22.32346255883482,-45.84503168630043,B,1
Both,62,Buddhist,Non-Veteran,250.8925295606681,77.98496527716932,C,-16.862225159506668,A,-124.1374599423831,C,A,86.48982263410366,-15.215894648511933,-35.52204689469159,E,1
Both,96,Other,Non-Veteran,30.763811863286534,89.81607498264275,B,-72.31243494150478,B,-46.451671317205715,B,B,104.16961548693891,-149.64489646048855,-46.164141277452366,B,1
No,25,Muslim,Yes,-10.200910949859562,-16.691236382127205,A,36.25757902487435,A,56.03093838335715,C,A,-64.84823654514939,-30.5207583091114,40.7560657916653,A,1
No,26,Buddhist,Veteran,56.74833095095221,-82.02118046283073,C,113.57890295342423,B,36.29257027588546,C,C,-4.901222694565439,-61.6131788065158,2.7405302993946075,B,0
None,79,Hindu,Veteran,223.88946823113193,-40.5256725520436,A,81.88933756051588,B,-52.55859920284972,B,C,218.44209794294486,-49.12837611722658,57.12235307540578,C,1
Physical,74,Christian,Veteran,-59.514890178584814,-57.864931095819216,C,101.07383562889058,D,81.96057076517886,C,E,-123.77156286888624,-12.33025849083665,47.628370113299226,C,0
Both,94,Muslim,No,-69.94753336951732,72.88604062763004,E,-113.46241125056784,D,-53.83545403736407,C,C,33.51377949850317,102.58464556679967,134.22045651926877,E,0
Mental,43,Buddhist,No,40.79265970182439,-124.57410657671643,A,143.72124470372148,E,1.1146747073986463,B,D,50.14548837969323,-13.349113119054554,-49.898247887368,B,1
No,36,None,Non-Veteran,-72.31562271683778,138.69113585218233,E,-46.18560345920975,D,167.20974755611218,A,A,112.61257376604989,-8.243359029493723,-157.2271101516747,E,1
Yes,99,Other,Veteran,106.80643544811714,-33.2857425694864,B,33.54926770073565,D,65.47357328909676,C,D,-208.93911785617928,-28.96281626759345,0.799502689197586,A,0
Both,20,Buddhist,Yes,-12.76853694851336,42.66410540810837,D,-16.240340812060243,B,123.24369725574033,B,D,33.03036477579093,78.33259720695614,-45.544206823254875,B,1
Yes,50,Buddhist,Non-Veteran,-134.35977796068016,-115.83098596295858,B,-129.04007259132376,B,-38.20344094767735,C,B,196.3285963533852,-8.859966477072211,50.61802802823499,D,1
No,78,None,Yes,37.3173987853574,-6.560918493102924,E,122.858784694428,D,-43.228813437995186,B,D,-41.66114328873508,57.44035981532266,-35.07254398269207,B,0
Mental,90,Muslim,No,-57.42607402032284,-29.259462758440506,E,29.143975873136764,E,-229.67076942242448,D,A,128.968895296874,-40.37695282467919,1.8812774279684246,C,1
Physical,53,Jewish,Veteran,17.96542948495342,-7.6246520020710085,D,-114.05650246129161,C,-0.8199122762240875,D,C,-35.82936107379396,-59.76827548582353,-132.19049674247756,D,1
Physical,75,None,No,-5.828007491370273,-129.4219327062007,E,-23.821878605958084,A,99.81204332368266,D,B,-59.04435394826669,-34.06598981676783,22.539184436239392,D,1
Physical,29,Muslim,Yes,68.53964529897635,-63.14389529740359,C,114.67987721539335,D,22.88558137062963,C,B,-83.89732479391647,35.29847645103899,92.41889518425864,B,1
No,57,Hindu,Veteran,-46.923656044979936,-100.95121887264523,C,30.49412413823224,E,-20.745476469622428,C,A,37.79849827403844,27.693384603208187,-109.24773172254348,A,0
Mental,84,None,No,-226.73348629055158,42.83579550059956,C,79.28547937087804,C,54.659153376243616,B,B,-121.36138787293432,-15.900302908177574,148.85694868900111,C,1
No,85,None,Yes,80.92547812976876,-211.0180783987155,E,179.72474035165538,D,-146.77949835170352,C,D,-167.71913326745872,167.6465069269444,-66.27572484869184,E,0
Yes,51,Christian,Veteran,66.59905514446167,-71.90271560802486,B,7.066443632185393,E,-2.0147962794436225,B,C,184.61439835688094,-98.76620373143392,-82.0621728803917,D,1
Yes,19,Other,No,-108.94919083221927,-62.76036442229752,A,-54.55067365007316,A,-30.96979487262841,A,D,-1.5538830786517845,100.2126035572521,87.94276894384032,B,1
Both,30,None,Veteran,-49.99594010496418,-73.05429667184936,C,-1.806215921860301,E,-56.89983590258707,C,C,-4.91373093587641,-142.88469185263236,-176.47506085228014,E,0
Mental,56,Jewish,Yes,52.39885509668048,218.11766364551454,B,96.42227134404206,D,-238.66561659464242,D,C,-34.61386895061108,-59.3319128293993,-33.44190554393512,D,1
None,66,Christian,Yes,-113.01451295180416,-27.019615051793483,D,-139.9489307842399,B,-67.30232275674919,A,E,304.9886946988253,-13.526361708411535,76.37967423458976,C,1
None,19,Muslim,Veteran,-40.69720078280083,-4.968132928503629,E,-68.56864328832806,D,193.7674017906034,D,C,-23.18632430632908,8.712238118785416,175.21073282234303,E,1
No,97,Other,Non-Veteran,94.74967414144075,29.663332402315522,D,-143.32340257473584,C,43.005092684495374,B,E,178.67953904904397,91.95289326891904,36.090416035336546,E,1
Physical,86,Jewish,No,-97.19409169157139,-27.906702039299752,A,151.4151688256572,B,-115.21427372065122,C,A,140.07452990452106,56.663895182724964,-46.32987726772293,D,1
Physical,57,Buddhist,Veteran,96.20076566349958,-110.49503905221938,B,74.74344043785828,B,57.410332659753664,D,E,-108.9572222327827,60.81462948116915,-57.99106522652323,A,1
None,41,None,Non-Veteran,137.5743904657031,9.90315092402363,C,-148.16321306714502,E,-212.44827321721243,C,B,148.164801184391,154.21832006984397,137.07676694213822,A,1
Mental,45,Other,No,-79.13699317335148,-129.88399883879416,B,29.611554982684794,B,38.18404449764434,B,A,80.97668563170399,165.9432142922634,-34.1718948319502,B,0
No,31,Other,Veteran,-96.48064091729137,37.05695786291965,B,148.68767795657774,B,-33.757053728227504,D,B,74.18355641397147,34.183693700342076,59.4771601983698,E,0
Yes,65,Other,Yes,138.69264309214128,195.18514597701466,E,51.44384306027826,D,-207.11525288527133,C,A,130.41443029246852,98.64572716617376,47.97177994076618,B,0
Both,83,None,Yes,-62.78756940028314,38.926125465586615,B,-118.74407883597632,E,12.57761535699883,D,E,-7.380229401793261,-100.00218506655322,-64.30921386300476,B,0
None,46,Christian,Yes,-222.78767218495398,12.114875132999645,C,-15.33909682570205,B,-55.80552947053531,B,A,-21.814759911667142,-14.546654543144708,188.49258612681524,A,0
Mental,40,Other,Yes,-137.04561614026974,-168.77315208672286,A,-105.07780530435409,A,-17.95486391121744,B,C,43.90686588993965,-67.18104936324393,45.82817750524531,C,1
None,66,Christian,Veteran,31.94649158749164,-82.97561811261201,A,197.7972441790743,D,40.44258118139016,A,C,-71.66398757716419,64.2263614914122,12.828085611704939,B,0
None,82,Hindu,Non-Veteran,-86.46943814414237,47.547407389914326,D,219.41423090568378,E,-177.94608231105488,B,C,42.874352895443984,45.348260625041455,-28.895714324233374,A,0
Yes,94,Other,Yes,-17.471544384927622,51.066304748064496,E,-52.51340903357294,B,-20.841287799275413,C,E,38.10841420617178,-33.040409356226945,59.556032190117506,E,0
Yes,63,Other,Yes,-322.5917276609012,102.92241509449993,A,127.08510833666271,C,133.25582026626327,B,E,34.733632649652854,44.696174431115594,41.63455608474316,B,0
Mental,25,Jewish,No,-47.29918109770234,59.89209406210178,D,18.490466754913744,C,-23.01821670663329,D,D,1.3976124524672733,32.78149779377159,-7.048899848290042,D,0
Physical,93,Hindu,Non-Veteran,48.08468031249451,114.27937410538982,B,50.18658202156756,A,-245.20673362747866,C,A,-89.07271758735885,95.01380692601654,-35.525423030971226,A,0
No,81,Buddhist,Non-Veteran,18.443375860087308,110.19353965809364,C,-129.87941057200806,C,-117.4836053644482,D,D,-69.06997212567043,155.05854731314184,175.08191357704558,B,1
Physical,73,None,Non-Veteran,-53.7190281165307,82.7997989235288,A,86.21738607747258,C,-182.9575440189225,E,E,-77.37519421479388,-44.485438329814926,-148.0652516046308,A,0
Yes,80,Christian,Non-Veteran,-194.43545694977112,-44.33147158963629,C,-8.471151655683032,B,18.125402723305907,E,A,23.476483720447217,55.94531544431271,76.48571639527182,A,1
None,78,Other,Veteran,-122.53057129275223,94.93006813849682,C,-46.61328795256774,B,74.01596858408583,A,B,1.3241940408406787,39.52895534769365,-121.33581726018959,D,1
None,88,Hindu,Non-Veteran,-19.33747210495191,-37.61098015266864,B,96.71657942272482,B,72.96621017580124,D,D,-79.1735333815854,-68.74287096136666,-19.13890010131917,B,1
None,48,Jewish,Veteran,-78.65663222916102,91.58409670833197,E,-33.38388721239277,E,33.652721759240094,E,D,148.7702988878744,-55.46017406084239,-209.60360767979108,A,0
Mental,29,Buddhist,Veteran,-122.90893448838627,-43.09667130076135,E,-103.63535233442336,C,91.46529506340903,D,E,41.53012629915027,-48.98945103198735,48.4569975543363,D,0
Both,51,None,Non-Veteran,58.85331132914966,-153.4513443348541,D,213.97237800165843,C,-14.957301326538802,E,B,7.050636794132076,-49.68338799519994,159.84209704117055,E,1
Yes,70,Christian,Veteran,-25.238210674063343,32.92338329139868,D,-165.83151905533134,A,15.735684082569806,B,A,92.62700282127845,-144.85930267380726,116.15340197309605,D,0
Physical,93,Other,No,30.758398837716133,45.03899625625144,B,11.524098134795599,D,114.72640129255743,C,C,-159.5639147232912,85.3519910154635,272.52167186845105,D,0
No,41,None,Yes,-197.1200934302024,89.57826459752529,D,-104.93562409867303,B,61.89037647641601,A,E,-54.522965042800756,-77.65176561299427,-207.50013504840825,C,1
No,31,Jewish,Yes,171.02373200647847,-21.86293906568991,B,-124.60570522709018,B,-111.05524011909588,E,D,16.192104505561982,-7.600902957197272,2.8561749700387082,B,0
None,45,None,Yes,134.52739372165598,-147.58804543670095,B,-9.944687388444315,D,74.64761760819488,A,E,18.1191780861745,-40.299509517437166,-56.088425751524355,D,0
No,47,Jewish,Veteran,132.48639413111786,3.277558982206212,D,118.53615994364888,E,-98.11140291456523,E,B,70.85602255350648,69.86466549095842,97.08476576980509,A,1
Mental,43,Buddhist,Non-Veteran,-124.70521381341197,143.09070728021393,B,-54.315302763660355,C,-142.8117169286954,D,E,188.92270023545953,-87.88633276757089,-37.11237782264799,A,0
Physical,58,Jewish,Veteran,16.157710129613033,19.238010931464526,B,-195.61900323287776,B,47.81636857452436,C,D,-5.238672194643368,167.56343469700502,172.5177214761711,B,0
Both,28,None,Non-Veteran,-63.49213396649203,-40.92009680561489,D,1.4460466119898279,B,25.54379818153786,D,A,-75.78795106989499,97.79064729245145,-163.97780695066697,C,0
Both,65,Buddhist,Yes,-89.86969427497603,-65.7655093133466,A,-89.8967292994366,E,-15.046011904527257,E,C,187.88690285553753,107.0354807723885,15.789190996182539,E,0
Physical,96,Buddhist,No,197.65074271344866,-2.3363812177234267,A,33.43717956408746,E,56.62363258907423,C,C,-144.48151100450724,103.04129305529837,46.117901999816276,C,0
Mental,70,None,Yes,-75.97742989106358,93.07011619545892,A,-7.911800164908785,B,-106.33406416907094,C,D,154.8863233228933,79.49745008136661,-2.374268523845709,E,0
Yes,42,Buddhist,Veteran,-87.64008382171404,3.6737062314334676,D,152.5352034247769,E,-149.4289512466362,A,A,69.35720012389939,40.00049103412495,-101.30575247434253,C,0
No,73,Buddhist,No,-138.92998524327106,-58.06068539514364,E,9.933357762183913,E,71.79108689657427,D,E,10.773221928721131,-64.45752735637001,-200.35918498965887,D,0
Both,67,Hindu,Yes,30.889460023054493,5.657672107760141,C,6.9806690770381845,D,229.16875910667505,A,A,79.82867319873532,42.309328680983334,-1.7237779708994052,A,0
Yes,59,Muslim,No,40.64778619554121,28.935336311274405,D,109.02412505271879,C,-25.388417887843563,C,A,-37.11179604441908,-12.16862341326901,53.04825550657768,A,0
None,60,Christian,Yes,122.51268441215446,67.37867308842786,E,87.68295549416939,D,-131.36456890612456,C,D,-64.36262835547338,172.2899483468704,25.628965304602247,E,1
Physical,88,None,Veteran,3.6332009695244034,-78.11334471321506,B,-250.11890422724412,A,45.3520380934964,B,C,93.14305501400733,-87.48973134176273,-1.8835285687344407,C,1
Yes,56,Buddhist,Non-Veteran,152.6910626985728,-214.79410493815521,A,37.181533996733734,A,-115.42201683023208,E,E,-154.10674165283956,58.59242128211708,-58.992380705881054,D,1
None,84,Christian,No,-42.0708875452778,28.056887254300765,A,-6.358886854118174,E,116.14545745719651,B,A,-34.98790843780941,-179.01590105239862,-127.29326290035787,E,0
Yes,75,Buddhist,Non-Veteran,-88.71070427026649,48.89681941405699,A,56.18599405828684,E,-63.51103963024147,B,C,40.707177612101084,-36.894820110126844,151.56746388836729,D,0
None,76,Christian,Veteran,-72.53334272736149,-187.6835333421585,C,-147.734820297345,A,158.58874571300018,C,C,9.854776866681908,-14.370837913717702,95.01506832816133,D,1
Physical,87,Jewish,Yes,-80.54908950339824,13.509722641669333,B,36.878065044474944,B,166.50065632866605,E,E,154.84766441583315,-127.50361301022622,67.98607585704981,A,1
Both,95,Christian,No,-35.02010136014997,61.35129237835984,B,41.37733387116619,A,-151.8839845891413,E,C,28.538263483243504,40.29309256801981,120.60004717048749,B,1
Mental,94,Jewish,Non-Veteran,-51.56046179289518,164.5331408953181,A,-108.00622375756373,C,-74.96945177356031,C,E,-65.83426373410882,59.089846842427676,-55.91429714750489,A,0
No,78,Hindu,Non-Veteran,-78.04602301080554,192.7264884557907,B,14.891098000677614,B,-64.41076961583222,C,B,67.53566770869293,146.9911953127869,82.71699221812642,A,0
None,40,Christian,Non-Veteran,125.8755512274962,219.50879729188023,E,-3.3141739654644375,A,-19.55229767958148,B,E,91.93764856036942,-60.48236565249064,-5.535799821030158,B,1
Yes,73,Other,Veteran,-44.637755746377486,-144.88794557941574,D,91.83168276571668,D,219.03853714404568,C,D,-37.838938762479074,-88.41192637360302,-114.82252368806986,D,0
Physical,59,Buddhist,Yes,-75.67098032940994,65.70491759034921,E,-11.278888523377574,B,16.981696712802467,C,C,-57.465318560147416,101.3385528034503,17.59725558888768,D,0
No,51,None,Non-Veteran,-143.64948724898622,-25.18533631967797,E,10.941725595220584,B,-186.82119486967446,A,B,-106.69870828362467,-24.886395175834235,67.41399965931669,E,1
No,84,None,Yes,81.95700855276215,-137.51988120238278,C,43.841787863065896,D,48.064681358939204,B,A,-111.11455282418086,-95.54108177591286,-87.7010919919935,D,1
None,81,Hindu,Non-Veteran,119.25077666926023,105.35800335651217,B,24.283776496395436,D,-36.041505501410306,C,D,-96.69279758774915,-30.67448221999441,-110.89616158441027,B,1
Both,90,None,Non-Veteran,136.71801522435254,-116.9281279232645,B,175.8741329809243,B,-50.42254626007251,E,A,5.028201617590415,-39.23792192569622,20.361614768758013,C,1
Both,89,Other,Yes,-189.94713869492213,81.61655995215082,A,-51.35670702416362,D,15.893240176746398,C,B,-105.16283507442121,-58.62081461176929,79.50021287568497,B,1
None,95,Buddhist,Yes,98.49459558016763,172.9191713268971,B,26.565538631102637,E,-26.0338646462107,E,C,1.7226780011729264,42.10373598227978,-24.779258371326186,E,1
Mental,27,Hindu,Yes,79.86382693982715,-88.40898634920855,C,35.98543934831165,E,-25.14802062646314,C,B,-113.22048839112956,-18.647697082771433,-89.70683240865371,E,1
Physical,25,Hindu,Veteran,83.94576145366095,-25.190309043161808,D,-34.65769939803343,A,-98.6770132607819,E,D,-72.09239553452919,-316.77317978001287,-154.67805604512517,A,0
Mental,76,None,Non-Veteran,-28.44433403895762,91.60082382031456,D,-7.453302411749376,D,3.9762003221700275,A,D,184.03392487615125,-219.31159027091925,-64.14279022695806,C,1
None,20,Muslim,Yes,59.114056188272166,-122.44471804373146,E,-80.96078801461903,E,49.884507515089396,B,E,62.41164176354469,-178.16373961940076,-39.06100953187363,E,1
None,83,Jewish,No,-147.86349854798846,19.435923190778485,E,81.79172378470686,C,45.282258960649884,C,C,2.5181102464164193,187.23383988026455,-166.0660728496679,A,0
Both,51,Christian,Yes,76.58866840099284,-78.8197741515372,A,-50.59704273498083,B,87.41876073833754,C,C,41.15173375025798,-88.03114688131535,57.137550352887324,A,0
Physical,42,Hindu,No,-1.0754442330625982,-10.131346308981755,B,47.15285846082395,E,-138.59865656933906,A,B,69.70182820995424,-26.13324343897418,41.816202978548674,E,1
No,19,None,Yes,39.925317943366764,-106.6638748235909,C,-29.172634659929315,D,135.81640698950565,D,C,-107.20602726638448,-89.0683606793689,-212.3777787787178,B,1
Both,33,Buddhist,Yes,-88.67410229058738,20.106093213642737,D,-188.98770855344566,A,92.28459660156932,C,B,-93.88078715908415,-47.10265555987386,-107.41452733862124,A,1
Mental,75,Muslim,No,7.344690784896267,123.59506412146342,D,-42.1456334085326,D,-2.7767964038579365,C,C,146.63894052878706,-25.154232381762093,-164.31490803454884,A,0
