SEX,military,Nationality,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,target
Female,No,US,A,C,71.1677677241811,-6.256062607072985,-130.68777544934719,A,B,220.91181111329635,38.40090909655663,A,8.914985313214094,C,56.88694771380987,A,142.95488568043163,-60.353719136998805,75.8719368113832,-154.09523831974963,1
M,Yes,Other,D,D,-11.548099438699829,-174.8387919339618,-163.9200907596815,B,B,73.13412384344518,-24.67100337282805,A,-68.92948839730033,E,66.19356281025767,B,-111.55176615011884,67.04506774988829,9.772787385724664,-192.73152274053342,0
F,No,Brazil,D,D,-55.06005297656264,-11.30078301533715,-37.7513212871896,B,D,124.83691130088526,112.09031105380673,E,-99.27579247713602,A,-127.04213320301716,C,88.4875802099123,-91.39519945594408,107.06505684224183,-47.51738817051037,0
Non-binary,No,Other,C,C,-42.4938418049113,-213.60917995682033,260.9805745444815,D,C,8.215098663031446,4.586237953999798,C,-98.83177148188811,E,36.08712941394309,B,-80.42739232087146,73.59593828415706,-221.6528877273142,-69.76942372630471,1
Male,No,India,E,A,189.08337617473657,80.2657701717909,48.58891564914876,D,E,28.559976837134627,94.08775930721241,A,12.956305218668934,A,107.01126477432553,E,4.249098374314287,-176.15622800436262,117.53525253800132,53.1954857472354,0
F,No,US,B,B,98.48020640452324,48.42654797496154,-25.657228567822305,D,D,61.444505948831875,-157.97021758731358,D,49.61639491587323,D,121.74619894521956,B,55.11927950780993,-135.70104063041157,10.13290174512021,-135.319199048535,1
Female,No,UK,D,C,-150.3820740469725,-189.292906983923,42.206402829067954,B,C,-138.20131171567306,9.671957954875703,E,-4.212059932914578,C,115.15631320020965,E,39.91159208851345,-92.45314153686071,-74.8839714748049,-23.207385398037072,0
Other,No,India,E,C,128.29801903182613,157.87503974185213,124.79766324722144,E,D,71.00709739355007,-75.11261337546296,D,41.885327365698075,A,179.7930662424204,B,8.096087881476901,297.4258906490069,92.98114082388193,40.979808942509635,0
Other,No,US,A,B,10.348937959734126,42.629566781966744,100.31074984327859,D,E,37.40421136800816,-85.13643953848981,E,83.22484195409213,A,38.09288943335937,C,51.63991622684158,214.73505757166603,35.54223250061779,147.6094057957234,0
Non-binary,No,Germany,D,B,19.08610721184131,26.837885804164635,-77.20749510333393,A,D,223.09443923928788,-63.11915090084166,C,-32.91638487082599,C,-61.496912099511746,C,-134.9928766322133,-43.15678824958893,44.310434798493034,37.272594083930365,0
F,No,China,C,D,55.57698314305246,48.22548818465677,-162.05755184770683,B,B,-85.45767592621682,-176.84010263601942,D,78.89495527210791,A,27.288301474756576,B,-182.3300286371398,326.29582235440756,111.5236992981964,47.3292572809169,1
F,Non-Veteran,China,D,D,-129.31506238153548,-93.46361971557617,-31.939352027458114,B,A,190.4644408244309,-44.53742784330104,D,-60.32546685958229,E,25.90087490462414,E,-127.9573666981909,74.01628518972745,108.36579617120957,99.70178527622797,0
Female,Non-Veteran,Other,A,D,84.89269881066706,20.838021727245394,104.33055439325132,E,A,33.141345107651134,17.24950740922539,D,53.41458575975911,A,-74.15737035050158,C,-14.245547334882636,4.15376504107665,-57.66118899681463,-150.9488622293381,0
Female,Non-Veteran,China,B,C,-184.01981498779526,-60.78854137970482,56.00699006078512,A,D,31.13899942904135,85.05805439797632,A,-55.39666062116788,D,103.0842061641055,A,211.09056678217573,65.96157590963217,-22.816104411429706,-69.44342798295911,1
Male,Non-Veteran,US,D,C,40.326181673046726,155.2067883068009,-107.59176269126496,B,C,-99.7988191247331,134.07624848685626,B,85.58786903493741,C,92.65060991928695,E,148.96390562624876,130.60171087342056,-127.58187385516632,33.02636041678904,0
M,No,Mexico,D,D,24.48877935050785,-92.76748754852194,-97.51016087717169,A,C,4.268550835903189,-147.67108997867143,C,28.116943162191642,C,93.79544263491488,D,-62.23163605545645,82.91127916663035,44.3805404053451,43.16953832793749,1
Male,Non-Veteran,Germany,C,A,-220.94535485028186,-5.042622716516807,-1.079342782992017,D,D,18.663304887966074,56.54161669008785,C,-187.17062003093628,A,36.65485679358237,B,-44.09658950050832,33.40274636563658,10.470975554374935,71.75776005152107,1
Female,Yes,Brazil,E,B,40.766233090568385,-55.90839998673284,-34.325154175539815,C,C,24.124074030949302,-79.68858826845704,A,27.6761486958996,E,0.17343491021691004,E,-56.82187846102915,81.76908901072876,101.2631692612531,-138.45105651087152,0
M,Non-Veteran,China,B,D,-106.8254376750996,81.55540196863424,75.8620238470811,C,C,-60.03997376458155,-26.253499809649224,E,-93.68073452158026,A,-52.904307477278834,E,67.49501369893119,20.199350735578093,102.7087807225057,32.75770806480157,0
M,Veteran,Other,A,E,-136.27232743632987,-10.567227498917886,-185.581214257277,A,D,128.9360141959215,75.11236960165914,D,65.29833862732784,E,107.38906296562905,A,-159.03152180762407,32.245145202052214,-99.48480099219775,14.108316958135669,1
Female,No,Mexico,D,A,-86.5250760967962,-94.20533299155069,-88.41618360738192,A,B,37.63012718512148,84.65771232145414,C,17.67857872806416,D,51.20922925706325,E,40.5297409562516,51.50146151573458,214.47215356602788,-53.612596992190696,1
M,Yes,US,D,B,111.25822106631114,30.126397777001173,12.183076638119678,B,A,-44.352051397048925,-203.85579532761216,A,94.97302152956141,C,-55.745332094733676,A,47.09734526824755,43.306192793715496,-52.99274252873454,76.67755285903526,1
F,Non-Veteran,UK,B,C,261.37921496519294,59.47302339163427,-51.02389296459611,B,C,-35.05484056838985,-51.095088873049434,B,123.99165832985133,D,-75.25624961071209,A,80.02111495341155,-2.6523900833790206,-0.9033800568984115,-36.430695115461006,0
Male,Veteran,China,B,C,-45.55924158678517,87.1937579845321,11.623860171943019,D,C,-15.623030785802941,-10.723833578179326,D,-32.53973143482781,B,28.99759462484206,E,129.94418885005402,-39.05931987518075,7.583600644095946,167.5336562417339,0
Male,Yes,Brazil,B,D,9.508777541485808,159.37393953683508,114.13311005001634,C,B,-80.90831923179316,-87.57001935359231,B,-91.72052247219568,E,-77.09847894076889,E,-207.44281719026537,128.64613970726396,-40.4841875117014,-8.501163609320047,0
Other,No,China,B,D,15.348900382917655,212.70105593725597,1.401177383855916,B,D,90.6556761363731,188.04103601302972,E,-139.48341262187108,C,68.3825176565628,B,-166.69177364743626,77.01306871475339,-93.14094431259215,-107.60942938210998,0
F,Veteran,China,D,A,-50.103714300310465,26.883028094203343,40.43845910463681,C,C,12.489878772480074,-3.166571844118597,A,81.74083625744146,B,-148.17184557291824,A,70.72669652763739,-101.57032088196499,75.1480607821877,-76.07360317400513,0
M,Veteran,China,A,E,2.4270206396378677,-144.01118384048576,88.56130251292234,E,D,60.34599946577234,-80.25116448096668,C,225.53151424095188,D,116.2979113395237,C,-20.326392525137944,55.07113311097116,97.37996563361206,-1.6278849091620646,1
Non-binary,Non-Veteran,US,B,A,16.418436327227166,-26.463570178900355,-63.41664996901357,A,E,-122.26318141891417,62.69577230181179,B,-66.47404427263712,A,14.295127523083623,E,78.87813980422537,-130.7949689320193,94.05718918516773,1.4101068836939394,0
Male,Non-Veteran,Mexico,D,B,145.2346926222907,-75.41712635733847,43.99357961895663,B,E,158.6831484524077,-138.02439628207347,B,36.711768291651204,C,-50.01375768947708,D,-7.706349495153796,-35.7040027608913,86.48975483020996,-8.328893330481666,1
Other,Yes,UK,B,D,-178.19441310094075,-242.3694079593055,5.982914502555641,E,D,83.38155088156456,-13.313697497431743,E,29.97278694688621,A,58.236554453906706,C,-3.7345397555438864,89.7670176587377,-31.44814665491078,-57.54488963605836,0
Female,Veteran,UK,A,C,58.83589408543195,-3.8922926773002673,62.0464641917569,E,A,86.8571136920877,126.2499163549457,A,-32.767464602026905,B,98.64430030263898,B,-29.28956649582341,37.99646232885039,136.12635944944373,-125.27416254109313,1
Other,Yes,US,E,B,46.18029264814085,134.11107744160265,86.69798345949378,C,E,-13.279377731995085,-208.75530308092416,B,49.530526386520215,A,33.31347607462531,C,34.87076414702189,-174.59496620994472,79.43604988737675,-140.54497246467233,0
Male,Non-Veteran,US,C,D,-99.6806700489866,235.86821650083795,188.49018335124646,B,C,81.6668640207524,-109.09582186805662,A,-89.35633226246287,E,-20.549237693174625,D,-192.26972004690865,-89.03650212505535,-112.81525684791755,-114.76206250539522,0
F,Veteran,US,A,D,75.47088175723215,-92.5919716154583,87.05736337208411,E,E,-1.8100183657272486,-61.20481190326086,A,11.641446155821962,D,21.717283716093462,A,-101.86200221040578,180.2143841530247,152.57512833555188,80.54202763698842,1
Non-binary,Veteran,Brazil,C,C,92.80177057491014,-53.85150919878463,37.62382588890185,E,B,-71.40259680190758,-5.597752593452724,D,21.495603815601033,B,235.6389401508188,A,-13.976819662260676,-39.77619837801088,-108.55418249414788,-108.54379227384912,0
Other,Yes,US,A,D,-49.1138521509442,55.17929999806653,-20.741530219223918,C,B,-30.982650088030905,127.48051275148921,E,-33.819011299349576,E,82.97870536709881,A,-36.43318432730112,-98.90971481469087,117.64362273348674,77.48542236122475,0
Non-binary,No,Mexico,A,C,-66.26317979054656,-122.07740365344296,-49.480952786375845,B,C,85.32811385155506,85.9352889929811,D,67.0199201078552,A,186.56418857637362,A,-265.0856126137962,29.815953157821838,291.76911377751844,-43.07716812866542,0
Non-binary,No,Brazil,C,C,-39.86681917345674,16.544944552361933,-15.650720091930431,A,E,-87.25957063530171,4.811844395635939,D,-41.111008086670545,B,123.97457870003149,C,117.94100532531321,-100.66478376770623,88.93906070259436,63.74833550337611,0
M,Veteran,China,B,E,119.68734367290037,148.89210889587633,-167.4792091214615,C,C,161.60156506705727,-258.28650062965323,B,121.16078986628497,D,187.09098997091422,A,-33.310464584163775,-29.56433897219968,-57.73609233713493,24.294407706056134,0
F,Non-Veteran,UK,D,A,90.1822794830877,61.304896753493395,310.916772730649,B,E,-256.3720410178181,153.14253980440148,E,-175.457593177149,B,23.3840527960515,A,49.662488209893816,-214.96105560816764,195.3381762815094,-30.782070302388387,1
Non-binary,Veteran,US,A,D,65.26651905398637,-56.559170817539396,115.94135831222403,B,C,-92.9437680301289,-55.733598133149876,D,-35.20642977509968,C,-102.91577931381504,A,-217.68859094018822,-54.96217808980705,-142.4641511918719,8.669299813254044,1
F,No,UK,E,D,91.79611618293222,95.93133495377695,198.20612566950803,C,B,145.30881060516683,-118.50549226841052,E,7.008248391982988,A,53.247259982692185,B,59.360350284826644,52.19770894877092,-78.09462266681987,-97.93469100023361,1
F,No,China,A,E,49.887781033810406,-121.31337718673115,-106.23259033353484,E,A,-19.381050006287566,-39.91007888862502,A,-52.01834528835343,D,-76.16450076269479,D,-98.02277696125078,0.005104408605135922,-8.815579600905481,-52.697394154170176,0
F,No,Brazil,C,A,142.8102102774339,-163.49029728395374,76.88465292352936,A,A,-36.49932946981436,-145.23598995048468,A,162.5970968768734,A,39.38510856104744,B,-7.067076981606242,-40.881163223935324,5.6969112292133905,130.1306514498513,0
Male,Non-Veteran,US,E,C,19.104400756150607,-115.42745453334715,-148.70467562066673,B,B,125.36982757335832,104.94905380925165,E,155.55453815517356,E,150.48788276124415,C,20.57612103183553,-41.53600494844688,10.312197020993276,237.48552019088956,0
Other,Veteran,Mexico,D,B,-97.90704395419613,248.041769742502,-14.13244759680961,B,B,96.26697754472102,24.3418455607403,B,-186.2725838913279,C,179.31071392097775,A,-203.6260918982763,-88.6271157856124,-160.28869705302714,222.04098260625122,1
Male,Veteran,India,A,C,-26.400883054930375,12.74448844905684,140.46006303011097,C,B,-304.67228430085476,-6.659964209181006,D,112.65894598032715,B,-38.531457903021625,B,-90.53221690152176,-17.054203106045264,-1.5098054149103055,145.75528965843853,0
Non-binary,Veteran,Brazil,E,A,68.98518087466586,42.58131535942552,59.59048855575072,A,A,2.3941763715274784,99.22285829259012,C,24.207942007153388,E,38.96567974000663,A,43.547015795646296,-141.1254244723851,118.38935140681566,-43.46465927418734,1
Female,Veteran,China,E,A,-87.44312944993244,130.5371555404081,-34.81680262438793,B,E,-7.6215941253530595,-115.03431255931874,C,-46.58942693496609,E,130.37815258518083,D,43.414314234932114,20.867504138232086,-156.24699136913574,19.429078298371234,0
Female,Non-Veteran,Germany,E,B,-230.1257564639324,114.1909621027219,-237.0064877583248,C,E,-94.0155550869525,-128.21569923870206,A,-47.501796955978975,C,-22.461384962890037,E,100.4761237862261,-81.72995738961835,107.0837691953214,-9.545098283952163,1
Non-binary,No,Brazil,C,E,115.27530764130856,-11.012815617925094,-128.0175881651609,E,B,85.23152107756924,-261.1426406588645,D,-38.01162394285054,A,-69.35751586376095,E,147.3669886914987,-41.86977646425333,219.86012233399896,-85.23908416932984,0
Female,Yes,India,A,C,177.8949188980672,5.289067493244983,96.79682162690578,A,E,-0.7950674324603233,-47.508690730215505,C,84.3567896032131,A,110.04706565907982,A,-43.8291091496355,34.47305973118051,93.53465622450905,-47.01443988091663,1
Non-binary,No,Mexico,B,A,41.90105659749457,-15.502680624171319,56.921932662944485,B,E,121.80826182177431,-21.817745273344123,E,-300.160497937203,D,-134.29839428381158,A,-35.96431796321849,-211.9077602959275,-37.87469486792307,-109.19959196176765,1
F,No,US,B,B,53.88538362823934,-33.71655428331513,-12.818405540427968,C,A,-191.69597696403295,-65.49714195421012,E,-31.195129571110865,E,-132.88935970463766,C,-64.69493785061687,-155.70284167502132,48.57204828582503,28.2060740748939,0
M,Yes,UK,A,C,-277.1198672845609,46.648299140973606,-150.80974352809739,C,B,149.11564547238348,-28.911887822289028,A,61.89760826492804,D,34.46970353663781,B,-27.47663943515884,177.64744482228676,35.45456941736182,-176.86345488647558,0
F,Veteran,Germany,B,B,-54.278760660962135,-116.87671270999633,-40.64799784732868,E,E,97.99875969257911,-56.209979393071464,A,35.57264432980075,A,-2.36415444173231,D,-45.523882485365036,127.67561961139722,-21.062683483009216,-53.4542300095709,0
Male,Non-Veteran,Germany,E,A,-170.78584042282438,30.879329575700677,-65.80626414800655,B,E,143.74541218906862,-42.375987806738316,D,-150.80265117154565,A,33.640469843939925,E,-76.08725383063754,-167.93532226929753,171.2907420546807,16.584366731673768,0
Non-binary,Veteran,Germany,C,E,-137.57670051618325,16.521176483680588,-56.737886893068726,E,A,102.31019975827974,-53.535457965902445,E,-13.59728664847643,B,13.172002446954078,D,-75.56612365556042,-222.22287879282635,-17.69523654733245,20.589157949007852,1
Non-binary,No,UK,E,A,-80.72013241458033,80.04681969426292,110.80166930583026,B,D,-64.34241217962747,-100.98764440059888,D,65.68241051911559,C,-12.639277520499178,D,156.44029634251407,-34.05894910977724,-62.99913075975287,-40.181873392822496,0
Female,Yes,UK,D,E,68.70566375363583,-77.16177183754316,-217.52301501325647,D,C,-19.938338836036568,44.65224396484185,D,-0.008459522830077042,C,58.72088531708335,E,-97.8888591915569,3.4422391531674865,41.24926059480198,-4.148537148739189,1
Female,No,Germany,C,B,153.09798101314865,38.24128019309805,270.40160817430717,B,A,187.97253729899745,87.93642479001349,E,-185.83364060329285,A,-23.71532737273972,D,-92.52238439318464,-67.89489143378292,-151.70281608526452,-155.50772250815723,0
Male,Yes,China,D,B,62.36065023269963,184.67513998288615,18.898789668297802,C,E,178.03375821886775,67.02345911019923,D,-45.89962896824708,D,-126.06807937880748,B,-92.26356535990789,126.08900455611025,-20.73317398552716,-32.170944727112015,0
Female,Yes,Germany,B,D,100.63986051979315,142.732025210357,-133.23138526972716,A,A,126.68386854048256,11.460240319942978,C,-45.93558404193055,C,-190.00571890509755,E,83.59179707495863,10.65379947896914,62.67164598868149,-104.7206451989035,1
Non-binary,Veteran,Germany,B,C,30.930297557069043,-13.909437909856736,118.16677247152079,C,D,9.98770580112108,255.46615347597572,E,-185.95434171102607,D,-8.010615527850334,A,-2.2830688757554047,-9.172295050005548,-87.19546701328741,10.18611143640954,0
F,Yes,UK,D,E,96.26197480274203,-125.78555589681876,176.7217741573604,D,C,-76.12671047269197,141.90271778699537,A,-212.81187493071596,C,34.56492058813374,C,-22.80783481867976,-52.547408376982176,133.71555715686594,110.0609252373896,1
Male,No,Germany,B,E,-87.53962840609775,-2.925395945881717,117.49394639843962,E,D,66.16155901154092,-52.653521464360445,E,41.98222895679831,C,-2.1179044995064626,A,13.345918211885897,90.85780666614872,-49.129116080499585,13.564860267324288,0
Non-binary,Yes,India,B,D,99.51578023049264,17.517989609741523,155.30274509162706,A,B,-37.81576763214651,-156.0845623475909,B,-33.05438104010421,D,-180.70607594441708,B,8.442694845227116,-74.60486541778356,-64.85188782167069,131.60779185298756,0
M,Yes,Brazil,C,A,-3.1044909707586434,52.86963885933713,55.578861580913994,D,C,-23.62588055459542,-17.12978610806004,C,-45.01491898646489,B,-192.4311562799802,D,-26.113949895494326,-111.86053972073644,84.07949050867806,-88.25141799803615,0
Female,Veteran,Brazil,A,C,-115.86331693939927,-152.81634699279388,17.569120263746317,E,B,23.071786004813145,-74.82475292031833,B,96.09800118397924,B,-203.99957240530387,B,159.2598403846757,45.27270451642236,-19.23515458705888,-17.47508736524584,1
Female,Non-Veteran,China,C,D,119.61754399300813,-156.67998069493342,180.91485839268248,A,E,-140.34461069571068,42.7748318959907,B,25.203129867874765,B,87.47555688773289,D,38.584215907931764,0.07933115925295367,-176.46439662299738,-136.2900111823081,0
Male,Veteran,China,B,C,-115.57637533118412,85.32729931458236,100.61092131540246,A,B,-10.72771106135545,71.51943115752526,C,86.53037052726,E,29.73281725171188,D,38.05374850840096,60.321507610769906,-131.51678024389426,50.207518618603416,0
Female,Yes,Mexico,C,A,-115.3278047417444,-204.2957120073118,139.1721098520188,A,B,177.49948876171388,-259.2157828819951,B,-59.29683703386143,B,131.2539961469326,D,34.91195064124034,111.87119163141273,-36.224543016405896,-117.56411956394915,1
Non-binary,Non-Veteran,UK,E,B,-46.23011559143123,-40.23206981733812,-45.12004764714453,E,A,56.95758432571855,81.05291588988133,B,-20.79548540545545,A,-18.133241417896258,C,-37.13282059816899,-170.63837586474227,55.6228068449329,-116.81274541433864,1
Female,Yes,Other,A,A,110.64125618975945,87.81857236657189,76.36308058485864,B,E,-5.758494254200023,-24.70630610187102,D,169.64651579471942,E,131.54915354284594,E,-91.980125937732,-41.93310319373114,-62.17384149423525,-88.42603216156391,1
Other,Yes,Brazil,B,B,62.96460905669748,6.347593123976688,-47.47561171524154,D,B,-19.193964966836184,-48.29255042640656,D,-52.7366932964108,C,46.717813419544726,A,235.90380893081863,-215.5424462450596,143.88505103376133,-132.83254230269011,1
Male,No,Germany,C,A,-61.0065412431625,-15.495731707207058,-28.420312780128633,A,E,285.56710118536313,-25.697230861339143,B,125.96244068574435,A,-62.28090148742046,E,142.79416587017465,63.62275870907118,58.7436008177533,-36.149513373197486,0
M,No,Mexico,E,B,-89.84752616260849,-146.78116460021567,-43.83917270290855,A,C,-210.42281738438498,65.69976844416294,D,103.05835404021362,E,-113.02297218869757,B,-20.585295429975307,-2.5406731066128354,-23.79504359089328,-37.71603129565696,1
Other,Veteran,Mexico,D,A,80.5456561618334,-76.31910762433411,-35.80791376046232,D,E,2.7458533250853834,-30.856434723324412,B,85.37666934934585,E,-61.249540871601326,D,98.88219752580355,-4.927419473546126,90.85609986281334,60.823860649907125,0
Male,No,Mexico,D,B,-12.947501494167913,93.41977455319969,54.85023205208442,D,B,-2.7008179090412643,84.61613790042252,C,-27.88634990920771,E,97.64773016887108,D,96.87464401088384,12.75293657760496,-51.696200821326855,-120.67058496364334,1
Non-binary,No,India,C,D,-33.05219582063418,-159.34792915487145,91.49128917523835,B,C,-216.60333852974838,70.57740031385215,C,19.538958902952928,B,12.284570727195458,A,-52.75832583725767,32.763669165481446,37.536368741817704,3.0701692808527867,0
F,Non-Veteran,Other,C,B,84.4223940343923,-146.03057809499722,-54.993899775242205,B,D,-31.286289064813833,-39.28728225030499,E,-125.48744103390463,C,-199.2283272397859,C,-172.3843494041044,-95.16791317713908,5.456416446376925,49.82513400931452,1
F,Non-Veteran,Germany,D,E,115.71359955537896,41.84889018748788,161.15920914806355,B,E,-147.6645635547951,37.898853506601135,C,-74.67640133426875,B,-62.04342734624414,C,-105.05004061180567,-63.166649369782434,17.41176326194495,-90.85312830871871,1
Other,Non-Veteran,UK,A,C,-37.25985155749857,-105.21569783029656,123.66957209284182,B,B,-20.823829565132694,-141.04485660057452,B,96.88323491458058,C,-58.455221627128175,C,-31.038715222026912,46.411516308022684,-96.163177780784,55.76445332124447,1
Male,Yes,China,D,E,-25.61846541673273,93.12488013971738,26.678190483206883,A,A,38.990904093444406,-288.5668270240688,C,-56.08089070426613,B,2.152878816904001,E,24.528006721862123,-11.492491771120166,88.90067603344075,7.008239227479087,1
Other,Yes,Mexico,B,D,-114.17993938768103,-66.99090828087976,-14.484218007119122,A,D,62.38552717204773,9.789578300756283,A,-144.78950333304192,D,-10.766019074174894,C,-14.916029708658662,-23.129304111514628,-6.72607042213878,20.94650210606185,0
Non-binary,No,US,C,E,137.57158297787677,178.80177299262886,-51.934040994854435,E,A,37.49071342851114,-76.46346294484064,C,-17.090876120745072,A,12.590519878759544,A,116.5182622907025,101.15867477282185,-225.47799776775238,-28.024567461433254,0
Male,Veteran,Mexico,C,A,-15.47223116540118,-10.966468343933148,51.97627664211151,D,C,-50.64168409971613,-131.96090245956347,B,-7.191683589160331,D,-85.31689000883303,E,-34.68243070411996,44.77929327103888,108.22628231178217,-55.087659638564034,0
M,Yes,Other,B,D,133.26663237731125,67.75760075113155,-118.74987329476465,D,E,29.58328514641903,45.33624571329496,B,26.86492750164574,E,25.61170320689564,D,10.75217817124344,19.757296931938654,-39.101425259411904,84.44748990381045,0
Male,No,Brazil,D,E,8.026124001626336,67.37439175795113,30.482447078364544,B,A,30.64291483958425,106.38366258502141,C,3.7348090520357307,A,-76.46047149055067,B,-62.63049738528215,4.512398574986719,3.028564618553354,43.861777919638975,1
Other,Veteran,UK,B,C,-98.89953443767212,217.65026590958757,87.26968876822671,B,E,-152.16893519924682,-12.806721255854555,A,133.27931414493932,B,-37.85569580463947,A,-84.18951175011473,35.97091710145229,46.111757823175466,98.04026520309758,0
M,Veteran,Other,B,B,-35.93388527013426,228.5083269842497,-51.79872809964425,B,E,-58.243482156806756,104.82816447085463,E,1.0687066953327626,B,-188.4505400503736,E,-58.16183102481762,24.898172027782206,0.9786405900005383,52.54687521648497,0
Other,Veteran,US,B,C,44.79730690736102,102.5055265772306,-94.1621284141698,A,B,-24.13497774247618,-3.8087405208342426,E,-185.7484803989576,A,-127.41230138888994,A,40.511984373165426,113.68774777005619,-168.81704558389634,-33.72329485838585,1
Female,Veteran,India,C,B,-20.250554417011422,-36.79529439151143,47.3647689527919,C,B,-0.9297299391835552,-61.356437184684474,A,-90.15894005200651,E,-146.78367574379757,E,126.51026988400476,108.20611080654403,14.849158854911062,-94.84442190861836,0
F,Non-Veteran,Mexico,A,D,35.6812425234084,-45.67375589553049,-119.17705161052336,A,B,-5.478731812075007,7.063086667467192,B,-222.19475060795983,E,100.723355224865,B,-187.8971382298762,1.3851156099995596,-60.41519697600792,8.850460427303215,1
Non-binary,Yes,UK,D,E,228.20344431990907,-38.75623766254226,-3.0868594927869584,B,E,143.49747910451885,83.942910148242,C,52.04854955876477,C,45.826804611054136,C,47.38186532144754,-0.6921725904441478,32.86404376511292,0.006479759903646411,1
Other,Veteran,Other,C,E,-151.3802292608806,34.02638670781125,-136.59447153075226,C,D,122.9692453698922,-186.94902384850047,E,57.95843639541641,D,-84.3598913514337,C,143.66493855066025,77.06055733544734,-129.9439782573228,-67.85354033823405,0
Non-binary,Yes,China,D,A,-123.39181733886791,-9.912311048382298,136.7335484113481,A,A,132.358377643706,-20.736208614012217,E,151.99324308776713,A,-116.9114440514986,E,-60.34101407056417,100.72314244443284,-20.633758782827176,62.181274161262415,0
Non-binary,Veteran,UK,B,E,40.05406875774855,-72.18931929853612,8.27201268469085,D,A,-109.10915737167579,94.63981954570572,C,21.841410228054183,B,-17.11650494056042,C,13.886666347772392,-14.841004319906812,-15.54374959026273,-67.1230379324831,1
Male,No,US,C,D,43.370646408370995,-67.53946686256668,143.27510241761425,C,A,253.2783874545962,-27.777221525148317,A,52.20874634115032,E,-188.79015480502818,E,-58.85039764501422,92.60916288878923,99.63462596197026,-30.724390288068744,0
Other,Non-Veteran,Germany,A,A,240.45410719521314,88.64381394222073,-53.81798238156824,A,A,-61.556135820542366,-76.37594543495878,E,-87.65342784176222,C,39.173767488672006,E,-77.40888463916342,-61.32058704280253,-101.98347787384408,217.3082011211922,0
Other,Yes,Brazil,D,C,6.519746910713938,-81.69660777363717,1.2136953486324407,D,E,1.1996852073126163,-65.9356099907653,B,-16.702534041272564,A,-140.74637671195822,C,153.2367221073741,6.588000622054866,8.746062097700252,-132.8969208786798,0
Male,No,Mexico,A,C,53.7573846948884,-80.18860265489047,208.59652873153757,E,E,152.6635517916524,-80.79559748225971,B,100.15642561665443,D,115.87758273377746,C,-98.63157912151149,69.42419015864628,-11.95727964125724,34.761798321450314,0
Male,Non-Veteran,India,E,C,55.90088727145547,-39.83820074566528,-50.02563392551757,B,A,-21.715290883106157,-20.06002746133247,E,-30.43083882943512,D,125.24681060142304,A,219.90966138998877,-38.15551066295718,50.321083494016115,-31.82008682525298,1
Female,Non-Veteran,UK,E,A,-18.308529253394752,27.769367821312084,-47.86778584092117,E,E,87.84152690194841,177.21538176710524,D,185.63862965138037,E,53.736659401246825,D,-34.40616232905414,-43.21319669313491,61.48952286039954,-143.6068174995035,1
Female,Yes,Mexico,C,B,-115.82577843169801,33.28579265129862,-28.330758745911954,D,B,88.37935366286548,-25.605370171295426,B,-37.73842668436284,C,-66.28346062808825,A,133.53451813280913,-0.8292539198109677,-40.57563468537486,10.08649547152829,1
Female,Non-Veteran,China,E,C,79.96146446542231,-94.4564057595013,-299.73893117435387,E,C,-46.91059197423975,100.05331701861633,E,58.536158428747406,D,-7.8281676539372,E,-85.01326757891434,110.4463176886422,136.82851103459834,11.899262304741413,0
Other,Veteran,India,E,B,-168.4421872498098,19.8523601105009,83.15580284452973,B,D,-68.47178128061594,12.3027791661226,A,75.14234486789454,A,-131.9007476015397,E,121.48134288110847,-84.90446685444181,29.890370302333334,3.8712132452052566,1
Non-binary,Veteran,Brazil,C,A,-89.77962394551557,-86.09519388991575,-93.40202530165598,A,A,-29.5008403337706,-44.69284294073199,B,-59.42926387910058,A,30.48358051870337,D,46.28979841060239,137.65851839925273,-195.6238324970597,75.74810554999824,1
Other,No,Other,A,E,2.741490198381092,-156.33007083989378,-12.315912278731306,D,A,38.26406630828105,111.44292675072774,A,60.52816111227004,A,15.423850816579593,E,-46.99994104388774,-120.4153850052967,72.85425284391384,-15.243607940777808,1
M,Yes,Other,D,A,-199.47468969324248,-44.106633882818166,54.75587843678029,D,D,120.27889760670489,6.73016959980702,C,-271.32616159959446,A,-94.76350547973641,B,157.942161394753,-159.89505789645165,-61.353004882902496,-52.23082109822133,1
Non-binary,Yes,US,C,B,-228.36444130660288,-33.33983714779706,-94.14699545744998,C,A,68.77718646994103,-120.25116618197755,D,12.868581189370767,E,-113.89085352503167,C,83.37183938385283,39.21813324134995,77.68068465929726,-23.006705382183828,0
Female,No,Mexico,C,B,11.221452257232059,-5.133048759988464,319.3466249263189,D,E,41.9496586787757,19.46177503832316,D,17.481813427315814,E,129.4899824237248,A,164.0003255330183,-35.7664128005534,-3.73090612278708,-32.11207229735915,1
Other,Non-Veteran,China,B,A,-55.0637407458665,-50.90651509803861,152.80430897621727,C,B,124.33411428095116,-238.1497830167486,A,-37.47019980617205,E,-153.7507094795823,E,94.29837808367671,-180.32446404018353,27.362903245854252,62.11189712295098,1
F,Yes,Brazil,A,C,191.32658028917584,-164.05318542398373,-47.974660737013544,D,E,-220.24161503741877,5.700758325447098,D,-52.45156153379252,D,-73.16438176167223,E,90.46369027082598,81.7915828730306,28.306154182403503,-100.96470145837073,1
