AgeGroup,veteran,sexuality,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,target
51-65,Veteran,Bisexual,D,E,-64.04079694034172,E,-116.535969262104,-13.465106247071676,-62.08489973615639,B,1
18-25,Yes,Heterosexual,B,B,165.2238344209638,C,-5.416318522563459,-206.27361151581542,115.2610250373071,B,0
65+,No,Other,D,D,-131.38470247523176,E,87.94967862878164,64.9877531618323,-5.0649910249614685,C,0
26-35,Yes,Other,E,C,54.48819143543098,A,59.23471140584461,1.4152575188251146,-111.55923976831421,B,0
36-50,Veteran,Homosexual,E,A,-51.34806480386723,A,-4.906457194195275,-52.95336090848317,-54.75480304554174,C,0
18-25,No,Bisexual,D,B,-79.84068280131224,A,-12.891813002803193,38.46283613718888,127.41499876240574,B,0
51-65,No,Bisexual,C,B,43.899505186355384,C,25.049384745378116,32.63740135576957,72.12307540648403,A,1
65+,No,Homosexual,E,C,-30.45277657173237,A,76.98763751061239,-79.34380033725094,51.189385026658876,D,0
51-65,No,Homosexual,C,E,32.97972748998934,D,24.530078177045766,54.72003149515896,170.65474613138792,D,1
36-50,No,Bisexual,B,E,147.556982547829,C,-48.336835528298174,40.202370309189824,-58.81729707617966,B,1
18-25,Yes,Heterosexual,B,D,-68.73189002636673,C,22.484810605068834,-195.05403056484064,-86.38663073450095,E,1
26-35,Non-Veteran,Heterosexual,E,B,43.461676674753924,A,-142.28681920452556,-11.225068436156487,-187.10365518707036,C,0
65+,Yes,Bisexual,B,D,44.29150304650828,D,-47.50771684741386,27.91737330927644,104.33723555308451,D,0
65+,Yes,Bisexual,B,D,103.57704359219,B,-148.8613037099451,224.97464675867525,110.18615476533273,A,0
51-65,Veteran,Other,A,B,78.564425900824,C,67.21069726604915,-7.869411092055543,-11.162255492730626,A,0
65+,Non-Veteran,Homosexual,D,B,42.15429346648061,E,-307.5709730986037,-99.626145607586,-15.15045662687548,A,1
51-65,Yes,Heterosexual,E,C,124.00430707726544,D,-35.30580256181437,-154.70659848185292,33.362498492938485,C,0
65+,Yes,Heterosexual,B,E,-151.93724390939707,B,16.456314914533426,-133.87796261033515,-184.7517586674934,C,1
65+,Yes,Bisexual,C,D,-81.49593098236552,B,9.645826300900373,88.80601264826218,180.00774821354713,D,1
18-25,No,Other,B,B,-17.19017622884191,A,-16.178045830029564,42.47283640832636,-42.62004202330397,C,0
65+,Yes,Homosexual,C,A,24.20268821179723,C,20.18640307754675,-76.02734369205167,156.43071947803864,A,1
18-25,No,Bisexual,C,D,238.8327217948877,A,30.193780419531645,34.73163531761796,-69.66618165903344,A,1
65+,Veteran,Heterosexual,B,C,15.190543523036121,A,66.6831362999656,-82.35441944970266,-46.53759832005673,A,0
26-35,No,Other,C,E,29.367151944473157,A,97.52657261777208,-132.54996058634214,-169.85088601763525,B,1
36-50,Veteran,Other,E,A,40.253511211395065,A,-27.446800278874456,-10.339617573765967,44.345103241837755,B,0
26-35,Yes,Other,E,B,55.86789749562606,A,35.35352026699938,110.34757555901538,-32.47474882734033,D,0
51-65,Yes,Homosexual,A,E,-87.5697965272794,A,-52.14753008624241,86.02696209866907,-79.53363764847653,B,0
36-50,Non-Veteran,Other,D,A,162.6659856841833,D,30.924037583134776,190.61139654639575,4.687300895336537,B,1
51-65,No,Other,C,E,27.946126217975415,E,114.48990568674569,-42.630852879063646,139.57816836282794,E,1
18-25,Yes,Other,B,B,-38.74121117625386,D,25.603334050284204,-187.90971039236902,-207.38421341295256,E,0
36-50,Yes,Homosexual,A,E,-119.04342582793028,D,-26.641292198353018,68.89408534903865,-66.99562793938584,D,1
18-25,Non-Veteran,Heterosexual,E,C,-77.07765159320769,A,67.8510029378352,14.322677401347212,-182.3047035843307,E,1
65+,Veteran,Homosexual,D,E,-16.400487534679154,A,61.92266996530679,-9.974555250246146,117.81185130131303,D,0
18-25,Yes,Heterosexual,B,B,112.1713450249383,C,15.835812330537344,-23.419740262420614,120.4457441087728,C,1
26-35,Yes,Bisexual,E,D,130.49514552308773,B,-68.50978717193428,152.31445987200266,-16.18720307692863,D,1
36-50,Veteran,Other,E,D,77.08567539716073,C,25.597863030401363,-150.8028461908849,-7.440124970861284,A,0
65+,No,Other,C,D,103.18111551646665,E,-77.37303223841275,33.429765070915266,-85.4615343699561,B,1
26-35,No,Heterosexual,D,E,-122.47108668991274,B,131.2141485692154,52.002384164373126,-30.42352226971682,E,1
36-50,Yes,Bisexual,E,A,-225.91108203543672,E,-12.908790200573383,76.04484321509831,-15.045004246047208,A,1
51-65,Veteran,Heterosexual,B,E,-9.086955867062073,E,-202.262810531634,-178.11841346734266,-183.1817667087526,C,0
65+,Veteran,Heterosexual,B,D,-106.7598734931855,D,8.504644529069896,16.6206006345502,10.267740080558509,C,1
65+,Yes,Other,C,C,15.738949801311422,A,-15.111198337815996,91.49094061729849,74.63878853425045,A,1
36-50,No,Other,D,D,-37.699575415634776,D,0.23742744274918723,-2.2396620152370565,75.83456969185468,B,0
36-50,Yes,Heterosexual,D,B,66.34993387925569,E,-40.0851291820763,83.70018783089377,-15.187245870902396,B,1
36-50,Non-Veteran,Other,C,C,85.95709127740938,E,-49.224771879000755,9.885361658661347,-58.808091941259434,A,1
51-65,No,Bisexual,E,D,-76.78923891551389,C,55.08584464753509,15.817132709852697,2.149078943893294,B,1
36-50,Yes,Homosexual,C,E,-120.71888937459754,C,114.49886377962267,27.117473438941303,70.99416164405662,A,0
26-35,Veteran,Other,E,D,-61.473472698468925,B,-63.21856607675292,17.356981623614068,193.7779203790556,E,1
36-50,Non-Veteran,Bisexual,D,B,-18.835095851036172,E,20.950800591338794,27.546830968546626,71.7009148711235,E,1
26-35,Non-Veteran,Bisexual,A,B,91.44533412493558,D,-56.446982565800866,-165.3334160365435,58.5236066989868,D,1
51-65,Yes,Heterosexual,C,B,-61.12485025279577,E,-111.19226333271264,-30.438612289511784,-112.18321809768841,A,1
26-35,Non-Veteran,Heterosexual,D,B,8.506127367252322,B,-60.3486363013449,29.60695280611805,60.77539272272485,E,0
18-25,Yes,Bisexual,D,C,86.34006493671224,A,9.41569124935885,-16.247761858794718,-87.84989234375304,C,1
36-50,Non-Veteran,Bisexual,E,B,54.07445717936383,D,54.47398489030518,-85.28577166668715,120.33846534784165,E,1
18-25,Non-Veteran,Other,A,A,-51.85414129386502,A,101.66302493178011,-25.21735837216294,-128.1527076049085,D,1
65+,Yes,Homosexual,E,C,-24.09161064386641,A,-44.0822785657045,-11.923830283325659,-102.59337026815192,A,1
65+,Veteran,Bisexual,A,B,-86.80245178344643,B,-81.81974455619985,84.49232517418892,-48.88543776706663,D,1
18-25,Non-Veteran,Other,E,E,-72.90038662107501,C,112.55537694454172,-8.619885612659562,112.56257673039573,D,1
65+,Veteran,Other,E,B,-31.589565578580924,E,127.36003672299138,10.04871501084781,64.0709727132881,D,0
36-50,No,Bisexual,A,E,-15.87535392313362,D,31.97216238386144,-59.44324096194986,-17.06478787285793,B,1
26-35,Veteran,Other,A,D,2.21080701723258,A,-69.94596662223785,-52.12428352284789,-41.13947004668936,A,0
18-25,Yes,Heterosexual,B,E,42.28116791951582,C,130.5515259419824,-45.26558652347017,-27.56029482677477,E,0
51-65,No,Other,E,C,-43.616332599211624,B,-80.61094706394081,138.46254141939497,1.315849698421312,C,1
18-25,Yes,Bisexual,C,C,149.04550666819605,E,-45.95007313407618,-104.9970756851992,-97.62575651925397,C,0
65+,No,Heterosexual,A,C,-250.9679357538225,A,-108.05889980101048,93.62719228209579,124.07793843048103,B,0
51-65,No,Homosexual,B,D,22.184271745026475,A,-84.36994221905226,116.5682245218569,-29.7879957611631,E,1
18-25,Veteran,Heterosexual,D,E,-6.3511946722511965,E,-158.36968217332893,53.04744022551983,69.63253712797378,C,1
51-65,Non-Veteran,Heterosexual,B,D,208.92035748104541,C,-11.766291790679006,-76.55001281126098,59.58731644891863,E,1
26-35,No,Other,B,A,-35.88221375054195,D,-38.45887767250999,-28.870754109218804,-6.214964272370526,D,0
18-25,Yes,Other,B,C,-113.76681456479758,C,-86.32186015455636,-0.7607155270645213,-49.74976701983832,E,0
65+,Non-Veteran,Heterosexual,D,D,90.98261045088975,A,-34.212782776519575,-115.60930624895525,97.79819918017563,E,1
26-35,Yes,Bisexual,D,D,-34.51909391497354,E,82.46029145708145,-139.04546136560418,84.34383539899264,D,1
65+,Yes,Other,D,A,2.6957416200363458,E,171.28978365578874,144.28467422726007,-4.8774906133689075,E,1
51-65,Yes,Homosexual,A,C,-89.83414494477225,A,39.82253801187952,236.87712947620713,-105.29005919345205,A,1
51-65,No,Bisexual,A,B,65.18921196707208,D,50.56338661902545,120.66248147474306,-1.7877104354258038,E,1
65+,No,Homosexual,C,A,-51.443473220807704,B,-103.52848131880941,-14.018404987585747,-38.31718406069027,E,0
65+,Veteran,Other,E,A,-33.28070782076698,C,-129.3819314331503,55.786634710435315,-11.614791334545309,C,0
18-25,Veteran,Heterosexual,E,B,-33.367995380856,E,35.61369889732934,32.400814134937,-106.02671471064862,E,1
18-25,No,Homosexual,B,C,-54.39285627094229,C,-61.43679982685224,-45.57332133053607,16.14722455553083,A,0
65+,Yes,Other,B,E,27.61261425924785,C,-4.670767920829002,175.88494227958444,-27.3859167878678,C,0
65+,Veteran,Other,C,B,85.78982276372471,E,-32.0301595727569,107.63915384605073,-82.14721349924406,D,0
51-65,Veteran,Homosexual,A,D,29.2660038889886,A,-137.92649235756866,81.27393559303935,12.823987321885763,D,0
26-35,No,Heterosexual,C,A,-191.62924498834514,B,-55.92636839070558,-105.6465181088302,-9.524470750978818,D,0
18-25,Non-Veteran,Homosexual,E,B,3.2622337746316474,A,50.9545501459717,-31.556771599568183,65.34156924659298,B,0
26-35,No,Homosexual,B,C,-23.903281983425877,B,68.04648086063911,96.0958384178061,-60.610911715842484,D,1
36-50,Yes,Other,E,B,-75.01454447458721,A,-119.40635174996738,-147.05830371687262,-69.03592414938802,E,0
51-65,Veteran,Heterosexual,B,E,8.806483980469858,A,-106.81159005247235,147.27113206277681,-116.32573080912876,C,1
51-65,Non-Veteran,Bisexual,B,A,-85.72787842633032,A,216.02281471123425,-49.828422492738696,7.374470592840544,D,1
51-65,Non-Veteran,Heterosexual,B,C,1.1989615154736721,D,-161.32900531617744,92.25633907407045,-165.82775134080921,B,0
18-25,Veteran,Homosexual,A,B,-58.27727642767244,D,218.42270378164338,-117.61917660613636,267.29091195147197,E,0
65+,Veteran,Heterosexual,E,E,71.27660053310234,D,-133.6040764823941,-168.7066180898056,-231.90172604946792,E,0
51-65,Yes,Bisexual,C,D,-4.762330397490044,B,104.07986293458879,-16.715332929877796,98.07497683598314,D,1
65+,Non-Veteran,Other,C,B,-93.89742143938766,B,-50.75140423302378,58.378154288258365,-35.52666852065538,E,0
65+,Non-Veteran,Homosexual,B,D,-29.405086847767585,C,16.13851441609275,-70.78126955374965,52.1115950809027,B,1
65+,Yes,Heterosexual,A,C,80.6077054351529,E,-32.51957300075713,75.21755230704676,-20.956212180068075,A,0
26-35,Veteran,Heterosexual,B,A,11.832730582001641,A,-8.52684382331689,-67.25783426787889,-15.86350934414832,D,1
26-35,Non-Veteran,Bisexual,A,A,238.93611247719858,D,-74.48425228644366,79.56397989523074,-61.89100639132356,B,1
26-35,Non-Veteran,Heterosexual,E,C,17.11677012204758,A,4.1297115000388604,-161.78977665235342,-21.951368996025106,A,1
36-50,Non-Veteran,Other,E,C,-57.87186289636126,C,-2.534811859968059,-163.27053958291714,151.7972361833902,C,1
26-35,No,Bisexual,C,A,28.58663058426496,B,-2.2930096274464504,-91.38631784371651,-94.09171060466774,A,1
65+,No,Heterosexual,C,A,72.41499676737503,D,211.20283065417405,-38.688217335079784,91.98320466705928,B,1
51-65,Non-Veteran,Bisexual,C,C,-46.41290082866835,C,50.69385851358549,-119.80512693949964,-30.99467706022596,E,1
51-65,Yes,Other,A,E,-72.29095010000268,E,-148.9264857956855,-20.73528913090884,75.47695663983781,A,1
18-25,Non-Veteran,Heterosexual,E,D,154.232428822701,E,57.31504201347472,-89.84576141375949,-54.854017047613134,C,0
51-65,No,Homosexual,E,A,-41.67769849024493,E,-123.08696666953496,-14.823462883563465,14.802255319919091,D,0
18-25,Yes,Homosexual,D,B,-51.75361218454455,E,-208.118266444234,193.4343681605257,166.59366539223268,A,0
18-25,No,Bisexual,E,A,-53.62414497363047,B,-98.16447483185554,65.77496478844643,17.977674312515454,D,1
18-25,Non-Veteran,Bisexual,A,D,243.18344969880093,C,-14.186974647984005,90.29209218241927,38.03825990164996,E,1
36-50,Yes,Homosexual,C,B,-11.482006181926204,E,165.6235298582921,36.040553712747126,-17.959485540586602,A,0
18-25,Veteran,Heterosexual,C,B,166.5004010235126,B,17.70911243141489,-42.75994951406922,149.38593270695569,E,1
51-65,Yes,Heterosexual,D,B,-113.48873870824308,C,-69.68406045501489,-53.18710972265883,-16.70458921331927,D,1
51-65,Non-Veteran,Bisexual,D,D,-122.89456646017017,E,-125.32080706891779,65.06836542976005,-91.23825553949627,B,0
65+,Non-Veteran,Other,D,A,119.59314952774609,E,129.23550715769065,-90.84142474018434,-147.9090119694273,C,1
18-25,Non-Veteran,Other,B,D,-20.2723885594985,D,11.892322078992185,-158.55194674471633,-102.32911936691205,B,1
36-50,No,Homosexual,E,C,264.2056784707903,E,-133.00887313144926,83.17907753428193,-76.84816854780136,D,0
51-65,Yes,Bisexual,E,B,133.3923350481379,E,-78.67594985956414,-45.11442083188761,16.891503951240974,A,0
65+,Yes,Other,C,E,177.93229019579724,E,-15.406634065710042,2.5509531346816248,-44.91447869279813,C,0
18-25,Non-Veteran,Other,C,C,-194.20516046835272,E,-115.38329096014894,-79.18903753769662,143.5053017933502,B,1
26-35,Veteran,Other,E,C,-129.37538471685752,B,41.99011080967409,19.96713600993561,55.933047950604085,E,1
18-25,Non-Veteran,Other,E,C,138.90152422337127,A,126.12452170009124,41.96304330944805,-14.72687217494553,D,1
65+,Yes,Heterosexual,C,C,85.74267166013031,E,-139.78686517999566,-20.960592269639523,176.49354841145202,B,1
18-25,No,Homosexual,B,E,-34.38830798634841,E,33.072652601244194,47.866390095260165,-110.8965956741699,A,1
26-35,Veteran,Bisexual,A,E,70.95124100456935,E,-45.50690714788905,46.80653544338561,-172.50822427298192,B,0
65+,No,Homosexual,E,D,62.65762333813919,B,-19.510174923173548,201.75082519808947,-98.50229765406473,D,0
65+,Non-Veteran,Bisexual,A,A,-75.52929105462023,B,28.52606246677962,110.24589360615316,59.13058512231496,C,0
36-50,Veteran,Bisexual,E,B,6.464073363553023,E,-72.71231311271305,82.07534803286474,133.64852765231268,C,0
18-25,No,Other,B,A,-36.200531253104096,E,-127.35124632630249,-3.13954562256794,62.800784024479725,E,0
65+,Veteran,Other,A,B,-15.291155821083619,C,-40.34177519028664,-125.05641314342905,104.270024360579,B,0
36-50,Non-Veteran,Heterosexual,B,B,122.17795098025019,B,-119.4037557656348,103.78223027493567,8.220935886649752,E,1
65+,Non-Veteran,Bisexual,B,A,-13.770997442377581,B,73.23356758463208,5.52381594036986,119.5371177613564,D,0
26-35,No,Heterosexual,C,E,-115.9040311483386,B,-1.351868512805522,-42.34540592796628,103.27251485768501,E,1
18-25,Non-Veteran,Heterosexual,C,C,-17.236391829819954,D,80.89618509827662,21.431828844164134,11.07725517558597,E,0
36-50,Veteran,Other,B,C,125.98717422184598,E,-1.1571674391934428,-172.18851756876845,-171.443739054467,C,1
26-35,No,Other,B,A,-44.22786048448818,C,-45.11328124150436,-11.97482905811835,2.1837545048490825,E,1
36-50,Yes,Bisexual,E,A,175.33249483490744,E,-28.313979265159727,-358.5351415515036,-39.76712426120357,A,1
51-65,Non-Veteran,Bisexual,D,C,-98.77012415566107,A,-67.7012566227039,81.62208125422661,-39.86964301190475,B,0
65+,Veteran,Other,D,A,-71.73136168025823,B,45.08491846852326,-225.7436960782825,-125.52776315732177,B,0
65+,Non-Veteran,Homosexual,E,D,115.75666425728903,B,-72.85445179638903,-140.00169750388943,-115.92639518416962,C,0
36-50,No,Bisexual,B,C,91.31995365107653,E,83.04012237531326,3.7306299788758075,177.67715233315346,B,1
65+,No,Bisexual,A,B,141.51518427124756,B,104.10479641685215,-38.64251445522337,75.45086013238537,A,1
18-25,No,Bisexual,E,C,-35.388691406515484,A,-137.50648227988555,81.48940652405217,-60.87213745689941,C,1
36-50,No,Bisexual,B,A,-8.220932803598785,C,-34.02540208716487,-63.772674621006345,-12.3980313107328,A,1
51-65,Yes,Homosexual,C,D,19.505709491253096,B,-9.906214253797668,88.57025239903517,-44.081098510187864,C,1
51-65,Yes,Homosexual,A,C,14.640448169111057,D,23.265132950786217,131.4992535800042,-215.93954380424378,A,0
36-50,Non-Veteran,Homosexual,D,D,-33.44557078106949,D,-1.0848321937529528,-12.857889443724474,63.901433016288145,B,0
26-35,No,Heterosexual,B,B,-184.20089874456625,D,-90.02904074540047,11.976347517130426,51.67027493632298,D,1
51-65,Veteran,Other,E,A,-133.1569214355072,A,100.82181207163723,63.62036783364685,-39.25764048730474,B,0
51-65,Yes,Homosexual,B,C,122.49801368542614,E,34.36311871038767,19.568978725544103,-12.558877139994653,D,1
18-25,No,Homosexual,A,A,-151.28956983814993,B,-184.35974956448456,-60.33699999929449,-93.1210391296134,B,1
36-50,Non-Veteran,Homosexual,E,D,113.10575275112507,A,-50.93018420078833,-36.53818323967525,-166.07035767919902,E,1
65+,Non-Veteran,Homosexual,C,D,-5.263349005232683,E,47.87000377474375,-91.08261719502127,132.78026974514555,C,0
65+,No,Bisexual,E,B,32.841435862106735,B,-68.78727265947578,-38.93403031608542,-88.8011854676073,D,0
26-35,Veteran,Bisexual,E,E,-13.779684211289405,E,11.327844587067245,132.5196664906039,-50.546484373344484,D,0
51-65,No,Homosexual,D,E,-32.518638297837725,C,-105.1911777796961,-82.57206968380935,-68.59397902374181,E,0
36-50,Yes,Bisexual,B,B,54.953985108782696,B,-22.53522755533533,-173.39959424835848,-58.132820043245935,B,1
36-50,No,Other,A,D,-31.329452840058895,E,-29.27763410761836,-52.76259409568031,-20.27535717917249,C,1
18-25,Veteran,Homosexual,C,A,103.70059566128063,B,61.617148491345134,-11.324464518222433,13.351516644972,A,1
65+,No,Other,B,C,64.7026563941314,A,-117.30206422358387,29.299332713756044,42.399445322640176,E,1
26-35,Non-Veteran,Homosexual,A,B,-187.4094817567446,A,-25.097213647767674,72.59774998255045,-78.10427757195573,B,0
18-25,Veteran,Other,E,B,-82.5890876579175,E,29.462629361100063,-117.11718938311991,24.663791283709656,D,0
18-25,Non-Veteran,Bisexual,E,D,-99.63140682557373,E,39.637449241671135,11.458209417767474,-123.16893327932132,D,1
51-65,Veteran,Bisexual,B,A,-39.62908164858252,E,-65.24487338909336,56.7345659371361,141.08236324939057,D,1
51-65,Non-Veteran,Bisexual,C,E,-48.12805720811983,B,-57.66446276751077,54.118094304366934,-44.691377531701285,D,0
65+,Veteran,Bisexual,C,A,-98.95974643261516,E,69.07456464915393,-128.95690878117568,31.492192297753064,C,0
65+,Veteran,Homosexual,A,E,-101.4218672634074,D,-219.0386512894542,-42.825200856804315,-48.46998663190556,E,0
65+,Yes,Heterosexual,B,E,79.98983607114333,C,-26.47182672947435,18.335280998847182,-15.64593537369419,E,1
65+,No,Heterosexual,B,D,-107.02384484932472,A,-120.13462631195908,238.95008836984033,126.12047398666503,C,0
18-25,No,Homosexual,B,C,-113.77062249470586,E,-136.81409643000762,-40.57097738881771,30.3263407041134,A,1
36-50,Yes,Bisexual,A,E,167.87609069049597,E,-153.60054009838137,43.01998504872081,69.16840635607517,B,1
26-35,Yes,Homosexual,A,A,-124.7124588422671,D,-101.21679548393732,115.2798926847034,-16.150565178570996,A,0
65+,Veteran,Heterosexual,B,B,-34.90123262182265,A,-61.55592254001873,-19.644878545180504,-26.313035008203105,E,0
65+,No,Bisexual,D,C,157.03882513583227,A,66.40656619949907,7.777287696745007,4.105760434845744,C,0
65+,Yes,Bisexual,B,E,-31.396599219291115,E,-63.012231810183536,-161.1787728958434,-102.87506712033216,D,1
26-35,No,Homosexual,A,E,78.51501623258929,E,-86.66394432523641,104.74449554555503,-177.07265648098826,B,0
51-65,Non-Veteran,Other,A,D,-65.13456486769512,D,80.84104151443918,-247.52598992605326,83.11136350767165,A,0
36-50,Non-Veteran,Heterosexual,E,C,68.18593544618696,D,-89.89090555719828,-66.73850825977276,-142.56715548250452,B,0
51-65,Non-Veteran,Homosexual,C,B,-167.29727474451096,B,-6.579865767310316,-188.33067930320345,-127.89456165117868,A,0
65+,Non-Veteran,Homosexual,E,C,-41.69235675093695,C,-43.1564614499004,-96.8431142710757,-9.565070710531536,B,0
18-25,Non-Veteran,Other,A,A,193.1348324595153,A,188.09301512228373,53.16973207303817,217.50208256397377,B,0
65+,No,Bisexual,B,B,96.61905724587608,A,17.399421681390667,-47.60195127797867,-51.855754745304615,C,0
51-65,Yes,Homosexual,A,D,-47.04585157898849,E,-1.6398008745529966,48.10798182655677,119.0508051091116,C,1
36-50,Veteran,Bisexual,A,E,-90.56633101976558,D,-33.60084089962476,258.99136723122746,-146.09540037430097,C,0
65+,Yes,Heterosexual,E,A,136.59393516964957,A,-76.13275122283888,102.39337995127265,39.669135842529016,D,0
18-25,Non-Veteran,Heterosexual,D,D,14.649339342359024,E,-144.97593953754412,-327.2931392267554,107.93325134867379,E,0
65+,Yes,Heterosexual,B,B,-41.70890097726697,A,44.74018691910885,78.41208217770908,-5.6938516218931685,D,1
51-65,No,Homosexual,B,C,89.90429119447579,D,107.99260541002471,-63.72775451407482,-8.117327212716932,D,0
65+,No,Homosexual,A,B,-80.3062213125702,D,323.86513004678784,-45.994043755293944,81.15866716641582,C,0
18-25,No,Heterosexual,A,C,79.90924588437595,E,111.35767063674685,-94.44564598466661,162.36485065648156,A,1
51-65,No,Bisexual,A,E,180.71980904024622,D,-82.82256165740299,-24.879870500268986,109.27835106471653,A,0
36-50,Yes,Heterosexual,E,E,7.742591335674052,E,-62.540799562234525,45.07654476309549,41.13487744861873,B,1
18-25,Yes,Bisexual,C,D,8.389075559915753,C,-85.51748196107584,225.97142659893095,18.35472478668838,D,1
51-65,Veteran,Other,D,D,121.15994408639665,D,-24.731378822082632,32.753410787264094,173.3668859553476,C,1
26-35,No,Heterosexual,B,E,-73.9365224092414,E,193.86209280522675,85.41808659105136,-141.56829777884488,D,0
26-35,Non-Veteran,Heterosexual,D,C,-7.919422198753787,A,79.66679534321706,-120.8331130288534,-39.14371134160998,D,0
51-65,Veteran,Heterosexual,A,B,174.63075683448992,B,-108.08923726302002,-36.56223356457563,-0.6860149037842447,A,0
65+,No,Heterosexual,B,C,83.94818069869791,C,110.45723810305019,-55.029926004024475,146.79888556385396,A,1
36-50,No,Heterosexual,D,E,62.838851351519466,D,165.90144813935504,50.21675267849414,-52.316861472547636,E,1
51-65,No,Homosexual,E,A,220.22286507391172,D,7.473680967493804,-74.26543141883921,128.764442083937,E,1
26-35,Veteran,Bisexual,B,B,7.038157799259917,D,-16.046584718653907,165.93928489747208,86.45386109674405,D,1
36-50,Veteran,Other,C,E,-34.02792807681969,A,-170.0791071619036,-41.69110463493079,-146.81950237782775,E,0
36-50,No,Bisexual,C,B,-28.875138836945297,C,-156.11000391965203,-18.178746110840393,-27.615375237235813,E,0
51-65,Veteran,Bisexual,C,D,164.32061834651668,A,-29.08952607495367,169.9891031646644,-160.10553725880902,B,1
65+,No,Homosexual,A,A,-40.29633846023922,D,41.455005278997334,80.59297173498932,112.09194431403652,C,1
18-25,Yes,Bisexual,E,B,92.13299155437711,C,-50.79062836830308,2.9834559776985183,-30.320057514320336,A,1
51-65,No,Other,A,C,7.341238239002202,B,-108.84542290201374,-111.52187772119125,0.48903341210378537,E,0
26-35,Veteran,Homosexual,C,C,159.64484426829176,D,31.070664407372874,-45.882257583800936,-190.98040394918007,E,1
26-35,No,Heterosexual,C,C,-34.220073321953535,C,-36.42944647239984,-68.73380199099735,8.887118349900677,C,0
18-25,Non-Veteran,Other,E,A,-102.98236774793132,D,-22.89007679760916,-25.61386837550103,26.3086529024519,B,0
26-35,No,Other,A,B,-65.26602589303062,B,-207.01569981901335,-154.81347211971712,-108.176772617209,D,1
51-65,Yes,Heterosexual,B,B,-26.1981810858832,E,-111.3861719453351,-65.91690987235366,226.33644288275661,C,1
51-65,Yes,Other,D,D,-96.32787669899064,D,147.5989910051947,-15.752756701727597,132.69595058845778,B,0
18-25,Yes,Heterosexual,C,C,-35.83908443730115,A,-8.395211022982389,-100.61298304560209,110.87754638759068,E,0
65+,No,Bisexual,B,E,108.57268893768352,D,-56.95349019488911,-22.761868149211733,-77.34002735297558,B,0
51-65,Yes,Homosexual,B,D,-65.56194842469193,D,24.38584847278272,-51.04516860863164,-178.256835525019,A,1
26-35,No,Bisexual,D,A,-89.70943554087818,D,-91.98880762920065,-100.13721994986054,-31.65761886456753,A,0
51-65,Veteran,Bisexual,C,E,-206.8474943525139,A,130.28041434966804,91.07669376943856,36.556230389416825,C,1
36-50,Non-Veteran,Homosexual,A,A,-37.013839517489195,A,26.320148131381583,41.4922211480682,21.385338465795442,D,0
36-50,Non-Veteran,Bisexual,E,D,-105.92551888535789,C,86.39430168206613,-119.40287889372576,-77.2713172847646,A,1
51-65,Non-Veteran,Bisexual,B,A,-157.67433576195725,A,-234.4452105577295,114.67772124379103,-38.64077862476755,E,0
51-65,Veteran,Other,C,B,40.200518439977934,D,100.09892395230189,61.87437448012747,-74.33995085467238,B,1
18-25,No,Heterosexual,B,E,209.3127800375755,D,68.11121808509824,0.6291007518444314,-119.99778253321966,C,1
65+,Non-Veteran,Heterosexual,D,D,-28.985649195283198,E,-2.5441427445117277,43.853656588632234,151.69046760788677,C,0
36-50,Non-Veteran,Homosexual,C,E,138.80397507787913,D,199.709521591962,50.274344673481785,-66.25307084627585,D,1
51-65,No,Heterosexual,E,E,11.936350877580972,E,50.0537714210892,69.17750293635908,-151.18743259769073,A,1
26-35,Veteran,Bisexual,E,E,17.86523226719972,B,35.679066574583985,12.084827567672306,188.96995040280862,D,1
51-65,No,Other,D,B,-0.43160325230792396,E,33.112000226961705,-218.23760336243856,-133.4714501017524,C,0
65+,Yes,Homosexual,A,D,-43.360046344964935,D,-71.72755354407127,143.4998049798761,-11.185236797239781,A,1
65+,Veteran,Homosexual,A,A,-140.96842872089925,A,-67.75555255803243,43.83869671191465,59.35698146444231,D,1
26-35,Yes,Other,D,B,21.777445775201386,C,-22.22095425195845,-185.41609725581472,-96.51785928314474,D,0
51-65,Veteran,Heterosexual,B,E,33.29846110749388,E,-35.88367402394035,-221.17951849399998,115.87071902135426,C,1
51-65,Non-Veteran,Other,E,A,171.013564480231,D,-35.70754318983177,-9.019304018550521,39.48420304774843,C,0
51-65,No,Other,B,E,-72.04453222627721,A,-49.66672458479068,111.07182009091119,143.8792182525592,E,1
18-25,Non-Veteran,Heterosexual,C,C,-39.83247262497016,D,51.39397505742798,161.46302242395672,-182.41051473607024,A,1
36-50,No,Heterosexual,C,A,107.86785537291732,D,-42.4979639523975,56.89292390960945,-134.61239578540517,C,0
26-35,Non-Veteran,Heterosexual,D,B,45.541017506733205,B,99.12184373682913,29.85940890924178,-141.69664909559526,E,1
26-35,Non-Veteran,Heterosexual,C,C,-25.6725198788899,A,166.74684129319945,86.3978031621135,-67.58711522550288,B,1
18-25,Non-Veteran,Other,B,A,-165.22829089598966,E,-45.418415387388826,221.56158889181623,103.29669455250836,B,0
18-25,Non-Veteran,Other,E,A,79.36173901057086,C,-26.92452696675699,67.40279183129798,-159.35232052848994,A,1
65+,Veteran,Bisexual,A,D,8.448823019333236,A,95.26020992258955,-225.51441689973828,60.77953381475759,A,0
51-65,Non-Veteran,Other,B,E,-19.806518952125213,A,25.687603316587442,-91.68632551475481,-119.94835114749387,A,0
