gender,Veteran,religious_affiliation,anos,feature_0,feature_1,feature_2,feature_3,feature_4,target
Non-binary,Yes,Buddhist,46,30.347543250514132,20.222728633058452,E,40.67836650525504,-110.1186342635743,1
Female,Yes,Other,53,24.234471146600733,52.217268752731194,A,-45.721312518554406,-93.32933432198722,1
M,Yes,None,62,-36.43161957276661,123.44519576285033,B,79.45436385301656,129.35016257460447,1
Female,No,Jewish,25,17.690279133256,18.42947867921792,C,200.4271798515244,110.04679495511196,0
M,Non-Veteran,Jewish,56,-6.635374857412946,20.024239333808584,E,-163.78059385808112,48.01642193967003,1
F,Non-Veteran,Jewish,52,35.58864685940969,19.340016941557906,E,34.93338925542213,-81.28114509503422,1
M,No,Christian,53,74.9768717769822,50.99691264935209,D,-22.456706407670055,-18.087393515976373,0
Non-binary,Veteran,Muslim,47,-68.40808409368124,-52.083461860330026,C,94.81636538004092,-125.7176926463456,0
Male,Veteran,Hindu,38,-97.08463040074928,107.0157900822751,C,82.29978515159507,53.592599362042826,0
Male,Yes,Christian,34,-94.53743689493153,-49.926147596604956,C,103.1722741582634,-19.08951309496573,0
F,No,None,45,-21.701737088499897,293.97380971658487,E,6.206078153776344,-94.6766557307815,1
Female,Non-Veteran,None,57,-33.626212676255726,37.57793053764867,A,-135.95897803496305,30.980212971729543,1
Other,Veteran,Jewish,19,-107.75400543088962,74.61621881830085,A,106.6807511042642,-57.80273327154449,1
Other,Non-Veteran,Muslim,41,2.037818922955317,64.10284882213195,D,-72.82633336930982,-163.4906892094704,0
Non-binary,Veteran,Muslim,71,38.60509747325878,-23.626996664873893,B,-61.13659315142231,25.90249947241297,0
Non-binary,No,None,47,7.845510633194418,154.09812212235,A,-148.57095831367897,-2.1268782903520944,0
M,No,Muslim,57,-9.551780566024144,-180.32628548746771,E,-134.4590521040388,134.78409150134036,1
Female,Yes,None,19,-88.16243761200082,82.34870772385034,E,206.44990381550383,67.22593851941335,1
F,Yes,Christian,31,57.33031446822492,157.24521575250253,B,80.858929797391,-65.97276057077586,1
Other,Veteran,Hindu,34,12.602338884854033,-132.4520397530201,A,2.7254070237291557,3.5176419100242726,0
F,Veteran,Muslim,59,-91.55013020870601,-18.88106553728196,B,-57.660619636503554,-35.48070477150391,1
F,Non-Veteran,Other,21,-129.52580475960622,-95.81831301280221,B,-56.74139495062367,0.7399900198052747,0
F,Yes,Hindu,74,56.42744725312176,155.15213469705222,C,-255.9899680941549,-179.8859506642671,1
Other,No,Muslim,61,-126.4363440863137,-73.29415775524001,C,5.431434570349065,-236.52243866206905,0
Non-binary,Yes,Muslim,37,-12.889564605299014,-107.40104407521056,C,-45.846564530452504,-62.50256610915132,1
Male,No,Other,53,84.4709026942843,-14.834605562962638,B,-101.88223339769729,-11.171036132808126,1
Other,Non-Veteran,Christian,50,192.55039962905317,4.836501226536105,D,-21.625446893122245,80.43384920518965,1
Female,Veteran,Christian,62,70.94415212665118,56.37884615130471,C,195.64406160020988,-7.812842567037322,0
F,No,Christian,20,55.37835726436734,59.8397507767627,B,41.32803095234168,-102.50395978926703,0
M,Non-Veteran,Buddhist,34,19.39685073059595,-135.8202024716253,A,-75.21297813609503,75.08230549063501,1
Other,Yes,Jewish,62,122.33272822645631,-8.207035080295702,B,158.05581721050683,58.38991022293475,0
M,No,Buddhist,35,-137.3348898012354,104.008110694888,B,-44.89494342816376,13.655373293262393,0
Female,Non-Veteran,Jewish,39,-129.31602203090554,12.126294953959896,E,0.14057673064046078,7.690047598472091,0
Non-binary,Yes,Other,76,159.0934334436131,-69.22129589105964,D,-179.39521995552803,-27.169805716236766,0
Non-binary,Veteran,Buddhist,77,-69.94607073392913,172.36706901986187,E,190.95859883393538,-13.713987431816921,1
F,Veteran,Jewish,75,74.35859706955176,34.58671997150133,E,218.61108725681908,159.2900448498572,1
F,Non-Veteran,Christian,35,-130.9330129794614,-39.06601203910614,D,97.73145342809387,55.85398443742271,0
Male,No,Jewish,59,-98.34530040239686,52.99150117055112,E,-42.365565956958584,-53.86499945782063,0
M,No,Muslim,46,53.045527048538155,132.04458445276293,A,17.41729217502298,-22.78425195633591,0
Female,Yes,Buddhist,21,-86.02700430630605,130.89590477624202,B,54.05599050238823,-35.741395885366686,1
Non-binary,No,Jewish,41,-63.57395256332276,-24.751472755330155,D,121.14476964246292,-9.166102247578637,0
Other,Veteran,Jewish,38,-7.344413257211355,19.742953578837692,D,138.39691537165783,131.95082338271837,1
M,No,Jewish,77,-238.72785850821737,66.10780792526944,C,118.68648919898077,62.675240847952665,0
Other,Non-Veteran,Buddhist,52,-138.31427037762938,-73.08387157000892,C,-55.250308566269446,-60.228345296770534,1
Female,Yes,Muslim,74,-40.688920173358646,26.184464757039212,D,91.3672128046825,-2.988438009963199,0
F,Yes,Muslim,56,86.52717340809362,-177.43714015949703,A,-86.76859761488441,-44.6676782681764,0
M,Veteran,Hindu,60,106.66219919027327,-46.478727289929246,B,-97.81494180146491,-117.0948781814987,0
Female,Veteran,Other,20,-58.59106499265449,-97.47333662800975,E,-189.36169758720243,26.0302802841569,0
Other,Non-Veteran,None,69,35.11034937703733,-12.071210725131195,D,40.8004230677505,140.94328554645494,0
M,Yes,Muslim,65,9.741346265107625,167.46578226036945,D,-82.65998521459672,-93.76920964723894,0
M,No,Christian,64,112.07272721066215,-28.176984711443886,A,-270.9474105344767,-38.06833210456868,1
Other,Yes,Christian,19,-87.64498340638129,61.36241558473428,D,24.399988905789264,132.09144204379768,1
Female,Yes,Muslim,42,-34.32251986909149,-14.2790378185008,C,146.39610656646425,-8.948520004695295,1
Other,Non-Veteran,Other,31,14.688053005114444,-104.53438538579793,E,-176.93043115840993,80.74394343941846,0
Other,Non-Veteran,Buddhist,20,-44.174136219948046,-3.5027892592325474,E,47.11841428093807,14.654054292963318,0
Female,Non-Veteran,Muslim,49,-2.94572715093004,-86.34188132060254,B,-10.252774709039466,1.1860477337032582,0
Female,No,Buddhist,45,87.66383538543786,172.78906999713604,A,-128.02657160790153,121.89217826312706,1
Other,Veteran,Buddhist,63,36.05691084718911,-99.66278066161642,A,-30.04612055866434,12.313483721067241,1
Other,Yes,Muslim,37,32.725909468673834,98.55497809650038,A,-11.163936745690071,88.45407768627884,0
Male,No,Buddhist,49,-85.89820666119925,96.91236991367224,B,136.10577202879432,25.251911573620887,0
Non-binary,Non-Veteran,Jewish,29,-105.49762952152034,28.684035037720612,B,-111.50911318083054,-12.041855757874016,0
Non-binary,Yes,Buddhist,48,29.83813252355903,-155.69172598790811,C,-130.65792726478952,-14.289282297672568,1
Other,Yes,Buddhist,63,208.65166091649664,-121.22310453391623,C,-135.60136338887762,-51.86974096134737,1
M,No,Other,52,-38.899440459640196,-81.77903475430102,D,54.23746595054887,75.20710398603686,1
M,Non-Veteran,Christian,57,-138.43826211498038,32.38498960352115,E,-42.119947301074774,31.886207922186628,1
Male,Non-Veteran,None,44,122.02052120729417,3.032195538200531,C,153.56352213897338,-15.901622802422757,1
Male,Yes,Jewish,66,-262.7968995609263,51.32559765396526,D,40.47106358837475,-73.03817424630765,1
F,Non-Veteran,Hindu,56,-10.149802939424672,198.42260164403277,C,-76.80400169821294,-38.838244503914595,0
F,No,Other,43,-25.43819355117385,23.316477164414586,C,32.93581690177217,-94.50760127660844,1
Male,Yes,Other,70,3.480950858411753,191.09636331516944,D,-25.727137481188777,47.17155116243729,1
M,Veteran,Jewish,69,-97.05084405903746,19.237631840957256,D,132.93864445989902,230.0512622891508,0
Female,No,Muslim,38,-149.47352800947516,-85.36819977038607,A,-70.8936071659928,-69.99232407045054,1
Non-binary,Veteran,None,42,99.36484125075195,90.2334344734859,D,114.57678812428027,-80.25084523371268,1
M,Veteran,None,23,-151.61773783445526,153.16919577481303,B,50.621213894109395,122.1058139288373,1
Female,Veteran,Hindu,29,-106.12288323142738,-111.29738928013136,A,-32.28057546625041,-3.2640053389983965,0
F,Non-Veteran,Hindu,70,-143.452950442626,-131.76362330587844,D,-30.022715873009687,92.55238464291676,0
Non-binary,Veteran,Muslim,36,-39.678267779220086,65.02245652520142,E,-190.69112174652457,-31.247208520126158,0
Male,Veteran,Hindu,37,-7.475169601589508,-122.3220437683872,E,29.25732934784807,-59.118419990050164,0
Male,No,Buddhist,57,-10.186128346105066,-38.970966367203594,C,-1.7110996186878304,25.952559024819806,0
F,Veteran,None,57,-17.03327665896652,-137.6672195393855,A,92.41242342961013,-17.78104007742836,1
M,Yes,Christian,65,-35.34826585370327,-32.922584295581395,B,-11.10011906628422,-55.56767091646625,1
Female,Veteran,Jewish,22,-62.46969557976145,-119.64439481066084,A,-86.51539279794265,-80.27844016171937,1
Male,Veteran,Hindu,60,323.69499888902004,25.233266285392354,C,79.52240235708929,-92.34035255786155,0
F,Veteran,Muslim,76,166.9321527619615,154.61662655486091,C,54.55782397831549,33.24498747232232,0
Female,No,Jewish,48,-60.575570097168765,31.9892104070577,A,50.290382565481806,1.638367468871153,1
M,Veteran,Hindu,21,-7.82564051426219,-42.80566790898941,C,-55.38468390917781,-129.12191018431125,0
Non-binary,Veteran,Jewish,34,-129.97250497325774,-6.042110014494548,B,26.676583754000195,70.53669946860249,0
M,Veteran,Buddhist,42,41.4297875355314,-193.7082229639384,B,62.22681404710181,100.31686217470539,1
F,No,None,25,29.484982264088412,-12.644439313480168,D,-112.62946569602379,-152.88300338294965,1
M,Non-Veteran,Jewish,50,-153.13757218868676,-52.511772383712795,D,40.54500637757993,-69.9485786196664,0
Female,Yes,Other,64,25.21117323118875,12.930091797763632,A,47.83712807853719,8.431280116613808,1
Male,Yes,Jewish,79,34.24037404555562,-0.3734722482596644,E,137.77743182792844,-117.24210169325009,1
Male,No,Jewish,56,8.420617987171333,-137.56038647639065,D,74.07046086845915,-38.588680471336914,1
Female,Yes,None,24,105.20844001215985,-70.66915926886901,C,70.44137535531918,17.076603209366763,1
Male,Yes,Muslim,40,136.95761343154817,68.70512283934063,A,-114.24098400985115,-119.05576321577934,1
Non-binary,Veteran,Buddhist,32,-70.62676209418647,4.080552035279237,C,65.72753809624204,-77.72482437857778,1
Non-binary,Yes,Buddhist,69,-58.00903435327509,113.7884626201118,E,-34.150754456441376,4.851945239316431,0
Non-binary,Yes,Muslim,48,16.953011369053463,46.08245352612605,A,-66.66229964592748,112.75973594037455,1
Female,No,Jewish,49,-74.20972900498705,19.774657026469878,C,-85.94705238680991,-92.23203079798937,0
F,No,Muslim,32,82.46789794647272,139.00733990548508,D,39.10660017160785,-14.143369716519501,0
Non-binary,Non-Veteran,None,42,-65.42740666694343,-144.61956648758755,E,137.4729270338682,234.1980613273926,1
Non-binary,No,Other,68,191.5918145590638,28.32440590759773,D,68.35220723301354,0.7834092698025409,0
Non-binary,Yes,Jewish,38,-112.66056955715722,94.42312272429729,B,8.476862207303654,81.80196434798921,1
F,Veteran,Muslim,69,-18.595307994451687,-36.52172503992908,C,99.3032530233137,43.74828581478836,0
Male,No,Buddhist,21,-5.999474588950442,-137.3619711492594,D,8.361043319945889,-187.3628093875405,0
Other,No,None,33,164.46263704277,226.69715139626982,D,-183.31536091913057,49.363174710151256,1
Female,No,Other,35,201.59719257764462,-77.51355709384346,E,132.30005694862425,68.99749134627055,0
Non-binary,No,Muslim,32,51.81965574501589,67.81481018024459,C,-282.6032533773522,-149.76917529061902,1
Other,Non-Veteran,Buddhist,55,-63.70444683944203,-70.71690307613096,D,-124.20659054593281,152.35732053420574,0
Non-binary,Veteran,Other,59,-86.2377865758261,-58.13700050253894,B,-157.78951568655503,84.18651884188797,0
F,No,Christian,73,218.92994734776775,155.7673672402202,D,58.743107438807364,-135.9776343235181,1
Male,Yes,None,23,-66.80445506967436,132.17453510462803,A,78.16418157514742,-119.2089465216527,0
Other,Non-Veteran,Other,60,-84.60207129523278,-50.760964269840024,D,34.050497613853466,172.87330099265935,0
Female,Yes,None,23,155.8304307722564,-125.68462173901773,A,90.72942371490784,105.38107664008938,1
Non-binary,Non-Veteran,Hindu,45,43.98464878984875,165.95412781994722,B,68.70022212041572,96.67897079795378,1
M,Non-Veteran,Jewish,75,-115.69074844394243,-65.33508849894719,A,-37.0827851267441,10.388663242175973,0
Male,No,None,59,-20.83496106626197,23.222723330229357,A,-84.90946497743195,-109.14686589932883,0
F,Yes,Hindu,71,-99.3847077517009,106.33732898273011,B,-100.46979157751494,33.42490596677889,1
Female,No,Christian,70,-81.17111981426712,57.245223972134674,D,-62.33488577307801,-68.00798794411195,1
Other,Veteran,Christian,73,-125.59134116518904,94.66179028468063,C,-257.05632331455797,142.41361300555283,1
Other,Veteran,Buddhist,49,-43.95686783161842,-24.28660044656503,D,-32.45055507006611,80.74122122754598,0
Female,Yes,Buddhist,56,-20.77541631088799,-13.123582754062262,C,95.53279692721675,19.108698122557573,1
Other,Veteran,Buddhist,26,-149.44226861876032,16.863565056305482,B,-21.083640873880544,-8.442646335883323,0
Other,No,Hindu,48,119.96465246856741,-47.44478763334048,E,-40.908732474789815,13.503329379657611,0
M,Non-Veteran,Christian,39,-114.23466848116242,-363.042405499289,D,118.49065470664657,15.155180913651844,1
Other,Yes,Buddhist,36,127.76017683787992,-142.29111993192234,A,27.97855142163182,253.52382464165441,0
Non-binary,Yes,None,76,94.94738205091953,67.79068067227027,E,101.8696443773363,-32.380095053225304,1
Other,No,None,32,-1.8820708603646878,-82.08839172037474,D,97.227825940848,-222.09115603144585,0
Non-binary,No,None,18,-21.763614438872086,-33.04495704215801,D,-68.7615686600393,-147.8088016934263,1
Other,No,Jewish,19,121.51580284258874,-57.55555554663183,B,-257.3062880608056,161.41395786588814,1
M,No,Jewish,58,40.53337678307213,-37.60403478242068,B,89.83839574669582,21.257983982693524,1
Male,No,Hindu,18,-141.9642373941563,89.06497902038245,E,-56.746527449258146,-4.505948242085337,1
F,Yes,Hindu,19,31.728307186000094,35.993626394638696,C,79.01189958609018,17.3078460039379,1
Other,No,None,22,-177.256547402798,34.12180344773779,A,-266.5715151928774,-102.02265735444422,0
Male,Yes,Hindu,29,149.0513936466735,33.032687103551986,D,-118.86317821437405,-153.52204080034153,1
Male,No,Christian,75,-28.52537636566595,84.41074848590597,D,212.64507265374104,-183.57025406409076,0
M,Non-Veteran,Jewish,38,-72.06600312297105,34.00956048582046,A,-60.24724879609737,-164.02958694678085,0
M,No,None,21,-38.087611624279624,-135.2960006135759,D,-156.76312870015738,49.774496534355976,1
Female,Yes,Christian,37,-46.92486915813127,45.21984563354621,D,66.37840818125159,-43.64309733633195,1
Non-binary,Yes,Christian,29,13.706504953077243,-18.701033710275237,D,270.50194363101224,234.3285893291045,0
Male,No,Buddhist,42,62.91397903329845,91.70263560572225,C,21.75270364032813,53.2755979507451,0
Non-binary,Veteran,Muslim,29,158.93361734556288,142.0150894713962,C,-63.975155074556156,-60.15528082836261,0
Male,Veteran,Christian,47,-83.57111381118723,-149.20688015854688,E,-130.9556642541262,-30.452098840403558,1
Male,No,None,38,-92.03519636623875,-19.90843289595834,C,-316.0221291051577,80.89867432264435,0
F,Veteran,Buddhist,23,-63.84841705443583,-157.27465825250792,B,39.05432432982869,24.993284452481067,0
F,Yes,Jewish,22,-31.911463044541144,25.573956986701983,C,-98.1387260412498,164.8707689242279,0
F,Yes,Christian,54,48.66729229756685,-94.08928696807043,A,192.60499684641067,-14.21759263714168,0
Female,No,Jewish,36,47.79130718796245,-0.571138272033457,B,94.9146403039406,-108.47025909770827,1
M,Yes,Other,36,59.43620587601015,45.505490279446484,B,-12.698022813031814,-15.925579316151333,0
Non-binary,Yes,Buddhist,49,173.1480153689702,17.030687100086414,E,-64.77174901773712,38.02014874573119,0
Non-binary,Veteran,Hindu,42,139.04756811360804,-195.78925207032916,E,-52.15531509845784,41.69749607027489,1
F,Veteran,Hindu,72,-128.90847135033775,80.14045736091798,B,16.99378225363171,360.5162847999169,0
Other,Non-Veteran,None,21,-92.59259253124664,73.0675849091331,E,-174.93777019120597,20.595300623267292,1
Female,Veteran,Hindu,24,-67.76518290309242,39.15976742319943,B,70.69856339157464,19.707281792090573,1
Female,No,Jewish,33,-122.74173697675836,-27.14345572035374,D,46.01639770604662,-27.663264784681807,1
Other,No,Hindu,65,4.8479142515142435,-85.76470297749495,C,6.7668952540194605,-17.309888331556593,0
Non-binary,Non-Veteran,Muslim,58,-19.060228594315625,51.73578060022847,E,-6.507287543723756,55.029972740823794,1
Female,No,Muslim,33,-80.73798915295845,38.68057143063627,D,55.93078079567915,-223.46554737904677,0
F,No,Buddhist,43,102.93819795137225,-88.89888699399755,E,85.4712770062257,35.86845024713611,0
M,No,Jewish,50,239.25686596699018,144.5978932687103,E,-5.284898758892155,-54.40739679132229,0
Other,Veteran,Muslim,32,211.9320270477067,-103.63265961610327,A,74.4517159027429,-105.87161048394917,0
Non-binary,Non-Veteran,Other,66,-30.85088379645484,112.5054432819704,B,-87.98650180073146,48.21785087510149,0
Non-binary,Yes,None,18,-56.830416245394176,-142.82816217892486,B,-28.943357686514183,89.0699960058001,0
Other,No,Buddhist,49,74.51150792093583,22.97638003715516,C,-11.410060193916994,-92.93713106072616,1
M,Yes,Buddhist,66,-183.27018150979563,-46.01516175586147,A,-98.59742044878476,-5.789418322956206,0
Female,No,Other,56,-25.938488585237707,-117.11153072181246,D,-19.700375984777533,-116.71107495413298,1
M,No,Buddhist,67,-211.9666467752922,91.68773533538398,A,50.07162360426606,-5.67246203862264,1
Female,No,Hindu,30,25.15904280107882,36.31247331585754,E,208.6270754713252,-4.41416102911499,1
Male,No,Other,73,65.02368786127042,2.474154659529967,C,-13.870792918055225,112.77551330527842,0
M,Non-Veteran,Muslim,79,-26.926951096461032,-39.71461102878282,A,82.01218859645671,97.23969111992751,0
Female,No,Buddhist,66,8.489112853312426,-138.81005331401172,D,-37.88003639523039,-103.98659414659492,1
Other,Non-Veteran,Christian,40,45.602123093009084,-84.9040943479977,D,-76.84490682188326,-3.189924695605364,0
Non-binary,Veteran,Other,67,-80.5078687925565,-38.394731137893004,B,5.724708958159916,74.03837755337763,0
Non-binary,No,Jewish,18,110.67007807492126,-63.31442469632837,D,-11.645943806792323,128.45218978200143,1
Non-binary,Yes,Hindu,27,145.56016293933237,-50.85275750048108,B,-48.46038954803545,18.223502861408466,0
M,Non-Veteran,Muslim,21,136.74060329599214,-25.442261215729367,A,86.75580758182394,-33.65751913222986,0
Other,Yes,None,65,-60.75195854901094,-110.66429593890068,C,-105.3378499353165,-97.34522586057506,0
M,Yes,Other,36,-17.739797587181947,-126.46378569863658,A,111.83843612539567,-82.05320561640556,0
Female,Yes,Jewish,20,-37.10355557405079,-142.9590997846432,D,68.52987734457592,-31.32565711484273,1
F,Yes,Jewish,70,-2.726017774369196,-47.9877897875321,A,54.206033269217315,-1.2293489411248257,1
F,Yes,Hindu,51,35.73101154509117,8.073357823668351,E,37.2818469183956,177.37814945670726,1
Other,Non-Veteran,Buddhist,19,106.75412896126923,93.1619478874805,A,-3.507513583337486,56.237516586077994,0
Other,Yes,Other,34,39.33758401901813,-145.56192588072503,A,7.411110675542301,146.1655171120189,0
F,Non-Veteran,Buddhist,42,-4.150133539666358,78.68264725393483,E,-121.66326254161362,115.45575275200457,0
Male,No,Buddhist,36,-136.67554100063617,86.88146238574429,E,-36.48806376688406,154.0079500318028,0
Other,Non-Veteran,Christian,76,0.7592124415843391,106.66618667277767,E,145.11254215567183,-121.12139875888307,0
Other,Non-Veteran,None,79,133.0662945388443,30.407648041176667,A,15.866958384156348,138.248256272712,1
Male,No,Christian,60,-65.03485432964452,-29.350856432066003,D,43.96112315109073,206.90660913243892,0
Non-binary,Non-Veteran,Muslim,34,96.54791076887047,-9.64581078991582,E,-44.51459312420123,159.19422015287734,1
Female,Veteran,Muslim,49,-2.551671003213416,233.80348012014633,C,92.69716493989705,-7.395540616817203,0
Non-binary,Veteran,Hindu,41,-21.42742385957087,90.98947100592586,E,51.81035298627638,96.00913519586514,0
F,Veteran,Buddhist,73,80.06238911984055,150.91564924771117,C,-57.80346527358887,60.21724864710779,1
Other,Yes,None,75,-24.262079971576767,91.03239226829191,D,0.9868847728450475,32.357561498639775,1
M,Yes,None,21,90.49545208727824,-80.58910627629436,D,-49.22006700287653,-7.345458182527427,0
Non-binary,No,Christian,40,119.60967426935827,-152.65042794541452,C,29.128852421082097,37.8819843801157,1
M,Yes,None,74,-130.92242336899008,-84.25597606664962,D,131.78967206316761,51.338212672314164,0
Other,No,Jewish,70,-155.17311262976247,53.86349869619879,C,-37.21003836618132,-5.325925021823692,0
Other,No,None,60,-120.35840004543496,58.49950574417655,E,64.23181878595229,26.4921143673223,0
F,Non-Veteran,Jewish,73,-14.397912206641791,-107.6823519360105,B,145.7069968891304,-44.8780483366856,0
M,Yes,None,60,41.15526514963982,35.62239437404855,D,-55.167097389198986,16.01198531921448,0
Other,Yes,Christian,74,94.12617997056026,35.8227311467523,D,-147.27593517431214,-110.28294709614951,0
M,No,Hindu,66,27.970906100421512,-2.6584939555902323,A,-17.736823367236095,7.930189272139064,0
Female,No,None,47,26.25218920665574,-124.4315411980027,A,-64.5360952543014,101.29226999469591,0
Male,Yes,Hindu,21,34.9654345857353,-19.025259195292833,B,-126.09840008222841,57.98646122372975,0
Non-binary,Non-Veteran,Christian,32,70.2855011447406,11.358671854508314,C,103.18312284424158,72.2582040545621,0
Male,Veteran,None,38,19.79920459842464,-55.70512944678953,A,-82.77601602601374,48.476504685794936,0
F,Non-Veteran,Other,40,231.33232758230466,33.35182008595914,B,-15.529326555330039,79.44457600194072,1
Non-binary,Non-Veteran,Hindu,59,-108.73579111763551,-71.7775842621577,D,110.0763506514985,-57.322750818072954,1
M,Non-Veteran,Other,38,-111.57863042100394,-123.4143980691963,D,-19.592884511473784,-71.02818847489118,0
Female,Non-Veteran,Hindu,46,12.041444401533061,-162.761876447447,E,-28.833075702368543,158.304651736494,1
M,Non-Veteran,None,43,-43.31872471089383,-52.84426564445215,D,78.25557170323253,-124.1595476220069,1
F,No,Muslim,56,144.7622136463307,104.29419680629846,D,-50.48067054117942,160.36112863051534,1
Other,Yes,Christian,57,82.57087240689447,178.21870864710309,B,148.43115095095655,8.182847978490477,0
Female,Yes,None,29,87.89719396119344,-43.95914099661725,B,91.19670544221793,-130.95475282185757,0
Female,Yes,Christian,40,21.916886051381347,-153.02233816438107,B,54.83303575883802,-117.76496081013718,0
Non-binary,No,Jewish,55,-40.31884486693741,219.7987652281878,C,-135.16657381844783,137.05962211347386,1
Non-binary,Non-Veteran,Christian,33,-92.09956579839975,-9.171780588503882,B,-12.201724859462216,42.72693878211019,0
Non-binary,No,Jewish,76,-106.02202825093423,95.47333613370041,B,12.625387992738075,-47.07582408922547,1
M,Non-Veteran,None,64,-7.988485909120194,-163.69881749312037,E,-75.23065946694496,16.48270243316356,0
Male,Non-Veteran,Buddhist,75,49.23735667607643,69.35644507113568,E,-12.843433816977562,-152.00792885559306,0
M,Yes,Muslim,62,13.680858192681725,-47.63440377226009,E,72.56482356984128,-49.63438300455273,1
Non-binary,No,Buddhist,65,-45.54946977733825,35.3779204432693,E,42.65134472936284,-10.49912069730989,1
Female,No,Christian,62,-137.1652543754615,-178.46018432045278,B,55.25134181366066,-37.612878387776966,1
Male,Non-Veteran,Muslim,35,5.106184344427354,-56.95453356978817,C,-80.99230285640414,-189.32696267436884,1
Other,Non-Veteran,Jewish,62,-104.08405932123202,-35.10121079381998,C,-96.99757029873246,-34.851647579153045,1
Non-binary,No,Muslim,42,69.36623007385107,67.4720981120588,D,86.57771519509085,76.76395719002457,1
Male,Non-Veteran,Christian,49,132.56138940330203,140.02284680832344,A,-60.037828561177506,-78.57305617408245,0
M,No,Muslim,26,-81.60640871273861,-25.85557814760744,C,-116.2272149819914,-71.65109664992713,1
M,Non-Veteran,Jewish,68,-62.48603339049213,29.911093538137152,A,-49.183380380346115,134.07178773891988,0
M,Yes,Other,31,84.45453194878998,99.6450615623535,D,-131.91413961275674,-198.25049472806685,0
Female,Veteran,Jewish,75,61.8006957112334,43.56651717219808,B,63.90450702466223,144.36044563756553,0
Non-binary,Non-Veteran,Buddhist,37,-17.46507528086951,-161.42700632635524,E,84.48502705157188,-22.49150545322686,0
Non-binary,Non-Veteran,Hindu,69,42.304624748226686,68.38035939789981,C,-143.01982814819766,37.57366529046856,0
Female,Yes,Christian,67,-79.09209027746414,115.23201834859486,E,73.14462735598202,-175.05683336790122,1
Female,Veteran,Hindu,61,-108.15496039808615,-22.521675693143656,B,-20.712671041159396,189.75738945078905,0
Female,Veteran,None,51,117.76814088297654,-7.503352322992077,A,103.62838746840393,-112.13333356555542,0
Female,No,Buddhist,36,295.40224991720453,42.28253605884104,A,-89.4562029298221,-77.69801283214733,1
M,Veteran,Jewish,35,-56.50579324248276,43.17118414204423,A,-17.93436241543547,14.731859572975967,0
Non-binary,Non-Veteran,Christian,46,13.378764446387462,54.95389555251753,E,-74.88113250391329,-196.78540646298256,1
Non-binary,Non-Veteran,Jewish,27,-12.745976805379676,124.47711296985425,A,-92.2316656744292,-109.15237327304128,0
Other,Veteran,Other,62,92.19755516980793,-101.80498635376662,E,16.991754299196344,-59.185286464598576,1
M,Yes,None,22,44.42290547756605,66.44010871376132,C,103.03738694751831,-25.072022042884228,0
F,Yes,None,76,-88.95732386149821,-27.33542004725563,A,-77.36605996604091,103.84386929159936,1
M,Non-Veteran,Other,44,-67.15591910353697,-80.89409519178922,E,-72.46439391862023,38.49916407327461,0
F,Yes,Muslim,57,144.8177758351157,-27.42837735692085,D,-179.86815822711065,-25.65556732007879,0
Male,No,Hindu,19,46.493367362726836,-49.805059323989745,E,-19.264589826331054,112.89537728635852,1
Other,Veteran,Hindu,44,38.64896446833653,171.33241012950805,E,77.01413992392617,28.777601320408962,1
Male,Yes,Hindu,79,-164.13103068336716,-77.4223857147276,C,65.50693818060745,-198.19934331380517,0
Female,Non-Veteran,Other,43,-37.129592290169526,-75.39494030899576,E,2.911261464195519,0.5631573989615338,1
Female,Non-Veteran,Other,55,-10.058688122419833,38.64653583355731,D,-82.41386919650037,170.8681643688722,0
M,Yes,Muslim,64,-176.9904438830539,-47.7650825348071,A,82.52651232599914,108.21823282682337,1
Non-binary,Yes,Other,57,153.88246311461126,-38.08068636795003,E,-39.82533561700559,43.172837541640746,1
Other,Veteran,Buddhist,51,51.63239444001405,37.05385804631086,D,151.5153496155903,-75.73181000861285,1
F,Veteran,Christian,24,188.64572067958383,115.50800587266149,E,-144.3013852500922,-8.558886221073776,0
Non-binary,Non-Veteran,None,48,1.4603145834455926,-85.91049108612252,B,-149.5237408879973,-74.33230182915108,1
F,Non-Veteran,Muslim,40,1.532691060305425,-151.50235945434596,A,230.6975685917926,-311.56966900202053,0
Female,Non-Veteran,Other,72,112.79751480152535,-29.52565272050683,B,58.75170936532276,-89.06664996028063,1
Non-binary,No,Christian,52,-25.10360750120283,-115.9565568687112,E,-73.28044091691888,-1.8806013342114996,1
F,Veteran,Buddhist,40,203.96758891712471,-8.540090120715705,D,126.17081166561786,-84.90282428737015,1
M,Veteran,None,50,50.322468900382255,-54.33570602411159,E,-78.6160336369622,97.44259322566175,0
Female,Veteran,Hindu,23,-30.893590549743333,-134.28167165706134,E,-140.5244804188326,-109.15289639777211,1
F,Veteran,Jewish,57,-66.00200149313812,179.22752022402565,B,113.22878311772861,30.220077672657812,0
F,Yes,Hindu,67,37.38140543175918,-13.067389192368498,E,70.24119484956051,55.00964978450884,1
M,Veteran,Other,62,114.28217414691879,11.303398252534109,C,-210.69762481971165,214.32810160082084,1
Non-binary,Non-Veteran,Christian,45,26.82919293967953,21.731625813196942,D,5.982295504305444,-162.27529931556936,0
Male,No,None,47,-137.7123927736085,131.00070289970088,E,-114.77054304827786,-230.2943459931037,1
Male,Veteran,None,79,17.06984165890472,36.57503672681577,E,-1.6609461662845497,36.344533760060656,1
