Race,religious_affiliation,age_range,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,target
Asian,Jewish,26-35,B,E,E,-23.31044279913054,D,9.191317777158662,-51.84580092255274,C,3.7183274991596518,A,E,D,99.43612605507005,1
Asian,Other,65+,E,A,E,-148.13920999381352,D,61.62567347584731,-43.680059957983104,D,79.23323860999673,C,E,A,21.0583018137772,1
Other,Other,65+,D,D,B,-11.040828005905096,C,1.21153911848713,-146.7785084532317,B,-44.0405375112882,E,E,D,-4.5213734427049515,0
Hispanic,Jewish,26-35,A,B,D,-34.74886294952018,C,-159.91845454940764,-70.40894849909702,A,3.5677249450927393,E,A,E,-117.02908061546317,0
Asian,None,26-35,D,B,D,126.77719830348597,A,83.74178158151715,6.520339354692966,A,24.4531142742331,C,B,C,-132.2463936555578,1
Black,None,36-50,C,B,C,44.679079185714095,B,56.2538282809711,182.07689440181082,C,-202.4676571242987,E,C,B,-89.19430142149794,1
Hispanic,Muslim,18-25,A,B,D,177.75145558146096,E,4.068947935193455,2.7475452847406783,A,4.563039507781049,A,A,E,30.408605307284585,0
White,Muslim,36-50,C,E,C,-3.325703736325844,B,9.025699332429074,-31.29197678601439,D,-4.001011959477339,A,D,A,-97.20706115333905,1
Hispanic,Christian,26-35,A,E,C,-79.35586421207506,C,26.475737842392462,-0.7106252442978699,C,-12.373815823588549,A,E,B,-226.1584391225595,1
White,Muslim,18-25,B,A,B,-66.62775122604317,A,34.38699785291138,108.03232818138969,E,-9.238583662973568,A,E,A,-163.12981515517427,1
African American,Other,26-35,A,D,C,106.78129972671024,B,-38.2494686242035,104.45898166018257,D,-101.11777544601675,A,B,B,-22.15992653733336,0
Hispanic,Muslim,18-25,B,D,E,100.60175803286006,C,-92.21884089649946,-161.863256220887,A,-261.25605975892057,E,D,D,-133.21868577363443,0
African American,Buddhist,36-50,C,B,C,-123.07005054011111,C,152.96907178199405,147.3493371246658,D,84.12428059428811,B,E,B,-16.73333454606876,0
Asian,Jewish,36-50,A,C,E,-94.14628613032244,C,129.56385900109947,50.80769564677824,B,-84.69005816581745,A,D,B,106.1493362354949,1
Black,Other,65+,C,C,E,79.96750976755833,E,18.45921254564579,171.3074679298196,E,-44.57104409948415,B,E,C,76.80944928363571,1
Hispanic,Jewish,26-35,A,E,A,-70.41846325730049,C,311.67881705434706,110.4787196445464,A,21.63121914597744,D,D,B,33.0790877119576,0
African American,Jewish,18-25,C,D,E,29.1519075696011,B,71.00114986029702,31.046357044264035,E,-47.57218508468753,C,B,B,129.84276935842487,0
Black,Jewish,18-25,C,B,E,34.85088007019046,C,23.952733868768693,6.696656666979372,C,-18.676012130166576,A,D,E,6.351678976739533,1
African American,None,51-65,E,B,B,-17.644213161764984,B,30.19854068378703,-106.9065049015792,B,133.54854625421132,C,C,D,-140.9498149488916,1
Black,Christian,36-50,C,E,B,-90.92695004674256,E,-2.975856356172458,-134.44439126803428,C,49.60392067236088,D,D,C,83.4029388714864,1
African American,Buddhist,36-50,E,A,D,-34.578336401699666,A,-59.009973141289116,113.6011741393894,A,-164.07579199419254,E,E,E,1.9857781721361274,0
Asian,Christian,65+,D,A,B,10.467357655436725,D,99.80954940443007,-71.48117481974641,E,-112.50388903333881,C,A,E,18.432502283580295,1
White,Buddhist,18-25,E,D,B,12.640275021587657,C,-22.62844981716301,93.69068320622675,B,-91.25817384405327,B,E,E,-53.034590399451034,0
Other,None,36-50,C,C,A,40.07768471325207,A,-74.61800279107881,84.22416694779236,D,-52.4152048341942,C,E,D,-84.30737053769674,0
White,Hindu,36-50,B,A,C,-44.408382033851126,C,72.67702812860252,-262.97671330258476,E,27.693307054622533,E,A,B,-145.25335040336503,1
African American,Buddhist,65+,A,C,D,49.011370212627654,B,-101.92736968972196,-208.55259624831842,B,113.86231421326283,D,D,E,235.03677420123785,0
Black,Muslim,65+,A,B,A,74.67467600952396,A,116.52422717190656,47.5098062219758,C,16.04718476576815,D,D,C,-97.93301013959585,1
White,Other,18-25,B,E,C,31.643102465000855,E,50.91215565039342,11.54258548494789,B,46.4156184576115,B,C,E,-25.667937965362892,0
White,None,51-65,B,B,A,157.43049336937315,E,14.967260632209303,-91.23207175330495,A,159.06461339990884,C,A,B,-74.5431705524372,1
Black,Jewish,18-25,B,A,D,-61.19327467949754,E,114.65842658170344,-70.15669677217767,C,-252.985547633214,C,E,D,3.0871606238456315,0
Black,None,65+,C,A,A,137.69877397458006,D,47.56211128090456,133.52458672107264,D,18.22929239245525,B,C,C,-229.27077737290867,0
Asian,Hindu,65+,E,C,A,-102.56887464857411,D,-67.40689270516782,-56.5335699426318,E,174.5685452971237,C,C,E,64.53082140348558,0
Black,Muslim,18-25,E,A,A,145.38729511246754,B,11.50277862432117,-47.1876602089495,C,-315.19532379862653,C,E,B,100.67289824493639,1
Asian,Buddhist,36-50,D,D,B,181.6934199923628,C,-81.20659228996567,48.29678205467597,B,-185.1350857104116,A,D,D,9.34950342865945,1
Black,Muslim,18-25,E,C,D,-129.6083864553104,A,109.3265202527779,0.13166570216167348,E,-68.18823947065017,D,E,D,-62.66505651735218,1
Other,Buddhist,65+,D,C,A,-3.1377812702171526,D,8.219799805574024,43.192448756243444,E,-82.81005172418327,A,C,B,70.89808646158374,1
Asian,Hindu,26-35,D,C,E,-38.00724819358623,B,61.436622105576944,-64.51257222689262,A,-130.20047865128302,B,A,A,-142.53538513282467,0
Black,Jewish,36-50,A,C,B,68.94344412021745,A,135.35733324391634,183.45909156599365,A,137.91421422067566,C,B,D,73.13054992053806,0
Black,Christian,65+,E,D,E,31.93977422535327,E,112.58744118056931,-80.45574056185725,D,215.80362873914316,B,E,A,-8.747193257001573,1
African American,Buddhist,65+,B,E,E,-28.644613317870586,E,-52.68223178766264,201.99481532420873,A,-226.23145961148055,D,D,B,-88.70569379845735,0
African American,Hindu,18-25,B,B,C,13.707755792558753,D,133.59691754877903,-85.31179785530286,E,67.33554923667843,E,A,D,39.904606816353215,1
White,Buddhist,65+,A,D,C,-19.89105996126646,B,-161.30634396854305,26.406795784727855,D,60.55956841768161,E,C,E,-30.546646430426755,1
African American,Buddhist,26-35,E,A,B,-43.696378489369145,B,-14.05289068201268,-120.05073500892847,A,35.40226926184778,D,A,B,-107.66032944727274,0
White,None,65+,A,A,D,-50.980733236380516,B,-44.04268886067088,84.71660242299417,D,252.7514363230136,C,E,B,144.2006579898943,1
African American,Other,65+,A,D,D,-50.927309022377365,C,68.58161676987756,22.896447762616763,C,12.773108225662533,D,C,D,54.04865874231679,0
White,None,18-25,D,A,E,-30.96544746964555,A,-175.9380086267528,3.8631676451840202,D,-255.26825905023463,C,E,C,-163.62560607102046,0
White,Muslim,51-65,C,E,E,-0.6246385464452385,A,81.61937945849154,118.35717837429118,E,-131.55476067496213,A,B,D,32.99421192441984,1
Hispanic,Jewish,26-35,C,A,C,-115.1219131592522,D,-219.72484752877298,88.30823371543786,C,-141.4096830524277,B,B,C,55.34640250349948,1
Hispanic,None,18-25,D,A,A,-173.81160530751188,D,52.533913858906544,-1.7738952803009678,A,-151.24700023262852,A,B,E,33.182648042006775,1
Asian,Jewish,18-25,B,A,E,-1.4956357325715544,E,117.85336528108989,128.51812553712986,A,17.90788756514916,E,E,E,46.320692153816374,0
Black,None,51-65,A,E,D,-45.069390299195945,E,-67.71842213660156,156.57128314908073,A,-6.230116714002121,D,C,B,-53.05452674518592,1
White,Hindu,36-50,E,D,A,-131.0143233752634,D,-4.230913464065605,169.59764912136538,D,98.55093851099511,E,C,D,43.464331233847496,0
Hispanic,Other,36-50,E,B,C,-110.01257040097197,B,-26.059053224904748,-180.5075843761388,D,31.788313883875553,D,B,E,-163.24740051109256,0
Asian,Christian,36-50,E,B,A,-20.94544335833032,B,-52.31137790415475,32.96286693569259,E,217.9509268544331,E,A,D,-26.34063124274915,1
Other,Christian,65+,A,E,D,75.17461242068849,E,-105.18879962951434,-210.5060618436023,B,-46.260924798011345,E,E,A,129.75728613728646,1
Hispanic,None,18-25,D,A,C,-5.627522334720438,B,-105.06122604768109,114.41497911897049,D,103.02479722006464,C,C,B,15.04146559486747,1
White,Buddhist,36-50,A,A,C,32.31699104460985,C,-142.67470165339552,-144.1613648666506,C,0.3184979439884192,D,A,C,-120.9763111162418,0
Asian,None,51-65,E,B,C,103.30426847388397,E,26.752636257322877,243.90567165122934,E,8.651509556885424,B,C,A,-66.47893232282202,1
Black,None,65+,C,A,E,-78.40347134004965,D,-94.91790851234478,-171.75379820550057,E,278.1952905141551,B,B,E,-143.10665421523342,1
Asian,Christian,36-50,C,D,C,-205.29934856151306,A,-65.37529967059918,-14.25993292383913,C,-53.299057687847665,C,C,C,-116.34277107428395,0
African American,None,18-25,C,A,C,168.89976140360855,B,-31.294368232616133,30.93521386759337,B,274.2990249073528,A,D,A,-4.733043804998525,0
White,Christian,65+,E,A,B,29.792601535807943,A,-23.09368303122396,13.323237847637753,C,57.26116656210072,A,B,E,81.15205863379713,0
Hispanic,Muslim,65+,D,B,A,42.35275431260669,E,-92.5429373588429,-1.1772382101293162,B,-174.2189915518307,B,A,B,-74.42993947036105,0
White,Christian,65+,C,B,A,91.60691227764747,D,77.1488216279771,-19.649739560167166,C,-21.981696349317566,A,E,B,113.36343058327691,0
Hispanic,Christian,26-35,D,A,D,-38.52703712593077,C,-87.07491004101894,1.0519870989101903,C,98.20058483844771,E,A,D,109.57573850591929,0
Black,Other,36-50,C,E,D,185.35553321584945,E,-8.745442754976702,93.50467902377673,D,114.47815552030944,E,A,B,-113.05763362067165,0
Asian,Muslim,18-25,B,A,E,-71.34259845216334,D,34.39022293621681,28.443939565547318,D,56.45623138270124,B,C,D,73.38250547727068,1
Hispanic,Muslim,18-25,C,B,E,-11.991186924257509,B,-78.52281795749764,-101.07084563109608,C,21.981131822639313,E,A,B,-4.615893159295705,1
Hispanic,Buddhist,65+,D,C,E,67.850954615744,D,-36.024279412217126,5.4606011228314815,D,-23.878134765862,C,D,C,27.11435338066956,1
White,Other,18-25,E,A,E,-97.14999073452168,E,-18.645911554661783,-146.42488649884746,E,97.57140573250392,E,A,E,16.62756979792931,1
Hispanic,Muslim,18-25,C,D,E,-115.06702445916505,C,9.418133019475528,10.344374491465407,A,174.89135299858853,D,E,C,-69.19145716521774,0
Other,Muslim,18-25,B,B,D,-68.17831561105237,B,85.08325265918782,22.528719655725588,C,-3.7361294004929366,C,D,A,9.108740523186999,0
Hispanic,Muslim,65+,D,B,E,156.79569909914616,C,-171.191411533875,5.921565308541879,B,170.32659947488875,D,C,D,87.844705706968,1
Black,Christian,36-50,A,E,B,-26.639455418178613,E,13.195624114808279,28.852185455175945,A,-120.22496110422603,A,A,B,-74.60335578515878,1
Other,Jewish,51-65,C,C,A,94.60424839754683,B,-125.79454258539316,-67.07754350691394,B,81.355515293052,D,D,E,-197.16919549498343,1
White,Buddhist,18-25,D,A,E,47.796604111850776,D,-32.79470589451034,58.329207194607534,B,5.773434306156202,B,D,C,-13.573797601375482,1
Black,Hindu,65+,B,D,A,-109.9270383997712,B,27.366062511863703,109.45118865279848,B,-134.32248753396735,D,D,E,-34.2596318159114,1
Other,Other,51-65,C,C,B,-52.53432785446448,E,-179.03617158626744,139.26017384604106,A,119.84920729904891,B,D,E,-44.425145277119455,0
White,Muslim,26-35,E,A,B,-10.493103783997135,E,18.82076793221885,-83.28601290892412,C,3.3744103092834377,B,B,B,-77.62788070635357,0
Hispanic,Christian,65+,C,A,A,-15.451426726593459,B,99.91980938923703,157.4543966409354,C,-40.82945143155686,C,C,A,-26.36196163210905,0
Black,None,36-50,C,B,D,-90.95233762993213,E,97.58360216197616,40.84284511764925,E,-119.79164274503707,C,E,C,95.77736233580822,1
Asian,Hindu,18-25,B,E,A,3.3792129116195233,D,-147.76486277622803,88.14306193258436,A,-9.927474844736011,E,E,D,-12.95514356459328,1
White,Hindu,36-50,D,D,D,75.35119411490291,E,-129.55415957732444,156.7701778891476,B,20.919138892363875,C,B,C,27.90437427305032,1
Hispanic,None,65+,D,B,D,123.12959178796736,B,87.93877336438304,117.690669399149,E,-54.17560858332854,E,A,B,-16.972253963807898,0
Hispanic,None,26-35,B,C,D,169.63869235731386,E,-167.342903834085,57.18323350920252,C,23.680946798445834,E,B,D,-3.310008118655846,1
African American,Muslim,18-25,A,D,C,-107.29874329043798,E,0.6196193326490739,42.403543777533564,A,67.4868217993736,D,E,B,-98.58396980233984,1
African American,Jewish,18-25,C,E,B,-137.7972261840649,D,71.11780927211746,27.298069514777033,C,11.782072745417535,B,B,D,-194.0800722538415,1
Hispanic,Other,18-25,C,E,E,-107.42326858982665,A,-115.74048458934287,12.902471362096898,B,-136.67889771787773,E,A,B,67.34912794159703,1
Hispanic,Muslim,51-65,E,B,E,50.95019603566401,C,27.700592500828225,151.41393199604985,E,-117.41977656328429,A,A,E,81.47446901862668,1
Asian,Other,26-35,A,D,C,72.87918983957775,C,15.283461938486202,-46.14167236745016,C,114.65327828866974,A,C,C,-89.96437695211539,0
White,Hindu,65+,D,B,D,236.92032402581177,D,-73.63183869588491,-124.2853911007725,A,-22.295966398282438,B,D,C,210.61364136044384,0
White,Other,36-50,E,B,B,-86.91153026981998,B,-116.31251939964054,37.21423768891247,E,119.37321290839313,C,C,D,27.165656545668405,1
African American,Other,18-25,E,A,E,-68.23798376151744,E,-81.84765977781906,-144.74262120898044,E,114.22545575227036,A,A,A,-33.387481023536616,1
Asian,Christian,36-50,D,A,D,-142.11345912099202,D,138.06242531797758,118.08005525912438,D,11.867482924243026,A,D,B,66.35993335093721,0
Other,None,26-35,C,C,A,77.78876579615756,B,-100.32990017552747,-37.36779187968401,E,-32.9452233353629,D,C,E,7.466935002952674,0
Hispanic,Christian,36-50,D,A,B,-84.76594215559791,C,-57.491881240932564,153.18965966850286,A,94.63811422379133,C,E,D,87.34354947995357,0
Black,None,36-50,C,B,D,133.8111146123219,E,-19.284858366352285,-46.072847356894876,C,-49.154965311192555,D,D,C,-37.07118972259798,1
White,Other,51-65,B,B,A,34.22501834729801,E,-181.44394139795762,93.57497913370526,B,93.6195374979809,D,A,D,-96.31205348640816,0
Other,None,36-50,C,D,B,-12.378589199163454,C,-69.44105215102408,3.6999843582441163,A,4.132211113641724,B,C,D,-112.82111388556085,1
Asian,Other,18-25,B,C,E,-32.0061672757343,D,-4.459485357319234,-62.15683365497995,B,16.868547453025336,B,C,E,-131.81429282826514,0
Other,Christian,65+,B,B,B,63.766106156643296,A,-227.76060110786767,86.96496365373393,E,-155.15664184123224,A,E,A,107.28406158425811,1
Other,Muslim,36-50,D,E,D,163.66223614873834,E,56.589409919819964,-176.64329595574515,B,-58.31134536737582,D,B,D,175.1337392394361,0
Hispanic,Buddhist,51-65,B,A,E,-56.914033357640626,D,18.66533989398127,-88.44588756465703,D,-82.75418245138071,A,B,B,91.717991166311,0
White,Hindu,26-35,A,D,E,201.92514666304965,D,-10.419167379894535,-42.702724404240264,B,-70.99146672475712,D,A,D,12.359891657023903,1
White,Hindu,51-65,A,B,B,-72.53891431908582,E,-79.83938896967064,-62.501433735771116,A,-11.541622780450457,B,A,B,52.86969921831209,1
Black,Buddhist,26-35,C,B,E,133.90095210189733,A,24.44573870056424,-62.84558771817769,B,81.48990748444201,D,C,D,-133.39722952263102,0
African American,Buddhist,51-65,A,B,B,210.43738591229535,D,19.789819449249638,-32.8952194464707,B,-102.75979427782138,A,C,A,83.22155350774341,1
White,Other,36-50,E,A,C,-37.988358247856134,D,-124.95056041827297,186.9933001337853,E,-3.2800833938979945,E,E,C,-20.616407436880678,1
Hispanic,Other,36-50,A,D,E,-91.48277475905272,B,219.68596120330992,-32.29022090818025,E,-9.052320260632115,C,E,B,-101.1429649067647,0
Hispanic,Muslim,36-50,B,B,D,-168.30406263277686,A,32.54574277541737,-113.66785262409542,E,-31.316266161756317,A,C,E,127.46845523458627,1
African American,Buddhist,65+,A,B,B,45.21528997178986,D,-66.37389888176034,135.79708271527596,B,-32.69866857706683,E,C,A,6.922618205958394,0
Asian,Muslim,36-50,D,E,D,-40.14465599395309,C,-53.742646908915034,-52.33492788673749,E,244.67207683430564,D,C,B,-161.95721896561892,1
Asian,Buddhist,18-25,C,D,D,-103.91275111150335,A,85.21863433296926,-139.2220089809321,A,147.97321126931183,B,D,E,99.56212954657452,0
African American,None,51-65,C,E,D,37.94253463627689,A,-23.519188009663957,-55.43412321140494,C,170.7718406349271,C,E,A,149.50973263048505,0
Asian,Muslim,36-50,A,A,C,71.36094571757945,E,-4.787144359010977,69.24366834053447,E,210.205533709322,B,B,B,-194.07651333108245,0
Hispanic,Hindu,26-35,E,C,E,55.04535626021787,B,-76.32484930975522,138.95790123742276,A,-51.46483832799083,C,A,C,74.48529379227172,1
White,Buddhist,18-25,B,E,C,-89.65060287494036,A,174.86621079624817,90.84671667404808,E,35.51355666766267,A,E,C,-40.08620925924415,0
Black,None,51-65,A,C,A,-132.52572466437567,A,-9.336334189252259,38.164926625988,E,62.23766079833221,C,B,C,37.55206495658231,0
Hispanic,Hindu,26-35,D,B,B,62.17407727144006,B,138.72466961979092,-0.9203328537075143,A,-34.3675800040458,E,C,C,17.26951030821004,1
Other,Buddhist,51-65,C,C,E,197.8212483044836,A,-32.91593064164069,186.2409965115364,D,48.527010215829684,D,C,A,35.62924591503988,0
Asian,Christian,18-25,A,D,D,-57.916836385086114,E,-61.37423311413463,0.1085190541553115,C,55.683450241367474,E,C,C,-88.87397789101983,0
African American,Christian,65+,A,A,E,7.352882434679294,D,114.5686044347839,-43.89287779939073,E,-47.06289226038331,C,E,A,90.81563842980822,1
Asian,Christian,65+,B,E,B,-15.851054083286586,C,187.0552661609223,15.222841860152922,C,154.52050324683103,B,A,C,91.09720453081158,0
Other,Other,65+,E,B,C,73.24510448145476,B,58.88968010533288,-60.90153494151629,E,-284.83982643865835,C,E,D,152.0659984463246,0
Hispanic,Hindu,18-25,A,A,D,-60.39666230471125,C,52.84305284409145,-78.10479854811054,B,53.143264882693664,D,D,A,-57.56312096948461,1
African American,Other,18-25,C,B,C,40.9033563822922,D,166.0069410442866,109.85882815809596,C,35.34311934898688,A,C,D,36.15123004633467,0
African American,Hindu,51-65,D,A,A,93.79182964597386,D,-119.60202726454267,14.763157982520775,B,64.34549889597416,D,D,B,12.109654156752331,0
Hispanic,None,26-35,E,B,D,28.86539373556668,D,31.8231173853958,77.7898765028225,A,-35.02722608701168,E,E,A,96.52693414902775,0
African American,Christian,51-65,D,D,A,92.57883855689958,C,-6.455940685226958,-75.72773697897507,B,155.97849136779746,E,A,D,39.24424475562833,0
Hispanic,Muslim,18-25,D,A,D,5.021467872927294,C,201.93750970127712,152.1408400504833,E,-34.65956542931762,A,B,E,18.93555723029077,0
Other,None,65+,D,B,C,-144.10314701474255,E,29.292779973548054,-77.70278539603773,A,-27.391982315232443,A,D,A,58.42220572963108,0
Asian,None,51-65,A,E,B,-22.68048120911995,D,66.9534554046716,73.96826758093088,D,-57.28975586026196,D,A,A,-151.18053435098045,0
Hispanic,Jewish,65+,A,D,B,80.37923096445324,A,8.160868195730547,-226.56733391641293,C,-31.95618962134153,D,C,D,92.57815545580952,0
Hispanic,Buddhist,18-25,A,D,B,-76.2985369351786,B,-39.902452921519135,61.43360839932973,A,-38.50007014424062,E,C,C,-113.71755899181618,0
Hispanic,Christian,26-35,B,E,D,32.91823093691735,D,33.00343702302104,80.27373332402131,B,-4.024906236624651,D,D,B,-61.39389826561352,1
Hispanic,None,26-35,C,A,E,152.77634593852144,E,-43.91074748278125,99.92569313705967,C,101.05311437530074,A,A,A,-33.376057381197874,1
African American,Other,18-25,B,B,B,49.2017869485975,A,-50.02119079644057,1.3365547579266455,A,17.43743905672145,B,E,E,-124.20199775108571,0
Black,Muslim,65+,D,E,A,47.512675907106804,D,175.06176515865639,89.56472850834642,B,-151.8161174653684,A,D,A,-144.81624790616522,0
Asian,Muslim,51-65,A,A,A,77.00947075768505,D,-259.4623274177425,37.31507925935561,E,61.40706635329385,D,D,A,-40.62683213104762,0
Hispanic,None,36-50,B,D,A,-32.34238774613763,D,8.405982947939258,41.625713044160285,D,77.41737132591349,B,D,E,115.90500782313906,0
Asian,Buddhist,51-65,E,E,E,-118.27145556014929,B,-78.49120363964755,-161.33292405577993,C,-91.96122144804716,D,C,E,-5.5829109491069575,1
Other,Christian,18-25,C,B,C,-94.04511602770427,B,49.27984578263354,54.36715698785059,B,-11.845952791399839,E,D,A,-171.46821368383894,1
Hispanic,Hindu,26-35,D,C,D,-46.85790370451075,E,106.1189167097269,9.802466354980451,C,16.54834190758389,C,C,B,-76.61771062785718,0
African American,Other,18-25,D,B,B,-124.90552494506659,D,-101.47330915659249,-43.81939920791146,A,27.843206977297253,E,B,D,-42.390169313586,1
Asian,Christian,65+,D,A,E,16.37349627751876,D,-139.68985979129144,77.59307700991236,E,120.43880767450979,C,D,E,-145.70050920854092,0
White,Christian,18-25,C,A,C,149.49849437183855,D,-8.13109331063811,-205.19953778130233,B,3.0576441590684866,C,D,C,-18.918445780152847,0
White,Hindu,51-65,C,B,E,-19.29379186373448,B,99.68500769538099,-50.32561130578319,C,39.181003973442024,A,C,A,14.228898128876727,1
White,Hindu,26-35,C,D,D,121.84542015603552,E,-143.16970540908608,-94.47702641711575,D,-11.886384452503123,B,B,C,133.92902473803318,1
White,Buddhist,18-25,B,A,B,14.9702631178038,D,-22.488906521063175,14.850412639881172,E,-52.60511392145204,A,C,C,-137.70117601850907,0
Black,None,51-65,C,B,C,-71.36970042080006,D,169.08493852242617,14.855532040098534,B,-78.76586248872648,B,E,B,121.70940362132463,0
Other,Other,51-65,C,A,C,27.22852984965621,C,-126.46671192431194,-85.76592467406047,D,110.7792420129827,C,E,E,140.50964980522784,0
Other,None,18-25,E,B,E,70.26755830659111,B,147.97721241358587,-115.85303059100266,B,17.784278680335174,B,A,D,-97.72067644893686,1
African American,Christian,51-65,B,D,A,-52.05308885620583,D,41.29456494280849,-25.287477168165612,D,1.58572778391026,B,E,B,-259.87446161859265,1
Black,None,51-65,E,C,A,0.5828124293780497,E,-98.06688040688931,62.36604304540838,D,-49.84674559694825,D,B,A,3.890940901793854,0
White,Jewish,65+,C,A,D,16.900722833747896,D,80.55712306134934,74.05869963436719,B,-63.74988534332432,B,B,C,-44.27891222155995,1
African American,Muslim,36-50,C,E,E,0.7786483245700148,A,90.50689959492716,95.20280341604528,C,59.69315466198996,C,D,D,20.46527234374111,1
Black,Christian,65+,E,C,D,-21.914936723118018,B,-3.401491739409157,-150.26348258681347,B,-74.12386208479033,A,C,B,48.314548707513566,0
African American,Hindu,18-25,B,E,D,192.22784535614593,D,36.74782436885191,10.672525541658349,C,-173.44238093271687,B,C,E,75.77099380717718,0
Other,Buddhist,51-65,B,C,C,134.82639882829258,B,-112.82501919992171,-109.23077965797825,E,44.50321652087001,E,E,B,143.46863044620227,1
Black,None,26-35,D,D,B,-64.89278999700545,E,176.38028871996957,-17.474791393713847,E,-78.53418879723621,D,D,E,102.16175958527909,1
Other,Jewish,18-25,C,C,D,-92.20657982032738,B,-16.919500117751824,-131.94622838086318,D,-56.96803914415116,D,D,A,152.97137726192616,0
Other,Jewish,51-65,E,C,B,63.49100644478886,E,14.324633246097275,-108.04157711853377,C,-72.79617923480475,A,C,E,-94.92844902529012,1
Other,Jewish,51-65,E,D,D,68.50504251738461,E,-30.511022184761018,22.177436345956096,C,-73.43676103070995,B,C,C,93.40654616372191,0
Hispanic,Jewish,65+,E,E,C,-7.594578235659194,B,51.48017511837537,-112.50336834320949,C,-63.32476888783229,A,C,C,1.8024443160511465,1
Other,Other,51-65,B,B,A,24.861115836833637,E,185.70278866920827,-47.777208342090574,A,-39.42626309595782,C,A,E,90.69498254592445,1
Hispanic,Other,18-25,C,B,E,-88.22486132117253,E,65.626822344627,71.15074836093203,A,-125.48351655559071,D,C,E,56.719738748871926,0
African American,Hindu,65+,B,E,C,-67.71687930565943,E,-70.39162085016635,-141.82180061443762,D,-99.21757005321207,C,D,E,-22.217348428086574,1
Asian,Buddhist,18-25,D,A,C,39.93428402602841,C,158.26111915719008,-83.4002228300116,B,88.53114991744057,A,E,B,-13.320375831100566,1
Hispanic,Hindu,18-25,E,E,D,40.669739360729324,B,4.432264155017538,-123.28258302154818,D,64.88185644199226,D,B,C,47.13429655980538,1
African American,Jewish,51-65,B,C,B,15.837450924748442,E,56.72543438250531,-27.820677190249032,B,32.797550508198015,C,A,D,49.20562160552413,1
Hispanic,Other,65+,C,E,B,-87.87045479285705,E,102.88899983474941,-10.903445727367988,D,-167.31506174913406,B,C,A,-3.2002649829661935,1
African American,Buddhist,36-50,D,C,B,-109.59458312800498,C,-111.16317516351752,-16.002184398845085,A,103.18848853707863,C,D,C,188.80876044916073,0
Black,None,65+,C,E,E,-189.86713415065338,E,99.66167049941073,-58.50789008428933,A,-105.55624905298842,B,A,D,-2.288562982171114,0
Asian,None,51-65,D,B,A,-78.0345938358705,D,-63.640812874042076,14.436172379991566,C,-7.720225625297317,B,B,D,31.562460498365176,0
Asian,Christian,18-25,C,C,E,-34.61702639519432,E,-109.03068742445427,-28.537635662810366,B,-45.16602216479107,C,E,D,2.4907167219877993,1
White,None,51-65,D,C,E,-29.265320784522558,E,-119.9232832075148,-58.448424231435645,E,66.23327546314266,D,D,A,-21.23865494432989,1
Hispanic,Muslim,51-65,B,B,C,-73.16859008061934,D,-44.490032060222944,-55.35694747008654,C,15.579703567651856,A,C,E,-29.600919280305355,1
African American,Other,51-65,A,C,C,-314.5982096726539,A,-33.93500713198012,-238.85700994328704,A,56.900612898994254,A,D,D,153.64069047949394,0
Other,Buddhist,51-65,B,E,B,2.218306191036873,C,-212.6964646724434,-5.209849732354445,A,2.41272528618209,D,B,C,-71.30821436830725,0
Black,Jewish,18-25,D,D,C,17.086620227354434,C,-48.44654005163604,-13.106917059637425,E,46.009025015396155,B,A,C,17.73710173757156,0
Black,Buddhist,36-50,C,B,D,-41.0940499976835,B,-4.322915654427964,-33.291288847866085,D,96.31423873593215,C,C,A,29.200322923384498,1
Black,Christian,18-25,E,D,E,-19.60723179499995,E,-28.508640993538638,-137.3762670313718,C,-12.208189529250744,E,C,C,136.55194445848394,0
Other,Christian,36-50,C,A,B,42.32205588070313,A,-101.61416069525782,49.99801890453598,B,-68.92167172350945,B,C,E,25.247425798075597,1
Asian,None,26-35,E,A,A,-69.84330254950181,E,-167.11797199008626,-128.49061146769918,D,33.59857776015024,A,D,B,-68.31963292701231,0
Asian,Jewish,18-25,C,D,E,73.32125254510403,B,-125.11764965132133,-127.68894097025738,B,-124.63443914259464,D,A,B,30.778243672841953,1
African American,Christian,18-25,A,A,E,22.977625938331915,A,123.87021858307668,-41.80800372838576,B,-56.6672151812351,B,B,B,114.01118534480825,0
White,Muslim,18-25,A,E,B,-51.88411691559991,C,-23.181663089575054,26.320888774210427,C,45.077230268490034,B,D,C,121.6380491563569,1
Black,Hindu,51-65,D,C,D,164.61825655939305,A,39.905978005397515,32.70003825725581,E,5.829019269640712,B,A,B,-78.77769439167444,0
Other,Muslim,36-50,B,A,E,37.899410285660196,A,-79.55689311168038,249.47402415866827,E,105.25672730640328,E,B,A,-34.66723144543916,0
Asian,Hindu,26-35,C,A,E,60.96650835216882,B,96.43775734926541,-103.95186112342346,B,53.22965578043621,A,B,C,202.5292529167067,0
African American,Muslim,65+,C,E,D,-101.62868199047419,B,84.2671015371861,-19.16129284187965,B,45.8622022001568,D,C,B,134.14496870557656,1
Black,Buddhist,18-25,C,C,C,64.385574593179,C,103.224408776537,57.79582942951941,A,-3.82679507928792,A,B,C,110.04543074417228,0
Black,None,51-65,C,A,B,-103.81357279948391,D,-95.1344914204184,51.48832070253856,D,137.2097505696977,A,C,A,57.602694962880676,0
