Gender,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,target
M,B,-134.0117697874638,169.588953682863,166.95425897654005,-188.72268779098945,E,A,-32.81772706498973,77.9631916193439,C,-65.79599490253305,148.0176672837502,-15.91119434642965,D,C,1
Other,A,10.899342487297353,18.710807025122584,-42.7333740603345,20.654838176413396,E,C,-40.52719489518214,69.86212755548623,D,-90.68653740394836,4.818390501982944,-84.43605119663567,A,E,1
F,A,79.47060057684232,116.08930092772232,112.29085630600606,-144.10687183272478,C,D,57.517783171863435,-36.33295034692053,A,-109.59833154077015,-323.4416357161365,64.56418828510388,D,A,0
F,E,-8.37822456601538,41.975997622747094,142.94138078760392,-109.16707936879682,D,A,-114.46220864341609,4.51002292763046,B,12.993523993617998,-142.47969137335548,7.546998595649468,A,C,0
F,D,22.531757195970616,-62.69502071725134,52.57611308329167,6.622542430789753,C,B,81.31216860159446,-98.81398424113864,A,-58.806482867251084,117.11521508506411,8.536732942366315,B,D,1
M,D,-33.558056306662074,50.94399715596687,14.838236304739173,-164.9217943062078,B,D,24.435400660694143,27.718263225624675,B,-76.97519883736774,-69.64201933016534,14.97383105994764,E,E,0
M,B,76.41135632218501,34.87082303513209,147.91513614239983,-4.973765168650714,C,B,10.697060855316542,16.426681244893935,D,-23.34902420574206,-98.74160045515329,-89.47658587488455,A,D,1
Other,E,114.68158091843567,-193.2746836567956,-63.001183100545255,80.9462087401114,B,E,-213.69946093002494,102.4070521922938,C,26.608394473535647,51.93013935544414,93.49101729532073,D,B,0
Male,A,-41.13197284273097,-121.75588493005432,24.376768303228083,-22.82342917565678,D,A,-61.141847121836435,-39.34769769580591,A,72.68030290851203,127.73304869596566,23.599399236966477,D,E,1
Other,D,50.57905474605878,115.33202514212437,11.138940438688651,30.360091818657587,A,E,-90.86557429771545,-262.77009659253844,C,26.76407588607666,-57.74175899011681,-56.20888282831311,C,B,0
Male,C,-24.162789118489155,270.8167190092828,-86.93691673040578,82.47688512268687,A,D,-13.682722379167561,40.4483090758272,B,-19.27049933004223,-42.948467620603594,-0.21079658374827517,B,E,1
Non-binary,A,-34.31142873020499,40.295112384917225,-145.1748143499204,154.07134056054855,B,B,-107.6278975496724,-229.67575971015611,A,30.97172303004291,54.02541194231242,24.015678793887993,D,C,0
F,B,-61.959516703069305,-76.21118714286463,-47.09242706272471,41.73685228375443,D,C,17.501552910433794,38.90905340842854,B,-77.32352462151832,-14.430557539241951,116.98639608786382,B,B,0
Female,B,35.51615808376955,24.113817694740415,-196.07712275072194,-74.08305983772135,C,A,-82.89422795291422,-7.759571587352328,A,129.14745676560256,77.14442965549266,-19.90953664702233,D,E,1
Non-binary,C,15.270471540182697,57.90622934993296,23.27416698502292,-36.029373875156196,C,E,-166.1142184769956,6.707006921136431,E,-2.8029703793227516,-55.4417171972287,-211.00729994910034,B,B,0
F,C,23.736604919839728,-52.33387461178405,-145.72059702240648,-29.977496723309194,D,A,-25.53732290599031,-49.22822053553242,C,13.605410785981476,-120.30497474780553,137.59637465522226,E,A,1
Male,C,44.2464785812968,45.88860015609422,-81.50914507096468,139.38329109860393,B,E,-80.53986275698732,-69.24112872368215,A,-70.47643997294738,76.57075358019777,-37.34443838202902,B,C,1
Non-binary,E,-132.97682543333704,43.251454244714516,-89.51099183371159,-85.32915278962071,D,D,-53.10739769155127,-108.26482904141919,C,4.759742300077291,5.153140735548409,3.4866494973527065,A,E,1
Other,A,46.84326343978454,-12.124631153978104,-205.64824312395058,170.92194143790223,C,E,-40.357427753037946,-107.73385995982116,E,28.206374359965565,81.72852133197252,-48.785826711406024,D,D,0
F,B,55.43251352580862,-26.242423647288227,40.531221651065,177.143776230876,C,E,138.74998625793168,-62.224224396015785,C,-5.139437487714857,38.77276481420918,85.73435224008297,E,D,0
Non-binary,A,-5.814105384381319,136.2007910103676,131.05593520541325,-17.815281719127352,A,E,-16.80215806508904,61.10867723368054,C,-183.8911564259115,89.11903204387008,109.6234919880387,C,A,1
M,D,-44.88071831905768,-194.94502623272092,-182.52074398361148,64.45741719477375,E,B,46.595916293534216,16.936188033491543,E,50.35560932889869,-86.68331939809943,-98.02104925119775,E,C,1
M,B,160.19334010093965,58.45380394917663,79.25395955356818,-6.862274452306292,E,D,-104.07217039645418,81.30634114816024,B,49.42941538653486,-29.816064355736245,151.61804759258436,C,D,0
Non-binary,C,-104.25043361964983,28.930118234875152,-7.947915773321822,-118.62116371030102,B,E,-71.86281671735217,81.98096885637122,E,-127.77432381082843,-108.86499576020374,-45.16897113325307,E,E,1
Female,A,28.61463563029104,-1.192624528068276,-30.667727620522662,189.07591588877182,C,E,-107.84508671913338,-78.01615231891829,E,-46.97147750552937,-13.516083024598602,-2.1148534844249918,A,E,1
Female,C,97.35376883811936,105.81915636133728,-31.48072584216908,6.030551180619985,D,C,18.10435453016893,-214.67566142387273,B,90.2018741364709,79.84752406688919,10.677850858763517,D,A,0
Female,A,-46.954815719240514,-80.43405791394285,126.58621477316319,16.294614331431053,A,A,190.24411942746272,-126.60552836345711,A,238.67982350699154,-57.4261838483664,-205.911219238031,B,A,1
M,A,-74.16600501848309,68.43055829858034,119.85522129457368,37.53806134740627,B,A,162.66419000436213,4.965316169742843,C,213.5943503906523,-30.34184186751954,48.96094031745464,E,C,1
Other,D,70.88196993376916,61.65888113656527,-28.254870892238138,49.970511044539734,C,C,98.13605631450169,-8.490760074811408,E,-0.6857397539503084,-34.96855529733572,-1.8849703114571177,E,D,0
F,C,88.3025882541931,62.55317081692768,-20.211534876350115,59.33931156118531,E,B,-2.339890575575709,-216.89012949502882,C,-39.03012055826527,-117.69616158399685,-0.829551796294698,C,E,1
Other,A,25.30807502920619,23.64481366846741,84.66383767216836,-110.37004701194748,C,D,-138.3025442576854,150.90141111040498,D,173.53214458574894,-141.21536893922158,54.486109470810895,D,B,1
Non-binary,A,31.92019134283938,-8.060837553440944,-23.77358732195589,-92.81003271292134,A,A,-37.204809056850976,106.66887302007015,B,-87.68767629882996,155.34222791236064,-59.34688375359806,D,D,1
Female,C,144.76842913062725,-70.04230229249893,266.29345734757095,-50.923377867614704,B,A,89.08325448173974,135.1938897871255,E,-18.802443687215494,1.8419869413298338,17.079842164640084,E,A,1
F,D,-132.15205972752335,-230.06587384876588,-56.795180726409455,62.833556624543455,A,A,-40.472544849151966,35.80059687961016,E,-32.340115119488274,-165.458043643273,6.880520072306805,A,A,1
Male,B,18.58935589550792,-117.12240842405382,-36.59827843920502,-74.25467007878996,C,A,69.51354390691499,31.16056439900848,A,67.91205764173473,-7.397581451422829,-75.86277060069855,C,A,1
Female,D,48.775400960699145,92.9836879218764,93.3431607035073,-43.323526726517805,B,C,-32.60009115498882,150.8791057634035,C,58.336879545349674,29.672150190973767,-102.53870958811166,E,E,0
M,B,-138.69540104506933,95.41754304882562,104.26863413354808,-29.970385158258296,B,E,12.187770131476002,6.870552306137892,E,120.21689882650047,-112.18559345290116,16.9879998223012,A,E,0
Female,D,-185.0754138620477,196.23561799257374,3.705787883618953,-92.57552267584444,C,B,-142.09217760000953,-13.208346319334607,E,97.27981218837925,-28.712113555220277,-57.035348048153324,B,B,1
Male,E,-43.98519122745907,46.19280546151784,-243.62107234185743,192.0436402630347,C,B,-92.06815494612974,43.88100694246453,C,-361.8791202639612,-54.81717893842144,-31.03478754023415,D,C,0
Female,D,-11.542507923157665,-32.17575533229454,7.71708689321393,-125.20264171598896,E,C,33.436028746287285,-121.09695045666551,E,-129.76552640079777,-149.76131841687476,66.64139030306964,D,A,0
Other,D,123.05881063058317,133.83206507337187,22.045601533596866,-30.51714020796356,D,B,-91.68418165995207,20.42931707974145,E,71.61069249116028,-85.89525067369154,-26.121038815037423,A,C,1
Female,D,13.221738923954593,-68.02542589318683,83.66218693364131,54.73772112030064,B,C,298.33847976769874,-42.04703565046667,D,-76.35529693957082,0.517078722557842,0.9578900973974889,E,B,0
Non-binary,B,54.2592682972434,78.09769088712571,-13.534023035488074,117.99905761228189,C,A,-68.81661377752536,116.62609849426285,E,109.00617301402133,-102.52032508890032,50.64017990191112,B,D,0
Other,D,-131.74576335855352,25.929776742756815,-92.28921663543954,-21.205369130540756,D,C,104.79610172273983,20.997630178509212,E,-19.9626355943416,4.632219983906182,-1.354821780798219,E,D,1
Other,A,-45.92377253494299,54.8647069112083,125.41129507301791,-55.41274802626085,E,A,-84.89295483885499,-86.3506410593051,D,84.57984781119988,-11.482667109152665,-2.9983703210381347,B,A,1
M,D,41.64758945834636,-113.26121225957873,-62.634123716710036,-42.421232613265424,E,C,101.43045488150229,-0.7064492264543312,C,-291.7397185548795,45.73128730054795,135.17766445558513,B,B,1
Female,D,-104.93372633906925,87.4361879103658,-229.01496909523078,-110.87389559626544,E,D,-246.66608910057425,123.03634290439389,C,-74.23527669465955,-164.5258642826452,-23.159143574884204,A,B,0
Female,C,-211.2002756271054,99.61811968368379,60.565127786391756,-49.35333128009615,B,E,-34.97062659663618,-183.90639031396145,A,54.251192088723165,23.594527732215315,57.251684437697556,D,C,0
Female,B,17.68835621084063,-79.2887788734768,75.22223787336479,-27.896634221261294,A,C,29.94633988229141,72.01868747344366,A,32.23712670651649,-9.170402290141762,-13.281719504078316,D,B,0
Non-binary,B,2.725735442044371,-18.83628892268395,63.74329355164041,110.30921818032068,C,D,-30.12966415297118,36.7577850070189,C,-23.044259183110693,-46.92890213187902,215.30502097787155,E,B,1
Other,D,68.40351145608614,86.84919878072974,-63.14084316490841,12.2173961854738,A,D,95.71969995722121,86.80124966222121,B,53.37919307099611,-50.98039510301968,-151.3964447401081,C,B,1
M,C,117.17592586512878,-116.39522284882109,-86.66808213699903,-90.02618633186906,E,A,-5.723085637090885,94.47696935475875,A,22.318969982242756,-144.95497582034284,72.36171658209297,A,D,1
Other,B,-20.093840678566806,110.18739218948448,-39.921206476906356,-102.07023861179434,D,B,102.91183435858058,-8.193717737901078,E,263.92216056763493,-322.77503851501683,4.288037227326217,A,D,1
Other,E,51.70725545401673,-16.88584365081757,60.74081524902552,-14.866363513407011,B,B,306.11248263077226,-69.87225808400991,D,98.54798997728149,-211.51420369479374,-11.907981060242847,D,A,0
Female,E,7.862253967951324,9.316992646082118,-11.962121836406887,136.36495755101515,E,D,-21.916259033479673,38.17766478671794,A,17.214096577774246,-66.07411503195047,66.05206696889117,E,A,1
F,C,86.7298306960439,-99.30900471296472,165.558646865534,-54.62180460370877,B,D,2.2195487423956526,-34.77355644460113,B,119.1132522151096,30.54680913062609,-66.9460543139137,C,D,1
Other,B,-147.55517778392172,-161.6732459325726,11.212765987381262,64.8873349013946,A,C,50.56372979888949,-202.3072811170028,A,-67.92534912378323,-141.20498272887735,-55.80238360186392,D,E,1
Female,A,-135.75241359753636,167.54683998123977,81.59595258945889,113.29020313428863,C,E,-127.18722428692743,59.18141901638434,D,0.9020190573660452,6.110917539639455,162.04109122481495,E,A,0
Male,E,4.286253059290262,-44.41562116527494,31.7195685672862,35.79506652884092,B,E,42.346883898197795,9.73953486485426,C,102.40674841952016,73.20102281288271,-3.4464007846310087,E,B,1
Other,B,132.07941515428027,39.081946942786146,35.2309649197582,-93.19836042298111,B,D,77.47395247780412,14.696602587106044,D,-99.81099463182107,28.245845100669232,-136.1097390914702,D,C,1
Male,C,-69.57887428259464,44.76967268635133,96.46159586637067,93.89893607362329,C,D,-105.15954666899742,-40.73621572420084,D,19.493879267713467,-193.64975727670785,154.46808454778244,B,B,0
F,B,-51.85173321446419,-92.0917158546016,-195.68457703795897,78.98475035931071,B,D,126.6508916061552,-76.50204156138466,D,45.28153494502557,114.16504952268495,24.648435937758688,C,E,0
Non-binary,B,98.35532271070255,120.97356775150546,-13.101519504533437,103.59158413086729,E,A,101.91449362786929,4.273113293247401,A,-63.61765572205581,64.6160126836381,89.65593227105238,C,B,0
F,A,49.88041901200937,190.43269904027264,-74.78882118021201,33.30278760406497,B,E,20.706423472834235,-90.00738076091879,A,-12.175491063785781,-56.14362147678803,-58.80441496292271,B,A,1
Non-binary,A,161.37644475734803,-30.74577863032109,-100.7694582555179,34.009328725365044,B,B,-149.0685004079057,-27.789357565528356,E,-39.74309353550986,-130.5480340443551,-58.7722535744472,E,C,0
Non-binary,C,-22.053201936601443,38.42930628341527,-63.99545098759265,197.94506951827847,C,B,-92.67886379297062,-17.25455608258189,E,1.8157076019155924,-4.274201273117572,38.12669857478732,E,A,0
Other,D,46.22639624042764,101.29635967791822,46.02921292998629,76.82824318633809,B,D,119.9381486684659,78.31498094139278,D,-10.670399895709146,-11.382940615531083,87.4314873851305,C,D,1
Non-binary,D,62.10080601749135,-15.186131158256751,137.10202364369061,1.194614658173501,B,D,-141.6695774138367,-14.374356038667699,C,137.8990370038545,47.14498437650102,94.69602482997523,D,E,1
Non-binary,C,-222.7070058064231,-51.95310065710551,70.73547469381471,-73.44277811282429,C,A,133.0013637191535,-165.70261729906247,D,-29.587937958090922,-65.76979645115189,-52.29753303300909,D,E,0
Male,E,40.61110527812537,17.929573772617548,126.35532120215822,3.0345447302426964,A,A,146.84456447574445,-214.4578622543695,D,30.052338176595427,10.090344029755594,-26.115322200806503,A,A,0
Male,E,85.3268104413381,-123.93233175112175,-98.8544203580958,112.4006506926201,E,C,-140.59777583612893,-2.6908826557487404,A,84.00083307279928,159.4998967810195,25.066066140031456,B,A,0
Male,B,-127.90396746258396,112.04192076867547,-53.10207164359911,67.80603497802227,A,E,56.72727335980863,-111.04384200029371,B,117.40767419233187,191.84360193269788,-53.333008676221894,A,B,0
Female,E,-154.90929697470656,11.738560328109195,59.7613268619249,-215.9345161240179,B,E,-82.83535539095391,-54.48478025333316,B,-8.940783364294079,119.200881037449,-40.306070201020056,A,D,0
Male,C,178.09922117037345,60.54164772551053,7.231962253059232,38.15553600910736,B,A,-15.705013044289545,103.60763271739621,C,-186.46414649558986,34.34704121926151,-32.12501860143039,D,C,0
F,C,101.84222148107284,-68.27122155109981,-145.29527345970706,-103.05402528564545,A,D,-20.71333757201293,98.03798916510051,B,76.12814850222439,17.132401351422498,152.85125810331812,D,B,0
Non-binary,E,30.452407546158867,-27.774607367867148,-30.76135850288705,65.03039274679733,A,C,-0.060886505978806855,21.852577174540958,E,-39.79737055731182,58.76620486794728,62.292195797234676,C,B,1
Non-binary,E,-71.18215278759831,-145.8755873704828,-84.17934095473744,-40.627959226482695,B,A,65.2574489774248,-25.41184849521309,B,-31.03642179882728,-158.3804867003901,5.048511908139103,A,E,0
Female,B,97.87410553839672,35.46194403528196,119.85889380160562,41.28734971294367,E,A,-72.99716740475094,-99.33077299690083,B,126.89595324697561,-100.75604582953956,15.89365705511597,A,C,1
Other,A,78.4072175936818,-98.21420433636708,29.00919336302013,109.21184363427628,D,C,-33.76170500590042,280.53421563691546,C,-72.82019564947953,-109.07452865131968,-128.8966966645319,B,B,1
Other,D,65.68500584393904,275.066779810299,151.5654547574516,98.66805840290608,E,D,95.34482681244776,46.09664826466526,B,30.668177665503443,20.98449548580695,68.79511015813479,E,A,0
Female,A,105.21873159276831,118.08742426102322,48.90698949167124,-92.9678101238294,E,D,-120.02912824238933,209.82249688036717,E,-29.199782550516172,-3.3379458477458552,-112.42182217893775,E,D,0
F,D,47.1745399237715,-28.018272737140098,213.42505850275097,-156.21618868778313,A,C,-84.85902617963627,-38.76829446581061,D,-73.97399099298474,-79.59178820043023,71.3652210527484,A,E,1
Other,A,10.481203982116995,38.23003628286377,-246.94899743051644,170.15451318379385,E,E,-91.17332323127926,185.94519006447976,B,40.93531360880958,46.710497548172846,43.580189740653616,C,D,1
Male,A,-119.27906344388136,47.73808718973728,20.870806431364525,-117.5154718743733,B,A,-0.13903548933656526,-4.804396726454706,E,90.16723219785999,47.07066694715544,66.84946740946404,E,C,1
Female,B,129.33802953327879,314.80360550986296,-100.57264556720025,-37.37827166844369,D,B,125.29172561330289,187.95259753311987,D,-104.22417037354323,87.96140193294558,-168.61066460633725,E,A,1
Male,D,-132.50183940447238,36.01020834123864,-128.2501948042119,-109.25473820482725,A,C,-61.72949954761427,54.22257703195056,A,-9.15380652848258,-28.388757583907598,-38.04833765945752,E,C,0
F,B,36.747255960885674,-62.021474324319904,-28.027184890164897,-4.095824513039789,C,D,230.92718216477417,-36.92156707045817,C,73.32148008257353,-65.98172902639654,81.75780005323259,A,B,0
Other,D,39.588930105643364,34.700611098219596,82.15849990621237,144.10691837358235,C,E,-10.18530809432672,-40.795799337186835,D,-10.479179635646842,-109.22453331526015,53.94926388259124,E,C,1
Male,D,8.298521559556107,277.486160242291,-31.178243721720715,-62.61327178591395,C,C,92.14245617985036,63.224183564857604,A,-99.94178998316798,15.673489136127044,49.08169874476616,D,D,0
Female,B,-33.70448545993394,115.16887597124139,32.64147410229835,-64.19225171181127,A,C,-25.598499941999574,-31.66623832044883,E,-12.291241153670187,-37.98250814615229,-13.591220586455874,D,D,0
Female,C,-24.40928268064882,62.36934017824878,186.7739816161169,68.9758073544978,D,C,35.22935029386283,-67.98930431591326,B,18.371277847699986,69.421553571078,151.44349787889465,C,D,1
Female,C,24.44053117779459,34.45064988346236,-6.106784101123443,6.997310488253117,C,D,-43.56300459648223,153.84138117192595,E,46.56048499694163,-22.96385387932575,90.67523509079193,C,D,1
F,E,-47.86697860141588,-8.07464775026261,-52.12804921807377,17.35296521694169,E,C,73.28545449794231,66.40292482236238,B,-87.60762843186127,-74.9071476032449,-30.538879012740733,C,D,0
Male,C,32.43619487799061,47.8530162487762,164.70762862306472,-69.88873146629372,D,D,-45.28132378546161,2.0631154942284664,E,1.0417690097534338,-39.56111541382312,163.757776476052,B,D,1
Non-binary,D,68.98734936654674,-113.36581828533969,-31.3483404545339,30.401783567353906,A,E,79.80568125330795,-29.091467745766415,E,33.691908520400084,118.58757237207804,109.85246820049201,E,E,1
M,A,71.91083582214809,126.9813932129189,89.06575551416576,45.60111564668873,E,E,55.283958159098525,170.8159528255465,E,53.20591227176267,42.05392287351297,67.63173298361555,C,B,1
Other,E,-60.6645564767085,159.09029806450016,-66.34872162119746,15.601483405932962,B,B,97.18594932771313,107.88443782830764,E,-20.01228480061403,-22.180266047603357,-61.584615524458364,D,A,1
F,E,-102.04707249866631,75.34380794313678,26.754562983168668,155.73391037241066,E,C,106.76837375363822,31.859704327236443,E,65.7538641973445,-207.19554100000246,-194.86269982084167,A,A,0
Non-binary,B,231.35332867743256,41.59801778230826,66.01895607874623,-68.25681818807739,A,A,-50.68585633651415,-8.690879052409509,D,-61.168065954765915,125.52868395413337,-93.42572308833564,A,A,1
Female,A,-62.39896774969924,21.497242110329427,-47.35755910309561,75.57960707503673,E,B,-31.020365646457076,-105.80373600760109,C,166.98959917581,-107.76247666260794,-110.89986170865151,E,E,0
Other,A,50.725204891380606,22.072348054794393,246.39735076697687,-71.30493200241119,D,A,-30.375203052707466,-98.71832267025967,E,-12.812858472508518,123.42992208210642,11.653844108792502,B,A,1
Female,B,-84.05393763116395,-3.566924794865846,-164.80746271993655,-6.090945903465359,B,C,-26.203477937384978,11.099381212117219,C,-15.348145922150497,-16.07844583008251,-90.33642425859699,B,D,1
Male,A,33.44395115784887,18.785046245833488,-66.18595308893151,62.45343512962685,E,B,-65.7821156554419,19.333378500085672,B,11.672582563647786,282.84219908729244,35.96598452725636,E,B,1
Other,A,-67.52273500963572,-155.7903014775776,-171.1094072555598,141.3273533685062,C,E,68.4281187306207,107.93594894511801,A,185.25603220700773,-20.529379496254126,-201.8251617052791,C,B,0
Non-binary,B,-95.09255495220691,-82.74983456934656,-32.380913931232904,-38.98023394896508,E,D,-12.153993250636635,-75.96211419684865,A,11.24824286123611,-54.02967077517646,44.48979683717331,D,A,0
Non-binary,E,-92.77108123594223,131.41032734237353,37.72140281385584,-41.86107170692866,E,D,154.28690370922305,-71.30659402438616,D,-43.212279251397945,62.719688103900175,-16.75883239323812,C,E,0
M,B,18.315011490480735,-63.09674567014481,-251.7978201095988,195.64864749118954,D,D,10.591346709241083,-26.660078560840933,A,-105.17909767330833,-28.24441253155847,49.84792444610881,A,B,1
Female,D,-121.27992992052283,-1.7253139194976608,3.306979585481382,-21.060724240001665,B,D,40.29231225333817,-86.9236737501366,D,-63.83151140856233,-77.37713660349299,102.71055479374868,E,B,1
F,C,-12.55795815786653,109.73171191141364,9.88219029682074,37.4311343711723,C,A,52.763740194733735,-30.453341362885038,D,25.391125345973926,-19.195560296770648,-39.270118061162016,A,C,1
F,C,162.33877789996086,-21.470924105233024,-6.868475923783837,30.270516206089614,B,E,-30.463981564791442,9.643163481363077,B,80.41729167933069,-117.59866687988416,-39.746966033528125,E,D,1
Non-binary,E,-18.92480993882027,-57.39914796370407,28.13055075540661,17.053484025492708,C,A,-2.980408795308138,136.68203807896649,A,-138.25728721248115,-79.21990486165076,-134.03312232554296,B,A,0
F,A,-89.33587892345254,-160.8282592516656,-5.769808033941866,-102.63789247725074,A,D,73.51166407934797,-22.218075681294287,C,3.0534753589648935,4.735183254277659,-71.73536496756408,A,B,1
M,D,51.17962115001314,-59.22419762707164,77.4214491797066,-35.137077042928325,A,A,164.14775352161843,-47.21554185620659,E,-45.91932381989081,-27.51340866245894,-127.58433859205338,E,E,0
Male,D,15.321978581309992,174.13799256588135,114.426166494332,40.192242381019085,E,D,105.21564285913139,8.658175372714016,A,-153.90471465332985,-5.98699084334317,251.5118141820318,A,E,0
Other,C,-45.15326448894073,88.67804779150129,92.10838510349629,97.28693754664639,A,C,35.02488670046354,91.99609931711898,C,77.28929384806193,-166.48855275014924,-7.1589640785894275,B,A,0
F,E,-3.5763893698743665,-186.8701214447213,-38.770978954283834,217.68473858361048,E,D,79.99468329254007,-26.342788125196968,A,-4.814237529236939,47.83455021652635,201.1863008091987,D,C,1
Non-binary,B,-38.66959099500492,19.74677932251963,124.37946198747511,-118.056863620107,A,B,-53.05698933177202,-158.38549726896477,D,-49.30801753053551,23.72572887246932,253.24218862796175,B,D,1
M,A,66.0644649748099,-120.55287525161307,31.754166439826196,-201.61561110835203,B,C,24.950473870476593,-66.49695204698484,D,-33.66792392058787,-164.1480643657677,-189.1184627993844,C,B,0
M,C,233.44968816188808,99.59818455407321,-88.68024105242525,-52.96937345043007,C,B,-98.44160000954838,16.413289364742663,C,162.3372860478702,-1.3896569352841348,-9.696788520603196,E,E,0
Non-binary,E,-35.36466594913426,134.9178919412893,42.53336288868272,13.083536855496646,C,E,-119.35157602843105,-2.549437634994804,D,13.0283747524472,-44.50920165149449,-37.995787079646846,D,B,0
Non-binary,B,68.94552751809175,88.88897870107634,-96.60605721023487,-47.44051558226574,B,E,217.08059241485142,45.227098840676796,C,-15.983558993865795,31.68526861350238,-32.10463089125194,D,E,1
Other,D,13.308628119334518,52.7342038649103,-112.56739320590634,236.49511481448843,B,E,-124.74781292616987,-12.683188987891231,B,78.54546127498196,124.23576253044249,76.55251376927903,B,E,1
M,B,-31.49820780367008,-109.51534890481813,43.13762373844341,-21.8523353991213,E,C,115.83705918642313,90.18607866228162,B,108.54351342944399,148.7665950325498,135.30793172622535,B,A,0
Female,B,9.107047614182216,62.886354244618225,-14.8573637208184,2.968611756687224,D,D,39.89768857354523,-177.53377079764752,B,-167.37566006446633,23.971987718100333,94.12924866727728,E,D,1
M,A,18.834330151691386,-93.97139254162342,-101.32138862080127,-41.95081491500283,E,A,50.13525696915471,30.165060067789767,D,49.880459002335506,-19.461788349632567,40.12746259802443,D,C,1
F,D,66.57427816435201,65.5997518987638,192.72095114120543,-108.73577136657188,A,B,87.05105108445417,-53.16687700531409,A,-102.2733861346355,-41.35028347984518,-138.55514479923576,C,B,0
Male,A,165.25787469227072,-197.86467143349302,64.69915713640005,-91.6056205350927,A,E,-74.08836762266863,219.0056880287265,E,37.56257325307063,-85.60766329431802,-108.27365645227877,D,E,1
F,A,-25.35795238986057,-52.56581683370752,-29.067235781561145,-84.85585140470361,D,D,102.7264285190338,-63.431499222730956,D,-94.48557220957609,10.879365744587512,-68.62772299034056,A,A,1
F,C,-143.37447063873944,-32.60128965825652,54.110757115145915,11.877259417486927,A,A,-93.00951530715754,96.3957482022781,A,98.69293785350587,84.85769597524796,-104.34349274815533,D,B,0
Other,B,144.08575323642737,-23.92051031224509,56.79093117544372,-80.1853330826343,A,E,-54.09142319107002,-159.59257254913902,C,-15.205297733773351,139.23413685750418,-60.625862278499234,A,A,0
Male,C,17.00367689771283,48.07505245238895,114.30197893601104,-57.93983784750362,D,A,-12.55891515675424,29.959113170857787,A,58.79517212113146,-15.128610418773317,-102.49190460433597,E,A,1
Female,E,102.2025268932059,67.48269326202931,159.68525906660798,61.68375308327997,C,D,112.71713606453659,-31.6257429380956,C,249.3459550213662,-86.47600447356777,-222.97707252200527,E,E,1
F,E,-15.399764528520288,15.486206627855259,-193.70530435267705,104.12241103761839,E,C,-188.08080998622373,78.51879698073006,A,51.25189527103606,-142.0095120048047,-71.18297890548955,C,B,1
Other,A,-193.77824893526727,190.74714115543034,-57.7214418958469,-2.9652435965389228,E,B,-215.11402426849617,49.5562987818429,C,-213.7771878650122,-27.916768905728418,35.657149996277646,B,B,0
Male,C,-145.4583457044044,-22.30687390754764,72.31082638394325,119.07641298035185,B,D,222.1219315004823,-11.656690515553688,E,-109.41791915763179,-20.05003146587187,238.77931293167444,C,A,0
Male,A,-115.4699245309612,49.037613743411626,124.79856087019441,108.74882021687735,D,C,-98.84644425353937,34.19311045685418,E,-39.65428218164512,-30.026067478526137,14.863262168151692,C,E,1
M,E,-8.59172138410572,-3.448326229807156,-192.35659049862514,190.6505256835653,B,E,-90.41499232944655,16.24515547796391,D,81.44541363871316,57.70536834292024,-60.964765670921494,B,C,1
M,E,-79.20662395266721,-67.10490513338951,-60.79045956503951,-17.176793952031836,D,A,182.64176588140938,-111.73499587501917,E,61.32244987252255,-233.60260612288891,-53.460676153380795,C,B,0
Non-binary,B,23.972135700067675,-119.13544465460768,38.69705462857067,-38.33606012224012,B,A,-76.70659634104972,-26.55796547554001,E,54.01237583097805,42.27083592762962,-58.7129096935477,C,B,1
Non-binary,D,225.3008491611912,-39.60409789818207,-43.287977297978316,-94.15343806502044,A,A,-0.5925499238531803,57.632407274836275,C,-50.62697989849432,91.8483124943967,6.2725865265364265,E,B,1
M,A,130.2903688826052,-41.44951454044278,6.4972592253725345,150.63681237102574,E,D,51.15493725397548,-16.4138168077624,A,5.935372088723657,-7.960040917387705,-4.488571614532868,D,D,1
Female,B,51.643605210322605,-33.43697593376176,-38.01727427202068,28.588994081674908,B,B,-63.328711156595055,-166.16178943168916,D,-43.9563755548831,88.97141792329705,0.3332319121538382,C,E,1
M,B,121.54417612812267,23.74907007562601,1.5462633360234312,81.41889398629122,D,D,-129.0214430880514,-4.231659635992619,E,-11.549980772461879,-252.6792160290396,-39.78429873212994,A,B,0
Other,C,3.3046554762480627,-38.47673025882318,-76.77169945527366,35.60369259758856,A,D,72.69707876237403,-102.2874274339773,A,82.59585584162663,36.341590794519576,-112.313351374618,A,C,1
M,A,-144.2046335799793,190.00939867966778,26.238543195879217,-52.08299845856611,B,C,-43.887533260840925,-247.4757281729754,D,-145.3989042713426,-41.292131686793844,-113.27340020983765,D,C,1
M,C,2.686953128283887,61.128328517705434,-3.5255252414982126,25.188543486096393,A,E,22.910959063085812,-6.893811331506301,C,199.97621279432875,-51.17840226392837,28.96108026278887,A,D,0
Male,D,3.8545921762798465,-107.91326107034645,-39.93588663349277,-48.77951047854224,E,E,215.0108537902454,102.04281980342616,B,20.319804315518148,107.19800840932407,-7.605506687890867,A,C,0
Female,C,33.856642967153746,-51.107341404884046,-10.752496221609055,117.16595303047683,D,E,-8.480206739715062,197.45034956533158,D,133.5868960413616,-122.07119680185971,40.31466100420174,B,B,1
