sexuality,religion,Race,nation,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,target
Heterosexual,Buddhist,Other,UK,D,12.93727638089237,B,102.35749112288661,39.76093738915152,103.14114750357044,-89.29570032002965,A,47.489595801792134,1
Heterosexual,Christian,Asian,China,C,-97.46293982995448,D,57.105551216348324,63.64645530634652,53.697561522472604,-169.67752661419067,B,169.89216590833527,0
Heterosexual,Jewish,Asian,Other,A,-39.01896595644671,C,103.5084612443789,-107.12556729155354,215.88532486706268,-52.94326371930763,D,54.84931672342365,0
Homosexual,Muslim,White,Germany,A,96.39666118346788,E,-15.647267850825727,78.82405719139621,49.09494790429729,-34.777646393704025,B,36.59858329074536,1
Bisexual,Muslim,White,Germany,B,-1.4504659787228793,B,104.66056077487052,-84.93523180355743,-37.36301729425703,-181.28331016476957,A,-91.97650925281366,1
Homosexual,Other,African American,Mexico,D,-98.08493026336467,C,-59.427166150520485,-37.644486907951716,-48.43766441700665,166.7823575516011,A,98.78923977643396,1
Homosexual,Christian,African American,Mexico,E,-191.4381823531599,A,-93.98873988656774,82.04860998856387,-77.37051352535528,-69.87873548846515,D,144.1857010207421,0
Bisexual,None,Black,US,E,-192.56143334773654,E,-20.849515697397393,85.17664093409772,-96.65601774047018,134.33989380265723,E,72.09694162993718,1
Bisexual,Muslim,Hispanic,India,C,99.76019886529917,B,67.14090989836644,31.420257769742772,21.708939483752246,-71.88255825793625,C,-81.19075582291491,1
Homosexual,None,White,India,C,-112.91764564290871,E,-155.34585678470404,96.429586242395,55.04496042855552,108.40090115898387,D,-97.04720356198061,0
Homosexual,Jewish,Hispanic,India,B,-91.89890294049931,E,-57.50219520646886,15.03956117197279,84.15692740451406,88.69752964111669,C,-81.28570800027083,0
Bisexual,Muslim,White,Brazil,B,-49.125548404572505,C,191.63237356822026,43.87166802547569,-41.60427432117928,-56.03797216759041,E,86.3799594903796,0
Homosexual,Muslim,Other,Other,B,82.82126947355316,A,175.55691016954748,30.788720188753103,-51.58016818781562,100.24309428465841,D,-29.7772635389866,0
Heterosexual,Muslim,White,Germany,A,12.081054776555254,D,166.82427837997517,25.23441719577375,-6.261517318729486,-333.99039908352063,B,68.9679994898642,1
Bisexual,None,Other,UK,E,-42.3858492829462,A,-116.54480468320874,120.56945988120556,117.07582875576131,-46.292652497500676,C,254.43438209809744,1
Heterosexual,Other,Black,Other,A,-90.45985373832853,B,-81.3321117057456,-175.7072813156766,68.43214388404064,27.052713646542188,B,-16.321974954989432,1
Heterosexual,Muslim,African American,Brazil,E,94.3402571174491,C,-27.41670474283718,-22.183638851470374,100.99300910198143,-23.968123353364742,B,-6.741731996639771,1
Homosexual,Muslim,African American,UK,D,213.27003738618765,E,10.768005966676364,121.87064195205488,18.006276081344325,-21.51364847612323,A,28.97399608574483,1
Bisexual,Muslim,White,UK,C,-60.56252926153286,D,-51.937688824223535,-69.11781940387222,166.27252994810615,75.87464784562194,C,153.21416319523019,0
Heterosexual,Christian,Asian,India,B,44.52075557396872,E,-15.817166011396774,115.08427517153845,5.996790545852358,66.64666706480237,D,52.90369129210455,0
Bisexual,None,Asian,UK,C,-38.15808448159758,D,-252.7893982746931,95.65914568118708,81.59360852472363,-166.8800818141268,E,-31.721840756796837,1
Homosexual,Muslim,Asian,Other,C,-93.50841207248767,B,-7.492429477355518,-147.17937702548429,32.273810707884884,-55.23831207526626,D,-150.18713694107626,0
Bisexual,Other,White,China,C,-184.23196753260265,B,-273.7956836340079,-71.59636576312522,10.492941839258764,-1.3570684432604219,B,-8.4447494449536,0
Homosexual,Hindu,Other,Brazil,C,107.30928946613678,B,-42.12759828351692,63.57096397084276,-40.49038188565587,0.630666093686981,B,-33.41158859677541,1
Bisexual,None,White,China,C,123.85345675473256,D,49.86885170014039,135.88918819327088,-32.857599908206744,82.60532851944987,D,-166.43104043739288,0
Heterosexual,Christian,Black,China,E,-102.89540107059779,C,205.51530774446616,34.59696126994743,-65.31126917995302,-32.49632497233499,E,0.02589745712743383,0
Heterosexual,None,White,Mexico,D,145.5395652735338,B,21.616146514048577,12.13153752442982,106.60926575675282,-190.13416367843925,B,-37.128667827628334,1
Homosexual,Muslim,African American,Brazil,A,183.70677417499843,D,-78.28101224768898,-42.153297415618894,65.91804162018201,-42.304113015997466,B,97.5004483369634,0
Heterosexual,Other,White,China,A,33.380388024623066,E,-87.10947492745615,-78.75580268512626,25.175916845347835,68.53082106754786,A,-68.86191668224083,1
Other,Other,Asian,Brazil,A,37.23750302414863,E,-67.67492423027372,-90.80570129105371,59.6068615272325,178.3883392334044,B,15.350316499819217,0
Bisexual,Hindu,Asian,UK,A,-117.44667680311147,B,12.121999910689725,37.75266045952313,47.956557499710925,-15.892368801100599,B,6.8929398839901195,0
Bisexual,Hindu,White,Brazil,B,54.907777384921175,A,-179.13049426385322,13.515576933384782,112.73377508876605,33.38757336473984,C,21.924002155450157,1
Heterosexual,None,Black,China,B,-12.266872886880549,A,127.20727445397297,21.098595774325943,52.44093831862696,207.31007852891022,D,185.7580930568402,0
Bisexual,Christian,Hispanic,China,E,-102.84232441922325,C,-12.287995941257709,-175.8181890158572,-186.825834413242,-343.9420370374623,D,198.47062043799139,1
Other,Buddhist,Black,China,B,-7.822909032725726,A,162.81111621311268,-183.95731187822852,-66.86168631814078,-85.1633180708139,C,48.96982394502777,0
Bisexual,None,White,India,D,81.22601750450688,A,151.61701554240875,-66.71467569442814,111.33946974789168,-114.58177757425373,B,-21.837224253900878,1
Other,Muslim,White,Germany,B,-57.89877023343283,C,-203.21800494780283,-277.87811209590257,92.39872122105328,156.0840440694598,A,-19.035552864653397,1
Heterosexual,Buddhist,African American,China,C,56.820279781409546,E,159.78087479924417,87.25974365634829,-51.825095548175135,13.271447791428706,D,72.78578050188982,1
Bisexual,Other,Black,Mexico,B,-93.85547718658462,E,98.48759643297994,55.90952621913509,123.32385166079239,5.408384971692556,A,66.18086172026106,0
Other,Muslim,Black,Germany,D,98.41737598790904,C,-148.17939284274908,-57.365843826634155,-32.042094578843646,-96.5335417144741,E,-1.4113314667762527,0
Homosexual,Jewish,Asian,Other,A,53.572686712830965,C,-83.82662181233837,182.74462240822803,75.83634302639912,-144.23118092714301,D,28.377949663127506,1
Homosexual,Christian,White,UK,E,95.02225245560687,D,-178.8725353665255,3.038669051246757,93.2818254537974,18.29296999002768,A,10.971275994931679,1
Homosexual,Other,White,China,D,147.03971499982845,B,-49.9758126782634,8.048073657090644,23.34830633544153,-140.52205334398994,E,-121.60367602508255,1
Other,Buddhist,Asian,Other,D,-96.76099166075512,C,123.32472497634583,89.8864255013099,13.29255827994549,-128.56127966882826,C,1.0876594869027891,1
Heterosexual,Jewish,Asian,US,E,-42.3669959971482,C,168.97028949090148,174.29651459360323,57.96193937508478,165.22793566859073,E,8.866735735713622,0
Other,None,African American,Brazil,B,-15.270584451912288,E,0.02837637714639959,35.217437369054274,30.932120881456886,314.07641532675893,A,76.99616699231319,1
Bisexual,Other,Hispanic,US,D,148.2391422238639,C,84.67549795176916,-93.5951414815251,-11.163542289672181,121.13160002242935,C,71.72378683526219,0
Other,Jewish,Hispanic,US,B,-53.84224499045889,C,85.9922100226321,-127.44671632232141,65.31506555848662,-3.2432859489150005,B,-39.002744432774406,0
Other,Buddhist,Black,China,A,178.8409403590507,B,-152.5974796748816,194.11833933992574,-15.811857251841266,115.6167657422942,D,163.75727737772735,1
Heterosexual,Hindu,White,US,D,-157.8226914458828,B,-45.67870263798541,147.54687423393682,101.65140356802486,-13.363613908152436,D,-82.90560912529105,0
Heterosexual,Muslim,Hispanic,US,A,-33.542826880404455,A,-42.90390830764609,-38.55618910135171,27.597366912208177,109.70535892885633,E,-134.71807808310848,1
Homosexual,Hindu,African American,UK,A,-130.5427483313168,D,141.183565956762,-133.83805541709103,-153.58981127456158,-137.96596607160842,A,-58.86719779821886,1
Other,Jewish,African American,Mexico,C,58.721692580875725,D,-150.87521745151088,-95.60723585696367,-100.17052233910742,105.09815414244854,C,202.30550608840662,0
Other,Christian,Other,India,D,-14.118145001560588,E,-108.98622561862035,25.330768126581233,10.14853661957352,-12.911153683296991,B,-289.4441730787177,0
Homosexual,Christian,African American,Mexico,D,248.0345604146311,A,-93.27937352595322,-16.673150531676317,-20.437226983982377,-64.49729198921891,E,93.17225303983567,0
Other,Christian,Black,India,A,-47.8343826527182,B,-122.6227328687253,-65.49996315541271,227.17972224205414,259.4791781744966,D,146.87569529712874,0
Homosexual,Christian,Hispanic,US,A,10.228566472688398,D,167.8737363471862,-204.5097649336823,-131.89902682308886,70.86850101006492,E,165.1275890949384,1
Other,None,African American,Germany,E,-159.77354488171866,B,-114.32019865185667,-3.0679959625260653,-33.117837977973586,-73.20255217356731,E,-10.256566896932174,1
Other,Other,Hispanic,Germany,D,-186.50119216779964,D,-76.3623587653824,-109.99558184930882,-152.603835681345,27.728290258364623,C,-59.89053138268115,0
Other,Other,Hispanic,Germany,A,-135.72964551264556,E,201.1054851019352,220.8176481080982,35.49565494330281,78.67703611785721,A,-38.850056843596455,1
Bisexual,Christian,Hispanic,India,D,-175.75205241543713,A,68.0670237837879,-117.17943409828926,-43.28823645176423,-12.030668232650415,A,-105.42202314432636,0
Heterosexual,Hindu,African American,UK,D,-45.82089507420963,D,-54.485339143486065,29.749299311167952,-7.491166049743589,67.18389963128567,D,-107.69852513830284,1
Homosexual,Buddhist,Hispanic,Brazil,B,-214.47019569043871,D,124.5957236073028,12.727383228896812,64.0334001588367,-230.32708281870345,B,-154.1461583200007,1
Heterosexual,Hindu,Other,China,C,-45.38289578575472,D,-23.380317146311313,-33.652647055583174,-195.11187166334486,-38.21091474240017,A,108.66524030341182,1
Homosexual,Jewish,African American,Brazil,E,82.42952354023724,C,61.59236003930426,-16.248666098647206,9.482805811876844,15.640328029909753,D,-50.100869929732795,1
Bisexual,Other,Asian,UK,B,35.75071868502036,D,-42.503465133926866,29.52802572537887,194.93739578038202,115.2188835341652,E,59.199114374270664,0
Heterosexual,Christian,Other,India,B,-113.11701425389356,C,-122.29347982506515,25.728407679866,-46.344634895001505,-37.43862063968536,D,81.97575686551839,1
Bisexual,Muslim,African American,China,C,218.67565150282093,A,22.550474606886088,31.82923182076438,-36.74400385150139,-113.02380163069898,E,208.9476932127158,0
Heterosexual,None,African American,China,C,-9.821718810144258,D,16.371186463463598,-28.251540260050405,-13.877334769024715,5.109018206486536,E,22.004415229407286,1
Bisexual,Buddhist,Hispanic,Mexico,B,23.204923857289764,D,-38.888444969830964,56.45425418581379,125.1540708031115,80.48996235367333,B,138.0516285874283,1
Bisexual,Other,Other,Brazil,C,-59.83962318403287,D,-61.235702740889266,36.9743390367608,-10.06774040483535,64.35916579163829,B,-22.32841223219205,0
Homosexual,Jewish,Black,Other,A,2.2783946314946184,E,9.587784354747244,-74.83258001594689,-20.722481794694332,-115.93422995554809,B,126.2789522017792,1
Bisexual,None,White,China,C,22.899607220151243,C,39.00749103035911,-238.37447173925295,-106.30947282528803,34.25090112772259,C,51.94904344584737,1
Heterosexual,Hindu,Asian,UK,E,-101.69417686764686,B,54.7262432794468,-11.542312257563998,208.09383406790562,18.163898178408555,A,-55.234284894721384,0
Homosexual,Other,Other,Brazil,B,59.89974891178376,A,-88.06910123391754,103.69473565302023,-83.1946373312781,-13.056082202847424,E,120.08361289736662,1
Other,None,Other,Brazil,B,24.56171007378765,E,165.41127218372202,-107.10868494499913,-38.496934433537646,-45.43501404952441,D,-71.45529407261179,0
Heterosexual,Muslim,White,China,C,-222.9034967851175,E,31.77813555544264,-239.66155159688256,-136.92081515590715,136.47774243074448,C,22.886801968397123,1
Bisexual,Jewish,Black,Mexico,D,60.10138886714099,B,-23.820975916471067,-84.39310041291348,69.98777150477574,66.34459776284365,D,53.28430006574126,0
Homosexual,Christian,Black,Germany,E,-65.09254170754694,D,-320.319544317271,134.27972189105031,24.29607705221171,-71.34445773209282,D,-133.71032269887544,0
Other,Jewish,Hispanic,India,E,16.801816482692086,C,51.79327090233984,-11.263059933325405,-8.532663962164364,169.72713316434508,E,-111.27924813441841,1
Heterosexual,None,White,US,E,92.11007286064043,B,47.622027583935676,-54.99851448848306,-98.52562322993337,105.2319226711037,E,10.936535002801365,0
Heterosexual,Jewish,Hispanic,Other,D,97.75712372025257,D,10.32125851047288,-117.78796056130008,-34.06022490774712,149.40382621748688,B,45.09738324144445,1
Bisexual,Other,African American,Brazil,A,116.35457682458483,D,36.20845617974085,110.94878607245653,-119.76497548497524,2.9492036728901523,A,-193.70980844028517,1
Other,Buddhist,Asian,India,A,-5.093200722036514,C,-172.93182413874462,-11.731315190406482,-7.289273501911578,0.1880109415048709,D,-44.41163163310474,1
Other,None,Black,China,C,99.52739255762428,A,91.8521995568909,36.99638410899063,48.914088027170905,-37.99761766047028,B,118.97371753164288,1
Bisexual,Other,African American,India,B,17.30607302928487,C,-192.34788595350707,-107.54394184480066,44.003293703788316,55.87350048906905,E,86.58028486692774,0
Heterosexual,Other,Hispanic,Mexico,E,-68.03154113317453,B,94.03157162357854,-58.48969198643057,-83.77498813908467,-17.728931792164033,A,126.5714628569429,1
Bisexual,Jewish,White,Mexico,B,8.035614142760314,C,-159.30844137425072,81.74389693405139,144.16116218706205,-53.171631454001734,D,-25.521494585863497,0
Heterosexual,None,Asian,Other,A,-79.18586290115987,A,-10.041317845011376,-49.13863541853774,59.730948717018606,0.8386444902801091,A,174.09806706338836,0
Bisexual,Other,Asian,China,E,-11.557337214654785,D,115.52849290016908,57.64868066481511,-1.2605836115050184,-49.80563418980614,A,-213.78957340461665,1
Homosexual,Muslim,Hispanic,Germany,C,-12.86390575196839,A,23.376050749964463,34.80458703826207,-109.38149339448499,8.830326698905791,A,-162.536960232933,1
Other,Hindu,African American,Germany,D,-25.68514341821687,E,-8.585311802269526,108.01378980741785,-16.465863048314954,106.0044368189925,A,-70.24441839326262,0
Other,Christian,Asian,China,A,124.3728973580972,D,-126.33435220162654,23.452139176046447,79.61966224148796,24.35689911391437,E,-96.11598429379026,1
Other,Muslim,White,China,B,-3.044026444232437,D,-75.55275771088674,9.12082442539445,66.50038727540817,-97.36201514180296,D,-28.49644516330295,1
Heterosexual,Christian,African American,UK,A,-35.460717200744384,E,-91.16914560389185,-82.2043983977102,-4.350925632692968,60.07471169607054,C,32.482021045647684,1
Other,Buddhist,Hispanic,India,B,-38.35512962318084,B,68.35631463101444,-2.1032132206566585,43.10021493084154,-109.95000266509196,C,8.495013537842572,1
Other,Hindu,African American,India,D,-9.190553876945476,A,-116.42097595459724,102.91992309827921,165.8114773853431,15.382265482608117,C,22.907437234395022,0
Homosexual,Hindu,African American,Brazil,C,86.63553879620555,C,83.97581623540567,26.820435529999724,41.63657108054778,30.3093380501757,C,-104.69797876142843,1
Homosexual,Hindu,African American,Germany,E,-21.564407537593898,E,48.157723961205264,-48.974114295907704,99.63148565639008,-65.18315056919054,C,-111.34020756640999,0
Bisexual,Jewish,African American,Other,E,46.66703765961779,B,51.90948554139513,47.684929824085366,80.16076270488846,-132.82063065487347,C,65.00123718128698,0
Bisexual,Buddhist,White,US,B,47.59895739528897,B,116.08232051757146,38.861098692070904,-24.88846644114369,-96.6007502727189,A,99.19433507218984,1
Other,Buddhist,White,Mexico,D,-101.49841080265725,D,126.75071430122343,167.1588886528898,65.13628598526779,8.156537292051517,D,-69.21320317681732,0
Other,Muslim,White,UK,E,104.30100253785015,B,114.88396945919763,-168.79872257041865,1.7107580724618794,-23.09481736341765,B,56.99677921486004,0
Other,Jewish,Black,Germany,A,186.05204723357917,B,14.056434519306038,14.12581768740527,118.48380417922463,2.236181650786,B,-83.96651037789682,0
Bisexual,Christian,Other,China,D,-14.883444954782716,B,-19.40126792503219,45.49851184775442,90.3744716339659,57.666048456232666,B,-30.914556968618662,1
Homosexual,None,Asian,Other,A,-5.975734595547174,C,-34.614089778428365,150.30208502897764,32.31942277251337,-411.8732224276837,B,-72.69284465960372,1
Heterosexual,Christian,White,US,A,-125.11176684124695,E,87.02569966101476,33.91646225737862,-62.58234330216222,-100.60077982764604,A,113.38515431228203,0
Homosexual,None,White,Germany,E,-107.50831741253108,E,-44.94748067298632,97.37510917965174,-11.230849341575064,-10.866104268025206,B,-128.0078594068485,1
Other,Muslim,Black,Mexico,D,-66.19730114151385,E,-110.66976520281773,1.6834120666274104,-81.04985420630395,110.780478204898,B,29.02622227717678,0
Homosexual,Other,Hispanic,Germany,A,3.7047974318252375,C,9.960088637655765,-159.59987654139886,-5.925406377957178,-43.79197664520821,A,-37.67094550421238,0
Homosexual,Buddhist,African American,Germany,B,-106.11053549019158,A,-32.300695917802756,43.68714233605254,222.64763123800856,-31.830448481076857,A,95.37336813158842,0
Bisexual,Jewish,White,Brazil,C,27.995470070613383,A,-76.94460755738326,-8.92668167737451,69.88516690623305,208.23620614221335,C,-10.833258005663563,1
Heterosexual,Muslim,Black,Mexico,D,-83.87271408325502,D,-47.78363314037752,-12.410336629405942,165.18739440618515,45.33846559786933,C,39.177995285740046,1
Heterosexual,Christian,Other,UK,B,-143.69428243139353,E,-49.603951057440945,0.3849115587791785,157.63663417215446,-17.485014546439857,E,-52.58349399159849,0
Heterosexual,None,African American,US,C,-135.80971635567957,D,-55.1415793400745,-58.91393337721,-16.097379472694822,5.925380656394068,B,-37.469474204464795,1
Homosexual,Hindu,Hispanic,India,B,95.33197868635833,A,205.33251591880318,-177.34958089503104,45.51199661723049,-104.09902320414557,D,59.539122952289716,0
Homosexual,None,Hispanic,US,D,-30.894336868036394,A,-90.38935897151632,-87.76531549582938,201.31862356479203,-26.87226106547352,B,-203.22529525182807,0
Heterosexual,Buddhist,Asian,India,E,2.4357923513393445,B,45.880643712073024,-230.38079351105677,-33.33093641506384,-18.963197790207424,D,91.79181683315322,1
Bisexual,Buddhist,Black,Mexico,C,90.70438368495994,A,-16.99893274327074,40.09666890640775,-213.01528228689529,-48.389978804466175,E,-24.58518025714357,0
Bisexual,Other,Other,Germany,C,143.11599033052323,E,-48.60250664864651,78.60441278607607,79.82162549703725,-115.38474016614882,C,-93.02427863673542,1
Other,None,Other,UK,E,88.08487274552441,C,-11.666352825330002,-221.3768834757845,-21.99342113474738,-11.749470899459247,D,-184.0494544495543,0
Heterosexual,Christian,Black,Other,B,9.884110745183925,C,-63.034616529681465,-118.94671845953249,-51.11531526547919,97.53065032071156,C,-99.93914700466252,1
Heterosexual,Buddhist,White,UK,D,127.01063980484058,B,38.70343061405464,55.778039492141104,-20.618072426711276,18.025448203898993,E,-100.82045752482341,1
Bisexual,Other,Black,China,C,-12.029845106052772,A,146.49598493565287,204.36624012498208,-30.958705159628963,-53.645647548001904,D,27.3969631534478,0
Homosexual,Hindu,Hispanic,Brazil,E,-22.240295311446843,A,-129.37608198348522,-110.37084919763018,56.54789843611867,31.28672719910075,B,-29.174464282993583,1
Other,Buddhist,Other,US,A,-15.340118257115321,B,144.54353682018183,-33.59509612288168,44.764194115315874,9.689630721502947,B,36.68884536405158,1
Other,Hindu,Black,Mexico,D,100.39618264833841,C,-76.33325152382862,146.14982106278035,-138.16331248832526,-18.457517237106003,D,74.05089509016985,1
Other,Muslim,Hispanic,UK,D,-30.792345443207935,B,297.19210197296763,-67.55913623274236,-144.98761130347555,-2.2891325910059943,A,60.0932541731657,0
Bisexual,Other,African American,Mexico,A,108.47180263636574,A,68.2979897469862,71.80805955821553,27.711192665527225,-96.21215526535602,B,78.483372154169,1
Homosexual,Hindu,African American,Other,A,-92.38342031325335,C,24.161045618984314,-21.48556764312957,-66.62166323348258,73.18105059811181,C,64.68633521418013,0
Bisexual,Christian,Other,US,D,-33.87162170467553,B,-75.49523838413027,-138.2130815142063,-22.446033079610174,60.77862625074353,D,-29.574006162350464,0
Heterosexual,None,Black,India,B,-112.63178401880238,A,-32.92163346151708,-37.6835391106725,27.369076244918766,156.2584671844823,C,17.89420066698165,1
Bisexual,None,Hispanic,Brazil,B,-90.7449216917578,E,-143.45520930137516,-51.542052807971054,-107.29303428851351,130.42559508675237,C,-50.79361949934984,0
Other,Other,Other,US,C,-139.3906395432893,D,67.21460430281961,-48.88765414042458,76.48064856643889,-7.380463942245435,A,176.57026112401851,1
Homosexual,Hindu,Hispanic,Other,D,-163.226938702559,D,102.756327234702,92.15877834024808,-81.09447981942506,64.18353108127937,A,-237.06170538711092,1
Homosexual,None,Black,US,C,-174.13752216986694,C,-82.70600155473196,-105.20485941832791,80.34504916957631,-8.75763826872163,C,10.527310324690536,0
Heterosexual,None,African American,UK,D,-135.50731770157935,C,-95.9561899316703,30.20343527848558,94.51340111530787,-89.95815292141351,E,-194.40200095379876,1
Homosexual,Muslim,Hispanic,Brazil,E,-31.13022134381227,E,39.68109360106082,-151.95868458902024,-11.14636193594501,32.44935555684221,D,45.93624247491536,0
Bisexual,Christian,Black,UK,E,-85.9469076395677,B,-12.182325097426082,-84.0076908620109,-8.67123640395314,-230.04982770382892,E,62.105233855691125,1
Other,Muslim,White,Germany,A,71.46040131491783,C,45.85731610411577,47.598805006589025,-56.15759109375744,154.95762218236712,C,91.81006789177205,1
Other,Other,White,China,A,91.19418412276259,C,53.45137138348718,7.656148159617063,-30.691729799741868,-60.19281805159705,A,53.058544835566146,0
Bisexual,Hindu,African American,Other,D,-0.3957028618217978,C,-77.4557562988338,-26.863081769716374,-35.25383594985571,-166.87550774376473,D,13.80730322801082,0
Homosexual,Buddhist,Hispanic,Other,B,118.12712460524364,C,-102.20540824056496,115.1733879762133,-81.99777736717368,-28.1280588025106,E,5.990766238242315,1
Heterosexual,Jewish,Black,Brazil,D,232.9699996563644,D,-41.98731843098444,149.61890055346922,-149.11050668096118,15.92667710997549,E,202.77624745451556,1
Bisexual,Hindu,White,India,B,227.61927123337173,E,-72.44137122628634,-120.10070368517063,123.84406995199204,13.823770345007972,E,22.565498491070898,0
Homosexual,Buddhist,African American,Germany,A,-175.79546031803918,C,49.18088546696201,-117.93476696197602,98.69271971489542,58.75437474720404,A,64.66511012588722,0
Heterosexual,None,African American,Other,A,174.42184930216084,E,101.05031282193313,-98.22362833134049,-5.2874232958637934,-119.41515530223211,B,12.097206465431318,0
Heterosexual,Christian,Other,Germany,A,122.38837632471586,D,-58.013434086440995,44.74506728475708,6.462769249053148,-10.901087177260376,B,-91.31306578757885,1
Heterosexual,Other,African American,Other,D,-14.237452428514999,E,142.29827790983285,76.45962108652449,-98.21795228008011,71.9901046366822,A,130.21343012881675,1
Homosexual,Hindu,Other,Other,C,-48.49778781992231,E,-29.57334607973784,-1.2498413727697553,-162.43045860597468,-129.85888136025963,C,169.71380497387503,0
Heterosexual,None,Hispanic,UK,C,107.41237021263059,E,99.99556494473126,29.098293140640923,18.630244169076597,33.7909068101851,B,-6.523225507980227,1
Homosexual,Hindu,White,US,A,-4.995060601636483,B,60.60211418519147,89.05159837028957,131.3628266291027,-89.34672980868572,A,-95.20237812096597,1
Homosexual,Buddhist,Black,Mexico,B,229.70348376443687,B,79.85956081763564,47.018054826043624,61.59960848233767,-131.35848899900137,E,161.75790630034572,1
Heterosexual,None,Hispanic,UK,C,-100.07291810650084,E,-49.95979760459554,-47.765185413771206,-51.54261949749315,141.23984095605047,C,130.62853828362535,1
Homosexual,None,White,US,A,29.77077959950502,B,-89.6860699659089,-96.99500930297843,-147.19580321136556,75.27368269304341,C,-205.15403022023656,0
Homosexual,Other,Hispanic,US,A,12.724541957164481,B,79.2404217284007,-109.62923297096279,115.43066637276895,13.84444937090456,B,192.78294859725636,1
Homosexual,Muslim,Hispanic,UK,C,-65.03716198878058,C,-11.051913773906524,-70.67361333659713,74.42753934956092,93.56432737486612,E,77.89355502846483,1
Homosexual,Hindu,White,India,D,83.78506287313495,A,35.97596580438163,78.8735640909922,-132.2270996517543,24.75336371172077,C,-57.98710861182038,0
Heterosexual,Other,Hispanic,US,D,222.44740116571285,D,70.30985887826695,104.38856557940666,-71.19964826631133,-93.48034410811357,E,-48.32687336899667,0
Other,Buddhist,Other,Germany,C,129.018310332522,C,92.84415437062317,116.29315019097892,103.25642149183514,72.57865377873729,A,-29.338120936176065,1
Heterosexual,Other,African American,India,B,-81.27715041413352,E,50.780449595473456,129.01761789012562,-72.12006862066347,7.038238772004892,B,-83.18445957463035,0
Homosexual,Muslim,Hispanic,UK,C,-121.72735569100197,A,-33.423896011875506,80.0638775505199,-102.65341490373973,55.84548337978208,B,-75.96209556114523,1
Bisexual,Jewish,African American,Other,A,-103.26297378550579,C,-217.79809875312276,112.66684590503088,121.07876365722564,17.847075593015578,E,-10.517532776183918,0
Bisexual,Jewish,African American,India,D,55.67807170668383,E,70.05392905996108,-189.12436809611947,-55.88494810717396,17.318517029404862,C,7.82364501650981,0
Heterosexual,Muslim,Hispanic,Brazil,A,150.8398060976785,C,-214.04595469983886,153.40335096251673,114.79382060736395,91.19166038130516,E,23.29423766568333,0
Other,Jewish,White,Other,A,158.62967533281292,C,76.95373771765365,13.572813542875705,-89.42374874873028,72.02611182341789,E,129.91774765526586,0
Homosexual,None,Black,Brazil,E,26.553619934705836,B,-102.34766901803232,-87.44045506125182,-53.888550516231874,-65.68216248813863,E,50.13632561426283,1
Heterosexual,Hindu,African American,UK,C,-211.95598700381012,A,-83.29212305601374,38.55213836510267,-85.02208852601623,-80.1418651642748,A,-198.8853335217361,0
Other,Buddhist,Black,India,B,-31.230165851543333,D,-44.78910303875981,42.107790307511856,38.375142622719935,30.552017172499202,D,-36.17755059940409,1
Other,Christian,Black,India,B,-103.54599531776023,B,-68.4452895523509,92.3982905131118,-26.730786287867552,-158.28401079883153,E,-24.915497284817476,1
Other,None,Other,US,C,-212.92156025554033,B,103.65518488793981,40.43708761322238,-57.736825527448,-71.15301350959791,D,-176.9846180226229,1
Heterosexual,Hindu,Black,Germany,A,48.01812328788859,D,5.893181344572955,-70.82477245546491,-69.52834754392102,57.42573162410234,A,-57.05839810428489,0
Bisexual,Hindu,Asian,Brazil,B,123.64103886819618,A,15.835262005352341,219.15235365996674,36.69424340142838,-6.228242125278243,B,113.13535171751855,0
Heterosexual,Buddhist,Hispanic,India,C,-24.03904461384099,C,-106.69995926849143,-68.02753146551322,-11.658052301359856,112.06637907077372,A,73.92114110390555,0
Bisexual,Buddhist,Other,Germany,B,163.3613103477694,A,-80.52806268227793,14.342654675486363,-46.56988223208945,162.12581254227118,E,-178.59248648559313,1
Bisexual,Christian,African American,UK,E,-42.516665097396675,B,10.068997836186803,74.17290002027096,43.10839499219292,27.94148583551243,E,64.82796432198583,1
Heterosexual,Muslim,Other,China,D,-43.665540091605905,B,-86.95082294160753,79.86081481856148,-164.12808203841024,88.45734297294312,E,-73.69222819261944,1
Other,Jewish,Black,US,D,-262.3661617987292,E,113.02433121495947,-17.264152475265497,-13.426961588107059,-119.01275753936731,E,-20.570833277925164,1
Heterosexual,Hindu,Other,Other,C,13.644706448231487,A,27.20476867275798,-112.76959742374117,-15.22187785410663,-25.241745870252156,D,33.96249476754537,0
Other,None,White,Other,E,66.65564432304843,D,-50.87856285333005,124.580250665512,-175.21173192357628,44.16542354869816,B,-118.12859846708454,0
Other,Other,African American,Other,A,41.735040355017425,B,55.22680928397362,125.88908561142449,62.94526800870614,-44.7500680308646,C,100.30518603072696,0
Other,Buddhist,Black,UK,D,-139.04025201540412,A,39.7581019679048,150.79874223787314,-29.299302132113464,-76.46699851787204,B,-247.65293443907362,1
Other,Hindu,African American,Mexico,C,-40.0015704086248,B,-123.02103004260722,-199.9262346125754,31.06558794078164,-102.83528376525793,B,37.171109662475324,1
Other,Christian,African American,UK,E,240.73563563979297,E,-15.575002517125283,48.82591112408862,-93.79643938120927,-90.4723521671944,C,104.02599056875803,1
