race,genero,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,target
Other,Non-binary,66.47351708084209,C,-99.08634621326502,-115.9812602606861,A,120.70974573706414,E,-8.458091853654853,-145.7437557237967,-13.24335137897363,-140.59502839670793,1
White,F,-39.23786855936451,E,31.38753170227738,15.232835104512086,C,147.460687338581,B,-168.27614461526332,20.27234726744642,-117.86170489065697,-100.52396924718907,0
Hispanic,M,154.77036165593526,A,9.770622311695321,280.20856337148166,B,73.66726980939731,B,152.8504658501541,-86.01828806320782,57.132098384990584,-67.53905570141079,1
Hispanic,Male,14.131592036154425,E,6.646708340195944,-43.425557729771896,D,211.56882915846617,C,31.35629334190756,36.15722162244241,-95.5628373796065,60.28605608177059,1
Black,Female,6.353227262773335,B,-246.4315740534051,55.33321073908475,E,28.149278467576018,A,2.5953316947192553,-12.086616752854331,62.16192824124357,65.77515904753398,1
Black,Female,-77.01196687956399,B,-44.43039291945342,73.57654482624335,A,38.73100525444791,A,-1.1872537759408193,-60.714186141923186,29.131827150499962,0.44221695962492186,0
Black,M,54.96241490906627,E,45.75976537288627,-62.81010243742874,D,10.571580158455172,A,-51.90172128940066,53.42293461338784,-150.3016624275478,38.87583232418062,0
Other,Non-binary,74.53918232495018,B,-15.053130215124035,74.98962803117848,E,-117.03884027307758,B,-105.19436470680843,11.164171763305257,226.32121657421953,31.301467310173827,0
Asian,Male,-74.9447024704755,B,-51.843157519560975,94.87320123897138,E,-73.80971580003649,E,-3.191763384890199,231.4667516136369,37.01350886085213,-51.06635917056067,1
Other,Male,86.80867305309363,E,96.28728542458677,56.279645112292684,B,56.64077655226794,C,-29.934517595750393,0.026694113810835973,-62.61888571650807,-4.159695427810467,1
Asian,Other,-122.51021832352764,D,143.98990480160757,-217.6110928649333,E,55.18675059123185,D,24.493228150896883,-62.61626235512752,-92.51506790171075,93.61551605263182,0
White,Other,-75.59447239705428,B,-194.100664769645,49.543254509588266,D,40.52932886460511,D,94.56717453966725,-50.034734647840686,-20.907795450228182,-82.49782262693319,0
Black,M,89.56409092230122,A,55.050620359958366,61.34169055225514,D,28.6867063069,A,-53.39943134124216,-46.64511061072471,10.274260023959062,-147.16202480589163,0
Other,Non-binary,-59.03020876584735,A,139.54498759902188,-81.36219775958358,B,127.35028911205947,C,47.724257002881174,16.358599184808906,-56.60336858572589,-0.41061482821349926,0
Other,Male,-22.42868393449774,E,-44.955386216923294,-101.13865848049318,E,-141.06700730610729,D,182.80776738781032,79.41543532564886,-68.52496428585887,-125.52439643180604,1
White,Non-binary,74.75063468841189,D,119.57932439578653,55.93611755850703,A,117.56578340015456,D,-127.32887456002592,-16.264551015183642,-13.759314378609231,-62.26691465437486,0
White,Female,-152.42692849679776,D,-64.991324744766,166.16828196896086,B,7.505194499330931,C,43.35243578085509,-74.2437473640319,-100.72966051502232,84.5154837322859,0
Asian,Male,-36.68936113860402,A,-38.7926357997837,45.50786791085811,C,-98.59470099402297,D,-39.962062260212114,-120.31806129794604,-245.69005086111267,117.65220230303093,0
White,Other,-25.981064450627006,D,53.824975862915934,-178.81976622692105,C,33.51969997261187,A,150.90416216180535,-21.46777737634336,46.1594242201931,-62.89768822503342,0
Black,Other,101.87548907125009,B,48.01768984752462,-81.05121127974148,D,-2.943684275303597,B,19.865459129678253,62.756351757642314,-167.18199750501026,-25.19148439953483,0
Black,Non-binary,-32.009983708437,C,-84.13613711359143,138.2023483945397,E,75.418940812161,B,106.64600907978728,-93.28383452076538,43.027118010207055,-8.739052317006257,0
Black,Female,138.1540524514789,B,-110.11738253576024,-157.2642628654918,C,-95.52909487097848,D,-80.38867513634752,-109.81803301478944,122.2052744286914,20.191552498475666,1
White,Male,9.872146465537519,E,11.069419121749043,28.80288485216898,C,-72.516898987381,E,53.66075380841851,91.15478064685817,-83.33353435702259,-36.82032711446526,1
Other,M,104.68179859870226,E,97.37072704053023,-113.26900983839023,E,243.26412114300658,B,50.96464056403237,-85.13229157739784,-37.16529618692574,-176.2369069685612,1
Hispanic,Male,11.152663947961585,E,33.6715168733991,-53.19543307712106,B,-56.67443776518196,E,-20.528005188887573,-74.06018737156313,-17.66507605638431,24.055052622658952,1
White,F,-3.993808549319838,E,160.31408827377058,22.8058666255756,E,-80.20026165266106,D,90.82537863354335,26.328638593851995,21.28476120026471,51.964170612066575,1
Black,Other,-92.83177557429686,C,31.30156190874709,-141.2801935646701,D,11.567541152666424,E,42.04582172804849,-6.153054767060525,-49.17290652022734,-163.74145474593203,1
African American,F,3.9864381497082366,C,18.113064831530405,-51.32632629873562,D,-10.807208554470671,E,-130.2521858513175,-61.21414456603163,-48.79197925194261,60.90774923184846,1
Hispanic,Female,58.62667447117664,B,29.54254703277726,-80.12137160371609,C,-103.86254036566496,C,-217.81902743537594,-31.600815056171466,29.19409013440472,140.64411180850723,0
Other,Other,61.87938923251222,D,-96.77665365763775,19.654142000921297,D,192.03424530822585,B,98.3810047794085,-345.8846936500923,183.8078985085833,136.54559906997144,1
Hispanic,Non-binary,-120.48599574498225,C,-9.181256413480655,9.583387797338913,A,53.36032038854075,C,61.8597362965828,56.45895925971174,126.19125812389144,-62.849706156504816,1
African American,Non-binary,-58.92468670316357,E,4.155600636098936,32.90784178237043,D,34.49462443180827,A,-60.23393928881246,66.68696566986192,0.5149557108452748,-100.24427281739825,1
Black,Male,-109.85570508086751,E,-122.51076244476624,-32.63579140731858,C,114.61141401206234,D,130.45345342868407,-213.539655162485,38.63654603453831,-198.8419451910763,0
Hispanic,Non-binary,29.73151105356724,E,-5.840725891677743,-0.5071710984321862,B,-30.13279657915674,C,-100.38775765749483,43.32954333313281,-99.0278790792888,-183.89443445429717,1
Other,M,204.58059343870474,C,-84.09143144962133,93.96763948715054,E,-125.21273188485758,D,94.20091990162268,128.64114377689063,-194.6894871833783,68.34570664412072,1
Hispanic,F,-26.49207964948625,A,238.01309959824133,-64.34002997363456,B,-23.94262401282576,C,20.44715941595545,-110.83301573379201,-54.62418344079312,47.658225537562224,1
White,Male,213.179542583873,B,-125.94432017919954,-22.73900993230969,B,153.25508477712987,D,-102.05329249534995,54.63492358420887,70.75748278746042,57.379177817043114,1
African American,Other,232.4381601446504,B,-4.235548699908655,98.89335492880873,B,83.9565553713563,A,-118.28794693665125,64.90659553796877,-17.966580239563477,188.2294092411103,1
Asian,Other,-119.53899007493183,D,209.10814506553822,53.92214546445027,A,-68.28108591505922,A,112.91614808264842,136.22790434879406,97.13822501077209,-103.52216660434843,1
African American,F,-163.06010273005163,E,29.772484839512003,35.985809856918785,D,-139.30782029671954,B,-178.99501983131572,142.7775564699148,-109.72145223228735,-28.016483654400886,1
White,Male,118.49859316873707,A,-64.33314598204348,-53.02313026732946,C,136.70170870302576,B,235.04210928383586,28.135237442396217,49.34243442931312,72.46147310580999,1
African American,Female,-41.22335890832093,D,156.18712307254236,-94.83858252688437,B,-23.113589085736855,E,55.63249090219779,-112.77100848976411,-17.37796684047299,47.10775628809899,0
Other,F,76.75073557805503,D,21.421918775183848,20.731093941514615,C,260.75007847856233,E,-0.5853533314900373,-13.822475093255596,-1.1308680976520096,-44.40000771618479,0
Asian,Non-binary,-69.53765674448917,E,-51.74974099956772,-111.81041063124314,E,-32.70717677401865,E,155.3739843016124,-90.45078266117284,20.277742949351452,4.050014305150337,0
African American,M,-66.04344022955905,A,113.6853029011918,123.27606653736831,C,139.15545812685014,C,-253.27662529859944,-113.69843527226682,-115.04667386198572,66.83785538474906,1
Other,Other,-45.76732035620799,C,-160.46386817880617,175.27629225089777,C,-1.7677271935605816,D,18.422328044039805,-65.08677565412886,200.68033411213256,-86.44234018434504,0
Hispanic,M,38.41719636561154,B,-91.80232068801034,-23.360057639733007,E,-18.980309524947707,E,-215.86368873155703,26.276866001745518,-7.753472666105633,23.81414854162647,1
Other,F,-169.80053824043551,C,15.44899678410592,12.137675673734979,A,5.6860484513844005,D,-54.61368627165181,-43.99038666222633,169.29320574368495,-60.53050300819566,1
White,Male,11.352324201813998,E,17.86590765310717,-117.91697255876828,E,-26.23832631768841,D,127.73865008095551,-196.0322578734682,-34.02260206616591,-110.14018690947931,1
White,Male,-169.33454623448586,C,156.43831520469953,-83.32583016997127,B,-68.45772479679165,A,-196.48771860202672,48.361009011821345,-104.64611451652368,87.79510861836759,1
White,F,-9.738078918369569,D,-48.20188620116792,-17.340675643263115,C,-154.87592471316225,A,-24.44319078228892,-46.73478934898491,-53.26818005373531,48.62081518590744,0
African American,Male,54.287863856090155,A,-50.14422131722215,-21.84750314336747,D,-33.670115116698774,E,69.37117413091804,-90.52985011905106,-174.63769106990446,-34.63653237922254,0
White,F,145.28961975333937,B,-20.75774942097035,18.697060157060566,C,148.77066147330703,C,81.30153209246018,-62.999495397032014,-90.91216822190987,-4.2040677230254735,1
Black,Male,-138.80213980801284,D,-151.77793017337532,-99.69447121126267,E,-10.31238481679499,A,-161.85864006079262,-55.52651001186128,87.0873647709117,-0.586183736755474,1
Other,Male,195.99367457026938,D,-213.44275310967342,125.95242769435215,B,15.118659320797253,A,25.839492389701185,91.72336761083977,57.39965671316144,-23.682977558242733,0
Black,M,-47.45168171002521,A,38.152440688340725,-59.213089271921014,E,3.6883063061180366,C,-305.4720753538732,-170.35235935565794,-74.70167778394975,1.41994513239162,0
Asian,Male,9.996234594107577,D,-69.53659940792967,-30.54820020211857,B,270.6932147702876,B,-71.78855999410551,174.7201144168847,-35.311310385327,8.42350866523513,1
Asian,Other,-154.40113231352555,C,-217.21540661908082,-49.66220279388265,B,58.510670136171996,C,192.2995703497694,-146.5209168876589,132.74242705214033,-124.42384002910099,0
Asian,M,93.79410660199939,C,89.93530721681789,62.42434429696018,A,138.0629872649918,A,-19.171324115107026,100.0723321622333,-124.05747648845595,17.293985596162724,1
White,Female,89.5267982231791,B,-75.10301970300452,95.44743424491429,E,22.332678820824917,B,122.60170793918795,48.26786277942749,128.72573111981282,11.332910698205058,1
Black,Male,33.72043736932188,A,-87.76912465713818,-26.51498368828721,E,-40.2191777727075,A,-76.91129741243226,-104.79233346981482,-155.42782453104863,113.04854468296116,1
African American,Other,16.47715357597307,D,-30.044980419194722,-172.23087804738466,D,21.11909074751263,A,-24.541629852082654,20.481492590787845,116.13741515131562,20.046843474979887,1
Hispanic,Non-binary,-58.447292128565195,E,-73.62787860295191,-61.923404909462754,E,-11.616143539228815,B,-132.21617524782442,-26.336675513504833,-2.643046557486698,161.12085300090112,0
White,Female,25.867680318581666,B,-71.58561479251856,-93.67098460887985,B,83.49574435061247,A,-138.40700210234195,-179.86758655825105,49.764352242014326,31.406145481109753,0
Other,Male,274.7129642470092,C,-16.535937911058888,-80.21787949891757,A,-146.97737010457203,C,6.211554478523701,11.29748229532438,27.32776639314423,-104.45397607216782,1
African American,F,234.48478139712577,A,52.51713165737036,-13.423975224542401,E,-24.906115773017156,E,-32.00921487786173,-11.411324926062584,251.6418442176326,171.73951217478233,1
Hispanic,Other,69.54267610555787,A,-57.16102726195121,-33.4919771117342,D,-85.5325786520575,E,-138.4306618876246,-12.34924586342428,-66.31588856890127,107.0041425284547,1
Asian,M,-44.29950674569966,D,-27.970542557241266,-255.91752743488686,E,-39.2295254245266,E,-13.608247080099535,-132.65067244035174,115.91301349841675,-8.786681799569482,0
Asian,Male,-58.64869543025164,E,14.618195546354706,-106.25439457086911,A,-37.51444200090855,C,7.203868346888724,-85.0488569707594,38.15495720698522,-49.96685887502497,1
Other,Male,80.43223299200956,E,50.88246266461973,10.874152555091374,B,-107.60401014316618,D,-3.4699667742120313,36.94713796907133,-147.72932160434584,-131.15113210036475,1
White,Non-binary,57.42636633463999,E,7.194223940768634,63.78405263808159,E,33.98161710330792,D,-93.23393569039536,-60.8627419879403,14.497471500509832,-282.80356799264814,0
White,Female,25.277002916395347,D,11.33354690343715,-97.44921169668449,D,-0.7272817458599338,C,161.2184870286506,-119.96057947647981,-38.05015670032759,59.90536511723249,1
White,Female,28.524398254165334,A,-45.50402832930791,109.36596944029179,B,153.8060652632671,B,-223.53481014619052,124.22107603599919,233.00786991668616,-56.00474354103181,0
White,Female,102.1166987775656,E,-150.77977406172377,-130.2720427216772,B,-163.07525760213082,B,-68.97857398708646,-35.31263448791385,-127.29957180254152,27.755714711721737,0
White,M,-169.3097685580119,E,115.7888922499798,-38.05092988047469,E,-11.41206133071766,B,-28.41461646489306,43.901029770560115,-1.6631951862113519,59.18261275480098,1
Other,Non-binary,-138.3365663500717,E,-222.02975627112198,-58.213559074772306,D,67.45854288900149,D,-71.1419395436745,93.50163385055569,-67.46575964780233,120.07700306081321,1
White,Other,-49.90599529731817,B,99.4496454653199,-94.26739404654386,C,-40.53867077179126,E,-38.15636091265729,52.574150429898545,14.398456011969715,-133.16814276875425,1
Asian,Male,-250.2209388165481,A,-42.64838010998812,-82.12416590645508,E,-181.10260516377136,E,114.74696605882804,-54.50800124025108,9.19952824560749,297.22937049208923,1
Black,M,-43.116827059896565,A,60.241164665535784,-149.70019884407765,E,14.34017209396562,C,-3.629318603125859,29.996367374408518,15.477888419173757,-113.98793720966225,1
Other,M,-293.90542244403156,E,-52.93505291892334,-127.80905487288297,A,56.54720904378202,E,15.388534957636482,94.85013702571644,5.774709866674077,186.06045689783207,0
African American,M,-51.27376988995267,D,8.151122388925792,-103.29677246500282,C,60.758597212105705,D,-195.64580542991843,63.17138918946438,-45.86356394176194,-25.17708616150354,0
African American,Female,-20.94397721155461,A,-52.75120384696771,1.0007420031674983,D,30.989288708270575,C,-68.54449743910091,75.75117796751604,-153.65791634342926,-106.55079788366699,1
Asian,Male,-49.16051201178586,E,-36.12593220039769,99.41715440968696,A,-83.61247766822031,A,-115.45589930718224,65.98233460836663,-66.80087568473434,50.12238335123986,1
White,M,-107.22282998655568,E,-13.472265518147807,-52.09539799857188,C,99.03201975166999,B,186.73786074544404,117.50809644914193,46.05742701299193,-43.404403341752115,0
White,M,77.9538266858561,B,-33.36304855074314,35.59932182815287,E,-217.03215706075807,B,-173.76935202558656,-89.52991119793774,3.6597488236786555,-139.72562933159114,0
White,Non-binary,81.10706447122826,C,-71.97482790616205,74.67759077656565,D,46.87328588488611,A,148.9171291302918,96.6602183154153,-24.655960452118766,55.58843854215384,1
Other,Non-binary,-115.77534418976958,A,-105.10195834353857,163.338679478893,D,212.9820637645352,A,-109.88850646512034,-172.44824841246458,86.14523478507708,1.258635596160176,1
Asian,Female,120.87491931661283,E,51.04828230147576,33.80111634737101,A,-61.10373648387157,D,44.86056307980765,-24.26758817440892,38.60330627121618,156.46028047885176,1
Other,Other,-80.6672231880532,C,0.7515620980965266,-59.528504585233144,D,-110.05923489867851,A,-115.90993363558366,57.88042710704487,-13.37065328130155,302.5545920116163,0
Asian,Other,-78.34247827271533,A,53.15443702636521,174.76423561300604,A,53.32100004934745,A,16.970999461098373,97.91910818170899,118.25243522007611,-34.25050168594914,1
Other,F,-49.407179065494255,E,-92.28695405216911,-23.525369962742417,B,43.485080719085836,A,11.81781218812369,-220.2682052956944,66.79367477019466,-51.15151960921739,0
Hispanic,Other,0.01103223657929727,E,133.56849724407684,-39.327963392543786,A,-49.11045257477188,D,-109.44711971550475,-69.80535753610143,-169.7031669265847,-105.36250164267236,1
Black,Non-binary,54.512096967654145,C,-49.69022693622441,92.75510048440078,D,-130.78695087931783,A,141.83475544747634,-37.54090969869227,-61.07361911331136,120.5137684153107,0
Black,Non-binary,-170.85829865331644,D,-8.368761343277244,22.000400117230956,A,-10.05202892162919,C,-144.75482350699295,-244.76566380192017,133.59657798910666,-99.69076294106372,1
Asian,Other,-20.464984090966944,E,-33.14939466078386,-38.5737165474048,D,-97.27947467066987,A,-53.27004739762577,-101.96907633928166,41.745941736263084,-81.38792256069179,0
Other,Female,-27.58707173708523,E,-129.50163337077927,29.008972369738544,C,25.620938179310865,C,146.03548075438482,-129.02332090765168,-136.93556993765154,109.9175463614998,1
Hispanic,Non-binary,18.992344719217442,D,-65.9329509481534,134.85352506511322,A,-32.95217085453226,A,-7.674892414963185,0.24373020676134613,10.236087888159945,41.9601555280355,0
Hispanic,Female,-86.48453219511175,A,99.77590894646153,-43.00309114901352,E,-111.1344134978139,D,-111.66412379622028,-98.87015644127108,-15.630035819142856,53.70917670422056,1
Asian,Male,-106.23755563077353,B,-73.52645328350586,-56.92050228387369,C,238.00427825337317,D,-99.01167360912547,95.16721467808625,8.789505391609353,-71.12339497591084,1
White,Non-binary,-131.99784289013942,D,68.6547477686441,-6.772507929289596,D,3.9724831465985675,B,-77.94307606899324,63.258053735601685,137.94888408018585,-184.90669989433897,0
White,F,-5.71421822402801,D,83.22836552440776,66.00929163240274,D,-76.00144244633626,C,-77.84703677632521,106.2404553569344,-33.920630329729974,-64.93045124786244,0
Black,Other,65.4679309198602,E,5.708337839550771,83.30983104383776,C,-132.98045602532287,D,146.11304844395147,48.45222743324535,171.9975103156528,30.22919706038624,1
Asian,Non-binary,-130.735635450588,D,-182.83394571849826,113.58378659523692,A,43.76512072386536,A,-25.734617903973255,163.13731521323925,126.11164713721581,-5.346808355431527,0
White,Other,161.92361703070327,E,127.39203896545416,109.84719033343629,D,-42.452384972088566,C,102.49292537637653,-34.19371335477185,79.83413718071148,-172.73589272579656,0
White,M,1.0407862562671626,B,-6.1998095746819395,33.76208841458068,C,-68.30371013284407,C,-7.010780044438149,104.11994603461758,72.3245426197711,-135.5243428573542,1
African American,Other,65.9905538866228,C,62.31949203320109,-124.6859358105313,A,-53.42854380256898,A,-13.813821434762508,53.93741212532228,120.84137069061694,-9.900704602060044,0
Asian,Other,-37.856571032668676,A,-114.31337490960549,24.90684212818227,B,-77.74880269439355,E,-108.1832274327746,56.24086464242705,83.50132006536668,-59.14660573939886,0
Black,M,-62.72458927040615,A,48.73953117518839,-12.215589500806868,C,-11.82270142360629,B,-3.8314827106092366,-69.05146523649874,106.47028950470974,-120.1980205432492,1
Asian,Other,37.94178578237124,C,-76.1121989552541,-90.17950920106539,A,60.98959577984833,A,81.57969655006184,203.83221734084427,93.22943196605327,-293.0560671521123,1
Asian,M,-39.280883050665636,A,30.445935848056433,-42.11064284795705,E,147.0706957465033,E,-6.435373089445008,-57.295967516417,117.61889812416875,-21.554138757635116,0
Asian,Non-binary,80.63992841684862,A,20.539259579730388,56.43630689975895,D,-150.10318254203068,C,-123.6667685055157,-108.27302651434134,68.23017536746939,90.56579113062668,1
Hispanic,Female,-9.290538707307963,A,129.7545095795802,-167.4595111265766,A,34.42624277357256,D,-9.094430466573838,101.235635795069,77.55227703842942,163.7257034635649,0
African American,Male,-75.70368601537268,E,38.309176713198084,0.40266422331620355,C,-35.50252752490333,E,164.85779275443338,11.934819425690483,24.746784939385122,-119.76974715057051,0
African American,Non-binary,95.27878824227768,E,71.84111389254556,79.07351446035631,D,-30.6447483155597,A,58.02675845183707,24.42374920908195,50.86259438516385,-38.371067081975404,1
Hispanic,F,-52.831882259477034,A,82.47870874615512,109.12478690556087,A,-184.72469517718088,C,92.79248785310958,146.14590672988894,68.49562083973689,-39.323414075719924,0
Black,Other,12.161930236518748,D,-77.45881280905218,114.28209274414418,D,197.43044283864302,A,154.3206786983578,114.0161338745546,-15.579803389498018,-21.156430549503064,0
Other,Female,126.43197065188491,E,-7.369923081062085,-29.020945473988174,B,29.71502174687921,B,-10.918911432518277,-106.87846710081959,-40.05851702654979,-137.63502371258463,0
African American,M,34.678364008873146,C,268.9048924729793,27.860835238901778,C,-53.85317505137186,B,-66.05573003935878,94.9200533257405,-38.77259846196212,77.13687649302142,0
Asian,Female,-46.953071813132105,B,38.7349601015992,34.09947548588521,A,93.14920444797501,E,98.25513468626205,-38.66469268052966,118.46936222493922,41.8807733066476,1
Black,F,112.50846694676477,A,8.04869809455782,48.491872370313324,C,99.71034535608797,E,-194.13360243933528,-34.36162535752039,192.5829500454959,-37.536262033730985,0
Hispanic,Female,124.36546284819539,B,46.79633976775224,32.981872710466966,A,163.23889645043147,E,89.28857403692533,72.63050662824169,15.236807385439665,271.91850831283364,0
Black,Female,74.13333516427218,D,-110.60945774854191,-29.765686596496433,C,-2.351752284975405,E,-40.73440017735096,-7.188030115019747,-25.360373962758104,34.16308213276383,1
Other,M,-59.23383788622395,C,-59.693607218468614,-132.21695335602504,E,13.855710813813197,C,-15.572098759959763,27.403505195955525,48.942512435597976,-116.40248523624498,1
Other,Non-binary,45.95269084129256,E,-186.6412808902288,-54.098334218300316,A,-6.629255180885238,C,114.90865304028955,154.4334452989134,-47.46645398504413,-121.43421021542378,1
White,Other,-23.94644615548566,E,-77.16710660548918,110.19403686627962,C,24.25823257862688,C,65.00530051209213,170.20379025298112,22.54606406390786,-159.11424017918014,1
Hispanic,M,26.192501955623026,B,-25.953045157342547,67.90739265070268,E,61.39341376869106,B,-37.29573287109426,35.1474927287255,41.68062662491569,133.53393974586731,1
White,Other,-65.96680445443478,A,-163.80510819285843,96.77760834840579,E,-111.76427464328931,E,-106.82772835900063,0.07488301003503438,166.7677556710828,118.48469348749285,0
Other,F,111.8162240810778,E,-69.97148078402752,55.892872048994036,B,18.880120741836446,B,-110.33471405333295,-151.7795934596115,-41.18858205414551,110.25049827073244,0
African American,F,68.69712277817585,E,-1.727141161174513,-95.31291368104023,A,248.186711420376,A,45.01646274974317,27.54424568368185,-56.113872577126465,-89.31675532457642,1
Asian,Other,102.68490417296768,D,72.70860127310445,19.717476223344054,C,-26.186686963901163,B,-192.7822015523225,-133.0600963261661,-169.00654788841092,-47.09528499607633,1
Black,Non-binary,40.05943090497176,B,87.7260406051083,108.80987877191184,D,90.88219745155818,A,-31.187087694306243,-40.303961821936326,-82.23184127555851,80.3709751605983,1
White,Other,-213.65792244423662,E,-33.18258113669556,82.43517113140129,D,-141.54010396199575,A,-70.39668133399974,58.8634925885571,127.75743272856535,59.28503953052468,1
White,Male,172.42326295111005,C,128.57218197699748,67.82617820410756,D,-56.867503367305424,D,74.11544905827687,11.284720252184165,72.68109457804611,-29.648434544137714,1
White,Male,77.18063645217383,B,-129.01454364015657,70.89942701167105,A,121.56749828248905,D,-13.265470927550075,-58.624704629109644,38.75183956167958,38.30403022230999,0
African American,Other,-67.80321083424334,B,36.00017631912597,-13.877496781084151,E,-158.2612391929567,D,-73.34074662047858,49.219586080667064,-139.1376207700804,-109.21319640973506,1
Hispanic,F,101.96147441124346,C,-64.2107888064699,50.860470884792676,E,118.53522398138922,A,75.35205649562376,-27.329632448587777,-28.659364358654116,-63.20712279205535,0
Black,M,-35.62714823429942,C,174.21513183371536,111.10775807109756,B,74.36513550378633,A,-6.077449726040012,60.268143713936674,-123.39895404257655,102.1816275291768,0
Hispanic,Male,102.84030292920731,D,-151.0544187519442,-101.15934217942777,C,-49.198460481616046,B,-7.349207568135663,60.93874535803888,69.54867226583967,13.966208881928424,0
Asian,M,-8.999117378361552,B,19.241724587026855,82.75875613846259,E,107.34345159892011,B,126.47725285257803,-185.56851344502314,-0.005056053646472756,32.16836737339454,0
Hispanic,Other,30.32882758726624,B,-158.30399798866353,95.29588351610836,D,-106.09979649414176,C,72.57909979579263,15.919787565741721,91.00270474458647,44.64250546550892,0
White,Other,50.88407991475328,B,-54.37330683464937,-4.480724876144766,A,-212.90856333603568,B,19.779822933873266,-22.961933639504558,56.74092946011597,-25.472591140077412,0
African American,Other,-195.65898443102458,D,26.548213235132568,187.96676250421257,E,-20.985410248180113,C,23.949813830297302,-101.30697039835826,-16.95882463702065,65.07056505881444,1
African American,Other,-18.63833487536814,C,-24.39944284074515,-41.57481609405255,A,52.826859153245984,E,205.9584371836501,61.57058718272707,-40.73870774154501,-148.6909785820055,0
Asian,F,-134.72726507508142,B,43.629524333564504,-80.80880107312525,A,-26.466743302299623,B,124.40578348451356,4.138688020234052,-141.3604260122081,-98.34515102346127,1
Hispanic,Other,48.872818356535255,E,-88.21861227309383,-113.18554522356526,E,23.82593196690011,A,147.12514277499747,-24.572261186866644,-33.47657768010983,22.422672342749646,0
Hispanic,Non-binary,80.394858290544,B,81.41207706036104,-51.61639777175972,C,182.96505725370537,A,169.81039913371183,-43.99749320511802,-237.57304108418484,-219.21460661961842,1
White,Non-binary,23.393681230345038,B,-258.1965177929777,-16.513012558494346,A,-154.2749708262432,A,125.6135050653703,-50.75077244692261,-199.56250969578255,-12.362483197008313,1
