AgeGroup,genero,sexuality,age,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,target
65+,F,Bisexual,27,-43.52488126334199,-56.96573552892741,B,D,A,-8.488087301388942,D,-150.44552668083557,A,-136.11398167947644,B,C,-46.391904598782745,D,E,C,44.778636105764704,0
36-50,Female,Other,77,-102.3090839673259,-39.43453500149462,E,E,B,110.38244761601734,C,161.70239702900037,C,-64.00399266490004,C,A,-133.3577332717937,B,A,E,107.13871056942396,1
36-50,Male,Other,20,67.54411232879234,-43.248526759622244,B,B,A,-4.927366588515008,A,64.47387706936003,C,-103.01496000497139,B,D,-95.9512414441273,A,B,D,27.876109537027215,0
18-25,M,Heterosexual,72,-172.16172807152554,80.0822931722877,D,C,B,153.09892852974656,A,66.5689339399604,A,-70.7471137019336,C,B,5.310407686806373,D,A,B,-31.709725415917866,0
26-35,F,Homosexual,57,3.5802032912583486,158.86676045166223,C,D,A,115.90943155637828,C,-85.903825322627,B,135.38006742913527,E,C,63.307538590265956,C,E,C,-12.270483476193213,1
36-50,Female,Other,68,187.16733263112414,-44.04073123431573,A,A,A,-120.03279802077995,D,34.88893813305306,D,-109.98414828862502,E,C,142.51921396563148,B,A,E,183.36395977699743,0
26-35,Non-binary,Heterosexual,77,-174.29007726880602,92.12550495641135,B,D,C,120.72487701211519,B,-201.68811059621,A,-82.22102966133038,C,C,-64.44935514889433,E,D,D,-232.3276737134106,0
51-65,Male,Homosexual,34,-101.31935675055819,-61.443632611103084,E,D,D,-60.57992449578305,E,-16.42916664190996,C,29.18605621344813,C,A,-50.85728780613413,C,E,C,29.883830481408364,0
65+,F,Other,65,-165.7833300062328,31.09422902223711,B,D,C,-96.51320616363878,E,-163.4563725616473,D,24.339459677633396,E,B,-7.035768233275223,A,C,B,121.17706919166751,0
26-35,Male,Homosexual,23,196.9567963263381,-153.13887379573703,D,C,A,-57.322618792027136,E,-276.9114389729653,D,35.41550547860003,E,B,-34.90217978059065,A,C,D,60.88860301913436,0
51-65,Male,Other,41,-250.50662893449297,-268.870087074815,D,B,D,52.41829357114176,B,217.79392039165018,B,-10.301937508091397,A,B,-90.3998139386054,D,E,E,121.09875767737788,0
26-35,Female,Heterosexual,58,144.4142607565286,11.160349997800004,B,B,B,41.87239444622102,B,-138.28039690299104,A,-85.4015246959513,C,B,2.6006648344481014,D,B,C,14.452338207631806,0
65+,Male,Other,25,49.15094240842548,-2.506455891459524,E,A,A,-81.20403970858456,A,11.88065652463408,E,-53.7236969027428,D,D,62.881150689332486,B,D,E,-105.11188177494897,0
51-65,M,Heterosexual,49,-93.72166435217476,-225.62151337699962,B,E,E,-103.99004884140852,D,143.40384068544938,B,-97.646313045267,E,C,36.671952566980515,C,B,A,-3.9872879000075656,0
36-50,Non-binary,Other,61,198.34919145655937,20.691855895402984,D,B,A,-80.45376359452368,A,-100.19434280211105,A,-20.626669142109506,E,B,-94.78522907337216,D,D,C,-153.695677685392,1
26-35,F,Other,49,-28.82626475856997,-122.78806847592281,C,A,B,-215.52832704248726,C,-57.42106595917953,C,-30.134585927677477,E,B,65.16826509251023,C,E,C,-39.59325877100878,0
65+,F,Homosexual,26,-69.22089300201985,-48.91006886976657,A,D,B,16.35593232330435,A,-45.43144817391506,D,0.9605783302096174,A,B,122.89278717756613,B,E,C,21.20209916612481,1
18-25,M,Bisexual,59,99.52856597813057,177.79627551982767,E,B,E,193.07008182083845,E,-79.35581398866702,B,-15.693112346883767,A,A,-113.74916560360946,D,B,D,81.96181084896226,0
18-25,Non-binary,Heterosexual,58,-72.1740990764847,-38.08593344835634,D,C,A,-24.414893942908023,D,5.691124903921715,C,-147.26217064708194,C,A,-94.09886555848446,D,A,B,-101.50136539277823,1
65+,F,Homosexual,51,99.5575436328685,73.57588927677547,E,A,C,-65.55576094327287,A,-84.74884221254993,D,130.32225816787226,E,C,-20.903019083810626,B,A,D,34.95409737171605,0
65+,Other,Bisexual,52,21.0603693539902,31.06824692936615,E,A,B,-32.27171407705716,B,55.00509239741842,D,-111.50786730740856,C,E,-7.306968630726239,D,D,E,-129.92800260343952,1
18-25,Other,Bisexual,76,-167.5284597213962,-145.99945879768697,E,D,B,99.16088331468738,C,-330.1609458692305,A,0.7837320283617013,C,B,-150.05050626377792,B,C,B,184.64297867987602,0
65+,Male,Other,18,-71.13854449190676,-68.52311130590027,D,E,A,-139.89906284106166,A,84.47602650484453,A,-37.3108657488784,C,B,53.82081668550403,C,E,A,-33.086896967406304,0
26-35,F,Bisexual,63,-0.057060416634718315,-74.75361818270832,E,D,C,12.964506309761074,C,99.43835903272759,E,42.30235025172232,B,B,60.46309654915339,D,C,E,-93.17695088381159,1
26-35,Female,Bisexual,66,100.37186210029247,-137.6387867562988,E,D,A,50.40885217292467,D,66.17894220142969,E,-75.33792345609118,B,B,27.767540912583637,E,D,D,-34.328887536748496,1
26-35,M,Heterosexual,68,-325.72722166789197,-115.77396329832624,A,B,E,-182.30821496959837,C,134.28365667813392,B,139.86679498427958,B,C,29.761929609323563,A,E,B,37.17302733347222,0
51-65,Other,Heterosexual,18,169.23721130873471,-113.57005365711149,D,D,A,-46.38089606931966,B,-186.99912782717493,A,-21.62913603027982,E,D,-168.30715552739025,A,C,D,-43.62681039993693,1
18-25,Male,Heterosexual,53,-14.630959127265294,178.16241754138707,A,C,B,219.88899869979525,C,-17.649597053331288,B,105.52092130923592,C,A,-32.15943749491888,E,B,D,24.82166556648101,1
65+,Female,Bisexual,28,-54.10484664460758,146.81247097379529,C,E,B,-124.24525159956106,A,1.0946890613177267,B,-32.32058087788949,C,D,122.66853075387462,C,E,C,173.09773709173402,0
26-35,F,Other,60,-34.29244727853168,167.3166217342949,B,D,E,-6.294471459247044,E,66.70140602710583,B,-18.74591551681953,B,A,-15.232982431289454,A,B,B,77.47091658605126,1
26-35,F,Heterosexual,55,-118.522973185011,-70.08272932194384,C,E,A,-11.51318935528663,D,-11.199517514303976,C,-40.09673121126015,B,E,-212.33864123007584,E,B,A,-58.34849459463999,0
26-35,Male,Bisexual,68,82.32206520025419,-129.18835471748633,B,C,B,144.1614461446939,B,-15.193362327809009,A,116.48074629044334,E,B,-98.3139486012664,E,B,A,35.004864587538094,1
26-35,M,Other,30,41.68489413559266,192.31356741626712,D,A,B,115.21028087616956,D,-50.290395993605806,E,-93.17319741517805,C,A,60.25251945987211,C,C,D,-27.038792061733176,1
18-25,F,Bisexual,59,-192.3004157969809,-10.295791365368622,A,A,E,-40.3972880301386,E,-97.85170667648566,C,139.17388579003276,C,E,-225.28960967173433,E,D,A,-31.69648903860755,0
51-65,Other,Heterosexual,22,18.21690622959957,-86.70233462220476,E,C,E,60.599960984454256,B,-80.39549201133167,B,-4.843900439693827,C,A,33.98642381450303,E,C,E,4.210907812228266,0
51-65,Male,Bisexual,35,-18.459976602513787,-7.390711229454229,A,C,E,1.4829510691091021,B,-26.047024990646523,B,14.871379155995228,E,E,-125.71055065727661,D,D,E,-65.66553513053574,0
18-25,Male,Heterosexual,31,31.853609089392958,-66.3784036544632,A,B,D,-102.96996705574331,A,30.469122156083866,A,-98.82931617899229,C,A,-140.83352882925655,B,B,E,-106.14091755249228,1
65+,Other,Other,74,48.948906500268144,-63.09225078309842,D,C,A,17.85842805773584,D,-101.30481098349553,E,-74.27374733223925,E,B,38.36214296988001,C,E,C,-111.5495880358561,1
65+,Non-binary,Heterosexual,38,-3.6899790421076135,-23.643177501940826,A,B,C,61.995611102146185,B,11.627065451486637,E,126.93959508544918,B,B,-35.40659548262536,E,D,A,-146.53883916844026,0
18-25,Non-binary,Homosexual,47,92.50048494997294,-179.6752347931537,A,B,E,32.11717512978276,E,-84.48159191704175,D,-104.41639883961504,E,B,-90.33262804054765,C,A,D,75.02907656605315,0
65+,M,Bisexual,36,60.349678922506996,36.397113266123135,B,A,A,35.777538468626815,C,13.103695118030917,B,-117.60258184757144,B,A,10.424507598283968,A,D,B,149.7725387013138,1
51-65,Male,Heterosexual,19,140.7245482364419,51.64054545933521,E,D,E,113.8061894019184,B,109.43308673825484,E,-170.93273902841705,C,E,34.304138739763864,C,E,D,137.17221122761046,0
26-35,Other,Homosexual,71,-11.776718127108152,-46.48958465869437,A,A,A,81.95714996393113,C,79.85333228482509,A,-56.11214065280955,B,D,-88.94221836107687,E,E,A,-57.03141686275617,0
26-35,Female,Homosexual,54,-18.53703541492681,23.27173201726668,B,B,C,18.543864611351477,B,105.84050478623162,B,-61.95393616852029,C,C,-190.5568680859703,E,A,E,-192.17071681811652,0
36-50,Non-binary,Other,41,46.40231766438645,-85.65229617190141,A,B,C,-160.25583946448813,E,191.8048827780036,B,209.10862303800798,D,E,184.48436772716425,D,A,E,-132.48338770189073,1
26-35,Non-binary,Homosexual,62,-201.8817266783146,21.570303229375597,E,A,B,-109.99499953462552,D,18.539344335465092,C,-85.65981320872977,A,D,-98.02806312240587,E,B,E,-103.75458100105877,1
65+,Other,Bisexual,40,-13.026883916128378,19.020001310169903,E,D,E,19.258317027242033,B,169.8752912712617,B,-69.90187291819694,E,B,8.733968644175684,A,D,C,19.938960425979154,0
65+,F,Other,19,165.77331352902783,-8.660928062532289,A,E,E,52.65070798903293,E,55.05872081204808,E,48.26853520741935,B,E,-26.540966376636565,E,B,A,-57.31912579303119,1
36-50,M,Heterosexual,57,-50.552350533956414,-154.02601146726377,B,B,E,-163.96805499219,D,42.70013625340378,C,128.31498966276047,E,E,25.39924901934417,D,B,E,247.17693594767115,1
51-65,F,Heterosexual,76,141.91711891384796,23.691511816415648,D,D,C,257.41110587665327,E,-30.090308140479966,B,8.123198916576795,D,D,-138.3459230565363,C,E,C,125.74173354735878,0
18-25,M,Other,20,-78.74388158886114,-14.706734175850332,E,E,D,-28.287481749649334,B,-114.10405395213996,A,119.15338692807435,A,E,30.601945401785663,D,D,C,-10.00625950429113,0
51-65,M,Bisexual,76,-131.10102185635927,-53.634541633329235,A,E,B,63.05942239492549,A,67.50192430420279,E,116.87335382527931,C,D,13.78876566107693,B,A,A,-173.0394805795908,0
18-25,Non-binary,Homosexual,77,-52.81951657620459,136.70177839814178,C,C,D,182.05308294970158,C,29.372644868386686,D,-12.39921379959918,A,D,-38.98636909758605,D,A,A,93.95339935506978,0
18-25,Female,Heterosexual,63,115.52847718209118,-19.91196102676316,B,C,E,123.58658329205372,A,88.97377806175716,D,10.5427408047208,E,A,-135.5691484638296,C,C,E,31.881250455772015,1
65+,M,Homosexual,34,-111.22918562641453,71.8292655103606,C,C,A,61.67334025295729,A,33.67629148815395,D,4.077041053297494,D,E,14.877281393853087,E,C,E,17.759378974190962,0
65+,Non-binary,Homosexual,78,166.92793771526306,-27.370008445839538,C,B,E,-76.88761892693773,E,-70.82653063951204,D,-44.42545920013674,B,C,-31.282576932661073,D,D,B,-17.29817308161276,0
51-65,Other,Other,33,-99.9481716536668,46.209362504794186,C,A,A,4.1081985052870245,D,59.403296990825474,B,-8.61355915947053,A,C,54.84955820210451,B,A,B,39.74771198650368,0
65+,M,Other,48,300.8642239935178,43.05941449687876,D,C,A,18.643840927674084,D,-74.56393465316854,C,26.13118193169317,C,B,21.353878055669075,C,C,D,-67.38938338171683,1
36-50,Other,Homosexual,25,-40.28142683365831,-53.22208075462505,D,C,E,18.137486387630368,B,63.9543689396183,C,90.81867065945683,D,D,22.10943108721007,D,E,D,3.7168593332680495,1
65+,M,Heterosexual,32,-99.47178280364489,-16.006592471659165,A,E,B,-23.569679349702913,E,150.58848867019572,C,-212.3791855795824,D,D,-6.520676087497812,B,B,D,48.70054295404863,1
18-25,M,Homosexual,56,-29.670889139692125,72.64329394466787,E,A,B,25.302671506732977,D,-50.531587313484984,D,92.24016777666331,E,E,-95.38437927600555,A,E,B,56.481217743601654,0
65+,Female,Homosexual,24,-114.64210921253691,3.5439957884674076,E,E,E,50.91342802352127,A,3.3312912019388756,C,-42.426487273960426,D,E,114.12477173274884,D,B,E,113.29341452926423,0
36-50,Female,Bisexual,59,39.61987642664431,-63.94074658516104,C,A,C,232.82437768293053,A,-17.596045833311678,C,204.53761828771943,A,D,-82.15168558735975,C,D,D,116.53852292789588,0
36-50,Male,Homosexual,64,223.5479692942191,38.986152012322485,E,A,E,10.425020580786743,E,185.78571820424165,B,-26.29031547823003,A,E,176.05921769097014,A,E,B,21.549690850688794,0
18-25,Female,Homosexual,41,41.619350211232465,103.53641783806049,A,A,B,-79.36348563667059,A,51.47130279461434,E,43.75153736121141,E,B,-27.0385746550729,A,C,D,12.53717579230575,1
51-65,F,Other,77,-112.16397569536967,13.537799139347149,B,B,A,75.9048411371269,E,-97.88619541217372,C,-5.70888572798074,C,B,47.15235898220321,B,B,B,308.75797557338075,1
51-65,Female,Other,62,-11.105658550425533,172.67116669288228,E,E,B,1.3877375493096236,C,-118.11296183379076,D,3.7725062182753164,C,E,36.71476794653382,C,B,C,142.2776914158255,0
18-25,Other,Bisexual,71,204.51284984225376,2.737449809989423,D,C,B,-40.548223359792765,E,-85.20750385680314,C,38.62135939536301,B,A,5.56131982107607,D,C,A,-207.9068902735751,1
65+,Male,Homosexual,35,36.66254503144222,-87.18326257688496,E,A,E,134.12613047175327,E,83.27637165380834,A,-46.27238643484598,D,B,94.54052212573392,D,C,B,35.92235954337305,0
65+,Male,Bisexual,52,-94.89448194573002,-129.7446367889792,D,A,E,68.78985904159349,A,86.60931245517035,B,91.06362004567586,D,A,-193.87513135218478,A,C,D,89.198987635189,1
65+,Male,Other,66,171.55261685382342,37.044420304015816,C,B,A,-107.73474109223875,A,80.5520635993232,D,82.83041099494,E,D,-14.012678023351322,C,A,C,-124.83745273074732,1
18-25,Male,Heterosexual,19,102.57249079721885,-50.124866967970604,D,A,B,118.99801203801805,C,11.28017810341194,C,-52.023645767402535,E,E,16.91382233911441,A,E,C,-106.66780515703263,0
65+,Non-binary,Heterosexual,41,-110.57015058479985,135.8050823499165,D,C,A,50.71131067163546,A,-205.454525073043,D,-185.01755565399372,A,A,90.98908929880503,B,A,B,46.390699543371625,1
65+,M,Other,33,180.41622728111867,-200.7150240058975,E,A,E,195.46954643992396,B,-29.18837341105243,C,108.73324108852502,C,B,179.16161344349717,A,C,C,31.463016564817508,1
51-65,Other,Heterosexual,55,-40.89442825303771,-70.11229119774485,B,A,B,61.237381795364634,E,-191.09399694892554,E,-72.7308769485751,E,D,19.148382809445792,B,D,E,74.88495521164032,0
26-35,Male,Homosexual,21,109.70988694309894,-12.645915199949028,A,D,E,127.3674021802385,D,-49.715262283868014,A,59.932436935630264,A,A,-81.37067785091054,E,B,E,-179.85565788952798,1
65+,Male,Homosexual,36,-15.845609163646918,148.29194361531734,C,E,E,-40.60730464970812,E,5.577999935066328,B,59.727241963806186,D,A,147.59617226886812,E,A,D,161.98509561793148,0
36-50,Other,Heterosexual,50,-186.95451473939266,74.01506463001468,C,D,B,-1.6610089128851022,A,18.053936792571935,E,62.50205283698234,B,A,76.55939080342324,B,E,E,74.64424482247198,0
26-35,F,Other,28,6.466804791021563,200.20015750136452,B,E,B,-12.23635255838939,C,-106.01871657382354,A,60.474738905871085,D,C,-291.23365699952603,E,D,C,111.21146591637536,1
51-65,M,Bisexual,41,146.5981268024299,40.78924850071874,A,E,C,-7.885764359969233,C,-143.52208093359528,C,44.937939502573485,B,D,-95.27755864997948,E,D,E,-10.60979133492209,0
65+,M,Other,32,78.46937349295013,-55.17253433991694,E,C,E,-184.46606510407102,A,14.832209391114837,C,-12.335865276700408,C,D,53.80075633161103,B,A,C,10.051416173805842,0
51-65,Female,Homosexual,31,127.07412634572006,-38.283428065223596,E,D,A,152.02895182255534,D,11.451700304616534,A,-126.86477965796942,A,B,-41.820063155940225,A,D,B,35.03973516777547,0
26-35,Other,Heterosexual,75,92.28730645570329,5.463305616588044,C,C,C,144.4788191337349,C,104.54680850802171,B,-130.05185446400026,E,C,4.1016196064593435,C,D,B,53.90146367250428,0
26-35,Other,Bisexual,23,12.216876380616103,17.400318666691163,B,D,D,89.1573337818573,C,11.807683268928752,A,-44.567502647253065,C,A,-141.52756487056433,A,C,A,-41.71430481116344,1
51-65,Female,Bisexual,76,-12.640600605058939,-24.065015977906786,C,A,E,-94.01417379259738,E,120.15856087160522,A,-97.42537138668752,A,B,-39.701964110154314,D,C,A,129.8842600793508,0
26-35,F,Bisexual,61,15.01187058325357,47.9096375152562,D,A,C,-17.30911282320714,B,141.78877456199984,A,-179.9215978245439,D,C,-109.38920924336777,A,C,D,56.883472905000744,0
26-35,Male,Homosexual,27,-180.74008855382834,-151.8207222026426,E,E,B,-16.398510951687474,E,-174.62094347811424,C,149.37688830038377,A,E,84.94141625194447,E,B,D,63.63552654801465,1
65+,Other,Bisexual,21,31.033389852390908,39.97412985598778,B,A,D,238.9589992984284,C,-5.938544159060729,A,5.354124362129144,A,D,-127.45264081734334,D,C,B,-15.56988869614229,0
26-35,Other,Homosexual,48,25.32945698656156,136.59960534655846,D,C,B,93.16413320641011,D,-13.44354485577363,A,-17.11518504542504,A,C,38.507084051663895,B,E,A,49.18022218384234,1
36-50,F,Heterosexual,20,-94.52558268170799,21.086125247718545,A,A,D,107.67990000457873,A,6.739077434292205,A,4.777079767311725,E,E,140.84979138364446,B,C,C,-182.8590394301062,1
36-50,M,Other,28,-44.07428541482077,-114.83585768964124,C,B,E,-214.05664862693112,C,-114.41503949744532,B,65.36287922694409,C,B,-33.40909094352941,E,D,D,64.68835002989317,1
36-50,M,Bisexual,34,81.67952385665733,-6.4686297720561186,C,A,C,-88.95677838416192,B,2.9063923216533767,C,112.04775395059326,C,D,-37.62996932188551,A,A,E,-80.54481332448395,1
36-50,Female,Bisexual,28,-264.7209395416168,-8.740554110824947,B,E,B,27.58141224132006,D,-102.95840040630813,C,36.47184532266316,E,D,190.86660069433375,B,B,A,141.04386087044512,1
51-65,Female,Heterosexual,74,-58.00353059225137,37.36356892835891,E,B,A,-110.8065715071277,D,93.61322398306477,E,75.65318541116048,B,E,-160.63756121736276,E,A,B,-143.5176667320652,1
36-50,Female,Other,44,129.16170568172544,33.86693774035528,A,D,A,-87.47727776552901,A,-145.0248723747836,E,272.5431282829565,D,A,46.370304213388785,D,B,A,-274.2809264054339,0
36-50,Male,Other,45,-27.531847247344253,40.22854455041654,B,E,C,241.94465795346102,E,-73.48925071226967,B,143.08734062854154,C,E,-80.56064070176974,A,A,E,-129.90327064662222,1
18-25,Male,Heterosexual,52,16.70257940874313,-106.16738244037833,C,B,B,13.760572029869692,E,-93.71414538736649,B,-38.385425364048395,D,D,-50.98008214755809,A,B,B,121.16730637278647,1
36-50,Non-binary,Homosexual,23,-69.29738838995807,211.88310877609732,C,D,C,52.279064294992196,A,-99.86587741242697,B,-54.298525529140406,C,E,-55.332114031771376,E,A,B,-40.08610265704316,1
36-50,Non-binary,Heterosexual,19,-2.8160513933599343,108.27806521186103,E,B,A,-50.27730823923889,A,-76.84501291169508,E,-59.31934988577663,C,A,63.84548757247317,E,C,A,-17.908011564288515,1
51-65,M,Bisexual,51,-101.77407464948172,23.366853601022473,E,C,D,61.367303064985634,A,-114.37260850414026,A,-28.960309009405826,D,C,-247.0052010079406,A,C,A,70.62310354419033,1
36-50,Non-binary,Heterosexual,67,-103.9540841216829,-30.60240352412328,E,C,B,-68.47187985865331,B,108.98938948309936,B,-37.21149489652156,D,C,-67.14050321193041,A,D,B,40.73271575070841,0
51-65,Male,Homosexual,36,-182.26904791128538,-295.26762432525794,D,E,E,-65.75341437815754,D,-41.141789786483365,C,45.51924044389492,E,D,22.81081317190469,A,E,D,80.1108861289183,0
18-25,Male,Heterosexual,24,-242.92747393408973,7.2906453115832175,C,E,A,31.479292748562713,A,-76.89842369771469,D,-86.71142507658699,C,E,-35.748861291184966,E,C,E,102.4148282074005,1
36-50,Male,Other,23,85.22213863986869,-192.84213434057534,E,B,D,-33.72742912130676,D,-23.463586494075294,C,-174.89966247125102,B,A,-3.9021013117226944,C,B,A,12.41598117045884,0
36-50,M,Homosexual,59,75.69679315732465,52.83121627481421,A,D,A,-188.02860102920695,D,-129.94212451951233,A,90.99744340725061,B,C,-140.29472786799647,A,A,B,-37.60226703620559,1
65+,F,Homosexual,76,134.33737655522387,-65.50353506829249,D,C,E,-74.83385384098715,D,0.4115337211897257,C,-110.95557657236516,D,C,-141.47002030235407,E,E,B,-10.311150597149098,1
51-65,Male,Heterosexual,74,-71.94842349817341,-123.40627209074538,D,D,B,-201.9186611044557,B,198.99399080424354,E,211.10107487770108,A,C,-145.36926751390135,A,D,D,87.11060258878985,1
36-50,Female,Heterosexual,62,46.807955951109534,57.27327881182644,E,E,C,133.4665742571778,C,-134.16431791194873,B,84.89704868243496,C,E,159.84822783707878,A,A,A,-45.931325941628465,0
65+,M,Heterosexual,58,-98.55660649734071,109.20642926073391,B,E,E,-165.48159668040873,E,38.99863124977384,C,-53.1787725556768,A,B,86.40957258446274,B,E,B,46.36763887880846,0
51-65,Other,Heterosexual,57,-66.1365687276396,-144.6505758666329,E,E,C,-188.4237729486488,C,59.518246698170564,D,0.25706045333029337,E,C,34.920707298205365,C,B,C,-104.17215303300287,0
51-65,M,Homosexual,19,-76.82384108040041,-144.57788912791955,D,C,C,-214.40190850519286,A,-37.95469714264267,D,60.78508415689835,C,E,-96.29636186346079,B,B,E,109.62611551186107,1
65+,M,Homosexual,38,76.66659189232115,-5.534701801018746,C,C,E,8.10384437975887,B,21.404578826526283,D,21.59372007749491,A,E,-33.20001694888394,B,D,C,65.00501644923175,0
51-65,Female,Other,31,164.93099255929312,21.48150963991636,D,D,B,129.23080688328758,E,-98.00126462571428,E,-182.98313575670036,C,B,-60.95171218876274,E,B,A,-138.15864145995778,0
51-65,M,Bisexual,59,20.870031864471457,-70.4886700424884,E,B,C,-47.543842255296326,D,9.464373714985346,E,-11.8944014755812,E,D,63.14204570544888,D,A,C,38.51148318849528,0
26-35,Non-binary,Bisexual,46,73.93298019202837,174.29195368837273,E,C,B,0.565169387303359,B,46.33013067835323,B,-86.36742729038019,C,B,16.1762700611023,C,A,D,157.69262661200793,1
26-35,M,Other,65,56.58004333795531,22.422866500381787,A,A,B,76.13308316268738,E,27.996972542452053,B,-133.0455864318369,A,E,-150.4927002706315,A,A,B,-103.42855626422742,0
36-50,F,Heterosexual,73,187.77540400394432,-52.44169218784535,E,B,A,68.54486969803118,D,117.68100615541269,C,-58.415528516140036,D,D,-44.25518328163122,C,C,D,249.12826525574872,0
51-65,F,Heterosexual,20,-126.12151956722634,-12.84124011688288,E,D,E,7.817706107937992,D,-166.74152167354367,B,211.4983188053502,A,A,-185.12193940854843,B,C,E,-82.00471314582222,0
51-65,Female,Heterosexual,51,-33.69783706082601,46.72530392758176,B,D,C,139.52195916449034,A,142.63663672018504,E,-73.26325994476498,C,E,-152.82811010317388,A,B,C,-23.89839639922957,0
18-25,Female,Homosexual,56,-162.31522754458518,-254.72687424720363,E,A,A,-61.03901142768351,E,60.669778896629026,C,27.656140645981065,C,A,-69.81631622958699,E,E,A,-4.814128289242548,0
65+,Female,Other,63,-7.12667623305609,-114.77067251128335,A,C,D,-0.9069048019167019,A,-34.6788255758293,E,-118.00153985616465,B,B,-124.95704092837525,B,B,A,-199.14378331033268,0
26-35,Female,Bisexual,69,-158.51878313255648,89.40850976690233,A,A,A,-181.41044343712096,A,44.49035649367259,B,136.4151417009468,E,A,-104.17206416161014,E,C,B,71.49966951232138,0
26-35,M,Heterosexual,37,-266.3198985889214,-10.044046566645582,E,D,E,-98.64638306229614,D,81.28101482248967,D,-62.738570916419555,D,B,-96.26766133286706,B,E,D,49.31776341730066,1
65+,M,Homosexual,64,80.07556248707432,9.951505424180008,B,E,C,96.41616061410309,B,-25.875092813643754,D,117.68936113003782,A,E,-97.06726059436804,E,E,A,-117.02297528148111,1
18-25,Non-binary,Heterosexual,39,76.9009205848542,-31.61949819137196,C,B,A,-100.78724222034496,A,56.32847303023747,B,100.47572330628766,C,E,-42.221056083097395,B,B,A,14.591544596937744,0
18-25,F,Other,43,7.620653700946479,-110.72036552345193,C,C,D,-101.35401822594446,E,-133.29693458069147,B,106.22063738083101,B,C,-181.10356132819132,B,C,B,8.424779550571412,1
18-25,Other,Bisexual,33,104.91949003795015,-47.88196462758709,D,C,E,29.670009412168152,E,-80.16212743434858,B,32.16786445288265,C,D,-211.2601931848975,C,E,B,-136.40324358462877,1
65+,Female,Other,40,-185.87901092265068,65.0033073636848,C,A,A,-153.91158675427266,C,14.769372239279575,B,-46.25497180787924,B,D,-123.04511181671378,A,C,D,-37.760923246490655,0
26-35,M,Bisexual,19,144.81341457888547,91.60759213722605,C,E,E,12.712112487591215,C,-17.39978122934335,C,11.810106650516996,A,D,-7.15305373368837,D,C,A,-37.30901297435757,0
51-65,Male,Heterosexual,62,-131.088140584587,37.851895530157684,C,B,C,-8.542667844219858,A,51.397434855296,E,-129.0886796852849,E,E,42.361811164386694,A,B,E,-13.39104851432061,0
65+,F,Bisexual,38,-97.35282724045761,12.384521114377113,A,D,E,-27.930349908883322,C,38.826500751382746,E,-47.96657130777966,D,D,-38.70176749936279,C,A,D,-154.75668656405398,1
36-50,Male,Other,77,-12.718971263305749,131.2320264144369,C,D,E,66.6413732529213,A,45.25942680973174,E,-38.20832841172726,E,A,113.10204212950934,B,A,D,20.758702238769054,1
26-35,Non-binary,Other,56,129.83168004723038,-72.28162311312045,C,B,C,-14.770795492879834,A,-72.59693343778922,A,-39.50293887411103,A,C,48.19143363392699,C,E,C,227.02786789786512,1
18-25,Other,Bisexual,48,-66.14383858755154,151.68662853973137,D,E,C,123.40325812221036,B,100.92504001715848,D,-49.25913033874072,A,D,-152.35757134646542,E,E,E,-25.894926859941503,0
51-65,Other,Homosexual,36,64.49175569213716,35.130347019815666,D,D,D,-32.51372982688653,C,146.4112393843344,A,-42.36297251894466,D,D,-6.3559195073801655,B,B,C,70.07681638364681,1
36-50,Female,Heterosexual,50,177.4019375438177,-97.86957721949202,C,D,B,-69.5280952865729,B,45.6305630649599,E,70.07684447136592,E,B,-11.650626346682364,B,D,E,62.29755429460228,0
26-35,Male,Bisexual,45,20.303802629316866,-21.28192166835256,A,A,A,81.32455851168943,D,-43.58681674672239,E,-42.33905606665279,C,B,-47.06882158677271,D,B,D,-2.9548812397927353,0
36-50,Other,Bisexual,19,-152.43059560874426,-47.65065827824868,B,D,E,54.600959091729806,A,17.677805429651258,E,-37.04673811760883,C,B,22.318232737550172,B,A,B,-141.51669293953196,0
18-25,Other,Other,75,-71.79992988186775,-102.0506603282123,B,E,B,-16.38092839046191,C,47.7619913638292,D,9.765631917639897,B,D,-4.9645851230218305,B,B,A,8.9664546590526,0
18-25,M,Heterosexual,58,-21.768317668600464,-30.626603330083217,D,C,D,-61.366553370374824,B,97.83595046359177,E,87.23567367688277,E,B,38.99092048080017,B,D,D,-74.77127891858679,0
26-35,F,Bisexual,75,-144.0086317356859,110.13999959116407,E,B,D,-208.72405446850752,C,265.83532123822187,D,151.74289041682258,A,B,19.92829342478163,A,A,E,172.8473383546864,1
36-50,M,Heterosexual,22,-89.02685387310824,-46.59437286131112,C,C,D,60.87828244913359,C,-54.79592680529789,B,67.67522475565471,B,B,99.27631782382727,B,D,A,6.187515295989986,0
26-35,F,Homosexual,41,-118.78439348282166,57.65346551441433,C,C,E,-11.651306914564502,E,-11.768110091455318,A,115.96110198921951,D,D,49.40399872657116,A,D,B,-176.6401391985569,1
18-25,M,Homosexual,36,44.54785265329415,-1.7967839748363537,C,B,D,146.6480438969307,D,11.746237832345603,A,-50.36744013408539,A,A,-74.88475878269546,E,D,A,198.1498093548854,1
