married,military,sex,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,target
Divorced,Yes,Female,B,-83.63461718456489,-139.54855669046808,A,-53.62398472118501,236.36226335848852,46.85115749719076,-51.99189172037483,-87.95628057576705,1
Married,No,M,A,-40.54243680278988,-192.9304585218504,A,132.87687959718096,-97.24610584487084,54.59523611400412,18.82412084518961,-120.21574990025745,1
Single,Non-Veteran,Male,E,-121.0588619652621,-135.58397419168062,B,-118.28483259603033,-30.207017837116297,202.48603633300277,-50.66831105629836,-33.325457969518894,1
Widowed,Yes,Male,A,33.19623595748485,72.76595252974926,A,-15.446459445578487,-149.14983814244107,-55.10146543591714,1.3575168135626634,-71.90817141563693,0
Married,Yes,Other,A,-7.582948427114866,-135.50462761121707,C,169.03605787872056,26.166645373470253,-37.24632207992064,50.454013368639714,-41.96699588677555,0
Single,Veteran,M,A,-181.6626977086401,-75.17762465454948,B,-84.547710374966,-7.015065395168869,-117.70163959328667,-59.98261047331715,-74.48794112199361,1
Widowed,Veteran,F,B,-53.574817917716764,-9.95897553451389,E,-43.82265842250846,35.335187514542845,-72.06303538509233,-135.9339093480531,205.37770765607192,1
Married,Veteran,Male,C,36.69161263160528,15.77171619035127,E,117.2928546259699,-106.06604819668253,-44.99741388133176,39.51535233443571,-26.49269483029145,1
Divorced,No,Male,E,67.84316972448408,84.60598701553312,E,152.15806778807175,130.64472843326953,278.9155562696927,90.91234400387098,58.38653226142,0
Divorced,Non-Veteran,F,D,-160.05757099037044,123.54117383246444,D,26.461582258016175,-84.94951206119043,-7.505471003088121,22.587083143995205,179.70942797877473,0
Widowed,No,Male,B,9.54023101302865,148.50178076116933,A,8.197593776430457,-173.26386621758866,86.55639372736184,-93.5685724833718,58.68422632398867,1
Widowed,Yes,Other,E,75.40649074874372,-7.461072252204415,E,43.65748060377149,21.92859707073524,38.44809905190621,38.67669079037079,81.7604610617557,0
Married,Yes,M,E,-116.78269592876592,83.976911556508,C,85.79873931000881,-68.05652414554626,187.91039365592857,17.641844057493497,-25.519774880841705,0
Divorced,Non-Veteran,Male,C,12.15482175064481,-133.9807673527288,E,57.571990549045715,-130.66658922841512,20.539987194316602,-11.50535929482957,266.53186856236704,1
Married,No,Male,A,79.14173138955809,20.347036937104903,E,4.912335746722469,-122.62892199934706,65.42842732311917,-48.93147828410501,-5.626857484662317,0
Married,No,F,E,-42.30758534753227,-32.434175522581235,D,-74.06090762100487,-14.587345242837873,174.25001491523528,46.85303977060249,-120.47730837111486,0
Single,No,Non-binary,B,107.23807374827932,0.3322585001252337,A,98.71505554631734,166.10676124110614,233.22441923195223,-97.00619933413738,184.42274176631022,1
Widowed,No,M,D,73.34143113151586,-84.73103992901655,D,-179.42432851457235,-83.77069859319508,-21.032688626692998,23.43386887974784,127.52763157325424,0
Single,No,Other,C,55.64609442004866,-177.5477688553543,C,-22.77835883113419,-31.43334923868577,64.52904545717251,-39.6698665025405,35.34811555783337,0
Widowed,Veteran,Other,E,47.179346641164045,-82.13375172043109,D,-57.1977568488319,-73.32169513557054,-198.35284241562823,-47.61747049853282,90.78932868350084,0
Single,Veteran,Male,A,-88.05293429120032,-158.96212125038537,E,-174.84981276452598,78.51759556963594,-95.35114852575165,65.91501039913622,103.61218537528131,0
Single,Veteran,Other,D,-151.97244821727307,-47.1367034554554,B,31.05684706015438,-31.289244138616894,-28.096208198818907,-122.640750355574,-86.59686506454297,0
Widowed,Veteran,Non-binary,E,-121.14336339866702,98.1728619281267,C,5.082868507129779,55.42421357884011,-63.31693021685973,56.53860656114473,49.33770809374436,1
Widowed,Non-Veteran,M,B,14.648072267944315,-101.14675795991288,E,-0.9240866953925007,-60.57271468957942,-83.03083393682378,65.21315584760927,-58.6439418247124,0
Widowed,No,Female,B,-93.82304015351306,-176.23648475666076,E,24.939348470412785,186.60223466465658,74.45827060326285,-23.74390420831387,-118.15602254908013,1
Widowed,Veteran,Non-binary,A,11.902936605833053,42.67937682015878,E,79.53808317707924,61.776704260252544,88.81283959892706,-5.832787692830428,-40.607660720356634,0
Divorced,No,F,D,5.378479695357692,108.0256040254435,B,-143.3884265146941,104.65722985823413,81.38026805027327,-66.40141570091404,-105.23357942113402,1
Single,Non-Veteran,F,B,6.126962105902973,3.4591420246307703,A,255.8878272805274,12.140104099318217,-8.638352837247222,-114.33354892734648,-73.33934753109385,1
Widowed,No,Male,E,10.679203862435491,-95.0748044421378,C,-170.34433501647504,-41.90289565954502,-197.90699114674513,-90.49698013927792,136.3008597090354,0
Married,No,M,D,-130.29289993624894,-2.5576397940172493,C,42.01040573700419,-87.28648827155482,18.087243382995343,236.80312473933617,15.344028601776799,1
Single,No,F,C,50.8830062183611,-158.88361586886725,E,-69.32352372628432,-114.43854473967288,-202.80747782370935,210.51445009217798,100.30100755289612,0
Widowed,Veteran,F,E,-72.74914807590989,-177.54166347649226,B,9.879451278610182,-107.76370117547913,-32.9400819959196,-209.23517300598274,61.880692918536276,0
Divorced,Yes,Male,D,209.09312217262527,129.57848659725977,B,129.55772900637518,-24.0332553860345,-14.38906679845619,-21.448602510897643,-106.61205289073766,0
Married,Yes,F,D,-177.41990400802564,-32.02819260884842,D,226.88321421612554,-48.184669034697905,12.36697860201731,-66.72868053222795,-120.92178181713645,0
Single,No,F,D,-9.979401999727784,-73.53890847013642,A,-124.93652605857133,-107.79624184277617,-118.60124153002445,159.99057196400875,32.613351925485986,0
Widowed,Non-Veteran,M,D,-103.82533875927291,-21.71097157568899,D,-131.89961908972623,18.35150705899553,112.45304274676826,68.8092171047122,63.62223996468571,1
Married,Yes,F,B,-121.97632143526621,60.05109615162283,D,36.10724809013556,-40.53107254965658,-44.94503176190691,-165.4615356064099,-72.26640953656415,1
Widowed,Non-Veteran,F,A,74.67784118603578,18.791347429914733,B,-47.57064043556971,-282.8347800634039,121.73998439087521,283.74167338292114,-4.8172823957470685,0
Single,Non-Veteran,Non-binary,E,-21.664458485372418,-57.4611605198855,C,126.4591008865505,190.4545555278635,122.430136977446,57.20210787256559,32.29172506717224,0
Married,Yes,Other,E,74.30973746918912,85.38617968070268,E,-137.88897487022246,-77.27836460014426,13.230789673560771,-86.9375624122135,178.92349857281184,0
Widowed,No,Male,C,-164.989334810576,-1.0555966846185805,D,-89.19866724401349,-65.5545390473667,-65.87648251619943,-29.99926289100191,111.59076426756631,1
Widowed,Yes,Female,B,-115.08559569416705,-126.12564811389089,B,125.84770560762264,-28.753501628046145,-155.37742237522525,-57.86518054618367,10.263998842524195,0
Divorced,Veteran,F,E,-29.56895042680178,53.21257430440571,B,-118.53508173719266,12.575448611931254,-86.04648248873664,31.78984108871835,138.9185914240346,0
Divorced,Yes,M,E,-90.56312229044426,0.6956783652637524,B,26.46371834597475,-2.4846445577780316,74.05296880899759,63.486540632584344,162.18047664301815,0
Widowed,No,Other,E,89.10109165156314,-65.28911502879635,A,-136.80918475982926,91.80123532171484,68.5282802366928,166.8770872488106,-236.84788197257797,1
Married,Non-Veteran,Other,D,87.63188973266848,-13.998167992438848,A,110.27358780532745,-87.61435230660797,97.1194711815291,32.65233676487571,68.84587379988379,0
Married,Yes,F,E,25.907119714792557,-112.36303610631913,B,67.82731125707781,64.923670983312,111.25128020631512,192.11342523243792,-91.52386947428845,1
Divorced,Veteran,F,D,53.95805502434965,92.77961455685586,A,17.742335869937754,65.74269948530694,-72.70067698686343,33.09248119541491,-35.403727985762416,1
Married,Yes,Male,A,-16.33424998207603,-169.7378439613109,B,-79.34952931757249,121.29310781949701,1.1057258983576377,-32.79192648582919,-178.27270224026006,1
Single,Non-Veteran,M,D,95.52445433651926,-37.19701503810628,A,50.51789302019862,-18.76492339051116,-57.9837708510199,-96.42699545444799,103.15895796195527,0
Widowed,Yes,Other,C,-98.22567083631009,-5.831284895972676,A,14.171754783717851,-78.90065870842992,-187.51993531879245,110.44484351843155,-60.08946197766216,0
Divorced,Non-Veteran,Female,E,113.94292016305816,184.7727692786793,A,-32.73233852490887,-14.655179587428002,10.325294049868337,115.83114255544633,-107.07241915258822,0
Widowed,No,Non-binary,A,155.31577497137707,25.601721730669425,A,-43.3921553515977,-43.73611360964108,-152.7234293261788,-205.5404334435085,-82.1110731654117,0
Single,Yes,Female,D,-31.942357525813904,-108.00765407666316,A,60.1135579739749,57.55958587123807,-13.811196010222915,281.4460660579388,-155.4589749724795,1
Divorced,Veteran,F,A,-161.2454103019848,129.18175980584127,A,-258.85553235833044,0.9925929284191081,107.91376470569298,61.4359409955937,96.79804281852851,1
Divorced,No,Non-binary,E,48.70106992789297,-136.01133289146537,B,-39.76879043346527,210.98118346554452,29.32528348693266,182.02286197257774,-19.45816856694985,0
Divorced,Yes,Female,A,-34.5742555641016,-59.075071033814055,B,-98.66773674683552,102.08807798616013,-42.751700548299446,74.84272829543156,-91.56775577470975,1
Married,Non-Veteran,Non-binary,D,-81.55255626215254,226.71493161090282,B,35.406302085719986,-26.682207448899277,-8.697449967950263,-38.441880333526385,111.0328634963407,1
Divorced,Yes,Female,D,-66.80492015289703,11.034367179609593,C,-33.03019022519251,145.36396286722916,-80.26224686391208,57.88915697667676,53.09789762457754,0
Divorced,No,Other,E,-73.15850147840135,103.97946113557572,D,-68.33502063129593,-51.635952611846825,-51.49943316775474,42.702574676009164,18.6353155595187,1
Divorced,Yes,Female,B,127.70015835797861,177.01714495614158,D,-192.4454571947196,-11.343714634678397,-68.57286450946908,-10.943178694917597,-91.85793953966905,0
Married,Veteran,Female,C,-142.8770166836034,136.427358367442,D,-138.11918354945374,-128.64999295213596,-68.53845557167597,176.6587093175803,79.76292463088254,1
Widowed,Veteran,F,E,1.3155332869560996,-59.08212914415733,E,17.10952252276588,-133.88264624419742,-38.40415321139364,65.96356673982928,-0.22529521927764704,0
Divorced,Yes,Other,D,121.54587691791451,-90.67160695617392,E,-118.19895177321675,73.45732366907733,83.36730841551874,128.96800107887233,-184.044138140796,0
Married,Veteran,Non-binary,A,-29.530229828136328,91.63561372700134,E,168.71004541441968,220.74887838948968,134.65169848149432,-11.275242637469916,-35.75005790747648,1
Widowed,Non-Veteran,Female,B,-32.18305662617834,74.278854347639,A,-19.793257279681235,-44.39350127936548,164.28418855919128,1.740988052262112,57.975068109830644,1
Widowed,Veteran,Male,D,-43.34866011042198,19.435334239555004,C,67.42173946115915,-108.68154657651505,-223.9341523676027,195.57752155293778,-139.34725185867876,0
Married,No,Other,E,28.527924465193184,220.14396104158348,C,-28.376239434412444,67.93047315805524,95.26000583205862,-123.00652819000358,-4.026771858999523,1
Married,Non-Veteran,Non-binary,B,-31.548802127656856,125.2974088897404,A,-21.455332354545916,-3.805825009142516,-49.19480222095009,43.557068112634596,67.43365537759726,0
Widowed,No,Other,E,64.35757197045099,111.71201191924114,D,129.65166032426484,216.57164530004613,-60.6854602564957,108.25541117395892,-104.69258236124028,0
Single,Non-Veteran,Female,D,109.67388155455944,-59.95671200313512,D,-44.726190090666336,-116.13691211254637,53.436055206591945,171.46574904174042,-76.48950827951835,0
Widowed,No,Female,B,89.49981219071074,48.61925743988187,C,-102.16787000243282,-148.09287986950167,-138.87966154203644,-136.23504927721515,-175.8976299742622,0
Single,Veteran,Other,C,49.78470189513126,-127.73471321754614,A,-66.97152014049857,-128.34579652077943,-74.38716269216324,89.01907300848855,70.79473974710912,0
Married,Veteran,Other,C,-97.03329435099654,-0.18706493504272562,C,92.05478368261579,-2.4580196281137017,10.53998483728728,-175.89685903398052,-134.37895952114695,0
Married,Yes,Non-binary,D,-141.90496073055766,20.59961200231841,D,113.57158044992907,81.74270836598465,-6.691535187410966,6.093395433014194,-80.99778782446994,0
Widowed,No,F,D,157.0265356637845,-15.09185730456146,D,-93.96647890523103,71.90632007426586,-3.945902594931732,133.2024005241859,134.15772196351045,1
Widowed,Non-Veteran,Female,B,86.82514763059214,-4.137679295604989,E,24.706125812057277,-2.0656018579110866,174.22939475889817,-26.1482436175755,5.296685834170688,1
Widowed,No,Non-binary,E,95.84817651235512,-86.5808170351977,E,42.350065914075095,-21.114404859176805,132.95379582303505,-127.43146918175103,64.07202884201281,1
Married,No,Female,E,-52.50420146332111,-36.368973939539984,A,111.77475199466136,51.862026278815854,1.4733484303018847,98.26962928536518,36.22323689402022,1
Married,No,Male,B,-7.082379239196679,-30.446084332615346,C,103.92398258780291,-55.86827045645899,-70.49585078282999,-34.559091300008234,15.504471028773839,0
Divorced,Non-Veteran,Other,B,94.56415713985365,-16.253007942844132,C,52.32151135942019,123.56879026951182,118.41236280147038,-91.62824667832407,-188.12203238644443,1
Single,No,Non-binary,A,-185.61529378841445,-94.23232750158631,B,-159.59117698716736,-28.104927714406468,253.5061103261126,-52.55881233834364,31.946741663638793,1
Widowed,Non-Veteran,Male,A,-212.9586440888714,13.317378522758816,A,-7.571991217953331,100.89875811406735,-39.40414867428831,6.19584136448908,-201.5764241376633,0
Married,Non-Veteran,Male,B,54.59542836104744,-37.07168171395775,A,48.629160281377594,-14.334974738740684,99.01695726173418,-16.13079486384657,86.74090239811052,1
Married,No,Female,B,15.206374909999255,-163.77882252728546,D,107.74759355179665,-155.74834926434374,-64.1710574364305,146.3075745854623,-164.69432798287102,0
Widowed,Veteran,Female,B,-105.43842120905178,-338.40895798005903,C,1.6713418808262923,-25.415349609940684,71.50537673756244,-63.53839959396225,-28.39446225705628,0
Single,Veteran,Other,B,74.92320425041616,-76.95069676568268,D,79.97407837251139,-80.62339028273608,-41.01550044596056,-42.78164989404068,-99.24052465548799,1
Divorced,Non-Veteran,Other,E,-167.8752864379524,44.73409930708869,E,75.41600508750926,-103.02044887088823,-22.44541480225757,37.35247402168513,31.81356982394017,1
Widowed,Non-Veteran,Male,E,32.52011667687116,-20.503536978486114,C,-51.115364364494155,22.17829319545697,-37.37651659999281,159.2557756889738,-36.186387084201996,0
Married,Yes,F,E,15.541951134115356,8.52580264303683,C,195.1830593225888,61.084273837436875,-1.879133529285991,-121.33491394665215,-15.018111825806182,0
Divorced,Non-Veteran,Non-binary,C,197.1702109748933,-36.67398234122824,C,114.69171443217078,47.95995614954461,-59.62755680102181,87.66227302597255,-173.88642276577986,1
Divorced,Veteran,Non-binary,A,6.1433064161806445,-31.989194328716763,A,-267.66092809267076,-57.17483682999372,147.7100821896391,41.90330557620399,-12.16573671232306,1
Divorced,Non-Veteran,F,B,151.06996986301525,-9.817636893381689,C,109.15073738628405,-134.21620291244645,78.02381238009689,-27.969020256532207,-63.149371463225265,1
Divorced,No,Male,D,13.186742605624122,61.96600322302969,E,-24.148045859884196,4.312338830554134,32.70428525832468,-111.34841096844961,-19.727918625369785,0
Married,Non-Veteran,Male,E,-40.55301698930494,-16.58738267585152,B,-126.62759335403899,-80.67971318830655,59.64092336019049,69.90227612851889,72.54001978452575,1
Single,Veteran,Female,E,14.29697692708408,1.8605101882224706,D,25.594207172922072,98.57171974179755,28.62469090421303,13.900675206680019,-78.16709248417354,0
Married,No,Other,D,13.367156594955562,6.80063340066707,E,76.5083975182831,-103.66175875557273,-72.76649146698253,47.741003808246305,147.4170067246638,1
Married,Veteran,M,C,53.244264623214974,-59.16531144594883,C,55.27387558243533,-37.42022315309694,-38.5339073838602,-58.70409366003976,2.8649178173495256,0
Single,Veteran,Other,B,-8.583478385750219,230.3624029440939,E,138.58402419402992,63.65888351514243,99.92669528441209,-11.055498225069678,-82.24603069634553,1
Single,Non-Veteran,M,B,45.46309920299599,1.3010066555822783,D,-19.837813557986244,-6.858400190404421,135.50942483592632,168.2628882947337,-24.90241179608489,1
Married,Non-Veteran,F,C,115.68146951752874,-17.635201812094202,C,48.72528884097112,-72.3011064150482,-241.63537884817833,-8.603864777353085,-101.86686532228163,0
Widowed,Veteran,Male,A,-126.84792312438817,82.2678647605912,D,-68.68747977473284,100.09939500633666,126.59669005111024,76.05350401990981,78.22923170691408,0
Divorced,Yes,Other,E,40.02347701692521,-0.5298293546036443,D,42.967774339384476,-69.52619557129512,22.238027725092564,58.79295165190287,75.01537818150695,1
Widowed,No,Non-binary,E,-52.849035655324506,31.07117431104511,B,132.63188326068456,-8.328650302176738,46.65197462412489,-10.861844950982265,0.5306397125388174,0
Divorced,Non-Veteran,Non-binary,C,72.14672051110556,-76.13410050170619,B,-177.68806948463262,-48.22282494203638,344.9262787404179,-99.80339623705022,75.45017315550565,1
Widowed,No,M,A,-119.37546724596093,-70.96713282374827,D,99.47373707955461,123.22240247551318,-17.68601898022302,-7.49732766206994,52.22928514773484,1
Single,Yes,F,D,-103.51250519400314,-139.1663833696905,C,96.24217798386067,48.69933944708838,-24.572928234561314,-11.989605558212379,-204.838865935573,1
Married,No,Other,E,134.45700412161045,-62.370882349529836,B,131.41397549434032,146.88075883367816,-78.13090479952369,44.311507656313196,124.2823150243735,0
Single,No,Female,E,78.9708487908776,8.301666864192892,C,69.91164567289037,-53.46004568658495,-11.21957846237653,-232.45671958729534,19.33035399827059,0
Divorced,No,M,A,38.53320164524357,-62.37400888964508,A,200.17453396858122,-177.22109343801384,24.773712693451603,-143.92087961094268,-72.54771170316549,0
Married,Yes,M,E,98.461408512027,144.7443443142348,A,91.65669289304458,40.79393676202513,62.517390865897745,79.15540938420254,-99.43356777238478,1
Widowed,Veteran,M,A,168.38582488783132,106.66027878473166,D,139.64389627702408,5.057080537888678,44.95320102789581,-24.286303315822618,-65.77184528671465,1
Widowed,Veteran,Non-binary,C,65.97876501726964,32.20568486052344,C,13.214983850584328,44.90948647994817,136.57435741308876,-29.40478828001992,1.5500530345368715,0
Single,Veteran,Male,A,72.98373402146765,27.71702105838471,D,-143.84175224975695,-127.34663505205913,-62.583587219358186,30.318647163705474,104.75837676226847,0
Widowed,No,Other,D,-101.96997938788863,34.97271702930787,A,-63.92941349652024,107.57606183175801,52.17378431101265,-49.79933592457123,-10.002988367002088,1
Widowed,No,Male,C,-137.27234742581007,-131.65412328935798,E,-130.22782038053668,143.67874841055553,-83.66176303428308,68.91854802172661,98.05673559630549,1
Single,Non-Veteran,Other,D,-233.51058625749212,-100.14756530502645,E,32.905463640799915,-44.20882168590426,-3.7068025844455232,-355.67652883090943,46.98033797325809,0
Single,Veteran,M,D,88.6923686216155,8.228811344756789,E,121.81495187350598,82.78912532315579,125.6602098681384,-199.01534976286223,-186.99556860127774,1
Divorced,Non-Veteran,Male,C,127.31144761716584,-37.658569438649344,B,39.12516113883607,-25.827699098427125,-65.37836356819547,-188.2209707320565,-15.077112281061163,1
Single,Yes,Non-binary,B,-48.948621902603854,18.978281845883263,A,4.713674757535351,52.79033689199345,-112.84020008968194,-77.15777317161063,-145.1583104476043,1
Single,Non-Veteran,Male,B,16.69615500105245,16.66843557276944,B,-114.08598618333798,139.34635747526892,-152.19415793223922,29.255445429308775,-15.553312338272457,0
Single,Yes,Female,B,121.3817241641507,-14.284811067902792,C,101.69162258450297,205.55126356861666,-55.27700972715724,-41.634593637750555,45.64643920501875,1
Single,Yes,Non-binary,D,-60.853964524418956,166.88223966714304,D,153.92756959898105,6.464877525895932,0.18373063357640756,-54.46226724963359,90.4472098826202,1
Divorced,No,F,D,142.86640045660923,-147.06131373627986,B,-1.2138511333585988,-15.696491917939651,-194.0012645420779,186.18389001843377,-41.81705064742916,0
Married,No,F,C,94.36757931946227,95.00822422695148,A,87.29619725763646,122.90741972612278,55.867946332404394,-70.35848304367246,110.76903774004639,1
Single,Non-Veteran,Other,B,-101.95546027584888,108.84275621479107,D,38.532021251766196,2.2130516370466093,29.30475965494396,102.2280600415081,17.732845503693298,1
Married,Yes,M,D,183.55495316478186,-18.08898767673047,A,114.81689610904546,-11.049948670854222,-58.41357377575244,-114.02092173082423,-132.10122736113289,1
Married,Yes,Non-binary,E,-192.46008581384461,148.08479717269006,E,-256.21359266145436,-79.97997170385852,193.7553096564952,-191.52014377824352,126.02210258702907,0
Single,Yes,F,E,-94.49561673906874,-28.736197677949583,C,36.586593389077684,-80.68975907295356,-41.383801876819994,-39.08844357196499,-21.440222895825663,1
Divorced,Yes,Other,C,99.64001731281681,12.006091764837985,E,101.23052738087345,-78.47494394647283,66.68163258860798,-140.9735493783471,-59.31698634049057,0
Married,Veteran,Other,A,45.206023114840384,209.50341603034656,C,-17.79454719601005,-126.57971713887979,146.42914481329385,-23.011284865119762,-78.81547066765263,0
Married,Veteran,Female,B,-29.367283794518812,-85.89701522623908,A,173.41172932172492,-76.9416565886881,160.26101375633343,-11.699208354179337,138.94240440654494,1
Divorced,Non-Veteran,Non-binary,B,-108.18687122182942,64.81998197790574,C,38.42999131086407,-140.86130129937825,-84.61129343761299,-31.567637411920344,-139.8453849798501,1
Married,Non-Veteran,Male,C,50.977389243377246,69.25952561648747,A,-47.57337044563908,221.02958160214175,33.61014595921443,-20.716350414838832,-116.09533577623831,1
Widowed,Veteran,F,D,13.64493958717407,-38.09811924506683,D,41.3296138745156,17.30810075518543,34.02144935221138,-39.63079967246957,117.76589101625008,1
Single,Yes,Male,B,-45.23176568438508,67.29665420313557,B,-27.345044754681325,44.35414657941652,137.58055688713293,112.7676035098495,-53.056231959979904,0
Divorced,No,Male,C,145.16405837106393,21.47825394052794,D,-95.02925570557687,-120.30851313810227,-146.77055298643762,37.47354207444581,38.897432690857535,0
Widowed,Yes,M,E,141.59157405064704,117.56444356150111,C,114.90306310620493,5.996640087873319,23.70927870895254,121.83789193816264,-28.375491696970933,0
Single,Veteran,Male,C,-370.599514851713,81.06900929623758,D,-153.8123285195237,-19.767420101196397,-71.711406112135,-14.09717356444489,62.140881968072904,0
Widowed,Yes,Non-binary,B,81.24680891697449,-126.28482135306342,D,156.4627602771653,44.471846883241135,-49.761703232759956,61.52104146818191,-1.867531551260155,1
Widowed,Non-Veteran,Other,B,99.91542789053223,-11.66286493731681,A,-85.46639184692548,-77.56972484620728,-26.510873849558692,120.81435515718606,11.702229884055846,0
Divorced,Veteran,Other,B,84.61102263363992,15.155612568098286,C,68.8935656447501,40.22935887069038,-170.72875853284606,65.42341498697132,110.5951355179598,1
Married,Non-Veteran,M,B,1.3979064557961407,262.1020110284893,E,132.5338725093947,127.48906829473748,-114.31757832202187,-16.584960473007243,-86.80680925700834,0
Divorced,Veteran,Female,A,-110.48468945008672,239.81638575764853,A,42.68553866274882,28.370333162435674,-59.09284698166917,-188.1576874250691,72.5763308215935,0
Widowed,No,Non-binary,C,194.21076912924934,6.0234650027649135,B,-23.418011155411143,-70.80165642899505,-40.83499438587197,-33.999877938525124,141.19453936782202,0
Married,Non-Veteran,Male,A,-15.960041165372427,-82.90687750236187,B,129.83924431385984,130.641293095374,64.28533720073469,-72.8799121159993,-73.38035341292925,0
Married,Non-Veteran,Male,E,9.367015551095047,-201.5060451586283,E,120.30574076898317,-70.01928407375493,124.98782726388364,-137.43594948746298,-57.88711118816461,0
Single,No,Female,E,-127.39586006994652,-135.00660350645794,D,-32.846068447006175,42.8010798249205,153.43629439223153,187.28184247796224,23.874275600465573,0
Single,Non-Veteran,M,B,-63.05105103474309,-21.75747113562131,E,238.5838395730457,124.30501823645841,65.21553858055329,3.1961287087692467,-192.54854339253765,1
Married,Yes,Female,E,-76.58826620532632,-139.5203830912925,B,130.9773940754558,-117.11322145254002,-18.925150424773122,-32.927001860066,79.87007996342939,0
Married,Yes,Other,C,21.55270055312237,32.358973153235404,D,-107.9404037404719,73.68429703794797,103.47377419164954,-38.612277726772575,4.167322103578805,0
Divorced,No,Male,E,70.75594732206231,-19.997734439686035,E,86.17907677440472,73.39986966730748,23.80875700067664,133.96745081340578,-80.06916758273938,0
Divorced,Yes,Non-binary,E,113.47794460095571,-8.648754675171464,D,86.03066231211241,-63.39071419308563,25.02492595551717,-91.47981234069283,-207.64630833826567,1
Widowed,Veteran,F,C,169.83499659317005,99.27694333146655,B,143.0425196789946,-29.85847002743116,-36.18013720607754,-49.30124236620261,-64.33839492477567,0
Married,Veteran,Non-binary,A,-58.43081724692972,-104.74266952939453,A,-364.4629718654744,239.80262887265033,126.75161119376534,-37.55038478477378,119.68419701554262,1
Divorced,Veteran,Female,B,-65.05605728076102,162.03078867790578,D,17.855632401627336,21.694123759207343,236.77312385816455,86.82274369687734,57.905022703229015,0
Single,Veteran,Male,B,165.00951417547338,-117.87448740353898,E,105.84897450489348,-129.20173441253039,47.17813448026321,56.65370054584808,44.87038318344071,0
Widowed,Non-Veteran,Female,D,12.069894996339352,-108.08160891747191,A,-78.09466242631305,11.253580711211326,-0.965091095476407,-27.059079830156495,-17.117413507462174,0
Widowed,Yes,Other,C,58.51368415830601,57.884167284325116,C,-18.016864951246923,-0.7443446832502143,-85.29158131198639,-210.68199335161307,-135.49266527860175,1
Divorced,Non-Veteran,Male,C,-51.52233426003527,-114.93892703523096,C,88.17039816011263,-16.301369311603185,-251.0159255052338,-32.28817331791169,145.15305795834848,1
Married,Yes,M,B,180.31334323344763,-125.07284457401721,B,8.709013074494761,-61.582199126876525,-161.2997429983525,-7.331308739785392,-44.245751262832215,0
Divorced,Veteran,M,A,156.80548894776624,-72.63921763708284,A,91.65002716731328,39.49911815868176,-79.43359958557134,-15.75455636762192,-31.19620336898915,1
Widowed,Non-Veteran,Other,A,-135.25341013818414,-109.03099525329665,E,84.61254550545081,-79.65991554556446,-32.17480573646449,-34.028421020787626,-4.110491437163565,1
Single,Non-Veteran,Non-binary,D,17.643384673749754,-114.41267837195164,D,-33.71138046662088,33.11057755921622,5.940296288112864,-39.17347896325393,96.91935843206542,1
Single,Veteran,Female,E,38.80602868422902,163.6308540505123,C,-149.03774846494227,-108.35465118081862,-2.927760080405575,167.47473577482432,79.27424449854435,1
Single,Veteran,Female,A,-45.83113111173161,122.84990423338552,E,-32.309624854735986,110.03272751787254,-142.77448665836326,-98.69849722591019,19.529462242761213,1
Married,Yes,Other,B,-240.46557270759635,-65.86094391143526,E,-14.94431112454349,-35.05943348613884,-28.649320167435388,202.80565162090892,-11.891768666274363,0
Single,Yes,M,B,30.06305627194622,-80.95142852780315,D,-8.364260664799486,-118.29715964493643,-65.38686765092697,-121.51658206921365,145.80191333409655,1
Divorced,Veteran,Other,D,35.686608178252555,10.575517215754026,B,-192.88517243996677,-203.1232941350967,29.14419803823674,55.38972737955679,183.52531834695333,1
Widowed,No,Other,A,82.47343645223921,-94.02269863276963,D,-17.354825150322576,162.15689500573498,133.31219083067316,-149.8538999133696,78.60075839444505,0
Single,Non-Veteran,Male,D,28.735356148540774,11.263031252481232,C,-44.295399998014936,130.4859820309671,-26.529501262905274,87.38065168111712,-13.002975396493543,1
Married,No,Female,D,23.219488486680028,58.77229448996923,B,58.12506992616924,-22.04930007279816,107.86563527080591,116.59318050991556,275.9084744581647,0
Widowed,Veteran,Non-binary,C,-41.61171963164038,-103.03616694739634,E,246.71192633324895,37.24747754157912,-169.50663932008655,-59.66416356427886,-21.364131108016583,0
Widowed,Veteran,F,C,142.55694195207988,-169.69316833023706,A,59.02054622901603,74.52976830925824,-101.53889934666445,-28.045752959992175,-154.5080434489514,0
Married,Yes,F,D,-85.64246850038177,-79.62292489798521,A,201.86505436175617,5.9501701551434705,78.63657307416004,42.8981765652565,106.15472092348881,1
Widowed,No,Male,E,-97.99491486240616,160.16144217029918,C,41.449936127553585,69.01484523357118,76.55867372699629,-30.55789861040756,141.35281698659225,1
Single,Veteran,Male,D,-60.0936221637006,-109.90405146366638,E,45.12725501437723,223.66523196919718,46.673483936034984,-83.46784891481863,46.706229063663216,1
Widowed,Yes,Other,A,99.65796728038382,-29.179795166489868,C,-60.16191640729652,-106.11579366540663,40.27179963880677,-257.45727099551624,81.67242958516236,1
Married,Yes,F,C,-93.65898276439313,-31.596207189559642,B,-70.47093192315585,-47.475425006081714,109.61187771189722,-3.3772287747113308,-51.1852151875478,0
