marital_status,gender,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,target
Widowed,Non-binary,-146.27503444055122,-21.269430361997717,-0.36019116213948915,-198.14319136253383,-97.3818744998991,54.67020621367823,A,D,-24.768809655022352,66.62221284896619,-75.80574712494422,-2.4821075362941047,A,A,0
Divorced,M,91.78505286755058,-102.73232345865443,-67.1175859990148,11.42963642671639,-62.296022382151214,23.82753626962398,E,D,-189.8946031565342,-52.7374801067439,-37.91274980762242,82.27113098570483,D,C,1
Single,F,30.72953588751941,30.555849844125717,-85.18730258613883,-19.925452537375797,-203.71968176076876,-22.01221478951551,A,B,-61.58485281203847,85.09849403974947,-144.67872642670238,151.78042021048103,D,B,0
Married,M,72.1424108912517,-107.4394808228291,-29.82619732491681,5.226243366263158,-91.82187723151681,-157.12334897984644,E,A,-170.0974795706283,5.1506198729082175,69.91439713750873,81.32026678951767,A,B,1
Married,F,-3.401540136566176,5.1417702029027055,35.979375671865796,-113.67818772922547,-113.98510398081491,-16.14996272283564,D,B,270.8413862510939,7.840153725957706,-53.09234665185747,-41.349225539212156,D,A,1
Widowed,F,-93.96360969316152,-120.79460251886644,-134.6949262944144,56.18461719139318,-65.56134486097949,81.82481982219807,B,C,31.15644611004706,44.551705108459245,80.33507290686055,-25.434105679247033,C,E,0
Single,M,-46.24920510092496,69.61343404220582,-16.507164232212126,-80.64771224748506,-82.33716298388283,26.708193347239106,D,D,4.0699398163799,-147.79037304991402,-231.73753452880894,27.879542261069158,A,E,1
Widowed,Female,172.87052117031243,-133.25818653736582,-12.646066944324803,90.60781526999659,-34.37553036407728,100.68027621133213,D,C,66.10393187433537,-23.842251101305482,-144.8004038861886,-61.582177064903256,B,E,1
Divorced,M,10.884718562221336,-135.36404680690887,-15.499001121290675,-118.95521633171326,30.471105618070787,-89.3755703793836,E,D,209.08281162939915,138.6238710739153,-149.40787112042995,-49.08274064715099,E,E,0
Married,Non-binary,-22.8191187774162,-56.823636440845995,33.618717147339424,-77.2528614758341,153.0432013011799,-146.76215666539213,D,A,51.3970872145755,-75.09996230505176,-117.66039419241152,-14.772161907236384,A,C,0
Widowed,F,115.98275550190331,-0.9018020331389938,-20.271957020238457,-96.39382312598535,-45.745997517147345,-116.23421735787203,A,A,48.417024577149995,-56.314142247911114,26.785917555910803,-14.480534024477429,A,C,1
Divorced,Other,-96.296387458264,8.441673268681289,-148.35171583453152,-19.609998143909806,-164.68232799917658,-240.51066323552018,C,C,11.294580905392277,-89.51215648227786,10.611776547587832,62.62858905909533,B,E,0
Single,Female,83.78955835243036,-79.4901555595746,-80.34965592659799,-134.62843754432058,43.917597451478485,8.440687009499571,B,B,-27.815135386436246,5.230306466426811,-53.2141480938046,-8.504267188352758,D,E,1
Married,Female,92.11014232983885,19.72927228779951,105.23884703553985,-95.41072988114458,-82.13721536330078,-117.31174679036982,D,E,174.90586625096222,-13.981062682167755,-29.459460921908548,42.58509098000381,A,E,1
Divorced,F,-6.363235465267415,-2.070830520546499,-29.492099591074012,-116.236187584154,16.109765874053597,-5.422569705506334,A,E,-26.0544916681489,-292.9839615759512,23.16978406291902,-117.01620410493486,D,D,1
Widowed,F,-250.64392245250176,-25.089677450712305,229.7113515695195,170.08502143552687,-32.552341910700285,122.89961309923893,E,B,-55.0133310908513,-49.573306735238695,-123.24130482015016,164.47555112629487,C,B,0
Single,Male,-94.29367486665102,10.799505041281456,121.63257229458635,217.28523039070205,-113.2495530076,161.02331207651753,E,E,-103.55459188243641,23.256903033078956,-5.424176080979744,25.54651403938793,E,A,0
Single,Non-binary,-160.6373598406312,-148.7425603538804,130.59058621002146,-111.48811109526204,-43.97814770541916,-99.87853811246339,B,C,48.94092898814492,-79.39107741529588,170.24603931972803,58.63366209316747,D,C,1
Single,M,-209.1487386025309,-161.4231002429195,-14.443217894219895,27.871096989540227,20.608351513887726,-59.748902830004745,C,D,3.552724326549267,43.929020703999015,8.996828205357124,-142.2144678180374,D,D,0
Divorced,Male,69.9772438065328,200.2941971389821,49.81508314199093,-65.49330406169379,-1.856048924031538,-75.15933583981477,D,D,44.06321901590168,-26.39299350384578,134.61038359218722,-65.58412911764506,D,A,1
Married,F,30.246913459976987,-2.2718906069992117,-10.881361778404424,6.532908434401098,76.77978126953124,-88.49548463901677,E,D,-2.6415460186016695,-27.529744664529264,-89.84976456330702,-75.61794989665162,B,E,0
Married,Non-binary,-22.551684482232258,31.89097023870199,-9.959717248051458,-44.5235166367815,-92.12655100269998,-80.56920177321759,C,A,-19.403939432263677,-177.74636344379851,-44.63083828378724,73.7040288311049,D,C,0
Widowed,Female,135.48823615494808,87.44524612455936,56.50824521916429,48.102787752831105,-77.61635952839401,66.15299633123051,C,E,42.146545669524706,-55.35424883628771,-148.66388393915537,-25.2764750192019,B,D,1
Single,Female,-51.31895318933355,-109.04797096166683,124.49330087445915,52.367416108978695,-186.29607353330104,-16.58775275010442,C,E,-4.174836675573454,20.75146093146258,-18.661710153034157,73.5531232679794,E,C,0
Married,Female,170.74229423694555,49.828628015968185,-29.018593650581597,97.89468866097828,-83.55130066394376,180.35536666517177,C,A,24.412074312347933,123.93060046587965,146.18931776890946,108.87237999201523,B,B,1
Married,Other,-47.46580725701516,-47.43774356145648,81.91275441583986,63.940093252272455,112.02268959251766,0.6320103143428758,A,E,149.07979720820305,185.05817206041138,31.47484055498194,-330.7193884481783,B,B,1
Married,Non-binary,106.29593637890939,-5.357612496955718,-11.772997981598374,49.21896773034862,-45.66642184018026,58.80938799429622,D,B,-72.84682155814916,50.315798574942775,-2.176718928316356,-186.78298459659956,D,D,0
Divorced,Other,118.29174689966287,32.96693983103506,-35.36640181994833,-19.025464989729088,85.58253221632866,-28.281906550169584,A,B,-31.32045785431573,-32.83576319867406,107.64953695375861,123.11507754164779,B,A,0
Single,F,-169.41952860906474,-23.578661497102136,-36.9891563752923,-84.13410923098095,91.61838033531114,-38.26446222430892,D,E,17.55351021295638,-158.62348868420625,1.1772984155212813,-48.24866834762182,D,A,0
Single,Other,-86.54833504816598,34.84607784759059,29.475794023493613,51.415099784114425,-42.66003397466587,102.86222127685963,D,C,-72.3921687733377,167.36913506728754,-142.83810833767356,-86.9180984563313,A,E,1
Single,Other,87.38145120347647,10.034958557019175,-44.99330404139562,-20.282857996257494,-62.08160054773162,-68.6162722763897,E,D,77.54206461653874,-132.39655747025222,-70.5798865113946,70.71572708282253,C,B,1
Married,Female,-88.25357436132076,85.22543109940034,-47.10615415330613,54.31598750158806,104.86360670136212,-162.77802927979394,A,E,-191.5706970931167,-56.81492041624249,-142.31186859216848,159.0666391033172,E,E,0
Married,Other,161.7993361499935,104.6160850853349,-158.76445862619278,94.20832808804505,-4.132502252312084,-35.624694718587904,D,E,-67.35657400372114,168.9661575628266,19.91777007227038,35.88460616666923,A,E,0
Single,M,-39.582882647363284,134.5245844794551,-57.80132986638075,-15.194657479933408,109.7906026238639,-3.112679967872177,D,A,10.602635124447351,11.262875497860335,-98.72411315482987,16.213813228855184,A,B,0
Widowed,M,123.44622132602625,-107.31838963463771,12.745573247662975,-36.52015415709387,138.09804107068814,10.840065083633908,D,B,38.36963114217763,-139.95170320881292,168.85896985181208,150.40280698465932,D,B,0
Widowed,Male,143.26144843680743,6.278193097296082,35.19322600390301,-158.50463601584323,40.87809557426609,-98.61916439486848,C,B,-81.37853649446315,95.04035833029447,-114.08096697027776,75.41431991339998,E,D,1
Single,Female,8.983683172116098,-188.28651104324553,-20.43232718721067,-90.20881697630986,-30.53554902514203,6.245979281543646,D,B,-139.22728834518261,-230.437341112735,-193.51025031577308,-76.33341630711605,D,E,1
Divorced,Male,-28.29071493204498,9.223301254638393,-74.46243569435748,177.57658271019196,-49.03327497883115,114.69394444564513,B,B,64.66448820150777,-20.043163859311157,143.68552901546792,13.517740194743574,C,E,0
Married,Male,80.00620570276928,-98.41972779283552,-53.901731158114416,190.34050166573178,52.796829374737186,27.98526584976174,E,A,102.17924447558362,-12.42329994570175,237.92546286395844,-60.757875034217065,E,E,0
Married,Non-binary,-96.1635154879273,52.87997368492844,3.1862891564360325,47.09503233294352,46.79247072049672,-138.15179679693006,A,C,-52.3190856654698,60.464353142492335,-172.1326713890052,264.7492444240089,C,A,0
Divorced,Male,5.577291599202174,99.81664923239617,26.394741055930186,142.14505537182652,-75.38709752083244,83.70371587350864,D,C,-47.333558095385634,119.20400213544615,77.08331943679622,-66.5660173271401,C,A,0
Single,Female,21.654592061915338,43.10519326859162,66.22702128149372,23.906602835012805,47.09284309989547,107.21099475280053,A,C,42.36667755376733,-64.9787661412909,-4.041906018629461,19.7020053656618,E,E,0
Divorced,M,49.14833132865773,-78.10695514197153,-32.64069869178785,37.52250705582281,-3.9227623801406626,30.059776391191516,A,E,216.17871312338787,39.36106177617856,205.27831335735587,45.95285618740628,B,A,1
Single,Female,-31.925229046783627,-154.507276085923,0.933363927775175,166.51573555460436,26.140204570100323,-182.25632020457005,C,B,51.41551530686313,-103.14322382954406,-54.41431730490582,34.920535730316175,C,E,0
Widowed,Male,172.28289205284898,-111.98790564830183,-182.99105406152364,67.51214597611941,-56.06779242395046,-49.721651950776355,B,B,-38.71112157927502,-81.30745219087696,81.7426732441848,-131.59239299467026,D,C,0
Married,M,72.51291085346577,51.41579769116178,154.40457797362123,-86.24896739707334,118.99117577150477,-72.32859596612883,D,C,-24.72393488998704,66.27786995102416,34.23440547151925,78.73511274289353,D,E,1
Single,Non-binary,-24.29232180643892,45.123464151713144,-51.03382292407552,-18.440313347364736,-66.53355214057417,65.38950006098413,E,E,-27.406947248378906,91.6696943155594,16.59153998368192,-36.64227789013721,C,D,1
Widowed,Male,-98.63433180453177,-20.16213741463901,-23.785790095152684,-56.056684033881034,-172.70921178655146,225.41017719743036,E,D,183.48675300943228,150.47007498309824,191.6905530453259,38.176431425758466,D,D,0
Single,Other,-125.80190723926532,-79.53920114237476,124.70205647271884,-20.063525067974297,27.329335084833534,71.14654514963021,E,E,-25.53866227633709,-13.414640834226802,9.960206961599658,98.14068414140061,C,B,1
Single,Non-binary,82.59355987695601,121.69916467348175,199.45160751988965,37.22801268980192,71.32391106267502,51.70827382892922,A,E,49.300717551227244,93.52102486468006,87.95877386706118,-105.9689074601135,B,C,0
Divorced,Male,-31.155142618828446,132.6146385713876,13.48034411077592,13.835385871776593,-65.21934178494804,168.80569103721965,D,E,46.59877420602183,-26.220741708062512,35.700416205228045,-17.97284282982876,A,D,1
Widowed,F,-72.06607456159655,-98.29592643613904,-100.57206580676834,104.5174041975668,-33.7304917635064,76.53088659883916,E,B,-50.661025292455584,9.71618042827107,-32.389923875778344,-10.748468378939984,E,A,0
Single,Other,69.9494377718959,67.2403340547173,48.83590573725476,98.9499969887446,31.106331855253433,25.40053953962054,E,B,-12.60203406278271,4.804000043957058,142.54229738783332,116.00830540975875,C,A,0
Widowed,M,92.23827121585923,-143.83690735664547,127.97744360224827,-145.74900069576938,-174.73893545221355,-101.19034186772897,C,D,51.28120896787786,-96.56218921756721,-241.89472984288574,5.92901429107377,B,B,0
Divorced,Other,-162.41440222714522,212.79818981094684,-39.62753884665361,-23.532888783789968,16.371551984780154,-144.01855152827605,A,B,291.0483238000896,37.015935929434576,169.7282236105057,-84.49940096568952,B,A,0
Divorced,Female,117.84678300272222,-187.60739108867526,-81.50409944661774,62.98591519975834,14.580311170358737,46.488653879867925,E,E,72.14817744187955,75.4508462913316,77.42274675644707,189.29067111815897,A,D,0
Divorced,Female,-119.11468566488495,123.83623634597987,51.599614888266366,107.62143746537312,118.48659090646979,54.79873178314152,A,C,248.27546153911615,-98.73039947509902,-68.09611024795352,28.75398074576166,A,E,0
Single,Non-binary,-183.6907042477218,100.66745230152863,116.92012031654235,-88.53328283525238,-60.16453233378775,-95.63859025230327,B,A,-9.346545740483085,-147.21438840119941,30.08486901387054,-74.5889356813457,B,D,1
Married,Non-binary,-71.76904031189487,-58.67444060291104,-5.140008475863342,-142.0772447901363,-0.7230219451032377,19.49985964874516,C,A,-73.92233732901794,-135.3633898186277,25.97498869806174,-120.91501906162804,C,C,1
Widowed,Non-binary,153.40808349947866,-43.11719565360298,25.664278749375075,-1.2131467536796128,40.87625250599757,160.64526581681636,D,E,-195.23082963347943,78.24033054394383,-37.81545900089059,159.16059087639053,B,E,0
Divorced,Non-binary,-34.63653936474473,-95.2087706946344,-245.76316066266668,-17.38404533354095,-116.44904624317343,-82.85251160629977,B,D,-234.2471668637116,-73.9187427556476,-47.472174856946936,-149.902295742767,B,A,0
Single,Non-binary,-112.63791183891382,-32.51662363037814,-45.7577934511015,40.21902231580831,-75.24135770570423,-24.23445235122325,A,A,-68.25438931549638,-131.57730681986942,-18.309163742951743,-141.42377068428388,B,C,1
Widowed,F,-42.01620265657853,124.67763036386232,177.00849863237323,214.89368123904714,-122.41641611662769,-9.321168321121528,B,E,-133.95433063553762,-72.03196910615965,21.41015097068182,37.38825389494183,E,C,1
Widowed,Female,-82.56910726921109,-61.74860468146953,-227.37772664340105,-45.59645225516815,90.25933297840558,-113.47687354132148,E,A,54.22771584529473,54.295067026564624,80.23665772933053,182.31706506225288,A,C,0
Divorced,F,-22.621084387846263,-7.242728427623235,-49.69752347645753,60.72661156813657,-55.5750140068221,58.50496044764155,A,B,-129.89565673739833,-96.90362700773161,-69.46831371103059,-19.49002586152894,C,B,0
Single,M,-44.46660855417979,-56.419161870688626,-2.5365309593549243,162.2509354451259,126.3342270664776,-89.99771172109426,B,C,16.51532900823017,-80.1352908197972,41.35915151883614,287.00574148420054,E,B,1
Divorced,Female,126.40124118652611,83.12472946373312,81.14083449077945,-43.01403940583251,0.9058753185754378,137.3912920262064,E,B,-79.39522259816653,8.200153415643108,-126.68980112960797,-80.31775568959918,C,A,0
Married,Male,4.155444931431522,35.78615326943931,-156.79763126215232,188.90130271153484,4.234259545640465,107.4164419969939,E,B,81.04994654168999,-14.883400116739656,16.78391236977094,42.21655828615472,C,D,1
Divorced,Male,-54.197121997013156,75.89595400849937,-25.372613064506353,149.48933600433088,-70.65871526676737,124.30773343644566,C,E,94.99560914209275,-71.03861436641738,25.043366213867944,15.955821513547559,B,C,0
Divorced,M,130.50453986123284,13.698248402242195,-65.49330669515577,139.015516657335,63.38294742677035,-9.989136260703042,B,D,-87.18643206359388,-49.95676167491634,-136.38306555820265,113.29804660114078,A,B,0
Single,Male,-29.601101906235144,1.744144025530361,-8.505989434192918,50.84431707045686,-178.315022006255,-12.246615527690741,B,B,-29.221420913365687,4.499566250463654,-159.22890253560692,59.66493516645396,C,E,1
Widowed,F,22.135278785522637,-192.8052644409296,59.829072150591635,-42.700720226541186,-83.4815661314257,-125.45722846886036,A,D,16.200105599765134,128.78014183413896,-67.9441165461043,51.67973176183482,C,A,0
Married,F,124.12751285113599,0.6228497858728075,-29.960974006478903,82.68258116441794,49.319999744753126,64.63181906474229,B,C,-21.735277491475948,152.03283734786913,37.92201491499297,52.66594315520565,A,A,0
Divorced,Other,-188.61856011387178,-193.81767067490742,68.19699020970208,-77.40289203270136,59.100638501969,-89.66741640556747,A,C,-78.86236109619631,-76.93371642254267,92.18678178116897,145.40591029201732,E,D,1
Married,Non-binary,6.342987642767767,41.301568578663414,192.09945238827794,-147.06897754395453,-50.355932294867,41.635570517031326,A,C,46.56803221127468,-66.94923365272909,-104.3387290568087,101.97198754859869,E,E,1
Single,Other,187.91570807751606,-60.55351859872381,201.29767194901507,-88.71978611274851,-32.04931030440113,-54.39767639733596,E,E,-155.31379157723407,70.57160275801974,118.6103842283915,44.00419909074257,C,D,1
Married,M,204.77858717585434,-51.66374949108926,-4.270639428542399,-80.70736034828039,-5.054855896492753,-110.80110679683366,D,C,-106.64583796257507,-7.041406508662214,-212.48117011328964,-92.66449279231861,B,C,1
Married,Female,-108.55827053349067,-19.574368783042214,112.10377914243696,-121.06987322395683,-2.8222023017017253,29.112590081830884,E,B,73.15214221670404,25.0758974233856,13.414198996281094,-19.25722633100865,A,C,1
Divorced,M,-4.776729058326818,-119.0155591435175,106.76792094484952,-58.43889634378212,155.97663883027914,-81.20891501486811,D,A,-172.06698446279933,38.563760388420604,96.19164310114911,25.01637780160033,D,A,0
Widowed,Male,12.202965444943022,-39.13540371813407,-12.717627837586118,-184.05587919806655,146.56203498491755,124.87169031341985,E,D,-49.99482427027807,21.633537859650286,189.93477096811867,-166.77077508642165,B,E,1
Single,Other,66.07877921293485,-106.61952679807531,76.47209319729637,101.4775841112312,-39.0794312454118,-56.32894835579373,B,B,24.267617525248443,169.59327335227647,92.45250699237042,-0.47738700805740747,D,B,1
Single,Non-binary,-158.1681757572662,46.48902645014286,18.228540234307697,153.29002983565013,85.46460013944723,42.81175446602035,E,B,-86.89600891853941,-209.94115345437655,-104.93183771727715,195.2539486733618,C,B,0
Divorced,Other,207.90499905723726,121.16090805007485,-51.36979837680485,41.4801396416261,95.80293142606459,-165.07110746791403,E,C,-48.460870182168726,-19.25324228859572,2.750932838635795,110.394802215632,C,B,0
Divorced,Female,124.34664558442367,-37.23443215968927,-111.25375793283894,8.38379206166104,89.76457713541355,47.290327629756405,A,C,-220.73819659747826,12.543640782498352,65.97378199537268,-39.210743520462046,A,D,1
Widowed,Male,80.1914582075641,85.85278740308965,0.4676735430015093,7.346064229719394,36.346681765456175,28.136957036098753,D,B,119.31871103153951,115.24415837287543,-104.55510041065368,175.5132826381233,C,C,0
Single,Female,50.329661065180034,-33.30388008471452,-92.72452312428995,-83.43702844996706,-157.87976817102546,-315.7755056940162,C,A,-7.644485729178978,222.75225481396487,104.89324870971164,155.79860569866614,C,A,0
Divorced,Female,-165.00367047558186,-47.821821584088745,-89.66724998363375,-33.85458361220962,-50.546505091566196,103.8961206649257,E,B,23.453665032870326,-225.84859899227285,-92.04529476547994,-121.47673418313512,E,D,0
Married,M,-66.49422573852613,18.72870321760783,212.65856639915648,49.987284510331435,8.823647493631999,-56.78317584795137,B,A,-166.9551399156794,-71.4132355940414,64.06948266810252,54.04704924187935,E,E,0
Divorced,F,37.52764269902361,-170.83354330839617,-22.522422265787192,-88.8969865113276,14.627344292653396,-95.6258100426154,D,A,63.8857194604451,-3.2074881735725773,54.0646635364872,-36.54983337540576,B,B,1
Married,M,-122.51262430222197,148.11751312682173,29.453434495823505,-37.49977721004124,26.83593610438181,-36.469184340802094,E,B,162.63202305808798,-34.974013666321106,35.986962529214004,46.63115112462003,C,E,1
Single,F,-50.1696590681137,85.68686036979615,-18.77177964305689,-18.134588688138262,-101.44335065220527,-9.487785975682128,B,A,-37.53647473514318,32.69206756808167,-150.02381246585833,-36.25840190140981,D,C,1
Single,F,74.31968288790918,58.47081086005037,-170.0121776912553,-131.85679356210466,92.60793996220123,181.20191874671377,A,D,62.49597076647616,211.52311996594807,-25.959730278941695,46.055512558167365,E,A,0
Widowed,M,15.09848209508654,27.436025427264077,45.66659870580854,152.43158583409914,-114.39361653788463,115.48823974177668,A,A,-49.170817822163535,-95.94850093667623,13.390279524390955,2.3081075339078683,B,D,0
Single,Other,-48.39990430541871,53.638888931562725,-121.3745911414881,80.88299862201029,-152.63096978301107,202.56018610480692,D,C,45.78665122942098,17.321424665782697,147.44241814516988,68.88122428753877,A,C,0
Divorced,Other,-17.189639258375962,79.55106873351352,37.57731798721406,-112.14929179474251,-162.51062341819133,93.15352557639277,D,B,-108.53779218203583,-225.45413998886602,-34.07420284858543,-91.9479618404868,A,B,0
Married,Male,40.02280093982484,66.30804841697378,66.54450029909265,-225.72522633823846,-65.68923613866424,54.43348894944826,B,E,-70.37047630801428,109.19799683285825,92.34538827438823,-31.24313757149743,A,A,1
Widowed,Other,89.85640078541897,21.400628785678858,65.62389365983202,113.0915774939237,69.0007987902076,-57.80215690292503,D,C,17.654072222695973,-75.23970030018702,-12.26421361934472,4.649196883743204,D,D,0
Divorced,Male,19.309246371400388,29.044003298316095,-55.232735733185464,-25.558829955441674,-50.17900596858643,-22.846841677411607,A,D,46.39149597680845,190.2448675886645,-102.20619602123988,235.97981687840627,A,E,0
Married,M,182.34501087244408,-58.977658421726076,-10.258963740505788,27.666773223318152,119.43759960975042,21.444429541959202,C,D,70.28827385262626,-233.26823358956324,-43.634862161917724,39.21021927573191,E,D,1
Widowed,Female,-123.01707613006265,-66.67563667313514,17.0984835988935,-73.49604086579023,44.06006158875924,36.78355043168431,A,D,-71.90892633196727,175.3908896442001,136.33610826609257,12.244844395471674,B,A,0
Single,F,67.71063479645572,64.41570633893161,-6.529565072443501,19.970363651601804,74.67533944592556,-34.40294031026425,B,D,66.15865825282509,-86.00500220936323,155.44580326438452,-143.27667208430285,B,C,0
Widowed,Non-binary,-68.16270866831601,-110.25294073075132,30.515122410508045,56.438657778836145,-131.62193005292633,100.11889645104787,D,E,-127.61154904783187,115.10600270649951,-6.218664360372812,-109.02807189955548,A,C,1
Divorced,M,164.5960849942775,22.373705342901133,-35.792509679933985,11.511472518353477,-96.65554855276008,-168.35608442579405,C,C,117.33674273759924,-53.73231264620626,-76.94901086204527,-40.48467759078832,C,C,1
Single,Female,141.9173717573403,-93.89356589309139,-9.353365191194245,85.78209959576229,-1.1417203181563638,-80.17634396310036,C,B,-22.86973345071381,-160.28107605317496,34.38946262373367,266.88920012534487,D,E,0
Divorced,Male,160.11924259619494,46.476452273172804,-43.306398552214866,-110.57478708900123,-60.70701395520977,-53.25947357532576,B,E,-35.20463102515573,-19.531159417733043,25.87766068170477,119.46017949039658,E,B,0
Married,Male,-214.52360577434285,-83.64622279073257,50.62561116030479,-148.06927783225143,-136.13628087520638,167.05677922477818,C,D,-37.696015069587496,117.70975582290188,-10.432859062574114,124.10024855498445,E,A,0
Married,Female,201.73553638098136,-82.77980276110755,-26.256188807685753,-123.21276682126403,26.311766413628696,11.420547134569524,C,D,-63.199623262347494,-32.81175133405046,-191.6781492538634,-144.1844719674166,B,A,0
Divorced,Male,-87.24385426221528,-5.402826482281779,106.81828735067724,-202.01145773484384,-5.1730205950920825,51.04397326534734,E,D,-148.143434739167,166.6168098065436,-86.18063802716757,-0.8389674941152114,D,E,0
Widowed,Non-binary,-95.0072683867051,27.878763674832115,80.78879603622944,94.56472164006996,191.68862543648862,127.42562967245819,A,A,-260.2723000828383,80.20590737953856,-12.476894358012958,184.05166134853627,B,D,1
Married,M,-29.078073839307407,-63.85743726435189,-95.72106408599772,73.49482224484686,85.13164239847461,112.67705152290124,B,A,7.7004010037095565,-111.05378203948366,25.26960082674437,-129.31772399175162,D,B,0
Single,Non-binary,-78.2779637900066,194.32578008557977,-95.71798241278412,-13.810727156516556,-141.959600597814,94.20585052360599,E,D,18.412516141750523,54.906171949268,-201.47437857462776,145.05741441042167,B,A,1
Widowed,F,71.50386147410973,-79.1322940399807,-134.2337299837534,-8.356226522189534,-161.50344817243663,61.98922684952862,B,E,-120.55966859063874,140.1874017189408,-106.03506247181346,-72.17097881579141,B,E,1
Widowed,Non-binary,56.19373575128947,-57.001750536342186,30.58214644125553,-74.44822463819769,144.69092808699426,-43.95221264280305,E,A,225.76818657055324,-126.78406211499475,1.0145770440320616,42.35159903978777,E,A,0
Married,Non-binary,-2.8281239232279027,-65.17456618462349,25.067756989554685,-2.4217180937910485,88.14624249388481,229.2431046206035,B,D,-93.81361832591904,-147.75237330512286,113.60983935197069,-64.0847710565128,B,B,0
Single,F,-22.12186864925412,-28.44384426286335,193.10301578674478,37.14022863965366,-76.04151569089187,-94.35878312629661,E,A,11.993776324494476,132.240646562586,-31.780837043912246,-15.72036061479927,B,B,1
Widowed,Other,45.47061815817001,80.15298783185821,33.53596841429848,-36.297110998460894,-57.51549144963239,-83.63005229857944,D,C,-197.1131288843772,-62.8738251423415,65.4050215948005,-79.95654561704828,D,C,1
Single,Female,127.27845638549024,-203.75215017629512,46.17382327410233,117.6974230501915,124.86671975727577,62.81322737391829,D,A,-140.73591493652822,-103.6245706032029,67.75324186509968,-131.0344870085272,C,D,0
Single,F,-43.18342091880186,-82.26782701077518,-3.5599547990014275,-137.11949209328353,10.209680673662385,200.432031504045,B,D,-59.64609693479387,72.95302942444272,-22.47687170058716,-94.38840962148379,C,D,1
Single,Male,-71.77767639502831,147.63265204851743,-132.4213241963867,-32.426029345586684,-73.2456546625098,-85.47179483788821,A,A,18.224383967741943,125.01413019705372,-156.29018704896828,-3.4718983052377173,B,B,0
Divorced,Female,186.2762308848276,-41.07423208699931,-7.108288943923048,130.07215987280952,-90.66082417724765,-148.03684268275487,C,D,-16.076395353412305,-117.27263374199464,16.701884728307345,-209.06619949969075,D,C,0
Married,F,-28.174301648012484,-34.033690417105454,-46.61805779723983,75.30498097282265,54.82583182417506,-109.05110491398415,B,C,36.77151939912236,-31.507530629772486,-187.36272468187784,155.44645438192944,E,B,1
Single,F,137.54119195471927,-37.475151905589826,-81.88664494519496,15.544309196828868,-15.751372356400333,97.2084847266598,B,A,93.07403453042615,-0.05510041087488191,-191.54113898132238,-128.2939209407053,E,A,0
Single,Female,92.31216411620477,32.45066400804802,48.918814378991804,5.467609518836011,0.05894284794761169,-18.560735419195,C,A,14.841485313118516,-189.7755357569701,-129.75137986232863,-57.03310440182563,B,C,1
Single,Female,-126.54130170467515,250.6746234170524,99.10450534436609,65.72289183111812,-47.74659669212912,-78.62497812634884,D,B,86.68973018744568,-37.30231626974205,87.73202705866117,-3.9099776597138898,E,D,0
Single,F,-39.888741780525564,-35.923191812987234,24.479070859575465,65.67381889557214,-48.74244670542324,-46.98129030901095,D,A,-176.15044963404097,25.83958154489785,-93.69864041005802,41.87905353332121,D,A,0
Divorced,Other,83.22520793865374,5.560376724757806,0.387710158444364,-5.95897577904165,-42.85404645582495,-57.30154498980167,D,D,-72.0965094516919,-71.46158137675866,25.89700396647472,-39.982513469206474,B,B,1
Married,Non-binary,-71.45372212768095,-53.514544665100885,-77.15365505064564,-80.58777593091008,22.666856286828047,64.08726881474726,A,B,63.492904704700784,118.5657232370902,-74.77475671571045,61.585238560695444,E,A,0
Divorced,Other,7.398340890266236,-70.97330025044697,67.73992685016265,-87.12868068499313,-1.333070019276716,-137.19398345532443,B,D,14.74446362467712,33.124478674262136,-34.927640199062175,29.61354619504506,A,E,0
Married,Other,-77.5033193287952,38.84107588347761,-56.9459902247239,94.09972044572929,43.634333744024396,-51.18294531955016,A,D,-113.41997193248949,156.22789639733068,-116.02554010577674,248.290771207007,E,A,1
Divorced,Male,-195.0654007991097,-148.27372375463642,141.0362687206742,-15.057832218285364,51.038511016110654,135.15625661194449,B,C,-42.07400956659456,197.6094312084873,41.60008947876086,-42.67211743851038,C,C,1
Married,M,58.713453958891684,55.92736617685796,131.5494077599103,-241.44186310932443,22.46901132211799,-169.00241313799813,A,D,100.40507750783357,31.696233358290616,33.940159955678226,15.283093687218347,E,D,1
Single,F,-43.91531996389403,-123.41229762853057,-106.87740895024416,-305.087814929675,-122.7349040609341,106.77858291017652,C,A,-184.55219104513267,9.830707723823043,-117.08607732326821,105.92109270982006,E,C,0
Widowed,F,-169.34721688918899,34.4872186307778,-31.376989769974355,40.57275858901133,54.82539130120385,-115.4706342929125,C,A,-85.54455236847126,50.80241950908254,-56.71048840509291,108.33018739021286,C,D,0
Single,F,62.22509011611771,-77.83518400013479,-46.68597750176078,9.523729808835455,-57.78976035221001,57.161634528255945,A,D,55.68049562406059,25.216618402508743,-181.23068736256,248.76339627204706,C,C,1
Married,Male,-76.15655893408686,216.9923758792196,114.04129355136814,46.181195951210675,-90.80742922903087,9.378987898257922,C,D,42.32117367923095,166.11421191256764,89.51450983997837,4.955904590601509,D,D,0
Single,Other,-82.31271952208581,-120.72969865985283,58.94916476670146,-272.3259840539625,46.60723504417433,23.166397872091267,A,C,96.3599041361162,27.547672359178204,196.04288480105166,-163.0661812498505,B,C,1
