AgeGroup,Religion,civil_status,country,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,target
65+,Other,Divorced,Germany,B,-14.419977032711506,1.1235947333763525,-47.17450322979239,-175.92075365260496,B,A,0
36-50,Buddhist,Single,Other,E,-225.99911267307942,39.19040679768419,-225.713574433692,-90.23928567279313,E,B,1
18-25,Christian,Married,US,E,146.13438803399256,94.24688154481983,170.48691573724713,137.1869210767925,A,A,1
51-65,Buddhist,Divorced,Germany,B,-155.8415718777279,73.05427476420168,-130.11348792517214,-7.826831486430359,B,D,1
18-25,Hindu,Married,China,C,18.79664387010865,-36.028598418744586,-93.55448802761394,-79.29728137915954,A,A,1
65+,Jewish,Married,China,C,-145.69144264829492,81.01698171315464,-21.227089732389253,-139.0015643889136,B,C,0
26-35,Hindu,Divorced,Brazil,A,-100.68493781264358,2.997429067878251,53.8039352187194,-60.56667953163776,A,B,1
65+,Other,Widowed,Brazil,A,-100.01232021321233,-106.57443201691845,-166.68417452257992,37.59769025581331,A,B,0
18-25,Buddhist,Widowed,UK,E,-32.79357279794892,12.367790520247288,46.36896339353693,-93.88832311581702,C,A,1
26-35,Muslim,Widowed,China,B,11.583792580345065,-40.91089043150596,114.92767822527306,132.96795531945165,A,B,0
18-25,Christian,Widowed,Brazil,B,-177.88696801633307,72.60890362297012,68.01852335883707,-139.08189586197548,D,C,1
65+,None,Divorced,India,A,136.31800099709216,31.142820217325546,82.00439300026609,8.287273174817953,B,B,1
65+,Muslim,Single,India,D,-78.23342098535629,121.5214254078421,-124.15961291856641,-112.3312188106166,A,B,0
65+,Buddhist,Widowed,Mexico,A,-120.14788057694324,-50.71709087216052,4.510196717597335,-14.803293972167978,A,A,0
36-50,Other,Divorced,Brazil,E,-141.30512944157385,-63.09303929342207,136.4433987519613,-39.32315354790629,D,E,1
36-50,Jewish,Single,US,A,-41.30162327718386,137.22528418227256,131.14394838512084,-53.563958447753535,D,A,0
36-50,Buddhist,Single,India,A,51.58410946056906,-33.61636845924191,121.78927675382162,-176.68703522961098,C,E,0
51-65,Christian,Widowed,UK,A,-135.47519128440413,-80.85563972754031,99.98012692160091,-25.949319441741135,C,D,0
51-65,Muslim,Widowed,US,B,36.01448594894578,-79.84957951702776,-49.5490930435574,72.52015283354184,B,A,0
65+,Christian,Widowed,Germany,A,-35.6805427928669,51.93045992456161,148.11842739541515,-13.840400377647924,A,C,0
65+,Other,Married,Other,C,-63.67779220232676,-36.787011738191374,8.29696130574015,15.166702344039942,E,A,0
65+,Muslim,Married,UK,D,-31.669241600110205,64.36721258735327,-8.209075661276945,-50.7626261849365,B,A,1
26-35,Hindu,Married,Brazil,B,199.70596382203436,12.24367063741663,25.51883303208366,68.61630376134595,C,E,0
65+,None,Divorced,China,D,-59.98232152188155,59.0147785050156,-134.48908498294085,-61.96746324474201,A,D,1
36-50,Muslim,Single,Mexico,E,35.65567470648235,84.30610035088891,-89.47784333517868,-5.784813312117206,A,A,1
65+,Christian,Widowed,US,D,-20.432568178963045,50.3320297147404,-47.317708112750374,-80.42042284491716,C,B,1
51-65,Hindu,Married,UK,A,66.87673833625016,-35.95375576209142,175.24984203449762,-138.09408933523187,E,A,1
51-65,Other,Single,US,B,269.77249524617275,201.92680042160708,-295.985847189316,-15.613290157784482,D,B,1
36-50,Jewish,Widowed,Germany,D,-86.33971238559715,75.83498584773938,128.45271421315002,-69.54956471162444,D,E,0
18-25,Christian,Married,Mexico,E,-9.779819941843767,-47.09662447351491,-45.35739894988574,107.68725137068434,E,B,0
36-50,None,Divorced,China,C,40.869255289273546,172.73020578688838,124.01542846153124,24.653786428382503,C,A,1
18-25,Other,Single,Brazil,A,207.05121786132028,-57.897958708076835,-79.14437997653,99.3398557251338,D,D,0
65+,Other,Married,Mexico,B,181.39529934988698,-190.26053407006117,-83.54474728187387,75.09529651659919,D,E,1
65+,Jewish,Single,US,D,82.22681077926627,85.12585001885793,-2.6227179340034468,-95.80955364251463,E,D,1
51-65,Christian,Divorced,US,E,82.81311578697742,166.4259514003157,-121.9000846702919,-100.57947625854365,C,E,0
65+,Buddhist,Divorced,Mexico,D,-32.2960411282857,88.00014915101436,25.693900060014524,-18.371625966695227,A,B,0
51-65,Other,Single,India,B,-45.33170367705686,-8.729504428727234,-123.67819357204364,-61.12232460887148,D,A,1
26-35,None,Divorced,Germany,D,74.84828961604106,-2.5642846635419483,1.6916474164335666,-88.28359536064104,B,D,0
36-50,Jewish,Divorced,Brazil,A,36.35041126650763,-69.66845160724246,105.13198530989524,-13.051470320788741,D,E,1
51-65,Muslim,Divorced,US,A,-61.92078045281208,-167.29034412435544,-39.382185352782884,-4.563984729561513,A,D,1
65+,Christian,Widowed,Other,D,-54.237124551248506,15.642870350183156,-53.25965660111539,-101.46071056528301,A,A,1
51-65,Buddhist,Widowed,China,A,-162.0826703892976,-72.72518207847585,-118.70587106633617,-81.83337582207103,B,E,0
65+,Hindu,Widowed,China,A,-18.952493560113766,1.5812115087697636,-127.05914762031838,-32.68451225317457,E,D,1
36-50,Christian,Married,Germany,D,-70.05591103245652,1.289198529430634,33.59218000395671,-180.4833546232784,E,A,0
65+,Jewish,Married,Mexico,E,170.17137391829127,-116.53232980647358,-90.02171275797451,71.76925921144472,A,D,1
36-50,Muslim,Single,India,B,130.4113390811964,-75.73751028155348,119.87392283776592,-57.12289489504835,D,E,1
36-50,Muslim,Widowed,UK,A,-38.63958986014154,-149.31359835382864,150.4260489071519,28.032945476289783,E,E,0
51-65,Christian,Married,India,D,142.90173730417428,-74.68393709059625,30.48425494661536,-54.239667554139324,D,D,1
26-35,None,Single,Germany,B,-18.526986312924414,-59.10783950069486,-66.75437908287907,-47.966033964448165,D,E,1
36-50,Buddhist,Widowed,China,E,11.077540132076154,-185.38686959823877,-127.41964189842977,48.34476871519189,C,B,1
65+,Other,Married,UK,D,78.4119949364461,43.0929612860868,143.25134255863068,-153.9386117289242,D,C,1
18-25,Hindu,Single,Mexico,D,212.12699682939024,-39.13417560753718,-15.26585508056926,8.277684494972474,D,A,0
18-25,Other,Married,Other,A,103.75994835218307,-0.005974231855380996,-66.2932599173101,9.390897171482987,C,C,0
51-65,Christian,Single,India,C,-72.96350380674733,-13.961279089874667,193.1478137654448,124.25809858759358,E,E,1
51-65,None,Widowed,Brazil,D,139.34683441706218,15.302080988319815,-186.51868087638525,250.4754539420271,A,E,0
26-35,Other,Single,India,E,-77.7957731623817,-96.59137185709515,22.13069416614186,11.250965501085997,B,D,1
18-25,Buddhist,Widowed,India,B,109.99610307565253,-48.28728431149844,-29.91394182334741,46.131887641322606,A,B,0
36-50,Hindu,Single,Germany,E,-37.49830830423448,165.5944535729397,-44.48796984362416,328.27773442409074,C,D,0
26-35,Other,Widowed,Mexico,E,-26.80161607064414,-79.21617410181551,-15.680228009504571,15.611147670378028,A,C,1
36-50,Christian,Widowed,China,B,-18.106175250958824,-26.618841192787677,-84.88687285377976,112.6302428175486,A,E,1
18-25,Christian,Divorced,Brazil,D,130.67036802590687,-84.89672003875171,-80.54317314985478,40.773173232771924,E,D,0
36-50,Muslim,Married,China,E,77.2005688902713,-83.55135660724746,-105.85041215664488,-120.76350922551818,D,D,0
65+,Christian,Widowed,India,D,-17.21214657229304,-43.24132073061725,26.62621944416853,-55.84527743145924,B,E,1
18-25,Hindu,Married,Brazil,E,-179.27912971065868,-43.087107818273026,122.22536123970976,-241.8856915898073,A,C,1
51-65,Christian,Single,Other,B,24.623923326709143,-91.2566556870139,3.9250904656588537,17.794080317045808,A,D,1
51-65,Buddhist,Divorced,UK,C,29.30431007242898,-53.95097883111535,-48.87450814683545,-44.861062231420334,D,C,0
26-35,None,Divorced,UK,A,-105.967550678479,-106.73178637515959,1.741010064939501,34.18194763592705,C,A,1
26-35,None,Single,Germany,C,-82.3675743161675,-68.81905114321543,34.29832066527025,24.26975042296865,C,C,0
51-65,Other,Single,UK,E,136.15547515144127,-68.79527392989493,-49.516075890215305,19.59117514298953,B,E,0
26-35,Christian,Married,Brazil,D,95.35827672432772,104.62620400741915,-142.6301509651467,107.11059481456277,A,B,1
65+,Hindu,Single,US,A,-114.51440445809288,-16.45639528836731,138.7754647347303,-27.62013445815314,A,D,1
51-65,Other,Single,US,B,37.08313681257382,-193.36533858909436,83.40241692743939,-31.2232494574424,E,E,1
65+,Jewish,Single,Germany,C,125.4146153824778,76.67662619199521,3.012984462690112,-98.12225527670911,D,A,1
36-50,Jewish,Widowed,India,C,-150.6386394101445,-165.57963600926212,81.54962331199327,-135.49638831208406,B,B,0
65+,Buddhist,Married,Germany,E,0.21595576856499643,179.24132379211923,-128.7621410696466,-121.66139482911487,E,B,1
51-65,Christian,Married,India,D,72.27693801245826,-67.73975289311284,-86.6155896561482,-63.841740259897136,A,C,1
65+,Hindu,Married,US,C,10.234524520147593,49.73618108966958,18.68630714229342,133.06791099982024,A,E,0
26-35,Jewish,Widowed,Brazil,E,-117.52596418620173,122.02984595313052,-47.21107051793149,-41.16857320282102,E,D,1
18-25,None,Widowed,China,A,37.36864660589528,-110.31339687987949,-116.57359465297581,10.873956964960756,B,B,0
26-35,Other,Married,Mexico,A,84.92666179747593,-101.51213514660122,-57.72143009338762,88.4799761928438,B,E,1
36-50,Hindu,Widowed,China,D,-98.36857022277357,31.098481986137166,123.26483132306079,118.50256338709157,C,E,1
36-50,None,Single,Mexico,D,-32.08037512832288,-109.41576881305967,138.13776602840028,-4.491791767066474,C,C,0
65+,Jewish,Divorced,UK,C,-0.005454737995917502,10.36811706504178,-132.374805663647,92.64281304704265,B,D,1
26-35,Christian,Divorced,Germany,D,-27.407182473407808,-8.70426932930106,-79.43708562966853,-53.23814781096944,A,E,1
65+,Muslim,Widowed,UK,A,-111.97800581498716,28.165825532201456,-97.87735717191278,7.407758352809048,D,C,0
18-25,Hindu,Widowed,Brazil,C,13.973027899885421,7.31345936082003,41.98443681882256,-35.03963688145066,B,A,0
36-50,Christian,Single,Brazil,A,-168.5522545067989,-37.78807438486954,0.9938513514069275,51.81661105361227,C,D,1
65+,None,Single,US,C,-108.29225370572362,-166.9346248663699,23.00583311046166,206.19270945739538,D,E,0
18-25,Muslim,Married,Brazil,D,119.01152763869227,-27.59502302552212,91.63347761700102,2.7901333771146275,D,E,0
51-65,Buddhist,Divorced,Mexico,A,268.41009635173896,-62.76069520177303,-58.2208271962282,82.99253608205561,E,C,1
26-35,Other,Single,China,B,-50.43434506583143,229.0019448676855,6.553132960453696,178.95993807388325,D,D,1
51-65,Jewish,Widowed,Brazil,D,99.70401050953748,-96.04549057494995,70.61582249735913,-18.75890412459313,B,C,1
51-65,None,Single,China,A,135.56771341256038,-93.69246843633076,-113.0756745245213,-12.75057798772316,E,B,0
65+,Jewish,Divorced,Mexico,E,-140.40912096617853,-29.109162359181063,-15.049559827833939,115.65718534318587,D,A,0
26-35,Muslim,Widowed,China,D,123.7216852902392,40.86020678249548,17.180649596421425,-70.44200908508003,E,D,1
36-50,Christian,Married,India,E,150.58255346696092,-56.99793184839357,108.88727538403302,60.07183853359723,B,E,1
26-35,Jewish,Divorced,Mexico,A,-16.92184823531991,33.87171750368459,97.24258608390267,-56.50131985753626,E,A,1
51-65,Christian,Divorced,Other,B,-3.148818634050251,69.23301751780744,4.327112042558349,-41.826763803790556,E,B,1
51-65,Jewish,Widowed,Brazil,C,-7.243689804760807,14.115721822768359,-115.35807850034001,17.03907689556617,D,E,0
65+,None,Married,US,B,-30.221039120790245,102.19969749519899,25.7055178818011,-99.68421538213443,A,D,1
36-50,Muslim,Widowed,China,C,-43.27557221757287,-184.64611860042314,-99.5561561936456,-69.97390640307,A,E,0
51-65,Christian,Widowed,UK,D,-220.62927218154834,-7.674649979067384,-42.779415027312275,16.948316999736658,A,A,1
26-35,Hindu,Married,India,E,160.83692463480602,94.1805290119144,-89.05671586702091,93.56071719870793,A,C,0
18-25,None,Single,China,B,-36.61228057756268,-33.642061482833796,-149.3129307872946,-109.31680485432777,B,E,1
36-50,Buddhist,Divorced,Brazil,B,-107.94414041007907,6.421547622541382,-63.968034991779845,131.85569256127266,D,A,1
36-50,Hindu,Divorced,Brazil,D,-250.16411260708358,24.710925505919718,-59.571895764741825,-133.89909674818765,E,D,0
36-50,Muslim,Married,China,E,-4.520896124959414,16.02262427016264,21.932976604266727,-93.34098319612427,B,B,0
18-25,Muslim,Married,India,C,58.43936969083375,28.033250058134517,-49.03010170728792,-15.552838071515692,E,D,0
18-25,None,Single,Other,D,-156.2641438527482,55.3726189817157,117.81496280789673,-40.58479543538018,B,E,0
51-65,Other,Married,China,D,-9.3744376645224,74.52543683071909,-167.8200292243906,-157.17809719779382,E,A,0
51-65,Hindu,Widowed,Germany,A,124.30664414841925,154.36355622051184,-55.5251783051657,-74.18514187699145,C,D,1
51-65,None,Married,Other,B,-28.794266450588353,-7.167967249473355,171.74343005267252,-41.09196505357662,B,C,1
51-65,Hindu,Married,Mexico,A,-138.04212451315524,-117.82108380334347,-105.4905727631373,58.902956393501896,E,D,0
65+,Christian,Widowed,India,D,91.37179716951862,35.30719561867461,-30.526411408535587,-47.898916199638165,A,D,0
26-35,Buddhist,Single,US,D,-37.34301464132644,-22.57981000289934,54.78835733883155,-85.75259910046428,C,B,1
51-65,Other,Divorced,Germany,E,-138.08344303010173,121.08364339851806,53.94981525937945,-26.66664056025993,A,B,0
65+,Hindu,Married,Germany,E,-31.162765711770813,-116.53631112162486,-114.40155942729587,-88.66348324266949,B,A,1
36-50,Hindu,Married,India,C,24.936249203378978,-75.87477290434926,100.55351260154362,73.16510557257016,C,A,1
36-50,Muslim,Widowed,China,B,58.86956842354536,44.647922835020545,-147.59474274936736,-35.35306237701173,C,E,1
65+,Buddhist,Divorced,UK,D,-71.79389417104626,-5.068187824867661,17.468686716209252,31.924142512562568,D,C,1
51-65,Jewish,Widowed,UK,C,-59.39704471113543,209.9808671641693,-238.6690326483821,-32.984721331183295,A,D,1
26-35,Hindu,Married,China,A,194.9745278921571,49.133368792784395,110.59686971752907,-127.83853179708295,D,D,1
36-50,Christian,Widowed,Brazil,D,110.82225859403493,64.3788034985394,79.92227307576269,5.416434949365931,D,A,0
65+,Jewish,Widowed,US,C,101.6170633771206,4.808593323145285,109.66478535258337,-92.34401020582982,A,A,1
26-35,Christian,Married,Other,D,66.89913055516476,3.4195862573476674,-8.20205166954894,80.99022502466482,B,A,1
36-50,Christian,Divorced,Brazil,A,31.200643833166254,-26.441004106327213,33.244915899966784,-70.51709035889803,C,A,1
51-65,Jewish,Divorced,Other,D,27.331968721805683,197.8338650360943,11.323107587927062,-39.48619223715483,B,B,0
26-35,None,Divorced,India,B,21.44236034848011,129.61828485061565,-167.51102356176548,58.00944915584182,E,A,0
36-50,None,Divorced,Other,E,-72.07954244067837,167.53922753600833,99.31793530073821,-37.955142998538506,B,B,0
26-35,Buddhist,Married,China,A,-9.584206631231112,127.73738541995986,54.36007493922189,-30.515267358792535,D,D,1
26-35,None,Divorced,Brazil,C,142.19390737431806,-141.74227154375114,16.790573115219644,-50.15751159336268,A,D,1
26-35,Buddhist,Widowed,UK,E,107.06367471208415,7.324474140593441,165.1344470249144,105.29029353368118,D,B,0
51-65,Jewish,Married,China,C,-173.13520303987124,87.83678054883957,9.175924343308933,67.20342928180561,A,D,1
26-35,Christian,Single,UK,C,-177.31727864284446,-178.40247170771784,70.48103873918382,45.703421597765605,A,C,0
18-25,Jewish,Married,China,D,13.465746724618436,-32.53202471732766,50.679239498835884,-92.03827713546538,D,E,1
51-65,None,Single,Brazil,E,-52.835925689227395,-154.14981810128285,170.35688608845527,2.3485249084269295,A,C,1
18-25,Other,Widowed,Mexico,D,137.50200762463442,-198.12502920224028,-27.025483558372937,-34.08997093186629,A,C,0
18-25,Hindu,Married,UK,E,-4.908969766596641,-83.0616242396513,-108.02467465979323,-87.60124596469274,D,D,0
51-65,Other,Widowed,Germany,B,-121.5043806609947,-97.4135008053188,-137.46918458322344,-50.63577908740762,B,A,0
18-25,Jewish,Married,Germany,D,-133.87817222196387,232.2262222087955,-33.976423912389656,99.50266073655287,A,C,1
26-35,Jewish,Divorced,Other,A,-54.9855478945533,128.55478169069912,-96.40261087913905,116.50094915847946,C,B,1
65+,Hindu,Widowed,China,A,-3.6762294809569314,-77.98098999090342,-1.8008741957485646,-111.20164525614473,B,C,0
36-50,Jewish,Widowed,Mexico,D,50.59422744102741,182.83209646414292,-190.55142349491354,206.67672444881435,B,B,1
36-50,Muslim,Widowed,China,D,41.28145089234156,-30.225243009069725,-32.76850470684639,-67.24254347897224,C,A,0
51-65,None,Divorced,Germany,C,99.27533336682647,-176.9304815733427,-145.13388367814844,-58.46986900928846,B,C,0
36-50,Jewish,Single,Other,D,-75.03166988748148,167.19870166804748,-46.952493487108775,-111.03659027602413,B,B,1
36-50,None,Married,Brazil,D,28.436418152205974,115.09775400248074,85.33375712548988,76.81914048912381,B,E,0
26-35,None,Divorced,Other,D,90.73120423160898,-29.311606173819634,-107.1421467443705,124.35607894894108,C,C,1
65+,None,Single,China,D,-39.23320435042945,-30.924028113312296,-41.062371257123274,9.717356165253817,C,B,1
36-50,Muslim,Divorced,Other,E,-91.84179269025557,2.290074563590861,-23.223713425460165,61.37260748817409,B,B,0
36-50,Hindu,Widowed,Other,E,-83.65427323074447,-167.00681372157746,121.12799429907466,78.16660365434812,B,B,1
51-65,Muslim,Married,US,D,-98.19017541316842,-62.90523801172315,-84.72638558418872,203.89563101379835,B,A,1
51-65,Other,Single,China,B,-16.308302724493036,-54.65366740684965,33.249349299863894,81.36128664442394,C,D,0
65+,Jewish,Single,Germany,C,-57.74823992309336,-88.71336182538089,172.14694641287167,-135.93811335553244,B,A,1
26-35,Other,Married,Mexico,A,22.895282910415084,-57.64455981513365,-97.11407017632007,-90.06762061652496,B,A,0
65+,Christian,Married,US,E,73.51876629847305,17.83071805324741,-50.90622524339521,60.59102577836835,C,A,1
65+,Buddhist,Married,Other,B,59.7985454558212,-164.3590496335902,-109.46539270849078,99.26466638717206,E,A,1
26-35,None,Widowed,US,C,184.17907252751326,-89.7963396223032,-40.143139999257755,-118.23808585480073,A,A,0
26-35,Jewish,Single,UK,E,-58.51447820570254,96.42902999217013,-72.58385095081941,72.90702471409392,C,E,0
65+,None,Married,India,E,56.25787772047909,-187.24784883077635,192.7018287465849,-143.94503077314675,C,E,1
26-35,Muslim,Single,US,C,86.53480076100813,71.67916548355197,40.490740463839984,-19.14869116064747,C,E,0
36-50,Buddhist,Married,Germany,A,-33.172472577758455,96.33553920779408,-5.046430848303244,-32.51559515177113,C,A,1
18-25,None,Married,Germany,D,54.671670479754575,76.2470868976899,66.18014698868888,-136.8010828933967,B,D,1
36-50,Other,Married,Germany,C,-19.239252579594375,-122.99626347250859,-32.17420820436089,-22.821940710080803,B,E,0
36-50,None,Divorced,Mexico,E,175.6466020832871,-79.33488840934014,-47.891190577634575,-14.937485571758394,D,C,1
26-35,None,Widowed,China,C,49.98728524893606,37.73833776034266,145.7964513029658,46.66718069010847,D,D,1
26-35,Other,Married,China,C,70.77197281449172,7.696882904444573,-52.12342125874556,-16.158261292352027,D,A,0
18-25,Other,Married,Germany,D,34.0425024874249,122.72028132270887,-98.85337857983187,31.35138960713291,C,C,1
36-50,Buddhist,Single,India,A,-45.17977181106632,41.845740380453655,19.394346703215398,2.3069578631351897,C,D,1
51-65,Buddhist,Widowed,China,A,-109.40074739614532,-72.15726838857319,-164.60002131557937,-5.735803174501735,E,D,1
51-65,Jewish,Married,China,A,16.10413678565322,179.19380625980338,-7.869268968121898,133.89232219803043,D,E,1
65+,Muslim,Single,UK,E,156.34940472228527,4.835383872277188,-80.59712640577489,-73.78919045664563,B,A,1
36-50,Hindu,Single,Mexico,D,-119.04350779101422,-196.9123261013926,60.46436335113555,-32.7883257001975,E,C,1
65+,Muslim,Single,US,E,-1.2417276265778006,-29.865921884027347,-32.47258645661449,178.33509299385025,C,A,0
26-35,Buddhist,Married,US,E,86.81065612223415,111.9269865012275,171.48779403629138,-20.416196160203544,C,A,0
36-50,Other,Single,Other,C,83.5963595588421,42.913143611409176,169.34064384057794,32.31280924279601,B,A,1
65+,Muslim,Single,Germany,D,45.20441554136834,-135.3221176603196,30.53046497710397,-98.85331404699551,A,B,0
65+,Buddhist,Married,Brazil,B,-19.856997646585732,-24.153229243352968,-35.00123681031528,-110.99710947125637,C,A,0
65+,Hindu,Divorced,India,B,183.97065379668558,-205.42037847655573,-83.34955449496816,90.16440496947324,C,E,0
26-35,Other,Widowed,Germany,B,-78.21088836460862,-104.70864167886211,-72.95298553040655,23.425457206008783,D,C,0
36-50,Jewish,Widowed,India,B,-22.345219242836258,22.073966839004985,-73.22956528837496,-57.288201221621634,C,B,0
65+,Muslim,Widowed,Brazil,C,129.92705925602107,-86.61594088802758,-114.88642787689099,-86.09351423323663,D,E,0
26-35,Other,Married,US,A,-237.11075570861797,80.8021588455561,95.82781491488373,-124.44385594207516,E,E,1
65+,Hindu,Single,Germany,C,-43.52545718750692,-16.199412110706294,-12.371930012429974,38.944685532731626,D,A,1
18-25,Other,Married,US,D,-191.4159612409399,183.2396191791126,-88.36768146927358,45.64503011003032,E,D,0
51-65,Other,Married,US,E,42.30077464370621,-179.30277973176482,27.715763929594246,168.7724160505628,A,B,1
36-50,Muslim,Widowed,Mexico,C,-24.833659142567317,-21.693745817726253,-110.07967633405693,17.35176223231077,D,E,1
65+,Hindu,Widowed,UK,C,188.5161817295504,51.608958706300214,107.346305761111,14.28799780542411,B,E,0
36-50,Jewish,Widowed,India,D,-41.03913211632719,31.619634133677927,-224.13752307548282,32.69140898391469,C,C,1
65+,None,Single,US,B,-193.53964793203502,-164.87295928374164,68.6755466288573,-73.16294025114114,E,D,0
65+,Other,Married,China,E,-13.454685709971484,76.40426852377593,213.11149192937094,-108.34251349567255,D,A,0
18-25,Christian,Married,China,B,4.813520547352227,202.6204812085441,-7.866685398734339,25.110114354809514,A,B,1
18-25,Christian,Married,Brazil,C,142.00496978835815,18.414423554479335,49.01022685753152,35.94067301156616,C,B,0
36-50,Jewish,Single,Other,C,93.25541436510974,-58.32891657450465,-89.13021982680928,164.6613571945294,A,D,0
65+,Hindu,Widowed,Brazil,C,-79.6041747670028,32.43208161435712,-88.71969977310535,41.02035423659114,B,C,0
18-25,Christian,Widowed,Mexico,D,244.12429936198515,4.609836467025866,56.31663435158632,-93.80275039750458,B,E,1
65+,Other,Married,Other,A,-90.05923437429672,60.58534665106225,-22.99206941802291,30.620209594458075,B,C,0
51-65,Jewish,Divorced,China,B,58.20808535892685,36.411012444413174,-144.7385417545087,-93.86112729416563,C,C,0
65+,None,Widowed,China,C,-121.7484997054301,92.0881945519002,35.82912842319354,-158.91347927961993,A,B,1
18-25,Jewish,Single,Brazil,B,-80.51375519793676,66.86209350659567,65.87800181249885,13.778343153372278,E,A,0
36-50,Jewish,Single,Germany,C,28.209670833269936,119.0374236566321,-111.48090003724607,-15.308391629055906,A,D,0
26-35,Jewish,Divorced,US,E,17.104572292866933,108.10887498829113,61.14308755533423,-130.43646495460814,D,A,1
26-35,Christian,Married,Mexico,A,-46.421752811019154,69.1883854553909,20.46514277578433,-102.34347104157875,D,E,1
18-25,None,Married,Brazil,E,71.95079168884484,-31.47708733599116,23.293202306925448,18.89708676407511,C,E,0
18-25,Buddhist,Single,US,B,75.0088817830152,-54.107563605691475,-188.7297002278539,68.45946565327513,A,C,1
18-25,Buddhist,Widowed,Other,E,-71.28302740926962,-80.0385409940591,56.43727283981853,13.71567201321354,E,D,1
36-50,Hindu,Single,Other,B,-128.01268969671625,-121.06808720306843,49.121040687624884,-121.92691758958443,A,E,1
65+,Jewish,Divorced,Other,A,-131.22409609513122,-37.08465056976798,34.21561627696601,-88.8906223185671,D,C,1
18-25,Muslim,Widowed,Mexico,C,36.523306374578404,-128.52614137230785,-189.74888462584323,38.906269059606224,B,B,1
65+,Other,Widowed,India,B,-80.16546741610895,96.29098545232168,-87.56534154591799,-45.98727609711395,D,A,0
65+,Buddhist,Widowed,India,D,35.44044707667043,8.807200601931852,-22.32687579624588,90.09035232526291,D,C,1
26-35,None,Single,India,C,-32.870784700006645,-32.78997342843553,81.26953615722397,15.091764066164373,E,C,0
65+,Hindu,Single,UK,E,-76.78967510385183,32.31294574018156,-75.36616747664674,-5.885474231464824,E,B,1
18-25,Jewish,Widowed,UK,C,-50.478834146901605,16.06392497131149,119.04974728463571,-86.32917898539735,E,B,1
36-50,Buddhist,Married,Brazil,B,53.81198624441198,44.93636563649611,42.451973091180285,31.260439822720322,D,E,0
65+,Other,Married,Brazil,E,-124.22690255279034,94.26802394954694,50.95911501501109,73.83157969484022,B,C,0
26-35,Other,Single,Other,A,2.0466279877317075,76.1152751969323,8.670712002124976,12.83196117808474,A,D,0
65+,Hindu,Divorced,US,B,115.56354694457127,-149.90291193932055,-68.96560785178487,175.98989371441084,E,E,1
18-25,Hindu,Single,UK,B,178.09332933285745,60.97172218812542,-110.82501834445866,-21.732027864720475,A,C,1
36-50,Jewish,Married,Mexico,D,-67.78383263677013,61.880112483045615,111.40180947641367,-44.91346625745843,D,A,1
18-25,Jewish,Widowed,Brazil,D,-25.55121301016463,-73.89568399509416,-55.96202991406625,155.1968891815715,D,E,0
51-65,Buddhist,Single,China,E,-74.85132916698373,-194.68143776042814,117.69246960116062,110.76323050828091,B,A,1
36-50,None,Single,China,E,-90.67813821737643,-93.76105622958741,-39.09212731984124,-144.3565150713337,E,D,0
26-35,Jewish,Single,China,D,49.407405007316655,-61.90747511428526,107.71109103887231,51.81183352544082,E,A,0
26-35,None,Widowed,Mexico,A,-63.69781435100717,23.003411480899473,122.51348473280656,105.02752914209232,B,A,1
51-65,Other,Widowed,US,D,63.56510827217545,62.47111204187621,86.02569729902226,155.94934356442147,B,B,1
26-35,None,Married,China,B,-3.866479966853184,-43.805532872229634,39.13186180363525,43.56191610539956,E,E,1
26-35,Muslim,Married,US,D,25.31006597517895,122.81926873378978,1.7261151449921432,78.08651834819044,D,C,1
26-35,Other,Single,Other,E,-95.89633465239017,-7.704452346958586,107.86568950254511,65.03603219945391,C,D,1
51-65,Muslim,Divorced,UK,E,70.43892714804895,175.81074982447348,45.10203809725806,10.425922397681507,D,E,0
18-25,Christian,Married,India,E,114.39278259085262,-68.33446757264218,-88.22266826259202,-67.86806908961834,C,E,0
65+,Christian,Divorced,UK,B,95.78432201381874,135.70994649029333,107.94237566047187,-3.8990191820178253,B,E,0
26-35,Hindu,Widowed,India,A,29.600084018408023,72.85792774009568,-49.71997608659394,13.157561625517427,E,C,0
36-50,Jewish,Divorced,US,D,-39.76900652171625,43.00819742584475,-140.5173391270725,135.3429495243882,C,D,0
51-65,Buddhist,Single,US,C,59.00974974125397,-52.694922314990734,48.28857473408546,-30.561733103470207,E,B,1
18-25,Muslim,Married,Brazil,E,189.412541178578,-128.57981578270963,50.63931806388907,-208.3664666518977,D,B,1
36-50,Jewish,Married,Mexico,D,-58.48374225119844,-3.85668060246733,18.579954947275013,-178.9659968480199,B,D,0
26-35,Christian,Widowed,India,D,72.69858278502377,37.557289324094796,100.59451984940728,-65.19955374631763,E,E,1
26-35,Buddhist,Widowed,Mexico,D,-31.725928466472975,-159.72739273988032,108.88932500897712,-72.74691807775336,A,C,1
18-25,Other,Single,Brazil,C,92.06333179339727,100.19937085106608,-142.7694590406317,-3.876304074606228,C,A,0
26-35,Other,Married,India,A,75.19595249099766,-23.134644820820693,-21.009756414620703,-205.17462967212276,A,B,0
36-50,Muslim,Single,UK,B,60.61841976910473,72.36209558684799,19.555504748112103,151.0855875013518,E,A,0
18-25,Other,Divorced,UK,B,-5.063474658395155,-96.61119432177615,-70.31767610635613,-84.52024406909851,C,E,1
