age_group,country,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,target
26-35,US,D,41.43402269312044,B,C,184.7962743305179,-62.66043721743391,132.72336163024733,C,162.97095855794305,-63.34985940109424,D,E,C,A,30.8000908730114,0
65+,US,D,-106.72039277405187,D,D,-18.221355983472716,-6.086354075495123,61.175088496051444,C,-15.187112426679136,-140.69345511142112,B,A,A,D,41.55152730254969,1
18-25,China,E,63.630773773517916,D,D,21.682363711528545,149.93843647345656,-105.31852319503578,D,93.7851765668104,4.388184284781919,A,B,E,B,120.5758774375713,1
26-35,Mexico,A,53.285263784774614,B,D,-47.112031077510906,-34.40803516253849,-7.794069170520086,D,67.34014832324797,116.00284408478139,B,A,D,B,46.484092399473596,1
26-35,UK,E,75.47033876348827,B,E,-91.43138755116357,44.311465340492404,87.77782866355489,A,112.90126964055867,17.128649893771893,D,D,D,E,-25.224432779388806,0
36-50,Mexico,C,-50.56945576254914,E,A,15.06696005500846,57.974924686372276,2.6360161291191986,A,120.81066518721015,-51.60752017754725,B,D,B,C,-122.43276233427265,0
65+,UK,C,25.40889170963343,C,E,-13.317650872193365,56.683417991947735,-91.35490358497755,B,-14.525722486150707,-51.89647548541034,A,A,B,A,-39.87667339153836,0
65+,Brazil,C,96.68607497600232,D,B,23.467813678556336,-7.433883929435166,-50.981190517457364,A,-81.7005535047406,-79.09689737188768,C,C,C,A,1.8815126460591283,0
65+,China,E,-111.65306271881967,D,D,79.75972384908445,13.426323605368133,-5.779171463987874,A,79.22547204199789,-168.87872267494862,C,C,E,A,5.255487922472183,1
26-35,Other,E,124.53581499978652,B,A,-49.60835076375567,66.37421872615016,-29.02370344978259,D,39.59963059828158,9.835170623021924,B,D,B,E,-201.25994124322153,0
18-25,Other,E,4.656380391620385,A,B,85.06466939011919,123.04814022619655,-68.67191025358272,C,-70.6618039127936,12.433859306661493,B,C,C,C,1.5578388883143544,0
36-50,China,D,-136.51253133595972,B,E,-21.780211061424097,79.58810731250556,-208.3377107799805,D,15.505364815866916,-204.62980945643062,B,B,A,B,5.510043785983446,1
36-50,Germany,D,-162.15177992410952,E,B,40.68709566812068,56.515821805404144,-21.715323104182836,B,-16.473431710647326,17.53549122405915,B,E,E,D,-9.42246187853658,1
51-65,Germany,A,13.937258619066196,E,C,-26.294280571670743,-56.51353919935035,179.65940637459315,E,-33.86472673328475,75.09382952516661,E,E,A,B,24.5370642710929,1
36-50,UK,E,-22.975421974706457,B,E,79.692204072923,65.84216261111325,-105.39447735640393,D,-123.00020984509781,137.95197972414087,D,E,D,C,46.65005747577659,1
36-50,India,A,183.7323134247157,B,D,47.424029052572536,-219.03385086806693,-41.54861232392473,E,-5.640457142294554,71.92611314225951,E,D,A,E,152.66634251189177,1
51-65,UK,C,147.42946521976893,E,E,18.845689865816556,178.0272532232378,141.6687724625212,B,-55.68101596334797,116.29022311263707,D,C,C,D,-62.99833637302525,1
18-25,UK,B,9.224785695165277,D,A,-12.91560759991135,37.64035225470945,55.693892114290634,C,-53.982519155017116,-11.322260450494822,B,E,D,B,70.66723557962389,1
51-65,China,C,210.9397921347223,E,C,-177.60789349530802,-231.3342063835098,95.76183881301567,A,-167.7017063783667,43.44954468633409,D,A,A,B,96.89765296953328,1
65+,China,D,-17.770724595377693,B,C,-97.43938053635486,-12.918248915688558,14.875142002468762,C,78.8338225256881,-8.978594829498158,E,B,A,D,-226.48832136998584,0
51-65,UK,D,4.071961305070859,C,A,24.5241464939026,-183.95184758879546,-82.04165428687851,C,-152.78056824949567,7.652445175777581,D,C,E,A,160.16379507074566,0
65+,US,D,-32.06656510700182,B,D,37.8203433523672,-12.238668913049175,78.9039398057464,A,-8.623918631705903,3.2277833325339573,E,A,A,B,46.177483998692345,1
51-65,Mexico,D,3.7947172103557145,C,E,229.61299464837927,115.6807428783778,78.02815475209933,D,230.1474513435707,-15.162884082980838,E,C,A,D,184.22914316611272,1
26-35,Other,A,165.87093494984134,A,B,33.89721790142168,50.75597894644799,-141.50025259499722,B,-56.31925175160194,187.99071240523207,D,C,E,C,27.434175839663727,1
18-25,China,C,204.69842697873344,A,C,-10.298766901157041,200.3405448710331,-43.78629522959447,D,-42.457910435137514,91.76650194626829,E,B,A,C,93.95510335835115,1
65+,Brazil,C,-67.29547569454972,A,E,-86.97388495110181,-3.74426898858388,95.37959199702588,D,76.15510199929861,-41.64907919548923,C,D,C,E,-142.3854421230021,0
18-25,Brazil,B,-223.5706514604387,D,B,86.80390718071814,182.8762325149797,84.58785164728614,E,35.06088595939439,-48.149571314895645,E,B,D,D,-6.517853989107129,0
65+,UK,A,-7.954588802258539,D,E,-98.4694245328074,-39.299528370258265,-92.98293516019872,D,34.391494439764045,-1.5702492592451311,A,A,D,D,-45.160751112399176,1
51-65,China,A,-66.78413919259107,C,A,-83.00446142886726,-206.43651533238722,-60.26514797046206,B,149.2713185920645,-133.0801051676926,C,C,C,D,-10.358904388326218,0
36-50,Other,B,9.322935878926334,D,E,146.78720964727822,15.196081187254235,217.3965308599977,C,153.8231703684847,-75.30922173375636,B,E,A,A,77.82185810110303,0
36-50,India,D,46.25810767315811,B,B,-106.03943852748297,145.15621300108324,47.174021688611404,C,-180.26021291204006,-28.608331610605838,B,C,C,B,-79.91717951360148,1
26-35,India,B,34.19673626764898,B,B,-163.66767953804705,86.11565631331192,-152.28431760609246,C,247.5066470196427,-31.201101278895244,A,E,C,A,13.959708574406072,0
26-35,China,C,-8.245375280136017,D,E,119.84541493741465,78.66112078391913,-181.23042920593005,A,52.37937423209669,-145.62023753165067,A,D,A,D,-51.17710490093476,1
18-25,US,B,-19.41012122650353,D,B,-1.7642403469615338,104.04982694705495,-180.9731588974237,B,0.3885208794882267,-2.4936247451032614,A,D,D,E,26.410021616132322,0
36-50,Germany,B,24.54891482832926,C,C,-272.47234349725903,36.940553305305116,192.5706243304655,D,60.28578588390536,110.62049414298514,C,C,E,A,12.484126016006304,1
51-65,India,E,-25.675602897794054,C,B,47.02108592850744,111.11860223293415,161.24492759351642,D,101.06325570520818,-91.76787231061347,E,A,C,C,-13.212828107804835,1
65+,US,A,32.77445806921048,D,D,22.081726703354875,181.26757807418946,-2.0164429064905574,B,54.718480186613725,-62.40756570634485,C,D,C,C,51.72156693063633,0
65+,US,E,-24.20646890691814,C,B,-77.20989037999858,-139.85992341541896,70.13947491025311,A,-175.83381467238186,-140.52786968042184,C,C,B,C,30.083315654827626,0
36-50,Brazil,E,43.44750528769699,A,A,29.430469142711573,91.7905740291597,83.69436474056869,D,99.83625300183918,-29.74614996291572,E,E,C,E,-126.99677962767957,1
18-25,Germany,D,57.14570875896307,A,A,-120.15467569279403,0.08448390069680135,28.766322683118556,D,-46.48491375241068,168.41441494009499,E,A,C,A,87.03901255433523,0
18-25,China,E,188.40128991750584,A,B,-32.226275005861,-61.194008468658325,32.936214597800394,A,6.579561645202767,116.35775757609004,E,A,D,D,17.147089021209354,1
36-50,China,E,-73.55337988796903,B,E,164.8793239409468,-86.23539398956547,21.656614484113888,B,-97.67165723276999,-169.57778982710275,C,A,C,B,-245.8648863332361,0
26-35,US,D,156.88187081725397,A,C,-26.006121147155397,113.79001145047663,90.77277754172091,C,-129.83890795788136,-55.93973965744758,D,E,D,D,40.397625487265316,0
51-65,US,E,-96.04481601670732,B,C,-20.802082276700357,73.73359450361919,-71.48854244638503,D,85.02926679059672,-3.443704697241654,C,E,D,E,149.8743941373295,0
18-25,Mexico,C,-97.26156696482373,D,C,-33.161052136147546,181.13046620653094,-51.9377334139608,D,116.12170666561022,65.15679253494933,A,E,C,E,-40.981651390711434,1
65+,Mexico,E,-8.886382719310738,A,D,-72.64925726744008,-103.03211817482855,140.82009228170037,C,3.7063582452779813,37.64368381679642,C,C,C,D,-179.14409783418174,1
18-25,Other,A,5.697032285160988,E,B,-51.40571416542707,141.20792525126643,-51.472660714813316,B,-5.307153409804257,-183.43567905330144,B,B,C,E,97.30443008496155,0
51-65,UK,B,48.97767232490912,E,C,229.974743592167,62.72488621738071,-13.134645608089402,D,-22.972976688434418,-60.723609134852865,E,D,D,D,1.9574881756468594,0
18-25,Mexico,D,-71.57945350097218,C,C,83.59465607818176,-11.383055918026873,-153.07839441772327,D,7.8612632633622805,77.67759764088362,A,D,C,D,52.67418336477078,1
51-65,Mexico,B,-64.73131317340484,A,C,76.58815375899053,-54.39608787697513,143.66975056975107,C,65.02316916182711,-132.52249382020076,B,A,E,E,-110.7686034390886,1
26-35,Other,D,-122.82551426052379,C,B,180.0700790926608,-74.57426837891798,35.817787316858976,A,-62.35745169470339,192.1072438317982,B,B,A,A,-81.77881463717266,1
36-50,US,A,75.83920579126965,E,D,76.22544506698468,96.51739445190705,10.384332342237405,E,-19.79163017385591,-1.1925898336879908,D,C,B,C,-155.41372016222147,1
51-65,Germany,C,76.49639326236876,A,C,90.11331713214607,43.66963906352695,43.23056047208597,B,34.74251994208193,33.31369277713668,D,E,C,A,-72.2568082133864,1
26-35,Germany,D,94.35018571206069,E,C,-86.81169279555401,96.79678573174301,137.02844104886486,C,44.00375252566452,-97.12512932769648,D,C,E,A,-79.7289225082473,0
26-35,UK,B,-52.28204193810545,E,B,-195.18327693544708,26.470436427638983,14.666951205490047,D,25.17948387042318,-76.8761777822244,A,D,D,D,27.668156344554507,0
18-25,Brazil,B,91.48525259733286,E,C,-62.95573107130329,-119.07939897725053,27.452608536001566,A,32.70720710997838,41.83469411175705,C,D,A,C,-15.2531623630923,0
26-35,Germany,A,-124.24183991013993,A,E,-89.73391426431307,64.03865676351373,108.05001760782108,A,-158.9660930011333,-52.76540159895501,D,E,D,B,-56.48274267579082,1
65+,China,B,160.28414717799893,D,D,95.74338584525711,239.9575944318905,-96.29168352262806,E,-31.907922904908215,-39.86748335199706,B,B,C,C,14.261859789354403,0
26-35,India,D,21.677662526507373,D,C,-140.57917339393396,-0.26762363951992874,121.26789461630318,C,-42.69611306601426,-35.68784359949042,C,C,C,D,-81.6318426470792,0
36-50,UK,D,-30.67036022044844,E,E,-103.72461093540895,44.953988548124485,-134.56388882774505,A,-30.22142939286119,80.84212651070875,D,E,D,E,-192.66063425466348,0
26-35,US,B,-34.1766451587951,D,A,-59.65118269095755,-55.61877543304385,-62.46329119102181,D,87.82878974478086,-14.646319180522283,C,B,E,E,20.33789723977408,1
18-25,UK,D,-120.46274514494732,B,D,-133.778979128138,-200.98680621747533,-81.37380663813208,C,0.6312498110622669,102.94978817545004,D,B,A,A,-32.13562964937364,1
51-65,Brazil,A,177.16364483200672,D,C,-75.14260183651005,168.04704001672764,-59.46925947765729,C,69.4084306831594,-135.3436288054363,A,C,C,E,-48.888296473605486,1
65+,Other,D,-64.37505667054117,C,D,-43.98111055141124,169.80170164521968,13.424393960563407,B,-86.04531212811489,94.47034430129567,E,B,C,D,124.51639383497037,0
36-50,Mexico,C,33.69005444909375,B,D,125.58919157932674,-4.887875541947382,-40.242358198043235,A,-36.158939991872245,2.379084643709801,C,D,C,C,-131.6267341487925,0
26-35,India,C,44.03956821389682,B,D,-39.51656741458454,79.68130315040241,17.281548491923513,B,-223.61060057783567,85.1899467688012,C,E,D,E,-329.2124923634633,1
36-50,Germany,D,34.93703859857621,A,A,-11.83641950279697,53.82941823141405,-189.5172681812082,A,51.99801799646055,98.50011396482483,C,B,D,B,41.80864058755983,1
18-25,UK,E,70.03179571717168,C,C,22.160094480593216,2.6014406299625885,-38.788552974512555,E,107.23984340554091,77.50507904233747,C,D,C,B,-63.35700564745935,1
26-35,India,D,-27.61706732560502,A,C,-42.64176602328099,103.99351751283619,75.04645556165106,A,187.33278146550623,57.96327786524412,C,D,D,B,205.51529095314734,0
18-25,China,D,98.75089301847161,B,A,86.43660571086946,80.75123121835978,-227.77860590871248,C,-58.077922537662054,-71.26711466151708,A,B,D,A,121.74672650093612,1
36-50,Brazil,C,-133.38022266403658,B,D,4.485189849229636,-83.58107552650512,158.96470045803989,B,149.97174125781382,92.81879319957189,C,E,E,C,19.296898446671342,0
51-65,UK,D,85.351521901229,C,B,-35.412678285255865,38.2740896544432,-11.134763747612254,E,160.80048772596075,172.13829693451262,D,A,C,D,94.34476009775906,1
18-25,Other,B,-38.96144687890208,D,E,-110.28415062634329,38.65907085730479,265.90044988354396,C,24.002472974893056,-72.8771731431986,B,D,D,C,-84.81094246981891,0
26-35,India,D,254.53081992016564,D,C,47.71826194567804,235.03282531754755,-13.399359083867548,E,-76.30971909778874,-25.2673166287823,D,B,A,B,-24.643679730796624,1
26-35,Mexico,C,81.3297654081903,E,A,112.16202237236936,-36.861174872047606,20.943544326481607,E,74.33339144382049,243.12693606259526,E,B,A,E,-73.0541836336375,0
26-35,Other,C,11.356417133376594,A,E,-122.68385465909392,-2.8406107217514327,109.20366531242284,E,214.1510513222392,30.365935673255407,A,D,C,E,-61.393819054191546,1
18-25,Brazil,E,-178.5350941835867,D,A,-12.631727022997193,-64.71711538901526,28.543927954447764,A,120.06469260105834,-9.738799839100693,A,B,A,A,-79.911438042658,0
65+,Brazil,C,-44.10123737931797,C,D,-77.07321735516156,94.93803488658314,14.616890011466829,B,118.00945168443711,84.3501451958145,E,C,B,B,-82.28874096807489,1
65+,Mexico,B,37.837570896098995,E,A,4.296548011349757,86.13056892683474,-19.91454877866611,D,-97.61679339082153,-70.30598281728139,B,D,C,A,35.86174159771882,0
18-25,UK,C,-127.09623947873845,A,B,34.81921280685335,-17.175237163497993,4.473083438508477,C,45.681641905579006,-22.58173349197385,C,D,B,A,-72.33839269808097,1
26-35,US,B,72.63024108288751,B,B,-45.29330699521687,-170.0164515301107,-154.17866989110576,A,13.175580617035749,191.223609001784,A,C,A,E,65.28946913049694,0
51-65,India,B,-178.8293223476233,A,D,-72.06488585129527,-13.523465381243478,11.715268251789745,C,-136.75210246661013,-78.83589282708374,D,C,C,C,4.502662953324691,1
51-65,Brazil,B,87.81078521910275,B,C,119.38832697423551,96.1180636079915,-160.98778129310182,A,-51.23878556741551,-87.96172550287972,A,E,B,E,38.20805687126702,1
26-35,US,C,-146.2345225882763,E,E,144.37726933987094,-81.4048787486534,-94.24017204236033,C,78.97228121493998,-69.2174854495888,D,B,E,E,176.05748113213946,1
18-25,Mexico,D,79.22134846169082,A,A,81.89168604354373,-24.969889750378606,-27.326653988994725,B,86.21351686857662,-21.818770445386594,D,E,A,C,33.52467224675016,1
65+,Germany,C,13.867333081695959,B,A,113.14905285145865,-13.501184424003942,-30.59788736258035,C,156.27651028079538,-6.41176304349282,E,C,D,D,-9.071921143878821,1
26-35,Other,E,125.04445387774395,E,C,-5.32939904129489,-15.24417724296621,74.91634039021375,B,-124.05654427964619,-60.9643188099916,C,D,B,D,141.25693383203273,0
26-35,Mexico,B,86.34691856258398,A,B,72.26999314784453,-56.22215185037882,-69.06776421162077,D,189.12319086893174,86.79160309813449,D,C,A,B,-67.92317460826123,1
51-65,Mexico,D,35.36268794138399,D,A,-120.31292123653985,97.46702298165735,163.58079658823087,D,31.27661797179076,-45.81870492607775,A,A,E,B,-224.71486429768714,0
36-50,India,D,-14.688540153714325,E,A,104.06934373271308,-104.08518060461411,81.72388089763831,E,-58.04035653836452,-96.59869797296756,A,B,B,B,49.05444874752434,1
51-65,India,A,64.45172481397421,D,E,31.52865827684872,36.626429462402484,-12.956075746598428,C,-140.37247541990635,21.017785137230156,A,E,B,D,-14.037136030274059,0
36-50,UK,D,-56.74768282834983,C,B,-79.24892127542549,29.261338994056924,-48.43401414744684,D,112.08398611487651,28.9236186651154,B,E,A,E,-197.8595206651115,0
26-35,India,D,-83.23202473808838,B,D,-121.24524119970053,164.20694864420352,58.95638518255788,B,-212.57526035400525,-135.77910824987373,D,A,E,E,-47.11001489437487,0
18-25,Brazil,D,-133.68677351402044,B,B,43.59432882057437,71.1945217192078,-138.03140935758913,B,-116.13902723793976,52.143161660096936,A,E,E,D,81.02628421844055,1
26-35,India,A,-139.32479571588476,B,D,49.79222578271548,-33.43454021606759,-40.58772637156615,D,-87.1479450800747,17.931885582405215,B,C,B,A,-73.40814042053823,0
26-35,UK,E,-136.16080220577405,A,D,33.71211803031708,41.01042859498698,9.758596472103097,C,23.71715205408836,-86.15148046585165,B,B,E,C,106.38867126508431,1
65+,Other,B,2.4558524136480275,E,B,65.02043902732605,104.75092627738067,78.80085716594226,A,-12.140248397727744,37.94699485862297,C,D,E,A,-17.240751219312962,0
65+,India,B,71.44088263019367,C,E,-24.7992287778971,110.66243784047035,-15.858759763251424,B,9.94461158207448,44.263048764231854,C,B,D,D,16.69800703427508,1
26-35,Other,B,97.83631417587067,C,C,-170.052701131263,-16.71960223462356,-36.029461083207174,B,185.5171808793378,-193.08298768883049,B,B,C,B,-102.40516852407957,0
65+,China,B,117.43354104489178,A,D,181.50898465235827,101.53529761681999,201.78342322486372,D,62.671396401132284,62.76032497509965,C,A,D,A,-78.87716025219329,1
36-50,US,D,-114.11134614491732,C,A,118.4428902869496,25.738651836964355,-196.93744068500743,B,-21.128588004581612,-89.33630977504296,B,B,D,B,-81.14930558602695,1
36-50,Brazil,B,87.09431012105927,A,D,200.4177198281635,-29.778083117989112,-201.69806441761952,D,40.45991243957257,199.06044577720098,E,D,B,E,-26.25901757033347,1
36-50,India,E,-112.24766236911188,A,D,-32.17266745128818,91.60677653543138,-56.169506584597485,C,15.241603522723105,-105.28238391730322,B,B,D,D,-58.238550318781854,1
18-25,China,E,103.78863251810952,A,E,40.554713175382986,-23.6933783219736,-95.00526092416625,A,92.09103185296408,2.275145549059209,D,B,B,B,-40.43539966167734,1
26-35,India,B,-14.846686597414957,E,E,147.02116148325774,-120.23254710498519,-8.293898411729247,D,-83.377048358785,12.539657930145545,C,E,A,E,131.41824312874627,1
36-50,Brazil,C,-160.8944693256398,D,B,26.02761607776583,82.41418579041809,59.31933404959943,D,-178.5447247772965,-192.2299216788121,B,D,E,C,-4.9249076454021825,0
51-65,Germany,B,-151.18222437771135,A,A,1.505835476149822,-114.87488768005679,-49.789192298967286,E,6.144929471926268,-13.841198122799014,A,A,A,D,-59.94392258902344,0
65+,UK,E,119.68351320125139,B,E,-94.44598450459345,-87.33719955566458,4.191535490369197,D,168.0363248247392,11.551513465205261,C,D,A,C,-74.60806050428373,0
51-65,China,E,-36.67588148903086,D,D,-77.36341570733,-85.61663565021645,292.1293918323974,D,58.815381819595366,-4.886727981733996,A,B,B,A,138.4123211076729,0
26-35,Germany,D,-131.528099573164,E,E,27.325531747127645,-95.14376570085841,-26.417149252787674,C,-16.102906110157956,74.7469717284328,C,B,B,B,-161.51348238610967,1
51-65,China,B,21.378872298344845,D,C,48.53846169704085,-4.053709193589977,-112.99097042820172,E,-177.13323537340713,11.41754885544322,D,C,C,A,38.84230145824512,1
26-35,China,C,9.588818107235223,B,B,-78.98465865143007,-29.40941711004088,-22.158918176405262,D,61.09401292073964,-131.66660266511548,B,D,C,B,17.061795858144052,0
18-25,India,C,-19.477056363691847,D,C,41.94435163619274,36.23255798714601,129.54110832155067,A,-122.90995916805068,91.18220859823688,E,C,E,B,-73.79046656967243,0
18-25,India,C,-133.25325690516195,B,B,-70.32471437290782,38.10752009357073,-187.26990438917872,E,13.998479287811463,-251.42816925059986,B,E,C,E,-7.713193846352406,1
26-35,UK,E,80.72067276812379,B,E,-87.44895964875946,125.44980804004204,-36.411161460576416,C,307.72315878900696,-187.4144114141758,D,A,A,A,52.859695694314304,1
26-35,China,B,-43.62192286949727,E,D,0.39588351404244976,189.0099855075462,-28.205409563834895,D,-63.92494590310894,-141.99408683309082,B,C,C,D,-25.676563309586058,1
36-50,US,C,83.153633044782,B,C,-62.36479168724257,-91.1051656176293,27.763495067827105,D,45.04687851290151,-14.49880873741082,B,E,C,B,-68.09199971632505,1
18-25,Mexico,B,253.56713758037276,A,B,-80.55923962789947,-54.582146704972445,-61.49982097076463,B,7.707916156200162,-41.277252470288786,C,B,B,C,-27.448882239105917,1
51-65,US,B,-109.81461061132087,C,A,-66.2983336944648,40.41071242448492,-16.7166053193009,A,-97.37592950056971,-191.6320677174075,B,D,E,C,-96.17062280238247,0
18-25,UK,C,1.5448103181838126,B,B,146.43832148706318,136.29984845511646,-10.5561813613657,E,243.87265353403214,34.564698375050206,A,C,D,C,-33.29087728381745,0
36-50,India,A,28.161547303487232,A,E,-88.6798356718431,178.21247982229335,-8.055946737415887,C,-100.66826693543831,-1.3439937982306005,B,C,D,A,59.16032642407124,0
18-25,India,B,42.66241303892309,E,D,170.41000699650445,35.54069763490331,7.575706603039199,D,-52.384255019389656,46.88799492162005,D,B,C,C,-172.9665301139473,0
51-65,Other,A,114.92409275911773,B,E,-56.736542695778425,-124.3528588086309,33.60381838555262,A,-87.57612099028935,77.16026241621321,D,D,D,D,-148.74820772310866,1
26-35,UK,C,132.0772791936426,C,C,155.69587581158686,52.3902484678637,220.8931491529807,A,-101.32565541674039,127.93143121750497,D,A,E,C,-250.99161615502962,1
18-25,Other,C,83.16987318624855,A,A,162.26544183418335,-113.88654856647054,-72.03543013800042,A,-133.78428500477526,13.021375580028852,C,C,A,B,-142.4016121791459,1
36-50,Brazil,A,180.11785792769754,C,E,66.33353896174302,36.219200889174516,138.66505536625536,E,39.82233080687612,8.04973193041416,E,E,E,B,115.90044401883847,1
51-65,Mexico,B,95.50926099574288,A,E,112.73985144864436,-73.57176599415179,-0.6679956926540898,A,-56.733566151731395,29.669657543663565,B,B,A,D,113.42600562702447,1
36-50,India,D,-128.55454822083254,B,C,17.73958214429893,79.37626924203758,12.449414129704628,E,5.564504797828531,-205.75278757000913,A,A,C,C,-29.928745134587757,1
65+,China,D,111.62145883329914,D,A,-46.10665804054644,-48.19046399822177,-108.51000941316454,D,-59.84789099335448,-72.50361428034697,E,A,D,E,-223.17650779312547,1
65+,India,A,161.16359287789328,A,D,-139.00948231483952,-44.56541893465212,-121.75428740529422,E,-61.284528203050435,-156.14940186514167,D,A,E,C,-48.70536025095246,1
36-50,India,C,48.66904886153627,D,A,43.506696191189015,122.01080550625983,20.764471906823758,C,37.563852496134935,70.21693260748201,C,D,B,E,-53.4994180921902,0
51-65,Other,C,167.41149834936425,B,D,87.06753878745619,43.09715309268408,132.7012791752226,B,110.17242287688038,-178.56208723879627,C,B,E,B,85.27754642191715,0
51-65,Germany,C,34.94960249906762,E,D,5.060844573435949,85.94912777547351,-181.77679830207754,E,5.935542294223193,-106.16196703501326,E,E,C,B,-9.69977683588167,0
36-50,Other,E,13.447075628066345,B,A,-93.19918918131995,30.918174209552777,216.33341158697385,C,143.6268446896305,-47.293779372259806,B,B,C,C,65.34286232104262,0
36-50,India,C,79.94858424289288,D,C,61.62416998685727,44.367768928185185,55.05730728983863,C,75.06357550411613,-100.3998762417337,A,D,D,D,74.29634813313987,1
26-35,India,B,-114.91892563645389,E,C,196.05242093753355,-29.02008351510576,-150.96429993592798,B,24.455323798982427,114.11574113765847,E,E,A,D,130.37134972267563,0
65+,Brazil,B,-49.54217661320669,E,A,63.9765115947403,-20.48355875040882,-213.24421461067195,E,95.27377813525557,-75.6805943664692,C,C,B,A,56.10585361090054,0
26-35,Brazil,E,191.77574329826774,E,B,-95.41698294074608,-4.3355950806571775,-21.167391842429534,B,-162.9975880012877,102.90659840769183,D,E,E,A,1.5481496464974491,0
51-65,Mexico,D,-139.8910270336547,D,C,-56.682619304656654,-22.340173602748816,-56.12449915402167,B,-103.55724508143511,-25.828771361778102,A,C,D,D,-16.436553576593692,1
18-25,US,E,4.73611566731192,E,A,-82.2940360105919,-79.62623129791521,94.66946262738465,B,-128.56189544460236,-29.34433845305357,D,B,D,C,-54.140417558473445,0
51-65,UK,D,107.67341484641241,C,C,-51.03278454678104,7.070162902143307,200.00917416273904,A,-48.84502949076447,70.38009857431643,C,B,C,B,-37.369161626496584,1
36-50,China,C,-99.59877220404792,E,B,-42.29612420188092,-74.79872901272822,58.02861677075788,E,-59.83624252960896,-20.25630407850071,B,A,D,C,95.6394020243203,0
65+,Other,C,205.27057930702952,D,E,134.01370793197614,12.337323330314872,73.31892866897388,B,-202.58528012271887,-95.76707767623472,B,B,E,A,-63.844416315423736,1
26-35,Mexico,C,-8.5392917061869,A,D,110.62608592999194,17.23341445666549,201.26601564909916,E,-6.933126979196125,51.32870518237509,B,B,C,E,-67.83739461123294,0
18-25,Germany,C,-94.31240084266814,A,A,5.708229418673746,125.64732528896769,70.79769295908125,A,40.92683580196259,60.90907916037336,E,A,B,E,-11.63569738497327,1
65+,Mexico,C,-35.034439435086355,D,A,12.719521153566896,-1.6354135917459725,58.219527485323795,A,-105.05819788749294,-2.520299450210549,E,B,C,C,-25.466998851009137,1
18-25,US,C,-20.92020749571678,C,E,134.462092057479,-8.467033396531018,-36.482343903454165,D,-1.240140012239631,-21.222790223425033,D,C,A,E,-26.43926014362335,1
18-25,Brazil,D,-91.68034916534475,E,A,100.52715965621655,129.67515345205027,-12.14546518050435,C,-110.02939243653842,69.86964373017874,C,C,C,A,68.81360749663277,1
36-50,India,B,234.6716270582691,C,A,-50.753144805439106,16.97304588477805,80.62877729705578,C,33.799514458894215,-95.63452243639622,B,B,E,D,66.0151676005021,1
51-65,US,C,-180.3308026360797,E,B,73.06282991318893,-23.014739598433597,186.89200490524232,B,-204.17559500896493,121.91554552234085,D,E,A,A,196.50224240193157,0
18-25,Other,C,-206.88441975642525,D,E,86.77157167797816,-8.09739137427294,19.353433028673166,D,131.62954829355417,99.58120417809766,B,B,D,C,-28.10882983903192,0
65+,Other,C,-100.83706283598617,B,D,-179.24547939914063,137.61888560158738,0.38588380399784006,C,8.845862310269466,-137.36977851266732,E,E,B,B,114.6396940501155,0
51-65,Germany,B,29.220637343439932,C,B,122.05022393553884,21.8982442834135,27.798834348750322,D,10.664020002961413,159.23601456330618,D,A,A,B,169.07687757859264,1
51-65,Other,D,-121.07500261301914,B,C,180.91284608579372,239.33821865236825,-30.519953846739075,A,101.29482652053763,-78.13647113859416,D,D,C,B,177.11288750226535,0
26-35,India,C,109.77356840177069,E,D,52.75711725993273,137.36324109216434,48.91883135739336,C,-126.3618092993075,278.18240352125116,A,A,B,D,114.81368410114987,1
51-65,Mexico,E,-144.73627238070299,D,A,-14.237586729360482,26.767760518284554,43.74716709984106,D,135.04354255495977,-39.81525348698415,A,A,D,D,240.07072524085316,0
51-65,Germany,D,76.07514989184891,D,C,-2.4922923206970085,52.66312634683432,-110.7818370563634,E,-76.21926158307937,33.17055624678715,C,A,D,D,200.93161192284802,0
18-25,India,B,-221.08125762657335,D,A,-197.74444506984705,21.020023370339683,188.18927242463656,A,-141.62164446743574,-21.180786633404157,C,D,B,A,-16.259264833407908,1
36-50,China,A,-115.47877629702823,B,C,66.56229078413791,69.63122663598507,52.88081912738628,D,-62.52712315491259,125.63228730864311,A,B,D,E,-1.5760732590841688,1
18-25,Other,A,-98.95478719120293,B,C,-53.50521604040568,-67.47658157126466,132.34629378724875,C,-15.706827499936974,88.94937252568093,C,A,A,A,-26.467913738263604,0
26-35,US,E,99.7275154390749,C,B,-108.76767180284881,57.89993266938013,-77.58192427931249,C,-7.379633397544538,-23.601530600005944,A,D,C,E,193.02763495804982,1
26-35,UK,B,-11.447176803203627,E,E,61.23940981326913,185.51064683387787,1.7679542566334132,B,63.37083973607018,-92.31249575881047,C,E,A,E,18.990327571231997,0
18-25,UK,D,-115.46373466219893,E,D,-126.80734245462548,-37.347791526068484,3.4737632450838296,B,44.133221787156565,-200.08045145751416,A,C,E,B,16.079336943372553,0
36-50,China,C,-119.1639602280641,E,A,115.09121100331325,-2.149986830541812,-58.19528327878275,E,-163.5743906865232,110.59801906844658,B,E,A,B,59.201336589433595,0
