age_group,sex,Veteran,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,target
65+,Other,Veteran,A,C,133.12168943693717,92.08036029084133,20.667130162974377,-61.59297369111714,D,230.62825607626755,-83.07182532981902,C,C,1
26-35,M,Veteran,C,B,133.17315958770504,-26.91250106130591,122.65000073739647,78.74861751560924,A,-107.20779361381399,-248.7963944828799,D,A,0
26-35,Other,Veteran,E,A,-7.0514684423221246,20.166695573515344,-124.0256696375819,-136.2501970504734,D,-123.90012888682868,-189.07578755854348,C,D,1
36-50,Other,Veteran,E,B,-131.42775990824757,-36.990092618493854,15.609090254270555,-133.711180746548,B,-184.7652027247638,44.51034030395684,B,C,0
51-65,Other,Veteran,C,E,5.914719382443584,63.32418820095593,24.156229223557975,35.11409259488853,D,178.45812021889688,23.895911386098305,A,A,1
36-50,M,Yes,C,A,-124.06919175649418,41.38401632169351,72.47917390703287,25.210568411549232,C,245.2420918003636,-47.05934092902939,B,D,1
36-50,Other,Veteran,D,C,-44.73888389987195,101.83635320979111,-166.20904723489446,-59.31893049816798,C,-41.34559214790543,21.403837425995974,C,B,0
36-50,F,No,C,E,-28.843210015411398,129.32994299374332,45.30699390479485,-115.31766527720484,C,-70.25217831607618,-118.09390445163808,B,D,1
18-25,Female,Veteran,A,B,-4.1876335543006755,-136.1909033051023,-65.45997562359014,-126.73569510240452,A,-17.330678653517655,76.39614381185068,E,E,0
51-65,Male,No,A,B,30.307069913230393,116.92191242143448,181.92931997042228,68.65540917746702,A,73.33728168019806,-119.79661951512574,B,C,0
26-35,Female,Yes,B,E,46.75494343483484,38.91900133409796,-7.478615777655118,102.13211147298186,D,-41.65204023752324,2.3445463758567064,C,D,1
36-50,Female,Non-Veteran,D,C,-45.83848687778516,46.42619398826488,18.564709087221924,-24.488337721021022,D,-102.48958379902177,84.37677562524682,E,C,1
18-25,Non-binary,Non-Veteran,E,D,6.556328586821588,49.700335458923064,-25.52173958121724,-22.841949678055364,A,123.57043439854642,32.82574722623182,C,E,0
36-50,Male,Non-Veteran,B,D,-45.15507004243114,284.66794712817807,67.86192002929954,165.59256978516538,E,87.08070156603569,21.587968997798622,B,D,1
18-25,F,Yes,A,C,51.119894514137584,-138.18463217995017,-39.449343600751284,58.894312932103176,B,-50.4552761788593,-59.691462172600296,D,B,0
18-25,Other,No,B,B,191.75908361547172,43.489810587872896,1.9900173542629203,71.36707572406895,C,62.662883389166346,-85.91507530297746,A,E,1
51-65,Non-binary,Yes,B,B,-168.0865109427416,-150.4605039203397,-93.57179814756995,-85.42256742492025,A,45.836754090444394,-64.61458360157134,A,B,0
36-50,Female,Yes,E,D,59.79279774652908,58.093008734604645,-71.50562336983096,-60.45387524853227,D,-119.32740990697866,-124.97461564863545,C,A,0
36-50,M,Veteran,B,D,217.32037607366772,-22.617129946533073,-33.7423983665045,-12.946752723223106,E,-189.2455799661775,6.328055185488286,A,A,0
65+,Male,Non-Veteran,E,C,-84.95913623233572,-21.987159435151806,176.89870185375804,-209.11671835000277,D,38.42199375292163,-94.60464958556001,B,B,1
51-65,Female,Yes,E,E,51.934179989010666,43.1118442161276,73.20588874394474,-10.745489419245787,C,-17.92801504158913,-22.21261840869517,B,B,1
36-50,Non-binary,No,D,B,13.249194775746131,-27.10942540160268,22.051694722530645,132.09418367006595,E,-33.17615233551224,166.98152749314374,B,E,0
36-50,Non-binary,Veteran,D,C,190.8780735703755,-6.084535435910109,62.73720983588955,111.56142771220871,D,228.1330589185868,29.57829498317625,B,C,0
51-65,Non-binary,No,B,C,-79.17317564450641,-93.18024392282763,23.21652803626265,143.42827049856956,E,44.239442703769114,-31.315270356227398,B,B,1
18-25,Male,No,D,B,-151.81102979734447,-108.95463872421065,-63.36684982865221,-121.86719749911778,D,-17.217812194882534,-92.67595659623157,D,E,0
26-35,Other,Yes,C,D,-84.69587758922484,-116.79064290741043,-65.71394199554686,-30.85011359527273,C,-97.61106869371869,21.163093477513897,A,D,0
65+,Male,Non-Veteran,D,D,85.38291787590514,-29.00690918128651,72.68874481947668,4.950553105045541,A,111.84276670394286,-50.58259747180007,E,B,1
18-25,Female,Yes,E,C,123.74777414632192,-119.6122093078845,-109.51014690228216,-20.04969403320304,D,201.96907293731292,224.11831809877683,A,D,1
65+,Non-binary,No,C,C,104.33511341255857,34.42338136862482,-196.23217104737856,83.22712844608711,E,-155.40935782187722,216.83318175155563,E,B,1
26-35,F,Veteran,A,D,-129.97416773213865,67.28647494670182,-88.06712838977764,47.14731842382803,C,-35.80929114082472,81.32488287620859,B,E,1
18-25,Other,No,C,E,66.68506246179075,-8.576186976285454,-97.69373769933298,-61.67901805878399,B,-82.4647905029359,-87.9248888290543,E,A,0
65+,Non-binary,Veteran,E,B,-47.83698833569381,33.19089025700819,-55.270752021237676,20.752219170195122,A,80.79391250931842,-3.246263852546716,D,A,1
65+,F,Yes,A,D,-96.27921563054332,179.60484045014755,117.6018947730029,94.34472628267308,B,147.2726920773608,-37.49667737365201,C,B,0
36-50,Male,Non-Veteran,D,C,131.7164158383725,-92.56429213480858,-127.51379710286352,64.61876681135631,E,-30.613824073746876,184.12151733833156,D,E,0
26-35,M,Veteran,E,D,126.79775030652264,-13.994845488864321,-6.251226980336279,37.09336655601291,A,-9.460190710054867,80.58067219509041,A,A,0
65+,Other,No,A,B,-44.41595758717708,-42.2881945835739,-256.55252835130767,-183.66293422720767,D,26.55725724598849,-158.47472491962412,E,D,0
65+,F,Non-Veteran,D,E,20.611358233748085,-70.2187814602958,102.39775389801915,-13.141654209517514,E,-58.870826440228996,-83.68519938978407,D,C,1
18-25,Female,Yes,D,C,-31.74451685365849,-5.442411467192675,-207.17336378923602,34.246271864467786,B,134.13549556740938,24.141633154853885,D,A,1
18-25,Female,No,C,A,126.60191094025113,-74.37853491846354,-115.70268820215286,-116.73583871105873,B,-32.778097730156816,-45.632204629312085,E,B,0
36-50,Female,Veteran,A,C,100.56283946542273,-83.6788444129065,87.55509282666681,131.25787884853696,B,93.60823253738079,183.23544951192966,C,E,1
18-25,Non-binary,No,E,A,-181.29260529777648,-58.913552961924175,84.53372368039473,-30.132863373560998,B,-7.168232914466355,140.81692202715965,A,A,0
51-65,Male,Non-Veteran,B,B,-107.26354053736395,-66.78497136222435,51.35146436614123,12.431610369043062,E,141.24762728449542,-64.00725675216854,C,E,1
26-35,Non-binary,No,B,C,-90.6227615901654,24.611719769605866,-129.59173084332383,5.509229006499707,E,-17.562323500080605,-14.551787214773215,D,B,0
51-65,Non-binary,Yes,A,A,124.7230505394525,188.44799722403704,-20.846133252149993,-114.63638044794729,C,-169.02003452214512,-20.004548870824415,B,D,0
65+,Male,Non-Veteran,A,D,-114.94398735554267,98.63166802041042,117.72208003374867,-143.25392035708157,B,20.332643368853486,-171.37352253845435,A,C,1
51-65,M,Non-Veteran,A,A,80.30242480841005,52.63743942151377,-26.66662055997145,-7.071463749335731,E,-195.03976316589728,156.65558662792267,C,A,0
36-50,Female,No,E,E,-4.569277696965752,111.74455735918744,116.33086658597766,23.718546482911396,A,-105.78209480033702,22.77540432859779,E,D,0
65+,F,Yes,B,A,-132.04630912284924,-137.72888992291578,-103.3899348079524,-48.691593392707475,A,-13.300697823615543,81.13463304832202,E,C,1
51-65,Other,Yes,E,A,-70.2281715629435,-15.476621480404933,5.292484717595212,85.64470986943861,C,-115.38060002742851,27.02874148518934,B,E,1
51-65,M,Yes,B,A,117.31648265635066,99.79704165624851,-73.24384068159542,155.48060197201033,C,15.75892012961188,226.12072790383868,C,E,0
36-50,Male,Veteran,A,E,-26.728029498787535,-54.25032617546314,-18.977005131637405,112.78433139540454,E,103.55488525001905,-52.95896465198929,D,C,1
51-65,M,No,C,C,142.85552314675672,191.5124311047794,-144.9357032013441,-234.20735713806695,B,43.210773961204715,31.310329717916357,C,E,1
26-35,F,Veteran,B,A,-15.303507419718409,235.8293158873061,30.84032491429816,-204.21810526663978,B,66.14532295074042,-31.02702822793322,A,B,1
18-25,M,Veteran,C,C,-207.78299703525911,114.19808044609279,97.974142704379,21.275541295258797,C,-140.27339487724794,25.21170012214747,A,D,0
51-65,Male,Yes,A,A,-26.097190014456377,-240.38098082263159,-133.424624811764,129.4066997736298,D,-74.08806943863698,-100.3719093542692,B,A,0
18-25,Other,Yes,D,D,64.49080838739567,41.485841054811274,-96.23013190555051,-104.60381632282348,D,11.681186203893205,-101.35658601009656,B,C,1
51-65,M,Non-Veteran,C,D,-101.38696697356369,-119.49471533289375,-3.8036044902706756,154.88899351905363,C,79.21075399798767,-23.094880221189975,B,D,0
26-35,Female,Non-Veteran,B,B,4.811219272044092,-96.96935526212262,28.370816934030703,-100.64149111112326,C,26.445694737270237,-137.59510880723622,B,B,1
26-35,Other,No,C,E,-105.07783805493125,27.6309455274449,-46.951865045701894,-161.55373583508702,D,-91.02301651662465,64.3330714314955,D,E,1
51-65,Female,Veteran,B,A,-31.01173145105972,-18.83542931026293,-39.99049550806677,93.61505377233173,E,-48.2351826961203,120.4810797372667,A,E,0
65+,Male,No,E,C,81.77528628013914,127.91769337399181,-152.732799579847,-10.634808305713364,C,39.82378433122824,93.72214464229552,E,E,0
18-25,Female,Yes,D,B,161.16974339623454,-93.52992579698875,-65.67473365989093,-19.7129686518306,B,14.456312525208753,202.68823430445107,E,E,1
26-35,Male,No,D,D,20.91057214347107,58.14746253810124,47.338572850592016,124.61877935283503,C,-144.47978807149363,9.745582549260158,D,B,1
26-35,F,Yes,D,C,109.0492971538124,-33.19816605109839,-143.09626738705614,147.04714058364442,C,190.15809689164865,72.17939595551726,E,B,1
18-25,Female,Non-Veteran,D,A,75.7154226050519,-104.77471804792711,115.96980715025087,43.18271786391746,D,19.57530903512997,-67.67917655911477,E,A,0
65+,Male,Non-Veteran,E,A,178.77306876247442,101.91189415509292,7.406503982610214,-22.732213918208647,B,123.26378611385474,75.2709962428732,D,C,1
26-35,Male,Yes,B,B,-109.34353790354577,185.02688050442768,142.02731906170015,191.9395611609506,B,103.59180081749415,7.5851272361162865,D,A,1
18-25,Male,Veteran,E,E,-54.205201737638696,147.9685844592042,91.44585949717315,62.50237237016017,C,-113.7152985657643,-124.20674610927188,E,A,0
51-65,F,No,E,D,-91.21050801389106,61.75333418722967,24.526837698817268,60.17100788345733,C,-86.09337721341146,-102.49334953245712,A,D,0
26-35,Male,Veteran,A,E,41.3459114021248,169.4116587755577,5.374633970631989,-90.04535992075614,E,-44.40021443809411,166.75637609517025,E,E,0
36-50,M,Veteran,B,E,-167.9672803298314,44.87597934934256,-3.603888127583893,-10.898167807102105,E,48.13205930285336,106.7134893659277,C,B,0
51-65,Female,Veteran,A,A,-88.15681730360785,-54.15326305836593,152.18472132253075,86.2699810431268,C,-12.79126770379386,-91.42673556891747,C,E,1
65+,Female,No,A,D,-55.77671245564416,-96.83989427848381,99.9266389397031,22.44011113690577,A,127.48245535213216,-112.02277790492303,A,D,1
51-65,M,Yes,A,D,-10.171561165566862,-36.78835336018031,-83.49796804907446,-29.460711218657647,E,-7.154692403273071,-40.906107518735695,C,B,1
18-25,Female,No,D,C,25.564243788305003,-95.24807397615533,-95.67322391146799,-7.842495346602224,D,-135.79818022347055,4.027420704093614,D,B,0
51-65,Female,No,C,A,-114.71376252272361,-59.550568574445485,133.95205121072095,-42.054271953863406,B,149.86646280758563,-17.064876209028533,C,A,1
18-25,Male,Yes,D,E,-4.416019929117085,33.430032000121976,135.38920834893412,47.56371174687541,A,-142.66604453639988,-47.506941088735296,D,E,1
18-25,Other,Yes,D,D,145.9492431229339,-108.26262686384025,-25.524879046730558,-59.55241011931809,E,18.179029911418997,-127.35339388675877,E,D,1
36-50,Female,Yes,A,A,81.61238369521703,-20.765521678516556,-17.283702722227982,3.9815061728679475,B,-82.90474059149633,-29.144535047215562,C,B,0
36-50,F,No,A,E,16.46378910877273,-105.53082245981255,12.759820464965394,95.19877898944391,D,167.68000408082082,-80.29561750059844,C,E,0
26-35,Female,Yes,A,A,-10.127221955355498,155.2524409011084,4.682334894623307,49.36832901257864,C,-69.1850489048426,-23.91096483718607,B,A,0
36-50,M,Yes,D,A,117.42874757668122,-179.93593563471381,-116.41681056315039,21.106150389545743,B,-276.93383595319096,-39.022616217297205,C,D,1
18-25,Male,No,D,D,58.00976843295359,49.45316143245287,-98.84643698979474,-32.96321722656203,D,-97.12541729111226,-74.82766703089875,A,B,0
36-50,M,Yes,D,B,-202.1263184912108,4.448281579327016,51.460537580751655,31.37958980732859,B,-61.23958925857242,-151.4102701273979,C,A,1
26-35,F,Non-Veteran,D,D,102.98019200514254,76.41616845166658,2.307857761381593,7.210129213723543,B,111.74045965243423,105.6159499632558,E,E,1
18-25,Other,Non-Veteran,D,E,27.39873701825965,-109.18543176729814,182.7973586464601,85.44210876759674,A,140.24209434282932,80.22302357356162,A,B,0
65+,F,Yes,A,B,126.86641196047539,-36.28625930611183,23.25975972606765,-40.83506952894042,E,82.46745542286818,-149.4011280587253,E,D,0
51-65,Female,Yes,A,A,-54.80706799222772,31.554271789676804,2.473021215446239,83.51718715989469,B,-103.29684872864762,-159.61338652403353,E,B,1
26-35,Non-binary,Non-Veteran,E,A,-27.86803033411674,-54.46050979535789,73.55000468312099,85.93109021878549,E,-46.13805431075861,8.089554792509889,A,B,1
18-25,Female,Veteran,A,A,47.86297031138564,72.39400209297543,55.10027660098071,-164.44587684923476,B,247.84316182164167,3.18053328132899,D,D,1
51-65,M,No,D,C,-71.5411676975622,20.47728431729359,-79.72943275497212,-32.76226041034627,E,-28.408529028019984,83.77839940639397,B,A,1
51-65,Male,Yes,E,D,58.3112342600176,184.99776744236172,264.2584883989491,4.265843718304387,B,-71.8423035536422,35.6694458679618,E,B,1
26-35,Female,Non-Veteran,A,D,40.1588432802383,60.095412482684765,-18.96834220152511,134.15143690644376,C,109.31421002043997,155.5233929432206,D,B,1
26-35,Other,Yes,A,A,-102.91999302302817,31.569708303682198,221.42584551120822,-88.75470872949516,C,80.48154337223994,107.5400637115035,B,D,1
65+,F,No,A,D,-131.79362709895116,21.090272771416664,-5.374330491051543,77.94965209252362,B,-34.97252297263767,87.02932478854393,A,A,1
18-25,M,Veteran,E,C,-9.916082794966895,36.4272722088779,17.27929131723101,182.12590099542786,C,-120.14820415644438,-151.74173146850046,A,A,1
26-35,M,Veteran,B,B,123.1346080451206,60.75230416546579,-87.57424824839616,-18.73117203808944,B,60.491864907060254,-106.47531937500318,B,D,0
26-35,F,No,C,D,-106.6388754964821,59.092964410581985,-129.35010551891196,-74.09694693568353,C,44.027555022162375,-86.46979738516332,D,A,1
26-35,Other,Veteran,A,C,-66.84031990627159,-121.23835145090884,-59.96894277894697,15.523282076145248,C,23.81408291901721,-136.77469446420722,C,E,1
36-50,Male,Non-Veteran,A,A,-24.113946534587324,56.46034854039805,125.78226942681327,-128.72010502808575,E,-148.7319442571168,-42.4740021573241,B,B,1
26-35,Female,No,A,B,-70.25705536818933,121.75409281551768,-11.727967585590909,-127.50164886107443,A,153.7737078163989,224.96922550955364,A,D,1
65+,Other,Veteran,C,C,-58.26802754508105,29.708463571312954,-13.282766865234896,130.21656448658555,E,49.65535696454106,-89.24206857565497,E,D,1
65+,Male,Veteran,B,A,191.3682200231485,43.15827320861681,30.717050132010886,197.6356360982297,B,-43.28715884554672,38.28226653597593,C,E,1
51-65,F,No,D,E,-167.66438297983956,-44.61338969432433,108.7595235376781,132.74374438461638,B,-192.34810866345177,197.61969821602133,A,B,1
36-50,Female,Yes,A,E,95.45229979063309,-24.07587983404428,-59.60725196522703,-76.04743076448031,A,-103.18788817225652,128.9947065882234,D,A,1
18-25,Non-binary,No,D,C,86.96773068269816,61.48770085165697,-16.810672773808896,-110.13043797410084,B,8.575338581392167,-6.776200106918634,A,E,0
26-35,Non-binary,Non-Veteran,D,C,-25.175649169579156,-59.4543695717898,109.66407673994185,40.899741847965856,E,64.35763159690737,-152.9301422236317,A,E,0
26-35,F,No,C,D,59.72938483496765,-194.52713406976014,-31.766145778082787,2.5308568516837147,A,197.9715382062252,35.51077422455625,A,E,0
65+,Other,Yes,D,E,41.745478258435725,-12.111043800366609,133.94066708377775,-64.58222987772065,A,-134.34932492363842,-23.81427009277991,D,C,0
36-50,F,No,B,A,-125.66567053963946,-55.47532982013422,37.26611595975206,-52.43982124257569,D,-61.17049847954603,-24.015948455956096,B,C,1
18-25,M,Yes,E,D,-11.575078132645748,-146.28743111914054,185.75709569301716,76.6482006551995,D,5.952519420095624,16.958619760619978,D,A,0
65+,Non-binary,Non-Veteran,A,E,64.36643187179962,-110.49096636898312,-22.72918142917453,-46.55401544471825,B,60.74701033084005,-90.32427670035483,E,D,0
51-65,Non-binary,No,C,C,-7.878030833343335,207.38456549087468,70.5412796957091,-25.88256244937987,A,-195.94072107477584,-177.00085548478276,E,A,0
26-35,Male,Yes,B,D,-122.6713887900134,-38.384056205904706,-41.03936704136037,-93.95965946880251,A,-43.89896301035809,124.97127310955702,C,B,0
36-50,Male,Yes,B,C,45.74820148646981,46.24170651080101,-55.1516311082276,-85.46036889926786,D,22.04371205524632,-28.537932309710495,D,B,1
18-25,Non-binary,Yes,E,C,0.5035525063242161,37.86099766255421,-14.141514935531108,143.96784619098494,C,-104.16558582095048,-100.28121851395808,E,A,0
51-65,Female,Non-Veteran,C,B,148.53122493606242,96.9469871919841,-13.128451879027207,97.82774961402333,E,82.1032032843679,-32.82112000185578,A,B,1
51-65,Male,No,C,D,61.675974115409936,77.04675589047511,109.52271010968992,13.656637197991628,E,78.0655057773595,87.1439941848577,B,A,1
36-50,Non-binary,Veteran,E,C,-63.43726981724718,41.82704813090697,-30.03154072740542,-123.15257057752176,C,160.20527885697834,-3.704646566959685,E,D,0
18-25,Non-binary,No,D,B,-2.3135104100745894,38.415344418090655,-61.612996306914994,139.4872362423306,A,36.85744001833769,209.49199304346487,D,C,0
36-50,Male,Yes,D,D,-65.94598037634873,75.74187010613335,10.505405896564826,17.2377267575327,C,-5.0459023943478005,42.33743869971811,B,D,0
26-35,F,Non-Veteran,E,B,26.274562927123153,80.86476072322087,29.146033829508067,-38.864445733699974,B,3.407157740278714,6.227781763792688,B,C,1
65+,Other,Non-Veteran,B,D,12.842435002313579,3.637684514703083,202.06203700842855,4.285270852200716,B,1.7758377592710106,-97.13534373558204,B,E,0
51-65,Other,Non-Veteran,A,A,-214.49876477118792,-25.07365937463254,70.29143130173863,-260.78075995472756,D,-94.86259577328597,-7.683289251568421,E,C,1
26-35,F,No,B,B,-70.1337240047072,-221.32202181770052,95.16149820985045,48.24259395628015,A,101.38950521512852,-26.920677770043877,C,B,0
65+,Female,No,C,E,-91.89490273157782,125.87207224866947,-15.238802783372291,-90.0064371092547,E,-102.45560160861513,-57.156522085620395,D,C,0
18-25,Male,Yes,A,E,114.80756295420728,46.341476546991956,127.31350033661116,-84.1915161945971,C,243.16826345690242,-17.235150738565107,E,C,0
51-65,Male,Non-Veteran,C,B,111.20630868942469,9.24169757528181,-90.43750433075553,-154.38772433603987,B,-128.73396783525436,238.46904688440608,A,E,0
26-35,F,Veteran,B,D,46.60662438029005,-40.13950850710963,-14.74193830875245,-0.5648354512860533,A,81.96121502239804,27.63562358786915,D,C,1
51-65,F,Non-Veteran,D,D,161.69280536080214,18.85728688506349,56.319001825699864,-321.7859507193891,D,-21.885828162917043,4.8438051773873445,B,B,0
26-35,Other,No,D,C,-29.212702347583058,-61.612830664296546,-55.41416762390005,-118.42297902677785,C,58.87686465901153,102.98892546735894,E,B,0
26-35,Non-binary,No,A,B,116.42919206745755,89.66073686736831,-148.10099558112503,-99.31583280096808,B,-99.99452525519263,43.70412558569745,D,D,1
26-35,Male,No,C,C,144.79060202523388,40.91558641049609,27.929690069861262,-151.81978497832048,D,79.93301573607565,149.44119855866842,E,C,1
18-25,M,Veteran,E,B,73.63775090961781,-32.412025068491566,90.88131145205097,-114.14699143061769,B,79.84046889592413,0.4961818825772309,A,A,1
18-25,Non-binary,Yes,D,C,-72.31809772410281,-5.399489606712109,72.64984454335743,114.43835189395799,B,-71.9593948375987,-49.76688034652581,C,B,0
65+,Other,Veteran,D,A,9.519061651985043,68.26859331734777,-62.137340067118906,123.73495250223696,A,135.96129028441314,-141.82658521764054,B,B,0
65+,M,Non-Veteran,A,A,32.665731615673174,-86.61434450818575,-42.28498967237386,116.42006483099463,E,-111.57115176630616,68.43067561142037,A,A,1
65+,Non-binary,No,D,D,31.38297720547903,63.86238731205257,72.52075725817515,-136.16178966875964,A,93.63897618059559,-32.24635988389334,D,A,0
36-50,Female,Veteran,D,D,-8.329435333787172,-69.02830754262328,13.888050602543252,39.03055728162352,E,28.03527163068002,-36.473185941303235,D,A,0
18-25,Female,Yes,E,C,25.049373073453722,-180.46377807720836,-155.78377583795051,62.41163571505825,C,-148.90654490994342,110.538366311252,E,D,1
51-65,Male,Veteran,A,E,-14.683764388155115,-15.45722656597381,10.221635763623176,-68.72820062106022,D,68.36773540385913,-157.4065205155577,E,B,1
65+,M,No,B,E,0.6412507068126886,-0.546788711967704,37.100614946593616,22.97408301502571,A,3.1571080313595257,125.91373955874532,E,D,1
65+,M,Non-Veteran,A,E,-17.397139605452733,174.39247739884826,-65.38915938225463,-55.35612146625745,B,-166.25526905960692,109.62560626548577,E,A,0
51-65,Non-binary,No,E,A,-15.70402351219917,-67.87834314489473,34.524919117515154,109.28328638247748,A,-90.63764914584266,1.6181736548020988,D,D,0
65+,Female,Veteran,B,C,-22.532533714352986,252.86924821663743,103.55141937326357,-37.62838365024317,C,48.339750893869336,-115.13225902532756,A,C,0
18-25,Male,No,E,E,-226.65782671584049,11.396557995349015,-73.55282578510513,100.28297153890666,C,-121.6186513462419,-93.33421759726176,D,E,0
18-25,M,Yes,B,E,3.7182900748379377,214.89166426147412,-75.73687515001791,-55.952282332464684,B,155.2894831013373,126.21363780174197,A,C,0
51-65,Non-binary,No,A,D,-105.09252425788998,-9.851467106296838,-14.901184167701034,-30.791715347059018,D,-21.084617606878048,-73.02865255026991,E,B,0
26-35,Other,No,D,A,93.56258091736694,57.21313188418393,84.23526520803355,-106.34435495074067,C,-8.090306527517065,78.06064882887715,E,C,0
51-65,Non-binary,No,A,B,-2.388936552611151,103.08612914087772,-222.48621947370646,-94.46666078249264,B,143.40731130170238,281.88110744322984,D,D,1
18-25,Non-binary,Non-Veteran,E,C,93.79957192176079,-151.6581993088219,-25.64161431173761,-22.46818477047494,B,48.65252941808113,-92.64333779817933,C,D,1
26-35,F,No,C,A,-45.04702596438956,-50.32473744635516,-121.10093940627496,76.40748685227827,C,77.70562932086209,159.2862835124838,A,C,0
18-25,F,Veteran,A,D,-47.56643751269636,-63.0357211649662,-39.85925137275662,-112.69385193411976,C,-157.56583901912714,53.08676469324218,C,E,0
51-65,Male,Yes,C,D,-76.79158684251152,-16.807576284259543,211.83539227324027,74.77644528086272,E,51.42236982812645,-117.59016047387689,E,D,1
26-35,M,Non-Veteran,D,D,-72.02878390395516,-81.57207619027554,68.2995625158132,-2.069568315127683,A,-38.681874663678485,-27.18035701744133,D,B,0
26-35,Female,No,D,E,-72.38680112054273,117.05538008409904,-20.49052829009539,-58.34623229148988,A,-59.38264650645153,-15.818042570396832,C,A,1
51-65,Male,Non-Veteran,C,E,-45.18410060326309,-174.13125943632332,154.40886777508643,-31.178824364985434,C,19.721906195144953,41.150809912491304,C,B,1
51-65,M,No,B,E,-153.21543012763857,-136.74487601948283,-93.4465068492441,-48.752869753799885,B,-72.95009051465867,-44.32587165382974,C,A,0
65+,M,Non-Veteran,C,C,-18.810203218208414,-196.61365937254413,17.753041387119435,-139.64770599170225,C,-101.66431775290525,17.159048510300114,B,B,0
18-25,Female,Non-Veteran,D,A,-19.90684215238335,42.03863132162331,270.00109018584027,173.34271136214184,D,-40.25394373051024,16.438651142553816,A,A,0
51-65,M,Yes,B,A,28.210942079940466,138.11131835921947,54.94034801728256,-12.842578583122673,C,-61.010373696739705,-42.5868976925511,C,D,1
26-35,Non-binary,Yes,D,A,-47.870908849629956,0.42728601850570935,-183.7216117265094,-70.40826633565509,B,-137.95003916283935,-123.98112030112291,B,E,1
26-35,Female,No,E,E,-57.83041666142207,21.080550618698705,1.4943548561782933,154.3240178527451,D,140.1397162132443,-116.3139386401741,C,E,1
26-35,F,Non-Veteran,D,A,-30.61867487432217,-118.18451357899333,101.83515991733434,40.3417918172032,C,60.660200504173126,-92.67658458796103,B,A,1
65+,Other,No,A,D,52.1273950774719,-14.890619721997265,-43.69859820939483,48.0563825590161,E,4.45863758290076,-104.03629959188912,E,B,1
18-25,Male,Yes,B,B,138.367592491742,190.88060022224406,43.87305845465563,234.62098260952882,D,-156.63338356219825,129.35031404980202,B,D,1
65+,M,Veteran,C,D,-83.10224412540347,211.1662347353635,83.99674755841394,-177.5377610835647,A,-56.15124976892451,19.349978663652713,B,B,1
51-65,F,Non-Veteran,D,E,57.36050456659005,64.67416083307111,-144.28964854726846,150.18547752288598,D,-108.97991138515826,4.271208650273722,E,A,1
51-65,F,Yes,A,C,27.15971807658379,-62.28230392608578,-53.436226931591705,124.44880313615583,C,-94.17077041499181,-49.06603294562413,D,C,1
26-35,Male,No,A,B,-82.78818775887444,-42.107693193283936,-28.725145816365576,-54.2839160865928,E,126.5955466890616,-121.36203845759321,A,C,0
65+,Other,Yes,C,A,-97.98358907273472,-56.442285912866616,-18.497944084682466,-11.578619162853473,D,87.8754350311739,-73.5397067848664,D,B,1
36-50,Female,Yes,A,A,-112.51142542152132,43.3069719235689,-16.49322135005185,-82.80212185491706,D,-45.30553591844165,2.020149037740581,C,B,1
51-65,Non-binary,Yes,A,C,-1.9568252713922658,-31.644031650775872,92.1187269156394,-58.72577981034357,C,-34.502428097509245,48.58314060852118,C,E,0
18-25,F,Veteran,D,B,94.85542076346944,-62.74496252101518,-27.81572756837273,30.91539418600054,D,48.60149241182363,-138.78086386819288,B,C,1
26-35,F,Veteran,D,B,-34.975403724998614,-39.7630707355771,15.879304522930418,70.20082089260092,C,19.330370062092207,-42.94777828816836,D,E,1
36-50,Other,No,D,B,212.28851137353792,28.305412140283153,10.308482857028116,-34.426025705356835,C,-45.82270390823051,71.246966688869,A,E,0
18-25,Female,Yes,A,A,95.35328851095856,256.50055152574424,-139.92029706474065,-169.30330761754243,E,-127.1329417547373,-30.01176421693724,E,A,1
18-25,F,Yes,D,E,161.47068144538162,23.766455417708183,162.66072455483297,-40.07398888868449,B,-104.2265528236046,-134.10436343170744,D,A,1
18-25,Non-binary,No,C,E,-53.1916929637347,-169.60588241575732,53.10915565836378,47.10486995371526,C,-63.36702558779505,-68.5420950490496,D,D,0
65+,Male,Non-Veteran,B,A,20.727196422774487,-59.194021224306624,122.31797601712486,184.43370626438238,A,62.500241344468535,-113.4905065673258,A,A,1
26-35,Other,Non-Veteran,B,C,222.22981904402147,32.133589046227115,-135.40110759882856,29.121746351955423,E,32.646458949078486,86.69641783492504,E,A,0
18-25,F,Non-Veteran,A,E,-1.9539851552778185,56.886829552078076,-114.35170438970319,67.31464478094395,E,-22.69357905044454,-32.13070801122681,E,A,0
36-50,Other,Yes,B,C,78.41980501581787,-192.87732579414828,-86.58846971492812,-40.23282807310277,A,214.71014870502398,78.71915589562072,D,B,0
65+,M,Non-Veteran,B,B,134.85208515336222,-36.63327912311303,-159.70868829162714,-55.1435386825608,E,32.6208948177684,-51.42944204915557,E,A,0
26-35,Female,No,A,D,85.94896064758983,127.11248544713084,101.70750588210089,-8.277045140330973,C,67.30986955625026,-66.16938741188588,D,C,0
36-50,Female,No,A,B,-6.683547786843576,-143.62173819649806,-5.256574594564559,-86.13140580901498,C,17.027268346959474,-15.601280565748935,B,B,1
