nation,religious_affiliation,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,target
US,Jewish,114.0851176638086,-155.9665804303859,B,B,D,D,E,D,A,67.55172366928018,-101.00266652137013,E,B,B,-42.88863750858607,D,-244.2606660500585,1
US,Other,251.05300522620496,-21.425238613287185,A,A,B,C,B,B,A,50.162399894015174,-18.453115847685304,B,E,D,-118.16203297068564,D,-12.664010881832825,1
Mexico,Christian,-3.625051731311066,90.18693434725934,D,C,B,A,E,B,C,66.38486176561618,-130.58126967728018,B,A,B,-68.5294788534675,C,-32.17961778812396,0
China,Jewish,99.2522560630456,-99.68905297781005,A,B,C,C,A,B,E,-89.05125375159551,-62.22954921835654,B,D,C,39.66946668978268,C,57.82737591315449,1
India,None,-83.80334531983577,6.778838498670717,B,D,B,A,B,C,C,96.04454641918582,-52.40319036526769,E,C,B,-74.27342231645119,B,54.1323396703043,1
Germany,Jewish,66.18818296592968,-26.646042650974433,B,B,B,E,D,D,C,-236.9099815037114,116.70764209173066,C,C,C,-33.632843823559945,E,-80.1885643781175,1
China,None,144.41582831279857,-38.92959673949604,C,E,D,D,C,D,E,170.06138954579865,50.896526240103434,E,E,E,111.64696194341165,E,-65.06085238773264,0
Mexico,None,-50.15355466400556,42.66766656469143,D,A,A,D,A,C,B,-181.29188278015923,168.36238169067207,D,E,A,-16.873209200251562,A,-190.28164615225717,1
Other,Muslim,-13.694578260407548,-21.773896590390716,D,A,C,D,A,E,B,75.28939169514632,-12.578343864820383,E,D,E,150.89545228424097,E,-157.94384469445413,1
China,Buddhist,46.09985750611483,-99.01655057685302,E,E,D,B,D,B,C,-134.25525669201545,-70.3889874970158,D,A,C,39.989337342740164,C,40.46835938058031,0
Brazil,Buddhist,-85.2852323160756,139.884702370003,B,E,C,A,E,C,C,-83.34519794529179,-68.87983446697214,A,C,E,70.97737340575625,D,-3.5371032132441784,0
Mexico,Buddhist,-120.59135594294901,151.47745128949032,A,C,E,A,B,E,B,-5.87335635447065,-118.11690477204397,D,D,E,181.2922511996853,C,-221.96976843014303,0
Mexico,Jewish,67.77107851142776,91.28487872125812,D,C,A,A,D,C,C,17.009275480781763,24.59637450617432,B,B,D,100.71294802104237,E,23.835801657322992,0
Brazil,Christian,30.13552544744227,-164.95512124611804,D,D,B,B,A,E,A,-13.426511472095346,64.96115219606773,B,B,E,15.678311823499206,D,123.20786337322451,0
Mexico,Other,161.13366223160145,182.71576394463742,A,D,C,C,D,E,C,-148.0313612349206,11.771327952497447,C,A,E,107.2488392299181,E,-56.047230656943526,1
Mexico,Other,2.045553848834915,-20.52976420746118,B,E,A,D,D,B,B,1.3699461588233213,-123.38458488278643,A,A,D,57.61253033420213,A,-13.352793456743713,1
Germany,Other,-79.76702197353256,12.14622817448469,E,E,E,C,B,A,B,91.35191856726279,40.252472817570094,D,A,B,70.62446226933233,B,-54.430664236428605,0
India,Jewish,43.82848064316456,-36.20328716694418,A,D,A,B,C,C,E,-2.4336403372105857,-100.93561362614585,C,B,C,-70.43803294059326,B,-188.25486315783323,0
UK,Jewish,-71.84032404624898,5.091745711766358,B,B,D,D,C,E,C,103.64306903449585,72.96474056010963,C,E,B,-81.28351252785697,D,-50.727519659502754,0
Brazil,Buddhist,75.52376278510779,-148.40531090557687,E,C,C,B,C,B,C,55.961719262022356,95.8966668230064,C,C,D,21.38300461579386,D,-133.51253207356984,0
US,Muslim,52.80062872199648,-118.57022604518299,D,C,C,E,C,D,E,34.45926684912367,-146.78527051196295,C,B,A,-175.22195657402534,D,-221.52135709593193,0
Other,Other,-33.693771746504765,14.470642514221352,E,E,A,B,C,A,C,-68.6906593841699,-2.358876679710295,E,A,D,114.63251170230664,D,-59.718062354090506,1
UK,Christian,189.57519444849981,-115.63593577198606,A,D,B,C,B,D,E,-41.67267943249529,-19.726130925641176,C,E,E,-145.43686939230176,E,-176.00307694215692,0
Mexico,Jewish,120.60014900243195,-41.16587813772041,C,A,D,C,B,A,C,64.4159615774607,103.32741746545304,D,B,C,-76.68576464985742,E,-16.97360101525777,0
India,Jewish,-188.00446460316527,45.14204948554921,D,A,A,A,B,E,A,-152.0024180176836,-109.23670144011214,D,B,E,108.44029565049291,B,-185.66070194015606,1
Brazil,Christian,-3.812641308343492,15.117155288341916,C,A,A,B,A,C,A,-43.47493466519962,11.476296359692856,B,A,A,81.91574868403971,D,68.18796548396739,0
Brazil,Jewish,-202.80385460300212,7.997574748419828,C,E,E,D,E,B,C,85.26034611992341,215.695001738277,D,C,A,67.87971047652114,E,-74.95122598693072,0
Germany,None,118.38805189714515,53.48064099134117,B,A,A,A,C,E,D,-171.75784801381343,-0.04860716297375865,D,E,E,-62.95793090516379,D,-24.04475762020743,1
China,None,226.71909176394826,-127.16336240896999,A,B,D,C,E,C,C,-154.11555580813422,29.08373886449869,A,A,A,109.0764315370987,E,-57.98417380005048,0
Mexico,Hindu,232.50068514256674,18.939075707815352,C,A,B,E,B,C,E,-50.98267261461981,16.86456506055654,D,A,C,56.76127191464667,E,3.525235027351006,1
Germany,Other,77.40162333080193,216.24692104767993,D,E,C,D,E,C,E,-84.41224510970098,-17.405645177688555,C,B,E,95.38898562368622,C,-24.688156420209996,0
India,Buddhist,65.99295462777431,53.40326534895705,B,B,A,E,B,D,B,-169.12412624419005,-8.057777422399962,A,C,B,-269.40909774879526,A,-7.274922822996959,1
Brazil,None,196.25126030862964,52.750694559214764,A,C,E,D,C,D,C,-22.21458938598609,-102.86250551980523,B,C,D,61.90636941036687,C,-41.23206182809513,1
Germany,Muslim,-98.19348562919564,111.3131224183166,A,D,A,A,B,A,E,-202.92999170547833,170.53757091781392,E,B,A,64.0810290588848,A,-12.564094012988486,0
China,Jewish,-62.89752114210494,195.2722811236835,A,E,A,C,B,B,B,134.83980921361777,19.98774669342359,D,A,A,16.815835173738307,A,-334.0228263249626,0
Other,Buddhist,-199.90418551987946,39.202802593713145,E,E,A,A,E,E,C,-35.0066313122346,-142.62381220489638,E,C,D,-13.606386330649059,A,42.784263086045854,0
Germany,Jewish,99.44223449681013,168.54747048233932,C,D,B,E,D,A,D,-23.94057031050578,-68.8843916124388,B,D,C,87.0392073914558,E,6.058497707426128,0
US,Other,-18.008248704319268,42.64604082789047,E,E,D,C,E,B,B,-105.20997919835082,-16.16024928254385,D,E,C,-157.74207786732805,B,-84.32251074597225,0
Brazil,Muslim,211.53417774933328,48.05292973011595,E,C,B,C,A,E,A,132.06041081960774,61.66889519111436,D,B,D,203.62910743765127,A,-26.451032873632435,0
Mexico,None,3.0697102517704318,-0.19232753122199372,B,E,C,B,E,C,B,-6.662579544842832,197.33940040581282,A,D,E,-57.35184685711614,B,-5.55146991479779,1
US,Hindu,8.764284003314986,185.39754704760333,E,E,D,C,C,B,D,129.27610388336714,27.296013799966705,E,C,E,-31.677910837602692,B,34.26474406657225,1
Brazil,Muslim,-122.6387918125049,-0.9646837527343898,C,A,D,D,A,C,E,-187.2708290835512,-202.38477695085012,B,E,B,-105.4016863210657,D,151.6850756144577,0
India,Hindu,90.18611560115288,-76.03985864093687,E,B,C,A,D,D,D,5.132322289954564,48.53597792233348,A,E,E,-63.88292176519494,C,10.84840089078725,0
Brazil,Buddhist,-173.3346198216671,151.6327277651676,C,C,C,B,B,D,E,13.429795015717982,123.11935501560262,C,C,E,-92.33078047347865,E,22.383095006496774,1
UK,Hindu,215.0326199231714,-97.49854152443241,A,A,A,D,B,D,E,101.85497435691168,-84.31424645069603,B,B,A,-61.090061301635615,D,-29.55217978010241,0
India,Hindu,38.42005348288339,-37.55159316564672,B,B,B,E,A,C,A,80.5107873965457,-21.70085943430569,E,B,B,4.638091294614542,B,131.3231435194828,0
China,Hindu,67.32674429542624,48.34816221480851,D,E,B,D,B,B,D,120.65415573025075,54.304931654210876,A,D,D,-112.12369781332241,D,97.15006896634522,1
US,Other,136.12785789957326,-2.6852822458707157,B,D,D,A,B,C,E,9.463734792607196,-140.64297569178288,E,B,D,-49.93057174357909,E,-57.557180804115795,0
China,Hindu,30.88125061758873,29.814163359377893,C,C,A,D,E,E,D,-129.43611195147255,-61.25516586407691,A,C,B,102.71794372684482,E,49.56707930607255,1
US,Christian,226.10611757704388,-20.40905049020433,E,A,E,B,B,D,D,147.81226308356787,-151.4286601795307,A,B,B,-131.6753794926872,C,-36.50708322533207,0
India,Buddhist,-209.9418645644681,29.615450992492715,D,B,E,C,B,E,E,-112.03197126510133,-59.49449919036245,E,C,B,-85.38198975016121,B,165.0482676784123,1
China,Christian,-107.51413301509834,-175.02771924755908,C,C,B,D,B,C,B,12.74663130344866,-5.109250408770328,B,D,B,150.69488406517883,E,157.09659070867167,1
India,Christian,77.1073409893148,-56.17242236313492,B,A,B,C,D,C,C,-4.6116074820863195,104.08635874720467,A,A,D,-97.68986654716713,C,8.379603456447965,0
Mexico,None,-91.83564527407553,-17.886731534892427,A,B,B,E,C,D,E,114.31468198222241,-1.4864564152421242,D,D,C,76.04429930484574,A,-90.59486756293288,1
China,None,-50.78517637654861,5.147178482964534,E,E,E,A,A,E,B,106.97702211088979,-76.3810903837645,C,B,D,-74.24382689762254,C,-99.47243647132234,1
India,None,-143.09229683998186,-38.27479292653316,A,A,A,B,B,D,A,12.009294565764925,-23.73873706331183,C,A,A,86.88323176456728,C,-10.982784885009412,1
India,Other,53.1096708502767,-86.89615929664733,D,A,C,A,B,C,C,-173.94865054612336,56.836689560687404,A,C,B,127.20622438823493,E,-146.98337597595525,1
US,None,-124.6689127688374,-187.11292092752458,D,A,C,E,D,C,E,-64.67250361120408,2.995064486222967,B,D,E,-32.67257506120319,B,162.41028776668696,1
Germany,Christian,147.40701647458266,-25.12466569751142,A,D,A,E,D,A,B,133.19500054495825,67.68822177820877,B,B,B,137.13158781401853,C,-125.87289321835038,0
UK,Hindu,-184.0821682243333,9.511470019034505,A,E,D,C,E,A,A,106.20045907592231,-44.85423470751507,B,A,D,4.829460773000366,A,56.546304936833636,1
US,Buddhist,-149.45840709197685,185.797065136004,C,D,E,A,E,C,D,-80.36650195821812,79.83438323620157,D,A,D,-102.88863846195342,B,-20.756007445161526,0
India,Hindu,56.108411592396166,-72.15565223472402,C,A,C,C,C,A,B,58.93646834738014,35.475744673460156,A,E,B,-99.98153584444363,B,98.16556946473533,0
US,None,-161.44833133953088,25.68320225467537,A,D,E,A,B,A,E,81.07273288112076,93.74190245789332,E,A,B,-51.29901478617281,B,-0.4724604061795459,1
US,Hindu,-50.68889447629515,-1.4265151948014494,B,D,A,B,C,B,A,-118.87512559823304,90.93533054745218,C,A,B,-171.74237659372844,D,-224.10092791124572,1
US,Jewish,1.0522748584520059,23.184575732000347,B,A,A,C,B,C,B,-119.37186800723455,-193.10071661871865,C,E,E,-55.056463407799015,A,1.220884026017734,0
India,Jewish,210.63729990916337,-134.28103184026529,E,E,B,C,C,B,D,9.180793120464621,43.85786355553228,B,D,D,79.76437889690368,A,-129.08738936174572,1
US,Jewish,-45.56492812874112,-72.5689611672751,A,C,E,B,C,A,D,-357.6977824863206,125.86026926766176,E,E,C,45.10351716556983,E,-23.146355595465966,0
Brazil,None,34.621360706775725,54.52747912408955,D,B,E,A,C,E,E,-57.60153743301716,70.58371437984327,A,A,A,-179.7958671661372,E,12.0552713821797,0
Germany,Buddhist,-179.94677226411648,-58.04571524377348,B,A,E,B,E,D,C,-34.34052856088906,13.250153702785042,B,C,D,138.07269641736346,A,291.46892394841706,0
Other,Jewish,143.1283057305979,2.9109026894285184,E,B,B,A,E,A,C,28.563205909077215,-207.130602477175,B,A,A,42.42227066868686,B,-133.96559927114774,0
UK,Buddhist,14.948793583003184,4.652872273150924,D,D,E,D,D,B,D,-84.91983367291213,88.73792251793348,E,C,E,-243.2396523273984,D,-72.52617564195117,1
Mexico,Hindu,100.1779433627201,27.609865394606825,C,C,E,E,B,A,D,-33.07595848441389,-51.86813036213152,D,D,D,49.33874809581826,A,22.84748122758454,0
China,Christian,125.96746914682828,-81.66073393922508,E,A,E,E,D,E,B,166.18359550905782,-75.58532656671805,C,B,D,-124.29271328151319,D,54.23297559002547,1
Other,Christian,5.544524476072987,0.16719555642720946,A,A,D,E,E,D,C,7.615596943278937,-8.731712593981305,A,A,A,54.762084909836176,B,259.66713276056066,0
Germany,Other,39.8334126423826,-55.132862719228,C,D,B,E,A,C,A,-115.09017902075848,-69.07582531822278,C,C,B,63.88025065827827,B,9.207540828590483,1
Brazil,None,6.686017197516758,53.22417676442516,C,C,D,D,A,E,A,13.95367964715053,-221.47954556490498,D,D,C,1.8119054837198445,C,-50.621922476574866,1
UK,Christian,116.45264948973015,76.26668670815735,E,A,C,D,C,A,B,-70.68726418120612,-59.46483983026452,D,C,B,-105.58900100969136,A,40.31324830203899,1
India,Jewish,-108.83931890742475,24.195161762698593,D,A,A,C,D,E,A,11.79999009882921,98.90620369871677,B,E,A,-133.93121187792747,E,-180.90340085205978,1
Germany,None,-64.87311985691044,-55.75011958932773,A,A,A,E,A,E,C,-342.5972688026579,0.22075502517685833,C,A,A,-46.57417495479449,B,61.71440001030525,1
Other,Jewish,-26.193638824044026,-85.32936025721231,A,B,D,D,E,B,D,-182.43780329889748,233.94965337673233,E,D,A,-96.98124195325454,E,6.9908850685963895,1
Other,Christian,-194.7799682893581,-317.9058514042387,E,A,C,B,D,D,E,31.334130500949385,-16.16395049412467,D,B,A,-126.14135263385427,B,61.748425242395534,1
Other,Hindu,85.29820849704983,-159.39734127963615,E,B,D,D,D,E,B,95.80749535162053,79.18150845184925,D,A,A,9.712976521976017,C,55.49919460364029,1
India,Other,15.258576462893108,-65.75332785177923,D,B,B,A,B,D,E,127.66564355822105,-86.18674795391178,D,C,A,-150.47054995981674,E,-12.526435405233421,0
US,Muslim,21.804183955677487,-30.479530162696978,C,C,B,D,A,D,A,18.031422247850514,-2.9987410092120164,D,D,B,198.2414809581549,B,137.51104872805308,0
Germany,Muslim,142.4782205807383,-131.93790195075223,D,E,D,B,B,C,C,-104.66351577797417,-127.90732734009657,A,B,A,92.46152028022875,A,109.29608839649138,0
Other,Muslim,-82.13441866291657,-26.180389903977026,A,C,C,D,B,A,E,-0.5093946529783442,-67.75075284149895,E,E,B,-77.31745131701237,C,46.36881016758749,1
Mexico,None,8.698096231809068,-185.2340255821443,A,C,C,E,A,A,B,-161.54735515818814,-209.3738216077437,D,A,A,-75.93793423044796,B,-48.63394093829271,0
US,Other,-107.15193560871383,-152.6041791193932,D,A,D,E,B,B,D,106.08961147975175,-120.39906940064556,D,C,D,-100.27871449259564,C,30.751702373918523,1
Brazil,None,32.12517801507983,-23.28648117495812,B,B,B,D,A,D,E,-8.53100014738037,163.36812452599895,C,C,C,-42.08458581325333,B,235.61781679813927,0
Mexico,None,-139.84671457763827,-68.99646981122662,B,B,D,C,C,C,B,7.0304628493134365,80.76946063026116,C,C,E,-216.24065034394349,D,-93.49348148355703,1
China,Muslim,-106.87301974018402,-33.7536714287597,C,A,D,B,B,A,B,-208.41659647667896,0.9449927412674608,E,B,C,4.22264720119061,C,-42.995724643725445,0
Other,None,11.31572658093264,42.752113925817696,C,E,A,D,D,C,E,21.81387878564717,-96.54087153604232,B,C,E,-132.12452075495747,A,-41.92900697535339,0
Other,Buddhist,-101.33652993891558,152.8822201977608,E,E,C,E,E,A,C,-127.87049571817894,279.49226212602207,C,E,B,90.56585039861628,B,29.98699408177557,0
US,Muslim,277.17302360952084,95.41708205579936,D,A,C,C,B,A,B,115.10997267362426,-58.93935603739704,A,B,C,4.310451177599465,C,115.16479652602764,1
Germany,Other,30.550901928117398,-92.46280997784156,B,E,B,C,B,B,E,129.57668811384087,10.841088109101412,B,A,C,49.65375947722872,E,-90.0984145314595,1
China,Muslim,121.7194361330584,-15.966410544406951,A,E,D,C,E,E,D,-100.78712614831842,98.07511839794722,D,E,D,16.966762806283313,A,108.37129041256513,0
Germany,Jewish,60.83174427097995,-48.78683390357206,D,A,B,D,D,B,A,111.54390709247252,57.57447293328642,D,C,E,44.21588072877879,A,129.44471233534728,0
Germany,Jewish,103.91105406542928,49.63089521411726,E,B,E,D,A,C,A,30.00408114761404,-98.71529059158155,B,A,E,-173.34183694726505,B,48.79952974303157,1
UK,Other,-19.21162045436068,-139.79578391034553,E,C,A,E,B,A,E,-19.469013772039,-110.09127662721889,E,E,B,-46.96235216344995,C,59.20292738725721,0
Brazil,Muslim,63.43247112049427,-94.16918129723952,D,B,A,B,A,E,E,13.957082574426149,-48.667735290020595,C,D,B,166.33438493749594,C,-65.90317333902458,1
US,Jewish,180.72281920586414,96.44135307397784,C,C,B,E,E,C,C,-22.97385876104529,59.513376709688146,B,A,D,11.97745778202613,E,55.07556350614389,0
Germany,Other,84.0667287250698,119.77352956688709,C,B,C,D,A,C,B,-45.060334009578504,2.637197676983426,E,E,B,-133.81754704831636,E,-18.289762461742757,0
US,Hindu,-100.15414970196157,-58.39545464202235,D,A,B,D,D,E,D,49.605875642804456,11.229862717652773,B,B,E,18.978184361287237,C,-21.965010790553297,0
Germany,Jewish,-74.56123197985754,-112.40952197531517,C,A,E,C,C,B,A,-52.150205392338144,37.017429492372926,B,D,C,-66.85200252421032,D,61.7439019042705,0
China,Hindu,-111.48318762767586,-8.426840610744605,C,E,E,A,D,A,D,-43.60801056153072,100.09987781196553,D,B,E,111.34172745545989,D,68.33296421942191,0
India,Buddhist,-23.745266494963396,68.75084237779113,B,A,C,A,D,B,E,51.62689839179612,-180.5359901370261,E,B,A,150.7270006110912,A,45.243460882210755,0
UK,Jewish,-72.91002994456976,-15.956640279522075,E,B,E,D,E,D,A,136.97832103303406,-25.83459470628615,D,A,C,9.297738710039285,E,-97.63280941267382,1
Germany,Hindu,12.550605314744201,11.516929307886135,B,B,A,B,E,C,D,150.120932984044,-107.37550370668785,D,D,A,-214.6668780899295,D,25.353238502743892,0
Mexico,Muslim,-124.7525684359957,-32.773296872072684,B,B,D,E,B,D,A,116.88717273066696,-63.056870530146995,E,A,A,-11.363118805208806,E,-114.45969095815379,1
Germany,Hindu,-54.56292743277048,124.85139837516084,A,A,C,A,B,A,C,24.511877455542578,58.07823598032515,C,D,B,13.337625385270027,A,-33.67023520354148,0
China,Hindu,-133.16358444003845,144.72297869819405,E,A,A,B,E,D,C,-82.20166529640844,22.36356687839052,B,B,E,-29.906352794551015,E,-108.7956054130095,1
Brazil,Hindu,-135.8540461579243,-129.38325912358403,D,E,D,A,A,E,D,-11.57043979471207,-6.48343115246221,B,E,A,66.92732959017475,E,-144.15188357030445,0
China,Christian,-20.280517364073813,10.147800534728376,E,C,C,E,B,B,C,35.021682230830194,-100.51989661364833,B,C,C,116.45911077795115,B,107.01494738323025,1
UK,Muslim,148.14665156809963,-22.590519904622084,E,C,D,A,D,A,B,76.97911464369828,-98.13408442545348,A,C,E,-10.69505750028291,D,50.30938866405727,1
China,Jewish,76.04283635940946,-172.2722869971134,E,C,C,B,E,C,A,-189.4970705004487,-57.059078571835144,E,C,E,-50.94328640388218,A,81.37474754409436,0
US,Other,19.904402704544864,68.08937770090527,C,D,C,E,E,D,A,-83.89085998624314,-61.962724278565716,A,C,B,54.64954565461761,E,-44.45430681115244,0
Germany,None,-169.27899364169832,-70.01284434865138,C,B,E,B,C,B,D,-68.63662893400007,-69.5608236879408,D,E,D,-21.017617913706342,A,-25.23744067693741,1
UK,Jewish,62.73610551505669,77.13336559618746,C,A,A,D,C,D,A,61.38909656517208,-64.5570413250526,E,A,B,125.55852693029081,A,-137.06989480977933,1
Brazil,Muslim,83.96035569093509,286.04480234609764,C,C,B,C,C,C,B,-64.04309877732445,37.85611621131231,D,E,E,84.41812536917261,E,9.573948730831395,0
Germany,Hindu,183.10907645191716,-57.18744282192827,A,E,C,E,C,C,A,-19.779442873156093,125.12848432852364,A,D,E,-71.05451226266801,B,-202.55120963028136,1
Other,Jewish,70.38167713365348,-27.1332690391452,C,D,C,B,E,B,D,-9.365636522218411,-7.202136443639755,A,B,C,-172.53074439238898,E,44.08285102550006,1
Other,Other,-164.38129745151033,88.64887620926834,C,C,A,C,D,C,C,-143.43767308461074,137.60159412992843,E,B,C,-40.69325671620128,C,74.71054296290492,0
India,Other,107.02315696090045,-121.29675661674844,B,D,B,C,B,E,B,-145.58129570660995,92.43159758357162,A,C,D,83.06684131215421,A,51.483195950232506,0
Germany,Christian,51.41468646873353,-141.98458422371624,A,C,C,E,E,C,D,-34.9448755770493,27.88972659639521,E,E,C,-97.258674944037,C,132.23138247455287,1
UK,Hindu,-69.6237600473462,111.73759707048127,C,B,B,D,E,D,A,33.76357259433335,53.72638704613383,B,D,C,-47.664393894414246,C,-167.96894568116753,1
UK,Other,-115.52248125910391,42.06363844247116,A,A,B,E,A,A,D,126.04379745448111,-75.99430157945973,C,E,A,60.64821202409314,D,59.448533519094624,1
US,None,-121.76612859011517,-161.2081312101005,E,B,C,A,C,E,E,12.640412354801548,32.21215236566534,C,D,E,-63.107613403208376,E,-7.928260150209413,1
China,Hindu,-16.056112354116685,-63.1680390807678,D,E,D,C,B,B,C,51.469476193851484,68.93378383156536,C,C,C,-53.84657042387221,A,45.03783160814209,1
US,Other,0.6176242458539559,-97.02803936266484,D,E,C,E,E,C,E,-71.19790212575822,45.31057122346813,D,D,C,-134.20935634632835,C,-117.41834816383572,0
Germany,Buddhist,-128.0543543454866,-18.728575007782496,B,A,D,E,C,D,B,95.19876155861327,168.80132641048118,B,E,A,-80.87144354674912,A,-145.0415906104868,1
UK,Christian,34.51937849809335,133.12759269794827,E,E,B,B,A,C,B,-119.08289607952507,26.83174491787283,B,D,B,-183.56597215859867,C,-133.26522275783327,1
Mexico,Jewish,-3.028938905952751,-181.4469257143891,D,E,A,C,E,B,E,140.8737608455782,-69.36899888593891,B,D,D,29.482770307315555,A,-28.24784796204633,1
US,Hindu,52.8085175484264,5.517489960641128,D,E,B,E,E,C,E,10.770785336016962,-238.73294487357296,A,C,D,136.69155035702215,D,11.980212684559055,1
Brazil,Buddhist,-22.1361080893505,4.979563531873488,B,E,A,B,C,E,E,-42.31766033656022,21.3957458863322,A,B,A,-56.921282275595345,D,-37.38727636305158,1
Other,Hindu,71.91403832375627,41.55117456237989,E,D,B,A,B,D,A,48.93922877948655,-1.0968677628900705,C,A,D,41.69589722247588,A,-141.81845266688066,1
Mexico,Muslim,-139.7878174079453,300.77454250974966,B,A,C,B,B,C,B,6.481991903490243,-40.28171952204978,C,B,D,-238.72029549610332,B,53.670370166743965,1
Brazil,Buddhist,56.856342789033256,-98.06029790991829,C,C,D,E,A,E,B,-21.19507876270025,-80.17208065693002,A,A,E,-32.83410479248823,A,-5.4571094106092985,0
China,Hindu,-76.51190153954606,-41.97855748557862,B,A,A,C,E,A,C,-194.58086667775615,-111.51685914443974,E,C,D,-153.04033095028177,A,-65.10483951784737,0
China,Muslim,9.605793987914407,74.17816631755956,C,B,E,A,E,C,D,-149.86893861036316,14.914617019392606,A,A,C,76.97672668809662,B,0.9015205514479352,1
UK,None,-179.9677697634107,158.45152448757943,C,E,A,D,B,A,D,114.76015741862511,26.427683407491898,D,A,E,27.48805856778566,C,-79.47906586470444,0
China,Hindu,2.442872449839004,45.22166227709267,C,D,C,A,D,B,B,32.15723297791232,-50.74922873426767,A,C,D,255.666565604075,E,-78.75796211820862,0
Other,Muslim,-98.17674953841838,-4.2484483260152865,D,E,C,A,B,A,B,-36.46732618691535,-37.67388923877046,B,E,B,-21.33788993937929,A,-96.09048911890618,1
Other,Hindu,1.3187242833532438,38.20689191130324,D,E,B,D,E,D,B,7.39773524319377,-26.259548830273626,E,A,D,212.52615410359508,C,-153.54624559959498,1
Other,Buddhist,134.73858851607113,134.32489535654,E,A,D,B,E,E,B,-3.597637181032097,29.420725719715605,D,A,E,47.81167145473718,E,29.798107841122395,0
UK,Muslim,59.41303833485678,-7.322885905108264,B,B,A,C,B,D,C,166.95718605918998,-97.18737293327601,B,E,A,83.35508395195761,D,-9.843166243061969,0
India,Buddhist,-146.04958475928672,-103.34967105315734,A,A,B,B,B,C,D,-49.10811059453335,148.60205201819346,E,C,D,-105.46536381766481,B,-70.42569952423192,0
Germany,Jewish,-30.405667844734342,12.723310763798375,A,E,A,A,E,C,D,-49.27439739720476,144.51620693915947,D,D,C,47.927883932518405,B,114.84378825487799,1
India,Hindu,88.29706610955121,140.8597497476841,D,B,D,D,C,B,B,-67.09651713341758,20.07194318002153,B,C,C,141.81075242744197,D,44.83375393946862,1
India,None,-30.78789443346469,133.84566481366338,B,A,D,C,E,E,E,128.49630833606398,-4.915174280191782,B,E,B,-165.600699262219,B,-35.84988269061643,0
Mexico,Buddhist,-72.07646905595655,28.442270933393377,E,A,A,E,A,A,E,149.4972731846384,155.31178600947266,C,A,A,131.22408526076356,B,-34.052903297687635,0
UK,Christian,133.42195817786788,153.34144050988462,D,A,A,E,D,D,A,-19.86242120454322,23.154079086736793,A,B,E,-61.29777400059469,E,60.588611074880475,1
UK,Jewish,191.5462169984297,-11.794554025771124,A,D,C,E,A,C,B,-88.12099158830857,74.94915503618618,B,E,C,-3.755355794069273,E,114.12436218653446,1
Other,Muslim,-46.62406825548701,40.636144593849146,D,A,A,E,E,C,A,-75.51287446634024,-13.72969648369548,B,C,A,-168.72742429287683,E,-3.7474238890569787,1
UK,Buddhist,-55.30723113048496,80.01450238377447,E,E,B,B,D,A,A,-240.06081228261215,-51.91043137044624,D,E,E,5.831014631276396,D,-55.627628559286435,0
US,Hindu,-83.94709675475815,-26.95083869773286,D,E,D,E,D,A,A,-29.822325704384568,107.43368447251534,C,E,A,-83.42615774967172,D,165.70245843693837,0
China,Jewish,-104.20399039578932,-20.06901974811828,D,C,D,C,A,A,E,92.85533133271359,-47.985296590857374,D,A,D,-25.139909344542954,A,-82.50734295323609,1
Other,Christian,-18.44131189225735,62.884535899702534,D,D,A,C,C,C,C,60.360567371017495,-74.75834607374252,A,D,B,94.41922167830803,D,57.13769077139887,1
Germany,Muslim,107.66047727814656,-58.46534387242143,E,E,B,A,C,B,B,23.055534855855708,53.52002125244659,A,C,E,8.611856518654035,D,-86.3184514143881,0
Mexico,Christian,-88.45376794895063,96.96976603934519,B,A,C,B,D,A,E,-56.420288331532795,-100.6603276401209,E,E,A,-81.1076491894643,A,65.27980695428079,1
Brazil,Hindu,1.0870806038011047,27.885730013218268,E,B,B,D,D,E,E,-58.457728373359906,-155.49375576572842,B,A,B,57.76860262599352,B,-20.871480992979688,0
India,Hindu,-21.359889512262523,-136.8063873429193,B,B,D,C,E,B,D,108.27811670034903,266.88670793399314,C,C,B,-48.44136744600263,B,-69.18879783286333,1
China,Muslim,-15.6394991817456,149.5796054890019,D,B,A,E,A,D,E,53.58257115354294,44.513137851119396,A,E,D,2.911778724729784,A,37.26990612316869,1
UK,Hindu,114.52656628174019,86.64803378069954,D,D,C,B,C,B,B,133.11244094183226,98.97309783716302,C,E,C,119.8479543807752,A,-35.8931479430803,1
US,Muslim,-52.36243625726673,-41.0960122061921,C,A,E,B,D,D,A,-10.843007280413703,-75.737235532313,A,C,A,7.707672441222603,C,-27.875935737713597,1
Brazil,Muslim,-268.1478160072318,22.396878924654384,E,D,B,C,D,C,C,53.82007473968816,-14.313253899534317,D,C,A,40.54487033619165,D,165.32694633545196,1
UK,Hindu,-101.94889747662242,-140.22641037333364,D,B,D,C,E,B,D,-109.65085855169833,-52.97052059139459,E,C,C,-5.833972088906951,A,-83.7586710479167,1
China,Jewish,-49.14471972494561,-70.48480027986388,C,B,C,B,E,A,D,82.20929256195377,126.1553865322133,B,A,B,55.24409944465935,E,47.40767722033113,0
Mexico,Muslim,-44.102161864987906,50.87200992569113,C,B,D,C,E,B,C,106.00905309857794,90.64312977863423,A,A,C,48.338553282207045,E,66.26605878158415,0
