RACE,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,target
Black,E,20.34606062217312,-14.719057541638483,C,C,B,A,-13.997468179752634,C,137.46212739198788,101.72516682489304,B,C,A,B,E,C,E,0
Asian,A,106.1912371626551,45.21480360068338,E,A,B,D,114.61687317924465,A,85.94660232775541,-7.448190373691803,D,D,C,C,B,B,D,0
Hispanic,A,-17.464927394109257,40.866186074030615,A,D,A,C,114.73466074350381,B,5.846290332836342,-85.05691499772102,D,B,B,B,A,B,B,1
Asian,D,-6.413881839509254,-82.63622707938369,A,A,E,E,-88.24526308325402,E,20.08077796431491,78.14408297341174,A,C,D,A,E,E,E,1
Black,E,-76.28858497129656,4.783212359050501,E,B,A,E,-83.55265115680885,C,77.9336275034728,110.1822068300773,E,E,A,D,D,A,A,1
African American,E,-98.60469850976095,27.898167609510654,A,B,A,B,-295.420956447937,B,19.2854230701223,134.01011637332718,E,E,C,B,A,C,B,0
White,C,20.045200586048594,86.37304011535798,A,E,A,C,148.4334322391918,C,-70.01890724257996,23.369870262501763,D,B,D,E,B,E,B,0
Hispanic,E,-109.226147985651,3.1249531123109193,C,D,B,B,-20.310062872248455,D,22.933076638435065,-97.43258785936389,A,E,E,B,C,D,A,1
Black,E,51.26355162430153,-126.67724676772647,B,E,E,B,43.601760209962535,D,-78.17292927613695,-33.655958750043254,B,C,E,B,E,E,D,0
African American,C,9.572258772904751,0.9090714988059957,B,D,C,D,-46.20045134616653,C,96.96385561715566,146.33161742731693,E,D,E,B,B,E,C,0
Asian,D,-90.21304297422617,30.384399491211393,B,E,A,A,63.949230520370605,C,-43.533286969739834,-58.618462584465405,E,C,D,D,C,B,B,1
Black,B,-54.484795874790535,26.990552353586146,E,C,A,E,13.563038159245739,C,40.778284257755985,-199.6687871878689,D,C,D,C,C,A,D,1
Black,A,54.647778344018086,-156.00564649482683,B,E,D,D,128.27867896323838,B,5.009256077330434,-70.7920716003604,A,E,E,A,C,D,C,1
Asian,D,-60.75677403618719,-5.526830646144508,E,A,E,C,-117.05585241934185,D,-150.70054427030288,-103.11110804239011,A,D,D,B,D,C,C,1
Black,A,8.397084680749288,-110.75728300226008,A,C,D,B,-160.56013672467722,D,-143.96767673729315,26.70584097141165,E,E,C,C,C,E,C,1
Black,A,41.255543867963176,-13.93212871890292,E,B,B,A,131.20523709972426,B,-145.93930890121433,97.80505700015233,D,D,A,D,D,E,B,0
Asian,E,-112.4995135059536,100.1081610318719,C,C,D,B,205.93618138336737,C,64.90735774351431,45.26560900897769,D,B,C,A,C,E,A,0
Other,A,48.071410850827924,172.743504563298,E,A,C,E,206.1945309233983,E,-26.04478474939471,-211.66734939183723,E,D,C,C,A,E,E,0
Other,B,-58.82692878055998,-48.871685857769286,A,D,A,C,-1.39496058088393,A,-78.89768849798484,91.85263571207429,C,C,A,A,E,A,E,0
African American,D,-93.6781070831279,-144.13544157377117,D,B,A,A,-114.4761589522868,B,64.42223331535575,-36.44346139568173,C,D,A,E,A,B,B,0
Asian,D,-7.71069267249858,-86.65860263595053,B,E,E,C,25.932130443975932,B,-29.361356920551156,-121.27116063837758,C,C,C,A,D,D,C,0
Other,A,108.75830025181985,-112.46705364264236,E,C,C,B,-14.678286358039506,E,40.305030218224985,-105.84232341880625,B,B,C,D,C,E,D,1
Other,A,134.3393289004276,-101.77688005877323,C,A,B,B,83.5866222214481,B,-59.54185582855609,-57.123509353152556,B,C,C,A,C,A,D,0
Asian,C,-49.28399549256105,-15.159014467360594,D,B,C,A,-124.8427628419134,E,-83.91109332981361,28.471027998905342,C,B,E,B,A,A,D,0
White,D,237.9034040534463,-72.35391389136886,A,A,C,B,135.1460087421511,C,-132.51246655697196,107.00714069814723,C,D,C,C,B,B,D,1
Other,A,128.6663613984563,41.17072391184703,D,D,B,D,-258.488660769659,B,48.447760817371645,94.59662182257365,E,B,D,A,C,E,C,1
Asian,A,51.588805607865304,-91.66257055417339,C,A,B,B,-38.809783165954606,B,71.8390553954421,121.60132625580779,E,B,B,B,A,E,B,1
White,E,-1.5245820272296462,-110.8922466332247,D,E,E,B,99.72634658295841,C,-24.687581027184617,227.7312100252186,B,E,A,C,D,D,B,1
Asian,A,33.42854923518511,-13.254198621157528,B,B,C,D,136.71623621991904,E,28.86361351784339,127.31575483233493,B,B,B,B,E,C,C,1
Black,B,-34.1219035879568,9.428298556544915,E,B,A,A,165.1530505828762,C,1.5997822417490477,4.496262448585657,C,A,D,C,D,D,B,1
Hispanic,A,151.06339600452762,281.43970521378884,B,A,A,A,-31.007983490122342,A,-54.810854382184004,37.47029371382812,D,C,A,A,C,C,E,1
Other,B,-200.17548307816767,-38.157558907558126,C,C,D,C,-79.34014361543169,B,5.420696680296414,-125.37303198438762,A,E,E,A,A,B,E,1
Asian,B,-72.28871495462337,98.03409608768962,E,D,E,B,130.32302819745215,D,111.96752591163512,146.28579023237597,C,C,D,B,B,A,D,0
White,B,100.31345865544469,85.45215713360244,B,C,B,A,-44.237667415108945,C,-12.185704544431115,-78.57517343397653,D,E,B,E,C,D,C,0
Other,B,-76.8133179744803,-57.28759394880265,C,C,E,B,-100.92833835742363,A,-65.0635459466934,55.078917550791914,C,B,B,E,C,A,C,0
White,B,-86.269934687265,152.24672978345137,D,A,B,D,182.9896606472761,D,-17.527281352922312,136.95288497729038,A,D,B,E,D,A,C,0
Black,C,59.11801382051848,-59.82744997857129,B,D,A,E,157.77042744151873,B,18.16810538257827,108.54212162814343,E,B,B,C,E,A,B,1
Asian,E,-135.11975813320382,-48.725083631136286,A,B,B,E,18.509832656688925,C,-71.4472124732603,157.41146789816327,A,D,A,A,A,D,E,1
Asian,B,51.34072603743323,19.025859105904196,A,A,D,C,-11.151047283512117,E,-34.302567328056725,43.42465363479673,B,A,E,E,B,D,B,1
African American,A,-4.759782082847864,91.44026483525806,D,E,A,E,29.42617755697725,B,-93.96558368265482,-48.577093809828966,B,E,C,B,A,E,D,0
African American,C,-147.35672263928126,-145.19923839596157,A,A,E,B,12.740601091673529,C,-95.57612534692875,-104.0090608195386,E,A,C,D,D,C,E,0
African American,A,24.817084368021312,102.78719195154031,E,C,A,D,24.405092572938905,D,-23.6630839937505,-48.10422272873182,B,E,C,B,B,E,D,1
Black,D,-225.1363447105089,12.173136248125537,C,D,C,D,123.28503990110067,C,-119.03748277945303,41.58117345970715,B,D,B,B,E,B,A,0
Asian,B,30.22790284743494,-152.7154775776991,A,A,D,D,55.41459958089688,C,-0.7231432262203148,51.3241999598242,B,E,D,B,C,C,A,1
Asian,D,-127.95514264387977,108.33049098275708,C,C,B,C,-86.10186558764529,D,-28.027344583055637,-128.67518333586668,E,E,A,E,E,E,C,1
Asian,B,-68.7921982139905,-42.54541966949605,E,C,D,B,-115.57973917256075,C,-119.90701308506151,-138.59149611283655,E,D,A,C,D,D,B,0
Other,B,4.421857526568306,-20.650069455228493,A,A,A,A,-195.24778188595167,E,40.21853856493274,-77.49767012070282,E,A,D,B,B,B,D,1
Asian,B,-9.139579507240416,60.769923166550136,C,D,D,B,198.90214446335528,C,-49.82712147640299,113.15697618159572,C,B,B,A,A,C,C,0
Other,E,-4.007834899046921,12.174984467172873,C,B,E,E,-108.97202339280135,B,129.69108614873477,-143.24113834257238,D,C,B,D,D,B,A,0
Asian,D,-125.00874906722588,68.72215351679736,A,C,D,D,200.4770372987806,B,121.78508191337087,-11.678163667610107,C,E,E,B,B,C,B,0
Other,E,35.20432138392333,123.13022932240332,A,D,D,A,4.459485234535626,D,25.086772897238173,-26.531549404470635,E,E,C,D,C,B,E,1
Other,D,-91.49808881601254,56.74546059167429,E,B,A,E,107.81555843778582,D,-56.25359241411606,-165.8589064758453,D,D,E,B,C,A,A,1
African American,C,55.91467833442304,-2.963576383395396,E,B,A,B,-106.28014935332256,A,-112.58666115863396,-72.30073466171278,B,C,D,E,C,E,C,0
Black,D,-3.013380718450927,69.55137801696657,E,E,D,D,-47.08823213000662,A,-8.952420063596977,-180.64188450957946,A,C,B,E,B,E,C,1
Black,B,-87.78268001358116,-204.2133627378311,D,D,B,B,51.40522486277115,A,-101.21400182733919,-53.03295449225433,D,E,C,E,E,D,B,0
Other,B,80.66547487800706,126.32518348370849,A,B,B,A,-83.98538594290233,C,39.61669684533268,-184.31207030105213,B,A,C,B,B,D,E,1
Hispanic,A,-152.95068220944935,92.20580871200194,E,B,B,C,3.282020769090916,B,-14.130011221687727,-110.57683865150032,B,D,B,B,C,D,E,1
White,D,-72.88662860762606,-83.666047382996,D,E,A,A,169.18811896642086,C,24.049971242438502,-166.95416374519363,A,B,C,D,E,A,A,0
Hispanic,B,-105.37024389670499,6.805408343553783,B,A,E,A,16.408116052513357,D,34.71870497536595,115.65933966392822,C,D,B,E,B,E,C,1
Other,A,44.96867670439203,23.729278117279897,D,A,E,C,121.83879474241985,C,-165.95966592516814,-117.06184957963555,C,D,C,B,C,D,D,0
Other,A,-32.42761523517535,207.6442702446451,E,B,B,E,-37.165504534113076,D,-60.89466937360054,30.43001869120674,B,D,D,A,B,B,D,1
Asian,D,65.6126569392381,-60.06143941640815,D,D,B,B,-25.778874934551784,E,-38.86098510670041,-72.5953929033627,B,B,C,A,D,D,B,1
Asian,D,15.481419702159133,56.495949990059756,E,C,E,A,-36.4854522136172,D,-136.01750767003392,114.39869545960642,D,B,D,C,A,B,D,1
African American,C,-54.14871945769932,-4.770888695549272,C,B,D,E,120.20125246753439,C,155.7654208102705,-55.47522463672391,B,E,A,C,E,E,A,0
Black,A,-125.818522898609,94.07613462031165,B,C,A,C,-4.839179355125022,C,-43.45049808475961,-71.91096842378305,C,C,D,D,C,C,E,1
Black,A,-217.49825467044067,-3.1459834612087434,D,B,B,D,-183.29339622273488,D,39.67935877545061,-128.1305108691907,C,D,B,A,A,E,D,1
Hispanic,B,-63.32182021158851,57.672596994980886,B,B,C,B,-120.43071143181254,A,2.0742410026084657,2.288407159633464,B,A,D,D,A,C,D,0
Asian,C,26.775901970772807,124.65731722285169,A,C,E,B,28.26126185541147,D,78.84523690845387,-113.75823470552058,C,B,B,E,E,E,C,1
Hispanic,A,-118.85785882748054,-101.67626061832532,B,A,E,B,43.15870198719096,C,-57.44073449562465,70.51588045555609,D,C,E,A,E,A,D,0
African American,B,102.78040634301571,-61.93657350954551,D,C,B,D,-121.40104622761439,E,54.48139798525114,-32.46619243149053,E,D,C,D,C,C,E,1
Black,D,101.47243832448784,-34.74371006043958,B,D,D,A,26.1957815473812,B,30.573366127037833,23.052340763996664,A,C,E,D,B,A,B,0
White,A,-88.99407408545684,209.07823199530938,C,E,C,D,-188.629027245802,C,143.01272275477538,-37.63946029413901,B,A,E,B,C,D,E,0
Black,E,102.76218249346809,115.77174904423315,D,D,E,E,47.96203545495006,B,-61.4896785555596,92.03406602394193,B,B,B,D,E,E,A,1
Black,A,130.1559052457872,-114.25853676595734,D,D,A,A,46.370055747238744,E,-26.873122825042955,7.160352551580167,A,B,A,E,A,B,E,1
White,C,-79.38331231826989,218.52738516216021,D,D,A,D,-63.051245168004336,D,161.3390342552009,-192.85374394215765,D,E,D,B,B,A,D,1
White,D,-30.089461076468034,-23.089449652783063,E,A,B,D,-94.5909495475489,C,64.23698620502635,-58.27961782716127,A,B,A,A,B,B,E,0
African American,E,-173.02217202610245,92.36031741113752,E,E,B,E,-190.69885439892445,C,-130.14400813255222,40.005808208349585,E,A,D,A,B,D,A,1
Black,B,44.44869255757636,-40.00898778677135,B,B,E,A,235.51350038364646,E,-64.32296738753156,212.3638192899465,D,C,C,C,A,B,B,1
African American,A,119.1576983046587,118.85678699692019,C,E,A,B,56.06086093793296,B,23.411082399279678,187.58790005533172,E,A,A,A,C,B,B,1
Hispanic,E,-125.01200059843048,-48.74561705927214,B,B,A,B,34.2356110410833,A,76.09715154240878,-126.58916367762498,A,A,D,C,B,B,C,0
Asian,C,-75.067012713219,28.10826287985133,E,C,A,A,13.270363455754955,C,3.7959793265718167,6.457248971307241,A,C,A,E,C,A,E,0
Black,B,90.05550000054157,75.2741538216962,A,B,A,A,-98.01769020547508,C,-99.94835569981302,-0.10454980344492393,C,A,D,C,D,E,C,1
Hispanic,D,-8.78909065881225,79.3965895252734,E,C,E,E,32.24406357727628,A,-120.72838749817029,16.062352167006296,D,B,A,D,C,B,D,1
Hispanic,A,-6.942130633643898,64.2864092164524,B,A,A,E,78.64188932461475,A,-21.094706744799236,-84.78230076656526,E,B,D,E,D,C,A,1
Black,C,33.81147191551225,55.10566954483592,D,A,B,E,-34.64001531410991,B,-4.317937638341009,51.58776929473537,E,B,E,B,C,D,B,0
Other,C,-58.55405163158266,-7.350591152130733,C,C,C,B,3.144124882514782,B,-67.37265474437632,-43.65832936226661,C,B,C,D,C,A,C,0
Asian,E,41.22317431415046,-20.700869699687647,B,A,D,A,102.01798005321567,B,-109.56922896613072,53.297758717883895,B,C,E,B,A,E,B,1
Hispanic,A,81.53274427843564,-36.95696019384046,B,D,E,C,-63.37106065431073,A,-67.94979479739068,-129.15594633324295,D,C,C,D,B,A,A,0
Black,B,-50.34182823085563,15.40169496882296,B,B,A,D,-87.76598266620707,E,27.39806796463149,-54.718644272790165,B,E,B,A,B,B,D,0
Asian,E,-145.2271804111455,22.676617559896233,D,D,D,E,144.31890767516907,A,13.763979805903576,102.42619866410523,A,B,A,B,B,D,D,0
Asian,B,49.08489888610773,-59.2107839231327,D,C,C,D,13.040819214155977,E,-6.8165042296735905,86.31011468609394,C,D,A,D,A,E,D,1
White,D,-128.02681310425413,158.99702603739826,A,D,E,E,-76.4774239823159,E,-12.104790564010381,-69.05030160194204,C,D,E,D,B,C,D,0
Asian,A,21.529565192247226,-11.828517729953841,C,B,E,A,28.881703456858766,A,-124.50695892275976,-217.63140524413177,E,D,A,E,C,E,D,1
Asian,D,-14.38771374997405,12.879985941824643,C,D,C,E,19.694560931659204,A,-68.05004770909102,-12.563795068610407,D,E,A,A,E,A,C,0
African American,A,12.486509208240076,-144.24000262847036,D,D,A,D,58.26086645251068,E,-132.57971405876853,141.08875011017744,E,D,E,A,D,B,B,1
African American,A,-190.6968971573439,-54.85393201784221,E,A,B,A,138.9163742477122,A,66.42629644894544,-24.479997535343767,C,A,A,D,C,C,C,1
Black,A,80.83464023278792,14.241349445606113,B,A,E,A,-151.9488202717934,A,152.31406548091292,199.03100641584334,A,E,E,A,C,A,D,0
African American,B,-150.99730288300046,12.2577671375537,D,E,C,E,-11.25249821050259,C,-6.6487407350341465,164.87539315536864,C,C,C,C,C,D,E,0
Hispanic,A,-85.42432359153146,74.54526116319761,D,A,E,D,35.32488962409351,D,26.051848946200685,-322.46052348308245,C,B,A,D,C,E,E,0
African American,C,89.4006102060555,76.22744733006847,D,D,C,E,85.50365388453905,A,-37.526004316723224,93.17852815018108,D,B,A,E,D,E,A,0
Hispanic,E,23.590196596801857,27.011045704868646,D,E,A,A,-88.39493298314481,C,120.42796774786524,-89.85030288217895,D,C,D,D,E,E,B,1
Hispanic,A,34.63616240755215,150.46298774967033,C,B,E,A,22.68686919794143,A,7.091215053227836,22.44675990963156,E,B,B,C,C,E,D,0
Black,C,-41.94561233032137,-95.07473289861873,C,A,B,D,-24.402049948242883,B,26.826250948390296,35.15654580555771,D,B,E,E,C,A,E,1
Other,C,-133.60479427489514,74.273749540923,C,E,D,E,4.527074458882117,E,85.12360145849934,95.25893749696726,E,C,D,A,C,B,A,1
Hispanic,E,98.17360602704031,1.0949815289962872,D,E,B,A,5.811956774846496,B,-63.12739471399802,16.590265210540352,E,A,A,D,C,E,D,0
Asian,D,74.54875692483024,143.57351221360736,B,B,A,A,2.0127682663229605,B,90.42933885331405,47.78642037388131,D,B,D,D,D,E,D,0
White,E,-127.0524502119402,86.41997933351905,E,B,A,A,87.85524649663917,A,-28.391595098283982,-5.210958284032174,D,D,D,E,A,B,E,0
Asian,E,-22.16001602972993,-61.00001352801051,C,E,A,D,24.22593778376458,D,111.86536158472258,-146.7393801077298,B,E,B,B,B,B,B,1
African American,A,54.9600601924797,68.30611951303047,D,C,C,A,2.328898463051616,D,72.43263424571063,-54.213287389917895,C,A,A,E,E,D,D,1
Other,A,138.44136642780072,38.28878408327325,A,E,C,C,-43.23339206178935,D,38.77960519527169,71.62546944673707,E,A,B,D,A,B,E,1
White,A,-65.09985333079132,113.29022681962509,E,A,E,E,-109.50536565042914,B,104.92597394771379,71.82863099634312,E,C,D,D,B,A,E,0
African American,C,140.11645478411808,19.02153610161354,E,D,C,B,-133.96621859358908,C,48.53514116836904,-118.26123494039071,D,C,A,E,B,A,A,1
Black,C,7.407438520064953,40.632550508441604,E,A,C,D,26.448893630937835,A,173.19958910468782,-50.14024290265002,A,C,B,E,E,E,D,0
Asian,C,102.4860305690171,15.042625060869707,D,E,E,D,187.34302705306442,D,-71.01966281922616,114.92395567874128,A,E,B,E,C,C,E,1
Other,E,57.770698658330566,-58.69161386232275,D,A,C,C,24.992565747751172,A,-18.51051851328235,101.01644043487849,A,D,C,A,D,D,D,1
Asian,A,-109.29665281894378,117.29757387568094,E,C,D,B,-49.055308888037594,B,75.52031173430942,-120.32528505026883,A,D,A,D,B,C,E,1
White,D,12.117629422307456,-124.24960652763484,E,B,A,E,-15.325197854415714,E,172.71455022306046,141.86775746359586,A,B,C,A,A,C,C,0
White,C,-60.21747853798129,20.53030020524099,D,A,A,E,-57.01929994407138,D,-25.293659502802107,193.45221169542907,E,A,A,D,C,C,A,0
White,E,-64.56776901903991,66.0222299458062,D,D,B,A,80.65765686898627,E,-187.2389092760985,104.95922523856925,D,D,E,C,A,D,D,0
White,D,9.737330966614218,-116.01719686023486,C,A,D,E,1.6626476458629889,B,156.07628151634268,35.00850056894709,E,B,A,E,B,C,A,1
Asian,B,-131.8193059125733,-75.16160207795151,C,C,E,D,23.199283050431006,C,-30.617625033964853,-48.105201090633216,D,B,A,E,E,E,E,0
Hispanic,A,86.97703257382295,34.45813348203403,E,E,E,D,-41.48297363686235,D,-162.7701798424915,-71.78352001713334,C,E,A,E,B,D,B,0
Hispanic,B,-31.841742166445407,-123.96554495747294,E,B,C,D,-99.93837103870867,B,-99.86883976365152,103.38267313370962,A,E,D,A,A,D,A,1
African American,B,-104.08564054529651,-46.77844792235332,C,D,D,B,78.91990888025934,C,83.01628488572067,55.55100317401281,C,B,B,E,D,B,D,0
African American,C,48.80760320329727,-27.989465580820205,C,B,C,B,30.418822463634548,E,-94.72803948420284,-33.88095502956163,B,C,D,D,C,E,A,1
Hispanic,C,-37.44824285546402,-68.59600018466502,D,A,C,C,151.52586204898304,C,166.48906523733868,129.9845772387071,C,D,B,B,B,A,B,1
Asian,D,87.99288402082539,74.5112776064871,B,B,C,A,-94.3933299913191,E,100.30562067373307,95.13720471743852,B,C,D,A,E,E,E,0
African American,D,-33.6215540449245,-158.8018345845273,D,B,B,C,107.4622905951978,E,-59.32121726722846,-180.09450959723534,A,D,E,E,A,A,D,1
Black,A,-37.320392043453296,67.08336430811715,C,E,E,A,-87.85893706434835,E,-227.3926604700212,-53.49048600617584,C,C,E,E,E,E,D,1
Hispanic,A,95.11672466477573,171.36077356437843,B,E,E,A,-85.30484761773471,D,-198.48854009764622,-9.72422439261937,C,B,C,C,E,B,E,1
African American,A,-59.097309152908885,6.689085219693867,B,A,D,A,-120.40547327423847,A,-6.218255234796649,20.074583350409252,C,C,B,A,E,C,A,0
Other,E,99.32551892896952,-91.80792858248313,B,A,B,D,162.04156860742702,A,62.39280638220704,-7.03472255712667,A,D,B,C,C,A,A,1
African American,C,-206.6464580213732,-129.47212545751103,D,D,E,E,123.7261505700932,A,-17.46786271501102,-102.97292363125925,C,C,D,C,D,C,C,0
Other,D,26.776295348423456,-24.27394968885657,E,C,B,C,18.309568690224395,C,51.7488087221572,-64.88549976514443,A,C,E,A,C,A,C,0
African American,B,-20.08593760224271,39.545750903959735,D,D,A,B,-18.526553501690568,B,-61.99592860548694,-35.08037386933711,D,A,E,E,C,E,B,0
Hispanic,E,87.43634772119351,51.96819162429121,D,A,B,E,-19.56235108991345,D,65.53465478189523,89.78146157928698,C,A,B,A,B,A,E,0
Hispanic,C,-75.74033808932916,35.08908171188221,C,C,C,D,18.510915883659383,B,-157.75452556007176,46.75796571881855,C,E,B,C,A,A,C,0
White,A,100.30212708192224,90.0715818450569,D,C,D,B,19.160779228424715,C,-185.0053901922283,55.904691425867135,D,B,D,D,B,A,B,0
Asian,C,-270.9940024479011,-89.69933278962382,B,D,D,B,-2.6220726321179515,A,23.17093121566017,261.4189716427114,C,C,B,B,D,E,D,0
Black,D,126.51387084678525,-158.731803740173,B,D,B,B,96.42404054250075,B,-27.676597188109437,51.18955078723537,C,B,A,C,E,B,E,1
White,B,89.19376666911941,225.19279173090476,B,E,C,B,109.23067015320049,C,96.06718889585049,-61.65932425316358,D,D,E,E,C,C,D,0
African American,C,10.93591928321355,-77.12379242824125,A,D,B,E,-68.36421175688135,C,-25.592183549246627,88.7767012071212,D,D,A,E,D,C,D,0
Hispanic,B,22.18523779762385,141.73145276320315,D,D,C,A,-35.91069709996844,D,23.139266961495267,-305.10770724243594,A,E,E,A,C,D,C,1
Hispanic,C,-81.20454321021731,-46.35655251422073,A,A,B,E,77.03831845211151,B,-13.122175612285503,-146.54148413345928,D,B,C,A,B,B,A,1
Asian,C,-95.95344679604744,-28.990129085351136,E,C,B,A,-34.21055985731856,B,-47.50995489909365,-57.81096358894432,C,A,A,A,D,E,E,1
African American,C,-35.83202415775583,30.229800216604062,E,E,C,A,-101.4684302177261,B,80.53515120442695,-102.32004000551898,B,A,D,D,C,C,B,1
White,C,115.84191808487161,-1.9251761599982387,B,A,A,C,2.7863545470615496,C,-131.79666587555803,-39.27350912362045,A,B,E,C,A,C,A,0
Black,B,134.58927343368273,168.33960505391195,E,A,D,C,-117.26209800976599,E,-36.11445353536931,-76.72852227553872,A,D,E,D,A,E,D,0
Other,D,183.08997176770083,-84.95116357431644,A,C,B,A,91.83725487301571,C,-136.04904148022703,16.657156644931174,D,C,C,C,A,D,E,0
Asian,B,28.74143756845287,26.678365909673772,D,C,E,C,-27.69529367943279,B,34.194620992662585,130.6807170066411,B,E,A,A,A,A,B,0
White,E,-35.540381892875665,-32.97708366476273,C,D,A,D,-0.5932444255926067,D,-129.33544259925333,-29.661232785832368,E,A,D,D,E,C,E,0
Asian,E,-49.273203675790064,28.48985975400869,D,D,E,A,-132.76182191594884,B,-56.68425196422471,58.97930312659329,E,A,E,C,E,B,C,0
White,B,138.7565628618906,-8.89657396760348,D,D,B,D,-74.33186650777401,C,-114.11474147296796,72.34974087734237,A,A,C,C,E,A,E,1
Hispanic,C,-86.87983006341642,-223.35065052259418,E,C,A,B,125.80740731403432,C,46.034428346390136,-132.9586229174777,D,B,A,D,E,B,D,0
Black,D,160.35666093768063,256.5605631280361,C,C,B,B,-80.93728456531416,E,-53.00666471889181,47.35078768303232,A,A,E,B,B,C,D,1
African American,C,32.45261373992476,111.90193852564161,B,D,B,E,50.40435908356557,A,63.780223844397554,-194.29287073829903,D,E,D,A,A,C,D,1
Black,B,84.64571900519266,-32.166722477348934,B,B,C,E,-85.16444347910203,B,15.953359511303336,-74.8667869576695,C,D,C,B,E,B,E,0
African American,E,-113.98901532269417,68.61944749240374,A,C,A,D,-11.5350888241814,C,-68.91199647985081,71.78793236148243,A,D,B,A,A,C,A,1
Other,E,-23.690434295584435,91.09180823269244,B,D,B,D,95.6046146999333,C,75.1608099095177,67.70469878437547,E,D,C,B,A,A,A,1
Asian,B,73.99539037129453,-59.1938771527199,C,E,E,E,-103.09505719886047,A,-0.46771509873809347,76.62501661108517,E,B,C,B,B,B,A,1
White,E,25.21828559087439,-3.9352016876105047,B,A,D,D,-32.106086850309154,E,70.54385821809596,-209.64442292868827,E,C,D,B,C,B,A,0
Hispanic,C,16.32024324055322,82.5133201537339,B,B,B,B,-79.71922353578918,A,107.48498959552948,231.6881284378943,A,A,D,B,A,E,C,0
Asian,E,69.78443517552887,-71.16555547187986,E,D,D,E,-1.3929621606326568,A,5.333961437470613,63.51917584239178,D,C,C,C,D,D,A,0
White,B,-51.83156241960538,0.44614161074166775,C,C,E,E,-208.00994630646267,B,184.01967833946463,-30.14310630922973,D,B,A,D,A,E,A,1
White,E,142.1794071810269,108.07172296129241,C,D,E,D,-267.8218928384914,A,-83.42869491637171,22.22344819743003,A,B,C,E,E,E,B,0
Asian,A,-6.776209351205685,-47.33401940601472,A,D,B,C,-77.47995272436505,B,-38.83152374023148,-108.94540522580445,D,D,C,D,B,D,B,1
African American,E,-132.48661590100687,11.043861260279451,E,E,A,D,42.380001144406954,B,-175.82739285416898,-39.29426287943242,B,B,E,C,D,E,E,0
Asian,A,-223.84809493905215,-23.57980912596628,A,D,A,E,-95.6277186949152,B,68.92220534480764,51.10423360667974,D,B,A,C,D,D,A,0
Black,E,-89.4840061515289,33.75504203980891,B,E,A,C,68.20256367023529,C,-83.0935398954843,-206.618429469256,B,B,A,B,D,B,C,1
African American,C,-220.64717451965038,-3.7476198600246833,B,D,B,E,129.48624734706314,E,11.176032838564131,162.71494203648004,C,D,C,C,A,E,B,0
White,E,1.3903328182412749,-90.28710080727855,E,C,E,E,68.5803820475001,C,-35.892196346647324,-48.711693416519886,A,E,B,B,D,C,C,0
Hispanic,A,136.6541863890344,-152.34186920866975,C,D,A,A,-52.46014224884393,E,109.07873491889524,113.13603396734389,A,B,B,E,A,B,E,1
Other,D,11.884769004019086,-20.418694346362585,C,E,C,E,-160.3697478331488,A,63.18893644077397,-22.8278973854931,E,E,E,D,A,C,D,1
Black,A,156.9197228388378,-125.54494960092188,D,D,E,B,-1.3369689516590169,E,228.44726759319468,-28.819316775384664,D,E,B,A,B,A,B,1
Asian,C,-99.57954650716937,-2.667187610391975,D,A,B,A,-143.39572111597815,E,27.89493751242116,-49.45107356052103,C,B,B,E,E,C,B,0
African American,D,-28.492989490196386,-163.14465837116134,E,B,E,C,50.132336388482045,B,-135.80720350588132,140.37850720132957,D,E,D,E,C,E,D,1
Hispanic,C,21.879769388603822,57.1245685205202,D,B,C,D,-2.3170851425290566,E,231.1277997904427,-173.96647874291907,E,A,A,E,E,A,E,0
Asian,D,-108.93019366497094,53.03242382027561,E,B,C,B,-146.87604648217263,E,32.57052170797453,6.862576077612964,C,C,E,C,B,D,C,0
African American,C,92.12015595717502,47.782701043087094,C,A,C,C,76.546254344646,C,-157.4140805031531,-113.55849852198223,A,A,C,E,A,E,D,0
Other,C,328.8948085056908,202.1740447917282,E,A,A,C,-59.40048558124585,E,-94.9208926502101,-17.33253482194295,C,A,E,A,D,A,B,0
Asian,B,30.651847893556987,-136.07885984038091,B,D,E,E,-85.74396291942709,D,69.44095935458617,-59.453372488806345,B,B,C,B,B,D,B,1
Asian,D,-91.59745468951522,-142.02621720743116,E,D,B,D,84.82633279614902,E,-43.56493997440915,-23.963604013668853,E,C,E,E,E,E,C,0
White,A,41.542194830979845,-79.60110554618744,C,A,C,D,-11.34073550730241,B,-42.12798126607549,-64.89227062256305,B,B,D,D,A,B,A,0
White,E,38.992544442982144,16.770782741743886,E,C,C,A,6.444477661822963,B,32.770897304099215,-68.11926473448236,D,D,A,C,E,B,C,0
Black,A,110.5397578018849,-230.62167990143632,A,A,E,A,-19.899872236081208,A,43.66816947167183,1.3100121332225634,C,E,A,B,A,E,E,1
Other,C,-32.67828929475369,-107.51341576643227,E,A,E,B,-187.44516183553955,D,-234.7405840493627,45.166239885587075,B,B,E,A,B,E,A,0
Hispanic,E,-191.01769379653751,-32.96516484763789,B,A,D,E,97.04863574367961,E,18.843422427597467,101.01186716403467,E,E,E,B,A,A,E,1
