country,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,target
Other,22.638714656621815,B,66.99385730316469,24.04430078399384,73.08411894716035,-74.49731692115837,146.48835695187492,B,D,70.77099380652851,105.0957915869174,0
Germany,98.23082878377102,D,123.13934683369897,14.500757440178486,104.71115466650377,230.87651790128535,-117.5725584890222,A,C,-112.4018734936149,-184.61420235914773,0
China,-123.42147948582924,A,-80.89370078402962,-63.070415691936574,-47.1412130752951,-108.8007750947793,-47.1364347214928,B,E,-42.21609483183224,-21.33151436604982,1
Germany,-61.9707456405587,C,85.54815360432492,-125.48014407429298,25.341932669496487,-177.4097374968165,89.93259291516743,A,A,107.53719937786981,46.10931706927081,1
Mexico,55.80438388989416,A,-66.93928662485098,-6.780442757142099,-81.47955984107578,172.14714631681767,29.932166054804444,A,B,-58.65044852510627,99.76302996802475,1
China,5.652808486116636,A,172.70932197528407,-58.54343046954822,-157.33891434383105,61.68727640778072,-5.285989595293474,E,B,46.76878149641121,193.38790586918955,0
Brazil,67.06542052110997,B,85.57167006469011,-169.35010920458907,21.258044528785835,-30.671318817144076,-91.48448295076125,D,C,56.49982369160207,150.61314896491908,0
Other,48.696484095303155,B,13.644200349809758,29.83526009021795,-189.801255073526,67.73846777004613,68.99443638034501,C,D,33.418730026720844,-15.170954939155362,0
Other,-179.0520738849302,D,104.21966377572616,-29.9308332143955,27.565493070454178,7.314863519642577,-110.33805649574992,C,D,-3.9508482375704577,108.56152795871252,0
Brazil,-152.38921776343483,C,145.83805028460642,-86.93222692081962,27.183162429667227,2.9251691432455686,-96.35761501531208,E,C,58.79528679417495,-3.1757781730806096,1
