country,Veteran,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,target
China,Non-Veteran,C,E,D,-78.3885754746316,-76.66984570517508,E,165.26639831055087,13.548450674167295,101.7524582030896,A,C,A,D,27.813494212095414,11.805820421919304,-125.50275028704318,-72.12863108983633,1
China,No,D,E,B,6.389182447025053,295.93307217865765,C,3.5778172080290256,129.1408008709521,98.22670617041317,A,A,B,A,11.556874778312565,58.89008028540891,17.13941588692249,-14.755622171432126,1
India,Veteran,C,A,E,-42.4405739352489,-11.587314721399473,A,-225.9478491956661,-57.31595010202466,22.124342297238957,A,E,D,B,-37.54807240865621,29.264486105032837,140.3266462714172,-59.54952939190552,0
Germany,Yes,A,C,E,111.34813504616609,19.939212739915003,A,79.69807077074516,-129.19863966711486,127.27822086299388,B,A,D,C,-26.337589233805314,52.776106094264605,-22.765278677519046,-71.7127401440911,1
Germany,Veteran,E,A,E,-128.76868018215674,-99.1169182556441,A,102.76082976118805,-30.707096592434418,178.02411091273223,C,A,B,C,-22.309302367932794,49.55406594649712,-29.585266665809684,34.482488901979295,1
UK,No,C,D,D,-22.331247513784998,-170.24774881683484,D,-130.36770235903353,138.7749346524486,-10.87053943090515,B,D,A,E,180.97341664909217,107.14339538886455,146.59729698639686,77.17562339450438,1
US,Non-Veteran,E,D,B,-11.216695317602255,-95.7526044653153,E,59.06209321116026,-87.22072668727391,24.78283158934944,C,D,C,B,-44.195544103486206,-36.65178306794781,-166.26644426550453,-13.05776940752974,0
China,Yes,A,D,D,7.563950671783355,59.66836220134377,E,-153.7204573975463,-6.124400741463406,-3.0729418666070836,D,C,C,A,-68.79982414397699,97.72933803255732,-85.26234072321661,-62.78750630078343,0
Mexico,Veteran,B,C,A,-113.94759560812737,-301.544039809035,D,-36.95425566175236,-63.91604835812347,-49.26021675997833,A,E,E,D,-38.682141631396895,-53.622415008596526,33.22873451947262,100.94005920910934,1
China,Yes,E,C,D,78.35150197731203,75.37502508091322,C,-127.26253441091038,22.443877406030335,-72.96272595876952,E,D,C,A,-97.60171721740191,80.62348839033184,-74.74747714173907,21.660084166241393,1
Brazil,Veteran,C,B,A,-90.96219331040399,116.99285945055738,A,187.79507334851385,215.3463088937119,84.02794176620944,A,B,D,A,-94.07942058315555,134.3077142556677,94.11722787171513,-23.526197479786013,1
Germany,Veteran,C,C,C,-58.45076709053109,-106.0160124719356,B,125.52455718790918,-8.584269234653137,38.25415641495213,E,E,D,D,2.077407936237971,-95.96068381640352,119.85365661832044,-139.07453064900812,1
Brazil,Yes,A,A,A,7.42319020356117,-57.47575009439494,A,120.2550775545938,-60.13550166031082,-37.515084149347594,E,D,B,D,-16.236913107193864,-275.59841212439824,48.988630232453936,82.16733218807745,0
India,Non-Veteran,B,C,B,10.14876122559874,-82.61005402470893,A,-46.23616584101955,244.08061759605,32.70408459182838,C,B,C,E,-164.13957396699877,-34.19124616106994,153.28729907123827,59.50409932448467,1
UK,Yes,E,B,B,117.7923113457108,58.406673378732464,C,-68.8747817834248,-109.39803926430172,-8.362633970153706,B,D,C,E,-13.888824372194462,-76.85591760921666,-66.86472708309624,-4.063166958811318,1
India,Non-Veteran,A,D,D,-94.69188363428889,33.778623082257894,A,-67.81914616743565,100.13879181015636,29.267220146734275,C,D,A,B,-113.42872137447091,-89.73445174046248,45.192455198634896,-35.39965958658283,1
India,Yes,A,A,A,-76.97384030051691,13.681110438650629,B,-20.707435609699296,107.4289490442422,-86.75534942650502,C,B,A,E,161.81453281301108,-42.08152260379385,57.05362750619736,-42.8641471603842,0
UK,Veteran,B,E,A,-35.795103069906716,76.24997104092948,D,40.91652771257082,39.25649274867783,98.52072550633493,D,D,E,E,48.43180597271567,2.1978616901810666,56.63192596365252,16.27751821246042,0
China,No,E,A,D,-158.25347847341033,121.84037866978923,B,-201.84815701773425,-16.79722911482054,-32.56413772064627,A,E,A,A,124.28638507874827,-131.38886573529444,20.21520349794363,-36.12361077430319,0
Brazil,Yes,D,D,B,111.33670773087871,9.398288265319254,D,91.85492176751502,-11.713077522800358,-42.35361165818205,C,C,E,C,-14.988147920147846,20.75026809235751,-8.483485881823265,-16.16651983183715,0
US,Veteran,B,E,A,203.3351414317355,16.10547789762486,B,-87.64022932982924,-28.268052895892453,-20.461280765290677,D,D,E,C,-48.41289911955876,40.62994483205808,57.661330694367976,39.51650606175117,1
Other,Veteran,B,C,A,-24.43540620982353,141.00282829524494,D,32.94279003623048,-76.90449323868121,54.76867239777462,A,A,C,C,-14.00263282393828,34.93288913584108,11.224393610128068,49.93273595150073,0
India,Veteran,D,D,B,41.10967596153341,77.42817006486801,A,-71.15025026048797,37.299013189724214,-26.970032841598563,A,E,E,A,187.58271236767544,-208.72869859473883,68.04568617926384,-56.94845859920486,1
UK,Veteran,C,D,E,117.8191728429818,61.175651453608204,E,-137.33235057173297,-58.694631970259515,11.191270042094171,C,D,E,E,-54.29468145899723,-40.41247947292295,68.8329418607925,-3.2511899023295,1
Brazil,Veteran,E,D,C,-79.16214473481553,-57.63141674944641,B,76.12990010736608,198.9796313199053,81.36522258420743,C,B,E,E,-79.25593476296604,12.805518220898318,-87.08925165837077,-58.91376977293524,0
Other,Veteran,E,D,D,155.15696971035823,75.03453159290655,D,-43.035655679058024,-49.40441069437135,-98.8360765409487,B,C,A,C,-44.196855647221284,-65.89149042425761,32.54893327494823,118.02944318831943,1
Mexico,Non-Veteran,D,A,E,131.04044123323803,12.758095214233325,A,62.08607097150439,-9.039955570618977,-75.3504114690067,E,B,A,A,-14.066674210358451,54.648370216946,167.85090517178404,-114.71197308722662,1
US,Yes,C,D,B,-3.9682780637730377,-157.65822345043372,E,-115.31296586884791,-139.77684430564852,78.91928859019212,D,B,E,A,-18.383842144298793,-51.33052624471199,-192.80600877358611,13.133674508259208,1
Mexico,Non-Veteran,D,C,D,108.78774191788764,128.22349461635062,B,8.035887468426576,-51.97845992294208,-35.61813902407042,E,C,C,B,170.73540464529097,85.89462897000088,142.7489697546521,-62.575975477535465,0
Mexico,Veteran,A,D,E,19.86489639949762,74.70837702775,C,-65.00618025758793,90.01664324100183,223.01567144704939,D,C,E,B,66.88669007980211,-62.52683105852574,-156.35153386985226,38.78355466535578,0
China,No,A,E,C,-76.08676248835565,-40.87769236766846,C,123.68160837634802,-114.21518361277414,-29.800349063252472,B,E,C,C,105.4006234484472,72.25432821811583,150.96191325150156,-54.60472200817925,1
UK,No,E,C,C,-145.1747357158004,149.01038917543178,C,-312.12111213653,151.95478690758463,4.687006764090854,E,E,A,E,-77.57940190402,13.768482708250712,21.430100960205852,-77.12986992599194,1
UK,Veteran,D,E,C,-65.05962199531926,45.71150266839363,C,68.73819919526855,-7.113649287273523,140.6948855222443,C,E,B,B,-98.11405102859172,-138.76836775635215,60.429813496346526,43.10026832981714,1
Other,Veteran,C,C,D,233.3861253257273,84.77259888052457,C,-0.32798695734767036,8.177453300052512,40.18167933744291,D,B,C,D,132.5542860334237,-73.01651112920464,135.37002294508386,-81.4006098655512,1
Mexico,Non-Veteran,C,A,E,-112.59330242905283,-76.66829275954989,C,-138.1391790400535,59.90212552041595,-65.88700713173328,A,B,C,C,-13.608259365951051,-89.14053546617122,186.22941476683306,-166.31251859490922,1
China,Non-Veteran,C,C,B,-185.13891799390768,-113.49523623916853,B,-50.12474914312451,135.46125580285985,-32.56359208626898,D,A,A,C,-168.5157110185253,-49.964949477995916,-36.383384411787,20.83453431270624,1
China,Veteran,B,C,B,48.17402752293765,13.274744007394073,A,-106.39887048709191,-30.801249336499808,-77.55257683544244,E,B,A,B,140.00435166573558,95.85348776775209,-112.14469904360725,-58.47578802962554,0
India,Veteran,B,D,E,22.601954476497834,29.59839026628262,A,40.86761504768786,156.99569938750452,112.75990284126254,A,C,D,A,187.14416170533667,40.04643221316941,135.30220898543251,-104.13774016219067,0
Mexico,Non-Veteran,B,E,D,-85.03458226214845,-18.642818416994476,B,43.65020431286483,-83.45808966572326,-113.6188329118205,E,A,A,D,1.2087144225836612,103.56021509530005,-17.91012344075623,114.24543961572256,0
US,No,B,A,B,11.935968716654145,76.07682295913413,A,-12.208850110688491,109.4366251790541,19.084321921473556,D,D,E,C,23.052999018465652,-105.48044843544908,-82.89357764865251,168.71264154079543,0
Other,Non-Veteran,A,C,C,160.43542433528484,6.597688726485259,E,-69.44107216806074,-188.07058952286494,-120.75582983026216,A,C,E,E,44.57971143729253,-161.82569349306456,-69.00528242887486,75.66447694793017,0
India,Non-Veteran,D,A,B,-75.7072945718463,155.56587257065235,C,56.023606990306305,129.95608802648698,-17.849760167646565,C,B,D,D,-82.21850963428878,-1.5399109296555245,112.6255639628665,-79.7182766340542,1
US,No,D,A,A,-59.32794227107483,-73.87781201834879,D,-104.37096877347709,4.9280992369088095,61.9327980718469,E,A,D,B,14.098733045498454,-99.92913694862328,-2.739104222210146,-124.61333555072574,0
India,Non-Veteran,B,A,E,7.893472870696268,8.629147385275832,B,38.61090493576039,107.15229698926407,9.763579303640237,C,D,B,A,79.40861897234093,-58.529035101154335,132.6742186963881,-36.13272661207072,1
US,No,C,A,E,113.7375641355702,50.579638963881955,D,-140.8310775818748,67.06389016252105,36.00965413887431,B,C,B,B,-28.836180754529057,36.30756876751643,15.573054334674591,41.9426022389147,0
India,Veteran,C,E,D,1.8581297981558234,18.135869844870808,B,89.10896814210338,-27.575831148407705,-217.67608185957067,C,C,C,D,-14.575377263587727,-30.049215985385015,93.47585038030608,12.862966066971836,1
Mexico,Yes,B,C,B,98.51188316694659,-65.73776150007397,E,102.46108521198734,103.82002117779336,100.05269967646042,E,D,A,B,33.74952005640358,135.4395248154933,-49.92938322985453,-77.68727948842653,0
Germany,Yes,D,C,B,156.54975123357536,74.71334808457361,E,-21.628877140551094,194.23407382693836,14.057730160419954,B,B,D,B,56.82625971419416,-87.61521229112842,-102.14145976006435,77.36894548236505,1
Germany,Non-Veteran,E,A,A,52.04885541983809,-114.79332187170388,D,-190.82992277895775,-118.43350748885022,-131.69089818182965,A,C,B,B,166.0559827910813,139.26309410728993,91.61112636766234,-126.7430626565211,1
Germany,Veteran,B,C,B,131.0139376065363,-4.782034309256851,E,-53.385588012296424,-23.496746776881363,143.9027209573944,E,C,C,E,-11.366448755580226,86.22341152376518,43.09259769003681,-0.4728133390988977,1
Mexico,Non-Veteran,A,C,D,92.78861458499634,56.619813030604845,A,-43.585096496872566,-39.45530304184473,-86.12116338807687,E,C,D,E,38.77666617675453,-84.17568101344311,62.58793395579121,217.93778065596982,1
Mexico,Yes,A,C,A,45.441875566386514,79.7271913892581,A,26.86369971401344,-65.84691611962575,127.21530753629287,E,A,D,E,-45.98342034973426,-5.982998879449329,-16.773832688758105,-39.60553985535436,0
Other,Veteran,C,E,B,95.03728156994316,-110.38370727706992,D,142.0032838717197,-50.36837422077532,142.67080925790154,E,D,A,C,-108.79605050581563,43.85701634563646,-13.00986384686434,45.30460451390794,1
Mexico,Veteran,D,C,C,33.635594048105986,31.29209109524273,E,-108.39634219333365,-160.86720696871214,-82.19716541262187,E,E,C,B,-67.55483377826363,-41.21767203963111,75.32070163097706,39.11890054508884,0
Other,No,A,C,C,-24.384865269897112,-101.75261197773678,A,-31.78269516130946,0.87454079828033,135.1064763066252,A,D,A,E,-105.88723587236808,42.82470657134452,91.98127663635421,-55.474829923178945,1
US,No,C,A,C,-56.82492882716541,-166.73163465724423,E,-13.413888848566657,-29.87389814206184,60.991061922296694,A,D,B,D,-28.62111963969,-68.04648928814936,-110.34605692705723,8.851621759733128,0
Brazil,Yes,E,B,E,96.69704140477539,4.435538397051838,A,-78.46854516833653,-135.54438765140097,-105.33655414931262,A,B,A,C,174.2839364410019,-77.48827706779686,-65.98072182478238,201.22781375496263,0
Germany,Veteran,D,D,E,-50.52106876652624,36.56671753846689,D,85.03648951163316,48.59103848508148,180.50356282093304,E,E,B,C,-60.434020357126485,-18.626915456350197,73.35995901217642,133.21417444214538,0
Brazil,Veteran,E,A,C,64.74107859088683,4.990733324435464,A,57.66797802817839,96.80325809837167,27.36187990143665,B,A,D,D,175.5257305361976,-122.30731041059704,-55.780149492926924,-19.348251296434793,1
Other,Yes,D,D,D,54.24793580645723,-118.49412468358081,A,80.1148961043266,64.73221206735019,-9.930973876828919,C,D,E,E,257.85283356393074,67.16107726547239,21.26003252942374,224.70631351875898,0
Mexico,Veteran,C,A,C,-7.346071779141881,-159.92862194920264,A,0.38714401145684985,-15.070480772003043,-25.193251288620637,A,B,A,E,-76.43271080039136,26.854793083850037,-181.28565425429565,-100.84481629259865,0
China,Non-Veteran,E,E,C,-61.303244340034354,-31.514861786332805,B,-42.63710659031625,97.0689422996074,28.18750170235498,B,E,D,A,-46.304117284888505,-100.81197270361619,29.42360495772316,-146.60412955091672,0
Brazil,Veteran,A,E,B,-14.413580944643902,-159.9945149137805,C,38.15099513152582,113.16918162295873,95.5728120152981,C,C,A,A,-36.29450816978679,47.26264905477276,-25.573549033337308,68.58239592140765,0
Germany,Veteran,E,E,B,-154.96443980622277,140.78256750228098,D,-16.82130501962131,19.208762676203193,128.47036853629385,D,A,D,E,65.26985684727683,54.28678723175489,12.688271757749266,105.33867211761574,1
Mexico,Yes,C,B,C,-7.174192208560023,169.39228522817245,B,-109.38689294126338,93.64134546897498,-98.1419200439625,D,C,C,C,-32.77896732351521,-158.18539915830405,-21.257108953723268,14.811526867295433,1
India,Non-Veteran,A,C,A,247.02189795149158,-175.41648279729085,A,96.63736157765142,15.797581096273417,40.61476625712269,E,C,A,A,38.55634461427885,96.11100035887561,-34.06633667468413,-199.5257979529515,0
Other,No,C,C,A,-4.521825284316447,-132.320809115192,E,17.96182172784691,-87.92469111854822,34.68524503283898,E,C,A,B,35.7986591753057,-42.382252190398354,133.80182932553973,-145.0636060566087,0
UK,Yes,E,A,A,21.66171831789883,-154.1916066512274,C,69.75283270605368,86.36135606992993,-155.12424908089173,B,B,A,E,42.57099193868257,146.50063592901824,-215.17740383005045,55.39564784410579,1
Mexico,No,A,D,B,-125.10159072830993,-222.47204386664592,E,-3.7584583171051706,-120.20931014956295,-149.37600291328272,C,D,A,E,-50.958767648842816,-188.84784248074195,-79.51657505750156,-77.31827457574721,0
Germany,Yes,E,D,E,-146.35182662336953,18.959261316000745,D,-61.847517878353464,-104.9420507204434,-17.3245516868747,D,E,C,C,28.687232344600368,94.00865676868874,46.677922727113646,55.4585354393277,0
UK,Yes,A,C,D,107.47089457446965,139.6591276976949,B,-210.254702790265,161.6386776777286,-1.993140264652828,E,B,C,A,-14.337527128374813,190.03648622275782,-126.48324557589612,42.90746905177108,0
US,No,E,B,B,-88.56812553179715,150.85736748904714,A,73.98274281305856,79.99618025282504,160.9756338274877,A,E,E,C,0.3985352884245204,87.49069307158194,-10.867070230364012,-63.96821508762385,0
UK,No,C,D,B,31.08120994305689,-59.9738143890869,D,-133.45316816906217,90.95751254637993,100.39794303608775,B,B,E,A,-1.1418756377574186,-33.93778321776978,-111.99735589651803,-84.95189897333589,0
India,Yes,A,E,A,-7.016273364519137,153.1581636772496,A,120.71928930820988,-27.189480590831195,-105.1142722794737,C,B,D,B,-67.05185151712702,112.64460126274518,-116.72353564805485,34.591527028416046,0
India,Yes,B,C,E,-61.54503319651966,40.36633771456469,A,-52.21848597983305,175.17187576051168,85.16362315137683,B,E,D,D,-31.221150476205768,-148.5814635409289,168.8806043868523,-206.53983965686348,0
India,No,A,E,E,-13.21329144841498,27.13416530548749,D,5.852168865339126,-95.70146544946516,-219.1152003096658,C,C,D,A,-77.80520676096576,-52.35941258062932,-53.097190814815406,-55.45635205513463,1
Germany,No,B,D,A,58.068333287903926,61.48420306120824,A,43.0126625186103,-0.7980751522737023,-95.34778580171444,A,C,A,D,37.055726470698055,139.2766868236013,-6.230948001621331,101.74188316569972,1
China,Non-Veteran,B,C,C,109.45382854110832,-35.71878082107927,A,45.678357509016195,26.60806356381077,273.62362892063595,C,E,C,C,74.34313663909141,59.814186486714824,-9.537045141376431,32.66153335383102,0
Brazil,Non-Veteran,D,A,A,-103.1173585736183,69.1987102218948,A,23.139541368332534,119.390493686197,-12.311417400383808,C,D,E,B,-162.80829935289088,134.56052494774423,132.0178180567052,34.208673363398155,0
Mexico,Non-Veteran,C,B,A,1.852339659406493,-36.05182551381698,A,-183.72196987676227,-9.65976471097087,85.52257978946096,E,D,E,A,-133.14031943496065,93.12304285695319,-26.992217641461906,66.51265015418653,1
India,Yes,A,E,A,150.29681145046888,138.25815011102168,E,97.87955624455778,-98.72215141622348,143.10487666116134,C,D,B,E,-58.755637515010996,-20.40148580295456,-90.2622883608598,246.23200848174656,0
India,Non-Veteran,E,D,C,214.90016277579093,40.308092529738545,A,79.75151076251163,181.42267371464337,-175.00393538722602,D,A,B,D,-211.5374593545866,2.4906448551056832,164.3547032670835,41.953830951223985,1
US,No,C,E,E,62.27903516466298,-148.9999546405808,B,77.30325683977463,-126.97669822799904,143.92008529885075,E,E,C,C,113.4852850683771,45.459402962799714,-130.16718995202473,94.78979003494345,0
Germany,No,C,B,B,68.15603412186583,124.41142479509057,D,-53.23384007540254,218.96406000621695,-12.127526546410877,D,E,A,B,-77.30179186393178,242.48079435843812,9.054607550823473,-81.14962612358482,1
US,No,C,B,C,-44.770706352280534,-74.52810140956736,E,-24.208795692024697,28.32349531191521,58.409583792524934,B,B,E,C,-89.89393214288901,-154.68275652064193,-96.20652995872592,28.36511917224609,1
Brazil,Yes,B,B,A,-72.18278266435287,73.69632453190415,C,104.14122620123942,130.89826871151817,-85.28906967609856,A,B,C,C,98.20861629051403,-98.17843848330169,84.5889803949675,-29.890161730959587,0
Mexico,Yes,D,D,D,69.40661036601303,107.14349245275987,A,-275.2505939047157,-67.7332732105595,-57.46680593821929,D,D,B,C,26.93948757174869,159.59152432096363,121.20857029018974,113.20540763846385,0
Brazil,Non-Veteran,B,C,B,15.424671769427986,-92.02534966535148,E,51.402134443501055,-48.18228059759798,-115.29365805652255,B,B,B,C,-1.6029402907719683,31.23894318139046,87.60457198858688,11.510106143150734,1
Brazil,No,E,C,D,-118.91181420090207,82.18805101806126,D,-110.73465508836975,-11.91926701149781,12.4006360575102,D,C,D,C,-230.45938761792942,17.737401800907207,52.90803307118892,-192.6165236060342,1
UK,No,B,B,D,115.7963003999801,128.6671724285745,E,50.708783164231974,56.35188311865167,-182.0211013911633,E,E,A,D,121.5011199460237,88.55832438280298,-5.877636384398169,-138.08120714292886,0
US,Non-Veteran,A,E,C,-179.35775759786665,37.017839547771246,D,42.28926499431288,-20.785464132255484,-10.717826359501215,D,E,C,C,55.817140114054986,167.54951562816456,-42.40510666724035,142.40762436157954,0
Brazil,Yes,A,B,A,-177.51763670215172,77.83781923618011,E,60.185524070993345,98.10679231710863,56.85943106288165,D,E,E,D,-175.10802163715113,10.727704382740285,-108.88468135905387,6.079572358114594,1
US,Non-Veteran,B,D,E,45.42631058602152,-51.76870686038455,E,-17.55811681248873,189.0771739737704,26.488345374498977,E,A,B,A,-74.55554283497754,47.86463576579757,-33.54072415863044,-79.13672602851989,1
UK,Non-Veteran,D,A,C,-164.10987298233536,107.49578141993294,D,-18.003570844703503,-120.36853428705415,-100.54544698251166,D,B,E,A,-51.13274808865501,-11.911228674894817,-64.56243030539335,-30.399510350458854,0
Brazil,Yes,E,D,E,28.195624404252406,-148.49325865495297,B,30.003584930581518,8.820556763915647,-99.24115128704022,A,B,B,E,9.11003428275749,-101.59003621546067,49.58071004922119,42.237743392139095,0
India,Yes,B,D,B,19.404159264180386,-44.274088942865845,C,-5.748295352996795,-231.6823016108828,53.56969690088744,C,D,C,B,66.78899458825101,47.768115952442095,8.16760922055762,-55.67611988897063,0
Brazil,Non-Veteran,C,A,A,157.84026598506617,-184.50256712146418,B,-70.90104825697169,69.91896202780761,193.53621277330296,A,C,B,C,-87.46796811050918,-64.94819552628005,14.578126414075854,222.18339831710523,0
China,Veteran,D,C,A,27.82438900024297,54.25759594003717,B,75.21867261916206,-175.04797781942872,84.70148623801846,C,D,C,A,-78.61058581641733,-39.80959044178122,-2.744999546747593,-234.3749750912554,0
China,Non-Veteran,C,C,E,-103.34115174685279,55.74516157288819,C,92.91786116516185,78.90146781657414,84.6823382937828,E,C,A,D,-108.83484152507938,177.32886265096602,11.708268110624688,15.87176706177164,0
Germany,Veteran,D,E,C,-41.09046382749547,30.44279839712806,E,-156.0460094067675,-92.76240041131518,-93.41172865935289,D,B,B,A,-108.07810322793347,23.55513937499136,-28.469602197899675,201.49877207212862,0
Other,No,C,C,A,-21.54670741337221,-32.30409627152661,A,147.36657915013782,-238.99634045183396,-62.75096382117912,C,A,A,B,102.39291118840683,23.824353670422376,-68.92233209083135,138.5898645203001,1
Brazil,Non-Veteran,D,E,A,-154.6593577055957,71.89610118156868,A,81.70103155676102,100.56220130408728,-220.69647831867817,C,C,D,A,128.48700529524072,91.37885748201276,-82.6046258557665,142.42842370053248,0
Brazil,No,D,C,B,-67.81178017981414,-106.59913207181843,E,16.64191211880127,117.50080412228658,44.68335365538241,C,C,B,A,-87.32803392005324,0.2931183173201579,-35.130723672608575,31.18515670451024,1
UK,Veteran,B,B,E,176.29102728868392,-32.59625970601203,D,-29.41926874478986,38.02062355957005,-131.57305311709558,C,A,D,E,-46.90327658534222,-201.4231793551709,114.25959314178104,68.71674255080276,1
UK,Veteran,D,E,E,-24.094538703240058,40.61445661801447,E,42.81001134365327,132.70651599379474,-12.121694479854096,A,D,A,B,92.47663149607519,36.53849113887617,-115.71273727699179,-88.99766611287168,1
UK,Non-Veteran,E,E,E,-93.33582964758565,67.26123553527036,D,-36.88175513441231,24.356478561894594,-55.72751609896619,E,C,C,E,44.64249351981394,-113.97430407349806,37.422120125094956,-175.68440272117198,1
US,Yes,A,E,A,-55.097394912622455,-89.76609573824717,E,-121.17017955794138,11.833997375958944,-10.027421734843132,A,E,E,D,258.7169916641073,59.5083770445025,-32.98099933105274,-7.976454576598687,0
UK,Veteran,C,D,D,27.281312487017363,81.38883085252884,A,6.2952165778866505,70.3244839026567,-91.08774492294587,C,A,C,E,-65.93364809050442,-41.447881967612545,27.14594849130709,-112.68404082112345,0
US,Non-Veteran,A,A,A,47.90322339768158,116.5749182598471,C,37.740531031275346,99.93666527894095,-10.378769585581276,B,E,A,C,-106.04041675936548,63.21522124519517,327.859102102226,-85.11744720943231,0
Brazil,Non-Veteran,A,A,A,-5.805077068742471,83.51946785257505,D,-118.44304120082344,-92.42684431850813,24.524899451572374,E,C,D,D,-74.05114536272846,-138.56818195855948,101.9969613119486,-60.22520915137387,1
US,Veteran,A,E,E,-18.520174897699995,-27.83778185286851,E,-50.942332047290066,34.4051183072647,83.26833139320277,E,B,B,A,8.57891863414234,47.46129478902998,91.72794345457281,26.740732204697572,0
Other,Yes,D,A,A,-76.29974605381466,-47.75485992985577,E,184.45613924171735,94.22691799847671,88.06430477740037,B,A,B,A,-62.11121258349075,203.45682071323233,2.9314912453031723,-35.241677401752476,1
US,Yes,A,D,B,20.475831801169743,106.02886540336563,E,23.653679518597585,-131.03478064690046,144.98542221481517,D,E,D,D,-30.104030079191947,-50.5702509588829,-68.1434513792639,-48.199001566925006,1
Brazil,Yes,D,D,D,60.83816579468665,-56.61848010249293,A,-31.83276939905051,7.942042539019011,-6.020414831250317,A,E,D,C,82.99146486321331,259.09763562159395,-5.926512125245957,11.585775166795532,1
Germany,Veteran,E,D,B,-174.96003811356522,-45.02843558578337,E,-210.16118737264438,-43.26719465389618,-122.5679047477279,D,D,B,A,11.106712652592579,-53.1132411491545,50.78131192441467,58.84911913317593,0
Brazil,No,A,C,B,-118.73563735664088,36.971112328500894,A,6.711982289617359,37.01851653410321,-7.264014300109313,B,B,E,C,211.4978438460538,-74.94274405199907,3.063952797600461,177.503898824094,1
UK,Veteran,D,B,C,-48.21501460801062,-68.72248431682173,E,96.2781961999058,3.813193126113909,-204.76766352665243,E,A,A,C,71.29406845328643,71.61615388595952,-4.841530804094556,-215.35202572848823,0
Brazil,No,C,A,E,87.49474180260013,-40.77124453107801,E,134.0585211154577,-64.55610607041027,123.18141031121739,D,A,B,B,-113.71505386824711,-169.68957418996402,-48.667974078483695,57.215525586413264,1
Mexico,Veteran,A,D,C,103.84024951462317,-123.39637380875703,D,66.61296701802662,-49.74337081454305,-18.617478890923707,A,D,C,C,90.92986255581943,63.01437515426481,-309.46233547834413,22.88666074778115,1
Germany,Veteran,A,D,B,-173.22268523683618,60.66475382720263,C,-195.08222077325252,-171.2787392415221,131.09156774093634,A,B,C,A,-118.78747656152775,-27.90759081006447,-184.8733658077896,-98.12328114773288,0
Other,Yes,A,E,C,-56.527771883869924,19.258609260459743,D,-121.24709717391143,-27.365693267431812,-33.83295470109038,D,D,B,C,136.41422668476451,137.0055973585499,-98.74983242556202,-83.26266115972328,0
Germany,No,C,C,C,8.234386641917379,-67.0831672151688,E,32.22078728570025,-77.83017530035804,-64.33143035000613,B,D,B,C,-71.1842083253426,-37.03384366607243,16.711046852919086,171.0168758397113,0
India,Veteran,B,A,C,93.17533311371987,139.77414968358207,C,-106.60879957597065,22.55436032928051,-2.704477657242501,A,D,C,B,8.193168404438708,-46.665079299919505,-89.50855871944418,100.77320804698854,0
Mexico,Veteran,D,B,D,-63.27829186361458,-19.263442872899653,E,-66.20836496019035,127.5100758448428,10.63687118350734,B,E,A,E,73.742478217973,-110.03047756774845,75.27362547985508,22.792235946607132,0
Brazil,Non-Veteran,B,E,A,-23.45669974608567,-52.61030809577425,C,170.67639163455826,-80.72961700674412,-0.272536296707242,B,B,B,E,-71.32261895579897,54.14282364619637,-55.43416856583182,47.36723428009252,0
Germany,Yes,C,A,D,-39.88612404660591,-8.181139707801506,E,66.51356154919822,62.21333474774705,3.170680568215097,B,B,D,C,-210.0453632089063,225.7614675325851,19.135790728689113,-27.42164806659128,1
Mexico,Yes,D,A,D,104.06113129331516,-111.80464318991308,D,-50.12698272167895,95.5467347223959,-54.65735642196914,C,C,B,A,33.64056260015816,-51.38987651888355,-92.59872436033353,-133.74913415043306,1
China,No,C,D,C,33.453061532490466,59.73118801645878,A,-89.03887180804976,19.83211562716754,-84.73313124475004,C,D,C,E,-219.56588107610884,-108.04612814301002,-170.0834343732191,10.041149634521165,0
Other,No,E,B,A,-231.45073477383167,-124.59724392523648,A,-84.90663089140267,62.124085941415295,51.75579203327676,C,E,B,E,-21.19642707754371,185.883301463591,-61.70609327047032,-246.3870241250801,0
UK,No,C,C,D,-283.8764798244357,-27.179307864227052,C,63.57079111158963,-203.72251984486712,6.050638978528535,D,E,E,E,46.5927001491822,156.10881828983284,-141.40158911721136,-72.3694515692802,1
Mexico,No,E,D,A,124.30847873071338,-30.80963137763752,E,21.790843562209677,20.31694938665101,13.074398798089598,B,D,B,C,25.872499680173316,133.70195987994094,-159.1528109763569,38.69428517065232,0
Other,No,D,D,E,-79.07213800829032,-22.234802478795984,B,-86.7455020552748,-47.48584610570997,-108.48668275130164,A,E,B,B,-38.95298966561481,-30.171851171607816,-1.7118994902616405,88.86274537972515,0
Germany,Yes,A,C,B,-34.27796323940809,-39.71689527172116,B,-86.00668514854529,6.26552949997246,-164.6228602851536,B,D,C,D,153.6171245497312,-264.0667704474757,102.70465417680701,15.277869236925925,1
Germany,Veteran,C,B,B,-42.39325953035731,137.08036193943022,E,30.89344864177621,-222.37730573308886,102.60184438167602,A,A,C,B,7.3450166432185675,-34.05481075979437,64.78140536316998,58.708125967390146,1
Mexico,Non-Veteran,C,B,E,-129.7966658286528,142.60337384585353,E,-177.12904546614487,81.90971884191862,-66.32912590703324,B,D,D,A,11.756012654307286,-22.344297976877023,-6.809445598673931,-233.20250216725717,1
