ethnic_group,military,disabled,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,target
African American,No,None,C,C,-86.26097145819446,-16.257144490499982,E,-61.7152286519473,A,A,E,-11.563054475106552,88.39307881260284,1
Black,Non-Veteran,No,B,E,-114.28442585132612,2.7701941904055527,C,-105.54613169368325,A,A,C,-38.313464008022,45.96074956316088,0
Asian,Non-Veteran,Mental,B,D,-113.1346459023602,-16.544794737713143,D,-102.72882830861627,C,D,A,-30.72374936742765,-102.92352993688363,0
African American,Non-Veteran,Both,C,A,67.0813697700453,-182.42155752468986,D,40.64701608056018,E,B,A,115.5328286719973,-78.39714943753961,1
Black,Non-Veteran,Mental,A,A,49.129340806792584,75.61024104404125,A,94.42671415268016,A,C,C,-22.157416363118976,26.178588395636666,1
Hispanic,Non-Veteran,None,D,E,116.58716062737892,166.28180887987588,E,-152.3115299187415,C,E,E,-175.9994997046717,87.86981673678503,1
African American,No,Yes,C,B,-31.588268018862376,-213.70101968540646,E,-29.341670954815015,E,C,E,76.72789473978992,-53.86852770847245,1
White,Yes,None,B,C,-9.363939767048644,-10.054546568586249,D,101.80398851202364,C,E,E,-49.68067595431293,-179.70964042847518,0
Other,No,No,B,D,39.67524375060959,49.55478264040296,C,-31.115393107162802,E,E,E,-62.7772312173897,-71.49526845891342,1
Hispanic,Veteran,None,A,C,112.53954025725584,-57.427784090743764,D,15.521297768125594,A,B,A,177.01389989395886,-80.39707777909344,0
White,No,Mental,E,B,161.14337800192357,65.46276901693888,D,55.10878256894799,C,B,D,-93.02779768896417,178.1045544749268,1
Other,Non-Veteran,Yes,E,E,-22.500670015336794,66.52465356899648,E,-30.461413921603402,C,D,A,18.07550579809383,-35.3417178995104,1
African American,No,Mental,A,B,-49.39843632811888,75.76542165323126,C,-65.63558213795555,B,A,C,103.97833250746022,170.42856950909697,0
Black,No,Physical,D,A,106.98027266708459,30.382181560128558,C,-107.63253488854565,A,E,D,72.82087470204179,-3.500575973765329,0
African American,No,Physical,C,D,-169.89177778054332,-42.815521036136516,D,60.72032294611838,D,A,D,119.32924641657672,-54.24651377943525,0
Black,No,Physical,E,B,-57.29227601524908,-147.37164529689582,D,-79.58255961604212,A,D,D,-13.92148065965786,61.25275745709548,0
Other,No,Mental,D,A,173.19760065093365,49.21542952181488,B,27.378441648151934,E,B,A,-88.64767128345655,163.96577461085107,0
Hispanic,Veteran,Both,E,B,56.64423846997162,9.20129836462386,C,83.25815819231997,C,D,D,-40.79729839977926,-72.4630993440106,0
Asian,No,No,B,C,-79.74325824843635,136.70551336716375,B,-67.92622404322762,E,B,E,-70.11517715474473,-21.103351131353637,0
Hispanic,Yes,Physical,B,E,52.97819486991735,-21.62882830787817,D,-14.7720660620684,E,C,A,53.57832048260954,36.6015547958328,0
Black,Yes,Mental,C,D,184.35194510508964,-58.132653511647966,A,54.02319162734116,D,D,A,54.01237813511736,-72.52878241666625,0
Other,Yes,Both,D,D,125.79890554382018,137.42962956904216,E,176.41872274155267,C,D,C,94.08501851050247,43.75368280951101,0
Other,Veteran,Both,E,C,-18.677280555453628,113.60376284902924,B,8.058770503482702,C,D,C,-43.192158235815675,49.789162279273576,1
Hispanic,Yes,Physical,B,C,124.63625975742652,42.56210324642356,B,175.7003279815708,B,E,C,-23.538690110134,-143.39043332766462,1
Asian,Yes,Yes,B,D,25.631692475172024,-116.35699366560726,A,101.54478186629878,E,A,D,60.30220192751609,-134.54618442739402,1
African American,Non-Veteran,Physical,C,A,144.975181008961,79.24965481356901,A,-78.71799219458003,D,D,B,2.2351533660164615,7.755882266484231,0
Asian,Non-Veteran,Yes,B,C,-23.508773514419712,-5.9448111740979925,A,154.42338794483547,B,A,B,34.26034380844344,-84.30109327738317,0
Black,No,No,E,D,125.26274106282946,-53.01469546040573,C,24.277468182838057,C,C,E,30.923465674413702,-87.1969530672958,0
Asian,No,No,E,E,-74.28490884897528,-66.1610484933888,B,-42.907537389536316,C,C,D,-80.47455757889607,67.44689106434245,0
Hispanic,Non-Veteran,Both,C,B,-92.4427486244634,-43.264780816366205,D,14.900942719046096,C,D,A,-146.85003797710186,79.73469314513738,1
African American,No,Yes,C,E,-80.7637364466646,-28.516000544812336,A,-216.11663028508477,D,B,E,29.619947722480877,-139.7652881549977,0
Hispanic,Non-Veteran,Yes,B,E,-98.77557186593158,-133.960935231262,D,24.555916680805613,A,E,C,46.15165639807993,-34.56830169685569,1
Other,Veteran,Both,E,E,65.77291871356407,-152.00804454444045,A,-205.45509223472308,D,E,A,-89.44955665361209,-107.37352011518963,0
African American,No,Both,E,E,140.64902307660873,73.54910053666669,C,-114.21696060861204,E,A,C,-40.07913573688178,25.178765828368082,0
Other,Non-Veteran,Mental,A,C,-50.94788554275493,126.38082610779549,C,120.54266361915138,A,D,B,-25.343169606998767,-77.48502003095915,1
White,No,Both,C,D,103.00356143514004,-129.53606731921337,D,-35.866819795819815,C,D,C,-84.60657015258218,0.9560751119593629,0
African American,Non-Veteran,No,D,A,-29.22212504742671,75.48273095574933,E,35.03555975712739,C,D,E,-132.66682411108889,-84.6329497119462,1
White,Yes,Both,B,A,22.793565296621203,-144.8870084576785,A,-37.55601072103173,B,A,C,1.4004412262862178,-63.108258482838984,0
Hispanic,No,Mental,D,B,12.789924394676671,-55.759713709999616,B,18.6497579156544,D,A,E,-69.71445120877881,-159.19334733706336,1
Hispanic,No,Yes,E,D,-163.67106170943163,-78.22161421698804,D,-69.8550016228404,E,E,D,10.2416244605523,97.7736665793447,0
Other,Yes,None,B,C,53.43815265889569,88.26164536885666,C,68.70391474833994,A,E,B,-61.27478653793634,138.49948456678197,0
African American,Non-Veteran,None,B,E,91.7328447258159,-67.26369336153553,B,-93.62113080149386,C,D,B,-48.649372317409785,-16.997648723760143,1
Other,No,None,E,B,17.56887496233876,32.63649312071413,C,62.96383795127048,D,C,D,-157.4689186479701,-7.7738492026894495,1
African American,Veteran,No,C,D,85.05597312916345,46.74274990138666,C,-26.206502666393167,A,E,D,39.59930110158845,-161.99862053310005,0
Other,Yes,Yes,E,E,109.98301075281802,68.0286138680074,C,14.138477799400247,C,C,A,23.060027009670833,167.74599650658413,0
Black,No,Yes,D,A,74.65442983983392,-7.3752189639473205,C,-19.847851291655964,A,A,C,-72.63605236009435,-15.837341461535805,0
Asian,No,None,E,A,-8.909207497670563,-128.5205976061755,D,-7.429974280021469,C,E,A,159.81861518794392,-102.76057753730845,0
Other,No,Physical,C,B,113.3796848048211,118.85923038447477,D,184.42661482112058,C,C,C,-33.445123359629804,92.48999713050706,1
Black,Non-Veteran,Mental,A,B,-132.16112697386933,-80.4509879661814,C,-116.73518692620068,C,A,C,33.88086189195819,23.601700130746007,0
Other,Non-Veteran,Mental,B,B,-102.39846969549255,-224.44134202240224,C,81.78865803971705,B,E,A,-87.15734714600242,-95.46810455699233,0
Hispanic,Veteran,Yes,E,B,-103.46627621919882,-13.773640661142805,D,81.90986627932158,B,D,A,-89.81586604750224,58.45893149559169,0
Asian,No,Yes,C,C,-175.955269488879,-133.66905875290018,C,-56.53772483731292,C,A,A,-10.379359148618448,-110.39815089880578,1
Other,Veteran,No,E,C,-17.986843738078246,73.15652771309135,E,25.08789508479556,C,E,C,-159.2959536710542,173.90286411193975,0
Black,No,Mental,E,D,-148.68415313150118,118.65265898541904,A,9.756753122338065,D,E,D,49.73582789425105,-23.91699888503347,0
Asian,Non-Veteran,Both,D,B,-150.49568042044595,-17.102574241168337,C,-82.24726117492136,B,A,A,-35.04664203057268,41.448322794588755,0
Hispanic,Veteran,Yes,A,D,-12.876595461071283,-185.29723000533298,B,-63.92911707692039,E,D,A,75.6231566858262,-23.91492458342243,1
Other,No,No,B,D,-215.4337608294015,92.96526787022246,B,133.30763073170843,D,E,A,-5.084972609027815,-66.15977391033753,0
White,No,Mental,C,E,-33.34028169559855,97.44709237263656,C,-81.12284164247082,E,E,E,-88.38094884844864,48.30301654452065,1
Asian,Non-Veteran,Physical,A,E,20.71682155852894,122.34069764923908,E,55.231372439001305,B,A,C,-91.1903600986406,-90.61918428420971,0
African American,Non-Veteran,Yes,C,E,9.444725716778208,16.436337894598875,D,-197.88217883915763,B,B,E,12.780940157872667,-313.4775255103866,1
Asian,Veteran,Both,C,B,56.15405848509395,-34.039226028404144,B,119.31111931757374,A,A,E,44.312621852404256,116.83092466696891,0
White,Non-Veteran,Mental,B,B,16.376091951755082,110.27761769384537,B,-80.13551884661645,D,B,E,33.55410523572762,-144.60719042867694,1
Hispanic,Yes,No,C,A,-32.81043703263069,-209.92121358405745,E,113.47605861959363,B,C,C,212.9073054658364,-151.37026272763663,1
Asian,Non-Veteran,Mental,B,E,-230.4999619534071,30.596726830582927,E,-106.02330618155634,D,E,B,25.099037309971006,49.27990417752862,0
Other,Yes,No,C,E,106.18125064896427,49.29555924067241,B,9.47912177583208,C,E,D,67.41089958635278,38.976993685985384,1
Other,Yes,No,C,E,229.566789584065,-58.02563667422624,C,-16.495454130224406,D,E,A,157.16281615877278,92.52862225323172,0
Black,No,No,A,B,-22.668386240611213,62.53476781984519,C,84.45625089433284,D,D,B,-112.17177999790584,41.48915841522449,0
White,Yes,No,A,C,158.8246719686177,158.92991206330476,D,25.01836654956738,A,B,E,-2.871843976775983,-87.33022411806513,0
African American,Veteran,Yes,C,C,9.093602462030317,-126.20123779153933,D,36.92247317071388,E,C,E,-50.654014543004934,87.17178716829358,1
White,Veteran,Both,E,D,15.16093454464139,26.94826807434636,D,-34.63211969710597,D,D,D,119.72440988511835,178.44620408051307,0
African American,Veteran,No,D,C,117.44825767070478,-191.21954154972002,C,-193.5526407361236,B,C,B,167.7087550867941,-55.69465439042302,0
White,No,Mental,B,A,-5.8608395953354115,45.653599501839714,C,-130.99720418052348,A,E,E,-87.67721019964857,-145.01633871435834,1
Other,Non-Veteran,None,B,B,-87.92316630205607,-11.19737243587007,A,15.799665755311192,B,E,D,-63.576080945198896,5.353683194918908,0
White,Non-Veteran,Mental,C,B,-127.91117398777456,155.89971111304015,C,129.73146798784688,C,B,A,65.74346905399972,-71.23228334525739,1
White,Non-Veteran,Physical,A,D,-66.72958365137279,12.121087616276505,A,-50.33912011283282,A,C,B,109.76736443806729,-33.5425213306584,0
White,No,Mental,A,D,11.274684153381644,-59.72473726276678,C,18.966170941455047,B,B,A,25.41998779625626,54.800433819296444,1
Asian,No,None,C,E,217.68790996989634,31.21066491724388,B,257.77720917827196,D,A,D,42.497299818732884,109.32808614628429,0
Black,No,Mental,C,C,-127.09137519261631,103.51067655526853,C,-32.60765091982616,B,D,E,133.2810238653235,-201.34613468286636,0
Black,Non-Veteran,Both,D,C,124.3056384207399,-36.826369294709316,E,-204.71043753205356,E,D,A,-81.7681701886609,-92.72738705103072,0
African American,No,Mental,B,C,-28.46284052916071,-50.08207373071596,D,-18.623597756091158,C,A,A,105.63067370766473,-65.81744148772196,0
Black,Veteran,Both,D,E,25.49087284088466,42.44396780014637,B,-104.84072183118913,C,C,D,127.9608700516932,-30.671030030428714,1
Hispanic,Veteran,None,C,D,0.15972037804257289,13.475145902317761,B,331.36119687714336,E,D,B,-6.480986186173,153.0479814376255,1
Asian,Non-Veteran,No,B,D,-145.09295780386222,130.95847855880055,A,-74.28436356635568,C,E,E,-130.4565250491277,130.5050008698494,0
Hispanic,No,None,A,A,-37.57179275735959,-76.74265782405591,E,15.376073312995707,A,A,C,-69.04577947953511,-12.606177051543277,0
Other,Non-Veteran,Mental,D,C,-37.46098379458839,-8.669289027463083,A,46.562909146421966,C,D,A,19.40728212968768,210.14774841537456,0
White,Non-Veteran,Physical,B,E,-105.26725221850164,59.23047380617997,A,-97.11904225517199,B,C,E,-63.12045203619484,-134.79141287631046,1
Hispanic,No,Mental,A,A,-120.51301788615598,33.5978624401063,A,-215.98088071920057,D,E,B,25.094044414435597,-55.27532759747462,1
African American,Veteran,None,C,C,-44.508832463428696,-90.21708971489434,A,-173.37219108973645,D,B,A,-221.9502070125055,168.64228175847515,0
Asian,Non-Veteran,No,C,B,70.2699973572529,47.354710245940105,C,-24.660660217338542,D,A,D,-46.23656302567636,-103.41395393104393,1
Black,Non-Veteran,Physical,E,B,51.29293128238245,-46.75278014487918,E,115.87182588183094,B,E,A,-122.40468026146422,25.020183617710913,0
Hispanic,Yes,Physical,D,E,25.175406604042255,178.15089392302448,D,-20.57380333769761,B,C,B,13.57779209348562,-253.76734495696076,1
Black,No,Physical,C,C,68.98162841050272,-3.4966157645429026,E,-3.436230154147139,E,B,A,59.30357832582984,2.2925049051249267,0
Hispanic,Non-Veteran,None,E,C,-71.92143139115669,5.314506641034368,E,-80.35011847492825,C,B,D,-40.943379254569294,131.28193908371674,0
Other,Non-Veteran,Physical,A,E,-23.202008945947412,5.102710096230114,C,36.401199188464666,A,E,A,-150.42147549302805,51.20892007930462,1
Asian,Veteran,Both,C,D,-0.6396375759925207,78.09323717740975,C,71.81648114590999,C,C,D,-175.45181941332496,14.77433993271331,1
African American,Yes,Mental,B,E,72.39458638684482,201.88499793171016,E,-103.08403991315569,B,E,C,-20.802645913586616,-4.6136542984279005,1
Hispanic,Yes,None,A,E,-46.18532920184293,-30.054602257976498,C,72.69310575052899,A,B,C,15.471488863635873,8.245982188184007,0
Asian,Non-Veteran,Yes,C,B,23.3008602486225,-52.177862451002724,C,64.60296632927329,B,E,C,-190.06617453170568,20.733447523231675,0
Other,Veteran,Physical,E,A,0.5781999419006814,20.303328970704555,E,128.59349311245654,C,C,D,-20.340016183527787,-135.5716458456331,0
Asian,No,No,A,E,-105.47858533034291,-57.91831345250446,E,86.43798551755867,A,D,E,-274.32162040021257,-56.0084833050322,0
Black,Yes,Yes,D,B,67.01561360202638,-14.96222842688733,D,43.8075376718123,C,B,D,-146.4334328482296,-38.517183113410326,0
Hispanic,Yes,None,D,E,-125.80833335949329,1.868902638210186,C,-153.97737382389673,E,D,C,145.08962592555065,-138.38705647608694,0
Asian,Yes,None,C,E,-102.9832489163598,1.2566645662674902,D,58.328434097629554,C,B,B,154.6829642186772,63.65942763238381,0
Hispanic,No,Yes,D,B,131.5657630841081,-84.02753032071051,C,-62.78938620096382,C,D,D,-89.08838723897038,-137.97874389803425,1
White,No,Mental,C,D,-61.14529522886099,-117.58683685787952,A,64.91816149679316,D,B,A,162.0700226138104,29.329933467903018,0
Hispanic,No,No,B,A,18.095359079457157,-116.74223106424803,E,-134.62525990499978,E,D,B,12.173830774448925,-59.00926178763637,1
White,No,Mental,C,B,177.69724245048423,-86.42211402039604,B,-244.2720744934693,B,A,B,248.46820821075158,83.8338427180103,1
Black,No,Both,C,C,-64.9261947901363,-80.64565340113185,C,109.92424670627933,A,C,A,-128.1645021936413,123.40682430694314,1
African American,Non-Veteran,Physical,A,E,-143.4867744342768,134.80166860437512,A,41.66728263652123,A,C,E,88.71620821353922,28.680156479145463,1
Hispanic,Non-Veteran,No,C,D,152.99885393216104,-190.25562048579735,E,106.32717715037452,B,A,A,44.08841104664582,-83.8329648469903,1
Black,No,Both,C,C,-89.64065868725909,-51.25412223960686,C,-10.718486266412883,A,C,A,23.575936307984662,-48.22709144726112,0
Hispanic,No,None,E,E,-97.35083758024022,-98.42387775498368,B,-61.621615317097024,B,D,E,2.4936152169488848,-40.51902560500201,1
White,No,Yes,D,C,97.8161211435188,187.71001365182823,B,-7.294640482273438,C,B,C,24.328827068805754,-152.95247480376872,1
Other,Non-Veteran,None,A,B,-22.03050904970936,-44.33750616065335,D,-31.870059728634654,A,A,E,136.23696341913328,60.053025075187946,1
Asian,No,Physical,A,D,132.99613162518122,57.15101327734452,E,-45.91992066701784,B,C,A,-136.45767219756738,85.64748043563488,1
Black,No,Yes,B,D,-28.002480953109732,-120.71044898658174,C,-49.10762626402685,A,B,E,159.96479820220083,-26.90525399772711,0
Black,No,Both,E,A,-68.16635564192062,-5.486154154851932,D,34.57840767176957,A,E,A,-35.788446117742964,-20.002831341197215,0
Asian,Veteran,Yes,A,B,26.484085339669633,-98.56236573095228,A,-189.79979637279797,B,D,A,21.248411406011005,56.75654907577784,0
Other,Yes,Mental,A,B,-48.891606648984165,10.047918526861324,A,-41.42979730241858,D,D,E,13.164984769837984,79.58678575153299,0
Asian,No,Both,D,E,-94.03286548332888,56.717263136383586,D,-5.594661966751577,A,E,A,-109.82345246082556,-145.42022105016804,0
African American,Yes,None,D,D,13.549257175974095,59.511823353187346,C,-7.44666116791039,C,D,C,-96.05692916117425,63.51641045646838,1
Hispanic,Non-Veteran,Physical,A,C,103.346778106951,119.55251002782316,B,-170.0283370224915,C,D,D,-3.8417491803186996,151.98800185826107,0
Other,Yes,None,A,E,71.78685388853336,10.389716654873897,C,-18.040588291108772,C,B,A,103.88098911272532,-49.81103916042835,1
Other,No,None,E,B,30.961501100956763,49.70265953502095,E,58.07961871217924,B,C,B,82.38999359103609,93.9697245190976,1
Black,Non-Veteran,Mental,D,A,83.57144683984029,-166.73306567573746,B,101.25592477784188,B,E,B,4.471540092608524,-102.06137322601971,1
Asian,Yes,None,A,A,-135.05730387169652,-36.10054287223801,D,25.24778978318848,D,E,B,-28.238344095167655,0.09655339228284347,0
White,Non-Veteran,None,A,C,151.64668613414895,-39.111745092287684,C,9.217290418771231,E,A,B,-112.68838180920851,-27.604522085634326,1
White,Non-Veteran,Both,D,D,-109.27020083633279,-1.5999965838226808,B,-78.5881316551055,D,C,E,33.77766405194682,-22.836057940603865,1
Asian,Non-Veteran,No,A,B,-109.49537394834172,-6.640085344990304,B,218.22013770177847,C,C,A,256.58034538379934,-70.00596084016485,1
Black,Non-Veteran,Yes,A,C,-15.955045051704312,-33.485662156370516,D,101.95311923015949,D,B,A,-142.13469386495328,93.20528899333567,1
Hispanic,No,Yes,A,C,-14.537756989820666,-21.453996788554804,D,20.262615166944954,D,E,E,108.93841222634524,-21.879948275125976,1
Hispanic,Veteran,Both,D,A,-183.90176188579258,4.115315790310504,C,28.281929308571037,E,E,D,-5.800775027327024,-88.12284990515046,0
Asian,Veteran,Both,B,B,238.61521167496375,191.52753957251184,E,24.944654116983088,E,E,B,82.75759775916994,-78.16431014244894,1
Asian,Non-Veteran,Mental,A,E,-45.59584964787563,31.587896100175723,D,-96.57067019246448,C,B,C,100.10254846180946,24.287206408600902,1
Hispanic,Veteran,Both,C,E,-35.46194022333782,-70.51623887440854,C,-44.66578201705885,D,C,A,-29.926720132979735,-119.10222409883049,1
Hispanic,Non-Veteran,Physical,E,C,-46.92565121932847,43.917566686345886,C,58.858291449938285,C,C,B,94.95640451162093,-104.31033636498033,1
Black,No,Yes,D,D,23.036329832212246,83.71267706552386,E,-18.736865444009172,A,D,A,-16.808080188293577,13.043559211626135,0
Hispanic,No,Yes,D,C,-8.489472018208739,11.867975728641317,C,167.56190637356517,C,E,C,108.74725760232653,55.624448253999546,0
Asian,No,Physical,E,D,49.666285506846094,279.7670639544344,E,-33.78194437402512,B,B,C,-104.09308314985685,55.08332731731679,1
Other,Non-Veteran,None,E,B,-144.17216215256624,152.7176387226337,E,66.24545505321983,C,C,A,95.30336666231638,133.13089933685526,0
Hispanic,Non-Veteran,Both,B,E,108.35729577096717,-57.1815598802917,A,99.21275795098697,E,C,E,-9.254778191291315,94.78483213986493,0
White,No,No,C,D,-30.945958632713793,81.40413920729829,A,-19.186992910244065,A,B,A,-11.309317956775535,24.816118164924372,0
African American,Veteran,Both,B,D,82.26081724207029,-73.16669201304428,E,-114.10294075236473,C,B,D,23.537949007201604,-137.55555541078039,1
Black,Veteran,Mental,E,A,-92.07618331661415,-271.3304633683551,E,-23.38445142134092,E,C,A,-176.69681510276035,-116.34824714961549,1
Asian,Veteran,Yes,A,A,-89.78949295683357,-102.29705312817691,A,12.593038171982435,A,A,B,63.43728443856506,-59.359029731957236,0
Black,Non-Veteran,Physical,A,C,103.84854756966475,159.74929088929878,B,42.96874272458857,B,A,B,-177.18531223091966,-20.922598919393245,1
Black,Non-Veteran,Both,C,E,-192.75938482293967,-149.567183758242,A,-152.07174484473083,D,D,C,-21.377174632096335,81.90423773846504,0
Asian,Yes,Physical,C,C,-63.65780781273013,214.27449332615845,A,-45.32998120961585,D,B,B,3.958326353999092,32.72025954616565,0
African American,Non-Veteran,No,E,D,8.594738278555386,-236.42348966687757,C,-41.626150699469086,B,D,C,-209.0057591190321,61.43400568915764,1
White,Non-Veteran,Mental,D,E,-63.17732027670089,3.579134194737197,C,-98.30837973865738,B,E,D,-75.0244579292233,-13.31150085492678,0
Hispanic,Yes,Yes,C,B,25.984966925853787,79.23220200530724,A,72.35883349781784,E,C,B,117.18820348036745,-47.41575755563468,1
White,Yes,Mental,B,B,-271.4057041605457,-158.0795955786832,D,135.4883793200613,C,A,A,28.83786869148138,-102.70523049976367,0
White,Yes,None,B,A,-11.102767849629982,51.19200332759388,E,-71.61728823636662,D,E,D,56.35195178690985,-124.9140993113848,1
Black,Yes,Mental,B,B,-16.85475786019497,-69.73699065902224,A,20.289633638731907,D,B,B,6.334514448920128,-21.5828325898198,1
Hispanic,Veteran,Mental,B,D,-87.23669759155567,102.05427774999846,E,-5.098982088147275,A,A,B,84.85968416930734,-63.65489316415934,1
Black,Veteran,Both,E,D,-80.24134498765125,-79.09189894861926,C,-48.74232171543701,B,A,C,-128.10528107936008,-171.53722753929964,0
White,Yes,Yes,E,C,-68.71879456470408,125.2322196204905,E,-297.8739422503749,C,B,A,-54.68490130803447,-162.26047285191714,1
Other,Yes,Mental,D,D,-77.80498263267052,161.9852228876749,B,76.8746719062303,D,D,B,30.21711131519458,69.7390604228328,1
Other,Non-Veteran,Both,B,C,-67.40023464152158,70.83955412589383,A,-1.3837095430641055,D,D,D,-77.11821219726012,157.9827692977856,1
Other,No,Physical,C,A,47.0441967933414,18.992823778514307,E,24.647526679769552,E,E,A,-77.09073768682462,-50.04384587461287,1
White,Non-Veteran,No,B,B,-37.9976414513656,-167.14343297620223,B,-73.95811882271647,A,C,A,47.06876179936032,-10.923811042239608,0
Other,No,Mental,D,E,-134.6144852138433,-62.564484184496116,C,74.37934966412635,B,B,A,23.017255295196584,63.81570471023862,0
Asian,No,Physical,D,A,-6.385791882167766,7.803529344800202,C,85.18515778546913,C,A,E,179.17939988844483,280.8479877301901,0
White,Yes,No,C,D,-6.243224386559868,101.62743026076211,A,110.03148900771254,D,B,C,-52.48782523416978,45.25050736622841,1
Other,No,Mental,A,E,25.658397053330802,-76.1534338918296,B,-18.459417725158893,E,C,B,-125.61227034963647,-83.99070498399844,0
African American,No,Physical,A,B,-46.85961816433984,-68.96260802815185,D,-115.54320369228128,E,D,A,-35.879783346311015,-147.6670460054739,1
Black,Non-Veteran,Physical,B,C,-124.59744131773914,-64.94534589936667,E,-17.531225039556368,A,A,C,6.740094296365218,-30.08427522565328,1
Other,Veteran,Yes,C,E,87.73834595348129,-12.094991026635729,D,-5.655156135285288,A,C,D,73.6045186180886,83.83163676776715,0
White,Non-Veteran,No,E,A,-34.56669045060418,1.8776004176339733,D,67.0486485401007,B,D,B,6.6430576730234305,56.292759173629115,1
Other,Yes,None,E,B,-8.219116087363092,18.171491519024336,B,-24.167877226726212,A,E,E,-102.5369199114084,-36.42059568683627,1
African American,Non-Veteran,Mental,E,C,87.48195927800882,-49.23256708432655,D,34.789625544916014,E,A,E,-114.9079671535522,122.61613550139295,0
White,Non-Veteran,Physical,C,A,31.587389903506036,-96.71341128183063,A,122.61195079753111,A,A,C,104.88912758500437,-53.36901956985083,1
Black,Non-Veteran,Both,E,C,93.43473563252357,-172.77400416257544,C,-100.27293943784099,E,C,E,-93.95906909348204,100.39785320823916,0
African American,Yes,No,E,D,81.43725293141783,105.73822838887072,A,-40.33083591750895,A,C,B,-60.550376492274324,148.36423969351034,0
Asian,Non-Veteran,Both,E,A,-127.31162847577077,274.065008408721,D,-200.43447577378709,C,C,C,-183.17897430645732,36.67508512261748,0
Asian,No,Yes,E,D,-146.7073675238141,97.98494048812952,B,-50.84243158133336,B,B,B,4.073283680263471,76.8839769181094,1
Other,Yes,None,A,C,42.863611754587936,-5.852392064413265,E,6.4749437236157465,B,C,A,-132.86828690328383,106.10989250731062,1
Asian,Yes,Mental,A,B,-40.39482798731367,-33.594917335135285,E,-18.29024743637419,E,D,A,-14.107348386117218,56.38443444267758,0
African American,Non-Veteran,None,C,C,174.57784137235876,2.3271239077004364,E,93.31451486982566,A,E,C,194.21588665654434,-31.20949270344066,1
Hispanic,Yes,Mental,B,B,14.156702305116509,16.23984927084742,C,190.27982994413006,D,E,E,68.7193837154903,-8.27324394371842,0
Other,Veteran,Yes,B,A,229.44709033969198,-145.46221567552337,B,-56.37066420266661,E,D,A,146.91850401775682,-145.71874767884236,0
African American,No,Mental,E,B,-162.07166666314154,-84.7154239692066,A,-187.83069972278525,E,A,A,-134.54041239824022,6.564763302006744,0
Other,Yes,Both,A,B,24.42775211453207,-73.88489879940691,C,56.618866719203474,A,E,E,26.004307184144587,8.136165371799855,1
Asian,Veteran,No,D,B,-34.39706352071844,189.55011908831943,A,-77.4929173647004,B,B,B,44.105017979590876,-15.415435798028874,1
African American,Yes,Mental,D,A,108.25142824962919,9.965544823231786,B,2.7614487217796246,B,A,E,-158.01989823232506,-142.63866343926367,0
White,Veteran,Mental,D,E,146.8864074375495,167.53363326102465,C,68.85451072471565,B,B,E,24.191986218303615,154.12199243675963,1
Black,No,Both,B,E,-2.491225642919477,-205.8007982475551,B,0.2806210834327853,D,B,D,13.332600813154011,-6.336403109445024,0
Black,Veteran,Both,D,D,-15.398792404828821,161.85244961555267,B,-163.31714565742394,B,C,C,-68.24529250891199,57.217619622115244,0
Hispanic,No,No,B,A,162.26550463428646,156.19916638471454,B,159.89792044737587,E,B,B,-47.01877837745282,-66.05732174091375,0
White,Veteran,Both,B,A,-40.89029685851311,31.567864407296298,A,107.13663532493518,E,A,C,77.28316218594455,50.62826045429628,0
Asian,Yes,Physical,D,D,-70.02652025037042,84.91019054041882,C,-102.78091330098667,B,E,D,141.02681338580834,-70.78801660464956,0
Asian,Yes,Physical,B,E,-73.44328653532392,-49.94441425162822,E,-40.758362478808216,D,B,A,-54.12756241441813,-29.968185201778972,0
Hispanic,Veteran,Yes,D,B,-52.53532546557975,135.2823649921266,D,-43.23798853974775,C,B,C,66.09895748410923,-128.81490822835988,1
African American,No,Mental,B,B,34.302043950853765,-8.225943029378223,D,-168.80970446400295,D,D,C,-110.21573968710999,-45.058953858304335,0
Black,Non-Veteran,Yes,E,D,-151.33061853181198,73.4534723594637,A,117.91410296552853,B,E,E,-14.482409631149618,12.599322567414067,0
Asian,Non-Veteran,Physical,C,B,100.64718248186621,-103.60689114745026,C,79.98012768345714,D,C,D,-28.171453480500276,-122.46144073756247,1
Hispanic,Veteran,Both,B,C,-204.126170795778,-149.36328043095475,C,-126.22225157509193,E,D,E,-225.5233513919828,6.421112950813433,1
Asian,Yes,Both,A,A,212.56495683856892,-175.13462077590583,A,-141.15784412482887,E,C,C,-82.08584192344252,81.21987836341718,0
Black,Non-Veteran,Both,D,D,107.06956572570363,88.0691291353917,C,33.10587993857967,D,C,A,143.061449754242,-101.1248828527892,0
White,Yes,Physical,D,C,-36.026921354241004,-49.43072024636751,B,-45.28357105242316,D,C,A,252.3113454320094,-121.89214738650193,1
Asian,Veteran,Physical,C,C,10.306814952372829,40.51666237566336,D,-19.413015585353413,B,D,A,-108.26137228642803,76.45904130548706,1
African American,No,Physical,A,C,119.30924886334509,-98.15327204598276,B,94.64997986053264,D,D,E,104.3608499683957,80.49181599947542,0
Other,Veteran,Physical,A,E,29.317628434671317,175.90984424398343,E,16.710282527515915,C,C,B,-62.369319981985285,-33.632317733289746,1
Hispanic,Yes,Both,D,D,64.59603094939294,-9.281167936790911,A,153.15425819375787,D,E,B,-53.65526642574224,226.08594894329747,0
