Age,Veteran,Religion,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,target
22,Yes,None,-98.6378788426056,D,E,A,-99.34757712126513,-59.15859517134842,E,C,-45.96110035587906,-46.423646215540494,B,1
41,Non-Veteran,Hindu,7.868492201400215,A,E,A,22.001334697622195,-67.21772787466197,B,C,-152.93098572502905,73.05347528146729,B,0
45,Yes,Jewish,128.50255465943482,E,E,C,35.058002429816746,25.25136568641869,C,A,66.47341550320527,-70.96286777686733,A,1
39,No,Muslim,246.70121721167698,A,E,D,137.35123929761542,11.331710174912029,E,A,91.79705590634217,-11.214086619051141,B,1
66,No,None,54.793104214555285,E,B,A,-211.14364091462247,18.65843280305539,D,E,-8.675837676115329,-27.906515267230812,D,1
77,Veteran,Muslim,100.34994294613205,A,C,E,5.78202007203322,-48.64823414120687,A,E,-85.59671817077185,3.418425073244265,E,1
75,Veteran,Christian,-151.1123907054187,A,B,D,-53.26879116768809,-172.35590070814735,B,E,-10.007947405283527,140.0863773742651,D,1
44,Non-Veteran,Hindu,77.14983159009418,C,B,C,-27.150050625666182,47.82676888660455,D,A,182.7389352251831,-212.96799755818222,A,0
35,Veteran,Hindu,137.75333058014672,D,E,D,-61.0104265670113,-37.12562971604306,D,D,-92.98556870945646,-31.084115620133574,E,1
27,Yes,None,-98.72072469864415,D,B,E,54.42093944244553,5.290820472084933,D,C,199.52573323512468,102.98577296173114,A,1
61,Non-Veteran,Jewish,195.52251853470472,B,D,A,-82.27830412552991,-228.38479730561642,A,E,-20.185253959951297,9.580913655273966,B,1
43,No,Hindu,-175.53541522498398,C,D,B,85.0835650940828,-210.35328253019608,E,D,-4.658736905687444,-121.03641827807279,A,1
43,No,Jewish,12.5587131541144,B,E,B,-37.40413742607056,-245.68619358248114,A,E,-97.30557775407438,8.643340719228565,D,0
53,Yes,None,281.66925517849427,A,B,C,31.702559938955567,-37.75602372578549,E,A,-122.47931569413157,107.43413621826257,C,1
79,No,Buddhist,-238.92954188948252,C,B,C,41.89114297661053,-10.741225963432296,E,E,-220.2798020999189,71.39611274176634,A,1
30,Non-Veteran,Jewish,5.205330764308245,E,B,A,-2.137361077661165,20.39883509392073,B,B,18.730196778814054,40.366505751276904,D,0
24,Veteran,Buddhist,-9.019958230995046,C,E,E,86.35834675712117,-71.01370218343077,B,D,48.31508705259947,-64.99739226917964,E,0
43,Veteran,Christian,-9.24425128502251,B,E,A,-14.97275680122619,-108.81287405144097,D,B,-91.34969345933955,115.62673220867732,B,0
74,Yes,None,8.404506964888935,B,C,A,88.7862368327637,-47.195722702552565,A,B,-24.975169093576586,23.711103279710223,E,0
48,No,None,29.40315597773056,D,D,C,-50.89451242847917,58.60881238813553,D,D,-193.15989045611636,-80.898842236125,A,1
37,Veteran,Christian,-160.70239552924684,A,C,E,218.2794166154618,150.48863309179467,D,E,-49.151353024393494,178.6136317966537,D,1
47,Yes,Other,-10.037147240043188,A,B,B,-5.448785209358395,-148.3182536120515,D,C,54.9230632683559,-92.5371894191164,D,0
79,Non-Veteran,None,116.50962039818329,B,A,A,-135.00479796462582,226.7164270794296,E,D,105.58254315363209,81.56550471158312,A,1
57,Veteran,Jewish,-21.002759877701543,E,C,A,87.97391465120491,-17.52344195748015,A,A,34.083148909173936,41.431097371692665,B,0
24,Veteran,Hindu,76.49238187768017,E,D,B,115.676317155104,124.52859897698593,C,B,-87.29251779758974,-54.469885631560125,D,0
32,Veteran,Buddhist,60.61374930206582,D,E,E,-274.60435127709417,-28.963152973590674,C,D,77.93465901096069,13.147006785871632,D,1
44,Yes,Jewish,93.19883326536986,C,A,E,-1.2182771821921614,-113.4520994969062,C,B,-20.594986803695196,-62.23988730106175,E,0
74,No,Christian,187.27650349872476,E,E,B,107.84943775738986,127.71492231516739,E,E,70.1941839056709,-142.55528006201968,C,0
64,No,Buddhist,23.790050599783687,C,C,E,-120.50220086907896,129.27428343405174,E,E,-7.888355538000226,12.102952475557721,E,1
34,Veteran,Hindu,-140.17096146484303,D,E,A,-26.29322195154586,-19.60801620311401,E,C,77.63312531191494,-42.52875934088273,A,1
20,No,Jewish,-128.03080436580026,D,E,C,64.12597936644777,-61.683637520094294,A,D,-199.47814837848145,86.18312762124928,A,0
69,Yes,Other,2.998299203486634,D,A,B,-29.658325171387634,20.346527240623153,D,C,-67.05159480399514,-55.51988431824216,B,1
51,Veteran,Muslim,-34.021629174885376,E,C,D,-8.15014660785505,-100.1001274927486,A,B,139.5649082941955,-51.99324740009415,B,1
62,Veteran,Jewish,-123.71612471895969,D,C,A,46.50011639772109,298.7148904431513,E,B,158.60160750973378,49.94527444153924,D,1
31,Yes,Hindu,-99.3641867997064,B,C,A,119.64887883816624,327.176722904994,E,D,-127.7881542668067,69.08688526187223,A,1
69,No,Buddhist,-28.349938447077612,C,D,E,52.120647717087564,172.16806157909372,C,D,24.212564810245098,-118.04288626797488,E,0
20,Non-Veteran,Christian,92.30176017157008,C,A,A,89.81860161191302,119.5699536946593,E,C,-67.29621130431514,9.031115734836801,E,1
48,Yes,Other,135.80031254433752,C,A,A,1.2780824482768687,36.12846017046438,B,B,-211.59891081454404,38.8154493084477,E,1
44,Non-Veteran,Jewish,-2.073790009724871,C,C,D,-169.82150474291024,-43.38176257931391,C,B,-69.26409596762066,-3.1708326543002867,B,1
38,Non-Veteran,Hindu,-14.41272276414817,B,D,A,-111.9843433900748,-76.82557151633408,B,D,-11.575918675982845,87.46666225522203,C,1
33,Yes,Other,146.69202928799416,A,A,A,106.95385946528226,-83.9289719554864,C,E,-56.501279848418704,0.9759998269653619,B,0
33,Yes,Muslim,101.91857016447659,D,C,B,-28.457285592261343,39.84787102297574,B,D,-171.58210022335808,97.40343259184357,A,1
79,No,Buddhist,-84.10631722053701,B,B,A,76.67171828577382,-101.15455373872192,B,C,166.1737807446829,122.64481504701155,B,1
41,Yes,Muslim,-51.379553065838955,B,B,B,42.539071869574215,-17.3908485012456,B,D,-97.5632302494745,-60.67359320335286,D,1
37,Yes,Buddhist,24.857630519597784,D,D,B,109.76670478440067,-60.52136071702877,D,D,-93.52015642452744,2.744055008035122,E,0
64,Veteran,Other,168.2837729957519,C,D,B,158.6869096147693,151.60455313807446,B,A,-203.38476911434213,93.19323967664221,E,0
42,Yes,None,140.12529397325025,D,E,A,-93.01177630399549,-59.73923154280827,A,A,114.69248545594574,-221.74478757774696,A,0
21,Veteran,Christian,-162.62977374919723,B,D,A,50.351776248155076,208.54972610480743,D,A,-195.1366872391899,48.968002273272674,E,1
25,Non-Veteran,Muslim,28.83220402145783,A,E,B,51.749002599799745,107.2609835297454,D,E,25.703775202368,-54.6465088738791,A,0
74,Yes,Jewish,34.60247616755407,D,B,D,24.191437095972322,-19.719040486983708,B,E,-48.352607247614394,73.32623327897143,C,1
36,Non-Veteran,Christian,-121.77376183035197,E,C,B,-102.2366446493462,27.519930607166437,A,B,-1.6786927531601479,-149.0908829394882,E,0
48,No,Hindu,9.31242500302314,D,E,E,-73.65581427218765,-143.77350276192928,A,B,-47.21047336807681,81.27795586149112,D,1
28,Veteran,Hindu,-151.38137889720477,C,C,B,-15.440535674366096,-78.43315281988426,D,C,-2.3457426580415324,35.56025598294266,E,0
31,Yes,Other,250.65906366988418,B,E,C,85.76210472784021,-168.32368696084905,C,E,54.88331721096564,67.73767754543123,B,0
57,Yes,Christian,-63.994959553253075,A,C,A,-111.1406628982798,69.1966665925808,D,D,-133.88308649905773,-12.361032348740315,C,1
50,Veteran,Buddhist,36.837667861387956,E,B,E,50.77376945354316,2.4518116862227686,B,D,6.977844296646215,-55.57189380674375,A,0
31,Non-Veteran,Other,114.99592159030483,E,A,E,171.28444300993297,124.20950794500772,A,A,102.0617583187696,-11.032320046970161,D,1
74,Veteran,Christian,4.50358849558327,A,A,C,193.61639057728388,-99.6852315780429,D,C,-18.87918885997218,33.05162734847289,D,1
66,Non-Veteran,Buddhist,-30.648911679437806,E,C,D,144.4725812026585,-91.12116583869535,A,A,208.32313025932075,-147.25479813067096,B,1
18,Non-Veteran,Christian,74.61736622301129,C,A,B,52.58968622385651,-4.88057842207762,B,E,-62.14095703271825,-19.151074886331845,B,1
24,Yes,Other,47.7116894853869,A,C,A,-54.98580252775284,-269.7675570674691,D,A,-57.19623241478005,60.21437416026234,C,0
47,Non-Veteran,Christian,116.1030924602394,E,A,C,-81.66494588263163,101.83813292193938,A,A,-77.10078203480334,-33.773715767362575,C,0
63,Veteran,Hindu,67.99233121667349,C,E,C,-55.64528403478064,-105.01183151666571,B,A,73.13269398070422,62.79101735267773,A,0
47,Yes,None,-192.96931289623882,E,D,E,-11.016216325648816,-139.8263713411324,E,B,-169.11026607559046,-131.8951435228598,D,0
40,No,Other,99.81528296117924,A,B,D,-5.852703124542458,67.4760175389465,E,D,61.72742290710145,-118.46400604127159,D,0
57,Veteran,None,-90.33620873857522,B,D,A,-167.6056221186706,49.70535067162653,E,B,-90.3578162035581,-74.51759702507923,C,0
47,No,Hindu,53.266825738108004,B,C,A,37.391357977498544,113.31086120155847,D,C,7.484402882427907,-158.87640886815092,A,0
29,No,None,-91.14457930413813,A,A,D,-73.30797897306793,21.5744934405647,B,B,-49.79588216093737,51.74057840556008,A,0
74,Veteran,None,45.62454693611165,E,B,A,111.80355937757724,-184.29762126475106,E,A,96.18905081037866,60.49601407333588,D,0
35,Non-Veteran,Hindu,102.9946435019902,D,B,E,-17.70864080817897,-54.50342740010809,D,A,92.73041670396691,-49.53275412115868,C,0
48,Veteran,Muslim,66.0828209883402,C,E,C,1.0322805162809834,17.485438665674412,B,C,-65.42607576533572,258.9276843582444,D,0
20,Yes,Buddhist,-36.92141560186034,A,B,E,32.07538418109175,-65.31635885248458,D,B,44.876763447256025,159.73180607606471,E,0
47,Yes,Hindu,-117.8284006138023,D,A,B,111.96955326464942,90.04075650165521,A,C,58.69203376090027,63.869913903300976,C,0
74,Yes,None,-151.30672626582702,D,C,D,160.4738607243144,-113.165793421797,E,D,22.762444001550115,321.66363621288593,A,0
25,Non-Veteran,Hindu,176.96084958360265,A,C,C,-55.418680865867074,115.9021234574687,A,A,95.65842571261271,65.96007016689907,A,0
62,No,None,-49.333478340320305,C,B,D,57.51897878392241,-29.727001881694605,D,B,-11.920025036257789,-120.54477311243801,A,1
35,Veteran,Hindu,32.54949607143229,B,A,E,-48.71964005814588,47.85565542985745,C,E,-99.15792326410039,-108.59769285605488,A,1
44,No,Hindu,-278.02670768840653,D,C,D,-78.13030902403216,116.56601623003644,B,A,109.83881806570552,29.089300579877857,C,0
33,Non-Veteran,Christian,-33.0661689042412,B,C,A,86.53305125217882,-26.529827014078027,D,B,111.84314971543682,159.90783585686893,B,1
29,Veteran,None,-31.7135701491028,C,B,D,107.8367052241141,-3.4770395761331714,D,D,7.707591646947626,100.14210369307621,B,1
38,Non-Veteran,Other,-135.72720544798182,B,D,A,-98.11575415910218,38.335732824703,E,C,106.00560687210047,67.63708347248013,D,0
38,Non-Veteran,Jewish,-174.3759383072624,D,A,A,-62.46929073915582,-76.78576004052479,C,B,-90.97088527763931,-163.66808023235248,D,0
47,Yes,Hindu,-8.111915915289703,E,E,B,138.9181186413229,97.15713623127039,B,D,-50.831096151185115,-115.80999010209342,C,1
55,No,Christian,76.12297480797169,A,E,A,-13.863897353668378,-3.730242216238856,C,A,5.982965615236599,-78.99223912135011,E,1
52,No,Other,70.64269700785731,B,E,B,-82.69622613900242,188.38010936746227,C,C,84.15530856818921,-36.29312888513706,B,1
76,Non-Veteran,Christian,10.59023871889427,E,C,B,99.09018379842716,79.12829917266625,D,C,-61.10088966428946,-186.00412980588402,A,0
19,No,Hindu,-45.50573841394355,A,C,A,-8.127706494708356,-78.09390402563204,E,C,58.396590911844825,-42.99140128894049,E,0
73,Yes,Christian,-41.51118412747929,E,E,A,65.28872490100481,-35.13864618861636,A,C,-69.22179751205316,70.0650877861627,D,1
28,No,None,47.2284052215794,B,B,C,-59.038684432275446,29.837827402841494,E,D,-136.9086284346612,86.97751851940232,C,0
67,Yes,Buddhist,43.40774275200367,D,E,B,91.94051149428944,-90.75111690420653,A,C,-85.13572999057912,98.8931395794844,A,1
70,Veteran,Other,60.55036606794807,D,E,C,-134.94798346631447,291.775956803576,B,D,-52.782682446567755,-50.32951221925819,B,1
77,No,Hindu,88.96665928683328,C,B,B,38.104693520748405,27.918487152763205,E,C,71.21557001648561,84.90270950539797,C,0
30,Veteran,Buddhist,1.6949862217004648,B,C,B,30.338955545735164,-29.88520121963138,B,B,-21.443260350899482,40.14671128778789,B,1
74,Yes,Other,139.20584613018065,C,B,E,-33.828370186884555,-70.20997996788637,C,B,-1.6569105050448392,127.32005689803376,A,1
30,No,Christian,-99.86945458674442,C,B,C,76.37578456311729,82.37665725306184,C,A,-222.98946507257412,-145.10564730745753,B,1
69,Yes,Other,-89.81570343584355,E,A,C,97.56331365613286,36.9449736249414,B,C,-14.882778527509668,-31.857280669091743,B,0
20,Veteran,Christian,-33.723478326949376,D,A,A,-65.59205375965517,39.18480712010232,C,A,-8.473670686623956,68.2829973073722,C,0
24,Yes,Buddhist,-44.98997578537202,A,E,A,25.760744158019605,-56.610701871862446,C,E,2.0120008833923184,40.47419708624116,A,1
27,Yes,Muslim,-150.98082298928517,E,C,D,70.12879726908771,-242.05627608657574,A,B,134.2725998303756,-16.27468410798444,B,1
78,Veteran,None,9.690896735487494,E,D,C,-84.49526925306766,-25.7373122971355,B,C,-76.70048871672569,88.03649630441309,C,0
29,No,Hindu,56.89023996319998,B,E,A,123.99418776676873,-76.71942479387022,E,C,44.05255248080355,-56.03263870298279,D,0
32,Veteran,Other,-161.84193994270964,C,A,D,38.618797251793104,-214.51001582592832,B,C,109.00902509143884,-6.496438967065739,A,1
74,Yes,Christian,111.52618419616272,B,C,E,230.0873336391414,136.26600434467443,E,C,164.95453859911996,-104.31383359652719,A,0
74,No,None,119.26797704870337,E,C,A,119.09002632214411,56.983562261460285,E,A,-35.00627296519642,4.392892141018184,E,0
37,No,Hindu,-228.7280618552184,E,B,B,-21.06915824907473,-33.12532993325929,C,E,27.316565893928995,77.61198448805023,D,1
25,Yes,None,108.7885465327226,E,E,E,-61.401958192178476,-7.2644939794325945,E,B,-60.485491655077524,-28.162660647402614,C,0
56,Yes,Muslim,-136.2557299145295,D,C,E,233.77279546240408,-106.80977477408724,A,D,-56.05226809807174,31.756715551226772,D,0
73,No,Christian,15.696650223821246,D,B,A,29.4306788791383,6.3734897424179895,D,C,42.49903624474905,-149.3045161993476,C,0
24,Yes,Christian,86.41398370067253,A,D,D,-316.78685577399625,-245.19897561584466,D,B,122.16034169581913,-133.98114854242166,B,1
77,No,Other,-132.12453778793434,C,B,B,92.30401454913701,-59.35992528158346,A,B,-138.59005315596522,100.77919198028013,E,0
27,No,Jewish,-72.01292168194384,E,E,E,-5.492795593773509,-89.40384503876784,C,E,-199.9951257573764,26.838157585412077,C,1
20,Yes,Buddhist,96.33725673029986,D,D,A,20.68895949494684,51.51032601826254,A,D,170.57158754295742,-9.908731206917592,C,1
66,Veteran,Other,86.4186620028933,E,C,A,31.772394694840784,-20.496718858519625,E,C,-32.53940026836965,-30.74470625349971,A,0
27,Yes,None,74.45680938588963,C,C,D,-214.1488122097245,-26.54796454505298,D,A,-25.389144620867278,-226.44184779071952,E,0
69,Yes,Other,-248.37531679286968,C,D,A,-43.62488280127449,-48.749181997497296,A,D,-12.411956228253697,42.670844971474466,C,0
72,Non-Veteran,Muslim,-28.76546336427112,D,D,C,-109.38552531299442,-13.069435686499533,B,E,9.287014800031464,24.925848262642063,D,1
62,Yes,Buddhist,28.51218059376443,E,D,B,178.27877678117164,2.9467882247697172,A,D,18.242688886235754,-141.13873148366613,E,0
78,Non-Veteran,Muslim,-13.708612305496038,B,D,A,-91.08590081378966,69.00165847388324,A,B,-56.17409720527222,-6.1952034245997005,D,0
27,No,Hindu,104.94009541939582,C,B,D,125.62357538485922,-84.2210618669579,B,C,-169.30311026718246,-8.36073402978143,C,0
68,Veteran,Jewish,-53.63759362099329,D,A,E,48.343167399988054,191.27634200743836,C,C,237.03654547223474,31.88986224604222,E,1
35,Veteran,Hindu,-25.80532134388888,D,A,A,16.102853665786107,-32.72849425126734,B,A,-137.85359643968076,8.946758540705952,B,0
61,No,Buddhist,78.4587537257315,C,B,D,72.94352446326798,-11.144483180966382,E,C,-108.58122662611152,-70.88109748264728,E,1
58,Veteran,Jewish,137.6985551993583,D,A,A,205.4102641953862,-62.40929838144304,B,E,-55.25358502831086,-72.84670535739393,A,0
25,Non-Veteran,Other,-52.902978976839,B,B,B,-136.7878383126332,91.06365358998539,B,D,-107.52011759767835,-147.43040328415412,E,0
68,No,Muslim,-3.928508176371411,A,E,E,-57.49410883091538,-126.39431813940907,E,A,-69.80500423271133,-94.33213886514085,C,0
28,Non-Veteran,Hindu,-72.55257068737528,E,E,E,93.39466074686558,-78.43143249098974,B,C,-96.4215003560006,43.41169120038791,C,0
76,No,Muslim,-33.396243059609226,B,E,C,7.51717422020903,54.55272959128712,B,B,-150.34907857558147,-95.30940509794259,A,0
74,Non-Veteran,None,69.71470909900093,D,B,D,91.33893288988901,-75.54707903515929,C,B,207.47577440305403,88.91463596711043,C,0
21,Yes,Other,-18.90890834575686,E,A,E,-204.06148502093876,17.242540495660506,C,C,-11.28667862610441,-21.19550963756295,B,0
52,Veteran,Jewish,-69.24968689871811,B,A,C,150.5407118185951,41.02892146320817,A,A,-8.040775568601372,-12.218018117404377,B,0
38,Non-Veteran,Muslim,73.50009352710599,C,D,E,46.15843242550228,-102.13556804709087,C,E,-91.77532588913472,4.923185956324066,B,0
40,No,None,232.60266766580298,B,D,D,-4.149355742312411,50.0194556759606,C,D,147.9740593558053,-117.39602141289483,E,0
44,Non-Veteran,Buddhist,-72.83347683919055,E,B,D,121.73621273553827,24.735530585501028,B,C,204.11891961760645,95.97390528241682,D,1
72,Non-Veteran,None,-7.863179828566065,B,E,E,-19.68093280402721,48.90120715723626,C,C,63.63260365950318,39.51410237009088,A,0
72,Yes,Buddhist,-4.201356093579699,B,B,C,41.5424676776792,-32.05685815604707,C,C,32.85668800451281,66.77317658262997,A,0
49,Yes,Buddhist,-66.8705909971256,C,E,B,57.92112634997688,-107.5690018785163,E,E,28.794355979376153,-82.79917360145028,A,0
78,Non-Veteran,Christian,47.98547779894388,A,B,B,-11.925538001034937,169.21885024682365,C,C,-63.39132889189197,136.17421096519325,B,1
67,No,None,54.7771309132285,B,A,A,3.167652482136803,-92.8136375757045,D,E,16.945227255551686,75.25710202477877,E,0
72,No,Hindu,-176.0577151806554,A,E,C,28.928909294764697,-108.48814102631725,E,A,-10.041543049498214,1.2841244638952931,D,1
72,No,Christian,58.89308138189067,C,B,B,-60.68011695999442,-144.37295273357662,B,A,72.87068929417151,-93.71357739885866,A,1
51,Non-Veteran,Buddhist,107.10004748530714,A,B,A,112.35074740278633,110.26519933352752,C,A,17.571050022445608,137.25035381632665,E,1
56,Veteran,Muslim,-0.10215065366445265,A,D,A,-117.45193654299324,-4.632914473590142,D,B,47.807806056257405,-72.21621093954859,B,0
50,Veteran,None,55.11415492639983,A,C,D,-182.95717316250068,-37.44224959975356,D,B,119.14986255525051,-39.25654215447028,A,0
60,No,Muslim,19.20874497671898,C,B,D,-113.75973140642992,-124.50062009269158,B,C,-4.912802860939808,170.24603188226843,B,0
38,Veteran,Jewish,17.813751836643366,D,C,E,-11.12107828984034,223.21969943414973,C,A,-33.39576719136756,124.16027229924494,B,0
26,Yes,Jewish,-197.4746898389442,C,B,B,2.948367821426617,139.6101822009363,B,C,161.75422152626246,30.890564088496554,D,0
59,Veteran,None,-20.555468070736058,E,E,E,-72.26431684765403,-90.14189515860811,D,E,68.36553480798472,73.6562466616969,A,1
48,Veteran,Buddhist,-34.37490887008748,A,C,E,-40.68462319469765,184.1088268632644,B,E,240.14504380656922,-77.15517214045319,A,1
74,No,None,-84.70256506143186,E,E,C,67.53980139280003,92.74319209761647,D,D,-24.62485346127942,-74.72113346399017,B,1
37,Non-Veteran,Buddhist,-227.6518509762093,E,D,D,-41.396217950918846,-27.268192502627027,E,D,-21.58721864953802,-2.4025715068112232,A,1
37,Veteran,None,25.409421302369566,B,A,B,-63.70392041875811,23.965703727903644,A,A,-129.24321140929712,-161.8136044914111,A,1
78,Yes,Hindu,-52.21030890414994,A,B,D,178.58972756225654,-20.754554197534343,A,B,3.8759403585340744,80.35499499113983,B,1
79,No,Other,55.539635616979545,C,D,C,23.283575501216784,52.517989069767836,A,E,108.65826294081245,-21.766557592921618,D,0
26,No,Muslim,-22.327179388150686,D,A,C,-145.4355440802611,159.17977661875057,D,C,-23.476905507660973,-149.22836580578883,C,0
40,Veteran,Muslim,30.066193255053385,B,B,A,82.76355950273397,-36.91268291788249,B,D,42.3868099746919,-228.22137348094756,D,1
21,Yes,Other,-70.55395324814958,A,D,C,-31.062177189888512,43.57614441572844,D,C,-118.06375442684217,-2.740330338848192,D,0
77,Yes,Jewish,221.34864406318914,D,E,E,-15.34249555367676,140.26955741517503,A,A,-142.66273040590258,78.09101101064054,B,1
60,Non-Veteran,None,98.51206644503469,B,D,A,-57.310678876109534,-7.034244301351259,C,E,-2.2686926148597957,-65.05167463174932,C,1
57,No,Muslim,-116.83715466365527,C,C,E,-37.17520010812988,-113.01782486774574,C,E,69.307318400518,-227.04250962640612,B,0
40,No,Other,-63.16042655491753,A,B,C,13.239992629495697,62.51918727527418,E,E,48.78407611365671,9.80773843910202,E,0
24,No,Christian,-42.95091498371229,B,B,C,76.18629971763069,-92.42908604832718,E,E,-25.931068014737306,103.33387627489373,B,1
19,Non-Veteran,Muslim,-128.96627204418937,B,D,A,-82.2895788310018,150.5354733158603,D,A,-12.745225477078034,68.62204984256769,D,1
46,No,None,-167.01955769365279,C,B,D,-103.52844907240741,127.11123967081286,D,E,-25.63381538270988,17.316881125573165,C,0
54,Non-Veteran,Muslim,37.850314735527164,D,E,A,20.85977928324224,41.577344886343056,B,D,133.76535022497404,-202.65079785665586,A,0
63,Non-Veteran,Buddhist,57.11713015519383,E,B,D,162.69584356891312,44.52041589146681,C,E,87.51197105683579,-91.3622441145979,B,1
22,Yes,Other,34.40674930527629,A,C,B,127.40657837376612,147.92977699429898,C,C,38.91345008692003,48.145229366532206,B,0
28,Yes,Jewish,79.2111357271157,A,E,E,-45.06775377289055,57.50525831863386,B,D,45.96748963881442,-30.264651532176174,C,1
27,Yes,Muslim,-7.433786534836326,E,D,E,-60.862447358626746,41.11168311014187,D,A,12.760690851501314,178.281719975157,D,1
63,Veteran,Hindu,51.52803199182653,E,B,C,-112.63800670654595,45.734423121115825,A,D,-24.363004485612922,57.32988280143931,E,0
50,Yes,Buddhist,15.084804678869098,C,E,E,140.95137024083192,-41.44835646233405,C,D,51.580666003190146,40.034038059165695,E,1
40,Yes,Muslim,102.67602864452634,A,D,A,-24.919746267848996,39.68780939889705,B,B,-179.80603164427433,152.64381225560948,C,0
63,Yes,Jewish,-34.07024744584327,D,D,C,58.70085819887775,-62.26185188151073,D,D,51.538648259625994,-0.024612668477467233,C,1
47,No,Christian,20.45564723501712,C,C,E,80.79743394435579,-161.7441887779964,C,C,146.328229260592,-12.12893183482844,A,0
21,Non-Veteran,Hindu,91.45475351300112,D,C,A,3.091467567136767,-70.97677301104494,E,D,-14.165676192591286,17.41388643456327,C,0
67,Veteran,None,91.35219816890661,A,C,E,10.198181587308387,33.935115243155316,E,C,57.68293478465868,-42.53691296987276,A,1
36,Veteran,Other,94.61249393675027,C,B,A,224.51596324242695,34.432049834951535,E,A,33.183007313701026,-112.86948168815864,C,0
68,Veteran,None,-45.70824191182359,A,B,D,-93.60264241805504,-66.55776188474563,B,D,-43.5112769540796,-121.40263021724115,B,0
46,Yes,Buddhist,36.902895190133535,C,D,D,64.64173803161785,-3.745597488295001,A,B,-46.89443074000469,131.75989526262026,E,0
37,Non-Veteran,Christian,77.67881806428508,A,D,B,-3.107085000950207,105.51127656138209,C,D,49.148918558454305,-85.42527071942243,C,1
36,Non-Veteran,Other,-68.96109776335516,D,E,D,83.00248060199013,213.3886795516224,D,B,35.810864761285586,-51.553800578000285,C,1
22,No,Hindu,56.23649919881763,A,A,C,85.66824321112308,-22.753976616000045,A,D,-103.42647128614036,-79.92095935324276,A,0
34,Yes,Hindu,49.16991280291255,E,C,A,-28.119055980106815,8.222038476748732,C,C,11.66108444350515,-131.6198105804866,E,1
62,Veteran,Jewish,94.51215532102827,E,C,E,30.21911373723406,43.35602911156279,D,B,-175.9539033372924,0.10229526153001532,A,0
43,Non-Veteran,None,136.04930104340698,E,E,E,-183.54138794053068,-131.09847685300352,A,E,-153.6560759324778,-204.97265155334597,D,1
65,Veteran,None,76.19562330973265,D,A,E,-193.85735233201243,14.224852680236872,B,E,-58.97688296762755,-9.17084095847847,C,0
39,No,Other,-139.5172223118662,D,C,B,30.580008864739018,147.66301628670175,D,E,-133.22010200059978,125.1342333714263,B,0
65,No,None,-88.39482010478908,C,E,A,84.34181167212658,230.86222113900718,A,E,-33.49246110979622,-66.68070718889486,C,1
44,Yes,Jewish,28.800833057547692,A,C,A,31.380823027543737,25.54083830685953,C,C,13.248466151491778,-159.29382851718427,D,0
62,Yes,Hindu,-120.2788848962046,A,A,E,195.1021002392806,60.50385108531648,A,A,-58.311746482353655,-189.45559432626945,E,0
75,Non-Veteran,Muslim,96.0719587828757,B,B,D,-110.08363873390248,133.53265026481301,A,E,-19.59189096146495,162.50848308503782,E,0
33,No,None,-10.464274892127525,A,E,D,14.710935152255422,-39.28702539625461,D,B,-19.123021292623,-55.92144749055198,E,0
58,No,Hindu,135.50242487598229,E,D,A,-89.65720361077429,37.09373638106366,D,A,-87.81664496549298,-153.56915555808507,A,1
75,Yes,Muslim,33.54143658906592,D,B,B,-65.37231190371119,-8.98503720926379,E,D,-13.906854752498688,-81.87046333294047,D,1
27,Veteran,Hindu,-44.1868860394541,C,C,A,34.542445206899316,130.91752105218254,D,E,355.4114029705569,27.681884937846725,A,0
34,Yes,Christian,-74.73554643980212,A,E,D,-25.644632155990898,51.1245062791303,C,A,81.75169258924629,-64.63020098676594,C,0
50,No,Muslim,37.835902047906075,E,A,B,-37.09482892609202,113.28444371252803,B,E,21.419108693285942,-97.53409447319467,B,1
34,Non-Veteran,Other,64.61633100570718,A,D,D,-33.44869047619255,132.94981521389482,E,E,70.23272607364115,-49.15447472547233,E,0
22,Yes,Hindu,-85.8838141807271,D,E,D,-55.62979265902184,106.62784445409423,E,E,-40.89321345770834,-63.468024376131474,A,0
57,Yes,Jewish,82.78328607546868,D,A,B,-11.948371398953912,179.3435084347296,E,E,15.605258713673315,-101.57457251117434,E,1
43,No,None,-66.31744007445184,D,D,A,-6.888508869959131,155.12526431441853,C,D,223.74145607705077,-129.8693609180225,E,1
74,No,None,51.92578712798009,A,B,D,12.46230260250185,94.4666761474972,E,D,154.89688709979623,2.5293016628454525,E,1
42,Yes,Christian,-179.04825287423915,B,B,D,159.16589461082077,-41.406585849001075,A,A,-34.14621387471315,-10.18179738064935,B,0
55,Veteran,Hindu,-49.35048477486221,D,B,E,-74.60703471332873,-72.40457607720501,E,D,135.99569687774624,-12.582603591065785,C,1
19,No,Other,96.72696989048917,A,B,E,89.66753376571705,-21.84027150551234,D,C,93.53227352894609,27.428284587879187,B,1
72,Veteran,Christian,-107.69532182200732,B,E,B,-45.710604776373145,101.74320095333,A,C,-115.32390175711843,-19.400338342900806,D,1
52,No,Buddhist,11.240944868610153,D,D,E,6.77443012390328,58.71475198676344,B,B,19.294358642364294,71.70103390648495,B,0
45,No,Jewish,38.831181912500185,D,E,E,120.97405650056099,-185.09544900976928,D,C,-124.82538112694881,-85.54314763831194,E,1
