AGE,RACE,age_group,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,target
42,African American,26-35,369.41971470347295,B,21.876783672522386,C,D,75.55711183744111,-29.846364201975888,A,D,C,B,-49.7584036071627,C,44.48026680986985,C,D,E,28.867220044001797,0
33,Hispanic,36-50,41.19475935174079,D,93.11138039613867,E,A,33.85929961373911,-7.845633977648587,C,D,D,C,102.92792292653401,E,0.45261249564126255,E,C,A,206.7142848889027,0
30,Hispanic,36-50,-58.15344850714988,B,13.40119236287104,E,A,-28.871063041596596,-40.45378153830222,A,A,C,A,79.27693659059585,D,59.004912289762515,C,A,B,-119.39272943809145,1
90,Hispanic,36-50,-45.766038384485576,B,-15.179969770720515,D,D,-122.45321211823048,-117.09375085442278,C,C,B,D,-14.494773115382614,D,-7.457286416638281,D,A,C,114.24308700083385,0
85,Black,18-25,47.548714794011325,E,41.54561902762079,C,A,174.80581245329,-123.94907355451068,C,A,B,D,114.90630790540457,A,-21.349092788145942,C,B,E,-207.8878605797946,0
34,White,26-35,88.01597283539644,B,-26.14909068040317,E,A,-165.73298976381008,12.824877918354973,A,A,D,E,-28.96002251015822,C,-90.5817628668803,A,D,C,115.89639448012261,1
37,Hispanic,51-65,15.163049369623996,D,-40.14533193608004,A,C,-14.972442002178058,81.54576052675921,E,E,C,E,134.3417800334026,D,32.87715750767546,C,D,E,-115.72040208889673,0
32,African American,51-65,64.2408673530266,B,9.7251064735134,B,B,160.8203160397195,-100.94249680714402,E,D,C,E,1.3059880922384886,D,74.87901229784653,D,B,A,-77.99352175392457,0
95,White,65+,-154.03481345594892,B,198.82389890982247,C,B,-160.55727549501694,53.85657198848425,B,A,C,D,206.85252366623206,A,40.85991354161841,C,D,D,18.187390917754513,1
58,White,36-50,-46.23192371089942,E,5.275039282524699,E,C,-45.32662055536043,-35.804461976825785,B,A,A,C,62.7986416258246,B,-187.212930452836,D,E,E,19.41095485493734,0
97,White,26-35,-179.1094101977512,E,38.37338112417011,A,C,168.14040729952663,68.98908848723732,E,E,D,E,53.335271043774256,C,-92.84595564244007,E,B,D,-198.23365253485298,1
79,Other,18-25,-73.2978420291704,C,-85.17584516902443,D,D,105.92834043267332,117.29513184569733,D,A,A,B,-101.75872647696211,B,-74.38233973793157,B,A,E,-59.286726468608855,0
59,Asian,51-65,84.82339137204757,D,-106.35943027734402,C,C,-147.3556233603682,-28.770019962387888,B,B,D,B,-256.45169660217465,C,176.44737854873514,A,C,A,83.9671671468408,1
36,Black,51-65,-50.27766879073982,C,46.09369782642766,B,B,73.44598249624205,115.68904605915054,B,A,A,C,17.55327847192646,E,-134.5943359166499,C,A,A,214.72437185893648,0
33,African American,51-65,110.67697826384777,D,134.10300151907649,E,B,44.982062133771976,-45.618217475450365,E,B,E,D,56.86535541046723,C,69.6120605872915,E,B,C,24.52523367322972,0
59,African American,51-65,49.74585317090123,B,217.61976086240344,D,E,33.288429783045316,148.32284957431713,E,C,C,D,-202.98214084518048,B,-18.770240376608342,E,D,C,-78.43035972037605,1
77,White,51-65,-107.65999167122051,C,-115.88235212977138,E,B,22.000695898537725,-51.693057669727196,E,B,D,A,90.03011671224913,C,-68.95013327166059,C,B,E,52.94268640680031,1
72,Hispanic,36-50,-136.6433604110351,A,-5.308633801932062,C,C,83.68036445163376,-41.82109668368498,E,E,A,E,46.56176225598059,D,-140.0997094288716,A,D,B,-2.0989269974312235,0
69,Hispanic,36-50,-86.81810067738311,E,-62.2193735915537,D,A,-0.26741985011051955,154.59443865078686,A,E,E,C,-159.51802236470826,E,-9.603304393316257,B,C,B,98.2180729283423,0
96,White,36-50,-7.641814781942756,E,4.571514414116424,A,D,94.75326625528639,-33.63712965286014,D,B,A,E,26.559855249147095,C,122.82531883354733,E,A,D,51.72777147390269,1
57,Black,26-35,-43.86026802007027,B,-206.14749074469177,C,B,-48.254915318782295,52.14822685959937,A,E,B,E,-13.999218057244498,A,57.271493406495765,A,B,B,-21.49106025352972,0
98,White,26-35,-69.02379952517168,B,-165.32431203191715,E,B,-112.21011190728656,194.5969691919743,C,E,E,A,4.196390572160578,B,133.8698768415802,E,B,E,226.3016874829712,0
68,Asian,26-35,22.402120639278035,E,17.253555339498963,A,B,33.41186804641129,-74.22249181032306,E,C,E,A,7.001486431460243,D,2.5588252691592017,B,C,D,-109.55188804113547,1
66,White,26-35,-85.79508609794448,D,-99.00988436965247,A,C,35.33038019348189,-196.93636982551817,D,D,A,B,89.62821441355125,E,-50.266115839163305,B,E,B,131.68889312618458,0
55,Other,65+,65.04846285687155,B,-76.58871788396957,C,D,-112.77045319635812,128.35049778586628,E,A,B,E,-92.5626500620834,C,-39.254448778872295,C,A,B,16.39034556182335,1
58,White,65+,91.00847136390439,A,-93.76924954072483,E,A,153.0269809789222,54.23978109355186,C,D,B,C,-111.57033481981964,E,-67.07754734790473,A,D,A,121.89537591628216,1
48,Hispanic,51-65,87.09368464692312,D,48.57418483993169,B,B,8.257344835722291,81.81992823374169,D,A,E,B,30.889858961130273,B,103.45886137534414,A,E,D,-10.885015065505392,1
51,African American,36-50,-46.54203836500066,C,-137.96666701235165,B,D,-1.8148934516195647,130.55847873797757,E,C,C,A,-3.993719231735745,E,-26.830996132704783,C,E,A,-46.77533732541416,1
59,Black,26-35,-194.24557207836344,D,39.87390561922158,B,E,276.25661807835127,-118.56154775487899,B,A,B,D,17.29364205034574,C,-63.29051473790203,D,B,A,-221.24660496957088,1
73,Black,18-25,-48.8592240484006,E,107.89122302525062,A,B,-29.803095986817436,-95.33301375223257,E,B,C,D,90.80003150417058,C,21.461902369707854,C,B,C,-34.17144435288704,0
54,Asian,51-65,44.03687009097361,B,59.92595810346084,C,C,170.83570964581511,99.82355302644346,C,E,D,B,152.74688183682557,C,150.14483881422655,D,A,C,-45.9842144974767,0
81,Other,51-65,-97.75614466825458,D,-49.61130803341968,D,B,56.86123782974023,52.16764534320164,D,A,E,B,-33.007911353317674,E,-58.081968315701985,B,D,B,57.86522241121328,0
78,African American,51-65,-71.67131725473432,C,96.53106654358797,A,A,-71.42054339877986,8.35235238630036,E,C,A,A,-92.89482013174137,E,47.32932817764138,C,B,B,-238.30223301396495,0
64,African American,65+,122.72702946715945,D,-55.509626970088156,B,C,130.57796307569134,-83.5912799052312,A,E,C,E,-188.02641548519804,A,-23.737833654454697,C,D,A,10.322025568903202,1
99,Hispanic,51-65,-102.90040411757882,B,9.814405174408348,C,A,-1.9514719979783788,-27.62310205799522,C,C,C,C,6.622988396772968,B,53.587727490070534,C,B,C,115.10202001824321,1
55,Black,18-25,81.06638824471479,A,-212.78209631503006,C,C,15.597048695946619,51.88583091815474,E,B,D,D,119.24954687507652,A,-39.724322095035916,C,C,E,43.135840756099206,1
33,African American,26-35,-13.624964032012771,B,100.16030382877084,D,E,-22.47956703859659,-60.66039960496931,A,D,B,B,-45.10234277342339,D,169.58337404953375,E,C,C,97.19614959234224,1
41,White,36-50,-108.46025138400361,D,23.325185913518286,C,D,18.108359093384447,10.79350918565015,D,A,A,D,56.58375664310042,B,80.72250215535983,B,A,C,-41.89754947493427,1
48,White,36-50,-231.00037161939565,E,-30.8680818418196,D,C,46.33106126809145,-178.60427741796389,D,B,A,C,10.920013519847311,B,300.73841478958275,C,C,D,-128.14661331440402,0
57,Other,18-25,-130.29969075752567,A,51.799973849943534,A,A,-148.92197119432652,45.62597321655444,E,C,D,D,97.57266783418817,C,207.23767640265544,B,C,C,-81.23068319304761,1
33,African American,65+,91.10081434847847,E,-155.7074899972385,D,E,281.55760248140047,11.95142073852271,D,D,C,A,-197.60418402499923,A,155.0385238174525,D,A,B,133.70723489040128,1
87,African American,65+,-44.46430404508065,D,-87.66060551753775,C,D,-78.50236856509713,9.624378098916942,A,B,A,D,4.630773590536929,A,-122.64801122008369,A,A,D,76.71629729003614,1
66,White,36-50,173.06597060205442,D,-112.78072822979614,D,A,-61.5716187360777,-2.420333714959654,E,C,C,E,15.521254467024844,E,-45.66166107714905,C,B,E,-182.10291137620092,1
68,Asian,36-50,153.41830676844506,A,-130.36923386223614,C,D,27.199640532700144,143.8821206658611,B,B,D,D,0.14433393336187378,D,89.18101408021377,E,C,B,-99.69686068842553,0
55,African American,51-65,-128.95779457083745,D,-132.79462852363392,E,B,28.8413425582782,-12.705074173483405,C,B,D,B,15.972459248031015,A,-25.060708515232548,C,B,A,-80.04990475033817,0
68,Hispanic,65+,-75.24374135618818,C,-3.8093675084367202,A,C,69.66735358678456,75.16138728851493,E,E,E,D,68.53121595193866,D,-261.928509984579,E,B,D,77.4022323123375,1
59,Asian,18-25,69.87670221705758,A,55.21083463928338,A,E,-13.900747030900906,124.10620890475168,E,D,E,B,-27.75443313074263,C,29.48356210642102,B,C,A,26.49604236970639,0
94,Asian,26-35,-94.76526971328481,E,-19.7718104644125,B,E,6.464122956602739,7.218204460943374,A,A,A,B,-201.68930167392853,B,28.190441838430175,D,C,A,122.94655776157741,1
68,African American,18-25,35.05214561146249,D,-44.769689847893105,D,B,56.284438578739426,-92.41907159057689,C,B,A,A,56.12191991817813,B,44.65618401037638,E,E,B,112.12926094065516,1
90,Other,18-25,-10.090267280959972,C,-144.6848453191408,E,E,-8.359716021927046,-106.17812622494607,D,A,D,D,94.20785544935305,D,-30.483281305704253,A,A,A,54.04874494287022,0
26,Black,26-35,-37.22051335961133,B,11.873269034041455,A,E,88.28396858795587,355.0176075645984,D,A,E,C,118.05773737228782,D,104.13660563657257,B,B,C,159.32731298582723,0
73,Asian,51-65,83.74159521788712,E,-13.575740271842868,E,B,48.16960178305585,108.54644137946569,D,C,A,B,-90.39724652005758,A,-68.37696644079769,A,D,D,12.163366339997992,1
90,White,36-50,-27.801132634005192,D,236.3796952516888,B,C,-107.51723540248442,-3.1493971119744923,D,A,A,E,19.935889862182997,B,106.49067345121111,C,C,A,107.26196991474725,0
61,Other,51-65,30.25893711134665,C,-112.58096925528656,A,B,-136.27664648151517,1.7397490512341698,B,E,C,E,-77.7040966977649,A,-248.04106647917575,D,D,D,16.654606382379995,1
68,African American,51-65,-22.066427992374685,B,203.41001295560557,B,B,61.374533932091715,35.6645064166152,E,C,B,B,17.41348451928883,E,-34.152560892018144,A,D,E,-45.49580012246477,1
49,White,18-25,2.488283471027284,D,71.64768121345912,A,D,85.51244928627713,106.80160332053465,D,B,B,B,7.592846850146986,E,25.273495887385423,B,D,D,-11.635990996139848,1
77,Hispanic,18-25,24.119740754906594,E,-18.436603050407573,E,D,133.94144951635272,-24.020082776220562,A,A,E,B,136.37433687690793,A,-112.31067963006626,C,E,B,435.4520174369469,1
45,Black,36-50,-23.39722021635265,E,91.09639775399316,A,E,-45.48810044453345,-25.122074750817163,D,D,A,B,15.90053230162886,D,-53.89368247014732,E,D,A,-60.84764746168522,0
98,African American,18-25,27.859344404839987,E,-78.61090982483658,D,C,147.8702422427,233.0249701846313,A,E,A,A,-112.17767025327309,B,48.964969322614465,E,A,E,-156.2733624559804,1
56,Asian,36-50,-32.92129875169575,C,65.96523431480908,C,E,32.87622264351638,-142.3122084737299,A,E,B,B,-19.75406508883144,D,28.550601199544083,D,E,A,68.94089914509475,0
26,White,26-35,-2.69757293511574,E,111.8449693653047,D,C,-62.733402871059475,-215.0580944911176,B,A,B,D,74.53136360246374,D,9.099161793808712,D,B,A,21.441463431837825,0
41,Asian,65+,110.07951118700939,E,-95.77070491200473,A,D,-61.44116681016393,101.85851849721928,E,C,C,D,79.9318532257006,C,118.69891526848757,A,E,C,146.56029441257024,1
80,Asian,36-50,-141.94666238162085,A,322.3042915850289,B,E,15.651876413326809,115.5412340740642,D,C,E,A,46.385407880694856,A,4.847054209595159,D,E,D,156.8324932011406,1
46,Hispanic,65+,-28.578257465891816,C,89.93291975535396,C,E,1.8324997658591142,-119.43991725278809,C,B,C,D,49.05148982211711,E,28.25441379391608,C,A,A,20.778317179280325,0
60,White,26-35,-141.4702517605374,A,31.87618436871878,E,A,-235.6514254282953,-43.16523540094329,E,C,C,C,-70.41042031636053,B,-46.92461702734463,D,D,E,79.27004784608748,1
68,Black,65+,-126.54261913420466,C,-81.50600716765646,A,E,-70.68894524210152,111.83652345700243,E,B,C,E,97.03944263806594,B,-67.99916201932463,C,E,E,15.909085231322601,0
64,Other,51-65,17.15409300942502,C,-163.283303672733,A,A,-39.75659294957264,200.64285711067248,C,C,B,C,-48.75852467683047,E,-47.17632310248262,A,A,E,-51.20623019473073,1
18,Black,26-35,108.14027379473734,B,123.75321711702915,E,D,-2.104488921634334,90.70645831869845,C,A,A,E,-95.17790322469666,D,-308.34355859156904,C,C,B,122.52053847927293,0
71,Asian,65+,124.48445929859015,A,-27.395010298234112,A,D,-256.354951730102,-68.197775443273,B,C,D,E,12.506800645033444,C,88.75377561122119,E,D,E,53.258584109667176,0
42,White,65+,83.85197335994755,B,-192.06936210574986,A,D,80.82884723753004,14.89478064271137,D,D,C,B,-119.57984300362101,B,59.3734002986705,B,D,D,107.11613945225986,0
53,White,65+,-45.821286000064795,D,142.90192762935533,C,E,19.23627199696922,38.29069416161522,D,E,B,B,105.90858643302168,B,-29.299322517687475,D,C,D,-55.53175041906915,0
95,African American,18-25,-90.6606503126802,C,-102.3046492672244,B,C,-128.37605307610147,-80.38255713620335,B,D,A,A,-130.4796665521969,E,135.6266704054211,A,A,D,-115.96416168448198,0
73,Black,65+,-168.48679182321771,E,19.24959303850416,D,C,215.24737983608802,76.41218391903196,D,C,E,E,-24.219309305608252,E,-286.6483325584392,D,D,E,-144.55291776098443,0
64,African American,51-65,46.75688443855188,D,-93.06307059886113,C,E,32.990643672912135,-104.30567431257111,A,C,B,A,179.2442862582376,D,87.62262607576842,E,C,A,-87.45463427186137,0
93,White,26-35,-114.29925114327193,E,-20.498871148937504,D,D,56.03983061944546,-80.22314628577374,B,C,D,E,198.93857581387516,C,-27.782255784903597,E,B,D,-26.66581193470166,0
82,Asian,18-25,137.19197538359506,E,5.003987985661481,D,C,73.63765510232511,-88.64096563328357,A,B,B,A,47.04392326655093,C,-120.84972361212584,B,B,A,-86.81987955060316,1
29,African American,51-65,12.816157921307134,A,57.59601725765563,E,D,87.63782670985722,-88.46786817737726,D,D,B,A,202.626018820777,C,-42.8381230085487,D,B,A,43.47627597656287,1
60,Asian,18-25,-25.98433961022224,A,-28.124537489214475,E,B,-172.5473362854861,-12.600734348693365,D,E,A,D,33.65458845838666,C,28.472978417464777,C,A,C,52.227000285880955,0
97,Hispanic,36-50,-21.351940695064105,D,-62.815421287177564,A,E,29.444782149258415,-64.32454879404855,E,C,D,B,108.38793782471075,B,162.56216620644977,E,A,C,35.53881050268618,1
64,Other,65+,-145.98414597105398,C,128.5778609934654,A,D,-49.205389521495476,83.08367661395437,D,B,A,E,-23.399748526172676,A,164.54683400862612,E,C,E,-3.9223722159676933,1
55,Black,36-50,-257.5763609909599,A,-23.98734176427768,B,E,57.263261020864945,-100.12123126117085,C,C,C,A,59.037057309794285,E,-53.7544543127946,C,C,A,-38.71549728612512,0
95,African American,18-25,15.706568742341073,B,85.24028770895211,B,C,-73.1387047775254,-148.24328801801258,E,D,E,D,55.940632136606425,A,-13.88582692179563,D,C,E,144.72568026282778,1
62,Other,36-50,6.3194398964236855,E,31.5245718388649,D,D,16.199064454890035,150.20097575775532,A,D,E,D,-81.21632812695118,E,-24.999991208671165,A,D,A,-47.58207780836617,0
87,Hispanic,65+,-112.26209275207304,B,72.22218277871626,C,B,-115.29796933740928,18.435000834520956,C,E,B,A,-76.80060712171802,D,-17.91076070378575,C,C,B,-160.92733037730372,1
46,African American,36-50,56.27595449856824,A,-62.157759315477065,E,E,-98.13294549269263,-70.68786619788814,A,B,C,A,97.40936890860115,A,-148.75155383122066,C,E,A,-20.787819777641957,1
58,Black,36-50,-102.41992909988143,D,-35.767082039852546,D,B,213.09604933134065,-151.85090415258605,A,E,A,B,140.73745246678823,B,-78.51995552166345,D,D,A,128.02145082617741,1
20,Asian,26-35,-27.695697204669738,A,83.86248472101703,D,A,-70.15794536604511,-83.45991503137598,A,A,E,D,48.83497434052389,D,-58.31029813206741,B,A,B,27.558910614405736,0
83,Other,36-50,-83.06300625390907,B,-66.55332091043394,B,A,-46.92726269736116,-44.38948433585824,C,A,C,A,104.37272671862583,E,125.84876310959542,A,A,C,-71.87237142957947,0
26,Black,18-25,-51.03958171994844,A,-31.554165098061876,C,B,-75.38146954626164,-26.16160610536275,D,A,A,D,-5.546337338657749,C,2.5163572755997627,D,E,C,22.70409950699825,1
34,White,65+,143.4529345248241,A,-28.64925163692768,A,A,1.9324804254214123,-293.6980715614256,A,B,B,D,104.07475354046002,C,-93.68204940634656,A,C,C,-44.4572536725037,1
22,Asian,36-50,-81.29532980197546,E,-8.018847414978914,B,C,11.498159081998258,251.84268091595104,B,A,C,A,237.27686600920447,D,-85.42102367549944,B,C,A,-53.73357760206504,0
85,Black,18-25,62.16251499063923,B,206.78890700144837,E,B,-49.71754671934361,-2.711866698874018,D,A,A,E,-86.65808604316595,D,161.55255112275873,E,E,B,89.89758181643181,0
78,African American,51-65,44.29117338133789,C,-208.39280999667133,E,D,9.092318156208561,306.19574312383946,C,C,D,B,46.8479226147337,C,36.336363473186175,D,D,C,155.7053088406407,0
69,Asian,26-35,51.40816775989555,C,-48.27663856322818,B,A,-55.19818253522002,140.1679894605257,E,D,E,C,-44.7060737853343,E,-267.81787425792436,A,D,A,7.5047484958082205,0
45,Hispanic,36-50,-63.731945672342796,E,46.526616575462484,B,C,-44.112812027808765,137.54221741473046,C,E,C,D,81.87828057607103,A,-80.134688379149,C,C,E,29.3568036057379,0
88,Other,26-35,28.143899041767874,C,1.451263185133055,C,B,89.64287822940827,64.57529431261489,D,B,B,A,165.65322671318944,E,46.63529644754348,D,B,D,-130.54896077688568,1
91,Hispanic,51-65,-159.06425864267263,D,10.171741826743958,B,B,-46.518668832052114,2.7440896231244216,C,E,C,D,92.66605224731391,A,-115.61616718883074,C,B,B,-51.857427760484654,1
70,Black,36-50,-42.68546900259673,C,44.63471109414531,A,D,-29.14558947558777,-209.3162295156687,D,E,B,C,29.7589257355244,C,132.10284879769475,D,E,C,-63.7004134837428,1
89,Black,36-50,116.58668023943768,D,-1.0237606214151393,D,A,-15.500929314110365,170.3809651952993,D,C,C,D,-137.95202171522442,C,19.759643259750792,E,A,B,-233.11370986115284,0
66,Black,18-25,79.23031204516423,E,-160.6559042538354,B,C,22.813171791149262,18.33444007473654,A,E,B,D,-111.93301863643173,C,24.394155223255996,D,A,A,45.495570353294454,0
70,Asian,26-35,4.543358899004176,C,156.27113614473936,B,C,-6.1836953535858035,-86.97216610684976,D,E,E,C,84.81401300361433,C,-64.0996041828395,D,D,A,-47.459705080127335,1
66,Other,51-65,-74.41023472871528,D,47.619492413069494,D,C,35.89434779244006,194.12669115576568,A,C,C,D,-98.33699210058008,C,-158.9890616347376,C,C,C,-170.70044731959075,1
51,Hispanic,65+,-154.44916499866807,C,59.76513810073628,B,C,20.398959664179582,2.8999345568856234,B,C,A,E,22.757666799494515,B,-129.83805398747333,E,A,A,89.38289299861225,1
71,African American,36-50,18.32185264306814,A,25.333305078014313,A,A,-36.42678393023303,-61.65589494541799,E,C,C,E,11.587427486374628,B,-170.99838567100986,E,C,D,4.081201479361908,0
92,Hispanic,65+,160.40417415801429,E,-17.97435522411788,A,A,-67.35615208383781,-202.319446069078,B,B,C,E,-72.5729853412186,E,26.600010654392914,E,A,C,-126.72078918380257,0
68,African American,18-25,-67.3400713481997,E,56.39308845294091,C,E,-188.88867675874525,-22.578678326707646,B,C,E,E,89.32478373777202,E,100.47299346228917,E,B,E,-14.060984930698368,1
65,Black,36-50,53.360652799742105,E,103.52545150269525,B,A,-78.44723108747941,138.18331172267554,C,B,A,B,4.336873460495253,C,-210.99625558822433,A,B,D,-0.57418716628294,0
26,African American,26-35,-160.0383592889703,E,50.858577728377576,D,B,128.05626596447254,-3.7337037158801123,D,D,E,C,-70.56804532631217,D,-264.8287724398172,C,B,E,80.77332462256206,0
54,Asian,65+,102.21996019667745,C,201.52256581865706,A,D,192.75722738629477,-11.927637786738764,B,B,D,A,-185.57558842022843,C,-80.98807385130542,D,D,A,-2.828376782711745,0
69,African American,51-65,78.68176322005502,E,135.29647553889714,C,B,-216.2417885389667,213.2597706785227,C,B,B,E,119.35074570200422,C,14.648354368181163,A,C,D,-79.5860723484805,0
52,Other,18-25,78.43086817445139,C,-64.86841603622699,C,A,41.05201369291294,-154.27130839230244,A,B,E,D,-29.005090879118363,D,-210.68596079520168,E,A,A,54.27672355511892,1
24,African American,65+,92.53624189648707,E,90.1179053310417,C,E,-63.00675932076004,-25.387333956609336,D,D,E,B,68.10577325978865,D,10.495840500561453,D,E,A,-38.122745125622274,0
19,Black,18-25,-5.365465040887847,E,96.5911544765121,B,D,64.43989530508544,139.98497885379447,C,E,B,C,94.28592335906998,C,-9.352673279185018,D,A,C,70.48030782784748,1
99,White,51-65,-106.27194931327726,D,-167.73889270675525,B,C,-21.71066866133642,-29.31390870948503,B,D,D,A,-41.2577939869456,D,-33.683505641250385,D,A,E,34.89598368167443,0
34,Other,18-25,29.731025550866757,A,106.48899653333366,B,E,81.38304952833491,-27.986646149245363,C,B,E,E,6.273302972980252,E,-154.63387636388242,A,D,B,-20.627142922804286,0
25,Hispanic,51-65,228.45831391419514,D,33.32352185419054,E,D,-44.37547359245869,-1.5262338518979486,E,D,C,C,-61.046380763780775,A,73.2387678893879,E,E,C,18.941067155762212,0
66,White,65+,-44.766234605847785,A,121.8902494947447,E,A,97.86812210883996,-175.17247389644763,C,A,C,A,-93.588696720463,C,-99.3262113667354,E,C,A,-31.54864348662284,0
87,Asian,26-35,-104.19124508839026,C,-125.70525565074972,C,E,53.31632201186424,50.80879058777788,A,D,D,C,-78.30850332615505,E,-41.64439310379666,C,D,E,48.919634266272396,0
18,African American,26-35,31.13882726654702,B,-126.08311635160288,E,C,80.43062414314612,-110.50943125780883,B,A,A,B,8.48872967303156,A,30.997459196066014,D,E,A,-119.40454121161311,0
48,Black,36-50,-171.3389782138788,E,44.35268843064249,B,D,55.599610100595434,34.25617135486627,B,C,E,B,-131.73986348168347,A,-17.633214089142935,C,B,C,-26.515747760394166,1
81,Asian,26-35,182.53564705749284,B,-79.63830204308783,C,D,15.756635188342278,-172.1217450565586,D,B,A,A,54.895477866500705,A,158.58844919037332,E,A,E,-164.1234724414401,1
93,White,36-50,-26.729442918604978,B,-69.3224169100987,D,A,-102.25889680136513,-29.83729202805408,A,B,C,C,-70.88965442562338,D,-183.5213736414281,D,E,D,26.068075890147036,0
50,Hispanic,51-65,28.968428501819826,A,19.557582270914427,E,B,-81.374133542419,94.68337485960724,D,A,B,B,-115.88842936440341,B,125.83284457061899,E,A,B,-129.30789715872854,0
27,Black,26-35,-46.08639479097138,D,149.6515173787234,E,B,56.43660974154858,88.83331556978868,B,E,B,A,48.117254574741345,C,48.85774612866701,E,D,E,17.240486289083982,0
83,Hispanic,51-65,-69.6179434605573,C,-72.53350889888961,D,C,84.86577449002658,107.60998684220073,C,C,D,B,-178.0101161609018,C,95.85820216737035,B,D,C,-99.92450672725639,1
97,Black,51-65,5.040328574905506,B,115.69645308913049,A,A,148.63332429074524,-134.03294849712117,B,A,D,A,10.379768580130238,D,-262.1149215147137,D,D,A,-75.57482409811924,1
92,Black,65+,-115.63902559718598,C,-21.4250837859255,E,B,-57.91663166048,-62.98200352143155,A,B,A,E,36.766268959382856,A,-117.12870117792843,B,A,D,-96.39803394688008,0
92,African American,51-65,-12.058031284752731,B,55.83213731509956,E,A,79.0606047664157,-143.11414440927334,A,B,D,E,114.29459779460791,A,-83.59934082103861,B,C,A,-66.29529935280713,0
84,Black,51-65,35.4718922157493,D,-15.409133048519294,A,B,-24.955047106041196,-86.64328229153938,A,D,D,D,15.822117604110137,B,-82.10087659732311,B,A,E,-18.078575455500022,1
49,African American,65+,46.05470228535852,D,96.71957728921716,E,E,-2.5409514025157165,115.60538180852295,A,A,A,E,69.13530785814616,D,-35.180644060063806,C,C,E,-255.83500359520391,0
66,Asian,51-65,-37.80858493570649,B,-51.65311076536925,E,C,157.10631413377044,24.30215408905254,C,B,E,B,-56.28204817281427,B,-54.41919504826357,A,D,D,-33.67331869843259,1
46,Other,65+,24.17252753477374,A,-6.836366257251628,C,E,-21.358966627650393,-83.31989002121675,B,E,D,B,16.927313519847306,E,-113.19073517395432,A,D,B,-47.92221682940435,1
33,Hispanic,36-50,5.424601586646319,E,-61.68778154274176,E,D,8.506957300851665,281.6730277727841,D,A,A,C,-37.05848635089204,C,-34.186937535349834,A,C,E,3.2576449709745243,0
18,Asian,36-50,193.21878157993314,B,91.50327947197681,A,A,136.93863583203068,155.84560055639903,D,C,D,D,-52.355493240838555,C,-83.81010865741268,D,A,C,-69.35231334031894,1
34,White,36-50,120.5153584025751,C,54.617582025522516,D,A,-48.410486829536985,100.76058526433916,D,D,C,D,47.976630236499105,A,-85.85703924903306,E,A,B,80.15867335602023,0
26,White,65+,-52.33936526691284,C,142.46341583506498,E,C,-50.103498164172755,140.4412597953683,B,C,E,C,-229.56087559614932,A,103.67966558588095,C,D,A,-12.995845424360212,1
51,Asian,26-35,-74.09350070047154,E,-127.22349486789139,A,E,-208.6429598023211,-33.31022184877462,C,C,B,A,-95.67785073135335,A,-41.124842359911334,D,E,A,-210.37047291383027,0
78,Asian,36-50,-52.57787275115696,B,-64.82195701037865,E,E,22.417972080445082,-183.42389849843218,D,C,D,E,-35.43133865275533,C,-87.29944107411359,D,E,C,38.27013043622714,0
22,White,36-50,-54.69651578418754,C,-11.05994683913019,A,A,-79.38995953544058,121.09949313871114,D,A,C,E,126.72648342029878,C,-119.492846005099,B,B,A,113.24301109156242,1
53,African American,18-25,274.6593692659434,D,47.14782779095229,B,B,-105.32319374606791,-28.279983577195917,E,A,C,A,169.8819344567766,B,89.37740914041477,D,E,D,-17.92464983926184,1
70,Black,26-35,42.972113812725446,C,-15.07509904486958,B,B,-48.69606660427117,44.805757842066576,C,C,C,D,-201.33877493616396,A,-156.3978163307682,B,A,E,65.83641783585378,0
59,Black,18-25,-20.77387392998869,C,-242.9435749367519,A,D,33.70023357458832,93.95435977768041,A,A,C,D,-68.79889063656373,E,52.29514932284205,D,E,E,105.99733613968935,1
88,African American,65+,-12.582004098920462,D,21.84193881995043,B,D,107.79711890813807,-59.409186156626724,E,C,E,A,170.07134346142345,C,-162.52521974141519,C,B,E,11.7607983964466,1
54,Other,51-65,-260.5719577551143,E,-100.12086127578294,A,C,-170.1640959675866,97.00670269956144,B,D,B,A,-36.73206572186288,A,-12.420061634271015,C,E,D,-101.30289835831393,0
47,African American,26-35,37.74034194361578,B,-59.39467866080804,C,D,-107.17006123815642,96.48627081823429,A,E,E,E,97.59222574161612,D,142.76663431112203,A,D,B,-183.22193848092462,1
54,Black,36-50,-68.11816196645924,D,-100.03971568502135,A,B,107.7578088762761,86.08164034732782,C,C,A,B,203.2244552865944,E,29.751372511564046,E,C,D,-81.58575892175755,1
85,Hispanic,51-65,-61.078904453762526,C,-32.84078457452138,D,E,10.829465587787288,67.53711906122729,C,A,C,D,-59.835013219520896,C,180.57502670903295,B,A,C,-12.270731287312236,0
88,African American,18-25,65.57284300459723,A,-229.42653665941447,C,B,55.69042949243679,145.27806198216254,E,A,A,D,65.2336316336919,C,-32.15713851636796,A,E,E,-13.218618265381574,0
57,Other,18-25,-129.76254177082654,A,123.69174743472486,A,D,21.02878103005385,86.37033743128382,C,E,B,B,28.70499670553465,D,7.453731901558748,E,E,C,-41.154246316483196,0
