civil_status,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,target
Single,E,E,-8.477793070840493,C,178.28495333581168,-44.22398406893863,A,24.617003749425116,E,-103.57851409074445,24.013504716212733,E,69.80606449155896,D,E,E,14.400751864882148,0
Single,B,A,44.99422239193598,E,36.407163937930655,6.3039594826870715,C,-32.85801828944008,C,-140.22067043795533,80.08521555814555,A,-14.448293418127964,D,C,C,-29.54668931755092,0
Single,B,D,108.8896189229942,C,-56.589922484030765,-24.96196996796437,B,26.794999347937576,D,-152.4416065269724,-6.613564410473241,B,84.57556949830011,A,C,C,61.30232689275141,0
Widowed,A,D,-115.77691754540949,E,-46.111840290145075,-87.11920115741604,C,58.07062602359625,E,27.182695503593195,56.050937870062555,E,-72.18603611911941,A,B,D,54.143160249832576,0
Married,B,E,79.1245754091747,E,22.563130153997747,2.5775997610136705,E,-82.02415847759109,B,51.65420542123722,27.731669599686548,A,81.7645970670583,D,B,D,-52.92514587505226,1
Widowed,A,C,-68.35896075325019,B,-29.847657607893623,-94.31449819924586,B,124.35015271088119,D,-8.8019897196723,-192.74581393981532,A,-46.94125483719876,B,C,C,134.01683164422641,1
Married,E,D,-34.158377520236876,E,95.7548968636679,-103.07355054549552,A,-173.9828005000181,B,-32.82304817385256,-87.44598169526496,D,13.610767294879137,A,C,A,57.02432985189222,0
Divorced,A,C,-76.49643266007345,B,28.088479220639982,-3.4695735122013245,C,53.8633588468567,D,17.851571811656974,-54.475314438370745,A,-39.00392252245767,B,A,E,-90.60577341798928,0
Divorced,D,D,-41.32999457307379,C,-88.75827591826014,7.29108092825097,B,90.0005151836314,C,0.16484534287667357,61.47029761995575,C,-41.781074894810885,C,C,D,-2.1437763781060157,0
Single,B,D,-96.79899427120036,B,-10.015566054188499,-76.59656965056475,B,86.94817330301115,E,-112.67722362064241,86.99727800967014,A,50.06479470770262,D,D,C,27.1433707641773,1
Single,E,D,-8.24630311466429,E,180.34773346816038,-8.879708492081981,B,-6.214566758323787,E,175.5551353887296,24.649607655783402,C,-127.6833714123524,E,D,B,-1.1716110679448581,1
Divorced,A,D,-7.467143650748695,E,-62.36298339772961,283.930570743261,C,34.07760095310054,B,-60.693544220453255,266.8945684307775,D,76.81545239863765,A,C,C,82.25544690443101,0
Widowed,B,A,-32.89391967598726,B,35.19537634050591,-127.26924388169722,D,50.08836177941911,E,-108.9381937728565,111.79466405023012,C,-179.17919672438433,B,B,B,-39.64154988122429,0
Divorced,E,E,62.52156421977456,B,-34.80939059311673,85.27329551686445,B,-134.9582120661694,C,-53.728199724773496,-20.902319173041427,D,-135.48659985307484,A,A,C,27.456654869617108,0
Single,A,B,4.021187820622481,A,195.67164180337087,21.461701096457503,C,-183.47425708388377,D,-33.34553573106522,-47.33932464922741,C,-34.54007842676911,B,C,A,-167.44061112327265,0
Divorced,E,A,147.025167007161,B,-13.58668677796059,-25.436419175791514,E,48.14142574259074,C,-68.42222738616874,162.18214475165587,C,198.89508602302485,E,C,C,-65.32227059875846,1
Divorced,E,C,184.21259328339727,B,-30.546746717242883,-10.480465316258753,E,10.81257004746187,A,-84.30166715900948,-19.880339905604973,E,51.94500552370894,A,B,B,-112.12162017036658,0
Widowed,B,E,-9.487957119955894,A,6.178739915242903,-86.11346634978996,E,153.72672965826234,E,-38.350952671281455,16.599304943552625,B,15.829450651892571,C,E,C,-112.26707208834188,1
Divorced,C,B,-308.1852393480827,C,4.9105293214540024,-121.32883582362106,A,-54.17043446127291,A,17.582811267681926,92.9698463781681,D,91.74327753354055,A,D,E,-4.496103569634658,0
Single,C,C,29.117275765716045,D,-4.0231514694753425,30.65545273203021,E,6.478818859638201,B,-220.4313431594437,126.11739174640819,D,41.19920816184193,B,C,E,-11.85546133506468,0
Divorced,C,C,20.60054251117212,D,-105.32172098243562,1.9229565125180168,E,-58.87489027811402,C,98.5888115856926,-121.49173907776667,A,132.2327318512216,C,C,B,54.61630142909944,1
Divorced,D,A,-128.30148502580053,B,139.35941511752313,-137.1190349591145,A,-43.28917568250344,B,40.39109386640815,-133.77912919685414,C,9.189509773942174,D,A,C,56.94092962176549,0
Divorced,C,B,15.828909348674644,B,-22.0412966472226,-52.06885802781166,D,273.5997102889318,D,18.440324692666078,42.518526661984986,D,-63.925318848459625,E,E,A,29.463750851809568,1
Widowed,B,D,50.85614419347956,B,42.76643375675713,111.15643462125999,E,-112.50893653187279,A,-75.82359717523583,54.91986921645054,C,12.64870362791225,D,D,B,-58.54148255903553,1
Single,D,B,-58.2126174163641,C,401.2250346921983,-85.05135950608049,D,-129.62508201826077,A,167.37875223908614,96.16081927201496,A,-151.695391133052,E,C,A,-135.7598726972888,1
Widowed,D,C,-8.469688845794922,E,211.23552025721804,-45.40223710480804,C,-64.26101504899533,A,-202.9133439150951,115.7796384595004,C,0.8991244799415228,E,E,E,133.5200108178328,1
Widowed,C,C,-115.83160779517189,E,-220.08533881149285,67.2931561691061,D,-155.45583430936588,A,-177.81825797892543,100.28159923161954,D,12.141946930003316,B,A,A,-105.05119368581465,1
Divorced,D,A,-43.090861626528856,A,322.5566753575315,-14.01501733496926,A,-198.91669939629892,A,-189.01107391201387,171.347255966781,A,73.79286397020708,D,A,E,-27.982126761447006,1
Divorced,C,C,79.63549765055105,D,-160.46375850953913,135.88362733324274,E,44.755944656158334,E,7.56145346708663,-64.01311328381021,D,45.31984805642049,C,B,E,5.6485533115399855,0
Divorced,B,E,66.7878937394747,C,-202.96099310853558,160.0903890785649,D,-122.37402886037991,C,26.666721264842998,149.99251414680373,A,-54.25973531647534,C,D,D,-42.41410954319975,1
Widowed,D,A,-43.69237962482016,D,108.65420336319215,-160.61525241051828,E,83.26034244727605,D,-21.558771878174472,-31.930564661946732,C,141.6642771057586,B,E,A,-25.321540128824516,0
Married,C,B,7.429805762154815,B,192.67707491360727,84.18581474936016,B,66.62572086468352,A,76.2584614777303,108.42345803695767,C,-60.28264368608731,E,E,D,-37.12770463678091,0
Married,D,B,-26.28004951226071,C,-0.8124671962356831,-25.241595551829004,E,-0.9900157469291565,E,208.80784924616898,-16.16342187357041,D,-20.742437555829003,A,A,C,-36.382634104801745,1
Divorced,B,E,-94.7142504700122,A,-81.26931454997816,-34.60505513590507,A,0.4844322433139621,A,-5.880661208089429,-43.4517651343654,A,-14.745655401600708,E,B,D,202.22609702475913,1
Single,C,B,-111.49210455625054,A,-20.44777680513641,4.644801361945836,C,125.55466714602423,D,-159.63552649237076,-60.90668103785512,E,55.10890542372137,D,E,B,-57.154798880179094,1
Widowed,E,A,57.261718302160304,A,29.812792703525698,169.3495827091159,A,-99.20385206720994,E,-5.479747093657797,1.6543836813925188,B,-16.752992443453216,E,D,D,-70.6978820136552,0
Married,E,C,-29.659302646080228,E,-30.14549568131629,60.000869737347884,D,-32.447760639739236,A,-26.834134667075876,-56.36671884630125,B,28.121629374374752,D,E,C,118.74791039938684,1
Married,E,A,-69.39624306939632,C,34.75599135170121,-114.42979133171869,B,223.13198020513374,E,26.055617146478514,-151.29232213613818,B,86.39557599292974,E,E,D,33.91998398838695,1
Single,D,C,12.4395845319198,E,10.159247147379324,-150.57539309192538,C,32.5174691380993,D,-41.78848568010765,-67.67983020892684,D,-84.74274793854555,B,B,B,-190.32020982105485,1
Widowed,A,D,87.18297971975613,D,17.88110988564275,-15.673284014014897,B,131.7675453321445,E,-8.711336076327731,-87.58889142878729,B,262.19547429998306,B,E,C,-82.49455893769935,1
Widowed,C,B,-25.424703829394524,D,157.5573266294342,-139.70181265489663,E,100.91471899769343,D,-115.04854527248136,148.96880614366214,E,164.405644295804,A,C,A,54.40651536235998,0
Married,E,C,-174.4256655361175,B,-36.701416726360385,-38.396446765167894,C,-108.93053716686865,C,91.75446127977922,37.04828812289095,C,-199.15780122530907,D,D,E,46.58003233470405,1
Single,A,C,146.13934164093962,D,120.23273769494661,9.068867001386502,A,32.04868794339652,C,-136.30837754833422,73.6545094203184,C,70.0832088008968,D,B,D,-140.10806529931253,0
Divorced,B,B,-60.22061980572192,D,109.00739322579038,-154.31115685829798,C,-71.58678155744907,D,49.69712954840029,-220.6100945570861,D,-82.38530483124823,D,D,C,-103.68032339431721,1
Married,E,B,9.103245628860293,B,-19.56916694684304,90.69592149523143,C,-47.24908152588064,B,136.7183367700581,-172.75994262095995,C,78.87210372499864,E,E,D,-41.36709461210607,1
Married,E,E,-46.46687929324995,B,-35.51830215156857,-53.24662537303464,B,58.47476712850438,E,123.42260904348055,37.12275367372219,E,92.13808827866661,B,C,D,32.85524118864249,0
Divorced,B,B,-43.96531964831108,D,-49.604901191670045,-64.784664412323,A,-47.85784773213123,A,24.704869311588485,111.3680541864263,A,139.95079355206883,B,E,C,37.630011921779776,1
Single,C,D,158.22867024103618,B,-73.21908823154317,23.25236772278491,B,-111.20777975870016,E,81.74861056234887,-162.8028043901563,E,57.856285048141906,E,E,E,95.37236835945806,1
Divorced,B,C,90.48848838147347,C,15.13030051094137,-83.21613364776196,D,24.542397279177138,A,37.87532230122046,129.61180337267305,D,-71.65636139318028,A,E,C,10.483475053785225,1
Widowed,A,C,-92.79635828455959,C,-38.9258499017843,135.85648969478083,C,-161.27528424747243,E,-101.04244545000776,45.04943677513726,C,169.03475206577983,C,B,D,-10.49443830648746,0
Divorced,E,A,105.6324283578977,D,-203.036437102039,-33.143646127633474,A,-187.43961610860453,D,-106.44330761442188,-98.50567060350134,D,-92.71849929489974,A,A,D,15.32451729211507,0
Divorced,A,A,88.94784150678166,C,27.71206288448955,82.29395730775938,C,71.5907988945682,A,27.129335550686058,-51.07063367133683,D,-94.01509652716125,D,B,E,-147.45735744595402,1
Widowed,A,B,107.67316615792313,E,-54.62118166617769,-111.53735555275885,D,-172.40222235866557,D,-16.211846772731562,65.86288514805429,C,150.89873746566894,A,B,D,50.74691044520216,0
Divorced,A,A,-0.3706074418546248,A,26.770421314464592,-222.00830240907698,D,-57.659460078634964,D,68.8571866481207,-32.59560667397473,A,50.382546809319486,E,A,A,-80.72926340719384,1
Divorced,C,B,-61.248000763584834,A,-99.58817910611702,21.376008826851162,B,-44.33115044183379,D,240.19559050343048,-64.30145150128112,D,-75.85520793543776,A,C,E,-93.70091358565516,1
Divorced,E,D,126.6397836318169,C,-18.42420610614729,15.19872991220902,E,111.22436176941201,B,106.78793529018142,55.154479901775446,E,-104.00802491337511,C,A,C,-57.11953127096938,0
Single,D,B,102.41723751908043,B,79.13927719425928,-90.7685958518378,E,137.62004908581147,E,-122.03192713737671,27.493449373275496,D,43.52349093888382,A,A,C,-65.42717997407385,0
Divorced,D,C,14.97309719800792,B,-132.5991542158105,-63.85730063795063,B,-63.36818045233373,D,46.497133787941564,19.445215251810517,B,-119.92105957655306,B,A,E,-97.92447143738826,0
Divorced,B,E,-165.33220064343217,A,31.525167809187536,53.60687071277488,B,-166.91273194870982,E,-166.65583372832526,84.51019176143663,B,129.91631178634717,E,A,A,-8.837578315088251,0
Married,C,C,162.56327471001813,D,194.14744755734063,-26.502685381181053,A,75.7538859597182,E,67.62774169635148,-17.490569082454282,A,-115.96438565147879,A,B,D,-26.210934517978536,0
Single,B,A,167.01867849685175,C,23.823629884526664,22.20754115843079,C,-70.22382223921393,C,-15.290217627144328,49.66301981846046,E,-24.234774371266365,B,B,C,50.06922679816118,1
Widowed,C,D,4.953673102181199,A,-56.32323685498067,9.343344208770889,C,-214.14854202693846,B,44.74634712487602,41.636981350042504,D,77.96277977861024,E,A,D,50.44007132338246,0
Single,E,A,-129.99726373025553,A,-119.7183144690377,-72.69136710193878,A,16.2752731550422,D,69.56252534315962,137.88888723166048,E,-6.577850197490395,C,C,E,-68.43852949945592,0
Divorced,C,E,52.111827481470954,E,-14.135680603281955,52.080445908093864,B,28.625598225851295,A,177.81980840243367,-75.89627677878303,C,78.84603359750596,B,B,A,6.285308619583249,1
Divorced,E,B,-63.31758900530343,A,30.527761694317483,72.08350128745926,B,136.62929153858124,C,-72.33825410456576,74.33570716801367,A,98.38094174663237,D,A,B,36.97482805118907,1
Widowed,E,C,-90.74231126951229,E,170.1146943055548,-128.5550869915131,B,-42.28717330476645,C,8.986274975851675,-215.71207526152278,A,59.13043481594864,C,B,C,-49.12027620443341,1
Widowed,C,D,-129.9373288730922,B,150.16806830914177,-21.8188975711412,A,-90.3403214666033,C,-204.70193206708015,45.85875974176668,A,-168.7353393551565,E,D,E,-224.76746067911216,1
Single,B,D,-31.062193319217197,E,-127.0274233082491,-16.669971926850653,A,1.0402700141638852,A,90.71836786480127,18.923987107681302,B,-59.773608028741776,A,D,A,-172.44589374201652,1
Divorced,D,C,150.09581239733606,C,128.81186043342476,60.82929462090998,B,-22.430551550095256,D,-8.645379263320978,-21.493128646430897,C,20.128355706755467,B,E,C,123.32756503801062,1
Widowed,B,C,114.4052697713353,D,-121.77700051339764,0.8805939493205729,B,-138.99659587947784,A,-140.28635000890995,13.003563366238183,D,-107.85806492359899,B,A,A,186.1104656788887,0
Married,B,E,-172.13532143850415,B,204.40812476011422,-85.22619426784473,B,-124.43084451356825,E,47.95214304039985,-96.48262831937822,E,-136.48368999605566,B,C,C,-80.51720557166769,1
Divorced,D,B,77.34304761954067,E,-133.27257339771958,-22.091266459762355,A,88.03639244747986,C,78.4258321819729,-159.3632568092074,D,13.982523829793825,D,C,A,-52.65944757705723,1
Widowed,D,B,-80.1642193447406,E,17.04936020483119,93.10228599848521,E,12.95794672746727,E,208.6876757109418,-85.98086056024981,B,37.36759249537521,D,A,B,84.79873445481947,1
Divorced,E,E,-30.46056565683417,A,162.83848864372246,126.04098300186833,C,109.27731998900863,C,-181.34252784152864,13.643063777085048,E,64.97226435252783,B,B,E,108.9723670504315,1
Married,A,C,-88.15992810317898,C,-171.8394800486178,133.22366993122927,C,-14.597468453106725,B,178.59969873306343,-39.03481220797733,B,234.00411567343386,E,D,D,-119.58149174968425,1
Married,E,B,27.621733432613865,E,131.95678093374624,211.5178636827033,E,17.693619795455035,C,-62.18878825398989,9.104826411258776,B,-42.99391527343274,B,A,B,-53.81061176235523,1
Divorced,C,D,98.67434961619364,B,-57.10620754159338,-30.76403566701853,D,76.55127266841947,D,49.47046484157414,-29.533505116393748,E,54.549346492746245,E,E,A,29.8917151404921,1
Widowed,A,A,75.98134698249461,E,-55.803861153639076,-27.15068293102767,C,-87.55878200698642,E,51.93306159442189,-134.82660063724515,C,45.27651938806382,D,A,E,105.88983316304474,0
Divorced,B,A,-72.13503833235396,E,-155.31958642824895,-7.190658111586683,A,42.931237688828325,D,-82.84931525913093,-14.806079672844932,A,45.398250725956466,D,D,D,156.12869478946766,0
Divorced,D,E,110.99589517185314,D,-43.560491352276706,-0.3946347795679414,C,115.21882039625713,D,191.63942755899916,187.13060787526283,B,-104.6640442791423,C,A,A,57.93706677454329,1
Widowed,D,C,0.08790122269154342,A,-99.91993372657753,42.59201577924541,E,27.44751078999006,D,162.61239527566875,-59.344092252059255,B,46.88764555733087,E,A,A,-90.77552315460791,1
Single,D,A,-28.617700620374737,E,6.894526504364882,-64.8298767455539,C,-22.9390462535525,D,-102.41093212544901,37.848468476953926,A,17.841099024376074,C,B,C,7.782433620752243,0
Divorced,B,E,61.16354109584796,C,158.92035973418626,-33.132147257549086,A,-15.265331152236921,C,43.58930530805866,-165.36543532304105,B,-105.74746355286703,C,E,D,-104.10058646414085,1
Married,D,C,-53.45472905628908,D,102.00112146901346,1.980748646575823,A,-44.467700715115114,D,-123.1627781847624,160.89325661236197,C,55.946814261893316,E,E,E,184.11173681594738,0
Divorced,C,C,115.54706909074622,A,133.07128225343092,66.17260126135362,E,-85.34301661018131,D,27.67620066300133,-242.20217693723174,B,67.90619605191368,C,E,C,33.834829458762265,1
Single,A,B,-63.24778781086201,D,67.04455112876335,-227.4981866757544,C,52.67831167571671,B,41.275529048339195,34.42076482909254,E,91.4896613937076,C,A,D,-24.28632694018214,0
Divorced,B,E,63.59572714832198,D,-66.72933598012314,135.3858071805233,E,-112.3388515318466,A,28.891576840682596,13.704687050641004,D,72.6560417407208,A,E,B,-145.25741746632798,0
Single,A,E,52.71725886011941,C,-74.36120429491424,-52.165743226400984,E,22.942823902978194,E,-17.49699386067899,-27.653922434002066,D,-200.62482289828463,D,D,A,27.4121906918059,0
Widowed,D,D,-39.40817817175316,D,131.85778176090514,79.9782264810676,E,111.453497750039,D,67.25892174384612,113.44097494325791,D,-87.49371832972972,B,C,A,-0.2920678799698768,1
Married,D,A,55.82299294958418,E,19.317490730419834,9.053871745432561,A,18.4702983835343,E,-94.02984526823056,-126.41007360855707,E,-113.2878725226522,D,C,E,116.52665372484377,1
Married,A,E,88.62545655294764,C,-61.417995398400514,-70.70948370667043,B,-96.8000143371669,E,158.996746537242,217.15020389734562,D,-47.718235905808086,C,D,C,-131.10304915715113,1
Widowed,A,C,5.696138083945209,B,-4.665344230995134,6.77753528089662,A,23.68300173460491,E,242.54594013645738,52.684648548648994,C,-15.988361690713024,A,C,A,-186.92321384857794,1
Divorced,B,A,173.2047171923983,B,147.44187898133637,172.5285225729103,D,83.1083979883753,E,13.513775048193835,49.5731282205365,E,-37.114025133774796,B,B,C,-14.586315920404974,1
Divorced,E,E,-62.489407433308486,A,68.79418134822421,-147.21545521550533,B,-65.61742033119418,D,-147.88148361563705,1.5876961506414569,B,146.11028654250725,A,A,B,17.248196548378196,1
Married,C,E,-61.51345844385846,E,-11.21971918498708,88.162804465262,D,-10.393626332096625,C,-53.83929963497731,-63.93912201554263,E,113.47962238186484,A,E,D,-28.53735463443702,1
Divorced,E,D,101.84589509026311,E,-45.71592780828568,-31.50812779383475,C,118.57971502138369,D,55.990767042132525,-154.71135361018446,C,73.77944835428387,E,D,B,-10.536449627122947,1
Single,D,A,95.06548805939558,D,-174.10007443688562,-5.778802830195798,E,2.3847400327991584,E,-117.53303200740343,-105.74476858735797,A,-37.57959910697981,B,B,B,169.82885953176003,1
Single,E,D,-4.0779045562537135,C,113.71567579734648,76.01816171703176,C,-87.66429945878355,A,73.29265649010472,152.55361529546926,D,164.9866768925419,D,D,E,79.75443199619706,1
Single,A,E,38.492521687710514,A,35.64744394221049,-83.43873545717994,B,-57.644367165056195,B,-92.21505774364311,134.21930617710493,D,13.820227221719279,A,C,E,-211.10471828787948,1
Divorced,A,E,-150.1457996564602,A,76.62437337737941,-36.89220489848049,A,-84.45960909274416,B,95.33501832706317,176.96547604243733,D,5.620120626841765,A,C,B,6.992008495192191,0
Married,B,D,-173.21801519670993,A,47.779531611017504,73.23133445051634,D,-149.0841137667431,C,-32.406147017558986,-83.76929450250236,E,65.60395620464732,B,A,A,38.26373797246586,1
Widowed,D,D,-56.80098766767196,C,-61.71797237426194,-59.28724335019474,C,61.454368349162614,B,116.15627995443012,-271.0766969406151,B,-159.8372641854442,C,C,B,173.41098089730326,0
Divorced,B,A,-2.9674007292753557,D,53.32890462205327,-89.64245110464695,D,70.33084710006739,E,262.6605214083454,-116.36005545062224,C,60.20267063303678,C,E,A,-104.14698241574749,0
Divorced,D,B,151.95936586654756,C,90.22667311331567,120.33814762920565,B,143.45054055500313,A,-323.06677545180185,164.03923885490897,D,96.538587507964,E,A,E,-141.8791035437693,1
Divorced,E,E,32.528584982806116,E,-158.4731941140509,94.85317227475505,A,2.4205056662506133,D,18.514343905244026,28.5944645421041,E,-43.63582824751926,C,B,E,205.772278306425,1
Single,A,B,-0.3372645273729443,C,-74.85907948604338,140.38805296657907,C,2.4716786682025766,B,143.6511606226135,-13.550524069188421,A,19.785990011576086,B,A,C,-2.032808592812435,0
Married,D,D,-51.20751495081146,D,-228.77517769369814,-31.372493844479298,C,43.097648674805285,E,-13.738646874603491,-57.15925378476425,B,26.820311866883166,E,A,E,19.876659490430384,0
Divorced,D,D,51.634690320751766,B,4.88839877981896,31.016640797484126,D,-96.81620912645579,B,164.57485571476315,-22.19519241617252,D,-202.58160532511832,A,B,B,-63.55892870618075,0
Single,D,A,-136.37970118295627,C,-8.115726776185639,47.856400899892634,E,164.62879043504276,D,-141.193748319446,-41.758616099070146,B,-160.06057493480245,C,B,E,-35.21461569141243,1
Married,A,A,82.16207977687732,A,-7.476031837198667,14.021744149806322,B,-87.19764391313633,D,114.16013975722316,-47.19347105741421,E,4.432559977932785,E,C,D,-81.29950214375128,1
Widowed,D,C,-3.6718845812581558,B,-108.2888328553766,94.60997902676004,E,129.5672825516018,D,-168.72917193682454,-117.28230371106648,E,-183.98327267428286,A,C,E,111.19378716692108,0
Single,D,C,327.56945416442505,E,-80.68599029016751,10.154331999989038,C,-166.63392385478932,E,-27.00251412897247,42.85003137954392,A,-131.96122212306224,D,B,D,-44.227929114604756,1
Single,E,B,-45.52028126631882,E,14.413965963047245,-25.42739665471577,E,-23.687732141750743,A,93.05954465373812,-59.10456396968847,C,65.56267583089576,B,E,B,169.97523612027516,1
Married,D,A,12.108956160101666,E,-81.93486913771599,-30.765464116058318,C,-54.72372297117407,D,-103.55046193856667,-94.62968218657024,A,114.54943913297531,D,B,D,-45.96282475244543,0
Married,B,E,-57.94392251862097,E,-31.83238534501139,146.33883529609716,D,46.85897896749381,B,176.91805055195863,95.07231376846616,B,-97.26820711669569,D,A,E,126.60339846043327,1
Widowed,B,E,19.059305572889254,A,12.885275014037598,143.771070102145,E,-29.223166799892404,C,53.08113295219283,-37.587151044866054,A,71.33361447195664,B,C,A,-24.968451483813674,0
Divorced,E,D,203.36808924123235,E,80.17026829807214,93.52657956159128,E,153.15786661967167,D,96.4596243999077,140.15458020865813,B,13.573098751811422,E,E,D,-163.1008785019322,1
Divorced,B,B,-77.00909957439993,E,-120.27079886481164,73.78241312509854,E,37.07039237429437,B,-19.596686005713522,-59.782467707292696,D,41.72939861161336,B,C,E,123.540202584368,0
Divorced,A,C,163.7899195013664,C,196.41889651025048,-23.35129510282319,B,72.31328064862316,E,82.63945075424614,-37.09155735515616,B,2.0617057673140264,C,C,A,-127.62635277064614,0
Married,C,A,0.95376579081801,C,-94.21533990870256,-56.864253441183166,B,-4.958870465326242,A,-97.79088433832162,-108.52800409586945,D,-16.733549458359608,E,A,E,-80.99051321882915,0
Single,B,A,107.13877309315743,C,128.30565070129063,-255.20554210721494,B,-79.48335822221468,A,125.11113200652512,166.5667145033102,C,-105.77582520329665,A,E,E,-141.37295743294217,0
Widowed,B,C,-126.91354151177488,B,40.555840601503824,-48.4631920762617,C,0.1118376903201301,A,17.71629236048761,-86.08265635636951,A,-30.888988298909954,A,A,C,4.8165121226750145,1
Single,B,B,-94.86364162026942,B,24.45326922667224,-25.531356083792584,D,229.8426189552137,A,3.0521871126591056,2.0056793855852355,D,11.200452134685518,D,C,C,11.8036190493596,0
Widowed,C,A,-73.62839993588864,A,95.01486139382929,44.456253490312115,A,104.35793369829602,D,39.36850420892274,-47.395213775073536,C,-122.18594259932993,B,E,C,-31.994884364980596,1
Widowed,A,A,-32.015445869531256,B,-65.55540397294116,-39.21235058018471,A,15.252858110862338,C,-151.99161736404747,-27.80568951645115,B,115.88717801397961,A,A,E,79.10293388243299,1
Divorced,A,A,126.32465909227551,B,-27.68138566552496,-0.8507598400261822,A,0.907371983064333,C,-34.4750984564004,117.81962646205545,E,92.46081608316501,D,B,D,153.78079515856862,1
Widowed,B,B,-3.3856004511915194,E,123.08218076954643,54.20890186033556,A,62.940938006544876,C,43.19220621338843,44.39527053371722,A,75.14379224435419,B,A,B,99.67675649823698,1
Single,C,B,-44.81222947740701,C,35.045809308496864,120.71409576374992,C,42.52327820946164,D,44.377241908382466,13.710222028460922,D,-12.300345347800116,D,C,C,-12.904499420504026,1
Divorced,E,E,-16.895464158431693,A,-165.20651424049595,-22.04126928539013,D,76.50293017058553,A,-38.220177898084394,-91.37694389014182,E,19.613463604031896,C,E,E,-34.711758677826346,0
Widowed,E,D,-120.66049579754015,D,28.66457260225933,50.79627358529013,B,-80.78666325393333,A,53.624751739989854,-199.13251927139208,A,213.34345970867977,A,B,B,113.26753784846602,0
Married,C,A,-75.19202661205453,B,11.833734581896618,8.824673400787193,A,177.5064494588868,A,-83.03133173923672,133.78866539309482,D,32.00117432646383,E,E,A,216.1535660663042,1
Single,A,C,-43.014970466435834,D,-69.77269232308429,94.31302617317797,B,-26.118659158303416,C,-54.99506483775525,-41.45180482197179,B,-58.73886793738784,E,E,A,314.6519434136003,0
Single,C,B,-12.456901140189824,C,-97.58781267713593,14.194343468454015,B,-80.43554130546535,B,-20.045511202127734,116.1720755448843,C,-72.32142790711394,D,E,B,112.84286135815418,0
Divorced,E,B,5.213773702652231,C,65.0080682357774,-25.032525725455983,C,-181.6289244841539,C,135.46396264990977,138.21349773276125,D,-224.40671656500353,A,C,A,-86.7155748567028,1
Divorced,B,A,-85.7877775761671,B,47.55556545081409,51.19595578177376,B,178.99336377308896,E,286.7785075939132,-201.01820115820595,A,80.29227835279457,E,A,C,-78.5674494780035,1
Single,C,A,-213.6521714071416,D,-23.643095799357027,47.56471741851864,E,-37.8337681299521,E,-110.58720004539164,-1.8566307669409292,D,44.00248491391172,A,B,D,47.62554564180708,1
Single,D,E,-107.67252344229068,E,-15.328160642995964,-157.1765031991258,E,66.13417891878042,A,-47.962168310712414,-74.57626862930879,E,-72.74685634575714,E,A,E,40.348444163915,1
Married,B,D,-53.78064849550138,A,-1.3815925636263038,183.06398492181816,C,199.21549752877348,C,-36.93446516047811,80.96593725354649,E,70.02999560884848,B,B,B,-134.62814187566994,1
Widowed,E,A,5.406670115148004,D,-258.9385369677969,-56.76980512640208,B,-49.77871889398884,C,32.56624352704399,191.46756936730804,E,-34.936089248105446,E,D,D,58.5669702307947,0
Single,E,D,-132.77095181487857,E,-69.53608804925263,89.25577516415208,A,36.968207449311485,C,-50.35152018435794,-62.99436903910753,E,139.17868085041064,C,E,C,30.45216558711455,0
Married,D,C,-129.1709289810937,C,77.31707261248584,-226.5026891053926,E,5.846156079456674,C,206.60552990782276,81.94899246876119,C,116.96144130817332,D,E,A,-27.971913010771065,1
Married,B,B,104.88881432997668,B,-79.76752771348515,83.38835543480691,E,-16.121412506749643,E,-120.04581234496135,-14.697314028972691,E,-170.92589908766647,B,B,E,-185.3896140708242,1
Widowed,C,C,81.67013035706032,B,-204.37597707030744,182.25203655077388,D,124.87049790479641,D,139.1291751034941,-120.97612826798319,E,108.2138719554836,E,B,D,-15.549834902845422,0
Divorced,D,D,-189.82441712828845,B,-65.70666954995794,-9.703292264028837,D,25.549944813425434,B,17.916664757091276,95.24768566414669,D,61.825661790393085,B,B,A,-44.9107732356637,0
Married,E,D,27.742199281974507,E,22.58202864684993,-77.32094564505519,C,-70.9919793212794,B,108.0536660784764,-21.45159601332001,E,-146.62367740593285,B,A,D,-223.87678622305333,0
Widowed,B,A,-9.715493758880328,D,3.250999551379953,20.160646030909916,C,-4.298697556559263,C,-11.45169770872328,92.3705716813979,E,100.36276216820745,C,B,C,-207.48070814047855,1
Married,C,A,108.56529260646401,B,-15.773081850928916,-65.29521556950196,E,100.89125979276264,B,43.583991921975255,-27.420718717509057,E,-58.37791955741105,B,C,C,-61.700459373502426,0
Married,B,E,192.06134316787404,D,-192.03772629924615,-98.22379095186821,E,-174.33537197340613,C,-144.4100781308162,-103.86494303868332,A,-79.98643604775253,B,B,E,-93.86036754866929,1
Widowed,D,A,305.6341035036794,A,99.19244736497703,6.328709538515883,D,159.1748498891129,A,56.938896677234496,26.792408209229613,D,-107.55041347939078,B,E,E,43.877910665891854,0
Widowed,A,C,-19.126265944340297,C,-95.30846615685067,59.118066480074084,D,204.3392965941293,B,-38.743127710716145,0.7150237076781546,B,-43.95605176789182,D,D,D,-4.837175262397432,1
