handicap,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,target
Physical,-133.49333633508832,28.80089111877529,C,B,A,-161.93597802233896,25.098065099491368,1
None,-87.40889123831762,-30.742616803958324,B,C,E,38.76476151650185,85.31563401448696,1
Yes,-186.24146888743445,74.84448733994626,B,A,D,186.09882067734537,-108.4556219219424,0
Physical,-200.56521314829928,-48.12422690933939,A,C,A,-83.03865554223846,-38.037046833421165,1
Physical,89.51306091271593,26.175206145239553,C,D,A,18.69517615731688,31.668662093165366,1
No,136.8133568001158,-201.5050462197794,B,B,B,-54.99877896185633,48.87566797786106,0
Yes,-78.66483859336951,-128.31711079484086,E,D,A,195.21539455764417,-38.51062207061699,1
Yes,74.28383019284843,133.7123007207493,E,C,D,-104.79030526476667,-88.69123878346136,1
Both,-69.95166848090533,100.03668824184942,A,A,C,30.218718302182108,97.24612832923208,0
Yes,183.12997966235028,-27.456456991966565,A,D,D,-128.72220906780402,-67.06836023415406,0
Both,196.79476546653268,95.31744936448386,D,C,D,-343.924649756792,-51.49620993725246,1
Mental,-134.19143722696205,-84.52004223811561,B,B,B,-63.483898037762884,26.78201095744597,0
No,124.07418623627966,-155.0459326515354,A,A,E,-77.48562921249616,83.42249772145503,0
Physical,-58.29759222059191,-136.21842367930702,B,C,C,-59.624480648998755,-200.67048766292976,0
Mental,130.7981040907948,21.3744471370539,C,B,E,139.9815227561762,80.19726771049412,1
None,17.173641282816366,93.65757571284799,B,D,B,-112.74897568058087,-57.67642188363219,1
No,65.73501172508878,-141.22442840378042,E,E,C,-71.14966861701608,92.62675395745028,0
Both,-4.39698038420725,30.473646620645717,B,E,B,6.422363885131673,17.501542785709375,1
Yes,-114.44786162107125,-46.951446044723056,D,E,A,131.10955209232037,-89.66630631820368,0
Yes,60.6484781988909,-89.09069665473612,B,E,E,-58.879496416564194,4.940203514436422,1
Mental,-128.43837679984225,-5.722195163388051,A,C,E,-61.85061360378109,118.89901418072877,1
Yes,-36.299836067861705,27.233114857713797,C,C,D,92.5097490355132,-151.48108507996392,1
Yes,38.955752038300965,70.59917337143438,E,A,C,70.15801684045364,-46.62671231391064,0
Both,-86.37882512275013,14.709929082356258,E,D,B,-43.64940521729225,16.911075457749735,1
None,-118.63996490464774,16.399004208135963,B,A,B,3.0754625976437886,23.25971377847251,0
None,-184.02606324049168,82.80709642133688,C,D,E,-43.77875904434532,134.20612541145437,0
No,-59.75371213107502,-36.84934327402691,B,C,C,-30.002652440853144,129.6369641206781,0
Physical,32.373510081249655,-49.2959657537687,E,E,C,-46.77668694380503,183.1730429217393,1
Both,-172.3027899990447,-13.785723342116574,A,E,C,-62.374824884520066,56.66802925202512,0
Physical,44.30779701549199,-114.26688310110708,A,B,C,62.07057961001957,-77.65305597464103,0
None,87.1181275878446,-120.08692269888171,C,A,C,131.16739506281303,-127.82958063236516,0
Yes,-93.27974494257832,4.494217112804332,A,C,D,-127.0773869007345,-115.4946936846109,0
Yes,-83.37171534126222,189.2075212420627,E,B,C,-41.74503626631366,3.221380336007465,0
Both,-90.67185484789077,108.15668047460407,D,D,B,43.930498286980864,-76.85858944364729,0
Mental,-49.22261854629389,150.94651243458247,A,C,E,-140.9578107850611,37.21340022448379,1
Physical,-40.950110801930656,196.85185121146625,E,A,C,49.47437523704843,44.269414798691784,1
Physical,43.94412555292066,-14.642824711078905,E,D,D,-61.513372422654555,-87.47841731935833,0
Both,125.21419769033241,-120.12843108695634,D,C,E,91.8007858000421,-110.55965646225287,0
Mental,31.344246284456638,-70.36790746047605,B,C,D,-35.2163496750031,-6.31040211390235,1
No,-66.15002305244114,-15.073446141881472,B,C,A,-52.922919317613214,94.59706707573223,0
Mental,-106.77452301251313,44.488552855743784,A,D,B,-10.206277300759455,-117.99934594794705,0
Mental,-219.04263928248707,41.70046052687953,A,B,D,-42.91297059922666,-139.25324228215547,0
Yes,-140.40678451344812,32.35209900463539,A,C,D,-35.35123998403444,-51.256290105969924,0
Mental,36.12140361862832,-61.52716159464669,D,D,E,-101.1413286827364,-48.471103679530145,0
No,50.909475716610345,121.89786159349237,E,A,C,87.93391806730742,10.973725703521458,1
Yes,-38.1824918661461,-57.702186019683374,E,D,A,30.610051540401624,29.926308299351824,0
None,-132.635933319163,150.4956532530935,C,D,E,-82.2055969641281,-62.36957752893622,0
None,-157.2936136407488,211.37812828547294,A,C,A,-12.339442301332184,-16.119108822226316,1
Both,-61.66234106832494,-15.865098033344054,B,C,E,-22.56167201718815,-53.041216787961,1
Mental,45.37239893781752,125.92940530260319,D,C,C,-115.22736475525586,147.085538141176,0
Yes,-27.94249437525414,-80.94346808985333,D,B,E,-189.17561554101852,2.017622135924656,0
Physical,-8.238752310109145,36.99720951873984,E,D,D,91.14787047768318,-235.8800207023072,1
Both,-68.04745530974544,124.99548051299634,E,D,C,35.00883530832662,209.69751402765277,1
None,-16.33107643102143,-170.2625931754373,D,E,D,22.108332259560143,10.401326831835817,1
Physical,-90.73680407373936,-103.38270833962339,D,B,D,-178.77956687032665,38.460653192774146,1
Mental,-43.187019984048284,-5.812328968422234,B,C,D,104.6135728360708,117.36638026391068,1
Physical,52.09251614193761,35.427297771833636,E,C,A,-63.87778589867904,103.58938746593667,1
Mental,54.75056520296142,16.21551786467715,A,C,B,-91.27563337283352,120.7405628966399,0
Both,-119.02842526185977,117.55971752344978,E,E,A,-9.732891993858358,-18.609955750803447,0
Mental,-134.33573132291457,68.02425358178648,E,E,A,89.04966159340066,95.19937885270927,0
Mental,-62.80363985629835,-12.431245944170024,E,E,E,-114.35100898250788,-19.17662100502945,0
None,-53.618567064197784,93.7088476703759,B,D,C,56.0240042827389,106.96532741973199,1
No,54.50895351643229,38.043771238151706,E,B,B,119.99292192087574,-38.22679411954926,0
Physical,31.09103503566251,41.224086938165,A,D,E,2.348772242984453,-36.17544781617529,0
Physical,211.450958186257,241.70889713893087,D,A,E,98.23662686756359,-57.276937894608096,0
No,64.79620245156867,74.69019739165998,C,C,D,32.529861565906316,-115.43617037430816,0
Mental,32.02760536857351,93.95243781550649,B,A,B,-34.85278385323248,-171.5343689415433,1
None,-87.56342966374685,-101.85699083813095,B,A,A,36.58745741961428,2.3699948688513985,0
None,-78.27201771016867,-20.166311636713157,B,C,D,222.10828421479096,19.368424574517842,1
Physical,100.12740276520375,125.45308548678264,B,B,B,52.84261538110925,-54.19242128466168,0
None,-41.752878632219684,165.5667169930445,E,A,C,64.1316828199394,139.24875944578818,1
Physical,-112.07055391318619,43.515420329381065,D,B,D,-48.91570560310361,126.45940788168988,1
No,16.996531618661518,-144.07250025867054,A,A,C,-36.47334008407554,-19.677477479813028,0
Physical,115.11856622065939,77.44224278226669,E,E,B,-137.45621319888392,14.599688444813127,0
Yes,-38.398004680396014,-59.34385281254608,A,A,E,-42.97569332459099,189.6858035228981,1
Both,26.19617348674257,79.31129317383699,B,A,C,-148.28440240974047,-82.27621284387371,0
Physical,-5.552734037068883,-66.2279888979157,A,D,E,54.2239508155266,191.2088694444507,1
No,-82.99115811689099,-81.01896355215634,D,C,D,-52.19775449504641,-200.6008927169399,1
Both,-10.004996593003947,11.874409883050754,E,E,D,23.995447422636605,212.07846186853826,0
None,-132.53300878609298,-1.4429034281823314,B,A,C,74.8427062810002,-8.725091970994013,1
No,-9.012355689109459,-102.46733580639369,E,A,A,-1.9027137912870296,-36.19286540787442,1
None,67.91219371642224,-11.276752869703403,A,B,A,197.70181487116946,52.72581789696885,0
None,-101.6958762236912,-23.9277221640362,E,A,D,-21.583831077917758,-168.34962976231972,0
Yes,1.8030836949128457,101.95894776401772,B,D,D,-61.33961294629607,-81.43714682826254,0
Physical,-135.66529550017705,-39.4645978916946,A,D,E,127.5849051803616,117.31189043322992,0
Mental,102.28248788856274,154.05874983454672,B,C,D,34.76324351311705,-1.706419578130046,1
None,-341.7625495396979,22.585809139997654,C,E,D,-107.48853081572283,-76.82016344433502,1
Both,-34.29761955447741,4.164070699369822,D,A,E,-140.79240919516647,-114.44890286930767,1
No,-117.36217223731018,50.660632817325215,E,E,A,-13.804068843997813,-52.73700251132993,1
No,43.22933206852191,1.253517620928421,E,B,C,5.639253972363459,-32.04960078030937,0
Both,75.00090174397458,-113.64613841446184,E,C,A,-93.42451810957533,-22.35604469866706,1
None,109.45680763640202,-89.7944292214148,E,D,E,1.590388758696909,-277.8888416051713,1
None,137.50320573208532,-44.63524074722528,E,C,C,21.132220485472054,-83.01471629017202,1
Physical,-203.7434833887008,-10.244335874789991,C,B,C,-109.010451120161,-34.8341132133034,0
Yes,119.4980706765846,179.98792175508308,D,C,D,-25.527085855430926,2.9915253234663837,0
Physical,60.03882347140676,83.27309374450267,E,A,E,-191.62439024658914,-209.95033030381012,1
No,80.43510422564965,-180.8138875712129,C,A,D,-177.9209074213777,36.14869523618548,1
Mental,-120.74128290542481,2.2506125400844006,E,D,E,280.01816569897574,47.997408674196116,1
Physical,-163.73450970705946,-131.48571496170513,A,A,B,156.48811478492485,198.31934020522144,0
Physical,106.66401492361155,118.53622962834827,C,D,C,-55.368798299457836,229.55334025601508,0
Yes,-44.3765187612362,-52.47173142549264,D,D,B,-109.31223681232989,25.565692610501667,1
Yes,-18.21753730640406,-26.37681957857339,C,C,D,48.971048653813185,-97.1638341513505,1
Physical,163.0121546868782,111.97657892403421,D,A,C,144.00609195223322,217.83208846090213,1
Yes,-235.6964746536667,150.0156461399975,B,D,C,-28.382418699212852,25.128308774869463,1
Yes,7.412765276250695,91.98668588807728,C,E,D,-34.97379187039171,26.143484395032985,0
Physical,131.99276417998865,30.654660171811628,C,B,D,88.05336396158343,-2.4062555320045913,0
No,-19.396679316634742,111.84898381374033,E,E,E,147.1002739096759,-104.41939822607421,1
None,-144.68033057518844,186.45433926402353,A,D,C,-21.637077805001137,-124.87358225221968,1
Yes,-19.444789166946933,-36.609375768426226,C,E,E,117.74564789540148,44.90869404859972,1
Both,11.036536237337232,42.35994684692991,E,D,B,38.43609877836744,14.492602297870052,1
Mental,92.51052336018708,-54.461628545333554,E,A,D,150.0419538423054,17.904714097593054,1
Yes,-12.839409261381466,-12.098372719156561,D,B,A,-22.649170397490593,-88.34384402891871,1
Mental,141.43102988863689,-85.05177542167668,D,D,C,-74.2636863081578,-107.71908232595761,1
Physical,35.30602603572739,-49.23465184962608,D,D,A,-151.13298384017588,13.925396275798352,0
No,-97.63328805687682,-67.2487614461223,C,C,E,129.3057441432933,-147.7329855234207,0
None,-75.37719889892148,35.92417645366582,D,D,A,-62.8697308484227,29.67825599736863,0
Mental,-53.819895425431376,-44.060847362221786,D,C,E,11.292707606915549,53.85511404525456,0
None,96.68289492204535,35.762451236428674,D,B,B,67.49387918526801,9.870902520042208,1
Physical,-34.16785416470379,-34.409229937268236,B,D,A,25.172326296261677,98.88939585756928,0
Mental,2.782670825171703,-45.65620637944691,D,E,D,-130.71223637113258,30.335975177185226,0
Yes,-55.20276884526012,6.924049834609117,B,A,E,-168.42375859284232,74.1505482680623,1
Both,-74.17072349094225,54.21876291642101,C,D,B,18.086848759799963,1.4034108201301072,0
Both,8.940498215146281,-262.5295439949857,A,A,B,99.23220019920561,37.52298542910862,0
Both,-7.038197210101757,-58.39316996186174,A,A,A,25.591443631541615,62.473002496928,1
Physical,-50.6132774597011,128.46833940356262,B,D,A,73.20105640497249,68.07665718607613,1
Physical,76.28944261427607,74.51853241740358,C,C,B,-1.8001225214358727,53.54204370065712,0
Physical,-6.143641312134295,63.00581280163422,B,D,C,224.33326741819602,-136.3562412571403,1
Mental,4.406662576048687,139.60271369446943,C,C,B,6.025668305293539,-48.6938595688205,1
Yes,41.87268439953624,-30.36106682297402,B,B,B,-55.58494422671829,-54.23269555364206,1
None,-21.826536164547285,-82.72186290756667,E,B,D,86.77113919749758,48.66085581104084,0
Mental,48.53497050516993,130.269284148449,C,C,B,106.47383655603232,20.791319515771526,0
Mental,16.427749581257345,-28.868330903284335,B,C,A,-54.26833634532028,45.06960372825206,1
Yes,72.2582677477767,-143.47975811495854,D,D,C,-64.00998054575804,-74.84838904889592,0
Yes,-8.205613930821324,-181.1311480988405,B,E,C,-50.78641536571976,-41.36873203619152,1
Both,-54.35400450217459,-107.77413162285137,B,D,D,-9.46957008267894,68.35839598754832,1
None,-47.98731661101697,-44.06620592046512,C,B,E,-153.59315830882267,33.47348865692185,1
Both,-77.75061863384512,-32.37000824498038,E,C,B,90.98520875026436,14.648424523173365,0
Yes,4.272840985764695,-6.7309059416113355,C,E,B,-60.339075981978354,-17.747527849765454,1
No,161.8851687414011,-60.25932312598369,B,C,B,-146.95106665498463,105.14434422362169,1
Yes,-56.25692540009825,236.18751113504848,E,A,C,-90.7149798210616,-13.610749183399943,0
None,122.88807426811353,-67.72392788902822,D,B,B,103.26611636411968,-133.9879808728949,1
None,20.329511080802412,-163.63908719895463,D,C,C,97.04673640836286,96.79720339038425,0
Physical,112.99304803463272,-35.964026232855225,D,A,A,-153.76296209171093,120.22207320660705,0
None,-133.1890913521669,178.7395599612085,B,E,C,31.34366705180247,218.6145570336147,1
Physical,185.86909577821504,-109.2265772425727,D,C,D,-6.165986182678378,122.83501926172822,1
Both,-171.90325356677167,2.8349574274834257,C,D,C,-56.23523014300409,135.40567889864786,1
None,36.42129434471592,-20.937039528506162,B,E,A,-81.36287238958201,56.4187627813893,1
No,-89.75008213193813,41.05791799517588,D,A,C,114.63836356921557,74.20494988595607,0
No,-82.82567356148944,2.1352614378077184,B,E,D,20.762067964950468,-35.61792635875562,0
Physical,-29.729531572901536,18.454878090731174,E,E,E,78.26510754495031,-120.80664133855863,1
Yes,-36.10401285308967,22.217270754654912,A,E,B,-28.079927762796718,79.56390883332698,1
Yes,142.61200192214858,298.1931668395062,B,B,A,111.3475074445696,-42.44031699775964,0
Both,68.64538001693866,-42.83617902818987,B,D,C,129.2910762272577,-17.191502778419608,0
Both,156.4626555897869,-102.50018689011175,B,E,D,-140.33711208994563,-75.84351724484031,0
Mental,58.291653506690565,250.50500594920848,B,E,E,-53.8522139034593,-6.058783930031923,1
None,-40.8488503135799,-72.44055476566716,D,B,C,-67.87976085317369,-87.07301298859934,1
No,139.57694906968268,171.10653419592728,B,C,D,-87.73595144553553,-99.06621755814723,0
Physical,297.1638463098555,56.52542379309071,B,B,A,77.83133396745266,-36.07911329317049,1
None,-54.035348251136874,56.48988525131524,E,A,D,65.4947334321524,-42.40997825293319,0
Yes,39.50180958888763,-58.72742387279848,D,E,E,-74.77836273292215,-77.70361127498342,0
Mental,335.77400497090383,198.79059312791713,C,E,C,-47.33380866840038,112.26387317665538,0
None,-2.0360643744148677,236.64329028904447,D,E,D,-213.44968854183932,-111.12389826225058,1
None,62.448184972099405,59.195656622623304,B,E,B,-115.51990305555823,14.671746994829373,0
Both,-201.52067249547935,-63.472104200697125,D,B,B,169.69795884454146,103.0714758672886,0
Physical,121.08567524563585,-25.76113397289342,D,D,E,4.010055838567276,74.92925985999801,1
None,49.438046523127866,-181.9848904818889,B,A,C,-82.7103891506499,174.60178425758872,0
Mental,-24.66822558396483,114.27213458871441,A,E,C,-30.83201054536437,118.60336942030784,1
Physical,22.597285707503243,61.791732438729,A,C,E,226.55735459282943,81.83307894684903,1
Physical,198.99544307590293,-20.21303722190442,A,D,C,-10.413223654221799,23.368973209874316,0
No,-40.98725488606472,102.66321278399855,C,E,D,-35.067365727740444,62.78803073495298,0
Both,58.332309813017446,24.75484676740307,C,D,E,182.50438083895864,-86.46084302338147,0
Physical,110.97177766931343,24.684825678150755,B,C,C,201.30389154054868,24.686977049264073,0
No,156.29220336347282,1.4736685929868307,E,E,D,-71.23261624954189,-6.946928748904263,0
Yes,62.875398299669584,-22.520036778341705,A,C,D,-29.710362238037806,-124.45163825041674,1
No,-19.584366703071705,95.70695411536566,E,C,B,35.96611798987034,-83.64044145250244,0
Mental,-16.627261856314025,-79.87866590626004,A,B,E,-34.39769880068898,22.119451091195966,1
Physical,34.29910836142219,-19.19484204177686,D,A,E,-68.21682041772678,-142.14513428915404,0
Yes,69.76000102207993,123.11229025515269,C,E,E,-38.60659248264118,37.00252135089207,1
Both,91.11894854747281,-18.11220100416116,A,D,B,119.37661203956074,-87.33288980120766,1
Yes,166.9251554231155,329.44376222693677,A,D,C,84.34932142164712,-72.26068898435547,0
Yes,237.30519829160778,1.372176630727637,E,E,A,-95.04704557580388,7.256622995468858,0
Yes,-52.937162726283695,57.59152771737565,D,D,C,124.66777578123786,14.626755742785647,0
Mental,-24.911136308408697,83.36480508883973,A,E,C,-54.037458348831805,136.33797499939456,1
Both,115.073297970206,67.52796882558982,E,E,A,-111.17863538856699,107.88970503440889,1
Yes,-24.536166668819977,-28.71322919377379,A,D,D,-47.54054128955854,-12.45940838216675,0
Mental,9.163522250350443,-107.8962570889343,B,A,D,-30.211719536384056,-56.22406221267296,1
Mental,-9.291800220794249,193.25472207593438,B,D,C,7.044856030869227,24.00808104428863,0
Yes,66.01860979575922,21.347434094982017,A,D,E,84.98054044834869,241.45295353251507,0
Both,215.16407746856578,-41.05366977514003,B,A,A,-34.150587992774035,-50.94749893345237,0
Both,-44.087732901274315,-34.44683047318913,D,C,E,-14.01368376126808,-113.10133915930902,1
Physical,32.2120926048176,-119.97005795609768,D,A,A,-58.039959070290806,90.14143522004674,0
Both,121.73030197050525,-54.674712965705815,C,D,C,-1.4902838316203582,-49.630953751379955,1
Physical,-136.46877447860095,99.9342775977724,E,E,E,-52.52667747235436,38.25561091318498,1
No,79.52555704829365,-112.93662328599711,C,A,D,-94.90885606185999,74.96660246618791,0
Both,89.27310542330406,-137.57686493834333,B,B,D,135.63403617429785,-187.9782199508723,0
Mental,-65.24395975548045,147.02953257847736,A,D,E,-181.66255550360532,197.74694057513554,1
None,-120.47064419093437,-51.659974837344805,E,A,C,115.66856519033479,64.41949392103386,0
None,63.785498563824696,-9.457884260944919,E,E,E,3.555513702645332,-36.522052374458546,0
No,-9.654374100230893,1.7135933461119572,C,E,B,93.29212967564966,27.2818095508994,0
None,-120.62779292203487,10.082276944603885,E,D,B,-246.74761498222622,124.35619712519299,0
Physical,11.536803278525444,44.88686644272064,C,A,D,34.081470819662805,66.25173459326686,1
Both,-175.71945134100693,23.087709968102,A,A,B,-19.846286073694465,-162.9215666173334,1
None,11.421924329150054,55.93264036527885,D,B,E,-64.46854901728713,-83.9876815269354,0
Yes,-97.31076727939997,19.462587059806058,A,E,E,141.25862084091722,219.6387064342339,0
Physical,32.28618368797706,69.70605847584913,E,E,B,-35.588804132612815,65.76726789147799,0
No,2.7715417540449665,-152.72237849923746,C,D,D,-124.42545213904694,39.98414243559629,0
Mental,8.240340838029711,-79.7009523762871,E,B,E,55.49071583719443,-87.33823707453207,1
Both,-3.2526594585769724,46.668380103879855,C,A,C,128.74340673185552,133.35932829044128,0
Yes,83.27602919412102,-15.758125507585003,D,C,D,-21.266167657157048,-89.61985068393223,0
Yes,-29.267044036557245,104.80276518243346,A,C,D,-83.9108366321499,266.3980582974779,0
Physical,-97.7969014552275,5.3477269360453645,E,E,E,45.37957996304219,-34.055309866522144,1
No,58.4289493817326,36.34838948870212,A,C,D,-121.66167299277373,-123.7330421093566,0
None,64.1473239960285,50.67474055385092,B,E,C,112.20528154587912,3.148728045959743,0
None,90.42971859668356,86.30972567602578,D,D,A,-37.15955253646744,37.33532639988393,0
None,-91.19111904155194,-42.944821482856945,B,E,A,100.12440453108884,-27.16216941942492,1
Physical,-19.092403647278815,1.6405001974321387,A,C,C,-84.5592636456888,-6.757931201142614,1
Physical,190.55986695106995,-148.9777426202239,B,A,C,-24.836109323480233,32.62596940884853,0
Physical,-235.35815053572207,-191.04236618449775,E,B,D,138.13301152263304,16.412170559435136,0
Both,14.885786897448588,46.70162366193788,B,B,D,40.906843951948034,69.34522033051019,0
Yes,7.017399867574523,177.2114282085382,B,B,B,-123.56711130352053,213.30661543177592,1
Physical,62.17832199769043,212.03187770654012,B,E,E,-67.76848341857085,-2.1708904494903325,1
Both,38.77570486357812,36.374704891418375,A,A,B,-59.781264263432966,-30.19510943360026,0
Yes,-12.470719875344303,-199.3591462127435,D,A,D,-24.41050315580339,110.66033650803328,0
No,-153.71586866802798,52.219018012353146,E,B,C,-260.6847151772648,-53.04943984649781,0
Yes,-132.93686720888147,121.83038103915989,A,E,C,83.01044993640488,-41.859386716240046,0
Physical,191.99389762263718,-136.61196873547243,A,D,B,-153.43477053886318,-41.413062151511014,1
Yes,82.54943197550621,190.01074948956125,C,D,B,91.05145611493847,-33.44347184633922,0
Mental,-30.13202962323086,57.30301886214074,B,E,A,139.954422172668,88.31318390001869,1
Yes,-208.29546979440985,-114.49540308820794,E,C,B,-29.85560146922702,86.1046459245053,0
Both,91.8245796816772,0.4894228713608992,A,E,D,-82.15609575121422,-58.74599735529225,0
Both,-168.30253540234432,54.65292133651071,B,B,D,69.49979213128374,38.42871062276693,1
Physical,119.55340195615763,146.33143376668113,B,C,A,54.223993303619764,-140.32351847764266,1
None,-25.85273776495674,-89.08100255634149,B,B,B,10.430069653127298,-130.36096172913193,1
Both,150.31724251549804,-13.438707191944863,D,B,B,128.34183100800044,-188.2116887953127,1
Yes,73.13143478994448,-85.57825265301979,B,E,B,112.17604948685415,-30.318057505773382,0
Mental,192.9014487483293,-74.59164380006563,D,E,A,-173.15405916723216,-52.9287561464704,0
Both,27.838186073995935,-44.51176146505051,B,D,E,101.79556148281081,66.88560722973179,0
Both,-161.72703690785713,-1.358049185091401,C,D,C,159.88865651135077,143.95203615381064,0
No,-12.234034775001213,-20.09735319015978,D,E,C,73.0723492543049,198.14110501602127,1
Physical,80.71162208938443,-83.33206042646489,D,D,C,77.96702482677735,109.85826965906644,0
Both,-65.14714638711582,-16.621011084749302,C,C,C,18.856154528512807,105.78304658391038,1
Physical,106.54453155021497,-8.170733383442883,E,B,E,66.18125278381531,-21.67954359175954,1
Mental,111.7778847936338,-228.4064539627196,B,D,A,-90.1181686772525,-37.4231517280078,1
Physical,-160.97483731772633,163.7669722658717,E,C,D,103.48092799453646,45.1326425307349,1
Mental,41.133962779559845,-246.560572798493,E,E,A,5.616176054253674,-5.105298234232203,0
No,-55.44877586395891,-68.01846713761852,A,A,D,-99.47470610874039,-5.127851779021485,0
Physical,-88.32210368684491,-143.2669919990758,B,D,A,15.063695121968173,-109.41383227274206,1
Mental,108.16732500439115,119.93201878325684,A,C,B,-172.60554079433078,100.67437922076768,0
Yes,116.4347861741674,64.06804868041723,A,C,C,-37.22171251304639,91.32213175979399,0
None,12.439141794850233,53.89761484689413,B,B,B,-117.96662814518814,129.3510672322046,1
Yes,-113.82480963629986,91.85915816235045,D,A,C,-58.21692680835966,101.50360378858589,1
None,109.87693271799654,210.31645802570105,A,E,B,-69.1145525512325,18.65528447701339,0
Physical,23.962926901018548,32.95709265937636,B,B,C,71.50932015066842,14.109729592892414,0
No,-90.40514990738568,-54.827433490997656,E,A,E,175.29978007380473,21.703564200224786,1
No,-129.57540416459148,-162.72807453799297,A,C,C,117.17154231377556,-96.13893323963633,0
Yes,-29.960000280322713,-95.71846549755669,B,A,A,160.32759183815136,-86.70439414307658,0
None,28.22190558481615,-119.51146966462744,D,B,C,-33.77242790712563,4.621642501978084,1
Both,-57.24470198059177,19.550373168315243,D,E,B,90.57247135989715,8.539176565962158,0
None,-42.256253231978604,15.197973134501819,C,D,D,4.387201424119163,47.39728251388403,1
None,84.75790913131341,-113.69951591538283,E,A,B,6.518163317031127,20.394430483005802,0
Yes,-5.417739655502997,100.2021103095857,D,E,A,79.318998726165,-47.38869757611256,0
Yes,-1.004261068292027,3.8152569239682124,B,D,A,84.66417084827282,-45.087446445749286,1
None,134.6292435519497,31.347515986691725,C,C,C,170.55948829136833,3.5566630913601593,0
Both,146.5059457635244,198.6309739654974,B,A,A,-116.90636933114537,-115.62301189471196,1
No,-65.82082267266361,-187.211623589223,D,E,D,-47.94429471649745,-87.2964755840741,0
Yes,-13.032998933211173,25.640563541877864,D,C,C,81.69369957249894,-58.264705458642815,0
Physical,55.450444557350345,34.96274966812376,E,A,B,-58.05450716028869,-117.30042994247609,1
No,82.85015941103829,-24.578629934455282,A,A,E,53.07721104520886,134.4611778991521,0
Both,103.50460433645668,-45.44325756659698,E,A,D,-83.93659912024278,-66.1799564951911,0
Both,-36.85730361283261,8.49657142135594,E,E,D,197.1414813092261,-142.81152933977802,0
No,2.564967612516932,149.17377718160793,A,E,C,-119.91315407765445,177.2798744000955,1
No,46.93441152681721,-220.7946364378798,E,C,C,-42.10050445715264,3.3065202515659156,0
Both,28.009216545593397,133.76822344183762,D,B,C,78.61967370985428,195.4944012496285,1
Mental,-26.995087527898193,-28.208178638120913,E,B,B,68.37985673591808,-57.123923583396106,0
Yes,28.280589620106312,-2.3092458013653934,C,B,E,-54.526890698398724,63.60746195448064,0
Physical,70.5647887463467,-147.0203850874428,C,D,C,-37.937951702428165,188.64350359921792,1
Mental,-25.90941483401873,-31.33196752491136,E,A,D,346.4546043833176,-11.84374240827038,1
None,15.14008539777282,114.21719727868376,D,B,A,-20.156759206263285,129.9219405091441,0
Physical,64.18270718354516,-140.40317925986457,D,B,B,-122.90551522373778,-2.192764467743524,0
Both,-162.7203217081107,89.74365036192677,C,D,D,10.02866503728722,129.36847680570833,0
Mental,-47.42625702111585,18.588763647812836,D,B,D,53.752053389265186,-120.4535713911731,1
No,39.94248198626258,-47.256854768823075,D,B,C,88.1074589465879,-105.03741576992762,1
Both,-70.15334151110405,54.81685106446918,A,D,A,-90.87810192669488,-1.197889195868777,0
No,11.234067015590119,-27.432293476323654,E,D,C,-57.046453777250726,-29.12213003505307,0
No,92.0307941902368,87.28260693341377,C,C,C,58.45081101918459,-53.56655279269861,0
Mental,-28.810836762515123,29.31173235339235,D,D,D,-118.77589896167487,229.97031299003342,0
Both,-121.96074556914358,-45.126825856429576,E,E,D,-75.26341148125609,14.84540716009721,1
Yes,21.582394550305096,-200.9101865750944,B,D,E,66.93779089614587,40.45317501471708,0
Yes,-21.673198790633826,17.852704513648394,A,B,B,-56.98445120931236,-112.43828647759173,1
No,94.57960145607683,30.562268483566978,E,D,D,106.11822015082394,194.86798504899437,1
Both,240.67581916515866,19.590583173168806,A,B,D,-32.67527889934383,-27.97517907007549,1
Both,10.720257926148575,60.55905241324611,A,A,B,-119.41914893673878,89.1978916375844,1
None,20.448093127018968,22.41794558215941,D,A,B,52.03612495523471,-52.67041694679598,0
Yes,-67.08101114617266,-105.53025341822901,D,D,A,-46.0590918312829,6.76430917824375,1
No,82.57444158576148,43.6604092611156,C,C,B,-4.086223616038198,0.09221023451720747,0
None,-68.48872144490326,-62.1872204734332,B,D,A,-74.92734628285449,224.63136367237567,0
None,-139.59587484906314,142.9139425276505,C,B,C,56.241029022043776,-117.56844129124593,0
Both,-185.02752834434594,155.29532263677262,E,A,E,-141.40585478938965,51.99009714390589,1
Physical,-250.88583343123864,54.1493127633219,C,E,C,-30.818601879513984,-14.893741746391967,0
Both,-58.78867077653687,52.335562967977054,B,B,C,-128.0445882689609,21.106702474226918,0
Yes,89.35013878620747,-70.35458761834585,C,D,E,120.17295792468062,-66.0414972909746,0
No,8.501042637048993,-57.08428870843919,B,D,A,134.87562118038647,-78.53074623858487,0
Yes,57.1363546914655,-127.97318234358255,C,D,E,8.590703787620235,-232.609201733874,0
Both,124.48575524874153,-34.968272273502166,A,A,B,12.522616655868879,53.32994948176335,1
None,-37.67050120094743,-55.03557828328153,B,B,C,184.65130409840862,85.84805843250149,1
Both,-89.03341254223035,6.7061697141964345,C,D,C,219.23100868867476,-64.7231475842735,1
Both,41.53048258424582,46.980372565565766,D,D,C,43.11409881305441,-1.093991348828691,0
Mental,95.70655767729347,42.09489225702529,B,C,B,69.71665423647296,4.181390616354438,1
